Hindi,Odiya
तात्क्षणिक केंद्र,ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |
तात्क्षणिक वेग,ତତକ୍ଷଣାତ୍ ବେଗ |
तात्क्षणिक आयतन,ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍
"पूर्ण संख्या, पूर्णांक",ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
पूर्णांक रैखिक प्रोग्रामन,ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |
समाकलनीयता,ଏକୀକରଣ
समाकलनीय,ଏକୀକୃତ
समाकलनीय अवकल समीकरण,ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
समाकलनीय समीकरण,ଏକୀକୃତ ସମୀକରଣ |
समाकलनीय फलन,ଏକୀକୃତ କାର୍ଯ୍ୟ
" समाकल , पूर्णांकीय",ଅବିଚ୍ଛେଦ୍ୟ
"समाकलन-गणित, इंटीग्रल कैलकुलस",ଅବିଚ୍ଛେଦ୍ୟ ଗଣନା
समाकल वक्र,ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର
पूर्णींकीय प्रांत,ଅବିଚ୍ଛେଦ୍ୟ ଡୋମେନ୍ |
समाकल समीकरण,ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |
"पूर्ण संख्या, पूर्णांक",ଅବିଚ୍ଛେଦ୍ୟ ସଂଖ୍ୟା
प्रथम प्रकार का समाकल,ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |
समाकल निरूपण,ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |
समाकल चिह्न,ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ
समाकलन करना,ଏକତ୍ର କର
समाकलित अवशोषण गुणांक,ସମନ୍ୱିତ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
समाकलन गुणक,ଏକୀକରଣ କାରକ |
समाकलन,ଏକୀକରଣ
अवकलन दूवारा समाकलन,ଭିନ୍ନତା ଦ୍ୱାରା ଏକୀକରଣ |
खंडशः समाकलन,ଅଂଶଗୁଡ଼ିକ ଦ୍ୱାରା ଏକୀକରଣ
परिमेयकरण दूवारा समाकलन,ଯୁକ୍ତିଯୁକ୍ତକରଣ ଦ୍ୱାରା ଏକୀକରଣ |
प्रतिस्थापन दूवारा समाकलन,ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |
उत्तरोत्तर समानयन दूवारा समाकलन,କ୍ରମାଗତ ହ୍ରାସ ଦ୍ୱାରା ଏକୀକରଣ |
श्रेणीबद्ध समाकलन,କ୍ରମରେ ଏକୀକରଣ |
सदिश का समाकलन,ଭେକ୍ଟରର ଏକୀକରଣ
संवृत पृष्ठ पर समाकलन,ଏକ ବନ୍ଦ ପୃଷ୍ଠ ଉପରେ ଏକୀକରଣ |
समाकलक,ଇଣ୍ଟିଗ୍ରେଟର୍
समाकलक घटक,ଇଣ୍ଟିଗ୍ରେଟର ଉପାଦାନ
समाकल-अवकल समीकरण,ଇଣ୍ଟିଗ୍ରୋ - ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
" अंतः खंड , अपरोधन",ବାଧା
विनिमेय संक्रिया,ଅଦଳବଦଳ କାର୍ଯ୍ୟ
"विनिमेय, व्यतिहार",ଅଦଳବଦଳ
अंतर्वर्ग सहसंबंध,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
परस्पर सहसंबंध,ଆନ୍ତରିକ ସମ୍ପର୍କ
परस्पर सहसंबंध गुणांक,ଆନ୍ତ corr ସମ୍ପର୍କ କୋଏଫିସିଏଣ୍ଟ୍ |
"परस्पर निर्भरता, अन्योन्याश्रय",ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
अन्योन्याश्रित,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
ब्याज,ଆଗ୍ରହ
"अंतरपृष्ठ, पार्थक्य पृष्ठ",ଇଣ୍ଟରଫେସ୍
अंतरफलक कोण,ଇଣ୍ଟରଫେସିଆଲ୍ କୋଣ |
समाकल्य,integrand
समाकलित,ଏକୀକୃତ
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक,अंतःस्थ (वि.)",ଭିତର
अंतः कोण,ଭିତର କୋଣ
अंतः क्षेत्र,ଆଭ୍ୟନ୍ତରୀଣ କ୍ଷେତ୍ର
अंतः प्रांत,ଆଭ୍ୟନ୍ତରୀଣ ଡୋମେନ୍ |
आंतरिक अवयव,ଭିତର ଉପାଦାନ |
समुच्चय का अभ्यंतर,ଏକ ସେଟ୍ ର ଭିତର |
अभिमुख अंतः कोण,ଭିତର ବିପରୀତ କୋଣ |
अंतर्गह,ଆଭ୍ୟନ୍ତରୀଣ ଗ୍ରହ
आंतरिक बिंदु,ଭିତର ବିନ୍ଦୁ |
"मध्यवर्ती, माध्यमिक, मध्य, मध्यक",ମଧ୍ୟବର୍ତ୍ତୀ
मध्यवर्ती बिंदु,ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |
मध्यवर्ती मान प्रमेय,ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |
आंतरिक द्‌विभाजक,ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |
अंतर्वेशन,ଇଣ୍ଟରପୋଲେସନ୍ |
अंतर्वेशन-सूत्र,ଇଣ୍ଟରପୋଲେସନ୍ ସୂତ୍ର |
प्रतिच्छेदी,ଛକ
प्रतिच्छेदी वक्र,ଛକଗୁଡିକ
प्रतिच्छेदी रेखाएँ,ବିଚ୍ଛେଦ ରେଖା |
" प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ",ଛକ
प्रतिच्छेद वक्र,ଛକ ବକ୍ର
वक्रों का प्रतिच्छेद,ବକ୍ରର ଛକ
समुच्चयों का सर्वनिष्ठ,ସେଟ୍ ର ଛକ
"अंतराल, अंतर",ବ୍ୟବଧାନ
अंतराल आकल,ବ୍ୟବଧାନ ଆକଳନ |
अंतराल आकलन,ଇଣ୍ଟିଭାଲ୍ ଆକଳନ
अंतराल मध्य बिंदु,ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |
"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव",ଇଣ୍ଟ୍ରା-ବ୍ଲକ୍ ପ୍ରଭାବ
अंतरावर्ग सहसंबंध,ଇଣ୍ଟ୍ରାକ୍ଲାସ୍ ସମ୍ପର୍କ
निश्चरता,ପରିବର୍ତ୍ତନ
निश्चर,ଅବ arian ଧ |
निश्चर तंत्र,ଅବ arian ଧ ପ୍ରଣାଳୀ |
तालिका,ଭଣ୍ଡାର
तालिका नियतन,ଭଣ୍ଡାର ବଣ୍ଟନ |
तालिका नियंत्रण,ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ |
तालिका नियंत्रण निदर्श,ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |
तालिका नियंत्रण प्रणाली,ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |
तालिका चक्र,ଭଣ୍ଡାର ଚକ୍ର |
तालिका धारण लागत,ଭଣ୍ଡାର ଧାରଣ ମୂଲ୍ୟ |
तालिका बिंदु,ଭଣ୍ଡାର ବିନ୍ଦୁ |
तालिका नीति,ଭଣ୍ଡାର ନୀତି |
तालिका  स्थिति,ଭଣ୍ଡାର ପରିସ୍ଥିତି |
"प्रतित्रोम, व्युत्क्रम, विपरीत",ଓଲଟା
प्रतिलोम सहसंबंध,ଓଲଟା ସମ୍ପର୍କ
प्रतिलोम फलन,ଓଲଟା କାର୍ଯ୍ୟ
प्रति लोम अतिपरवलयिक फलन,ଓଲଟା ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |
व्युत्क्रमानुपाती,ବିପରୀତ ଆନୁପାତିକ |
व्युत्क्रम प्रतिचित्र ण,ଓଲଟା ମ୍ୟାପିଙ୍ଗ୍ |
व्युत्क्रम संख्या,ଓଲଟା ସଂଖ୍ୟା
व्युत्क्रम आव्यूह,ଏକ ମାଟ୍ରିକ୍ସର ଓଲଟା |
प्रतिलोम क्रमचय,ଓଲଟା ପର୍ମୁଟେସନ୍ |
व्युत्क्रमानुपात,ଓଲଟା ଅନୁପାତ |
प्रतिलोम त्रिकोणमितीय फलन,ଓଲଟା ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |
प्रतिलोमन-सूत्र,ବିପରୀତ ସୂତ୍ର |
क्रम का प्रति लोमन,କ୍ରମର ବିପରୀତତା |
व्युत्क्रमणीय आव्यूह,invertible matrix
व्युत्क्रमणीय रूपांतरण,ଅଦୃଶ୍ୟ ରୂପାନ୍ତର |
अपरिमेय,ଅଯ irr କ୍ତିକ |
अपरिमेय समीकरण,ଅଯ irr କ୍ତିକ ସମୀକରଣ |
अपरिमेय व्यंजक,ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |
अपरिमेय संख्या,ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |
अपरिमेय मूल,ଅଯ irr କ୍ତିକ ମୂଳ |
" अखंडनीय , अलघुकरणीय , असमानेय",ଅବିସ୍ମରଣୀୟ |
अघूर्णी सदिश,ଇରୋଟେସନ୍ ଭେକ୍ଟର୍ |
अघूर्णी सदिश फलन,irrotational vector function
अघूर्णी वेग,ଇରୋଟେସନ୍ ବେଗ |
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),isogonal
समककुदता,isokurtosis
वियुक्त अनिवार्य विचित्रता,ଅଲଗା ଅତ୍ୟାବଶ୍ୟକ ଏକକତା |
वियुक्त बिंदु,ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक",ଆଇସୋମେଟ୍ରିକ୍ |
समद्विबाहु विन्यास,isosceles ବିନ୍ୟାସ
पुनरावृत्त समाकल,ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |
पुनरावृत्त अंतर्वेशन,ପୁନରାବୃତ୍ତି ଇଣ୍ଟରପୋଲେସନ୍ |
पुनरावृत्ति,ପୁନରାବୃତ୍ତି
पुनरावृत्ति सूत्र,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
पुनरावर्ती समाकलन सूत्र,ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |
पुनरावर्ती क्रि याविधि,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
पुनरावर्ती विधि,ପୁନରାବୃତ୍ତି କ techni ଶଳ |
जैकोबियन,ଯାଦବ
जैकोबी सारणिक,ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |
जैकोबी आव्यूह,ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |
समुच्चयों का सम्मिलन,ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |
"जोड़, संधि (सं.) संयुक्त(वि.)",ମିଳିତ
संयुक्त घनत्व फलन,ମିଳିତ ଘନତା କାର୍ଯ୍ୟ
संयुक्त बारंबारता फलन,ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ
संयुक्ततः आश्रित चर,ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
संयुक्त प्रायिकता,ମିଳିତ ସମ୍ଭାବନା |
सम्मिलन,ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍)
"कुदान, जंप, प्लुति",ଡେଇଁପଡ |
प्लुति असांतत्य,ବନ୍ଦ ଡେଇଁବା |
"न्यायसंगति, औचित्य",ଯଥାର୍ଥତା |
औचित्य बताना,ଯଥାର୍ଥତା
कारनाफ मानचित्र,କର୍ନାଗ୍ ମାନଚିତ୍ର
"गुठली, अष्टि",କର୍ଣ୍ଣଲ
प्रतिचित्रण की अष्टि,ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |
"शुदूधगति विज्ञान, शुदूध गतिकी",କିଏନାମେଟିକ୍ସ |
गतिज ऊर्जा,ଗତିଜ ଶକ୍ତି
"बलगति विज्ञान, बलगतिकी",ଗତିଜ
कोल्मोगोरोफ-स्मिरनोव परीक्षण,କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |
क्रोनेकर डेल्टा,କ୍ରୋନେକର୍ ଡେଲଟା |
ककुदता,କୁର୍ତ୍ତୋସିସ୍
लग्रांज फलन,ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |
लग्रांज गुणक,ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |
"स्तरिका, पटल",ଲାମିନା
लाप्लास रूपांतर,ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |
बृहत संख्या,ବହୁ ସଂଖ୍ୟା
अभिलक्षणिक मूल,ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ)
पार्श्व पृष्ठ,ପାର୍ଶ୍ୱ ପୃଷ୍ଠ
लैटिन वर्ग,ଲାଟିନ୍ ବର୍ଗ
"नाभिलंब, लैटस रैक्टम",ଲାଟସ୍ ରେକ୍ଟମ୍ |
"नियम, सिद्धांत",ନିୟମ
वेग संयोजन नियम,ବେଗ ଯୋଡିବାର ନିୟମ |
संकलनीयता नियम,ଯୋଗର ନିୟମ |
ह्नासमान प्रतिफल नियम,ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |
गुरुत्वाकर्षण नियम,ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |
समूह के लिए समाकारिता नियम,ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |
वलयों के लिए समाकारिता नियम,ରିଙ୍ଗ ପାଇଁ ହୋମୋର୍ଫିଜିମର ନିୟମ |
बढ़ती लागत का नियम,ବୃଦ୍ଧି ଖର୍ଚ୍ଚର ନିୟମ |
घातांक नियम,ସୂଚକାଙ୍କ ନିୟମ |
जड़त्व नियम,ନିଷ୍କ୍ରିୟତାର ନିୟମ |
बृहत्‌ संख्याओं का नियम,ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |
प्रायिकता-नियम,ସମ୍ଭାବ୍ୟତାର ନିୟମ |
"ज्या नियम, साइन नियम",ସାଇନସ୍ ନିୟମ |
घातांको के नियम,ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |
गति नियम,ଗତିର ନିୟମ |
"परत, स्तर",ସ୍ତର
अग्रग गुणांक,ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା
अग्रग विकर्ण,ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |
अग्रग उप-आव्यूह,ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |
अग्रग पद,ଅଗ୍ରଣୀ ଶବ୍ଦ
"न्यूनतम, अल्पतम, लघुतम",ସର୍ବନିମ୍ନ
लघुतम समापवर्त्य (LCM),ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM)
न्यूनतम अवयव,ସର୍ବନିମ୍ନ ଉପାଦାନ |
न्यूनतम वर्ग,ସର୍ବନିମ୍ନ ବର୍ଗ
न्यूनतम उपरि परिबंध,ସର୍ବନିମ୍ନ ଉପର ସୀମା |
वाम सहसमुच्चय,ବାମ କୋସେଟ
वामावर्त,ବାମ ହାତି
वामावर्ती पेच,ବାମ ହାତର ସ୍କ୍ରୁ |
वाम प्रतिलोम,ଓଲଟା
वाम गुणन,ବାମ ଗୁଣନ
लाइबनिटस सूत्र,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
लंबाई,ଲମ୍ବ
तुंगककुदी,ଲେପ୍ଟୋକର୍ଟିକ୍ |
तुंगककुदी वक्र,ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର
तुंगककुदता,ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |
स्तर वक्र,ସ୍ତର ବକ୍ର
विश्वास्यता स्तर,ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର
सार्थकता का स्तर,ମହତ୍ତ୍ level ର ସ୍ତର |
कोशक्रमानुसार,ଶବ୍ଦଗତ ଭାବରେ |
कोश क्रम,ଶବ୍ଦଗତ କ୍ରମ |
संभाविता फलन,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
संभाविता अनुपात परिक्षण,ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |
" सीमा , सीमांत",ସୀମା
"सीमांत, चरम",ସୀମିତ
सीमांत मान,ମୂଲ୍ୟ ସୀମିତ
सीमांत वेग,ବେଗକୁ ସୀମିତ କରିବା |
माध्य में सीमा,ଅର୍ଥରେ ସୀମା |
समाकलन की सीमा,ଏକୀକରଣର ସୀମା |
अनुक्रम सीमा,କ୍ରମର ସୀମା |
"गुच्छ बिंदु, सीमा बिंदु",ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ)
सीमांत वेग,ବେଗକୁ ସୀମିତ କରନ୍ତୁ |
" रेखा , लाइन , दीर्घतंतु",ରେଖା
"रेखीय, रैखिक, रेखाकार",ର line ଖ୍ୟ
रैखिक बीजावल्ली,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |
रैखिक बीजीय समीकरण,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
रैखिक सन्निकटन,ର line ଖିକ ଆନୁମାନିକତା |
रैखिक अनंतस्पर्शी,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
रैखिक गुणांक,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
एकघात संचय,ର line ଖ୍ୟ ମିଶ୍ରଣ |
एकघात प्रतिबंध,ର line ଖିକ ପ୍ରତିବନ୍ଧକ |
रैखिक आश्रितता,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
रैखिक अवकलन समीकरण,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई",ରେଖା ଆକାର
"रैखिक समीकरण, एकघात समीकरण",ର line ଖ୍ୟ ସମୀକରଣ |
रैखिक समघात,ର line ଖ୍ୟ ଫର୍ମ |
रैखिक भिन्नात्मक रूपांतरण,ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |
रैखिक फलन,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
रैखिक फलनक,ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |
रैखिक समूह,ରେଖା ଗୋଷ୍ଠୀ |
रैखिक स्वतंत्रता,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
रैखिक स्वतंत्र संबंध,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
रैखिक असमिका,ର line ଖିକ ଅସମାନତା |
रैखिक असमघाती अवकल समीकरण,ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
रैखिक समाकल समीकरण,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
रैखिक अंतर्वेशन,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |
" एकघाततः , रैखिकतः",ର ar ଖିକତା |
रैखिकतः परतंत्र,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
रैखिकतः स्वतंत्र,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
रैखिक प्रतिचित्रण,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
रैखिक क्रम,ର line ଖିକ କ୍ରମ |
रैखिक क्रमीकरण,ର line ଖିକ କ୍ରମ |
रैखिक प्रोग्रामन,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
रैखिक प्रोग्रामन कलन-विधि,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
रैखिक प्रोग्रामन समस्या,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
रैखिक समाश्रयण,ର line ଖିକ ରିଗ୍ରେସନ୍ |
रैखिक समाश्रयण गुणांक,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
"रैखिक संबंध, एकघाती संबंध",ର line ଖ୍ୟ ସମ୍ପର୍କ |
रैखिक समष्टि,ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍)
रैखिक उपसमष्टि,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
रैखिक रूपांतरण,ର line ଖିକ ରୂପାନ୍ତର |
रैखिक उपनति,ର line ଖ୍ୟ ଧାରା |
रैखिक अनभिनत आकल,ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |
रैखिक वेग,ର line ଖ୍ୟ ବେଗ |
रेखा समाकल,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
प्रतिच्छेद-रेखा,ଛକ ରେଖା
समाश्रयण-रेखा,ରେଗ୍ରେସନ୍ ରେଖା |
स्थानगत सदिश,ଲୋକାଲ୍ ଭେକ୍ଟର୍ |
स्थानीय इष्टतम,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
"बिन्दुपथ, रेखापथ",ଲୋକସ୍
"लॉग, लठठा, संलेख",ଲଗ୍
"लघुगणकीय, लॉगेरिथ्मीय",ଲୋଗାରିଥମିକ୍ |
लघुगणकीय यथार्थता,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
लॉगेरिथ्मीय परिकलन,ଲୋଗାରିଥମିକ୍ ଗଣନା |
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र",ଲୋଗାରିଥମିକ୍ ବକ୍ର
लघुगणकीय अवकलज,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
लघुगणकीय अवकलन,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन",ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ
"लघुगणकीय माध्य, गुणोत्तर माध्य",ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ)
लघुगणकीय प्रसामान्य बंटन,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
लघुगणकीय संबंध,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
लघुगणकीय मापक्रम,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी",ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल",ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍)
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी",ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍)
"लॉगेरिथ्म, लघुगणक",logarithm (ଲଗ)
तर्क,ତର୍କ
तर्कत: तुल्य,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
"वृद्धिघात वक्र, पर्ल-रीड वक्र",ଲଜିଷ୍ଟିକ୍ ବକ୍ର
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन",ସାଧାରଣ ବଣ୍ଟନ |
" रेखांश , देशांतर",ଦ୍ରାଘିମା
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद",ଲୁପ୍
" प्रचयन , प्रचायिका, लॉटरी",ଲଟେରୀ
अधोरेखा,ନିମ୍ନ ଦଣ୍ଡିକା |
निम्न परिबंध,ନିମ୍ନ ବନ୍ଧା |
निम्न रीमान-समाकल,ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
निम्न योगफल,କମ୍ ରାଶି
निम्न त्रिभुजीय आव्यूह,ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
मैक्लारिन प्रसार,ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या",ଯାଦୁ ସଂଖ୍ୟା
मैजिक वर्ग,ମ୍ୟାଜିକ୍ ବର୍ଗ
कांतिमान-सीमा,ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ)
डाक प्रेषित प्रश्नावली,ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |
डाक द्वारा सर्वेक्षण,ମେଲ୍ ସର୍ଭେ |
उपरि परिबंध,ମହାନ୍ (ଉପର ସୀମା)
दीर्घ चाप,ପ୍ରମୁଖ ଆର୍କ
उपरिबद्‌ध समुच्चय,ପ୍ରମୁଖ ସେଟ୍ |
बहुमान फलन,ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
"नक्शा , मानचित्र , प्रतिचित्र",ମାନଚିତ୍ର
समुच्चय में प्रतिचित्रित करना,ସେଟ୍ ରେ ମାନଚିତ୍ର
समुच्चय का प्रतिचित्रण,ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |
उपांत प्रायिकता,ସାଂଘାତିକ ସମ୍ଭାବନା |
गणितीय विश्लेषण,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
गणितीय तर्क,ଗାଣିତିକ ଯୁକ୍ତି
गणितीय केंद्र,ଗାଣିତିକ କେନ୍ଦ୍ର
गणितीय जटिलता,ଗାଣିତିକ ଜଟିଳତା |
गणितीय अर्थशास्त्र,ଗାଣିତିକ ଅର୍ଥନୀତି
गणितीय प्रत्याशा,ଗାଣିତିକ ଆଶା
गणितीय रूप,ଗାଣିତିକ ରୂପ |
"गणितीय संरूपण, गणितीय संरूप",ଗାଣିତିକ ସୂତ୍ର
गणितीय सर्वसमिका,ଗାଣିତିକ ପରିଚୟ
"गणितीय तर्कशास्त्र ,गणितीय तर्क",ଗାଣିତିକ ତର୍କ
गणितीय निदर्श,ଗାଣିତିକ ମଡେଲ୍ |
गणितीय आशय,ଗାଣିତିକ ଧାରଣା
मैट्रिक्स विकर्णन,ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |
आव्यूह-व्युत्क्रम,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
आव्यूह-व्युत्क्रमण,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
आव्यूह पुनरावर्ती विधि,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
मैट्रिक्स पद्‌धति,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
आव्यूह गुणन,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
अचरों का आव्यूह,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
