Gujarati,Malayalam
લેક્સિકોગ્રાફિકલ ઓર્ડર,നിഘണ്ടു ക്രമം
સંભાવના કાર્ય,സാധ്യതാ പ്രവർത്തനം
સંભાવના ગુણોત્તર પરીક્ષણ,സാധ്യതാ അനുപാത പരിശോധന
મર્યાદા,പരിധി
મર્યાદિત,പരിമിതപ്പെടുത്തുന്നു
મર્યાદિત મૂલ્ય,പരിമിതപ്പെടുത്തുന്ന മൂല്യം
મર્યાદિત વેગ,പരിമിതപ്പെടുത്തുന്ന വേഗത
સરેરાશ મર્યાદા,അർത്ഥത്തിൽ പരിധി
એકીકરણની મર્યાદા,സംയോജനത്തിന്റെ പരിധി
ક્રમની મર્યાદા,ക്രമത്തിന്റെ പരിധി
મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ),പരിധി പോയിന്റ് (=ക്ലസ്റ്റർ പോയിന്റ്)
મર્યાદા વેગ,വേഗത പരിമിതപ്പെടുത്തുക
રેખા,ലൈൻ
રેખીય,രേഖീയമായ
રેખીય બીજગણિત,രേഖീയ ബീജഗണിതം
રેખીય બીજગણિત સમીકરણ,രേഖീയ ബീജഗണിത സമവാക്യം
રેખીય અંદાજ,രേഖീയ ഏകദേശം
રેખીય એસિમ્પ્ટોટ,രേഖീയ അസിംപ്റ്റോട്ട്
રેખીય ગુણાંક,രേഖീയ ഗുണകം
રેખીય સંયોજન,രേഖീയ സംയോജനം
રેખીય અવરોધો,രേഖീയ നിയന്ത്രണങ്ങൾ
રેખીય અવલંબન,രേഖീയ ആശ്രിതത്വം
રેખીય વિભેદક સમીકરણ,ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
રેખીય પરિમાણ,രേഖീയ അളവ്
રેખીય સમીકરણ,രേഖീയ സമവാക്യം
રેખીય સ્વરૂપ,രേഖീയ രൂപം
રેખીય અપૂર્ણાંક પરિવર્તન,ലീനിയർ ഫ്രാക്ഷണൽ ട്രാൻസ്ഫോർമേഷൻ
રેખીય કાર્ય,രേഖീയ പ്രവർത്തനം
રેખીય કાર્યાત્મક,ലീനിയർ ഫങ്ഷണൽ
રેખીય જૂથ,രേഖീയ ഗ്രൂപ്പ്
રેખીય સ્વતંત્રતા,രേഖീയ സ്വാതന്ത്ര്യം
રેખીય સ્વતંત્ર સંબંધ,രേഖീയ സ്വതന്ത്ര ബന്ധം
રેખીય અસમાનતા,രേഖീയ അസമത്വം
રેખીય અસંગત વિભેદક સમીકરણ,ലീനിയർ ഇൻഹോമോജീനിയസ് ഡിഫറൻഷ്യൽ സമവാക്യം
રેખીય અભિન્ન સમીકરણ,ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം
રેખીય પ્રક્ષેપ,ലീനിയർ ഇന്റർപോളേഷൻ
રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ,രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം
રેખીયતા,രേഖീയത
રેખીય રીતે નિર્ભર,രേഖീയമായി ആശ്രയിക്കുന്നത്
રેખીય રીતે સ્વતંત્ર,രേഖീയമായി സ്വതന്ത്രമായ
રેખીય મેપિંગ,ലീനിയർ മാപ്പിംഗ്
રેખીય ક્રમ,രേഖീയ ക്രമം
રેખીય ક્રમ,രേഖീയ ക്രമപ്പെടുത്തൽ
રેખીય પ્રોગ્રામિંગ,ലീനിയർ പ്രോഗ്രാമിംഗ്
રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ,ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം
રેખીય પ્રોગ્રામિંગ સમસ્યા,ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
રેખીય રીગ્રેસન,ലീനിയർ റിഗ്രഷൻ
રેખીય રીગ્રેસન ગુણાંક,ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
રેખીય સંબંધ,രേഖീയ ബന്ധം
રેખીય જગ્યા (= વેક્ટર જગ્યા),ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്)
રેખીય સબસ્પેસ,രേഖീയ ഉപസ്ഥലം
રેખીય પરિવર્તન,രേഖീയ പരിവർത്തനം
રેખીય વલણ,രേഖീയ പ്രവണത
રેખીય નિષ્પક્ષ અંદાજ,രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്
રેખીય વેગ,രേഖീയ പ്രവേഗം
રેખા અભિન્ન,ലൈൻ ഇന്റഗ്രൽ
આંતરછેદની રેખા,കവലയുടെ വരി
રીગ્રેસનની રેખા,റിഗ്രഷൻ ലൈൻ
સ્થાનિક વેક્ટર,പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ
સ્થાનિક શ્રેષ્ઠ,പ്രാദേശിക ഒപ്റ്റിമൽ
સ્થાન,സ്ഥലം
લોગ,ലോഗ്
લઘુગણક,ലോഗരിഥമിക്
લઘુગણક ચોકસાઈ,ലോഗരിഥമിക് കൃത്യത
લઘુગણક ગણતરી,ലോഗരിഥമിക് കണക്കുകൂട്ടൽ
લઘુગણક વળાંક,ലോഗരിഥമിക് വക്രം
લઘુગણક વ્યુત્પન્ન,ലോഗരിഥമിക് ഡെറിവേറ്റീവ്
લઘુગણક તફાવત,ലോഗരിഥമിക് വ്യത്യാസം
લઘુગણક કાર્ય,ലോഗരിഥമിക് ഫംഗ്ഷൻ
લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ),ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി)
લઘુગણક સામાન્ય વિતરણ,ലോഗരിഥമിക് സാധാരണ വിതരണം
લઘુગણક સંબંધ,ലോഗരിഥമിക് ബന്ധം
લઘુગણક સ્કેલ,ലോഗരിഥമിക് സ്കെയിൽ
લઘુગણક શ્રેણી,ലോഗരിഥമിക് സീരീസ്
લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર),ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം)
લઘુગણક કોષ્ટક (=લોગ ટેબલ),ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ)
લઘુગણક (લોગ),ലോഗരിതം (ലോഗ്)
તર્ક,യുക്തി
તાર્કિક રીતે સમકક્ષ,യുക്തിപരമായി തുല്യം
લોજિસ્ટિક વળાંક,ലോജിസ്റ്റിക് കർവ്
સામાન્ય વિતરણ,ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ
રેખાંશ,രേഖാംശം
લૂપ,ലൂപ്പ്
લોટરી,ലോട്ടറി
નીચલી પટ્ટી,താഴ്ന്ന ബാർ
ના જેટલું કે તેનાથી ઓછું,താഴ്ന്ന പരിധി
નીચલા રીમેન અભિન્ન,ലോവർ റീമാൻ ഇന്റഗ്രൽ
ઓછી રકમ,കുറഞ്ഞ തുക
નીચલા ત્રિકોણાકાર મેટ્રિક્સ,താഴ്ന്ന ത്രികോണ മാട്രിക്സ്
મેકલોરિનનું વિસ્તરણ,മക്ലൗറിൻ വിപുലീകരണം
જાદુઈ સંખ્યા,മാന്ത്രിക സംഖ്യ
જાદુઈ ચોરસ,മാന്ത്രിക ചതുരം
તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા),മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു)
મેઇલ કરેલ પ્રશ્નાવલી,മെയിൽ അയച്ച ചോദ്യാവലി
મેલ મોજણી,മെയിൽ സർവേ
મેજરન્ટ (ઉપલા બાઉન્ડ),മേജറന്റ് (മുകളിലെ പരിധി)
મુખ્ય ચાપ,പ്രധാന ആർക്ക്
મોટા સમૂહ,മേജറൈസ്ഡ് സെറ്റ്
ઘણા મૂલ્યવાન કાર્ય,നിരവധി മൂല്യവത്തായ പ്രവർത്തനം
નકશો,ഭൂപടം
સમૂહમાં નકશો,സെറ്റിലേക്ക് മാപ്പ്
સમૂહનું મેપિંગ,ഒരു സെറ്റിന്റെ മാപ്പിംഗ്
સીમાંત સંભાવના,നാമമാത്ര സംഭാവ്യത
ગાણિતિક વિશ્લેષણ,ഗണിത വിശകലനം
ગાણિતિક દલીલ,ഗണിത വാദം
ગાણિતિક કેન્દ્ર,ഗണിതശാസ്ത്ര കേന്ദ്രം
ગાણિતિક જટિલતા,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
ગાણિતિક અર્થશાસ્ત્ર,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
ગાણિતિક અપેક્ષા,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
ગાણિતિક સ્વરૂપ,ഗണിത രൂപം
ગાણિતિક રચના,ഗണിതശാസ്ത്ര രൂപീകരണം
ગાણિતિક ઓળખ,ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി
ગાણિતિક તર્ક,ഗണിതശാസ്ത്ര യുക്തി
ગાણિતિક મોડેલ,ഗണിത മാതൃക
ગાણિતિક ખ્યાલ,ഗണിതശാസ്ത്ര ആശയം
મેટ્રિક્સ ડિગોનલાઇઝેશન,മാട്രിക്സ് ഡിഗണലൈസേഷൻ
મેટ્રિક્સ વ્યસ્ત,മാട്രിക്സ് വിപരീതം
મેટ્રિક્સ વ્યુત્ક્રમ,മാട്രിക്സ് വിപരീതം
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,മാട്രിക്സ് ആവർത്തന രീതി
મેટ્રિક્સ પદ્ધતિ,മാട്രിക്സ് രീതി
મેટ્રિક્સ ગુણાકાર,മാട്രിക്സ് ഗുണനം
સ્થિરાંકોનું મેટ્રિક્સ,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
અસરકારકતાનું મેટ્રિક્સ,ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്
મેટ્રિક્સ ઓપરેટર,മാട്രിക്സ് ഓപ്പറേറ്റർ
મેટ્રિક્સ બહુપદી,മാട്രിക്സ് ബഹുപദം
મેટ્રિક્સ પ્રિન્ટીંગ,മാട്രിക്സ് പ്രിന്റിംഗ്
મેટ્રિક્સ ઉત્પાદન,മാട്രിക്സ് ഉൽപ്പന്നം
મહત્તમ,പരമാവധി
મહત્તમ,പരമാവധി
મહત્તમ નિરપેક્ષ મૂલ્ય,പരമാവധി കേവല മൂല്യം
મહત્તમ F- ગુણોત્તર,പരമാവധി എഫ്-അനുപാതം
મહત્તમ સંભાવના,പരമാവധി സാധ്യത
મહત્તમ,പരമാവധി
મહત્તમ માપદંડ,പരമാവധി മാനദണ്ഡം
કાર્યની મહત્તમ,ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി
મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
સરેરાશ વિચલન,അർത്ഥം വ്യതിയാനം
સરેરાશ ચોરસ વિચલન,അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം
સરેરાશ ચોરસ ભૂલ,സമചതുര പിശക് അർത്ഥമാക്കുന്നു
સરેરાશ કિંમત,ശരാശരി മൂല്യം
સરેરાશ મૂલ્ય પ્રમેય,ശരാശരി മൂല്യ സിദ്ധാന്തം
કર્ટોસિસનું માપ,കുർട്ടോസിസിന്റെ അളവ്
મધ્યક,ഇടത്തരം
મધ્ય કેન્દ્ર,മീഡിയൻ സെന്റർ
મેસોકર્ટિક વળાંક,mesokurtic വക്രം
મેસોકર્ટોસિસ,mesokurtosis
સંદેશ,സന്ദേശം
પદ્ધતિ,രീതി
દૂર કરવાની પદ્ધતિ,ഉന്മൂലനം രീതി
વ્યુત્ક્રમની પદ્ધતિ,വിപരീത രീതി
પુનરાવર્તનની પદ્ધતિ,ആവർത്തന രീതി
ઓછામાં ઓછા ચોરસની પદ્ધતિ,ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി
ક્ષણોની પદ્ધતિ,നിമിഷങ്ങളുടെ രീതി
સમાન ત્રિકોણની પદ્ધતિ,സമാന ത്രികോണങ്ങളുടെ രീതി
સૌથી ઊભો ઉતરવાની પદ્ધતિ,കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി
સમીકરણની પદ્ધતિ,സംഗ്രഹത്തിന്റെ രീതി
અનિર્ધારિત ગુણાંકની પદ્ધતિ,നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി
મેટ્રિક જગ્યા,മെട്രിക് സ്പേസ്
મેટ્રિક સિસ્ટમ,മെട്രിക് സിസ്റ്റം
મેટ્રિક એકમ,മെട്രിക് യൂണിറ്റ്
સૂક્ષ્મ સિદ્ધાંત,സൂക്ഷ്മ സിദ്ധാന്തം
મધ્ય,മധ്യഭാഗം
મધ્યમ ગાળા,മധ്യകാലഘട്ടം
મધ્ય બિંદુ,മധ്യ പോയിന്റ്
મધ્ય બિંદુ સૂત્ર,മിഡ് പോയിന്റ് ഫോർമുല
ન્યૂનતમ બહુપદી,കുറഞ്ഞ ബഹുപദം
ન્યૂનતમ સિદ્ધાંત,മിനിമാക്സ് തത്വം
ન્યૂનતમ,ഏറ്റവും കുറഞ്ഞത്
ન્યૂનતમ બિંદુ (વળાંકનો),മിനിമം പോയിന്റ് (വക്രത്തിന്റെ)
ન્યૂનતમ બહુપદી,ഏറ്റവും കുറഞ്ഞ ബഹുപദം
કાર્યની મિનિટ,ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്
નાની ચાપ,മൈനർ ആർക്ക്
નાની અક્ષ,ചെറിയ അക്ഷം
લઘુકૃત સબસેટ,മൈനറൈസ്ഡ് ഉപവിഭാഗം
માઈનસ,മൈനസ്
બાદબાકીનું ચિહ્ન,മൈനസ് ചിഹ്നം
મિશ્ર અપૂર્ણાંક,മിക്സഡ് ഫ്രാക്ഷൻ
મિશ્ર વ્યૂહરચના,സമ്മിശ്ര തന്ത്രം
મોડ,മോഡ്
મોડ્યુલસ,മോഡുലസ്
જટિલ સંખ્યાનું મોડ્યુલસ,ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
ક્ષણ,നിമിഷം
મોમેન્ટ જનરેટીંગ ફંક્શન,നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം
બળની ક્ષણ,ഒരു ശക്തിയുടെ നിമിഷം
આવર્તન વિતરણની ક્ષણ,ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം
જડત્વની ક્ષણ,ജഡത്വത്തിന്റെ നിമിഷം
વેગની ક્ષણ,വേഗതയുടെ നിമിഷം
વેગ,ആക്കം
એકવિધ,ഏകപക്ഷീയമായ
મોનોમોર્ફિક,ഏകരൂപം
મોનોમોર્ફિઝમ,മോണോമോർഫിസം
એકવિધ,ഏകതാനം
મોનોટોન વધતો ક્રમ,ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം
એકવિધ રીતે,ഏകതാനമായി
એકવિધ રીતે વધતી જતી નેટ,ഏകതാനമായി വർദ്ധിക്കുന്ന വല
એકવિધ રીતે વધતો ક્રમ,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
એકવિધ કાર્ય,ഏകതാനമായ പ്രവർത്തനം
મોન્ટે કાર્લો ગણતરી,മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ
મોન્ટે કાર્લો પદ્ધતિ,മോണ്ടെ കാർലോ രീതി
મોરા (રમત),മോറ (കളി)
મૃત્યુના આંકડા,മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ
સૌથી વધુ સંભવિત,ഏറ്റവും സാധ്യതയുള്ളത്
ગતિ,ചലനം
મૂવિંગ એવરેજ,മാറുന്ന ശരാശരി
એમ-સ્પેસ,എം-സ്പെയ്സ്
ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ,ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്
બહુનિર્ણય સમસ્યા,ബഹുവിധ തീരുമാന പ്രശ്നം
બહુપરીમાણીય સામાન્ય વિતરણ,ബഹുമുഖ സാധാരണ വിതരണം
બહુપરીમાણીય રેન્ડમ ચલ,മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ
મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા,മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം
બહુપદી,ബഹുപദം
બહુપદી વિતરણ,ബഹുപദ വിതരണം
બહુવિધ,ഒന്നിലധികം
બહુવિધ પસંદગીની સમસ્યા,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
બહુવિધ કનેક્ટેડ ડોમેન,ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ
બહુવિધ સહસંબંધ,ഒന്നിലധികം പരസ്പരബന്ധം
બહુવિધ આવર્તન કોષ્ટક,ഒന്നിലധികം ആവൃത്തി പട്ടിക
બહુવિધ અભિન્ન,ഒന്നിലധികം ഇന്റഗ്രൽ
બહુવિધ એકીકરણ,ഒന്നിലധികം സംയോജനം
બહુવિધ રીગ્રેસન,ഒന്നിലധികം റിഗ്രഷൻ
બહુવિધ રીગ્રેસન વિશ્લેષણ,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
બહુવિધ રીગ્રેસન ગુણાંક,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
બહુવિધ રીગ્રેસન સમીકરણ,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
બહુવિધ મૂળ,ഒന്നിലധികം റൂട്ട്
ગુણાકાર,ഗുണനം
કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું),നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો),വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
ગુણાકાર પરિબળ,ഗുണന ഘടകം
ગુણાકાર કાર્ય,ഗുണിത പ്രവർത്തനം
ગુણાકાર જૂથ,ഗുണനഗ്രൂപ്പ്
ગુણાકાર વ્યસ્ત,ഗുണിത വിപരീതം
બહુવિધતા,ബഹുസ്വരത
મૂળની બહુવિધતા,വേരുകളുടെ ബഹുസ്വരത
શૂન્યનો ગુણાકાર,പൂജ്യത്തിന്റെ ഗുണിതം
ગુણક,ഗുണനം
ગુણાકાર,ഗുണിക്കുക
બહુવિધ વિતરણ,ബഹുവിധ വിതരണം
બહુવિધ સામાન્ય વિતરણ,ബഹുവിധ സാധാരണ വിതരണം
બહુવિધ વસ્તી,ബഹുവിധ ജനസംഖ്യ
પરસ્પર,പരസ്പരമുള്ള
નાબલા,നബ്ല
નેપિરીયન,നേപ്പിയേറിയൻ
નેપીરીયન લઘુગણક,നേപ്പീരിയൻ ലോഗരിതം
કુદરતી લઘુગણક,സ്വാഭാവിക ലോഗരിതം
કુદરતી સંખ્યા,സ്വാഭാവിക സംഖ്യ
નોટિકલ માઇલ,നോട്ടിക്കൽ മൈൽ
n-પરિમાણીય,എൻ-ഡൈമൻഷണൽ
n-પરિમાણીય વેક્ટર જગ્યા,n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്
જરૂરી અને પર્યાપ્ત સ્થિતિ,ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ
જરૂરી સ્થિતિ,ആവശ്യമായ അവസ്ഥ
નકાર,നിഷേധം
નકારાત્મક,നെഗറ്റീവ്
નકારાત્મક વળાંક,നെഗറ്റീവ് വക്രത
નકારાત્મક ચોક્કસ સ્વરૂપ,നെഗറ്റീവ് നിശ്ചിത രൂപം
નકારાત્મક ચોક્કસ મેટ્રિક્સ,നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്
નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ,നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം
પડોશી,അയൽപ്പക്കം
નેસ્ટેડ સેમ્પલિંગ,നെസ്റ്റഡ് സാമ്പിൾ
ચોખ્ખો પ્રજનન દર,മൊത്തം പുനരുൽപാദന നിരക്ക്
ન્યુટોનિયન મિકેનિક્સ,ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്
ન્યુટનનું વિભાજિત તફાવત સૂત્ર,ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല
ન્યુટનના ગતિના નિયમો,ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ
Neyman ફાળવણી,നെയ്മാൻ അലോക്കേഷൻ
નેમેન પીયર્સન સિદ્ધાંત,നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം
નિર્બળ તત્વ,നിഷ്ക്രിയ മൂലകം
નિલપોટન્ટ મેટ્રિક્સ,nilpotent മാട്രിക്സ്
નોડ,നോഡ്
બિન-અબેલિયન જૂથ,നോൺ-അബെലിയൻ ഗ്രൂപ്പ്
બિન-સંપૂર્ણ સંકલન,കേവലമല്ലാത്ത സംയോജനം
બિન-બીજગણિત,ബീജഗണിതമല്ലാത്തത്
બિન-અધોગતિ,ജീർണ്ണതയില്ലാത്ത
બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ,ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം
બિન-ગાઢ,ഇടതൂർന്നതല്ല
બિન-ગાઢ સમૂહ,സാന്ദ്രമല്ലാത്ത സെറ്റ്
પોઈન્ટની બિન-ગણતરીય અનંતતા,പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത
અસંખ્યક સમૂહ,എണ്ണമറ്റ സെറ്റ്
અભેદ્ય,വ്യത്യസ്തമല്ലാത്ത
બિન ખાલી સબસેટ,ശൂന്യമല്ലാത്ത ഉപവിഭാഗം
બિન-યુક્લિડિયન ભૂમિતિ,നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി
બિન-સમાન,ഏകതാനമല്ലാത്ത
બિન છેદાય છે,വിഭജിക്കുന്നതല്ല
બિન-રેખીય બીજગણિત સમીકરણ,നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം
બિન-રેખીય વિભેદક સમીકરણ,നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
બિન-રેખીય સમીકરણ,നോൺ-ലീനിയർ സമവാക്യം
બિન-રેખીય પ્રોગ્રામિંગ,നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്
બિન-રેખીય રીગ્રેસન,നോൺ-ലീനിയർ റിഗ്രഷൻ
બિન-રેખીય સંબંધ,നോൺ-ലീനിയർ ബന്ധം
બિન-નકારાત્મક પૂર્ણાંક,നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ
બિન-નકારાત્મક ચલ,നോൺ-നെഗറ്റീവ് വേരിയബിൾ
બિન-પેરામેટ્રિક પરીક્ષણ,നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്
બિન-સંભવિત અભિગમ,സാധ്യതയില്ലാത്ത സമീപനം
બિન-એકવચન મેટ્રિક્સ,ഏകമല്ലാത്ത മാട്രിക്സ്
બિન-સપ્રમાણ મેટ્રિક્સ,നോൺ-സിമെട്രിക് മാട്രിക്സ്
બિન-તુચ્છ,നിസ്സാരമല്ലാത്തത്
અદ્રશ્ય નિર્ણાયક,നോൺ-വാനിഷിംഗ് ഡിറ്റർമിനന്റ്
બિન રદબાતલ,അസാധുവാണ്
બિન રદબાતલ સબસેટ,അസാധുവായ ഉപവിഭാഗം
બિન-શૂન્ય નિર્ણાયક,നോൺ-സീറോ ഡിറ്റർമിനന്റ്
નોર ગેટ,NOR ഗേറ്റ്
સામાન્ય,സാധാരണ
સામાન્ય પ્રવેગક,സാധാരണ ത്വരണം
સામાન્ય કોણ,സാധാരണ കോൺ
સામાન્ય વળાંક,സാധാരണ വക്രം
સામાન્ય ઘનતા કાર્ય,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
સામાન્ય વિતરણ,സാധാരണ വിതരണം
સામાન્ય વિતરણ કાર્ય,സാധാരണ വിതരണ പ്രവർത്തനം
મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ,മാട്രിക്സിന്റെ സാധാരണ രൂപം
સામાન્ય આવર્તન,സാധാരണ ആവൃത്തി
સામાન્યકૃત વળાંક,നോർമലൈസ്ഡ് കർവ്
સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર,നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ
નોર્મલાઇઝર,നോർമലൈസർ
સામાન્ય મેટ્રિક્સ,സാധാരണ മാട്രിക്സ്
સામાન્ય સંભાવના વળાંક,സാധാരണ പ്രോബബിലിറ്റി കർവ്
સામાન્ય સંભાવના વિતરણ,സാധാരണ സംഭാവ്യത വിതരണം
સામાન્ય પેટાજૂથ (=વિશિષ્ટ પેટાજૂથ),സാധാരണ ഉപഗ്രൂപ്പ് (=വിശിഷ്‌ടമായ ഉപഗ്രൂപ്പ്)
સામાન્ય રેખીય જગ્યા,സാധാരണ രേഖീയ ഇടം
વેક્ટરનો ધોરણ,ഒരു വെക്റ്ററിന്റെ മാനദണ്ഡം
ગેટ નથી,ഗേറ്റ് അല്ല
ક્યાંય ગાઢ સમૂહ નથી,എവിടെയും ഇടതൂർന്ന സെറ്റ്
નલ પૂર્વધારણા,ശൂന്യമായ സിദ്ധാന്തം
નલ મેટ્રિક્સ,നൾ മാട്രിക്സ്
નલ સેટ,നൾ സെറ്റ്
નલ વેક્ટર,നൾ വെക്റ്റർ
સંખ્યા,നമ്പർ
સંખ્યા અક્ષ,നമ്പർ അക്ഷം
સંખ્યા પદ્ધતિ,നമ്പർ സിസ്റ്റം
સંખ્યા,സംഖ്യ
સંખ્યા,സംഖ്യാക്രമം
અંશ,ന്യൂമറേറ്റർ
સંખ્યાત્મક ગુણાંક,സംഖ്യാ ഗുണകം
સંખ્યાત્મક ગણતરી,സംഖ്യാ കണക്കുകൂട്ടൽ
સંખ્યાત્મક તફાવત,സംഖ്യാപരമായ വ്യത്യാസം
સંખ્યાત્મક પદ્ધતિ,സംഖ്യാ രീതി
n-વેક્ટર,n-വെക്റ്റർ
n-વેક્ટર જગ્યા,n-വെക്റ്റർ സ്പേസ്
પદાર્થ,വസ്തു
ઉદ્દેશ્ય કાર્ય,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
ત્રાંસુ,ചരിഞ്ഞ
ત્રાંસી એસિમ્પ્ટોટ,ചരിഞ്ഞ ലക്ഷണം
ત્રાંસી અક્ષ,ചരിഞ്ഞ അക്ഷം
ત્રાંસુ વિભાગ,ചരിഞ്ഞ ഭാഗം
અવલોકન,നിരീക്ഷണം
અવલોકન કરેલ આવર્તન,നിരീക്ഷിച്ച ആവൃത്തി
અસ્પષ્ટ કોણ,മങ്ങിയ കോൺ
અષ્ટકોણ,അഷ്ടഭുജം
ઓક્ટાહેડ્રોન,അഷ്ടതലം
ઓક્ટલ સિસ્ટમ,ഒക്ടൽ സിസ്റ്റം
ઓક્ટન્ટ,ഒക്ടന്റ്
એકી,വിചിത്രമായ
વિચિત્ર વળાંક,വിചിത്രമായ വക്രം
એકી સંખ્યા,ഒറ്റ സംഖ്യ
વિચિત્ર ક્રમચય,വിചിത്രമായ ക്രമമാറ്റം
વિચિત્ર બહુપદી,വിചിത്രമായ ബഹുപദം
ઓગિવ,നൽകൂ
એક થી એક પત્રવ્યવહાર,ഒരു കത്തിടപാടുകൾ
એક થી એક કાર્ય,ഒന്ന് മുതൽ ഒന്ന് വരെ പ്രവർത്തനം
એક થી એક નકશો,ഒന്നിൽ നിന്ന് ഒരു മാപ്പ്
એક-માર્ગી વર્ગીકરણ,വൺ-വേ വർഗ്ഗീകരണം
નકશા પર,ഭൂപടത്തിലേക്ക്
ખુલ્લા,തുറക്കുക
