Tamil,Bengali
நடுநிலை மண்,নিরপেক্ষ মাটি
நியூட்ரான் ஈரப்பதம் மீட்டர்,নিউট্রন আর্দ্রতা মিটার
முக்கிய,কুলুঙ্গি
நிகோடின்,নিকোটিন
இரவு மண்,রাতের মাটি
நைட்ரேட் ஒருங்கிணைப்பு,নাইট্রেট সংমিশ্রণ
நைட்ரேட் குறைப்பு,নাইট্রেট হ্রাস
நைட்ரேட் நச்சுத்தன்மை,নাইট্রেট বিষাক্ততা
நைட்ரே,নাইট্রে
நைட்ரிஃபிகேஷன் இன்ஹிபிட்டர்,নাইট্রিফিকেশন ইনহিবিটার
நைட்ரஜன் ஒருங்கிணைப்பு,নাইট্রোজেন সংমিশ্রণ
நைட்ரஜன் சுழற்சி,নাইট্রোজেন চক্র
நைட்ரஜன் குறைபாடு,নাইট্রোজেনের ঘাটতি
நைட்ரஜன் நிர்ணயம்,নাইট্রোজেন স্থায়ীকরণ
நைட்ரஜன்,নাইট্রোজেনাস
நோபலைசேஷன்,নোবিলাইজেশন
உன்னத கரும்பு,নোবেল বেত
இரவு,নিশাচর
முனை,নোড
முடிக்கப்பட்ட ஆலை,নোডুলেটেড উদ্ভিদ
முடிச்சு,নোডুলেশন
முடிச்சு,নোডুল
நாடோடி,যাযাবর
பெயரிடல்,নামকরণ
அல்லாத அலெலிக்,অ্যালালিক
அல்லாத தந்துகி துளை,নন কৈশিক ছিদ্র
போட்டியிடும் பயிர்,প্রতিযোগী ফসল
முட்டாள்தனமான பிறழ்வு,বাজে কথা
குறிப்பிடத்தக்க அல்ல,অ -তাৎপর্যপূর্ণ
அசிட் அல்லாத உருவம் உரத்தை உருவாக்குகிறது,অ-অ্যাসিড গঠন সার
தொடர்பு கொள்ளாதது,অ-কনজুগেশন
விவரிக்கப்படாத (விலங்கு),নন-ডেস্ক্রিপ্ট (প্রাণী)
அத்தியாவசியமற்ற உறுப்பு,অপ্রয়োজনীয় উপাদান
மதுபானம் அல்லாத,অ-সমজাতীয়
ஹோமோலாஜஸ் அல்லாத,নন-হোমোলজাস
துருவமற்ற கலவை,নন-মেরু যৌগ
புதுப்பிக்க முடியாத ஆற்றல்,পুনর্নবীকরণযোগ্য শক্তি
தேர்ந்தெடுக்கப்படாதது களைக்கொல்லியை தொடர்பு கொள்ளுங்கள்,অ-নির্বাচিত যোগাযোগ হার্বাইসাইড
தேர்ந்தெடுக்கப்படாத களைக்கொல்லி,অ-নির্বাচনী ভেষজনাশক
சிம்பியோடிக் அல்லாத நைட்ரஜன் நிர்ணயம்,অ-সিম্বিওটিক নাইট্রোজেন স্থিরকরণ
சாதாரண விநியோகம்,স্বাভাবিক বন্টন
சாதாரண நாற்றுகள்,সাধারণ চারা
சாதாரண தீர்வு,সাধারণ সমাধান
இயல்பாக்குதல்,স্বাভাবিককরণ
வடக்கு வெடிப்பு,উত্তর ব্লটিং
அறிவிக்கக்கூடிய நோய்,লক্ষণীয় রোগ
நடவு இல்லை,কোন টিল রোপণ
தீங்கு விளைவிக்கும் களைகள்,ক্ষতিকারক আগাছা
அணு காந்தம்,পারমাণবিক চৌম্বক
கருக்கள் அமிலம்,নিউক্লিয়াস অ্যাসিড
நியூக்ளியோபாக்டர்,নিউক্লোব্যাক্টর
நியூக்ளியோலஸ்,নিউক্লিওলাস
உட்கரு அமிலம்,নিউক্লিওটাইড
கரு,নিউক্লিয়াস
பூஜ்ய கருதுகோள்,নাল হাইপোথিসিস
Fullisomic,নুলিসমিক
பூஜ்ய-பிறழ்வு,নাল-মিউটেশন
செவிலியர் செல்,নার্স সেল
செவிலியர் பயிர்,নার্স ফসল
நர்சரி,নার্সারি
நட்,বাদাম
ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்,পুষ্টিকর সাইক্লিং
ஊட்டச்சத்து குறைபாடு அறிகுறிகள்,পুষ্টির ঘাটতির লক্ষণ
ஊட்டச்சத்து,পুষ্টি
ஊட்டச்சத்து மதிப்பு,পুষ্টির মান
ஊட்டச்சத்து மதிப்பு அட்டவணை,পুষ্টিকর মান সূচক
விவசாயம் தொடர்பான முக்கியமான தாவரங்களின் பெயர்கள்,কৃষি সম্পর্কিত গুরুত্বপূর্ণ উদ্ভিদের নাম
நாகாய் கற்பூரம்,নাগাই কর্পূর
நர்சிஸஸ்,নারকিসাস
நிஜெல்லா,কালোজিরা
நைஜர்,নাইজার
இரவு மல்லிகை,নাইট জেসমিন
நிபா பாம்,নিপা পাম
நட் புல்,বাদাম ঘাস
நட்டு செட்ஜ்,বাদাম সেজ
ஜாதிக்காய்,জায়ফল
நூற்புழு,নেমাটোড
நட்டு அந்துப்பூச்சி,বাদাম Weevil
நெமடவியலாளர்,নেমাটোলজিস্ট
ஏரோப்கள்,বাধ্যতামূলক বায়ব
கடமைப்பட்ட காற்றில்லா,বাধ্য করুন অ্যানেরোবস
கடமைப்பட்ட ஒட்டுண்ணி,বাধ্যতামূলক পরজীবী
கட்டாயம்,বাধ্যতামূলক
ஆஃப் வகை தாவரங்கள்,অফ-টাইপ গাছপালা
எண்ணெய் கேக்,তেল কেক
ஒகாசாகி துண்டு,ওকাজাকি খণ্ড
Olericulture,ওলারিকালচার
ஒலிகோஜீன்,অলিগোজিন
ஒலிகோணுக்ளியோடைடு,অলিগনুক্লিওটাইড
ஆலிவ் எண்ணெய்,জলপাই তেল
ஒமேகா -3-கொழுப்பு அமிலம்,ওমেগা -3-ফ্যাটি অ্যাসিড
சர்வ வல்லமையுள்ள,সর্বজনীন
ஆன்கோஜீன்,অনকোজিন
ஆன்கோஜெனிக் வைரஸ்,অনকোজেনিক ভাইরাস
ஆன்காலஜி,অনকোলজি
பண்ணை ஆராய்ச்சி,অন-ফার্ম গবেষণা
ஓசைட்,ওসাইটি
இயக்க செலவு,পরিচালনা খরচ
ஓபரான்,অপেরন
வாய்ப்பு பயிர்,সুযোগ ফসল
உகந்த டோஸ்,সর্বোত্তম ডোজ
உகந்த பொருளாதார டோஸ்,সর্বোত্তম অর্থনৈতিক ডোজ
பழத்தோட்ட செயல்திறன்,বাগানের দক্ষতা
கரிம வேளாண்மை,জৈব কৃষি
ஆர்கானிக் கூழ்,জৈব কলয়েডস
கரிம வேளாண்மை,জৈব চাষ
கரிம உரம்,জৈব সার
கரிம விஷயம்,জৈবপদার্থ
கரிம நைட்ரஜன் (மண்),জৈব নাইট্রোজেন (মাটি)
கரிம பாஸ்பரஸ்,জৈব ফসফরাস
கரிம மண்,জৈব মাটি
ஆர்கானிக் கழிவுகள்,জৈব বর্জ্য
கரிம,জৈব
ஒழுங்கமைக்கப்பட்ட சந்தைப்படுத்தல்,সংগঠিত বিপণন
ஆர்கனோஜெனெஸிஸ்,অর্গোজেনেসিস
ஆர்கனோலெப்டிக் மதிப்பீடு,অর্গানোলেপটিক মূল্যায়ন
ஒன்னிண்டாலஜி,অর্নিনথোলজি
ஆர்த்தடாக்ஸ் விதை,গোঁড়া বীজ
ஆர்த்தோகனல் பல்லுறுப்புறுப்பு சமன்பாடு,অরথোগোনাল বহুবর্ষ সমীকরণ
சவ்வூடுபரவல்,অসমোসিস
ஆஸ்மோடிக் விளைவு,অসমোটিক প্রভাব
ஆஸ்மோடிக் ஆற்றல்,অসমোটিক সম্ভাবনা
தீவிர நோய்ப் பரவல்,প্রাদুর্ভাব
இனப்பெருக்கம்,প্রজনন আউট
சூளை,চুলা
ஓவர்விண்டர்,ওভারউইন্টার
ஒன்றுடன் ஒன்று தலைமுறை,ওভারল্যাপিং প্রজন্ম
முட்டை,ডিম্বাশয়
ஆக்சிஜனேற்றம்,জারণ
ஆக்ஸிலோஃபைட்டுகள்,অক্সিলোফাইটস
ஓட்ஸ்,ওটস
எண்ணெய் பனை,তেল করতল
ஒலியாண்டர்,ওলিয়েন্ডার
ஆலிவ்,জলপাই
வெங்காயம்,পেঁয়াজ
ஓபியம் பாப்பி,আফিম
"ஓரியண்டல் விமானம், ஐரோப்பிய விமான மரம்","প্রাচ্য বিমান, ইউরোপীয় বিমান গাছ"
பொதி,মোড়ক
துடுப்பு,প্যাডক
ஜோடி வரிசை நடவு,জোড় সারি রোপণ
விதை,স্বচ্ছলতা
பேனிகல்,প্যানিকেল
பாராசென்ட்ரிக் தலைகீழ்,প্যারাসেন্ট্রিক ইনভার্সন
அளவுரு,প্যারামিটার
ஒட்டுண்ணி,পরজীবী
பரவும்,পার্বিলিং
பாரன்கிமா,পেরেনচাইমা
பெற்றோர் ராக்,অভিভাবক শিলা
பார்னென்ட் வறட்சி,পারমানেন্ট খরা
பார்த்தினோஜெனெஸிஸ்,পার্থেনোজেনেসিস
பகுதி காரணி உற்பத்தித்திறன்,আংশিক ফ্যাক্টর উত্পাদনশীলতা
பங்கேற்பு கிராமப்புற மதிப்பீடு,অংশগ্রহণমূলক গ্রামীণ মূল্যায়ন
துகள் அடர்த்தி,কণা ঘনত্ব
செயலற்ற உறிஞ்சுதல்,প্যাসিভ শোষণ
மேய்ச்சல்,চারণভূমি
மேய்ச்சல்,চারণভূমি
பி.சி.ஆர் (பாலிமரேஸ் சங்கிலி எதிர்வினை),পিসিআর (পলিমারেজ চেইন প্রতিক্রিয়া)
விவசாய விவசாயம்,কৃষক কৃষিকাজ
கரி (மண்),পিট (মাটি)
பெட்,পেড
பெடிகல்,পেডিসেল
வம்சாவளி,বংশধর
பெடோஜெனெஸிஸ்,পেডোজেনেসিস
ஹெடியல்,পেডোলজি
தலாம்,খোসা
உரித்தல்,খোসা ছাড়ছে
துகள்கள்,পেলিটিং
வழிந்தோடும்,পারকোলেশন
வற்றாத,বহুবর্ষজীবী
பெரிசென்ட்ரிக் தலைகீழ்,পেরিকেন্ট্রিক ইনভার্সন
பெரி-நகர்ப்புற,পেরি-আরবান
ஊடுருவக்கூடிய தன்மை,ব্যাপ্তিযোগ্যতা
பெர்மாகல்ச்சர்,পারম্যাকালচার
நிரந்தர வில்டிங் பாயிண்ட் (பி.டபிள்யூ.பி),স্থায়ী উইল্টিং পয়েন্ট (পিডব্লিউপি)
அனுமதி குணகம்,দায়িত্বশীল সহগ
ஊடுருவக்கூடிய விகிதம்,ব্যাপ্তিযোগ্যতা হার
ஊடுருவல்,পারমিটার
தொடர்ச்சியான களைக்கொல்லி,অবিরাম ভেষজনাশক
பூச்சிக்கொல்லி,কীটনাশক
பெட்ரோபைட்,পেট্রোফাইট
பேஜ்,ফেজ
கட்ட நடவு,পর্যায়ক্রমে রোপণ
பாஸ்மிட்,ফ্যাসমিড
ஃபெல்லோஜென்,ফেলোজেন
பினோலிக் கலவைகள்,ফেনলিক যৌগিক
பினோலஜி,ফেনোলজি
பினோடைப்,ফেনোটাইপ
பெரோமோன்,ফেরোমোন
புளோம்,Phloem
பாஸ்பேட் நிர்ணயம்,ফসফেট স্থিরকরণ
பாஸ்பேட் ராக்,ফসফেট রক
பாஸ்பேட் கரைதிறன்,ফসফেট দ্রবণীয়করণ
பாஸ்பேட் கரைதிறன்,ফসফেট দ্রবীভূতকরণ
பாஸ்படைடு,ফসফেটাইড
பாஸ்போ-ஜிப்சம்,ফসফো-জিপসাম
பாஸ்போலிபிட்,ফসফোলিপিড
பாஸ்போரிலேஷன்,ফসফোরিলেশন
புகைப்பட நிறமாலை,ফটো স্পেকট্রোমিটার
ஃபோட்டோட்ரோஃப்,ফটোআউটোট্রফ
ஒளி எதிர்வினை,ফটোচোমিকাল বিক্রিয়া
ஒளிச்சேர்க்கை,ফটোডেসেমপজিশন
ஃபோட்டோமெட்ரி,ফটোমেট্রি
ஃபோட்டோமார்போஜெனெஸிஸ்,ফটোমোরফোজেনেসিস
ஃபோட்டான்,ফোটন
புகைப்படம்-ஆக்சிஜனேற்றம்,ফটো-জারণ
ஒளிச்சேர்க்கை,ফোটোপিরিওড
ஒளிச்சேர்க்கை,ফোটোপারিওডিজম
ஃபோட்டோபாஸ்போரிலேஷன்,ফটোফসফোরিলেশন
ஒளிச்சேர்க்கை,Photoreactivation
ஒளிச்சேர்க்கை,ফটোরিসেপ্টর
ஒளிச்சேர்க்கை,ফটোরস্পিরেশন
ஒளிச்சேர்க்கை,সালোকসংশ্লেষণ
ஒளிச்சேர்க்கை செயல்திறன்,সালোকসংশ্লিষ্ট দক্ষতা
ஒளிச்சேர்க்கை,সালোকসংশ্লিষ্ট কোয়েটেন্ট
ஒளிச்சேர்க்கை,সালোকসংশ্লিষ্টভাবে
ஃபோட்டோட்ரோபிசம்,ফটোট্রোপিজম
பைலோடி,ফিলোডি
பைலோடாக்ஸி,ফিলোট্যাক্সি
உடல் வானிலை,শারীরিক আবহাওয়া
உடலியல் கோளாறு,শারীরবৃত্তীয় ব্যাধি
உடலியல் வறட்சி,শারীরবৃত্তীয় খরা
உடலியல் இழப்பு,শারীরবৃত্তীয় ক্ষতি
உடலியல் முதிர்ச்சி,শারীরবৃত্তীয় পরিপক্কতা
பைட்டோக்ரோம்,ফাইটোক্রোম
பைட்டோ எக்ஸ்ட்ராக்ஷன்,ফাইটেক্সট্রাকশন
பைட்டோமாஸ்,ফাইটোমাস
பைட்டோனெமடோட்,ফাইটোনম্যাটোড
பைட்டோரேமீடியேஷன்,ফাইটোরিমেডিয়েশন
பைட்டோசைடர்ஃபோர்,ফাইটোসিডারোফোর
பைட்டோடாக்ஸிக்,ফাইটোটক্সিক
பைட்டோட்ரான்,ফাইটোট্রন
பிக்சோகிராப்,চিত্রগ্রন্থ
பை வரைபடம்,পাই ডায়াগ্রাম
பைசோமீட்டர்,পাইজোমিটার
பிட்சர் விவசாயம்,কলস চাষ
வேலை வாய்ப்பு (உரம்),স্থান নির্ধারণ (সার)
நஞ்சுக்கொடி,প্লাসেন্টা
பிளானிங்,প্ল্যাঙ্কিং
தாவர இனப்பெருக்கம்,উদ্ভিদ প্রজনন
தாவர அடர்த்தி,উদ্ভিদ ঘনত্ব
தாவர சூழலியல்,উদ্ভিদ বাস্তুশাস্ত্র
தாவர வளர்ச்சி ஊக்குவிப்பாளர்,উদ্ভিদ বৃদ্ধি প্রবর্তক
தாவர வளர்ச்சி சீராக்கி,উদ্ভিদ বৃদ্ধি নিয়ন্ত্রক
தாவர அறிமுகம்,উদ্ভিদ ভূমিকা
தாவர ஊட்டச்சத்துக்கள்,উদ্ভিদ পুষ্টি
தாவர ஊட்டச்சத்து,উদ্ভিদ পুষ্টি
தாவர தனிமைப்படுத்தல் ஒழுங்குமுறை,উদ্ভিদ পৃথকীকরণ নিয়ন্ত্রণ
தாவர திசு சோதனை,উদ্ভিদ টিস্যু পরীক্ষা
தோட்ட பயிர்கள்,বৃক্ষরোপণ ফসল
தோட்டக்காரர்,রোপনকারী
நடவு பொருள்,রোপণ উপাদান
நடவு விகிதம்,রোপণ অনুপাত
பிளாஸ்மா,প্লাজমা
பிளாஸ்மா சவ்வு,প্লাজমা মেমব্রেমে
பிளாஸ்மிட்,প্লাজমিড
பிளாஸ்மோடெஸ்மாட்டா,প্লাজমোডেসমাটা
பிளாஸ்மோலிசிஸ்,প্লাজমোলাইসিস
பிளாஸ்டிசிட்டி,প্লাস্টিকতা
பிளாஸ்டிக் வளர்ப்பு,প্লাস্টিকচার
பிளாஸ்டிட்,প্লাস্টিড
ப்ளியோட்ரோபிக் மரபணு,প্লিওট্রপিক জিন
சதி (சோதனை),প্লট (পরীক্ষামূলক)
உழவு,লাঙ্গল
பிளக்-சோல்,প্লাও-সোল
பிளக்-சோல் பிளேஸ்மென்ட்,প্লাও-সোল প্লেসমেন্ট
ப்ளூவல் அரிசி நிலங்கள்,প্লুভিয়াল ভাত জমি
Pluvic,প্লুভিক
நியூமேடிக் ஸ்ப்ரேயர்,বায়ুসংক্রান্ত স্প্রেয়ার
நியூமாடோபோர்,নিউমোটোফোর
போட்ஸோல் மண்,পডজল মাটি
போட்ஸோலைசேஷன்,পডজোলাইজেশন
புள்ளி பிறழ்வு,পয়েন্ট মিউটেশন
பாய்சன் விநியோகம்,পোইসন বিতরণ
மகரந்தச் சேர்க்கை,পরাগরেেটর
பாலிம்பிரோனி,পলিম্ব্রি
பாலிமரைசேஷன்,পলিমারাইজেশন
பாலிமார்பிசம்,পলিমারফিজম
பாலிஸ்பெர்மி,পলিস্পার্মি
பாலிடீன் குரோமோசோம்,পলিটেন ক্রোমোজোম
POMOLOGY,পোমোলজি
மக்கள் தொகை,জনসংখ্যা
போரோசிட்டி (துளை-இடம்),পোরোসিটি (ছিদ্র-স্থান)
பிந்தைய வெளிப்பாடு,উত্তরোত্তর পোস্ট
அறுவடை பிந்தைய,ফসল পোস্ট
அறுவடைக்கு பிந்தைய உழவு,ফসল কাটার পরে চাষ
பொட்டாசியம் உறிஞ்சுதல் விகிதம்,পটাসিয়াম শোষণ অনুপাত
பொட்டாசியம் சரிசெய்தல்,পটাসিয়াম স্থিরকরণ
சாத்தியமான அமிலத்தன்மை,সম্ভাব্য অম্লতা
சாத்தியமான பயிர் மகசூல்,সম্ভাব্য ফসল ফলন
சாத்தியமான ஆவியாதல்,সম্ভাব্য বাষ্পীভবন
சாத்தியமான ஆவியாதல் செயல்திறன்,সম্ভাব্য বাষ্পীভবন
கோழி விவசாயம்,হাঁস -মুরগির চাষ
புல்வெளி,প্রেরি
முன் தாங்கும் காலம்,প্রাক-বিয়ারিং পিরিয়ড
மழைப்பொழிவு,বৃষ্টিপাতের পরিমাণ
துல்லிய விவசாயம்,নির্ভুল চাষ
துல்லிய விவசாயம்,যথার্থ কৃষি
பிரிடேட்டர்,শিকারী
முன் வெளிப்பாடு,প্রাক-উদাসীনতা
முன் வெளிப்பாடு சிகிச்சை,প্রাক-উদাসীনতা চিকিত্সা
சிகிச்சையை முன்கூட்டியே,প্রিপ্লান্টিং চিকিত্সা
அழுத்தவும்,প্রেসমুড
அழுத்தம் சாய்வு,চাপ নতিমাত্র
விலை நெகிழ்ச்சி,মূল্য স্থিতিস্থাপকতা
விலை அட்டவணை,মূল্য তালিকা
முதன்மை கலாச்சாரம்,প্রাথমিক সংস্কৃতি
முதன்மை வளர்ச்சி,প্রাথমিক বৃদ্ধি
முதன்மை உழவு,প্রাথমিক চাষ
ப்ரைமர்,প্রাইমার
ஆரம்பம் (புகையிலை),প্রাইমিং (তামাক)
ஆதிகால நிலை,আদিম পর্যায়
ப்ரியான்,প্রিওন
நிகழ்தகவு,সম্ভাবনা
விசாரணை,ক্ষত পরীক্ষা করা
சிக்கல் மண்,সমস্যা মাটি
செயலாக்கம்,প্রক্রিয়াজাতকরণ
உற்பத்தி செயல்பாடு,উতপাদন কার্যক্রম
உற்பத்தித்திறன்,প্রমোদ
லாபம்,লাভ
வம்சாவளி சோதனை,বংশধর-পরীক্ষা
முற்போக்கான விவசாயி,প্রগতিশীল কৃষক
திட்ட மதிப்பீடு,প্রকল্প মূল্যায়ন
புரோகாரியோட்,প্রোকারিয়োট
விளம்பரதாரர்,প্রচারক
முற்காப்பு தெளிப்பு,প্রফিল্যাকটিক স্প্রে
தனியுரிம சாகுபடி,মালিকানা চাষ
புரோட்டான்ட்ரஸ்,প্রোটেনড্রস
புரத,প্রোটিন
புரத பொறியியல்,প্রোটিন ইঞ্জিনিয়ারিং
புரத வரிசைமுறை,প্রোটিন সিকোয়েন্সিং
புரத தொகுப்பு,প্রোটিন সংশ্লেষণ
புரோட்டியோமிக்ஸ்,প্রোটোমিক্স
புரோட்டோஜினி,প্রোটোগিনি
புரோட்டோபிளாசம்,প্রোটোপ্লাজম
புரோட்டோட்ரோஃப்,প্রোটোট্রফ
பிரஸ்ஸிக் அமிலம் (எச்.சி.என்/துரின்),প্রুসিক অ্যাসিড (এইচসিএন/ধুরিন)
போலி,সিউডোলেল
சூடோஹெர்மாஃப்ரோடைட்,সিউডোহেরমাফ্রোডাইট
மனநிலை,সাইকোমিটার
குட்டை,পুডল
குட்டையான மண்,দু: খিত মাটি
குட்டை,পুডলিং
கூழ்,পাল্পিং
துடிப்பு விதை,নাড়ি বীজ
துளையிடல்,পালভারাইজেশন
துளையிடுதல் (மண்),পালভারাইজেশন (মাটি)
கடுமையான,তীব্র
தூய கலாச்சாரம்,খাঁটি সংস্কৃতি
தூய வரி,খাঁটি লাইন
தூய வரி தேர்வு,খাঁটি লাইন নির্বাচন
சுத்திகரிப்பு,পুর্গেটিভ
சுத்திகரிப்பு,পরিশোধন
தூய்மை சோதனை,বিশুদ্ধতা পরীক্ষা
பைரனோமீட்டர்,পাইরানোমিটার
பைர்ஜோமீட்டர்,পাইরেজোমিটার
பைரெலியோமீட்டர்,পাইরেহেলিওমিটার
நெல்,ধান
பால்மரோசா,পামারোসা
பாமிரா பாம்,পালমিরা পাম
பாண்டனஸ்,পান্ডানাস
பப்பாளி,পেঁপে
பாரா புல்,প্যারা ঘাস
வோக்கோசு,পার্সলে
"பார்த்தீனியம், (காங்கிரஸ் புல்)","পার্থেনিয়াম, (কংগ্রেস গ্রাস)"
பேட்ச ou லி,পাচৌলি
பீச்,পীচ
"மயில் மலர், சொர்க்க மலர்","ময়ূর ফুল, স্বর্গের ফুল"
பேரிக்காய்,নাশপাতি
முத்து தினை,মুক্তা বাজরা
பட்டாணி,মটর
பெக்கன் நட்டு,পিক্যান বাদাম
பென்னல்,পেনেল
பெபினோ,পেপিনো
மிளகு,মরিচ
பெரில்லா,পেরিল্লা
பெரிவிங்கிள்,পেরিউইঙ্কল
பெர்சிமோன்,পার্সিমন
ஃபால்சா,ফালসা
புறா,অড়হর
பிம்பர்னல் (அனகல்லிஸ்),পিম্পেরেল (আনাগালিস)
பைன்,পাইন
அன்னாசி,আনারস
"பிஸ்தா, பச்சை பாதாம்","পেস্তা, সবুজ বাদাম"
பிளம்,বরই
சுட்டிக்காட்டப்பட்ட சுண்டைக்காய்,পয়েন্টযুক্ত লাউ
மாதுளை,ডালিম
பொங்கம்,পঙ্গম
போப்லர்,পপলার
பாப்பி,পপি
போர்டுலாக்கா,পোর্টুলাকা
உருளைக்கிழங்கு,আলু
முட்கள் நிறைந்த பாப்பி,কাঁটা পোস্ত
"பிரைட் ஆஃப் இந்தியா, சீனா மரம்","গর্বের ভারত, চীন গাছ"
புரோசோ தினை,প্রোসো মিললেট
சைலியம்,সাইকেলিয়াম
புலாசான்,পুলাসান
பும்கின்,পামকিন
பம்மலோ,পামেলো
வர்ணம் பூசப்பட்ட பிழை,আঁকা বাগ
கிளி,টিয়া পাখি
மயில்,ময়ূর
நெற்று துளைப்பான்,পড বোরার
நெற்று பறக்க,পড ফ্লাই
துடிப்பு வண்டு,নাড়ি বিটল
பைரில்லா,পাইরিলা
நோயியல் நிபுணர்,প্যাথলজিস্ট
பாததையாளர்,পেডোলজিস্ট
தாவர வளர்ப்பாளர்,উদ্ভিদ ব্রিডার
தாவர நோயியல் நிபுணர்,উদ্ভিদ রোগ বিশেষজ্ঞ
தாவர உடலியல் நிபுணர்,উদ্ভিদ ফিজিওলজিস্ট
போமாலஜிஸ்ட்,পোমোলজিস্ট
கே 10,প্রশ্ন 10
QTL (அளவு பண்பு லோகி),কিউটিএল (পরিমাণগত বৈশিষ্ট্য লোকি)
நாற்காலி,চতুর্ভুজ
இருபடி பதில்,চতুর্ভুজ প্রতিক্রিয়া
நான்கு மடங்கு பயிர்,চতুর্ভুজ ফসল
தரமான பரம்பரை,গুণগত উত্তরাধিকার
தரமான விதை,মানের বীজ
அளவு மரபியல்,পরিমাণগত জেনেটিক্স
அளவு பரம்பரை,পরিমাণগত উত্তরাধিকার
குவாண்டம் விதை,কোয়ান্টাম বীজ
தனிமைப்படுத்துதல்,পৃথকীকরণ
தனிமைப்படுத்தப்பட்ட பூச்சி,পৃথকীকরণ কীটপতঙ্গ
குவார்ட்ஸ்,কোয়ার্টজ
விரைவான சோதனை,দ্রুত পরীক্ষা
Quescence,নিরবতা
குவிஸ் சென்டர் மையம்,কুইসেন্ট সেন্টার
காடை,কোয়েল
ராணி தேனீ,রাণী মৌমাছি
R மதிப்பு,R মান
ரபி (குளிர்காலம்) பயிர்,রবি (শীত) ফসল
ரேஸ்ம்,রেসমে
கதிர்வீச்சு,বিকিরণ
ரேடிகல்,র‌্যাডিকাল
கதிரியக்கத்தன்மை,তেজস্ক্রিয়তা
கதிரியக்கவியல்,রেডিওবায়োলজি
ரேடியோமுனோ மதிப்பீடு,রেডিওমুনো অ্যাস
ரேடியோஐசோடோப்,রেডিওআইসোটোপ
மழைநீர் சேகரிப்பு,বৃষ্টির ফসল
ரெயின்போ புரட்சி,রেইনবো বিপ্লব
மழை,বৃষ্টিপাত
மழைக்காலம்,বৃষ্টি
மழை அளவி,বৃষ্টি-গেজ
மழைக்காலம்,বর্ষাকাল
உயர்த்தப்பட்ட படுக்கை,উত্থিত বিছানা
பண்ணையில்,রাঞ্চিং
Rancidity,Rancidy
சீரற்ற பெருக்கப்பட்ட பாலிமார்பிக்,এলোমেলোভাবে প্রশস্ত পলিমারফিক
சீரற்ற மாதிரி,এলোমেলো সাধারন
சீரற்றமயமாக்கல்,র্যান্ডমাইজেশন
சீரற்ற தொகுதி வடிவமைப்பு,এলোমেলোভাবে ব্লক ডিজাইন
வரம்பு (புள்ளிவிவரம்),পরিসীমা (পরিসংখ্যান)
ரேஞ்ச்லேண்ட்,রেঞ্জল্যান্ড
வரம்பு மேலாண்மை,পরিসীমা পরিচালনা
விரைவான கிராமப்புற மதிப்பீடு (ஆர்ஆர்ஏ),দ্রুত গ্রামীণ মূল্যায়ন (আরআরএ)
ரேஷன்,রেশন
ரட்டூன்,রতুন
ரட்டூன் பயிர்,রেটুন ক্রপিং
அறுவடை,রিপার
மறுபரிசீலனை விதை,Recalcitrant বীজ
மந்தநிலை விவசாயம்,মন্দা চাষ
மந்தநிலை கட்டம்,মন্দা পর্ব
பின்னடைவு,বিরল
மீள்நிரப்பு,রিচার্জ
பரஸ்பர மரபணுக்கள்,পারস্পরিক জিন
மீட்டெடுக்கப்பட்ட நிலம்,পুনরুদ্ধার জমি
மறுசீரமைப்பு,রিকম্বিন্যান্ট
மறுசீரமைப்பு டி.என்.ஏ தொழில்நுட்பம்,রিকম্বিন্যান্ট ডিএনএ প্রযুক্তি
மறுசீரமைப்பு,পুনঃসংযোগ
மறுபரிசீலனை செய்யுங்கள்,পুনঃনির্মাণ
உளவு ஆய்வு,পুনর্বিবেচনা জরিপ
தொடர்ச்சியான பெற்றோர்,পুনরাবৃত্ত পিতামাতা
மறுசுழற்சி செய்யக்கூடிய கழிவு,পুনর্ব্যবহারযোগ্য বর্জ্য
சிவப்பு ஆல்கா,লাল শৈবাল
சிவப்பு தரவு புத்தகம்,লাল ডেটা বই
சிவப்பு மண்,লাল মাটি
ரெடாக்ஸ் ஆற்றல்,অক্সিডাইজেশান ও সংকোচনের ক্ষমতা
குறைக்கப்பட்ட மாதிரி,হ্রাস নমুনা
குறைக்கப்பட்ட உழவு,হ্রাস চাষ
சர்க்கரையை குறைத்தல்,চিনি কমানো
குறைப்பு,হ্রাস
குறிப்பு பயிர்,রেফারেন্স ফসল
பிரதிபலிப்பு குணகம்,প্রতিবিম্ব সহগ
பிரதிபலிப்பு,প্রতিচ্ছবি
ரிஃப்ளெக்ஸ் ஸ்டேமன்,রিফ্লেক্সড স্ট্যামেন
ஒளிவிலகல்,প্রতিসরাঙ্ক
ரிஃப்ராக்டோமீட்டர்,রিফ্র্যাক্টোমিটার
மீளுருவாக்கம்,পুনর্জন্ম
பதிவுசெய்யப்பட்ட விதை,নিবন্ধিত বীজ
ரெகோலித்,রেজোলিথ
பின்னடைவு,রিগ্রেশন
பின்னடைவு குணகம்,রিগ্রেশন সহগ
சீராக்கி மரபணு,নিয়ন্ত্রক জিন
உறவினர் பயிர்-தீவிரம் அட்டவணை,আপেক্ষিক শস্য-তীব্রতা সূচক
உறவினர் கூட்டக் குணகம் (கே),আপেক্ষিক ভিড় সহগ (কে)
