Hindi,Bengali
रव ताप,শব্দ তাপমাত্রা
रव ताप तुल्यांक,শব্দ তাপমাত্রা সমতুল্য
रव तापमापी,শব্দ থার্মোমিটার
रव मात्रक,নয়েজ ইউনিট
रव वोल्टता जनित्र,নয়েজ ভোল্টেজ জেনারেটর
रवता,ravata
नामीय बैंड,নাম ব্যান্ড
नामीय आवृत्ति,নামমাত্র ফ্রিকোয়েন্সি
नामीय प्रतिबाधा,নামমাত্র প্রতিবন্ধকতা
नामीय रेखा विस्तार,নামমাত্র লাইন এক্সটেনশন
संरेखण चार्ट,প্রান্তিককরণ চার্ট
अनाबंधी इलेक्ट्रॉन युग्म,অ বন্ধন ইলেকট্রন জোড়া
अनाबंधी आण्विक कक्षक,অ বন্ধন আণবিক অরবিটাল
अचालकीय युग्मन,নন-কন্ডাক্টিং কাপলিং
कूलमेतर क्षेत्र,শীতল এলাকা
अदिशिक माइक्रोफोन,স্কেলার মাইক্রোফোন
अवियोजी,অবিচ্ছেদ্য
अन् इलेक्ट्रॉनी,অন্যান্য ইলেকট্রনিক্স
अविनिमयी बल,অপরিবর্তনীয় বল
असरल आवर्त,ভারবহন সময়কাল
अप्रेरणिक कुंडलन,প্রবর্তক কুণ্ডলী
अरैखिक समाकल समीकरण,অ-রৈখিক অবিচ্ছেদ্য সমীকরণ
अरैखिक प्रोग्रामन,নন-লিনিয়ার প্রোগ্রামিং
अरैखिक समयाधार,নন-লিনিয়ার টাইম বেস
अरैखिकता,অ-রৈখিকতা
अरैखिकता विरूपण,অরৈখিক বিকৃতি
अंशफलकी यमल,ভগ্নাংশ ইয়াম
अलेखी रिले,আলেখে রিলে
असंगीतिक स्वर,অসামঞ্জস্যপূর্ণ স্বন
नॉन नेगटिव चरभार,অ নেতিবাচক চার্জ
नॉन नेगेटीव्टी प्रतिबंध,অ নেতিবাচক সীমাবদ্ধতা
"अन-ओम परिपथान्श, अरैखिक परिपथान्श","আন-ওম সার্কিট, অ-রৈখিক পরিধি"
अन-ओमीय संपर्क,অ-ওমিক যোগাযোগ
अन-ओमीय प्रतिरोध,আন-ওমিক প্রতিরোধ
इष्ट्मेत्तर अनुक्रमण,নন-সিকোয়েন্সিং
अध्रुवित रिले,অপোলারাইজড রিলে
अनुनादी भरण लाइन,অনুরণিত ভরাট লাইন
अनुनादी संचरण लाइन,অনুরণিত ট্রান্সমিশন লাইন
अनुनादी तार,অনুরণিত তার
अनुनादी एंटेना,অনুরণিত অ্যান্টেনা
अलघुकारी सम्पर्क स्विच,পারস্পরিক যোগাযোগ সুইচ
असंचायक कैमरा नलिका,নন-সঞ্চয়কারী ক্যামেরা টিউব
अतुल्यकालिक,অ্যাসিঙ্ক্রোনাস
अतापीय विकिरण,অ-তাপীয় বিকিরণ
अनवशोषी माध्यम,অ-শোষক মাধ্যম
अ-भारसोक्रिय,অ-সক্রিয়
अयोज्य संख्या,মৌলিক সংখ্যা
अन् एडियाबेटिक अभिक्रिया,আরেকটি adiabatic প্রতিক্রিয়া
"अरूद्धोष्म संक्रमम, अन एडियाबेटिक संक्रमण","adiabatic সংক্রমণ, একটি adiabatic সংক্রমণ"
अनक्षीय दिशा,অক্ষীয় দিক
अकृष्ण वस्तु,অ-কালো বস্তু
अनाबंधी इलेक्ट्रॉन,বন্ধনহীন ইলেকট্রন
प्रग्रहणहीन विघटन,captureless disintegration
अकेन्द्रीय संघट्ट,কেন্দ্রীয় সংঘর্ষ
अकेन्द्रीय विश्वास्यता अंतराल,কেন্দ্রীয় আত্মবিশ্বাসের ব্যবধান
अकेन्द्रीय बंटन,কেন্দ্রীয় বিতরণ
अकेन्द्रीय बल,কেন্দ্রমুখী বল
अकेन्द्रीय प्रचक्रणाश्रित बल,অপকেন্দ্র বল
अपरिसंचारी क्षेत्र,অ-সঞ্চালন এলাকা
"अश्रेण्य, चिरप्रतिष्ठितेतर",প্রতিপত্তি
असंपात प्रभाव,অসামঞ্জস্যপূর্ণ প্রভাব
असमांतरित वर्षण,অসম বৃষ্টিপাত
असंरेख,অ প্রান্তিককরণ
असंरेखी परमाणु,সমরেখাবিহীন পরমাণু
असंयोगी तल,এলোমেলো মেঝে
अक्रमविनिमेयता,অ বিনিময়যোগ্যতা
अचालक,অস্তরক
असंरक्षी बल,অ-রক্ষণশীল শক্তি
असहयोगी तंत्र,অ-সহযোগী ব্যবস্থা
कूलमेतर प्रकीर्णन,কুলমেট বিক্ষিপ্ত
अलंघन नियम,লঙ্ঘন নিয়ম
अक्रिस्टली,স্ফটিক
अचक्रीय परिवर्तन,অ্যাসাইক্লিক পরিবর্তন
अनपभ्रष्ट,অবিকৃত
अनपभ्रष्ट स्तर,অযোগ্য স্তর
अनपभ्रष्ट अवस्था,দূষিত রাষ্ট্র
अविनाशी निरीक्षण,অবিনাশী পরিদর্শন
अनाशक संपरीक्षण,অ ধ্বংসাত্মক পরীক্ষা
अनारेखी रेखा,নন-লিনিয়ার লাইন
अविसरणशील,অ-প্রসারণ
"अविम, अविमीय","মাত্রিক, মাত্রিক"
अदिशिक ऐन्टेना,স্কেলার অ্যান্টেনা
अक्षेपणी माध्यम,ক্ষরণ মাধ্যম
अपरिक्षेपी ऐक्स-किरण अवचूषणमापी,অ-বিচ্ছুরণকারী এক্স-রে শোষণ মিটার
ऊर्जा संरक्षी,শক্তি সংরক্ষণ
"ऊर्जा-संरक्षी स्थूण, अक्षयिक स्थूण","শক্তি-সংরক্ষণকারী ভর, পুনর্নবীকরণযোগ্য ভর"
अप्रत्यास्थ,অনির্দেশ্য
विद्युत् अनपघट्य,ইলেক্ট্রোলাইটিক
अविद्युत चुम्बकीय,ইলেক্ট্রোম্যাগনেটিক
असाम्य अवस्था,অস্বাভাবিক অবস্থা
"असाम्य दुर्व्यवस्था, संतुलनहीन दुर्व्यवस्था","অস্বাভাবিক ব্যাধি, ভারসাম্যহীন ব্যাধি"
साम्यहीन वितरण,ন্যায়সঙ্গত বন্টন
असाम्य ऊष्मगतिकी,অস্বাভাবিক তাপগতিবিদ্যা
अतुल्यता,অতুলনীয়তা
"तुल्येतर इलेक्ट्रॉन, भिन्नकक्षकीय इलेक्ट्रॉन","সমান্তরাল ইলেকট্রন, বিভিন্ন অরবিটাল ইলেকট্রন"
अलोहचुंबकीय,অ চৌম্বক
अलोहचुंबकीय प्रावस्था,অ-চৌম্বকীয় পর্যায়
असमांग गुरूत्वीय क्षेत्र,অসম মহাকর্ষীয় ক্ষেত্র
असमांग प्रक्षोभ,অনুপাতহীন ঝামেলা
अ-हाइड्रोजनवत् तंत्र,অ-হাইড্রোজেন সিস্টেম
हाइड्रोजनसमेतर,অ হাইড্রোজেন
अनादर्श गैस,আদর্শ গ্যাস
अनादर्श माध्यम,আদর্শ মাধ্যম
अनादर्श अधिचालक,আদর্শ কন্ডাক্টর
अनादर्श-तंत्र,মডেল সিস্টেম
असम्मिलित अंतः क्षेपक,ঢোকানো ইনজেকশন
प्रेरणहीन प्रतिरोध,অ প্রবর্তক প্রতিরোধের
अज्वलनशील,দাহ্য
"अज्वलनशील लेकर, अज्वलनशील प्रलाक्षा","দাহ্য, দাহ্য শিখা সহ"
अपूर्णाक,অপূর্ণ
अन्योन्यक्रियाहीन,অ ইন্টারেক্টিভ
अन्योन्यक्रियाहीन कण,অ মিথস্ক্রিয়া কণা
"अंतरापद संयोगेतर रेखा, नान्तरापद संयोगी रेखा",নন-ইন্টারপিকাল কনজেক্ট লাইন
अरैखिक अभिलक्षण,অ-রৈখিক বৈশিষ্ট্য
"अरैखिक परिपथांश, अनओमी परिपथांश","নন-লিনিয়ার সার্কিট, অস্বাভাবিক সার্কিট"
अरैखिक प्रत्यास्थता,অ-রৈখিক স্থিতিস্থাপকতা
अरैखिक विद्युतगतिकी,নন-লিনিয়ার ইলেক্ট্রোডাইনামিকস
अनुबंध कुंजी,চুক্তি কী
ज्योतिहीन,আলোহীন
अचुंबकीय,চুম্বকীয়
अचुंबकीय शेसि,অ চৌম্বক
"अदोलनी, दोलनहीन","oscillating, oscillating"
दोलनहीन,দোদুল্যমান
अनतिव्यापी,ওভারল্যাপিং
अनतिव्यापी संकेत,ওভারল্যাপিং সংকেত
युगलहीन सिद्धांत,জোড়াবিহীন নীতি
अन-अंतर्वेधी कक्षा,নিরবচ্ছিন্ন কক্ষপথ
असदानीरा,আসদানির
अप्रकाशिक अचालक फास्फर,অ-পরিবাহী ফসফর
अभौतिक,বস্তুহীন
अभौतिक मूलवर्ण,অ-বস্তুগত অক্ষর
असमतलीय संरूप,অপ্রতিসম বিন্যাস
असमतलीय जाल,অসম জাল
अध्रुवी अणु,অপোলার অণু
स्थितिजेत्तर उर्जा,অ-সম্ভাব্য শক্তি
"अविभवी क्षेत्र, निर्विभव क्षेत्र",বাধাহীন এলাকা
पूर्ववियोजनेत्तर स्तर,পূর্ব পরিকল্পনা স্তর
अविभाज्येत्तर जालक,অ-বিভাজ্য জালি
अक्वान्टित स्तर,উদ্ধৃতিহীন স্তর
"अविकिरणी टक्कर, अविकिरणी संघात","নন-রেডিয়েটিভ সংঘর্ষ, নন-রেডিয়েটিভ প্রভাব"
"रेडियोएक्टिवताहीन, रेडियोसक्रियताहीन","তেজস্ক্রিয়, অ-তেজস্ক্রিয়"
रेडियोसक्रियाताजन्य,তেজস্ক্রিয়
अवृष्टिवाही मेघ,বৃষ্টির মেঘ
अदिष्टकारी,সুবিধাবাদী
अपरावर्ती,অ পুনরাবৃত্ত
अपरावर्ती फिल्म,অ-পুনরাবৃত্ত ফিল্ম
अलेखी तंत्र,লিখন পদ্ধতি
अनापेक्षिकीय,আপেক্ষিক নয়
अनापेक्षिकीय शुद्धगतिकी,অ-আপেক্ষিক গতিবিদ্যা
अनापेक्षिकीय क्वांटम यांत्रिकी,অ-আপেক্ষিক কোয়ান্টাম মেকানিক্স
अनापेक्षिकीय परिसर,অ-আপেক্ষিক প্রাঙ্গনে
अनापेक्षिकीय वेग,অ-আপেক্ষিক বেগ
अनावर्ती,অ পুনরাবৃত্ত
अनावर्ती चरम प्रतिवोल्टता,অ-পুনরাবৃত্ত শিখর আবেশ
अप्रतिरोधक,অপ্রতিরোধ্য
अनुनादहीन विधि,অনুরণনহীন পদ্ধতি
अनुनादी प्रोटोन,অনুরণিত প্রোটন
अनुत्क्रमणीय,অপরিবর্তনীয়
अदृढ़ अणु,অণু
अघूर्णी पृथ्वी (युक्ति),ঘূর্ণায়মান পৃথিবী (যন্ত্র)
अघूर्णी दोलक,টর্ক অসিলেটর
स्वतः अशमनकरी गणित्र,স্বয়ংক্রিয় নির্বাপক ক্যালকুলেটর
असम सुग्राहिता,আসাম সংবেদনশীলতা
ज्यव्रकेतर,এক্সট্রাপিরামিডাল
स्पेक्ट्रमेत्तर रंग,অ বর্ণালী রঙ
अविभिन्न स्वरित युग्म,অভেদ্য স্বর জোড়া
अनतिचालक दीर्घवृत्तज,অতিপরিবাহী উপবৃত্তাকার
अनतिचालक,সুপার কন্ডাক্টর
सन्क्रमणेत्तर तत्व,অ-ট্রানজিশনাল উপাদান
नैकसमान अभिसरण,দরিদ্র অভিন্নতা
असमान शीतलन,অসম কুলিং
असम दाब,আসামের চাপ
असमान घूर्णन,অসম ঘূর্ণন
असम सुग्राहिता,আসাম সংবেদনশীলতা
नैकसमानता,অসততা
श्यानताहीन,নিষ্পাপ
श्यानताहीन गैस गति,সান্দ্র গ্যাসের গতি
शून्येतर कोणीय संवेग,অ-শূন্য কৌণিক ভরবেগ
शून्येतर प्रचक्रण,অ-শূন্য স্পিন
वायुमण्डल निरपेक्ष नियंत्रण,বায়ুমণ্ডলীয় পরম নিয়ন্ত্রণ
असंगत प्रकीर्णन,অসঙ্গত বিক্ষিপ্তকরণ
अक्रिस्टलीय दोलित्र,নিরাকার অসিলেটর
अघनीय क्रिस्टल,আগ্নেয় স্ফটিক
अघनीय धातु,অ ধাতু
अचक्रीय क्रमवीक्षण,অ্যাসাইক্লিক স্ক্যানিং
अयुग्म वेदिका,unpaired vedika
अचक्रीय परिवर्तन,অ্যাসাইক্লিক পরিবর্তন
अनिश्चयात्मक जाल,অনির্দিষ্ট ফাঁদ
अविचलनी अवशेषण,নিরবচ্ছিন্ন শোষণ
अविम समीकरण,মাত্রা সমীকরণ
अविम रूप,অপরিমেয়
अविम प्राचल,মাত্রা পরামিতি
अविम राशि,অগ্রিম পরিমাণ
नोनेक्स,noex
अगाउसीय रव,agausian শব্দ
भूप्रकीर्ण संचरण,স্থল সংক্রমণ
अहोलोनॉमिक तंत्र,aholonomic সিস্টেম
लक्ष्येतर अन्वेषण,অ-লক্ষ্যযুক্ত অনুসন্ধান
लक्ष्येतर अन्वेषक,অ লক্ষ্য তদন্তকারী
असमांगता,অসঙ্গতি
"असमांगी, असमघात","অনুপাতহীন, অসামঞ্জস্যপূর্ণ"
अप्रेरणिक संधारित्र,প্রবর্তক ক্যাপাসিটর
असम प्रत्यास्थ प्रभाव,আসাম ইলাস্টিক প্রভাব
अरैखिक कुंडली,অরৈখিক রাশিফল
अरैखिक गतिक प्रणाली,নন-লিনিয়ার ডাইনামিক সিস্টেম
अरैखिक क्रिस्टल,অ-রৈখিক স্ফটিক
अरैखिक अवमंदन,নন-লিনিয়ার ড্যাম্পিং
अरैखिक परावैद्युत,নন-লিনিয়ার অস্তরক
अरैखिक विरूपण,অ-রৈখিক বিকৃতি
अरैखिक समीकरण,অ-রৈখিক সমীকরণ
अरैखिक विधि,নন-লিনিয়ার পদ্ধতি
अरैखिक फलन,নন-লিনিয়ার ফাংশন
अरैखिक प्रेरकत्व,অ-রৈখিক আবেশন
अरैखिक जाल-परिपथ,নন-লিনিয়ার জাল সার্কিট
अरैखिक प्रकाशिकी,নন-লিনিয়ার অপটিক্স
अरैखिक अपवर्तन,অ-রৈখিক প্রতিসরণ
अरैखिक स्पेक्ट्रमिकी,নন-লিনিয়ার স্পেকট্রোস্কোপি
अरैखिक कंपन,অ-রৈখিক কম্পন
अरैखिक श्यान प्रत्यास्थता,অ-রৈখিক সান্দ্র স্থিতিস্থাপকতা
अस्थानीयित इलेक्ट्रॉन,অস্থানীয় ইলেকট্রন
अध्रुवी डाइलेक्ट्रिक,ননপোলার অস্তরক
अक्वान्टित स्तर,উদ্ধৃতিহীন স্তর
अरेडियोसक्रियाताजन्य आइसोटोप,তেজস্ক্রিয় আইসোটোপ
अवर्णी मूलवर्ण,বর্ণহীন মূল
अनापेक्षिकीय सन्निकटन,অ-আপেক্ষিক অনুমান
अनापेक्षिकीय कण,অ-আপেক্ষিক কণা
अनुनादी ऐन्टेना,অনুরণিত অ্যান্টেনা
अक्रमवीक्षक एंटेना,স্ক্যানিং অ্যান্টেনা
अवर्णात्मक अवतीव्रण,অ্যাক্রোম্যাটিক অ্যাকসেন্ট
ज्वावक्रेतर तरंगरूप,জোয়ার-বিরোধী তরঙ্গরূপ
अखांचित मैग्नेट्रोन,অপ্রসারিত ম্যাগনেট্রন
अगोलीय नाभिक,অ্যাসফেরিকাল নিউক্লিয়াস
अमानक संचरण,অ-মানক সংক্রমণ
असममितीय,অপ্রতিসম
असमान प्रवाह,অসম প্রবাহ
श्यानताहीन ध्वनितरंग,অসামঞ্জস্যপূর্ণ শব্দ তরঙ্গ
श्यानताहीन प्रवाह,সান্দ্র প্রবাহ
श्यानताहीन तरल,সান্দ্র তরল
श्यानताहीन असन्पीड्य तरल,সান্দ্র অসংকোচনীয় তরল
अथवा पूरक,বা সম্পূরক
अथवा पूरक द्वार,বা পরিপূরক গেট
नॉरडाइम नियम,নর্ডিম নিয়ম
अभिलंब त्वरण,স্বাভাবিক ত্বরণ
"अनुत्तेजित परमाणु, सामान्य परमाणु","উত্তেজিত পরমাণু, স্বাভাবিক পরমাণু"
अभिलंब अक्ष,স্বাভাবিক অক্ষ
अभिलंब किरणपुंज तकनीक,সাধারণ মরীচি প্রযুক্তি
प्रसामान्य क्वथनांक,স্বাভাবিক ফুটন্ত পয়েন্ট
सामान्यतः विच्छेद संपर्कक,সাধারণত যোগাযোগকারী বিরতি
अभिलंब घटक,স্বাভাবিক উপাদান
अभिलंबीय प्रतिबल घटक,স্বাভাবিক চাপ উপাদান
सामान्य संपर्क,সাধারণ যোগাযোগ
प्रसामान्य वर्ण विक्षेपण,স্বাভাবিক চরিত্রের বিকৃতি
प्रसामान्य विस्थापन,স্বাভাবিক স্থানচ্যুতি
प्रसामान्य बंटन,স্বাভাবিক বন্টন
प्रसामान्य बंटन फलन,স্বাভাবিক বন্টন ফাংশন
प्रसामान्य प्रत्यास्थ वक्र,স্বাভাবিক ইলাস্টিক বক্ররেখা
सामान्य उत्सर्जन,স্বাভাবিক নির্গমন
प्रसामान्य त्रुटि,সাধারণ ত্রুটি
प्रसामान्य त्रुटि वक्र,স্বাভাবিক ত্রুটি বক্ররেখা
सामान्य भ्रंश,সাধারণ দোষ
सामान्य उड़ान,স্বাভাবিক ফ্লাইট
अभिलंब फ्लक्स,স্বাভাবিক প্রবাহ
अभिलंब बल,স্বাভাবিক বল
प्रसामान्य बारंबारता,স্বাভাবিক ফ্রিকোয়েন্সি
प्रसामान्य फलन,স্বাভাবিক ফাংশন
अभिलंब संघटटन,স্বাভাবিক রচনা
अभिलंब आपतन विकिरणमापी,স্বাভাবিক ঘটনা রেডিওমিটার
सामान्य सूचन,সাধারণ জ্ঞাতব্য
अभिलंब प्रेरण,স্বাভাবিক আনয়ন
प्रसामान्य च्युति-दर,স্বাভাবিক পেআউট হার
प्रसामान्य त्रुटि नियम,সাধারণ ত্রুটির নিয়ম
सामान्य रेखा,স্বাভাবিক লাইন
प्रसामान्य चुंबकन वक्र,স্বাভাবিক চুম্বকীয়করণ বক্ররেখা
प्रसामान्य आवर्धन,স্বাভাবিক বিবর্ধন
सामान्यतः संबंध संपर्कक,সাধারণত সম্পর্কের যোগাযোগ
सामान्य द्रव्यमान विस्थापन,স্বাভাবিক ভর স্থানচ্যুতি
प्रसामान्य गलनांक,স্বাভাবিক গলনাঙ্ক
अभिलंब दर्पण तल,সাধারণ আয়না সমতল
प्रसामान्य विधा,স্বাভাবিক অবস্থা
कंपन की सामान्य विधा,কম্পনের স্বাভাবিক মোড
प्रसामान्य संखा,স্বাভাবিক সংখ্যা
प्रसामान्य संकारक,সাধারণ অপারেটর
अभिलंबी चुंबकशीलता,স্বাভাবিক চুম্বকত্ব
प्रसामान्य प्रकाशविद्युत् प्रभाव,স্বাভাবিক আলোক বৈদ্যুতিক প্রভাব
प्रसामान्य स्थान,স্বাভাবিক অবস্থান
प्रसामान्य विभव,স্বাভাবিক সম্ভাবনা
मानक दाब,আদর্শ চাপ
प्रसामान्य प्रायिकता वक्र,স্বাভাবিক সম্ভাবনা বক্ররেখা
प्रसामान्य प्रायिकता बंटन,স্বাভাবিক সম্ভাবনা বন্টন
अभिलंब प्रक्षेप,স্বাভাবিক অভিক্ষেপ
"सामान्य क्वान्टीकरण, नॉर्मल क्वान्टीकरण",সাধারণ কোয়ান্টাইজেশন সাধারণ কোয়ান্টাইজেশন
प्रसामान्य यादृच्छिक चर,স্বাভাবিক র্যান্ডম পরিবর্তনশীল
"अभिलंब प्रतिक्रिया, सामान्य प्रतिक्रिया","স্বাভাবিক প্রতিক্রিয়া, স্বাভাবিক প্রতিক্রিয়া"
सामान्य अवस्था,স্বাভাবিক অবস্থা
अभिलंब विकृति,স্বাভাবিক বিকৃতি
अभिलंब प्रतिबल,স্বাভাবিক চাপ
सामान्य दूरबीन,সাধারণ দূরবীন
मानक ताप,আদর্শ তাপমাত্রা
सामान्य तनाव,স্বাভাবিক চাপ
श्रवण की सामान्य देहली,শ্রবণের স্বাভাবিক পরিসীমা
अभिलंबीय वेग,স্বাভাবিক বেগ
प्रसामान्य दृष्टि,স্বাভাবিক দৃষ্টি
सरल ज़ेमान प्रभाव,সহজ জেমান প্রভাব
सरल ज़ेमान त्रिक,সরল জেমান ট্রায়াড
प्रसामान्य विधामूलक विधि,সাধারণ আইনী আইন
प्रसामान्यीकृत प्रतिबाधा,স্বাভাবিক প্রতিবন্ধকতা
प्रसामान्यकारक गुणक,স্বাভাবিককরণ ফ্যাক্টর
प्रसामान्यीकरण,স্বাভাবিকীকরণ
प्रसामान्यीकरण आयतन,স্বাভাবিককরণ ভলিউম
प्रसामान्यीकृत प्रवेश्यता,স্বাভাবিক অনুপ্রবেশ
प्रसामान्यीकृत युग्मन गुणांक,স্বাভাবিক যুগল সহগ
प्रसामान्यीकृत वितरण फलन,স্বাভাবিক বন্টন ফাংশন
प्रसामान्यीकृत अनुक्रियता,স্বাভাবিক প্রতিক্রিয়া
प्रसामान्यीकृत वोल्टता,স্বাভাবিক ভোল্টেজ
प्रसामान्यक,নরমালাইজার
प्रसामान्यकारी युक्ति,স্বাভাবিককরণ ডিভাইস
प्रसामान्यीकृत धारा,স্বাভাবিক বর্তমান
उत्तर,উত্তর
"उत्तरोन्मुखी ध्रुव, उत्तरमुखी ध्रुव",উত্তরমুখী মেরু উত্তরমুখী মেরু
उत्तर-दक्षिण संशोधन,উত্তর-দক্ষিণ সংশোধন
उत्तर-दक्षिण प्रभाव,উত্তর-দক্ষিণ প্রভাব
नौर्टन प्रमेय,নর্টন উপপাদ্য
"नासा, नासिका, नाक","nostrils, nostrils, nose"
नासा शंकु,নাসা শঙ্কু
नासा-मज्जन,নাসা-মাজন
नासा कर्षण,নাসা ট্র্যাকশন
"न, नॉट",না না
"not गेट, न गेट","গেট নয়, গেট নেই"
"संकेतन, अंकन, अंकन-पद्धति, संकेत पद्धति","স্বরলিপি, স্বরলিপি, স্বরলিপি, স্বরলিপি"
"खांच, कोण कटान","খাঁজ, কোণ কাটা"
खांच समायोजन,খাঁজ সমন্বয়
खांच ऐन्टेना,খাঁজ অ্যান্টেনা
खांच जाल,খাঁজ জাল
खांच स्पंद,খাঁজ নাড়ি
खांच द्वियुग्मक,স্লট dizygote
खांचित दंड परीक्षण,প্রসারিত পেনাল্টি পরীক্ষা
स्वर,ভোকাল
नोवल आधार,উপন্যাস ভিত্তি
नोवियोल कांच,নোভিওল গ্লাস
नौक्स (मात्रक),নক্স (একক)
नाय,না
"तुंड, चंचु","টুন্ড, চঙ্কি"
तुंड क्षेत्रानुपात,টুন্ড এলাকা অনুপাত
"नाजल बक्स, चंचु बक्स","নাজল বক্স, চাঞ্চু বক্স"
चंचु प्रचालन,মসৃণ অপারেশন
"नॉजल प्रक्रम, चंचु प्रक्रम","অগ্রভাগ প্রক্রিয়া, চানচু প্রক্রিয়া"
तुंडन,টুন্ডান
न्यूक्लीय अभिक्रिया स्पेक्ट्रम मिति,পারমাণবিক প্রতিক্রিয়া বর্ণালী
"नाभिकीय, न्यूक्लीय","পারমাণবিক, পারমাণবিক"
न्यूक्लीय तारा,পারমাণবিক তারকা
न्यूक्लीय आयु निर्धारण,পারমাণবিক বয়স নির্ধারণ
न्यूक्लीय कोणीय संवेग,পারমাণবিক কৌণিক ভরবেগ
"केन्द्रकीय अंग, केन्द्रक समुच्चय","পারমাণবিক অঙ্গ, নিউক্লিয়াস সমষ্টি"
नाभिकीय परमाणु,পারমাণবিক পরমাণু
न्यूक्लीय श्रव्य आवृत्ति स्पेक्ट्रमिकी,নিউক্লিয়ার অডিও ফ্রিকোয়েন্সি স্পেকট্রোমেট্রি
न्यूक्लीय बैटरी,পারমাণবিক ব্যাটারি
"न्यूक्लीय बंधन ऊर्जा, नाभिकीय ब धन ऊर्जा","নিউক্লিয়ার বাইন্ডিং এনার্জি, নিউক্লিয়ার বাইন্ডিং এনার্জি"
"नाभिकीय क्वथन, न्यूक्लीय क्वथन","নিউক্লিয়ার বয়লিং, নিউক্লিয়ার বয়লিং"
"नाभिकीय बम, न्यूक्लीय बम",পারমাণবিক বোমা পারমাণবিক বোমা
न्यूक्लीय प्रजनक,পারমাণবিক ব্রিডার
केन्द्रक-टोपी,কেন্দ্রবিন্দু টুপি
न्यूक्लीय प्रग्रहण,পারমাণবিক ক্যাপচার
नाभिकीय सोपान,পারমাণবিক মই
"नाभिकीय शृंखला अभिक्रिया, न्यूक्लीय शृंखला अभिक्रिया","পারমাণবিক শৃঙ্খল বিক্রিয়া, পারমাণবিক শৃঙ্খল বিক্রিয়া"
"न्यूक्लीय चार्ज, नाभिकीय आवेश",পারমাণবিক চার্জ পারমাণবিক চার্জ
न्यूक्लीय चार्ज वितरण,পারমাণবিক চার্জ বিতরণ
"न्यूक्लीय चार्ज संख्या, नाभिकीय आवेश संख्या",পারমাণবিক চার্জ সংখ্যা পারমাণবিক চার্জ সংখ্যা
न्यूक्लीय मेघ,পারমাণবিক মেঘ
"न्यूक्लीय टक्कर, न्यूक्लीय संघटट","পারমাণবিক সংঘর্ষ, পারমাণবিক সংঘর্ষ"
न्यूक्लीय स्थिरांक,পারমাণবিক ধ্রুবক
न्यूक्लीय परिवर्तन,পারমাণবিক পরিবর্তন
नाभिकीय प्रायिकता क्षेत्र,পারমাণবিক সম্ভাবনা ক্ষেত্র
न्यूक्लीय व्युत्तेजन,পারমাণবিক উদ্ভব
न्यूक्लीय क्षय विधा,পারমাণবিক ক্ষয় মোড
न्यूक्लीय विचुंबकन,পারমাণবিক চুম্বকীয়করণ
न्यूक्लीय घनत्व,পারমাণবিক ঘনত্ব
न्यूक्लीय युक्ति,পারমাণবিক ডিভাইস
न्यूक्लीय द्विध्रुव आघूर्ण,পারমাণবিক ডাইপোল মুহূর্ত
केन्द्रकीय विभाजन,পারমাণবিক বিভাগ
"नाभिकीय पायस, न्यूक्लीय इमल्शन","পারমাণবিক ইমালসন, পারমাণবিক ইমালসন"
न्यूकल्य इमल्शन प्लेट,পারমাণবিক ইমালসন প্লেট
"नाभिकीय ऊर्जा, परमाणुक-ऊर्जा","পারমাণবিক শক্তি, পারমাণবিক শক্তি"
"नाभिकीय इंजीनियरी, न्यूकलीय इंजीनियरी",পারমাণবিক প্রকৌশল পারমাণবিক প্রকৌশল
नाभिकीय विस्फोट,পারমাণবিক বিস্ফোরণ
नाभिकीय विखंडन,কেন্দ্রকীয় বিদারণ
नाभिकीय बल,পারমাণবিক বল
"नाभिकीय ईधन, न्यूक्लीय ईधन",পারমাণবিক জ্বালানী পারমাণবিক জ্বালানী
"न्यूक्लीय ईंधन पैलेट, न्यूक्लीय ईंधन गुटिका",নিউক্লিয়ার ফুয়েল পেলেট নিউক্লিয়ার ফুয়েল পেলেট
नाभिकीय ईंधन पुनःसंसाधन,পারমাণবিক জ্বালানী পুনঃপ্রক্রিয়াকরণ
नाभिकीय भट्टी,পারমাণবিক চুল্লি
"न्यूक्लीय संलयन, नाभिकीय संलयन",নিউক্লিয়ার ফিউশন নিউক্লিয়ার ফিউশন
न्यूक्लीय गैस मॉडल,পারমাণবিক গ্যাস মডেল
नाभिक भूभौतिकी,পারমাণবিক ভূপদার্থবিদ্যা
न्यूक्लीय निम्नतम अवस्था,পারমাণবিক সর্বনিম্ন রাষ্ট্র
न्यूक्लीय ऊष्मा,পারমাণবিক তাপ
न्यूक्लीय महत्व फलन,পারমাণবিক তাত্পর্য ফাংশন
नाभिकीय प्रेरण,পারমাণবিক আবেশন
"नाभिकीय समावयनी, केन्द्रकीय समावयवी","নিউক্লিয়ার আইসোমার, নিউক্লিয়ার আইসোমার"
"नाभिकीय समावयवता, न्यूक्लीय समावयवता","নিউক্লিয়ার আইসোমেরিজম, নিউক্লিয়ার আইসোমেরিজম"
न्यूक्लीय लेसर,পারমাণবিক লেজার
"न्यूक्लीय स्तर, नाभिकीय ऊर्जा स्तर","পারমাণবিক স্তর, পারমাণবিক শক্তি স্তর"
नाभिक संलेखन,নিউক্লিয়াস অথরিং
न्यूक्लीय चुंबकीय आघूर्ण,পারমাণবিক চৌম্বক মুহূর্ত
