Malayalam,Bengali
വിറയലിനടുത്ത്,কম্পনের কাছাকাছি
"സൂചി വെലോസിറ്റി, ഇൻവെന്ററി വെലോസിറ്റി","নিডেল বেগ, ইনভেন্টরি বেগ"
നിരോധനം,নিষেধাজ্ঞা
നിരോധന അറിയിപ്പ്,নিষেধাজ্ঞা বিজ্ঞপ্তি
നിരോധന ചിഹ്നം,নিষেধাজ্ঞার প্রতীক
നെഗറ്റീവ് ഗേറ്റ്,নেতিবাচক গেট
നെഗറ്റീവ് എൻഡ് ഗേറ്റ്,নেতিবাচক শেষ গেট
നെഗറ്റീവ് ബോണ്ട്,নেতিবাচক বন্ধন
നെഗറ്റീവ് ഷേറിംഗ്,নেতিবাচক শিয়ারিং
നെഗറ്റീവ് കോർ,নেতিবাচক মূল
നെഗറ്റീവ് എമിറ്റർ ട്രെയിലിംഗ്,নেতিবাচক ইমিটার ট্রেলিং
നെഗറ്റീവ് പുനർനിക്ഷേപം,নেতিবাচক পুনর্বিনিয়োগ
നെഗറ്റീവ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক
നെഗറ്റീവ് വാദം,নেতিবাচক যুক্তি
നെഗറ്റീവ് OR ഗേറ്റ്,ঋণাত্মক বা গেট
നെഗറ്റീവ് പോളാരിറ്റി,নেতিবাচক মেরুতা
നെഗറ്റീവ് പ്രതിരോധം,নেতিবাচক প্রতিরোধ
നെഗറ്റീവ് പ്രതിരോധ മേഖല,নেতিবাচক প্রতিরোধের অঞ্চল
നെഗറ്റീവ് വിതരണം,নেতিবাচক সরবরাহ
നെഗറ്റീവ് താപനില,নেতিবাচক তাপমাত্রা
നെഗറ്റീവ് താപനില ഗുണകം,নেতিবাচক তাপমাত্রা সহগ
നെഗറ്റീവ് ട്രാൻസ്മിഷൻ,নেতিবাচক সংক্রমণ
നെഗറ്റീവ് വൃക്ഷം,নেতিবাচক গাছ
നെഗറ്റീവ് ടണൽ ഡയോഡ്,নেতিবাচক টানেল ডায়োড
നെഗറ്റീവ് തെറ്റ്,নেতিবাচক মিথ্যা
നെഗറ്റീവ് സത്യം,নেতিবাচক সত্য
നിസ്സാരമായ,নগণ্য
നെമാറ്റിക് ഫ്ലൂയിഡ് ക്രിസ്റ്റൽ,নেম্যাটিক তরল স্ফটিক
നെഗറ്റീവ് മോഡ്,নেতিবাচক মোড
നിയോൺ വിളക്ക്,নিয়ন বাতি
നാപ്പർ,ন্যাপার
കൂടുകൂട്ടിയ ശാഖ,নেস্টেড শাখা
നെസ്റ്റഡ് വർക്ക് ഫ്ലാഗ്,নেস্টেড কাজের চিহ্ন
കൂടുകെട്ടൽ,বাসা বাঁধা
കേവല അശുദ്ധി ഏകാഗ്രത,পরম অপবিত্রতা ঘনত্ব
നെറ്റ് ലിസ്റ്റ്,নেট তালিকা
"നെറ്റ്വർക്ക്, നെറ്റ്വർക്ക്","নেটওয়ার্ক, নেটওয়ার্ক"
നെറ്റ്വർക്ക് ഡ്രൈവ്,নেটওয়ার্ক ড্রাইভ
നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ,নেটওয়ার্ক অপারেটর
നെറ്റ്വർക്ക് മോഡൽ,নেটওয়ার্ক মডেল
നെറ്റ്വർക്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,নেটওয়ার্ক অপারেটিং সিস্টেম
നെറ്റ്വർക്ക് സെർവർ,নেটওয়ার্ক সার্ভার
നെറ്റ്വർക്ക് ഘടന,নেটওয়ার্ক গঠন
നെറ്റ്വർക്ക് സിദ്ധാന്തം,নেটওয়ার্ক তত্ত্ব
നെറ്റ്വർക്ക് ടോപ്പോളജി,নেটওয়ার্ক টপোলজি
മൂഡി,মুডি
ന്യൂട്രൽ ലൈൻ,নিরপেক্ষ লাইন
വിഷാദ മേഖല,বিষণ্ণ অঞ্চল
ന്യൂട്രലൈസേഷൻ സർക്യൂട്ട്,নিরপেক্ষকরণ সার্কিট
ന്യൂട്രലൈസേഷൻ,নিরপেক্ষকরণ
ന്യൂട്രോൺ,নিউট্রন
അടുത്ത തലമുറ സിപിയു,নেক্সট জেনারেশন সিপিইউ
പുതിയ വരി പ്രതീകം,নতুন লাইন চরিত্র
ന്യൂസിലാൻഡ് വൈറസ്,নিউজিল্যান্ড ভাইরাস
അടുത്ത ഘട്ടം,পরবর্তী ধাপে
അടുത്ത ഘട്ട സമവാക്യം,পরবর্তী পর্যায়ের সমীকরণ
അടുത്ത ഘട്ട പട്ടിക,পরবর্তী পর্যায়ে টেবিল
നുള്ളി,কুঁচকানো
nibble മെമ്മറി ചിപ്പ്,নিবল মেমরি চিপ
nibble മൾട്ടിപ്ലക്സർ,নিবল মাল্টিপ্লেক্সার
നിക്കോളാസ് ചാർട്ട്,নিকোলাস চার্ট
രാത്രി പ്രഭാവം,রাতের প্রভাব
ഒമ്പത് പാത ടേപ്പ്,নয়টি পথ টেপ
ഒമ്പതിന്റെ പൂരകം,নাইন এর পরিপূরক
en മോസ്,en moss
en മോസ് വിപരീതം,এন মস বিপরীত
ഒരു കൂട്ട പ്രക്രിയ,ব্যাপক প্রক্রিয়ায়
en മോസ് ഘടന,মস গঠন
en മോസ് ട്രാൻസിസ്റ്റർ,মস ট্রানজিস্টর
സീറോ ലോഡ് കറന്റ്,শূন্য লোড বর্তমান
crimped കേബിൾ,crimped তারের
നോഡുലാർ,নডুলার
"നോഡ്, നോഡ്","নোড, নোড"
നോഡ് ഡിഗ്രഡേഷൻ,নোডের অবক্ষয়
ശബ്ദം,গোলমাল
ശബ്ദ ഹിമപാതം,শব্দ তুষারপাত
നോയ്സ് ബാൻഡ് വിപുലീകരണം,নয়েজ ব্যান্ড এক্সটেনশন
ശബ്ദം പൊട്ടി,আওয়াজ ফেটে
ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ,গোলমাল বাতিল মাইক্রোফোন
ശബ്ദ ഗുണിതം,শব্দ গুণক
നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার
ravank,রাবঙ্ক
ശബ്‌ദം ബാധിക്കില്ല,আওয়াজ প্রভাবিত হয় না
ശബ്ദായമാനമായ പ്രേരണ,কোলাহলপূর্ণ আবেগ
ശബ്ദ പരിമിതി,শব্দ সীমাবদ্ধকারী
ശബ്ദ മാർജിൻ,গোলমাল মার্জিন
ശബ്ദം അളക്കൽ,শব্দ পরিমাপ
ശബ്ദ വിഭജനം,গোলমাল বিভাগ
ശബ്ദ അളവ്,শব্দ পরিমাপ
"ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ","শব্দ হ্রাস, শব্দ হ্রাস"
ശബ്ദ പ്രതിരോധം,শব্দ প্রতিরোধের
ശബ്ദ പ്രാതിനിധ്യം,গোলমাল উপস্থাপনা
നോയ്സ് സ്പൈക്ക്,শব্দ স্পাইক
ശബ്ദ താപനില,শব্দ তাপমাত্রা
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്,ফ্লপি ডিস্ক ড্রাইভ
നാമമാത്രമായ പ്രതിരോധം,নামমাত্র প্রতিবন্ধকতা
ഫോക്കൽ മൂല്യം,ফোকাল মান
നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ,অ-রৈখিক বিকৃতি
മാറ്റമില്ലാത്തത്,অপরিবর্তনীয়
അനുരണനമില്ലാത്ത,অনুরণিত
നോൺ-റെസോണന്റ് ആന്റിന,অনুরণিত অ্যান্টেনা
നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ,অপরিশোধিত কর্মক্ষম পরিবর্ধক
പൂരകമല്ലാത്തത്,অ-পরিপূরক
വൈദ്യുതചാലകം,অস্তরক
അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന,সংযুক্ত তথ্য কাঠামো
ആക്രമണാത്മക ഓട്ടം,আক্রমণাত্মক রান
വഴിതിരിച്ചുവിടൽ മോഡ്,ডাইভারশন মোড
നശിക്കാത്ത വായന,অবিনশ্বর পড়া
dosless പാർട്ടീഷൻ സന്ദേശം,নিষ্ক্রিয় পার্টিশন বার্তা
കൃത്യമല്ലാത്ത പ്രസ്താവന,অস্পষ্ট বিবৃতি
മോശം പ്രകടനം,দুর্বল কাজ
അസംഘത് മുദ്രക്,assanghat mutrak
ഇൻഡക്റ്റീവ് ജാതകം,নন ইনডাকশন রাশিফল
നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ,নন-রিটার্ন পরিবর্ধক
വിപരീത ശരാശരി ആംപ്ലിഫയർ,বিপরীত মানে পরিবর্ধক
വിപരീത ബഫർ,বিপরীত বাফার
വിപരീത താരതമ്യക്കാർ,বিপরীত তুলনাকারী
വിപരീത കോൺഫിഗറേഷൻ,বিপরীত কনফিগারেশন
വിപരീത കംപൈലർ ആംപ്ലിഫയർ,বিপরীত কম্পাইলার পরিবর্ধক
വിപരീത വോൾട്ടേജ്,বিপরীত ভোল্টেজ
നോൺ-ലീനിയർ,নন-লিনিয়ার
നോൺ-ലീനിയർ കപ്പാസിറ്റർ,নন-লিনিয়ার ক্যাপাসিটর
നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം,অ-লিনিয়ার সার্কিট বিশ্লেষণ
നോൺ-ലീനിയർ ഘടകം,নন-লিনিয়ার উপাদান
നോൺ-ലീനിയർ ലോഡ് ലൈൻ,নন-লিনিয়ার লোড লাইন
നോൺ-ലീനിയർ മോഡുലേഷൻ,নন-লিনিয়ার মড্যুলেশন
നോൺ-ലീനിയർ പ്രതിരോധം,অ-রৈখিক প্রতিরোধের
നോൺ-ലീനിയർ സിസ്റ്റം,নন-লিনিয়ার সিস্টেম
നോൺ-ലീനിയറിറ്റി,অ-রৈখিকতা
നോൺ-ലീനിയറിറ്റി പിശക്,নন-লিনিয়ারিটি ত্রুটি
സാധാരണ ആവൃത്തി,স্বাভাবিক ফ্রিকোয়েন্সি
ആവർത്തിക്കാത്ത,অ পুনরাবৃত্ত
പ്രതികരിക്കാത്ത ഭാഷ,প্রতিক্রিয়াহীন ভাষা
ആവർത്തന സംവിധാനം,পুনরাবৃত্তিমূলক সিস্টেম
സിസ്റ്റമില്ലാത്ത ഡിസ്ക്,সিস্টেমহীন ডিস্ক
സീരിയൽ കോഡ്,সিরিয়াল কোড
നോൺ-ഉപരിതലം,অ-পৃষ্ঠ
അസ്ഥിരമല്ലാത്ത സംഭരണം,অ-উদ্বায়ী স্টোরেজ
നോർ,নর
നോർ പ്രവർത്തനം,knorr ফাংশন
ഗേറ്റുമല്ല,না গেট
നോർ ലാച്ച്,নর ল্যাচ
നോർ ഓപ്പറേഷൻ,নর অপারেশন
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,স্বাভাবিক ঘনত্ব ফাংশন
ഫ്ലട്ടർ ശബ്ദം,ফ্লটার আওয়াজ
സാധാരണ സാമ്പിൾ,স্বাভাবিক নমুনা
നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം,স্বাভাবিক অনুপ্রবেশ
സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്,সাধারণত বন্ধ mosfet
അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്,না-না নেটওয়ার্ক
നോർട്ടൺ മോഡലുകൾ,নর্টন মডেল
ഉത്തര കാന്തികധ്രുവം,উত্তর চৌম্বক মেরু
നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്,নর্টন প্রা.
നോർട്ടൺ ആംപ്ലിഫയർ,নর্টন পরিবর্ধক
നോർട്ടൺ സർക്യൂട്ട്,নর্টন সার্কিট
നോർട്ടൺ ഡി.ഡി.,নর্টন ডি.ডি.
നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്,নর্টন সমতুল্য সার্কিট
നോർട്ടൺ വിപരീതവും വിപരീതവും,নর্টন বিপরীত এবং বিপরীত
നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ,নর্টন অপারেশনাল পরিবর্ধক
നോർട്ടൺ യൂട്ടിലിറ്റി,নর্টন ইউটিলিটি
അല്ല,না
പ്രവർത്തനമല്ല,ফাংশন না
ഗേറ്റ് അല്ല,গেট না
പ്രവർത്തനമല്ല,অপারেশন না
നൊട്ടേഷൻ രീതി,স্বরলিপি পদ্ধতি
ഗ്രോവ് ആന്റിന,খাঁজ অ্যান্টেনা
ഗ്രോവ് ഫിൽട്ടർ,খাঁজ ফিল্টার
npn ട്രാൻസിസ്റ്റർ,এনপিএন ট্রানজিস্টর
NTSC ഇന്റർഫേസ്,এনটিএসসি ইন্টারফেস
n-തരം മാലിന്യങ്ങൾ,n- ধরনের অমেধ্য
n-തരം പദാർത്ഥം,n-টাইপ ব্যাপার
അണുകേന്ദ്രം,নিউক্লিয়াস
പൂജ്യം,শূন্য
ഒഴിവുള്ള സർക്കിൾ,খালি বৃত্ত
പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്,শূন্য অফসেট ভোল্টেজ
ഒഴിവുള്ള സൂചകം,শূন্যতা সূচক
നമ്പർ അടിസ്ഥാനം,সংখ্যা ভিত্তি
നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം,সংখ্যা ভিত্তিক রূপান্তর
പോയിന്റ് കേടുപാടുകൾ,পয়েন্ট ক্ষতি
നമ്പർ ലൂപ്പ് കീ,নম্বর লুপ কী
നമ്പർ സിസ്റ്റം,সংখ্যা সিস্টেম
സംഖ്യാ കോ-പ്രോസസർ,সংখ্যাসূচক সহ-প্রসেসর
സംഖ്യാ കീ പാഡ്,সাংখ্যিক কীপ্যাড
സംഖ്യാ അപ്പെർച്ചർ,সংখ্যাসূচক অ্যাপারচার
സംഖ്യാ ദൂരം,সংখ্যাগত দূরত্ব
നുവികോൺ,nuvicon
നിക്വിസ്റ്റ്,nyquist
nyquist ബാൻഡ് വിപുലീകരണം,nyquist ব্যান্ড এক্সটেনশন
nyquist മാനദണ്ഡം,nyquist মানদণ্ড
നൈക്വിസ്റ്റ് ഇടവേള,nyquist ব্যবধান
നിക്വിസ്റ്റ് പൾസ്,nyquist পালস
നിക്വിസ്റ്റ് നിരക്ക്,nyquist হার
nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം,nyquist স্থায়িত্ব মানদণ্ড
നിക്വിസ്റ്റ് സിദ്ധാന്തം,nyquist উপপাদ্য
ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ,উদ্দেশ্য মডিউল
വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം,উদ্দেশ্যমূলক প্রোগ্রাম
ഒബ്ജക്റ്റീവ് ലെൻസ്,উদ্দেশ্য লেন্স
ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്,অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিং
അഷ്ടകം,অষ্টক
എൺപത് ബസ് റിസീവർ-അയച്ചു,আশি বাস রিসিভার-প্রেরিত
ഒക്ടൽ നമ്പർ സിസ്റ്റം,অক্টাল সংখ্যা পদ্ধতি
അഷ്ടകം,অষ্টক
വിചിത്രമായ പ്രവർത്തനം,অদ্ভুত ফাংশন
"വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം","অদ্ভুত সমতা, অদ্ভুত সাদৃশ্য"
"ഓഡോമീറ്റർ, പാത്തോമീറ്റർ","ওডোমিটার, প্যাথোমিটার"
ഓഫ് ലൈൻ,অফ লাইন
വാക്കേതര പ്രതികരണം,অ-মৌখিক প্রতিক্রিয়া
"അപാകത, ഓഫ്സെറ്റ്","অসঙ্গতি, অফসেট"
ഓഫ്സെറ്റ് ആംഗിൾ,অফসেট কোণ
ഓഫ്സെറ്റ് സ്ട്രീം,অফসেট স্ট্রীম
ഓഫ്സെറ്റ് പിശക്,অফসেট ত্রুটি
ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ,অফসেট অপ্টিমাইজেশান
ഓഫ്സെറ്റ് വോൾട്ടേജ്,অফসেট ভোল্টেজ
ഓം,ওম
ഓമിക് കോൺടാക്റ്റ്,ওমিক যোগাযোগ
ഓമിക് ഫീൽഡ്,ওমিক ক্ষেত্র
"ohmmeter, ohmmeter","ohmmeter, ohmmeter"
ഓമിന്റെ നിയമം,ওম এর আইন
ഓംസ് പെർ വോൾട്ടിന്,ওহম প্রতি ভোল্ট
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,তেল সার্কিট ব্রেকার
സർവ്വദിശ,সর্বমুখী
സർവ്വവ്യാപി,সর্বব্যাপীতা
ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്),ওএমআর (অপটিক্যাল কভার রিডিং)
"ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്","প্রতিরোধের উপর, প্রতিরোধের উপর"
സംസ്ഥാനത്ത്,রাষ্ট্রের উপর
ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ,চিপ অন্তর্নিহিত ডিকোডার
ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ,ওয়ান শাট স্ট্যাটিক মাল্টিভাইব্রেটর
ഒറ്റ-പാസ് അസംബ്ലർ,এক-পাস অ্যাসেম্বলার
നിലവിലെ പ്രതിരോധം,বর্তমান প্রতিরোধ
ഒരു ട്രാവലർ രജിസ്റ്റർ,একটি ভ্রমণকারী রেজিস্টার
ഓൺലൈൻ സംവിധാനം,অনলাইন সিস্টেম
"ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ","অন-অফ কন্ট্রোলার, অন-অফ কন্ট্রোলার"
ഓൺ-ഓഫ് കീയിംഗ്,অন-অফ কীিং
പ്രവർത്തന ആംപ്ലിഫയർ,কর্মক্ষম পরিবর্ধক
പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ,অপারেটিং মানে পরিবর্ধক
പ്രവർത്തന താരതമ്യം,অপারেশনাল তুলনাকারী
പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ,কর্মক্ষম পরিবর্ধক গুণক
പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ,অপারেশনাল sophony পরিবর্ধক
തുറന്ന കളക്ടർ,খোলা সংগ্রাহক
തുറന്ന നിക്ഷേപം,খোলা বিনিয়োগ
ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്,খোলা লুপ খোলা লুপ
തുറന്ന വയർ ലൈൻ,খোলা তারের লাইন
ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ,ওপেন সার্কিট প্যারামিটার
ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം,ওপেন সার্কিট প্রতিবন্ধকতা
തുറന്ന ലൂപ്പ് നേട്ടം,খোলা লুপ লাভ
ഓപ്പറാൻറ്,অপারেন্ড
പ്രവർത്തന ആംഗിൾ,অপারেটিং কোণ
സജീവമാക്കൽ മോഡ്,সক্রিয়করণ মোড
പ്രവർത്തന പോയിന്റ്,অপারেটিং পয়েন্ট
ലോജിസ്റ്റിക്,রসদ
പ്രവർത്തന ആവൃത്തി,অপারেটিং ফ্রিকোয়েন্সি
"പ്രവർത്തനം, പ്രവർത്തനം","অপারেশন, অপারেশন"
പ്രവർത്തന കോഡ്,অপারেশন কোড
പ്രവർത്തന ആംപ്ലിഫയർ,কর্মক্ষম পরিবর্ধক
ഓപ്പറേറ്റർ,চালক
ഒപ്റ്റിക്കൽ ബീം,অপটিক্যাল রশ্মি
ഒപ്റ്റിക്കൽ ആശയവിനിമയം,অপটিক্যাল যোগাযোগ
ഒപ്റ്റിക്കൽ ഡിസ്ക്,অপটিক্যাল ডিস্ক
ഒപ്റ്റിക്കൽ കോഡെക്,অপটিক্যাল কোডেক
ഒപ്റ്റിക്കൽ ഫൈബർ,অপটিক্যাল ফাইবার
ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്,অপটিক্যাল ইনজেকশন
"ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ","অপটিক্যাল থার্মোমিটার, পাইরোমিটার"
ഒപ്റ്റിക്കൽ റെക്കോർഡർ,অপটিক্যাল রেকর্ডার
ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്,অপটিক্যাল রেকর্ডিং
ഒപ്റ്റിക്കൽ സ്കാനിംഗ്,অপটিক্যাল স্ক্যানিং
ഒപ്റ്റിക്കൽ സ്ക്വയർ,অপটিক্যাল বর্গক্ষেত্র
ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം,অপটিক্যাল স্টোরেজ ডিভাইস
ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ,অপটিক্যাল মিলিত বিচ্ছিন্নকারী
"ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്","সর্বোত্তম পক্ষপাত, সর্বোত্তম পক্ষপাত"
ഒപ്റ്റിമൽ ഫിൽട്ടർ,সর্বোত্তম ফিল্টার
ഒപ്റ്റിമൽ സിസ്റ്റം,সর্বোত্তম সিস্টেম
ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി,সর্বোত্তম কাজের ফ্রিকোয়েন্সি
ഒപ്റ്റിക്കൽ കപ്ലർ,অপটিক্যাল কাপলার
ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം,হালকা ইলেকট্রনিক্স ডিভাইস
ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്,অপটিক্যাল ইলেকট্রনিক্স
അല്ലെങ്കിൽ ഗേറ്റ്,বা গেট
ക്ലാസ്,ক্লাস
ഫിൽട്ടർ ക്രമം,ফিল্টার ক্রম
സമവാക്യത്തിന്റെ ക്രമം,সমীকরণের ক্রম
ലളിതമായ ബീം,সহজ মরীচি
സാമ്പത്തിക,অর্থনৈতিক
ലംബമായ ചലനാത്മകം,উল্লম্ব গতিশীল
ഓർത്തോഗണൽ കോഡ്,অর্থোগোনাল কোড
ലേറ്റൻസി തത്വം,বিলম্ব নীতি
ഓസിലേറ്ററി ദ്വിധ്രുവം,অসিলেটরি ডাইপোল
ഓസിലേറ്റർ,অসিলেটর
ഓസിലേറ്റർ,অসিলেটর
"oscillograph, oscillograph","অসিলোগ্রাফ, অসিলোগ্রাফ"
ഓസിലോസ്കോപ്പ് ക്യാമറ,অসিলোস্কোপ ক্যামেরা
ഓസിലോസ്കോപ്പ്,অসিলোস্কোপ
ഓഫ് ബാൻഡ് സിഗ്നൽ,অফ-ব্যান্ড সিগন্যালিং
ഇഷ്യൂ,সমস্যা
ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം,আউটপুট অনুপ্রবেশ
ഔട്ട്പുട്ട് ബഫർ,আউটপুট বাফার
ഔട്ട്പുട്ട് സവിശേഷതകൾ,আউটপুট বৈশিষ্ট্য
ഔട്ട്പുട്ട് ചാലകത,আউটপুট পরিবাহিতা
ഔട്ട്പുട്ട് ഉപകരണം,আউটপুট ডিভাইস
ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്,আউটপুট অফসেট ভোল্টেজ
പവർ ഔട്ട്പുട്ട്,পাওয়ার আউটপুট
ഔട്ട്പുട്ട് പ്രതിരോധം,আউটপুট প্রতিরোধের
"എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്","প্রস্থান পর্যায়, প্রস্থান পর্যায়"
ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്,আউটপুট প্রম্পট
ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,আউটপুট ট্রান্সফরমার
മിശ്രിതം,মিশ্রণ
വളരെ കപ്പിൾഡ്,অত্যন্ত সংযুক্ত
ഹൈപ്പർകപ്ലിംഗ്,হাইপারকপলিং
ഓവർകറന്റ് റിലേ,ওভারকারেন্ট রিলে
അമിത വിഷാദം,over-depressed
പ്രവർത്തന ഗുണിതം,অপারেটিং গুণক
ഹൈപ്പർസ്റ്റിമുലേഷൻ,hyperstimulation
കവിഞ്ഞൊഴുകുന്നു,উপচে পড়া
ഓവർലാപ്പ് ഗ്രൂപ്പ്,ওভারল্যাপ গ্রুপ
അമിത മോഡുലേഷൻ,overmodulation
പഠന പ്രവേശനം,শেখার অ্যাক্সেস
ഓവർ സാമ്പിൾ,উপর নমুনা
ഓവർ വോൾട്ടേജ് സബ്ബിൾ,overvoltage subable
അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ,ওভারভোল্টেজ ডিটেক্টর
പ്രേരണ,ভরবেগ
പവർഡ് ആംപ്ലിഫയർ,চালিত পরিবর্ধক
"ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ","overrunning, over operating"
ഓവർലോഡ്,ওভারলোড
ഓവർലോഡ് സംരക്ഷണം,অতিরিক্ত ধারন রোধ
ഓവർലോഡ് വീണ്ടെടുക്കൽ സമയം,ওভারলোড পুনরুদ্ধারের সময়
കയ്യേറ്റം,সীমালঙ্ঘন
ഓവർ ടോൺ,overtone
ഓവൻ ബ്രീസ്,ওভেন ব্রীজ
ഓക്സിഡേഷൻ,জারণ
ഓക്സൈഡ് ഒടിവ്,অক্সাইড ফ্র্যাকচার
ഓക്സൈഡ് ഡിസോസിയേഷൻ,অক্সাইড বিচ্ছিন্নতা
പി-ചാനൽ വിധി,পি-চ্যানেল ভাগ্য
പാക്കേജിംഗ്,প্যাকেজিং
സങ്കോച സാന്ദ്രത,সংকোচনের ঘনত্ব
പാഡർ,প্যাডার
പാഡ് കപ്പാസിറ്റർ,প্যাড ক্যাপাসিটর
ചവിട്ടുപടി,প্যাডেল
പെഡൽ സ്വിച്ച്,প্যাডেল সুইচ
പേജ്,পাতা
നാവിഗേഷൻ കീ,নেভিগেশন কী
ഉത്ഭവ കീ,প্রজন্ম কী
പേജിനേഷൻ,পৃষ্ঠা সংখ্যা
ദമ്പതികൾ,দম্পতি
പേപ്പർ കപ്പാസിറ്റർ,কাগজ ক্যাপাসিটর
പരാബോളിക് റിഫ്ലക്ടർ,প্যারাবোলিক প্রতিফলক
സമാന്തര കൌണ്ടർ,সমান্তরাল কাউন্টার
സമാന്തര ഡാറ്റ ഇൻപുട്ട്,সমান্তরাল তথ্য ইনপুট
സമാന്തര ഇന്റർഫേസ്,সমান্তরাল ইন্টারফেস
സമാന്തര അപ്പെർച്ചർ,সমান্তরাল অ্যাপারচার
സമാന്തര വിഭവം,সমান্তরাল সম্পদ
സമാന്തര അനുരണനം,সমান্তরাল অনুরণন
സമാന്തര സ്ഥാനചലനം,সমান্তরাল স্থানচ্যুতি
സമാന്തര ട്യൂൺഡ് സർക്യൂട്ട്,সমান্তরাল টিউনড সার্কিট
"സമാന്തര-ഇൻപുട്ട്, സമാന്തര-ഔട്ട്പുട്ട്","সমান্তরাল-ইনপুট, সমান্তরাল-আউটপুট"
"സമാന്തര-ഇൻപുട്ട്, ഗ്രേഡ്-ഔട്ട്","সমান্তরাল-ইনপুট, গ্রেড-আউট"
പാരാമീറ്റർ സമനില,প্যারামিটার ইকুয়ালাইজার
പരാബോളിക് ആംപ്ലിഫയർ,প্যারাবোলিক পরিবর্ধক
പരാദ ദിശ,পরজীবী দিক
പരാന്നഭോജി മൂലകം,পরজীবী উপাদান
പരാദ ഉത്തേജനം,পরজীবী উদ্দীপনা
ആവശ്യമില്ലാത്ത ആന്ദോളനങ്ങൾ,অবাঞ্ছিত দোলনা
പരാന്നഭോജികളുടെ പ്രതിഫലനം,পরজীবী প্রতিফলক
തുല്യത,সমতা
പാരിറ്റി ഗെയിം,সমতা খেলা
