Marathi,Punjabi
कायद्याचे प्रभू,ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ
धार्मिकतेचा कायदा,ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ
लीग ऑफ नेशन्स,ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ
वारसा (= मृत्युपत्र),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
वारसा (= मृत्युपत्र),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
कायदेशीर वारस,ਕਾਨੂੰਨੀ ਵਾਰਸ
लेगेट,ਕਾਨੂੰਨੀ
लेगेट,ਕਾਨੂੰਨੀ
लेगेट,ਕਾਨੂੰਨੀ
दंतकथा,ਦੰਤਕਥਾ
दंतकथा,ਦੰਤਕਥਾ
फौज,ਫੌਜ
फौज,ਫੌਜ
लीजन ऑफ ऑनर,ਲੀਜਨ ਆਫ਼ ਆਨਰ
Lese majeste (=lese majeste),Lese majesty (= Lese majeste)
कमी राज्ये,ਘੱਟ ਰਾਜ
विश्वासपत्रे,ਭਰੋਸੇ ਦੇ ਪੱਤਰ
लीज-स्वामी,ਲੀਗ-ਪ੍ਰਭੂ
लीग माणूस,ਲੀਗ ਆਦਮੀ
लीग माणूस,ਲੀਗ ਆਦਮੀ
जन्मठेप,ਉਮਰ ਕੈਦ
वंश,ਵੰਸ਼
लिटल इंग्‍लंडर,ਲਿਟਲ ਇੰਗਲੈਂਡਰ
लहान वाहन (= कमी वाहन),ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ)
किनारी राज्य,ਲਿਟੋਰਲ ਰਾਜ
धार्मिक विधी,ਲੀਟੁਰਜੀ
पूजाविधी,ਲਿਟੁਰਜੀ
स्थानिक निष्ठा,ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ
स्थानिक स्वराज्य संस्था,ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ
लांब संसद,ਲੰਬੀ ਸੰਸਦ
कमी देश,ਨੀਵੇਂ ਦੇਸ਼
निष्ठावंत,ਵਫ਼ਾਦਾਰ
निष्ठा,ਵਫ਼ਾਦਾਰੀ
मॅकियाव्हेलियन धोरण,ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ
मॅग्ना कार्टा,ਮੈਗਨਾ ਕਾਰਟਾ
मॅग्नम कॉन्सिलियम,ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ
मलम निषेध,ਮਲਮ ਮਨਾਹੀ
मंदामस,ਮੰਦਾਮਸ
आज्ञापत्र,ਆਦੇਸ਼
"आदेश, वर्ग &#39;अ&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;"
"आदेश, वर्ग &#39;ब&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;"
"आदेश, वर्ग &#39;क&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;"
आदेश प्रणाली,ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ
अनिवार्य राज्य,ਲਾਜ਼ਮੀ ਰਾਜ
मँगोनेल,ਮੰਗੋਨਲ
जाहीरनामा,ਮੈਨੀਫੈਸਟੋ
युक्ती,ਚਾਲਾਂ
मॅन ऑफ वॉर,ਜੰਗ ਦਾ ਮਨੁੱਖ
मनोर,ਮਨੋਰ
मनोर,ਮਨੋਰ
मनुष्य-शक्ती,ਮਨੁੱਖ-ਸ਼ਕਤੀ
मनुष्य-शक्ती,ਮਨੁੱਖ-ਸ਼ਕਤੀ
मॅन्युमिशन,ਮੈਨੂਮਿਸ਼ਨ
मनुमित,ਮਨੁਮਿਤ
हस्तलिखित,ਹੱਥ-ਲਿਖਤ
हस्तलिखित,ਹੱਥ-ਲਿਖਤ
हस्तलिखित,ਹੱਥ-ਲਿਖਤ
लुटारू,ਲੁਟੇਰਾ
सागरी पट्टा,ਸਮੁੰਦਰੀ ਪੱਟੀ
सागरी सभ्यता,ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ
सागरी ध्वज,ਸਮੁੰਦਰੀ ਝੰਡਾ
सागरी शक्ती,ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ
सागरी सार्वभौमत्व,ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ
सागरी युद्ध,ਸਮੁੰਦਰੀ ਯੁੱਧ
मार्क्विस,ਮਾਰਕੁਇਸ
Marquisate,ਮਾਰਕਿਸੇਟ
मार्शल लॉ,ਮਾਰਸ਼ਲ ਲਾਅ
मार्शल रेस,ਮਾਰਸ਼ਲ ਦੌੜ
हुतात्मा,ਸ਼ਹੀਦ
नरसंहार,ਕਤਲੇਆਮ
युक्तीचा वस्तुमान,ਚਾਲ ਦਾ ਪੁੰਜ
मास्टर-एट-आर्म्स,ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ
समारंभांचा गुरु,ਰਸਮਾਂ ਦਾ ਮਾਲਕ
गृहस्थ,ਘਰ ਦਾ ਮਾਲਕ
घोड्याचा मास्टर,ਘੋੜੇ ਦਾ ਮਾਸਟਰ
मास्टर ऑफ द रोल्स,ਰੋਲਸ ਦੇ ਮਾਸਟਰ
जुळवा,ਮੈਚ
जुळवा,ਮੈਚ
मॅचलॉक,ਮੈਚਲਾਕ
वैवाहिक युती,ਵਿਆਹੁਤਾ ਗਠਜੋੜ
भूमध्य शक्ती,ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ
मेन्शेविक,ਮੇਨਸ਼ੇਵਿਕ
भाडोत्री सैन्य,ਭਾੜੇ ਦੀ ਫੌਜ
भाडोत्री सैनिक,ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ
व्यापारी,ਵਪਾਰੀ
मध्यम वयोगटातील,ਵਿਚਕਾਰਲਾ ਯੁੱਗ
मध्य पूर्व,ਮਧਿਅਪੂਰਵ
मधला रस्ता,ਮੱਧ ਬੀਤਣ
मधला मार्ग,ਮੱਧ ਮਾਰਗ
मध्यम मार्ग (=मध्यम मार्ग),ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ)
स्थलांतरित,ਪਰਵਾਸੀ
स्थलांतर,ਪਰਵਾਸ
स्थलांतर,ਪਰਵਾਸ
स्थलांतर,ਪਰਵਾਸ
सैन्यवाद,ਮਿਲਟਰੀਵਾਦ
सैन्यवाद,ਮਿਲਟਰੀਵਾਦ
सैन्यवाद,ਮਿਲਟਰੀਵਾਦ
सैन्यवाद,ਮਿਲਟਰੀਵਾਦ
सैन्यवादी,ਫੌਜੀ
सैन्यवादी,ਫੌਜੀ
सैन्यीकरण,ਫੌਜੀਕਰਨ
सैन्यीकरण,ਫੌਜੀਕਰਨ
सैन्यीकरण,ਫੌਜੀਕਰਨ
लष्करी रणनीतीकार (=रणनीती),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
लष्करी रणनीतीकार (=रणनीती),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
लष्करी डावपेच (=रणनीती),ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ)
मिलिशिया,ਮਿਲੀਸ਼ੀਆ
मिलिशिया,ਮਿਲੀਸ਼ੀਆ
कुशासन,ਕੁਸ਼ਾਸਨ
गहाळ लिंक,ਗੁੰਮ ਲਿੰਕ
मिशन,ਮਿਸ਼ਨ
मिशन,ਮਿਸ਼ਨ
मिशन,ਮਿਸ਼ਨ
मिश्र शर्यत,ਮਿਸ਼ਰਤ ਦੌੜ
आधुनिक इतिहास,ਆਧੁਨਿਕ ਇਤਿਹਾਸ
मोडस विवेंडी,ਵਿਧੀ ਵਿਵੇਂਡੀ
एकतावाद,ਮੋਨਾਚਿਜ਼ਮ
सम्राट,ਮੋਨਾਰਕ
सम्राट,ਮੋਨਾਰਕ
राजेशाही,ਰਾਜਸ਼ਾਹੀਵਾਦ
राजेशाही,ਰਾਜਸ਼ਾਹੀਵਾਦ
राजसत्तावादी,ਰਾਜਸ਼ਾਹੀ
राजेशाही,ਰਾਜਸ਼ਾਹੀ
मठ,ਮੱਠ
मठ,ਮੱਠ
मठ,ਮੱਠ
संन्यासी,ਮੱਠਵਾਦ
संन्यासी,ਮੱਠਵਾਦ
संन्यासी,ਭਿਕਸ਼ੂ
मातृ देश,ਮਾਤਾ ਦੇਸ਼
मातृभूमी,ਮਾਤ ਭੂਮੀ
संसदेची जननी,ਸੰਸਦਾਂ ਦੀ ਮਾਂ
मुक्रकर्स,ਮੁਕਰਕਰਸ
मम्मी,ਮੰਮੀ
संग्रहालय,ਅਜਾਇਬ ਘਰ
मस्केट,ਮਸਕਟ
मस्केटियर,ਮਸਕਟੀਅਰ
कस्तुरी,ਮਸਕੈਟਰੀ
कस्तुरी,ਮਸਕੈਟਰੀ
मस्टर मास्टर,ਮਾਸਟਰ ਮਾਸਟਰ
मस्टर-रोल,ਮਸਟਰ-ਰੋਲ
मस्टर-रोल,ਮਸਟਰ-ਰੋਲ
विद्रोह,ਬਗਾਵਤ
विद्रोह कायदा,ਬਗਾਵਤ ਐਕਟ
गूढ जहाज,ਰਹੱਸਮਈ ਜਹਾਜ਼
आख्यान,ਬਿਰਤਾਂਤ
राष्ट्र,ਕੌਮ
मुळ,ਮੂਲ
मूळ राज्य,ਮੂਲ ਰਾਜ
निसर्गवाद,ਕੁਦਰਤਵਾਦ
नैसर्गिक हक्क,ਕੁਦਰਤੀ ਅਧਿਕਾਰ
नाझी,ਨਾਜ਼ੀ
नाझी क्रांती,ਨਾਜ਼ੀ ਇਨਕਲਾਬ
नाझीवाद,ਨਾਜ਼ੀਵਾਦ
पूर्वे जवळ,ਪੂਰਬ ਦੇ ਨੇੜੇ
निग्रो,ਨੀਗਰੋ
निग्रोफिल,ਨੇਗਰੋਫਿਲ
निग्रोफिलिझम,ਨੇਗਰੋਫਿਲਿਜ਼ਮ
नेग्रोफोबिया,ਨੇਗਰੋਫੋਬੀਆ
तटस्थ,ਨਿਰਪੱਖ
तटस्थ देश,ਨਿਰਪੱਖ ਦੇਸ਼
नवीन करार,ਨਵੀਂ ਡੀਲ
नवीन जग,ਨਵੀਂ ਦੁਨੀਆਂ
कुलीनता,ਕੁਲੀਨਤਾ
नोबल,ਨੇਕ
नोबल,ਨੇਕ
भटक्या,ਨਾਮਵਰ
भटक्यांचा जमाव,ਖਾਨਾਬਦੋਸ਼ ਭੀੜ
भटक्या,ਖਾਨਾਬਦੋਸ਼
गैर-आक्रमकता करार,ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ
गैर-आक्रमकता करार,ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ
युद्धविरहित राज्य,ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ
असहकार,ਅਸਹਿਯੋਗ
असहकार चळवळ,ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ
उलट,ਉਲਟ
उलट,ਉਲਟ
ऑक्लोक्रसी (=मोबोक्रसी),ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ)
ऑक्लोक्रॅट,ਓਕਲੋਕ੍ਰੇਟ
अधिकृत दस्तऐवज,ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼
जुने जग,ਪੁਰਾਣੀ ਦੁਨੀਆਂ
कुलीन वर्ग,ਕੁਲੀਨਤਾ
हल्ला,ਹਮਲਾ
ओपन वाटाघाटी,ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ
खुला प्रश्न,ਖੁੱਲ੍ਹਾ ਸਵਾਲ
रेकॉर्ड उघडा,ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ
ओरिएंट,ਪੂਰਬੀ
प्राच्यविद्या,ਪੂਰਬੀਵਾਦ
प्राच्यविद्या,ਪੂਰਬੀਵਾਦ
ओरिएंटलिस्ट,ਪੂਰਬੀ
मूळ,ਮੂਲ
मूळ,ਮੂਲ
ऑर्थोग्राफी,ਆਰਥੋਗ੍ਰਾਫੀ
शत्रुत्वाचा उद्रेक,ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ
आउट-पोस्ट,ਆਊਟ-ਪੋਸਟ
अतिप्रभु,ਅਪਰ-ਪ੍ਰਭੂ
ओव्हर-राईड,ਓਵਰ-ਰਾਈਡ
ओव्हर-राईड,ਓਵਰ-ਰਾਈਡ
मूर्तिपूजक,ਮੂਰਤੀ
मूर्तिपूजक,ਮੂਰਤੀ
मूर्तिपूजक,ਮੂਰਤੀਵਾਦ
मूर्तिपूजक,ਮੂਰਤੀਵਾਦ
पॅगोडा,ਪਗੋਡਾ
पॅगोडा,ਪਗੋਡਾ
पॅगोडा,ਪਗੋਡਾ
राजवाड्याचे कारस्थान,ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ
पॅलेटिनेट,ਪੈਲੇਟਿਨੇਟ
ताडपत्री,ਤਾੜ-ਪੱਤੀ
पाम रविवार,ਪਾਮ ਐਤਵਾਰ
Panegyrist,ਪੈਨੇਗਰਿਸਟ
घबराट,ਘਬਰਾਹਟ
घबराट,ਘਬਰਾਹਟ
घाबरणारा,ਘਬਰਾਉਣ ਵਾਲਾ
पोपपद,ਪੋਪਸੀ
पोपपद,ਪੋਪਸੀ
पोपपद,ਪੋਪਸੀ
पोपपद,ਪੋਪਸੀ
पोपचा बैल,ਪਾਪਲ ਬਲਦ
पोपवाद,ਪੋਪਵਾਦ
पोपवाद,ਪੋਪਵਾਦ
पोपवादी,ਪੋਪਵਾਦੀ
पोप राज्य,ਪੋਪ ਰਾਜ
पापवाद (=पॅपिस्ट्री),ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ)
पापिस्ट,ਪਾਪੀ
पॅपिरस,ਪਪਾਇਰਸ
बोधकथा,ਦ੍ਰਿਸ਼ਟਾਂਤ
परम,ਸਰਬੋਤਮ
सर्वोच्चता (=सर्वोच्च शक्ती),ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ)
सर्वोत्कृष्ट महिला,ਸਰਬੋਤਮ ਇਸਤਰੀ
परम स्वामी,ਪਰਮ-ਪ੍ਰਭੂ
चर्मपत्र,ਪਰਚਮ
चर्मपत्र,ਪਰਚਮ
चर्मपत्र,ਪਰਚਮ
क्षमा करा,ਮਾਫ਼ ਕਰਨਾ
पारले,ਪਾਰਲੇ
पारले,ਪਾਰਲੇ
संसद (=संसद),ਸੰਸਦ (=ਸੰਸਦ)
संसद,ਸੰਸਦ
संसद,ਸੰਸਦ
संसद,ਸੰਸਦ
संसद कायदा,ਸੰਸਦ ਐਕਟ
संसदपटू,ਸੰਸਦ ਮੈਂਬਰ
संसदपटू,ਸੰਸਦ ਮੈਂਬਰ
संसदीय प्रतिनिधी,ਸੰਸਦੀ ਏਜੰਟ
पारनेलिझम,ਪਾਰਨੇਲਿਜ਼ਮ
पॅरोल,ਪੈਰੋਲ
पॅरोल,ਪੈਰੋਲ
पॅरिसाइड,ਪੈਰੀਸਾਈਡ
पॅरिसाइड,ਪੈਰੀਸਾਈਡ
पक्षपाती,ਪੱਖਪਾਤੀ
पक्षपाती,ਪੱਖਪਾਤੀ
पक्षपाती,ਪੱਖਪਾਤੀ
पास,ਪਾਸ
पास शब्द (=वॉच शब्द),ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ)
कुलपिता,ਪਤਿਤ
कुलपिता,ਪਤਿਤ
पॅट्रिशियन,ਪੈਟਰੀਸ਼ੀਅਨ
घराणेशाही,ਪਤਿਤ
पॅक्स ब्रिटानिका,ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ
पॅक्स रोमाना,ਪੈਕਸ ਰੋਮਾਣਾ
वंशावळ,ਵੰਸ਼
वंशावळ,ਵੰਸ਼
वंशानुगत व्यक्ती,ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ
समवयस्क,ਪੀਰ
समवयस्क,ਪੀਰ
पिरेज,ਪੀਰੇਜ
पिरेज,ਪੀਰੇਜ
पिरेज,ਪੀਰੇਜ
आयर्लंडचे समवयस्क,ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ
स्कॉटलंडचे समवयस्क,ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ
द्वीपकल्प मोहीम,ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ
द्वीपकल्पीय युद्ध,ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ
पेनंट,ਪੈਨੈਂਟ
लोकांची सनद (=राष्ट्रीय सनद),ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ)
लोकांचा मोर्चा (=लोकप्रिय आघाडी),ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ)
लबाडी,ਧੋਖਾਧੜੀ
कालावधी,ਮਿਆਦ
कालावधी,ਮਿਆਦ
परिघ,ਪਰੀਫੇਰੀ
कायमस्वरूपी तोडगा,ਸਥਾਈ ਬੰਦੋਬਸਤ
शाश्वत जागीर,ਸਦੀਵੀ ਜਾਗੀਰ
फॅलान्क्स,ਫਾਲੈਂਕਸ
फॅलान्क्स,ਫਲੈਂਕਸ
फारो,ਫਰੌਨ
चित्रचित्र,ਪਿਕਟੋਗ੍ਰਾਮ
चित्रचित्र,ਪਿਕਟੋਗ੍ਰਾਫ
चित्रचित्र,ਪਿਕਟੋਗ੍ਰਾਫ
यात्रेकरू,ਤੀਰਥ
यात्रेकरू पिता,ਸ਼ਰਧਾਲੂ ਪਿਤਾ
लुटणे,ਲੁੱਟ
लुटणे,ਲੁੱਟ
खांब,ਥੰਮ੍ਹ
स्तंभलेख (अशोकाचे),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
स्तंभलेख (अशोकाचे),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
स्तंभलेख (अशोकाचे),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
समुद्री डाकू,ਸਮੁੰਦਰੀ ਡਾਕੂ
समुद्री डाकू,ਸਮੁੰਦਰੀ ਡਾਕੂ
खडबडीत लढाई,ਖੜੀ ਲੜਾਈ
प्लॉट,ਪਲਾਟ
पोलिस,ਪੋਲਿਸ
पोलिस,ਪੋਲਿਸ
पोलिटार्क,ਰਾਜਨੀਤਿਕ
पोलिटिकल एजंट,ਸਿਆਸੀ ਏਜੰਟ
राजकीय आश्रय,ਸਿਆਸੀ ਸ਼ਰਨ
राजकीय निवासी,ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ
राजकीय दहशतवाद,ਸਿਆਸੀ ਅੱਤਵਾਦ
मतदान कर,ਪੋਲ ਟੈਕਸ
पोंटून,ਪੋਂਟੂਨ
प्रीमियर,ਪ੍ਰੀਮੀਅਰ
प्रीमियर,ਪ੍ਰੀਮੀਅਰ
प्रीमियरशिप,ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ
अध्यक्षपद,ਪ੍ਰਧਾਨਗੀ
अध्यक्षपद,ਪ੍ਰਧਾਨਗੀ
राष्ट्रपती,ਪ੍ਰਧਾਨ
राष्ट्रपती,ਪ੍ਰਧਾਨ
प्रेसीडियम,ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ
पंतप्रधान,ਪ੍ਰਧਾਨ ਮੰਤਰੀ
प्रिमोजेनिचर,ਪ੍ਰਿਮੋਜਨੀਚਰ
राजकुमार,ਪ੍ਰਿੰ
राजकुमार,ਪ੍ਰਿੰ
प्रिन्स बिशप,ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ
राजकुमार सोबती,ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ
राजकुमार रीजंट,ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ
पिंस regnant,ਪਿੰਸ ਰੀਗਨੈਂਟ
राजकुमारी रीजंट,ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ
राजकुमारी रॉयल,ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ
प्रधानता,ਰਿਆਸਤ
प्रधानता,ਰਿਆਸਤ
प्रधानता,ਰਿਆਸਤ
बक्षीस,ਇਨਾਮ
बक्षीस,ਇਨਾਮ
बक्षीस रक्कम,ਇਨਾਮੀ ਰਕਮ
व्यावसायिक शिपाई,ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ
वचन,ਵਾਅਦਾ
प्रोमोंटरी किल्ला,ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ
संरक्षक,ਰੱਖਿਅਕ
संरक्षक,ਰੱਖਿਅਕ
संरक्षक,ਰੱਖਿਅਕ
प्रोटेज,ਪ੍ਰੋਟੇਜ
उत्पत्ती,ਉਪਦੇਸ਼
उत्पत्ती,ਉਪਦੇਸ਼
प्रोव्हनन्स सिस्टम,ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ
झिओनिस्ट समर्थक,ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ
सार्वजनिक शत्रू,ਜਨਤਕ ਦੁਸ਼ਮਣ
सार्वजनिक शत्रू,ਜਨਤਕ ਦੁਸ਼ਮਣ
विरामचिन्हे,ਵਿਰਾਮ
पुनिक युद्धे,ਪੁਨਿਕ ਯੁੱਧ
प्युरिटन,ਪਿਉਰਿਟਨ
पुट्श,ਪੁਸ਼
क्वाड्रिगा,ਕਵਾਡਰਿਗਾ
चौपट युती,ਚੌਗੁਣਾ ਗਠਜੋੜ
क्वेकर,ਕਵੇਕਰ
राणी,ਰਾਣੀ
राणीची पत्नी,ਰਾਣੀ ਪਤਨੀ
क्वीन डोजर,ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ
राणी,ਮਹਾਰਾਣੀ
राणी,ਮਹਾਰਾਣੀ
राणी आई,ਰਾਣੀ ਮਾਂ
राणी regnant,ਰਾਣੀ ਰਾਜੀ
क्विझलिंग,ਕੁਇਜ਼ਲਿੰਗ
क्विझलिंग,ਕੁਇਜ਼ਲਿੰਗ
भाडे सोडा,ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ
थरथर,ਕੰਬਣੀ
वॉरंटो,ਵਾਰੰਟੋ
शर्यत,ਦੌੜ
वांशिक वर्चस्व,ਨਸਲੀ ਸਰਵਉੱਚਤਾ
रॅक,ਰੈਕ
रॅक,ਰੈਕ
छापा टाकला,ਛਾਪਾ ਮਾਰਿਆ
छापा टाकला,ਛਾਪਾ ਮਾਰਿਆ
तटबंदी,ਰਾਮਪਾਰਟ
तटबंदी,ਰਾਮਪਾਰਟ
लूटमार,ਲੁੱਟ
खंडणी,ਰਿਹਾਈ
खंडणी,ਰਿਹਾਈ
नासाडी,ਤਬਾਹੀ
नासाडी,ਤਬਾਹੀ
क्षेत्र,ਖੇਤਰ
मागील गार्ड,ਪਿਛਲਾ ਗਾਰਡ
मागील गार्ड क्रिया,ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ
बंडखोर,ਬਾਗੀ
बंडखोरी,ਬਗਾਵਤ
बंडखोरीची ओळख,ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ
रिकंडक्शन,ਰੀਕੰਡਕਸ਼ਨ
टोपण,ਪੁਨਰ ਖੋਜ
पुनर्रचना,ਪੁਨਰ ਨਿਰਮਾਣ
विक्रम,ਰਿਕਾਰਡ
रेकॉर्ड ऑफिस,ਰਿਕਾਰਡ ਦਫਤਰ
विक्रमी निवृत्ती,ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ
लाल शर्ट,ਲਾਲ ਕਮੀਜ਼
सुधारणा,ਸੁਧਾਰ
निर्वासित,ਸ਼ਰਨਾਰਥੀ
रेगलिया,ਰੀਗਾਲੀਆ
रेगलिया,ਰੀਗਾਲੀਆ
रेगलिया,ਰੀਗਾਲੀਆ
रीजन्सी,ਰੀਜੈਂਸੀ
रीजेंट,ਰੀਜੈਂਟ
रीजेंट राणी,ਰੀਜੈਂਟ ਰਾਣੀ
रेजिसाइड,Regicide
रेजिसाइड्स,ਰੈਜੀਸਾਈਡਸ
राजवट,ਸ਼ਾਸਨ
राजवट,ਸ਼ਾਸਨ
प्रदेश,ਖੇਤਰ
Regnal वर्ष,ਰੀਜਨਲ ਸਾਲ
रेग्नंट,ਰੀਗਨੈਂਟ
रेग्नम,ਰੈਗਨਮ
रेच,ਰੀਚ
राजवट,ਰਾਜ ਕਰੋ
राजवट,ਰਾਜ ਕਰੋ
राज्य करणारे कुटुंब,ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ
दहशतीचे राज्य,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
दहशतीचे राज्य,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
मजबुत करा,ਮਜ਼ਬੂਤ
मजबुतीकरण,ਮਜ਼ਬੂਤੀ
पुनर्स्थापना,ਬਹਾਲੀ
पुन्हा गुंतवणूक करा,ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ
रिले पोस्ट,ਰੀਲੇਅ ਪੋਸਟ
रिले मार्ग,ਰੀਲੇਅ ਰੂਟ
रिले प्रणाली,ਰੀਲੇਅ ਸਿਸਟਮ
सोडा,ਜਾਰੀ ਕਰੋ
सोडा,ਜਾਰੀ ਕਰੋ
त्याग,ਤਿਆਗ
त्याग,ਤਿਆਗ
रेपर्टरी (=इन्व्हेंटरी),ਰੀਪਰਟਰੀ (=ਸੂਚੀ)
भांडार,ਰਿਪੋਜ਼ਟਰੀ
भांडार,ਰਿਪੋਜ਼ਟਰੀ
प्रजासत्ताक,ਗਣਤੰਤਰ
प्रजासत्ताक दिवस,ਗਣਤੰਤਰ ਦਿਵਸ
रिस्क्रिप्ट,ਰੀਸਕ੍ਰਿਪਟ
रिस्क्रिप्ट,ਰੀਸਕ੍ਰਿਪਟ
रहिवासी,ਨਿਵਾਸੀ
जीर्णोद्धार,ਬਹਾਲੀ
पुनरुत्थान,ਪੁਨਰ-ਉਥਾਨ
पुनरुत्थान,ਪੁਨਰ-ਉਥਾਨ
माघार,ਪਿੱਛੇ ਹਟਣਾ
उलटे (नाण्याचे),ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ)
बंड,ਬਗਾਵਤ
क्रांती,ਇਨਕਲਾਬ
"क्रांती, फ्रेंच","ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ"
क्रांती गौरवशाली,ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ
"क्रांती, औद्योगिक","ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ"
उगवतो,ਵਧ ਰਿਹਾ ਹੈ
रॉटन-बरो,ਰਟਨ-ਬੋਰੋ
रफ रायडर्स,ਰਫ ਰਾਈਡਰਜ਼
गोलाकार डोके,ਗੋਲ-ਸਿਰ
राउट,ਰੂਟ
रॉयल प्रेक्षक,ਸ਼ਾਹੀ ਦਰਸ਼ਕ
रॉयल चार्टर,ਸ਼ਾਹੀ ਚਾਰਟਰ
रॉयल क्रेस्ट,ਰਾਇਲ ਕਰੈਸਟ
रॉयल क्रेस्ट,ਰਾਇਲ ਕਰੈਸਟ
शाही हुकूम,ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ
रुब्रिक,ਰੁਬਰਿਕ
अवशेष,ਖੰਡਰ
धावपटू,ਦੌੜਾਕ
तोडफोड,ਸਾੜ-ਫੂਕ
साबर,ਸਾਬਰ
सेबर्स,ਸਾਬਰ
त्याग,ਕੁਰਬਾਨੀ
त्याग,ਕੁਰਬਾਨੀ
त्याग,ਕੁਰਬਾਨੀ
