Hindi,Marathi
मशीन कालचक्र,मशीन सायकल
मशीन भाषा,मशीन भाषा
मैकितोश कंप्यूटर,मॅकिटोश संगणक
मैजिक टी,जादूचा चहा
चुंबक,चुंबक
चुंबकीय प्रवर्धक,चुंबकीय वर्धक
चुंबकीय बुदबुद स्मृति,चुंबकीय बबल मेमरी
चुंबकीय क्रोड,चुंबकीय कोर
चुंबकीय युग्मन,चुंबकीय जोडणी
चुंबकीय आँकड़ा भंडारण,चुंबकीय डेटा स्टोरेज
चुंबकीय विक्षेप,चुंबकीय विक्षेपण
चुंबकीय डिस्क,चुंबकीय डिस्क
चुंबकीय क्षेत्र,चुंबकीय क्षेत्र
चुंबकीय फ्लक्स,चुंबकीय प्रवाह
चुंबकीय फोकसन,चुंबकीय फोकस
चुंबकीय शैथिल्य,चुंबक संश्लेषण
चुंबकीय बल रेखा,चुंबकीय शक्ती रेखा
चुंबकीय उद्ग्राही,चुंबकीय संग्राहक
चुंबकीय ध्रुवता,चुंबकीय ध्रुवीयता
चुंबकीय ध्रुवता,चुंबकीय ध्रुवीयता
चुंबकीय संतृप्ति,चुंबकीय संपृक्तता
चुंबकीय परिरक्षण,चुंबकीय संरक्षण
चुंबकीय प्रक्षोभ,चुंबकीय गोंधळ
चुंबकीय टेप,चुंबकीय टेप
मैगनेटोमीटर,मॅग्नेटोमीटर
चुंबकीय प्रेरक बल (mmf),चुंबकीय प्रेरक शक्ती (mmf)
मैग्नेट्रॉन,मॅग्नेट्रॉन
आवर्धन,मोठेीकरण
परिमाण,खंड
परिमाण तुलनित्र,परिमाण तुलनाकर्ता
परिमाण फलन,प्रमाण कार्य
वृहत् अभिकलित्र,मोठा संगणक
मुख्य लाइन धारा,मुख्य ओळ प्रवाह
बहुसंख्यक वाहक,बहुसंख्य वाहक
बहुसंख्यक वाहक धारा,बहुसंख्य वाहक वर्तमान
"पुम संयोजक, पुंसंयोजक","पंप समन्वयक, रीकॉम्बिनंट"
मैन (महानगरीय क्षेत्र नेटवर्क),MAN (मेट्रोपॉलिटन एरिया नेटवर्क)
मैनचेस्टर कोडन,मँचेस्टर कोडिंग
मानव-जनित रव,मानवी आवाज
अपूर्णांश,मंटिसा
प्रतिचित्रण,मॅपिंग
मारकोनी ऐंटेना,मार्कोनी अँटेना
चिन्ह/दिक्काल अनुपात,चिन्ह/वेळ प्रमाण
आवरण,कव्हर
मास्क प्रोग्रामित रॉम,मास्क प्रोग्राम केलेला रोम
अच्छादनशील अंतरायन,चांगले काम व्यत्यय
आच्छद रोम,कव्हर रोम
"मात्रा, द्रव्यमान","व्हॉल्यूम, वस्तुमान"
मास्टर घड़ी,मास्टर घड्याळ
मास्टर दोलित्र,मास्टर ऑसिलेटर
सुमेलित फिल्टर,जुळलेले फिल्टर
सुमेलित लोड,जुळलेले लोड
सुमेलन,जुळणारे
मैट्रिक्स समीकरण,मॅट्रिक्स समीकरण
प्रधान ऐन्टेना टी.वी.,हेड अँटेना टीव्ही
अधिकतम अग्रधारा,जास्तीत जास्त पुढे
अधिकतम लब्धि,जास्तीत जास्त फायदा
अधिकतम शक्ति अंतरण प्रमेय,कमाल पॉवर ट्रान्सफर प्रमेय
अधिकतम अनुमतांक,कमाल स्कोअर
अधिकतम व्युत्क्रम वोल्टता,कमाल रिव्हर्स व्होल्टेज
अधिकतम उपयोज्य आवृति (MUF),कमाल वापरण्यायोग्य वारंवारता (MUF)
मैक्सटर्म,कमाल
मैक्सवेल समीकरण,मॅक्सवेल समीकरण
सूक्ष्म चैनल संरचना,सूक्ष्म चॅनेल संरचना
एम-व्युत्पन्न फिल्टर,एम-व्युत्पन्न फिल्टर
माध्य मुक्त पथ,म्हणजे मुक्त मार्ग
औसत मान,सरासरी मूल्य
वर्गमाध्य मूल्य,चौरस सरासरी मूल्य
मापक यंत्र,मोजण्याचे साधन
यांत्रिक फिल्टर,यांत्रिक फिल्टर
चिकित्सा इलेक्ट्रॉनिकी,वैद्यकीय इलेक्ट्रॉनिक्स
मेगा ओम,मेगा ओम
मेगाबाइट,मेगाबाइट
मेगर,megger
स्मृति,स्मारक
स्मृति अभिगम काल,मेमरी प्रवेश वेळ
स्मृति सरणी,मेमरी अॅरे
स्मृति बफर पंजी,मेमरी बफर रजिस्टर
स्मृति कोशिका,मेमरी सेल
स्मृति कोशिका 'रेस अराउंड' अवस्था,मेमरी सेल &#39;रेस भोवती&#39; स्टेज
स्मृति चिप,मेमरी चिप
सूक्ष्म परिपथ,सूक्ष्म सर्किट
स्मृति चक्र,स्मृती चक्र
स्मृति चक्रकाल,स्मृती चक्र
स्मृति प्रतिचित्र,मेमरी नकाशा
स्मृति प्रतिचित्रित निवेश/निर्गम,मेमरी मॅप केलेले इनपुट/आउटपुट
स्मृति पठन,स्मृती वाचन
स्मृति लेखन,स्मृती लेखन
"मेन्यू, प्रसूचि","मेनू, कॅटलॉग"
अक्षीय तल,अक्षीय विमान
जाल,नेट
जाल विश्लेषण,जाळी विश्लेषण
जाल धारा,जाळीदार प्रवाह
जाल समीकरण,जाळी समीकरण
धातु,धातू
धातु-बॉक्स,धातूचा बॉक्स
धातु फिल्म प्रतिरोधक,मेटल फिल्म प्रतिरोधक
धात्विकीकरण,मेटलायझेशन
मीटर,मीटर
एम.एफ.टी.डी. (बहुआवर्ती स्वर डायलिंग),MFTD (एकाधिक टोन डायलिंग)
मो,मो
एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ),MIC (मायक्रोवेव्ह इंटिग्रेटेड सर्किट)
अभ्रक संधारित्र,अभ्रक कॅपेसिटर
एम.आई.सी.आर.,MICR
सूक्ष्म बंकन,सूक्ष्म खुणा
माइक्रो कंप्यूटर,सूक्ष्म संगणक
सूक्ष्म नियंत्रक,सूक्ष्म नियंत्रक
सूक्ष्म इलेक्ट्रॉनिकी,सूक्ष्म इलेक्ट्रॉनिक्स
माइक्रोफैराड,microfarad
माइक्रोफिश,मायक्रोफिश
सूक्ष्म अनुदेश,सूक्ष्म सूचना
सूक्ष्माष्टि आधारित प्रचालन निकाय,मायक्रोस्कोपिक ऑपरेटिंग सिस्टम
सूक्ष्म तर्क,सूक्ष्म तर्क
माइक्रोन,मायक्रॉन
माइक्रोफोन,मायक्रोफोन
सूक्ष्मकर्णी प्रभाव,मायक्रोटोनिक प्रभाव
"माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र","मायक्रोप्रोसेसर, मायक्रोप्रोसेसर"
सूक्ष्म संसाधित्र कोड,मायक्रोप्रोसेसर कोड
माइक्रो प्रोग्राम,सूक्ष्म कार्यक्रम
"सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन","मायक्रो प्रोग्रामिंग, मायक्रो प्रोग्रामिंग"
माइक्रो सेकंड,सूक्ष्म सेकंद
सूक्ष्म पट्टी ऐंटेना,सूक्ष्म पट्टी अँटेना
सूक्ष्म पट्टी संचरण लाइन,सूक्ष्म पट्टी ट्रान्समिशन लाइन
"सूक्ष्म तरंग, माइक्रोवेव","मायक्रोवेव्ह, मायक्रोवेव्ह"
सूक्ष्म तरंग प्रवर्धक,मायक्रोवेव्ह अॅम्प्लीफायर
सूक्ष्म तरंग ऐंटेना,मायक्रोवेव्ह अँटेना
सूक्ष्म तरंग कड़ी,मायक्रो वेव्ह लिंक
सूक्ष्म तरंग संचरण विंडो,मायक्रोवेव्ह ट्रान्समिशन विंडो
सूक्ष्म तरंग नली,मायक्रोवेव्ह ट्यूब
मध्य बैंड परास,मध्य बँड श्रेणी
एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक),MIDI (इंस्ट्रुमेंटल डिजिटल इंटरफेस)
मिलर प्रभाव धारिता,मिलर इफेक्ट कॅपेसिटन्स
मिलर समाकलित्र,मिलर इंटिग्रेटर
मिलर काल आधार,मिलर कॉल बेस
मिलर प्रमेय,मिलर प्रमेय
मिलीआमीटर,मिलिमीटर
मिली ऐम्पीयर,मिली अँपिअर
मिली हेनरी,मिली हेन्री
मिलमैन प्रमेय,मिलमनचे प्रमेय
लघुकरण,लहान करणे
अल्पसंख्यक वाहक,अल्पसंख्याक वाहक
अल्पसंख्यक वाहक धारा,अल्पसंख्याक वाहक प्रवाह
मिनटर्म,Minterm
व्यवकल्य,वजाबाकी
मि.प.स.,M.P.S.
अपसंरेखण,चुकीचे संरेखन
अपस्वरण,पृथक्करण
मिश्रक,मिक्सर
एम.एम.यू. (स्मृति प्रबंधन इकाई),MMU (मेमरी व्यवस्थापन युनिट)
स्मरक,स्मृतीविषयक
गतिशील इलेक्ट्रॉन,हलणारे इलेक्ट्रॉन
गतिशीलता,गतिशीलता
मोडीय विक्षेपण,मॉडेल विक्षेपण
विधा,मोड
निदर्श,मॉडेल
मोडेम,मोडेम
अपरिवर्तित आवृत्ति मॉडुलन कोडन,अपरिवर्तित वारंवारता मॉड्यूलेशन कोडिंग
मॉडुलीय अभिकल्प,मॉड्यूलर डिझाइन
मॉडुलित,modulated
मॉडुलन,मॉड्यूलेशन
मॉडुलन गहराई,मॉड्यूलेशन खोली
मॉडुलन सूचकांक,मॉड्यूलेशन निर्देशांक
मॉडुलन प्रतिशत,मॉड्यूलेशन टक्केवारी
मॉड्यूल,मॉड्यूल
मापांक एन गुणक,मॉड्यूलस n गुणक
गणक मापांक,कॅल्क्युलेटर मापांक
अणु,रेणू
संवेग,आवेग
मॉनिटर,मॉनिटर
एकवर्णी,मोनोक्रोमॅटिक
एकवर्णी प्रदर्श,मोनोक्रोमॅटिक डिस्प्ले
एकाश्मीय (आई.सी.),मोनोलिथिक (IC)
एकल स्पंद,एकच नाडी
एकस्थितिक बहुकंपित्र,मोनोस्टेशनरी मल्टीव्हायब्रेटर
एकरूपता,एकसमानता
मूर-नियम,मूरचा कायदा
मोर्स कोड,मोर्स कोड
मॉसफेट,mosfet
सार्थकतम संप्रतीक,अर्थपूर्ण वर्ण
मदर बोर्ड,मदर बोर्ड
मोटर,मोटार
मोटर क्रिया,मोटर क्रिया
आरोपण,आरोप
माउस,उंदीर
चल कुंडली लाउडस्पीकर,जंगम कुंडली लाउडस्पीकर
चलकुंली मीटर,चालणारे मीटर
समपेग,संपेग
एम.पी.यू.,MPU
एम.एस.डी. (सार्थकतम अंक),एमएसडी (सर्वोच्च स्कोअर)
एम.एस.विंडोज,एमएस विंडोज
एम.टी.बी.एफ. (अंतर विफलता माध्यकाल),M.T.B.F. (फरक अपयश मध्यक)
बहुकोटर क्लाइस्ट्रॉन,मल्टीकॉलम क्लिस्ट्रॉन
बहुचालक संबंधक,पॉलिमर कनेक्टर
मल्टीमीडिया,मल्टीमीडिया
बहुमापक,मल्टीमीटर
बहुउत्सर्जक ट्रांजिस्टर,एकाधिक एमिटर ट्रान्झिस्टर
बहुअनुरेख,मल्टीट्रेसिंग
गुण्य,योग्यता
गुणक,गुणक
बहु संसाधन,बहु संसाधन
बहु-क्रमादेशन,मल्टीप्रोग्रामिंग
बहुपरास,एकाधिक श्रेणी
बहुपद प्रवर्धक,बहुपदी वर्धक
बहुक्रियन,मल्टीफंक्शन
मूक,नि:शब्द करा
अन्योन्य अभिलक्षण,परस्पर वैशिष्ट्ये
अन्योन्य चालकत्व,परस्पर चालकता
अन्योन्य युग्मन,परस्पर जोडणी
अन्योन्य प्रेरकत्व,परस्पर प्रेरणा
अन्योन्य प्रतिघात,परस्पर
माइलर पी.सी. बोई,Mylar PC. पेरणे
N-द्रव्य,N- पदार्थ
एन.ए.एम.पी.एस.,NAMPS
नैंड-नैंड परिपथ,नंद-नंद सर्किट
"नैनो सेंकड (- से, )","नॅनो सेकंद (- ते, )"
नेपियर नियम,नेपियरचा कायदा
संकीर्ण बैंड,अरुंद बँड
संकीर्ण बैंड रव,अरुंद बँड आवाज
संकीर्ण बैंड पारक रव,अरुंद बँड पार्क आवाज
मूल अनुभाषक,मूळ दुभाषी
प्राकृतिक गणन,नैसर्गिक गणना
प्राकृतिक आवृत्ति,नैसर्गिक वारंवारता
प्राकृतिक लघुगणक,नैसर्गिक लॉगरिथम
निकटकॉल,जवळ कॉल
निकट झंप,हादरा जवळ
"नीडल वेग, सूची वेग","सुई वेग, इन्व्हेंटरी वेग"
निषेध,मनाई
निषेध सूचन,मनाई सूचना
निषेध प्रतीक,प्रतिबंध चिन्ह
ऋणात्मक गेट,नकारात्मक गेट
ऋणात्मक एंड गेट,नकारात्मक शेवटचे गेट
ऋणात्मक बंधन,नकारात्मक बंधन
ऋणात्मक कर्त्तन,नकारात्मक कातरणे
ऋणात्मक कोर,नकारात्मक कोर
ऋणात्मक उत्सर्जक अनुगामी,नकारात्मक उत्सर्जक अनुगामी
ऋणात्मक पुनर्निवेश,नकारात्मक पुनर्गुंतवणूक
ऋणात्मक पुनर्निवेश प्रवर्धक,नकारात्मक पुनर्गुंतवणूक अॅम्प्लिफायर
ऋणात्मक तर्क,नकारात्मक युक्तिवाद
ऋणात्मक ऑर गेट,ऋण किंवा गेट
ऋणात्मक ध्रुवता,नकारात्मक ध्रुवता
ऋणात्मक प्रतिरोध,नकारात्मक प्रतिकार
ऋणात्मक प्रतिरोध क्षेत्र,नकारात्मक प्रतिकार क्षेत्र
ऋणात्मक प्रदाय,नकारात्मक पुरवठा
ऋणात्मक ताप,नकारात्मक तापमान
ऋणात्मक ताप गुणांक,नकारात्मक तापमान गुणांक
ऋणात्मक संचरण,नकारात्मक प्रसार
ऋणात्मक ट्री,नकारात्मक झाड
ऋणात्मक टनल डायोड,नकारात्मक बोगदा डायोड
ऋणात्मक मिथ्या,नकारात्मक खोटे
ऋणात्मक सत्य,नकारात्मक सत्य
उपेक्षणीय,उपेक्षणीय
नेमेटिक द्रव क्रिस्टल,नेमॅटिक फ्लुइड क्रिस्टल
निमेटिव विधा,नकारात्मक मोड
न्योन लैंप,निऑन दिवा
नेपर,नॅपर
नीड़ित शाखन,नेस्टेड शाखा
नीड़ित कार्य पताका,नेस्टेड कामाचे चिन्ह
नीड़न,घरटे
पूर्ण अपद्रव्य सांद्रता,पूर्ण अशुद्धता एकाग्रता
नेट सूची,निव्वळ यादी
"जाल, नेटवर्क","नेटवर्क, नेटवर्क"
नेटवर्क ड्राइव,नेटवर्क ड्राइव्ह
नेटवर्क परिचालक,नेटवर्क ऑपरेटर
नेटवर्क मॉडल,नेटवर्क मॉडेल
नेटवर्क प्रचालन तंत्र,नेटवर्क ऑपरेटिंग सिस्टम
नेटवर्क परिसेवक,नेटवर्क सर्व्हर
नेटवर्क संरचना,नेटवर्क संरचना
नेटवर्क सिद्धांत,नेटवर्क सिद्धांत
नेटवर्क सांस्थितिकी,नेटवर्क टोपोलॉजी
उदासीन,मूडी
उदासीन रेखा,तटस्थ रेषा
उदासीन क्षेत्र,उदासीन क्षेत्र
निष्प्रभावन परिपथ,तटस्थीकरण सर्किट
निष्प्रभावन,तटस्थीकरण
न्यूट्रॉन,न्यूट्रॉन
अगली पीढ़ी सी.पी.यू.,नेक्स्ट जनरेशन CPU
नई पंक्ति संप्रतीक,नवीन ओळ वर्ण
न्यूजीलैंड वायरस,न्यूझीलंड व्हायरस
अगली अवस्था,पुढील टप्पा
अगली अवस्था समीकरण,पुढील टप्पा समीकरण
अगली अवस्था सारणी,पुढील स्टेज टेबल
निबल,कुरतडणे
निबल स्मृति चिप,निबल मेमरी चिप
निबल बहुसंकेतक,निबल मल्टीप्लेक्सर
निकोलस चार्ट,निकोलस चार्ट
रात्रि प्रभाव,रात्रीचा प्रभाव
नौ पथ टेप,नऊ पथ टेप
नौ-पूरक,नऊचे पूरक
एन मॉस,en moss
एन मॉस प्रतिलोमी,मॉस उलटा
एन मॉस प्रक्रम,सामूहिक प्रक्रिया
एन मॉस संरचना,मॉस रचना
एन मॉस ट्रांजिस्टर,मॉस ट्रान्झिस्टर
शून्य लोड धारा,शून्य भार प्रवाह
ऐंठन रहित केबल,crimped केबल
नोडीय,नोड्युलर
"नोड, आसंधि","नोड, नोड"
नोड निम्निकरण,नोड खराब होणे
रव,आवाज
रव अवधाव,आवाज हिमस्खलन
रव बैंड विस्तार,आवाज बँड विस्तार
रव प्रस्फोट,आवाज फुटणे
रव निरस्त माइक्रोफोन,आवाज रद्द करणारा मायक्रोफोन
रव गुणक,आवाज गुणक
रव पुनर्निवेश प्रवर्धक,नॉइज रिइन्व्हेस्टमेंट अॅम्प्लीफायर
रवांक,रावणक
रव अप्रभावित,आवाज अप्रभावित
रव आवेग,गोंगाट करणारा आवेग
रव सीमक,आवाज मर्यादित करणारा
रव उपांत,आवाज मार्जिन
रव मापन,आवाज मोजमाप
रव विभाजन,आवाज विभागणी
रव क्वांटमीकरण,आवाज परिमाणीकरण
"रव न्यूनीकरण, रव न्यूनन","आवाज कमी करणे, आवाज कमी करणे"
रव प्रतिरोध,आवाज प्रतिकार
रव रूपण,आवाज प्रतिनिधित्व
रव स्पाइक,आवाज स्पाइक
रव ताप,आवाज तापमान
"रवक फ्लॉपी, डिस्क ड्राइव",फ्लॉपी डिस्क ड्राइव्ह
नामीय प्रतिबाधा,नाममात्र प्रतिबाधा
नाभीय मूल्य,फोकल मूल्य
अरैखिक विरूपण,नॉन-रेखीय विकृती
अविकरणी,अपरिवर्तनीय
अनुनादहीन/अननुनादी,अनुनाद
अननुनादी ऐंटेना,नॉन-रेझोनंट अँटेना
अक्षतिपूरित संक्रियात्मक प्रवर्धक,भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर
असंपूरक,गैर-पूरक
अचालक,डायलेक्ट्रिक
असंलग्न आँकड़ा संरचना,संलग्न डेटा संरचना
आक्रांतिक धाव,आक्रमक धाव
प्रव्यपजनन विधा,वळव मोड
अविनाशी पठन,अविनाशी वाचन
डॉस रहित विभाजन संदेश,dosless विभाजन संदेश
अनिष्याद्य कथन,अस्पष्ट विधान
अनादर्श निष्पादन,खराब कामगिरी
असंघट्ट मुट्रक,assanghat mutrak
प्रेरणहीन कुंडली,आगमनात्मक कुंडली
अप्रतीपन प्रवर्धक,नॉन-रिटर्न एम्पलीफायर
अप्रतिलोम माध्य प्रवर्धक,इनव्हर्स मीन एम्पलीफायर
अप्रतिलोम बफर,व्यस्त बफर
अप्रतिलोम तुलनक,व्यस्त तुलनाकर्ते
अप्रतिलोम विन्यास,व्यस्त कॉन्फिगरेशन
अप्रतिलोम संकलक प्रवर्धक,व्यस्त कंपाइलर अॅम्प्लिफायर
अप्रतिलोमी वोल्टता,व्यस्त व्होल्टेज
अरैखिक,नॉन-रेखीय
अरैखिक संधारित्र,नॉन-लाइनर कॅपेसिटर
अरैखिक परिपथ विश्लेषण,नॉन-लिनियर सर्किट विश्लेषण
अरैखिक घटक,नॉन-रेखीय घटक
अरैखिक लोड लाइन,नॉन-लिनियर लोड लाइन
अरैखिक मॉडुलन,नॉन-लिनियर मॉड्युलेशन
अरैखिक प्रतिरोध,नॉन-रेखीय प्रतिकार
अरैखिक प्रणाली,नॉन-लिनियर सिस्टम
अरैखिकता,नॉन-लाइनरिटी
अरैखिकता त्रुटि,नॉन-लाइनरिटी त्रुटी
प्रसामान्यीकृत आवृत्ति,सामान्यीकृत वारंवारता
अनावर्ती,आवर्ती नाही
अप्रतिक्रियात्मक भाषा,प्रतिसाद न देणारी भाषा
अपुनरावृत्ति प्रणाली,पुनरावृत्ती प्रणाली
तंत्ररहित डिस्क,सिस्टमलेस डिस्क
अक्रमबद्ध कोड,अनुक्रमांक
असतहीय,पृष्ठभाग नसलेला
अवाष्पशील भंडारण,अस्थिर संचयन
नॉर,नॉर
नॉर फलन,knorr कार्य
नॉर गेट,ना गेट
नॉर लैच,knorr कुंडी
नॉर संक्रिया,knorr ऑपरेशन
सामान्य घनत्व फलन,सामान्य घनता कार्य
स्फुरण रव,फडफड आवाज
सामान्य प्रतिचयन,सामान्य नमुना
प्रसामान्यीकृत प्रवेश्यता,सामान्यीकृत प्रवेश
सामान्यतः बंद मासफेट,साधारणपणे बंद mosfet
नॉर-नॉर नेटवर्क,ना-ना नेटवर्क
नॉर्टन मॉडल,नॉर्टन मॉडेल्स
उत्तरी चुंबकीय ध्रुव,उत्तर चुंबकीय ध्रुव
नॉर्टन प्र.धा.,नॉर्टन प्रा.
नॉर्टन प्रवर्धक,नॉर्टन अॅम्प्लीफायर
नॉर्टन परिपथ,नॉर्टन सर्किट
नॉर्टन दि.धा.,नॉर्टन डी.डी.
नॉर्टन समतुल्य परिपथ,नॉर्टन समतुल्य सर्किट
नॉर्टन प्रतिलोमी और अप्रतिलोमी,नॉर्टन व्यस्त आणि व्यस्त
नॉर्टन संक्रियात्मक प्रवर्धक,नॉर्टन ऑपरेशनल एम्पलीफायर
नॉर्टन उपयोगिता,नॉर्टन युटिलिटी
नॉट,नाही
नॉट फलन,कार्य नाही
नॉट गेट,गेट नाही
नॉट संक्रिया,ऑपरेशन नाही
"संकेत पद्धति, अंकन पद्धति",नोटेशन पद्धत
खाँच ऐंटेना,खोबणी अँटेना
खाँच फिल्टर,खोबणी फिल्टर
एन.पी.एन. ट्रांजिस्टर,एनपीएन ट्रान्झिस्टर
एन.टी.एस.सी. अंतरारपृष्ठ,NTSC इंटरफेस
एन-प्ररूप अपद्रव्य,n-प्रकारची अशुद्धता
एन-प्ररूप द्रव्य,n-प्रकारची बाब
न्यूक्लियस,केंद्रक
शून्य,शून्य
रिक्ति चक्र,रिक्त जागा
शून्य ऑफसेट वोल्टता,शून्य ऑफसेट व्होल्टेज
रिक्ति सूचक,रिक्तता सूचक
संख्या आधार,संख्या आधार
संख्या आधारित रूपांतरण,संख्या आधारित रूपांतरण
अंक क्षति,गुणांचे नुकसान
संख्या पाश कुंजी,नंबर लूप की
संख्या पद्धति,संख्या प्रणाली
संख्यात्मक सह प्रक्रमक,संख्यात्मक सह-प्रोसेसर
संख्यात्मक कुंजी पैड,अंकीय की पॅड
संख्यात्मक द्वारक,संख्यात्मक छिद्र
संख्यात्मक दूरी,संख्यात्मक अंतर
न्यूवीकॉन,nuvicon
नाइक्विस्ट,nyquist
नाइक्विस्ट बैंड विस्तार,nyquist बँड विस्तार
नाइक्विस्ट निकष,nyquist निकष
नाइक्विस्ट अंतराल,nyquist मध्यांतर
नाइक्विस्ट स्पंद,nyquist नाडी
नाइक्विस्ट दर,nyquist दर
नाइक्विस्ट स्थायित्व निकष,nyquist टिकाऊपणा निकष
नाइक्विस्ट प्रमेय,nyquist प्रमेय
वस्तुनिष्ठ माड़्यूल,वस्तुनिष्ठ मॉड्यूल
वस्तुनिष्ठ प्रोग्राम,वस्तुनिष्ठ कार्यक्रम
अभिदृश्य लेंस,वस्तुनिष्ठ लेन्स
वस्तु अभिमुखित प्रोग्रामन,ऑब्जेक्ट ओरिएंटेड प्रोग्रामिंग
अष्टक,अष्टक
अष्टीय बस ग्राही-प्रेषित,ऐंशी बस रिसिव्हर-पाठवल्या
अष्टीय अंक पद्धति,ऑक्टल संख्या प्रणाली
सप्तक,अष्टक
विषम फलन,विषम कार्य
"विषम पैरिटी, विषम सादृश्य","विषम समता, विषम समानता"
"ओडोमीटर, पथमापी","ओडोमीटर, पॅथोमीटर"
ऑफ लाइन,ऑफ लाइन
अक्षेतर अनुक्रिया,गैर-मौखिक प्रतिसाद
"अतर्लव, ऑफसेट","विसंगती, ऑफसेट"
ऑफसेट कोण,ऑफसेट कोन
ऑफसेट धारा,ऑफसेट प्रवाह
ऑफसेट त्रुटि,ऑफसेट त्रुटी
ऑफसेट समांकृतन,ऑफसेट ऑप्टिमायझेशन
ऑफसेट वोल्टता,ऑफसेट व्होल्टेज
ओम,ओम
ओमीय संपर्क,ओमिक संपर्क
ओमीय क्षेत्र,ओमिक फील्ड
"ओममीटर, ओममापी","ohmmeter, ohmmeter"
ओम नियम,ओमचा कायदा
ओम प्रति वोल्ट,ohms प्रति व्होल्ट
तेल परिपथ वियोजक,तेल सर्किट ब्रेकर
सर्वदिशिक,सर्व दिशात्मक
सर्वविधा,सर्वव्यापीता
ओ.एम.आर. (प्रकाशीय आच्छादित पठन),OMR (ऑप्टिकल कव्हर वाचन)
"ऑन प्रतिरोध, ON प्रतिरोध","ON resistance, ON resistance"
ऑन अवस्था,राज्यावर
चिप निहित विकोडक,चिप निहित डीकोडर
वन शट एकस्थैतिक बहुकंपित्र,वन शट स्टॅटिक मल्टीव्हायब्रेटर
एक-पारण कोडांतर,एक-पास असेंबलर
चालू प्रतिरोध,वर्तमान प्रतिकार
एक पथिक पंजी नियंत्रक,प्रवासी नोंदणी
ऑन-लाइन तंत्र,ऑनलाइन प्रणाली
"चालू-बंद नियंत्रक, ऑन-ऑफ नियंत्रक","ऑन-ऑफ कंट्रोलर, ऑन-ऑफ कंट्रोलर"
चालू-बंद कुंजीयन,ऑन-ऑफ कीिंग
संक्रियातमक प्रवर्धक,ऑपरेशनल एम्पलीफायर
संक्रियात्मक माध्य प्रवर्धक,ऑपरेटिंग मीन एम्पलीफायर
संक्रियात्मक तुलनक,ऑपरेशनल तुलनाकर्ता
संक्रियात्मक प्रवर्धक गुणक,ऑपरेशनल अॅम्प्लीफायर गुणक
संक्रियात्मक सोफनी प्रवर्धक,ऑपरेशनल सोफोनी अॅम्प्लिफायर
विवृत संग्राहक,खुले कलेक्टर
विवृत निवेश,खुली गुंतवणूक
"विवृत पाश, विवृत लूप",ओपन लूप ओपन लूप
विवृत तार लाइन,ओपन वायर लाइन
विवृत परिपथ प्राचल,ओपन सर्किट पॅरामीटर
विवृत परिपथित प्रतिबाधा,ओपन सर्किट प्रतिबाधा
विवृत पाश लब्धि,ओपन लूप लाभ
संकार्य,ऑपरेंड
संक्रियक कोण,ऑपरेटिंग कोन
संक्रियण विधा,सक्रियकरण मोड
प्रचालन बिंदु,ऑपरेटिंग पॉइंट
प्रचालन तंत्र,रसद
संक्रियात्मक आवृत्ति,ऑपरेटिंग वारंवारता
"प्रचालन, संक्रिया","ऑपरेशन, ऑपरेशन"
संक्रिया कोड,ऑपरेशन कोड
संक्रियात्मक प्रवर्धक,ऑपरेशनल एम्पलीफायर
परिचालक,ऑपरेटर
प्रकाशकीय किरण,ऑप्टिकल बीम
प्रकाशीय संचार,ऑप्टिकल संप्रेषण
प्रकाशीय डिस्क,ऑप्टिकल डिस्क
प्रकाशीय कोडक,ऑप्टिकल कोडेक
प्रकाशीय तंतु,ऑप्टिकल फायबर
प्रकाशीय अंतःक्षेपण,ऑप्टिकल इंजेक्शन
"प्रकाशीय उत्तापमापी, पाइरोमीटर","ऑप्टिकल थर्मामीटर, पायरोमीटर"
प्रकाशीय अभिलेखित्र,ऑप्टिकल रेकॉर्डर
प्रकाशकीय अभिलेखन,ऑप्टिकल रेकॉर्डिंग
प्रकाशीय क्रमवीक्षण,ऑप्टिकल स्कॅनिंग
प्रकाशीय वर्गपट,ऑप्टिकल चौरस
प्रकाशीय भंडारण युक्ति,ऑप्टिकल स्टोरेज डिव्हाइस
प्रकाशीय युग्मित विलगक,ऑप्टिकल जोडलेले पृथक्करण
"इष्टतम अभिनति, इष्टतम बायस","इष्टतम पूर्वाग्रह, इष्टतम पूर्वाग्रह"
इष्टतम फिल्टर,इष्टतम फिल्टर
इष्टतम तंत्र,इष्टतम प्रणाली
इष्टतम कार्यकारी आवृत्ति,इष्टतम काम वारंवारता
प्रकाशकीय युग्मक,ऑप्टिकल युग्मक
प्रकाश इलेक्ट्रॉनिकी युक्ति,हलके इलेक्ट्रॉनिक्स उपकरण
प्रकाशीय इलेक्ट्रॉनिकी,ऑप्टिकल इलेक्ट्रॉनिक्स
ऑर गेट,किंवा गेट
कक्षा,वर्ग
फिल्टर-क्रम,फिल्टर क्रम
समीकरण कोटि,समीकरणाचा क्रम
साधारण किरण,साधे तुळई
आर्थिकान,आर्थिक
लंब गतिक,अनुलंब डायनॅमिक
लंबकोणिक कोड,ऑर्थोगोनल कोड
