Marathi,Kannada
मशीन,ಯಂತ್ರ
मशीन पत्ता,ಯಂತ್ರದ ವಿಳಾಸ
मशीन कोड,ಯಂತ್ರ ಕೋಡ್
मशीन सायकल,ಯಂತ್ರ ಚಕ್ರ
मशीनवर अवलंबून असलेली भाषा,ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ
मशीनवर अवलंबून असलेले सॉफ्टवेअर,ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್
मशीन त्रुटी,ಯಂತ್ರ ದೋಷ
मशीन निष्क्रिय वेळ,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
मशीन स्वतंत्र भाषा,ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ
मशीन सूचना,ಯಂತ್ರ ಸೂಚನೆ
मशीन बुद्धिमत्ता,ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ
मशीन भाषा,ಯಂತ್ರ ಭಾಷೆ
मशीन लर्निंग,ಯಂತ್ರ ಕಲಿಕೆ
मशीन ऑपरेशन,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
मशीन ओरिएंटेड भाषा,ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ
मशीन चालवणे,ಯಂತ್ರ ಚಾಲನೆ
मशीन सिम्युलेशन,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
मशीनचा वेळ खराब झाला,ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ
मशीन भाषांतर,ಯಂತ್ರ ಅನುವಾದ
मशीन शब्द,ಯಂತ್ರ ಪದ
मॅक्रो (= मॅक्रो सूचना),ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ)
मॅक्रो युक्तिवाद,ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್
मॅक्रो असेंब्ली प्रोग्राम,ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ
मॅक्रो कॉल,ಮ್ಯಾಕ್ರೋ ಕರೆ
मॅक्रो कोड,ಮ್ಯಾಕ್ರೋ ಕೋಡ್
मॅक्रो कमांड,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
मॅक्रो घोषणा,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
मॅक्रो व्याख्या,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
मॅक्रो फ्लो चार्ट,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
मॅक्रो जनरेटर,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
मॅक्रो सूचना,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
मॅक्रो भाषा,ಮ್ಯಾಕ್ರೋ ಭಾಷೆ
मॅक्रो लायब्ररी,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
मॅक्रो पॅरामीटर,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
मॅक्रो प्रक्रिया,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
मॅक्रो प्रोसेसर,ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್
मॅक्रो प्रोग्रामिंग,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
मॅक्रो प्रोटोटाइप,ಮ್ಯಾಕ್ರೋ ಮಾದರಿ
मॅक्रो-कोडिंग,ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್
मॅगाबाइट (MB),ಮ್ಯಾಗಬೈಟ್ (MB)
जादूचे पात्र,ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ
जादूची संख्या,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
चुंबकीय बबल मेमरी,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
चुंबकीय कार्ड,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
चुंबकीय सेल,ಕಾಂತೀಯ ಕೋಶ
चुंबकीय वर्ण,ಕಾಂತೀಯ ಪಾತ್ರ
चुंबकीय कोर स्टोरेज,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
चुंबकीय डिस्क,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
चुंबकीय डिस्क पत्ता,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
चुंबकीय डिस्क मेमरी,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
चुंबकीय ड्रम,ಕಾಂತೀಯ ಡ್ರಮ್
चुंबकीय एन्कोडिंग,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್
चुंबकीय डोके,ಕಾಂತೀಯ ತಲೆ
चुंबकीय शाई,ಕಾಂತೀಯ ಶಾಯಿ
चुंबकीय शाई वर्ण ओळख (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
चुंबकीय माध्यम,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
चुंबकीय वाचन,ಕಾಂತೀಯ ಓದುವಿಕೆ
चुंबकीय रेकॉर्डिंग,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
चुंबकीय संचयन,ಕಾಂತೀಯ ಸಂಗ್ರಹ
चुंबकीय पट्टी,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್
चुंबकीय टेप,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
चुंबकीय टेप काडतूस,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
चुंबकीय टेप ड्राइव्ह,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
चुंबकीय टेप शीर्षलेख,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್
चुंबकीय टेप ग्रंथपाल,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
चुंबकीय टेप वाहतूक,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ
चुंबकीय टेप युनिट,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
चुंबकीय पातळ फिल्म,ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್
चुंबकीय ट्रॅक,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್
मॅग्नेटो ऑप्टिक स्टोरेज,ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ
मॅग्नेटोग्राफिक प्रिंटर,ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್
मॅग्नेटोस्ट्रक्शन,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್
चुंबकीय प्रतिबंधात्मक टॅब्लेट,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್
मेल बॉक्स,ಮೇಲ್ ಬಾಕ್ಸ್
मेल विलीनीकरण,ಮೇಲ್ ವಿಲೀನ
मुख्य नियंत्रण युनिट,ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ
मुख्य चौकट,ಮುಖ್ಯ ಚೌಕಟ್ಟು
मुख्य फ्रेम सिस्टम,ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ
मुख्य स्मृती,ಮುಖ್ಯ ಸ್ಮರಣೆ
मुख्य कार्यक्रम,ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ
मुख्य स्टोरेज,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
मुख्य स्विच,ಮುಖ್ಯ ಸ್ವಿಚ್
देखभाल,ನಿರ್ವಹಣೆ
देखभाल पॅनेल,ನಿರ್ವಹಣೆ ಫಲಕ
देखभाल वेळ,ನಿರ್ವಹಣೆ ಸಮಯ
प्रमुख चक्र,ಪ್ರಮುಖ ಚಕ್ರ
प्रमुख साधन,ಪ್ರಮುಖ ಸಾಧನ
प्रमुख की,ಪ್ರಮುಖ ಕೀ
प्रमुख राज्य,ಪ್ರಮುಖ ರಾಜ್ಯ
प्रमुख रचना,ಪ್ರಮುಖ ರಚನೆ
प्रमुख कार्य,ಪ್ರಮುಖ ಕಾರ್ಯ
बहुसंख्य घटक,ಬಹುಪಾಲು ಅಂಶ
बहुसंख्य गेट,ಬಹುಪಾಲು ಗೇಟ್
बहुसंख्य ऑपरेशन,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
मेकअप वेळ,ಮೇಕ್ಅಪ್ ಸಮಯ
खराब कार्य दिनचर्या,ಅಸಮರ್ಪಕ ದಿನಚರಿ
व्यवस्थापन विकास,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
व्यवस्थापन माहिती प्रणाली (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
व्यवस्थापन विज्ञान,ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ
मँचेस्टर कोडिंग,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
मॅनिफोल्डिंग,ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್
फेरफार केलेले चल,ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್
अनुक्रमणिका हाताळणे,ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್
मनुष्य-मशीन सिम्युलेशन,ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
मॅन्युअल पत्ता स्विच,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
मॅन्युअल विश्लेषण,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
मॅन्युअल उत्तर देणे,ಹಸ್ತಚಾಲಿತ ಉತ್ತರ
मॅन्युअल एंट्री,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
मॅन्युअल एक्सचेंज,ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ
मॅन्युअल इनपुट,ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್
मॅन्युअल ऑपरेशन,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
अनेक ते अनेक संबंध,ಹಲವು ಸಂಬಂಧಗಳು
अनेक ते एक डीकोडर,ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್
नकाशा पद्धत,ನಕ್ಷೆ ವಿಧಾನ
मॅपिंग,ಮ್ಯಾಪಿಂಗ್
समास,ಅಂಚು
मार्जिन त्रुटी,ಅಂಚು ದೋಷ
किरकोळ तपासणी,ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ
किरकोळ चाचणी,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
चिन्ह ओळख,ಗುರುತು ಪತ್ತೆ
वाचन चिन्हांकित करा,ಮಾರ್ಕ್ ಓದುವಿಕೆ
मार्क स्कॅनिंग,ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್
चिन्हांकित अर्थ,ಗುರುತು ಅರ್ಥ
मार्कर,ಮಾರ್ಕರ್
चिन्हांकित करणे,ಗುರುತು ಹಾಕುವುದು
चिन्हांकित लहर,ಗುರುತು ತರಂಗ
मार्कोव्ह साखळी,ಮಾರ್ಕೊವ್ ಸರಣಿ
मार्कोव्ह स्त्रोत,ಮಾರ್ಕೊವ್ ಮೂಲ
मार्क-अप भाषा,ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ
मासेर,ಮೇಸರ್
मासेर,ಮೇಸರ್
मुखवटा,ಮುಖವಾಡ
मास्क बिट,ಮುಖವಾಡ ಬಿಟ್
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
मास्क रजिस्टर,ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್
मुखवटा घातलेला रॉम,ಮುಖವಾಡದ ROM
मुखवटा,ಮರೆಮಾಚುವಿಕೆ
वस्तुमान डेटा,ಸಾಮೂಹಿಕ ಡೇಟಾ
वस्तुमान मेमरी,ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ
मोठ्या प्रमाणात समांतर,ಬೃಹತ್ ಸಮಾನಾಂತರ
मास्टर,ಮಾಸ್ಟರ್
मास्टर कार्ड,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
मास्टर घड्याळ,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
मास्टर कन्सोल,ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್
मास्टर डेटा,ಮಾಸ್ಟರ್ ಡೇಟಾ
मुख्य आकृती,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
मास्टर फाइल,ಮಾಸ್ಟರ್ ಫೈಲ್
मुख्य गट,ಮಾಸ್ಟರ್ ಗುಂಪು
गुरुकिल्ली,ಮುಖ್ಯ ಕೀ
मास्टर लायब्ररी टेप,ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್
मास्टर प्रोसेसर,ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್
मास्टर प्रोग्राम,ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ
मास्टर स्टेशन,ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ
मास्टर टेप,ಮಾಸ್ಟರ್ ಟೇಪ್
मास्टर टर्मिनल,ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್
मास्टर/स्लेव्ह डिव्हाइस,ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ
मास्टर / गुलाम प्रणाली,ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ
जुळवा,ಹೊಂದಾಣಿಕೆ
जुळणारे,ಹೊಂದಾಣಿಕೆಗೆ
गणितीय प्रोग्रामिंग,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
गणितीय अनुकरण,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
मॅट्रिक्स,ಮ್ಯಾಟ್ರಿಕ್ಸ್
मॅट्रिक्स प्रिंटर,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
मॅट्रिक्स स्विच,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
मॅट्रिक्स सारणी,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
मॅक्सी संगणक,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
कमाल संगणक,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
जास्तीत जास्त घटक,ಗರಿಷ್ಠ ಅಂಶ
कमाल मुदत (मानक बेरीज टर्म),ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
मॅक्सवेल डिमन,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್
मीन,ಅರ್ಥ
म्हणजे दुरुस्तीची वेळ,ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ
अयशस्वी दरम्यानचा वेळ (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
अयशस्वी दरम्यानचा वेळ (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
म्हणजे अपयशाची वेळ,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
दुरुस्तीसाठी वेळ,ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ
दुरुस्तीची वेळ (MTTR),ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR)
मध्यम प्रमाणात एकत्रीकरण (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
मध्यम प्रमाणात एकत्रीकरण (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ
मेगाबिट प्रति सेकंद (MB Ps),ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps)
सदस्य ऑब्जेक्ट,ಸದಸ್ಯ ವಸ್ತು
सदस्य रेकॉर्ड,ಸದಸ್ಯ ದಾಖಲೆ
स्मृती,ಸ್ಮರಣೆ
मेमरी अॅरे,ಮೆಮೊರಿ ಅರೇ
मेमरी बँक,ಮೆಮೊರಿ ಬ್ಯಾಂಕ್
मेमरी बफर रजिस्टर,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
मेमरी बस,ಮೆಮೊರಿ ಬಸ್
मेमरी कार्ड,ಮೆಮೊರಿ ಕಾರ್ಡ್
मेमरी सेल,ಮೆಮೊರಿ ಕೋಶ
मेमरी कॉम्पॅक्शन,ಮೆಮೊರಿ ಸಂಕೋಚನ
मेमरी कोर,ಮೆಮೊರಿ ಕೋರ್
स्मृती चक्र,ಮೆಮೊರಿ ಚಕ್ರ
मेमरी डेटा रजिस्टर,ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
मेमरी डंप,ಮೆಮೊರಿ ಡಂಪ್
मेमरी एक्सचेंज,ಮೆಮೊರಿ ವಿನಿಮಯ
मेमरी पदानुक्रम,ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ
मेमरी सूचना,ಮೆಮೊರಿ ಸೂಚನೆ
मेमरी व्यवस्थापन,ಮೆಮೊರಿ ನಿರ್ವಹಣೆ
मेमरी नकाशा,ಮೆಮೊರಿ ನಕ್ಷೆ
मेमरी मॅप केलेले I/O,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
मेमरी मॉडेल,ಮೆಮೊರಿ ಮಾದರಿ
मेमरी मॉड्यूल,ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
मेमरी पॉइंटर रजिस्टर,ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
स्मृती शक्ती,ನೆನಪಿನ ಶಕ್ತಿ
मेमरी संरक्षण,ಮೆಮೊರಿ ರಕ್ಷಣೆ
मेमरी संदर्भ सूचना,ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
मेमरी निवासी कार्यक्रम,ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
मेमरी युनिट,ಮೆಮೊರಿ ಘಟಕ
मेनू,ಮೆನು
मेनू बार,ಮೆನು ಬಾರ್
मेनू ड्राइव्ह,ಮೆನು ಡ್ರೈವ್
मेनू निवड,ಮೆನು ಆಯ್ಕೆ
मेनू-चालित कार्यक्रम,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
विलीन,ವಿಲೀನಗೊಳ್ಳಲು
एक्सचेंज क्रमवारी विलीन करा,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
क्रमवारी विलीन करा,ವಿಲೀನ ರೀತಿಯ
विलीन करणे,ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
जाळी नेटवर्क,ಜಾಲರಿ ಜಾಲ
मेसेजिंग,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
संदेश,ಸಂದೇಶ
संदेश प्रमाणीकरण,ಸಂದೇಶ ದೃಢೀಕರಣ
संदेश बॉक्स,ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ
संदेश सर्किट,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
संदेश स्वरूप,ಸಂದೇಶ ಸ್ವರೂಪ
संदेश शीर्षलेख,ಸಂದೇಶದ ಹೆಡರ್
संदेश मोड,ಸಂದೇಶ ಮೋಡ್
संदेश जात आहे,ಸಂದೇಶ ರವಾನೆ
संदेश मतदान,ಸಂದೇಶ ಪೋಲಿಂಗ್
संदेश रांग,ಸಂದೇಶ ಕ್ಯೂ
संदेश स्विच,ಸಂದೇಶ ಸ್ವಿಚ್
संदेश मजकूर,ಸಂದೇಶ ಪಠ್ಯ
संदेश हस्तांतरण एजंट,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
मेटा असेंबलर,ಮೆಟಾ ಅಸೆಂಬ್ಲರ್
मेटा वर्ग,ಮೆಟಾ ವರ್ಗ
मेटा संकलन,ಮೆಟಾ ಸಂಕಲನ
मेटा कंपाइलर,ಮೆಟಾ ಕಂಪೈಲರ್
मेटा भाषा,ಮೆಟಾ ಭಾಷೆ
मेटा नेटवर्क,ಮೆಟಾ ನೆಟ್ವರ್ಕ್
मेटा सिस्टम,ಮೆಟಾ ವ್ಯವಸ್ಥೆ
पद्धत,ವಿಧಾನ
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
सूक्ष्म,ಸೂಕ್ಷ್ಮ
सूक्ष्म कोड,ಮೈಕ್ರೋ ಕೋಡ್
सूक्ष्म संगणक,ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್
सूक्ष्म नियंत्रक,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
सूक्ष्म सायकल,ಸೂಕ್ಷ್ಮ ಚಕ್ರ
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
सूक्ष्म सूक्ष्म प्राधिकरण,ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ
सूक्ष्म ऑर्डर,ಸೂಕ್ಷ್ಮ ಆದೇಶ
मायक्रो/मेनफ्रेम लिंक,ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್
मायक्रोचिप,ಮೈಕ್ರೋಚಿಪ್
मायक्रोकोबोल,ಮೈಕ್ರೋಕೋಬೋಲ್
मायक्रोकोड,ಮೈಕ್ರೋಕೋಡ್
मायक्रोफिचे,ಮೈಕ್ರೋಫಿಚೆ
मायक्रोफ्लॉपी,ಮೈಕ್ರೋಫ್ಲೋಪಿ
मायक्रोफॉर्म रीडर,ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್
मायक्रोफ्रेम,ಮೈಕ್ರೋಫ್ರೇಮ್
मायक्रोग्राफिक्स,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
मायक्रोफोन,ಮೈಕ್ರೊಫೋನ್
मायक्रोफोटोग्राफ,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
मायक्रोप्रोसेसिंग युनिट,ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ
मायक्रोप्रोसेसर,ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್
मायक्रोप्रोसेसर चिप,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್
मायक्रोप्रोसेसर कंपाइलर,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್
मायक्रोप्रोसेसर युनिट (MPU),ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU)
मायक्रोप्रोग्राम,ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ
सूक्ष्म अनुक्रम,ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ
मायक्रोसॉफ्ट,ಮೈಕ್ರೋಸಾಫ್ಟ್
मायक्रोसॉफ्ट विंडोज,ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು
मायक्रोवेव्ह,ಮೈಕ್ರೋವೇವ್
मायक्रोवेव्ह लिंक,ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್
मायक्रोवेव्ह प्रसार,ಮೈಕ್ರೋವೇವ್ ಪ್ರಸರಣ
मध्यम व्यवस्थापन,ಮಧ್ಯಮ ನಿರ್ವಹಣೆ
मिडलवेअर,ಮಿಡ್ಲ್ವೇರ್
मिडीकॉम्प्युटर,ಮಿಡಿಕಂಪ್ಯೂಟರ್
मध्यबिंदू,ಮಧ್ಯಬಿಂದು
मध्यावधी,ಮಧ್ಯಾವಧಿ
स्थलांतर मार्ग,ವಲಸೆ ಮಾರ್ಗ
प्रति सेकंद दशलक्ष सूचना (MIPS),ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS)
लघुसंगणक,ಮಿನಿಕಂಪ್ಯೂಟರ್
मिनीडिस्केट,ಮಿನಿಡಿಸ್ಕೆಟ್
किमान कर्नल,ಕನಿಷ್ಠ ಕರ್ನಲ್
किमान उत्पादन,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
किमान झाड,ಕನಿಷ್ಠ ಮರ
minimax (किमान-कमाल) अल्गोरिदम,ಮಿನಿಮ್ಯಾಕ್ಸ್ (ನಿಮಿಷ-ಗರಿಷ್ಠ) ಅಲ್ಗಾರಿದಮ್
किमान प्रक्रिया,ಕನಿಷ್ಠ ವಿಧಾನ
झाडासाठी किमान खर्च,ಕನಿಷ್ಠ ವೆಚ್ಚ ವ್ಯಾಪಿಸಿರುವ ಮರ
किमान विलंब कोडिंग,ಕನಿಷ್ಠ ಲೇಟೆನ್ಸಿ ಕೋಡಿಂಗ್
किरकोळ उपकरण,ಚಿಕ್ಕ ಸಾಧನ
मिंटरिम,ಮಿಂಟೆರಿಮ್
वजा ध्वज,ಮೈನಸ್ ಧ್ವಜ
वजा ध्वज,ಮೈನಸ್ ಧ್ವಜ
वजा क्षेत्र,ಮೈನಸ್ ವಲಯ
आरसा,ಕನ್ನಡಿ
मिरर साइट,ಕನ್ನಡಿ ಸೈಟ್
मिश्र मूलांक नोटेशन,ಮಿಶ್ರ-ರಾಡಿಕ್ಸ್ ಸಂಕೇತ
मिक्सर,ಮಿಕ್ಸರ್
मेमोनिक,ಜ್ಞಾಪಕಾರ್ಥಕ
मेमोनिक पत्ता,ಜ್ಞಾಪಕ ವಿಳಾಸ
नेमोनिक्स,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
मोबाईल,ಮೊಬೈಲ್
