Punjabi,Bengali
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,স্টিকিং পয়েন্ট
ਪੱਥਰ,পাথর
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,স্লপ হাত ছাঁচনির্মাণ
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,চাবুক কবজা
ਤੂੜੀ ਬੋਰਡ,খড় বোর্ড
ਸਟ੍ਰੀਮ,প্রবাহ
ਤਣਾਅ,মানসিক চাপ
ਸਟ੍ਰੈਚਰ,স্ট্রেচার
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,স্ট্রেচার বন্ড
ਸਟਰੈਚਰ ਕੋਰਸ,স্ট্রেচার কোর্স
ਸਤਰ,স্ট্রিং
ਸਤਰ ਕੋਰਸ,স্ট্রিং কোর্স
ਬਣਤਰ ਕਾਰਕ,স্ট্রাকচার ফ্যাক্টর
ਬਣਤਰ ਸੂਚਕਾਂਕ,গঠন সূচক
ਸਟੁਕੋ,স্টুকো
ਸਟੱਡ,স্টুড
ਸਟਾਈਲੋਬੇਟ,স্টাইলোবেট
ਉਪ ਮਿੱਟੀ,সাব মাটি
ਉਪ ਬਣਤਰ,উপ-কাঠামো
ਸਮੀਕਰਨ ਵਕਰ,সমষ্টি বক্ররেখা
ਸੂਰਜ ਮੀਕਾ,সূর্য মাইকা
ਸੁਪਰ ਬਣਤਰ,সুপার স্ট্রাকচার
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,সার্ভেয়ার
S-ਮੁੱਲ,এস-মান
ਸਵੈਗ,চোরাই মাল
ਹੰਸ ਦੀ ਗਰਦਨ,রাজহাঁসের ঘাড়
ਤੰਬੂ,তাবারন্যাকল
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,টেবিল হাত ছাঁচনির্মাণ
ਟੈਂਕਿੰਗ,ট্যাঙ্কিং
ਟੈਂਪੀਏਟੋ,টেম্পিয়েত্তো
ਟੈਂਪਰਿੰਗ,টেম্পারিং
ਟੈਂਪਲੇਟ,টেমপ্লেট
ਟੈਂਪਲੇਟ,টেমপ্লেট
ਟੇਪੀਡੇਰਿਅਮ,টেপিডারিয়াম
ਟੈਰਾਕੋਟਾ,পোড়ামাটির
ਟੈਰਾ ਰੋਜ਼ਾ,টেরা রোজা
ਟੈਰਾਜ਼ੋ,টেরাজো
ਟੈਟਰਾ ਸ਼ੈਲੀ,টেট্রা শৈলী
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,থ্রেশহোল্ড সীমা মান
ਗਲਾ,গলা
ਪੱਥਰ ਦੁਆਰਾ,পাথরের মাধ্যমে
ਟਾਈਡਲ ਬੇਸਿਨ,জোয়ার বেসিন
ਟਾਈ ਪੱਟੀ,টাই বার
ਟਾਈ ਬੀਮ,টাই মরীচি
ਟਾਈ ਰਾਡ,টাই রড
ਤਿਰਸ,তিরস
ਸਹਿਣਸ਼ੀਲਤਾ,সহনশীলতা
ਟੂਥਿੰਗ,দাঁত তোলা
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,উপরের মাটি বা পৃষ্ঠের মাটি
ਕੁੱਲ porosity,মোট ছিদ্র
ਟਰੇਸਰੀ,ট্রেসরি
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ট্রেন প্রতিরোধ
ਟਰਾਂਸੇਪਟ,ট্রান্সেপ্ট
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,ক্রান্তিকালীন মাটি
ਟ੍ਰਾਂਸੋਮ,ট্রান্সম
ਆਵਾਜਾਈ ਮਿੱਟੀ,পরিবহন মাটি
ਸਹਾਇਕ,উপনদী
ਟ੍ਰਾਈਫੋਰੀਅਮ,ট্রাইফোরিয়াম
ਟ੍ਰਾਈਗਲਾਈਫ,ট্রাইগ্লিফ
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,কাটা মাটি
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,উত্তাল প্রবাহ
ਬੁਰਜ,বুরুজ
Tympar ਨੰਬਰ,টাইম্পার সংখ্যা
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,চূড়ান্ত ভারবহন ক্ষমতা
ਅੰਤਮ ph,চূড়ান্ত পিএইচ
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,এলোমেলো ধ্বংসস্তূপের গাঁথনি
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি
ਅੰਡਰਕ੍ਰਾਫਟ,আন্ডারক্রফট
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,অপূর্ণ ছিদ্র
ਇਕਸਾਰ ਵਹਾਅ,অভিন্ন প্রবাহ
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,ইউনিট ফ্রেম টাইপ ভারা
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,অনুৎপাদনশীল কাজ
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,অসম্পৃক্ত মাটি
ਅਸਥਿਰ ਵਹਾਅ,অস্থির প্রবাহ
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,প্লাস্টিকের উপরের সীমা
ਵੈਲੀ ਗਟਰ,উপত্যকা গটার
ਵਾਲਟ,ভল্ট
ਵੈਟੇਰੀਅਮ,ভেটেরিয়াম
ਹਵਾਦਾਰੀ,অবাধে বায়ু - চলাচলের ব্যবস্থা
ਵੈਂਟੀਲੇਟਰ,ভেন্টিলেটর
ਵਰਮਦਾਹ,ভেরামদাহ
ਵੈਸਟੀਬਿਊਲ,ভেস্টিবুল
ਵਿਲਾ,ভিলা
