Punjabi,Malayalam
ਔਰਬਿਟ ਦਾ ਝੁਕਾਅ,ഭ്രമണപഥത്തിന്റെ ചെരിവ്
ਝੁਕਾਅ,ചരിവ്
ਝੁਕਾਅ,ചായ്വുള്ള
ਝੁਕੇ ਜਹਾਜ਼,ചരിഞ്ഞ പ്രതലം
ਸ਼ਾਮਲ ਹਨ,ഉൾപ്പെടുത്തിയത്
ਸ਼ਾਮਿਲ,ഉൾപ്പെടുത്തൽ
ਅਧੂਰਾ ਗਾਮਾ ਫੰਕਸ਼ਨ,അപൂർണ്ണമായ ഗാമാ പ്രവർത്തനം
ਅਸੰਗਤਤਾ,പൊരുത്തക്കേട്
ਅਸੰਗਤ,പൊരുത്തമില്ലാത്ത
ਅਸੰਗਤ ਅੰਕੜੇ,പൊരുത്തമില്ലാത്ത സ്ഥിതിവിവരക്കണക്ക്
ਅਸੰਗਤ ਸਿਸਟਮ,പൊരുത്തമില്ലാത്ത സംവിധാനം
ਗਲਤ,തെറ്റായ
ਗਲਤ ਫੈਸਲਾ,തെറ്റായ തീരുമാനം
ਵਾਧਾ,വർധിപ്പിക്കുക
ਵਧਦੀ ਫੰਕਸ਼ਨ,വർദ്ധിച്ചുവരുന്ന പ്രവർത്തനം
ਵਾਧਾ,ഇൻക്രിമെന്റും
ਸਦਾ,അനിശ്ചിതകാല
ਅਨਿਸ਼ਚਿਤ ਰੂਪ,അനിശ്ചിത രൂപം
ਅਨਿਸ਼ਚਿਤ ਅਟੁੱਟ,അനിശ്ചിത അവിഭാജ്യ
ਅਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,അനിശ്ചിത മാട്രിക്സ്
ਅਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ,അനിശ്ചിത ചതുരാകൃതിയിലുള്ള രൂപം
ਆਜ਼ਾਦੀ,സ്വാതന്ത്ര്യം
ਸੁਤੰਤਰ ਘਟਨਾ,സ്വതന്ത്ര സംഭവം
ਸੁਤੰਤਰ ਫੰਕਸ਼ਨ,സ്വതന്ത്ര പ്രവർത്തനം
ਸੁਤੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,സ്വതന്ത്ര റാൻഡം വേരിയബിൾ
ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ,സ്വതന്ത്ര വേരിയബിൾ
ਸੁਤੰਤਰ ਪਰਿਵਰਤਨ,സ്വതന്ത്ര വേരിയേറ്റ്
ਅਨਿਸ਼ਚਿਤਤਾ,അനിശ്ചിതത്വം
ਅਨਿਸ਼ਚਿਤ,അനിശ്ചിതത്വമുള്ള
ਅਨਿਸ਼ਚਿਤ ਸਮੀਕਰਨ,അനിശ്ചിത സമവാക്യം
ਅਨਿਸ਼ਚਿਤ ਰੂਪ,അനിശ്ചിത രൂപം
ਸੂਚਕਾਂਕ,സൂചിക
ਇੱਕ ਸੈੱਟ ਦੁਆਰਾ ਸੂਚੀਬੱਧ,ഒരു സെറ്റ് ഉപയോഗിച്ച് സൂചികയിലാക്കിയത്
ਸੂਚੀਬੱਧ ਪਰਿਵਾਰ,സൂചികയിലുള്ള കുടുംബം
ਸੂਚਕਾਂਕ ਨੰਬਰ,സൂചിക നമ്പർ
ਉਪ-ਸਮੂਹ ਦਾ ਸੂਚਕਾਂਕ,ഉപഗ്രൂപ്പിന്റെ സൂചിക
ਸੂਚਕਾਂਕ ਸੈੱਟ,സൂചിക സെറ്റ്
ਸੂਚਕ,സൂചിക
ਸੂਚਕ ਸਮੀਕਰਨ,സൂചിക സമവാക്യം
ਉਦਾਸੀਨਤਾ ਵਕਰ,നിസ്സംഗത വക്രം
ਅਸਿੱਧੇ ਭਿੰਨਤਾ,പരോക്ഷ വ്യത്യാസം
ਅਸਿੱਧੇ ਸਬੂਤ,പരോക്ഷ തെളിവ്
ਅਵਿਭਾਜਿਤ,അവിഭാജ്യമായ
ਸ਼ਾਮਿਲ,ഇൻഡക്ഷൻ
ਪ੍ਰੇਰਕ,ഇൻഡക്റ്റീവ്
ਪ੍ਰੇਰਕ ਧਾਰਨਾ,ഇൻഡക്റ്റീവ് അനുമാനം
ਪ੍ਰੇਰਕ ਪਰਿਭਾਸ਼ਾ,ഇൻഡക്റ്റീവ് നിർവ്വചനം
ਪ੍ਰੇਰਕ ਅਨੁਮਾਨ,ഇൻഡക്റ്റീവ് അനുമാനം
ਅਸਮਾਨਤਾ,അസമത്വം
ਅਸਮਾਨਤਾ ਦੀ ਪਾਬੰਦੀ,അസമത്വ പരിമിതി
ਅਸਮਾਨਤਾ,അസമത്വം
ਜੜਤਾ,ജഡത്വത്തെ
inrtia ਫੋਰਸ,inrtia force
inertial,ജഡത്വം
ਅਢੁੱਕਵਾਂ ਅੰਤਰ,കൃത്യമായ വ്യത്യാസം
inflexion ਅੰਕ,ഇൻഫെക്‌ഷൻ പോയിന്റുകൾ
infimum,കഴിവില്ലാത്ത
ਬੇਅੰਤ,അനന്തമായ
ਬੇਅੰਤ ਅਯਾਮੀ,അനന്തമായ മാനം
ਅਨੰਤ ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ,അനന്തമായ ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്
ਬੇਅੰਤ ਖੇਡ,അനന്തമായ ഗെയിം
ਅਨੰਤ ਸਮੂਹ,അനന്തമായ സംഘം
ਅਨੰਤ ਅਟੁੱਟ,അനന്തമായ അവിഭാജ്യ
ਬੇਅੰਤ ਆਬਾਦੀ,അനന്തമായ ജനസംഖ്യ
ਬੇਅੰਤ ਲੜੀ,അനന്തമായ പരമ്പര
ਬੇਅੰਤ ਸੈੱਟ,അനന്തമായ സെറ്റ്
ਬੇਅੰਤ,അനന്തമായ
ਬੇਅੰਤ ਤੱਤ,അനന്തമായ ഘടകം
ਬੇਅੰਤ ਸਪੇਸ,അനന്തമായ സ്ഥലം
ਅਨੰਤਤਾਵਾਂ,അനന്തതകൾ
ਅਨੰਤਤਾ,അനന്തത
ਮਹਿੰਗਾਈ ਕਾਰਕ,പണപ്പെരുപ്പ ഘടകം
ਇਨਫੈਕਸ਼ਨਲ ਸਪਰਸ਼,ഇൻഫ്ലക്ഷണൽ ടാൻജെന്റ്
ਇਨਫੈਕਸ਼ਨਲ ਫੋਕਸਿੰਗ,ഇൻഫ്ലക്ഷണൽ ഫോക്കസിംഗ്
inflexion,വക്രത
ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਜਾਣਕਾਰੀ,ഒരു ഫംഗ്ഷന്റെ inf
ਜਾਣਕਾਰੀ ਮੈਟ੍ਰਿਕਸ,വിവര മാട്രിക്സ്
ਜਾਣਕਾਰੀ ਦੀ ਪ੍ਰਕਿਰਿਆ,വിവര പ്രോസസ്സിംഗ്
ਸੂਚਨਾ ਵਿਗਿਆਨ,വിവര ശാസ്ത്രം
ਬੇਮੇਲ,അസമമായ
ਅਸੰਗਤ ਸਮੀਕਰਨ,അസമമായ സമവാക്യം
inhomogeneous ਸਿਸਟਮ,അസമമായ സംവിധാനം
ਸ਼ੁਰੂਆਤੀ,പ്രാഥമിക
ਸ਼ੁਰੂਆਤੀ ਹਾਲਤ,പ്രാരംഭ അവസ്ഥ
ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ,പ്രാരംഭ വരി
ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ,പ്രാരംഭ പോയിന്റ്
ਸ਼ੁਰੂਆਤੀ ਹੱਲ,പ്രാരംഭ പരിഹാരം
ਸ਼ੁਰੂਆਤੀ ਗਤੀ,പ്രാരംഭ വേഗത
injective ਨਕਸ਼ਾ,കുത്തിവയ്പ്പ് മാപ്പ്
ਇੰਜੈਕਟਿਵ ਮੈਪਿੰਗ,ഇൻജക്റ്റീവ് മാപ്പിംഗ്
ਅੰਦਰੂਨੀ ਗੁਣਾ,ആന്തരിക ഗുണനം
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,ആന്തരിക പോയിന്റ്
ਅੰਦਰੂਨੀ ਉਤਪਾਦ,ആന്തരിക ഉൽപ്പന്നം
ਇੰਪੁੱਟ,ഇൻപുട്ട്
ਇਨਪੁਟ ਡਾਟਾ,ഇൻപുട്ട് ഡാറ്റ
ਇੰਪੁੱਟ ਗੇਟ,ഇൻപുട്ട് ഗേറ്റ്
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ,ഇൻപുട്ട് ഔട്ട്പുട്ട് വിശകലനം
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ,ഇൻപുട്ട് ഔട്ട്പുട്ട് നിയന്ത്രണ സംവിധാനം
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ,ഇൻപുട്ട് ഔട്ട്പുട്ട് സിസ്റ്റം
ਇੰਪੁੱਟ ਮਾਤਰਾ,ഇൻപുട്ട് അളവ്
ਇੰਪੁੱਟ ਰਜਿਸਟਰ,ഇൻപുട്ട് രജിസ്റ്റർ
ਇੰਪੁੱਟ ਟਰਮੀਨਲ,ഇൻപുട്ട് ടെർമിനൽ
ਲਿਖਿਆ ਚੱਕਰ,ആലേഖനം ചെയ്ത വൃത്തം
ਤੁਰੰਤ,തൽക്ഷണം
ਤੁਰੰਤ,തൽക്ഷണം
ਤਤਕਾਲ ਪ੍ਰਵੇਗ,തൽക്ഷണ ത്വരണം
ਰੋਟੇਸ਼ਨ ਦਾ ਤਤਕਾਲ ਧੁਰਾ,ഭ്രമണത്തിന്റെ തൽക്ഷണ അക്ഷം
ਤੁਰੰਤ ਕੇਂਦਰ,തൽക്ഷണ കേന്ദ്രം
ਤਤਕਾਲ ਗਤੀ,തൽക്ഷണ വേഗത
ਤੁਰੰਤ ਵਾਲੀਅਮ,തൽക്ഷണ വോളിയം
ਪੂਰਨ ਅੰਕ,പൂർണ്ണസംഖ്യ
ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,പൂർണ്ണസംഖ്യ ലീനിയർ പ്രോഗ്രാമിംഗ്
ਅਖੰਡਤਾ,സമഗ്രത
ਏਕੀਕ੍ਰਿਤ,സംയോജിപ്പിക്കാവുന്ന
ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,ഇന്റഗ്രബിൾ ഡിഫറൻഷ്യൽ സമവാക്യം
ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ,സംയോജിത സമവാക്യം
ਏਕੀਕ੍ਰਿਤ ਫੰਕਸ਼ਨ,സംയോജിത പ്രവർത്തനം
ਅਟੁੱਟ,സമഗ്രമായ
ਅਟੁੱਟ ਕੈਲਕੂਲਸ,അവിഭാജ്യ കാൽക്കുലസ്
ਅਟੁੱਟ ਵਕਰ,അവിഭാജ്യ വക്രം
ਅਟੁੱਟ ਡੋਮੇਨ,അവിഭാജ്യ ഡൊമെയ്ൻ
ਅਟੁੱਟ ਸਮੀਕਰਨ,സമഗ്ര സമവാക്യം
ਅਟੁੱਟ ਨੰਬਰ,സമഗ്ര സംഖ്യ
ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ,ആദ്യ തരത്തിലുള്ള അവിഭാജ്യഘടകം
ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ,സമഗ്രമായ പ്രാതിനിധ്യം
ਅਟੁੱਟ ਚਿੰਨ੍ਹ,അവിഭാജ്യ ചിഹ്നം
ਏਕੀਕ੍ਰਿਤ,സംയോജിപ്പിക്കുക
ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ,സംയോജിത ആഗിരണം ഗുണകം
ਏਕੀਕਰਣ ਕਾਰਕ,സംയോജിപ്പിക്കുന്ന ഘടകം
ਏਕੀਕਰਣ,സംയോജനം
ਵਿਭਿੰਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,വേർതിരിവിലൂടെയുള്ള സംയോജനം
ਭਾਗਾਂ ਦੁਆਰਾ ਏਕੀਕਰਣ,ഭാഗങ്ങൾ മുഖേനയുള്ള സംയോജനം
ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,യുക്തിസഹീകരണത്തിലൂടെയുള്ള സംയോജനം
ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ,പകരം വയ്ക്കൽ വഴിയുള്ള സംയോജനം
ਲਗਾਤਾਰ ਕਟੌਤੀ ਦੁਆਰਾ ਏਕੀਕਰਣ,തുടർച്ചയായി കുറയ്ക്കുന്നതിലൂടെ ഏകീകരണം
ਲੜੀ ਦੁਆਰਾ ਏਕੀਕਰਣ,പരമ്പര പ്രകാരമുള്ള സംയോജനം
ਵੈਕਟਰ ਦਾ ਏਕੀਕਰਣ,വെക്റ്ററിന്റെ സംയോജനം
ਇੱਕ ਬੰਦ ਸਤਹ ਉੱਤੇ ਏਕੀਕਰਣ,ഒരു അടഞ്ഞ പ്രതലത്തിൽ സംയോജനം
ਏਕੀਕਰਣ,ഇന്റഗ്രേറ്റർ
ਇੰਟੀਗਰੇਟਰ ਕੰਪੋਨੈਂਟ,ഇന്റഗ്രേറ്റർ ഘടകം
ਇੰਟੈਗਰੋ - ਵਿਭਿੰਨ ਸਮੀਕਰਨ,ഇന്റഗ്രോ - ഡിഫറൻഷ്യൽ സമവാക്യം
ਰੁਕਾਵਟ,തടസ്സപ്പെടുത്തുക
ਪਰਿਵਰਤਨਯੋਗ ਕਾਰਵਾਈ,പരസ്പരം മാറ്റാവുന്ന പ്രവർത്തനം
ਇੰਟਰਚੇਂਜ,കൈമാറ്റം
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,ഇന്റർക്ലാസ് പരസ്പരബന്ധം
ਅੰਤਰ ਸਬੰਧ,പരസ്പരബന്ധം
ਅੰਤਰ-ਸੰਬੰਧ ਗੁਣਾਂਕ,പരസ്പര ബന്ധ ഗുണകം
ਪਰਸਪਰ ਨਿਰਭਰਤਾ,പരസ്പരാശ്രിതത്വം
ਪਰਸਪਰ ਨਿਰਭਰ,പരസ്പരാശ്രിതം
ਦਿਲਚਸਪੀ,പലിശ
ਇੰਟਰਫੇਸ,ഇന്റർഫേസ്
ਇੰਟਰਫੇਸ਼ੀਅਲ ਕੋਣ,ഇന്റർഫേഷ്യൽ ആംഗിൾ
ਇਕਸਾਰ,സമഗ്രമായ
ਏਕੀਕ੍ਰਿਤ,സംയോജിപ്പിച്ചത്
ਅੰਦਰੂਨੀ,ഇന്റീരിയർ
ਅੰਦਰੂਨੀ ਕੋਣ,ആന്തരിക കോൺ
ਅੰਦਰੂਨੀ ਖੇਤਰ,ഇന്റീരിയർ ഏരിയ
ਅੰਦਰੂਨੀ ਡੋਮੇਨ,ഇന്റീരിയർ ഡൊമെയ്ൻ
ਅੰਦਰੂਨੀ ਤੱਤ,ആന്തരിക ഘടകം
ਇੱਕ ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ,ഒരു സെറ്റിന്റെ ഇന്റീരിയർ
ਅੰਦਰੂਨੀ ਵਿਰੋਧੀ ਕੋਣ,ഇന്റീരിയർ എതിർ കോണിൽ
ਅੰਦਰੂਨੀ ਗ੍ਰਹਿ,ആന്തരിക ഗ്രഹം
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,ഇന്റീരിയർ പോയിന്റ്
ਵਿਚਕਾਰਲਾ,ഇന്റർമീഡിയറ്റ്
ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ,ഇന്റർമീഡിയറ്റ് പോയിന്റ്
ਵਿਚਕਾਰਲਾ ਮੁੱਲ ਸਿਧਾਂਤ,ഇന്റർമീഡിയറ്റ് മൂല്യ സിദ്ധാന്തം
ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ,ആന്തരിക ദ്വിഭാഗം
ਇੰਟਰਪੋਲੇਸ਼ਨ,ഇന്റർപോളേഷൻ
ਇੰਟਰਪੋਲੇਸ਼ਨ ਫਾਰਮੂਲਾ,ഇന്റർപോളേഷൻ ഫോർമുല
ਨੂੰ ਕੱਟਣਾ,വിഭജിക്കുന്നു
ਕੱਟਣ ਵਾਲੇ ਕਰਵ,മുറിച്ചുകടക്കുന്ന വളവുകൾ
ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ,വിഭജിക്കുന്ന വരികൾ
ਚੌਰਾਹੇ,കവല
ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ,കവല വളവ്
ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ,വളവുകളുടെ കവല
ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ,സെറ്റുകളുടെ കവല
ਅੰਤਰਾਲ,ഇടവേള
ਅੰਤਰਾਲ ਅਨੁਮਾਨ,ഇടവേള എസ്റ്റിമേറ്റ്
ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,ഇടവേള കണക്കാക്കൽ
ਅੰਤਰਾਲ ਮੱਧ-ਬਿੰਦੂ,ഇടവേള മധ്യ പോയിന്റ്
ਅੰਤਰ-ਬਲਾਕ ਪ੍ਰਭਾਵ,ഇൻട്രാ-ബ്ലോക്ക് പ്രഭാവം
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,ഇൻട്രാക്ലാസ് പരസ്പരബന്ധം
ਅੰਤਰ,മാറ്റമില്ലാത്തത്
ਅਸਥਿਰ,മാറ്റമില്ലാത്ത
ਅਸਥਿਰ ਸਿਸਟਮ,മാറ്റമില്ലാത്ത സംവിധാനം
ਵਸਤੂ ਸੂਚੀ,ഇൻവെന്ററി
ਵਸਤੂਆਂ ਦੀ ਵੰਡ,ഇൻവെന്ററി അലോക്കേഷൻ
ਵਸਤੂ ਨਿਯੰਤਰਣ,ഇൻവെന്ററി നിയന്ത്രണം
ਵਸਤੂ ਨਿਯੰਤਰਣ ਮਾਡਲ,ഇൻവെന്ററി നിയന്ത്രണ മോഡൽ
ਵਸਤੂ ਕੰਟਰੋਲ ਸਿਸਟਮ,ഇൻവെന്ററി നിയന്ത്രണ സംവിധാനം
ਵਸਤੂ ਚੱਕਰ,ഇൻവെന്ററി സൈക്കിൾ
ਵਸਤੂ ਰੱਖਣ ਦੀ ਲਾਗਤ,ഇൻവെന്ററി ഹോൾഡിംഗ് ചെലവ്
ਵਸਤੂ ਅੰਕ,ഇൻവെന്ററി പോയിന്റ്
ਵਸਤੂ ਨੀਤੀ,ഇൻവെന്ററി നയം
ਵਸਤੂ ਦੀ ਸਥਿਤੀ,ഇൻവെന്ററി സാഹചര്യം
ਉਲਟ,വിപരീതം
ਉਲਟ ਸਬੰਧ,വിപരീത പരസ്പരബന്ധം
ਉਲਟ ਫੰਕਸ਼ਨ,വിപരീത പ്രവർത്തനം
ਉਲਟ ਹਾਈਪਰਬੌਲਿਕ ਫੰਕਸ਼ਨ,വിപരീത ഹൈപ്പർബോളിക് പ്രവർത്തനം
ਉਲਟ ਅਨੁਪਾਤਕ,വിപരീത അനുപാതം
ਉਲਟ ਮੈਪਿੰਗ,വിപരീത മാപ്പിംഗ്
ਉਲਟ ਸੰਖਿਆ,വിപരീത സംഖ്യ
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਉਲਟ,ഒരു മാട്രിക്സിന്റെ വിപരീതം
ਉਲਟ ਕ੍ਰਮਵਾਰ,വിപരീത ക്രമമാറ്റം
ਉਲਟ ਅਨੁਪਾਤ,വിപരീത അനുപാതം
ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ,വിപരീത ത്രികോണമിതി പ്രവർത്തനം
ਉਲਟ ਫਾਰਮੂਲਾ,വിപരീത ഫോർമുല
ਕ੍ਰਮ ਦੇ ਉਲਟ,ക്രമത്തിന്റെ വിപരീതം
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,വിപരീത മാട്രിക്സ്
ਉਲਟ ਤਬਦੀਲੀ,വിപരീത പരിവർത്തനം
ਤਰਕਹੀਣ,യുക്തിരഹിതമായ
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,യുക്തിരഹിതമായ സമവാക്യം
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,യുക്തിരഹിതമായ ആവിഷ്കാരം
ਤਰਕਹੀਣ ਸੰਖਿਆ,യുക്തിരഹിതമായ സംഖ്യ
ਤਰਕਹੀਣ ਜੜ੍ਹ,യുക്തിരഹിതമായ റൂട്ട്
ਅਟੱਲ,അപ്രസക്തമായ
irrotational ਵੈਕਟਰ,പ്രകോപനപരമായ വെക്റ്റർ
irrotational ਵੈਕਟਰ ਫੰਕਸ਼ਨ,പ്രകോപനപരമായ വെക്റ്റർ പ്രവർത്തനം
irrotational ਵੇਗ,പ്രകോപനപരമായ വേഗത
isogonal,സമകോണാകൃതിയിലുള്ള
isokurtosis,isokurtosis
ਅਲੱਗ ਜ਼ਰੂਰੀ ਇਕਵਚਨਤਾ,ഒറ്റപ്പെട്ട അത്യാവശ്യമായ ഏകത്വം
ਅਲੱਗ ਬਿੰਦੂ,ഒറ്റപ്പെട്ട പോയിന്റ്
isometric,ഐസോമെട്രിക്
ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ,ഐസോസിലിസ് കോൺഫിഗറേഷൻ
ਦੁਹਰਾਇਆ ਅਟੁੱਟ,ആവർത്തിച്ച അവിഭാജ്യ
ਦੁਹਰਾਇਆ ਇੰਟਰਪੋਲੇਸ਼ਨ,ആവർത്തിച്ചുള്ള ഇന്റർപോളേഷൻ
ਦੁਹਰਾਓ,ആവർത്തനം
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,ആവർത്തന സൂത്രവാക്യം
ਦੁਹਰਾਓ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,ആവർത്തന സംയോജന ഫോർമുല
ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,ആവർത്തന നടപടിക്രമം
ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ,ആവർത്തന സാങ്കേതികത
ਜੈਕੋਬੀਅਨ,യാക്കോബിയൻ
ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ,യാക്കോബിയൻ ഡിറ്റർമിനന്റ്
ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ,യാക്കോബിയൻ മാട്രിക്സ്
ਸੈੱਟਾਂ ਦਾ ਜੋੜ,സെറ്റുകളുടെ കൂട്ടിച്ചേർക്കൽ
ਸੰਯੁਕਤ,സംയുക്ത
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,സംയുക്ത സാന്ദ്രത പ്രവർത്തനം
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,ജോയിന്റ് ഫ്രീക്വൻസി ഫംഗ്ഷൻ
ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,സംയുക്തമായി ആശ്രയിക്കുന്ന വേരിയബിൾ
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,സംയുക്ത സംഭാവ്യത
ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ),ചേരുക (=യൂണിയൻ)
ਛਾਲ,ചാടുക
ਛਾਲ ਬੰਦ,ജമ്പ് നിർത്തലാക്കൽ
ਜਾਇਜ਼,ന്യായീകരണം
ਜਾਇਜ਼ ਠਹਿਰਾਓ,ന്യായീകരിക്കുക
Karnaugh ਨਕਸ਼ਾ,കർണാഗ് ഭൂപടം
ਕਰਨਲ,കേർണൽ
ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ,മാപ്പിംഗിന്റെ കേർണൽ
ਕਿਨੇਮੈਟਿਕਸ,ചലനാത്മകത
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,ഗതികോർജ്ജം
ਗਤੀ ਵਿਗਿਆਨ,ചലനാത്മകത
ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ,കോൾമോഗോറോഫ് സ്മിർനോവ് ടെസ്റ്റ്
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,ക്രോനെക്കർ ഡെൽറ്റ
kurtosis,കുർട്ടോസിസ്
Lagrange ਦੇ ਫੰਕਸ਼ਨ,ലഗ്രാഞ്ചിന്റെ പ്രവർത്തനം
Lagrange ਦੇ ਗੁਣਕ,ലഗ്രാഞ്ചിന്റെ ഗുണിതങ്ങൾ
ਲਾਮਿਨਾ,ലാമിന
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,ലാപ്ലേസ് രൂപാന്തരം
ਵੱਡੀ ਗਿਣਤੀ,വലിയ സംഖ്യ
ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ),ഒളിഞ്ഞിരിക്കുന്ന റൂട്ട് (=സവിശേഷമായ റൂട്ട്)
ਪਾਸੇ ਦੀ ਸਤਹ,ലാറ്ററൽ ഉപരിതലം
ਲਾਤੀਨੀ ਵਰਗ,ലാറ്റിൻ ചതുരം
latus ਗੁਦਾ,ലാറ്റസ് മലാശയം
ਕਾਨੂੰਨ,നിയമം
ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,വേഗത കൂട്ടുന്നതിനുള്ള നിയമം
ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,അഡിറ്റിവിറ്റി നിയമം
ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ,റിട്ടേൺ കുറയ്ക്കുന്നതിനുള്ള നിയമം
ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ,ഗുരുത്വാകർഷണ നിയമം
ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,ഗ്രൂപ്പുകൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,ചെലവ് വർദ്ധിപ്പിക്കുന്നതിനുള്ള നിയമം
ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ,സൂചികകളുടെ നിയമം
ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ,ജഡത്വ നിയമം
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,വലിയ സംഖ്യകളുടെ നിയമം
ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ,സാധ്യത നിയമം
ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ,സൈനുകളുടെ നിയമം
ਘਾਤਕ ਦੇ ਨਿਯਮ,എക്‌സ്‌പോണന്റുകളുടെ നിയമങ്ങൾ
ਗਤੀ ਦੇ ਨਿਯਮ,ചലന നിയമങ്ങൾ
ਪਰਤ,പാളി
ਮੋਹਰੀ ਗੁਣਾਂਕ,മുൻനിര ഗുണകം
ਮੋਹਰੀ ਵਿਕਰਣ,പ്രമുഖ ഡയഗണൽ
ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ,മുൻനിര സബ്മാട്രിക്സ്
ਮੋਹਰੀ ਮਿਆਦ,മുൻനിര പദം
ਘੱਟੋ-ਘੱਟ,കുറഞ്ഞത്
