Bengali,Gujarati
সিঙ্ক্রোনাস গতি,સિંક્રનસ ઝડપ
আইসোমেট্রিক,આઇસોમેટ્રિક
সামঞ্জস্যপূর্ণ,ઇક્વિપોટેન્શિયલ
equi-energed,સમ-શક્તિયુક્ત
"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)","સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)"
"বিচ্ছিন্ন করা, (adj.), আলাদা করা","અલગ પાડવું, (સં.), અલગ કરવું"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","અલગ, અલગ, એકલ"
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ","અલગતા, અલગતા, અલગતા"
আইসোমার,આઇસોમર
আইসোমার,આઇસોમર
আইসোমেরিজম,આઇસોમેરિઝમ
"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক","isometric, tritezole, cubic, isometric"
আইসোমরফিজম,આઇસોમોર્ફિઝમ
আইসোমরফিক,આઇસોમોર્ફિક
আইসোথার্ম,ઇસોથર્મ
আইসোথার্ম,ઇસોથર્મ
আইসোটোপ,આઇસોટોપ્સ
আইসোটোপ,આઇસોટોપ્સ
আইসোট্রপিক,આઇસોટ્રોપિક
বৃত্তাকার লাইন,ગોળાકાર રેખા
আইসোমরফিজম,આઇસોમોર્ફિઝમ
পুনরাবৃত্তি,પુનરાવર્તન
অন্তর্নিহিত অর্ধপরিবাহী,આંતરિક સેમિકન્ડક્ટર
জ্যাম ইন্টারফেরোমিটার,જામ ઇન્ટરફેરોમીટર
"jerk, rebound","આંચકો, રિબાઉન્ડ"
"জেট, মাথা","જેટ, માથું"
জেট-রকেট চালনা,જેટ-રોકેટ પ્રોપલ્શન
জে-জে কাপলিং,J-J કપલિંગ
jolly bent,જોલી બેન્ટ
জুল-তাপ,જુલ-ગરમી
জুলিমিটার,જુલેમીટર
জুল-থমসন প্রভাব,જૌલ-થોમસન અસર
জুল,જુલ
"কোদাল, লাফ, বাঁশি","કોદાળી, કૂદકો, વાંસળી"
সন্ধি,સંધિ
সঙ্গম স্থান,સંગમ સ્થળ
সঠিক শব্দাংশ,યોગ્ય ઉચ્ચારણ
"kesanidhi, proximity","કેસનિધિ, નિકટતા"
"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ","કેલિડોસ્કોપ, કેલિડોસ્કોપ"
"কাপা ম্যাসনস, কে-ম্যাসনস","કપ્પા મેસન્સ, કે-મેસન્સ"
ক্যাথোড,કેથોડ
ঘনায়ান,ઘનાયન
কে-ব্যান্ড,કે-બેન્ડ
কে-ক্যাপচার,K-કેપ્ચર
k-রিসেপ্টর,k-રિસેપ્ટર
কেলভিন আনুমানিক,કેલ્વિન અંદાજ
একজাতের একক,એકરૂપતાનું એકમ
ker সেল,કેર સેલ
"চাবি, পর্দা, চাবি","ચાવી, પડદો, ચાવી"
"কী বোর্ড, পর্দা বার","કી બોર્ડ, પડદાની પટ્ટી"
প্রারম্ভিক স্বরবর্ণ,પ્રારંભિક સ્વર
কী পালস,કી પલ્સ
নির্দেশক শব্দ,મુખ્ય શબ્દ
অভিক্ষেপ,પ્રક્ષેપણ
প্রতিরোধ,પ્રતિકાર
কেজি,કિલો ગ્રામ
কিলোজুল,કિલોજુલ
কিলোপারসেক,કિલોપારસેક
কিলোটন বোমা,કિલોટન બોમ્બ
গতিসংক্রান্ত,ગતિશીલ
বিশুদ্ধভাবে গতিশীল,કેવળ ગતિશીલ
"গতিশীল, গতিশীল","ગતિશીલ, ગતિશીલ"
গতিশীলভাবে,ગતિશીલ રીતે
ফ্র্যাকচার,અસ્થિભંગ
klystron,ક્લીસ્ટ્રોન
ধারালো কিনারা,તીક્ષ્ણ ધાર
ক্রুস্কাল সীমান্ত,ક્રુસ્કલ સરહદ
হাইপোথার্মোজেনিক,થર્મોજેનિક
লেবেল,લેબલ
"চিহ্নিত, খোদাই করা, লেবেলযুক্ত","ચિહ્નિત, અંકિત, લેબલ થયેલ"
গবেষণাগার,પ્રયોગશાળા
মই,સીડી
ঘড়ির কাঁটার বিপরীত দিকে,ઘડિયાળની વિરુદ્ધ દિશામાં
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા"
সামনে পিছনে,આગળ અને પાછળ
Lagrange সম্প্রচার,Lagrange પ્રસારણ
ল্যাগ্রাঞ্জিয়ানিজম,લેગ્રેન્જિયનિઝમ
ভেড়ার বাচ্চা সৃষ্টি,ઘેટાંની રચના
"তক্তা, বোর্ড",પાટિયું બોર્ડ
পৃষ্ঠীয় প্লেট,ડોર્સલ પ્લેટ
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ"
"কলাই, প্যানেল, স্তর, স্তর বন্ড","પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ"
স্তরবিন্যাস,સ્તરીકરણ
ল্যামিনা,લેમિના
"বাতি, বাতি","દીવો, દીવો"
"কাজল, দীপ কাজল","કાજલ, દીપ કાજલ"
lande-ব্যবধান নিয়ম,લેન્ડ-ઇન્ટરવલ નિયમ
ল্যান্ডে বিভাজন ফ্যাক্টর,લેન્ડે વિભાજન પરિબળ
অবতরণ,ઉતરાણ
"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান","સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો"
larmore ফ্রিকোয়েন্সি,લાર્મોર આવર્તન
larmore precession,larmore precession
লেজার,લેસર
লেজারাইজেশন,લેસરાઇઝેશન
গোপন,ગુપ્ત
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","બાજુની, બાજુની, બાજુની"
"অক্ষাংশ, অক্ষাংশ","અક્ષાંશ, અક્ષાંશ"
"জালি, জালি","જાળી, જાળી"
লাউ ক্লাস,laue વર્ગ
শুরু করা,લોન્ચ
শুরু করা,લોન્ચ
লঞ্চ প্ল্যাটফর্ম,લોન્ચ પ્લેટફોર્મ
ভর অনুপাত আইন,સમૂહ ગુણોત્તર કાયદો
একাধিক অনুপাত নিয়ম,બહુવિધ ગુણોત્તર નિયમ
"স্তর, স্তর","સ્તર, સ્તર"
এল-ব্যান্ড,એલ-બેન્ડ
"সীসা, সীসা, সীসা, সীসা, সীসা","લીડ, લીડ, સીસું, સીસું, સીસું"
এগিয়ে,આગળ
"চুন, লিকিং (Cr.), Risen Line, Chyawan","ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan"
"চিবানো, ক্ষয়, ফুটো","ચાવવા, કાટ, લીક"
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
অন্তত গণনা,ઓછામાં ઓછી ગણતરી
ল্যাচ তার,લેચ વાયર
লেডুক প্রভাব,Leduc અસર
বৈধ ওহম,માન્ય ઓહ્મ
- ইলেকট্রন,- ઇલેક્ટ્રોન
দৈর্ঘ্য সীমাবদ্ধতা,લંબાઈની મર્યાદા
প্রসারণ,વિસ્તરણ
লেন্স,લેન્સ
লেঞ্জের আইন,લેન્ઝનો કાયદો
সমতল টানেল,સપાટ ટનલ
অনুভূমিক ফ্লাইট,આડી ઉડાન
"সমতলকরণ, সমতলকরণ","સ્તરીકરણ, સ્તરીકરણ"
"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু","આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ"
আত্মবিশ্বাস এর ধাপ,આત્મવિશ્વાસનું સ્તર
তাত্পর্য স্তর,મહત્વ સ્તર
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা","આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ"
"লিভার, লিভার","લિવર, લિવર"
ভার্চুয়াল দোলন,વર્ચ્યુઅલ ઓસિલેશન
"লিডার, লেজার ইনফ্রারেড রাডার","લિડર, લેસર ઇન્ફ્રારેડ રડાર"
"জীবন, বয়স","જીવન, ઉંમર"
"উত্তোলন, উত্তোলন","લિફ્ટ, લિફ્ટ"
মুক্তির মুহূর্ত,વિમોચન ક્ષણ
"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো","ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ"
"নাতিশীতোষ্ণ., আলো আপ","સમશીતોષ્ણ., પ્રકાશ"
বজ্র,વીજળી
আলোকবর্ষ আলোকবর্ষ,પ્રકાશ વર્ષ પ્રકાશ વર્ષ
"সমজাতীয়, সমজাতীয়, সমজাতীয়","સજાતીય, સજાતીય, સજાતીય"
"সীমা, প্রান্তিক","મર્યાદા, સીમાંત"
"সীমা, সীমা, চরম","મર્યાદા, મર્યાદા, આત્યંતિક"
বর্তমান সীমা,વર્તમાન મર્યાદા
"রেখা, রেখা, উপবৃত্তাকার","રેખા, રેખા, લંબગોળ"
"রৈখিক, রৈখিক, রৈখিক","રેખીય, રેખીય, રેખીય"
রৈখিককরণ,રેખીયકરણ
"একঘেয়েমি, রৈখিকতা","એકવિધતા, રેખીયતા"
"এককভাবে, রৈখিকভাবে","એકલા, રેખીય રીતે"
লাইন সম্ভাব্য,રેખા સંભવિત
রৈখিক অপূর্ণতা,રેખીય અપૂર્ણતા
স্ট্রোক লাইন,સ્ટ્રોક લાઇન
রৈখিক বর্ণালী,રેખીય સ્પેક્ટ્રમ
লাইন ভোল্টেজ,રેખા વોલ્ટેજ
"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক","બંધન, તાર, સાંકળ, ગ્રંથિ, કડી"
তরলীকরণ,પ્રવાહીકરણ
তরলীকৃত,લિક્વિફાઇડ
তরলীকৃত,લિક્વિફાઇડ
তরল,પ્રવાહી
তরল জলাধার,પ્રવાહી જળાશય
তরল স্ফটিক,લિક્વિડ ક્રિસ્ટલ
তরলতা,પ્રવાહીતા
তরল চালিত রকেট,પ્રવાહી-સંચાલિત રોકેટ
লিসাজু পরিসংখ্যান,લિસાજુ આંકડા
"তালিকা, তালিকা","યાદી, યાદી"
"তালিকা, তালিকা","સૂચિ, સૂચિ"
লিটার,કચરા
লাইভ প্রোগ্রাম,જીવંત કાર્યક્રમ
বৈদ্যুতিক তার,ઇલેક્ટ્રિક વાયર
"লোড, লোড, লোড, লোড, লোড","લોડ, લોડ, લોડ, લોડ, લોડ"
চুম্বক পাথর,ચુંબક પથ્થર
"স্থানীয়, স্থানীয়","સ્થાનિક, સ્થાનિક"
স্থানীয় ম্যাক্সওয়েলি,સ્થાનિક મેક્સવેલી
"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান","સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન"
সংযুক্ত দোষ,બંધાયેલ દોષ
"তালাক, চালান","તલાક, માલસામાન"
"locus, locus","લોકસ, લોકસ"
চুম্বক পাথর,ચુંબક પથ્થર
লগারিদমিক,લઘુગણક
যুক্তিবিদ্যা,તર્કશાસ્ત્ર
যুক্তিসঙ্গত,વાજબી
"লজিস্টিকস, অপারেশন সায়েন্স","લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ"
লন্ডন Vanderwaals আকর্ষণ,લંડન વાન્ડરવાલ્સ આકર્ષણો
দূরবর্তী সংক্রমণ,દૂરસ્થ ટ્રાન્સમિશન
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","રેખાંશ, રેખાંશ"
রাভিনেচের দ্রাঘিমাংশ,રેવિનેચનું રેખાંશ
"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য","રેખાંશ, રેખાંશ"
দীর্ঘ স্বরবর্ণ,લાંબો સ્વર
"loop, loop, loop (ed.), loop (v.), prasand","loop, loop, loop (ed.), loop (v.), prasand"
শিথিলভাবে আবদ্ধ,ઢીલી રીતે બંધાયેલ
"sparsely packed, packed","ભાગ્યે જ ભરેલું, ભરેલું"
লরেন্টের ফিটজেরাল্ড সংকোচন,લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન
ক্ষতি মুক্ত লাইন,નુકશાન મુક્ત રેખા
ক্ষয়প্রাপ্ত অস্তরক,ક્ષીણ થયેલ ડાઇલેક્ટ્રિક
শক্তি,તાકાત
"নিম্ন চাপ এলাকা, বিষণ্নতা","નીચા દબાણ વિસ્તાર, હતાશા"
"অবজ্ঞা, কম","તિરસ્કાર, નીચું"
"সর্বনিম্ন, ক্ষুদ্রতম","સૌથી નીચું, સૌથી નાનું"
নিকৃষ্ট ভ্যাকুয়াম,હલકી ગુણવત્તાવાળા શૂન્યાવકાશ
উজ্জ্বলতা,તેજ
সন্দীপ্তি,સંદીપ્તિ
উজ্জ্বল,તેજસ્વી
শিখা।,જ્યોત.
"দীপ, প্রদীপী, জ্যোতি-","દીપ, પ્રદીપી, જ્યોતિ-"
চন্দ্র দিন,ચંદ્ર દિવસ
চন্দ্রগ্রহণ,ચંદ્રગ્રહણ
চাঁদ উপগ্রহ,ચંદ્ર ઉપગ્રહ
চাঁদ ফেজ পরিবর্তন,ચંદ્ર તબક્કામાં ફેરફાર
লাক্স,લક્સ
লাইমান সিরিজ,લીમેન સિરીઝ
স্থূল,સ્થૂળ
স্থূল,સ્થૂળ
ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন,જાદુઈ ફાનસ સચિત્ર ફાનસ
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা","માયા નંબર, મેજિક નંબર, પરમેનન્સ નંબર"
চুম্বকীয়ভাবে,ચુંબકીય રીતે
চৌম্বক,ચુંબકીય
চৌম্বক প্রতিরোধক,ચુંબકીય રેઝિસ્ટર
চুম্বকীয়করণ,ચુંબકીકરણ
চুম্বককরণ,ચુંબકીકરણ
চুম্বকত্ব,ચુંબકત્વ
চুম্বক তাপীয় প্রভাব,ચુંબક થર્મલ અસર
চুম্বক হাইড্রোডাইনামিকস,ચુંબક હાઇડ્રોડાયનેમિક્સ
চুম্বক হাইড্রোস্ট্যাটিক্স,ચુંબક હાઇડ્રોસ્ટેટિક્સ
ম্যাগনেটোমিটার,મેગ્નેટોમીટર
চুম্বক,મેગ્નેટોન
চুম্বক বৃত্ত,ચુંબક વર્તુળ
স্থির চুম্বকত্ব,સ્થિર ચુંબકત્વ
ম্যাগনেট্রন সংশোধনকারী,મેગ્નેટ્રોન રેક્ટિફાયર
বিবর্ধিত চিত্র,વિસ્તૃત છબી
ম্যাগনিফায়ার,બૃહદદર્શક
"বড় করা, বড় করা","મોટું કરવું, મોટું કરવું"
"ম্যাগনিফায়ার, ম্যাগনিফিকেশন-","મેગ્નિફાયર, મેગ્નિફિકેશન-"
ম্যাগনিফাইং লেন্স,બૃહદદર્શક લેન્સ
"magnitude, magnitude","તીવ્રતા, તીવ્રતા"
ম্যাগনন,મેગ્નન
প্রধান ব্যান্ড,મુખ્ય બેન્ડ
"প্রধান সড়ক, প্রধান লাইন",મુખ્ય માર્ગ મુખ્ય લાઇન
"প্রধান তার, প্রধান ট্যাপ","મુખ્ય તાર, મુખ્ય નળ"
"রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ","જાળવણી, પોષણ, જાળવણી"
মেয়র নির্যাস,mayorana અર્ક
প্রধান অক্ষ,મુખ્ય ધરી
প্রধান ত্রুটি,મુખ્ય ખામી
বহুমুখী,બહુવિધ
মাস্টার টোন,મુખ્ય સ્વર
যোগাযোগ এবং বিরতি,સંપર્ક કરો અને બ્રેક કરો
নমনীয়তা,વ્યગ્રતા
দক্ষতা,કુશળતા
ম্যানুয়াল ম্যানিপুলেশন,મેન્યુઅલ મેનીપ્યુલેશન
চালক,ઓપરેટર
মনুষ্যবাহী বেলুন,માનવસહિત બલૂન
"ব্যারোমিটার, ম্যানোমিটার","મેનોમીટર, મેનોમીટર"
পলিহেড্রন,બહુહેડ્રોન
মানুষ মানুষ বছর,માણસ માણસ વર્ષો
"প্রান্তিক, প্রান্তিক, প্রান্তিক","સીમાંત, સીમાંત, સીમાંત"
প্রান্তিক এনট্রপি,સીમાંત એન્ટ્રોપી
নিরাপদ প্রাঙ্গনে,સલામત જગ્યા
নাবিক শুইচাক,નાવિક Dsuichak
"চিহ্ন, চিহ্ন, চিহ্ন","ગુણ, ગુણ, ગુણ"
মার্কার,માર્કર
maser,મેસર
"মুখোশ, মুখোশ, আবরণ","માસ્ક, માસ્ક, કવર"
ঢেকে ফেলা,ઢાંકવું
"ভর, ভর, বাল্ক","સમૂહ, સમૂહ, જથ્થાબંધ"
ভর প্রাচুর্য,સામૂહિક વિપુલતા
ভর অনুপাত প্রতিক্রিয়া,સમૂહ ગુણોત્તર પ્રતિક્રિયા
"ভর ঘনত্ব, ভর ঘনত্ব, ভর ঘনত্ব, ভর প্রাচুর্য","સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક વિપુલતા"
ভর ক্ষতি,સામૂહિક નુકશાન
মাস্টার নিউক্লিয়াস,મુખ્ય ન્યુક્લિયસ
ভর গতি,સમૂહ ગતિ
ভর প্রতিরোধ ক্ষমতা,સામૂહિક પ્રતિકારકતા
"মাস্টার প্লেট, মাস্টার প্লেট","માસ્ટર પ્લેટ, માસ્ટર પ્લેટ"
ম্যাচ,મેળ
মিলে গেছে,મેળ ખાતી
ম্যাচিং,મેચિંગ
"ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স","મેટ્રિક્સ, મેટ્રિક્સ, મેટ્રિક્સ, મેટ્રિક્સ"
"বস্তু, পদার্থ","પદાર્થ, પદાર્થ"
সর্বোচ্চ,મહત્તમ
"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ","સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ"
সর্বাধিক অনুমোদিত,મહત્તમ અનુમતિપાત્ર
ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন,મેક્સવેલ-વોલ્ટ્સમેન વિતરણ કાયદો
ম্যাক্সওয়েলি বিতরণ,મેક્સવેલી વિતરણ
"ম্যাকলিওড গেজ, ম্যাকলিওড গেজ","મેકલિયોડ ગેજ, મેકલિયોડ ગેજ"
মানে,અર્થ
"মানে মুক্ত পথ, মানে মুক্ত পথ","મતલબ મુક્ત માર્ગ, મતલબ મુક્ત માર્ગ"
গড় বয়স গড় বয়স,સરેરાશ વય સરેરાશ વય
মানে জীবন,અર્થ જીવનકાળ
বিছানা পরিমাপ,પથારી માપો
"পরিমাপ, পরিমাপ, পরিমাপ","માપ, માપ, માપ"
"বল, যান্ত্রিক","બળ, યાંત્રિક"
যান্ত্রিক সুবিধা,યાંત્રિક લાભ
"বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা","બળ વિજ્ઞાન, મિકેનિક્સ, મિકેનિક્સ"
যান্ত্রিকীকরণ,યાંત્રિકરણ
"মেকানিজম, মেকানিক্স","મિકેનિઝમ, મિકેનિક્સ"
"মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা","મધ્ય, મધ્ય, મધ્ય, મધ્ય"
"স্থূল, গুরু, মহা, পরিষ্কার, নিয়ুত (দশলক্ষা)","સ્થૂળ, ગુરુ, મહા, સ્પષ્ટ, નિયુત (દશલક્ષા)"
মেগাকিউরি,મેગાક્યુરી
ম্যাগোম,મેગોમ
মাউসনার প্রভাব,મૌસનર અસર
এম-ইলেক্ট্রন,એમ-ઇલેક્ટ્રોન
"উচ্চারণ, তাল","સ્વર, લય"
"গলে যাওয়া (adj.), to melt, to melt (ver.)","ઓગળવું (વિશેષ.), ઓગળવું, ઓગળવું (ver.)"
"গলানো, গলানো","ઓગળવું, ઓગળવું"
গলনাঙ্ক,ગલાન્બિંદુ
"মেমরি, মেমরি সিস্টেম","મેમરી, મેમરી સિસ્ટમ"
"meniscus, meniscus","meniscus, meniscus"
"pariya, murial","પરિયા, મ્યુરીયલ"
"পারদ-ব্যারোমিটার, পারদ-ব্যারোমিটার","પારો-બેરોમીટર, પારો-બેરોમીટર"
"পারদিক, ময়ুরিক","પારદિક, મયુરિક"
মেরিডিয়ান,મેરીડીયન
গুণাঙ্ক,ગુણાંક
রাজমিস্ত্রি,ચણતર
"মেসোনি পোল, ইউকাওয়া পোল","મેસોની પોલ, યુકાવા પોલ"
বার্তা,સંદેશ
"ধাতু, মৌলিক পদার্থ","ધાતુઓ, મૂળભૂત બાબત"
"ধাতব কাজ, ধাতু চিত্রণ","મેટલવર્કિંગ, મેટલ ચિત્ર"
অধিবিদ্যা,અધ્યાત્મશાસ્ત્ર
মিতব্যয়ী,કરકસર
উল্কা,ઉલ્કા
উল্কা,ઉલ્કા
আবহাওয়া সংক্রান্ত,હવામાનશાસ્ત્ર
আবহাওয়াবিদ,હવામાનશાસ્ત્રી
"মিটার সেতু, মিটার সেতু","મીટર પુલ, મીટર પુલ"
"দূরত্ব, মিটার","અંતર, મીટર"
মাইকেলসনের ইন্টারফেরোমিটার,મિશેલસનનું ઇન્ટરફેરોમીટર
মাইক্রোঅ্যাম্পিয়ার,માઇક્રોએમ્પીયર
মাইক্রো বিশ্লেষণ,સૂક્ષ્મ વિશ્લેષણ
মাইক্রো-ক্যাননিকাল সেট,માઇક્રો-કેનોનિકલ સમૂહ
মাইক্রো ক্যানোনিকাল সম্প্রদায়,માઇક્રો કેનોનિકલ સમુદાય
মাইক্রো সার্কিট,માઇક્રો સર્કિટ
মাইক্রো ফিসার,માઇક્રો ફિશર
মাইক্রন,માઇક્રોન
মাইক্রোফোন,માઇક્રોફોન
"মাইক্রোফটোগ্রাফ, মাইক্রোস্কোপ ফটো","માઇક્રોફોટોગ્રાફ, માઇક્રોસ્કોપ ફોટો"
মাইক্রোফিজিক্স,માઇક્રોફિઝિક્સ
"মাইক্রোস্কোপ, মাইক্রোস্কোপ","માઇક્રોસ્કોપ, માઇક્રોસ્કોપ"
"মাইক্রোস্কোপিক, মাইক্রোস্কোপ, মাইক্রোস্কোপ","માઇક્રોસ્કોપિક, માઇક્રોસ્કોપ, માઇક્રોસ્કોપ"
সূক্ষ্ম ব্যাপার,સરસ બાબત
মাইক্রোস্কোপ,માઇક્રોસ્કોપ
"মাইক্রোস্টেট, মাইক্রোস্টেট","માઇક્રોસ્ટેટ, માઇક્રોસ્ટેટ"
মাইক্রোটর,માઇક્રોટૌર
মাইক্রো তরঙ্গ,સૂક્ષ્મ તરંગ
মেরিডিয়ান,મેરીડીયન
মধ্য,મધ્ય
ইনকামিং আয়ন,ઇનકમિંગ આયન
মাইল,માઇલ
"আকাশ গঙ্গা, মিলখা মেখলা","આકાશ ગંગા, મિલ્ખા મેખલા"
মিলার সূচক,મિલર ઇન્ડેક્સ
খনিজ,ખનિજો
শর্ট সার্কিট,શોર્ટ સર્કિટ
সংক্ষিপ্তকরণ,શોર્ટનિંગ
ন্যূনতম পথ,ન્યૂનતમ રસ્તો
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","સૌથી નીચો, સૌથી નીચો, સૌથી નીચો, સૌથી નીચો"
সর্বনিম্ন আয়নকরণ,સૌથી ઓછું આયનીકરણ
সংখ্যালঘু বাহক,લઘુમતી વાહક
সংখ্যালঘু নির্গমনকারী,લઘુમતી ઉત્સર્જકો
সংক্ষিপ্ত স্বর,ટૂંકા સ્વર
"শিল্প, মিনিট, মিনিট","કલા, મિનિટ, મિનિટ"
মারিচিকা,મારીચિકા
"আয়না, মুকুর","અરીસો, મુકુર"
"প্রতিপ নিউক্লিয়াস, প্রতিপ নিউক্লিয়াস","પ્રતિપ ન્યુક્લિયસ, પ્રતિપ ન્યુક્લિયસ"
মিশ্রণযোগ্যতা,મિશ્રણક્ષમતા
অমিল লাইন,મેળ ખાતી રેખાઓ
কুমেলন,કુમેલન
"ওরিয়েন্টিয়ারিং, টেলি-অরিয়েন্টেশন","ઓરિએન્ટીયરિંગ, ટેલિ-ઓરિએન્ટેશન"
"মিসাইল, মিসাইল","મિસાઇલો, મિસાઇલો"
অনুপস্থিত ইলেকট্রন,ગેરહાજર ઇલેક્ટ્રોન
অনুপস্থিত লাইন,ખૂટતી રેખાઓ
অশ্লীলতা,અપવિત્રતા
"মিক্সার, মিক্সার, মিক্সার (ব্যক্তি)","મિક્સર, મિક્સર, મિક્સર (વ્યક્તિ)"
এমকে s পদ্ধতি,એમ.કે. s પદ્ધતિ
"চলন্ত, চলন্ত, চলন্ত","ખસેડવું, ખસેડવું, ખસેડવું"
বহনযোগ্য অ্যান্টেনা,પોર્ટેબલ એન્ટેના
গতিশীলতা,ગતિશીલતા
"পদ্ধতি, পদ্ধতি, সিস্টেম, মোড, পলিমার, মোড, পর্যায়, 8. মোড","પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ, પોલિમર, મોડ, સ્ટેજ, 8. મોડ"
বিমন্দন,વિમંડન
মডারেটর,મધ્યસ્થી
scintillating জালি,ચમકદાર જાળી
"পরিবর্তন, রূপান্তর, রূপান্তর","ફેરફાર, રૂપાંતર, પરિવર્તન"
রূপান্তরিত সূচকীয় বক্ররেখা,રૂપાંતરિત ઘાતાંકીય વળાંક
"রূপান্তরকারী, রূপান্তরকারী, ক্যালিব্রেটর","કન્વર્ટર, કન્વર્ટર, કેલિબ્રેટર"
রূপান্তর,કન્વર્ટ કરો
মডুলার সার্কিট,મોડ્યુલર સર્કિટ
"সঙ্গীত, modulated","સંગીત, મોડ્યુલેટેડ"
"সঙ্গীত, মডুলেশন","સંગીત, મોડ્યુલેશન"
মডুলেটর,મોડ્યુલેટર
"মডিউল, মডিউল","મોડ્યુલ, મોડ્યુલર"
"মডুলাস, মডুলাস","મોડ્યુલસ, મોડ્યુલસ"
ঝাঁক প্রভাব,સ્વોર્મ અસર
স্যাঁতসেঁতে,ભીનું
"gram molecular, molar, mole","ગ્રામ પરમાણુ, દાઢ, છછુંદર"
"gram molecularity, molarity","ગ્રામ પરમાણુતા, મોલેરિટી"
"gram molecule, mole","ગ્રામ પરમાણુ, છછુંદર"
আণবিক অণু,પરમાણુ પરમાણુ
অণু,પરમાણુ
মুহূর্ত,ક્ષણ
মুহূর্ত বাহু,ક્ષણ હાથ
ক্ষণস্থায়ী,ક્ષણિક
আবেগ,આવેગ
একপরমাণু,મોનોએટોમિક
"মনিটর, মনিটর, ডাইনামিক অ্যানালাইজার","મોનિટર, મોનિટર, ડાયનેમિક વિશ્લેષક"
পর্যবেক্ষণ,દેખરેખ
একরঙা,મોનોક્રોમેટિક
"একরঙা, একরঙা","મોનોક્રોમેટર, મોનોક્રોમેટર"
একরঙা,મોનોક્રોમેટિક
একঘেয়েমি,એકવિધતા
মনোকুলার মাইক্রোস্কোপ,મોનોક્યુલર માઇક્રોસ્કોપ
সমরজি,સામોરજી
দ্রুত,ઝડપી
"একজাতীয়তা, একজাতীয়তা","એકરૂપતા, એકરૂપતા"
মনোপোলার,મોનોપોલર
একক,મોનોક્યુલર
মোর্স কী,મોર્સ કી
মোজাইক-ক্রিস্টাল,મોઝેક-ક્રિસ્ટલ
"MOSFETs, মেটাল অক্সাইড সেমিকন্ডাক্টর","MOSFETs, મેટલ ઓક્સાઇડ સેમિકન્ડક્ટર્સ"
সম্ভবত,મોટે ભાગે
মা স্ফটিক,માતા સ્ફટિક
মোটিফ সূত্র,મોટિફ ફોર્મ્યુલા
দূরত্ব রূপান্তর গতি,અંતર રૂપાંતર ઝડપ
সিনেমা,મૂવીઝ
উদ্দেশ্য শক্তি,પ્રેરક બળ
মোটর,મોટર
