Kannada,Malayalam
ನ್ಯೂಟ್ರಾನ್ ತೇವಾಂಶ ಮೀಟರ್,ന്യൂട്രോൺ ഈർപ്പം മീറ്റർ
ಗೂಡು,മാടം
ನುಗ್ಗು,നിക്കോട്ടിൻ
ರಾತ್ರಿ ಮಣ್ಣು,രാത്രി മണ്ണ്
ನೈಟ್ರೇಟ್ ಒಟ್ಟುಗೂಡಿಸುವಿಕೆ,നൈട്രേറ്റ് സ്വാംശീകരണം
ನೈಟ್ರೇಟ್ ಕಡಿತ,നൈട്രേറ്റ് റിഡക്ഷൻ
ನೈಟ್ರೇಟ್ ವಿಷತ್ವ,വിഷാംശം നൈട്രേറ്റ് വിഷാംശം
ನಿಟ್ರೇಟಿ,നൈട്രെ
ನೈಟ್ರೀಕರಣ ಪ್ರತಿರೋಧಕ,നൈട്രിഫിക്കേഷൻ ഇൻഹിബിറ്റർ
ಸಾರಜನಕ ಸಂಯೋಜನೆ,നൈട്രജൻ സ്വാംശീകരണം
ಸಾರಜನಕ ಚಕ್ರ,നൈട്രജൻ സൈക്കിൾ
ಸಾರಜನಕ ಕೊರತೆ,നൈട്രജൻ കുറവ്
ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,നൈട്രജൻ ഫിക്സേഷൻ
ಸಾರಜನಕ,നൈട്രജനസ്
ಶ್ರೇಷ್ಠೀಕರಣ,നോബിബൈസേഷൻ
ಉದಾತ್ತ ಕಬ್ಬಿನ,നോബൽ ചൂരൽ
ರಾತ್ರಿಯ,രാത്രി)
ತಪಾಸಣೆ,നോഡ്
ಮೆಲುಕು,നോഡ്യൂലേറ്റഡ് പ്ലാന്റ്
ತಿರಸ್ಕಾರ,ഉടുപ്പകമായ
ಗಂಟು,നോഡ്യൂൾ
ಅಲೆಮಾರಿ,നാമകണ്ഠ
ನಾಮಕರಣ,നാമപദം
ಅಲ್ಲ,നോൺ അല്ലേലിക്
ಕ್ಯಾಪಿಲ್ಲರಿ ರಂಧ್ರವಿಲ್ಲದ,നോൺ കാപ്പിലറി പോർ
ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಬೆಳೆ,മത്സരിക്കാത്ത വിള
ಅಸಂಬದ್ಧ ರೂಪಾಂತರ,അസംബന്ധ മ്യൂട്ടേഷൻ
ಗಮನಾರ್ಹವಲ್ಲದ,പ്രാധാന്യമുള്ളത്
ಆಮ್ಲೀಯವಲ್ಲದ ಗೊಬ್ಬರ,ആസിഡ് ഇതര വളം
ಬಂಧನಕ್ಕೊಳಗಾಗುವುದು,സംയോജനം
ವಿವರಣೆಯಿಲ್ಲದ (ಪ್ರಾಣಿ),ഡിസ്ക്രിപ്റ്റ് (മൃഗം)
ಅನಿವಾರ್ಯವಲ್ಲದ,അനിവാര്യമല്ലാത്ത ഘടകം
ಆಸ್ಪತ್ರೆಯಿಲ್ಲದ,ഏകീകൃതമല്ലാത്തത്
ಹಗ್ಗದ,നോൺ-ഹോമോലോഗസ്
ಧ್ರುವೀಯ-ಸಂಯುಕ್ತ,ധ്രുവീയ സംയുക്തം
ನವೀಕರಿಸಲಾಗದ ಶಕ್ತಿ,പുനരുപയോഗ energy ർജ്ജം
ಆಯ್ದ ಸಂಪರ್ಕ ಸಸ್ಯನಾಶಕ,അനിയന്ത്രിതമല്ലാത്ത കോൺടാക്റ്റ് കളനാശിനി
ಆಯಾಸವಿಲ್ಲದ ಸಸ್ಯನಾಶಕ,-തിരഞ്ഞെടുക്കാത്ത കളനാശിനി
ಸಿಂಬಿಯೋಟಿಕ್ ಅಲ್ಲದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,നോൺ നോൺ നോൺ ന്യൂട്രജൻ ഫിക്സേഷൻ
ಸಾಮಾನ್ಯ ವಿತರಣೆ,സാധാരണ വിതരണം
ಸಾಮಾನ್ಯ ಮೊಳಕೆ,സാധാരണ തൈകൾ
ಸಾಮಾನ್ಯ ಪರಿಹಾರ,സാധാരണ പരിഹാരം
ಸಾಮಾನ್ಯೀಕರಣ,സാധാരണ നിലയുറപ്പിക്കുക
ಉತ್ತರದ ಬಡಿತ,വടക്കൻ മായ്ക്കൽ
ರೋಗ,വ്യക്തമാക്കാവുന്ന രോഗം
ನೆಡುವುದರವರೆಗೆ ಇಲ್ಲ,നടീൽ വരെ
ಹಾನಿಕಾರಕ ಕಳೆಗಳು,വിഷമയമായ കളകൾ
ಪರಮಾಣು ಕಾಂತೀಯ,ന്യൂക്ലിയർ കാന്തിക
ನ್ಯೂಕ್ಲಿಯಸ್ ಆಮ್ಲ,ന്യൂക്ലി ആസിഡ്
ನ್ಯೂಕ್ಲಿಯಬ್ಯಾಕ್ಟರ,ന്യൂക്ലിയോബോക്റ്റർ
ನ್ಯೂಕ್ಲಿಯೊಲಸ್,ന്യൂക്ലിയോലസ്
ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್,ന്യൂക്ലിയോടൈഡ്
ನ್ಯೂಕ್ಲಿಯಸ್,അണുകേന്ദ്രം
ಶೂನ್ಯ ಕಲ್ಪನೆ,ശൂന്യമായ അനുമാനങ്ങൾ
ಬಹಿಷ್ಕಾರದ,Nulliisomic
ಶೂನ್ಯ ರೂಪ,അസാധുവായ മ്യൂട്ടേഷൻ
ದಾದಿ ಕೋಶ,നഴ്സ് സെൽ
ದಾದಿ ಬೆಳೆ,നഴ്സ് വിള
ನರ್ಸರಿ,ശിശുപരിപാലനസ്ഥലം
ಕಾಯಿ,കുരു
ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್,പോഷക സൈക്ലിംഗ്
ಪೋಷಕಾಂಶಗಳ ಕೊರತೆಯ ಲಕ್ಷಣಗಳು,പോഷകങ്ങളുടെ കുറവ് ലക്ഷണങ്ങൾ
ಪೋಷಣೆ,പോഷകാഹാരം
ಪೌಷ್ಠಿಕಾಂಶದ ಮೌಲ್ಯ,പോഷക മൂല്യം
ಪೌಷ್ಠಿಕ ಮೌಲ್ಯ ಸೂಚ್ಯಂಕ,പോഷകമൂല്യം സൂചിക
ಕೃಷಿಗೆ ಸಂಬಂಧಿಸಿದ ಪ್ರಮುಖ ಸಸ್ಯಗಳ ಹೆಸರುಗಳು,കാർഷിക മേഖലയുമായി ബന്ധപ്പെട്ട പ്രധാന സസ്യങ്ങളുടെ പേരുകൾ
ನಾಗೈ ಕರ್ಪೂರ,നാഗായ് കർപ്പൂരം
ನಾರ್ಸಸ್,നാർസിസസ്
ನಾರುಬಟ್ಟೆ,നിഗീതേ
ನೈಜರ್,നൈഗർ
ರಾತ್ರಿ ಮಲ್ಲಿಗೆ,രാത്രി ജാസ്മിൻ
ನಾಪಾ ಅಂಗೈ,നിപ ഈന്തപ്പഴം
ಕಾಯಿ ಹುಲ್ಲು,നട്ട് പുല്ല്
ಕಾಯಿ ಸೆಡ್ಜ್,നട്ട് സെഡ്ജ്
ಜಾಯಿಕಾಯಿ,ജാതിക്ക
ನದಿಮೋಡಿ,നെമറ്റോഡ്
ಅಡಿಕೆ,നട്ട് ഡെവിൾ
ವೇಶ್ಯಾಗೃಹ,നെമാറ്റോളജിസ്റ്റിന്
ಏರೋಬ್‌ಗಳನ್ನು ಕಡ್ಡಾಯ,AIEROBS ബാധ്യത
ಆಮ್ಲಜನಕಾಂಗ,അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക
ಪರಾವಲಂಬಿ,പരാന്നഭോജിയെ ബാധ്യത
ಕಡು,ബാധ്യതപ്പെടുത്തുക
ಆಫ್-ಮಾದರಿಯ ಸಸ್ಯಗಳು,ഓഫ്-തരം സസ്യങ്ങൾ
ಎಣ್ಣೆ ಕೇಕು,ഓയിൽ കേക്ക്
ಒಕಜಾಕಿ ತುಣುಕು,Okazaki screatment
ಓಲೆರಿಕ್ರುಲ್ಚರ್,ഒലിക്കറിയെ
ಆಲಿಗೋಜಿನ್,ഒളിഗോജൻ
ಆಲಿಗೊನೆಕ್ಲಿಯೊಟೈಡ್,ഒലിഗോനോക്കെട്ട്
ಆಲಿವ್ ಎಣ್ಣೆ,ഒലിവ് ഓയിൽ
ಒಮೆಗಾ -3-ಕೊಬ್ಬಿನಾಮ್ಲ,ഒമേഗ -3-ഫാറ്റി ആസിഡ്
ಸರ್ವಭಕ್ಷಕ,ഓമ്നിവസ്
ಬಾಗುವುದು,ഓങ്കോജിൻ
ಚುಚ್ಚುವ ವೈರು,ഓങ്കോജെനിക് വൈറസ്
ಆವರ ಶಾಸ್ತ್ರ,ഓങ്കോളജി
ಆನ್-ಫಾರ್ಮ್ ರಿಸರ್ಚ್,ഓൺ-ഫാം റിസർച്ച്
ಒಸೈಟ್,Ocyyte
ನಿರ್ವಹಣಾ ವೆಚ್ಚ,നടത്തിപ്പ് ചിലവ്
ಒಂದು ಬಗೆಯ operಷಧ,ഓപ്പറേഷൻ
ಅವಕಾಶ ಬೆಳೆ,അവസര തകരാറുകൾ
ಗರಿಷ್ಠ ಪ್ರಮಾಣ,ഒപ്റ്റിമൽ ഡോസ്
ಗರಿಷ್ಠ ಆರ್ಥಿಕ ಪ್ರಮಾಣ,ഒപ്റ്റിമൽ ഡോസ്
ಹಣ್ಣಿನ ದಕ್ಷತೆ,ഓർച്ചാർഡ് കാര്യക്ഷമത
ಸಾವಯವ ಕೃಷಿ,ജൈവ കൃഷി
ಸಾವಯವ ಕೊಲಾಯ್ಡ್‌ಗಳು,ഓർഗാനിക് കോളലൈസ്
ಸಾವಯವ ಕೃಷಿ,ജൈവ കൃഷി
ಸಾವಯವ,ജൈവ വളം
ಸಾವಯವ ವಿಷಯ,ജൈവവസ്തു
ಸಾವಯವ ಸಾರಜನಕ (ಮಣ್ಣು),ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്)
ಸಾವಯವ ರಂಜಕ,ഓർഗാനിക് ഫോസ്ഫറസ്
ಸಾವಯವ ಮಣ್ಣು,ജൈവ മണ്ണ്
ಸಾವಯವ ತ್ಯಾಜ್ಯ,ജൈവ മാലിന്യങ്ങൾ
ಸಾವಯವ,ജയിച്ചിട്
ಸಂಘಟಿತ ಮಾರ್ಕೆಟಿಂಗ್,സംഘടിത മാർക്കറ്റിംഗ്
ಅಂಗವಾಸನ,കോട്ടോറോജെനിസിസ്
ಆರ್ಗನೊಲೆಪ್ಟಿಕ್ ಮೌಲ್ಯಮಾಪನ,കക്ഷിപ്ത മൂല്യനിർണ്ണയം
ಪಾರ ವಿಜ್ಞಾನ,ഓർന്നുതശാസ്തം
ಸಾಂಪ್ರದಾಯಿಕ ಬೀಜ,ഓർത്തഡോക്സ് സീഡ്
ಆರ್ಥೋಗೋನಲ್ ಬಹುಪದೀಯ ಸಮೀಕರಣ,ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം
ಆಸಾಮಿಗಳು,ഓസ്മോസിസ്
ಆಸ್ಮೋಟಿಕ್ ಪರಿಣಾಮ,ഓസ്മോട്ടിക് ഇഫക്റ്റ്
ಆಸ್ಮೋಟಿಕ್ ಸಾಮರ್ಥ್ಯ,ഓസ്മോട്ടിക് സാധ്യത
ಸ್ಫೋಟ,വ്യാപനം
Out ಟ್ ಸಂತಾನೋತ್ಪತ್ತಿ,പ്രജനനം
ಒಲೆ,ചൂള
ಅತಿಕ್ರಮಣ,അമിതവിശന്തം
ಅತಿಕ್ರಮಣ ಉತ್ಪಾದನೆ,തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു
ಅಂಡಾಕಾರ,അണ്ഡം
ಉತ್ಕರ್ಷಣ,ഓക്സിഡേഷൻ
ಉತ್ಕರ್ಷಣ,ഓക്സിലോഫിറ്റുകൾ
ಓಟ್ಸ್,ഓട്സ്
ಎಣ್ಣೆ ಅಂಗೈ,എണ്ണപ്പന
ಪಟಲಾದ,ഒലിയാൻഡർ
ಆಲಿವ್,ഒലിവുമരം
ಈರುಸು,ഉള്ളി
ಅಫೀಮು ಗಸಗಸೆ,ഓപിയം പോപ്പി
"ಓರಿಯಂಟಲ್ ಪ್ಲೇನ್, ಯುರೋಪಿಯನ್ ಪ್ಲೇನ್ ಮರ","ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം"
ಚಿರತೆ,പുറത്താക്കല്
ಕಸಾಯಿಖಾನೆ,പദ്ദോക്ക്
ಜೋಡಿಯಾಗಿರುವ ಸಾಲು ನೆಡುವಿಕೆ,ജോടിയാക്കിയ വരി നടുന്നത്
ರುಚನೀಯತೆ,പാലറ്റിറ്റി
ಚೂರು,പാനിക്കിൾ
ಪ್ಯಾರಾಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ,നെഞ്ചന്തർ വിപരീതം
ನಿಯತಾಂಕ,പാരാമീറ്റർ
ಪರಾವಲಂಬಿ,പരോപജീവി
ಪಾರಾಗಲಿ,പാർഗോയിലിംഗ്
ಕಪಟ,പാരഞ്ചെമ
ಪೋಷಕ ಬಂಡೆ,രക്ഷാകർതൃ പാറ
ಪೂರ್ತಿ ಬರಗಾಲ,പോമർനെന്റ് വരൾച്ച
ಪಾಕಾಹಾರಿಕೆ,പാർത്താനോജെനിസിസ്
ಭಾಗಶಃ ಅಂಶ ಉತ್ಪಾದಕತೆ,ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത
ಭಾಗವಹಿಸುವ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ,പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ
ಕಣಗಳ ಸಾಂದ್ರತೆ,കണികാ സാന്ദ്രത
ನಿಷ್ಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,നിഷ്ക്രിയ ആഗിരണം
ಹುಲ್ಲೆ,പുല്ത്തകിടി
ಹುಲ್ಲುಗಾವಲು,മൂന്വലനം
ಪಿಸಿಆರ್ (ಪಾಲಿಮರೇಸ್ ಚೈನ್ ರಿಯಾಕ್ಷನ್),പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം)
ರೈತ ಕೃಷಿ,കർഷക കൃഷി
ಪೀಟ್ (ಮಣ್ಣು),തത്വം (മണ്ണ്)
ಗಡ,പെഡ്
ಬೆಕ್ಕುಗಳು,പെഡൽ
ರೋಗಿಯ,പെഡിഗ്രി
ಪೆಟ್ಟಿಗೆ,പെഡോജനെസിസ്
ಶಿಶುಕಾಮ,പെഡയോളജി
ಸಿಪ್ಪೆಸುರು,തൊലി
ಸಿಪ್ಪೆ,പുറംതൊലി
ಉಂಡೆ,ഉരുളപ്പ്
ನಡುಗುವಿಕೆ,പെർകോലേഷൻ
ದೀರ್ಘಕಾಲಿಕದ,വറ്റാത്ത
ಪೆರಿಸೆಂಟ್ರಿಕ್ ವಿಲೋಮ,പെരിസെൻട്രിക് വിപരീതം
ಪೆರಿ ನಗರ,പെരി-അർബൻ
ಪ್ರವೇಶಸಾಧ್ಯತೆ,അനുകിലി
ಪರ್ಮ್ಯಾಲಕ,അനുവദന
ಶಾಶ್ವತ ವಿಲ್ಟಿಂಗ್ ಪಾಯಿಂಟ್ (ಪಿಡಬ್ಲ್ಯೂಪಿ),സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി)
ಪ್ರವೇಶಸಾಧ್ಯತೆಯ ಗುಣಾಂಕ,അനുകൂലമായ ഗുണകം
ಪ್ರವೇಶಸಾಧ್ಯತೆ ದರ,പ്രവേശനക്ഷര നിരക്ക്
ಪರ್ಮಿಯೀಟರ್,പതക്കാരി
ನಿರಂತರ ಸಸ್ಯನಾಶಕ,സ്ഥിരമായ കളനാശിനി
ಕೀಟನಾಶಕ,കീടനാശിനി
ಪೆಟ್ರೋಫೈಟ್,പെട്രോഫൈറ്റ്
ಪಾರ,ഫേജ്
ಹವ್ಯಾಸಿ,ഘട്ടംഘട്ടമായി നടീൽ
ನೂಡು,ഫാസ്മിഡ്
ಹೆಣಗಾಟಕ,ഫല്ലോജൻ
ಫೆನಾಲಿಕ್ ಸಂಯುಕ್ತಗಳು,ഫിനോളിക് സംയുക്തങ്ങൾ
ವಿದ್ಯಮಾನಶಾಸ್ತ್ರ,അന്തര്വാഹകർ
ಹರಿಯುವರ,ഫിനോടൈപ്പ്
ಶಿರೋಕ್ತಿ,ഫെറോമോൺ
ಪೃಷ್ಠ,Flom
ಫಾಸ್ಫೇಟ್ ಸ್ಥಿರೀಕರಣ,ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ
ಪಟ್ಟು,ഫോസ്ഫേറ്റ് റോക്ക്
ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ,ഫോസ്ഫേറ്റ് സോളിയൂഷൻ
ಫಾಸ್ಫೇಟ್ ಕರಗುವಿಕೆ,ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്
ಪೋಫಟೈಡ್,ഫോസ്ഫാറ്റൈഡ്
ತುಂಡು,ഫോസ്ഫോ-ഗിപ്സം
ಫಾಸ್ಫಾಲಿಪಿಡ್,ഫോസ്ഫോലിപിഡ്
ಫಾಸ್ಫರಿಲೀಕರಣ,ഫോസ്ഫോറിലേഷൻ
ಫೋಟೋ ವರ್ಣಪಟಲ ಮಾಪಕ,ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ
Photoತುಕಂಡ,ഫോട്ടോഅട്ടോട്രോഫ്
ದ್ಯುತಿರಗುಣುಗ,ഫോട്ടോകോമിക്കൽ പ്രതികരണം
ದಷಾಯ,ഫോട്ടോഡെസെമിഷൻ
ಕಲಬೆರಕೆ,ഫോട്ടോമെട്രി
ದೃೃರಿವೀಕರಣ,ഫോട്ടോമോർഫോജെനിസിസ്
ಗಾಡಿ,ഫോട്ടോൺ
ಆಕ್ಟಿವಾರ,ഫോട്ടോ-ഓക്സിഡേഷൻ
ಭೂಕಾಯದ,ഫോട്ടോപോർഡ്
ದಿಯಮಂಡಲ,ഫോട്ടോപോർഡോഡിസീസ്
ದಾಟು,ഫോട്ടോഫോസ്ഫോറിലേഷൻ
ದುಗಿಲನ,ഫോട്ടോറിക്റ്റിവേഷൻ
ದೃಶಿ,ഫോട്ടോകൂറൽ
ದ್ಯುತಿ ಮಾಡಿ,ഫോട്ടോഗ്രാസ്
ದ್ಯಂತಾಧನೆ,ഫോട്ടോസിന്തസിസ്
ದ್ಯುತಿಸಾನಥನ ದಕ್ಷತೆ,ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത
ದಶ್ಯಕಾರದ,ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്
ದ್ಯುತಿಸಂಶಕ್ತಿಯಿಂದ,ഫോട്ടോസിനെറ്റിക്
ವ್ಯತಿರಿಕ್ತತೆ,ഫോട്ടോട്രോപ്പിസം
ಜಗಳ,ഫൈലോഡി
ಪಿತೋಷ್ಟವಾದ,ഫിലിലോട്ടക്സി
ದೈಹಿಕ ಹವಾಮಾನ,ശാരീരിക കാലാവസ്ഥ
ಶಾರೀರಿಕ ಕಾಯಿಲೆ,ഫിസിയോളജിക്കൽ ഡിസോർഡർ
ಶಾರೀರಿಕ ಬರಗಾಲ,ഫിസിയോളജിക്കൽ വരൾച്ച
ದೈಹಿಕ ನಷ್ಟ,ഫിസിയോളജിക്കൽ നഷ്ടം
ದೈಹಿಕ ಪ್ರಬುದ್ಧತೆ,ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി
ಕಂಟಾಸ,ഫൈറ്റോക്രോം
ಫೈಟೊಎಕ್ಸ್ಟ್ರಾಕ್ಷನ್,Fytoyxട്രാക്ഷൻ
Phದಾಲೆಯಿಲ್ಲದ,ഫിട്ടോമസ്
ಕೈಗವಸು,ഫൈറ്റോമറ്റോഡ്
ಫೈಟೊರೆಮಿಡಿಯೇಶನ್,ഫൈറ്റോറെമിയേഷൻ
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,ഫൈറ്റോസിഡേഫോർ
Phಷಧದ,ഫൈറ്റോടോക്സിക്
ರಕ್ತನಾಳ,ഫൈറ്റോട്രോൺ
ಚಿತ್ರಪುರೆ,ചിതപ്പു
ಪೈಜೆ ರೇಖೆ,പൈ ഡയഗ്രം
ಹುಳಿಮರಿ,പൈസോമീറ്റർ
ಪಿಚರ್ ಕೃಷಿ,പിച്ചർ കൃഷി
ನಿಯೋಜನೆ (ಗೊಬ್ಬರ),പ്ലെയ്സ്മെന്റ് (വളം)
ಜರಾಯು,മറുപിള്ള
ಹಲಗೆ,പ്ലാച്ചിംഗ്
ಸಸ್ಯ ಸಂತಾನೋತ್ಪತ್ತಿ,നടുക ബ്രീഡിംഗ്
ಸಸ್ಯ ಸಾಂದ್ರತೆ,പ്ലാന്റ് സാന്ദ്രത
ಸಸ್ಯ ಪರಿಸರ ವಿಜ್ಞಾನ,സസ്യ പരിസ്ഥിതിശാസ്ത്രം
ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ಪ್ರವರ್ತಕ,സസ്യ വളർച്ച പ്രമോട്ടർ
ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ನಿಯಂತ್ರಕ,സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ
ಸಸ್ಯ ಪರಿಚಯ,നടുക
ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು,നടുക പോഷകങ്ങൾ
ಸಸ್ಯ ಪೋಷಣೆ,നടുക പോഷകാഹാരം
ಸಸ್ಯ ಸಂಪರ್ಕಸಾಧನ,കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക
ಸಸ್ಯ ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ,ടിഷ്യു ടെസ്റ്റ് നടീൽ
ತೋಟ ಬೆಳೆಗಳು,പ്ലാന്റേഷൻ വിളകൾ
ತೋಟಗಾರ,ആസൂത്രി
ನೆಟ್ಟ ವಸ್ತು,നടീൽ മെറ്റീരിയൽ
ನೆಟ್ಟ ಅನುಪಾತ,നടീൽ അനുപാതം
ಚಾಚು,പ്ലാസ്മ
ಪ್ಲಾಸ್ಮಾ ಪೊಸೆ,പ്ലാസ്മ മെംബ്രൺ
ತಿಕ್ಕಲು,പ്ലാസ്മിഡ്
ತಿಕ್ಕಲು ಮಾಟ,പ്ലാസ്മോഡെസ്മാത
ಪ್ಲಾಸ್ಮೊಲಿಸಿಸ್,പ്ലാസ്മോളിസിസ്
ಪ್ಲಾಸ್ಟಿಕ್ತ್ವ,പാനിസ്ഥാപാതം
ಪ್ಲಾಸ್ಟಿಕ್ ಸಂಸ್ಕೃತಿ,പ്ലാസ്റ്റിക്കൂർ
ಗಡಿಯಾರದ,പ്ലാസ്റ്റിഡ്
ಹಳ್ಳದ ಜೀನ್,പ്ലിയോട്രോപിക് ജീൻ
ಕಥಾವಸ್ತು (ಪ್ರಾಯೋಗಿಕ),പ്ലോട്ട് (പരീക്ഷണാത്മക)
ಉಳುಮೆ,ഉഴുന്നത്
ಮಂಕುಗ,ഉഴവുമുള്ള
ತಿಕ್ಕಲು,പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്
ಪ್ಲ್ಯುವಿಯಲ್ ರೈಸ್ ಲ್ಯಾಂಡ್ಸ್,പ്ലവിയൽ അരി ഇറങ്ങുന്നു
ಪಟಲಿನ,മ്പാപരമായ
ನ್ಯೂಮ್ಯಾಟಿಕ್ ಸಿಂಪಡಿಸುವವನು,ന്യൂമാറ്റിക് സ്പ്രേയർ
ನ್ಯೂಮಾಟೊಫೋರ್,ന്യൂമാറ്റോഫോർ
ಪಾಡ್ಜೋಲ್ ಮಣ್ಣು,പോഡ്സോൾ മണ്ണ്
ಕಾದಾಟೀಕರಣ,പോഡ്സോളിസേഷൻ
ಪಾಯಿಂಟ್ ರೂಪಾಂತರ,പോയിന്റ് മ്യൂട്ടേഷൻ
ವಿಷಪೂರಿತ ವಿತರಣೆ,പോയിസോൺ വിതരണം
ಪರಾಗಸ್ಪರ್ಶಕ,പരാക്കോള്ള
ತಾಳ್ಮೆ,പോളിംബ്രോണി
ಪಾಲಿಮರೀಕರಣ,പോളിമറൈസേഷൻ
ಬಹುರೂಪತೆ,പോളിമോർഫിസം
ಧ್ವಂಸ,പോളിസ്പെർമി
ಪಾಲಿಟೀನ್ ವರ್ಣತಂತು,പോളിടെൻ ക്രോമസോം
ಪೋಲಾಯಶಾಸ್ತ್ರ,പൊമോളജി
ಜನಸಂಖ್ಯೆ,ജനസംഖ
ಸರಂಧ್ರತೆ (ರಂಧ್ರ-ಸ್ಥಳ),പോറോസിറ്റി (പൂർ-സ്പേസ്)
ಹೊರಹೊಮ್ಮುವಿಕೆ,കാരണം
ಸುಗ್ಗಿಯ ನಂತರ,വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക
ಕೊಯ್ಲು ನಂತರದ ಬೇಸಾಯ,വിളവെടുപ്പ് കൃഷി
ಪೊಟ್ಯಾಸಿಯಮ್ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ,പൊട്ടാസ്യം ആഗിരണം അനുപാതം
ಪೊಟ್ಯಾಸಿಯಮ್ ಸ್ಥಿರೀಕರಣ,പൊട്ടാസ്യം ഫിക്സേഷൻ
ಸಂಭಾವ್ಯ ಆಮ್ಲೀಯತೆ,സാധ്യതയുള്ള അസിഡിറ്റി
ಸಂಭಾವ್ಯ ಬೆಳೆ ಇಳುವರಿ,സാധ്യതയുള്ള വിള വിളവ്
ಸಂಭಾವ್ಯ ಆವಿಯಾಗುವಿಕೆ,സാധ്യതയുള്ള ബാഷ്പീകരണം
ಸಂಭಾವ್ಯ ಎವಪೋಟ್ರಾನ್ಸ್ಫಾರ್ಮೇಶನ್,സാധ്യതയുള്ള ഇടപാടുകളുടെ
ಕೋಳಿ ಸಾಕಾಣಿಕೆ,കോഴി വളർത്തൽ
ಹುಲ್ಲುಗಾವಲು,പുല്മൈതാനം
ಪೂರ್ವ ಭರಿಸುವ ಅವಧಿ,പ്രീ-ബിയറിംഗ് കാലയളവ്
ಕೆಳಕ್ಕೆ ಇಳಿಯುವಿಕೆ,മഴ
ನಿಖರ ಕೃಷಿ,കൃത്യമായ കൃഷി
ನಿಖರ ಕೃಷಿ,കാർഷിക മേഖല
ಪರಭಕ್ಷಕ,വേട്ടക്കാരന്
ಪೂರ್ವದ,ഉയർന്നുവരുന്നു
ಪೂರ್ವಭಾವಿ ಚಿಕಿತ್ಸೆ,മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ
ಪೂರ್ವ -ಪ್ಲಾಂಟಿಂಗ್ ಚಿಕಿತ್ಸೆ,പ്രവചിക്കുന്ന ചികിത്സ
ಪ್ರೆಸ್ ಮಡ್,പത്രങ്ങൾ
ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್,മർദ്ദ ഗ്രേഡിയന്റ്
ಬೆಲೆ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,വില ഇലാസ്തികത
ಬೆಲೆ ಸೂಚ್ಯಂಕ,വില സൂചിക
ಪ್ರಾಥಮಿಕ ಸಂಸ್ಕೃತಿ,പ്രാഥമിക സംസ്കാരം
ಪ್ರಾಥಮಿಕ ಬೆಳವಣಿಗೆ,പ്രാഥമിക വളര്ച്ച
ಪ್ರಾಥಮಿಕ ಬೇಸಾಯ,പ്രാഥമിക ടില്ലേഷൻ
ಪ್ರಾಚೀನ,പ്രിമറർ
ಪ್ರೈಮಿಂಗ್ (ತಂಬಾಕು),പ്രൈമിംഗ് (പുകയില)
ಆದರ್ಶವ್ಯಾಪ್ತಿ,പ്രാഥമിക ഘട്ടം
ಪ್ರಿಯಾನ್,പ്രിയോൺ
ಸಂಭವನೀಯತೆ,സംഭാവത
ಶೋಧಿಸು,അന്വേഷണം
ಸಮಸ್ಯೆ ಮಣ್ಣು,പ്രശ്നം മണ്ണ്
ಸಂಸ್ಕರಣೆ,നടപടി
