Punjabi,Odiya
ਮਨੁੱਖੀ ਮੇਜ਼ਬਾਨ,ମାନବ ହୋଷ୍ଟ |
ਮਨੁੱਖੀ ਇਮਿ ode ਨੋਡਫੀਸੀਐਂਸੀ ਵਾਇਰਸ (ਐੱਚਆਈਵੀ),ମାନବ ଇମ୍ୟୁନୋଟୋସିକୋଇ ଭାଇରସ୍ (ଏଚ୍.ଆଇ.ଭି)
ਹਿ Human ਮਨ ਲੀਕੋਕੋਸੀਟਿਕ ਐਂਟੀਜੇਨ,ମାନବ ସମତଳ ଆଣ୍ଟିଗେନ୍ |
ਹਿ Human ਮਨ ਲਿਕੁਕੋਸਟ ਐਂਟੀਿਗਨ ਕੰਪਲੈਕਸ,ମାନବ ଶିକ୍ଷକ ଆଣ୍ଟିରିଟ୍ କମ୍ପ୍ଲେକ୍ସ |
ਮਨੁੱਖੀ ਪਲੇਸੈਂਟਲ ਲੈਕਟੂਨ,ମାନବ ସ୍ଥାନାନ୍ତର ଲାକ୍ଟୋଜାନ |
ਮਨੁੱਖੀ ਆਬਾਦੀ ਦਾ ਦਬਾਅ,ମାନବ ଜନସଂଖ୍ୟା ଚାପ |
ਮਨੁੱਖੀ ਜਾਤੀ,ମାନବ ଜାତି |
ਹੂਮਰਸ,ହ୍ୟୁମରସ୍ |
ਹਾਇਕ ਐਸਿਡ,ନମ୍ର ଏସିଡ୍ |
ਨਮੀ,ଆର୍ଦ୍ର
ਨਮੀ,ଆର୍ଦ୍ରତା
ਹਾਏ,ହତାଶ
ਹਾਸੇ ਮਜ਼ਾਕ,ହାସ୍ୟରସ
Humus,ହ୍ୟୁମସ୍
ਹੰਟਿੰਗਡਨ ਦੀ ਬਿਮਾਰੀ,ହଣ୍ଟିଙ୍ଗଡନ୍ ରୋଗ |
ਹਾਈਸੀਨਥ,ହାଇକିନ୍ସ |
ਹਾਈਲਾਈਨ,ହାଲିସ୍ |
ਹਲੀਨ ਕਾਰਟੀਲੇਜ,ହାଇଡାଇନ୍ କାର୍ଟିଲେଜ୍ |
ਹਾਈਲੂਰੋਨਾਈਡਸ,ହାଇଲୁମେରୋନିଡଜ୍ |
ਹਾਈਬ੍ਰਿਡ,ହାଇବ୍ରିଡ୍ |
ਹਾਈਬ੍ਰਿਡ ਹਮਲੇ,ହାଇବ୍ରିଡ୍ ଆସନସିଟି |
ਐਫ 1 ਬੀਜ ਦਾ ਹਾਈਬ੍ਰਿਡ,F1 ମଞ୍ଜି ର ହାଇବ୍ରିଡ୍ |
ਹਾਈਬ੍ਰਿਡ ਨਿਰਵਿਘਨ,ହାଇବ୍ରିଡ୍ ଷ୍ଟର୍ଷିଲିଟି |
ਹਾਈਬ੍ਰਿਡ ਵਾਹਨ ਟੈਕਨੋਲੋਜੀ,ହାଇବ୍ରିଡ୍ ଯାନବାୟନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
ਹਦਰਕ ਸਫਾਸਗੀ,ହାଇଡ୍ରାଫ୍ ଡିପଦ୍ଧାନ |
ਹਾਈਡਰੇਸ਼ਨ ਸ਼ੈੱਲ,ହାଇଡ୍ରେସନ୍ ସେଲ୍ |
ਹਾਈਡ੍ਰਿਕ੍ਰਿਕ੍ਰਿਕ੍ਰਿਕ,ହାଇଡ୍ରିକ୍
ਹਾਈਡ੍ਰੇਲਾ,ହାଇଡ୍ରିଲା
ਹਾਈਡ੍ਰੋਜਨ ਬਾਂਡ,ହାଇଡ୍ରୋଜେନ୍ ବଣ୍ଡ |
ਹਾਈਡ੍ਰੋਜਨ ਸਿਆਨੀਾਈਡ,ହାଇଡ୍ରୋଜେନ୍ ସିଆନ୍ସାଇଡ୍ |
ਹਾਈਡ੍ਰੋਜਨ ਨਿ nuc ਕਲੀਅਸ,ହାଇଡ୍ରୋଜେନ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |
ਹਾਈਡ੍ਰੋਲੇਸ,ହାଇଡ୍ରୋଲାସେ |
ਹਾਈਡ੍ਰਾਇਕਲ ਸਾਈਕਲ,ହାଇଡ୍ରୋଲୋଜିକାଲ୍ ଚକ୍ର |
ਹਾਈਡ੍ਰੋਲਸਿੰਗ,ହାଇଡ୍ରୋଲସିଂ |
ਹਾਈਡ੍ਰੋਲਾਇਟਿਕ ਕਲੀਵੇਜ,ହାଇଡ୍ରୋଲାଇଟିକ୍ ଖଣ୍ଡ ଖଣ୍ଡ |
ਹਾਈਡ੍ਰੋਸਟੈਸਟ,ହାଇଦ୍ର୍ରୋନିଷ୍ଟୀ |
ਹਾਈਡ੍ਰੋਫਿਲਿਕ,ହାଇଡ୍ରୋଫିଲିକ୍ |
ਹਾਈਡ੍ਰੋਫਲੀ,ହାଇଡ୍ରୋଫିଲି
ਹਾਈਡ੍ਰੋਫਲੀ,ହାଇଡ୍ରୋଫିଲି
ਹਾਈਡ੍ਰੋਫੋਬਿਕ,ହାଇଡ୍ରୋଫୋବିକ୍ |
ਹਾਈਡ੍ਰੋਫਾਈਟ,ହାଇଡ୍ରୋଫାଇଟ୍ |
ਹਾਈਡ੍ਰੋਪੋਨਿਕ,ହାଇଡ୍ରୋପୋନିକ୍ସ |
ਹਾਈਡ੍ਰੋਸਫਾਇਰ,ହାଇଡ୍ରୋସଫେରର୍ |
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ |
ਹਾਈਡ੍ਰੋਥਰਮਲ ਈਕੋਸਿਸਟਮ,ହାଇଡ୍ରୋନୋମାଲ୍ ଇକୋସିଷ୍ଟମ୍ |
ਹਾਈਡ੍ਰੋਥਰਮਲ ਵੈਂਟ,ହାଇଡ୍ରୋନୋମାଲ୍ ଭେଣ୍ଟ୍ |
ਹਾਈਡ੍ਰੋਕਸਾਈਲ ਸਮੂਹ,ହାଇଡ୍ରକ୍ସଲି ଗ୍ରୁପ୍ |
ਹਾਈਗ੍ਰਿਕ,ହାଇଗ୍ରାଟିକ୍
ਹਾਈਲਾ (ਟ੍ਰੀ ਡੱਡੂ),HALA (ଗଛ ବେଙ୍ଗ)
ਹਾਇਮਨ,ହାଇମେନ |
ਹਾਇਡ,Hyyid
ਹਾਇਡ ਹੱਡੀ,ହାଇ କିଡ୍ ହାଡ |
ਹਾਈਪੰਥੀਅਮ,ହାଇପ୍ନାଣ୍ଟିଆମ୍ |
ਹਾਈਪਰ ਕੋਲੈਸਟਰੋਲੀਆ,ହାଇପର କୋଲେଷ୍ଟୋରୋଲେମିଆ |
ਹਾਈਪਰਗਲਾਈਸੀਮੀਆ,ହାଇପରଗ୍ଲାଇସେମିଆ |
ਹਾਈਪਰਕੇਟਰੋਸਿਸ,ହାଇପରକେୟାର ଆକ୍ଟାଟିସ୍ |
ਹਾਈਪਰਪੈਥੀਰੋਇਡਿਜ਼ਮ,ହାଇପରପୋରାଥାଇଗର୍ମ |
ਹਾਈਪਰਪਲਸੀਆ,ହାଇପରପ୍ସିଆ
ਅਤਿ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,ହାଇସେଫର୍ସନାଇଟ୍ସିଟିଭିଟି |
ਹਾਈਪਰਟੈਨਸ਼ਨ,ଉଚ୍ଚ ରକ୍ତଚାପ
ਹਾਈਪਰਥਾਈਰੋਡਿਜ਼ਮ,ହାଇପରଥାଇରଏଟିଡଜିମ୍
ਹਾਈਪਰਟੋਨਿਕ,ଉଚ୍ଚ ରକ୍ତଚାପ
ਹਾਈਫਾ,ହାଇଫା
ਹਾਈਫੈਨ,ହାଇଫେର୍ନ |
ਹਾਈਪੋਚੋਂਡਰੀਆ,କପବୀଳା
ਹਾਈਪੋਕੋਟੀਲ,କପଟୋଟଲ୍
ਹਾਈਪੋਗਲਾਈਸੀਮੀਆ,ହାଇପୋଗ୍ଲାଇସେମିଆ |
ਹਾਈਪੋਗੋਨਾਡਿਜ਼ਮ,ହାଇପଗୋନାଡିଜିମ୍
ਹਾਈਪੋਗਿਨਸ,ହାଇପୋରେଜସ୍ |
ਹਾਈਪੋਗਨੀ,ମୁପୋଗୀ
ਹਾਈਪੋਲੀਅਮ,ହାଇ ଏକ୍ସପ୍ଲିମୋନିଅନ୍
Hypoparahyroidism,ହାଇପୋପା ରାଥ୍ୟାରିଏଡାଇଜ୍ରିଜିମ୍ |
ਹਾਈਪੋਫੈਰਨੈਕਸ,ହାଇପୋଫ୍ରିନକ୍ସ |
Hypostome,Sypostome
Hypostome,Sypostome
ਹਾਈਪੋਥੈਲੇਮਸ,ହାଇପୋଥାଲାମସ୍ |
ਕਲਪਨਾ,ଶୁଳୋପାସିସ୍ |
ਕਲਪਨਾਵਾਦੀ ਨਿਰਪੱਖ,କପଟେଟିକାଲ୍ କୋର୍ଡେଟ୍ |
ਕਾਲਪਨਿਕ ਪ੍ਰਸਤਾਵ,କପଟେଟିକାଲ୍ ପ୍ରସ୍ତାବ |
ਹਾਈਪੋਥਾਈਰੋਡਿਜ਼ਮ,ହାଇ ବିଦୋଜିତ
ਹਾਈਪੋਟੋਨਿਕ,ହାଇପୋଟୋଟିକ୍ |
ਹਾਈਪੋਟੋਨਿਕ ਹੱਲ,ହାଇପୋଟୋଟିକ୍ ସମାଧାନ |
Hycaoraoraier,ମୁ arAକୋଟିଆ
ਬਰਫੀਲਾ ਯੁਗ,ବରଫ ଯୁଗ
ਆਈਚਥੀਫਿਸ,IchHhyphis
ਪਛਾਣ,ପରିଚୟ
ਮੁਹਾਵਰਾ,ଅଳସୁଆ
ਮੁਹਾਵਰਾ,ଅଳସୁଆ
ਇਗੁਆਨਾ,ଇଗୁଆନା
Ileum,ଇଲିୟମ୍ |
ਪ੍ਰਕਾਸ਼ਮਾਨ ਨਮੂਨਾ,ଆଲୋକିତ ନମୁନା |
ਪ੍ਰਕਾਸ਼,ଆଲୋକ
ਚਿੱਤਰ,ପ୍ରତିଛବି |
ਰੁਕਾਵਟ ਦਬਾਅ,Ibbibit ଚାପ |
ਰੁਕਾਵਟ,ବାଧ୍ୟତାମୂଳକ |
ਨਿਰਜੀਵ,Imbricate
ਅਸਪਸ਼ਟ ਹੈ,ଅତ୍ୟାଧୁନିକ ପରିତାଧିକାରୀ |
ਪ੍ਰਵਾਸੀ,ପ୍ରବାସୀ
ਇਮੀਗ੍ਰੇਸ਼ਨ,ଇମିଗ୍ରେସନ
ਇਮੀਗ੍ਰੇਸ਼ਨ,ଇମିଗ୍ରେସନ
ਅਮਰ ਬਣਾਉਣਾ,ଅମରୋଗାଲାଇଜ୍ |
ਇਮਿ .ਨ ਪ੍ਰਤੀਕਰਮ,ପ୍ରତିରକ୍ଷା ପ୍ରତିକ୍ରିୟା |
ਇਮਿ .ਨ ਸਿਸਟਮ,ରୋଗପ୍ରତିରୋଧକ ପ୍ରଣାଳୀ
ਇਮਿ .ਨ ਸਿਸਟਮ ਵਿਕਾਰ,ପ୍ରତିରକ୍ଷା ପ୍ରଣାଳୀ ବ୍ୟାଧି |
ਛੋਟ,ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |
ਇਮੂਨੋ-ਸਮਝੌਤਾ,ଇମୁନୋ-ଆପୋଷ ବୁ .ାମଣା |
ਇਮੂਨੋ ਦੀ ਘਾਟ ਬਿਮਾਰੀ,ଇମ୍ପୁନୋ ଅଭାବ ରୋଗ |
ਇਮੂਨੋ ਇਲੈਕਟ੍ਰੋਥੋਰਸਿਸ,ଇମେନୋ ଇଲେକ୍ଟ୍ରୋଫୋରସ୍ |
ਇਮੂਨੋ ਫਲੋਰੋਸੈਂਟ ਐਂਟੀਬਾਡੀ ਲੇਬਲਿੰਗ,ଇମେନୋ ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଆଣ୍ଟିବଡି ଲେବଲ୍ |
ਇਮੂਨੋ ਸੋਰਬੈਂਟ ਅਸਾਨੀ,ଇମ୍ପୁନୋ ଓକେଣ୍ଟ୍ ଆସେ |
ਇਮਿ un ਨ ਥੈਰੇਪੀ,ଇମୁନୋ ଦମନକାରୀ ଥେରାପି |
ਇਮੂਨੋ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ,ଇମ୍ପୁନୋ ଦମନକାରୀ |
ਇਮਯੂਨੋਗੈਨਿਕ,ଇମ୍ୟୁନୋଜେନିକ୍ |
ਇਮਿ og ਨੋਗਲੋਬੂਲਿਨ,ଇମ୍ୟୁନୋଗ୍ଲୋଲମ୍ବୁଲ୍ |
ਇਮਿ it ਨੋਲੋਜੀ,ଇମୁନୋଲୋଜି |
ਇਮੂਨੋਮੋਡੂਡੋਰਟਰ,ଇମେନୁନୋଡୁଲେଟର |
ਇਮਿ! ਟੈਂਟਿਏਸ਼ਨ ਥੈਰੇਪੀ,ଇମୁନୋଟୋଲେସନ୍ ଥେରାପି |
ਇਮਯੂਨੋਸਪੈਸਿਵ ਡਰੱਗ,ଇମ୍ୟୁନୋସୁପ୍ରେସିଭ୍ drug ଷଧ |
Iminothraph,ଇମ୍ୟୁଥେରାପି |
Imparpinnate,ଉଦାରିପିନେଟେଟ୍ |
ਇਮਪੇਟਾ,ଇମ୍ପେରାଟା |
ਅਵਿਨਾਸ਼ੀ,ଅକ୍ଷୟ
ਇਮਪਲਾਂਟ,ପ୍ରତିରୋପଣ
ਇਮਪਲਾਂਟੇਸ਼ਨ,ପ୍ରତିରୋପଣ
ਸੁਧਾਰਿਆ ਬੀਜ,ଉନ୍ନତ ବିହନ
ਸੁਧਾਰੀ ਕਿਸਮ,ଉନ୍ନତ ବିବିଧତା |
ਸਥਿਤੀ ਵਿੱਚ,ସ୍ଥିତିରେ |
ਵਿਟਰੋ ਵਿੱਚ,ଭିଟ୍ରୋରେ |
ਵਿਟ੍ਰੋ ਗਰੱਭਧਾਰਣ ਕਰਨਾ (IVF),ଭିଟ୍ରୋ ଫର୍ଟିଲାଇଜେସନ୍ (IVF) ରେ |
ਵੀਵੋ ਵਿਚ,ଭିଭୋରେ
ਅਕਿਰਿਆਸ਼ੀਲ,ନିଷ୍କ୍ରିୟ |
ਇਨਬਰਡ ਲਾਈਨ,ଇନବ୍ରେଡ୍ ଲାଇନ୍ |
ਇਨਬ੍ਰਿਡਿੰਗ,ଅଯଥା
ਲੈਸਮਿੰਗ ਦੀ ਘਟਨਾ,ପ୍ରତ୍ୟାହାରର ଘଟଣା
ਝੁਕਾਅ,ପ୍ରବଳ
Inisor,ଇନସିଷ୍ଟର୍
ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ ਸਰੀਰ ਨੂੰ ਸ਼ਾਮਲ ਕਰੋ,ଅନ୍ତର୍ଭୂକ୍ତ କୂଳ
ਅਸਪਸ਼ਟ ਵਿਵਹਾਰ,ଅସଙ୍ଗତ ଆଚରଣ |
ਅਸੰਗਤਤਾ,ଅସଙ୍ଗତତା
ਅਸੰਗਤਤਾ,ଅସଙ୍ଗତତା
ਅਧੂਰਾ ਦਬਦਬਾ,ଅସମ୍ପୂର୍ଣ୍ଣ ପ୍ରାଧାନ୍ୟ |
ਇਨਕਿ ub ਬੇਟਰ,ଇନକ୍ୟୁବେଟର
ਗੁੰਝਲਦਾਰ,ଅବିବାହିତ
ਆਈ.ਐੱਨ.ਐੱਸ,ଭୋଗୁସ୍
ਅਤਿ ਫਲ,ଚତୁର ଫଳ |
ਇੰਡੈਂਟਡ,ଇଣ୍ଡେଣ୍ଟ୍ |
ਸੁਤੰਤਰ ਜਾਣਕਾਰੀ,ସ୍ independent ାଧୀନ ପ୍ରକାର
ਸੁਤੰਤਰ ਜੀਨ,ସ୍ independent ାଧୀନ ଜିନ୍
ਇੰਡੀਅਨ ਕੌਂਸਲ ਆਫ਼ ਐਗਰੀਕਲਚਰਲ ਰਿਸਰਚ,ଇଣ୍ଡିଆନ୍ କାଉନସିଲ୍ ଅଫ୍ କୃଷି ଅନୁସନ୍ଧାନ |
ਭਾਰਤੀ ਸਾਲਮਨ,ଭାରତୀୟ ସଲମାନ |
ਸੰਕੇਤਕ ਸਪੀਸੀਜ਼,ସୂଚକ ପ୍ରଜାତିଗୁଡିକ |
ਦਵਾਈ ਦੀ ਸਵਦੇਸ਼ੀ ਪ੍ਰਣਾਲੀ,Medicine ଷଧର ସ୍ୱଦେଶୀ ସିଷ୍ଟମ୍ |
ਇੰਡੀਗੋਫੇਰੇਰਾ,ଇନ୍ଦିଗୋଫେରା |
ਇਨਡੋਰ ਪ੍ਰਦੂਸ਼ਣ,ଇନଡୋର ପ୍ରଦୂଷଣ |
ਪ੍ਰੇਰਿਤ ਅੰਦੋਲਨ,ପ୍ରେରିତ ଆନ୍ଦୋଳନ |
ਪ੍ਰੇਰਿਤ ਪਰਿਵਰਤਨ,ପ୍ରେରିତ ମ୍ୟୁଟେସନ୍ |
ਗੁੱਸੇ ਵਿਚ,ଇନ୍ଦୁସର୍
ਇੰਡੈਂਸ,ଇନ୍ଦୁସର୍ ଜିନ୍ |
ਅਪਰਾਧੀ ਨਿਯੰਤਰਣ,ନିରବଚ୍ଛିନ୍ନ ନିୟନ୍ତ୍ରଣ |
ਇਨਕਕੇਬਲ ਪਾਚਕ,ନିର୍ବିଶନୀୟ ଏନଜାଇମ୍ |
ਕੈਂਸਰ ਦਾ ਸ਼ਾਮਲ ਕਰਨਾ,କର୍କଟ ରୋଗର ପରିବର୍ତ୍ତନ
ਉਦਯੋਗਿਕ ਮਾਲਵਾਦ,ଶିଳ୍ପ ମେଲାନଜିମ୍ |
ਉਦਯੋਗਿਕ ਪ੍ਰਦੂਸ਼ਣ,ଶିଳ୍ପ ପ୍ରଦୂଷଣ |
ਉਦਯੋਗਿਕ ਧੂੰਆਂ,ଶିଳ୍ପ ଧୂଆଁ |
ਸੂਖਮ ਸੂਖਮ ਸੂਖਮ,ଆଚରଣ ମାଇକ୍ରୋସ୍କୋପି |
ਅਟੱਲ ਸਰੋਤ,ଅବିସ୍ମରଣୀୟ ଉତ୍ସଗୁଡିକ |
ਛੂਤ ਵਾਲੀ ਬਿਮਾਰੀ,ସଂକ୍ରାମକ ରୋଗ
ਅਸਥਾਈ,ସଂକ୍ରମଣ
ਅਨੁਮਾਨ,ସୂଚନାଯୋଗ୍ୟ
ਘਟੀਆ ਸੇਰੇਬੈਲਰ ਪੇਡਨਕਲ,ନିମ୍ନମାନର ସେର୍ବେଲଲର ପେଡୁନଭେଲ୍ |
ਘਟੀਆ ਮੇਲ-ਪਲੇਸਿਕ ਗੈਂਗਲੀਅਨ,ନିମ୍ନ ମାନସେଣ୍ଟ୍ରିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
ਬੇਅੰਤ,ଅସୀମ
ਜਲਣ,ପ୍ରଦାହ
ਭੜਕਾ. ਬੈਰੀਅਰ,ପ୍ରଦାହଜନକ ପ୍ରତିବନ୍ଧକ |
ਜਲੂਣ ਦੀ ਪ੍ਰਤੀਕ੍ਰਿਆ,ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |
ਭੜਕਾ. ਜਵਾਬ,ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |
ਮਹਿੰਗਾਈ,ମୁଦ୍ରାସ୍ଫୀତି
ਫੁੱਲ,ଅସ୍ତ୍ରଶସ୍ତ୍ର
ਇਨਫਲੂਐਨਜ਼ਾ,ସ୍ୱାଇନ୍ ଫ୍ଲୁ
ਆਮਦ,ପ୍ରବାହ
ਬੁਨਿਆਦ ਗਲੈਂਡ,ଇନଫ୍ରିବଟାଲ୍ ଗ୍ରନ୍ଥି |
ਇਨਫੁੰਡਿਬੂਲਮ,ଇନଫଣ୍ଡିବୁଲମ୍ |
ਵਧਿਆ ਭੋਜਨ,ଖାଦ୍ୟ ଖାଇବା |
ਗ੍ਰਹਿਣ,ସମ୍ବନ୍ଧୀୟତା
ਇਨਗੁਇਨਲ ਨਹਿਰ,In ତୁନିନାଲ୍ କେନାଲ୍ |
ਇਨਗੁਇਨਲ ਹਰਨੀਆ,In ତୁଲିନ୍ ହର୍ନିଆ |
ਵਿਰਾਸਤ,ଉତ୍ତରାଧିକାରୀ
ਵਿਰਸੇ ਵਿਚ ਅਣੂ ਬਿਮਾਰੀ,ଉତ୍ତରାଧିକାରୀ ମଲିକୁଲାର୍ ରୋଗ |
ਰੋਕਦਾ,ପ୍ରତିରୋଧ
ਰੋਕਿਆ,ନିଷ୍କ୍ରିୟ
ਹਾਰਮੋਨ ਨੂੰ ਰੋਕਣਾ,ହରମୋନ୍ ପ୍ରତିରୋପଣ |
ਰੋਕ,ପ୍ରତିବନ୍ଧକ
ਇਨਿਹਿਬਟਰੀ ਪੇਪਟਾਇਡ,ପ୍ରତିବନ୍ଧକ ପେପ୍ଟାଇଡ୍ |
ਦੀਖਿਆ,ଆରମ୍ଭ
ਸ਼ੁਰੂਆਤੀ,ପ୍ରାରମ୍ଭିକ
ਟੀਕਾ,ଇଞ୍ଜେକ୍ସନ
ਸੱਟ,କ୍ଷତ
ਇਨਸੈਟ,ଇନଲେଟ୍
ਇਮਿ .ਨਿਟੀ,ଅନ୍ତର୍ନିହିତ ରୋଗୀତା |
ਉਲੰਘਣਾਵਾਦੀ ਵਿਕਾਸ,ଇନୋରଗାନିକ୍ ବିବର୍ତ୍ତନ |
ਨਾਕਾਰੰਗਿਕ ਪਦਾਰਥ,ଇନୋରଗାନିକ୍ ସାମଗ୍ରୀ |
Inositoltriphoshate,ଇନୋସାଇଟୋସ୍ରୋସ୍ରଫୋସେଟ୍ |
ਪੌਸ਼ਟਿਕ ਦੇ ਇੰਪੁੱਟ,ପୁଷ୍ଟିକର ଇନପୁଟ୍ |
ਕੀੜੇ,କୀଟ
ਕੀੜੇ ਧੋਣ ਵਾਲੇ,କୀଟନାଶକ ଚେତାବନୀ |
ਕੀੜੇ ਪੈੱਸਟ,କୀଟପତଙ୍ଗ ପୋକ
ਕੀੜੇ ਪ੍ਰਤੀਰੋਧ,କୀଟପତଙ୍ଗ ପ୍ରତିରୋଧ |
ਕੀਟਮਾ,କୀଟନାଶକା
ਕੀਟਨਾਸ਼ਕ ਪ੍ਰੋਟੀਨ,କୀଟନାଶକ ପ୍ରୋଟିନ୍ |
ਕੀਟਨਾਸ਼ਕਾਂ,କୀଟନାଶକ
ਇੰਨੇਕਟਿਵਾੋਰ,କୀଟନାଶକ
ਕੀਟਨਾਸ਼ਕ ਪੌਦਾ,କୀଟନାଶକ ଉଦ୍ଭିଦ |
ਕਾਇਮ,କ୍ରିୟା
ਕਮੇਟੀ ਦੀ ਅਯੋਗਤਾ,ସନ୍ନିବେଶ ନିଷ୍କ୍ରିୟତା |
ਪ੍ਰੇਰਣਾ ਦੀ ਸਮਰੱਥਾ,ପ୍ରେରଣାଦାୟକ କ୍ଷମତା |
ਪ੍ਰੇਰਣਾ ਰਿਜ਼ਰਵ ਵਾਲੀਅਮ,ପ୍ରେରଣାଦାୟୀ ସଂରକ୍ଷଣ ଭଲ୍ୟୁମ୍ |
ਕੁਦਰਤੀ ਵਾਧੇ ਦੀ ਪ੍ਰਦੇਸ਼,ପ୍ରାକୃତିକ ବୃଦ୍ଧିର ଇନଷ୍ଟ୍ରିନ୍ସିକ୍ ହାର |
ਇੰਸੂਲੇਟ,ଇନସୁଲେଟ୍ କରନ୍ତୁ |
ਇਨਸੁਲਿਨ,ଇନସୁଲିନ୍ |
ਇੰਟੈਗਰਲ ਪ੍ਰੋਟੀਨ,ଇଣ୍ଟିଗ୍ରାଲ୍ ପ୍ରୋଟିନ୍ |
ਏਕੀਕ੍ਰਿਤ,ଏକତ୍ର କର
ਏਕੀਕਰਣ,ଏକୀକରଣ
ਇਹ,ପୂର୍ଣ୍ଣ
ਇਨਟੌਸ਼ਨਰੀ ਨੈਫ੍ਰਿਡਿਅਮ,ଆନ୍ତ am ତନ୍ତ୍ର ନେଫାଇଡିୟମ୍ |
ਗੱਲਬਾਤ ਕਰਨੀ,ପାରସ୍ପରିକ କ୍ରିୟା
ਨਕਾਰਾਤਮਕ ਪ੍ਰਭਾਵ ਨਾਲ ਗੱਲਬਾਤ,ନକାରାତ୍ମକ ପ୍ରଭାବ ସହିତ ପାରସ୍ପରିକ କ୍ରିୟା |
ਇੰਟੈਟਰਲ ਦੀ ਸੇਪਮ,ପାରସ୍ପରିକ ସେପ୍ଟମ୍ |
ਇੰਟਰਬਲਿੰਗ,ଆନ୍ତରିକତାର ସହିତ
ਇੰਟਰਬਾਈਡਿੰਗ ਵਿਅਕਤੀ,ନିୟନ୍ତ୍ରିତ ବ୍ୟକ୍ତିଗତ |
ਇੰਟਰਕਲੇਟਰੀ,ଆନ୍ତ a
ਇੰਟਰਕਲਿਟਡ ਡਿਸਕ,ଇଣ୍ଟର୍କାଚ୍ ହୋଇଥିବା ଡିସ୍କ |
ਇੰਟਰਸੇਲੂਲਰ ਮੈਟ੍ਰਿਕਸ,ଇଣ୍ଟରସେଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
ਇੰਟਰਸੇਲੂਲਰ ਸਪੇਸ,ଇଣ୍ଟରସେଲୁଲାର୍ ସ୍ପେସ୍ |
ਇੰਟਰਸੈਪਟ,ବାଧା
ਇੰਟਰਸੈਪਟ,ବାଧା
ਅੰਤਰ-ਚੇਨ ਬਾਂਡ,ଇଣ୍ଟର-ଚେନ୍ ବଣ୍ଡ |
ਇੰਟਰਗਬਲ ਟ੍ਰੇਟੀਡ,ଇଣ୍ଟରର୍ଡୋବଲ୍ ବ୍ରିଗେଡ୍ |
ਇੰਟਰਫਸਕਿਚੂਲਰ ਕੈਮਬੀਅਮ,ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |
ਪਰਿਵਰਤਨ ਵਾਲੀ ਜਗ੍ਹਾ,ଆନ୍ତ ାଦଶବତା ସ୍ଥାନ |
ਅੰਤਰਾਪਾ,ଆନ୍ତରିକ
ਅੰਤਰਾਪੂ ਕ੍ਰੋਮੋਸੋਮ,ଇଣ୍ଟରଫେଜ୍ କ୍ରୋମୋଜୋମ୍ |
ਇੰਟਰੈਂਗਲ ਸੇਪਟਮ,ବିପର୍ଟାଲ୍ ସେପ୍ଟମ୍ |
ਇੰਟਰਫਸਕਿਚੂਲਰ ਕੈਮਬੀਅਮ,ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |
ਦਖਲਅੰਦਾਜ਼ੀ ਕਰਤਾ,ରନେଫର୍ କରିବା
ਇੰਟਰਫੇਰੋਨ,ବାଧା
ਅੰਤਰ-ਰਹਿਤ,ବାଧା
ਇੰਟਰਲੁਕਿਨ,ଇଣ୍ଟରଲୁକିନ୍ |
ਇੰਟਰਲੋਕਡ,ହସ୍ତକ୍ଷେପ
ਵਿਚਕਾਰਲੇ ਦਿਨ ਦਾ ਪੌਦਾ,ମଧ୍ୟବର୍ତ୍ତୀ ଦିନ ଉଦ୍ଭିଦ |
ਵਿਚਕਾਰਲੇ ਤੰਦ,ମଧ୍ୟବର୍ତ୍ତୀ ଚାବି |
ਇੰਟਰਮੀਡੀਏਟ ਲੋਬੇ,ମଧ୍ୟବର୍ତ୍ତୀ ଲୋବେ
ਵਿਚਕਾਰਲੇ ਪੇਟਿੰਗ,ମଧ୍ୟବର୍ତ୍ତୀ ଯୋଡି |
ਅੰਦਰੂਨੀ ਕੰਨ,ଆନ୍ତରିକ କାନ
ਅੰਦਰੂਨੀ ਵਾਤਾਵਰਣ,ଆଭ୍ୟନ୍ତରୀଣ ପରିବେଶ
ਅੰਦਰੂਨੀ ਜੁਗੂਲਰ ਨਾੜੀ,ଆଭ୍ୟନ୍ତରୀଣ ଜୁଗଲାର ଶିରା |
ਅੰਦਰੂਨੀ ਰੂਪ ਵਿਗਿਆਨ,ଆଭ୍ୟନ୍ତରୀଣ ମର୍ଫୋଲୋଜି |
