Gujarati,Punjabi
ભારતીય પાગલ,ਇੰਡੀਅਨ ਮੈਡਲਰ
ભારતીય પોડો ફિલમ,ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ
અતિશય,ਇੰਡੀਗੋ
ઇટાલિયન બાજરી,ਇਤਾਲਵੀ ਬਾਦਾ
હાનિત વૃક્ષ,ਆਈਵਰੀ ਟ੍ਰੀ
આઇવિ લોર્ડ/લિટલ લોર્ડ,Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ
ગોળ,Jaggery
જાપોનીકા,ਜੌਂਕਾ ਚਾਵਲ
જાસૂસ,ਜੱਸੇ
જાવાનિકા ચોખા,ਜਾਵਾਨਿਕਾ ਰਾਈਸ
ધક્કો,ਜੇਲਿੰਗ
દિવાહિની ખેતી,ਜੇਹਮ ਕਾਸ਼ਤ
જનન,ਜੰਜਾਈ
જંક ડીએનએ,ਜੰਕ ਡੀ ਐਨ ਏ
કિશોર તબક્કો,ਜੁਵੇਨਾਈਲ ਪੜਾਅ
જકારાંડા,ਜਾਬਾੰਡਾ
જેકફ્રૂટ,ਜੈਕਫਰੂਟ
જામન,ਜੰਜਾ
ચપળ,ਜੈਸਮੀਨ
જત્તી ખત્તી,ਜਤਤੀ ਖਤੀ
એક જાતની કળા,ਜੱਟਟਰੋਫਾ
શણ,ਜੱਟ
જાસૂસ,ਜੱਸੇਜ਼
કારોલિન,ਕੂਲਿਨ
Kાળ,ਕਾਓਲਿਨਾਈਟ
Kાળ,ਕਾਓਲਿਨਾਈਟ
Kષધ,ਕੈਰੀਨਚਯਮਾ
ક ry રેઓડેસ્મા,ਕੈਰੀਓਡਮਾ
કર્કશમી,ਕੈਰੀਗਮੀ
કેરીગ્રામ (ઇડિગ્રામ),ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ)
કર્કશિનેસ,ਕਰੈਕਿਨੇਸਿਸ
કર્કશવિજ્ologyાન,ਕੈਰੀਓਲੋਜੀ
કર્કશ,Karyoolysis
ક ry રેઓન,ਕੈਰੀਓਨ
કાર્યોયોટાઇપ,ਕੈਰੀਓਟਾਈਪ
કેલ્પ (શેવાળ),ਕੈੱਲਪ (ਐਲਗੀ)
કેલ્વિન ચક્ર,ਕੈਲਵਿਨ ਚੱਕਰ
કેરાટિન,ਕੇਟਿਨ
કર્કશ,ਕਰਨਲ
ખૈરા રોગ,ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ
ખરીફ,ਸਾਉਣੀ
મજાક,ਮਜ਼ਾਕ ਕਰਨਾ
કિનેટોચોર,ਕਿਨੇਟੋਕੋਰ
રસોડું,ਕਿਚਨ ਗਾਰਡਨ
ક્લેઇનફિલ્ટર સિન્ડ્રોમ,ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ
ક્લેનો ટુકડો,ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ
ઘડતર,ਬੰਦ
કોચની પોસ્ટ્યુલેટ,ਕੋਚ ਦਾ ਅਹੁਦਾ
કોપ્પેનનું વર્ગીકરણ (આબોહવા),ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ)
ક્રેબ્સ ચક્ર,ਕਰਬਸ ਚੱਕਰ
ક્ટોસિસ,ਕੁਰਟੋਸਿਸ
કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર),ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ)
કડમ,ਕੜਮ
કાલે,ਕਲੇ
કેન્સ ઘાસ,ਗਾਂ ਘਾਹ
કર્કશ,ਕਾਰੌਂਦਾ
"કિડની બીન, રાજમહ","ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ"
Kાંકીપ,ਕੀਵੀਫਰੀਨ
નોલ ખોલ,ਨੋਲ ਗਾਲ
કોડમપુલી,ਕੋਡੋਮਪੁਲੀ
કોડો બાજરી,ਕੋਡੋ ਬਾਜਲੇਟ
કોકમ બટર ટ્રી (મંગોસ્ટીન),ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ)
ખપ્રા ભમરો,ਖਾਪਰਾ ਬੀਟਲ
એલ.ડી .50 (ઘાતક ડોઝ 50),L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50)
જમીન પર,ਲੈਬ ਲੈਂਡ
સંદિગ્ધ કરવું,ਲੇਬਲ
મજૂર,ਕਿਰਤ
લક્ષ પરાક્રમ,ਲੈਕ ਓਪਰਨ ਮਾਡਲ
દૂધમારો,ਦੁੱਧ ਚੁੰਘਾਉਣ
લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન),ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ)
લેક્ટોઝ,ਲੈਕਟੋਜ਼
પાછળની બાજુ,ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ
લેમ્બડા ક્લોનીંગ વેક્ટર,ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ
લેમિનર હવા પ્રવાહ,ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ
દીવો બ્રશ રંગસૂત્ર,ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ
જમીન,ਜ਼ਮੀਨ
જમીન ક્ષમતા વર્ગીકરણ,ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ
જમીન ક્ષમતા,ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ
જમીન -અધોગતિ,ਭੂਮੀ ਦੇ ਨਿਘਾਰ
જમીન સમકક્ષ ગુણોત્તર,ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ
જમીન સ્તરીકરણ,ਲੈਂਡ ਲੈਵਲਿੰਗ
જમીનની શોધ,ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ
ઉતર,ਲੈਂਡਸਕੇਪਿੰਗ
જમીન યોગ્યતા,ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ
જમીન ઉપયોગ -પદ્ધતિ,ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ
લેંગરહન્સ સેલ્સ,ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ
રદિયો દર,ਲੈਪ ਰੇਟ
લાર્વા,ਲਾਰਵਾ
સુશોભન,ਲੇਟੈਂਸੀ
સુવ્યવસ્થિત,ਲੇਟ
ચેપગ્રસ્ત ચેપ,ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ
બાજુનું,ਪਾਸੇ
વારસામાં માટી,ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ
Xtex,ਲੈਟੇਕਸ
શિરદર્શક,ਲਾਠੀਵਾਦ
લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી),ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD)
જાળી,ਜਾਲੀ
સુસંગત લાભ,ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ
સતત વળતરનો કાયદો,ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
ઘટતા વળતરનો કાયદો,ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
વધારો,ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ
મર્યાદિત પરિબળોનો કાયદો,ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ
ન્યૂનતમ કાયદો,ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ
અવેજીનો કાયદો,ਬਦਲ ਦਾ ਕਾਨੂੰਨ
ચલ પ્રમાણનો કાયદો,ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ
સ્તર,ਪਰਤ
બાંધકામ,ਖਾਕਾ
ઉદ્ધત,ਲੀਚੇਟ
Effંચે ચાલતી કાર્યક્ષમતા,ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ
ઠપકો,ਲੈਣ ਤੋਂ ਲੈ ਕੇ
અગ્રણી સેર,ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ
પાંદડાની વિસ્તારનો સમયગાળો,ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ
પાંદડાની ક્ષેત્ર અનુક્રમણ્ય,ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ
પાંદડાની વિસ્તાર ગુણોત્તર,ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ
પર્ણ ખાણિયો,ਪੱਤਾ ਮਾਈਨਰ
પાંદડાની પરીક્ષણ,ਪੱਤਾ ਟੈਸਟਿੰਗ
પર્ણ,ਪੱਤਾ
પત્રિકા,ਪਰਚਾ
પટા,ਲੀਜ਼
ક legંગું,ਫਲ਼ੀ
લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ),ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ)
ભાંગફોડ,ਲੈਂਟਿਕਲ
દાપલ કેશિકા બિંદુ,ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ
લેપટોનમા,Letoxtonema
લેપ્ટોસ્પાયરોસિસ,Lextospirosis
અંધશ્રદ્ધાળુ,ਲੀਰੋ-ਮੌਰਫਿਕ
જખમ,ਜਖਮ
ઘાતક પરિવર્તન,ਜਾਨਲੇਵਾ
લિંગકોપ્લાસ્ટ,ਲੁੱਕੋਪਲਾਸਟ
ક levelપિક ભાડૂતી,ਪੱਧਰ ਦੇ ਛੱਤ
લેવલર (લેવલર),ਲੇਵਲਰ (ਲੇਵੀਲਰ)
લેવલિંગ (જમીનની),ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ)
રખડુ,ਲੇਅ ਖੇਤੀ
લિબિગનો ન્યૂનતમ કાયદો,ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ
બંધ,ਭੰਡਾਰਨ
પ્રકાશ વળતર બિંદુ,ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ
પ્રકાશ સંતૃપ્તિની તીવ્રતા,ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ
પ્રકાશ પ્રસારણ ગુણોત્તર,ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ
પ્રકાશ જાળ,ਹਲਕਾ ਜਾਲ
મર્યાદિત,ਸੀਮਿਤ
સીમા,ਸੀਮਾ
મર્યાદિત પરિબળ,ਸੀਮਤ ਕਾਰਕ
સિધ્ધાંત,ਲਿਮੋਨਾਈਟ
પંક્તિ,ਲਾਈਨ
રેખીય પ્રતિભાવ,ਲੀਨੀਅਰ ਜਵਾਬ
જોડાણ,ਲਿੰਕਜ
જોડાણ જૂથ,ਲਿੰਕੇਜ ਸਮੂਹ
કોરી,ਲਿੰਕ
ઉંચકવાર સૂચન,ਲਿੰਟ ਇੰਡੈਕਸ
કોઠાર,ਲਾਈਨਟਰਸ
લિપિડ,ਲਿਪਿਡ
લિપોલીસિસ,ਲਿਪੋਲੀਸਿਸ
પતાવટ,ਤਰਲ
શણગારવું,ਲਿਸਟਰ
શણગારવું,ਲਿਸਟਰ
સૂચિ,ਸੂਚੀ
શિષ્ટાચાર,Lithospere
કચરો,ਕੂੜਾ
જીવંત લીલા ઘાસ,ਲਾਈਵ ਮਲਚ
મણિ,ਜਿਗਰਵੋਰਟ
પશુધન,ਪਸ਼ੂ
સ્થાનિક નિયંત્રણ,ਸਥਾਨਕ ਨਿਯੰਤਰਣ
સ્થાન,ਟਿਕਾਣੇ
તીડ,ਟਿੱਡੀ
રહેઠાણ (પાક લોજિંગ),ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼)
લોડિક્યુલ,ਲੋਡਿਕੂਲ
ભ્રમણ,ਲਾਹਨਤ
લોગાર્શા -પરિવર્તન,ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ
લાંબી - દિવસનો છોડ,ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ
લાંબી તરંગ કિરણોત્સર્ગ,ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ
ફટકો,ਲੂਪ
Pingંચે કામ કરવું,Lopping
લાકડું,ਲੰਬਰ
એક જાતની એક વસ્તુ,ਲੱਕਸ
લક્ઝરી વપરાશ (પોષક તત્વો),ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ)
લકકાર જનીનો,ਲਗਜ਼ਰੀ ਜੀਨ
લીકોપીન,ਲਾਇਕੋਪਿਨ
લિમણું,ਲਿੰਫ
લિઝિમીટર,ਲਸੀਮੀਟਰ
કોષ -ચિત્તભ્રમણા,ਸੈੱਲ ਦਾ lysis
લાઇઝજેનિસ,ਲਿੰਗੀ
લિસોઝomeમ,ਲਾਇਸੋਸੋਮ
સુવાક્ય,ਪਤਸਿਮੇਮ
લાખ વૃક્ષ,Lac ਰੁੱਖ
લાખ,Lac
"લેડીની આંગળી, ઓકરા","Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ"
જમીન કેલ્ટ્રોપ્સ,ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ
મણિ,ਲੌਨਟਾਨਾ
શણગારવું,ਲਾਥੀਰਸ
ગલનનું,ਲੀਕ
લીંબુનો ઘાસ,ਨਿੰਬੂ ਘਾਹ
લીંબુ,ਨਿੰਬੂ
મસૂર,ਦਾਲ
મસ્ત,ਲੇਕਿ ur ਨਸ
કોઇ,ਸਲਾਦ
લીલી,ਲਿਲੀ
ચૂનો,ਚੂਨਾ
અળસીનું,ਅਲਸੀ
ઉદ્ધતાઈ,ਲੀਚੀ
થોડી બાજરી,ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ
લાંબા તરબૂચ,ਲੌਂਗ ਤਰਬੂਜ
લાંબી મરી,ਲੰਬੀ ਮਿਰਚ
ડોકલા,ਭੌਤਿਕ
કમળ,ਕਮਲ
લસ,Lurcesne
લાખ જંતુ,Lac ਕੀੜੇ
સ્ત્રી -પક્ષી ભમરો,ਲੇਡੀ ਬਰਡ ਬੀਟਲ
પર્ણ ખાણિયો,ਪੱਤਾ ਮਾਈਨਰ
પાંદડાની રોલર,ਪੱਤਾ ਰੋਲਰ
પાંદડા,ਪੱਤਾ ਵੈਬਬਰ
તીડ,ਟਿੱਡੀ
લૌકિક ઉત્ક્રાંતિ,ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ
કરચલી,ਮੈਕ੍ਰੋਲਮੇਟ
મ mac્રોમ્યુલેક્યુલ,ਮੈਕਰੋਮੋਲਕੋਲ
ઉદ્ધતતા,ਮੈਕਰੋਟੇਸ਼ਨ
ઉન્માદ,ਮੈਕਸੋਰਨਯੂਟੀਂਟ
ચંચળ,ਮੈਕਰੌਪੋਰਸ
માગગોટ,ਮੈਗਗੋਟ
મેઘ,ਮੈਗਮਾ
મેગ્નેશિયા,ਮੈਗਨੇਸ਼ੀਆ
મેગ્નેશિયમ,ਮੈਗਨੀਸ਼ੀਅਮ
ચુંબકીય હલાવનાર,ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ
પરિમાણ,ਵਿਸ਼ਾਲਤਾ
માહુઆ કેક,ਮੂਹਾ ਕੇਕ
જાળવણીકાર રેખા,ਰੱਖਿਅਕ ਲਾਈਨ
જાળવણી,ਰੱਖ ਰਖਾਵ
મકાઈ શેલર,ਮੱਕੀ ਸ਼ਰਨ
પુરુષ જંતુરહિત,ਮਰਦ ਨਿਰਜੀਵ
ખોડખાંપણ,ਖਰਾਬ
રોગ,ਖਰਾਬ
પોષણ,ਕੁਪੋਸ਼ਣ
ગેરરીતિ,ਗਲਤ
દૂષિત,ਖਰਾਬ
ગમાણ,ਖੁਰਲੀ
મેલગ્રોવ,ਮੈਂਗ੍ਰੋਵ
માનવશલના માપક,ਮੈਨੋਮੀਟਰ
માનવશલના માપક,ਮੈਨੋਮੀਟਰ
મન્ટિસા (લોગરીધમનો),Mantissa (loarithm)
ખાતર,ਖਾਦ
ખાતર,ਖਾਦ
સીમાંત,ਹਾਸ਼ੀਏ
સીમાંત ખર્ચ,ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ
સીમાંત જમીન,ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ
સીમાંત ઉત્પાદન,ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ
સીમાંત વળતર,ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ
દરિયાઇ,ਸਮੁੰਦਰੀ
માર્કર (આનુવંશિક),ਮਾਰਕਰ (ਜੈਨੇਟਿਕ)
બજાર,ਮਾਰਕੀਟ
વેચાણક્ષમ,ਮਾਰਕਿਟੇਬਲ
વેચાણપાત્ર અધિકૃતતા,ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ
બજારમાં મેળવણી,ਮਾਰਕੀਟ ਸਰਪਲੱਸ
બજાર,ਮਾਰਕੀਟਿੰਗ
માર્શ,ਮਾਰਸ਼
સામૂહિક પ્રવાહ,ਪੁੰਜ ਵਹਾਅ
સામૂહિક પસંદગી,ਪੁੰਜ ਚੋਣ
સામૂહિક-સંકટપ્રમનોમાક્ષ,ਪੁੰਜ-ਸਪੈਕਟ੍ਰੋਮੀਟਰ
મસ્ત,ਮਸਤ
મામાનો વારસો,ਜਣੇਪੇ ਵਿਰਾਸਤ
સમાગમ,ਮੇਲ
મેટ્રિક સંભવિત,ਮੈਟ੍ਰਿਕ ਸਮਰੱਥਾ
પરિપક્વતા,ਪੱਕਣ
પરિપક્વતા (પાક),ਪਰਿਪੱਕਤਾ (ਫਸਲ)
મહત્તમ ઉપલબ્ધ પાણી,ਵੱਧ ਤੋਂ ਵੱਧ ਉਪਲਬਧ ਪਾਣੀ
મહત્તમ પાક,ਵੱਧ ਤੋਂ ਵੱਧ ਫਸਲਿੰਗ
મહત્તમ અવશેષ મર્યાદા,ਵੱਧ ਤੋਂ ਵੱਧ ਬਚੀ ਸੀਮਾ
મહત્તમ ટકાઉ ઉપજ,ਵੱਧ ਤੋਂ ਵੱਧ ਟਿਕਾ able ਉਪਜ
મહત્તમ થર્મોમાપક,ਵੱਧ ਤੋਂ ਵੱਧ ਥਰਮਾਮੀਟਰ
મહત્તમ પાણી -ધારણ ક્ષમતા,ਵੱਧ ਤੋਂ ਵੱਧ ਪਾਣੀ ਵਾਲੀ ਸਮਰੱਥਾ
ઘાસનો ઓર્કાર્ડિંગ,ਮੈਦਾਨ ਬਗੀਚੇ
ભ્રામક,Maly
સરેરાશ વિચલન,ਮਤਲਬ ਭਟਕਣਾ
મીન લાઇફ (પરમાણુ),ਭਾਵ ਜ਼ਿੰਦਗੀ (ਪ੍ਰਮਾਣੂ)
દરિયાઇ સપાટી,ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ
સરેરાશ ચોરસ,ਮਤਲਬ ਵਰਗ
માપ,ਮਾਪ
માપ,ਮਾਪ
યાંત્રિક,ਮਕੈਨੀਕਲ
યાંત્રિક વિશ્લેષણ (માટી),ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ (ਮਿੱਟੀ)
યાંત્રિક અવરોધ,ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ
યંત્ર -ખેતી,ਮਕੈਨੀਜ਼ਡ ਖੇਤੀ
મધ્યમ,ਮੀਡੀਅਨ
Inalષધ,ਚਿਕਿਤਸਕ ਪੌਦਾ
ભૂમધ્ય આબોહવા,ਮੈਡੀਟੇਰੀਅਨ ਜਲਵਾਯੂ
મેગાગામેટોજેનેસિસ,ਮੇਗੈਗਾਮੋਨੇਜਨੇਸਿਸ
મેગાસ્પોરંગિયા,ਮੇਗਾਸਪੋਰੰਗੀਆ
મેગાસ્પોર (મેક્રોસ્પોર),ਮੈਗਾਸਪੋਰ (ਮੈਕਰੋਪੋਰ)
મેગાસ્પોજેનેનેતિયો,Meagasporogenisis
મેયોસિસ,Meiosis
ખુશામત,ਮਿੱਟੀ
ડીએનએ,ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ
પટલ ફિલ્ટર,ਝਿੱਲੀ ਫਿਲਟਰ
મેન્ડેલિયન વારસો,ਮੈਂਡੇਲਿਅਨ ਵਿਰਾਸਤ
સુધારણા,ਗੰਦਗੀ
વારસાના મેન્ડેલનો કાયદો,ਮੈਨੈਂਡਲ ਦੀ ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ
વેપારી,ਵਪਾਰੀ
પારો,ਪਾਰਾ
ઉદ્ધત,ਬੇਰਹਿਮ
મેસોક્લાઇમેટ,ਮੇਸੋਲਮੇਟ
મેસોોડર્મ,Mesoderm
મેસોફિલ,ਮੇਸੋਫਿਲ
મેસોફાઇટ,ਮੇਸੋਫਾਈਟ
મેસો,ਮੇਸੋ-ਪਿਓਜ਼
મેસોસ્ફિયર,Mesospere
મેસેંજર આર.એન.એ.,ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ (ਐਮ-ਆਰ ਐਨ ਏ)
ચયાપચય,Metabolism
ચયાપટ,Metabolites
ધાતુનું બચ્ચું,ਧਾਤ ਦਾ ਡੈਮ
રૂપક ખડકો,ਮੈਟਾਮੋਰਫਿਕ ਚੱਟਾਨਾਂ
રૂપરેખા,ਮੈਟਮੋਰਫੋਸਿਸ
આવરણ,ਮਛੂਤ
મેટ્રાસ્ટ્રસ,ਮੈਟਸਟ੍ਰਸਸ
ચિત્તાકર્ષણ,ਪਾਚਕ
હવામાનશાસ્ત્ર,ਮੀਟਰ ਵਿਗਿਆਨ
મેથેમોગ્લોબીનેમિયા,ਮੈਥੇਮੋਗਲੋਬਿਨੇਮੀਆ
પદ્ધતિનું પ્રદર્શન,Method ੰਗ ਪ੍ਰਦਰਸ਼ਨ
માઇકલ,ਮੀਕਾ
સૂક્ષ્મ બેસિન,ਮਾਈਕਰੋ ਬੇਸਿਨ
સૂક્ષ્મ પ્રાણીસૃષ્ટિ,ਮਾਈਕਰੋ ਫੂਨਾ
જીવાણુ,ਮਾਈਕਰੋਬ
સુક્ષ્મજીવાણુ બાયોમાસ કાર્બન,ਮਾਈਕਰੋਬਾਇਲ ਬਾਇਓਮਾਸ ਕਾਰਬਨ
સૂક્ષ્મ -અધોગતિ,ਮਾਈਕਰੋਬਾਇਲ ਡੀਗ੍ਰੇਡੇਸ਼ਨ
સૂક્ષ્મ જંતુનાશક,ਮਾਈਕਰੋਬਾਇਲ ਕੀਟਨਾਸ਼ਕ
સૂક્ષ્મ -વિજ્iologyાન,ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
સૂક્ષ્મ રોગને લગતું,ਮਾਈਕਰੋਬਾਇਟਿਕ
માઇશારિક,ਮਾਈਕਰੋਕਲੀਮੇਟ
સૂક્ષ્મ પર્યાવરણ,ਮਾਈਕ੍ਰੋਜ਼ਵਾਇਸ਼ਨ
માઇક્રોફલોરા,ਮਾਈਕ੍ਰੋਫਲੋਰਾ
માદક દ્રવ્યો,ਮਾਈਕਰੋਗਾਮੇਟੋਜੀਨੇਸਿਸ
માઇક્રોરોઇરીગેશન,ਮਾਈਕ੍ਰਿਤੀ
માઇક્રોમીટ્રોલોજી,ਮਾਈਕ੍ਰੋਮੇਟੋਰੋਲੋਜੀ
સુક્ષ્મસૃષ્ટિ,ਮਾਈਕਰੋਨਟੀਐਂਟ
માઇક્રોપ્લોટ,ਮਾਈਕ੍ਰੋਪੋਲਟ
સુક્ષ્મસજીવો,ਮਾਈਕ੍ਰੋਫੋਰ
સુક્ષ્મસજીવો,ਮਾਈਕ੍ਰੋਪਾਈਲ
માઇક્રોસ્કોપી,ਮਾਈਕਰੋਸਕੋਪੀ
માઇક્રોસ્પોરંજિયમ,ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ
સૂક્ષ્મ -સંસ્કૃતિ,ਮਾਈਕਰੋਸਪੋਰ ਸਭਿਆਚਾਰ
માઇક્રોસ્પોર મધર કોષ,ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ
સુધર્કિમાદ,ਮਾਈਕਰੋਸਪੋਰਸ
માઇક્રોટોમ,ਮਾਈਕ੍ਰੋਟੋਮ
માઇક્રોટોપ્રાફી,ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ
મધ્ય સીઝન-સુધારણા,ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ
સ્થળાંતર,ਮਾਈਗ੍ਰੇਸ਼ਨ
અનાજનું તબક્કો,ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ
મિલેપેડ,ਮਿਲਪੀਦ
બાજરી,ਮਿਲਟਸ
મિલિંગ વસૂલાત,ਮਿਲਿੰਗ ਰਿਕਵਰੀ
મિલિંગ,ਮਿਲਿੰਗ
ખનિજ પોષણ,ਖਣਿਜ ਪੋਸ਼ਣ
ખનિજ માટી,ਖਣਿਜ ਮਿੱਟੀ
ખનિજકરણ,ਖਣਿਜ
ખનીજ,ਖਣਿਜ
લઘુત્તમ થર્મોમાપક,ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ
લઘુત્તમ ખેતી,ਘੱਟੋ ਘੱਟ ਖੇਤ
સામાન્ય પાક,ਮਾਮੂਲੀ ਫਸਲਾਂ
Mાળ,Miyotic ਇੰਡੈਕਸ
ગેરસમજ,ਗਲਤ ਵਿਆਖਿਆ
ઝાકળ સિંચાઈ,ਧੁੰਦਲੀ ਸਿੰਚਾਈ
ઝાકળ,ਧੁੰਦ
માઇટોકોન્ડ્રિયા,ਮਾਈਟੋਚੋਂਡਰੀਆ
ખેલ,ਮੀਟੋਸਿਸ
મિત્ચરલિચનો કાયદો,ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ
મિશ્ર પાક,ਮਿਕਸਡ ਫਸਲ
મિશ્ર ખેતી,ਮਿਕਸਡ ਖੇਤੀ
મિશ્ર ખાતર,ਮਿਕਸਡ ਖਾਦ
મિશ્ર ચરાઈ,ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ
મિશ્રિત સ્વરડ,ਮਿਕਸਡ ਸਵਰਡ
નમૂનો,ਮਾਡਲ
મોડેલિંગ,ਮਾਡਲਿੰਗ
ફેરફાર કરેલ વાતાવરણ પેકેજિંગ,ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ
ભેજ ઉપલબ્ધતા અનુક્રમણિકા,ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ
ભેજની ખાધની સૂચિ,ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ
ભેજ સમાન,ਨਮੀ ਬਰਾਬਰ
ભેજ -શાસન,ਨਮੀ ਸ਼ਾਸਨ
ભેજ મુક્ત વળાંક,ਨਮੀ ਜਾਰੀ ਕਰਵ
ભેજની જાળવણી,ਨਮੀ ਧਾਰਨ
ભેજ,ਨਮੀ ਦਾ ਤਣਾਅ
ભેજ,ਨਮੀ ਤਣਾਅ
ભેજ,ਨਮੀ
દા molવ,ਮੋਲਰ ਹੱਲ
દાળ,ਗੁੜ
છાવણી,ਮੋਲ ਡਰੇਨੇਜ
પરમાણુ જીવવિજ્ologyાન,ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ
