Tamil,English
தலைகீழ் சூத்திரம்,inversion formula
ஒழுங்கின் தலைகீழ்,inversion of order
தலைகீழான அணி,invertible matrix
தலைகீழான மாற்றம்,invertible transformation
பகுத்தறிவற்ற,irrational
பகுத்தறிவற்ற சமன்பாடு,irrational equation
பகுத்தறிவற்ற வெளிப்பாடு,irrational expression
பகுத்தறிவற்ற எண்,irrational number
பகுத்தறிவற்ற வேர்,irrational root
குறைக்க முடியாதது,irreducible
எரிச்சலூட்டும் திசையன்,irrotational vector
எரிச்சலூட்டும் திசையன் செயல்பாடு,irrotational vector function
எரிச்சலூட்டும் வேகம்,irrotational velocity
சமகோணமானது,isogonal
ஐசோகுர்டோசிஸ்,isokurtosis
தனிமைப்படுத்தப்பட்ட அத்தியாவசிய ஒருமைப்பாடு,isolated essential singularity
தனிமைப்படுத்தப்பட்ட புள்ளி,isolated point
ஐசோமெட்ரிக்,isometric
ஐசோசெல்ஸ் கட்டமைப்பு,isosceles configuration
மீண்டும் மீண்டும் ஒருங்கிணைந்த,iterated integral
மீண்டும் மீண்டும் இடைச்செருகல்,iterated interpolation
மறு செய்கை,iteration
மறு செய்கை சூத்திரம்,iteration formula
மறுமுறை ஒருங்கிணைப்பு சூத்திரம்,iterative integration formula
மீண்டும் செயல்முறை,iterative procedure
மீண்டும் செய்யும் நுட்பம்,iterative technique
ஜேக்கபியன்,Jacobian
ஜேக்கபியன் தீர்மானிப்பான்,Jacobian determinant
ஜேக்கபியன் அணி,Jacobian matrix
தொகுப்புகளின் இணைப்பு,join of sets
கூட்டு,joint
கூட்டு அடர்த்தி செயல்பாடு,joint density function
கூட்டு அதிர்வெண் செயல்பாடு,joint frequency function
கூட்டு சார்ந்து மாறி,jointly dependent variable
கூட்டு நிகழ்தகவு,joint probability
சேரவும் (=தொழிற்சங்கம்),join (=union)
குதிக்க,jump
ஜம்ப் இடைநிறுத்தம்,jump discontinuity
நியாயப்படுத்துதல்,justification
நியாயப்படுத்த,justify
கர்னாக் வரைபடம்,Karnaugh map
கர்னல்,kernel
மேப்பிங்கின் கர்னல்,kernel of the mapping
இயக்கவியல்,kinematics
இயக்க ஆற்றல்,kinetic energy
இயக்கவியல்,kinetics
கோல்மோகோரோஃப் ஸ்மிர்னோவ் சோதனை,Kolmogoroff Smirnov test
குரோனெக்கர் டெல்டா,Kronecker delta
குர்டோசிஸ்,kurtosis
Lagrange இன் செயல்பாடு,Lagrange's function
Lagrange இன் பெருக்கிகள்,Lagrange's multipliers
லேமினா,lamina
லாப்லேஸ் உருமாற்றம்,Laplace transform
பெரிய எண்ணிக்கை,large number
மறைந்த வேர் (=பண்பு வேர்),latent root(=characteristic root)
பக்கவாட்டு மேற்பரப்பு,lateral surface
லத்தீன் சதுரம்,latin square
லேடஸ் மலக்குடல்,latus rectum 
சட்டம்,law
வேகங்களைச் சேர்க்கும் சட்டம்,law of adding velocities
சேர்க்கை சட்டம்,law of additivity
குறைந்த வருவாய் சட்டம்,law of diminishing return
ஈர்ப்பு விதி,law of gravitation
குழுக்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்,law of homomorphism for groups
மோதிரங்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்,law of homomorphism for rings
செலவுகளை அதிகரிக்கும் சட்டம்,law of increasing costs
குறியீடுகளின் சட்டம்,law of indices
செயலற்ற சட்டம்,law of inertia
பெரிய எண்களின் சட்டம்,law of large numbers
நிகழ்தகவு சட்டம்,law of probability
சைன்களின் சட்டம்,law of sines
அடுக்குகளின் சட்டங்கள்,laws of exponents
இயக்க விதிகள்,laws of motion
அடுக்கு,layer
முன்னணி குணகம்,leading coefficient
முன்னணி மூலைவிட்டம்,leading diagonal
முன்னணி துணை அணி,leading submatrix
முன்னணி கால,leading term
குறைந்தது,least
குறைந்த பொதுவான பல (LCM),least common multiple (LCM)
குறைந்தபட்ச உறுப்பு,least element
குறைந்தபட்ச சதுரம்,least square
குறைந்தபட்ச மேல் எல்லை,least upper bound
இடது கோசெட்,left coset
இடது கை,left handed
இடது கை திருகு,left handed screw
இடது தலைகீழ்,left inverse
இடது பெருக்கல்,left multiplication
லீப்னிட்ஸ் சூத்திரம்,Leibnitz formula
நீளம்,length
லெப்டோகுர்டிக்,leptokurtic
லெப்டோகுர்டிக் வளைவு,leptokurtic curve
லெப்டோகுர்டோசிஸ்,leptokurtosis
நிலை வளைவு,level curve
நம்பிக்கை நிலை,level of confidence
முக்கியத்துவம் நிலை,level of significance
அகராதி ரீதியாக,lexicographically
அகராதி ஒழுங்கு,lexicographical order
வாய்ப்பு செயல்பாடு,likelihood function
நிகழ்தகவு விகித சோதனை,likelihood ratio test
அளவு,limit
மட்டுப்படுத்துதல்,limiting
வரம்புக்குட்பட்ட மதிப்பு,limiting value
கட்டுப்படுத்தும் வேகம்,limiting velocity
சராசரி வரம்பு,limit in mean
ஒருங்கிணைப்பின் வரம்பு,limit of integration
வரிசையின் வரம்பு,limit of sequence
வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி),limit point (=cluster point)
வரம்பு வேகம்,limit velocity
வரி,line
நேரியல்,linear
நேரியல் இயற்கணிதம்,linear algebraic
நேரியல் இயற்கணித சமன்பாடு,linear algebraic equation
நேரியல் தோராயம்,linear approximation
நேரியல் அறிகுறி,linear asymptote
நேரியல் குணகம்,linear coefficient
நேரியல் கலவை,linear combination
நேரியல் கட்டுப்பாடுகள்,linear constraints
நேரியல் சார்பு,linear dependence
நேரியல் வேறுபாடு சமன்பாடு,linear differential equation
நேரியல் பரிமாணம்,linear dimension
நேரியல் சமன்பாடு,linear equation
நேரியல் வடிவம்,linear form
நேரியல் பகுதி மாற்றம்,linear fractional transformation
நேரியல் செயல்பாடு,linear function
நேரியல் செயல்பாட்டு,linear functional
நேரியல் குழு,linear group
நேரியல் சுதந்திரம்,linear independence
நேரியல் சுயாதீன உறவு,linear independent relation
நேரியல் சமத்துவமின்மை,linear inequality
நேரியல் சீரற்ற வேறுபாடு சமன்பாடு,linear inhomogeneous differential equation
நேரியல் ஒருங்கிணைந்த சமன்பாடு,linear integral equation
நேரியல் இடைச்செருகல்,linear interpolation
நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு,linear least square regression analysis
நேர்கோட்டுத்தன்மை,linearity
நேரியல் சார்ந்தது,linearly dependent
நேரியல் சார்பற்றது,linearly independent
நேரியல் மேப்பிங்,linear mapping
நேரியல் வரிசை,linear order
நேரியல் வரிசைப்படுத்துதல்,linear ordering
நேரியல் நிரலாக்க,linear programming
நேரியல் நிரலாக்க அல்காரிதம்,linear programming algorithm
நேரியல் நிரலாக்க சிக்கல்,linear programming problem
நேரியல் பின்னடைவு,linear regression
நேரியல் பின்னடைவு குணகம்,linear regression coefficient
நேரியல் உறவு,linear relation
நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்),linear space (=vector space)
நேரியல் துணைவெளி,linear subspace
நேரியல் மாற்றம்,linear transformation
நேரியல் போக்கு,linear trend
நேரியல் சார்பற்ற மதிப்பீடு,linear unbiased estimate
நேரியல் வேகம்,linear velocity
ஒருங்கிணைந்த வரி,line integral
வெட்டும் கோடு,line of intersection
பின்னடைவு வரி,line of regression
உள்ளூர்மயமாக்கப்பட்ட திசையன்,localised vector
உள்ளூர் உகந்தது,local optimum
இடம்,locus
பதிவு,log
மடக்கை,logarithmic
மடக்கை துல்லியம்,logarithmic accuracy
மடக்கை கணக்கீடு,logarithmic calculation
மடக்கை வளைவு,logarithmic curve
மடக்கை வழித்தோன்றல்,logarithmic derivative
மடக்கை வேறுபாடு,logarithmic differentiation
மடக்கை செயல்பாடு,logarithmic function
மடக்கை சராசரி (= வடிவியல் சராசரி),logarithmic mean (=geometric mean)
மடக்கை இயல்பான பரவல்,logarithmic normal distribution
மடக்கை உறவு,logarithmic relationship
மடக்கை அளவுகோல்,logarithmic scale
மடக்கை தொடர்,logarithmic series
மடக்கை சுழல் (சமகோண சுழல்),logarithmic spiral (equiangular spiral)
மடக்கை அட்டவணை (=பதிவு அட்டவணை),logarithmic table (=log table)
மடக்கை (பதிவு),logarithm (log)
தர்க்கம்,logic
தர்க்கரீதியாக சமமானது,logically equivalent
தளவாட வளைவு,logistic curve
lognormal விநியோகம்,lognormal distribution
தீர்க்கரேகை,longitude
வளைய,loop
லாட்டரி,lottery
கீழ் பட்டை,lower bar
குறைந்த எல்லை,lower bound
கீழ் ரீமான் ஒருங்கிணைந்த,lower Riemann integral
குறைந்த தொகை,lower sum
கீழ் முக்கோண அணி,lower triangular matrix
மெக்லாரின் விரிவாக்கம்,Maclaurin's expansion
மந்திர எண்,magic number
மந்திர சதுரம்,magic square
அளவு வரம்பு (=வரையறுக்கும் அளவு),magnitude limit (=limiting magnitude)
அனுப்பப்பட்ட கேள்வித்தாள்,mailed questionnaire
அஞ்சல் ஆய்வு,mail survey
பிரதான (மேல் எல்லை),majorant (upper bound)
பெரிய வில்,major arc
பெரிதாக்கப்பட்ட தொகுப்பு,majorised set
பல மதிப்புமிக்க செயல்பாடு,many valued function
வரைபடம்,map
தொகுப்பில் வரைபடம்,map into the set
ஒரு தொகுப்பின் மேப்பிங்,mapping of a set
விளிம்பு நிகழ்தகவு,marginal probability
கணித பகுப்பாய்வு,mathematical analysis
கணித வாதம்,mathematical argument
கணித மையம்,mathematical centre
கணித சிக்கலானது,mathematical complexity
கணித பொருளாதாரம்,mathematical economics
கணித எதிர்பார்ப்பு,mathematical expectation
கணித வடிவம்,mathematical form
கணித உருவாக்கம்,mathematical formulation
கணித அடையாளம்,mathematical identity
கணித தர்க்கம்,mathematical logic
கணித மாதிரி,mathematical model
கணிதக் கருத்து,mathematical notion
அணி digonalization,matrix digonalisation
அணி தலைகீழ்,matrix inverse
அணி தலைகீழ்,matrix inversion
அணி மறுசெயல் முறை,matrix iterative method
அணி முறை,matrix method
அணி பெருக்கல்,matrix multiplication
மாறிலிகளின் அணி,matrix of constants
செயல்திறன் அணி,matrix of effectiveness
மேட்ரிக்ஸ் ஆபரேட்டர்,matrix operator
அணி பல்லுறுப்புக்கோவை,matrix polynomial
அணி அச்சிடுதல்,matrix printing
அணி தயாரிப்பு,matrix product
அதிகபட்சம்,maximized
அதிகபட்சம்,maximum
அதிகபட்ச முழுமையான மதிப்பு,maximum absolute value
அதிகபட்ச F- விகிதம்,maximum F-ratio
அதிகபட்ச வாய்ப்பு,maximum likelihood
அதிகபட்சம்,maxmin
அதிகபட்ச அளவுகோல்,maxmin criterian
ஒரு செயல்பாட்டின் அதிகபட்சம்,max of a function
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,Maxwell-Boltzmann statistics
விலகல் என்று பொருள்,mean deviation
சதுர விலகல் என்று பொருள்,mean square deviation
சதுரப் பிழை என்று பொருள்,mean square error
சராசரி மதிப்பு,mean value
சராசரி மதிப்பு தேற்றம்,mean value theorem
குர்டோசிஸின் அளவுகோல்,measure of kurtosis
சராசரி,median
சராசரி மையம்,median centre
மீசோகர்டிக் வளைவு,mesokurtic curve
மீசோகுர்டோசிஸ்,mesokurtosis
செய்தி,message
முறை,method
நீக்கும் முறை,method of elimination
தலைகீழ் முறை,method of inversion
மறு செய்கை முறை,method of iteration
குறைந்தபட்ச சதுர முறை,method of least squares
தருணங்களின் முறை,method of moments
ஒத்த முக்கோணங்களின் முறை,method of similar triangles
செங்குத்தான வம்சாவளியின் முறை,method of steepest descent
கூட்டு முறை,method of summation
தீர்மானிக்கப்படாத குணகத்தின் முறை,method of undetermined coefficient
மெட்ரிக் இடம்,metric space
மெட்ரிக் அமைப்பு,metric system
மெட்ரிக் அலகு,metric unit
நுண் கோட்பாடு,micro theory
நடுத்தர,middle
நடுத்தர கால,middle term
நடுத்தர புள்ளி,mid point
நடுப்புள்ளி சூத்திரம்,mid point formula
குறைந்தபட்ச பல்லுறுப்புக்கோவை,minimal polynomial
குறைந்தபட்ச கொள்கை,minimax principle
குறைந்தபட்சம்,minimum
குறைந்தபட்ச புள்ளி (வளைவு),minimum point (of curve)
குறைந்தபட்ச பல்லுறுப்புக்கோவை,minimum polynomial
ஒரு செயல்பாட்டின் நிமிடம்,min of a function
சிறிய வில்,minor arc
சிறிய அச்சு,minor axis
சிறுமைப்படுத்தப்பட்ட துணைக்குழு,minorised subset
கழித்தல்,minus
கழித்தல் அடையாளம்,minus sign
கலப்பு பின்னம்,mixed fraction
கலப்பு உத்தி,mixed strategy
முறை,mode
மாடுலஸ்,modulus
ஒரு கலப்பு எண்ணின் மாடுலஸ்,modulus of a complex number
கணம்,moment
கணம் உருவாக்கும் செயல்பாடு,moment generating function
ஒரு சக்தியின் தருணம்,moment of a force
அதிர்வெண் விநியோகத்தின் தருணம்,moment of frequency distribution
சடத்துவ திருப்பு திறன்,moment of inertia
வேகத்தின் தருணம்,moment of momentum
வேகம்,momentum
ஏகத்துவ,monomial
ஒரே மாதிரியான,monomorphic
ஒற்றை உருவம்,monomorphism
மோனோடோன்,monotone
மோனோடோன் அதிகரிக்கும் வரிசை,monotone increasing sequence
ஏகபோகமாக,monotonically
ஏகபோகமாக அதிகரிக்கும் நிகர,monotonically increasing net
ஏகபோகமாக அதிகரிக்கும் வரிசை,monotonically increasing sequence
ஒரே மாதிரியான செயல்பாடு,monotonic function
மான்டே கார்லோ கணக்கீடு,Monte Carlo calculation
மான்டே கார்லோ முறை,Monte Carlo method
மோரா (விளையாட்டு),morra (game)
இறப்பு புள்ளிவிவரங்கள்,mortality statistics
மிகவும் சாத்தியமானது,most probable
இயக்கம்,motion
சராசரியாக நகர்கிறது,moving average
எம்-ஸ்பேஸ்,M-space
ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்,M-test for integral
பல முடிவு பிரச்சனை,multidecision problem
பல பரிமாண சாதாரண விநியோகம்,multidimensional normal distribution
பல பரிமாண சீரற்ற மாறி,multidimensional random variable
பல குறியீட்டு போக்குவரத்து பிரச்சனை,multi-index transportation problem
பல்லுறுப்புக்கோவை,multinomial
பல்லுறுப்புப் பரவல்,multinomial distribution
பல,multiple
பல தேர்வு பிரச்சனை,multiple choice problem
பல இணைக்கப்பட்ட டொமைன்,multiple connected domain
பல தொடர்பு,multiple correlation
பல அதிர்வெண் அட்டவணை,multiple frequency table
பல ஒருங்கிணைந்த,multiple integral
பல ஒருங்கிணைப்பு,multiple integration
பல பின்னடைவு,multiple regression
பல பின்னடைவு பகுப்பாய்வு,multiple regression analysis
பல பின்னடைவு குணகம்,multiple regression coefficient
பல பின்னடைவு சமன்பாடு,multiple regression equation
பல வேர்,multiple root
பெருக்கல்,multiplication
நெடுவரிசைகளால் பெருக்கல் (தீர்மானி),multiplication by columns (of determinant)
வரிசைகளால் பெருக்கல் (தீர்மானி),multiplication by rows (of determinant)
பெருக்கல் காரணி,multiplication factor
பெருக்கல் செயல்பாடு,multiplicative function
பெருக்கல் குழு,multiplicative group
பெருக்கல் தலைகீழ்,multiplicative inverse
பன்முகத்தன்மை,multiplicity
வேர்களின் பெருக்கம்,multiplicity of roots
பூஜ்ஜியத்தின் பெருக்கம்,multiplicity of zero
பெருக்கி,multiplier
பெருக்கி,multiply
பல்வகை விநியோகம்,multivariate distribution
பலவகையான சாதாரண விநியோகம்,multivariate normal distribution
பலதரப்பட்ட மக்கள் தொகை,multivariate population
பரஸ்பர,mutual
நப்லா,nabla
நேப்பிரியன்,Napierian
நேப்பிரியன் மடக்கை,Napierian logarithm
இயற்கை மடக்கை,natural logarithm
இயற்கை எண்,natural number
கடல் மைல்,nautical mile
n-பரிமாணம்,n-dimensional
n-பரிமாண திசையன் இடம்,n-dimensional vector space
தேவையான மற்றும் போதுமான நிலை,necessary and sufficient condition
தேவையான நிபந்தனை,necessary condition
மறுப்பு,negation
எதிர்மறை,negative
எதிர்மறை வளைவு,negative curvature
எதிர்மறை திட்டவட்டமான வடிவம்,negative definite form
எதிர்மறை திட்டவட்டமான அணி,negative definite matrix
எதிர்மறை அரை-நிச்சயமான வடிவம்,negative semi-definite form
அக்கம்,neighbourhood
உள்ளமைக்கப்பட்ட மாதிரி,nested sampling
நிகர இனப்பெருக்க விகிதம்,net reproduction rate
நியூட்டனின் இயக்கவியல்,Newtonian mechanics
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,Newton's divided difference formula
நியூட்டனின் இயக்க விதிகள்,Newton's laws of motion
நெய்மன் ஒதுக்கீடு,Neyman allocation
நெய்மன் பியர்சன் கோட்பாடு,Neyman Pearson theory
சக்தியற்ற உறுப்பு,nilpotent element
nilpotent matrix,nilpotent matrix
முனை,node
அபிலியன் அல்லாத குழு,non-Abelian group
முழுமையற்ற ஒருங்கிணைப்பு,non-absolute convergence
அல்லாத இயற்கணிதம்,non-algebraic
சிதையாத,non-degenerate
சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு,non-degenerate basic feasible solution
அடர்த்தியற்ற,non-dense
அடர்த்தியற்ற தொகுப்பு,non-dense set
புள்ளிகளின் எண்ணற்ற முடிவிலி,non-denumerable infinity of points
கணக்கிட முடியாத தொகுப்பு,non-denumerable set
வேறுபடுத்த முடியாதது,non-differentiable
காலியாக இல்லாத துணைக்குழு,non empty subset
யூக்ளிடியன் அல்லாத வடிவியல்,non-Euclidean geometry
ஒரே மாதிரியானவை அல்ல,non-homogeneous
குறுக்கிடாத,non-intersecting
நேரியல் அல்லாத இயற்கணித சமன்பாடு,non-linear algebraic equation
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,non-linear differential equation
நேரியல் அல்லாத சமன்பாடு,non-linear equation
நேரியல் அல்லாத நிரலாக்கம்,non-linear programming
நேரியல் அல்லாத பின்னடைவு,non-linear regression
நேரியல் அல்லாத உறவு,non-linear relationship
எதிர்மறை அல்லாத முழு எண்,non-negative integer
எதிர்மறை அல்லாத மாறி,non-negative variable
அளவுரு அல்லாத சோதனை,non-parametric test
நிகழ்தகவு இல்லாத அணுகுமுறை,non-probabilistic approach
ஒருமை அல்லாத அணி,non-singular matrix
அல்லாத சமச்சீர் அணி,non-symmetric matrix
அற்பமானதல்ல,non-trivial
மறைந்து போகாத தீர்மானிப்பான்,non-vanishing determinant
வெற்றிடமற்ற,non-void
வெற்றிடமற்ற துணைக்குழு,non-void subset
பூஜ்ஜியமற்ற தீர்மானிப்பான்,non-zero determinant
NOR வாயில்,NOR gate
சாதாரண,normal
சாதாரண முடுக்கம்,normal acceleration
சாதாரண கோணம்,normal angle
சாதாரண வளைவு,normal curve
சாதாரண அடர்த்தி செயல்பாடு,normal density function
சாதாரண விநியோகம்,normal distribution
சாதாரண விநியோக செயல்பாடு,normal distribution function
மேட்ரிக்ஸின் இயல்பான வடிவம்,normal form for the matrix
சாதாரண அதிர்வெண்,normal frequency
இயல்பாக்கப்பட்ட வளைவு,normalized curve
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,normalized floating point number
இயல்பாக்குபவர்,normalizer
சாதாரண அணி,normal matrix
சாதாரண நிகழ்தகவு வளைவு,normal probability curve
சாதாரண நிகழ்தகவு விநியோகம்,normal probability distribution
சாதாரண துணைக்குழு (=சிறந்த துணைக்குழு),normal subgroup (=distinguished subgroup)
நெறிப்படுத்தப்பட்ட நேரியல் இடம்,normed linear space
ஒரு திசையன் விதிமுறை,norm of a vector
வாயில் அல்ல,NOT gate
எங்கும் அடர்த்தியான தொகுப்பு,nowhere dense set
பூஜ்ய கருதுகோள்,null hypothesis
பூஜ்ய அணி,null matrix
பூஜ்ய தொகுப்பு,null set
பூஜ்ய திசையன்,null vector
எண்,number
எண் அச்சு,number axis
எண் அமைப்பு,number system
எண்,numeral
எண்ணிக்கை,numeration
எண்,numerator
எண் குணகம்,numerical coefficient
எண் கணக்கீடு,numerical computation
எண் வேறுபாடு,numerical differentiation
எண் முறை,numerical method
n-வெக்டார்,n-vector
n-வெக்டார் இடம்,n-vector space
பொருள்,object
புறநிலை செயல்பாடு,objective function
சாய்ந்த,oblique
சாய்ந்த அறிகுறி,oblique asymptote
சாய்ந்த அச்சு,oblique axis
சாய்வான பகுதி,oblique section
கவனிப்பு,observation
கவனிக்கப்பட்ட அதிர்வெண்,observed frequency
மழுங்கிய கோணம்,obtuse angle
எண்கோணம்,octagon
எண்முகம்,octahedron
எண்ம அமைப்பு,octal system
எண்கோணம்,octant
ஒற்றைப்படை,odd
ஒற்றைப்படை வளைவு,odd curve
ஒற்றைப்படை எண்,odd number
ஒற்றைப்படை வரிசைமாற்றம்,odd permutation
ஒற்றைப்படை பல்லுறுப்புக்கோவை,odd polynomial
கொடுக்க,ogive
ஒன்றுக்கு ஒரு கடிதம்,one to one correspondence
ஒன்றுக்கு ஒன்று செயல்பாடு,one to one function
ஒன்றுக்கு ஒன்று வரைபடம்,one to one map
ஒரு வழி வகைப்பாடு,one-way classification
வரைபடத்தில்,onto map
திறந்த,open
திறந்த பந்து,open ball
திறந்த இடைவெளி,open interval
திறந்த கதிர்,open ray
திறந்த தொகுப்பு,open set
அறுவை சிகிச்சை,operation
செயல்பாட்டு ஆராய்ச்சி,operational research
செயல்பாட்டு ஆராய்ச்சி,operations research
இயக்குபவர்,operator
எதிர் கோணம்,opposite angle
எதிர் நிகழ்வு,opposite event
உகந்த அடிப்படை சாத்தியமான தீர்வு,optimal basic feasible solution
உகந்த நிலை,optimal condition
உகந்த நிறைய அளவு,optimal lot size
உகந்த மதிப்பு,optimal value
உகந்த,optimum
வட்ட பாதையில் சுற்றி,orbit
உத்தரவு,order
ஆர்டர் செய்யப்பட்ட ஜோடி,ordered pair
ஆர்டர் செட்,ordered set
ஆர்டர்,ordering
ஒரு தீர்மானிப்பவரின் வரிசை,order of a determinant
ஒரு குழுவின் வரிசை,order of a group
ஒரு அணி வரிசை,order of a matrix
ஒரு குழுவில் உள்ள ஒரு உறுப்பு வரிசை,order of an element in a group
வேறுபட்ட சமன்பாட்டின் வரிசை,order of differential equation
செயல்பாட்டின் வரிசை,order of operation
பூஜ்ஜியத்தின் வரிசை,order of zero
வரிசை எண்,ordinal number
சாதாரண வேறுபாடு சமன்பாடு,ordinary differential equation
ஒழுங்குபடுத்து,ordinate
oreintability,oreintability
நோக்குநிலை,orientation
மேற்பரப்பின் நோக்குநிலை,orientation of surface
தோற்றம்,origin
ஆயங்களின் தோற்றம்,origin of coordinates
orthocenter,orthocentre
ஆர்த்தோகனல்,orthogonal
ஆர்த்தோகனல் அச்சுகள்,orthogonal axes
ஆர்த்தோகனல் குடும்பம்,orthogonal family
ஆர்த்தோகனல் குழு,orthogonal group
ஆர்த்தோகனாலிட்டி நிலை,orthogonality condition
orthogonalization,orthogonalization
orthogonal matrix,orthogonal matrix
ஆர்த்தோநார்மல்,orthonormal
ஆர்த்தோநார்மல் அடிப்படையில்,orthonormal basis
அலைவு,oscillation
ஒரு செயல்பாட்டின் அலைவு,oscillation of a function
ஊசலாட்ட செயல்பாடு,oscillatory function
ஊசலாட்டம்,osculating
வெளிப்புற தயாரிப்பு,outer product
வெளியீடு,output
மிகைப்படுத்தப்பட்ட அமைப்பு,overdetermined system
ஜோடி ஒப்பீடு,paired comparision
ஜோடிவரிசை விலகல்,pairwise disjoint
ஜோடிவரிசையில் சுயாதீனமானது,pairwise independent
இணை சக்திகள்,parallel forces
இணைகரம்,parallelogram
சக்திகளின் இணையான வரைபடம்,parallelogram of forces
வேகங்களின் இணையான வரைபடம்,parallelogram of velocities
இணையான குழாய்,parallelopiped
அளவுரு,parameter
அளவுரு இலவசம் (=அளவுரு அல்லாதது),parameter free (=nonparametric)
விநியோக அளவுரு,parameter of distribution
அளவுரு,parametric
அளவுரு ஒருங்கிணைப்பு,parametric coordinate
அளவுரு வளைவு,parametric curve
அளவுரு சமன்பாடு,parametric equation
அளவுரு நேரியல் நிரலாக்கம்,parametric linear programming
அளவுரு முறை,parametric method
அளவுரு புறநிலை செயல்பாடு,parametric objective function
அளவுரு நிரலாக்க,parametric programming
அளவுரு பிரதிநிதித்துவம்,parametric representation
அளவுருவாக்கம்,parametrization
அடைப்புக்குறி,parenthesis
அடைப்புக்குறி குறியீடு,parenthesis notation
பெற்றோர் மக்கள் தொகை,parent population
பரேட்டோ வளைவு,Pareto curve
சமநிலை சரிபார்ப்பு,parity check
பகுதி குழப்பம்,partial confounding
பகுதி தொடர்பு,partial correlation
பகுதி வழித்தோன்றல்,partial derivative
பகுதி வேறுபாடு சமன்பாடு,partial differential equation
பகுதி வேறுபாடு,partial differentiation
பகுதி பின்னம்,partial fraction
பகுதி ஒருங்கிணைப்பு,partial integration
பகுதி உத்தரவு,partially ordered
பகுதி வரிசைப்படுத்தப்பட்ட தொகுப்பு,partially ordered set
பகுதி ஒழுங்கு,partial order
பகுதி பின்னடைவு குணகம்,partial regression coefficient
பகுதி தொகை,partial sum
துகள்,particle
குறிப்பிட்ட வழக்கு,particular case
குறிப்பிட்ட ஒருங்கிணைந்த,particular integral
குறிப்பிட்ட தீர்வு,particular solution
பிரிவினை,partition
மெட்ரிக்குகளின் பகிர்வு,partitioning of matrices
பகிர்வு மதிப்பு,partition value
பாஸ்கல் முக்கோணம்,Pascal triangle
முறை,pattern
மாதிரி செயல்பாடு,pattern function
மாதிரி பிரச்சனை,pattern problem
சுமை வேகம்,payload velocity
செலுத்தும் செயல்பாடு,payoff function
ஊதிய அணி,payoff matrix
p-அடிப்படை,p-basis
p-chart,p-chart
பீனோ வளைவு,Peano curve
பீனோ இடம்,Peano space
மிதி சமன்பாடு,pedal equation
சதவீதம்,percent
சதவிதம்,percentage
சதவீத பிழை,percentage error
சதவீத அதிர்வெண்,percentage frequency
சதவீதம் அதிகரிப்பு,percentage increase
பிழையின் சதவீதம்,percentage of error
சதவீதம் குறைவு,percent decrease
சதவீதம்,percentile
சரியான கன சதுரம்,perfect cube
சரியான வாயு,perfect gas
சரியான எண்,perfect number
சரியான தொகுப்பு,perfect set
சரியான சதுரம்,perfect square
சரியான சதுர வெளிப்பாடு,perfect square expression
சுற்றளவு,perimeter
காலம்,period
கால வளைவு,periodic curve
அவ்வப்போது தொந்தரவுகள்,periodic disturbances
கால செயல்பாடு,periodic function
கால இயக்கம்,periodic motion
புரட்சியின் காலம்,period of revolution
சுழற்சி காலம்,period of rotation
கால வரைபடம்,periodogram
புற,peripheral
அனுமதிக்கப்பட்டது,permissible
பிழையின் அனுமதிக்கப்பட்ட வரம்பு,permissible limit of error
வரிசைமாற்றம்,permutation
வரிசைமாற்ற குழு,permutation group
வரிசைமாற்ற அணி,permutation matrix
வரிசைமாற்ற முறை,permutation method
செங்குத்தாக,perpendicular
செங்குத்தாக,perpendicularity
செங்குத்தாக,perpendicularly
செங்குத்தாக விமானம்,perpendicular plane
பணியாளர்கள்-ஒதுக்கீடு பிரச்சனை,personnel-assignment problem
PERT (திட்ட மதிப்பீட்டு மறுஆய்வு நுட்பம்),PERT (program evaluation review technique)
மனம் கலங்கிய நிலை,perturbation
குழப்பம் பிரச்சனை,perturbation problem
குழப்பமான பிரச்சனை,perturbed problem
கட்டம்,phase
கட்ட கோணம்,phase angle
கட்ட வேறுபாடு,phase difference
கட்ட இடப்பெயர்ச்சி,phase displacement
உடல் வானியல்,physical astronomy
உடல் மாறிலி,physical constant
உடல் அளவுரு,physical parameter
உடல் ஊசல்,physical pendulum
உடல் அளவு,physical quantity
இயற்பியல் அறிவியல்,physical sciences
ஓவியம்,pictograph
படம் எடுப்பவர்,pictor
துண்டு துண்டாக தொடர்ச்சியான செயல்பாடு,piecewise continuous function
துண்டுகளாக நேரியல்,piecewise linear
piecewise நேரியல் செயல்பாடு,piecewise linear function
துண்டு துண்டாக மென்மையானது,piecewise smooth
பை வரைபடம்,pie diagram
பைலட் மக்கள் தொகை கணக்கெடுப்பு,pilot census
பைலட் கணக்கெடுப்பு,pilot survey
முன்னிலை,pivot
