Marathi,Hindi
हार्डवेअर पत्ता,हार्डवेयर पता
हार्मोनिक,"संनादी, हार्मोनिक"
हार्मोनिक विकृती,"संनादी विकृति, संनादी विरूपण"
हार्मोनिक उत्सर्जन,संनादी उत्सर्जन
हार्मोनिक फिल्टर युनिट,संनादी निस्यंदक इकाई
हार्मोनिक जनरेटर,संनादी जनित्र
हार्मोनिक सप्रेसर,संनादी निरोधक
हार्मोनिक्स,"हार्मोनिक्स, गुणवृत्ति"
धोका,"संकट, जोखिम"
हेड फोन,"हेडफोन, शीर्षफोन"
हेड रूम,"हेडरूम, कर्णांतर"
हेडएंड,शीर्षान्त
शीर्षलेख,"शीर्षणी, हेडर, प्रवेशिका"
सुनावणी यंत्रणा,श्रवण-क्रियाविधि
उष्णता शोषक,ऊष्मा अवशोषी
उष्णता शिल्लक,"ऊष्मा-संतुलन, शेष ऊष्मा"
उष्णता अडथळा,ऊष्मा रोधिका
उष्णता कंडक्टर,ऊष्मा चालक
उष्णता बुडणे,"ऊष्मा अभिगम, हीट सिंक"
हर्ट्ज (हर्ट्ज),हर्ट्ज
हेटरोडिन,"संकरण, हेटरोडाइन"
हेटरोडिन रिसीव्हर,संकरण अभिग्राही
हेटरोडिन व्हिसल (हेटरोडिन हस्तक्षेप),"हेटरोडाइन सीटी, संकरण सीटी"
ह्युरिस्टिक,स्वानुभविक
हेक्साडेसिमल,"हेक्साडेसिमल, षोडशाधारी"
श्रेणीबद्ध मॉड्यूलेशन,पदानुक्रमिक मॉडुलन
हाय-फाय (उच्च निष्ठा),हाई-फाई (उच्च तद्रूपता)
उच्च वाढ,उच्च आवृत्ति वर्धन
उच्च वारंवारता,"उच्चावृत्त, उच्च आवृत्ति"
उच्च वारंवारता दोलन,उच्च आवृत्ति दोलन
उच्च वारंवारता प्रतिसाद,उच्च आवृत्ति अनुक्रिया
उच्च स्तरीय प्रोग्राम भाषा,उच्च स्तरीय प्रोग्राम भाषा
उच्च पास फिल्टर,उच्च आवृत्ति पारक फिल्टर
उच्च उर्जा ट्रान्समीटर,उच्च षक्ति प्रेषित्र
उच्च गुणवत्तेचे स्वागत,उच्च गुणता अभिग्रहण
हाय स्पीड कनेक्टिव्हिटी,उच्च गति संयोजकता
हाय स्पीड डेटा सिस्टम,उच्च गति आंकड़ा प्रणाली
हिस्टोग्राम,"आयत-चित्र, हिस्टोग्राम"
मुख्यपृष्ठ,आमुख पृष्ठ
हुक,हुक
हुक अप वायर,"पाश-तार, हुक-अप तार"
क्षैतिज ब्लॅकआउट कालावधी,क्षैतिज लोपन काल
क्षैतिज ब्लँकिंग,क्षैतिज लोपन
क्षैतिज व्याख्या (क्षैतिज रिझोल्यूशन),क्षैतिज स्पष्टता (क्षैतिज विभेदन)
क्षैतिज विक्षेपण दोलन,क्षैतिज विक्षेप-दोलन
क्षैतिज रेखा,क्षैतिज रेखा
क्षैतिज विभाग,"क्षैतिज परिच्छेद, क्षैतिज काट"
क्षैतिज स्वीप सर्किट,क्षैतिज प्रसर्प परिपथ
हॉर्न लाऊडस्पीकर,"तूर्य लाउडस्पीकर, हॉर्न लाउडस्पीकर"
होस्ट,पोषी
हॉट स्पॉट,तप्त स्थल
घरपट्टी,गृह व्यवस्था
हब,"हब, केंद्र बिन्दु"
ह्यू,"रंग, वर्ण"
हफमन कोडिंग,हफमैन कोडन
हम,गुंजन
मानवी ऑडिओ समज,मानव श्रव्य बोधन
मानवी ऑडिओ सिस्टम,मानव श्रव्य प्रणाली
मानवी श्रवण यंत्रणा,मानव श्रवण क्रियाविधि
मानवी व्हिडिओ समज,मानव वीडियो बोधन
आर्द्रता,"नमी, आर्द्रता"
संकरित,संकर
संकरित सर्किट,संकर परिपथ
हायब्रीड इंटरग्रेटेड सर्किट,संकर एकीकृत परिपथ
हायड्रोमीटर,"उत्प्लव घनत्वमापी, हाइड्रोमीटर"
उच्च,अति
हायपर मीडिया,अति उच्च माध्यम
अति मजकूर,"अति उच्च पाठ्य सामग्री, हाइपर टेक्स्ट"
हायपरलिंक,हाइपरलिंक
चिन्ह,"आइकन, प्रतिबिंब"
ओळख,"पहचान, अभिनिर्धारण"
अभिज्ञापक,परिज्ञापक
प्रज्वलित करा,प्रज्वलन; प्रज्वलित करना
प्रज्वलन,प्रज्वलन
प्रकाश,प्रदीप्ति घनत्व
प्रदीपन,प्रदीप्ति
प्रतिमा,प्रतिबिंब
प्रतिमा अँटेना,प्रतिबिंब ऐन्टेना
प्रतिमा कॅप्चर,प्रतिबिंब प्रग्रहण
प्रतिमा आयकॉनोस्कोप,प्रतिबिंब आइकोनोस्कोप
प्रतिमा नकाशा,प्रतिबिंब चित्र
प्रतिमा ऑर्थिकॉन,प्रतिबिंब ऑथबकोन
प्रतिमा प्रक्रिया,"प्रतिबिंब प्रक्रमण, प्रतिबिंब संसाधन"
प्रतिमा सेटर,चित्र समायोजक
काल्पनिक,"कल्पित, काल्पनिक, अधिकल्पित"
प्रतिबाधा,प्रतिबाधा
प्रतिबाधा जुळणारी,प्रतिबाधा सुमेलन
प्रतिबाधा जुळणारे सर्किट,प्रतिबाधा सुमेलन परिपथ
प्रतिबाधा जुळत नाही,प्रतिबाधा कुमेल
मोकळ्या जागेची प्रतिबाधा,मुक्त आकाश प्रतिबाधा
प्रतिबाधा परिवर्तन,प्रतिबाधा रूपांतरण
आयात,आयात
गर्भवती,संसेचित
व्होल्टेज प्रभावित करा,आरोपित वोल्टता
प्रेरणा,आवेग
आवेग प्रतिसाद,आवेग अनुक्रिया
अशुद्धता चालकता,अपद्रव्य चालकता
अशुद्धता सेमीकंडक्शन,अपद्रव्य अर्धचालन
निष्क्रिय,निष्क्रिय
निष्क्रिय विंडो,निष्क्रिय विंडो
ऐकण्यायोग्य नाही,अश्रव्य
हल्ल,ताप-दीप्ति
घटना किरण,आपतित किरण
समावेश,अंतर्वेशन
इनकमिंग सिग्नल,आगामी संकेत
सूचक,सूचक
देशी,देशज
प्रेरणा,प्रेरकत्व
प्रेरक-प्रतिक्रिया,प्रेरणिक-प्रतिघात
ज्वलनशील सामग्री,ज्वलनशील सामग्री
इन्फॉर पॅच,सूचना पैच
माहिती,सूचना
माहिती आर्किटेक्चर,सूचना-संरचना
माहिती बिट,"सूचना बिट, सूचना द्वयंक"
माहिती अंक,सूचनांक
माहिती कियोस्क,सूचना लघु केन्द्र
माहिती प्रक्रिया,सूचना प्रक्रम
माहिती तंत्रज्ञान,सूचना प्रौद्योगिकी
इन्फोटेनमेंट,सूचना मनोरंजन
इन्फ्रारेड रेडिएशन,अवरक्त विकिरण
पायाभूत सुविधा,"आधारित संरचना, अवसंरचना"
अंतर्ग्रहण,अंतग्रर्हण करना
साहित्य,"संघटक अंग, अवयव"
आरंभिक शब्द (आयडब्ल्यू),प्रारंभन शब्द
अंतर्गत कोड,"आंतरिक कोड, आंतरिक कूट"
नवीनता,"नवीकरण, नवाचार"
इनपुट,निवेश
इनपुट लाइन,निवेश लाइन
इनपुट युनिट,"निवेश एकक, निवेश इकाई"
इनपुट व्होल्टेज,निवेश वोल्टता
इनपुट-आउटपुट,निवेश-निर्गत
घाला,अंतर्वेशन
अंतर्भूत तोटा,"अंतर्वेशन हानि, निवेशन हानि"
स्थापना,"अधिष्ठापन, संस्थापन"
त्वरित व्होल्टेज,ताक्षणिक वोल्टता
सूचना,अनुदेश
इन्सुलेट सामग्री,"विद्युत् रोधी पदार्थ, ऊष्मारोधी पदार्थ"
इन्सुलेशन,"रोधन, रोध, विद्युत्-्रोधन, ऊष्मा-रोधन"
इन्सुलेशन प्रतिकार,"विद्युतरोधन  प्रतिरोध, ऊष्मारोधन प्रतिरोध"
इन्सुलेटर,"विद्युत-रोधी, ऊष्मारोधी"
एकात्मिक सर्किट,एकीकृत परिपथ
समाकलित नेटवर्क,समाकलनी जालक्रम
इंटिग्रेटर,समाकलक
बुद्धिमत्ता,"आसूचना, बुद्धि"
तीव्रता,तीव्रता
बोलण्याची तीव्रता,वाक्-तीव्रता
इंटर चॅनेल हस्तक्षेप,अंतर चैनल व्यतिकरण
इंटरलीव्ह,"अंतरावकाश, अंतरापत्र"
परस्परसंवाद,"अन्योन्यक्रिया, अंतः क्रिया"
परस्परसंवादीता,अन्योन्यक्रियता
इंटरकॉम,"अंतःसंचार, इंटरकॉम"
इंटरकनेक्टिव्हिटी,अंतःयोजनीयता
इंटरफेस,"इंटरफेस, अंतरापृष्ठ"
इंटरफेस स्कॅनिंग,अंतरापृष्ठ क्रमवीक्षण
हस्तक्षेप,व्यतिकरण
हस्तक्षेप झोन,"व्यतिकारी अंचल, व्यतिकारी जोन, क्षेत्र"
हस्तक्षेप चॅनेल,व्यतिकारी चैनल
हस्तक्षेप वारंवारता,व्यतिकारी आवृत्ति
हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल,व्यतिकारी रेडियो आवृत्ति संकेत
इंटरफ्रेम,अंतराफ्रेम
इंटरलीव्ह,"अंतरापत्र, अंतरावकाश"
इंटरलीव्ह,अंतरापत्रित
अंतर्देशीय प्रवाह,अंतरापत्रित प्रवाह
इंटरलीव्हर,अंतः पत्रक
इंटरलीव्हिंग,अंतरावकाशी अवधि
इंटरलीव्हिंग,अंतरापत्रण
इंटरलीव्हिंग कालावधी,अंतरावकाश अवधि
इंटरलॉक सर्किट,अंतःपाश परिपथ
इंटरलॉक स्विच,अंतःपाश स्विच
इंटरलॉकिंग,अंतःपाशन
दरम्यानचे अपयश,मध्यवतब विफलता
दरम्यानचे वारंवारता,मध्य आवृत्ति
इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर,मध्य आवृत्ति दोलित्र
अधूनमधून,आंतरायिक
अधूनमधून चालू,आंतरायिक धारा
इंटरमोड्युलेशन,अंतरामॉडुलन
इंटरमोड्युलेशन विकृती,अंतरामॉडुलन विरूपण
इंटरमोड्युलेशन उत्सर्जन,अंतरामॉडुलन उत्सर्जन
इंटरमोड्युलेशन चाचणी,अंतरामॉडुलन परीक्षण
इंटरनेट,"इंटरनेट, अंतर्जाल"
इंटरनेट प्रसारण,इंटरनेट प्रसारण
इंटरनेट चॅटिंग,इंटरनेट गपशप
इंटरनेट प्रोटोकॉल स्टॅक,इंटरनेट प्रोटोकॉल स्टैक
इंटरनेट रेडिओ,इंटरनेट रेडियो
इंटरनेट प्रवाह,इंटरनेट प्रवाहन
इंटरनेट व्हिडिओ,"इंटरनेट वीडियो, इंटरनेट –ष्य"
इंटरऑपरेबिलिटी,अंतरप्रचालनीयता
इंटरपोलेशन,अंतर्वेशन
दुभाषे,"अनुदेशांतरक, निर्वचक"
व्यत्यय,"अंतरायक, बाधा"
व्यत्यय,"अंतरायन, रूकावट, व्यवधान"
व्यत्यय आणणारा,"अंतरायक, बाधक"
मध्यांतर,अंतराल
इंट्राकोडिंग,अंतराकोडन
इंट्राफ्रेम,अंतराफ्रेम
इंट्रानेट,"इंट्रानेट, अंतराजाल, अंतः जाल"
इंट्रॅपिक्चर,अंतराचित्र
इंट्रावेब,"अंतरावेब, अंतराजाल"
आंतरिक सेमीकंडक्टर,नैज अर्धचालक
व्यस्त करंट,विपरीत धारा
व्यस्त स्थानिक ऑपरेट,व्युत्क्रम स्थानिक प्रचालन
उलटा,"प्रतिलोमित, व्युत्क्रमित"
इनव्हर्टेड एल ten न्टीना,प्रतिलोमित L ऐन्टेना
इनव्हर्टेड व्ही अँटेना,प्रतिलोमित V ऐन्टेना
इनव्हर्टर,"प्रतीपक, अंतर्वर्तक, इनवर्टर"
अनियमित,अनियमित
असंबद्ध घटक,"असंगत तत्व, असंबंधित तत्व"
अलगाव नेटवर्क,पृथक्करण जालक्रम
पृथक,"विलगक, पृथक्कारक"
जैमर,"संबाधक, जामक"
जामिंग,"संबाधन, जाम होना"
जर्गॉन फाइल,विशेष कूट संचिका
जावा स्क्रिप्ट,जावा लिपि
जिंगल,झंकार (विज्ञापन) गीत
जिटर,"जिटर, प्रकंपन"
जॉइनर,"जोड़ने वाला, मिलाने वाला, योजक"
संयुक्त,"जोड़, संधि"
जोडलेले,संधित
जम्पर,"झंपक, जम्पर"
कंन,"कबाड़, जंक"
निरुपयोगी पत्र,"अवांछित डाक, अवांछित मेल"
कर्नल,"vिाष्ट, कर्नेल"
की,कुंजी
कीबोर्ड,कुंजी पटल
कीर,कुंजीयक
कीनोट,"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर"
किलोसायकल,किलोसाइकिल
किलोवॉल्ट,किलोवोल्ट
किलोवॅट,किलोवाट
किनेमॅटिक्स,शुद्धगतिकी
गुडघा पॉईंट व्होल्टेज,जानु बिंदु वोल्टता
नॉब,"घुंडी, नॉब"
पायाभूत माहिती,ज्ञानाधार
ज्ञान प्रतिनिधित्व,ज्ञान निरूपण
एल नेटवर्क,L' जालक्रम
एल विभाग फिल्टर,L' परिच्छेद फिल्टर
अंतर आणि आघाडी,पष्चता और अग्रता
चालू आहे,पष्चगामी धारा
उर्जा घटक मागे पडत आहे,पष्चगामी षक्ति गुणक
लॅमिनेटेड,"स्तरित, पटलित"
दिवा,"लैम्प, दीप"
लॅपटॉप,लैपटॉप
लेसर वारंवारता,लेसर आवृत्ति
सुप्त त्रुटी,गुप्त त्रुटि
सुप्त उष्णता,गुप्त ऊष्मा
अक्षांश,अक्षांश
थर,"परत, स्तर"
लेआउट,"अभिन्यास, नक्शा, खाका"
लेआउट योजना,"अभिन्यास योजना, अनुविक्षेप योजना"
आघाडी,"अग्रता, तार, लीड"
अग्रगण्य टप्पा,"अग्रगामी कला, अग्रगामी फेज"
गळती पुरावा,क्षरणरोधी
गळती,क्षरण
लीज्ड सर्किट,पट्टा परिपथ
लेन्स,लेन्स
स्तर निर्देशक,तल सूचक
प्रकाश नियंत्रण,प्रकाश नियंत्रण
हलकी पेन,"प्रकाश पेन, प्रकाश लेखनी"
लाइटनिंग एरेस्टर,तडित् निरोधक
लिमिटर,सीमक
एम्पलीफायर मर्यादित करणे,"सीमक प्रवर्धक, सीमाकारी प्रवर्धक"
ओळ तोटा,"लाइन क्षय, लाइन हानि"
लाइन आवाज,लाइन रव
दृष्टीक्षेप,–ष्टि-रेखा
लाइन फेज,लाइन प्रावस्था
लाइन ट्रान्समिशन,लाइन संचरण
लाइन अनलोड केलेली,भाररहित लाइन
रेखीय क्वांटिझर,रैखिक क्वांटमकारी
रेषात्मकता,रैखिकता
लाइन-कॉक्सियल,समाक्ष लाइन
लाइन-इक्वलिझर,लाइन समकारी
लाइन-फ्रिक्वेन्सी,लाइन आवृत्ति
लाइन-इम्पेडन्स,लाइन प्रतिबाधा
लाइन-क्वार्टर तरंगलांबी,चतुर्थांश तरंगदैर्घ्य लाइन
दुवा,"कड़ी, शृंखला, लिंक"
लिंकर,संयोजक शृंखलक
लिप-मायक्रोफोन,ओष्ठ माइक्रोफोन
थेट प्रसारण,सजीव प्रसारण
थेट सर्किट,सक्रिय परिपथ
थेट कार्यक्रम,जीवंत कार्यक्रम
लोड,भार
भार क्षमता,भार धारिता
भार वाहून नेण्याची क्षमता,भार वहन क्षमता
लोड वैशिष्ट्य,लोड अभिलक्षण
लोड प्रतिबाधा,लोड प्रतिबाधा
भारित,"भारित, लोडित"
लोडर,भारक
लोड करीत आहे,"भारण, लोडन"
लोडिंग कॉइल,"भारण कुंडली, लोडन कुंडली"
लोड-चाचणी,"भार परीक्षण, लोड परीक्षण"
लोब,पालि
लोब अँटेना,पालि ऐन्टेना
स्थानिक नेटवर्क,"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क"
स्थानिक बॅटरी,स्थानीय बैटरी
स्थानिक ऑसीलेटर,स्थानीय दोलित्र
लॉग,"लॉग, अभिलेख"
लॉग बुक,लॉग बुक
लॉग इन (लॉग ऑन),सत्रारंभ
लॉग ऑफ (लॉग आउट),सत्रांत
लॉग पत्रक,"लॉगशीट, लॉग प्रपत्र"
लॉगरिदम,"लघुगणक, लॉगेरिथ्म"
लॉगरिथमिक एम्पलीफायर,"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक"
लॉगरिथमिक गुणोत्तर,"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात"
लॉगरिथमिक प्रतिसाद,लघुगणकीय अनुक्रिया
लॉगरिथमिक स्केल,"लघुगणकीय मापक्रम, लघुगणकीय स्केल"
लॉगिंग,"संलेखन, प्रचालेखन"
तर्कशास्त्र,तर्क
लॉजिक गेट,"तर्क द्वार, तर्क गेट"
तर्कशास्त्र ऑपरेशन,तर्क संक्रिया
तार्किक,तार्किक
तार्किक फ्रेम,तार्किक फ्रेम
लोगो घालणारा,"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक"
रेखांश,देशांतर
लूप,"लूप, पाश"
लूप अँटेना,पाश ऐन्टेना
लूप गेन,पाश लब्धि
लूप चाचणी,लूप परीक्षण
सैल संपर्क,शिथिल संपर्क
सैल कपलिंग,"अल्प युग्मन, शिथिल युग्मन"
लॉसलेस अँटेना,हासहीन ऐन्टेना
लॉसलेस कॉम्प्रेशन,हासहीन संपीडन
लॉसि कॉम्प्रेशन,हासी संपीडन
मोठा आवाज (आवाज),प्रबलता (ध्वनि)
लाऊडस्पीकर,"ध्वनि विस्तारक, लाउडस्पीकर"
कमी वारंवारता,निम्न आवृत्ति
निम्न स्तरीय भाषा,निम्न स्तर भाषा
कमी तोटा फीडर,निम्न हानि प्रभरक
कमी तोटा लवचिक कोएक्सियल केबल,निम्न हानि नम्य समाक्ष केबल
कमी आवाज रिसीव्हर,निम्न रव अभिग्राही
कमी फिरणारी उपग्रह,निम्न कक्षायमान उपग्रह
लो पास फिल्टर,निम्न पारक फिल्टर
कमी प्रतिक्रिया मिळवणे,निम्न प्रतिघात भूसंपर्कन
कमी प्रतिकार मार्ग,अल्प प्रतिरोधी पथ
Lug,"लग, कर्णक"
ल्युमिनेन्स,ज्योतिर्मयता
गठ्ठा,पिंडित
मॅक्रो ब्लॉक,बृहत् खंड
मॅक्रो व्याख्या,"बृहत् परिभाषा, बृहत् स्पष्टता"
मॅक्रो व्हिजन,"बृहत् –ष्य, बृहत् –ष्टि"
जादू डोळा,"मायाक्षि, मैजिक आई"
चुंबक,चुंबक
चुंबकीय क्षेत्र,चुंबकीय क्षेत्र
चुंबकीय प्रवाह,चुंबकीय फ्लक्स
चुंबकीय खांब,चुंबकीय धुव
चुंबकीय वादळ,चुंबकीय विक्षोभ
चुंबकीय स्विच,चुंबकीय स्विच
चुंबकीय टेप,"चुंबकीय टेप, चुंबकीय फीता"
चुंबकत्व,चुंबकत्व
मेल विलीनीकरण,"डाक संविलयन, मेल संविलयन"
पत्रव्यवहाराची यादी,डाक सूची
मुख्य वाहक,मुख्य वाहक
देखभाल,अनुरक्षण करना
देखभाल,अनुरक्षण; रख-रखाव
देखभाल कार्यसंघ,अनुरक्षण दल
बहुसंख्य वाहक,बहुसंख्यक वाहक
संपर्क रिले बनवा,संबंध संपर्क रिले
मेक-अँड ब्रेक स्विच,संपर्क और विच्छेद स्विच
नर-कनेक्टर,पुं-संबंधक
माणसाने आवाज केला,मानव निर्मित रव
व्यवस्थापन माहिती प्रणाली (एमआयएस),प्रबंधन सूचना तंत्र (एम आई एस)
हाताळले,"जोड़-तोड़, जुगाड़, युक्तियोजित"
मॅन्युअल नियंत्रण,हस्त नियंत्रण
व्यक्तिचलित पद्धत,हस्तविधि
सुरक्षिततेची खबरदारी,सुरक्षा पूर्वोपाय नियम-पुस्तिका
व्यक्तिचलितपणे ऑपरेट केले,हस्त प्रचालित
निर्माता,विनिर्माता
मुखवटा,प्रच्छादक
मस्की,प्रच्छादिती
मास्कर,"प्रच्छादी, प्रच्छादक"
मास्किंग,प्रच्छादन
मास्किंग वर्तन,प्रच्छादन व्यवहार
ऑडिओचा मास्किंग प्रभाव,श्रव्य प्रच्छादन प्रभाव
मास्किंग थ्रेशोल्ड,प्रच्छादन देहली
मास्किंग टोन,प्रच्छादन स्वर
मास्ट,मास्ट
मास्ट रेडिएटर,मास्ट विकिरक
मास्टर कंट्रोल,प्रधान नियंत्रण
मास्टर ऑसिलॅटरर,प्रधान दोलित्र
सामना-प्रतिबिंब,"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा"
मॅचिंग नेटवर्क,"प्रतितुलन जालक्रम, सुमेलन जालक्रम"
मॅचिंग स्टब,"सुमेलन स्टब, प्रतितुलन स्टब"
मॅचिंग ट्रान्सफॉर्मर,"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर"
साहित्य-प्रक्रिया,सामग्री प्रापण
मॅट्रिक्स,"आव्यूह, मैट्रिक्स"
जास्तीत जास्त,अधिकतमीकरण
जास्तीत जास्त मागणी निर्देशक,अधिकतम मांग सूचक
जास्तीत जास्त उर्जा घनता,अधिकतम षक्ति घनत्व
जास्तीत जास्त संवेदनशीलता,अधिकतम सुग्राहिता
जास्तीत जास्त तापमान,अधिकतम ताप
जास्तीत जास्त वापरण्यायोग्य वारंवारता,अधिकतम उपयोज्य आवृत्ति
कमाल मूल्य,अधिकतम मान
अयशस्वी होण्याचा अर्थ,विफलता-माध्य समय
म्हणजे मूल्य,"माध्य मूल्य, माध्य मान"
मोजलेले सिग्नल,मापित संकेत
मोजमाप,मापन
डिव्हाइस मोजत आहे,मापन युक्ति
मोजण्याचे उपकरणे,माप उपस्कर
मोजण्याचे साधन,माप यंत्र
फील्ड सामर्थ्याचे मोजमाप,क्षेत्र सामर्थ्य माप यंत्र
मोजपट्टी,मापन फीता
यंत्रणा,"यंत्रावली, क्रियाविधि"
मीडिया सर्व्हर,"मीडिया सर्वर, माध्यम परिसेवक"
मध्यम,"मध्य, माध्यम, मध्यम"
मध्यम वारंवारता,मध्यम आवृत्ति
मध्यम वारंवारता लाट,मध्यम आवृत्ति तरंग
मध्यम लाट (मेगावॅट),मध्यम तरंग
मेगा-ओहम,मेगा ओम
मेगर,मेगर
मेमरी,स्मृति
मार्गदर्शक,मेंटरन
मेनू बार,मेनू-बार
बुध स्विच,पारद स्विच
विलीनीकरण,संविलय
संदेश,संदेश
मेटाडेटा,"अधिआंकड़ा, मेटाडाटा"
मेटल-ऑक्साईड सेमीकंडक्टर डायोड,धातु ऑक्साइड अर्धचालक डायोड
मेटल-शीथ केबल,धातु-कोषित केबल
मीटर,"मीटर, मापक"
मीटरिंग पॅनेल,मापयंत्र पैनल
मीका,अभ्रक
मीका-इन्सुलेशन,अभ्रक विद्युत् रोधन
सूक्ष्म-,"सूक्ष्म-, माइक्रो-"
सूक्ष्म घटक,सूक्ष्म घटक
सूक्ष्म संगणक,"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र"
मायक्रो-कंट्रोलर,सूक्ष्म नियंत्रक
मायक्रो-इलेक्ट्रॉनिक्स,सूक्ष्म इलेक्ट्रॉनिकी
मायक्रोफोन,माइक्रोफोन
मायक्रोफोनिक्स,माइक्रोफोनिक्स
मायक्रोप्रोसेसर,"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर"
मायक्रो-व्होल्ट (एमव्ही),माइक्रो वोल्ट
मायक्रोवेव्ह,सूक्ष्म तरंग
मायक्रोवेव्ह अँटेना,सूक्ष्म तरंग ऐन्टेना
मायक्रोवेव्ह बीम,सूक्ष्म तरंग किरणपुंज
मिड-बँड,मध्य-बैंड
स्थलांतर,"प्रवास, प्रवजन, अभिगमन, स्थानांतरण"
स्थलांतर मार्ग,प्रवास पथ
सूक्ष्म,"लघुरूप, लघु"
लघुलेखित,लघुरूपीकृत
किमान,न्यूनतम
किमान तापमान,न्यूनतम ताप
किमान वापरण्यायोग्य फील्ड सामर्थ्य,न्यूनतम उपयोज्य क्षेत्र सामर्थ्य
अल्पसंख्याक वाहक,"अल्पांश वाहक, अल्पसंख्यक वाहक"
गैरसमज,कुइंगित
मिसळा,मिश्रित करना (क्रि.)
मिश्रित ब्लँकिंग,मिश्रित लोपन
मिश्रित समक्रमण,"मिश्रित सिंक, मिश्रित तुल्यकालन"
मिक्सर,मिश्रक
मिक्सर ट्यूब,"मिश्रण ट्यूब, मिश्रण नलिका"
मिसळणे,"मिश्रण करना, मिलाना"
मिक्सिंग सर्किट,मिश्रक परिपथ
मेमोनिक,स्मरक
मेमोनोनिक्स,स्मृति विज्ञान
मोबाईल,"चल, मोबाइल"
मोबाइल मल्टीमीडिया अनुप्रयोग,चल बहुमाध्यम अनुप्रयोग
मोबाइल टीव्ही,"चल दूरदर्शित्र, चल टीवी, चल TV"
मोड,विधा
अपयशाची पद्धत,भंग-विधा
प्रसार मोड,संचरण-विधा
मॉडेल,"निदर्श, मॉडल"
मॉडेम,मॉडेम
आधुनिक एफएम ट्रान्समीटर,आधुनिक एफ एम प्रेषित्र
आधुनिक ट्रेंड,"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ"
कॉन्फिगरेशनचे मोड,"विन्यास विधा, संरूपण विधा"
सुधारित करा,"आशोधन करना, आपरिवर्तन करना (क्रि.)"
मॉड्युलेटेड सतत लाट,मॉडुलित सतत तरंग
मॉड्युलेटेड सिग्नल,मॉडुलित संकेत
मॉड्युलेटेड वेव्हफॉर्म,मॉडुलित तरंगरूप
मॉड्यूलेशन,मॉडुलन
मॉड्यूलेशन मोठेपणा,मॉडुलन आयाम
मॉड्युलेशन क्षमता,"मॉडुलन क्षमता, मॉडुलन सामर्थ्य"
मॉड्युलेशन वारंवारता,मॉडुलन आवृत्ति
मॉड्युलेशन इंडेक्स,मॉडुलन सूचकांक
मॉड्यूलेशन रेषात्मकता,मॉडुलन रैखिकता
मॉड्युलेशन मीटर,"मॉडुलेशन मीटर, मॉडुलनमापी"
मॉड्युलेशन मॉनिटर,मॉडुलन मॉनीटर
मॉड्युलेशन टक्केवारी,मॉडुलन प्रतिशत
मॉड्युलेटर,मॉडुलक
मॉड्यूल,"मॉड्यूल, अनुखंड"
ओलावा,"नमी, आर्द्रता"
चालना,संवेग
मॉनिटर,"मॉनीटर, अनुवीक्षण"
देखरेख,"मॉनीटरन, अनुवीक्षण"
देखरेख आणि विश्लेषण तंत्र,अनुवीक्षण और विष्लेषण तकनीक
देखरेख आणि नियंत्रण,अनुवीक्षण और नियंत्रण
देखरेख स्टेशन,"मॉनीटरन केंद्र, अनुवीक्षण केंद्र"
मोनोक्रोम,एकल वर्ण
मोनोफोनिक ट्रान्समिशन,एकपथ ध्वनिक संचरण
मॉर्फ,रूप
मॉर्फिंग,"रूपण, आकृतीकरण"
मॉर्फिझम,आकारिता
मोज़ेक,मोजैक
मदरबोर्ड,"मदर बोर्ड, उश्म पटल"
मोशन भरपाई,गति प्रतिकरण
गती अंदाज,गति आकलन
मोशन वेक्टर,गति सदिश
मोशन व्हिडिओ,"गतिक वीडियो, चल–श्य"
मोटर,मोटर
मोटर ऑपरेटर,मोटर प्रचालक
मोटर स्टार्टर,मोटर प्रवर्तक
माउंट,आरोह
माउस,"मूषक, माउस"
माउस इंटरफेस,"माउस इंटरफेस, माउस अंतरापृष्ठ"
हालचाल,गति
मल्टी चॅनेल विस्तार,बहु चैनल विस्तार
मल्टीकास्टिंग,बहुप्रसारण
मल्टीचेनेल सिग्नल,बहु चैनल संकेत
मल्टीडायरेक्शनल मायक्रोफोन,बहुदिश माइक्रोफोन
बहुभाषिक भाष्य,"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री"
मल्टीमीडिया,"बहुमाध्यम, मल्टीमीडिया"
मल्टीमीडिया कियोस्क,"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क"
मल्टीमीटर,"बहुमापी, मल्टीमीटर"
मल्टीपाथ,बहुपथ
मल्टीपाथ रिसेप्शन,बहुपथ अभिग्रहण
मल्टीफेस,"बहुप्रावस्था, बहुकला"
एकाधिक,बहु
