Bengali,Hindi
তালিকা কাঠামো,सूची संरचना
আক্ষরিক,आक्षर
আক্ষরিক অপারেন্ড,आक्षर संकार्य
আক্ষরিক পুল,आक्षर पूल
আক্ষরিক অনুসন্ধান,आक्षर खोज
সাহিত্য অনুসন্ধান,साहित्य खोज
লাইভ কীবোর্ড,चालू कुंजीपटल
ভার,"भार, लोड"
ভারসাম্য লোড,भार संतुलन
লোড কার্ড,भार पत्रक
লোড কয়েল,भार कुंडली
লোড লাইন,भारित लाइन
লোড উত্স,भारित मूल बिन्दु
লোডার,भारक
"লোডার প্রোগ্রাম
(= লোডার)",भारक
লোডার টাইপ,भारक प्रकार
লোড সুবিধা,भारित्र
চিত্র লোড,भार प्रतिबिम्ब
লোড হচ্ছে,भारण
লোডিং কয়েল,भारण कुंडली
লোডিং ত্রুটি,भारण त्रुटि
লোডিং পদ্ধতি,भारण प्रक्रिया
রুটিন লোড হচ্ছে,भारण नेमका
লোড লেভেলিং,भार स्तरण
লোড মানচিত্র,भार प्रतिचित्र
লোড মোড,भार विधा
লোড মডিউল,भार प्रतिरूपक
"লোড মডিউল
 গ্রন্থাগার",भार प्रतिरूपक क्रमादेश संग्रह
লোড-অন-কল,आह्वानी भारण
লোড পয়েন্ট,भारण सिरा
"লোড প্রোগ্রাম
 (= লোডার)",भारक
লোড শেয়ারিং,"भारभागी, भार भागीदारी"
লব,पालि
স্থানীয়,"स्थानीय, स्थानिक"
স্থানীয় অ্যাক্সেস,स्थानीय अभिगम
স্থানীয় নেটওয়ার্ক,स्थानिक जालक्रम
স্থানীয় ব্যাটারি,स्थानिक बैटरी
স্থানীয় কেন্দ্রীয় অফিস,स्थानिक केंद्रीय कार्यालय
স্থানীয় চ্যানেল,स्थानीय प्रणाल
স্থানীয় কোড,स्थानीय कूट
স্থানীয় এক্সচেঞ্জ,स्थानीय केंद्र
"স্থানীয় ফর্ম্যাট
 স্টোরেজ",स्थानीय संरूप भंडारण
স্থানীয় ফর্ম নিয়ন্ত্রণ,स्थानीय प्रारूप नियंत्रण
স্থানীয় লাইন,स्थानीय लाइन
স্থানীয় লক,स्थानीय तालक
স্থানীয় লুপ,स्थानीय पाश
স্থানীয়ভাবে সংযুক্ত,स्थानतः बद्ध
"স্থানীয়ভাবে সংযুক্ত
 স্টেশন",स्थानतः बद्ध केन्द्र
স্থানীয় মোড,स्थानीय विधा
স্থানীয় অর্ডার তার,स्थानीय आदेश परिपथ
স্থানীয় দোলক,स्थानीय दोलित्र
স্থানীয় পরিষেবা অঞ্চল,स्थानीय सेवा क्षेत्र
স্থানীয় দিক,स्थानीय पक्ष
স্থানীয় স্টেশন,स्थानीय केन्द्र
"স্থানীয় স্যুইচিং
 সুবিধা",स्थानीय स्विचन सुविधा
স্থানীয় পরিবর্তনশীল,स्थानीय चर
"স্থানীয় পরিবর্তনশীল
 প্রতীক",स्थानीय चर प्रतीक
সনাক্ত করুন,स्थान निर्धारण
অবস্থান মোড,स्थान निर्धारण विधा
অবস্থান,"स्थान, स्थान निर्धारण"
"অবস্থান কাউন্টার
 (= অবস্থান
 নিবন্ধন)",स्थान निर्धारण पंजी
অবস্থান জীবন,स्थानोपयोग अवधि
লোকেটার ডিভাইস,स्थान निर्धारक युक्ति
"লোকেটার
 যোগ্যতা",स्थान निर्धारकता
লোকেটার ভেরিয়েবল,स्थान निर्धारक चर
লক,"तालकन, तालक"
লক নাম,तालकित नाम
লক পৃষ্ঠা,तालकित पृष्ठ
লক রেকর্ড,तालकित अभिलेख
লকিং,तालकन
লক আউট,"तालबंदी, अपरोध"
লকআউট মডিউল,अपरोध प्रतिरूपक
লক-আপ টেবিল,उद्रोध सारणी
লগ,प्रचालन अभिलेख (प्रचालेख)
লগার,प्रचालेखित्र
লগিং,प्रचालेखन
যৌক্তিক অ্যাক্সেস স্তর,तर्कसंगत अभिगम स्तर
যৌক্তিক অ্যাড,तर्कसंगत योग
যৌক্তিক বিশ্লেষণ,तर्कविश्लेषण
"যৌক্তিক চার্ট
 (= প্রবাহ চার্ট)","तर्क संचित्र, प्रवाह संचित्र"
"যৌক্তিক শিশু
 বিভাগ",तर्क संतति खंड
যৌক্তিক তুলনা,तर्कसंगत तुलना
যৌক্তিক সংমিশ্রণ,तर्कसंगत सर्वनिष्ठ
যৌক্তিক ধ্রুবক,तर्कसंगत अचर
"যৌক্তিক ডেটা
 কাঠামো",तर्कसंगत आँकड़ा संरचना
যৌক্তিক সিদ্ধান্ত,तर्कसंगत निर्णय
যৌক্তিক নকশা,तर्कसंगत अभिकल्पना
"যৌক্তিক ডিভাইস
 ঠিকানা",तर्कसंगत युक्ति पता
যৌক্তিক চিত্র,तर्कसंगत आरेख
যৌক্তিক পার্থক্য,तर्कसंगत अंतर
যৌক্তিক বিচ্ছিন্নতা,तर्कसंगत सम्मिलन
যৌক্তিক উপাদান,तर्कसंगत अवयव
যৌক্তিক অভিব্যক্তি,तर्कसंगत व्यंजक
যৌক্তিক ফাইল,तर्कसंगत संचिका
"যৌক্তিক প্রবাহ চার্ট
 (প্রবাহ চার্ট)","प्रवाह संचित्र, तर्क संचित्र"
"যৌক্তিক গ্রুপ
 নির্দেশ",तर्कसंगत अनुदेश समूह
যৌক্তিক যদি,तर्कसंगत यदि
যৌক্তিক নির্দেশ,तर्कसंगत अनुदेश
যৌক্তিক স্তর,तर्कसंगत स्तर
লজিকাল লাইন গ্রুপ,तर्कसंगत लाइन समूह
যৌক্তিক গুণ,तर्कसंगत गुणा
যৌক্তিক সংখ্যা,तर्कसंगत संख्या
যৌক্তিক অপারেশন,तर्कसंगत संक्रिया
যৌক্তিক অপারেটর,तर्कसंगत संकारक
"যৌক্তিক পৃষ্ঠা
 সনাক্তকারী",तर्कसंगत पृष्ठ अभिज्ञापक
"যৌক্তিক পৃষ্ঠা
 সংখ্যা",तर्कसंगत पृष्ठ संख्या
"যৌক্তিক পিতামাতা
 বিভাগ",तर्कसंगत मूल खंड
যৌক্তিক প্রাথমিক,तर्कसंगत मौलिक
যৌক্তিক পণ্য,तर्कसंगत गुणनफल
যৌক্তিক রেকর্ড,तर्कसंगत अभिलेख
"যৌক্তিক রেকর্ড
 ব্লক",तर्कसंगत अभिलेख खंडक
যৌক্তিক সম্পর্ক,तर्कसंगत संबंध
যৌক্তিক শিফট,तर्कसंगत विस्थापन
যৌক্তিক কাঠামো,तर्कसंगत संरचना
যৌক্তিক যোগ,तर्कसंगत योगफल
যৌক্তিক সুইচ,तर्कसंगत स्विच
যৌক্তিক প্রতীক,तर्कसंगत प्रतीक
যৌক্তিক শব্দ,तर्कसंगत पद
যৌক্তিক টাইমার,तर्कसंगत कालद
যৌক্তিক ট্রেসিং,तर्कसंगत अनुरेखण
যৌক্তিক ট্র্যাক,तर्कसंगत पथ
যৌক্তিক ইউনিট,तर्कसंगत एकक
যৌক্তিক পরিবর্তনশীল,तर्कसंगत चर
যৌক্তিক ভলিউম,तर्कसंगत आयतन
যৌক্তিক বিশ্লেষক,तर्क विश्लेषित्र
লজিক কার্ড,तर्क पत्रक
"লজিক চার্ট (= প্রবাহ)
 চার্ট)","तर्क संचित्र, प्रवाह संचित्र"
লজিক ডিকোডার,तर्क कूटवाचक
লজিক ডিজাইন,तर्क अभिकल्पना
লজিক ডিভাইস,तर्क युक्ति
লজিক ডায়াগ্রাম,तर्क आरेख
যুক্তি উপাদান,तर्क अवयव
যুক্তি প্রকাশ,तर्क व्यंजक
যুক্তি পরিবার,तर्क परिवार
"লজিক ফ্লো চার্ট
 (= প্রবাহ চার্ট)","प्रवाह संचित्र, तर्क संचित्र"
যুক্তি ফাংশন,तर्क फलन
যুক্তি নির্দেশ,तर्क अनुदेश
যুক্তি আলো,तर्क बत्ती
যুক্তি অপারেশন,तर्क संक्रिया
যুক্তি তদন্ত,तर्क संपरीक्षित्र
যুক্তি পণ্য,तर्क गुणनफलन
লজিক শিফট,तर्कसंगत विस्थापन
যুক্তি সংক্ষিপ্ত ত্রুটি,तर्क लघुपथन भ्रंश
যুক্তি সংকেত,तर्कसंकेत
যুক্তিযুক্ত অবস্থা,तर्क स्थिति
যুক্তি প্রতীক,तर्क प्रतीक
লজিক ইউনিট,तर्क एकक
লগ ইন (= লগ অন),सत्रारंभ
লগ অফ (= লগ আউট),सत्रांत
লগ ইন করুন,सत्रारंभ
প্রস্থান,सत्रांत
"লগ পর্যায়ক্রমিক
 অ্যান্টেনা",लॉग आवर्ती ऐन्टेना
"অনুদৈর্ঘ্য
 ভারসাম্য",अनुदैर्ध्य संतुलन
অনুদৈর্ঘ্য চেক,अनुदैर्ध्य जाँच
অনুদৈর্ঘ্য সার্কিট,अनुदैर्ध्य परिपथ
"অনুদৈর্ঘ্য
 আনয়ন শব্দ",अनुदैर्ध्य प्रेरण रव
"অনুদৈর্ঘ্য-মোড
 বিলম্ব লাইন",अनुदैर्ध्य विधा विलंब लाइन
"অনুদৈর্ঘ্য সমতা
 পরীক্ষা করুন",अनुदैर्ध्य समता जाँच
"অনুদৈর্ঘ্য
 অপ্রয়োজনীয়তা
 পরীক্ষা করুন",अनुदैर्ध्य अतिरिक्तता जाँच
"অনুদৈর্ঘ্য
 সংক্রমণ
 পরীক্ষা করুন",अनुदैर्ध्य संचरण जाँच
সামনে দেখো,अग्रावलोकन
সামনের দিকে তাকান,अग्रावलोकन हस्तंगत
এগিয়ে ইউনিট দেখুন,अग्रावलोकित्र
খুঁজে দেখো,अवलोकन
লুকআপ টেবিল,अवलोकन सारणी
লুপ,पाश
লুপ-ব্যাক পরীক্ষা,पाश वापसी परिक्षण
লুপ বডি,पाश काय
লুপ বক্স,पाश बक्स
লুপ চেক,पाश जाँच
লুপ সমাপ্তি,पाश समापन
লুপ কম্পিউটিং,पाश अभिकलन
লুপ নিয়ন্ত্রণ,पाश नियंत्रण
"লুপ নিয়ন্ত্রণ
 বিবৃতি",पाश नियंत्रण कथन
"লুপ-নিয়ন্ত্রণ
 পরিবর্তনশীল",पाश नियंत्रण चर
লুপ কাউন্টার,पाश गणित्र
"লুপ প্রতিক্রিয়া
 সংকেত",पाश पश्च भरण संकेत
লুপিং,पाशन
লুপিং এক্সিকিউশন,पाशन निष्पादन
লুপ সূচনা,पाश प्रारंभण
লুপ ইনপুট সিগন্যাল,पाश निवेश संकेत
"লুপ জ্যাক
 সুইচবোর্ড",पाश जैक स्विचबोर्ड
লুপ পরিবর্তন,पाश आपरिवर्तन
লুপ নেটওয়ার্ক,पाश जालक्रम
লুপ প্রতিরোধের,पाश प्रतिरोध
"লুপ বিপরীত
 ব্যাটারি",पाश प्रतिलोमन बैटरी
লুপ স্ব চেকিং,पाश स्वजाँच
লুপ সিগন্যালিং,पाश संकेतन
লুপ শুরু,पाश प्रारंभन
লুপ সমাপ্তি,पाशावसान
লুপ টেস্টিং,पाश परीक्षण
"লুপ স্থানান্তর
 ফাংশন",पाश स्थानांतरण फलन
লুপ ট্রান্সমিশন,पाश संचरण
লুপ ট্রান্সমিশন ফ্রেম,पाश संचरण फ्रेम
লুপ আপডেট,पाश अद्यतनीकरण
ঢিলেঢালাভাবে মিলিত,शिथिलतःयुग्मित
ক্ষতি,"हानि, क्षीणन"
তাত্পর্য হ্রাস,सार्थकता हानि
জোরে ক্ষতি,ध्वनि प्रबलता हानि
"কম ক্রিয়াকলাপের ডেটা
 প্রক্রিয়াজাতকরণ",निम्न साक्रियता आँकड़ा संसाधन
কম বাইট,निम्न बाइट
লো-এন্ড এমপিইউ,निम्न सिरा सूक्ष्म संसाधित्र
নিম্ন সীমা,निम्न परिबंध
নিম্ন পর্দা,निम्न लध्वक्ष
নিম্ন-স্তরের ভাষা,आदि स्तर भाषा
"নিচু শব্দ
 পরিবর্ধক",निम्न रव प्रवर्धक
কম অর্ডার,निम्न क्रम
লো অর্ডার ডিজিট,निम्न क्रम अंक
নিম্ন-অর্ডার অবস্থান,निम्न क्रम स्थिति
লো পাস ফিল্টার,निम्नपारक निस्यंदक
"খারাপ করা
 সরঞ্জাম",निम्न निष्पादन उपकरण
কম গতি,निम्न चाल
কম গতির স্টোরেজ,निम्न चाल भंडारण
কম টেপ,टेपांत
"লুকাসিউইকজ
 স্বরলিপি",लुकासेविच संकेत पद्धति
লম্পড লোডিং,स्थानीकृत भारण
মেশিন ঠিকানা,यंत्र पता
"মেশিন উপলব্ধ
 সময়",यंत्र प्राप्य काल
মেশিন চেক,यंत्र जाँच त्रुटि
"মেশিন চেক
 হ্যান্ডলার",यंत्र जाँच त्रुटि निवारक
"মেশিন চেক
 সূচক",यंत्र जाँच त्रुटि सूचक
"মেশিন চেক
 বাধা",यंत्र जाँच त्रुटि बाधा
মেশিন কোড,यंत्र कूट
মেশিন জ্ঞান,यंत्र बोधन
মেশিন চক্র,यंत्र चक्र
"মেশিন
 নির্ভরশীল",यंत्राश्रित
"মেশিন
 নির্ভরশীল
 ভাষা",यंत्राश्रित भाषा
"মেশিন
 নির্ভরশীল
 সফটওয়্যার",यंत्राश्रित प्रक्रिया सामग्री
মেশিন সমীকরণ,यंत्र समीकरण
"মেশিন
 সমতুল্যতা",यंत्र तुल्यता
মেশিন ত্রুটি,यंत्र त्रुटि
মেশিন নিষ্ক্রিয় সময়,यंत्र अनुपयोग काल
"মেশিন
 স্বতন্ত্র",यंत्र निरपेक्ष
"মেশিন
 স্বতন্ত্র
 ভাষা",यंत्र-निरपेक्ष भाषा
"মেশিন
 স্বতন্ত্র
 সফটওয়্যার",यंत्र निरपेक्ष प्रक्रिया सामग्री
"মেশিন
 স্বতন্ত্র
 সমাধান",यंत्र निरपेक्ष हल
"মেশিন
 নির্দেশ",यंत्र अनुदेश
"মেশিন
 নির্দেশ কোড",यंत्र अनुदेश कूट
"মেশিন
 নির্দেশ
 বিবৃতি",यंत्र अनुदेश कथन
"মেশিন
 বুদ্ধি",यंत्र बुद्धि
মেশিন ইন্টমেট,यंत्र घनिष्ठ
"মেশিন ভাষা
 কোড",यंत्र भाषा कूट
মেশিন লার্নিং,यंत्र अधिगम
মেশিন লজিক,यंत्र तर्क
মেশিন অপারেশন,यंत्र प्रचालन
"মেশিন ওরিয়েন্টেড
 ভাষা",यंत्र मूलक भाषा
মেশিন পঠনযোগ্য,यंत्र पठनीय
"মেশিন পঠনযোগ্য
 মধ্যম",यंत्र पठनीय माध्यम
মেশিন রান,यंत्र दौर
"মেশিন বুদ্ধিমান
 তথ্য",यंत्र संवेद सूचना
"মেশিন
 সিমুলেশন",यंत्र अनुकार
"মেশিন নষ্ট
 সময়",यंत्र अपहतकाल
"মেশিন সরঞ্জাম
 নিয়ন্ত্রণ",यंत्र औजार नियंत्रण
"মেশিন
 অনুবাদ",यंत्र अनुवाद
"মেশিন ব্যবহার
 সময়",यंत्र उपयोग काल
ম্যাক্রোআরগমেন্ট,स्थूल स्वतंत्र चर
ম্যাক্রোসেম্বলার,स्थूल कोडांतरक
"ম্যাক্রোঅ্যাসেম্বলি
 কার্যক্রম",स्थूल कोडांतरण क्रमादेश
ম্যাক্রোকল,स्थूल आह्वान
ম্যাক্রোকোড,स्थूल कूट
ম্যাক্রোকডিং,स्थूल कूटलेखन
ম্যাক্রোকোম্যান্ড,स्थूल समादेश
ম্যাক্রোডক্লেশন,स्थूल घोषणा
ম্যাক্রোডফিনিশন,स्थूल परिभाषा
"ম্যাক্রোডফিনিশন
 গ্রন্থাগার",स्थूल परिभाषा क्रमादेश संग्रह
ম্যাক্রোলমেন্ট,स्थूल अवयव
ম্যাক্রোএক্সেরেসার,स्थूल परीक्षक
ম্যাক্রোএক্সপ্যানশন,स्थूल प्रसार
ম্যাক্রোফ্লোচার্ট,स्थूल प्रवाह संचित्र
"ম্যাক্রোজেনারেটিং
 কার্যক্রম",स्थूल जनक क्रमादेश
ম্যাক্রোজেনারেশন,स्थूल जनन
ম্যাক্রোজেনেটর,स्थूल जनित्र
ম্যাক্রোইনস্ট্রাকশন,स्थूल अनुदेश
"ম্যাক্রোল্যাঙ্গুয়েজ
 (ম্যাক্রোল)",स्थूल भाषा
ম্যাক্রোলিব্রি,स्थूल क्रमादेश संग्रह
"ম্যাক্রো (= ম্যাক্রো)
 নির্দেশ)",स्थूल अनुदेश
ম্যাক্রোপ্যারামিটার,स्थूल प्राचल
"ম্যাক্রোপ্রসেসিং
 নির্দেশ",स्थूल संसाधन अनुदेश
ম্যাক্রোপ্রোগ্রামিং,स्थूल क्रमादेशन
ম্যাক্রোপ্রোটোটাইপ,स्थूल आदिप्ररूप
"ম্যাক্রোপ্রোটোটাইপ
 বিবৃতি",स्थूल आदिप्ररूप कथन
"ম্যাক্রোস্টেটমেন্ট
 সংখ্যা",स्थूल कथन क्रमांक
ম্যাক্রোসিস্টেম,स्थूल तंत्र
ম্যাক্রোট্রেস,स्थूल त्रुटि संसूचन
ম্যাকসিমা,मैकसाइमा
ম্যাডক্যাপ,मैडकैप
ম্যাগ,"मैग, स्थूल जनित्र"
"চৌম্বকীয় বুদ্বুদ
 স্মৃতি",चुंबकीय बुद्बुद्द स्मृति
চৌম্বকীয় কার্ড,चुंबकीय पत्रक
"চৌম্বকীয় কার্ড
 পাঠক",चुंबकीय पत्रक पठित्र
"চৌম্বকীয় কার্ড
 স্টোরেজ",चुंबकीय पत्रक भंडारण
চৌম্বকীয় সেল,चुंबकीय कोष्ठिका
"চৌম্বকীয়
 চরিত্র",चुंबकीय संप्रतीक
চৌম্বকীয় কোর,चुंबकीय क्रोड
"চৌম্বকীয় কোর
 স্টোরেজ",चुंबकीय क्रोड भंडारण
"চৌম্বকীয় বিলম্ব
 সময়",चुंबकीय विलंब काल
চৌম্বকীয় ডিস্ক,चुंबकीय चक्रिका
"চৌম্বকীয় ডিস্ক
 ঠিকানা",चुंबकीय चक्रिका पता
"চৌম্বকীয় ডিস্ক
 স্মৃতি",चुंबकीय चक्रिका स्मृति
"চৌম্বকীয় ডিস্ক
 স্টোরেজ",चुंबकीय चक्रिका भंडारण
"চৌম্বকীয় ডিস্ক
 স্টোর",चुंबकीय चक्रिका भंडार
চৌম্বকীয় ডিস্ক ইউনিট,चुंबकीय चक्रिका एकक
"চৌম্বকীয় ড্রাম
 স্টোরেজ",चुंबकीय ड्रम भंडारण
"চৌম্বকীয় ড্রাম
 ইউনিট",चुंबकीय ड्रम एकक
চৌম্বকীয় এনকোডিং,चुंबकीय कूटलेखन
"চৌম্বকীয় হাত
 স্ক্যানার",चुंबकीय हस्तक्रमवीक्षक
"চৌম্বকীয়
 হিস্টেরিসিস লুপ",चुंबकीय शौथिल्य पाश
চৌম্বকীয় কালি,चुंबकीय मसी
"চৌম্বকীয় কালি
 চরিত্র সোর্টার",चुंबकीय मसी संप्रतीक शाटित्र
"চৌম্বকীয় কালি
 স্ক্যানার",चुंबकीय मसी क्रमवीक्षक
চৌম্বকীয় স্মৃতি,चुंबकीय स्मृति
চৌম্বকীয় পড়া,चुम्बकीय पठन
"চৌম্বকীয়
 রেকর্ডিং",चुम्बकीय अभिलेखन
"চৌম্বকীয় স্লট
 পাঠক",चुंबकीय खांचा पठित्र
চৌম্বকীয় স্টোরেজ,चुंबकीय भंडारण
চৌম্বক ফালা,चुंबकीय पट्टी
"চৌম্বক ফালা
 অ্যাকাউন্টিং
 মেশিন",चुंबकीय पट्टी लेखायंत्र
"চৌম্বক ফালা
 পাঠক",चुंबकीय पट्टी पठित्र
চৌম্বকীয় টেপ কার্তুজ,चुंबकीय टेप आगुटिका
"চৌম্বকীয় টেপ
 ক্যাসেট",चुंबकीय टेप कैसट
"চৌম্বকীয় টেপ
 ডেক (= চৌম্বকীয়)
 টেপ ড্রাইভ)",चुंबकीय टेप चालित्र
"চৌম্বকীয় টেপ
 ড্রাইভ",चुंबकीय टेप चालित्र
চৌম্বকীয় টেপ ফাইল,चुंबकीय टेप संचिका
"চৌম্বকীয় টেপ
 লেবেল",चुंबकीय टेप लेबल
"চৌম্বকীয় টেপ
 নেতা",चुंबकीय टेप अग्रग
"চৌম্বকীয় টেপ
 গ্রন্থাগারিক",चुंबकीय टेप क्रमादेश संग्रहक
"চৌম্বকীয় টেপ
 স্টেশন",चुंबकीय टेप एकक
চৌম্বকীয় টেপ স্টোরেজ,चुम्बकीय टेप भंडारण
"চৌম্বকীয় টেপ
 সাবসিস্টেম",चुंबकीय टेप उपतंत्र
"চৌম্বকীয় টেপ
 টার্মিনাল",चुंबकीय टेप अंतक
"চৌম্বকীয় টেপ
 লতা",चुम्बकीय टेप अनुग
"চৌম্বকীয় টেপ
 পরিবহন
 (চৌম্বকীয় টেপ
 ড্রাইভ)",चुंबकीय टेप चालित्र
চৌম্বকীয় টেপ ইউনিট,चुंबकीय टेप एकक
চৌম্বকীয় পাতলা ফিল্ম,चुंबकीय तनु परत
"চৌম্বকীয় পাতলা ফিল্ম
 স্টোরেজ",चुंबकीय तनु परत भंडारण
চৌম্বকীয় ট্র্যাক,चुंबकीय पथ
"চৌম্বকীয় তার
 স্টোরেজ",चुंबकीय तार भंडारण
"চৌম্বকীয়
 প্রিন্টার",चुंबकत्वलेखी मुद्रित्र
"চৌম্বক-অপটিক
 ডিস্ক স্টোরেজ",चुंबक-प्रकाशीय चक्रिका भंडारण
চৌম্বকীয়,चुंबकीय विरूपण
ম্যাগ টেপ,चुंबकीय टेप
মেল বক্স,डाक बक्स
"মেল মার্জ (= ফাইল
 একত্রিত করা)",संचिका विलय
"প্রধান ব্যাটারি
 চালিত মেশিন",बिजली बैटरी-चालित यंत्र
প্রধান নিয়ন্ত্রণ ইউনিট,मुख्य नियंत्रण एकक
"প্রধান বিতরণ
 ফ্রেম",मुख्य लाइन वितरण फ्रेम
মেইনফ্রেম,"अधिसंसाधित्र, बृहत् अभिकालित्र"
"মেইনফ্রেম
কম্পিউটার",बृहत् अभिकलित्र
"মেইনফ্রেম সিস্টেম
 (= মেইনফ্রেম
 কম্পিউটার)",बृहत् अभिकलित्र
প্রধান লোব,मुख्य पालि
প্রধান স্মৃতি,मुख्य स्मृति
"প্রধান স্মৃতি
 ম্যাপিং",मुख्य स्मृति प्रतिचित्रण
প্রধান অপারেশন,मुख्य प्रचालन
মূল পথ,मुख्य पथ
"প্রধান চালিত
 মেশিন",मुख्य शक्तिचालित यंत्र
প্রধান প্রোগ্রাম,मुख्य क्रमादेश
প্রধান স্টেশন,मुख्य केंद्र
প্রধান স্টোরেজ,मुख्य भंडारण
প্রধান স্টোরেজ ইউনিট,मुख्य भंडारण एकक
প্রধান সুইচ,मुख्य स्विच
রক্ষণাবেক্ষণ প্যানেল,अनुरक्षण पट्टिका
"রক্ষণাবেক্ষণ
 প্রোগ্রাম চেইন",अनुरक्षण-क्रमादेश शृंखला
"রক্ষণাবেক্ষণ
 Standby সময়",आंतर-अनुरक्षण काल
রক্ষণাবেক্ষণের সময়,अनुरक्षण काल
"মেইন
 (রক্ষণাবেক্ষণ)",अनुरक्षण
প্রধান নিয়ন্ত্রণ ক্ষেত্র,मुख्य नियंत्रण क्षेत्र
প্রধান চক্র,मुख्य चक्र
সংখ্যাগরিষ্ঠ,बहुसंख्यक
সংখ্যাগরিষ্ঠ উপাদান,बहुसंख्यक अवयव
"সংখ্যাগরিষ্ঠ গেট
 (= সংখ্যাগরিষ্ঠ
 উপাদান)",बहुसंख्यक अवयव
সংখ্যাগরিষ্ঠ অপারেশন,बहुसंख्यक संक्रिया
প্রধান কী,मुख्य कुंजी
মেজর লোব,मुख्य पालि
প্রধান রাজ্য,मुख्य अवस्था
প্রধান কাঠামো,मुख्य संरचना
প্রধান কাজ,मुख्य कार्य
প্রধান মোট,मुख्य योग
"বিরতি করুন
 অপারেশন",संपर्क विच्छेद प्रचालन
ব্যস্ত করুন,आभासी व्यस्तता
মেকআপ সময়,प्रतिपूर्ति काल
"ত্রুটি
 রুটিন",निदान नेमका
পরিচালনা,प्रबंध
"পরিচালনা
 তথ্য
 পদ্ধতি",प्रबंध सूचना-तंत्र
"পরিচালনা
 বিজ্ঞান",प्रबंध विज्ञान
"ম্যানচেস্টার
 কোডিং",मैन्चेस्टर कूटलेखन
"বাধ্যতামূলক
 ক্রিপ্টোগ্রাফিক
 সেশন",अनिवार्य गुढ़लेखी सत्र
বহুগুণ,बहु-प्रतिलिपीयन
"ম্যানিপুলেটেড
 পরিবর্তনশীল",प्रकलित चर
"ম্যানিপুলেটিভ
 সূচক",प्रकलनी सूचीकरण
"ম্যান-মেশিন
 সিমুলেশন",मानव-यंत्र अनुकार
"ম্যানুয়াল ঠিকানা
 স্যুইচ",हस्तचालित पता स्विच
ম্যানুয়াল বিশ্লেষণ,हस्तेन विश्लेषण
ম্যানুয়াল উত্তর,हस्तेन उत्तर
ম্যানুয়াল কলিং,हस्तेन आह्वान
মূল নিয়ন্ত্রণ,हस्तेन नियंत्रण
ম্যানুয়াল এন্ট্রি,हस्तेन प्रविष्टि
ম্যানুয়াল এক্সচেঞ্জ,हस्तचालित केंद्र
ম্যানুয়াল ফাংশন,मानवीय कार्य
হস্ত পরিচালিত,हस्तेन निवेश
সংক্ষিপ্ত কাজ,मानवीय प्रचालन
"ম্যানুয়াল শব্দ
 জেনারেটর",मानवीय शब्द जनक
"এক-এক-এক
 ভাষা",एक से अनेक भाषा
"অনেক থেকে এক
 ডিকোডার",अनेकक कूटवाचक
মানচিত্র পদ্ধতি,प्रतिचित्र विधि
ম্যাপড বাফার,प्रतिचित्रित चयक
ম্যাপিং ত্রুটি,प्रतिचित्रण त्रुटि
মার্জিন,उपांत
"মার্জিন-অ্যাডজাস্ট
 মোড",उपांतीय समायोजन विधा
প্রান্তিক চেক,उपांतीय जाँच
প্রান্তিক ত্রুটি,उपांतीय त्रुटि
প্রান্তিক পরীক্ষা,उपांतीय परीक्षण
মার্জিন নিয়ন্ত্রণ,उपांत नियंत्रण
"মার্জিন খোঁচা
 কার্ড",उपांत छिद्रित पत्रक
চিহ্ন,"चिह्न, उच्चग"
চিহ্নিত সনাক্তকরণ,चिह्न संसूचन
চিহ্নিতকারী,चिह्नक
মার্ক হোল্ড,उच्चग थाम
চিহ্নিত,"चिह्न, उच्चग"
পক্ষপাত চিহ্নিত করা,उच्चग अभिनति
"চিহ্নিত-শেষ
 বিকৃতি",उच्चग अंत्य विरूपण
চিহ্নিত তরঙ্গ,उच्चग तरंग
মার্ক ম্যাচিং,उच्चग सुमेलन
মার্কভ চেইন,मार्कोव शृंखला
মার্কভ উত্স,मार्कोव स्रोत
মার্ক রিডিং,चिह्न पठन
মার্ক স্ক্যানিং,चिह्न क्रमवीक्षण
ইন্দ্রিয় চিহ্নিত করুন,चिह्न बोध
"মার্ক সেন্সিং
 কলাম",चिह्न बोधन स्तंभ
সেন্সিং সারি চিহ্নিত করুন,चिह्न बोधन पंक्ति
"মার্ক-স্পেস
 চরিত্র",उच्चग निम्नग संप्रतीक
"স্থান চিহ্নিত করুন
 গুণক",उच्चग निम्नग गुणक
"স্থান চিহ্নিত করুন
 অনুপাত",उच्चग निम्नग अनुपात
"স্থান চিহ্নিত করুন
 রূপান্তর",उच्चग निम्नग संक्रमण
মাসার,मेसर
মুখোশ,आच्छद
মুখোশযোগ্য বাধা,आच्छादनशील अंतरायन
মুখোশ বিট,आच्छद द्वि-अंक
মুখোশযুক্ত রোম,आच्छादित रॉम
মুখোশ মিল,आच्छद सुमेलन
"মুখোশ
 প্রোগ্রামযোগ্য
 যন্ত্র",आच्छद क्रमादेश्य युक्ति
মাস্ক রেজিস্টার,आच्छद पंजी
ম্যাসেজিং,परिमार्जन
ভর ডেটা,विपुल आँकड़े
গণ স্মৃতি,विपुल स्मृति
ভর স্টোরেজ,विपुल भंडारण
"ভর স্টোরেজ
 যন্ত্র",विपुल भंडारण युक्ति
"ভর স্টোরেজ ফাইল
 বিভাগ",विपुल भंडारण संचिका खंड
