Odiya,Kannada
ଚାହିଦା,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ଉତ୍ପାଦନ ଇଲାସ୍ଟିସିଟି |,ಉತ್ಪಾದನಾ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,ವಿದ್ಯುದ್ವಿಭಜನೆ
ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |,ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
ବାଷ୍ପୀକରଣ,ಆವಿಯಾಗುವಿಕೆ
1. ଡିକାପିଟେଟର୍ 2. ଷ୍ଟେରିଲାଇଜର୍ 3. ଡେକାପିଟେଟର୍ 4. ଷ୍ଟେରିଲାଇଜର |,1. ಶಿರಚ್ಛೇದಕ 2. ಕ್ರಿಮಿನಾಶಕ 3. ಶಿರಚ್ಛೇದಕ 4. ಕ್ರಿಮಿನಾಶಕ
1. ୱେର୍ ବାଣ୍ଡି 2. ଷ୍ଟ୍ରବାବାଣ୍ଡି |,1. ವೀರ್ ಬಂಡಿ 2. ಸ್ಟ್ರಾಬಂಡಿ
ଭ୍ରୁଣ,ಭ್ರೂಣ
1. ଭ୍ରୁଣ ବିଜ୍ଞାନ 2. ପଦାର୍ଥ ବିଜ୍ଞାନ |,1. ಭ್ರೂಣಶಾಸ್ತ್ರ 2. ಭೌತಶಾಸ್ತ್ರ
1. ପ୍ରସ୍ଥାନ 2. ପ୍ରସ୍ଥାନ,1. ನಿರ್ಗಮನ 2. ನಿರ್ಗಮನ
ଏମୁଲେସିଫାୟର୍ |,ಎಮಲ್ಸಿಫೈಯರ್
ଏଣ୍ଡୋଜେନସ୍ |,ಅಂತರ್ವರ್ಧಕ
ଆନ୍ତ a- ବିନ୍ଦୁ ବିଭାଜନ |,ಇಂಟ್ರಾ ಪಾಯಿಂಟ್ ವಿಭಾಗ
ଆନ୍ତ a- ପରଜୀବୀ |,ಒಳ-ಪರಾವಲಂಬಿ
ଏଣ୍ଡୋସ୍ପର୍ମ |,ಎಂಡೋಸ್ಪರ್ಮ್
ଉଦ୍ୟୋଗ,ಉದ್ಯಮ
ଏଣ୍ଟୋମୋଲୋଜି |,ಕೀಟಶಾಸ್ತ್ರ
ପରିବେଶ,ಪರಿಸರ
1. ଏନଜାଇମ୍ 2. ଏନଜାଇମ୍ |,1. ಕಿಣ್ವ 2. ಕಿಣ್ವ
କ୍ଲଷ୍ଟର ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,ಕ್ಲಸ್ಟರ್ ಕಸಿ
1. ଏପିଫାଇଟ୍ 2. ଏପିଫାଇଟ୍ |,1. ಎಪಿಫೈಟ್ 2. ಎಪಿಫೈಟ್
ଇକ୍ୱିଟି,ಈಕ್ವಿಟಿ
ବିଲୋପ,ನಿವಾರಣೆ
ଜରୁରୀ ପୋଷକ ତତ୍ତ୍ୱ |,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
1. ମାପ 2. ଡେଇଁବା 3. ମୂଲ୍ୟାଙ୍କନ |,1. ಅಳತೆ 2. ಜಂಪ್ 3. ಮೌಲ್ಯಮಾಪನ
ସୁନ୍ଦରତା,ಕೈಚಳಕ
ସୁଜନିକ୍ |,ಸುಜನ್ನಿಕ್
ମୂଲ୍ୟାଙ୍କନ,ಮೌಲ್ಯಮಾಪನ
ବାଷ୍ପ ଗେଜ୍ |,ಉಗಿ ಮಾಪಕ
ବାଷ୍ପୀକରଣ,ಆವಿಯಾಗುವಿಕೆ
ଅନନ୍ତ ବିପ୍ଳବ |,ಶಾಶ್ವತ ಕ್ರಾಂತಿ
1. ଚିର ସବୁଜ 2. ଚିର ସବୁଜ |,1. ನಿತ್ಯಹರಿದ್ವರ್ಣ 2. ನಿತ್ಯಹರಿದ್ವರ್ಣ
ବିକାଶ,ಅಭಿವೃದ್ಧಿ
ବିଛିନ୍ନ ହେବା,ಕತ್ತರಿಸಿದ
ପାରିକଶାୟ (ଉର୍ବରତା),ಪರೀಕ್ಷಯ್ (ಫಲವತ್ತತೆ)
ଶୋଷଣ,ಶೋಷಣೆ
1. ଅନୁସନ୍ଧାନ 2. ଅନୁସନ୍ଧାନ,1. ಅನ್ವೇಷಣೆ 2. ಪರಿಶೋಧನೆ
1. ନିର୍ବାହ 2. ନିର୍ଗମନ,1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಹೊರಸೂಸುವಿಕೆ
ଆଖି,ಕಣ್ಣು
1. କାରକ 2. ଉପାଦାନ 3. କାରକ 4. ଉତ୍ସ |,1. ಅಂಶ 2. ಘಟಕ 3. ಅಂಶ 4. ಸಂಪನ್ಮೂಲ
କାରକ ଉତ୍ପାଦକତା |,ಅಂಶ ಉತ್ಪಾದಕತೆ
ବ୍ୟବସାୟୀଙ୍କ ରିହାତି,ವ್ಯಾಪಾರಿಯ ರಿಯಾಯಿತಿ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
ବିକଳ୍ପ,ಪರ್ಯಾಯ
1. ପାଟି 2. ପାଲିହାର |,1. ಪಟ್ಟಿ 2. ಪಲಿಹಾರ್
ମୋଟ,ಒಟ್ಟು
କ୍ଷେତ୍ର ମୂଲ୍ୟାଙ୍କନ |,ಕ್ಷೇತ್ರ ಮೌಲ್ಯಮಾಪನ
ଚାଷ ବଜେଟ୍,ಕೃಷಿ ಬಜೆಟ್
କୃଷି ବ୍ୟବସାୟ,ಕೃಷಿ ವ್ಯಾಪಾರ
କ୍ଷେତ୍ର ଯୋଜନା,ಕ್ಷೇತ್ರ ಯೋಜನೆ
1. କୃଷକ 2. କୃଷକ,1. ರೈತ 2. ರೈತ
1. କୃଷି 2. ଚାଷ,1. ಕೃಷಿ 2. ಕೃಷಿ
ଧକ୍କା |,ಘರ್ಷಣೆ
ଏକାଧିକ ପ୍ରଜନନ |,ಬಹು ಸಂತಾನೋತ್ಪತ್ತಿ
fermentation,ಹುದುಗುವಿಕೆ
ଉର୍ବରତା |,ಫಲವತ್ತತೆ
ସାର,ಗೊಬ್ಬರ
ସାର ବ୍ୟବହାର ଦକ୍ଷତା |,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
ଫାଇବ୍ରସ୍ |,ನಾರಿನಂತಿರುವ
1. ଚାଷ 2. କ୍ଷେତ୍ର 3. ସ୍ଥାନ,1. ಫಾರ್ಮ್ 2. ಪ್ರದೇಶ 3. ಸ್ಥಳ
ମୃତ୍ତିକା ଜଳ ଧାରଣ,ಮಣ್ಣಿನ ನೀರನ್ನು ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವುದು
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
1. ଅସ୍ଥିରତା 2. ସ୍ଥିରତା 3. ସ୍ଥିରତା |,1. ನಿಶ್ಚಲತೆ 2. ಸ್ಥಿರೀಕರಣ 3. ಸ್ಥಿರೀಕರಣ
1. ଅବନତି 2. ଗର୍ଭଧାରଣ,1. ಮುಳುಗುವಿಕೆ 2. ಒಳಸೇರಿಸುವಿಕೆ
ପ୍ରବାହ ଚିତ୍ର,ನಿರ್ವಹಣಾ ಚಿತ್ರ
ଖାଦ୍ୟ ମୂଲ୍ୟ,ಆಹಾರ ಮೌಲ್ಯ
ଖାଇବାକୁ |,ಮೇವು
ପୂର୍ବାନୁମାନ,ಮುನ್ಸೂಚನೆ
ଜଙ୍ଗଲ,ಅರಣ್ಯ
ବୃକ୍ଷରୋପଣ,ಅರಣ್ಯೀಕರಣ
1. ତାଡପର୍ନ୍ 2. ଫର୍ମ |,1. ತಾಡ್ಪರ್ನ್ 2. ಫಾರ್ಮ್
ବରଫ ପ୍ରତିରୋଧକ |,ಹಿಮ ನಿರೋಧಕ
1. ପାଲା 2. ବ୍ଲାଇଟ୍ |,1. ಪಾಲಾ 2. ಬ್ಲೈಟ್
1. ଫ୍ରିଜ୍,1. ಹೆಪ್ಪುಗಟ್ಟಿದ 2. ಹೆಪ್ಪುಗಟ್ಟಿದ
କାର୍ଯ୍ୟ,ಕಾರ್ಯ
1. ଫଳ ପତନ 2. ଫଳ ପତନ |,1. ಹಣ್ಣಿನ ಪತನ 2. ಹಣ್ಣಿನ ಪತನ
ଫଳ ପାଅ |,ಹಣ್ಣಾಗುತ್ತವೆ
1. ଧୂମପାନ,1. ಧೂಮೀಕರಣ 2. ಧೂಮೀಕರಣ
ଫଙ୍ଗିସାଇଡ୍ |,ಶಿಲೀಂಧ್ರನಾಶಕ
ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |,ಶಿಲೀಂಧ್ರನಾಶಕ
କବକ,ಶಿಲೀಂಧ್ರ
1. ଖୁଦ୍ 2. ସୀତା |,1. ಖುದ್ 2. ಸೀತಾ
1. ଫ୍ୟୁଜନ୍ 2. ଫ୍ୟୁଜନ୍ |,1. ಫ್ಯೂಷನ್ 2. ಫ್ಯೂಷನ್
ସୂତା ଲୋମ,ಹತ್ತಿ ಉಣ್ಣೆ
ଲୋମଶାଳୀ |,ಕೂದಲುಳ್ಳ
1. ବୃକ୍ଷ ଅଲସର 2. ପିଟିକା |,1. ಮರದ ಹುಣ್ಣು 2. ಪಿಟಿಕಾ
1. ଗ୍ୟାମେଟସ୍,1. ಗ್ಯಾಮೆಟ್‌ಗಳು 2. ಗ್ಯಾಮೆಟ್‌ಗಳು
1. ଉଦ୍ୟାନ 2. ଉଦ୍ୟାନ,1. ಉದ್ಯಾನ 2. ಉದ್ಯಾನ
1. ପାନ୍ସଲ୍ 2. ହାଇଡ୍ରୋମିଟର |,1. ಪಾನ್ಸಾಲ್ 2. ಹೈಡ್ರೋಮೀಟರ್
ଜିନ୍ ସଂଗ୍ରହ,ಜೀನ್ ಸಂಗ್ರಹ
ଜିନ୍ ଟ୍ୟାଗନ୍ |,ಜೀನ್ ಟ್ಯಾಗನ್
ବଂଶାନୁକ୍ରମିକ,ವಂಶಾವಳಿ
ଜିନ୍ ମାନଚିତ୍ର,ಜೀನ್ ನಕ್ಷೆ
ଜେନେଟିକ୍ସ,ಆನುವಂಶಿಕ
1. ଜେନୋମ୍ 2. ସାଙ୍ଗେନ |,1. ಜಿನೋಮ್ 2. ಸಂಜೀನ್
ସଞ୍ଜିନୀ ସଂଗ୍ରହ |,ಸಂಜಿನಿ ಸಂಗ್ರಹ
ଜେନୋମିକ୍ସ,ಜೀನೋಮಿಕ್ಸ್
ଜେନୋଟାଇପ୍,ಜೀನೋಟೈಪ್
1. ଜିନ୍ ଗଠନ 2. ଜିନ୍ ପ୍ରକାର |,1. ಜೀನ್ ರಚನೆ 2. ಜೀನ್ ಪ್ರಕಾರ
ଲିନେଜ୍ |,ವಂಶಾವಳಿ
ବଂଶ 2. ବଂଶ,1. ಕುಲ 2. ವಂಶ
1. ଜର୍ମ 2. ଜର୍ମ,1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು
ଜୀବାଣୁ,ಕ್ರಿಮಿನಾಶಕ
ଅଙ୍କୁର,ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ
1. ଜର୍ମପ୍ଲାସ୍ 2. ଜର୍ମପ୍ଲାସ୍ |,1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ
ଗିବରେଲିକ୍ ଏସିଡ୍ |,ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ
ସଂଗ୍ରହ,ಕೊಯ್ಲು
ତୁଷ,ತುಶ್
1. ଗ୍ଲୁଟେନ୍ 2. ଗ୍ଲୁଟନ୍ |,1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ
ଗ୍ଲାଇକୋଲିସିସ୍,ಗ್ಲೈಕೋಲಿಸಿಸ್
ଭଲ,Sundara
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ |,ಸುವರ್ಣ ಕ್ರಾಂತಿ
1. ବର୍ଗୀକରଣ 2. ବର୍ଗୀକରଣ 3. ସ୍ତରକରଣ,1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ
1. ଗ୍ରାଫ୍ଟେଡ୍ ପ୍ଲାଣ୍ଟ 2. ପେନୁମ୍ବ୍ରାଲ୍ ପ୍ଲାଣ୍ଟ |,1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ
କଲମ ଅସଙ୍ଗତ |,ಪೆನ್ ಅಸಮಂಜಸ
ଗ୍ରାନା,ಗ್ರಾನಾ
ଗ୍ରାନ୍ୟୁଲେସନ୍,ಗ್ರಾನುಲೇಷನ್
ସବୁଜ ଖତ,ಹಸಿರು ಗೊಬ್ಬರ
ସବୁଜ ବିପ୍ଳବ |,ಹಸಿರು ಕ್ರಾಂತಿ
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
1. ଗୁଣ୍ଡ ରୋଗ,1. ಗಮ್ ರೋಗ
ହେଟେରୋଜକ୍ସୁଆଲ୍ |,ಭಿನ್ನಲಿಂಗೀಯ
1. ପ୍ରକୃତି 2. ପ୍ରକୃତି 3. ରୂପଗୁନା 4. ଦୃଶ୍ୟ |,1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ
1. ଓଲା 2. କରକାପତ୍ 3. କର୍କା |,1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ
ରୋମିଲୱାଚ୍ |,ರೋಮಿಲ್ವಾಚ್
ସାଲାଇନ୍ ସିଷ୍ଟ୍ |,ಲವಣಯುಕ್ತ ಚೀಲ
harrow,ಹಾರೋ
1. ଅମଳ ସୂଚକାଙ୍କ 2. ଅମଳ ସୂଚକାଙ୍କ |,1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ
1. ଅମଳ 2. ଅମଳ ହୋଇଥିବା ଫସଲ 3. ସମାପ୍ତ ଫସଲ 4. ଅମଳ |,1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ
1. କାଟିବା 2. ଅମଳ 3. ଅମଳ କରିବା |,1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು
1. ଅଣ୍ଡା ଦେବା 2. ଅଣ୍ଡା ବଳ |,1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ
ଶୁଖିଲା ଘାସ |,ಒಣ ಹುಲ್ಲು
ଶୁଖିଲା ଫିଡ୍ |,ಒಣ ಆಹಾರ
ganji,ಗಂಜಿ
କୁହୁଡି,ಮಬ್ಬು
ଦୁର୍ବଳ,ಮಸುಕಾದ
1. ବାଲି 2. ସୀତା 3. ମୁଣ୍ଡକ 4. ଶୀର୍ଷ 5. ମୁଣ୍ଡ 6. ସିରା |,1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ
ଗଭୀରର ଶେଷ,ತೋಡು ಕೊನೆಯಲ್ಲಿ
ଉପର ଛେଦନ,ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು
ବାଡ଼,ಬೇಲಿ
ହେପାଜତ,ಪಾಲನೆ
କୁଣ୍ଡାଲିନି |,ಕುಂಡಲಿನಿ
ହେମାଟାଇଟ୍ |,ಹೆಮಟೈಟ್
1. b ଷଧ 2. b ଷଧ |,1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ
1. ବଟାନିକାଲ୍ କଲେକ୍ସନ୍ 2. ବଟାନିକାଲ୍ ସଂଗ୍ରହାଳୟ |,1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ
b ଷଧୀୟ,ಸಸ್ಯನಾಶಕ
ବଂଶାନୁକ୍ରମିକ,ಅನುವಂಶಿಕತೆ
ବଂଶାନୁକ୍ରମିକ,ಅನುವಂಶಿಕತೆ
ସମଲିଙ୍ଗୀ,ಉಭಯಲಿಂಗಿ
ହେଟେରୋକ୍ରୋମାଟିକ୍ |,ಭಿನ್ನವರ್ಣದ
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್
1. ହାଇବ୍ରିଡୋଜ 2. ହେଟେରୋସିସ୍ |,1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್
ସେକ୍ସକ୍ରୋମୋଜୋମ୍ |,ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು
ପୋଷଣ,ಪೋಷಿಸಿದರು
ଷୋଡେସିମାଲ୍ |,ಹೆಕ್ಸಾಡೆಸಿಮಲ್
ଶୀତଳତା,ಶೀತ ಸುಪ್ತ
ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ବୃକ୍ଷ ରୋପଣ |,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
1. ପିଣ୍ଡଲକ୍ 2. ପାହାଡ (ଧାନ),1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ)
ହିଷ୍ଟୋଗ୍ରାମ୍ |,ಹಿಸ್ಟೋಗ್ರಾಮ್
ଉଚ୍ଚ ବ tech ଷୟିକ ଉଦ୍ୟାନ କୃଷି |,ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ
1.curd 2. hive,1.ಮೊಸರು 2. ಜೇನುಗೂಡು
1. ତୃଣକ 2. ତୃଣକ,1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು
ଧରିବା,ಹಿಡಿದು
ଘରୋଇ ଚାଷ,ಖಾಸಗಿ ಫಾರ್ಮ್
ହୋମିଓଷ୍ଟାସିସ୍ |,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
ମାତୃଭୂମି,ತಾಯ್ನಾಡು
ଏକତା,ಏಕರೂಪತೆ
1. ସମଲିଙ୍ଗୀ 2. ସମଲିଙ୍ଗୀ |,1. ಏಕರೂಪದ 2. ಏಕರೂಪದ
ସହାନୁଭୂତି,ಸಹಾನುಭೂತಿಯುಳ್ಳ
ସମଲିଙ୍ଗୀ,ಹೋಮೋಜೈಗಸ್
1. ଖୁରଲିକା 2. ଖାଦ୍ୟ ପାତ୍ର 3. ହାପର୍ |,1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್
1. ସ୍ତର 2. ରାଶି,1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
1. ଉଦ୍ୟାନ କୃଷି 2. ଉଦ୍ୟାନ କୃଷି 3. ଉଦ୍ୟାନ କୃଷି 4. ଉଦ୍ୟାନ କୃଷି,1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ
