English,Bengali
hypsometer,স্ফুটনাঙ্ক
Hysterisis,তন্দ্রা
Ice,বরফ
ice crystel,বরফ-স্ফটিক
Ideal,আদর্শ
idealized,আদর্শিত
Identical,"অভিন্ন, অভিন্ন, অবিচ্ছেদ্য"
identification,"সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ"
identification beacon,"আইডেন্টিফিকেশন বীকন, আইডেন্টিফিকেশন বিকন"
Identity,"অভিন্ন, অভিন্ন, সর্বব্যাপী, ব্যক্তিত্ব"
Idle,কর্মহীন
idle time,"নিষ্ক্রিয় সময়, প্রোগ্রাম পরীক্ষার সময়"
Ignite,জ্বলে উঠা
Ignitor,ইগনিটার
ignition,ইগনিশন
Ignore,নির্দেশ উপেক্ষা
illuminance,আলোকসজ্জা ঘনত্ব
illuminant,আলোক
Illuminating,আলোক
illumination photometer,আলোকসজ্জা পরিমাপক
Illuminator,আলোক
image,প্রতিফলন
Imaginary,"কল্পিত, কাল্পনিক, অনুমানমূলক"
immersed body,নিমজ্জিত বস্তু
Immersion,নিমজ্জন
immittance,প্রতিবন্ধকতা অনুপ্রবেশ
Impact,"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড"
impact effect,প্রভাব প্রভাব
Impedance,প্রতিবন্ধকতা
Impinging,জঘন্য
imposed pressure,চাপ প্রয়োগ করা
impregnated,"impregnated, embedded"
impulse,আবেগ
Impure,অপবিত্র
impurity conductivity (=extrinsic conductivity),বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা)
Inaudibility,অশ্রাব্যতা
Inaudible,অশ্রাব্য
Incandescence,ভাস্বর
incandescent,দ্যুতিময়
Incoherent,র্যাপসোডিক
incoming,আসন্ন
Incompressibility,সংকোচনযোগ্যতা
increasing oscillation,ক্রমবর্ধমান দোলন
incremental permeability,বর্ধিত চুম্বকত্ব
independent distribution,বিনামূল্যে বিতরণ
Indeterminate,"অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত"
Index,"মারাত্মক, পয়েন্টার, 3 সূচক"
indirect,"পরোক্ষ, পরোক্ষ"
Induced,অনুপ্রাণিত
Induction,"আগমন, আনয়ন, আবেশ"
inductive,অনুপ্রেরণামূলক
inductor,প্রেরণা
Inertial,জড়
inexhaustible source,অক্ষয় উৎস
Infinite,"অসীম, অসীম"
Infinities,"অসীম, অসীম"
infinity,"অসীম, অসীম"
Inflammability,দাহ্যতা
Inflammable,দাহ্য
Inflow,প্রবাহ
Influx,প্রবাহ
information,তথ্য
infralow-frequency,খুব কম ফ্রিকোয়েন্সি
Infra-red,ইনফ্রারেড
Infrasonic,অশ্রাব্য
Infrasonics,আভা শ্রভিকি
Inhomogeneity,অসঙ্গতি
Inhomogeneous,ভিন্ন
initial,প্রাথমিক
Injection,ইনজেকশন
Inlet,প্রবেশ করা
Inner,"ভিতরের, ভিতরের, ভিতরের, ভিতরের"
Input,"ইনপুট (n.), ইনপুট (v.)"
Insensitive,insolent
Insertion,লাইভশন
insignificant,"insignificant, insignificant"
Inspection,তত্ত্বাবধান
Installation,"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন"
instant,মুহূর্ত
instruction,নির্দেশ
instrument,মেশিন
Instrumental,যান্ত্রিক
Instrumentation,"যান্ত্রিকীকরণ, সমাবেশ"
Insulated,"insulating, insulating"
Insulation,অন্তরক
insulator,"insulating, insulating, insulating"
Integer,"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
integrability,অখণ্ডতা
integral,"integral, integer"
Integration,মিশ্রণ
Intense,"intense, furious"
intensification,তীব্রতা
intensifier,"ট্র্যাকশন, ত্বরণ"
Intensity,"তীব্রতা, তীব্রতা, তীব্রতা"
Intensive,তীব্র
Interaction,মিথষ্ক্রিয়া
interatomic,আন্তঃপরমাণু
Interchange,"বিনিময়, লেনদেন"
Interdependency,"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা"
Interdependent,পরস্পর নির্ভরশীল
inter diffusion,পারস্পরিক বিস্তার
Interface,ইন্টারফেস পৃষ্ঠা
interface connection (=feed __through),ক্রস ফিল
interfacial angle,ইন্টারফেস কোণ
interference,"হস্তক্ষেপ, হস্তক্ষেপ, বাধা"
Intergalactic,আন্তঃগ্যালাক্টিক
Interior,"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)"
Interlocking,"synapse, synapse"
Intermediate,"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম"
Intermetallic,আন্তঃধাতু
intermittent,"intermittent, intermittent"
Intermolecular,আন্তঃআণবিক
internal,অভ্যন্তরীণ
International,আন্তর্জাতিক
interplanar,কৌশলে
interplanetary,আন্তঃগ্রহ
Interpolation,ইন্টারপোলেশন
Interpretability,অর্থপূর্ণতা
interpreter,"নির্বাচক, দোভাষী"
interrupter,বাধাদানকারী
intersecting,ছেদ করা
Intersection,"ছেদ, ছেদ, ছেদ"
interspace,অন্তর
Interstellar,আন্তঃনাক্ষত্রিক
Interstitial,কৌশলে
Interval,"ফাঁক, ফাঁক"
Intimate,বন্ধ
Intra,শেষে
Intra-atomic,আন্তঃপরমাণু
Intrinsic,"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)"
Invariant,নিশ্চিত
Invention,"উদ্ভাবন, উদ্ভাবন"
Inverse,"বিপরীত, বিপরীত, বিপরীত"
Inversion,"বিপরীত, বিপরীত"
invert,প্রতিনিধিত্ব করতে
Inverted,"বিপরীত, বিপরীত"
inviscid,অন্ধ
inviscid fluid,টার্বিড তরল
Invisibility,অদৃশ্যতা
Invisible,অদৃশ্য
Ion,আয়ন
Ionic,আয়নিক
Ionisable,আয়নযোগ্য
Ionise,"আয়ন করা, আয়ন করা"
Ionosphere,"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার"
inospheric,আয়নোস্ফিয়ার
iris (in waveguide),আইরিস
Irradiated,বিকিরণিত
Irradiation,বিকিরণ
irrational,অযৌক্তিক
irreducible,"অপূরণীয়, অপূরণীয়, অপূরণীয়"
Irregular,অনিয়মিত
Irreversible,অপরিবর্তনীয়
irrotational,ঘূর্ণায়মান
isentropic,"আইসোট্রপিক, আইসোট্রপিক বক্ররেখা"
Isentropically,উপক্রান্তীয়ভাবে
I signal,"আমি সংকেত, আমি সংকেত"
isobar,"আইসোবার, আইসোটোপ"
Isobaric,"আইসোবারিক, সুষম, সুষম"
Isochore,"আইসোমেট্রিক লাইন, আইসোটোনিক লাইন"
Isochoric,আইসো-আয়নিক
isochromatic,সমজাতীয়
isochronic line,সিঙ্ক লাইন
isochronous motion,সিঙ্ক্রোনাস গতি
Isoclinal,আইসোমেট্রিক
Isoelectric,সামঞ্জস্যপূর্ণ
Isoenergetic,equi-energed
Isogonal,"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)"
Isolate,"বিচ্ছিন্ন করা, (adj.), আলাদা করা"
isolated,"বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
Isolation,"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ"
Isomeric,আইসোমার
Isomerisation,আইসোমার
Isomerism,আইসোমেরিজম
Isometric,"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক"
Isomorphism,আইসোমরফিজম
isomorphous,আইসোমরফিক
Isotherm,আইসোথার্ম
Isothermal,আইসোথার্ম
Isotope,আইসোটোপ
isotopic,আইসোটোপ
Isotropic,আইসোট্রপিক
isotropic line (=circular line),বৃত্তাকার লাইন
Isotropy,আইসোমরফিজম
Iteration,পুনরাবৃত্তি
1-type (=intrinsic semiconductor ),অন্তর্নিহিত অর্ধপরিবাহী
Jamin's interferometer,জ্যাম ইন্টারফেরোমিটার
Jerk,"jerk, rebound"
Jet,"জেট, মাথা"
jet and rocket propulsion,জেট-রকেট চালনা
j-j coupling,জে-জে কাপলিং
Jolly's balance,jolly bent
Joule heat,জুল-তাপ
joule meter,জুলিমিটার
Joule-Thomson effect,জুল-থমসন প্রভাব
joule (unit),জুল
Jump,"কোদাল, লাফ, বাঁশি"
junction,সন্ধি
junction point,সঙ্গম স্থান
just scale,সঠিক শব্দাংশ
juxtaposition,"kesanidhi, proximity"
kaleidoscope,"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ"
kappa meson (=k=meson),"কাপা ম্যাসনস, কে-ম্যাসনস"
kathode (=Cathode),ক্যাথোড
kation (=cation),ঘনায়ান
K-band,কে-ব্যান্ড
K-capture (=K-electron capture),কে-ক্যাপচার
K-capturer,k-রিসেপ্টর
Kelvin approximation,কেলভিন আনুমানিক
kernel of homomorphism,একজাতের একক
kerr cell,ker সেল
Key,"চাবি, পর্দা, চাবি"
key board,"কী বোর্ড, পর্দা বার"
key note,প্রারম্ভিক স্বরবর্ণ
key pulse,কী পালস
key word,নির্দেশক শব্দ
Kick,অভিক্ষেপ
kick back,প্রতিরোধ
Kilo,কেজি
kilojoule (KJ),কিলোজুল
kiloparsec,কিলোপারসেক
kiloton bomb,কিলোটন বোমা
Kinematical,গতিসংক্রান্ত
Kinematically,বিশুদ্ধভাবে গতিশীল
Kinetic,"গতিশীল, গতিশীল"
Kinetically,গতিশীলভাবে
Kink,ফ্র্যাকচার
klystron,klystron
knife edge,ধারালো কিনারা
Kruskal limit,ক্রুস্কাল সীমান্ত
Kryogenic,হাইপোথার্মোজেনিক
Label,লেবেল
Labelled,"চিহ্নিত, খোদাই করা, লেবেলযুক্ত"
Laboratory,গবেষণাগার
Ladar,মই
Laevorotation,ঘড়ির কাঁটার বিপরীত দিকে
laevorotatory,"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব"
lag and lead,সামনে পিছনে
Lagrange's expansion,Lagrange সম্প্রচার
Laggrangian,ল্যাগ্রাঞ্জিয়ানিজম
Lamb shift,ভেড়ার বাচ্চা সৃষ্টি
Lamina,"তক্তা, বোর্ড"
lamina dorsalis,পৃষ্ঠীয় প্লেট
laminar flow,"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ"
laminate,"কলাই, প্যানেল, স্তর, স্তর বন্ড"
Laminating,স্তরবিন্যাস
Lamination,ল্যামিনা
lamp,"বাতি, বাতি"
lamp black,"কাজল, দীপ কাজল"
Lande's interval rule,lande-ব্যবধান নিয়ম
Lande splitting factor,ল্যান্ডে বিভাজন ফ্যাক্টর
Landing,অবতরণ
lapping,"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান"
Larmor frequency,larmore ফ্রিকোয়েন্সি
Larmor precession,larmore precession
Laser,লেজার
Lasing,লেজারাইজেশন
Latent,গোপন
Lateral,"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়"
Latitude,"অক্ষাংশ, অক্ষাংশ"
lattice,"জালি, জালি"
Laue class,লাউ ক্লাস
Launcher,শুরু করা
Launching,শুরু করা
launch pad,লঞ্চ প্ল্যাটফর্ম
law of mass action,ভর অনুপাত আইন
law of multiple proportion,একাধিক অনুপাত নিয়ম
layer,"স্তর, স্তর"
L-band,এল-ব্যান্ড
Lead,"সীসা, সীসা, সীসা, সীসা, সীসা"
leading,এগিয়ে
Leak,"চুন, লিকিং (Cr.), Risen Line, Chyawan"
Leakage,"চিবানো, ক্ষয়, ফুটো"
Least,"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
least count (of a vernier),অন্তত গণনা
Lecher's wire,ল্যাচ তার
Leduc effect,লেডুক প্রভাব
legal ohm,বৈধ ওহম
L-electron,- ইলেকট্রন
length contraction,দৈর্ঘ্য সীমাবদ্ধতা
Lengthening,প্রসারণ
Lens,লেন্স
Lenz's law,লেঞ্জের আইন
Level,সমতল টানেল
level flight,অনুভূমিক ফ্লাইট
Levelling,"সমতলকরণ, সমতলকরণ"
levelling screw,"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু"
level of confidence,আত্মবিশ্বাস এর ধাপ
level of significance,তাত্পর্য স্তর
level surface,"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা"
Lever,"লিভার, লিভার"
Libration,ভার্চুয়াল দোলন
Lidar,"লিডার, লেজার ইনফ্রারেড রাডার"
Life,"জীবন, বয়স"
lift,"উত্তোলন, উত্তোলন"
lift off,মুক্তির মুহূর্ত
light,"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো"
Lighting,"নাতিশীতোষ্ণ., আলো আপ"
Lightning,বজ্র
light year,আলোকবর্ষ আলোকবর্ষ
Like,"সমজাতীয়, সমজাতীয়, সমজাতীয়"
Limit,"সীমা, প্রান্তিক"
Limiting,"সীমা, সীমা, চরম"
limiting magnitude (=magnitude ___limit),বর্তমান সীমা
Line,"রেখা, রেখা, উপবৃত্তাকার"
Liner,"রৈখিক, রৈখিক, রৈখিক"
Linearisation,রৈখিককরণ
linearity,"একঘেয়েমি, রৈখিকতা"
Linearly,"এককভাবে, রৈখিকভাবে"
line drop,লাইন সম্ভাব্য
line imperfection (onedimensional),রৈখিক অপূর্ণতা
line of percussion,স্ট্রোক লাইন
line spectrum,রৈখিক বর্ণালী
line voltage,লাইন ভোল্টেজ
Link,"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক"
Liquefaction,তরলীকরণ
Liquefied,তরলীকৃত
liquefier,তরলীকৃত
Liquid,তরল
liquid bath,তরল জলাধার
liquid crystal,তরল স্ফটিক
liquidity,তরলতা
liquid rocket,তরল চালিত রকেট
Lissajous figures,লিসাজু পরিসংখ্যান
List,"তালিকা, তালিকা"
Listing,"তালিকা, তালিকা"
litre,লিটার
live programme,লাইভ প্রোগ্রাম
live wire,বৈদ্যুতিক তার
load,"লোড, লোড, লোড, লোড, লোড"
Loadstone,চুম্বক পাথর
localised,"স্থানীয়, স্থানীয়"
locally Maxwellian,স্থানীয় ম্যাক্সওয়েলি
Location,"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান"
locked dislocation,সংযুক্ত দোষ
lock in,"তালাক, চালান"
Locus,"locus, locus"
Lodestone,চুম্বক পাথর
Logarithmic,লগারিদমিক
logic,যুক্তিবিদ্যা
logical,যুক্তিসঙ্গত
Logistics,"লজিস্টিকস, অপারেশন সায়েন্স"
London Van Der Waals attraction,লন্ডন Vanderwaals আকর্ষণ
long distance Transmission,দূরবর্তী সংক্রমণ
longitude,"দ্রাঘিমাংশ, দ্রাঘিমাংশ"
longitude of perihelion,রাভিনেচের দ্রাঘিমাংশ
Longitudinal,"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য"
long note,দীর্ঘ স্বরবর্ণ
Loop,"loop, loop, loop (ed.), loop (v.), prasand"
loosely bound,শিথিলভাবে আবদ্ধ
lossely packed,"sparsely packed, packed"
Lorentz Fitzgerald contraction,লরেন্টের ফিটজেরাল্ড সংকোচন
lossless line (=loss free line),ক্ষতি মুক্ত লাইন
lossy dielectric,ক্ষয়প্রাপ্ত অস্তরক
loudness (of sound),শক্তি
Low,"নিম্ন চাপ এলাকা, বিষণ্নতা"
Lowering,"অবজ্ঞা, কম"
Lowest,"সর্বনিম্ন, ক্ষুদ্রতম"
low vaccum,নিকৃষ্ট ভ্যাকুয়াম
luminance,উজ্জ্বলতা
Luminescence,সন্দীপ্তি
Luminescent,উজ্জ্বল
luminosity,শিখা।
luminous,"দীপ, প্রদীপী, জ্যোতি-"
lunar day,চন্দ্র দিন
lunar eclipse,চন্দ্রগ্রহণ
lunar satellite,চাঁদ উপগ্রহ
lunar variation,চাঁদ ফেজ পরিবর্তন
lux,লাক্স
Lyman series,লাইমান সিরিজ
Macro,স্থূল
Macroscopic,স্থূল
magic lantern,ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন
magic number,"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা"
Magnetically,চুম্বকীয়ভাবে
magnetic,চৌম্বক
magnetic bottle,চৌম্বক প্রতিরোধক
magnetisable,চুম্বকীয়করণ
magnetisation,চুম্বককরণ
magnetism,চুম্বকত্ব
magnetocaloric effect,চুম্বক তাপীয় প্রভাব
Magnetohydro-dynamics,চুম্বক হাইড্রোডাইনামিকস
Magnetohydro-statics,চুম্বক হাইড্রোস্ট্যাটিক্স
Magentometer,ম্যাগনেটোমিটার
Magneton,চুম্বক
Magnetosphere,চুম্বক বৃত্ত
magnetostatics,স্থির চুম্বকত্ব
magnetron rectifier,ম্যাগনেট্রন সংশোধনকারী
magnified image,বিবর্ধিত চিত্র
magnifier,ম্যাগনিফায়ার
magnify,"বড় করা, বড় করা"
magnifying,"ম্যাগনিফায়ার, ম্যাগনিফিকেশন-"
magnifying glass (magnifying lens),ম্যাগনিফাইং লেন্স
magnitude,"magnitude, magnitude"
Magnon,ম্যাগনন
main band,প্রধান ব্যান্ড
Mainline,"প্রধান সড়ক, প্রধান লাইন"
Mains,"প্রধান তার, প্রধান ট্যাপ"
Maintenance,"রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ"
Majorana effect,মেয়র নির্যাস
major axis,প্রধান অক্ষ
major defect,প্রধান ত্রুটি
majority,বহুমুখী
major tone,মাস্টার টোন
make and break,যোগাযোগ এবং বিরতি
malleability,নমনীয়তা
manoeuvre,দক্ষতা
mainpulation,ম্যানুয়াল ম্যানিপুলেশন
manipulator,চালক
manned baloon,মনুষ্যবাহী বেলুন
Manometer,"ব্যারোমিটার, ম্যানোমিটার"
many body,পলিহেড্রন
man year,মানুষ মানুষ বছর
Marginal,"প্রান্তিক, প্রান্তিক, প্রান্তিক"
marginal entropy,প্রান্তিক এনট্রপি
margin of safety,নিরাপদ প্রাঙ্গনে
mariner's compass,নাবিক শুইচাক
Mark,"চিহ্ন, চিহ্ন, চিহ্ন"
Marker,মার্কার
Maser,maser
Mask,"মুখোশ, মুখোশ, আবরণ"
Masking,ঢেকে ফেলা
Mass,"ভর, ভর, বাল্ক"
mass abundance,ভর প্রাচুর্য
mass action,ভর অনুপাত প্রতিক্রিয়া
mass concentration,"ভর ঘনত্ব, ভর ঘনত্ব, ভর ঘনত্ব, ভর প্রাচুর্য"
mass defect,ভর ক্ষতি
massive nucleus,মাস্টার নিউক্লিয়াস
mass motion,ভর গতি
mass resistivity,ভর প্রতিরোধ ক্ষমতা
master plate,"মাস্টার প্লেট, মাস্টার প্লেট"
Match,ম্যাচ
Matched,মিলে গেছে
Matching,ম্যাচিং
Matrix,"ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স"
Matter,"বস্তু, পদার্থ"
Maxima,সর্বোচ্চ
Maximum,"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
maximum permissible,সর্বাধিক অনুমোদিত
Maxwell-Boltz-mann distribution law,ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন
Mazwellian distribution,ম্যাক্সওয়েলি বিতরণ
Mc Leod guage,"ম্যাকলিওড গেজ, ম্যাকলিওড গেজ"
Mean,মানে
mean free path,"মানে মুক্ত পথ, মানে মুক্ত পথ"
mean life,গড় বয়স গড় বয়স
mean life time,মানে জীবন
Measure,বিছানা পরিমাপ
measurement,"পরিমাপ, পরিমাপ, পরিমাপ"
mechanical,"বল, যান্ত্রিক"
mechanical advantage,যান্ত্রিক সুবিধা
Mechanics,"বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা"
Mechanisation,যান্ত্রিকীকরণ
Mechanism,"মেকানিজম, মেকানিক্স"
Median,"মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
Mega,"স্থূল, গুরু, মহা, পরিষ্কার, নিয়ুত (দশলক্ষা)"
Megacurie,মেগাকিউরি
megohm,ম্যাগোম
Meissner effect,মাউসনার প্রভাব
M-electron,এম-ইলেক্ট্রন
melody,"উচ্চারণ, তাল"
Melt,"গলে যাওয়া (adj.), to melt, to melt (ver.)"
Melting,"গলানো, গলানো"
melting point,গলনাঙ্ক
Memory,"মেমরি, মেমরি সিস্টেম"
Meniscus,"meniscus, meniscus"
Mercurial,"pariya, murial"
mercurial barometer,"পারদ-ব্যারোমিটার, পারদ-ব্যারোমিটার"
Mercuric,"পারদিক, ময়ুরিক"
meridian,মেরিডিয়ান
merit (of coil),গুণাঙ্ক
Meson,রাজমিস্ত্রি
mesonic potential well (=Yukawa potential well),"মেসোনি পোল, ইউকাওয়া পোল"
Message,বার্তা
metal,"ধাতু, মৌলিক পদার্থ"
metallography,"ধাতব কাজ, ধাতু চিত্রণ"
metaphysics,অধিবিদ্যা
metastable,মিতব্যয়ী
Meteorite,উল্কা
Meteoritic,উল্কা
meteorological,আবহাওয়া সংক্রান্ত
meteorologist,আবহাওয়াবিদ
meter bridge,"মিটার সেতু, মিটার সেতু"
Metric,"দূরত্ব, মিটার"
Michelson interferometer,মাইকেলসনের ইন্টারফেরোমিটার
microampere,মাইক্রোঅ্যাম্পিয়ার
micro analysis,মাইক্রো বিশ্লেষণ
microcanonical assembly,মাইক্রো-ক্যাননিকাল সেট
microcanonical ensemble,মাইক্রো ক্যানোনিকাল সম্প্রদায়
Microcircuit,মাইক্রো সার্কিট
Microcrack,মাইক্রো ফিসার
Micron,মাইক্রন
microphone,মাইক্রোফোন
Microphotograph,"মাইক্রোফটোগ্রাফ, মাইক্রোস্কোপ ফটো"
Microphysics,মাইক্রোফিজিক্স
Microscope,"মাইক্রোস্কোপ, মাইক্রোস্কোপ"
microscopic,"মাইক্রোস্কোপিক, মাইক্রোস্কোপ, মাইক্রোস্কোপ"
microscopic impurity,সূক্ষ্ম ব্যাপার
Microscopy,মাইক্রোস্কোপ
microstate,"মাইক্রোস্টেট, মাইক্রোস্টেট"
microtorr,মাইক্রোটর
microwave,মাইক্রো তরঙ্গ
mid-day,মেরিডিয়ান
middle,মধ্য
migrating ion,ইনকামিং আয়ন
mile,মাইল
milky way,"আকাশ গঙ্গা, মিলখা মেখলা"
Miller index,মিলার সূচক
mineral,খনিজ
miniature circuit,শর্ট সার্কিট
Miniaturization,সংক্ষিপ্তকরণ
minimal path,ন্যূনতম পথ
minimum,"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
minimum ionization,সর্বনিম্ন আয়নকরণ
minority carrier,সংখ্যালঘু বাহক
minority emitter,সংখ্যালঘু নির্গমনকারী
minor tone,সংক্ষিপ্ত স্বর
Minute,"শিল্প, মিনিট, মিনিট"
Mirage,মারিচিকা
Mirror,"আয়না, মুকুর"
mirror nuclei,"প্রতিপ নিউক্লিয়াস, প্রতিপ নিউক্লিয়াস"
miscibility,মিশ্রণযোগ্যতা
mismatched lines,অমিল লাইন
mismatching,কুমেলন
misorientation,"ওরিয়েন্টিয়ারিং, টেলি-অরিয়েন্টেশন"
Missile,"মিসাইল, মিসাইল"
missing electron,অনুপস্থিত ইলেকট্রন
missing line,অনুপস্থিত লাইন
mistuning,অশ্লীলতা
Mixer,"মিক্সার, মিক্সার, মিক্সার (ব্যক্তি)"
M.K.S. System,এমকে s পদ্ধতি
mobile,"চলন্ত, চলন্ত, চলন্ত"
mobile antenna (=portable antenna),বহনযোগ্য অ্যান্টেনা
Modility,গতিশীলতা
Mode,"পদ্ধতি, পদ্ধতি, সিস্টেম, মোড, পলিমার, মোড, পর্যায়, 8. মোড"
Moderation,বিমন্দন
moderator,মডারেটর
moderator lattice,scintillating জালি
modification,"পরিবর্তন, রূপান্তর, রূপান্তর"
modified exponential curve,রূপান্তরিত সূচকীয় বক্ররেখা
modifier,"রূপান্তরকারী, রূপান্তরকারী, ক্যালিব্রেটর"
modify,রূপান্তর
modular circuit,মডুলার সার্কিট
modulated,"সঙ্গীত, modulated"
modulation,"সঙ্গীত, মডুলেশন"
Modulator,মডুলেটর
Module,"মডিউল, মডিউল"
Modulus,"মডুলাস, মডুলাস"
moire effect,ঝাঁক প্রভাব
Moisture,স্যাঁতসেঁতে
Molar,"gram molecular, molar, mole"
molarity,"gram molecularity, molarity"
mole,"gram molecule, mole"
Molecular,আণবিক অণু
Molecule,অণু
Moment,মুহূর্ত
moment arm,মুহূর্ত বাহু
Momentary,ক্ষণস্থায়ী
Momentum,আবেগ
monatomic (=monoatomic),একপরমাণু
Monitor,"মনিটর, মনিটর, ডাইনামিক অ্যানালাইজার"
monitoring,পর্যবেক্ষণ
monochromatic,একরঙা
monochromator,"একরঙা, একরঙা"
Monochromic,একরঙা
monoclinic,একঘেয়েমি
monocular microscope,মনোকুলার মাইক্রোস্কোপ
Monoenergetic,সমরজি
Monokinetic,দ্রুত
Monomorphism,"একজাতীয়তা, একজাতীয়তা"
Monopole,মনোপোলার
monotonic,একক
Morse key,মোর্স কী
mosaic crystal,মোজাইক-ক্রিস্টাল
Mosfet,"MOSFETs, মেটাল অক্সাইড সেমিকন্ডাক্টর"
most probable,সম্ভবত
mother crystal,মা স্ফটিক
Motif-formula,মোটিফ সূত্র
motion,দূরত্ব রূপান্তর গতি
motion picture,সিনেমা
motivating force,উদ্দেশ্য শক্তি
Motor,মোটর
Mount,"মাউন্ট, মাউন্ট, ধারক, অভিযুক্ত, পাহাড়"
mouth,"মুখ, মুখ"
mouth piece,"প্রধান, মুখপাত্র"
movable contact,এসপি যোগাযোগকারী
movable jockey,এসপি যোগাযোগকারী
movable pully,চলমান কপিকল
Movie,সিনেমা
move camera,সিনেমা ক্যামেরা
Moving,মুঠোফোন
multiaperture device,একাধিক গর্ত ডিভাইস
Multicomponent,মাল্টিকম্পোনেন্ট
multicore cable,তারের প্রচুর
Multimeter,মাল্টিমিটার
multiple absorption,পলিম্যাথ বিমূর্ততা
multiple contact,"একাধিক পরিচিতি, একাধিক পরিচিতি"
multiple echo,একাধিক অনুরণন
multiple ionised,বহু আয়নিত
multiple operation,মাল্টিটাস্কিং অপারেশন
multiple reaction,একাধিক প্রতিক্রিয়া
multiple reflection,একাধিক প্রতিফলন
multiplication,গুণ
multiplicative collision,প্রচারমূলক প্রভাব
multiplicative effect,গুণগত প্রভাব
multiplicator,গুণক
Multiplicity,বহুত্ব
Multiplier,গুণক
multiply,"গুণ করা, গুণ করা"
multistage rocket,"মাল্টিস্টেজ রকেট, মাল্টিস্টেজ রকেট"
मु-(μ ) meson,"মিউ-মেসন, μ-মেসন"
Muon,"muon, mumason"
Muonic,muoni
music,সঙ্গীত
musical,"সঙ্গীত, সঙ্গীত"
music scale,স্বর গ্রাম
Mutual,"পারস্পরিক, পারস্পরিক"
Myopia,"দূরদৃষ্টি, দৃষ্টিশক্তি"
Nail,"নখ, নখ"
NAND,এবং সম্পূরক
Nano,ন্যানো
Natural,"প্রাকৃতিক, প্রাকৃতিক"
nautical mile,নটিক্যাল মাইল
Navigation,"অপারেশন, নেভিগেশন"
Navigator,নেভিগেটর
Nearest,সবচেয়ে কাছের
Nebula,নীহারিকা
needle,সুই তালিকা
Negative,"নেতিবাচক, নেতিবাচক, নেতিবাচক"
Negligible,নগণ্য
neighbouring point,"প্রতিবেশী পয়েন্ট, পার্শ্ববর্তী বিন্দু"
neon-lamp,নিয়ন বাতি
Neptune,নেপচুন
Nernst effect,সবচেয়ে সহজ প্রভাব
net charge,নেট চার্জ
network,জাল (বর্তনী)
Neumann's potential,নাইমান বিভাব
neutral,মুডি
neutral atom,অ দ্রবীভূত পরমাণু
neutralising coil,নিরপেক্ষকরণ রাশিফল
neutrality,উদাসীনতা
neutral meson,"নন-ডিসচার্জ মেসন, চার্জলেস মেসন"
Neutrino,নিউট্রিনো
Neutron,নিউট্রন
Newscast,সংবাদ সম্প্রচার
Neutonian,নিউটনি
nicol,অপসারণ
nicol prism,ভেন্ট প্রিজম
Niel temperature,নীল তাপ
noble metal,সূক্ষ্ম ধাতু
nodal diagram,ফিল্টার ডায়াগ্রাম
