Odiya,Gujarati
ମିଳିତ କାର୍ଯ୍ୟ,સંયુક્ત કાર્યવાહી
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,સંયુક્ત નિયંત્રણ
ମିଳିତ ବୃତ୍ତି,સંયુક્ત કબજો
ଖଣ୍ଡପୀଠ,જ્યુરી
କେବଳ କାରଣ |,માત્ર કારણ
ରଖନ୍ତୁ |,રાખવું
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,આર્કાઇવ્સ કીપર
କେଟଲ୍-ଡ୍ରମ୍ |,કેટલ-ડ્રમ
ମୁଖ୍ୟ ଶବ୍ଦ |,મુખ્ય શબ્દ
ରାଜା,રાજા
ରାଜ୍ୟ,રાજ્ય
କିଙ୍ଗଲେଟ୍ |,કિંગલેટ
ରାଜା ନିର୍ମାତା |,રાજા નિર્માતા
କିଙ୍ଗସିପ୍ |,કિંગશિપ
କିଙ୍ଗସିପ୍ |,કિંગશિપ
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,રસોડા નો કબાટ
ନାଇଟ୍ |,નાઈટ
କିଙ୍ଗହୁଡ୍ |,રાજાપણું
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,Kinghts હોસ્પિટલર્સ
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,સેન્ટ જ્હોનના નાઈટ્સ
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,નાઈટ ટેમ્પ્લર
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),કુ ક્લક્સ ક્લાન (KKK)
କୁମିଣ୍ଟାଙ୍ଗ |,કુમિન્તાંગ
ଲାଇଟି,સમાજ
ଲାନ୍ସ |,લાન્સ
ଲାନ୍ସର୍,લેન્સર
ପରେ ଗୁପ୍ତା |,બાદમાં ગુપ્તા
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,કાયદેસર વારસદાર
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),અધર્મ (= અવ્યવસ્થા)
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),અધર્મ (= અવ્યવસ્થા)
ଆଇନ ପ୍ରଭୁ,કાયદાના સ્વામીઓ
ଧର୍ମର ନିୟମ,ધર્મનિષ્ઠાનો કાયદો
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,લીગ ઓફ નેશન્સ
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),વારસો (=વીસિયત)
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),વારસો (=વીસિયત)
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,કાનૂની વારસદાર
ଲିଗେଟ୍ |,લેગેટ
ଲିଗେଟ୍ |,લેગેટ
ଲିଗେଟ୍ |,લેગેટ
କିମ୍ବଦନ୍ତୀ,દંતકથા
କିମ୍ବଦନ୍ତୀ,દંતકથા
ଲେଜିଅନ୍ |,લીજન
ଲେଜିଅନ୍ |,લીજન
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,લીજન ઓફ ઓનર
Lese ମହିମା (= lese majeste),લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી)
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,ઓછા રાજ્યો
ବିଶ୍ cred ାସ ପତ୍ର,વિશ્વાસના પત્રો
ଲିଜ୍-ପ୍ରଭୁ,લીગ-સ્વામી
ଲିଜ୍ ମ୍ୟାନ୍ |,લીગે માણસ
ଲିଜ୍ ମ୍ୟାନ୍ |,લીગે માણસ
ଆଜୀବନ କାରାଦଣ୍ଡ |,આજીવન કેદ
ବଂଶ,વંશ
ଛୋଟ ଇଂଲଣ୍ଡ,લિટલ ઈંગ્લેન્ડર
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),નાનું વાહન (= ઓછું વાહન)
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,દરિયા કિનારે રાજ્ય
ଲିଟୁର୍ଗିଜ୍ |,ઉપાસના
ଲିଟୁର୍ଜି,ઉપાસના
ସ୍ଥାନୀୟ ଅନୁଗତତା |,સ્થાનિક નિષ્ઠા
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,સ્થાનિક-સ્વ સરકાર
ଦୀର୍ଘ ସଂସଦ |,લાંબી સંસદ
ନିମ୍ନ ଦେଶଗୁଡିକ |,નીચા દેશો
ବିଶ୍ୱସ୍ତ,વફાદાર
ନିଷ୍ଠା,વફાદારી
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,મેકિયાવેલિયન નીતિ
ମାଗନା କାର୍ଟା |,મેગ્ના કાર્ટા
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,મેગ્નમ કોન્સિલિયમ
ମାଲମ୍ ନିଷେଧ |,માલુમ નિષેધ
ମାଣ୍ଡାମସ୍ |,મેન્ડમસ
ଆଦେଶ,આદેશ
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;","આદેશ, વર્ગ &#39;A&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;","આદેશ, વર્ગ &#39;બી&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;","આદેશ, વર્ગ &#39;C&#39;"
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,આદેશ સિસ્ટમ
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,ફરજિયાત રાજ્ય
ମାଙ୍ଗୋନେଲ୍ |,મેંગોનેલ
ମନିଫେଷ୍ଟୋ |,મેનિફેસ્ટો
ମନିଭର୍ସ |,દાવપેચ
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,મેન ઓફ વોર
ମନୋର |,મનોર
ମନୋର |,મનોર
ମାନବ ଶକ୍ତି |,માનવશક્તિ
ମାନବ ଶକ୍ତି |,માનવશક્તિ
ମାନୁମିସନ୍ |,મેન્યુમિશન
ମନୁମିଟ୍ |,મનુમિત
ପାଣ୍ଡୁଲିପି,હસ્તપ્રત
ପାଣ୍ଡୁଲିପି,હસ્તપ્રત
ପାଣ୍ଡୁଲିପି,હસ્તપ્રત
ମାରୁଦ,લૂંટારા
ସାମୁଦ୍ରିକ ବେଲ୍ଟ |,દરિયાઈ પટ્ટો
ସାମୁଦ୍ରିକ ସଭ୍ୟତା |,દરિયાઈ સંસ્કૃતિ
ସାମୁଦ୍ରିକ ପତାକା |,દરિયાઈ ધ્વજ
ସାମୁଦ୍ରିକ ଶକ୍ତି,દરિયાઈ સત્તાઓ
ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |,દરિયાઈ સાર્વભૌમત્વ
ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |,દરિયાઈ યુદ્ધ
ମାର୍କିସ୍ |,માર્ક્વિસ
ମାର୍କିସେଟ୍ |,માર્ક્વિસેટ
ସାମରିକ ନିୟମ |,લશ્કરી કાયદો
ସାମରିକ ଦ aces ଡ଼ |,માર્શલ રેસ
ଶହୀଦ |,શહીદ
ହତ୍ୟାକାଣ୍ଡ |,હત્યાકાંડ
ମନିଭର୍ ର ମାସ |,દાવપેચનો સમૂહ
ମାଷ୍ଟର-ଆଟ୍-ବାହୁ,માસ્ટર-એટ-આર્મ્સ
ସମାରୋହର ଗୁରୁ,વિધિના માસ્ટર
ଘରର ଗୁରୁ,ઘરના માસ્ટર
ଘୋଡା ଗୁରୁ,ઘોડાનો માસ્ટર
ରୋଲ୍ସର ମାଷ୍ଟର |,રોલ્સનો માસ્ટર
ମ୍ୟାଚ୍,મેચ
ମ୍ୟାଚ୍,મેચ
ମ୍ୟାଚ୍ ଲକ୍,મેચલોક
ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |,વૈવાહિક જોડાણ
ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |,ભૂમધ્ય શક્તિઓ
ମେନସେଭିକ୍ |,મેન્શેવિક
ଦୟାଳୁ ସେନା |,ભાડૂતી સૈન્ય
ଦୟାଳୁ ସ soldier ନିକ |,ભાડૂતી સૈનિક
ବ୍ୟବସାୟୀ,વેપારી
ମଧ୍ୟ ଯୁଗ,મધ્યમ વય
ମଧ୍ୟ ପୂର୍ବ,મધ્ય પૂર્વ
ମଧ୍ୟମ ପାସ୍ |,મધ્ય માર્ગ
ମଧ୍ୟମ ପଥ,મધ્ય માર્ગ
ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ),મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ)
ପ୍ରବାସୀ,સ્થળાંતર
ସ୍ଥାନାନ୍ତରଣ,સ્થળાંતર
ସ୍ଥାନାନ୍ତରଣ,સ્થળાંતર
ସ୍ଥାନାନ୍ତରଣ,સ્થળાંતર
ମିଲିଟାରିଜିମ୍ |,લશ્કરવાદ
ମିଲିଟାରିଜିମ୍ |,લશ્કરવાદ
ମିଲିଟାରିଜିମ୍ |,લશ્કરવાદ
ମିଲିଟାରିଜିମ୍ |,લશ્કરવાદ
ମିଲିଟାରିଷ୍ଟ,લશ્કરવાદી
ମିଲିଟାରିଷ୍ଟ,લશ્કરવાદી
ସାମରିକକରଣ,લશ્કરીકરણ
ସାମରିକକରଣ,લશ્કરીકરણ
ସାମରିକକରଣ,લશ્કરીકરણ
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર)
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર)
ସାମରିକ କ ics ଶଳ (= କ act ଶଳ),લશ્કરી રણનીતિ (= વ્યૂહરચના)
ମିଲିସିଆ,મિલિશિયા
ମିଲିସିଆ,મિલિશિયા
ବିଭ୍ରାନ୍ତ |,કુશાસન
ନିଖୋଜ ଲିଙ୍କ୍ |,લિંક ખૂટે છે
ମିଶନ୍ |,મિશન
ମିଶନ୍ |,મિશન
ମିଶନ୍ |,મિશન
ମିଶ୍ରିତ ଜାତି |,મિશ્ર જાતિ
ଆଧୁନିକ ଇତିହାସ,આધુનિક ઇતિહાસ
ମୋଡସ୍ ବିବେଣ୍ଡି |,મોડસ વિવેન્ડી
ମୋନାଚିଜିମ୍ |,મોનાકિઝમ
ରାଜତନ୍ତ୍ର |,રાજા
ରାଜତନ୍ତ୍ର |,રાજા
ରାଜତନ୍ତ୍ର |,રાજાશાહી
ରାଜତନ୍ତ୍ର |,રાજાશાહી
ରାଜତନ୍ତ୍ର,રાજાશાહી
ରାଜତନ୍ତ୍ର,રાજાશાહી
ମଠ,મઠ
ମଠ,મઠ
ମଠ,મઠ
ମୋନାଷ୍ଟିକ୍,સાધુવાદ
ମୋନାଷ୍ଟିକ୍,સાધુવાદ
ମାଙ୍କଡ,સાધુ
ମାତୃ ଦେଶ |,માતૃ દેશ
ମାତୃଭୂମି,માતૃભૂમિ
ସଂସଦର ମାତା,સંસદની માતા
ମାକ୍ରାକର୍ସ |,મકરાકર્સ
ମମି,મમી
ସଂଗ୍ରହାଳୟ,મ્યુઝિયમ
ମସ୍କେଟ୍ |,મસ્કેટ
ମୁସ୍କିଟର୍ |,મસ્કિટિયર
ମୁସ୍କେଟ୍ରି |,મસ્કેટ્રી
ମୁସ୍କେଟ୍ରି |,મસ્કેટ્રી
ମାଷ୍ଟର ମାଷ୍ଟର |,માસ્ટર માસ્ટર
ମାଷ୍ଟର-ରୋଲ୍ |,મસ્ટર-રોલ
ମାଷ୍ଟର-ରୋଲ୍ |,મસ્ટર-રોલ
ବିଦ୍ରୋହ,વિદ્રોહ
ବିଦ୍ରୋହ ଆଇନ,બળવો અધિનિયમ
ରହସ୍ୟ ଜାହାଜ,રહસ્ય જહાજ
କାହାଣୀ,વર્ણનાત્મક
ଜାତି,રાષ્ટ્ર
ଦେଶୀ,મૂળ
ଦେଶୀ ରାଜ୍ୟ |,મૂળ રાજ્ય
ପ୍ରାକୃତିକତା |,પ્રાકૃતિકતા
ପ୍ରାକୃତିକ ଅଧିକାର |,કુદરતી અધિકારો
ନାଜି,નાઝી
ନାଜି ବିପ୍ଳବ |,નાઝી ક્રાંતિ
ନାଜିଜିମ୍,નાઝીવાદ
ପୂର୍ବ ପୂର୍ବ,પૂર્વની નજીક
ନେଗ୍ରୋ |,હબસી
ନେଗ୍ରୋଫିଲ୍ |,નેગ્રોફિલ
ନେଗ୍ରୋଫିଲିଜିମ୍ |,નેગ્રોફિલિઝમ
ନେଗ୍ରୋଫୋବିୟା |,નેગ્રોફોબિયા
ନିରପେକ୍ଷ |,તટસ્થ
ନିରପେକ୍ଷ ଦେଶ |,તટસ્થ દેશ
ନୂତନ ଡିଲ୍ |,નવી ડીલ
ନୂଆ ଦୁନିଆ,નવી દુનિયા
ସମ୍ଭ୍ରାନ୍ତ,ખાનદાની
ନୋବଲ୍ |,નોબલ
ନୋବଲ୍ |,નોબલ
ନାମମାତ୍ର,વિચરતી
ନାମମାତ୍ର ହୋର୍ଡ |,વિચરતી ટોળું
ନାମକରଣ,વિચરતી
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,બિન-આક્રમકતા કરાર
ଅହିଂସା ଚୁକ୍ତି |,બિન-આક્રમકતા સંધિ
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,બિન-યુદ્ધરહિત રાજ્ય
ଅସହଯୋଗ |,અસહકાર
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,અસહકાર આંદોલન
ବିପରୀତ |,સામે
ବିପରୀତ |,સામે
Ochlocracy (= mobocracy),લોકશાહી (=મોબોક્રસી)
Ochlocrat,ઓક્લોક્રેટ
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,સત્તાવાર દસ્તાવેજ
ପୁରୁଣା ଦୁନିଆ |,જૂની દુનિયા
ଅଲିଗାର୍କି |,ઓલિગાર્કી
ଆକ୍ରମଣ,આક્રમણ
ଖୋଲା ବୁ ation ାମଣା |,ઓપન વાટાઘાટ
ଖୋଲା ପ୍ରଶ୍ନ |,ખુલ્લો પ્રશ્ન
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,ઓપન રેકોર્ડ્સ
ଓରିଏଣ୍ଟ,ઓરિએન્ટ
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,પ્રાચ્યવાદ
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,પ્રાચ્યવાદ
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,પ્રાચ્યવાદી
ଉତ୍ପତ୍ତି,મૂળ
ଉତ୍ପତ୍ତି,મૂળ
ଅର୍ଥୋଗ୍ରାଫି |,ઓર્થોગ્રાફી
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,દુશ્મનાવટનો ફાટી નીકળવો
ପୋଷ୍ଟ,આઉટ પોસ્ટ
ଓଭର-ପ୍ରଭୁ,ઓવર-લોર્ડ
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ઓવર-રાઈડ
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ઓવર-રાઈડ
ପାଗନ୍,મૂર્તિપૂજક
ପାଗନ୍,મૂર્તિપૂજક
ପୂଜାପାଠ,મૂર્તિપૂજક
ପୂଜାପାଠ,મૂર્તિપૂજક
ପାଗୋଡା |,પેગોડા
ପାଗୋଡା |,પેગોડા
ପାଗୋଡା |,પેગોડા
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,મહેલ ષડયંત્ર
ପାଲାଟିନେଟ୍ |,પેલેટિનેટ
ଖଜୁରୀ ପତ୍ର |,તાડ-પાન
ଖଜୁରୀ ରବିବାର |,પામ રવિવાર
ପାନେଗିରିଷ୍ଟ |,પેનેગિરિસ્ટ
ଆତଙ୍କିତ |,ગભરાટ
ଆତଙ୍କିତ |,ગભરાટ
ଆତଙ୍କିତ,ગભરામણ કરનાર
ପାପାସି |,પોપસી
ପାପାସି |,પોપસી
ପାପାସି |,પોપસી
ପାପାସି |,પોપસી
ପପାଲ୍ ଷଣ୍। |,પાપલ બળદ
ପପାଲିଜିମ୍ |,પોપવાદ
ପପାଲିଜିମ୍ |,પોપવાદ
ପାପାଲିଷ୍ଟ |,પોપલિસ્ટ
ପପାଲ୍ ରାଜ୍ୟ |,પાપલ રાજ્ય
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),પેપિઝમ (=પેપિસ્ટ્રી)
ପପିଷ୍ଟ,પેપિસ્ટ
ପେପିରୁସ୍ |,પેપિરસ
ଦୃଷ୍ଟାନ୍ତ,ઉપમા
ପାରାମାଉଣ୍ଟ୍ |,પેરામાઉન્ટ
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),સર્વોપરીતા (= સર્વોપરી શક્તિ)
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,સર્વોપરી મહિલા
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,સર્વોપરી સ્વામી
ଚିତ୍ରକଳା |,ચર્મપત્ર
ଚିତ୍ରକଳା |,ચર્મપત્ર
ଚିତ୍ରକଳା |,ચર્મપત્ર
କ୍ଷମା,ક્ષમા
ପାର୍ଲେସ୍,વાર્તાલાપ
ପାର୍ଲେସ୍,વાર્તાલાપ
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),સંસદ (=સંસદ)
ସଂସଦ,લોકસભા
ସଂସଦ,લોકસભા
ସଂସଦ,લોકસભા
ସଂସଦ ଅଧିନିୟମ |,સંસદ અધિનિયમ
ସଂସଦୀୟ,સંસદસભ્ય
ସଂସଦୀୟ,સંસદસભ્ય
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,સંસદીય એજન્ટ
ପାର୍ନେଲିଜିମ୍ |,પાર્નેલિઝમ
ପାରୋଲ୍,પેરોલ
ପାରୋଲ୍,પેરોલ
ପାରିକାଇଡ୍ |,પેરિસાઈડ
ପାରିକାଇଡ୍ |,પેરિસાઈડ
ଦଳୀୟ,પક્ષપાતી
ଦଳୀୟ,પક્ષપાતી
ଦଳୀୟ,પક્ષપાતી
ପାସ୍ କରନ୍ତୁ |,પાસ
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),પાસ શબ્દ (=વોચ શબ્દ)
ପିତୃପୁରୁଷ,પિતૃસત્તાક
ପିତୃପୁରୁଷ,પિતૃઓ
ପାଟ୍ରିସିଆନ୍ |,પેટ્રિશિયન
ପ rim ତୃକ ସମ୍ପତ୍ତି |,દેશભક્તિ
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,પેક્સ બ્રિટાનિકા
ପ୍ୟାକ୍ସ ରୋମାନା |,પેક્સ રોમાના
ବଂଶ,વંશાવલિ
ବଂଶ,વંશાવલિ
ବଂଶଧର ବ୍ୟକ୍ତି |,વંશાવલિ વ્યક્તિ
ସହକର୍ମୀ,પીઅર
ସହକର୍ମୀ,પીઅર
ପାଇରେଜ୍,પીરેજ
ପାଇରେଜ୍,પીરેજ
ପାଇରେଜ୍,પીરેજ
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,આયર્લેન્ડના સાથીદારો
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,સ્કોટલેન્ડના સાથીદારો
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,દ્વીપકલ્પ ઝુંબેશ
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,દ્વીપકલ્પ યુદ્ધ
ପେନାଣ୍ଟ |,પેનન્ટ
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર)
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),લોકોનો મોરચો (=લોકપ્રિય મોરચો)
ପରଫିଡି |,બેફામ
ସମୟ,સમયગાળો
ସମୟ,સમયગાળો
ପେରିଫେରୀ |,પરિઘ
ସ୍ଥାୟୀ ସମାଧାନ |,કાયમી સમાધાન
ଚିରାଚରିତ ଫିଫ୍ |,શાશ્વત જાગીર
ଫାଲାନକ୍ସ |,ફાલેન્ક્સ
ଫାଲାନକ୍ସ |,ફાલેન્ક્સ
ଫ୍ରୋହ,ફેરો
ପିକ୍ଟୋଗ୍ରାମ୍ |,પિક્ટોગ્રામ
ଚିତ୍ର,પિક્ટોગ્રાફ
ଚିତ୍ର,પિક્ટોગ્રાફ
ତୀର୍ଥଯାତ୍ରୀ,યાત્રાળુ
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,યાત્રાળુ પિતા
ପିଲେଜ୍,લૂંટ
ପିଲେଜ୍,લૂંટ
ସ୍ତମ୍ଭ,સ્તંભ
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),સ્તંભના આજ્ઞાઓ (અશોકના)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),સ્તંભના આજ્ઞાઓ (અશોકના)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),સ્તંભના આજ્ઞાઓ (અશોકના)
ଡକାୟତି,ચાંચિયો
ଡକାୟତି,ચાંચિયો
ଯୁଦ୍ଧ,પીચ યુદ્ધ
ଭୂଖଣ୍ଡ,પ્લોટ
ପୋଲିସ୍,પોલિસ
ପୋଲିସ୍,પોલિસ
ରାଜନୀତି,પોલિટાર્ક
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,પોલિટિકલ એજન્ટ
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,રાજકીય આશ્રય
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,રાજકીય નિવાસી
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,રાજકીય આતંકવાદ
ପୋଲ ଟ୍ୟାକ୍ସ,મતદાન કર
ପଣ୍ଟୁନ୍ |,પોન્ટૂન
ପ୍ରିମିୟର୍ |,પ્રીમિયર
ପ୍ରିମିୟର୍ |,પ્રીમિયર
ପ୍ରିମିୟର୍ସିପ୍ |,પ્રીમિયરશિપ
ରାଷ୍ଟ୍ରପତି,પ્રમુખપદ
ରାଷ୍ଟ୍ରପତି,પ્રમુખપદ
ରାଷ୍ଟ୍ରପତି,રાષ્ટ્રપતિ
ରାଷ୍ଟ୍ରପତି,રાષ્ટ્રપતિ
ପ୍ରେସିଡିୟମ୍ |,પ્રેસિડિયમ
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,પ્રધાન મંત્રી
ପ୍ରାଥମିକତା,પ્રિમોજેનિચર
ପ୍ରିନ୍ସ,રાજકુમાર
ପ୍ରିନ୍ସ,રાજકુમાર
ପ୍ରିନ୍ସ ବିଶପ୍ |,પ્રિન્સ બિશપ
ପ୍ରିନ୍ସ କନସର୍ଟ |,પ્રિન્સ કોન્સોર્ટ
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,પ્રિન્સ રીજન્ટ
ପିନ୍ସ ରେଗନାଣ୍ଟ |,પિન્સ રેગ્નન્ટ
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,પ્રિન્સેસ રીજન્ટ
ରାଜକୁମାରୀ ରୟାଲ୍ |,પ્રિન્સેસ રોયલ
ଆଚାର୍ଯ୍ୟ,હુકુમત
ଆଚାର୍ଯ୍ୟ,હુકુમત
ଆଚାର୍ଯ୍ୟ,હુકુમત
ପୁରସ୍କାର,ઇનામ
ପୁରସ୍କାର,ઇનામ
ପୁରସ୍କାର ରାଶି,ઈનામની રકમ
ବୃତ୍ତିଗତ ସ soldier ନିକ |,વ્યવસાયિક સૈનિક
ପ୍ରତିଜ୍ଞା,વચન
ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |,પ્રોમોન્ટરી કિલ્લો
ସଂରକ୍ଷଣ,સંરક્ષક
ସଂରକ୍ଷଣ,સંરક્ષક
ସଂରକ୍ଷଣ,સંરક્ષક
ପ୍ରୋଟେଗେ |,પ્રોટેજી
ପ୍ରୋଭାନ୍ସ |,ઉત્પત્તિ
ପ୍ରୋଭାନ୍ସ |,ઉત્પત્તિ
ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |,પ્રોવેન્સ સિસ્ટમ
ପ୍ରୋ-ଜିଓନିଷ୍ଟ |,ઝાયોનિસ્ટ તરફી
ଜନସାଧାରଣ ଶତ୍ରୁ |,જાહેર દુશ્મન
ଜନସାଧାରଣ ଶତ୍ରୁ |,જાહેર દુશ્મન
ବିରାମଚିହ୍ନ,વિરામચિહ્નો
ପନିକ ଯୁଦ୍ଧ |,પ્યુનિક યુદ્ધો
ପୁରାଣ,પ્યુરિટન
ପୁଚ୍,પુશ
କ୍ୱାଡ୍ରିଗା |,ક્વાડ્રિગા
ଚତୁର୍ଭୁଜ ମିଳିତତା |,ચારગણું જોડાણ
କ୍ୱାକର୍ |,ક્વેકર
ରାଣୀ,રાણી
ରାଣୀ କନସର୍ଟ |,રાણીની પત્ની
ରାଣୀ,રાણી દાવેદાર
କୁଇଣ୍ଡୋମ୍ |,ક્વીનડમ
କୁଇଣ୍ଡୋମ୍ |,ક્વીનડમ
ରାଣୀ ମାତା |,રાણી માતા
ରାଣୀ ପୁନର୍ବାର,રાજવી રાણી
ପ୍ରଶ୍ନ,ક્વિસલિંગ
ପ୍ରଶ୍ନ,ક્વિસલિંગ
ଭଡା ଛାଡନ୍ତୁ |,ભાડું છોડો
କ୍ୱିଭର୍ |,ધ્રુજારી
Quo ୱାରେଣ୍ଟୋ |,વોરન્ટો
ଦ ace ଡ଼ |,રેસ
ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |,વંશીય સર્વોપરિતા
ଥାକ,રેક
ଥାକ,રેક
ରେଡ୍,દરોડો પાડ્યો
ରେଡ୍,દરોડો પાડ્યો
ରାମପାର୍ଟ |,રેમ્પાર્ટ
ରାମପାର୍ଟ |,રેમ્પાર્ટ
ରାନ୍ସକ୍ |,લૂંટફાટ
ମୁକ୍ତି,ખંડણી
ମୁକ୍ତି,ખંડણી
ରାଗ,તબાહી
କ୍ଷତି,તબાહી
କ୍ଷେତ୍ର,ક્ષેત્ર
ପଛ ଗାର୍ଡ |,પાછળનો રક્ષક
ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ,પાછળના રક્ષકની ક્રિયા
ବିଦ୍ରୋହୀ,બળવાખોર
ବିଦ୍ରୋହ,બળવો
ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |,બળવાની માન્યતા
ପୁନ ond ନିର୍ମାଣ,રીકન્ડક્શન
ପୁନ onna ନିର୍ମାଣ,રિકોનિસન્સ
ପୁନ on ନିର୍ମାଣ,પુનઃનિર્માણ
ରେକର୍ଡ କରନ୍ତୁ |,રેકોર્ડ
ରେକର୍ଡ ଅଫିସ୍ |,રેકોર્ડ ઓફિસ
ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |,રેકોર્ડ નિવૃત્તિ
ନାଲି ସାର୍ଟ |,લાલ શર્ટ
ସଂସ୍କାର,સુધારણા
ଶରଣାର୍ଥୀ,શરણાર્થી
ରେଗାଲିଆ |,રેગાલિયા
ରେଗାଲିଆ |,રેગાલિયા
ରେଗାଲିଆ |,રેગાલિયા
ରେଜେନ୍ସି,રીજન્સી
ରେଜିଣ୍ଟ୍ |,કારભારી
ରେଜିଣ୍ଟ୍ ରାଣୀ |,કારભારી રાણી
ହତ୍ୟା,રેજીસાઈડ
