English,Punjabi
Native code,ਨੇਟਿਵ ਕੋਡ
Native compiler,ਦੇਸੀ ਕੰਪਾਈਲਰ
Natural binary,ਕੁਦਰਤੀ ਬਾਈਨਰੀ
"Natural function
 Generator","ਕੁਦਰਤੀ ਕਾਰਜ
 ਜੇਨਰੇਟਰ"
Natural language,ਕੁਦਰਤੀ ਭਾਸ਼ਾ
"Natural language
 System","ਕੁਦਰਤੀ ਭਾਸ਼ਾ
 ਸਿਸਟਮ"
Needle,ਸੂਈ
Negate,ਨਕਾਰਾਤਮਕ
Negative entry,ਨਕਾਰਾਤਮਕ ਇੰਦਰਾਜ਼
Negative feedback,ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ
Negative logic,ਨਕਾਰਾਤਮਕ ਤਰਕ
Negative true logic,ਨਕਾਰਾਤਮਕ ਸੱਚਾ ਤਰਕ
Negentropy,ਨੇਪੰਪੀ
"NEITHER-NOR
 Operation (NOR--
 Operation)","ਨਾ ਤੇ ਨਾ ਹੀ
 ਓਪਰੇਸ਼ਨ (ਅਤੇ ਨਾ ਹੀ--)
 ਓਪਰੇਸ਼ਨ)"
Neper,ਨੀਪਰ
"Nested command
 List","ਨੇਸਟਡ ਕਮਾਂਡ
 ਸੂਚੀ"
Nested macros,ਨੇਸਟਡ ਮੈਕਰੋਸ
Nesting level,ਆਲ੍ਹਣਾ ਪੱਧਰ
Nesting store,ਆਲ੍ਹਣਾ ਸਟੋਰ
Net structure,ਸ਼ੁੱਧ structure ਾਂਚਾ
"Network access
 Control","ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਨਿਯੰਤਰਣ"
"Network access
 Machine","ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਮਸ਼ੀਨ"
"Network access
 Pricing","ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਕੀਮਤ"
Network analog,ਨੈੱਟਵਰਕ ਐਨਾਲਾਗ
Network analyzer,ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
"Network
 Application","ਨੈੱਟਵਰਕ
 ਐਪਲੀਕੇਸ਼ਨ"
"Network
 Architecture","ਨੈੱਟਵਰਕ
 ਆਰਕੀਟੈਕਚਰ"
"Network
 Awareness","ਨੈੱਟਵਰਕ
 ਜਾਗਰੂਕਤਾ"
"Network
 Component","ਨੈੱਟਵਰਕ
 ਭਾਗ"
"Network
 Congestion","ਨੈੱਟਵਰਕ
 ਭੀੜ"
Network constant,ਨੈੱਟਵਰਕ ਨਿਰੰਤਰ
"Network control
 Mode","ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਮੋਡ"
"Network control
 Phase","ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਪੜਾਅ"
"Network control
 Program
 Generation","ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਪ੍ਰੋਗਰਾਮ
 ਪੀੜ੍ਹੀ"
"Network control
 Signalling unit","ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਦਸਤਖਤ ਕਰਨ ਵਾਲੇ ਯੂਨਿਟ"
"Network database
 System","ਨੈੱਟਵਰਕ ਡਾਟਾਬੇਸ
 ਸਿਸਟਮ"
Network front end,ਨੈੱਟਵਰਕ ਫਰੰਟ ਐਂਡ
"Network
 Integration","ਨੈੱਟਵਰਕ
 ਏਕੀਕਰਣ"
Network integrity,ਨੈੱਟਵਰਕ ਅਖੰਡਤਾ
"Network
 Interconnection","ਨੈੱਟਵਰਕ
 ਇੰਟਰਕੇਸ਼ਨ"
"Network interface
 Machine","ਨੈੱਟਵਰਕ ਇੰਟਰਫੇਸ
 ਮਸ਼ੀਨ"
Network layer,ਨੈੱਟਵਰਕ ਪਰਤ
"Network load
 Analysis","ਨੈੱਟਵਰਕ ਲੋਡ
 ਵਿਸ਼ਲੇਸ਼ਣ"
Network node,ਨੈੱਟਵਰਕ ਨੋਡ
Network operator,ਨੈੱਟਵਰਕ ਓਪਰੇਟਰ
Network path,ਨੈੱਟਵਰਕ ਮਾਰਗ
Network port,ਨੈੱਟਵਰਕ ਪੋਰਟ
Network theory,ਨੈੱਟਵਰਕ ਥਿ .ਰੀ
Network timing,ਨੈਟਵਰਕ ਟਾਈਮਿੰਗ
Network toplogy,ਨੈੱਟਵਰਕ ਟੌਪਲੋਜੀ
"Network virtual
 Terminal","ਨੈੱਟਵਰਕ ਵਰਚੁਅਲ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
Neutral ground,ਨਿਰਪੱਖ ਜ਼ਮੀਨ
Neutral relay,ਨਿਰਪੱਖ ਰਿਲੇਅ
"Neutral
 Transmission","ਨਿਰਪੱਖ
 ਸੰਚਾਰ"
New input queue,ਨਵੀਂ ਇਨਪੁਟ ਕਤਾਰ
New line character,ਨਵਾਂ ਲਾਈਨ ਅੱਖਰ
New pack,ਨਵਾਂ ਪੈਕ
New synch,ਨਵਾਂ ਸਿੰਚ
Nexus,ਨੇਕਸਸ
Nibble,Nible
Nickel delay line,ਨਿਕਲ ਦੇਰੀ ਦੀ ਲਾਈਨ
Nil pointer,ਨੀਲ ਪੁਆਇੰਟਰ
Nine's complement,ਨੌਂ ਦੀ ਪੂਰਤੀ
"Ninety column
 Card","ਨੱਬੇ ਕਾਲਮ
 ਕਾਰਡ"
NIP,ਨੇਪ
"No-consoles
 Condition","ਕੋਈ-ਕੰਸੋਲ
 ਸ਼ਰਤ"
"Noise
 Characteristic","ਸ਼ੋਰ
 ਗੁਣ"
Noise factor,ਸ਼ੋਰ ਕਾਰਕ
Noise killer,ਸ਼ੋਰ ਕਾਤਲ
Noise lavel,ਸ਼ੋਰ ਲਵੇਲ
Noiseless coding,ਸ਼ੋਰ ਰਹਿਤ ਕੋਡਿੰਗ
Noise margin,ਸ਼ੋਰ ਹਾਸ਼ੀਏ
Noise sequence,ਰੌਲਾ ਲੜੀ
Noise source,ਸ਼ੋਰ ਸਰੋਤ
Noise temperature,ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ
Noisy mode,ਸ਼ੋਰ
"Non-arithmetic
 Shift (= logical
 Shift)","ਗੈਰ-ਗਣਿਤ
 ਸ਼ਿਫਟ (= ਲਾਜ਼ੀਕਲ
 ਸ਼ਿਫਟ)"
Non binary logic,ਗੈਰ ਬਾਈਨਰੀ ਤਰਕ
"Non-coded
 Graphics","ਗੈਰ-ਕੋਡਡ
 ਗ੍ਰਾਫਿਕਸ"
"Non-coherent
 Bundle","ਗੈਰ-ਸੰਪੂਰਨਤਾ
 ਬੰਡਲ"
"Non-coherent
 Modulation
 System","ਗੈਰ-ਸੰਪੂਰਨਤਾ
 ਸੋਧ
 ਸਿਸਟਮ"
Non-compact,ਗੈਰ-ਸੰਖੇਪ
Non-conjunction,ਗੈਰ-ਸੰਜੋਗ
"Non- connected
 Storage","ਗੈਰ- ਜੁੜਿਆ
 ਸਟੋਰੇਜ"
"Non contiguous
 Item","ਗੈਰ-ਸੰਜਮ
 ਆਈਟਮ"
"Non data set
 Clocking","ਗੈਰ ਡਾਟਾ ਸੈੱਟ
 ਕੁੱਟਣਾ"
"Non-destructive
 Cursor","ਗੈਰ-ਵਿਨਾਸ਼ਕਾਰੀ
 ਕਰਸਰ"
"Non-destructive
 Read","ਗੈਰ-ਵਿਨਾਸ਼ਕਾਰੀ
 ਪੜ੍ਹੋ"
"Non-destructive
 Read operation","ਗੈਰ-ਵਿਨਾਸ਼ਕਾਰੀ
 ਓਪਰੇਸ਼ਨ ਪੜ੍ਹੋ"
"Non destructive
 Read-out","ਗੈਰ ਵਿਨਾਸ਼ਕਾਰੀ
 ਪੜ੍ਹੋ"
Non-determinism,ਨਾ-ਨਿਰਣਾਇਵਵਾਦ
"Non-deterministic
 Automata","ਗੈਰ-ਸਹੀ
 ਆਟੋਮੈਟਾ"
Non dial trunk,ਗੈਰ ਡਾਇਲ ਟਰੰਕ
Non-disjunction,ਗੈਰ-ਵਿਗਾੜ
Non equivalence,ਗੈਰ ਸਮਾਨਤਾ
"Non equivalence
 Gate","ਗੈਰ ਸਮਾਨਤਾ
 ਕਪਾਟ"
"Non equivalence
 Operation","ਗੈਰ ਸਮਾਨਤਾ
 ਓਪਰੇਸ਼ਨ"
"Non-equivalency
 Element","ਗੈਰ-ਬਰਾਬਰਤਾ
 ਤੱਤ"
"Non-erasable
 Medium","ਗੈਰ-ਫਿਰਦੇ
 ਮਾਧਿਅਮ"
"Non-erasable
 Programmable
 Device","ਗੈਰ-ਫਿਰਦੇ
 ਪ੍ਰੋਗਰਾਮਯੋਗ
 ਜੰਤਰ"
"Non-erasable
 Storage","ਗੈਰ-ਫਿਰਦੇ
 ਸਟੋਰੇਜ"
Non-escaping key,ਗੈਰ-ਬਚਣ ਵਾਲੀ ਕੁੰਜੀ
"Non-executable
 Statement","ਨਾ-ਚੱਲਣਯੋਗ
 ਬਿਆਨ"
Non-hierarchical cluster analysis,ਗੈਰ-ਲੜੀਵਾਰ ਸਮੂਹ ਵਿਸ਼ਲੇਸ਼ਣ
Non-impact printer,ਗੈਰ-ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਰ
Non-interactive,ਗੈਰ-ਇੰਟਰਐਕਟਿਵ
"Non-linear
 Distortion","ਗੈਰ-ਲੀਨੀਅਰ
 ਭਟਕਣਾ"
"Non-linear
 Optimization","ਗੈਰ-ਲੀਨੀਅਰ
 ਅਨੁਕੂਲਤਾ"
"Non-linear
 Programming","ਗੈਰ-ਲੀਨੀਅਰ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
"Non-linear
 Regression model","ਗੈਰ-ਲੀਨੀਅਰ
 ਰੈਗ੍ਰੇਸ਼ਨ ਮਾਡਲ"
"Non-loadable
 Character set","ਨਾ-ਲੋਡਯੋਗ
 ਅੱਖਰ ਸਮੂਹ"
Non-loaded line,ਗੈਰ-ਲੋਡ ਲਾਈਨ
Non-locking,ਗੈਰ-ਲਾਕਿੰਗ
"Non-mapping
 Mode","ਗੈਰ-ਮੈਪਿੰਗ
 ਮੋਡ"
"Non-memory
 Reference
 Instruction","ਗੈਰ-ਯਾਦਦਾਸ਼ਤ
 ਹਵਾਲਾ
 ਹਦਾਇਤ"
"Non-negative
 Number","ਗੈਰ-ਨਕਾਰਾਤਮਕ
 ਗਿਣਤੀ"
"Non-operation
 Instruction","ਗੈਰ-ਓਪਰੇਸ਼ਨ
 ਹਦਾਇਤ"
"Non-preemptive
 Allocation","ਗੈਰ-ਮਹੱਤਵਪੂਰਨ
 ਅਲਾਟਮੈਂਟ"
"Non-procedural
 Language","ਗੈਰ-ਪ੍ਰੈਸਨਲੋਰਲ
 ਭਾਸ਼ਾ"
"Non-procedure
 Oriented
 Language","ਗੈਰ-ਵਿਧੀ
 ਅਧਾਰਤ
 ਭਾਸ਼ਾ"
"Non-productive
 Poll","ਗੈਰ-ਲਾਭਕਾਰੀ
 ਚੋਣ"
"Non-productive
 Task","ਗੈਰ-ਲਾਭਕਾਰੀ
 ਕੰਮ"
"Non-programmed
 Halt","ਗੈਰ-ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ
 ਰੁਕੋ"
"Non-real-time
 Processing","ਗੈਰ-ਰੀਅਲ-ਟਾਈਮ
 ਕਾਰਵਾਈ"
"Non-recoverable
 Error","ਅਣ-ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ
 ਗਲਤੀ"
Non-reflective ink,ਗੈਰ-ਪ੍ਰਤੀਬਿੰਬਿਤ ਸਿਆਹੀ
"Non-resident
 Position","ਗੈਰ-ਰਿਹਾਇਸ਼ੀ
 ਸਥਿਤੀ"
Non-reusable,ਗੈਰ-ਮੁੜ ਵਰਤੋਂ ਯੋਗ
Non-simultaneous transmission,ਗੈਰ-ਸਿਮਲੇ ਪ੍ਰਸਾਰਣ
Non-storage device,ਗੈਰ-ਸਟੋਰੇਜ਼ ਉਪਕਰਣ
Non-switched line,ਨਾਨ-ਸਵਿਚਡ ਲਾਈਨ
"Non-switching
 Connection","ਗੈਰ-ਬਦਲਾਈ
 ਕੁਨੈਕਸ਼ਨ"
Non-terminal node,ਨਾਨ-ਟਰਮੀਨਲ ਨੋਡ
"Non-transparent
 Mode","ਗੈਰ-ਪਾਰਦਰਸ਼ੀ
 ਮੋਡ"
"Non-volatile
 Memory","ਗੈਰ-ਅਸਥਿਰ
 ਯਾਦਦਾਸ਼ਤ"
Non-volatile RAM,ਗੈਰ-ਅਸਥਿਰ ਰੈਮ
Non-volatile storage,ਗੈਰ-ਅਸਥਿਰ ਸਟੋਰੇਜ
Non-weighted code,ਗੈਰ-ਵਜ਼ਨ ਕੋਡ
No-op,ਕੋਈ ਓ.ਪੀ.
No-operation,ਕੋਈ-ਆਪ੍ਰੇਸ਼ਨ
NOP instruction,ਹਦਾਇਤ
NOR,ਨਾ ਹੀ
NOR element,ਨਾ ਹੀ ਤੱਤ
NOR function,ਨਾ ਹੀ ਕੰਮ
NOR gate,ਨਾ ਹੀ ਗੇਟ
Normal contact,ਸਧਾਰਣ ਸੰਪਰਕ
"Normal direction
 Flow","ਸਧਾਰਣ ਦਿਸ਼ਾ
 ਵਹਾਅ"
Normalize,ਸਧਾਰਣ
"Normalized device
 Coordinate","ਸਧਾਰਣ ਉਪਕਰਣ
 ਕੋਆਰਡੀਨੇਟ"
Normalized form,ਸਧਾਰਣ ਰੂਪ
Normalizer,ਸਧਾਰਣਕਰਨ
"Normally closed
 Contact","ਆਮ ਤੌਰ 'ਤੇ ਬੰਦ
 ਸੰਪਰਕ"
"Normally open 
 Contact","ਆਮ ਤੌਰ 'ਤੇ ਖੁੱਲ੍ਹਾ
 ਸੰਪਰਕ"
Normal response,ਸਧਾਰਣ ਜਵਾਬ
Normative testing,ਆਦਰਸ਼ਕ ਟੈਸਟਿੰਗ
NOT,ਨਹੀਂ
NOT-AND,ਨਾ-ਅਤੇ
"NOT-AND
 Operation","ਨਾ-ਅਤੇ
 ਓਪਰੇਸ਼ਨ"
"NOT-BOTH
 Operation (= non
 Conjunction)","ਦੋਨੋ ਨਹੀਂ
 ਓਪਰੇਸ਼ਨ (= ਗੈਰ
 ਜੋੜ)"
NOT circuit,ਸਰਕਟ ਨਹੀਂ
NOT element,ਤੱਤ ਨਹੀਂ
"NOT equivalence
 Gate","ਸਮਾਨਤਾ ਨਹੀਂ
 ਕਪਾਟ"
NOT gate,ਗੇਟ ਨਹੀਂ
"NOT-IF THEN
 Element","ਨਹੀਂ - ਜੇ ਫਿਰ
 ਤੱਤ"
"NOT-IF THEN
 (= Exclusion)","ਨਹੀਂ - ਜੇ ਫਿਰ
 (= ਤਿਆਗ)"
"NOT-IF THEN
 Gate","ਨਹੀਂ - ਜੇ ਫਿਰ
 ਕਪਾਟ"
"NOT-IF THEN
 Operation","ਨਹੀਂ - ਜੇ ਫਿਰ
 ਓਪਰੇਸ਼ਨ"
NOT operation,ਓਪਰੇਸ਼ਨ ਨਹੀਂ
NOT-OR,ਜਾਂ ਨਹੀਂ
"NOT-OR
 Operation","ਜਾਂ ਨਹੀਂ
 ਓਪਰੇਸ਼ਨ"
"Nought
 Complement
 (= Radix
 Complement)","ਟਕਰਾਇਆ
 ਸਹਾਇਕਣ
 (= ਰੈਡਿਕਸ
 ਸਹਾਇਕਣ)"
Nought state,ਨਹੀ
"Nucleus
 Initialisation
 Program","ਨਿ nuc ਕਲੀਅਸ
 ਸ਼ੁਰੂਆਤੀ
 ਪ੍ਰੋਗਰਾਮ"
Null character,ਨਲ ਅੱਖਰ
"Null character
 String","ਨਲ ਅੱਖਰ
 ਸਤਰ"
Null cycle,ਨਲ ਚੱਕਰ
Null detector,ਨਲ ਡਿਟੈਕਟਰ
Null line,ਨਲ ਲਾਈਨ
"Null list (= empty
 List)","ਨਲ ਲਿਸਟ (= ਖਾਲੀ)
 ਸੂਚੀ)"
Null locator value,ਨਲ ਲੋਕੇਟਰ ਮੁੱਲ
Null record,ਨਲ ਰਿਕਾਰਡ
"Null string
(= Empty string)","ਨਲ ਸਤਰ
(= ਖਾਲੀ ਸਤਰ)"
Nul suppression,ਨੱਕ ਦਹਿਸ਼ਦ
Number control,ਨੰਬਰ ਕੰਟਰੋਲ
Number cruncher,ਨੰਬਰ ਕਰੰਚਰ
Number generator,ਨੰਬਰ ਜਨਰੇਟਰ
Number group,ਨੰਬਰ ਸਮੂਹ
Numbering plan,ਨੰਬਰਿੰਗ ਯੋਜਨਾ
"Numbering plan
 Area","ਨੰਬਰਿੰਗ ਯੋਜਨਾ
 ਖੇਤਰ"
Number range,ਨੰਬਰ ਸੀਮਾ
"Number
 Representation","ਗਿਣਤੀ
 ਪ੍ਰਤੀਨਿਧਤਾ"
"Number
 Representation
 System","ਗਿਣਤੀ
 ਪ੍ਰਤੀਨਿਧਤਾ
 ਸਿਸਟਮ"
Number sequence,ਨੰਬਰ ਕ੍ਰਮ
Number service,ਨੰਬਰ ਸੇਵਾ
"Number service
 Operator","ਨੰਬਰ ਸੇਵਾ
 ਓਪਰੇਟਰ"
Numeration system,ਅੰਕਾਂ ਦਾ ਸਿਸਟਮ
Numerical analysis,ਸੰਖਿਆਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ
Numerical code,ਸੰਖਿਆਤਮਕ ਕੋਡ
Numerical control,ਸੰਖਿਆਤਮਕ ਨਿਯੰਤਰਣ
Numerical data,ਸੰਖਿਆਤਮਕ ਡੇਟਾ
"Numerical linear
 Algebra","ਸੰਖਿਆਤਮਕ ਲੀਨੀਅਰ
 ਐਲਜਬਰਾ"
Numerical stability,ਸੰਖਿਆਤਮਕ ਸਥਿਰਤਾ
Numerical tape,ਸੰਖਿਆਤਮਕ ਟੇਪ
"Numeric atomic
 Symbol","ਸੰਖਿਆਤਮਿਕ ਪਰਮਾਣੂ
 ਚਿੰਨ੍ਹ"
"Numeric
 Back-space
 Character","ਸੰਖਿਆ
 ਬੈਕ-ਸਪੇਸ
 ਅੱਖਰ"
Numeric bit data,ਸੰਖਿਆਤਮਕ ਬਿੱਟ ਡਾਟਾ
Numeric character,ਸੰਖਿਆਤਮਕ ਚਰਿੱਤਰ
"Numeric character
 Data","ਸੰਖਿਆਤਮਕ ਚਰਿੱਤਰ
 ਡਾਟਾ"
"Numeric character
 Set","ਸੰਖਿਆਤਮਕ ਚਰਿੱਤਰ
 ਸੈੱਟ"
"Numeric character
 Subset","ਸੰਖਿਆਤਮਕ ਚਰਿੱਤਰ
 ਸਬਸੈੱਟ"
Numeric code,ਸੰਖਿਆਤਮਿਕ ਕੋਡ
"Numeric-coded
 Character set","ਸੰਖਿਆਤਮਕ-ਕੋਡਡ
 ਅੱਖਰ ਸਮੂਹ"
Numeric control,ਸੰਖਿਆਤਮਕ ਨਿਯੰਤਰਣ
Numeric data,ਸੰਖਿਆਤਮਿਕ ਡੇਟਾ
"Numeric edited
 Character","ਅੰਕੀ ਸੰਪਾਦਿਤ
 ਅੱਖਰ"
Numeric item,ਸੰਖਿਆਤਮਿਕ ਚੀਜ਼
Numeric literal,ਸੰਖਿਆਤਮਕ ਸ਼ਾਬਦਿਕ
Numeric pad,ਸੰਖਿਆਤਮ ਪੈਡ
Numeric punch,ਸੰਖਿਆਤਮਿਕ ਪੰਚ
"Numeric
 Representation","ਸੰਖਿਆ
 ਪ੍ਰਤੀਨਿਧਤਾ"
Numeric shift,ਸੰਖਿਆਤਮਕ ਸ਼ਿਫਟ
"Numeric space
 Character","ਸੰਖਿਆਤਮਕ ਸਪੇਸ
 ਅੱਖਰ"
Numeric string,ਸੰਖਿਆਤਮਕ ਸਤਰ
Numeric word,ਸੰਖਿਆਤਮਕ ਸ਼ਬਦ
Nybble,Nybble
Nyquist rate,Nyquist ਰੇਟ
"Object architecture
 (Object-oriented
 Architecture)","ਆਬਜੈਕਟ ਆਰਕੀਟੈਕਚਰ
 (ਇਕਾਈ-ਅਧਾਰਤ)
 ਆਰਕੀਟੈਕਚਰ)"
Object code,ਆਬਜੈਕਟ ਕੋਡ
"Object code
 Compatibility","ਆਬਜੈਕਟ ਕੋਡ
 ਅਨੁਕੂਲਤਾ"
Object computer,ਆਬਜੈਕਟ ਕੰਪਿ .ਟਰ
Object deck,ਆਬਜੈਕਟ ਡੈੱਕ
Object definition,ਆਬਜੈਕਟ ਪਰਿਭਾਸ਼ਾ
Objective function,ਉਦੇਸ਼ ਕਾਰਜ
Object language,ਆਬਜੈਕਟ ਭਾਸ਼ਾ
Object library,ਆਬਜੈਕਟ ਲਾਇਬ੍ਰੇਰੀ
Object machine,ਆਬਜੈਕਟ ਮਸ਼ੀਨ
Object model,ਆਬਜੈਕਟ ਮਾਡਲ
Object module,ਆਬਜੈਕਟ ਮੋਡੀ .ਲ
"Object module
 Library","ਆਬਜੈਕਟ ਮੋਡੀ .ਲ
 ਲਾਇਬ੍ਰੇਰੀ"
"Object-oriented
 Architecture","ਆਬਜੈਕਟ-ਅਧਾਰਿਤ
 ਆਰਕੀਟੈਕਚਰ"
"Object oriented
 Language","ਆਬਜੈਕਟ
 ਭਾਸ਼ਾ"
Object pack,ਆਬਜੈਕਟ ਪੈਕ
Object phase,ਆਬਜੈਕਟ ਪੜਾਅ
Object program,ਆਬਜੈਕਟ ਪ੍ਰੋਗਰਾਮ
Object routine,ਆਬਜੈਕਟ ਰੁਟੀਨ
Object time,ਆਬਜੈਕਟ ਟਾਈਮ
Octal code,ਅਕਤੂਬਰ ਕੋਡ
Octal digit,ਅਕਤੂਬਰ ਅੰਕ
Octal number,ਅਕਤੂਬਰ ਨੰਬਰ
"Octal number
 System","ਅਕਤੂਬਰ ਨੰਬਰ
 ਸਿਸਟਮ"
Octonary,ਆਕਟੋਨਰੀ
Odd-even check,ਅਜੀਬ-ਇਥੋਂ ਤਕ ਕਿ ਜਾਂਚ
"Odd-even word
 Time","ਅਜੀਬ-ਇਵ ਇਵੀ ਵੀ
 ਸਮਾਂ"
Odd parity,ਅਜੀਬ ਸਮਾਨਤਾ
Odd parity check,ਅਜੀਬ ਸਮਾਨਤਾ ਜਾਂਚ
Office automation,ਦਫਤਰ ਆਟੋਮੈਟਿਕ
"Office information
 System","ਦਫਤਰ ਦੀ ਜਾਣਕਾਰੀ
 ਸਿਸਟਮ"
Off-line,ਆਫ-ਲਾਈਨ
Off-line equipment,ਆਫ-ਲਾਈਨ ਉਪਕਰਣ
Off-line mode,ਆਫ-ਲਾਈਨ ਮੋਡ
Off-line processing,ਆਫ-ਲਾਈਨ ਪ੍ਰੋਸੈਸਿੰਗ
Off-line storage,ਆਫ-ਲਾਈਨ ਸਟੋਰੇਜ
Off-line system,ਆਫ-ਲਾਈਨ ਸਿਸਟਮ
Off-line unit,ਆਫ-ਲਾਈਨ ਯੂਨਿਟ
Offset,ਆਫਸੈੱਟ
Offset punch,ਆਫਸੈੱਟ ਪੰਚ
Offset stacker,ਆਫਸੈੱਟ ਸਟੈਕਰ
Offset system,ਆਫਸੈੱਟ ਸਿਸਟਮ
Offset variable,ਆਫਸੈੱਟ ਵੇਰੀਏਬਲ
Off-time,ਬੰਦ-ਟਾਈਮ
On bit,ਬਿੱਟ 'ਤੇ
"On-chip control
 Logic","ਆਨ-ਚਿੱਪ ਕੰਟਰੋਲ
 ਤਰਕ"
On condition,ਸ਼ਰਤ 'ਤੇ
On demand system,ਡਿਮਾਂਡ ਸਿਸਟਮ ਤੇ
One-address,ਇਕ-ਪਤਾ
"One-address
 Instruction","ਇਕ-ਪਤਾ
 ਹਦਾਇਤ"
One-chip,ਇਕ-ਚਿੱਪ
"One-dimensional
 Language","ਇਕ-ਅਯਾਮੀ
 ਭਾਸ਼ਾ"
One-element,ਇਕ-ਤੱਤ
One-for-one,ਇਕ ਲਈ ਇਕ
"One-for-one
 Translation","ਇਕ ਲਈ ਇਕ
 ਅਨੁਵਾਦ"
"One gate (=OR
 Gate)","ਇਕ ਗੇਟ (= ਜਾਂ
 ਕਪਾਟ)"
One-level address,ਇਕ-ਪੱਧਰ ਦਾ ਪਤਾ
One-level code,ਇਕ-ਪੱਧਰ ਦਾ ਕੋਡ
One-level store,ਇਕ-ਪੱਧਰ ਦਾ ਸਟੋਰ
"One-level
 Subroutine","ਇਕ-ਪੱਧਰ
 ਸਬਬਰੋਟਾਈਨ"
One-output,ਇਕ-ਆਉਟਪੁੱਟ
One-shot circuit,ਇਕ-ਸ਼ਾਟ ਸਰਕਟ
One-stop operation,ਇਕ-ਸਟਾਪ ਆਪ੍ਰੇਸ਼ਨ
"One to one
 Assembler","ਇਕ ਤੋਂ ਇਕ
 ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ"
"One to one
 Function","ਇਕ ਤੋਂ ਇਕ
 ਫੰਕਸ਼ਨ"
"One to one onto
 Function","ਇਕ ਤੋਂ ਇਕ
 ਫੰਕਸ਼ਨ"
"One way
 Communication","ਇੱਕ ਹੀ ਰਸਤਾ
 ਸੰਚਾਰ"
One way linked list,ਇਕ ਵੇਕ ਲਿਸਟ ਵਾਲੀ ਸੂਚੀ
"One-way
 Transmission","ਇੱਕ ਹੀ ਰਸਤਾ
 ਸੰਚਾਰ"
One-way trunk,ਇਕ ਤਰਫਾ ਤਣੇ
On-line,ਆਨ-ਲਾਈਨ
"On-line batch
 Processing","ਆਨ-ਲਾਈਨ ਬੈਚ
 ਕਾਰਵਾਈ"
"On-line
 Communication","ਆਨ-ਲਾਈਨ
 ਸੰਚਾਰ"
On-line diagnostics,ਆਨ-ਲਾਈਨ ਨਿਦਾਨ
On-line equipment,ਆਨ-ਲਾਈਨ ਉਪਕਰਣ
On-line fly,ਆਨ-ਲਾਈਨ ਫਲਾਈ
On-line input,ਆਨ-ਲਾਈਨ ਇੰਪੁੱਟ
On-line mode,ਆਨ-ਲਾਈਨ ਮੋਡ
On-line plotter,ਆਨ-ਲਾਈਨ ਪਲਾਟਰ
On-line processing,ਆਨ-ਲਾਈਨ ਪ੍ਰੋਸੈਸਿੰਗ
"On-line program
 Development","ਆਨ-ਲਾਈਨ ਪ੍ਰੋਗਰਾਮ
 ਵਿਕਾਸ"
"On-line
 Programming","ਆਨ-ਲਾਈਨ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
On-line searching,ਆਨ-ਲਾਈਨ ਖੋਜ
On-line storage,ਆਨ-ਲਾਈਨ ਸਟੋਰੇਜ
On-line system,ਆਨ-ਲਾਈਨ ਸਿਸਟਮ
On-line terminal,ਆਨ-ਲਾਈਨ ਟਰਮੀਨਲ
"On-line terminal
 Test","ਆਨ-ਲਾਈਨ ਟਰਮੀਨਲ
 ਟੈਸਟ"
On-line testing,ਆਨ-ਲਾਈਨ ਟੈਸਟਿੰਗ
On-line test system,ਆਨ-ਲਾਈਨ ਟੈਸਟ ਸਿਸਟਮ
On-line unit,ਆਨ-ਲਾਈਨ ਯੂਨਿਟ
Onto function,ਫੰਕਸ਼ਨ ਤੇ
Open addressing,ਖੁੱਲਾ ਐਡਰੈੱਸ
Open code,ਖੁੱਲਾ ਕੋਡ
Open collector,ਓਪਨ ਕੁਲੈਕਟਰ
"Open collector
 Device","ਓਪਨ ਕੁਲੈਕਟਰ
 ਜੰਤਰ"
Open contact tone,ਸੰਪਰਕ ਟੋਨ ਖੋਲ੍ਹੋ
Open-ended,ਖੁੱਲੇ ਅੰਤ
Open-ended line,ਓਪਨ-ਐਂਡ ਲਾਈਨ
Open file,ਫਾਇਲ ਖੋਲੋ
Open loop control,ਲੂਪ ਕੰਟਰੋਲ ਖੋਲ੍ਹੋ
Open loop system,ਲੂਪ ਸਿਸਟਮ ਖੋਲ੍ਹੋ
Open numbering,ਖੁੱਲਾ ਨੰਬਰ
Open routine,ਖੁੱਲਾ ਰੁਟੀਨ
Open shop,ਖੁੱਲੀ ਦੁਕਾਨ
