English,Kannada
Data handling,ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ
Data mining,ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ
Data processing,ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
Data processor,ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ
Data reduced bit system,ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್
Data service,ದತ್ತಾಂಶ ಸೇವೆ
Data sheet,ಮಾಹಿತಿಯ ಕಾಗದ
Data storage,ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ
Data stream,ದತ್ತಾಂಶಗಳು
Data transformation,ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ
Data transmission,ದತ್ತಾಂಶ ಪ್ರಸಾರ
Database,ದತ್ತಸಂಚಯ
Datacasting,ದತ್ತಸೇಂದ್ರಿ
Datagram,ದಟ್ಗ್ರಾಮ್
DB meter,ಡಿಬಿ ಮೀಟರ್
Dead air,ಭೀಕರ ಗಾಳಿ
Dead short circuit,ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
Dead spot,ಜಡ ಸ್ಥಾನ
Deadlock,ಅಸ್ತವ್ಯಸ್ತತೆ
Debug programme,ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ
Debugging,ಡೀಗಗ್ ಮಾಡುವುದು
Decay of sound,ಧ್ವನಿಯ ಕೊಳೆತ
Decibel (dB),ಡೆಸಿಬೆಲ್ (ಡಿಬಿ)
Decimal,ದಶಮಾನ
Decimal code,ದಶಮಾಂಶ ಸಂಕೇತ
Decimal digit,ದಶಮಾಂಶ ಅಂಕಿಯ
Deciphering,ಅರ್ಥಚಕರ್ಯ
Decoder,ಡಿಕೋಡರ್
Decoding,ಡಿಕೋಡಿಂಗ್
Decoding in digital transmission,ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್
Decompression,ತಗ್ಗಿಸು
Decoupling,ಡಕ್ಯುಲಿಂಗ
Decoupling circuit,ಸರ್ಕ್ಯೂಟ್
Decoupling network,ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
Decryption,ನಿರ್ಣಾಯಕತೆ
Dedicated line,ಸಮರ್ಪಿತ ಸಾಲು
De-embedding,ಕಬ್ಬಿಣದ
De-emphasis,ಒತ್ತು
Default,ಗಡಿಬಿಡಿ
Defect in quality,ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ
Defective,ದೋಷಯುಕ್ತ
Defective unit,ದೋಷಯುಕ್ತ ಘಟಕ
Definition,ವಿವರಣೆ
Deflection,ತಿರುಗುವಿಕೆ
Deformation,ವಿರೂಪ
Defragmentation,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
De-gaussing coil,ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್
Degree,ಪದ
De-interleaver,ಅಂತರ್ವರ್ಧಕ
Delay line,ವಿಳಂಬ ರೇಖೆ
Delay time,ವಿಳಂಬ ಸಮಯ
Delayed frame memory,ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ
Delayed scanning,ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್
Delayed synchronization signal,ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್
Delivery,ವಿತರಣೆ
Delivery system,ವಿತರಣಾ ವ್ಯವಸ್ಥೆ
Demodulation,ಅಪಹರಣ
Demodulator card,ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್
Demultiplexer,ಕಸಾಯಿಖಾನೆ
Depth of field,ಕ್ಷೇತ್ರದ ಆಳ
Descending,ಅವರೋಹಣ
Design specification,ವಿನ್ಯಾಸ ವಿವರಣೆ
Desktop,ಮೇಜಿನ
Detector output,ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ
Deviation,ವಿಚಲನ
Device,ಸಾಧನ
Device driver,ಸಾಧನ ಚಾಲಕ
Diagnostics,ರೋಗ
Diagram,ರೇಖಾಚಿತ್ರ
Dialog track,ಸಂವಾದ ಟ್ರ್ಯಾಕ್
Diameteral mode,ವ್ಯಾಸದ ಕ್ರಮ
Diamond stylus,ವಜ್ರದ ಸ್ಟೈಲಸ್
Diaphragm,ವೇಷಭೂಷಣ
Diaphragmatic absorber,ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್
Dichotic listening,ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ
Dielectric,ಅಂಧನ
Dielectric break- down,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್
Dielectric loss,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ
Difference frequency,ವ್ಯತ್ಯಾಸ ಆವರ್ತನ
Difference frequency distortion (DFD),ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ)
Difference tone,ವ್ಯತ್ಯಾಸ ಸ್ವರ
Differential amplifier,ಭೇದಾತ್ಮಕ ವರ್ಧಕ
Diffraction,ಸಂಧಿಸುವಿಕೆ
Diffuser,ಹರಡುವವನು
Digit,ಅಂಕ
Digital,ಒಂದು ಬಗೆಯ
Digital artifact,ಅಂಕಿ
Digital audio,ಡಿಪಾರ್ಟಿ
Digital audio filter,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್
Digital audio work station,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ
Digital camera,ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ
Digital computer,ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
Digital data,ಅಂಕಿ
Digital editing,ಅಂಕಿ ಸಂಪಾದನೆ
Digital exciter,ಡಿಫೀಟರ್
Digital filter,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
Digital frame synchronizer,ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್
Digital heritage,ಡಿಜಿಟಲ್ ಪರಂಪರೆ
Digital image,ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ
Digital library,ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ
Digital meter,ಅಂಕಿ ಮಾಪಕ
Digital modulation,ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್
Digital multiplex,ಡಿಫೀಸು
Digital network,ಅಂಕಿ
Digital output,ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ
Digital playback,ಡಿಫೀಸು
Digital Radio Mondiale (DRM),ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ)
Digital recording,ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್
Digital revolution,ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ
Digital signal,ಡಿಫಾರ್ಮ್
Digital signal processing (DSP),ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ)
Digital signature,ಡಿಜಿಟಲ್ ಸಹಿ
Digital technology,ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ
Digital to analog converter,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
Digital video,ಅಂಕಿ
Digital voltmeter,ಡಿಫೀಸು
Digitalization,ಡಿಪಾಂಡೀಕರಣ
Digitization,ಡಿಜೈಟಲೀಕರಣ
Digitized video,ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ
Digitizer,ಡಿಜೀಜರ್
Dim,ಮಂದ
Dimension,ಆಯಾಮ
Dimmer,.
Diode,ಡಯೀಡೆ
Dip,ಮುಳುಗಿಸು
Diplexer,ಸಜ್ಜು
Dipole antenna,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
Direct broadcast,ನೇರ ಪ್ರಸಾರ
Direct current (d c),ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ)
Direct pick up,ನೇರ ಪಿಕ್ ಅಪ್
Direct reading instrument,ನೇರ ಓದುವ ಸಾಧನ
Direct recording,ನೇರ ರೆಕಾರ್ಡಿಂಗ್
Directional antenna,ದಿಕ್ಕಿನ ಆಂಟೆನಾ
Directional coupler,ದಿಕ್ಕಿನ
Directional microphone,ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್
Directivity,ನಿರ್ದೇಶನ
Directory,ನಿರ್ದೇಶಕ
Disable,ನಿಷ್ಪಲಿತಿ
Disc antenna,ಡಿಸ್ಕ್ ಆಂಟೆನಾ
Disc based storage,ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ
Discrete,ಪ್ರತ್ಯೇಕವಾದ
Disk,ಕೊರೆ
Disk drive,ಡಿಸ್ಕ್ ಡ್ರೈವ್
Disk quota,ಡಿಸ್ಕ್ ಕೋಟ
Diskette,ವೇಶ್ಯೆ
Dislocation,ಸ್ಥಳಾಂತರಿಸುವುದು
Dispersion,ಪ್ರಸರಣ
Displacement,ಸ್ಥಳಾಂತರ
Display,ಪ್ರದರ್ಶನ
Display unit (console),ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್)
Dissipation,ಹರಡುವುದು
Dissonance,ಅಪಶ್ರುತನ
Distilled water,ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು
Distortion,ಅಸ್ಪಷ್ಟತೆ
Distribution,ವಿತರಣೆ
Distribution amplifier,ವಿತರಣಾ ವರ್ಧಕ
Division,ವಿಭಾಗ
Divisor,ವಿಭಜಕ
Document,ದಾಖಲೆಗಳು
Dolby digital,ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್
Domain,ರೂಪ
Domain controller,ಡೊಮೇನ್ ನಿಯಂತ್ರಕ
Doppler effect,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
Double pole (dipole),ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ)
Double pole single throw switch,ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್
Double sided disk,ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್
Doublet,ದ್ವಾರಪಾಲಕ
Down coming wave,ಕೆಳಗೆ ಬರುವ ತರಂಗ
Down stream,ಕೆಳಗಡೆ
Downlink,ಕೆಳಕ್ಕೆ ಇಳಿಸು
Download,ಡೌನ್‌ಲೋಡ್
Downloading,ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
Drawing,ಚಿತ್ರ
Drilling bit,ಕೊರೆಯುವ ಬಿಟ್
Drilling machine,ಕೊರೆಯುವ ಯಂತ್ರ
Drive,ಚಾಲನೆ
Drum,ನಾಟಕ
Dry bulb temperature,ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ
Dry cell,ಒಣ ಕೋಶ
Dry solder,ಒಣ ಬೆಸುಗೆ
Dual channel mode,ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್
Dubbing,ನಾಚಿಕೆಗೇಡು
Dud,ದರ್ಜೆ
Dump,ಬ ೦ ದಿಸು
Duplex,ಡ್ಯುಪ್ಲೆಕ್ಸ್
Duration,ಅವಧಿ
Dust,ಧೂಳು
Dust bug,ಧೂಳು ದೋಷ
Dust proof,ಧೂಳು ಪ್ರೂಫ್
Duster,ಡಸ್ಟರ್
Dynamic,ಕ್ರಿಯಾಶೀಲ
Dynamic bit allocation,ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ
Dynamic intermodulation distortion (DIM),ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ)
Dynamic quantization,ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ
Dynamic range,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು
Dynamic range control,ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ
Dynamo,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
Ear phone,ಕಿವಿ ಫೋನ್
Earth,ಭೂಮಿ
Earth bulge,ಭೂಮಿಯ ಉಬ್ಬು
Earth resistance,ಭೂಮಿಯ ಪ್ರತಿರೋಧ
Earth rod,ಭೂಮಿ
Earth satellite,ಭೂಮಿಯ ಉಪಗ್ರಹ
Earth station,ಭೂಶಕ್ತಿ
Earth terminal,ಭೂಕಂಪನ
Earthing,ಜರಡಿ
Echo,ಪ್ರತಿಧ್ವನಿ
Echo chamber,ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ
Eddy current,ಎಡ್ಡಿ ಕರೆಂಟ್
Eddy current loss,ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ
Edgewise meter,ಅಂಚಿಗೆ ತಿರುಗಿ
Editing,ಸಂಪಾದನೆ
Effective antenna height,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ
Effective antenna length,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ
Effective voltage,ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್
Efficiency,ಅಖಂಡತೆ
Elasticity,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
Electric discharge,ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ
Electric field,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
Electric flash,ವಿದ್ಯುದಳ ಸಂಚಿಕೆ
Electric heater,ವಿದ್ಯುತ್ ಹೀಟರ್
Electric meter,ವಿದ್ಯುತ್ಮಾಪಕ
Electric motor,ವಿದ್ಯುತ್ ಮೋಟಾರ್
Electric shock,ವಿದ್ಯುತ್ ಆಘಾತ
Electric spark,ವಿದ್ಯುತ್ ಕಂಡಿ
Electrical appliance,ವಿದ್ಯುತ್ ಉಪಕರಣ
Electrical noise,ವಿದ್ಯುತ್ ಶಬ್ದ
Electrical storm,ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ
Electrically operated musical instrument,ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ
Electricity,ವಿದ್ಯುತ್‌
Electricity supply,ವಿದ್ಯುತ್ ಸರಬರಾಜು
Electrodynamic,ವಿದ್ಯುದ್ವೋಗದ
Electrolytic capacitor,ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ
Electromagnetic,ವಿದ್ಯುತ್ಕಾಂತೀಯ
Electromagnetic disturbance,ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ
Electromagnetic interferrence,ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ
Electromagnetic spectrum,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ
Electromagnetic wave,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ
Electromagnetic wave propagtion,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ ಪ್ರಸಾರ
Electron multiple phototube,ಎಲೆಕ್ಟ್ರಾನ್ ಬಹು ಫೋಟೊಟ್ಯೂಬ್
Electronic calculator,ವಿದ್ಯುನ್ಮಾನಿನ ಕ್ಯಾಲ್ಕುಂಡರ್
Electronic data processing (EDP),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ (ಇಡಿಪಿ)
Electronic mail (e-mail),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್)
Electronic switching system,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ
Electronics,ವಿದ್ಯುದರ್ಚಿ
Electroplating,ವಿದ್ಯುದುಜ್ಞಾನಿಕ
Electrostatic,ಸ್ಥಾಯೀ
Elevation,ಎತ್ತರ
Embedded,ಹುದುಗಿಸಿದ
Embedded audio,ಎಂಬೆಡೆಡ್ ಆಡಿಯೊ
Embedded system,ಹತೋಟಿ ವ್ಯವಸ್ಥೆ
Emblem,ಲಾಂblemನ
Emerging trends,ಉದಯೋನ್ಮುಖ ಪ್ರವೃತ್ತಿಗಳು
Emission,ಹೊರಸೂಸುವಿಕೆ
Emitter,ಹೊರಸೂಸುವಿಕೆ
Emitter follower,ಹೊರಸೂಸುವ ಅನುಪಾತ
Emitter terminal,ಹೊರಸೂಸುವ ಟರ್ಮಿನಲ್
Emitter-base-junction,ಹೊರಸೂಸುವಿಕೆ
Enable,ಸಕ್ರಿಯಗೊಳಿಸು
Enamelled wire,ಎನಾಮೆಲ್ಡ್ ತಂತಿ
Encipher,ಬೇಟೆಯಾಡುವ
Enclosure,ಆವರಣ
Encode,ಎನಿಮಿ
Encoder,ಸ್ಥಳಾಂತರಕ
Encoding,ಎನ್‌ಕೋಡಿಂಗ್
Encryption,ಗೂ ry ಕತಿದ್ದು
End mark,ಅಂತ್ಯ
End user,ಬಳಕೆದಾರ
Energy,ಶಕ್ತಿ
Energy dispersal,ಶಕ್ತಿ ಪ್ರಸರಣ
Energy distribution,ಶಕ್ತಿ ವಿತರಣೆ
Enforcement,ಜಾರಿಗೊಳಿಸುವಿಕೆ
Engine,ಎಂಜಿನ್
Engineer,ಎಂಜಿನಿಯರ್
Engineering,ಎಂಜಿನಿಯರಿಂಗ್
Engineering store,ಎಂಜಿನಿಯರಿಂಗ್ ಅಂಗಡಿ
Engraving,ಕೆತ್ತನೆ
Enhance,ವರ್ಧಿಸು
Ensemble,ತುತ್ತಾಗಿಸು
Enter key,ಕೀಲಿಯನ್ನು ನಮೂದಿಸಿ
Enterprise architecture,ಎಂಟರ್‌ಪ್ರೈಸ್ ವಾಸ್ತುಶಿಲ್ಪ
Enthalpy,ಸುಲಿಗೆ
Entropy,ಎಳೆಯ
Entropy coding,ಎಂಟ್ರೊಪಿ ಕೋಡಿಂಗ್
Entropy redundancy,ಎಂಟ್ರೊಪಿ ಪುನರುಕ್ತಿ
Equalising,ಸಮ
Equalization,ಸಮೀಕರಣ
Equalizer,ಸಮಾನ ವ್ಯಕ್ತಿ
Equipment,ಉಪಕರಣ
Equipment cover,ಸಲಕರಣೆಗಳ ಕವರ್
Equivalent,ಸಮಾನ
Erase,ಅಳಿಸು
Erase head,ತಲೆ ಅಳಿಸಿ
Erosion,ಸವೆನ
Erratic,ಅನಿಯಮಿತ
Error,ದೋಷ
Error control coding,ದೋಷ ನಿಯಂತ್ರಣ ಕೋಡಿಂಗ್
Error correction,ದೋಷ ತಿದ್ದುಪಡಿ
Error detection,ದೋಷ ಪತ್ತೆಹಚ್ಚುವಿಕೆ
Error handling,ದೋಷ ನಿರ್ವಹಣೆ
Error probability,ದೋಷ ಸಂಭವನೀಯತೆ
Ethernet,ಈಥರ್ನೆಟ್
Ethernet cable,ಈಥರ್ನೆಟ್ ಕೇಬಲ್
Eugenics,ಸುಜನನಶಾಸ್ತ್ರ
Evacuate,ವಿಲೇವಾರಿ
Exchange,ವಿನಿಮಯ
Exciter,ಅಚಾತುರ್ಯ
Execute,ಕಾರ್ಯಚೇಳಿಸು
Execution time,ಕಾರ್ಯಗತಗೊಳಿಸುವ ಸಮಯ
Exhaust,ನಿಷ್ಕಾಸ
Exit,ನಿರ್ಗಮನ
Expanded,ವಿಸ್ತರಿಸಿದ
Expansion valve,ವಿಸ್ತರಣ ಕವಾಟ
Experiment,ಪ್ರಯೋಗ
Expert system,ಪರಿಣಿತ ವ್ಯವಸ್ಥೆ
Explore,ಅನ್ವೇಷಿಸು
Explorer,ಪರಿಶೋಧಕ
Expo(exhibition),ಎಕ್ಸ್‌ಪೋ (ಪ್ರದರ್ಶನ)
Extension of power supply,ವಿದ್ಯುತ್ ಸರಬರಾಜಿನ ವಿಸ್ತರಣೆ
External control,ಬಾಹ್ಯ ನಿಯಂತ್ರಣ
External memory,ಬಾಹ್ಯ ಸ್ಮರಣೆ
External storage,ಬಾಹ್ಯ ಸಂಗ್ರಹ
External thread,ಬಾಹ್ಯ ದಾರ
Extract,ಹೊರಡಿಸಿಕೊ
Extranet,ಶೃಂಗಾರ
Fabricate,ತಯಾರಿಸು
Facet,ಮುಖ
Facsimile,ಮುಖದ
Factor,ಅಂಶ
Fade,ಮಸುಕಿಸು
Fade in,ಮಸುಕಾದ
Fade out,ಮಾಸು
Fader,ಗಲಾಟೆ
Fading,ಮರೆಯಾಗುವುದು
Fading zone,ಮರೆಯಾಗುತ್ತಿರುವ ವಲಯ
Fantom (=phantom),ಫ್ಯಾಂಟಮ್ (= ಫ್ಯಾಂಟಮ್)
Fast fourier transform (FFT) algorithm,ಫಾಸ್ಟ್ ಫೋರಿಯರ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮ್ (ಎಫ್‌ಎಫ್‌ಟಿ) ಅಲ್ಗಾರಿದಮ್
Fatal error,ಗಂಭೀರವಾದ ತಪ್ಪು
Fault,ತಪ್ಪು
Feature,ವೈಶಿಷ್ಟ್ಯ
Feed,ಆಹಾರ
Feedback,ಪ್ರತಿಕ್ರಿಯೆ
Feedback amplifier,ಪ್ರತಿಕ್ರಿಯೆ ವರ್ಧಕ
Feedback circuit,ಪ್ರತಿಕ್ರಿಯೆ ಸರ್ಕ್ಯೂಟ್
Feedback voltage,ಪ್ರತಿಕ್ರಿಯೆ ವೋಲ್ಟೇಜ್
Feeder,ಆಹಾರ ನೀಡುವವನು
Feeder cable,ಫೀಡರ್ ಕೇಬಲ್
Feeder hut,ಫೀಡರ್ ಗುಡಿಸಲು
Feeder line,ಫೀಡರ್ ಮಾರ್ಗ
Feeder system,ಫೀಡರ್ ವ್ಯವಸ್ಥೆ
Feeder wire,ಫೀಡರ್ ತಂತಿ
Fibre,ನಾರು
Fibre optics,ನಾರಿನ ದೃಗ್ವಿಜ್ಞಾನ
Fidelity,ನಿಷ್ಠೆ
Fidelity range extension,ನಿಷ್ಠೆ ಶ್ರೇಣಿ ವಿಸ್ತರಣೆ
Field,ಹೊಲತು
Field drive,ಕ್ಷೇತ್ರ ಚಾಲನೆ
Field effect transistor,ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಟ್ರಾನ್ಸಿಸ್ಟರ್
Field strength,ಕ್ಷೇತ್ರ ಶಕ್ತಿ
Field strength meter,ಕ್ಷೇತ್ರ ಶಕ್ತಿ ಮೀಟರ್
Field strength survey,ಕ್ಷೇತ್ರ ಶಕ್ತಿ ಸಮೀಕ್ಷೆ
Figure,ಆಕೃತಿ
Figure of merit,ಅರ್ಹತೆಯ ಚಿತ್ರ
Filament,ತಂತು
File,ಕಲೆ
File server,ಫೈಲ್ ಸರ್ವರ್
File system,ಫೈಲ್ ವ್ಯವಸ್ಥೆಯ
Filler,ಭರ್ತಿಸಾಮುರ
Film recorder,ಚಲನಚಿತ್ರವೀನ
Film speed,ಚಲನಚಿತ್ರದ ವೇಗ
Filter,ಫಿಲ್ಟರ್
Filter choke,ಫಿಲ್ಟರ್ ಚೋಕ್
Filter circuit,ಸರ್ಕ್ಯೂಟ್
Filtering,ಕೊಯ್ದು
Fine tuning control,ಉತ್ತಮ ಶ್ರುತಿ ನಿಯಂತ್ರಣ
Finite field,ಸೀಮಿತ ಕ್ಷೇತ್ರ
Fire wall,ಬೆಂಕಿ
Firefox,ಅಗ್ನಿಶಾಮಕ
Firing angle,ಗುಂಡಿನ ಕೋನ
Firmware,ಫರ್ಮೈವೇರ್
Fittings,ದಾವೆ
Fixed point chart,ಸ್ಥಿರ ಪಾಯಿಂಟ್ ಚಾರ್ಟ್
Fixed point item,ಸ್ಥಿರ ಪಾಯಿಂಟ್ ಐಟಂ
Flash,ಗುಟ್ಟು
Flat,ಚಪ್ಪಟೆ
Flicker,ಚಂಚಲ
Flip flop,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
Float valve,ಫ್ಲೋಟ್ ಕವಾಟ
Floating,ತೇಲುವ
Floating  battery,ತೇಲುವ ಬ್ಯಾಟರಿ
Floating point,ತೇಲುವ ಸ್ಥಳ
Floating port,ತೇಲು
Flood light,ಪ್ರವಾಹ ಬೆಳಕು
Flood lighting,ಪ್ರವಾಹ ದೀಪಗಳು
Floor,ನೆಲ
Floppy,ಫ್ಲಾಪಿ
Flow chart,ಹರಿ ಚಾರ್ಟ್
Fluctuation,ಏರಿಳಿತ
Fluid,ದ್ರವ
Fluorescent lamp,ಪ್ರತಿದೀಪಕ ದೀಪ
Fluorescent tube,ಪ್ರತಿದೀಪಕ ಕೊಳವೆ
Flutter,ಬೀಸಿಸು
Flux,ಹರಿವಾದ
Flux linkage,ಹರಿಯುವ ಸಂಪರ್ಕ
FM network,ಎಫ್‌ಎಂ ನೆಟ್‌ವರ್ಕ್
FM tower,ಎಫ್‌ಎಂ ಗೋಪುರ
Focus,ಕೇಂದ್ರೀಕರಿಸು
Focus control,ದಟ್ಟವಾದ ನಿಯಂತ್ರಣ
Focussing,ಕೇಂದ್ರೀಕರಣ
Focussing magnet,ಫೋಕಸಿಂಗ್ ಮ್ಯಾಗ್ನೆಟ್
Fog,ಮಂಜು
Foil,ಹಾಯಿಸು
Fold back,ಹಿಂದಕ್ಕೆ ಮಡಚಿ
Folded dipole,ಮಡಚಿದ ದ್ವಿಧಾಗ
Folder,ಬಾರಿ
Footage,ತುಣುಕು
Footer,ಕಾಲಮಾಪಕ
Forced oscillation,ಬಲವಂತದ ಆಂದೋಲನ
Forced ventilation,ಬಲವಂತದ ವಾತಾಯನ
Forced vibration,ಬಲವಂತದ ಕಂಪನ
Forge,ಮಡಿ
Format,ಸ್ವರೂಪ
Format shifting,ಸ್ವರೂಪ ವರ್ಗಾವಣೆ
Format tunes,ಸ್ವರೂಪದ ರಾಗಗಳು
Formatting,ದಾಟುವುದು
Forward bias,ಫಾರ್ವರ್ಡ್ ಪಕ್ಷಪಾತ
Forward biased,ಫಾರ್ವರ್ಡ್ ಪಕ್ಷಪಾತ
Forward current,ಫಾರ್ವರ್ಡ್ ಕರೆಂಟ್
Forward direction,ಫಾರ್ವರ್ಡ್ ದಿಕ್ಕು
Forward resistance,ಫಾರ್ವರ್ಡ್ ಪ್ರತಿರೋಧ
Fourier transform,ಫೋರಿಯರ್ ರೂಪಾಂತರ
Fractal,ಗದ್ದಲದ
Fragmentation,ವಿಘಟನೆ
Frame,ಚೌಕಟ್ಟು
Frame formatting,ಫ್ರೇಮ್ ಫಾರ್ಮ್ಯಾಟಿಂಗ್
Frame synchroniser,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸರ್
Framing,ಕಡ್ಡಾಯ
Free electron,ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್
Free space loss,ಉಚಿತ ಬಾಹ್ಯಾಕಾಶ ನಷ್ಟ
Free space path loss,ಉಚಿತ ಬಾಹ್ಯಾಕಾಶ ಮಾರ್ಗ ನಷ್ಟ
Frequency,ಆವರ್ತನ
Frequency allocation,ಆವರ್ಣದ ಹಂಚಿಕೆ
Frequency changer,ಆವರ್ತನದ
Frequency converter,ಆವರ್ತನ ಪರಿವರ್ತಕ
Frequency counter,ಆವರ್ತನದ ಕೌಂಟರ್
Frequency distortion,ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ
