Malayalam,Odiya
"അല്ല-അല്ലെങ്കിൽ
 ശസ്തകിയ","ନୁହେଁ-କିମ୍ବା
 ଅପରେସନ୍"
"ദയ
 പൂരക
 (= റാഡിക്സ്
 പൂരകൻ)","କିଛି ନୁହେଁ
 ପୂର୍ଣ୍ଣ
 (= ରେଡିକ୍ସ |
 ସଂପନ୍ନ)"
പ്രസ്താവന,କିଛି ରାଜ୍ୟ
"അണുകേന്ദ്രം
 സമാരംഭം
 കാരപരിപാടി","ନ୍ୟୁକ୍ଲିୟସ୍
 ପ୍ରାରମ୍ଭିକ
 ପ୍ରୋଗ୍ରାମ୍"
അസാധുവായ പ്രതീകം,ନଲ୍ ଚରିତ୍ର
"അസാധുവായ പ്രതീകം
 സ്ട്രിംഗ്","ନଲ୍ ଚରିତ୍ର
 ଷ୍ଟ୍ରିଙ୍ଗ"
ശൂന്യമായ ചക്രം,ନଲ୍ ଚକ୍ର
അസാധുവായ ഡിറ്റക്ടർ,ନଲ୍ ଡିଟେକ୍ଟର |
അസാധുവായ ലൈൻ,ନଲ୍ ଲାଇନ୍ |
"അസാധുവായ പട്ടിക (= ശൂന്യമാണ്
 പട്ടിക)","Null ତାଲିକା (= ଖାଲି) |
 ତାଲିକା)"
ശൂന്യമായ ലൊക്കേറ്റർ മൂല്യം,Null ଲୋକେଟର୍ ମୂଲ୍ୟ |
അസാധുവായ രേഖ,ନଲ୍ ରେକର୍ଡ |
"ശൂന്യമായ സ്ട്രിംഗ്
(= ശൂന്യമായ സ്ട്രിംഗ്)","ନଲ୍ ଷ୍ଟ୍ରିଙ୍ଗ୍ |
(= ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍)"
NUL അടിച്ചമർത്തുന്നു,Nul ଦମନ
നമ്പർ നിയന്ത്രണം,ସଂଖ୍ୟା ନିୟନ୍ତ୍ରଣ
നമ്പർ ക്രഞ്ചർ,ସଂଖ୍ୟା କ୍ରଞ୍ଚର୍ |
നമ്പർ ജനറേറ്റർ,ସଂଖ୍ୟା ଜେନେରେଟର
നമ്പർ ഗ്രൂപ്പ്,ସଂଖ୍ୟା ଗୋଷ୍ଠୀ
സംഖ്യ പ്ലാൻ,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
"സംഖ്യ പ്ലാൻ
 പദേശം","ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
 କ୍ଷେତ୍ର"
സംഖ്യ ശ്രേണി,ସଂଖ୍ୟା ସୀମା
"അക്കം
 പതിപാദനം","ସଂଖ୍ୟା
 ପ୍ରତିନିଧିତ୍ୱ"
"അക്കം
 പതിപാദനം
 ഏര്പ്പാട്","ସଂଖ୍ୟା
 ପ୍ରତିନିଧିତ୍ୱ
 ସିଷ୍ଟମ୍"
നമ്പർ ശ്രേണി,ସଂଖ୍ୟା କ୍ରମ
നമ്പർ സേവനം,ସଂଖ୍ୟା ସେବା
"നമ്പർ സേവനം
 ടെലഫോണ്ഓപ്പറേറ്റര്","ସଂଖ୍ୟା ସେବା
 ଅପରେଟର୍"
സംഖ്യ സിസ്റ്റം,ସାଂଖ୍ୟିକ ବ୍ୟବସ୍ଥା
സംഖ്യാ വിശകലനം,ସାଂଖ୍ୟିକ ବିଶ୍ଳେଷଣ |
സംഖ്യാ കോഡ്,ସାଂଖ୍ୟିକ କୋଡ୍
സംഖ്യാ നിയന്ത്രണം,ସାଂଖ୍ୟିକ ନିୟନ୍ତ୍ରଣ |
സംഖ്യാ ഡാറ്റ,ସାଂଖ୍ୟିକ ତଥ୍ୟ |
"സംഖ്യാ രേഖീയ
 ആൽജിബ്ര","ସାଂଖ୍ୟିକ ରେଖା |
 ବୀଜେବ୍ରା |"
സംഖ്യാ സ്ഥിരത,ସାଂଖ୍ୟିକ ସ୍ଥିରତା |
സംഖ്യാ ടേപ്പ്,ସାଂଖ୍ୟିକ ଟେପ୍ |
"നൂമ്പാറിക് ആറ്റോമിക്
 പതീകം","ସାଂଖ୍ୟିକ ପରମାଣୁ
 ପ୍ରତୀକ"
"എണ്ണ
 ബാക്ക്-സ്പേസ്
 കഥാപാതം","ସାଂଖ୍ୟିକ
 ବ୍ୟାକ୍-ସ୍ପେସ୍
 ବର୍ଣ୍ଣ"
സംഖ്യാ ബിറ്റ് ഡാറ്റ,ସାଂଖ୍ୟିକ ବିଟ୍ ଡାଟା |
സംഖ്യാ പ്രതീകം,ସାଂଖ୍ୟିକ ବର୍ଣ୍ଣ
"സംഖ്യാ പ്രതീകം
 ഡാറ്റ","ସାଂଖ୍ୟିକ ବର୍ଣ୍ଣ
 ତଥ୍ୟ"
"സംഖ്യാ പ്രതീകം
 സജ്ജീകൃതരംഗം","ସାଂଖ୍ୟିକ ବର୍ଣ୍ଣ
 ସେଟ୍ କରନ୍ତୁ |"
"സംഖ്യാ പ്രതീകം
 ഉപഗണം","ସାଂଖ୍ୟିକ ବର୍ଣ୍ଣ
 ସବ୍ସିଟ୍ |"
സംഖ്യാ കോഡ്,ସାଂଖ୍ୟିକ କୋଡ୍ |
"സംഖ്യാ-കോഡെഡ്
 പ്രതീക സെറ്റ്","ସାଂଖ୍ୟିକ-କୋଡେଡ୍ |
 ବର୍ଣ୍ଣ ସେଟ୍ |"
സംഖ്യാ നിയന്ത്രണം,ସାଂଖ୍ୟିକ ନିୟନ୍ତ୍ରଣ |
സംഖ്യാ ഡാറ്റ,ସାଂଖ୍ୟିକ ତଥ୍ୟ |
"സംഖ്യാ എഡിറ്റുചെയ്തു
 കഥാപാതം","ସାଂଖ୍ୟିକ ସମ୍ପାଦିତ |
 ବର୍ଣ୍ଣ"
സംഖ്യാ ഇനം,ସାଂଖ୍ୟିକ ଆଇଟମ୍ |
സംഖ്യാ അക്ഷരാർത്ഥത്തിൽ,ସାଂଖ୍ୟିକ ଆକ୍ଷରିକ |
സംഖ്യാ പാഡ്,ସାଂଖ୍ୟିକ ପ୍ୟାଡ୍ |
സംഖ്യാ പഞ്ച്,ସାଂଖ୍ୟିକ ଦଣ୍ଡ |
"എണ്ണ
 പതിപാദനം","ସାଂଖ୍ୟିକ
 ପ୍ରତିନିଧିତ୍ୱ"
സംഖ്യാ ഷിഫ്റ്റ്,ସାଂଖ୍ୟିକ SHIFT |
"സംഖ്യാ ഇടം
 കഥാപാതം","ସାଂଖ୍ୟିକ ସ୍ଥାନ
 ବର୍ଣ୍ଣ"
സംഖ്യാ സ്ട്രിംഗ്,ସାଂଖ୍ୟିକ ଷ୍ଟ୍ରିଙ୍ଗ
സംഖ്യാ വാക്ക്,ସାଂଖ୍ୟିକ ଶବ୍ଦ
നിബിൾ,Nybleble
Nyquist നിരക്ക്,Nyquist ହାର
"ഒബ്ജക്റ്റ് ആർക്കിടെക്ചർ
 (ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 വാസ്തുവിദ്യ)","ବସ୍ତୁ ସ୍ଥାପତ୍ୟ
 (ଅବଜେକ୍ଟ-ଆଧାରିତ
 ସ୍ଥାପତ୍ୟ)"
ഒബ്ജക്റ്റ് കോഡ്,ବସ୍ତୁ ନିର୍ଦ୍ଦେଶ
"ഒബ്ജക്റ്റ് കോഡ്
 അനുയോജ്യത","ବସ୍ତୁ ନିର୍ଦ୍ଦେଶ
 ସୁସଙ୍ଗତତା"
ഒബ്ജക്റ്റ് കമ്പ്യൂട്ടർ,ବସ୍ତୁ କମ୍ପ୍ୟୁଟର
ഒബ്ജക്റ്റ് ഡെക്ക്,ବସ୍ତୁ ଡେକ୍
ഒബ്ജക്റ്റ് നിർവചനം,ବସ୍ତୁ ସଂଜ୍ଞା
വസ്തുനിഷ്ഠമായ പ്രവർത്തനം,ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍
ഒബ്ജക്റ്റ് ഭാഷ,ବସ୍ତୁ ଭାଷା
ഒബ്ജക്റ്റ് ലൈബ്രറി,ବସ୍ତୁ ଲାଇବ୍ରେରୀ |
ഒബ്ജക്റ്റ് മെഷീൻ,ବସ୍ତୁ ଯନ୍ତ୍ର
ഒബ്ജക്റ്റ് മോഡൽ,ବସ୍ତୁ ମଡେଲ
ഒബ്ജക്റ്റ് മൊഡ്യൂൾ,ବସ୍ତୁ ବିନୋଯୋଗ
"ഒബ്ജക്റ്റ് മൊഡ്യൂൾ
 പുസ്തകശാല","ବସ୍ତୁ ବିନୋଯୋଗ
 ଲାଇବ୍ରେରୀ |"
"ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 വാസ്തുവിദ","ବସ୍ତୁ-ଆଧାରିତ
 ସ୍ଥାପତ୍ୟ"
"ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 ഭാഷ","ବସ୍ତୁ ଭିତ୍ତିକ |
 ଭାଷା"
ഒബ്ജക്റ്റ് പായ്ക്ക്,ବସ୍ତୁ ପ୍ୟାକ୍
ഒബ്ജക്റ്റ് ഘട്ടം,ବସ୍ତୁ ପର୍ଯ୍ୟାୟ
ഒബ്ജക്റ്റ് പ്രോഗ്രാം,ବସ୍ତୁ ବିନ୍ୟାସ
ഒബ്ജക്റ്റ് ദിനചീയ,ବସ୍ତୁ ରୁଟିନ୍ |
ഒബ്ജക്റ്റ് സമയം,ବସ୍ତୁ ସମୟ
ഒക്ടക് കോഡ്,ଅକ୍ଟାଲ କୋଡ୍ |
ഒക്ടൽ ഡിജിറ്റ്,ଅକ୍ଟାଲ୍ ଅଙ୍କ |
ഒക്ടൽ നമ്പർ,ଅକ୍ଟାଲ୍ ସଂଖ୍ୟା |
"ഒക്ടൽ നമ്പർ
 ഏര്പ്പാട്","ଅକ୍ଟାଲ୍ ସଂଖ୍ୟା |
 ସିଷ୍ଟମ୍"
ഒക്ടോറിയ,ଅସିଟୋନାରୀ |
ഒറ്റ-ഇരട്ട പരിശോധന,ଅଦ୍ଭୁତ-ଯାଞ୍ଚ |
"വിചിത്രമായ വാക്ക്
 കാലം","ଅଦ୍ଭୁତ-ଶବ୍ଦ |
 ସମୟ"
വിചിത്രമായ പാരിറ്റി,ଅଦ୍ଭୁତ ଯୁଗଳ |
വിചിത്രമായ പാരിറ്റി പരിശോധന,ଅଦ୍ଭୁତ ପାର୍ସନ୍ ଯାଞ୍ଚ |
ഓഫീസ് ഓട്ടോമേഷൻ,ଅଫିସ୍ ସ୍ୱୟଂଚାଳିତ
"ഓഫീസ് വിവരങ്ങൾ
 ഏര്പ്പാട്","ଅଫିସ୍ ସୂଚନା
 ସିଷ୍ଟମ୍"
ഓഫ്-ലൈൻ,ଅଫ-ଲାଇନ୍ |
ഓഫ്-ലൈൻ ഉപകരണങ്ങൾ,ଅଫ୍ ଲାଇନ୍ ଉପକରଣ |
ഓഫ്-ലൈൻ മോഡ്,ଅଫ୍ ଲାଇନ୍ ମୋଡ୍ |
ഓഫ്-ലൈൻ പ്രോസസ്സിംഗ്,ଅଫ୍ ଲାଇନ୍ ପ୍ରକ୍ରିୟାକରଣ |
ഓഫ്-ലൈൻ സംഭരണം,ଅଫ୍ ଲାଇନ୍ ଷ୍ଟୋରେଜ୍ |
ഓഫ്-ലൈൻ സിസ്റ്റം,ଅଫ-ଲାଇନ୍ ସିଷ୍ଟମ୍ |
ഓഫ്-ലൈൻ യൂണിറ്റ്,ଅଫ୍ ଲାଇନ୍ ୟୁନିଟ୍ |
ഓഫ്സെറ്റ്,ଅଫସେଟଗୁଡିକ
ഓഫ്സെറ്റ് പഞ്ച്,ଅଫସେଟ୍ ପୁଞ୍ଚ |
ഓഫ്സെറ്റ് സ്റ്റാക്കർ,ଅଫସେଟ୍ ଷ୍ଟାକର୍ |
ഓഫ്സെറ്റ് സിസ്റ്റം,ଅଫସେଟ୍ ସିଷ୍ଟମ୍ |
വേരിയബിൾ,ଭେରିଏବଲ୍ ଭେରିଏବଲ୍ |
ഓഫ്-സമയം,ବନ୍ଦ ସମୟ
ബിറ്റ്,ବିଟ୍ ଉପରେ
"ഓൺ-ചിപ്പ് നിയന്ത്രണം
 തര്ക്കശാസ്തം","ଚିପ୍ ନିୟନ୍ତ୍ରଣ |
 ତର୍କ"
വ്യവസ്ഥയിൽ,ଅବସ୍ଥା ଉପରେ
ഡിമാൻഡ് സിസ്റ്റത്തിൽ,ଚାହିଦା ବ୍ୟବସ୍ଥାରେ
വൺ-വിലാസം,ଏକ-ଠିକଣା
"വൺ-വിലാസം
 നിര്ദ്ദേശം","ଏକ-ଠିକଣା
 ନିର୍ଦ୍ଦେଶ"
വൺ-ചിപ്പ്,ଗୋଟିଏ ଚିପ୍ |
"മൃദുവായ
 ഭാഷ","ଏକ-ଡାଇମେନ୍ସନାଲ୍ |
 ଭାଷା"
വൺ-ഘടകം,ଗୋଟିଏ ଉପାଦାନ |
ഒരെണ്ണം,ଗୋଟିଏ ପାଇଁ ଗୋଟିଏ |
"ഒരെണ്ണം
 വിവർത്തനം","ଗୋଟିଏ ପାଇଁ ଗୋଟିଏ |
 ଅନୁବାଦ"
"ഒരു ഗേറ്റ് (= അല്ലെങ്കിൽ
 ഗേറ്റ്)","ଗୋଟିଏ ଫାଟକ (= କିମ୍ବା
 ଫାଟକ)"
ഒരു ലെവൽ വിലാസം,ଗୋଟିଏ ସ୍ତରୀୟ ଠିକଣା |
ഒരു ലെവൽ കോഡ്,ଗୋଟିଏ ସ୍ତରୀୟ କୋଡ୍ |
ഒരു ലെവൽ സ്റ്റോർ,ଗୋଟିଏ ସ୍ତରୀୟ ଦୋକାନ |
"ഒരു തലത്തിലുള്ള
 ഉറക്കുഴൂട്ട","ଗୋଟିଏ ସ୍ତରୀୟ
 ସବ୍ରୋଟାଇନ୍ |"
ഒരു output ട്ട്പുട്ട്,ଗୋଟିଏ-ଆଉଟପୁଟ୍ |
ഒറ്റ-ഷോട്ട് സർക്യൂട്ട്,ଗୋଟିଏ ଗୁଳି ସର୍କିଟ |
ഒരൊറ്റ സ്റ്റോപ്പ് പ്രവർത്തനം,ଗୋଟିଏ ଷ୍ଟପ୍ ଅପରେସନ୍ |
"ഒന്ന് മുതൽ ഒന്ന് വരെ
 അസംബ്ലി","ଜଣକୁ ଜଣ
 ଏକତ୍ରିତ |"
"ഒന്ന് മുതൽ ഒന്ന് വരെ
 പവര്ത്തിക്കുക","ଜଣକୁ ଜଣ
 କାର୍ଯ୍ୟ"
"ഒന്ന് മുതൽ ഒന്ന് വരെ
 പവര്ത്തിക്കുക","ଗୋଟିଏ ପାଇଁ ଗୋଟିଏ |
 କାର୍ଯ୍ୟ"
"ഒരു ദിശയിൽ
 വാര്ത്താവിനിമയം","ଏକ ପାଖିଆ
 ଯୋଗାଯୋଗ |"
ഒരു വഴി ലിങ്കുചെയ്ത പട്ടിക,ଗୋଟିଏ ମାର୍ଗ ଲିଙ୍କ୍ ହୋଇଥିବା ତାଲିକା |
"ഒരു ദിശയിൽ
 പകർച്ച","ଏକ ପାଖିଆ
 ସଂକ୍ରମଣ"
വൺവേ ട്രങ്ക്,ଏକ-ୱେ ଟ୍ରଙ୍କ୍ |
ഓൺലൈനിൽ,ଅନଲାଇନରେ |
"ഓൺ-ലൈൻ ബാച്ച്
 നടപടി","ଅନଲାଇନ୍ ବ୍ୟାଚ୍ |
 ପ୍ରକ୍ରିୟାକରଣ"
"ഓൺലൈനിൽ
 വാര്ത്താവിനിമയം","ଅନଲାଇନରେ |
 ଯୋଗାଯୋଗ |"
ഓൺ-ലൈൻ ഡയഗ്നോസ്റ്റിക്സ്,ଅନଲାଇନ୍ ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
ഓൺലൈൻ ഉപകരണങ്ങൾ,ଲାଇନ୍ ଉପକରଣଗୁଡ଼ିକ |
ഓൺ-ലൈൻ ഈച്ച,ଅନଲାଇନ୍ ଫ୍ଲାଏ |
ഓൺലൈനിൽ ഇൻപുട്ട്,ଅନ-ଲାଇନ୍ ଇନପୁଟ୍ |
ഓൺ-ലൈൻ മോഡ്,ଅନଲାଇନ୍ ମୋଡ୍ |
ഓൺ-ലൈൻ പ്ലോട്ടർ,ଅନଲାଇନ୍ ପ୍ଲଟର୍ |
ഓൺ-ലൈൻ പ്രോസസ്സിംഗ്,ଅନ୍-ଲାଇନ୍ ପ୍ରକ୍ରିୟାକରଣ |
"ഓൺലൈൻ പ്രോഗ്രാം
 വികസനം","ଅନଲାଇନ୍ ପ୍ରୋଗ୍ରାମ୍ |
 ବିକାଶ"
"ഓൺലൈനിൽ
 പ്രോഗ്രാമിംഗ്","ଅନଲାଇନରେ |
 ପ୍ରୋଗ୍ରାମିଂ"
ഓൺ-ലൈൻ തിരയൽ,ଅନ୍-ଲାଇନ୍ ସନ୍ଧାନ |
ഓൺ-ലൈൻ സംഭരണം,ଅନ୍-ଲାଇନ୍ ଷ୍ଟୋରେଜ୍ |
ഓൺലൈൻ സിസ്റ്റം,ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |
ഓൺ-ലൈൻ ടെർമിനൽ,ଅନ-ଲାଇନ୍ ଟର୍ମିନାଲ୍ |
"ഓൺ-ലൈൻ ടെർമിനൽ
 പരീക്ഷണസന്വദായം","ଅନ-ଲାଇନ୍ ଟର୍ମିନାଲ୍ |
 ପରୀକ୍ଷା"
ഓൺ-ലൈൻ പരിശോധന,ଅନ୍-ଲାଇନ୍ ପରୀକ୍ଷଣ |
ഓൺ-ലൈൻ ടെസ്റ്റ് സിസ്റ്റം,ଅନଲାଇନ୍ ପରୀକ୍ଷା ବ୍ୟବସ୍ଥା |
ഓൺ-ലൈൻ യൂണിറ്റ്,ଅନଲାଇନ୍ ୟୁନିଟ୍ |
പ്രവർത്തനത്തിലേക്ക്,ସ୍ଥାନାନ୍ତରଣ
വിലാസത്തെ തുറക്കുക,ଠିକଣା ଖୋଲ
കോഡ് തുറക്കുക,ଖୋଲା କୋଡ୍
തുറന്ന കളക്ടർ,ଖୋଲାଯାଇଥିବା କଲେକ୍ଟର |
"തുറന്ന കളക്ടർ
 ഉപായം","ଖୋଲାଯାଇଥିବା କଲେକ୍ଟର |
 ଉପକରଣ"
കോൺടാക്റ്റ് ടോൺ തുറക്കുക,ଖୋଲା ଯୋଗାଯୋଗ ସ୍ୱର |
ഓപ്പൺ-എൻഡ്,ଖୋଲା ସମାପ୍ତ
ഓപ്പൺ-എൻഡ് ലൈൻ,ଖୋଲା ଧାଡି ରେଖା |
ഫയൽ തുറക്കുക,ଓପନ୍ ଫାଇଲ୍
തുറന്ന ലൂപ്പ് നിയന്ത്രണം തുറക്കുക,ଲୁପ୍ ନିୟନ୍ତ୍ରଣ ଖୋଲନ୍ତୁ |
തുറന്ന ലൂപ്പ് സിസ്റ്റം തുറക്കുക,ଓପପ୍ ସିଷ୍ଟମ୍ ଖୋଲନ୍ତୁ |
തുറന്ന നമ്പറിംഗ്,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
തുറന്ന ദിനചര,ରୁଟିନ୍ ଖୋଲନ୍ତୁ |
തുറന്ന ഷോപ്പ്,ଖୋଲା ଦୋକାନ
"തുറന്ന ഷോപ്പ്
 ശസ്തകിയ","ଖୋଲା ଦୋକାନ
 ଅପରେସନ୍"
തുറക്കുക സബ്റൂട്ടൈൻ,ସବ୍ରୋଟାଇନ୍ ଖୋଲନ୍ତୁ |
തുറന്ന സിസ്റ്റം,ଖୋଲା ସିଷ୍ଟମ୍
"തുറന്ന സംവിധാനങ്ങൾ
 പരസ്പരവിരുദ്ധമായ","ଖୋଲିବା ସିଷ୍ଟମ୍ |
 ଅନ୍ତରାପୃଷ୍ଠଗୁଡିକ"
"തുറന്ന സംവിധാനങ്ങൾ
 പരസ്പരവിരുദ്ധമായ","ଖୋଲିବା ସିଷ୍ଟମ୍ |
 ଆନ୍ତରିକତାରଡ଼ିଆଚନା"
വയർ തുറന്നു,ଖୋଲା ତାର
ഓപ്പൺ-വയർ ലൈൻ,ଖୋଲା-ତାର ରେଖା |
ഓപ്പറേഷൻ,ଅପରେଣ୍ଡ
പ്രവർത്തന ഫീൽഡ്,ଅପରେଣ୍ଡ ଫିଲ୍ଡ
മോഡ് പ്രവർത്തനക്ഷമമാക്കുക,ମୋଡ୍ ଚଲାନ୍ତୁ |
ഓപ്പറേറ്റിംഗ് കാലതാമസം,ଅପରେଟିଂ ବିଳମ୍ବ |
"ഓപ്പറേറ്റിംഗ്
 പരിസ്ഥിതി","କାର୍ଯ୍ୟ କରୁଛି
 ପରିବେଶ"
ഓപ്പറേറ്റിംഗ് ശ്രേണി,ଅପରେଟିଂ ପରିସର |
ഓപ്പറേറ്റിംഗ് അനുപാതം,କାର୍ଯ୍ୟ ଅନୁପାତ
പ്രവർത്തന ഇടം,ଅପରେଟିଂ ସ୍ପେସ୍
ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,ପରିଚାଳନା ପ୍ରଣାଳୀ
"ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
 പവര്ത്തിക്കുക","ପରିଚାଳନା ପ୍ରଣାଳୀ
 କାର୍ଯ୍ୟ"
പ്രവർത്തിക്കുന്ന സമയം,ଉନ୍ନତ ସମୟ
"പ്രവർത്തിക്കുന്ന വോൾട്ടളവ്
 സൂചകം","ଅପରେଟିଂ ଭୋଲଟେଜ୍ |
 ସୂଚକ"
ശസ്തകിയ,ଅପରେସନ୍
"പ്രവർത്തനക്ഷമമായ
 കഥാപാതം","କାର୍ଯ୍ୟକ୍ଷମ
 ବର୍ଣ୍ଣ"
പ്രവർത്തന മോഡ്,କାର୍ଯ୍ୟକ୍ଷମ ମୋଡ୍
പ്രവർത്തന ചിഹ്നം,କାର୍ଯ୍ୟକ୍ଷମ ଚିହ୍ନ
പ്രവർത്തന യൂണിറ്റ്,କାର୍ଯ୍ୟକ୍ଷମ ୟୁନିଟ୍ |
പ്രവർത്തന വാക്ക്,କାର୍ଯ୍ୟକ୍ଷମ ଶବ୍ଦ
ഓപ്പറേഷൻ കോഡ്,ଅପରେସନ୍ କୋଡ୍
"പ്രവർത്തന നിയന്ത്രണം
 ഭാഷ","ଅପରେସନ୍ ନିୟନ୍ତ୍ରଣ
 ଭାଷା"
"പ്രവർത്തന നിയന്ത്രണം
 പ്രസ്താവന","ଅପରେସନ୍ ନିୟନ୍ତ୍ରଣ
 ଷ୍ଟେଟମେଣ୍ଟ"
ഓപ്പറേഷൻ സൈക്കിൾ,ଅପରେସନ୍ ଚକ୍ର
പ്രവർത്തന ഡീകോഡർ,ଅପରେସନ୍ ଡେକୋଡର୍ |
"ശസ്തകിയ
 മുഖഭാവം","ଅପରେସନ୍
 ଅଭିବ୍ୟକ୍ତି"
പ്രവർത്തന ഫീൽഡ്,ଅପରେସନ୍ କ୍ଷେତ୍ର
പ്രവർത്തന നമ്പർ,ଅପରେସନ୍ ନମ୍ବର
പ്രവർത്തന ഭാഗം,ଅପରେସନ୍ ଅଂଶ
ഓപ്പറേഷൻ അനുപാതം,ଅପରେସନ୍ ଅନୁପାତ
"പ്രവർത്തന വിശകലനം
 (= പ്രവർത്തനങ്ങൾ
 ഗവേഷണം)","ଅପରେସନ୍ ଆନାଲିସିସ୍ |
 (= ଅପରେସନ୍ |
 ଅନୁସନ୍ଧାନ)"
പ്രവർത്തന നിയന്ത്രണം,ଅପରେସନ୍ ନିୟନ୍ତ୍ରଣ |
"ഓപ്പറേഷനുകൾ
 മൾട്ടിടാസ്കോം","ଅପରେସନ୍ସ
 ମଲ୍ଟିଟିଟାସ୍କ୍ |"
പ്രവർത്തന സമയം,ଅପରେସନ୍ ସମୟ
ടെലഫോണ്ഓപ്പറേറ്റര്,ଅପରେଟର୍
"ടെലഫോണ്ഓപ്പറേറ്റര്
 അധികാരപ്പെടുത്തല്
 രേഖ","ଅପରେଟର୍
 ପ୍ରାଧିକରଣ
 ରେକର୍ଡ"
"ടെലഫോണ്ഓപ്പറേറ്റര്
 ആജ്ഞാപിക്കുക","ଅପରେଟର୍
 ନିର୍ଦ୍ଦେଶ"
ഓപ്പറേറ്റർ കൺസോൾ,ଅପରେଟର୍ କନସୋଲ୍ |
"ഓപ്പറേറ്റർ നിയന്ത്രണം
 ഭാഷ","ଅପରେଟର୍ ନିୟନ୍ତ୍ରଣ
 ଭାଷା"
"ഓപ്പറേറ്റർ നിയന്ത്രണം
 പാനം","ଅପରେଟର୍ ନିୟନ୍ତ୍ରଣ
 ପ୍ୟାନେଲ୍ |"
ഓപ്പറേറ്റർ പിശക്,ଅପରେଟର୍ ତ୍ରୁଟି |
"ഓപ്പറേറ്റർ മാർഗ്ഗനിർദ്ദേശം
 കോഡ്","ଅପରେଟର୍ ମାର୍ଗଦର୍ଶନ
 କୋଡ୍"
"ടെലഫോണ്ഓപ്പറേറ്റര്
 ഇടപെടല്
 വിഭാഗം","ଅପରେଟର୍
 ହସ୍ତକ୍ଷେପ
 ବିଭାଗ"
ഓപ്പറേറ്റർ സന്ദേശം,ଅପରେଟର୍ ବାର୍ତ୍ତା |
ഓപ്പറേറ്റർ ഭാഗം,ଅପରେଟର୍ ଅଂଶ
ഓപ്പറേറ്റർ തുമ്പിക്കൈ,ଅପରେଟର୍ ଟ୍ରଙ୍କ୍
ഒപി രജിസ്റ്റർ,OP ରେଜିଷ୍ଟର |
"ഒപ്റ്റിക്കൽ ബൈനറി
 ട്രീ തിരയൽ","ଅପ୍ଟିକାଲ୍ ବାଇନାରୀ |
 ସର୍ଚ୍ଚ ଗଛ |"
"ഒപ്റ്റിക്കൽ പ്രതീകം
 തിരിച്ചറിയല്","ଅପ୍ଟିକାଲ୍ ବର୍ଣ୍ଣ
 ସ୍ୱୀକୃତି"
ഒപ്റ്റിക്കൽ ഫൈബർ,ଅପ୍ଟିକାଲ୍ ଫାଇବର |
ഒപ്റ്റിക്കൽ ഫോണ്ട്,ଅପ୍ଟିକାଲ୍ ଫଣ୍ଟ |
"ഒപ്റ്റിക്കൽ മാർക്ക്
 വായന","ଅପ୍ଟିକାଲ୍ ମାର୍କ |
 ପ reading ିବା"
ഒപ്റ്റിക്കൽ മെമ്മറി,ଅପ୍ଟିକାଲ୍ ମେମୋରୀ |
ഒപ്റ്റിക്കൽ റീഡർ,ଅପ୍ଟିକାଲ୍ ରିଡର୍ |
ഒപ്റ്റിക്കൽ സ്കാനർ,ଅପ୍ଟିକାଲ୍ ସ୍କାନର୍ |
ഒപ്റ്റിക്കൽ സ്കാനിംഗ്,ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |
ഒപ്റ്റിക്കൽ വണ്ട്,ଅପ୍ଟିକାଲ୍ ୱାଣ୍ଡ |
"ഒപ്റ്റിമൽ ലയനം
 വൃക്ഷം","ସର୍ବୋତ୍କୃଷ୍ଟ ମିଶ୍ରଣ |
 ଗଛ"
ഒപ്റ്റിമൈസേഷൻ,ଅପ୍ଟିମାଇଜେସନ୍
ഒപ്റ്റിമൽ കോഡിംഗ്,ଅପ୍ଟିମମ୍ କୋଡିଂ |
"ഒപ്റ്റിമല്
 പ്രോഗ്രാമിംഗ്","ଅପ୍ଟିମମ୍
 ପ୍ରୋଗ୍ରାମିଂ"
ഇഷ്ടം,ବିକଳ୍ପ
"ഓപ്ഷണൽ നിർത്തുക
 നിര്ദ്ദേശം","ବ tion କଳ୍ପିକ ହଲ୍ଟ
 ନିର୍ଦ୍ଦେଶ"
"ഓപ്ഷണൽ പണ്ഡിതാദം
 നിര്ദ്ദേശം","ବ al କଳ୍ପିକ ବିରତି
 ନିର୍ଦ୍ଦେଶ"
