Malayalam,English
Minkif,Motif
കാലഹരണപ്പെട്ട ഫോം,Motile form
കരിനിൽ ബീപ്പ്,Motile spore
മോട്ടോര് ഫൈബർ,Motor fibre
മോട്ടോർ ന്യൂറോൺ,Motor neuron
അച്ചുത,Mould
ചലനം,Movement
ലോക്കോമോന്റെ ചലനം,Movement of locomotion
എം-ഫേസ് ഘടകം പ്രോത്സാഹിപ്പിക്കുന്നു (എംപിഎഫ്),M-phase promoting factor (MPF)
മിറിഗൽ,Mrigal
മ്യൂക്കോവലിക്ക്,Mucopeptide
മ്യൂക്കോപ്രോട്ടൻ,Mucoprotein
മ്യൂക്കോളർ,Mucor
മ്യൂക്കോസ അസോസിയേറ്റഡ് ലിംഫോയിഡ് ടിഷ്യു,Mucosa associated lymphoid tissue
മ്യൂക്കോസ മെംബ്രൺ,Mucosa membrane
കഫം ഗ്രന്ഥി,Mucous gland
കഫം മെംബറേൻ (മ്യൂക്കോസ),Mucous membrane (mucosa)
മഫ്ലിംഗ് ശബ്ദം,Muffling noise
മുള്ളറിയൻ മിമിക്രി,Mullerian mimicry
മൾട്ടിക്കിലാർ ജീവികൾ,Multicellular organism
മൾട്ടിക്കോലോറൂർ ഫ്ലൂറസെൻസ്,Multicolour fluorescence
മൾട്ടിപോസ്റ്റേറ്റ്,Multicostate
മൊണ്ടിക്കം,Multifission
മൾട്ടിലോഡ് - 375,Multiload - 375
മൾട്ടിനസ്ലെറ്റ്,Multinucleate
മൾട്ടിനോവലറ്റെ ടെറസ്റ്റർ,Multiovulatae terrestress
ഗുളിക,Multiovulate
മൾട്ടിപരൈസം,Multiparasitism
മൾട്ടിപ്പരസ്,Multiparous
മൾട്ടിപ്പരസ്,Multiparous
ഒന്നിലധികം അല്ലെൽ,Multiple allele
ഒന്നിലധികം അല്ലെലിസം,Multiple allelism
ഒന്നിലധികം വിഘടനം,Multiple fission
ഒന്നിലധികം അണ്ഡോത്പാദന ഭ്രൂണം ട്രാൻസ്ഫർ ടെക്നിക് (മോൺ),Multiple ovulation embryo transfer technique (MOET)
ഗുണനം,Multiplication
ഗുണിത വളർച്ച,Multiplicative growth
മൾട്ടി റിപോളാർ നാഡി സെൽ,Multipolar nerve cell
മൾട്ടി റിപോളാർ ന്യൂറോൺ,Multipolar neuron
മൾട്ടി പർപ്പസ് ഉപകരണം,Multipurpose instrument
മമ്പള്,Mumps
മുറിൻ,Murein
മേശക്കൻ ആഭ്യന്തര,Musca domestica
മുസ്സിഡേ,Muscidae
മസിൽ ഫൈബർ,Muscle fibre
പേശി വിശ്രമം,Muscle relaxtion
പേശി ടിഷ്യു,Muscle tissue
പേശി,Muscular
പേശി ഡിസ്ട്രോഫി,Muscular dystrophy
പേശി ഡിസ്ട്രോഫി,Muscular dystrophy
പേശി കാൽ,Muscular foot
പേശി പ്രസ്ഥാനം,Muscular movement
പേശി പിരിമുറുക്കം,Muscular tension
മസ്കുലസ്,Muscularis
മസ്കുലാരിസ് തീവ്ര,Muscularis extrema
പേശകം,Musculature
കൂണ്,Mushroom
മുത്തുച്ചിട്ട്,Mussel
മ്യൂട്ടജെൻ,Mutagen
മ്യൂട്ടന്റ് അല്ലെൽ,Mutant allele
മ്യൂട്ടേഷൻ,Mutation
മ്യൂട്ടേഷൻ ബ്രീഡിംഗ്,Mutation breeding
മ്യൂട്ടേഷൻ സിദ്ധാന്തം,Mutation theory
പരസ്പരസംബന്ധമായവാദം,Mutualism
പരസ്പരം പ്രയോജനകരമായ,Mutually beneficial
മയസ്തീനിയ ഗ്രാവിസ്,Myasthenia gravis
Mycelium,Mycelium
മൈകോബാക്ടീരിയ,Mycobacterium
Mycobiont,Mycobiont
മൈക്കിക് ആസിഡ്,Mycoic acid
മൈകോപ്ലാസ്മ,Mycoplasma
Mycorhiza,Mycorrhiza
Mycorhizal,Mycorrhizal
മൈലെൻസ്ഫലോൺ,Myelencephalon
മൈലിൻ കവചം,Myelin sheath
മൈലിനേറ്റഡ്,Myilinated
മയോകാർഡിയൽ ഫൈബർ,Myocardial fibre
ഹൃദയാഘാതം,Myocardial infarction
മയോകാർഡിയം,Myocardium
Myoepillium,Myoepithelium
Myofibril,Myofibril
മയോജെനിക് സംവിധാനം,Myogenic mechanism
മയോഗ്ലോബിൻ,Myoglobin
മൊമെട്രിയം,Myometrium
മയോസിൻ,Myosin
Myrificaceaee,Myristicaceae
Myrmecophily,Myrmecophily
മൈക്സോമിസെറ്റ്സ് അംഗം,Myxomycetes member
മെറ്റാറ്റാറ്റസ്,Metatarsus
N-acetatl ഗാലക്റ്റോസാമൈൻ,N-acetyl galactosamine
നജ,Naja
നാനോഗ്രാം,Nanogram
നാഫ്തെലീൻ,Naphthalene
നാപിഫോം റൂട്ട്,Napiform root
നാരവേലിയ,Naravelia
മയക്കുമരുന്ന്,Narcotic
നാസൽ സാക്,Nasal sac
നാസോഫറിനാല്,Nasopharynx
നാസ്റ്റിക് (നാസ്റ്റിസം),Nastic (nastism)
നാസ്റ്റിക് തരം,Nastic type
നതാത്വം (ജനന നിരക്ക്),Natality (birth rate)
ദേശീയ എയ്ഡ്സ് കോൺട്രാറൽ ഓർഗനൈസേഷൻ (നാക്കോ),National AIDS Contral Organisation (NACO)
ദേശിയ ഉദ്യാനം,National park
ദേശീയ വിത്ത് കോർപ്പറേഷൻ (എൻഎസ്സി),National seed corporation (NSC)
നേറ്റീവ് ആന്റിജൻ,Native antigen
നേറ്റീവ് റോക്ക്,Native rock
നേറ്റീവ് സ്പീഷിസുകൾ,Native species
പ്രകൃതിദത്ത ബന്ധം,Natural affinity
സ്വാഭാവിക വാർദ്ധക്യം,Natural ageing
സ്വാഭാവിക വംശനാശം,Natural extinction
സ്വാഭാവിക വർദ്ധനവ്,Natural increase
പ്രകൃതിദത്ത കൊലയാളി സെൽ,Natural killer cell
പ്രകൃതിദത്ത പേസ്മേക്കർ,Natural pacemaker
സ്വാഭാവിക കീടങ്ങളെ നിയന്ത്രിക്കുന്നു,Natural pest control
പ്രകൃതി ശാസ്ത്രം,Natural science
സ്വാഭാവിക തിരഞ്ഞെടുപ്പ്,Natural selection
പ്രകൃതി ലോകം,Natural world
പ്രകൃതി മേഖല,Natural zone
പ്രകൃതിശാസ്ത്രജ്ഞൻ,Naturalist
ഓക്കാനം,Nausea
കഴുത്ത്,Neck
കഴുത്ത്,Neck
നെക്രോസിസ്,Necrosis
അമൃത് മുലയൂട്ടുന്നു,Nectar sucking
സൂക്ഷ്മമുള്ളവ,Nectarifarous
അക്ചര്ട്രി,Nectary
അക്ചര്ട്രി,Nectary
നെക്സുറസ്,Necturus
നെഗറ്റീവ് (തടസ്സം) ഇടപെടൽ,Negative (inhibition) interaction
നെഗറ്റീവ് ഫീഡ് ബാക്ക്,Negative feed back
നെഗറ്റീവ് ചാർജ്ജ്,Negatively charged
നെമത്തലീമിൻറ്,Nemathaleminthes
നെമറ്റോഡ്,Nematode
നിയോപ്ലാസം,Neoplasm
നിയോപ്ലാസം,Neoplasm
നേപ്പന്തേ,Nepenthaceae
നേപ്പന്തേശ്,Nepenthes
നെഫ്രിഡിയ,Nephridia
നെഫ്രൈഡിയൽ കനാൽ,Nephridial canal
നെഫ്രിഡിയോപോർ,Nephridiopore
നെഫ്രോൺ,Nephron
നെഫ്രോട്രോസ്റ്റോം,Nephrostome
നെപ്റ്റ്യൂണിന്റെ കപ്പ്,Neptune's cup
നൈറയം,Nerium
നാഡി സെൽ,Nerve cell
നാഡി പ്രേരണ,Nerve impulse
നാഡി റിംഗ്,Nerve ring
നാഡീവ്യൂഹം,Nervous system
നെസോഡെം,Nesoderm
നെസ്സേറിയ ഗൊണോറിയ,Nesseria gonorrhoea
നെറ്റ് ചാർജ്,Net charge
അറ്റോർഡ് പ്രാഥമിക ഉൽപാദനക്ഷമത,Net primary productivity
നെറ്റ് പ്രൊഡക്ഷൻ കാര്യക്ഷമത,Net production efficiency
നെറ്റ്വർക്ക് സ്പീഷീസ്,Network species
ന്യൂറൽ പ്ലേറ്റ്,Neural plate
ന്യൂറസ്തീനിയ,Neurasthenia
ന്യൂറിലെംമ,Neurilemma
ന്യൂറോ ഹൈപ്പോഫിസിസ്,Neuro hypophysis
ന്യൂറോൻഡോക്രൈൻ സിസ്റ്റം,Neuroendocrine system
ന്യൂറോപിത്ലിയം,Neuroepithelium
ന്യൂറോഗ്ലിയ സെൽ,Neuroglia cell
ന്യൂറോഹിപൊഫിസിസ്,Neurohypophysis
ന്യൂറോ മസ്കുലർ ഫംഗ്ഷൻ,Neuromuscular function
ന്യൂറോൺ,Neuron
ന്യൂറോഫിസിൻ-പ്രോട്ടീൻ ബോണ്ട്,Neurophysin-protein bond
ന്യൂറോസ്പോറ,Neurospora
ന്യൂറോസർജിയൻ,Neurosurgeon
ന്യൂറോട്ടിക് ഉത്കണ്ഠ,Neurotic anxiety
ന്യൂറോട്ടിക് വ്യക്തി,Neurotic individual
ന്യൂറോ ട്രാൻസ്മിറ്റർ,Neurotransmitter
ശദ്ധയോടൊല്,Neurulation
നിഷ്പക്ഷത,Neutralisation
ന്യൂട്രോഫിൽ,Neutrophil
പുതിയ ചിട്ടമ്മികൾ,New systematics
നിയാസിൻ,Niacin
നിച് സ്പെഷ്യലൈസേഷൻ,Niche specialisation
മാടം,Niche
നിക്കോട്ടിനാമൈഡ് അഡെനൈൻ,Nicotinamide adenine
നിക്കോട്ടിൻ,Nicotine
നിക്കോട്ടിനിക് ആസിഡ്,Nicotinic acid
മെംബ്രൺ,Nictitating membrane
നിഗീതേ,Nigella
രാത്രി പുഷ്പം,Night flower
നൈൽ വിഭവങ്ങൾ,Nile perch
Nissl ശരീരം,Nissl body
നിസ്ലിന്റെ ഗ്രാനുലേ,Nissl's granule
നൈട്രിക് ഓക്സൈഡ്,Nitric oxide
നൈട്രിഫിക്കേഷൻ,Nitrification
ബാക്ടീരിയയെ നൈട്രൈറിംഗ് ചെയ്യുന്നു,Nitrifying bacterium
നൈട്രോസെല്ലുലോസ്,Nitrocellulose
നൈട്രോബാക്ടറി,Nitrobacter
നൈട്രോകോക്കസ്,Nitrococcus
നൈട്രജൻ സ്വാംശീകരണം,Nitrogen assimilation
നൈട്രജൻ ഫിക്സിംഗ് ആക്റ്റിനോമൈസെറ്റുകൾ,Nitrogen fixing actinomycetes
നൈട്രജൻ കുറയ്ക്കൽ,Nitrogen reduction
നൈട്രജനേസ്,Nitrogenase
നൈട്രജൻ മാലിന്യങ്ങൾ,Nitrogenous waste
നൈട്രോസോനാസ്,Nitrosomonas
നോക്കാർഡിയ,Noccardia
Nottiluca,Noctiluca
നോഡ് ജീൻ,Nod gene
നോഡ്,Node
നോഡ്യൂൾ,Nodule
ശബ്ദം തടസ്സം,Noise barrier
ശബ്ദ മലിനീകരണം,Noise pollution
നാമപദം,Nomenclature
നോൺ നോൺ നോൺ നോൺ,Non-allelic level
ജലീയ ഘട്ടം,Non-aqueous phase
-ജൈവ നശീകരണമല്ലാത്തത്,Non-biodegradable
നോൺ-കോർഡേറ്റും ചോർഡേറ്റ്,Non-chordate and chordate
മത്സരരഹിതമായ ഗർഭനിരോധനം,Non-competitive inhibition
ചാക്രിക ഫോട്ടോഫോസ്ഫോറിലേഷൻ,Non-cyclic photophosphorylation
സൈറ്റോപ്ലാസ്മിക് ഏരിയ,Non-cytoplasmic area
പരിമിതപ്പെടുത്താതിരിക്കുക,Non-disjunction
Nonenospermic,Nonendospermic
നോൺ-എൻസൈമാറ്റിക് ഗ്ലൈക്കോസൈലേഷൻ (ഗ്ലൈക്കേഷൻ),Non-enzymatic glycosylation (glycation)
തീ പിടിക്കാത്തവ,Non-flammable
പൂവില്ലാത്ത ചെടി,Non-flowering plant
നോൺ-ഫംഗ്ഷണൽ,Non-functional
പച്ചയേറിയല്ലാത്ത,Non-green
നോൺ-ഹിസ്റ്റോൺ ക്രോമസോമൽ പ്രോട്ടീൻ,Non-histone chromosomal protein
ഹിസ്റ്റോൺ പ്രോട്ടീൻ,Non-histone protein
നോൺ-ഇൻസ്റ്റമിനസ് പ്ലാന്റ്,Non-leguminous plant
അയയ്ക്കാത്തവ,Non-lignified
പരിമിതപ്പെടുത്താത്ത പ്രകാശം,Non-limiting light
ജീവിക്കാത്ത ഉറവിടങ്ങൾ,Non-living resources
ധ്യാനിക്കാത്തത്,Non-medullated
നോൺ-മോണ്ടൈൽ ഫോം,Non-motile form
നോൺ-മോട്ടിൽ ബീപ്പ്,Non-motile spore
പരിഹരിക്കാത്തത്,Non-myelinated
നോൺ-നേറ്റീവ് സ്പീഷിസുകൾ,Non-native species
ഓക്സി നോൺ-ഓക്സിജൻ,Non-oxygenic
നോൺ-ഫോട്ടോസിന്തറ്റിക് ഫംഗസ്,Non-photosynthetic fungi
നോൺ-പോയിന്റ് ഉറവിടങ്ങൾ,Non-point source
നോൺ-പോളാർ വാൽ,Non-polar tail
കണക്കാക്കാത്ത നിരീക്ഷണം,Non-quantitative observation
പരസ്പരവിരുദ്ധമല്ലാത്ത അധ്യാപകത്വം,Non-reciprocal translocation
പഞ്ചസാര കുറയ്ക്കാത്ത പഞ്ചസാര,Non-reducing sugar
സെൻസ്-സെൻസ് ആർഎൻഎ,Non-sense RNA
വിഷമില്ലാത്ത,Non-toxic
നോൺ-വനോദ്,Non-venomous
നോൺ-കശേരുക്കളുടെ കീബോർഡാറ്റ്,Non-vertebrate chordate
മന്ത്രി ഇതര വന ഉൽപ്പന്നം,Non-wood forest product
നൊറാഡ്രനാലിൻ,Noradrenaline
നൊരാട്രലിനെർജിക്,Noradrenalinergic
മൂക്ക് കഷണം,Nose piece
നൂസ്റ്റോക്ക്,Nostoc
നോട്ടോകൂഡ്,Notochord
ആഹാരം,Nourishment
ന്യൂസെല്ലസ്,Nucellus
ന്യൂക്ലിയർ കവർ,Nuclear envelope
ന്യൂക്ലിയർ മേഗ്നിറ്റിക് അനുരണനം,Nuclear magnetic resonance
ന്യൂക്ലിയർ മെംബ്രൺ,Nuclear membrane
ആണവ നിലയം,Nuclear plant
ന്യൂക്ലിക് ശമ്പളം,Nucleic paid
ന്യൂക്ലോയിഡ്,Nucleoid
ന്യൂക്ലോളാർ ഓർഗനൈസർ,Nucleolar organizer
ന്യൂക്ലിയോലസ്,Nucleolus
ന്യൂക്ലിയോപ്ലാസം,Nucleoplasm
ന്യൂസിലോപോളിഹെഡ്രോവിറസ്,Nucleopolyhedrovirus
ന്യൂക്ലിസൈഡ്,Nucleoside
ന്യൂക്ലിയോസോം,Nucleosome
ന്യൂക്ലിയോടൈഡ്,Nucleotide
അണുകേന്ദ്രം,Nucleus
നുഡിഫ്ലോറേ,Nudiflorae
അസാധുവാക്കൽ,Nullifying
Nulliisomic,Nullisomic
NUMBAT (Antor),Numbat (anteater)
കൈകാലുകളുടെ മൂപര്,Numbness of limbs
സംഖ്യാ അപ്പീഷണർ (NA),Numerical aperture (NA)
സംഖ്യാ ടാക്സോണമി,Numerical taxonomy
ജാപ്പിയൽ പാഡ്,Nuptial pad
നട്ട് മാംസളമായ,Nut fleshy
കുരു,Nut
പോഷിപ്പ്,Nutrient
പോഷക സൈക്ലിംഗ്,Nutrient cycling
പോഷകമായ അസ്ഥിരത,Nutrient immobilisation
പോഷകമാർഗ്ഗം,Nutrient poor
പോഷക പരിഹാരം,Nutrient solution
പോഷകാഹാരം,Nutrition
പോഷക നിലവാരം,Nutritional quality
പോഷകാഹാരം,Nutritious
പോഷക ടിഷ്യു,Nutritive tissue
പോഷകമൂല്യം,Nutritive value
നക്സ് വോമിക്ക,Nux vomica
Nyctiinsty,Nyctinasty
നിംഫ്,Nymph
Nymphaea,Nymphaea
ഓക്ക്,Oak
ഓബലിയ,Obelia
വസ്തുനിഷ്ഠമായ,Objective
വസ്തുനിഷ്ഠമായ ലെൻസ്,Objective lens
പരാന്നഭോജിയെ ബാധ്യത,Obligate parasite
പ്രകാശത്തിന്റെ ചരിഞ്ഞ ബീം,Oblique beam of light
ആയമുള്ള,Oblong
നിരീക്ഷണം,Observation
നിരീക്ഷണശാല,Observatory
Jobuse,Obtuse
ആൻസിപിറ്റൽ കോണ്ടൈൽ,Occipital condyle
ഡെക്കോൽ ലോബ്,Occipital lobe
സമുദ്ര മൃഗം,Ocean animal
സമുദ്ര ചെടി,Ocean plant
സമുദ്ര സംവിധാനം,Oceanic system
ഒസിമം സൈൻ,Ocimum sanctum
നീരാളി,Octopus
ഒക്കുലാർ,Ocular
ഒക്യുലാർ ലെൻസ്,Ocular lens
മണമില്ലാത്ത,Odourless
ഒനോതെയ ലാമർസിയാന,Oenothera lamarckiana
ഓസോഫേഷ്യൽ സ്ഫിൻക്റ്റർ,Oesophageal sphincter
Osellahahagous,Oesophagous
ഓസ്ട്രസ് സൈക്കിൾ,Oestrus cycle
ഓഫ്സെറ്റ്,Offset
സന്തതി,Offspring
എണ്ണ ഗ്രന്ഥി,Oil gland
എണ്ണ ഇമ്മരിക ലക്ഷ്യം,Oil immersion objective
എണ്ണ ചോർച്ച,Oil spill
Okazaki screatment,Okazaki fragment
ഓൾഫാക്ടറി ബൾബ്,Olfactory bulb
ഓൾഫാക്ടറി കോർട്ടെക്സ്,Olfactory cortex
ഓൾഫാക്റ്ററി ലോബ്,Olfactory lobe
ഓൾഫാക്ടറി റിസപ്റ്റർ,Olfactory receptor
ഒളിഗോസീൻ,Oligocene
ഒളിഗോസാചമൈഡ്,Oligosaccharide
ഒളിഗോസ്ചൈചൈഡ് ചെയിൻ,Oligosccharide chain
ഒളിഗോട്രോഫിക് മണ്ണ്,Oligotrophic soil
ഒലോക്കലുകൾ,Olocales
Oommatidium,Ommatidium
ഓമ്നിവൂർ,Omnivore
ഓമ്നിവസ്,Omnivorous
ഓങ്കോജിൻ,Oncogene
Oncogenesis,Oncogenesis
ഓങ്കോജെനിക് പരിവർത്തനം,Oncogenic transformation
ഒരു സിസ്ട്രോൺ ഒരു പോളിപീപ്പ്ഡ്,One cistron one polypeptide
ഒരു ജീൻ ഒരു എൻസൈം അനുമാനങ്ങൾ,One gene one enzyme hypothesis
ഒരു ജീൻ ഒരു പോളിപീപ്പ്ഡ്,One gene one polypeptide
പെരിയാത്തിന്റെ ഒരു ചുഴി,One whorl of perianth
ഒൻടോജെനി,Ontogeny
Ocyyte,Oocyte
അർഗാമസ്,Oogamous
രാകാമി,Oogamy
Oogenesis,Oogenesis
ഒസ്കൂറുക,Oospore
അതാക്ഷണ,Opaque
ഓപരിൻ ഹാൽദൈൻ സിദ്ധാന്തം,Oparin Haldane hypothesis
തുറന്ന സിസ്റ്റം,Open system
പ്രവർത്തനക്ഷമനം,Operculum
ഓപ്പറേഷൻ,Operon
ഒപിഹിര,Ophiura
ഒഫ്രികൾ,Ophrys
ഒഫ്താൽമിക് ശസ്ത്രക്രിയ,Ophthalmic surgery
ഓപിയറ്റ് നാഴ്സ്ക്കോട്ടിക്,Opiate narcotic
അവസരവാദ അണുബാധ,Opportunistic infection
എതിരായ,Opposite
Opsin,Opsin
ആപ്സോവറിസേഷൻ,Opsonisation
ഒപ്റ്റിക്,Optic
ഒപ്റ്റിക്,Optic
ഒപ്റ്റിക് ലോബ്,Optic lobe
ഒപ്റ്റിക് നാഡി,Optic nerve
ഒപ്റ്റിക്കലായി സുതാര്യമായ കുവെറ്റ്,Optically transparent cuvette
ഒപ്റ്റിമൽ താപനില,Optimum temperature
തല്ക്കാറ്റിയ,Opuntia
വാക്കാലുള്ള ഭരണം,Oral administration
വാക്കാലുള്ള മെംബ്രൺ,Oral membrane
ഒറങ് യുടേൻ,Orang utan
ഭ്രമണപഥം,Orbicular
പൂന്തോട്ടം,Orchard
ഓർക്കിഡ്,Orchid
ഓർക്കിഡേസി,Orchidaceae
ആജ്ഞകൊടുക്കുക,Order
ആജ്ഞകൊടുക്കുക,Order
ഓർഡോവിയൻ കാലയളവ്,Ordovician period
അയിര് സ്മെൽട്ടർ,Ore smelter
കോർട്ടിയുടെ അവയവം,Organ of corti
അവയവം,Organ system
അവയവം മാറ്റിവയ്ക്കൽ,Organ transplant
വണ്ടികകം,Organelle
ഓർഗാനിക് സംയുക്തം,Organic compound
ജൈവവസ്തു,Organic matter
ജൈവവസ്തു,Organic matter
ജൈവ പരിണാമം,Organic evolution
ഓർഗാനിക് അവശേഷിക്കുന്നു,Organic remain
സംഘടിപ്പിക്കുന്നതലം,Organismic level
കോട്ടോറോജെനിസിസ്,Organogenesis
ഓറിയേഷൻ,Orientation
ഭൂമിയുടെ ഉത്ഭവം,Origin of earth
റെപ്ലിക്കേഷന്റെ ഉത്ഭവം,Origin of replication
വംശജരുടെ ഉത്ഭവം,Origin of species
യഥാർത്ഥ ജനസംഖ്യ,Original population
അലങ്കാര സമ്പ്രദായം,Ornamental plant
ഓർനിത്തോഫിലി,Ornithophily
ഓർനിത്തിൻ,Ornithine
ഓർണിത്തോർഹൈൻചാസ്,Ornithorhynchus
ഓറോബാൻഷ്യ,Orobanchea
ഒറോഹിപ്പസ്,Orohippus
ഓറോ-ഫറിൻക്സ്,Oro-pharynx
ഓർത്തഡോക്സ് സ്റ്റേറ്റ്,Orthodox state
ഓർത്തോഫോസ്ഫേറ്റ്,Orthophosphate
ഓറസ സതീവ,Oryza sativa
ഓസ്സിലോസ്കോപ്പ് സ്ക്രീൻ,Oscilloscope screen
ഓസ്കുലം,Osculum
Osmoconemorver,Osmoconformer
ഓസ്മോളറിറ്റി,Osmolarity
മെഡുള്ളയുടെ ഓസ്മോലറിറ്റി,Osmolarity of medulla
ഓസ്മോളിറ്റ്,Osmolyte
ഓസ്മോറെസെപ്റ്റർ,Osmoreceptor
ഓസ്മോറെഗുലേഷൻ,Osmoregulation
OSMOORGOLTOLT - OSMOREGULER,Osmoregulation - osmoregulator
ഓസ്മോട്ടിക് സാന്ദ്രത,Osmotic concentration
ഓസ്മോട്ടിക് അവസ്ഥ,Osmotic condition
ഓസ്മോട്ടിക് ഇഫക്റ്റ്,Osmotic effect
ഓസ്മോട്ടിക് ഫ്ലോ,Osmotic flow
ഓസ്മോട്ടിക് ചലനം,Osmotic movement
ഓസ്മോട്ടിക് സാധ്യത,Osmotic potential
ഓസ്മോട്ടിക് ഷോക്ക്,Osmotic shock
ഓസ്മോട്ടിക്കായി സജീവമാണ്,Osmotically active
ഡോസ്നിസ്,Ospenis
Ossein,Ossein
ഒസിക്കിക്കിനം,Ossicle
ഒസൈഡ്,Ossified
Osteichtyes,Osteichthyes
ഓസ്റ്റീറ്റിസ് ഫെഡ്സോസ സിസ്റ്റിക്ക,Osteitis fibrosa cystica
ഓസ്റ്റിയോ ആർത്രൈറ്റിസ്,Osteoarthritis
Osteocyte,Osteocyte
ഓസ്റ്റിയോപൊറോസിസ്,Osteoporosis
ഓസ്റ്റിയം,Ostium
ഒട്ടകപ്പക്ഷി,Ostrich
ഓടോകോണിയം,Otoconium
Otoliht അവയവം,Otolith organ
ഓടോലിത്ത്,Otolith
Uch ച്ച്-Uch ച്ച് രോഗം,Ouch-ouch disease
പൊട്ടിത്തെറി,Outbreeding
PRE ട്ട്ബ്രീഡിംഗ് ഉപകരണം,Outbreeding device
വികാരത്തിന്റെ പൊട്ടിത്തെറി,Outburst of emotion
പുറന്തള്ണ്ടു,Outcrossing
ല്ലെറ്റ്,Outlet
പോഷകങ്ങളുടെ output ട്ട്പുട്ട്,Output of nutrient
ദീര്ഘവൃത്തമായ,Oval
ഓവൽ വിൻഡോ,Oval window
അണ്ഡാശയ ഫോളിക്കിൾ,Ovarian follicle
അണ്ഡാശയ ട്യൂബുൾ,Ovarian tubule
ഓവരിയോൾ,Ovariole
അവിധമായ,Ovary
അതത്,Ovate
ചൂഷണം ചെയ്യുന്നതിൽ,Over exploiting
മൊത്തത്തിലുള്ള ഉപാപചയം,Overall metabolism
അമിതവര്ട്ടി,Overnutrition
ഓവിറ്റക്റ്റ്,Oviduct
ഓവിപരൻസ്,Oviparous
അണ്ഡവിസർജ്ജനം,Oviposition
അണ്ഡോർട്ട്,Ovulation
അവന്ല്,Ovule
അണ്ഡം,Ovum
ഓക്സാലിസ്,Oxalis
ഓക്സലാസെറ്റിക് ആസിഡ് (OAA),Oxaloacetic acid (OAA)
ഓക്സിഡേഷൻ,Oxidation
ഓക്സിഡേറ്റീവ് ഫോസ്ഫോറിലേഷൻ,Oxidative phosphorylation
ഓക്സിജൻ വിച്ഛേദിക്കൽ വളവ്,Oxygen dissociation curve
ഓക്സിജസ്,Oxygenase
ഓക്സിജൻ,Oxygenated
ഓക്സിജൻസ്,Oxygenation
ഓക്സിനിക് ട്യൂബുലാർ ഗ്രന്ഥി,Oxyntic tubular gland
ഓക്സിറ്റോസിൻ,Oxytocin
ഓയ്സ്റ്റർ,Oyster
ഓസോൺ,Ozone
ഓസോൺ ദ്വാരം,Ozone hole
ഓസോണ് പാളി,Ozone layer
പച്ചിനെമ,Pachynema
പാച്ചിടെൻ,Pachytene
പാക്കേജിംഗ് സെൽ,Packaging cell
ഡിഎൻഎ ഹെലിക്സ് പായ്ക്ക് ചെയ്യുന്നു,Packging of DNA helix
ജോഡിയാക്കിയ കണക്ഷൻ,Paired connection
പാലിയസോളജിക്കൽ തെളിവുകൾ,Palaeontological evidence
പാലിയോന്റോളജിസ്റ്റ്,Palaeontologist
പാലിയന്റോളജി,Palaeontology
പാലിലസീൻ,Paleocene
പാലിയസോയിക്,Paleozoic
പാലിൻഡ്രോമിക്,Palindromic
പലിൻഡ്രോമിക് ന്യൂക്ലിയോടൈഡ് ശ്രേണി,Palindromic nucleotide sequence
പാം ക്രീസ്,Palm crease
പമേഖ,Palmate
പന്തമായി സംയുക്ത ഇല,Palmately compound leaf
അടിത്തിലിറക്കം,Palpitation
പാൻക്രിയാറ്റിക് ദ്വീപ്,Pancreatic islet
പാണിൻ,Pangene
പന്നസ്,Pannus
പാൻസ്പെർമിയ,Panspermia
പാന്തെറ,Panthera
പാന്റോതെനിക് ആസിഡ്,Pantothenic acid
പപ്പാവർ സോംനിഫെറാം,Papaver somniferum
പേപ്പർ ക്രോമാറ്റോഗ്രാഫി,Paper chromatography
Papilioidae,Papiliooideae
പാപ്പില്ല,Papilla
പാപ്പിലൈറ്റ്,Papillate
പപ്പസ്,Pappus
Par ocy,Par focal
പാരാ സഹതാപ പരിഭ്രാന്തൻ,Para sympathetic divison
ഭൂതക്കൻ,Paracentric
പാരഡോക്സിൻ,Paradoxin
പാരഫിൻ,Paraffin
പരഗ്രസ്,Parahippus
സമാന്തര പരിണാമം,Parallel evolution
സമാന്തര സിര,Parallel vein
സമാന്തര വെലൈൻ,Parallel venation
പാരാമീറ്റർ മൂല്യം,Parameter value
പരപോഷ്യയം,Parapodium
പരോപജീവി,Parasite
പരാന്നഭോജി,Parasitic
പരാന്നഭോജികൾ മൃഗങ്ങൾ,Parasitic animal
പരാന്നഭോജനം,Parasitism
Parasymendavice,Parasympathetic
പാരാതൈറോയിഡ്,Parathyroid
പാരറ്റോണിക് പ്രസ്ഥാനം,Paratonic movement
പാരവെൻട്രിക്കുലാർ ന്യൂക്ലിയസ്,Paraventricular nucleus
പാരാസോവ,Parazoa
പാരാസോൻ,Parazoan
പർഭാനി ക്രാന്തി,Parbhani kranti
പാർചേൽ സെൽ,Parenchyma cell
പാരഞ്ചസ്,Parenchymatous
രക്ഷാകർതൃ ജനസംഖ്യ,Parental population
രക്ഷാകർതൃത്വം,Parental
സാവന്ത്,Parietal
പാരയേൽ സെൽ,Parietal cell
പരിപോരൽ ലോബ്,Parietal lobe
പരിഭാരകൾ,Parietales
പാരിപിന്നേറ്റ്,Paripinnate
പരോട്ടിഡ് ഗ്രന്ഥി,Parotid gland
പാഴ്സുചെയ്യുന്നതിലൂടെ,Pars distalis
പാഴ്സ് ഇന്റർമീഡിയ,Pars intermedia
