Bengali,English
হেক্স অক্ষ,hexad axis
"ষড়ভুজ ক্রিস্টাল, চতুর্ভুজ স্ফটিক",hexagonal crystal
ছোট ক্যামেরা,high speed camera
"থার্মোমেট্রি, হাইপারথার্মোমেট্রি",high temperature thermometry(pyrometry)
"উচ্চ ভোল্টেজ, উচ্চ ভোল্টেজ",high tension
"গর্ত, গর্ত, গর্ত",hole
হলোগ্রাম,Hologram
হলগ্রাফি,holography
"homogeneity, homogeneity",Homogeneity
"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়",Homogeneous
হুকের আইন,Hook's law
অনুভূমিক,horizontal
"অশ্বশক্তি, অশ্বশক্তি",horse power
আতিথেয়তা,Host
গরম ব্যান্ড,hot band
সুপার এনার্জি ক্যারিয়ার,hot carrier
উচ্চ শক্তি ইলেকট্রন,hot electron
রঙের ছায়া,hue
"হুম, আমরা",Hum
"artification, moistening",Humidification
আর্দ্রতা,humidifier
"আর্দ্রতা, আর্দ্রতা",humidity
huygens আইন,Huygens principle
হাইব্রিড,hybrid
সংকরকরণ,hybridisation
জলবাহী,Hydraulic
"hydrodynamic, hydrodynamic",Hydrodynamic
"hydrodynamics, hydrodynamics, hydrodynamics",hydrodynamics
হাইড্রোজেন পদার্থ,hydrogenous material
জলবিদ্যা,Hydrology
পানি বোর্ড,Hydrosphere
হাইড্রোস্ট্যাটিক,Hydrostatic
"hydrostatics, hydrostatics",Hydrostatics
"hygrometer, hygrometer",Hygrometer
হাইগ্রোমেট্রি,hygrometry
হাইগ্রোমিটার,Hygroscope
হাইগ্রোস্কোপিক,Hygroscopic
অধিবৃত্ত,Hyperbolic
উচ্চ চার্জ হাইপার চার্জ,Hypercharge
সূক্ষ্ম,Hyperfine
দীর্ঘ দৃষ্টি,hypermetropia
hyperrani - নিউক্লিয়াস,Hypernuclei
হাইপারন,hyperon
সুপারসনিক,Hypersonic
সুপার আকাশ,hyper space
অনুমান,hypothesis
"অনুমানমূলক, অনুমানমূলক",Hypothetical
স্ফুটনাঙ্ক,hypsometer
তন্দ্রা,Hysterisis
বরফ,Ice
বরফ-স্ফটিক,ice crystel
আদর্শ,Ideal
আদর্শিত,idealized
"অভিন্ন, অভিন্ন, অবিচ্ছেদ্য",Identical
"সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ",identification
"আইডেন্টিফিকেশন বীকন, আইডেন্টিফিকেশন বিকন",identification beacon
"অভিন্ন, অভিন্ন, সর্বব্যাপী, ব্যক্তিত্ব",Identity
কর্মহীন,Idle
"নিষ্ক্রিয় সময়, প্রোগ্রাম পরীক্ষার সময়",idle time
জ্বলে উঠা,Ignite
ইগনিটার,Ignitor
ইগনিশন,ignition
নির্দেশ উপেক্ষা,Ignore
আলোকসজ্জা ঘনত্ব,illuminance
আলোক,illuminant
আলোক,Illuminating
আলোকসজ্জা পরিমাপক,illumination photometer
আলোক,Illuminator
প্রতিফলন,image
"কল্পিত, কাল্পনিক, অনুমানমূলক",Imaginary
নিমজ্জিত বস্তু,immersed body
নিমজ্জন,Immersion
প্রতিবন্ধকতা অনুপ্রবেশ,immittance
"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড",Impact
প্রভাব প্রভাব,impact effect
প্রতিবন্ধকতা,Impedance
জঘন্য,Impinging
চাপ প্রয়োগ করা,imposed pressure
"impregnated, embedded",impregnated
আবেগ,impulse
অপবিত্র,Impure
বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা),impurity conductivity (=extrinsic conductivity)
অশ্রাব্যতা,Inaudibility
অশ্রাব্য,Inaudible
ভাস্বর,Incandescence
দ্যুতিময়,incandescent
র্যাপসোডিক,Incoherent
আসন্ন,incoming
সংকোচনযোগ্যতা,Incompressibility
ক্রমবর্ধমান দোলন,increasing oscillation
বর্ধিত চুম্বকত্ব,incremental permeability
বিনামূল্যে বিতরণ,independent distribution
"অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত",Indeterminate
"মারাত্মক, পয়েন্টার, 3 সূচক",Index
"পরোক্ষ, পরোক্ষ",indirect
অনুপ্রাণিত,Induced
"আগমন, আনয়ন, আবেশ",Induction
অনুপ্রেরণামূলক,inductive
প্রেরণা,inductor
জড়,Inertial
অক্ষয় উৎস,inexhaustible source
"অসীম, অসীম",Infinite
"অসীম, অসীম",Infinities
"অসীম, অসীম",infinity
দাহ্যতা,Inflammability
দাহ্য,Inflammable
প্রবাহ,Inflow
প্রবাহ,Influx
তথ্য,information
খুব কম ফ্রিকোয়েন্সি,infralow-frequency
ইনফ্রারেড,Infra-red
অশ্রাব্য,Infrasonic
আভা শ্রভিকি,Infrasonics
অসঙ্গতি,Inhomogeneity
ভিন্ন,Inhomogeneous
প্রাথমিক,initial
ইনজেকশন,Injection
প্রবেশ করা,Inlet
"ভিতরের, ভিতরের, ভিতরের, ভিতরের",Inner
"ইনপুট (n.), ইনপুট (v.)",Input
insolent,Insensitive
লাইভশন,Insertion
"insignificant, insignificant",insignificant
তত্ত্বাবধান,Inspection
"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন",Installation
মুহূর্ত,instant
নির্দেশ,instruction
মেশিন,instrument
যান্ত্রিক,Instrumental
"যান্ত্রিকীকরণ, সমাবেশ",Instrumentation
"insulating, insulating",Insulated
অন্তরক,Insulation
"insulating, insulating, insulating",insulator
"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা",Integer
অখণ্ডতা,integrability
"integral, integer",integral
মিশ্রণ,Integration
"intense, furious",Intense
তীব্রতা,intensification
"ট্র্যাকশন, ত্বরণ",intensifier
"তীব্রতা, তীব্রতা, তীব্রতা",Intensity
তীব্র,Intensive
মিথষ্ক্রিয়া,Interaction
আন্তঃপরমাণু,interatomic
"বিনিময়, লেনদেন",Interchange
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা",Interdependency
পরস্পর নির্ভরশীল,Interdependent
পারস্পরিক বিস্তার,inter diffusion
ইন্টারফেস পৃষ্ঠা,Interface
ক্রস ফিল,interface connection (=feed __through)
ইন্টারফেস কোণ,interfacial angle
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা",interference
আন্তঃগ্যালাক্টিক,Intergalactic
"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)",Interior
"synapse, synapse",Interlocking
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম",Intermediate
আন্তঃধাতু,Intermetallic
"intermittent, intermittent",intermittent
আন্তঃআণবিক,Intermolecular
অভ্যন্তরীণ,internal
আন্তর্জাতিক,International
কৌশলে,interplanar
আন্তঃগ্রহ,interplanetary
ইন্টারপোলেশন,Interpolation
অর্থপূর্ণতা,Interpretability
"নির্বাচক, দোভাষী",interpreter
বাধাদানকারী,interrupter
ছেদ করা,intersecting
"ছেদ, ছেদ, ছেদ",Intersection
অন্তর,interspace
আন্তঃনাক্ষত্রিক,Interstellar
কৌশলে,Interstitial
"ফাঁক, ফাঁক",Interval
বন্ধ,Intimate
শেষে,Intra
আন্তঃপরমাণু,Intra-atomic
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)",Intrinsic
নিশ্চিত,Invariant
"উদ্ভাবন, উদ্ভাবন",Invention
"বিপরীত, বিপরীত, বিপরীত",Inverse
"বিপরীত, বিপরীত",Inversion
প্রতিনিধিত্ব করতে,invert
"বিপরীত, বিপরীত",Inverted
অন্ধ,inviscid
টার্বিড তরল,inviscid fluid
অদৃশ্যতা,Invisibility
অদৃশ্য,Invisible
আয়ন,Ion
আয়নিক,Ionic
আয়নযোগ্য,Ionisable
"আয়ন করা, আয়ন করা",Ionise
"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার",Ionosphere
আয়নোস্ফিয়ার,inospheric
আইরিস,iris (in waveguide)
বিকিরণিত,Irradiated
বিকিরণ,Irradiation
অযৌক্তিক,irrational
"অপূরণীয়, অপূরণীয়, অপূরণীয়",irreducible
অনিয়মিত,Irregular
অপরিবর্তনীয়,Irreversible
ঘূর্ণায়মান,irrotational
"আইসোট্রপিক, আইসোট্রপিক বক্ররেখা",isentropic
উপক্রান্তীয়ভাবে,Isentropically
"আমি সংকেত, আমি সংকেত",I signal
"আইসোবার, আইসোটোপ",isobar
"আইসোবারিক, সুষম, সুষম",Isobaric
"আইসোমেট্রিক লাইন, আইসোটোনিক লাইন",Isochore
আইসো-আয়নিক,Isochoric
সমজাতীয়,isochromatic
সিঙ্ক লাইন,isochronic line
সিঙ্ক্রোনাস গতি,isochronous motion
আইসোমেট্রিক,Isoclinal
সামঞ্জস্যপূর্ণ,Isoelectric
equi-energed,Isoenergetic
"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)",Isogonal
"বিচ্ছিন্ন করা, (adj.), আলাদা করা",Isolate
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক",isolated
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ",Isolation
আইসোমার,Isomeric
আইসোমার,Isomerisation
আইসোমেরিজম,Isomerism
"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক",Isometric
আইসোমরফিজম,Isomorphism
আইসোমরফিক,isomorphous
আইসোথার্ম,Isotherm
আইসোথার্ম,Isothermal
আইসোটোপ,Isotope
আইসোটোপ,isotopic
আইসোট্রপিক,Isotropic
বৃত্তাকার লাইন,isotropic line (=circular line)
আইসোমরফিজম,Isotropy
পুনরাবৃত্তি,Iteration
অন্তর্নিহিত অর্ধপরিবাহী,1-type (=intrinsic semiconductor )
জ্যাম ইন্টারফেরোমিটার,Jamin's interferometer
"jerk, rebound",Jerk
"জেট, মাথা",Jet
জেট-রকেট চালনা,jet and rocket propulsion
জে-জে কাপলিং,j-j coupling
jolly bent,Jolly's balance
জুল-তাপ,Joule heat
জুলিমিটার,joule meter
জুল-থমসন প্রভাব,Joule-Thomson effect
জুল,joule (unit)
"কোদাল, লাফ, বাঁশি",Jump
সন্ধি,junction
সঙ্গম স্থান,junction point
সঠিক শব্দাংশ,just scale
"kesanidhi, proximity",juxtaposition
"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ",kaleidoscope
"কাপা ম্যাসনস, কে-ম্যাসনস",kappa meson (=k=meson)
ক্যাথোড,kathode (=Cathode)
ঘনায়ান,kation (=cation)
কে-ব্যান্ড,K-band
কে-ক্যাপচার,K-capture (=K-electron capture)
k-রিসেপ্টর,K-capturer
কেলভিন আনুমানিক,Kelvin approximation
একজাতের একক,kernel of homomorphism
ker সেল,kerr cell
"চাবি, পর্দা, চাবি",Key
"কী বোর্ড, পর্দা বার",key board
প্রারম্ভিক স্বরবর্ণ,key note
কী পালস,key pulse
নির্দেশক শব্দ,key word
অভিক্ষেপ,Kick
প্রতিরোধ,kick back
কেজি,Kilo
কিলোজুল,kilojoule (KJ)
কিলোপারসেক,kiloparsec
কিলোটন বোমা,kiloton bomb
গতিসংক্রান্ত,Kinematical
বিশুদ্ধভাবে গতিশীল,Kinematically
"গতিশীল, গতিশীল",Kinetic
গতিশীলভাবে,Kinetically
ফ্র্যাকচার,Kink
klystron,klystron
ধারালো কিনারা,knife edge
ক্রুস্কাল সীমান্ত,Kruskal limit
হাইপোথার্মোজেনিক,Kryogenic
লেবেল,Label
"চিহ্নিত, খোদাই করা, লেবেলযুক্ত",Labelled
গবেষণাগার,Laboratory
মই,Ladar
ঘড়ির কাঁটার বিপরীত দিকে,Laevorotation
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব",laevorotatory
সামনে পিছনে,lag and lead
Lagrange সম্প্রচার,Lagrange's expansion
ল্যাগ্রাঞ্জিয়ানিজম,Laggrangian
ভেড়ার বাচ্চা সৃষ্টি,Lamb shift
"তক্তা, বোর্ড",Lamina
পৃষ্ঠীয় প্লেট,lamina dorsalis
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ",laminar flow
"কলাই, প্যানেল, স্তর, স্তর বন্ড",laminate
স্তরবিন্যাস,Laminating
ল্যামিনা,Lamination
"বাতি, বাতি",lamp
"কাজল, দীপ কাজল",lamp black
lande-ব্যবধান নিয়ম,Lande's interval rule
ল্যান্ডে বিভাজন ফ্যাক্টর,Lande splitting factor
অবতরণ,Landing
"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান",lapping
larmore ফ্রিকোয়েন্সি,Larmor frequency
larmore precession,Larmor precession
লেজার,Laser
লেজারাইজেশন,Lasing
গোপন,Latent
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়",Lateral
"অক্ষাংশ, অক্ষাংশ",Latitude
"জালি, জালি",lattice
লাউ ক্লাস,Laue class
শুরু করা,Launcher
শুরু করা,Launching
লঞ্চ প্ল্যাটফর্ম,launch pad
ভর অনুপাত আইন,law of mass action
একাধিক অনুপাত নিয়ম,law of multiple proportion
"স্তর, স্তর",layer
এল-ব্যান্ড,L-band
"সীসা, সীসা, সীসা, সীসা, সীসা",Lead
এগিয়ে,leading
"চুন, লিকিং (Cr.), Risen Line, Chyawan",Leak
"চিবানো, ক্ষয়, ফুটো",Leakage
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন",Least
অন্তত গণনা,least count (of a vernier)
ল্যাচ তার,Lecher's wire
লেডুক প্রভাব,Leduc effect
বৈধ ওহম,legal ohm
- ইলেকট্রন,L-electron
দৈর্ঘ্য সীমাবদ্ধতা,length contraction
প্রসারণ,Lengthening
লেন্স,Lens
লেঞ্জের আইন,Lenz's law
সমতল টানেল,Level
অনুভূমিক ফ্লাইট,level flight
"সমতলকরণ, সমতলকরণ",Levelling
"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু",levelling screw
আত্মবিশ্বাস এর ধাপ,level of confidence
তাত্পর্য স্তর,level of significance
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা",level surface
"লিভার, লিভার",Lever
ভার্চুয়াল দোলন,Libration
"লিডার, লেজার ইনফ্রারেড রাডার",Lidar
"জীবন, বয়স",Life
"উত্তোলন, উত্তোলন",lift
মুক্তির মুহূর্ত,lift off
"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো",light
"নাতিশীতোষ্ণ., আলো আপ",Lighting
বজ্র,Lightning
আলোকবর্ষ আলোকবর্ষ,light year
"সমজাতীয়, সমজাতীয়, সমজাতীয়",Like
"সীমা, প্রান্তিক",Limit
"সীমা, সীমা, চরম",Limiting
বর্তমান সীমা,limiting magnitude (=magnitude ___limit)
"রেখা, রেখা, উপবৃত্তাকার",Line
"রৈখিক, রৈখিক, রৈখিক",Liner
রৈখিককরণ,Linearisation
"একঘেয়েমি, রৈখিকতা",linearity
"এককভাবে, রৈখিকভাবে",Linearly
লাইন সম্ভাব্য,line drop
রৈখিক অপূর্ণতা,line imperfection (onedimensional)
স্ট্রোক লাইন,line of percussion
রৈখিক বর্ণালী,line spectrum
লাইন ভোল্টেজ,line voltage
"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক",Link
তরলীকরণ,Liquefaction
তরলীকৃত,Liquefied
তরলীকৃত,liquefier
তরল,Liquid
তরল জলাধার,liquid bath
তরল স্ফটিক,liquid crystal
তরলতা,liquidity
তরল চালিত রকেট,liquid rocket
লিসাজু পরিসংখ্যান,Lissajous figures
"তালিকা, তালিকা",List
"তালিকা, তালিকা",Listing
লিটার,litre
লাইভ প্রোগ্রাম,live programme
বৈদ্যুতিক তার,live wire
"লোড, লোড, লোড, লোড, লোড",load
চুম্বক পাথর,Loadstone
"স্থানীয়, স্থানীয়",localised
স্থানীয় ম্যাক্সওয়েলি,locally Maxwellian
"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান",Location
সংযুক্ত দোষ,locked dislocation
"তালাক, চালান",lock in
"locus, locus",Locus
চুম্বক পাথর,Lodestone
লগারিদমিক,Logarithmic
যুক্তিবিদ্যা,logic
যুক্তিসঙ্গত,logical
"লজিস্টিকস, অপারেশন সায়েন্স",Logistics
লন্ডন Vanderwaals আকর্ষণ,London Van Der Waals attraction
দূরবর্তী সংক্রমণ,long distance Transmission
"দ্রাঘিমাংশ, দ্রাঘিমাংশ",longitude
রাভিনেচের দ্রাঘিমাংশ,longitude of perihelion
"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য",Longitudinal
দীর্ঘ স্বরবর্ণ,long note
"loop, loop, loop (ed.), loop (v.), prasand",Loop
শিথিলভাবে আবদ্ধ,loosely bound
"sparsely packed, packed",lossely packed
লরেন্টের ফিটজেরাল্ড সংকোচন,Lorentz Fitzgerald contraction
ক্ষতি মুক্ত লাইন,lossless line (=loss free line)
ক্ষয়প্রাপ্ত অস্তরক,lossy dielectric
শক্তি,loudness (of sound)
"নিম্ন চাপ এলাকা, বিষণ্নতা",Low
"অবজ্ঞা, কম",Lowering
"সর্বনিম্ন, ক্ষুদ্রতম",Lowest
নিকৃষ্ট ভ্যাকুয়াম,low vaccum
উজ্জ্বলতা,luminance
সন্দীপ্তি,Luminescence
উজ্জ্বল,Luminescent
শিখা।,luminosity
"দীপ, প্রদীপী, জ্যোতি-",luminous
চন্দ্র দিন,lunar day
চন্দ্রগ্রহণ,lunar eclipse
চাঁদ উপগ্রহ,lunar satellite
চাঁদ ফেজ পরিবর্তন,lunar variation
লাক্স,lux
লাইমান সিরিজ,Lyman series
স্থূল,Macro
স্থূল,Macroscopic
ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন,magic lantern
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা",magic number
চুম্বকীয়ভাবে,Magnetically
চৌম্বক,magnetic
চৌম্বক প্রতিরোধক,magnetic bottle
চুম্বকীয়করণ,magnetisable
চুম্বককরণ,magnetisation
চুম্বকত্ব,magnetism
চুম্বক তাপীয় প্রভাব,magnetocaloric effect
চুম্বক হাইড্রোডাইনামিকস,Magnetohydro-dynamics
চুম্বক হাইড্রোস্ট্যাটিক্স,Magnetohydro-statics
ম্যাগনেটোমিটার,Magentometer
চুম্বক,Magneton
চুম্বক বৃত্ত,Magnetosphere
স্থির চুম্বকত্ব,magnetostatics
ম্যাগনেট্রন সংশোধনকারী,magnetron rectifier
বিবর্ধিত চিত্র,magnified image
ম্যাগনিফায়ার,magnifier
"বড় করা, বড় করা",magnify
"ম্যাগনিফায়ার, ম্যাগনিফিকেশন-",magnifying
ম্যাগনিফাইং লেন্স,magnifying glass (magnifying lens)
"magnitude, magnitude",magnitude
ম্যাগনন,Magnon
প্রধান ব্যান্ড,main band
"প্রধান সড়ক, প্রধান লাইন",Mainline
"প্রধান তার, প্রধান ট্যাপ",Mains
"রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ",Maintenance
মেয়র নির্যাস,Majorana effect
প্রধান অক্ষ,major axis
প্রধান ত্রুটি,major defect
বহুমুখী,majority
মাস্টার টোন,major tone
যোগাযোগ এবং বিরতি,make and break
নমনীয়তা,malleability
দক্ষতা,manoeuvre
ম্যানুয়াল ম্যানিপুলেশন,mainpulation
চালক,manipulator
মনুষ্যবাহী বেলুন,manned baloon
"ব্যারোমিটার, ম্যানোমিটার",Manometer
পলিহেড্রন,many body
মানুষ মানুষ বছর,man year
"প্রান্তিক, প্রান্তিক, প্রান্তিক",Marginal
প্রান্তিক এনট্রপি,marginal entropy
নিরাপদ প্রাঙ্গনে,margin of safety
নাবিক শুইচাক,mariner's compass
"চিহ্ন, চিহ্ন, চিহ্ন",Mark
মার্কার,Marker
maser,Maser
"মুখোশ, মুখোশ, আবরণ",Mask
ঢেকে ফেলা,Masking
"ভর, ভর, বাল্ক",Mass
ভর প্রাচুর্য,mass abundance
ভর অনুপাত প্রতিক্রিয়া,mass action
"ভর ঘনত্ব, ভর ঘনত্ব, ভর ঘনত্ব, ভর প্রাচুর্য",mass concentration
ভর ক্ষতি,mass defect
মাস্টার নিউক্লিয়াস,massive nucleus
ভর গতি,mass motion
ভর প্রতিরোধ ক্ষমতা,mass resistivity
"মাস্টার প্লেট, মাস্টার প্লেট",master plate
ম্যাচ,Match
মিলে গেছে,Matched
ম্যাচিং,Matching
"ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স",Matrix
"বস্তু, পদার্থ",Matter
সর্বোচ্চ,Maxima
"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ",Maximum
সর্বাধিক অনুমোদিত,maximum permissible
ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন,Maxwell-Boltz-mann distribution law
ম্যাক্সওয়েলি বিতরণ,Mazwellian distribution
"ম্যাকলিওড গেজ, ম্যাকলিওড গেজ",Mc Leod guage
মানে,Mean
"মানে মুক্ত পথ, মানে মুক্ত পথ",mean free path
গড় বয়স গড় বয়স,mean life
মানে জীবন,mean life time
বিছানা পরিমাপ,Measure
"পরিমাপ, পরিমাপ, পরিমাপ",measurement
"বল, যান্ত্রিক",mechanical
যান্ত্রিক সুবিধা,mechanical advantage
"বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা",Mechanics
যান্ত্রিকীকরণ,Mechanisation
"মেকানিজম, মেকানিক্স",Mechanism
"মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা",Median
"স্থূল, গুরু, মহা, পরিষ্কার, নিয়ুত (দশলক্ষা)",Mega
মেগাকিউরি,Megacurie
ম্যাগোম,megohm
মাউসনার প্রভাব,Meissner effect
এম-ইলেক্ট্রন,M-electron
"উচ্চারণ, তাল",melody
"গলে যাওয়া (adj.), to melt, to melt (ver.)",Melt
"গলানো, গলানো",Melting
গলনাঙ্ক,melting point
"মেমরি, মেমরি সিস্টেম",Memory
"meniscus, meniscus",Meniscus
"pariya, murial",Mercurial
"পারদ-ব্যারোমিটার, পারদ-ব্যারোমিটার",mercurial barometer
"পারদিক, ময়ুরিক",Mercuric
মেরিডিয়ান,meridian
গুণাঙ্ক,merit (of coil)
রাজমিস্ত্রি,Meson
"মেসোনি পোল, ইউকাওয়া পোল",mesonic potential well (=Yukawa potential well)
বার্তা,Message
"ধাতু, মৌলিক পদার্থ",metal
"ধাতব কাজ, ধাতু চিত্রণ",metallography
অধিবিদ্যা,metaphysics
মিতব্যয়ী,metastable
উল্কা,Meteorite
উল্কা,Meteoritic
আবহাওয়া সংক্রান্ত,meteorological
আবহাওয়াবিদ,meteorologist
"মিটার সেতু, মিটার সেতু",meter bridge
"দূরত্ব, মিটার",Metric
মাইকেলসনের ইন্টারফেরোমিটার,Michelson interferometer
মাইক্রোঅ্যাম্পিয়ার,microampere
মাইক্রো বিশ্লেষণ,micro analysis
মাইক্রো-ক্যাননিকাল সেট,microcanonical assembly
মাইক্রো ক্যানোনিকাল সম্প্রদায়,microcanonical ensemble
মাইক্রো সার্কিট,Microcircuit
মাইক্রো ফিসার,Microcrack
মাইক্রন,Micron
মাইক্রোফোন,microphone
"মাইক্রোফটোগ্রাফ, মাইক্রোস্কোপ ফটো",Microphotograph
মাইক্রোফিজিক্স,Microphysics
"মাইক্রোস্কোপ, মাইক্রোস্কোপ",Microscope
"মাইক্রোস্কোপিক, মাইক্রোস্কোপ, মাইক্রোস্কোপ",microscopic
সূক্ষ্ম ব্যাপার,microscopic impurity
মাইক্রোস্কোপ,Microscopy
"মাইক্রোস্টেট, মাইক্রোস্টেট",microstate
মাইক্রোটর,microtorr
মাইক্রো তরঙ্গ,microwave
মেরিডিয়ান,mid-day
মধ্য,middle
ইনকামিং আয়ন,migrating ion
মাইল,mile
"আকাশ গঙ্গা, মিলখা মেখলা",milky way
মিলার সূচক,Miller index
খনিজ,mineral
শর্ট সার্কিট,miniature circuit
সংক্ষিপ্তকরণ,Miniaturization
ন্যূনতম পথ,minimal path
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন",minimum
সর্বনিম্ন আয়নকরণ,minimum ionization
সংখ্যালঘু বাহক,minority carrier
সংখ্যালঘু নির্গমনকারী,minority emitter
সংক্ষিপ্ত স্বর,minor tone
"শিল্প, মিনিট, মিনিট",Minute
মারিচিকা,Mirage
"আয়না, মুকুর",Mirror
"প্রতিপ নিউক্লিয়াস, প্রতিপ নিউক্লিয়াস",mirror nuclei
মিশ্রণযোগ্যতা,miscibility
অমিল লাইন,mismatched lines
কুমেলন,mismatching
"ওরিয়েন্টিয়ারিং, টেলি-অরিয়েন্টেশন",misorientation
"মিসাইল, মিসাইল",Missile
অনুপস্থিত ইলেকট্রন,missing electron
অনুপস্থিত লাইন,missing line
অশ্লীলতা,mistuning
"মিক্সার, মিক্সার, মিক্সার (ব্যক্তি)",Mixer
এমকে s পদ্ধতি,M.K.S. System
"চলন্ত, চলন্ত, চলন্ত",mobile
বহনযোগ্য অ্যান্টেনা,mobile antenna (=portable antenna)
গতিশীলতা,Modility
"পদ্ধতি, পদ্ধতি, সিস্টেম, মোড, পলিমার, মোড, পর্যায়, 8. মোড",Mode
বিমন্দন,Moderation
মডারেটর,moderator
scintillating জালি,moderator lattice
"পরিবর্তন, রূপান্তর, রূপান্তর",modification
রূপান্তরিত সূচকীয় বক্ররেখা,modified exponential curve
"রূপান্তরকারী, রূপান্তরকারী, ক্যালিব্রেটর",modifier
রূপান্তর,modify
মডুলার সার্কিট,modular circuit
"সঙ্গীত, modulated",modulated
"সঙ্গীত, মডুলেশন",modulation
মডুলেটর,Modulator
"মডিউল, মডিউল",Module
"মডুলাস, মডুলাস",Modulus
ঝাঁক প্রভাব,moire effect
স্যাঁতসেঁতে,Moisture
"gram molecular, molar, mole",Molar
"gram molecularity, molarity",molarity
"gram molecule, mole",mole
আণবিক অণু,Molecular
অণু,Molecule
মুহূর্ত,Moment
মুহূর্ত বাহু,moment arm
ক্ষণস্থায়ী,Momentary
আবেগ,Momentum
একপরমাণু,monatomic (=monoatomic)
"মনিটর, মনিটর, ডাইনামিক অ্যানালাইজার",Monitor
পর্যবেক্ষণ,monitoring
একরঙা,monochromatic
"একরঙা, একরঙা",monochromator
একরঙা,Monochromic
একঘেয়েমি,monoclinic
মনোকুলার মাইক্রোস্কোপ,monocular microscope
সমরজি,Monoenergetic
দ্রুত,Monokinetic
"একজাতীয়তা, একজাতীয়তা",Monomorphism
মনোপোলার,Monopole
একক,monotonic
মোর্স কী,Morse key
মোজাইক-ক্রিস্টাল,mosaic crystal
"MOSFETs, মেটাল অক্সাইড সেমিকন্ডাক্টর",Mosfet
সম্ভবত,most probable
মা স্ফটিক,mother crystal
মোটিফ সূত্র,Motif-formula
দূরত্ব রূপান্তর গতি,motion
সিনেমা,motion picture
উদ্দেশ্য শক্তি,motivating force
মোটর,Motor
"মাউন্ট, মাউন্ট, ধারক, অভিযুক্ত, পাহাড়",Mount
"মুখ, মুখ",mouth
"প্রধান, মুখপাত্র",mouth piece
এসপি যোগাযোগকারী,movable contact
এসপি যোগাযোগকারী,movable jockey
চলমান কপিকল,movable pully
সিনেমা,Movie
সিনেমা ক্যামেরা,move camera
মুঠোফোন,Moving
একাধিক গর্ত ডিভাইস,multiaperture device
মাল্টিকম্পোনেন্ট,Multicomponent
তারের প্রচুর,multicore cable
মাল্টিমিটার,Multimeter
পলিম্যাথ বিমূর্ততা,multiple absorption
"একাধিক পরিচিতি, একাধিক পরিচিতি",multiple contact
একাধিক অনুরণন,multiple echo
বহু আয়নিত,multiple ionised
মাল্টিটাস্কিং অপারেশন,multiple operation
একাধিক প্রতিক্রিয়া,multiple reaction
একাধিক প্রতিফলন,multiple reflection
গুণ,multiplication
প্রচারমূলক প্রভাব,multiplicative collision
গুণগত প্রভাব,multiplicative effect
গুণক,multiplicator
বহুত্ব,Multiplicity
গুণক,Multiplier
