Kannada,Gujarati
1. ಕುಲ 2. ವಂಶ,1. જીનસ 2. વંશ
1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು,1. જીવાણુ 2. જીવાણુ
ಕ್ರಿಮಿನಾಶಕ,જીવાણુનાશક
ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ,અંકુરણ
1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ,1. જર્મપ્લાઝમ 2. જર્મપ્લાઝમ
ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ,ગીબેરેલિક એસિડ
ಕೊಯ್ಲು,ઉગાડવું
ತುಶ್,ટશ
1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ,1. ગ્લુટેન 2. ખાઉધરાપણું
ಗ್ಲೈಕೋಲಿಸಿಸ್,ગ્લાયકોલિસિસ
Sundara,સરસ
ಸುವರ್ಣ ಕ್ರಾಂತಿ,સુવર્ણ ક્રાંતિ
1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ,1. વર્ગીકરણ 2. વર્ગીકરણ 3. સ્તરીકરણ
1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ,1. કલમી છોડ 2. પેનમ્બ્રલ પ્લાન્ટ
ಪೆನ್ ಅಸಮಂಜಸ,પેન અસંગત
ಗ್ರಾನಾ,ગ્રેના
ಗ್ರಾನುಲೇಷನ್,દાણાદાર
ಹಸಿರು ಗೊಬ್ಬರ,લીલું ખાતર
ಹಸಿರು ಕ್ರಾಂತಿ,હરિયાળી ક્રાંતિ
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,વૃદ્ધિ અને વિકાસ
1. ಗಮ್ ರೋಗ,1. ગમ રોગ
ಭಿನ್ನಲಿಂಗೀಯ,વિષમલિંગી
1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ,1. પ્રકૃતિ 2. પ્રકૃતિ 3. રૂપગુણ 4. દેખાવ
1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ,1. ઓલા 2. કરકપાટ 3. કાર્કા
ರೋಮಿಲ್ವಾಚ್,રોમિલવોચ
ಲವಣಯುಕ್ತ ಚೀಲ,ખારા ફોલ્લો
ಹಾರೋ,હેરો
1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ,1. હાર્વેસ્ટિંગ ઈન્ડેક્સ 2. હાર્વેસ્ટિંગ ઈન્ડેક્સ
1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ,1. લણણી 2. લણણી કરેલ પાક 3. સમાપ્ત પાક 4. ઉપજ
1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು,1. તોડવું 2. લણણી 3. તોડવું
1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ,1. એગ લેઇંગ 2. એગ ફોર્સ
ಒಣ ಹುಲ್ಲು,સૂકું ઘાસ
ಒಣ ಆಹಾರ,શુષ્ક ફીડ
ಗಂಜಿ,ગંજી
ಮಬ್ಬು,ઝાકળ
ಮಸುಕಾದ,ધૂંધળું
1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ,1. બાલી 2. સિત્ત 3. મુંડક 4. ટોપ 5. હેડ 6. સિરા
ತೋಡು ಕೊನೆಯಲ್ಲಿ,ખાંચનો અંત
ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು,ટોચ કાપણી
ಬೇಲಿ,વાડ
ಪಾಲನೆ,કસ્ટડીમાં
ಕುಂಡಲಿನಿ,કુંડલિની
ಹೆಮಟೈಟ್,હેમેટાઇટ
1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ,1. ઔષધિ 2. ઔષધિ
1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ,1.બોટનિકલ કલેક્શન 2.બોટનિકલ મ્યુઝિયમ
ಸಸ್ಯನಾಶಕ,હર્બિસાઇડ
ಅನುವಂಶಿಕತೆ,આનુવંશિકતા
ಅನುವಂಶಿಕತೆ,આનુવંશિકતા
ಉಭಯಲಿಂಗಿ,ઉભયલિંગી
ಭಿನ್ನವರ್ಣದ,હેટરોક્રોમેટિક
ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್,હેટરોફર્ટિલાઇઝેશન
1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್,1. હાઇબ્રિડોઝ 2. હેટેરોસિસ
ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು,લૈંગિક રંગસૂત્રો
ಪೋಷಿಸಿದರು,ઉછેર
ಹೆಕ್ಸಾಡೆಸಿಮಲ್,હેક્સાડેસિમલ
ಶೀತ ಸುಪ್ತ,ઠંડી નિષ્ક્રિયતા
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,ઉચ્ચ ઘનતા વાવેતર
1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ),1. પિંડલક 2. ટેકરી (ડાંગર)
ಹಿಸ್ಟೋಗ್ರಾಮ್,હિસ્ટોગ્રામ
ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ,ઉચ્ચ તકનીકી બાગાયત
1.ಮೊಸರು 2. ಜೇನುಗೂಡು,1. દહીં 2. મધપૂડો
1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು,1. નીંદણ 2. નીંદણ
ಹಿಡಿದು,હોલ્ડિંગ
ಖಾಸಗಿ ಫಾರ್ಮ್,ખાનગી ફાર્મ
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,હોમિયોસ્ટેસિસ
ತಾಯ್ನಾಡು,વતન
ಏಕರೂಪತೆ,એકરૂપતા
1. ಏಕರೂಪದ 2. ಏಕರೂಪದ,1. સજાતીય 2. સજાતીય
ಸಹಾನುಭೂತಿಯುಳ್ಳ,સહાનુભૂતિશીલ
ಹೋಮೋಜೈಗಸ್,સજાતીય
1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್,1. ઘુર્લિકા 2. ખાદ્યપદાર્થો 3. હાપર
1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್,1. સ્તર 2. ક્ષિતિજ
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,બાગાયતી પાક
1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ,1. બાગાયત 2. બાગાયત 3. બાગાયત 4. બાગાયત
