Assamese,Malayalam
হত্যাকাণ্ড,കൂട്ടക്കൊല
কৌশলৰ ভৰ,കുതന്ത്രത്തിന്റെ മാസ്സ്
মাষ্টাৰ-এট-আৰ্মছ,മാസ്റ്റർ-അറ്റ്-ആംസ്
অনুষ্ঠানৰ মাষ্টাৰ,ആചാര്യൻ
মাষ্টাৰ অৱ হাউচহ’ল্ড,ഗൃഹനാഥൻ
ঘোঁৰাৰ মাষ্টাৰ,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
মাষ্টাৰ অৱ দ্য ৰোলছ,റോളുകളുടെ മാസ്റ്റർ
মিল থকা,പൊരുത്തം
মিল থকা,പൊരുത്തം
মেচলক,മാച്ച്ലോക്ക്
বৈবাহিক মিত্ৰতা,വിവാഹബന്ധം
ভূমধ্যসাগৰীয় শক্তিসমূহ,മെഡിറ്ററേനിയൻ ശക്തികൾ
মেনশ্বেভিক,മെൻഷെവിക്
ভাড়াতীয়া সেনাবাহিনী,കൂലിപ്പടയാളി സൈന്യം
ভাড়াতীয়া সৈনিক,കൂലിപ്പണിക്കാരൻ
ব্যৱসায়ী,വ്യാപാരി
মধ্যযুগ,മധ്യ കാലഘട്ടം
মৈদ্ধ পূৰ্ব,മിഡിൽ ഈസ്റ്റ്
মধ্যম অংশ,മധ്യഭാഗം
মধ্যম পথ,മധ്യ പാത
মধ্যম পথ (=মধ্যম পথ),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
প্ৰব্ৰজনকাৰী,കുടിയേറ്റക്കാരൻ
প্ৰব্ৰজন,മൈഗ്രേഷൻ
প্ৰব্ৰজন,മൈഗ്രേഷൻ
প্ৰব্ৰজন,മൈഗ്രേഷൻ
সামৰিকতাবাদ,മിലിട്ടറിസം
সামৰিকতাবাদ,മിലിട്ടറിസം
সামৰিকতাবাদ,മിലിട്ടറിസം
সামৰিকতাবাদ,മിലിട്ടറിസം
সামৰিকবাদী,മിലിട്ടറിസ്റ്റ്
সামৰিকবাদী,മിലിട്ടറിസ്റ്റ്
সামৰিককৰণ,സൈനികവൽക്കരണം
সামৰিককৰণ,സൈനികവൽക്കരണം
সামৰিককৰণ,സൈനികവൽക്കരണം
সামৰিক কৌশলবিদ (=কৌশলবিদ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
সামৰিক কৌশলবিদ (=কৌশলবিদ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
সামৰিক কৌশল (=কৌশল),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
মিলিচীয়া,മിലിഷ്യ
মিলিচীয়া,മിലിഷ്യ
অপশাসন,തെറ്റായ ഭരണം
লিংক হেৰাই গৈছে,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
উদ্দেশ্য,ദൗത്യം
উদ্দেশ্য,ദൗത്യം
উদ্দেশ্য,ദൗത്യം
মিশ্ৰ জাতিৰ,മിക്സഡ് റേസ്
আধুনিক ইতিহাস,ആധുനിക ചരിത്രം
মডাছ ভিভেণ্ডি,മോഡസ് വിവണ്ടി
মনাচিজম,മൊണാക്കിസം
মনাৰ্ক,മൊണാർക്ക്
মনাৰ্ক,മൊണാർക്ക്
ৰাজতন্ত্ৰবাদ,രാജവാഴ്ച
ৰাজতন্ত্ৰবাদ,രാജവാഴ്ച
ৰাজতন্ত্ৰবাদী,മൊണാർക്കിസ്റ്റ്
ৰাজতন্ত্ৰ,രാജവാഴ്ച
মঠ,ആശ്രമം
মঠ,ആശ്രമം
মঠ,ആശ്രമം
মঠ-মন্দিৰ,സന്യാസം
মঠ-মন্দিৰ,സന്യാസം
সন্ন্যাসী,സന്യാസി
মাতৃ দেশ,മാതൃരാജ്യം
মাতৃভূমি,മാതൃഭൂമി
সংসদৰ মাতৃ,പാർലമെന്റുകളുടെ മാതാവ്
মাকৰেকাৰছ,മുക്കരക്കാർ
মামী,അമ്മാ
সংগ্ৰাহালয়,മ്യൂസിയം
মাস্কেট,മസ്കറ്റ്
মাস্কেটিয়াৰ,മസ്കറ്റിയർ
মাস্কেট্ৰি,മസ്കട്രി
মাস্কেট্ৰি,മസ്കട്രി
মাষ্টাৰ মাষ্টাৰ,മസ്റ്റർ മാസ്റ്റർ
মাষ্টাৰ-ৰোল,മസ്റ്റർ-റോൾ
মাষ্টাৰ-ৰোল,മസ്റ്റർ-റോൾ
বিদ্ৰোহ,കലാപം
বিদ্ৰোহ আইন,കലാപ നിയമം
ৰহস্য জাহাজ,നിഗൂഢ കപ്പൽ
বৰ্ণনা,ആഖ്യാനം
জাতি,രാഷ്ട്രം
স্থানীয়,സ്വദേശി
থলুৱা ৰাজ্য,തദ്ദേശീയ സംസ്ഥാനം
প্ৰকৃতিবাদ,പ്രകൃതിവാദം
প্ৰাকৃতিক অধিকাৰ,സ്വാഭാവിക അവകാശങ്ങൾ
নাজী,നാസി
নাজী বিপ্লৱ,നാസി വിപ്ലവം
নাজীবাদ,നാസിസം
পূবৰ ওচৰত,കിഴക്കിനടുത്ത്
নিগ্ৰো,നീഗ്രോ
নেগ্ৰ&#39;ফিল,നീഗ്രോഫിൽ
নিগ্ৰোফিলিজম,നീഗ്രോഫിലിസം
নিগ্ৰোফ’বিয়া,നീഗ്രോഫോബിയ
নিৰপেক্ষ,നിഷ്പക്ഷ
নিৰপেক্ষ দেশ,നിഷ്പക്ഷ രാജ്യം
নিউ ডিল,പുതിയ കരാർ
নতুন পৃথিৱী,പുതിയ ലോകം
আভিজাত্য,കുലീനത
নোবেল,നോബിൾ
নোবেল,നോബിൾ
যাযাবৰী,നാടോടി
যাযাবৰী গোট,നാടോടിക്കൂട്ടം
যাযাবৰীতা,നാടോടിസം
অ-আগ্ৰাসন চুক্তি,ആക്രമണരഹിത ഉടമ്പടി
অ-আগ্ৰাসন চুক্তি,ആക്രമണരഹിത ഉടമ്പടി
অযুদ্ধপ্ৰায় অৱস্থা,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
অসহযোগিতা,നിസ്സഹകരണം
অসহযোগ আন্দোলন,നിസ്സഹകരണ പ്രസ്ഥാനം
আগফালৰ অংশ,ഒബ്ബർ
আগফালৰ অংশ,ഒബ്ബർ
অক্ল&#39;ক্ৰেচি (=মব&#39;ক্ৰেচি),ഒക്ലോക്രസി (=മൊബോക്രസി)
অক্লক্ৰেট,ഒക്ലോക്രാറ്റ്
চৰকাৰী নথি,ഔദ്യോഗിക രേഖ
পুৰণি পৃথিৱী,പഴയ ലോകം
অলিগাৰ্চি,ഒലിഗാർക്കി
আক্ৰমণ,ആക്രമണം
মুকলি আলোচনা,തുറന്ന ചർച്ചകൾ
মুকলি প্ৰশ্ন,തുറന്ന ചോദ്യം
ৰেকৰ্ডসমূহ খোলা,റെക്കോർഡുകൾ തുറക്കുക
অৰিয়েণ্ট,ഓറിയന്റ്
প্ৰাচ্যবাদ,ഓറിയന്റലിസം
প্ৰাচ্যবাদ,ഓറിയന്റലിസം
প্ৰাচ্যবিদ,ഓറിയന്റലിസ്റ്റ്
মূলত,ഉത്ഭവം
মূলত,ഉത്ഭവം
অৰ্থগ্ৰাফী,അക്ഷരവിന്യാസം
শত্ৰুতাৰ প্ৰাদুৰ্ভাৱ,ശത്രുതയുടെ പൊട്ടിത്തെറി
আউট-পোষ্ট,ഔട്ട്-പോസ്റ്റ്
অভাৰ-লৰ্ড,ഓവർ-ലോർഡ്
অভাৰ-ৰাইড,ഓവർ-റൈഡ്
অভাৰ-ৰাইড,ഓവർ-റൈഡ്
পৌত্তলিক,പേഗൻ
পৌত্তলিক,പേഗൻ
পৌত্তলিকতাবাদ,പാഗനിസം
পৌত্তলিকতাবাদ,പാഗനിസം
পেগোডা,പഗോഡ
পেগোডা,പഗോഡ
পেগোডা,പഗോഡ
প্ৰাসাদৰ কুটিলতা,കൊട്ടാരം കുതന്ത്രങ്ങൾ
পেলেটিনেট,പാലറ്റിനേറ്റ്
কল-পাত,താളിയോല
পাম দেওবাৰ,പാം ഞായറാഴ്ച
পেনেগিৰিষ্ট,പനേജിറിസ്റ്റ്
ত্ৰাস,പരിഭ്രാന്തി
ত্ৰাস,പരിഭ്രാന്തി
আতংক-মংগাৰ,പരിഭ്രാന്തി പരത്തുന്നയാൾ
পোপৰ পদ,പാപ്പാസി
পোপৰ পদ,പാപ്പാസി
পোপৰ পদ,പാപ്പാസി
পোপৰ পদ,പാപ്പാസി
পোপৰ ম&#39;হ,പേപ്പൽ കാള
পোপবাদ,പാപ്പാലിസം
পোপবাদ,പാപ്പാലിസം
পোপবাদী,പാപ്പാലിസ്റ്റ്
পোপৰ ৰাজ্য,പേപ്പൽ സംസ്ഥാനം
পেপিজম (=পেপিষ্ট্ৰি),പാപ്പിസം (=പാപ്പിസ്ട്രി)
পেপিষ্ট,പാപ്പിസ്റ്റ്
পেপিৰাছ,പാപ്പിറസ്
দৃষ্টান্ত,ഉപമ
পেৰামাউণ্ট,പരമപ്രധാനം
Paramountcy (=পৰম শক্তি),പരമാധികാരം (=പരമാധികാരം)
পেৰামাউণ্ট লেডী,പരമപ്രധാനിയായ സ്ത്രീ
পৰম প্ৰভু,പരമനാഥൻ
পাৰ্চমেণ্ট,കടലാസ്
পাৰ্চমেণ্ট,കടലാസ്
পাৰ্চমেণ্ট,കടലാസ്
ক্ষমা কৰিব,ക്ഷമിക്കുക
পাৰ্লিছ,പാർലികൾ
পাৰ্লিছ,പാർലികൾ
সংসদ (=সংসদ),പാർലമെന്റ് (=പാർലമെന്റ്)
সংসদ,പാർലമെന്റ്
সংসদ,പാർലമെന്റ്
সংসদ,പാർലമെന്റ്
সংসদ আইন,പാർലമെന്റ് നിയമം
সংসদ সদস্য,പാർലമെന്റേറിയൻ
সংসদ সদস্য,പാർലമെന്റേറിയൻ
সংসদীয় এজেণ্ট,പാർലമെന്ററി ഏജന്റ്
পাৰ্নেলিজম,പാർനെലിസം
পেৰ’ল,പരോൾ
পেৰ’ল,പരോൾ
পেৰিচাইড,പാരിസൈഡ്
পেৰিচাইড,പാരിസൈഡ്
পাৰ্টিছান,പക്ഷപാതപരമായ
পাৰ্টিছান,പക്ഷപാതപരമായ
পাৰ্টিছান,പക്ഷപാതപരമായ
উত্তীৰ্ণ,കടന്നുപോകുക
পাছ ৱৰ্ড (=watch word),പാസ് വേഡ് (=വാച്ച് വേഡ്)
পেট্ৰিয়াৰ্ক,പാത്രിയർക്കീസ്
পিতৃপুৰুষসকল,പാത്രിയർക്കീസ്
পেট্ৰিচিয়ান,പട്രീഷ്യൻ
পৈতৃকত্ব,പിതൃസ്വത്ത്
পেক্স ব্ৰিটানিকা,പാക്സ് ബ്രിട്ടാനിക്ക
পেক্স ৰোমানা,പാക്സ് റൊമാന
বংশবৃক্ষ,വംശാവലി
বংশবৃক্ষ,വംശാവലി
বংশবৃক্ষ ব্যক্তি,പെഡിഗ്രിഡ് വ്യക്തി
সহকৰ্মী,സമപ്രായക്കാരൻ
সহকৰ্মী,സമപ്രായക്കാരൻ
পিৰেজ,പീരേജ്
পিৰেজ,പീരേജ്
পিৰেজ,പീരേജ്
আয়াৰলেণ্ডৰ সমনীয়া,അയർലണ്ടിലെ സമപ്രായക്കാർ
স্কটলেণ্ডৰ সমনীয়া,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
উপদ্বীপীয় অভিযান,പെനിൻസുലർ പ്രചാരണം
উপদ্বীপীয় যুদ্ধ,പെനിൻസുലർ യുദ്ധം
পেনেণ্ট,പെനന്റ്
জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
পাৰ্ফিডি,വഞ്ചന
সময়কাল,കാലഘട്ടം
সময়কাল,കാലഘട്ടം
পেৰিফেৰী,ചുറ്റളവ്
স্থায়ী বন্দোবস্ত,സ്ഥിരമായ സെറ്റിൽമെന്റ്
চিৰন্তন ফিফ,വറ്റാത്ത ഫൈഫ്
ফালানক্স,ഫാലാൻക്സ്
ফালানক্স,ഫാലാൻക്സ്
ফ্ৰাউন,ഫറവോൻ
চিত্ৰচিত্ৰ,ചിത്രഗ്രാം
পিক্টোগ্ৰাফ,ചിത്രഗ്രാഫ്
পিক্টোগ্ৰাফ,ചിത്രഗ്രാഫ്
তীৰ্থযাত্ৰী,തീർത്ഥാടകൻ
তীৰ্থযাত্ৰী পিতৃসকল,തീർത്ഥാടക പിതാക്കന്മാർ
লুটপাত,കൊള്ള
লুটপাত,കൊള്ള
স্তম্ভ,സ്തംഭം
স্তম্ভ আদেশ (অশোকৰ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
স্তম্ভ আদেশ (অশোকৰ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
স্তম্ভ আদেশ (অশোকৰ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
পাইৰেট,കടൽക്കൊള്ളക്കാരൻ
পাইৰেট,കടൽക്കൊള്ളക്കാരൻ
পিটচড যুদ্ধ,പിച്ചവെച്ച യുദ്ധം
পটভূমি,പ്ലോട്ട്
পলিছ,പോളിസ്
পলিছ,പോളിസ്
পলিটাৰ্চ,രാഷ്ട്രീയക്കാരൻ
ৰাজনৈতিক এজেন্ট,രാഷ്ട്രീയ ഏജന്റ്
ৰাজনৈতিক আশ্ৰয়,രാഷ്ട്രീയ അഭയം
ৰাজনৈতিক আৱাসী,രാഷ്ട്രീയ താമസക്കാരൻ
ৰাজনৈতিক সন্ত্ৰাসবাদ,രാഷ്ട്രീയ ഭീകരത
ভোটগ্ৰহণ কৰ,തിരഞ്ഞെടുപ്പ് നികുതി
পণ্টুন,പോണ്ടൂൺ
প্ৰধানমন্ত্ৰী,പ്രീമിയർ
প্ৰধানমন্ত্ৰী,പ്രീമിയർ
প্ৰিমিয়াৰ লীগ,പ്രീമിയർഷിപ്പ്
ৰাষ্ট্ৰপতিত্ব,അധ്യക്ഷസ്ഥാനം
ৰাষ্ট্ৰপতিত্ব,അധ്യക്ഷസ്ഥാനം
ৰাষ্ট্ৰপতি,പ്രസിഡന്റ്
ৰাষ্ট্ৰপতি,പ്രസിഡന്റ്
প্ৰেচিডিয়াম,പ്രെസിഡിയം
প্ৰধানমন্ত্ৰী,പ്രധാന മന്ത്രി
প্ৰাইমোজেনিচাৰ,പ്രൈമോജെനിച്ചർ
প্ৰিন্স,രാജകുമാരൻ
প্ৰিন্স,രാജകുമാരൻ
প্ৰিন্স বিচপ,പ്രിൻസ് ബിഷപ്പ്
প্ৰিন্স কনচৰ্ট,പ്രിൻസ് കൺസോർട്ട്
প্ৰিন্স ৰিজেণ্ট,രാജകുമാരൻ റീജന്റ്
পিন্স ৰেগনেণ্ট,പിൻസ് റെഗ്നന്റ്
ৰাজকুমাৰী ৰিজেণ্ট,രാജകുമാരി റീജന്റ്
ৰাজকুমাৰী ৰয়েল,രാജകുമാരി
প্ৰিন্সিপালিটি,പ്രിൻസിപ്പാലിറ്റി
প্ৰিন্সিপালিটি,പ്രിൻസിപ്പാലിറ്റി
প্ৰিন্সিপালিটি,പ്രിൻസിപ്പാലിറ്റി
পুৰষ্কাৰ,സമ്മാനം
পুৰষ্কাৰ,സമ്മാനം
পুৰস্কাৰৰ ধন,സമ്മാന തുക
পেছাদাৰী সৈনিক,പ്രൊഫഷണൽ സൈനികൻ
প্ৰতিশ্ৰুতি,വാഗ്ദാനം ചെയ്യുക
প্ৰমন্টৰী দুৰ্গ,പ്രൊമോണ്ടറി കോട്ട
প্ৰটেক্টৰেট,സംരക്ഷിക്കുക
প্ৰটেক্টৰেট,സംരക്ഷിക്കുക
প্ৰটেক্টৰেট,സംരക്ഷിക്കുക
Protégé,പ്രൊട്ടേജ്
উৎপত্তিস্থল,പ്രൊവെനൻസ്
উৎপত্তিস্থল,പ്രൊവെനൻസ്
প্ৰভেনেন্স ব্যৱস্থা,പ്രൊവെനൻസ് സിസ്റ്റം
জিয়নিষ্ট সমৰ্থক,പ്രോ-സയണിസ്റ്റ്
ৰাজহুৱা শত্ৰু,പൊതു ശത്രു
ৰাজহুৱা শত্ৰু,പൊതു ശത്രു
বিৰাম চিহ্ন,പങ്കുകൾ
পুনিক যুদ্ধ,പ്യൂണിക് യുദ്ധങ്ങൾ
পিউৰিটান,പ്യൂരിറ്റൻ
পুচ্চ,പുഷ്
কোৱাড্ৰিগা,ക്വാഡ്രിഗ
চতুৰ্ভুজ মিত্ৰতা,നാലിരട്ടി സഖ്യം
কোৱাকাৰ,ക്വാക്കർ
ৰাণী,രാജ്ഞി
ৰাণী কনচৰ্ট,രാജ്ഞി പത്നി
ৰাণী বিধৱা,രാജ്ഞി സ്ത്രീധനം
কুইনডম,ക്വീൻഡം
কুইনডম,ക്വീൻഡം
ৰাণী মা,അമ്മ രാജ്ഞി
ৰাণী ৰাজত্ব কৰা,രാജ്ഞി രാജകുമാരി
কুইছলিং,ക്വിസ്ലിംഗ്
কুইছলিং,ക്വിസ്ലിംഗ്
ভাড়া এৰি দিয়ক,വാടക ഉപേക്ഷിക്കുക
কুইভাৰ,ആവനാഴി
Quo warranto,ക്വോ വാറന്റോ
জাতি,റേസ്
বৰ্ণবাদী আধিপত্য,വംശീയ മേധാവിത്വം
ৰেক,റാക്ക്
ৰেক,റാക്ക്
অভিযান,മിന്നല് പരിശോധന
অভিযান,മിന്നല് പരിശോധന
ৰেমপাৰ্ট,കൊത്തളം
ৰেমপাৰ্ট,കൊത്തളം
ৰেনছাক,റാൻസക്ക്
মুক্তিপণ,മോചനദ്രവ്യം
মুক্তিপণ,മോചനദ്രവ്യം
ৰেভেজ,നാശം
ৰেভেজ,നാശങ്ങൾ
ৰাজ্য,സാമ്രാജ്യം
ৰিয়াৰ গাৰ্ড,പിൻ ഗാർഡ്
ৰিয়াৰ গাৰ্ডৰ একচন,പിൻ ഗാർഡ് പ്രവർത്തനം
বিদ্ৰোহী,വിമത
বিদ্ৰোহ,കലാപം
বিদ্ৰোহৰ স্বীকৃতি,കലാപത്തിന്റെ അംഗീകാരം
পুনৰ পৰিবাহী,പുനർനിർമ്മാണം
গোপনীয়তা,രഹസ്യാന്വേഷണം
পুনৰ্গঠন,പുനർനിർമ്മാണം
নথিভুক্ত,രേഖപ്പെടുത്തുക
ৰেকৰ্ড অফিচ,റെക്കോർഡ് ഓഫീസ്
অৱসৰৰ অভিলেখ,റിട്ടയർമെന്റ് റെക്കോർഡ്
ৰঙা চাৰ্ট,ചുവന്ന ഷർട്ടുകൾ
সংস্কাৰ,നവീകരണം
শৰণাৰ্থী,അഭയാർത്ഥി
ৰেগালিয়া,റെഗാലിയ
ৰেগালিয়া,റെഗാലിയ
ৰেগালিয়া,റെഗാലിയ
ৰিজেন্সি,റീജൻസി
ৰিজেণ্ট,റീജന്റ്
ৰিজেণ্ট কুইন,റീജന്റ് രാജ്ഞി
ৰেজিচাইড,റെജിസൈഡ്
ৰেজিচাইড,റെജിസൈഡുകൾ
শাসন ব্যৱস্থা,ഭരണം
শাসন ব্যৱস্থা,ഭരണം
অঞ্চল,പ്രദേശം
ৰেগনাল বছৰ,ഭരണ വർഷം
ৰেগনেণ্ট,റെഗ്നന്റ്
ৰেগনাম,റെഗ്നം
ৰাইচ,റീച്ച്
ৰাজত্ব কৰক,ഭരണം
ৰাজত্ব কৰক,ഭരണം
ৰাজত্ব কৰা পৰিয়াল,വാഴുന്ന കുടുംബം
আতংকৰ ৰাজত্ব,ഭീകര ഭരണം
আতংকৰ ৰাজত্ব,ഭീകര ഭരണം
শক্তিশালী কৰক,ശക്തിപ്പെടുത്തുക
শক্তিবৰ্ধক,ബലപ്പെടുത്തൽ
পুনৰ নিযুক্তি,പുനഃസ്ഥാപിക്കൽ
পুনৰ বিনিয়োগ কৰক,വീണ്ടും നിക്ഷേപിക്കുക
ৰিলে পোষ্ট,റിലേ പോസ്റ്റ്
ৰিলেৰ পথ,റിലേ റൂട്ട്
ৰিলে ব্যৱস্থা,റിലേ സിസ്റ്റം
মুক্তি দিয়া,പ്രകാശനം
মুক্তি দিয়া,പ്രകാശനം
ত্যাগ,ത്യാഗം
ত্যাগ,ത്യാഗം
ৰেপাৰ্টৰী (=ইনভেণ্টৰী),റിപ്പർട്ടറി (=ഇൻവെന്ററി)
ভঁৰাল,സംഭരണിയാണ്
ভঁৰাল,സംഭരണിയാണ്
ৰিপাব্লিক,ജനാധിപത്യഭരണം
গণৰাজ্য দিৱস,റിപ്പബ്ലിക് ദിനം
পুনৰ লিপিবদ্ধ কৰক,റെസ്ക്രിപ്റ്റ്
পুনৰ লিপিবদ্ধ কৰক,റെസ്ക്രിപ്റ്റ്
বাসিন্দা,താമസക്കാരൻ
পুনৰুদ্ধাৰ,പുനസ്ഥാപിക്കൽ
পুনৰুত্থান,പുനരുത്ഥാനം
পুনৰুত্থান,പുനരുത്ഥാനം
পশ্চাদপসৰণ,പിൻവാങ്ങുക
ওলোটা (এটা মুদ্ৰাৰ),വിപരീതം (ഒരു നാണയത്തിന്റെ)
বিদ্ৰোহ,കലാപം
বিপ্লৱ,വിപ്ലവം
"বিপ্লৱ, ফৰাচী","വിപ്ലവം, ഫ്രഞ്ച്"
বিপ্লৱ গৌৰৱময়,വിപ്ലവം ഗ്ലോറിയസ്
"বিপ্লৱ, ঔদ্যোগিক","വിപ്ലവം, വ്യാവസായിക"
ৰাইজিং,ഉയരുന്നു
পচি যোৱা-বৰো,റോട്ടൻ-ബറോ
ৰাফ ৰাইডাৰ,പരുക്കൻ റൈഡേഴ്സ്
ঘূৰণীয়া মূৰ,വൃത്താകൃതിയിലുള്ള തലകൾ
ৰাউট,റൂട്ട്
ৰয়েল দৰ্শক,രാജകീയ പ്രേക്ഷകർ
ৰয়েল চাৰ্টাৰ,രാജകീയ ചാർട്ടർ
ৰয়েল ক্ৰেষ্ট,രാജകീയ ചിഹ്നം
ৰয়েল ক্ৰেষ্ট,രാജകീയ ചിഹ്നം
ৰয়েল ডিক্রী,രാജകീയ ഉത്തരവ്
ৰুব্ৰীক,റൂബ്രിക്
ধ্বংসাৱশেষ,അവശിഷ്ടങ്ങൾ
দৌৰবিদ,ഓട്ടക്കാരൻ
ভেঙুচালি কৰা,അട്ടിമറി
ছাবেৰ,സാബർ
চেব্ৰেছ,സാബേഴ്സ്
ত্যাগ,യാഗം
ত্যাগ,യാഗം
ত্যাগ,യാഗം
নিৰাপদ আচৰণ,സുരക്ഷിതമായ പെരുമാറ്റം
সুৰক্ষা,സംരക്ഷണം
সুৰক্ষা,സംരക്ഷണം
সুৰক্ষাৰ কৰ্তব্য,സംരക്ഷണ ചുമതലകൾ
চেলি,സാലി
চেলি-পৰ্ট,സാലി-പോർട്ട്
ৰাজদণ্ড,ചെങ്കോൽ
স্কিমিটাৰ,സ്കിമിറ്റർ
দ্বিতীয় বাগিচা,രണ്ടാം എസ്റ്റേറ്റ്
পন্থা,വിഭാഗം
পন্থা,വിഭാഗം
বাজেয়াপ্ত,പിടിച്ചെടുക്കൽ
বাজেয়াপ্ত,പിടിച്ചെടുക്കൽ
চেনেট,സെനറ്റ്
চেনেট,സെനറ്റ്
চেনেট,സെനറ്റ്
চেনেট,സെനറ്റ്
Serf (=bordar বা villein),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
Serf (=bordar বা villein),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
দাসত্ব (serfhood বা serfage),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
দাসত্ব (serfhood বা serfage),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
ছাঁ ৰজা,നിഴൽ രാജാവ്
জাহাজৰ ধন,ഷിപ്പ് മണി
শ্বক সৈন্য (=ধুমুহা সৈন্য),ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
চুটি সংসদ,ഹ്രസ്വ പാർലമെന്റ്
স্কিমিছ,ഏറ്റുമുട്ടൽ
দাস,അടിമ
দাসত্ব,അടിമത്തം
দাসত্ব,അടിമത്തം
সৈনিক ৰাষ্ট্ৰনেতা,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
বৰশী,കുന്തം
বৰশীৰ মূৰ,കുന്തം-തല
গোলক,ഗോളം
স্ফ্ৰেজিষ্টিকছ,സ്ഫ്രാഗിസ്റ്റിക്സ്
ব্যৱস্থা নষ্ট কৰে,സിസ്റ്റം നശിപ്പിക്കുന്നു
স্কোৱায়াৰ,സ്ക്വയർ
স্কোৱায়াৰ,സ്ക്വയർ
স্কুয়াৰআৰ্চি,Squirearchy
স্কুয়াৰআৰ্চি,Squirearchy
মানদণ্ড,സ്റ്റാൻഡേർഡ്
ষ্টেণ্ডাৰ্ড-বাহক,സ്റ്റാൻഡേർഡ്-ബെയറർ
থিয় হৈ থকা সেনাবাহিনী,നിൽക്കുന്ന സൈന്യം
ষ্টেণ্ডিং অৰ্ডাৰ,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
ষ্টেণ্ডিং অৰ্ডাৰ,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
ৰাষ্ট্ৰনেতা,സ്റ്റേറ്റ്മാൻ
শিলৰ শিলালিপি,ശിലാ ലിഖിതം
ধুমুহাৰ সৈন্য,കൊടുങ്കാറ്റ് സൈന്യം
কৌশল,തന്ത്രം
কৌশল,തന്ത്രം
কৌশল,തന്ത്രം
কৌশল,തന്ത്രം
ষ্ট্ৰেট’ক্ৰেচি,സ്ട്രാറ്റോക്രസി
বিবাদ,കലഹം
বিবাদ,കലഹം
শক্তিশালী ধৰি ৰখা,ശക്തമായ പിടി
শক্তিশালী ধৰি ৰখা,ശക്തമായ പിടി
সহযোগী টেলায়েন্স,സബ്സിഡിയറി ടാലിയൻസ്
উত্তৰাধিকাৰ,പിന്തുടർച്ച
উত্তৰাধিকাৰী,പിൻഗാമി
ভোটাধিকাৰ,വോട്ടവകാശം
ভোটাধিকাৰী,സഫ്രജിസ്റ്റ്
চুলতানত্ব,സുൽത്താനേറ്റ്
চুলতানত্বৰ যুগ,സുൽത്താനേറ്റ് കാലഘട്ടം
সমৰ্পণ,കീഴടങ്ങുക
চুজেৰেইন,സുസെറൈൻ
চুজেৰেইন ৰাজ্য,സുസെറൈൻ സംസ്ഥാനം
তৰোৱালধাৰী,വാളെടുക്കുന്നയാൾ
টামমানী ছ&#39;চাইটি,ടമ്മനി സൊസൈറ്റി
টেম্পাৰড তৰোৱাল,കോപിച്ച വാൾ
ভাড়াতীয়া,വാടകക്കാരൻ
ভাড়াতীয়া,വാടകക്കാരൻ
অঞ্চল,പ്രദേശം
অঞ্চল,പ്രദേശം
টেৰিটৰী চৰকাৰ,പ്രദേശ സർക്കാർ
সন্ত্ৰাসবাদ,തീവ്രവാദം
তৃতীয় বাগিচা,തേർഡ് എസ്റ്റേറ്റ്
তিনিটা বাগিচা,മൂന്ന് എസ്റ്റേറ്റുകൾ
টোল,ടോൾ
টোল হাউচ,ടോൾ ഹൗസ്
সমাধিস্থল,ശവകുടീരം
ট&#39;ৰী,ടോറി
টটেম,ടോട്ടം
টাৱাৰ,ടവർ
টাৱাৰ,ടവർ
বিজয়ৰ টাৱাৰ,വിജയഗോപുരം
বিশ্বাসঘাতক,രാജ്യദ്രോഹി
বিশ্বাসঘাতকতা,വഞ്ചന
দেশদ্ৰোহ,രാജ്യദ്രോഹം
সন্ধি,ഉടമ്പടി
