English,Assamese
law of homomorphism for rings,আঙঠিৰ বাবে সমৰূপতাৰ নিয়ম
law of increasing costs,খৰচ বৃদ্ধিৰ আইন
law of indices,সূচকাংকৰ নিয়ম
law of inertia,জড়তাৰ নিয়ম
law of large numbers,বৃহৎ সংখ্যাৰ নিয়ম
law of probability,সম্ভাৱনাৰ নিয়ম
law of sines,পাপৰ নিয়ম
laws of exponents,সূচকৰ নিয়ম
laws of motion,গতিৰ নিয়ম
layer,স্তৰ
leading coefficient,লিডিং সহগ
leading diagonal,লিডিং তিৰ্যক
leading submatrix,লিডিং চাবমেট্ৰিক্স
leading term,লিডিং টাৰ্ম
least,সবাতোকৈ কম
least common multiple (LCM),নূন্যতম সাধাৰণ বহুগুণ (LCM)
least element,নূন্যতম মৌল
least square,নূন্যতম বৰ্গক্ষেত্ৰ
least upper bound,সৰ্বনিম্ন ওপৰৰ সীমা
left coset,বাওঁফালৰ coset
left handed,বাওহাতেৰে
left handed screw,বাওঁহাতৰ স্ক্ৰু
left inverse,বাওঁফালৰ বিপৰীত
left multiplication,বাওঁফালৰ গুণন
Leibnitz formula,লেইবনিটজৰ সূত্ৰ
length,দৈৰ্ঘ্য
leptokurtic,লেপটকুৰ্টিক
leptokurtic curve,লেপটকুৰ্টিক বক্ৰ
leptokurtosis,লেপটকুৰ্ট&#39;ছিছ
level curve,স্তৰৰ বক্ৰ
level of confidence,আত্মবিশ্বাসৰ স্তৰ
level of significance,তাৎপৰ্য্যৰ স্তৰ
lexicographically,আভিধানিকভাৱে
lexicographical order,অভিধানৰ ক্ৰম
likelihood function,সম্ভাৱনা ফলন
likelihood ratio test,সম্ভাৱনা অনুপাত পৰীক্ষা
limit,সীমা
limiting,সীমিত কৰা
limiting value,সীমিত মূল্য
limiting velocity,সীমিত বেগ
limit in mean,গড়ত সীমাবদ্ধতা
limit of integration,সংহতিৰ সীমা
limit of sequence,ক্ৰমৰ সীমা
limit point (=cluster point),সীমা বিন্দু (=থুপ বিন্দু)
limit velocity,সীমিত বেগ
line,ৰেখা
linear,ৰৈখিক
linear algebraic,ৰৈখিক বীজগণিতীয়
linear algebraic equation,ৰৈখিক বীজগণিতীয় সমীকৰণ
linear approximation,ৰৈখিক আনুমানিককৰণ
linear asymptote,ৰৈখিক এছিম্পট&#39;ট
linear coefficient,ৰৈখিক সহগ
linear combination,ৰৈখিক সংমিশ্ৰণ
linear constraints,ৰৈখিক বাধাসমূহ
linear dependence,ৰৈখিক নিৰ্ভৰশীলতা
linear differential equation,ৰৈখিক অৱভেদ্য সমীকৰণ
linear dimension,ৰৈখিক মাত্ৰা
linear equation,ৰৈখিক সমীকৰণ
linear form,ৰৈখিক ৰূপ
linear fractional transformation,ৰৈখিক ভগ্নাংশ ৰূপান্তৰ
linear function,ৰৈখিক ফলন
linear functional,ৰৈখিক কাৰ্য্যকৰী
linear group,ৰৈখিক গোট
linear independence,ৰৈখিক স্বাধীনতা
linear independent relation,ৰৈখিক স্বাধীন সম্পৰ্ক
linear inequality,ৰৈখিক বৈষম্য
linear inhomogeneous differential equation,ৰৈখিক অসমতাপূৰ্ণ অৱভেদ্য সমীকৰণ
linear integral equation,ৰৈখিক অখণ্ড সমীকৰণ
linear interpolation,ৰৈখিক আন্তঃপ্ৰক্ষেপণ
linear least square regression analysis,ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ
linearity,ৰৈখিকতা
linearly dependent,ৰৈখিকভাৱে নিৰ্ভৰশীল
linearly independent,ৰৈখিকভাৱে স্বাধীন
linear mapping,ৰৈখিক মেপিং
linear order,ৰৈখিক ক্ৰম
linear ordering,ৰৈখিক ক্ৰমবিন্যাস
linear programming,ৰৈখিক প্ৰগ্ৰেমিং
linear programming algorithm,ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম
linear programming problem,ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
linear regression,ৰৈখিক ৰিগ্ৰেছন
linear regression coefficient,ৰৈখিক ৰিগ্ৰেছন সহগ
linear relation,ৰৈখিক সম্পৰ্ক
linear space (=vector space),ৰৈখিক স্থান (=ভেক্টৰ স্থান)
linear subspace,ৰৈখিক উপস্থান
linear transformation,ৰৈখিক ৰূপান্তৰ
linear trend,ৰৈখিক ধাৰা
linear unbiased estimate,ৰৈখিক নিৰপেক্ষ অনুমান
linear velocity,ৰৈখিক বেগ
line integral,ৰেখাৰ অবিচ্ছেদ্য
line of intersection,ছেদক ৰেখা
line of regression,ৰিগ্ৰেছনৰ ৰেখা
localised vector,স্থানীয়কৃত ভেক্টৰ
local optimum,স্থানীয় অনুকূল
locus,locus
log,কুণ্ডা
logarithmic,লগাৰিদমিক
logarithmic accuracy,লগাৰিদমিক সঠিকতা
logarithmic calculation,লগাৰিদমিক গণনা
logarithmic curve,লগাৰিদমিক বক্ৰ
logarithmic derivative,লগাৰিদমিক ডেৰাইভেটিভ
logarithmic differentiation,লগাৰিদমিক পাৰ্থক্য
logarithmic function,লগাৰিদমিক ফলন
logarithmic mean (=geometric mean),লগাৰিদমিক গড় (=জ্যামিতিক গড়)
logarithmic normal distribution,লগাৰিদমিক স্বাভাৱিক বিতৰণ
logarithmic relationship,লগাৰিদমিক সম্পৰ্ক
logarithmic scale,লগাৰিদমিক স্কেল
logarithmic series,লগাৰিদমিক শৃংখলা
logarithmic spiral (equiangular spiral),লগাৰিদমিক সৰ্পিল (সমকোণীয় সৰ্পিল)
logarithmic table (=log table),লগাৰিদমিক টেবুল (=লগ টেবুল)
logarithm (log),লগাৰিদম (log)
logic,তর্ক শাস্ত্র
logically equivalent,যুক্তিগতভাৱে সমতুল্য
logistic curve,লজিষ্টিক বক্ৰ
lognormal distribution,lognormal বিতৰণ
longitude,দ্ৰাঘিমাংশ
loop,খান্দৰি
lottery,লটাৰী
lower bar,তলৰ বাৰ
lower bound,নিম্ন সীমা
lower Riemann integral,নিম্ন Riemann অখণ্ড
lower sum,কম যোগফল
lower triangular matrix,তলৰ ত্ৰিকোণীয় মেট্ৰিক্স
Maclaurin's expansion,মেকল’ৰিনৰ সম্প্ৰসাৰণ
magic number,যাদু সংখ্যা
magic square,যাদু বৰ্গক্ষেত্ৰ
magnitude limit (=limiting magnitude),মাত্ৰা সীমা (=সীমিত পৰিমাণ)
mailed questionnaire,মেইল কৰা প্ৰশ্নাৱলী
mail survey,মেইল জৰীপ
majorant (upper bound),majorant (উপৰ সীমা)
major arc,মুখ্য চাপ
majorised set,majorised ছেট
many valued function,বহুতো মূল্যৱান কাৰ্য্য
map,মানচিত্ৰ
map into the set,চেটটোত মেপ কৰক
mapping of a set,এটা গোটৰ মেপিং
marginal probability,প্ৰান্তীয় সম্ভাৱনা
mathematical analysis,গাণিতিক বিশ্লেষণ
mathematical argument,গাণিতিক যুক্তি
mathematical centre,গাণিতিক কেন্দ্ৰ
mathematical complexity,গাণিতিক জটিলতা
mathematical economics,গাণিতিক অৰ্থনীতি
mathematical expectation,গাণিতিক প্ৰত্যাশা
mathematical form,গাণিতিক ৰূপ
mathematical formulation,গাণিতিক প্ৰণয়ন
mathematical identity,গাণিতিক পৰিচয়
mathematical logic,গাণিতিক যুক্তি
mathematical model,গাণিতিক আৰ্হি
mathematical notion,গাণিতিক ধাৰণা
matrix digonalisation,মেট্ৰিক্স ডাইগনালাইজেচন
matrix inverse,মেট্ৰিক্স বিপৰীত
matrix inversion,মেট্ৰিক্স ওলোটা
matrix iterative method,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
matrix method,মেট্ৰিক্স পদ্ধতি
matrix multiplication,মেট্ৰিক্স গুণন
matrix of constants,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
matrix of effectiveness,ফলপ্ৰসূতাৰ মেট্ৰিক্স
matrix operator,মেট্ৰিক্স অপাৰেটৰ
matrix polynomial,মেট্ৰিক্স বহুপদ
matrix printing,মেট্ৰিক্স প্ৰিন্টিং
matrix product,মেট্ৰিক্স উৎপাদন
maximized,সৰ্বাধিক কৰা হৈছে
maximum,নিচেই সৰহ ভাগ
maximum absolute value,সৰ্বোচ্চ নিৰপেক্ষ মান
maximum F-ratio,সৰ্বোচ্চ F-অনুপাত
maximum likelihood,সৰ্বোচ্চ সম্ভাৱনা
maxmin,maxmin
maxmin criterian,maxmin মাপকাঠী
max of a function,এটা ফাংচনৰ সৰ্বোচ্চ
Maxwell-Boltzmann statistics,মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা
mean deviation,গড় বিচ্যুতি
mean square deviation,গড় বৰ্গ বিচ্যুতি
mean square error,গড় বৰ্গ ভুল
mean value,গড় মূল্য
mean value theorem,গড় মূল্য উপপাদ্য
measure of kurtosis,কুৰ্ট&#39;ছিছৰ পৰিমাপ
median,মধ্যমীয়া
median centre,মধ্যম কেন্দ্ৰ
mesokurtic curve,mesokurtic বক্ৰ
mesokurtosis,mesokurtosis
message,বাৰ্তা
method,প্রণালী
method of elimination,নিষ্কাশনৰ পদ্ধতি
method of inversion,ওলোটা পদ্ধতি
method of iteration,পুনৰাবৃত্তিৰ পদ্ধতি
method of least squares,নূন্যতম বৰ্গৰ পদ্ধতি
method of moments,ক্ষণৰ পদ্ধতি
method of similar triangles,একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি
method of steepest descent,ঠেকতম অৱতৰণৰ পদ্ধতি
method of summation,যোগফলৰ পদ্ধতি
method of undetermined coefficient,অনিৰ্দিষ্ট সহগ পদ্ধতি
metric space,মেট্ৰিক স্থান
metric system,মেট্ৰিক ব্যৱস্থা
metric unit,মেট্ৰিক একক
micro theory,মাইক্ৰ’ তত্ত্ব
middle,মাজ
middle term,মধ্যকালীন কাৰ্যকাল
mid point,মিড পইণ্ট
mid point formula,মিড পইণ্ট সূত্ৰ
minimal polynomial,নূন্যতম বহুপদ
minimax principle,minimax নীতি
minimum,নূন্যতম
minimum point (of curve),নূন্যতম বিন্দু (বক্ৰৰ)
minimum polynomial,নূন্যতম বহুপদ
min of a function,এটা ফাংচনৰ min
minor arc,ক্ষুদ্ৰ চাপ
minor axis,ক্ষুদ্ৰ অক্ষ
minorised subset,ক্ষুদ্ৰকৃত উপগোট
minus,বিয়োগ
minus sign,বিয়োগ চিহ্ন
mixed fraction,মিশ্ৰিত ভগ্নাংশ
mixed strategy,মিশ্ৰিত কৌশল
mode,ধৰণ
modulus,মডুলাছ
modulus of a complex number,এটা জটিল সংখ্যাৰ মডুলাছ
moment,মুহূৰ্ত
moment generating function,মুহূৰ্ত সৃষ্টিকাৰী ফলন
moment of a force,এটা বলৰ মুহূৰ্ত
moment of frequency distribution,কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত
moment of inertia,জড়তাৰ মুহূৰ্ত
moment of momentum,গতিবেগৰ মুহূৰ্ত
momentum,গতিবেগ
monomial,monomial
monomorphic,একৰূপী
monomorphism,একৰূপতা
monotone,monotone
monotone increasing sequence,একস্বৰ বৃদ্ধি কৰা ক্ৰম
monotonically,monotonically
monotonically increasing net,একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট
monotonically increasing sequence,একস্বৰত বৃদ্ধি কৰা ক্ৰম
monotonic function,একঘেয়ামী কাৰ্য্য
Monte Carlo calculation,মন্টে কাৰ্লো গণনা
Monte Carlo method,মণ্টে কাৰ্লো পদ্ধতি
morra (game),morra (খেল)
mortality statistics,মৃত্যুৰ পৰিসংখ্যা
most probable,আটাইতকৈ সম্ভাৱ্য
motion,গতি
moving average,চলন্ত গড়
M-space,এম-স্পেচ
M-test for integral,অখণ্ডৰ বাবে M-পৰীক্ষা
multidecision problem,বহু সিদ্ধান্তৰ সমস্যা
multidimensional normal distribution,বহুমাত্ৰিক স্বাভাৱিক বিতৰণ
multidimensional random variable,বহুমাত্ৰিক যাদৃচ্ছিক চলক
multi-index transportation problem,বহু-সূচকাংক পৰিবহণ সমস্যা
multinomial,বহুপদ
multinomial distribution,বহুপদ বিতৰণ
multiple,একাধিক
multiple choice problem,বহু পছন্দৰ সমস্যা
multiple connected domain,একাধিক সংযুক্ত ডমেইন
multiple correlation,একাধিক সম্পৰ্ক
multiple frequency table,একাধিক কম্পাঙ্ক টেবুল
multiple integral,একাধিক অখণ্ড
multiple integration,একাধিক সংহতি
multiple regression,বহুবিধ ৰিগ্ৰেছন
multiple regression analysis,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
multiple regression coefficient,বহুবিধ ৰিগ্ৰেছন সহগ
multiple regression equation,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
multiple root,একাধিক মূল
multiplication,গুণন
multiplication by columns (of determinant),স্তম্ভৰ দ্বাৰা গুণন (নিৰ্ধাৰণকাৰীৰ)
multiplication by rows (of determinant),শাৰীৰে গুণন (নিৰ্ণায়কৰ)
multiplication factor,গুণন গুণক
multiplicative function,গুণনীয়ক ফলন
multiplicative group,বহুগুণী গোট
multiplicative inverse,বহুগুণী বিপৰীতমুখী
multiplicity,বহুগুণতা
multiplicity of roots,মূলৰ বহুগুণতা
multiplicity of zero,শূন্যৰ বহুগুণতা
multiplier,বহুগুণক
multiply,গুণ কৰা
multivariate distribution,বহুচলকীয় বিতৰণ
multivariate normal distribution,বহুচলকীয় স্বাভাৱিক বিতৰণ
multivariate population,বহুবিকল্পিত জনসংখ্যা
mutual,উমৈহতীয়া
nabla,নবলা
Napierian,নেপিয়াৰিয়ান
Napierian logarithm,নেপিয়াৰিয়ান লগাৰিদম
natural logarithm,প্ৰাকৃতিক লগাৰিদম
natural number,প্ৰাকৃতিক সংখ্যা
nautical mile,নটিকেল মাইল
n-dimensional,n-মাত্ৰিক
n-dimensional vector space,n-মাত্ৰিক ভেক্টৰ স্থান
necessary and sufficient condition,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত চৰ্ত
necessary condition,প্ৰয়োজনীয় চৰ্ত
negation,অস্বীকাৰ কৰা
negative,ঋণাত্মক
negative curvature,ঋণাত্মক বক্ৰতা
negative definite form,ঋণাত্মক নিৰ্দিষ্ট ৰূপ
negative definite matrix,ঋণাত্মক নিৰ্দিষ্ট মেট্ৰিক্স
negative semi-definite form,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট ৰূপ
neighbourhood,ওৰচ চুবুৰি
nested sampling,নেষ্টেড নমুনা সংগ্ৰহ কৰা
net reproduction rate,নেট প্ৰজনন হাৰ
Newtonian mechanics,নিউটনৰ বলবিজ্ঞান
Newton's divided difference formula,নিউটনৰ বিভক্ত পাৰ্থক্যৰ সূত্ৰ
Newton's laws of motion,নিউটনৰ গতিৰ নিয়ম
Neyman allocation,নেইমেন আবণ্টন
Neyman Pearson theory,নেইমেন পিয়ৰচন তত্ত্ব
nilpotent element,nilpotent মৌল
nilpotent matrix,nilpotent মেট্ৰিক্স
node,ন&#39;ড
non-Abelian group,অ-এবেলিয়ান গোট
non-absolute convergence,অনিৰপেক্ষ অভিসৰণ
non-algebraic,অবীজগণিতীয়
non-degenerate,অ-অৱক্ষয়ী
non-degenerate basic feasible solution,অ-অৱক্ষয়ী মৌলিক সম্ভাৱ্য সমাধান
non-dense,অঘন
non-dense set,অঘন গোট
non-denumerable infinity of points,বিন্দুৰ অসংখ্য অসীমতা
non-denumerable set,অসংখ্যাযোগ্য গোট
non-differentiable,অবিভাজনযোগ্য
non empty subset,খালী নহয় উপগোট
non-Euclidean geometry,অ-ইউক্লিডীয় জ্যামিতি
non-homogeneous,অসমজাতীয়
non-intersecting,অ-ছেদক
non-linear algebraic equation,অৰৈখিক বীজগণিতীয় সমীকৰণ
non-linear differential equation,অৰৈখিক অৱভেদ্য সমীকৰণ
non-linear equation,অৰৈখিক সমীকৰণ
non-linear programming,অৰৈখিক প্ৰগ্ৰেমিং
non-linear regression,অৰৈখিক ৰিগ্ৰেছন
non-linear relationship,অৰৈখিক সম্পৰ্ক
non-negative integer,অঋণাত্মক পূৰ্ণসংখ্যা
non-negative variable,অঋণাত্মক চলক
non-parametric test,নন-পেৰামেট্ৰিক পৰীক্ষা
non-probabilistic approach,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
non-singular matrix,অ-একক মেট্ৰিক্স
non-symmetric matrix,অ-প্ৰতিসম মেট্ৰিক্স
non-trivial,অতুচ্ছ
non-vanishing determinant,অবিলোপহীন নিৰ্ণায়ক
non-void,অশূন্য
non-void subset,অ-শূন্য উপগোট
non-zero determinant,অ-শূন্য নিৰ্ণায়ক
NOR gate,NOR গেট
normal,স্বাভাৱিক
normal acceleration,স্বাভাৱিক ত্বৰণ
normal angle,স্বাভাৱিক কোণ
normal curve,স্বাভাৱিক বক্ৰ
normal density function,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
normal distribution,স্বাভাৱিক বিতৰণ
normal distribution function,স্বাভাৱিক বিতৰণ ফলন
normal form for the matrix,মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ
normal frequency,স্বাভাৱিক কম্পাঙ্ক
normalized curve,স্বাভাৱিক বক্ৰ
normalized floating point number,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
normalizer,নৰ্মেলাইজাৰ
normal matrix,স্বাভাৱিক মেট্ৰিক্স
normal probability curve,সাধাৰণ সম্ভাৱনা বক্ৰ
normal probability distribution,স্বাভাৱিক সম্ভাৱনা বিতৰণ
normal subgroup (=distinguished subgroup),সাধাৰণ উপগোট (=বিশিষ্ট উপগোট)
normed linear space,ৰৈখিক স্থান
norm of a vector,এটা ভেক্টৰৰ নিয়ম
NOT gate,গেট নহয়
nowhere dense set,ক&#39;তো ঘন গোট নাই
null hypothesis,শূন্য অনুমান
null matrix,শূন্য মেট্ৰিক্স
null set,শূন্য ছেট
null vector,শূন্য ভেক্টৰ
number,সংখ্যা
number axis,সংখ্যা অক্ষ
number system,সংখ্যা ব্যৱস্থা
numeral,সংখ্যাৰ
numeration,সংখ্যাকৰণ
numerator,লৱ
numerical coefficient,সংখ্যাগত সহগ
numerical computation,সংখ্যাগত গণনা
numerical differentiation,সংখ্যাগত পাৰ্থক্য
numerical method,সংখ্যাগত পদ্ধতি
n-vector,n-ভেক্টৰ
n-vector space,n-ভেক্টৰ স্থান
object,বস্তু
objective function,বস্তুনিষ্ঠ কাৰ্য্য
oblique,তিৰ্যক
oblique asymptote,তিৰ্যক asymptote
oblique axis,তিৰ্যক অক্ষ
oblique section,তিৰ্যক অংশ
observation,পৰ্যবেক্ষণ
observed frequency,পৰ্যবেক্ষণ কৰা কম্পাঙ্ক
obtuse angle,obtuse কোণ
octagon,অষ্টভুজ
octahedron,অষ্টভুজ
octal system,অক্টল ব্যৱস্থা
octant,অক্টেন্ট
odd,অস্বাভাৱিক
odd curve,অদ্ভুত বক্ৰ
odd number,অদ্ভুত সংখ্যা
odd permutation,অদ্ভুত ক্ৰমবিন্যাস
odd polynomial,অদ্ভুত বহুপদ
ogive,ogive
one to one correspondence,এটাৰ পৰা এটালৈ চিঠিপত্ৰ
one to one function,এটাৰ পৰা এটালৈ কাৰ্য্য
one to one map,এটাৰ পৰা এটালৈ মানচিত্ৰ
one-way classification,একমুখী শ্ৰেণীবিভাজন
onto map,মানচিত্ৰত
open,খোলা
open ball,মুকলি বল
open interval,মুকলি ব্যৱধান
open ray,মুকলি ৰশ্মি
open set,খোলা ছেট
operation,সঞ্চালন
operational research,কাৰ্য্যকৰী গৱেষণা
operations research,অপাৰেচন ৰিচাৰ্চ
operator,অপাৰেটৰ
opposite angle,বিপৰীত কোণ
opposite event,বিপৰীত পৰিঘটনা
optimal basic feasible solution,অনুকূল মৌলিক সম্ভৱপৰ সমাধান
optimal condition,অনুকূল অৱস্থা
optimal lot size,অনুকূল লটৰ আকাৰ
optimal value,অনুকূল মূল্য
optimum,অনুকূল
orbit,কক্ষপথ
order,ক্ৰম
ordered pair,অৰ্ডাৰ দিয়া জোৰা
ordered set,অৰ্ডাৰ কৰা ছেট
ordering,অৰ্ডাৰ দিয়া
order of a determinant,এটা নিৰ্ণায়কৰ ক্ৰম
order of a group,এটা গোটৰ ক্ৰম
order of a matrix,এটা মেট্ৰিক্সৰ ক্ৰম
order of an element in a group,এটা গোটৰ এটা মৌলৰ ক্ৰম
order of differential equation,অৱভেদ্য সমীকৰণৰ ক্ৰম
order of operation,কাৰ্য্যৰ ক্ৰম
order of zero,শূন্যৰ ক্ৰম
ordinal number,ক্ৰমিক সংখ্যা
ordinary differential equation,সাধাৰণ অৱভেদ্য সমীকৰণ
ordinate,ordinate
oreintability,oreintability
orientation,অভিবিন্যাস
orientation of surface,পৃষ্ঠৰ অৱস্থান
origin,মূলত
origin of coordinates,স্থানাংকৰ উৎপত্তি
orthocentre,অৰ্থকেন্দ্ৰ
orthogonal,অৰ্থগনেল
orthogonal axes,অৰ্থগনেল অক্ষ
orthogonal family,অৰ্থোগনেল পৰিয়াল
orthogonal group,অৰ্থগ&#39;নেল গোট
orthogonality condition,অৰ্থগনেলিটি অৱস্থা
orthogonalization,অৰ্থগনালাইজেচন
orthogonal matrix,অৰ্থগনেল মেট্ৰিক্স
orthonormal,অৰ্থনৰ্মেল
orthonormal basis,অৰ্থনৰ্মেল ভিত্তি
oscillation,দোলন
oscillation of a function,এটা ফলনৰ দোলন
oscillatory function,দোলনীয় কাৰ্য্য
osculating,অস্কুলেটিং
outer product,বাহিৰৰ উৎপাদন
output,আউটপুট
overdetermined system,অতি নিৰ্ধাৰিত ব্যৱস্থা
paired comparision,যোৰযুক্ত তুলনা
pairwise disjoint,যোৰভিত্তিক বিচ্ছিন্নতা
pairwise independent,যোৰভিত্তিক স্বাধীন
parallel forces,সমান্তৰাল বল
parallelogram,সমান্তৰাল চতুৰ্ভুজ
parallelogram of forces,বলৰ সমান্তৰাল চতুৰ্ভুজ
parallelogram of velocities,বেগৰ সমান্তৰাল চতুৰ্ভুজ
parallelopiped,সমান্তৰাল
parameter,প্ৰাচল
parameter free (=nonparametric),প্ৰাচল মুক্ত (=nonparametric)
parameter of distribution,বিতৰণৰ প্ৰাচল
parametric,পেৰামেট্ৰিক
parametric coordinate,পেৰামেট্ৰিক স্থানাংক
parametric curve,পেৰামেট্ৰিক বক্ৰ
parametric equation,পেৰামেট্ৰিক সমীকৰণ
parametric linear programming,পেৰামেট্ৰিক ৰৈখিক প্ৰগ্ৰেমিং
parametric method,পেৰামেট্ৰিক পদ্ধতি
parametric objective function,পেৰামেট্ৰিক উদ্দেশ্যমূলক ফলন
parametric programming,পেৰামেট্ৰিক প্ৰগ্ৰেমিং
parametric representation,পেৰামেট্ৰিক উপস্থাপন
parametrization,পেৰামিটাৰাইজেচন
parenthesis,বন্ধনী
parenthesis notation,বন্ধনী সংকেত
parent population,অভিভাৱক জনসংখ্যা
Pareto curve,পেৰেটো বক্ৰ
parity check,সমতা পৰীক্ষা
partial confounding,আংশিক বিভ্ৰান্তিকৰ
partial correlation,আংশিক সম্পৰ্ক
partial derivative,আংশিক ব্যুৎপত্তি
partial differential equation,আংশিক অৱভেদ্য সমীকৰণ
partial differentiation,আংশিক পাৰ্থক্য
partial fraction,আংশিক ভগ্নাংশ
partial integration,আংশিক সংহতি
partially ordered,আংশিকভাৱে অৰ্ডাৰ দিয়া হৈছে
partially ordered set,আংশিকভাৱে অৰ্ডাৰ কৰা ছেট
partial order,আংশিক ক্ৰম
partial regression coefficient,আংশিক ৰিগ্ৰেছন সহগ
partial sum,আংশিক যোগফল
particle,কণা
particular case,বিশেষ ক্ষেত্ৰত
particular integral,বিশেষ অখণ্ড
particular solution,বিশেষ সমাধান
partition,বিভাজন
partitioning of matrices,মেট্ৰিক্সসমূহৰ বিভাজন
partition value,বিভাজন মান
Pascal triangle,পাস্কেল ত্ৰিভুজ
pattern,নমুনা
pattern function,পেটাৰ্ণ ফাংচন
pattern problem,আৰ্হি সমস্যা
payload velocity,পেলোডৰ বেগ
payoff function,পেঅফ ফাংচন
payoff matrix,পেঅফ মেট্ৰিক্স
p-basis,p-ভিত্তিক
p-chart,পি-চাৰ্ট
Peano curve,Peano বক্ৰ
Peano space,Peano স্থান
pedal equation,পেডেল সমীকৰণ
percent,শতাংশ
percentage,শতাংশ
percentage error,শতাংশ ভুল
percentage frequency,শতাংশ কম্পাঙ্ক
percentage increase,শতাংশ বৃদ্ধি
percentage of error,ভুলৰ শতাংশ
percent decrease,শতাংশ হ্ৰাস পায়
percentile,শতাংশ
perfect cube,নিখুঁত ঘনক
perfect gas,নিখুঁত গেছ
perfect number,নিখুঁত সংখ্যা
perfect set,নিখুঁত চেট
perfect square,নিখুঁত বৰ্গক্ষেত্ৰ
perfect square expression,নিখুঁত বৰ্গ অভিব্যক্তি
perimeter,পৰিধি
period,সময়কাল
periodic curve,সময়কালীন বক্ৰ
periodic disturbances,সময়ে সময়ে হোৱা বিক্ষিপ্ততা
periodic function,সময়কালীন ফলন
periodic motion,সময়কালীন গতি
period of revolution,বিপ্লৱৰ সময়
period of rotation,ঘূৰ্ণনৰ সময়সীমা
periodogram,পিৰিয়ড&#39;গ্ৰাম
peripheral,পেৰিফেৰেল
permissible,অনুমোদিত
permissible limit of error,ভুলৰ অনুমোদিত সীমা
permutation,ক্ৰমবিন্যাস
permutation group,ক্ৰমবিন্যাস গোট
permutation matrix,ক্ৰমবিন্যাস মেট্ৰিক্স
permutation method,ক্ৰমবিন্যাস পদ্ধতি
perpendicular,লম্ব
perpendicularity,লম্বতা
perpendicularly,লম্বভাৱে
perpendicular plane,লম্ব সমতল
personnel-assignment problem,কৰ্মী-নিযুক্তিৰ সমস্যা
PERT (program evaluation review technique),PERT (কাৰ্যসূচী মূল্যায়ন পৰ্যালোচনা কৌশল)
perturbation,বিক্ষিপ্ততা
perturbation problem,বিক্ষিপ্ততা সমস্যা
perturbed problem,বিক্ষিপ্ত সমস্যা
phase,স্তৰ
phase angle,ফেজ কোণ
phase difference,পৰ্যায়ৰ পাৰ্থক্য
phase displacement,পৰ্যায় বিচ্যুতি
physical astronomy,ভৌতিক জ্যোতিৰ্বিজ্ঞান
physical constant,ভৌতিক ধ্ৰুৱক
physical parameter,ভৌতিক প্ৰাচল
physical pendulum,ভৌতিক পেণ্ডুলাম
physical quantity,ভৌতিক পৰিমাণ
physical sciences,ভৌতিক বিজ্ঞান
pictograph,pictograph
pictor,pictor
piecewise continuous function,টুকুৰা টুকুৰকৈ অবিৰত কাৰ্য্য
piecewise linear,টুকুৰা টুকুৰকৈ ৰৈখিক
piecewise linear function,টুকুৰাভিত্তিক ৰৈখিক ফলন
piecewise smooth,টুকুৰা টুকুৰকৈ মসৃণ
pie diagram,পাই ডায়েগ্ৰাম
pilot census,পাইলট লোকপিয়ল
pilot survey,পাইলট জৰীপ
pivot,পিভট
pivotal element,মূল উপাদান
Planck's constant,প্লেংকৰ ধ্ৰুৱক
Planck's law,প্লেংকৰ নিয়ম
plane,বাহন
plane angle,সমতল কোণ
plane boundary,সমতলৰ সীমা
plane curve,সমতল বক্ৰ
plane figure,প্লেন ফিগাৰ
plane geometry,সমতল জ্যামিতি
plane motion,সমতলৰ গতি
plane of projection,প্ৰক্ষেপণৰ সমতল
plane of reference,ৰেফাৰেন্সৰ সমতল
plane of symmetry,প্ৰতিসমতাৰ সমতল
planet,গ্ৰহ
planetarium,প্লেনেটেৰিয়াম
planetary motion,গ্ৰহৰ গতি
planetary system,গ্ৰহ ব্যৱস্থা
plane trigonometry,সমতল ত্ৰিকোণমিতি
plane wave,সমতল তৰংগ
planning horizon,পৰিকল্পনা দিগন্ত
plasma,প্লাজমা
plastic,প্লাষ্টিক
platykurtic curve,প্লেটিকুৰ্টিক বক্ৰ
platykurtosis,প্লেটিকুৰ্ট&#39;ছিছ
plot,পটভূমি
plotted,প্লট কৰা হৈছে
plotted frequency distribution,প্লট কৰা কম্পাঙ্ক বিতৰণ
plotter,প্লটাৰ
plotting,প্লটিং
