English,Kannada
executive statement,ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ
exhaustive search,ಸಮಗ್ರ ಹುಡುಕಾಟ
exist,ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ
exit,ನಿರ್ಗಮಿಸಿ
expert system,ತಜ್ಞ ವ್ಯವಸ್ಥೆ
expression,ಅಭಿವ್ಯಕ್ತಿ
extended graphic array (XGA),ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA)
extended industry standard (EIS),ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS)
extended machine,ವಿಸ್ತೃತ ಯಂತ್ರ
extended memory,ವಿಸ್ತೃತ ಸ್ಮರಣೆ
extended precision,ವಿಸ್ತೃತ ನಿಖರತೆ
extended sorting,ವಿಸ್ತೃತ ವಿಂಗಡಣೆ
external call,ಬಾಹ್ಯ ಕರೆ
external error,ಬಾಹ್ಯ ದೋಷ
external function,ಬಾಹ್ಯ ಕಾರ್ಯ
external interrupt,ಬಾಹ್ಯ ಅಡಚಣೆ
external memory,ಬಾಹ್ಯ ಸ್ಮರಣೆ
external memory,ಬಾಹ್ಯ ಸ್ಮರಣೆ
external modem,ಬಾಹ್ಯ ಮೋಡೆಮ್
external reference,ಬಾಹ್ಯ ಉಲ್ಲೇಖ
external searching,ಬಾಹ್ಯ ಹುಡುಕಾಟ
external storage device,ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ
extraction,ಹೊರತೆಗೆಯುವಿಕೆ
extrapolation,ಹೊರತೆಗೆಯುವಿಕೆ
face-character printer,ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ
fail-safe operation,ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ
failure rate,ವಿಫಲತೆಯ ದರ
failure recovery,ವೈಫಲ್ಯ ಚೇತರಿಕೆ
false code,ತಪ್ಪು ಕೋಡ್
false error,ತಪ್ಪು ದೋಷ
fan-in,ಫ್ಯಾನ್-ಇನ್
fan-out,ಫ್ಯಾನ್ ಔಟ್
fascimile I/O device,ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ
fast fourier transform (FFT),ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT)
fatal error,ಗಂಭೀರವಾದ ತಪ್ಪು
fault detection,ದೋಷ ಪತ್ತೆ
fault diagnosis,ದೋಷ ರೋಗನಿರ್ಣಯ
fault tolerance,ದೋಷಸಹಿಷ್ಣುತೆ
fax,ಫ್ಯಾಕ್ಸ್
fax message,ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ
FDC,FDC
feature detection,ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ
feed cycle,ಆಹಾರ ಚಕ್ರ
feedback,ಪ್ರತಿಕ್ರಿಯೆ
feeder,ಫೀಡರ್
fetch,ತರಲು
fibonacci search,ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ
fibonacci sequence,ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ
fibonacci series,ಫಿಬೊನಾಕಿ ಸರಣಿ
fibre optics,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್
fido net,ಫಿಡೋ ನಿವ್ವಳ
field,ಕ್ಷೇತ್ರ
fifth generation computers,ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು
file,ಕಡತ
file access method,ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ
file allocation table,ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ
file compression,ಫೈಲ್ ಕಂಪ್ರೆಷನ್
file copying,ಫೈಲ್ ನಕಲು
file layout,ಫೈಲ್ ಲೇಔಟ್
file merge,ಫೈಲ್ ವಿಲೀನ
file recovery,ಫೈಲ್ ಚೇತರಿಕೆ
file storage,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
file structure,ಫೈಲ್ ರಚನೆ
file system,ಕಡತ ವ್ಯವಸ್ಥೆ
file transfer,ಫೈಲ್ ವರ್ಗಾವಣೆ
file transfer protocol (FTP),ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP)
filter,ಫಿಲ್ಟರ್
final state,ಅಂತಿಮ ಸ್ಥಿತಿ
find,ಕಂಡುಹಿಡಿಯಿರಿ
finite state machine,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
fire wall,ಬೆಂಕಿ ಗೋಡೆ
firmware,ಫರ್ಮ್ವೇರ್
first come first serve,ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ
first generation computer,ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
first in first out (FIFO),ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO)
first order logic,ಮೊದಲ ಆದೇಶದ ತರ್ಕ
first order theory,ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ
fixed partition,ಸ್ಥಿರ ವಿಭಾಗ
flag,ಧ್ವಜ
flexible disk,ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್
floppy disk,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
flopy disk drive (Fdd),ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ)
flow chart,ಹರಿವಿನ ಚಾರ್ಟ್
flow of control,ನಿಯಂತ್ರಣದ ಹರಿವು
flush,ಫ್ಲಶ್
folder,ಫೋಲ್ಡರ್
font,ಫಾಂಟ್
font family,ಫಾಂಟ್ ಕುಟುಂಬ
foreign key,ವಿದೇಶಿ ಕೀ
form,ರೂಪ
formal language,ಔಪಚಾರಿಕ ಭಾಷೆ
formal system,ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ
format,ಸ್ವರೂಪ
formatting,ಫಾರ್ಮ್ಯಾಟಿಂಗ್
fortran,ಫೋರ್ಟ್ರಾನ್
fortran programming,ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
forward slash,ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್
fourth generation computer,ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
fragment,ತುಣುಕು
frame,ಚೌಕಟ್ಟು
free net,ಉಚಿತ ನಿವ್ವಳ
free software foundation,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ
free storage,ಉಚಿತ ಸಂಗ್ರಹಣೆ
freeware,ಫ್ರೀವೇರ್
front end,ಮುಂಭಾಗದ ತುದಿ
front panel,ಮುಂಭಾಗದ ಫಲಕ
function,ಕಾರ್ಯ
function key,ಕಾರ್ಯ ಕೀ
function reference,ಕಾರ್ಯ ಉಲ್ಲೇಖ
functional dependency,ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ
functional testing,ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ
fuzzy logic,ಅಸ್ಪಷ್ಟ ತರ್ಕ
fuzzy set,ಅಸ್ಪಷ್ಟ ಸೆಟ್
gain,ಲಾಭ
game tree,ಆಟದ ಮರ
gap character,ಅಂತರದ ಪಾತ್ರ
garbage,ಕಸ
garbage collection,ಕಸ ಸಂಗ್ರಹಣೆ
garbage collection,ಕಸ ಸಂಗ್ರಹಣೆ
garbage in garbage out (GIGO),ಕಸದಲ್ಲಿ ಕಸ (GIGO)
gate,ಗೇಟ್
gateway,ಗೇಟ್ವೇ
general program,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
general program,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
general purpose computer,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
general purpose computer,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
general register,ಸಾಮಾನ್ಯ ನೋಂದಣಿ
generalization,ಸಾಮಾನ್ಯೀಕರಣ
generalization,ಸಾಮಾನ್ಯೀಕರಣ
general-purpose language,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ
general-purpose operating sysem,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
general-purpose regisgter,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ
generated error,ಸೃಷ್ಟಿಸಿದ ದೋಷ
generating function,ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ
generic class,ಸಾಮಾನ್ಯ ವರ್ಗ
generic function,ಸಾಮಾನ್ಯ ಕಾರ್ಯ
generic name,ಸಾಮಾನ್ಯ ಹೆಸರು
gigo,ಗಿಗೋ
global,ಜಾಗತಿಕ
global code,ಜಾಗತಿಕ ಕೋಡ್
global lock,ಜಾಗತಿಕ ಲಾಕ್
global network,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
global network,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
global user,ಜಾಗತಿಕ ಬಳಕೆದಾರ
global variable,ಜಾಗತಿಕ ವೇರಿಯಬಲ್
globalisation,ಜಾಗತೀಕರಣ
gopher,ಗೋಫರ್
gopher client,ಗೋಫರ್ ಕ್ಲೈಂಟ್
gopher server,ಗೋಫರ್ ಸರ್ವರ್
gopher site,ಗೋಫರ್ ಸೈಟ್
gopher space,ಗೋಫರ್ ಸ್ಪೇಸ್
graceful degradation,ಆಕರ್ಷಕವಾದ ಅವನತಿ
grammar checker,ವ್ಯಾಕರಣ ಪರೀಕ್ಷಕ
grammar graceful exit,ವ್ಯಾಕರಣ ಆಕರ್ಷಕವಾದ ನಿರ್ಗಮನ
grand total,ದೊಡ್ಡ ಒಟ್ಟು
graph,ಗ್ರಾಫ್
graph plotting,ಗ್ರಾಫ್ ಪ್ಲಾಟಿಂಗ್
graphic character,ಗ್ರಾಫಿಕ್ ಪಾತ್ರ
graphic controller,ಗ್ರಾಫಿಕ್ ನಿಯಂತ್ರಕ
graphic data structure,ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ
graphic display program,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ಕಾರ್ಯಕ್ರಮ
graphic display resolution,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ರೆಸಲ್ಯೂಶನ್
graphic language,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
graphic language,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
graphic panel,ಗ್ರಾಫಿಕ್ ಫಲಕ
graphical animation,ಚಿತ್ರಾತ್ಮಕ ಅನಿಮೇಷನ್
graphical interface format (GIF),ಚಿತ್ರಾತ್ಮಕ ಇಂಟರ್ಫೇಸ್ ಫಾರ್ಮ್ಯಾಟ್ (GIF)
graphical user interface (GUI),ಚಿತ್ರಾತ್ಮಕ ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್ (GUI)
graphics,ಗ್ರಾಫಿಕ್ಸ್
graphics application,ಗ್ರಾಫಿಕ್ಸ್ ಅಪ್ಲಿಕೇಶನ್
graphics cursor,ಗ್ರಾಫಿಕ್ಸ್ ಕರ್ಸರ್
graphics mode,ಗ್ರಾಫಿಕ್ಸ್ ಮೋಡ್
graphics package,ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಯಾಕೇಜ್
graphics software,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್
graphics software,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್
graphics software package,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್ ಪ್ಯಾಕೇಜ್
gray scale,ಬೂದು ಪ್ರಮಾಣದ
greedy method,ದುರಾಸೆಯ ವಿಧಾನ
grep,grep
grid,ಗ್ರಿಡ್
grid chart,ಗ್ರಿಡ್ ಚಾರ್ಟ್
grid computing,ಗ್ರಿಡ್ ಕಂಪ್ಯೂಟಿಂಗ್
grid modulation,ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಶನ್
ground wave,ನೆಲದ ಅಲೆ
group,ಗುಂಪು
group address,ಗುಂಪು ವಿಳಾಸ
group code,ಗುಂಪು ಕೋಡ್
group communication,ಗುಂಪು ಸಂವಹನ
group communication,ಗುಂಪು ಸಂವಹನ
group identification,ಗುಂಪು ಗುರುತಿಸುವಿಕೆ
group name,ತಂಡದ ಹೆಸರು
groupware,ಗ್ರೂಪ್‌ವೇರ್
growth,ಬೆಳವಣಿಗೆ
guard,ಕಾವಲುಗಾರ
guided media,ಮಾರ್ಗದರ್ಶಿ ಮಾಧ್ಯಮ
gunzip,ಗನ್ಜಿಪ್
hack,ಹ್ಯಾಕ್
hacker,ಹ್ಯಾಕರ್
hacker's dictionary,ಹ್ಯಾಕರ್ ನಿಘಂಟು
half adder,ಅರ್ಧ ಆಡ್ಡರ್
half bridge,ಅರ್ಧ ಸೇತುವೆ
half duplex,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್
half duplex line,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಲೈನ್
half duplex mode,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಮೋಡ್
half intensity,ಅರ್ಧ ತೀವ್ರತೆ
half router,ಅರ್ಧ ರೂಟರ್
half subtracter,ಅರ್ಧ ಕಳೆಯುವವರು
half toning,ಅರ್ಧ ಟೋನಿಂಗ್
half word,ಅರ್ಧ ಪದ
hamiltonious cycle,ಹ್ಯಾಮಿಲ್ಟೋನಿಯಸ್ ಚಕ್ರ
hamming code,ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್
hand,ಕೈ
hand copy,ಕೈ ಪ್ರತಿ
handle,ಹ್ಯಾಂಡಲ್
handling,ನಿರ್ವಹಣೆ
hang,ತೂಗುಹಾಕು
happy net,ಸಂತೋಷದ ನಿವ್ವಳ
hard copy device,ಹಾರ್ಡ್ ಕಾಪಿ ಸಾಧನ
hard disk,ಹಾರ್ಡ್ ಡಿಸ್ಕ್
hard disk crash,ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಕ್ರ್ಯಾಶ್
hard error,ಕಠಿಣ ದೋಷ
hardware flow control,ಯಂತ್ರಾಂಶ ಹರಿವಿನ ನಿಯಂತ್ರಣ
harmonic,ಹಾರ್ಮೋನಿಕ್
harmonic mean,ಹಾರ್ಮೋನಿಕ್ ಸರಾಸರಿ
hash,ಹ್ಯಾಶ್
hash diagram,ಹ್ಯಾಶ್ ರೇಖಾಚಿತ್ರ
hash table,ಹ್ಯಾಶ್ ಟೇಬಲ್
hashing technique,ಹ್ಯಾಶಿಂಗ್ ತಂತ್ರ
header,ಶಿರೋಲೇಖ
heap,ರಾಶಿ
heap sort,ರಾಶಿ ರೀತಿಯ
help,ಸಹಾಯ
help screen,ಸಹಾಯ ಪರದೆ
helpnet,ಸಹಾಯವಾಣಿ
hertz,ಹರ್ಟ್ಜ್
heuristic,ಹ್ಯೂರಿಸ್ಟಿಕ್
heuristic method,ಹ್ಯೂರಿಸ್ಟಿಕ್ ವಿಧಾನ
hexadecimal numbers,ಹೆಕ್ಸಾಡೆಸಿಮಲ್ ಸಂಖ್ಯೆಗಳು
hidden line,ಗುಪ್ತ ಸಾಲು
hierarchical data base,ಕ್ರಮಾನುಗತ ಡೇಟಾ ಬೇಸ್
hierarchical file system,ಕ್ರಮಾನುಗತ ಫೈಲ್ ಸಿಸ್ಟಮ್
hierarchical topography,ಶ್ರೇಣೀಕೃತ ಸ್ಥಳಾಕೃತಿ
high level language,ಉನ್ನತ ಮಟ್ಟದ ಭಾಷೆ
high memory area,ಹೆಚ್ಚಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ
high performance,ಹೆಚ್ಚಿನ ಕಾರ್ಯಕ್ಷಮತೆ
hit,ಹಿಟ್
hit rate,ಹಿಟ್ ದರ
hit ratio,ಹಿಟ್ ಅನುಪಾತ
hole,ರಂಧ್ರ
home directory,ಹೋಮ್ ಡೈರೆಕ್ಟರಿ
home page,ಮುಖಪುಟ
homogeneous coordinate,ಏಕರೂಪದ ನಿರ್ದೇಶಾಂಕ
hop,ಹಾಪ್
hop count,ಹಾಪ್ ಎಣಿಕೆ
horn,ಕೊಂಬು
host computer,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
host computer,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
host language,ಹೋಸ್ಟ್ ಭಾಷೆ
hot key,ಬಿಸಿ ಕೀ
hyper text markup language (HTML),ಹೈಪರ್ ಟೆಕ್ಸ್ಟ್ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (HTML)
hypothesis,ಕಲ್ಪನೆ
I pod,ನಾನು ಪಾಡ್
I/O buffer,I/O ಬಫರ್
I/O port,I/O ಪೋರ್ಟ್
I/O unit,I/O ಘಟಕ
identifier,ಗುರುತಿಸುವಿಕೆ
identity,ಗುರುತು
image,ಚಿತ್ರ
image sensor,ಚಿತ್ರ ಸಂವೇದಕ
impact printer,ಪ್ರಭಾವ ಮುದ್ರಕ
impedence,ಪ್ರತಿರೋಧ
imperative programme language,ಕಡ್ಡಾಯ ಪ್ರೋಗ್ರಾಂ ಭಾಷೆ
imperative statement,ಕಡ್ಡಾಯ ಹೇಳಿಕೆ
implicit address,ಸೂಚ್ಯ ವಿಳಾಸ
impossible event,ಅಸಾಧ್ಯ ಘಟನೆ
inactive node,ನಿಷ್ಕ್ರಿಯ ನೋಡ್
inconsistency,ಅಸಂಗತತೆ
increment,ಹೆಚ್ಚಳ
index,ಸೂಚ್ಯಂಕ
index data item,ಸೂಚ್ಯಂಕ ಡೇಟಾ ಐಟಂ
index file,ಸೂಚ್ಯಂಕ ಫೈಲ್
index register,ಸೂಚ್ಯಂಕ ರಿಜಿಸ್ಟರ್
index sequential,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ
indexed addressing,ಸೂಚ್ಯಂಕ ವಿಳಾಸ
indexed language,ಸೂಚ್ಯಂಕ ಭಾಷೆ
indexed sequence file,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಫೈಲ್
indexed sequential sccess method (ISAM),ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಸ್ಕ್ಸೆಸ್ ವಿಧಾನ (ISAM)
indirect addressing,ಪರೋಕ್ಷ ಸಂಬೋಧನೆ
Informatics,ಇನ್ಫರ್ಮ್ಯಾಟಿಕ್ಸ್
Information,ಮಾಹಿತಿ
information bit,ಮಾಹಿತಿ ಬಿಟ್
information management,ಮಾಹಿತಿ ನಿರ್ವಹಣೆ
information management system (IMS),ಮಾಹಿತಿ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (IMS)
information retrieval,ಮಾಹಿತಿ ಮರುಗಳಿಕೆ
information system,ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ
information technology (IT),ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ (IT)
infrastructure management,ಮೂಲಸೌಕರ್ಯ ನಿರ್ವಹಣೆ
Inheritance,ಆನುವಂಶಿಕತೆ
inherited error,ಆನುವಂಶಿಕ ದೋಷ
Initial,ಆರಂಭಿಕ
initial address,ಆರಂಭಿಕ ವಿಳಾಸ
initial state,ಆರಂಭಿಕ ಸ್ಥಿತಿ
Initialization,ಪ್ರಾರಂಭ
ink jet printer,ಇಂಕ್ ಜೆಟ್ ಪ್ರಿಂಟರ್
Innumerable,ಅಸಂಖ್ಯಾತ
i-node table,ಐ-ನೋಡ್ ಟೇಬಲ್
inoperable time,ಕಾರ್ಯನಿರ್ವಹಿಸದ ಸಮಯ
input buffer register,ಇನ್ಪುಟ್ ಬಫರ್ ರಿಜಿಸ್ಟರ್
input output processor (I/O processor),ಇನ್‌ಪುಟ್ ಔಟ್‌ಪುಟ್ ಪ್ರೊಸೆಸರ್ (I/O ಪ್ರೊಸೆಸರ್)
input output register (I/O register),ಇನ್‌ಪುಟ್ ಔಟ್‌ಪುಟ್ ರಿಜಿಸ್ಟರ್ (I/O ರಿಜಿಸ್ಟರ್)
input output statement (I/O statement),ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಹೇಳಿಕೆ (I/O ಹೇಳಿಕೆ)
input/output (I/O),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ (I/O)
input/output buffer (I/O buffer),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಬಫರ್ (I/O ಬಫರ್)
input/output device (I/O device),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಸಾಧನ (I/O ಸಾಧನ)
Insert,ಸೇರಿಸು
insertion sort,ಅಳವಡಿಕೆಯ ರೀತಿಯ
installation time,ಅನುಸ್ಥಾಪನೆಯ ಸಮಯ
Instance,ನಿದರ್ಶನ
Instruction,ಸೂಚನಾ
instruction counter,ಸೂಚನಾ ಕೌಂಟರ್
instruction cycle,ಸೂಚನಾ ಚಕ್ರ
instruction set,ಸೂಚನಾ ಸೆಟ್
integer programming,ಪೂರ್ಣಾಂಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
integer variable,ಪೂರ್ಣಾಂಕ ವೇರಿಯಬಲ್
integrated modem,ಸಂಯೋಜಿತ ಮೋಡೆಮ್
integrated services digital network (ISDN),ಸಂಯೋಜಿತ ಸೇವೆಗಳು ಡಿಜಿಟಲ್ ನೆಟ್ವರ್ಕ್ (ISDN)
Integrity,ಸಮಗ್ರತೆ
intelligent controller,ಬುದ್ಧಿವಂತ ನಿಯಂತ್ರಕ
intelligent terminal,ಬುದ್ಧಿವಂತ ಟರ್ಮಿನಲ್
inter block,ಇಂಟರ್ ಬ್ಲಾಕ್
inter block gap,ಇಂಟರ್ ಬ್ಲಾಕ್ ಅಂತರ
inter communication system,ಅಂತರ ಸಂವಹನ ವ್ಯವಸ್ಥೆ
Interaction,ಪರಸ್ಪರ ಕ್ರಿಯೆ
interactive graphics,ಸಂವಾದಾತ್ಮಕ ಗ್ರಾಫಿಕ್ಸ್
interactive keyboard printer,ಸಂವಾದಾತ್ಮಕ ಕೀಬೋರ್ಡ್ ಮುದ್ರಕ
intercom service,ಇಂಟರ್ಕಾಮ್ ಸೇವೆ
Interface,ಇಂಟರ್ಫೇಸ್
Interleaving,ಇಂಟರ್ಲೀವಿಂಗ್
intermediate buffer,ಮಧ್ಯಂತರ ಬಫರ್
internal block,ಆಂತರಿಕ ಬ್ಲಾಕ್
internal communication,ಆಂತರಿಕ ಸಂವಹನ
internal fragmentation,ಆಂತರಿಕ ವಿಘಟನೆ
internal memory,ಆಂತರಿಕ ಸ್ಮರಣೆ
internal sort,ಆಂತರಿಕ ರೀತಿಯ
internal timer,ಆಂತರಿಕ ಟೈಮರ್
international organization for standardization (ISO),ಪ್ರಮಾಣೀಕರಣಕ್ಕಾಗಿ ಅಂತರರಾಷ್ಟ್ರೀಯ ಸಂಸ್ಥೆ (ISO)
international technical support organization,ಅಂತರರಾಷ್ಟ್ರೀಯ ತಾಂತ್ರಿಕ ಬೆಂಬಲ ಸಂಸ್ಥೆ
Internet,ಇಂಟರ್ನೆಟ್
internet engineering task force (IETF),ಇಂಟರ್ನೆಟ್ ಎಂಜಿನಿಯರಿಂಗ್ ಕಾರ್ಯಪಡೆ (IETF)
internet explorer,ಅಂತರ್ಜಾಲ ಶೋಧಕ
internet hunt,ಇಂಟರ್ನೆಟ್ ಬೇಟೆ
internet monthly report,ಇಂಟರ್ನೆಟ್ ಮಾಸಿಕ ವರದಿ
internet packet exchange,ಇಂಟರ್ನೆಟ್ ಪ್ಯಾಕೆಟ್ ವಿನಿಮಯ
internet protocol (IP),ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (IP)
internet protocol remove (IP),ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ತೆಗೆಯುವಿಕೆ (IP)
internet relay chat (IRC),ಇಂಟರ್ನೆಟ್ ರಿಲೇ ಚಾಟ್ (IRC)
internet service provider,ಇಂಟರ್ನೆಟ್ ಸೇವೆಯನ್ನು ಒದಗಿಸುವವರು
internet services list,ಇಂಟರ್ನೆಟ್ ಸೇವೆಗಳ ಪಟ್ಟಿ
internet society,ಇಂಟರ್ನೆಟ್ ಸಮಾಜ
internet tools,ಇಂಟರ್ನೆಟ್ ಉಪಕರಣಗಳು
internet working,ಇಂಟರ್ನೆಟ್ ಕೆಲಸ
internet working,ಇಂಟರ್ನೆಟ್ ಕೆಲಸ
Interpolation,ಇಂಟರ್ಪೋಲೇಷನ್
Interpret,ವ್ಯಾಖ್ಯಾನಿಸಿ
Interpreter,ಇಂಟರ್ಪ್ರಿಟರ್
interprocess communication,ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ
Interrupt,ಅಡ್ಡಿಪಡಿಸು
interrupt handler,ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್
interrupt mask,ಅಡ್ಡಿ ಮುಖವಾಡ
interrupt signal,ಅಡ್ಡಿ ಸಂಕೇತ
interrupt vector,ಅಡ್ಡಿಪಡಿಸುವ ವೆಕ್ಟರ್
Interruption,ಅಡಚಣೆ
Intersect,ಛೇದಿಸಿ
Intranet,ಇಂಟ್ರಾನೆಟ್
Invariant,ಅಸ್ಥಿರ
inventory master file,ದಾಸ್ತಾನು ಮಾಸ್ಟರ್ ಫೈಲ್
inverse multiplexer,ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
inverse scanning,ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್
inverted file,ತಲೆಕೆಳಗಾದ ಫೈಲ್
inverted list file,ತಲೆಕೆಳಗಾದ ಪಟ್ಟಿ ಫೈಲ್
inverted page table,ತಲೆಕೆಳಗಾದ ಪುಟ ಕೋಷ್ಟಕ
Inverter,ಇನ್ವರ್ಟರ್
internet working,ಇಂಟರ್ನೆಟ್ ಕೆಲಸ
Interpolation,ಇಂಟರ್ಪೋಲೇಷನ್
Interpret,ವ್ಯಾಖ್ಯಾನಿಸಿ
Interpreter,ಇಂಟರ್ಪ್ರಿಟರ್
interprocess communication,ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ
Interrupt,ಅಡ್ಡಿಪಡಿಸು
interrupt handler,ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್
interrupt mask,ಅಡ್ಡಿ ಮುಖವಾಡ
interrupt signal,ಅಡ್ಡಿ ಸಂಕೇತ
interrupt vector,ಅಡ್ಡಿಪಡಿಸುವ ವೆಕ್ಟರ್
Interruption,ಅಡಚಣೆ
Intersect,ಛೇದಿಸಿ
Intranet,ಇಂಟ್ರಾನೆಟ್
Invariant,ಅಸ್ಥಿರ
inventory master file,ದಾಸ್ತಾನು ಮಾಸ್ಟರ್ ಫೈಲ್
inverse multiplexer,ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
inverse scanning,ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್
inverted file,ತಲೆಕೆಳಗಾದ ಫೈಲ್
inverted list file,ತಲೆಕೆಳಗಾದ ಪಟ್ಟಿ ಫೈಲ್
inverted page table,ತಲೆಕೆಳಗಾದ ಪುಟ ಕೋಷ್ಟಕ
Inverter,ಇನ್ವರ್ಟರ್
job management,ಉದ್ಯೋಗ ನಿರ್ವಹಣೆ
job oriented language,ಉದ್ಯೋಗ ಆಧಾರಿತ ಭಾಷೆ
