Kannada,Assamese
ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ,লেপ্লেচ ৰূপান্তৰ
LAPM,এল এ পি এম
ಲ್ಯಾಪ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್,লেপটপ কম্পিউটাৰ
ಲಾರಾಮ್,লাৰাম
ದೊಡ್ಡ ಚೌಕಟ್ಟು,ডাঙৰ ফ্ৰেম
ದೊಡ್ಡ ತ್ರಿಜ್ಯದ ಲೇಬಲಿಂಗ್,বৃহৎ ব্যাসাৰ্ধৰ লেবেলিং
"LSI LSI, ಬೃಹತ್ ಏಕೀಕರಣ","এল এছ আই এল এছ আই, বৃহৎ সংহতি"
ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI),গণ সংহতি (LSI)
ದೀರ್ಘ ಸಿಗ್ನಲ್ ಆಂಪ್ಲಿಫಯರ್,দীঘল সংকেত পৰিবৰ্ধক
ಲಾರ್ಮೋರ್ ಶುದ್ಧಿಕಾರಕ,larmore পিউৰিফায়াৰ
ಲೇಸರ್,লেজাৰ
ಲೇಸರ್ ಡಯೋಡ್,লেজাৰ ডাইঅ&#39;ড
ಲೇಸರ್ ಎಂಜಿನ್,লেজাৰ ইঞ্জিন
ಲೇಸರ್ ಮುದ್ರಕ,লেজাৰ প্ৰিন্টাৰ
ಲೇಸರ್ ಸಂಗ್ರಹಣೆ,লেজাৰ সংৰক্ষণ
ಲೇಸರ್ ಸಿಲ್,লেজাৰ চিল
ಕೊನೆಯ ಪ್ರವೇಶ ನಿರ್ಗಮನ,শেষ প্ৰৱেশৰ প্ৰস্থান
ತಾಳ,লেচ
ಬೀಗ ಹಾಕು,লেচ অফ
ಲೇತ್ ಕತ್ತರಿಸುವುದು,লেথ শ্বিয়াৰিং
ಸುಪ್ತಾವಸ್ಥೆ,নিদ্ৰাহীনতা
ಅಡ್ಡ ಕತ್ತರಿಸುವ ವ್ಯವಸ್ಥೆ,কাষৰ ছিয়াৰিং ব্যৱস্থা
ಪಾರ್ಶ್ವ ಪ್ರಸರಣ,পাৰ্শ্বীয় প্ৰসাৰণ
ಲ್ಯಾಟರಲ್ PNP ಟ್ರಾನ್ಸಿಸ್ಟರ್,পাৰ্শ্বীয় পিএনপি ট্ৰেঞ্জিষ্টৰ
ಅಡ್ಡ ಟ್ರಾನ್ಸಿಸ್ಟರ್,কাষৰ ট্ৰেঞ্জিষ্টৰ
ನಾನು ಕ್ಷೀಣಿಸುತ್ತಿದ್ದೇನೆ,l ক্ষীণ কৰা
ಒಪ್ಪಂದದ ನಿಯಮ,সন্ধিৰ নিয়ম
ಪದರ,কোট
ಲೇಯರ್ ಇಂಟರ್ಫೇಸ್,স্তৰৰ আন্তঃপৃষ্ঠ
ಅಯಾನುಗೋಳದ ಪದರ,আয়নমণ্ডলীয় স্তৰ
ಪದರ,স্তৰ
ರೂಪರೇಖೆಯನ್ನು,ৰুপৰেখা
ಟೆಂಪ್ಲೇಟ್ ಟೆಂಪ್ಲೇಟ್,সাঁচ সাঁচ
ಅಪ್ಲಿಕೇಶನ್ ಮೌಲ್ಯಮಾಪನ,আবেদন মূল্যায়ন
LC,এল চি
LCALL ಸೂಚನೆಗಳು,LCALL নিৰ্দেশনা
ld,ld
"ಮುನ್ನಡೆ, ಮುನ್ನಡೆ","সীহ, সীহ"
ಆದ್ಯತೆಯ ಪರಿಹಾರ ರೀಚಾರ್ಜ್ ಆಂಪ್ಲಿಫೈಯರ್,অগ্ৰাধিকাৰ ক্ষতিপূৰণযুক্ত ৰিচাৰ্জ এম্প্লিফায়াৰ
ಮುಂಭಾಗದ ಕೋರ್,ফ্ৰন্ট কোৰ
ತುಕ್ಕು ಅನಲಾಗ್ ಸ್ವಿಚಿಂಗ್,জাৰণ এনালগ চুইচিং
ಸವೆತ ಹರಿವು,খহনীয়া প্ৰবাহ
ಸವೆತ ಮೋಡ್,খহনীয়া ধৰণ
ಪ್ಯಾಡಾಕ್ ಕೊಳಲು ಆಂಪ್ಲಿಫಯರ್,পেডক বাঁহী এম্প্লিফায়াৰ
ಪ್ಯಾಡಾಕ್ ಪ್ಲುಟಿ ಪರೀಕ್ಷೆ,পেডক প্লুটি পৰীক্ষা
ಕಲಿಕೆಯ ರೇಖೆ,শিক্ষণ বক্ৰ
ಲೀಸ್ಡ್ ಲೈನ್ ಮೋಡೆಮ್,লিজড লাইন মডেম
ಗುತ್ತಿಗೆ ಸಮಯ,লিজৰ সময়
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,কম অৰ্থপূৰ্ণ খেল
ಲೆಕ್ಲಾಂಚ್ ಡ್ರೈ ಸೆಲ್,লেক্লাঞ্চ শুকান কোষ
ಬೆಳಕು ಹೊರಸೂಸುವ ಡಯೋಡ್,পোহৰ নিৰ্গত কৰা ডাইঅ&#39;ড
ಎಲ್ಇಡಿ ಸೂಚಕ,LED সূচক
ಅಪ್ರದಕ್ಷಿಣಾಕಾರ ಧ್ರುವೀಕರಣ,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত মেৰুকৰণ
ಎಡ ಸಮರ್ಥನೆ,বাওঁফালৰ ন্যায্যতা
ದಂತಕಥೆ,কিংবদন্তী
ಲ್ಯಾಂಗ್ ಕಾನೂನು,lange ৰ নিয়ম
ಲಿಯೋ ಪ್ರಿಂಟರ್,লিও প্ৰিন্টাৰ
ಅಕ್ಷರದ ಗುಣಮಟ್ಟ,চিঠিৰ মানদণ্ড
ಮಟ್ಟದ ಸಕ್ರಿಯ ಹೂಡಿಕೆ,স্তৰৰ সক্ৰিয় বিনিয়োগ
ಮಟ್ಟದ ಕೋಡಿಂಗ್,স্তৰৰ ক&#39;ডিং
ಮಟ್ಟದ ಪರಿವರ್ತಕ,লেভেল শ্বিফ্টাৰ
ಮಟ್ಟದ ವರ್ಗಾವಣೆ,স্তৰ স্থানান্তৰ
ಶ್ರೇಣೀಕರಣ,স্তৰবিন্যাস
ಮಟ್ಟದ ಸೂಕ್ಷ್ಮ ಅಂತರಾಯಮ್,স্তৰ সংবেদনশীল অন্তৰায়াম
ಅಕ್ಷರಶಃ ಶಹಾನ್,আক্ষৰিক শ্বাহন
ನಿಘಂಟು,অভিধান
ಲೈಡೆನ್ ಜಾರ್,লেইডেন জাৰ
ಇಂಟರ್ಪ್ರಿಟರ್ ಸಂಗ್ರಹ,দোভাষী সংগ্ৰহ
ವಾಹಕ ವಯಸ್ಸು,বাহক বয়স
ಬೆಳಕು,পাতল
ಬೆಳಕಿನ ಕರ್ವ್,পোহৰৰ বক্ৰ
ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್ (LED),লাইট ইমিটিং ডাইঅ&#39;ড (LED)
ಬೆಳಕಿನ ಲಾಭ,পোহৰৰ লাভ
ಫೋಟೋಮೀಟರ್,ফটোমিটাৰ
ಬೆಳಕಿನ ಸ್ಟೈಲಸ್,পোহৰৰ ষ্টাইলাছ
ಬೆಳಕಿನ ಟ್ಯೂಬ್,পোহৰৰ নলী
ಮಿತಿಗಾರ,limiter
ಕನಿಷ್ಠ ವಿಕಿರಣ,প্ৰান্তীয় বিকিৰণ
ಲಿಂಡೆಮನ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್,lindemann ইলেক্ট্ৰ&#39;মিটাৰ
ಲೈನ್ ಕೋಡ್,লাইন ক&#39;ড
ಸಾಲಿನ ನಿರ್ಬಂಧ,লাইন নিষেধাজ্ঞা
ಲೈನ್ ಚಾಲಕ,লাইন ড্ৰাইভাৰ
ಲೈನ್ ಹ್ಯಾಂಡ್ಲರ್,লাইন হেণ্ডলাৰ
ಸಾಲಿನ ಇಂಟರ್ಫೇಸ್,লাইন আন্তঃপৃষ্ঠ
ಲೈನ್ ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,লাইন আউটপুট ট্ৰেন্সফৰ্মাৰ
ಲೈನ್ ಸ್ಪೆಕ್ಟ್ರಮ್,ৰেখা বৰ্ণালী
ಲೈನ್ ಸಿಂಕ್ SMPS,লাইন ছিঙ্ক SMPS
ರೇಖೆಯ ತರಂಗ ರೂಪ,ৰেখা তৰংগ ৰূপ
ರೇಖೀಯ ಆಂಪ್ಲಿಫಯರ್,ৰৈখিক পৰিবৰ্ধক
ರೇಖೀಯ ಶ್ರೇಣಿ,ৰৈখিক এৰে
ರೇಖೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,ৰৈখিক সম্পৰ্ক সহগ
ರೇಖೀಯ ಅಸ್ಪಷ್ಟತೆ,ৰৈখিক বিকৃতি
ರೇಖೀಯ ಇಳಿಜಾರು ಜಂಕ್ಷನ್,ৰৈখিক ঢাল সংযোগ
ರೇಖೀಯ ಹಸ್ತಕ್ಷೇಪ,ৰৈখিক হস্তক্ষেপ
ಲೀನಿಯರ್ ಮಾಡ್ಯುಲೇಷನ್ ವಿಧಾನ,ৰৈখিক মডুলেচন পদ্ধতি
ರೇಖೀಯ ಕಲೆ ಫಿಲ್ಟರ್,ৰৈখিক কলা ফিল্টাৰ
ರೇಖೀಯ ಧ್ರುವೀಕರಣ,ৰৈখিক মেৰুকৰণ
ರೇಖೀಯ ಪ್ರದೇಶ,ৰৈখিক ক্ষেত্ৰফল
ರೇಖೀಯ ನಿಯಂತ್ರಕ,ৰৈখিক নিয়ন্ত্ৰক
ರೇಖೀಯ ಚಲನೆ,ৰৈখিক গতি
ರೇಖೀಯ ಸ್ವಿಚಿಂಗ್,ৰৈখিক চুইচিং
ರೇಖೀಯ ಆಂಪ್ಲಿಟ್ಯೂಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಿಸ್ಟಮ್,ৰৈখিক প্ৰসাৰণ মডুলেটেড ব্যৱস্থা
"ಲಿಂಕ್ ಲೇಯರ್, ಚೈನ್ ಲೇಯರ್","লিংক স্তৰ, শৃংখল স্তৰ"
ಸರಣಿ ಕಾರ್ಯಕ್ರಮ,ছিৰিয়েল প্ৰগ্ৰেম
ಸಂಪರ್ಕಿಸುವ ಮಿತಿ,সংযোগ কৰা সীমাবদ্ধক
ತುಟಿ ಮೈಕ್ರೊಫೋನ್,ওঁঠৰ মাইক্ৰ&#39;ফোন
ಲಿಸಾಜು ಆಕೃತಿ,lisaju চিত্ৰ
ಲಿಸಾಜೌಸ್ ವಿಧಾನ,Lissajous পদ্ধতি
ಪ್ರೇಕ್ಷಕರು,দৰ্শক
ಪ್ರೇಕ್ಷಕರ ಆಯಾಸ,দৰ্শকৰ ক্লান্তি
ಹೆಡ್‌ಫೋನ್ ಕೇಳುತ್ತಿದೆ,শুনা হেডফোন
ಲಿಥಿಯಂ ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ,লিথিয়াম প্ৰাথমিক বেটাৰী
ಶಿಲಾಶಾಸ್ತ್ರ,লিথ&#39;প্ৰিণ্টিং
ರಾಕ್ ಮುದ್ರಣ,ৰক প্ৰিন্টিং
ಲೈವ್ ಸಂಗೀತ,লাইভ মিউজিক
ಲಾಯ್ಡ್ ಫಿಶರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಕ್ವೇರ್,লয়ড ফিচাৰ মেগনেটিক স্কোৱাৰ
ಲೋಡ್ ಮಾಡಿ,ভাৰ
ಲೋಡ್ ಅಂಶ,লোড ফ্যাক্টৰ
ಲೋಡ್ ಪ್ರತಿರೋಧ,লোড ইম্পিডেন্স
ಲಿಫ್ಟ್ ಲೈನ್,লিফ্ট লাইন
ಲೋಡ್,ভাৰ
ಹಾಲೆ ವೈಮಾನಿಕ,লোব আকাশী
ಪ್ರಾದೇಶಿಕ ನೆಟ್‌ವರ್ಕ್ (LAN),স্থানীয় নেটৱাৰ্ক (LAN)
ಸ್ಥಳೀಯ ಬಸ್,স্থানীয় বাছ
ಸ್ಥಳೀಯ ಬಸ್ ವೀಡಿಯೊ ವ್ಯವಸ್ಥೆ,স্থানীয় বাছ ভিডিঅ&#39; ব্যৱস্থা
ಸ್ಥಳೀಯ ಪ್ರಸರಣ ಬಸ್,স্থানীয় ট্ৰেন্সমিছন বাছ
ಸ್ಥಳೀಯ ಚರ್ಚೆ,স্থানীয় কথা
ನಿಯೋಜನೆ ಆಂಪ್ಲಿಫಯರ್,এচাইনমেণ্ট এম্প্লিফায়াৰ
ಪಾಲಕ,ৰক্ষক
ನಿರ್ಬಂಧದ ಲೂಪ್,বাধা লুপ
ಅಧಿವೇಶನ ಆರಂಭ,অধিবেশন আৰম্ভ
ಲಾಗರಿಥಮಿಕ್ ಆವರ್ತನ ಆಂಟೆನಾ,লগাৰিদমিক কম্পাঙ্ক এন্টেনা
ಪ್ರಚಾರ ಬರವಣಿಗೆ,প্ৰচাৰ লিখা
ತರ್ಕ ವಿಶ್ಲೇಷಕ,যুক্তি বিশ্লেষক
ಲಾಜಿಕ್ ಸೆಲ್ ಅರೇ,লজিক চেল এৰে
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,লজিক বৰ্তনী
ವಾದ ಪ್ರವೇಶ,যুক্তি প্ৰৱেশ
ವಾದ ಒಟ್ಟು,যুক্তিৰ মুঠ
ತರ್ಕ ಕಲನಶಾಸ್ತ್ರ,লজিক কেলকুলাছ
ಲಾಜಿಕ್ ಗೇಟ್,লজিক গেট
ತರ್ಕ ವಿಶ್ಲೇಷಣೆ,যুক্তি বিশ্লেষণ
ಜನರು,জনগোষ্ঠীসমূহ
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,লগাৰিদমিক এম্প্লিফায়াৰ
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,লগাৰিদমিক এম্প্লিফায়াৰ
ಲಾಗರಿಥಮಿಕ್ ಹವಾಮಾನ,লগাৰিদমিক বতৰৰ পৰিৱৰ্তন
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,লগাৰিদমিক স্কেল
ದೀರ್ಘವೃತ್ತದ ಜೋಡಿ,উপবৃত্তাকাৰ যোৰ
ದೊಡ್ಡ ಪದ,ডাঙৰ শব্দ
"ಧ್ವನಿವರ್ಧಕ, ವರ್ಧಿಸುವ ಸಾಧನ","লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ"
ಕಡಿಮೆ ಆವರ್ತನ ಪರಿಹಾರ,কম কম্পাঙ্ক ক্ষতিপূৰণ
ಕಡಿಮೆ ಆವರ್ತನ ಶಬ್ದ,কম কম্পাঙ্ক শব্দ
ಕಡಿಮೆ ಆವರ್ತನ ಗ್ರೂವ್ ಫಿಲ್ಟರ್,কম কম্পাঙ্ক খাঁজ ফিল্টাৰ
ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ,কম কম্পাঙ্ক সংক্ৰমণ
ಕಡಿಮೆ ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ
ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್,"নিম্ন স্তৰৰ, এনালগ সংকেত"
ಕಡಿಮೆ ಶಬ್ದ,কম শব্দ
ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್,কম শব্দৰ কেবল
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,লো পাছ ফিল্টাৰ
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,লো পাছ ফিল্টাৰ
ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್,কম শক্তিৰ RC বৰ্তনী
ಕಡಿಮೆ ಮಿತಿ ತರ್ಕ,কম থ্ৰেছহোল্ড লজিক
ಕಡಿಮೆ ವೋಲ್ಟೇಜ್ ವಿದ್ಯುತ್ ಮೂಲ,কম ভল্টেজৰ শক্তিৰ উৎস
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,কম প্লেবেক কম্পাঙ্ক
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,কম প্লেবেক কম্পাঙ্ক
LP ಸ್ಲಾಟ್,এল পি স্লট
ಎಲ್ಪಿ ದಾಖಲೆ,এল পি ৰেকৰ্ড
ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ,LS ভল্টেজ অফছেট সুৰক্ষা
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,কম অৰ্থপূৰ্ণ খেল
ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್,কম উল্লেখযোগ্য নম্বৰ
ಬೃಹತ್ ಏಕೀಕರಣ,বৃহৎ সংহতি
ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ,কম বিভৱ
ನೋಡು,ৰূপ
ಲುಮೆನ್,লুমেন
ಲುಮೆನ್ ಗಂಟೆ,লুমেন ঘন্টা
ಪ್ರಕಾಶಮಾನತೆ,উজ্জ্বলতা
ಪ್ರಕಾಶ ಚಿಹ್ನೆ,আলোকসজ্জা চিন
ಜ್ವಾಲೆಯ ಹರಿವು,শিখাৰ প্ৰবাহ
ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್,লুমাৰ-ব্ৰোধন ফটোমিটাৰ
ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ,স্থানীয়কৃত উপাদান আৰ্হি
ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ
ಯಂತ್ರ ಚಕ್ರ,মেচিন চক্ৰ
ಯಂತ್ರ ಭಾಷೆ,মেচিন ভাষা
ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್,macitosh কম্পিউটাৰ
ಮ್ಯಾಜಿಕ್ ಚಹಾ,যাদু চাহ
ಅಯಸ್ಕಾಂತ,চুম্বক
ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್,চুম্বকীয় পৰিবৰ্ধক
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ಕಾಂತೀಯ ಕೋರ್,চুম্বকীয় কোৰ
ಕಾಂತೀಯ ಜೋಡಣೆ,চুম্বকীয় সংযোজন
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ,চুম্বকীয় তথ্য সংৰক্ষণ
ಕಾಂತೀಯ ವಿಚಲನ,চুম্বকীয় বিচ্যুতি
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,চুম্বকীয় ডিস্ক
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್,চুম্বকীয় ক্ষেত্ৰ
ಕಾಂತೀಯ ಹರಿವು,চুম্বকীয় প্ৰবাহ
ಕಾಂತೀಯ ಗಮನ,চুম্বকীয় ফ&#39;কাচ
ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್,চুম্বক সংশ্লেষণ
ಕಾಂತೀಯ ಬಲದ ರೇಖೆ,চুম্বকীয় বল ৰেখা
ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ,চুম্বকীয় সংগ্ৰাহক
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,চুম্বকীয় মেৰুত্ব
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,চুম্বকীয় মেৰুত্ব
ಕಾಂತೀಯ ಶುದ್ಧತ್ವ,চুম্বকীয় পৰিপূৰকতা
ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ,চুম্বকীয় ৰক্ষাকৱচ
ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ,চুম্বকীয় বিক্ষিপ্ততা
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,চুম্বকীয় টেপ
ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,চুম্বকমাপক
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್),চুম্বকীয় চালিকা শক্তি (mmf)
ಮ್ಯಾಗ್ನೆಟ್ರಾನ್,মেগনেট্ৰন
ವರ್ಧನೆ,বৃদ্ধি
ಸಂಪುಟ,পৰিমাণ
ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ,মাত্ৰা তুলনাকাৰী
ಪ್ರಮಾಣ ಕಾರ್ಯ,পৰিমাণৰ ফলন
ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್,ডাঙৰ কম্পিউটাৰ
ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್,মূল লাইন ষ্ট্ৰিম
ಬಹುಪಾಲು ವಾಹಕ,সংখ্যাগৰিষ্ঠ বাহক
ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ,সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট
"ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ","পাম্প সমন্বয়ক, পুনঃসংযোজিত"
MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್),MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক)
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,মানচেষ্টাৰ ক&#39;ডিং
ಮಾನವ ಶಬ್ದ,মানুহৰ কোলাহল
ಮಂಟಿಸ್ಸಾ,mantissa
ಮ್ಯಾಪಿಂಗ್,মেপিং
ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ,মাৰ্কোনি এন্টেনা
ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ,চিহ্ন/সময় অনুপাত
ಹೊದಿಕೆ,কভাৰটো
ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್,মাস্ক প্ৰগ্ৰেম কৰা rom
ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ,ভাল কামৰ বাধা
ಕವರ್ ರೋಮ್,কভাৰ ৰম
"ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ","আয়তন, ভৰ"
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,মাষ্টাৰ ঘড়ী
ಮಾಸ್ಟರ್ ಆಂದೋಲಕ,মাষ্টাৰ দোলক
ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್,মিল থকা ফিল্টাৰ
ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್,মিল থকা লোড
ಹೊಂದಾಣಿಕೆಗೆ,মিল থকা
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ,মেট্ৰিক্স সমীকৰণ
ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ,হেড এন্টেনা টিভি
ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ,সৰ্বোচ্চ ফৰৱাৰ্ড
ಗರಿಷ್ಠ ಲಾಭ,সৰ্বোচ্চ লাভ
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ,সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য
ಗರಿಷ್ಠ ಸ್ಕೋರ್,সৰ্বোচ্চ নম্বৰ
ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್,সৰ্বোচ্চ বিপৰীত ভোল্টেজ
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF),সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF)
ಗರಿಷ್ಠ,maxterm
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ,মেক্সৱেল সমীকৰণ
ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ,মাইক্ৰ&#39; চেনেলৰ গঠন
M- ಪಡೆದ ಫಿಲ್ಟರ್,M-উত্পন্ন ফিল্টাৰ
ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ,মানে মুক্ত পথ
ಸರಾಸರಿ ಮೌಲ್ಯ,গড় মূল্য
ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ,বৰ্গ গড় মান
ಅಳತೆ ಉಪಕರಣ,জোখ লোৱা যন্ত্ৰ
ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್,যান্ত্ৰিক ফিল্টাৰ
ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,চিকিৎসা ইলেক্ট্ৰনিকছ
ಮೆಗಾ ಓಮ್,মেগা ওম
ಮೆಗಾಬೈಟ್,মেগাবাইট
ಮೆಗ್ಗರ್,megger
ಸ್ಮರಣಾರ್ಥ,স্মৃতিচাৰণ
ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ,মেমৰি অভিগম সময়
ಮೆಮೊರಿ ಅರೇ,মেমৰি এৰে
ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್,মেমৰি বাফাৰ ৰেজিষ্টাৰ
ಮೆಮೊರಿ ಕೋಶ,স্মৃতিশক্তি কোষ
ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ,স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়
ಮೆಮೊರಿ ಚಿಪ್,মেমৰি চিপ
ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್,মাইক্ৰ&#39; চাৰ্কিট
ಮೆಮೊರಿ ಚಕ್ರ,স্মৃতি চক্ৰ
ನೆನಪಿನ ಚಕ್ರ,স্মৃতি চক্ৰ
ಮೆಮೊರಿ ನಕ್ಷೆ,মেমৰি মেপ
ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್,মেমৰি মেপ কৰা ইনপুট/আউটপুট
ಮೆಮೊರಿ ಓದುವಿಕೆ,স্মৃতিশক্তি পঢ়া
ನೆನಪಿನ ಬರವಣಿಗೆ,স্মৃতি লিখা
"ಮೆನು, ಕ್ಯಾಟಲಾಗ್","মেনু, কেটেলগ"
ಅಕ್ಷೀಯ ಸಮತಲ,অক্ষীয় সমতল
ನಿವ್ವಳ,জাল
ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ,জাল বিশ্লেষণ
ಜಾಲರಿ ಸ್ಟ್ರೀಮ್,মেছ ষ্ট্ৰিম
ಜಾಲರಿ ಸಮೀಕರಣ,মেছ সমীকৰণ
ಲೋಹದ,ধাতু
ಲೋಹದ ಪೆಟ್ಟಿಗೆ,ধাতুৰ বাকচ
ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್,ধাতুৰ ফিল্ম ৰেজিষ্টৰ
ಲೋಹೀಕರಣ,ধাতৱীকৰণ
ಮೀಟರ್,মিটাৰ
MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್),এম এফ টি ডি (একাধিক টোন ডায়েলিং)
ಮೊ,মো
