Tamil,Bengali
முன்னணி குணகம்,অগ্রণী সহগ
முன்னணி மூலைவிட்டம்,অগ্রণী তির্যক
முன்னணி துணை அணி,নেতৃস্থানীয় সাবম্যাট্রিক্স
முன்னணி கால,নেতৃস্থানীয় শব্দ
குறைந்தது,অন্তত
குறைந்த பொதுவான பல (LCM),সর্বনিম্ন সাধারণ একাধিক (এলসিএম)
குறைந்தபட்ச உறுப்பு,সর্বনিম্ন উপাদান
குறைந்தபட்ச சதுரம்,অন্তত বর্গ
குறைந்தபட்ச மேல் எல்லை,অন্তত উপরের আবদ্ধ
இடது கோசெட்,বাম coset
இடது கை,বাঁ হাতী
இடது கை திருகு,বাম হাতের স্ক্রু
இடது தலைகீழ்,বাম বিপরীত
இடது பெருக்கல்,বাম গুণন
லீப்னிட்ஸ் சூத்திரம்,লাইবনিটজ সূত্র
நீளம்,দৈর্ঘ্য
லெப்டோகுர்டிக்,leptokurtic
லெப்டோகுர்டிக் வளைவு,লেপ্টোকারটিক বক্ররেখা
லெப்டோகுர்டோசிஸ்,লেপ্টোকুরটোসিস
நிலை வளைவு,স্তর বক্ররেখা
நம்பிக்கை நிலை,আস্থা স্তর
முக்கியத்துவம் நிலை,তাত্পর্যের স্তর
அகராதி ரீதியாக,অভিধানগতভাবে
அகராதி ஒழுங்கு,বর্ণানুক্রম
வாய்ப்பு செயல்பாடு,সম্ভাবনা ফাংশন
நிகழ்தகவு விகித சோதனை,সম্ভাবনা অনুপাত পরীক্ষা
அளவு,সীমা
மட்டுப்படுத்துதல்,সীমাবদ্ধ
வரம்புக்குட்பட்ட மதிப்பு,সীমিত মান
கட்டுப்படுத்தும் வேகம்,সীমিত বেগ
சராசரி வரம்பு,গড় সীমা
ஒருங்கிணைப்பின் வரம்பு,একীকরণের সীমা
வரிசையின் வரம்பு,অনুক্রমের সীমা
வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி),সীমা বিন্দু (= ক্লাস্টার পয়েন্ট)
வரம்பு வேகம்,সীমা বেগ
வரி,লাইন
நேரியல்,রৈখিক
நேரியல் இயற்கணிதம்,রৈখিক বীজগণিত
நேரியல் இயற்கணித சமன்பாடு,রৈখিক বীজগণিত সমীকরণ
நேரியல் தோராயம்,রৈখিক অনুমান
நேரியல் அறிகுறி,লিনিয়ার অ্যাসিম্পটোট
நேரியல் குணகம்,রৈখিক সহগ
நேரியல் கலவை,রৈখিক সংমিশ্রণ
நேரியல் கட்டுப்பாடுகள்,রৈখিক সীমাবদ্ধতা
நேரியல் சார்பு,রৈখিক নির্ভরতা
நேரியல் வேறுபாடு சமன்பாடு,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
நேரியல் பரிமாணம்,রৈখিক মাত্রা
நேரியல் சமன்பாடு,একঘাত সমীকরণ
நேரியல் வடிவம்,রৈখিক ফর্ম
நேரியல் பகுதி மாற்றம்,রৈখিক ভগ্নাংশ রূপান্তর
நேரியல் செயல்பாடு,রৈখিক ফাংশন
நேரியல் செயல்பாட்டு,রৈখিক কার্যকরী
நேரியல் குழு,লিনিয়ার গ্রুপ
நேரியல் சுதந்திரம்,রৈখিক স্বাধীনতা
நேரியல் சுயாதீன உறவு,রৈখিক স্বাধীন সম্পর্ক
நேரியல் சமத்துவமின்மை,রৈখিক অসমতা
நேரியல் சீரற்ற வேறுபாடு சமன்பாடு,রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ
நேரியல் ஒருங்கிணைந்த சமன்பாடு,রৈখিক অবিচ্ছেদ্য সমীকরণ
நேரியல் இடைச்செருகல்,রৈখিক ক্ষেপক
நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு,রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ
நேர்கோட்டுத்தன்மை,রৈখিকতা
நேரியல் சார்ந்தது,রৈখিকভাবে নির্ভরশীল
நேரியல் சார்பற்றது,রৈখিকভাবে স্বাধীন
நேரியல் மேப்பிங்,লিনিয়ার ম্যাপিং
நேரியல் வரிசை,লিনিয়ার অর্ডার
நேரியல் வரிசைப்படுத்துதல்,লিনিয়ার অর্ডারিং
நேரியல் நிரலாக்க,রৈখিক প্রোগ্রামিং
நேரியல் நிரலாக்க அல்காரிதம்,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
நேரியல் நிரலாக்க சிக்கல்,লিনিয়ার প্রোগ্রামিং সমস্যা
நேரியல் பின்னடைவு,লিনিয়ার রিগ্রেশন
நேரியல் பின்னடைவு குணகம்,রৈখিক রিগ্রেশন সহগ
நேரியல் உறவு,রৈখিক সম্পর্ক
நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்),রৈখিক স্থান (=ভেক্টর স্থান)
நேரியல் துணைவெளி,লিনিয়ার সাবস্পেস
நேரியல் மாற்றம்,রৈখিক রূপান্তর
நேரியல் போக்கு,রৈখিক প্রবণতা
நேரியல் சார்பற்ற மதிப்பீடு,রৈখিক নিরপেক্ষ অনুমান
நேரியல் வேகம்,রৈখিক বেগ
ஒருங்கிணைந்த வரி,লাইন অবিচ্ছেদ্য
வெட்டும் கோடு,ছেদ লাইন
பின்னடைவு வரி,রিগ্রেশন লাইন
உள்ளூர்மயமாக்கப்பட்ட திசையன்,স্থানীয় ভেক্টর
உள்ளூர் உகந்தது,স্থানীয় সর্বোত্তম
இடம்,অবস্থান
பதிவு,লগ
மடக்கை,লগারিদমিক
மடக்கை துல்லியம்,লগারিদমিক নির্ভুলতা
மடக்கை கணக்கீடு,লগারিদমিক গণনা
மடக்கை வளைவு,লগারিদমিক বক্ররেখা
மடக்கை வழித்தோன்றல்,লগারিদমিক ডেরিভেটিভ
மடக்கை வேறுபாடு,লগারিদমিক পার্থক্য
மடக்கை செயல்பாடு,লগারিদমিক ফাংশন
மடக்கை சராசரி (= வடிவியல் சராசரி),লগারিদমিক গড় (=জ্যামিতিক গড়)
மடக்கை இயல்பான பரவல்,লগারিদমিক স্বাভাবিক বন্টন
மடக்கை உறவு,লগারিদমিক সম্পর্ক
மடக்கை அளவுகோல்,লগারিদমিক স্কেল
மடக்கை தொடர்,লগারিদমিক সিরিজ
மடக்கை சுழல் (சமகோண சுழல்),লগারিদমিক সর্পিল (সমকোণাকার সর্পিল)
மடக்கை அட்டவணை (=பதிவு அட்டவணை),লগারিদমিক টেবিল (=লগ টেবিল)
மடக்கை (பதிவு),লগারিদম (লগ)
தர்க்கம்,যুক্তি
தர்க்கரீதியாக சமமானது,যৌক্তিকভাবে সমতুল্য
தளவாட வளைவு,লজিস্টিক বক্ররেখা
lognormal விநியோகம்,স্বাভাবিক বিতরণ
தீர்க்கரேகை,দ্রাঘিমাংশ
வளைய,লুপ
லாட்டரி,লটারি
கீழ் பட்டை,নিম্ন বার
குறைந்த எல்லை,নিম্ন সীমা
கீழ் ரீமான் ஒருங்கிணைந்த,নিম্ন Riemann অবিচ্ছেদ্য
குறைந்த தொகை,কম যোগফল
கீழ் முக்கோண அணி,নিম্ন ত্রিভুজাকার ম্যাট্রিক্স
மெக்லாரின் விரிவாக்கம்,ম্যাকলরিনের বিস্তার
மந்திர எண்,জাদু সংখ্যা
மந்திர சதுரம்,জাদু বর্গ
அளவு வரம்பு (=வரையறுக்கும் அளவு),মাত্রার সীমা (=সীমাবদ্ধতা)
அனுப்பப்பட்ட கேள்வித்தாள்,মেইল করা প্রশ্নাবলী
அஞ்சல் ஆய்வு,মেল জরিপ
பிரதான (மேல் எல்லை),মেজরেন্ট (উপরের সীমানা)
பெரிய வில்,প্রধান চাপ
பெரிதாக்கப்பட்ட தொகுப்பு,বড় সেট
பல மதிப்புமிக்க செயல்பாடு,অনেক মূল্যবান ফাংশন
வரைபடம்,মানচিত্র
தொகுப்பில் வரைபடம்,সেট মধ্যে মানচিত্র
ஒரு தொகுப்பின் மேப்பிங்,একটি সেটের ম্যাপিং
விளிம்பு நிகழ்தகவு,প্রান্তিক সম্ভাবনা
கணித பகுப்பாய்வு,গাণিতিক বিশ্লেষণ
கணித வாதம்,গাণিতিক যুক্তি
கணித மையம்,গাণিতিক কেন্দ্র
கணித சிக்கலானது,গাণিতিক জটিলতা
கணித பொருளாதாரம்,গাণিতিক অর্থনীতি
கணித எதிர்பார்ப்பு,গাণিতিক প্রত্যাশা
கணித வடிவம்,গাণিতিক ফর্ম
கணித உருவாக்கம்,গাণিতিক গঠন
கணித அடையாளம்,গাণিতিক পরিচয়
கணித தர்க்கம்,গাণিতিক যুক্তি
கணித மாதிரி,গানিতিক প্রতিমাণ
கணிதக் கருத்து,গাণিতিক ধারণা
அணி digonalization,ম্যাট্রিক্স ডিগোনালাইজেশন
அணி தலைகீழ்,ম্যাট্রিক্স বিপরীত
அணி தலைகீழ்,ম্যাট্রিক্স ইনভার্সন
அணி மறுசெயல் முறை,ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি
அணி முறை,ম্যাট্রিক্স পদ্ধতি
அணி பெருக்கல்,ম্যাট্রিক্স গুণ
மாறிலிகளின் அணி,ধ্রুবকের ম্যাট্রিক্স
செயல்திறன் அணி,কার্যকারিতার ম্যাট্রিক্স
மேட்ரிக்ஸ் ஆபரேட்டர்,ম্যাট্রিক্স অপারেটর
அணி பல்லுறுப்புக்கோவை,ম্যাট্রিক্স বহুপদী
அணி அச்சிடுதல்,ম্যাট্রিক্স প্রিন্টিং
அணி தயாரிப்பு,ম্যাট্রিক্স পণ্য
அதிகபட்சம்,সর্বাধিক করা
அதிகபட்சம்,সর্বোচ্চ
அதிகபட்ச முழுமையான மதிப்பு,সর্বোচ্চ পরম মান
அதிகபட்ச F- விகிதம்,সর্বোচ্চ F-অনুপাত
அதிகபட்ச வாய்ப்பு,সর্বাধিক সম্ভাবনা
அதிகபட்சம்,maxmin
அதிகபட்ச அளவுகோல்,সর্বোচ্চ মানদণ্ড
ஒரு செயல்பாட்டின் அதிகபட்சம்,একটি ফাংশনের সর্বোচ্চ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান
விலகல் என்று பொருள்,বিচ্যুতি
சதுர விலகல் என்று பொருள்,বর্গাকার বিচ্যুতি
சதுரப் பிழை என்று பொருள்,মানে বর্গাকার ত্রুটি
சராசரி மதிப்பு,গড় মান
சராசரி மதிப்பு தேற்றம்,গড় মান উপপাদ্য
குர்டோசிஸின் அளவுகோல்,কার্টোসিসের পরিমাপ
சராசரி,মধ্যমা
சராசரி மையம்,মধ্যম কেন্দ্র
மீசோகர்டிக் வளைவு,mesokurtic বক্ররেখা
மீசோகுர்டோசிஸ்,mesokurtosis
செய்தி,বার্তা
முறை,পদ্ধতি
நீக்கும் முறை,নির্মূল পদ্ধতি
தலைகீழ் முறை,বিপরীত পদ্ধতি
மறு செய்கை முறை,পুনরাবৃত্তি পদ্ধতি
குறைந்தபட்ச சதுர முறை,সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি
தருணங்களின் முறை,মুহুর্তের পদ্ধতি
ஒத்த முக்கோணங்களின் முறை,অনুরূপ ত্রিভুজ পদ্ধতি
செங்குத்தான வம்சாவளியின் முறை,খাড়া বংশধর পদ্ধতি
கூட்டு முறை,সমষ্টি পদ্ধতি
தீர்மானிக்கப்படாத குணகத்தின் முறை,অনির্ধারিত সহগ পদ্ধতি
மெட்ரிக் இடம்,মেট্রিক স্থান
மெட்ரிக் அமைப்பு,মেট্রিক সিস্টেম
மெட்ரிக் அலகு,মেট্রিক ইউনিট
நுண் கோட்பாடு,মাইক্রো তত্ত্ব
நடுத்தர,মধ্যম
நடுத்தர கால,মধ্যবর্তী মেয়াদ
நடுத்தர புள்ளி,মধ্য বিন্দু
நடுப்புள்ளி சூத்திரம்,মধ্যবিন্দু সূত্র
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ন্যূনতম বহুপদ
குறைந்தபட்ச கொள்கை,minimax নীতি
குறைந்தபட்சம்,সর্বনিম্ন
குறைந்தபட்ச புள்ளி (வளைவு),ন্যূনতম বিন্দু (বক্ররেখার)
குறைந்தபட்ச பல்லுறுப்புக்கோவை,সর্বনিম্ন বহুপদ
ஒரு செயல்பாட்டின் நிமிடம்,একটি ফাংশনের মিনিট
சிறிய வில்,গৌণ চাপ
சிறிய அச்சு,ছোট অক্ষ
சிறுமைப்படுத்தப்பட்ட துணைக்குழு,ক্ষুদ্র উপসেট
கழித்தல்,বিয়োগ
கழித்தல் அடையாளம்,ঋণচিহ্ন
கலப்பு பின்னம்,মিশ্র ভগ্নাংশ
கலப்பு உத்தி,মিশ্র কৌশল
முறை,মোড
மாடுலஸ்,মডুলাস
ஒரு கலப்பு எண்ணின் மாடுலஸ்,একটি জটিল সংখ্যার মডুলাস
கணம்,মুহূর্ত
கணம் உருவாக்கும் செயல்பாடு,মুহূর্ত উৎপন্ন ফাংশন
ஒரு சக்தியின் தருணம்,একটি শক্তির মুহূর্ত
அதிர்வெண் விநியோகத்தின் தருணம்,ফ্রিকোয়েন্সি বিতরণের মুহূর্ত
சடத்துவ திருப்பு திறன்,নিষ্ক্রিয়তা মুহূর্ত
வேகத்தின் தருணம்,গতির মুহূর্ত
வேகம்,গতিবেগ
ஏகத்துவ,একচেটিয়া
ஒரே மாதிரியான,মনোমোরফিক
ஒற்றை உருவம்,মনোমোর্ফিজম
மோனோடோன்,একঘেয়ে
மோனோடோன் அதிகரிக்கும் வரிசை,একঘেয়ে ক্রমবর্ধমান ক্রম
ஏகபோகமாக,একঘেয়ে
ஏகபோகமாக அதிகரிக்கும் நிகர,একঘেয়ে নেট বাড়ছে
ஏகபோகமாக அதிகரிக்கும் வரிசை,একঘেয়ে ক্রমবর্ধমান
ஒரே மாதிரியான செயல்பாடு,একঘেয়ে ফাংশন
மான்டே கார்லோ கணக்கீடு,মন্টে কার্লো হিসাব
மான்டே கார்லோ முறை,মন্টে কার্লো পদ্ধতি
மோரா (விளையாட்டு),মোরা (খেলা)
இறப்பு புள்ளிவிவரங்கள்,মৃত্যুর পরিসংখ্যান
மிகவும் சாத்தியமானது,সবচেয়ে সম্ভাব্য
இயக்கம்,গতি
சராசரியாக நகர்கிறது,চলন্ত গড়
எம்-ஸ்பேஸ்,এম-স্পেস
ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்,অখণ্ডের জন্য এম-পরীক্ষা
பல முடிவு பிரச்சனை,বহু সিদ্ধান্ত সমস্যা
பல பரிமாண சாதாரண விநியோகம்,বহুমাত্রিক স্বাভাবিক বিতরণ
பல பரிமாண சீரற்ற மாறி,বহুমাত্রিক র্যান্ডম পরিবর্তনশীল
பல குறியீட்டு போக்குவரத்து பிரச்சனை,মাল্টি-ইনডেক্স পরিবহন সমস্যা
பல்லுறுப்புக்கோவை,বহুপদ
பல்லுறுப்புப் பரவல்,বহুপদ বন্টন
பல,একাধিক
பல தேர்வு பிரச்சனை,একাধিক পছন্দ সমস্যা
பல இணைக்கப்பட்ட டொமைன்,একাধিক সংযুক্ত ডোমেইন
பல தொடர்பு,একাধিক পারস্পরিক সম্পর্ক
பல அதிர்வெண் அட்டவணை,একাধিক ফ্রিকোয়েন্সি টেবিল
பல ஒருங்கிணைந்த,একাধিক অবিচ্ছেদ্য
பல ஒருங்கிணைப்பு,একাধিক ইন্টিগ্রেশন
பல பின்னடைவு,একাধিক সংশ্লেষণ
பல பின்னடைவு பகுப்பாய்வு,একাধিক রিগ্রেশন বিশ্লেষণ
பல பின்னடைவு குணகம்,একাধিক রিগ্রেশন সহগ
பல பின்னடைவு சமன்பாடு,একাধিক রিগ্রেশন সমীকরণ
பல வேர்,একাধিক রুট
பெருக்கல்,গুণ
நெடுவரிசைகளால் பெருக்கல் (தீர்மானி),কলাম দ্বারা গুণ (নির্ধারক)
வரிசைகளால் பெருக்கல் (தீர்மானி),সারি দ্বারা গুণ (নির্ধারক)
பெருக்கல் காரணி,গুণনীয়ক
பெருக்கல் செயல்பாடு,গুণক ফাংশন
பெருக்கல் குழு,গুনগত দল
பெருக்கல் தலைகீழ்,গুণক বিপরীত
பன்முகத்தன்மை,বহুগুণ
வேர்களின் பெருக்கம்,শিকড়ের বহুগুণ
பூஜ்ஜியத்தின் பெருக்கம்,শূন্যের বহুগুণ
பெருக்கி,গুণক
பெருக்கி,গুণ
பல்வகை விநியோகம்,মাল্টিভেরিয়েট ডিস্ট্রিবিউশন
பலவகையான சாதாரண விநியோகம்,মাল্টিভেরিয়েট স্বাভাবিক বন্টন
பலதரப்பட்ட மக்கள் தொகை,বহুমুখী জনসংখ্যা
பரஸ்பர,পারস্পরিক
நப்லா,নাবলা
நேப்பிரியன்,নেপিয়েরিয়ান
நேப்பிரியன் மடக்கை,নেপিয়েরীয় লগারিদম
இயற்கை மடக்கை,প্রাকৃতিক লগারিদম
இயற்கை எண்,স্বাভাবিক সংখ্যা
கடல் மைல்,নটিক্যাল মাইল
n-பரிமாணம்,n-মাত্রিক
n-பரிமாண திசையன் இடம்,n-মাত্রিক ভেক্টর স্থান
தேவையான மற்றும் போதுமான நிலை,প্রয়োজনীয় এবং পর্যাপ্ত শর্ত
தேவையான நிபந்தனை,প্রয়োজনীয় শর্ত
மறுப்பு,অস্বীকার
எதிர்மறை,নেতিবাচক
எதிர்மறை வளைவு,নেতিবাচক বক্রতা
எதிர்மறை திட்டவட்டமான வடிவம்,নেতিবাচক নির্দিষ্ট ফর্ম
எதிர்மறை திட்டவட்டமான அணி,ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স
எதிர்மறை அரை-நிச்சயமான வடிவம்,নেতিবাচক আধা-নির্দিষ্ট ফর্ম
அக்கம்,পাড়া
உள்ளமைக்கப்பட்ட மாதிரி,নেস্টেড স্যাম্পলিং
நிகர இனப்பெருக்க விகிதம்,নেট প্রজনন হার
நியூட்டனின் இயக்கவியல்,নিউটনিয়ান মেকানিক্স
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,নিউটনের বিভক্ত পার্থক্য সূত্র
நியூட்டனின் இயக்க விதிகள்,নিউটনের গতির সূত্র
நெய்மன் ஒதுக்கீடு,নেইমান বরাদ্দ
நெய்மன் பியர்சன் கோட்பாடு,নেইম্যান পিয়ারসন তত্ত্ব
சக்தியற்ற உறுப்பு,নিলপোটেন্ট উপাদান
nilpotent matrix,নিলপোটেন্ট ম্যাট্রিক্স
முனை,নোড
அபிலியன் அல்லாத குழு,নন-আবেলিয়ান গ্রুপ
முழுமையற்ற ஒருங்கிணைப்பு,অ-পরম মিলন
அல்லாத இயற்கணிதம்,অ-বীজগণিত
சிதையாத,অধঃপতিত
சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு,নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান
அடர்த்தியற்ற,অ ঘন
அடர்த்தியற்ற தொகுப்பு,অ ঘন সেট
புள்ளிகளின் எண்ணற்ற முடிவிலி,পয়েন্টের অ-গণনাযোগ্য অসীমতা
கணக்கிட முடியாத தொகுப்பு,অ গণনাযোগ্য সেট
வேறுபடுத்த முடியாதது,অ-পার্থক্য
காலியாக இல்லாத துணைக்குழு,অ খালি উপসেট
யூக்ளிடியன் அல்லாத வடிவியல்,অ-ইউক্লিডীয় জ্যামিতি
ஒரே மாதிரியானவை அல்ல,অ-সমজাতীয়
குறுக்கிடாத,অ ছেদকারী
நேரியல் அல்லாத இயற்கணித சமன்பாடு,অ-রৈখিক বীজগণিত সমীকরণ
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ
நேரியல் அல்லாத சமன்பாடு,অ-রৈখিক সমীকরণ
நேரியல் அல்லாத நிரலாக்கம்,নন-লিনিয়ার প্রোগ্রামিং
நேரியல் அல்லாத பின்னடைவு,নন-লিনিয়ার রিগ্রেশন
நேரியல் அல்லாத உறவு,অ-রৈখিক সম্পর্ক
எதிர்மறை அல்லாத முழு எண்,অ নেতিবাচক পূর্ণসংখ্যা
எதிர்மறை அல்லாத மாறி,অ-নেতিবাচক পরিবর্তনশীল
அளவுரு அல்லாத சோதனை,অ-প্যারামেট্রিক পরীক্ষা
நிகழ்தகவு இல்லாத அணுகுமுறை,অ-সম্ভাব্য পদ্ধতি
ஒருமை அல்லாத அணி,অ-একবচন ম্যাট্রিক্স
அல்லாத சமச்சீர் அணி,অ-প্রতিসম ম্যাট্রিক্স
அற்பமானதல்ல,অ তুচ্ছ
மறைந்து போகாத தீர்மானிப்பான்,অ-লুপ্ত নির্ধারক
வெற்றிடமற்ற,অ শূন্য
வெற்றிடமற்ற துணைக்குழு,অ-অকার্যকর উপসেট
பூஜ்ஜியமற்ற தீர்மானிப்பான்,অ-শূন্য নির্ধারক
NOR வாயில்,NOR গেট
சாதாரண,স্বাভাবিক
சாதாரண முடுக்கம்,স্বাভাবিক ত্বরণ
சாதாரண கோணம்,স্বাভাবিক কোণ
சாதாரண வளைவு,স্বাভাবিক বক্ররেখা
சாதாரண அடர்த்தி செயல்பாடு,স্বাভাবিক ঘনত্ব ফাংশন
சாதாரண விநியோகம்,স্বাভাবিক বন্টন
சாதாரண விநியோக செயல்பாடு,স্বাভাবিক বন্টন ফাংশন
மேட்ரிக்ஸின் இயல்பான வடிவம்,ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম
சாதாரண அதிர்வெண்,স্বাভাবিক ফ্রিকোয়েন্সি
இயல்பாக்கப்பட்ட வளைவு,স্বাভাবিক বক্ররেখা
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর
இயல்பாக்குபவர்,নরমালাইজার
சாதாரண அணி,স্বাভাবিক ম্যাট্রিক্স
சாதாரண நிகழ்தகவு வளைவு,স্বাভাবিক সম্ভাবনা বক্ররেখা
சாதாரண நிகழ்தகவு விநியோகம்,স্বাভাবিক সম্ভাবনা বন্টন
சாதாரண துணைக்குழு (=சிறந்த துணைக்குழு),সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী)
நெறிப்படுத்தப்பட்ட நேரியல் இடம்,আদর্শ রৈখিক স্থান
ஒரு திசையன் விதிமுறை,একটি ভেক্টরের আদর্শ
வாயில் அல்ல,গেট নয়
எங்கும் அடர்த்தியான தொகுப்பு,কোথাও ঘন সেট নেই
பூஜ்ய கருதுகோள்,শূন্য অনুমান
பூஜ்ய அணி,নাল ম্যাট্রিক্স
பூஜ்ய தொகுப்பு,ফাঁকা সেট
பூஜ்ய திசையன்,নাল ভেক্টর
எண்,সংখ্যা
எண் அச்சு,সংখ্যা অক্ষ
எண் அமைப்பு,সংখ্যা সিস্টেম
எண்,সংখ্যা
எண்ணிக்கை,সংখ্যা
எண்,অংক
எண் குணகம்,সংখ্যাগত সহগ
எண் கணக்கீடு,সংখ্যাগত গণনা
எண் வேறுபாடு,সংখ্যাগত পার্থক্য
எண் முறை,সংখ্যাগত পদ্ধতি
n-வெக்டார்,n-ভেক্টর
n-வெக்டார் இடம்,n-ভেক্টর স্থান
பொருள்,বস্তু
புறநிலை செயல்பாடு,উদ্দেশ্য ফাংশন
சாய்ந்த,তির্যক
சாய்ந்த அறிகுறி,তির্যক অ্যাসিম্পটোট
சாய்ந்த அச்சு,তির্যক অক্ষ
சாய்வான பகுதி,তির্যক বিভাগ
கவனிப்பு,পর্যবেক্ষণ
கவனிக்கப்பட்ட அதிர்வெண்,পর্যবেক্ষিত ফ্রিকোয়েন্সি
மழுங்கிய கோணம்,স্থূলকোণ
எண்கோணம்,অষ্টভুজ
எண்முகம்,অষ্টহেড্রন
எண்ம அமைப்பு,অক্টাল সিস্টেম
எண்கோணம்,অক্ট্যান্ট
ஒற்றைப்படை,অস্বাভাবিক
ஒற்றைப்படை வளைவு,বিজোড় বক্ররেখা
ஒற்றைப்படை எண்,বিজোড় সংখ্যা
ஒற்றைப்படை வரிசைமாற்றம்,বিজোড় স্থানান্তর
ஒற்றைப்படை பல்லுறுப்புக்கோவை,অদ্ভুত বহুপদ
கொடுக்க,ogive
ஒன்றுக்கு ஒரு கடிதம்,এক থেকে এক চিঠিপত্র
ஒன்றுக்கு ஒன்று செயல்பாடு,এক থেকে এক ফাংশন
ஒன்றுக்கு ஒன்று வரைபடம்,এক থেকে এক মানচিত্র
ஒரு வழி வகைப்பாடு,একমুখী শ্রেণীবিভাগ
வரைபடத்தில்,মানচিত্রে
திறந்த,খোলা
திறந்த பந்து,খোলা বল
திறந்த இடைவெளி,খোলা ব্যবধান
திறந்த கதிர்,খোলা রশ্মি
திறந்த தொகுப்பு,খোলা সেট
அறுவை சிகிச்சை,অপারেশন
செயல்பாட்டு ஆராய்ச்சி,শল্যচিকিত্সা
செயல்பாட்டு ஆராய்ச்சி,অপারেশন গবেষণা
இயக்குபவர்,অপারেটর
எதிர் கோணம்,বিপরীত কোণ
எதிர் நிகழ்வு,বিপরীত ঘটনা
உகந்த அடிப்படை சாத்தியமான தீர்வு,সর্বোত্তম মৌলিক সম্ভাব্য সমাধান
உகந்த நிலை,সর্বোত্তম অবস্থা
உகந்த நிறைய அளவு,সর্বোত্তম লট আকার
உகந்த மதிப்பு,সর্বোত্তম মান
உகந்த,সর্বোত্তম
வட்ட பாதையில் சுற்றி,কক্ষপথ
உத்தரவு,আদেশ
ஆர்டர் செய்யப்பட்ட ஜோடி,অর্ডার করা জোড়া
ஆர்டர் செட்,অর্ডার করা সেট
ஆர்டர்,আদেশ
ஒரு தீர்மானிப்பவரின் வரிசை,একটি নির্ধারকের আদেশ
ஒரு குழுவின் வரிசை,একটি দলের আদেশ
ஒரு அணி வரிசை,একটি ম্যাট্রিক্সের ক্রম
ஒரு குழுவில் உள்ள ஒரு உறுப்பு வரிசை,একটি গ্রুপে একটি উপাদানের ক্রম
வேறுபட்ட சமன்பாட்டின் வரிசை,ডিফারেনশিয়াল সমীকরণের ক্রম
செயல்பாட்டின் வரிசை,অপারেশন অর্ডার
பூஜ்ஜியத்தின் வரிசை,শূন্যের ক্রম
வரிசை எண்,পূরণবাচক সংখ্যা
சாதாரண வேறுபாடு சமன்பாடு,সাধারণ ডিফারেনশিয়াল সমীকরণ
ஒழுங்குபடுத்து,নির্দেশ
oreintability,oreintability
நோக்குநிலை,অভিযোজন
மேற்பரப்பின் நோக்குநிலை,পৃষ্ঠের অভিযোজন
தோற்றம்,মূল
ஆயங்களின் தோற்றம்,স্থানাঙ্কের উত্স
orthocenter,অর্থকেন্দ্র
ஆர்த்தோகனல்,অর্থোগোনাল
ஆர்த்தோகனல் அச்சுகள்,অর্থোগোনাল অক্ষ
ஆர்த்தோகனல் குடும்பம்,অর্থোগোনাল পরিবার
ஆர்த்தோகனல் குழு,অর্থোগোনাল গ্রুপ
ஆர்த்தோகனாலிட்டி நிலை,অর্থগোনালিটি অবস্থা
orthogonalization,অর্থগোনালাইজেশন
orthogonal matrix,অর্থোগোনাল ম্যাট্রিক্স
ஆர்த்தோநார்மல்,অর্থনর্মাল
ஆர்த்தோநார்மல் அடிப்படையில்,অর্থনর্মাল ভিত্তিতে
அலைவு,দোলন
ஒரு செயல்பாட்டின் அலைவு,একটি ফাংশনের দোলন
ஊசலாட்ட செயல்பாடு,দোলক ফাংশন
ஊசலாட்டம்,osculating
வெளிப்புற தயாரிப்பு,বাইরের পণ্য
வெளியீடு,আউটপুট
மிகைப்படுத்தப்பட்ட அமைப்பு,অতিরিক্ত নির্ধারিত সিস্টেম
ஜோடி ஒப்பீடு,জোড়া তুলনা
ஜோடிவரிசை விலகல்,pairwise disjoint
ஜோடிவரிசையில் சுயாதீனமானது,যুগলভাবে স্বাধীন
இணை சக்திகள்,সমান্তরাল শক্তি
இணைகரம்,সমান্তরাল বৃত্ত
சக்திகளின் இணையான வரைபடம்,বাহিনীর সমান্তরাল বৃত্ত
