Marathi,Malayalam
पाम रविवार,പാം ഞായറാഴ്ച
Panegyrist,പനേജിറിസ്റ്റ്
घबराट,പരിഭ്രാന്തി
घबराट,പരിഭ്രാന്തി
घाबरणारा,പരിഭ്രാന്തി പരത്തുന്നയാൾ
पोपपद,പാപ്പാസി
पोपपद,പാപ്പാസി
पोपपद,പാപ്പാസി
पोपपद,പാപ്പാസി
पोपचा बैल,പേപ്പൽ കാള
पोपवाद,പാപ്പാലിസം
पोपवाद,പാപ്പാലിസം
पोपवादी,പാപ്പാലിസ്റ്റ്
पोप राज्य,പേപ്പൽ സംസ്ഥാനം
पापवाद (=पॅपिस्ट्री),പാപ്പിസം (=പാപ്പിസ്ട്രി)
पापिस्ट,പാപ്പിസ്റ്റ്
पॅपिरस,പാപ്പിറസ്
बोधकथा,ഉപമ
परम,പരമപ്രധാനം
सर्वोच्चता (=सर्वोच्च शक्ती),പരമാധികാരം (=പരമാധികാരം)
सर्वोत्कृष्ट महिला,പരമപ്രധാനിയായ സ്ത്രീ
परम स्वामी,പരമനാഥൻ
चर्मपत्र,കടലാസ്
चर्मपत्र,കടലാസ്
चर्मपत्र,കടലാസ്
क्षमा करा,ക്ഷമിക്കുക
पारले,പാർലികൾ
पारले,പാർലികൾ
संसद (=संसद),പാർലമെന്റ് (=പാർലമെന്റ്)
संसद,പാർലമെന്റ്
संसद,പാർലമെന്റ്
संसद,പാർലമെന്റ്
संसद कायदा,പാർലമെന്റ് നിയമം
संसदपटू,പാർലമെന്റേറിയൻ
संसदपटू,പാർലമെന്റേറിയൻ
संसदीय प्रतिनिधी,പാർലമെന്ററി ഏജന്റ്
पारनेलिझम,പാർനെലിസം
पॅरोल,പരോൾ
पॅरोल,പരോൾ
पॅरिसाइड,പാരിസൈഡ്
पॅरिसाइड,പാരിസൈഡ്
पक्षपाती,പക്ഷപാതപരമായ
पक्षपाती,പക്ഷപാതപരമായ
पक्षपाती,പക്ഷപാതപരമായ
पास,കടന്നുപോകുക
पास शब्द (=वॉच शब्द),പാസ് വേഡ് (=വാച്ച് വേഡ്)
कुलपिता,പാത്രിയർക്കീസ്
कुलपिता,പാത്രിയർക്കീസ്
पॅट्रिशियन,പട്രീഷ്യൻ
घराणेशाही,പിതൃസ്വത്ത്
पॅक्स ब्रिटानिका,പാക്സ് ബ്രിട്ടാനിക്ക
पॅक्स रोमाना,പാക്സ് റൊമാന
वंशावळ,വംശാവലി
वंशावळ,വംശാവലി
वंशानुगत व्यक्ती,പെഡിഗ്രിഡ് വ്യക്തി
समवयस्क,സമപ്രായക്കാരൻ
समवयस्क,സമപ്രായക്കാരൻ
पिरेज,പീരേജ്
पिरेज,പീരേജ്
पिरेज,പീരേജ്
आयर्लंडचे समवयस्क,അയർലണ്ടിലെ സമപ്രായക്കാർ
स्कॉटलंडचे समवयस्क,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
द्वीपकल्प मोहीम,പെനിൻസുലർ പ്രചാരണം
द्वीपकल्पीय युद्ध,പെനിൻസുലർ യുദ്ധം
पेनंट,പെനന്റ്
लोकांची सनद (=राष्ट्रीय सनद),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
लोकांचा मोर्चा (=लोकप्रिय आघाडी),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
लबाडी,വഞ്ചന
कालावधी,കാലഘട്ടം
कालावधी,കാലഘട്ടം
परिघ,ചുറ്റളവ്
कायमस्वरूपी तोडगा,സ്ഥിരമായ സെറ്റിൽമെന്റ്
शाश्वत जागीर,വറ്റാത്ത ഫൈഫ്
फॅलान्क्स,ഫാലാൻക്സ്
फॅलान्क्स,ഫാലാൻക്സ്
फारो,ഫറവോൻ
चित्रचित्र,ചിത്രഗ്രാം
चित्रचित्र,ചിത്രഗ്രാഫ്
चित्रचित्र,ചിത്രഗ്രാഫ്
यात्रेकरू,തീർത്ഥാടകൻ
यात्रेकरू पिता,തീർത്ഥാടക പിതാക്കന്മാർ
लुटणे,കൊള്ള
लुटणे,കൊള്ള
खांब,സ്തംഭം
स्तंभलेख (अशोकाचे),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
स्तंभलेख (अशोकाचे),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
स्तंभलेख (अशोकाचे),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
समुद्री डाकू,കടൽക്കൊള്ളക്കാരൻ
समुद्री डाकू,കടൽക്കൊള്ളക്കാരൻ
खडबडीत लढाई,പിച്ചവെച്ച യുദ്ധം
प्लॉट,പ്ലോട്ട്
पोलिस,പോളിസ്
पोलिस,പോളിസ്
पोलिटार्क,രാഷ്ട്രീയക്കാരൻ
पोलिटिकल एजंट,രാഷ്ട്രീയ ഏജന്റ്
राजकीय आश्रय,രാഷ്ട്രീയ അഭയം
राजकीय निवासी,രാഷ്ട്രീയ താമസക്കാരൻ
राजकीय दहशतवाद,രാഷ്ട്രീയ ഭീകരത
मतदान कर,തിരഞ്ഞെടുപ്പ് നികുതി
पोंटून,പോണ്ടൂൺ
प्रीमियर,പ്രീമിയർ
प्रीमियर,പ്രീമിയർ
प्रीमियरशिप,പ്രീമിയർഷിപ്പ്
अध्यक्षपद,അധ്യക്ഷസ്ഥാനം
अध्यक्षपद,അധ്യക്ഷസ്ഥാനം
राष्ट्रपती,പ്രസിഡന്റ്
राष्ट्रपती,പ്രസിഡന്റ്
प्रेसीडियम,പ്രെസിഡിയം
पंतप्रधान,പ്രധാന മന്ത്രി
प्रिमोजेनिचर,പ്രൈമോജെനിച്ചർ
राजकुमार,രാജകുമാരൻ
राजकुमार,രാജകുമാരൻ
प्रिन्स बिशप,പ്രിൻസ് ബിഷപ്പ്
राजकुमार सोबती,പ്രിൻസ് കൺസോർട്ട്
राजकुमार रीजंट,രാജകുമാരൻ റീജന്റ്
पिंस regnant,പിൻസ് റെഗ്നന്റ്
राजकुमारी रीजंट,രാജകുമാരി റീജന്റ്
राजकुमारी रॉयल,രാജകുമാരി
प्रधानता,പ്രിൻസിപ്പാലിറ്റി
प्रधानता,പ്രിൻസിപ്പാലിറ്റി
प्रधानता,പ്രിൻസിപ്പാലിറ്റി
बक्षीस,സമ്മാനം
बक्षीस,സമ്മാനം
बक्षीस रक्कम,സമ്മാന തുക
व्यावसायिक शिपाई,പ്രൊഫഷണൽ സൈനികൻ
वचन,വാഗ്ദാനം ചെയ്യുക
प्रोमोंटरी किल्ला,പ്രൊമോണ്ടറി കോട്ട
संरक्षक,സംരക്ഷിക്കുക
संरक्षक,സംരക്ഷിക്കുക
संरक्षक,സംരക്ഷിക്കുക
प्रोटेज,പ്രൊട്ടേജ്
उत्पत्ती,പ്രൊവെനൻസ്
उत्पत्ती,പ്രൊവെനൻസ്
प्रोव्हनन्स सिस्टम,പ്രൊവെനൻസ് സിസ്റ്റം
झिओनिस्ट समर्थक,പ്രോ-സയണിസ്റ്റ്
सार्वजनिक शत्रू,പൊതു ശത്രു
सार्वजनिक शत्रू,പൊതു ശത്രു
विरामचिन्हे,പങ്കുകൾ
पुनिक युद्धे,പ്യൂണിക് യുദ്ധങ്ങൾ
प्युरिटन,പ്യൂരിറ്റൻ
पुट्श,പുഷ്
क्वाड्रिगा,ക്വാഡ്രിഗ
चौपट युती,നാലിരട്ടി സഖ്യം
क्वेकर,ക്വാക്കർ
राणी,രാജ്ഞി
राणीची पत्नी,രാജ്ഞി പത്നി
क्वीन डोजर,രാജ്ഞി സ്ത്രീധനം
राणी,ക്വീൻഡം
राणी,ക്വീൻഡം
राणी आई,അമ്മ രാജ്ഞി
राणी regnant,രാജ്ഞി രാജകുമാരി
क्विझलिंग,ക്വിസ്ലിംഗ്
क्विझलिंग,ക്വിസ്ലിംഗ്
भाडे सोडा,വാടക ഉപേക്ഷിക്കുക
थरथर,ആവനാഴി
वॉरंटो,ക്വോ വാറന്റോ
शर्यत,റേസ്
वांशिक वर्चस्व,വംശീയ മേധാവിത്വം
रॅक,റാക്ക്
रॅक,റാക്ക്
छापा टाकला,മിന്നല് പരിശോധന
छापा टाकला,മിന്നല് പരിശോധന
तटबंदी,കൊത്തളം
तटबंदी,കൊത്തളം
लूटमार,റാൻസക്ക്
खंडणी,മോചനദ്രവ്യം
खंडणी,മോചനദ്രവ്യം
नासाडी,നാശം
नासाडी,നാശങ്ങൾ
क्षेत्र,സാമ്രാജ്യം
मागील गार्ड,പിൻ ഗാർഡ്
मागील गार्ड क्रिया,പിൻ ഗാർഡ് പ്രവർത്തനം
बंडखोर,വിമത
बंडखोरी,കലാപം
बंडखोरीची ओळख,കലാപത്തിന്റെ അംഗീകാരം
रिकंडक्शन,പുനർനിർമ്മാണം
टोपण,രഹസ്യാന്വേഷണം
पुनर्रचना,പുനർനിർമ്മാണം
विक्रम,രേഖപ്പെടുത്തുക
रेकॉर्ड ऑफिस,റെക്കോർഡ് ഓഫീസ്
विक्रमी निवृत्ती,റിട്ടയർമെന്റ് റെക്കോർഡ്
लाल शर्ट,ചുവന്ന ഷർട്ടുകൾ
सुधारणा,നവീകരണം
निर्वासित,അഭയാർത്ഥി
रेगलिया,റെഗാലിയ
रेगलिया,റെഗാലിയ
रेगलिया,റെഗാലിയ
रीजन्सी,റീജൻസി
रीजेंट,റീജന്റ്
रीजेंट राणी,റീജന്റ് രാജ്ഞി
रेजिसाइड,റെജിസൈഡ്
रेजिसाइड्स,റെജിസൈഡുകൾ
राजवट,ഭരണം
राजवट,ഭരണം
प्रदेश,പ്രദേശം
Regnal वर्ष,ഭരണ വർഷം
रेग्नंट,റെഗ്നന്റ്
रेग्नम,റെഗ്നം
रेच,റീച്ച്
राजवट,ഭരണം
राजवट,ഭരണം
राज्य करणारे कुटुंब,വാഴുന്ന കുടുംബം
दहशतीचे राज्य,ഭീകര ഭരണം
दहशतीचे राज्य,ഭീകര ഭരണം
मजबुत करा,ശക്തിപ്പെടുത്തുക
मजबुतीकरण,ബലപ്പെടുത്തൽ
पुनर्स्थापना,പുനഃസ്ഥാപിക്കൽ
पुन्हा गुंतवणूक करा,വീണ്ടും നിക്ഷേപിക്കുക
रिले पोस्ट,റിലേ പോസ്റ്റ്
रिले मार्ग,റിലേ റൂട്ട്
रिले प्रणाली,റിലേ സിസ്റ്റം
सोडा,പ്രകാശനം
सोडा,പ്രകാശനം
त्याग,ത്യാഗം
त्याग,ത്യാഗം
रेपर्टरी (=इन्व्हेंटरी),റിപ്പർട്ടറി (=ഇൻവെന്ററി)
भांडार,സംഭരണിയാണ്
भांडार,സംഭരണിയാണ്
प्रजासत्ताक,ജനാധിപത്യഭരണം
प्रजासत्ताक दिवस,റിപ്പബ്ലിക് ദിനം
रिस्क्रिप्ट,റെസ്ക്രിപ്റ്റ്
रिस्क्रिप्ट,റെസ്ക്രിപ്റ്റ്
रहिवासी,താമസക്കാരൻ
जीर्णोद्धार,പുനസ്ഥാപിക്കൽ
पुनरुत्थान,പുനരുത്ഥാനം
पुनरुत्थान,പുനരുത്ഥാനം
माघार,പിൻവാങ്ങുക
उलटे (नाण्याचे),വിപരീതം (ഒരു നാണയത്തിന്റെ)
बंड,കലാപം
क्रांती,വിപ്ലവം
"क्रांती, फ्रेंच","വിപ്ലവം, ഫ്രഞ്ച്"
क्रांती गौरवशाली,വിപ്ലവം ഗ്ലോറിയസ്
"क्रांती, औद्योगिक","വിപ്ലവം, വ്യാവസായിക"
उगवतो,ഉയരുന്നു
रॉटन-बरो,റോട്ടൻ-ബറോ
रफ रायडर्स,പരുക്കൻ റൈഡേഴ്സ്
गोलाकार डोके,വൃത്താകൃതിയിലുള്ള തലകൾ
राउट,റൂട്ട്
रॉयल प्रेक्षक,രാജകീയ പ്രേക്ഷകർ
रॉयल चार्टर,രാജകീയ ചാർട്ടർ
रॉयल क्रेस्ट,രാജകീയ ചിഹ്നം
रॉयल क्रेस्ट,രാജകീയ ചിഹ്നം
शाही हुकूम,രാജകീയ ഉത്തരവ്
रुब्रिक,റൂബ്രിക്
अवशेष,അവശിഷ്ടങ്ങൾ
धावपटू,ഓട്ടക്കാരൻ
तोडफोड,അട്ടിമറി
साबर,സാബർ
सेबर्स,സാബേഴ്സ്
त्याग,യാഗം
त्याग,യാഗം
त्याग,യാഗം
सुरक्षित आचरण,സുരക്ഷിതമായ പെരുമാറ്റം
सेफगार्ड,സംരക്ഷണം
सेफगार्ड,സംരക്ഷണം
कर्तव्यांचे रक्षण करणे,സംരക്ഷണ ചുമതലകൾ
सायली,സാലി
सॅली-बंदर,സാലി-പോർട്ട്
राजदंड,ചെങ്കോൽ
स्किमिटर,സ്കിമിറ്റർ
दुसरी इस्टेट,രണ്ടാം എസ്റ്റേറ്റ്
पंथ,വിഭാഗം
पंथ,വിഭാഗം
जप्ती,പിടിച്ചെടുക്കൽ
जप्ती,പിടിച്ചെടുക്കൽ
सिनेट,സെനറ്റ്
सिनेट,സെനറ്റ്
सिनेट,സെനറ്റ്
सिनेट,സെനറ്റ്
सेवक (= सीमा किंवा विलेन),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
सेवक (= सीमा किंवा विलेन),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
दासत्व (सरफहुड किंवा सर्फेज),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
दासत्व (सरफहुड किंवा सर्फेज),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
सावलीचा राजा,നിഴൽ രാജാവ്
शिप मनी,ഷിപ്പ് മണി
शॉक सैन्य (= वादळ सैन्य),ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
लहान संसद,ഹ്രസ്വ പാർലമെന്റ്
चकमक,ഏറ്റുമുട്ടൽ
गुलाम,അടിമ
गुलामगिरी,അടിമത്തം
गुलामगिरी,അടിമത്തം
सैनिक राजकारणी,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
भाला,കുന്തം
भाला-डोके,കുന്തം-തല
गोलाकार,ഗോളം
स्फ्रागिस्टिक्स,സ്ഫ്രാഗിസ്റ്റിക്സ്
व्यवस्था खराब करते,സിസ്റ്റം നശിപ്പിക്കുന്നു
स्क्वायर,സ്ക്വയർ
स्क्वायर,സ്ക്വയർ
स्क्वायरार्की,Squirearchy
स्क्वायरार्की,Squirearchy
मानक,സ്റ്റാൻഡേർഡ്
मानक-वाहक,സ്റ്റാൻഡേർഡ്-ബെയറർ
उभे सैन्य,നിൽക്കുന്ന സൈന്യം
स्थायी आदेश,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
स्थायी आदेश,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
स्टेटसमन,സ്റ്റേറ്റ്മാൻ
दगडी शिलालेख,ശിലാ ലിഖിതം
तुफान सैन्य,കൊടുങ്കാറ്റ് സൈന്യം
डावपेच,തന്ത്രം
रणनीती,തന്ത്രം
रणनीती,തന്ത്രം
रणनीती,തന്ത്രം
स्ट्रॅटोक्रसी,സ്ട്രാറ്റോക്രസി
कलह,കലഹം
कलह,കലഹം
मजबूत पकड,ശക്തമായ പിടി
मजबूत पकड,ശക്തമായ പിടി
उपकंपनी टॅलायन्स,സബ്സിഡിയറി ടാലിയൻസ്
उत्तराधिकारी,പിന്തുടർച്ച
उत्तराधिकारी,പിൻഗാമി
मताधिकार,വോട്ടവകാശം
मताधिकारवादी,സഫ്രജിസ്റ്റ്
सल्तनत,സുൽത്താനേറ്റ്
सुलतानी काळ,സുൽത്താനേറ്റ് കാലഘട്ടം
शरणागती,കീഴടങ്ങുക
सुझरेन,സുസെറൈൻ
सुझरेन राज्य,സുസെറൈൻ സംസ്ഥാനം
तलवारबाज,വാളെടുക്കുന്നയാൾ
तमनी सोसायटी,ടമ്മനി സൊസൈറ്റി
टेम्पर्ड तलवार,കോപിച്ച വാൾ
भाडेकरू,വാടകക്കാരൻ
भाडेकरू,വാടകക്കാരൻ
प्रदेश,പ്രദേശം
प्रदेश,പ്രദേശം
प्रदेश सरकार,പ്രദേശ സർക്കാർ
दहशतवाद,തീവ്രവാദം
तिसरी इस्टेट,തേർഡ് എസ്റ്റേറ്റ്
तीन इस्टेट्स,മൂന്ന് എസ്റ്റേറ്റുകൾ
टोल,ടോൾ
टोल घर,ടോൾ ഹൗസ്
थडगे,ശവകുടീരം
टोरी,ടോറി
टोटेम,ടോട്ടം
टॉवर,ടവർ
टॉवर,ടവർ
विजयाचा टॉवर,വിജയഗോപുരം
देशद्रोही,രാജ്യദ്രോഹി
विश्वासघात,വഞ്ചന
देशद्रोह,രാജ്യദ്രോഹം
करार,ഉടമ്പടി
युद्धाद्वारे चाचणी (= लढाईद्वारे माग),ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
श्रद्धांजली,ആദരാഞ്ജലി
श्रद्धांजली,ആദരാഞ്ജലി
श्रद्धांजली भूमी,ആദരാഞ്ജലി ഭൂമി
तिहेरी युती,ട്രിപ്പിൾ സഖ്യം
तिहेरी entente,ട്രിപ്പിൾ എന്റന്റ്
विजय,വിജയം
विजय,വിജയം
गडबड,കലഹവും
अत्याचारी,സ്വേച്ഛാധിപത്യം
अत्याचारी,സ്വേച്ഛാധിപത്യം
जुलमी,സ്വേച്ഛാധിപത്യം
जुलमी,സ്വേച്ഛാധിപത്യം
जुलमी,സ്വേച്ഛാധിപതി
उल्हान,ഉഹ്ലാൻ
उकासे,ഉകാസെ
उकासे,ഉകാസെ
उलेमा,ഉലമ
अल्टिमेटम,അന്ത്യശാസനം
अल्टिमेटम,അന്ത്യശാസനം
सॅम काका,അങ്കിൾ സാം
अंडर-राजा,അണ്ടർ-കിംഗ്
युनायटेड आयरिशमन,യുണൈറ്റഡ് ഐറിഷുകാർ
संयुक्त राष्ट्र,ഐയ്ക്യ രാഷ്ട്രസഭ
संयुक्त प्रांत,യുണൈറ്റഡ് പ്രവിശ്യകൾ
संयुक्त प्रांत,യുണൈറ്റഡ് പ്രവിശ്യകൾ
अतुलनीय किल्ला,നിലവറയില്ലാത്ത കോട്ട
सार्वत्रिक सम्राट,സാർവത്രിക രാജാവ്
सार्वत्रिक मताधिकार,സാർവത്രിക വോട്ടവകാശം
उठाव,പ്രക്ഷോഭം
उपभोग,അധിക്ഷേപം
हडप करणारा,കൊള്ളക്കാരൻ
युटोपिया,ഉട്ടോപ്യ
तोडफोड,വന്ദൽ
तोडफोड,വാൻഡലിസം
मोहरा,വാൻഗാർഡ്
मोहरा,വാൻഗാർഡ്
मोहरा,വാൻഗാർഡ്
वरांगीयन,വരൻജിയൻ
वरांजीयन गार्ड,വരൻജിയൻ ഗാർഡ്
वासल,വാസൽ
वासल,വാസൽ
वासल राज्य,വാസൽ സംസ്ഥാനം
व्हॅटिकन कौन्सिल,വത്തിക്കാൻ കൗൺസിൽ
भांडे,പാത്രം
भांडे,പാത്രം
भांडे,പാത്രം
उपराजा,ഉപരാജാവ്
व्हाईसरॉय,വൈസ്രോയി
व्हाईसरॉयल्टी = व्हाईसरॉयशिप,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
व्हिक्टर,വിക്ടർ
विजय,വിജയം
विलेन,വില്ലൻ
जलप्रवास,യാത്ര
असुरक्षित किल्ला,ദുർബലമായ കോട്ട
वॉल पेंटिंग,ചുമർ പെയിന്റിംഗ്
भिंत पेंटिंग,ചുമർ പെയിന്റിംഗ്
युद्ध,യുദ്ധം
युद्धाचा अधिपती,യുദ്ധപ്രഭു
योद्धा,യോദ്ധാവ്
योद्धा,യോദ്ധാവ്
योद्धा,യോദ്ധാവ്
युद्धनौका,യുദ്ധക്കപ്പൽ
पहा-शब्द,വാച്ച്-വേഡ്
कल्याणकारी राज्य,വെൽഫെയർ സ്റ്റേറ്റ്
कल्याणकारी कार्य,ക്ഷേമപ്രവർത്തനം
विग,വിഗ്
पांढरा झेंडा,വെള്ള കൊടി
व्हाईटमेनचे ओझे,വെള്ളക്കാരുടെ ഭാരം
जागतिक साम्राज्य,ലോക സാമ്രാജ്യം
जागतिक चळवळ,ലോക പ്രസ്ഥാനം
जागतिक राजकारण,ലോക രാഷ്ട്രീയം
जागतिक शक्ती,ലോകശക്തി
विश्वयुद्ध,ലോക മഹായുദ്ധം
कामगार,വേക്കർ
मोडतोड दुरुस्ती,തകർക്കുന്ന ഭേദഗതി
झेनेलासिस,സെനെലസിസ്
झेनोफोबिया,സെനോഫോബിയ
यँकी,യാങ്കി
पिवळे जाकीट,മഞ്ഞ ജാക്കറ്റ്
पिवळा माणूस,മഞ്ഞ മനുഷ്യൻ
पिवळा धोका,മഞ്ഞ അപകടം
पिवळा प्रेस,മഞ്ഞ അമർത്തുക
तरुण तुर्क,യുവ തുർക്കികൾ
झ्यूस,സിയൂസ്
झिओनिझम,സയണിസം
झोरास्ट्रियन धर्म,സൊരാസ്ട്രിയനിസം
