Odiya,Punjabi
ଅଶୁଦ୍ଧତା,ਅਸ਼ੁੱਧਤਾ
ଅକ୍ଷୟ ପରମାଣୁ |,ਅਭੇਦ ਪਰਮਾਣੂ
ବୁଫର୍ ରେ |,ਬਫਰ ਵਿੱਚ
ଅବିଚ୍ଛେଦ୍ୟ ଉପାଦାନ |,ਅਟੁੱਟ ਅੰਗ
ନିଷ୍କ୍ରିୟ ଅବସ୍ଥା |,ਵਿਹਲੀ ਸਥਿਤੀ
ଅଧର୍ମ,ਬਦੀ
ଇଣ୍ଟରପୋଲଟେଡ୍ OR,ਇੰਟਰਪੋਲੇਟਿਡ OR
ଅସମ୍ପୂର୍ଣ୍ଣ ଠିକଣା ଡିକୋଡିଂ |,ਅਧੂਰਾ ਪਤਾ ਡੀਕੋਡਿੰਗ
ଅସମ୍ପୂର୍ଣ୍ଣ ବିଘ୍ନ |,ਅਧੂਰਾ ਭਟਕਣਾ
ବୃଦ୍ଧି ନିର୍ଦ୍ଦେଶ,ਵਾਧੇ ਦੀ ਹਦਾਇਤ
ସ୍ independent ାଧୀନ ପ୍ଲେକ୍ ବ୍ୟାଣ୍ଡ |,ਸੁਤੰਤਰ ਪਲੇਬੈਕ ਬੈਂਡ
ଇଣ୍ଡେକ୍ସ ଗାଇଡ୍ ଲେଜର ଡାୟୋଡ୍ |,ਇੰਡੈਕਸ ਗਾਈਡਡ ਲੇਜ਼ਰ ਡਾਇਡ
ସୂଚକ ଛିଦ୍ର |,ਪੁਆਇੰਟਰ ਮੋਰੀ
ସୂଚକାଙ୍କ ପ୍ରୋଫାଇଲ୍ |,ਸੂਚਕਾਂਕ ਪ੍ਰੋਫਾਈਲ
ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |,ਸੂਚਕਾਂਕ ਰਜਿਸਟਰ
ସୂଚନାଯୋଗ୍ୟ ଠିକଣା,ਸੂਚਿਤ ਸੰਬੋਧਨ
ସୂଚନା ପରୋକ୍ଷ ଠିକଣା |,ਸੂਚਿਤ ਅਸਿੱਧੇ ਪਤੇ ਨੂੰ
ସୂଚକ,ਪੁਆਇੰਟਰ
"ସୂଚକାଙ୍କ, ପ୍ରଦର୍ଶକ |","ਸੂਚਕਾਂਕ, ਘਾਤਕ"
ପରୋକ୍ଷ ଠିକଣା,ਅਸਿੱਧੇ ਸੰਬੋਧਨ
ପରୋକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ |,ਅਸਿੱਧੇ ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ
ପରୋକ୍ଷ ନିର୍ଦ୍ଦେଶ,ਅਸਿੱਧੇ ਨਿਰਦੇਸ਼
ଇଣ୍ଡିୟମ୍ ଆର୍ସେନାଇଡ୍ (InAs),ਇੰਡੀਅਮ ਆਰਸੇਨਾਈਡ (InAs)
ପ୍ରେରିତ କରେଣ୍ଟ୍ |,ਪ੍ਰੇਰਿਤ ਮੌਜੂਦਾ
ପ୍ରେରିତ ଇଲେକ୍ଟ୍ରୋମୋଟିଭ୍ ଫୋର୍ସ |,ਪ੍ਰੇਰਿਤ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
ପ୍ରେରିତ ଭୋଲଟେଜ୍ |,ਪ੍ਰੇਰਿਤ ਵੋਲਟੇਜ
ପ୍ରେରଣା,ਪ੍ਰੇਰਣਾ
ଇନ୍ଦୁକାନ୍ସ ଗେଜ୍ |,ਇੰਡਕਟੈਂਸ ਗੇਜ
induction,ਸ਼ਾਮਿਲ
induction ଉପକରଣ |,ਇੰਡਕਸ਼ਨ ਜੰਤਰ
induction ମିଟର |,ਇੰਡਕਸ਼ਨ ਮੀਟਰ
ଇନ୍ଦ୍ରିୟାତ୍ମକ ପ୍ରୋଜେକସନ |,ਪ੍ਰੇਰਕ ਪ੍ਰੋਜੈਕਸ਼ਨ
ପ୍ରେରଣାଦାୟକ |,ਪ੍ਰੇਰਣਾਦਾਇਕ
ପ୍ରେରଣାଦାୟକ |,ਪ੍ਰੇਰਣਾਦਾਇਕ
ଇନ୍ଦ୍ରିୟାତ୍ମକ ଆଣ୍ଟେନା |,ਪ੍ਰੇਰਕ ਐਂਟੀਨਾ
ଶିଳ୍ପ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ਉਦਯੋਗਿਕ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
ସୂଚନା ପଥ,ਜਾਣਕਾਰੀ ਮਾਰਗ
ଇନଫ୍ରାଡ୍ (IR),ਇਨਫਰਾਰੈੱਡ (IR)
ଇନଫ୍ରାଡ୍ ଅବଶୋଷଣ |,ਇਨਫਰਾਰੈੱਡ ਸਮਾਈ
ଇନଫ୍ରାଡ୍ ଡାୟୋଡ୍ |,ਇਨਫਰਾਰੈੱਡ ਡਾਇਓਡ
ଅନ୍ତର୍ନିହିତ ଠିକଣା,ਅਪ੍ਰਤੱਖ ਸੰਬੋਧਨ
ଇଞ୍ଜେକ୍ସନ୍ ଲେଜର |,ਟੀਕਾ ਲੇਜ਼ਰ
inkjet ପ୍ରିଣ୍ଟର୍ |,inkjet ਪ੍ਰਿੰਟਰ
ବିନିଯୋଗ ଅନୁପ୍ରବେଶ |,ਨਿਵੇਸ਼ ਪ੍ਰਵੇਸ਼
ବିନିଯୋଗ ପ୍ରବାହ |,ਨਿਵੇਸ਼ ਸਟਰੀਮ
ନିବେଶ ବଫର୍ |,ਨਿਵੇਸ਼ ਬਫਰ
ବିନିଯୋଗ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,ਨਿਵੇਸ਼ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
ବିନିଯୋଗ ରଣନୀତି |,ਨਿਵੇਸ਼ ਰਣਨੀਤੀ
ବିନିଯୋଗ ଅଫସେଟ୍ ବିଭାଗ |,ਨਿਵੇਸ਼ ਆਫਸੈੱਟ ਸੈਕਸ਼ਨ
ଇନପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,ਇਨਪੁਟ ਆਫਸੈੱਟ ਵੋਲਟੇਜ
ଇନପୁଟ୍ ପଲ୍ସ ସର୍କିଟ୍ |,ਇੰਪੁੱਟ ਪਲਸ ਸਰਕਟ
ବିନିଯୋଗ ରେଜିଷ୍ଟର |,ਨਿਵੇਸ਼ ਰਜਿਸਟਰ
ବିନିଯୋଗ ଶେଷ,ਨਿਵੇਸ਼ ਦਾ ਅੰਤ
ବିନିଯୋଗ ସମାନ |,ਨਿਵੇਸ਼ ਦੇ ਬਰਾਬਰ
ଇନପୁଟ୍ ଭୋଲଟେଜ୍,ਇੰਪੁੱਟ ਵੋਲਟੇਜ
ଇନପୁଟ୍-ଆଉଟପୁଟ୍ ମଡେଲ୍ |,ਇਨਪੁਟ-ਆਉਟਪੁੱਟ ਮਾਡਲ
INR ବଫର୍ |,INR ਬਫਰ
ପ୍ରବାହ ପ୍ରବାହ,ਪ੍ਰਵਾਹ ਮੌਜੂਦਾ
ସନ୍ନିବେଶ କ୍ଷତି |,ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
ତତକ୍ଷଣାତ୍ ନମୁନା ସଂଗ୍ରହ |,ਤੁਰੰਤ ਨਮੂਨਾ
ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |,ਤੁਰੰਤ ਵੋਲਟੇਜ
ନାଜ୍ ଷ୍ଟାଣ୍ଡ ଅଫ୍ ଅନୁପାତ |,ਨਾਜ਼ ਸਟੈਂਡ ਆਫ ਅਨੁਪਾਤ
ନିର୍ଦ୍ଦେଶ,ਹਿਦਾਇਤ
ନିର୍ଦ୍ଦେଶ,ਹਿਦਾਇਤ
ନିର୍ଦ୍ଦେଶ ଚକ୍ର |,ਹਦਾਇਤ ਚੱਕਰ
ନିର୍ଦ୍ଦେଶ ଚକ୍ର |,ਹਦਾਇਤ ਚੱਕਰ
ନିର୍ଦ୍ଦେଶ ଡିକୋଡର୍ |,ਹਦਾਇਤ ਡੀਕੋਡਰ
"ନିର୍ଦ୍ଦେଶନାମା, ଫର୍ମାଟ୍ |","ਹਦਾਇਤ ਫਾਰਮੈਟ, ਫਾਰਮੈਟ"
ନିର୍ଦ୍ଦେଶ ରେଜିଷ୍ଟର |,ਹਦਾਇਤ ਰਜਿਸਟਰ
ନିର୍ଦ୍ଦେଶ ସେଟ୍ |,ਹਦਾਇਤ ਸੈੱਟ
ନିର୍ଦ୍ଦେଶ କ୍ରିୟା,ਹਦਾਇਤ ਕਿਰਿਆ
ମେସିନ୍,ਮਸ਼ੀਨ
ଯାନ୍ତ୍ରିକରଣ,ਮਸ਼ੀਨੀਕਰਨ
ଯାନ୍ତ୍ରିକୀକରଣ ଏମ୍ପ୍ଲିଫାୟର୍ |,ਮਸ਼ੀਨੀਕਰਨ ਐਂਪਲੀਫਾਇਰ
ଯାନ୍ତ୍ରିକ ରୂପାନ୍ତର,ਮਸ਼ੀਨੀਕਰਨ ਟ੍ਰਾਂਸਫਾਰਮਰ
ଇନସୁଲେଟେଡ୍ ଗେଟ୍ |,ਇੰਸੂਲੇਟਡ ਗੇਟ
ପ୍ରତିରୋଧୀ ଗେଟ୍ ଭାଗ୍ୟ |,ਰੋਧਕ ਗੇਟ ਕਿਸਮਤ
ଇନସୁଲେଟର,ਇੰਸੂਲੇਟਰ
ଆଣ୍ଟିପରସ୍ପିରାଣ୍ଟ |,antiperspirant
INT ସଙ୍କେତ,INT ਸਿਗਨਲ
INTA ସଙ୍କେତ |,INTA ਸਿਗਨਲ
INTE ସଙ୍କେତ |,INTE ਸਿਗਨਲ
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ (ଆଇସି),ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ (IC)
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ (ଆଇସି),ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ (IC)
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଇଞ୍ଜେକ୍ସନ୍ ଲଜିକ୍ |,ਏਕੀਕ੍ਰਿਤ ਇੰਜੈਕਸ਼ਨ ਤਰਕ
ଇଣ୍ଟିଗ୍ରେଟର୍,ਏਕੀਕਰਣ
ତୀବ୍ରତା,ਤੀਬਰ
ଭିନ୍ନକ୍ଷମ ଟ୍ରାନ୍ସଡର,ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਡਿਊਸਰ
ଇଣ୍ଟରଲେକ୍ଟ୍ରୋଡ୍ କ୍ୟାପିସିଟାନ୍ସ |,ਇੰਟਰਇਲੈਕਟ੍ਰੋਡ ਸਮਰੱਥਾ
ଇଣ୍ଟରଫେସ୍,ਇੰਟਰਫੇਸ
ଇଣ୍ଟରଫେସ୍ ଚାର୍ଜ |,ਇੰਟਰਫੇਸ ਚਾਰਜ
ଇଣ୍ଟରଫେସ୍ କପଲିଂ |,ਇੰਟਰਫੇਸ ਜੋੜੀ
ଇଣ୍ଟରଫେସ୍ ସର୍କିଟ୍ |,ਇੰਟਰਫੇਸ ਸਰਕਟ
ହସ୍ତକ୍ଷେପ ଆଘାତ,ਦਖਲਅੰਦਾਜ਼ੀ
ବାଧା ଫିଲ୍ଟର୍ |,ਦਖਲ ਫਿਲਟਰ
ସିନେପ୍ସ ସ୍କାନିଂ |,ਸਿਨੇਪਸ ਸਕੈਨਿੰਗ
ସିନେପ୍ସ୍ |,synapse
ଇଣ୍ଟରବନ୍ଦନ ହାତ ହଲାଇବା |,ਅੰਤਰਬੰਧਨ ਹੈਂਡ ਸ਼ੇਕ
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି (IF),ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ (IF)
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,ਮੱਧ ਬਾਰੰਬਾਰਤਾ
ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |,ਰੁਕ-ਰੁਕ ਕੇ ਅਸਫਲਤਾ
ଇଣ୍ଟରମୋଡ୍ୟୁଲେସନ୍ |,ਇੰਟਰਮੋਡਿਊਲੇਸ਼ਨ
ଇଣ୍ଟରମୋଡ୍ୟୁଲେସନ୍ ବିକୃତି (IMD),ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਡਿਸਟੌਰਸ਼ਨ (IMD)
ଆଭ୍ୟନ୍ତରୀଣ ଆବୃତ୍ତି କ୍ଷତିପୂରଣ |,ਅੰਦਰੂਨੀ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
ଅନୁବାଦକ,ਦੁਭਾਸ਼ੀਏ
ବାଧା,ਵਿਘਨ
ବାଧା,ਵਿਘਨ
ବିଚ୍ଛିନ୍ନ କ୍ରମାଗତ ତରଙ୍ଗ (ICW),ਨਿਰੰਤਰ ਨਿਰੰਤਰ ਲਹਿਰ (ICW)
ଇଣ୍ଟର ସଙ୍କେତ ହସ୍ତକ୍ଷେପ (ISI),ਅੰਤਰ ਪ੍ਰਤੀਕ ਦਖਲਅੰਦਾਜ਼ੀ (ISI)
ରେଜିଷ୍ଟର ବାଧା ଦିଅନ୍ତୁ |,ਰੁਕਾਵਟ ਰਜਿਸਟਰ
ବାଧା ସଙ୍କେତ,ਰੁਕਾਵਟ ਸਿਗਨਲ
ବାସ୍ତୁଶାସ୍ତ୍ର,ਪਦਾਰਥਕ ਪੈਸਾ
ଓଲଟା ଫୋରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (IFT),ਇਨਵਰਸ ਫੌਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (IFT)
ଓଲଟା ସ୍ତର |,ਉਲਟ ਪਰਤ
ଓଲଟା ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,ਉਲਟਾ ਬਿਜਲੀ ਸਪਲਾਈ
ଓଲଟା,ਉਲਟ
ଓଲଟା,ਉਲਟ
ଓଲଟା ଆଡର୍ |,ਉਲਟ ਜੋੜਨ ਵਾਲਾ
ଓଲଟା ଏମ୍ପ୍ଲିଫାୟର୍ |,ਉਲਟ ਐਂਪਲੀਫਾਇਰ
ଓଲଟା ଏମ୍ପ୍ଲିଫାୟର୍ |,ਉਲਟ ਐਂਪਲੀਫਾਇਰ
ଓଲଟା ବିନିଯୋଗ |,ਉਲਟ ਨਿਵੇਸ਼
Io / M ସଙ୍କେତ,Io/M ਸਿਗਨਲ
Io / R ସଙ୍କେତ,Io/R ਸਿਗਨਲ
water ladsr,ਪਾਣੀ ladsr
ଆୟନ,ਆਇਨ
ଆୟନ ରୋପଣ |,ਆਇਨ ਲਾਉਣਾ
ଆୟନ ରୋପଣ |,ਆਇਨ ਲਾਉਣਾ
ଆୟନ ରିଜୋନାନ୍ସ ଅବଶୋଷଣ |,ਆਇਨ ਗੂੰਜ ਸਮਾਈ
ଆୟନାଇଜେସନ୍ |,ionization
ଆୟନାଇଜେସନ୍ |,ionization
ଆୟନାଇଜେସନ୍ କରେଣ୍ଟ୍ |,ionization ਮੌਜੂਦਾ
ଆୟନୋସାଇଫର୍ ସଂକ୍ରମଣ,ionosphere ਸੰਚਾਰ
ଆୟନୋସାଇଫର୍ ସଂକ୍ରମଣ,ionosphere ਸੰਚਾਰ
ଲୁହା କୋର |,ਲੋਹੇ ਦਾ ਕੋਰ
ଲୁହା ଭେନ ମିଟର |,ਆਇਰਨ ਵੈਨ ਮੀਟਰ
ISA ବସ୍ |,ISA ਬੱਸ
ଏମ୍ପ୍ଲିଫାୟର୍ ବିଚ୍ଛିନ୍ନ କରିବା |,ਅਲੱਗ ਕਰਨ ਵਾਲਾ ਐਂਪਲੀਫਾਇਰ
ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,ਵੱਖ ਕਰਨ ਵਾਲਾ
ଆଇସୋଟୋପିକ୍ ବିକିରଣ |,ਆਈਸੋਟੋਪਿਕ ਰੇਡੀਏਸ਼ਨ
J / S ଅନୁପାତ |,J/S ਅਨੁਪਾਤ
ଜ୍ୟାକ୍,ਜੈਕ
ଜ୍ୟାକ୍ ପ୍ଲଗ୍ |,ਜੈਕ ਪਲੱਗ
j- ପ୍ରଦର୍ଶନ,ਜੇ-ਡਿਸਪਲੇ
ଚୁକ୍ତି ଭାଗ୍ୟ,ਸੰਧੀ ਕਿਸਮਤ
ଜିଟର୍ |,ਘਬਰਾਹਟ
ଜେ.କେ ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |,ਜੇਕੇ ਫਲਿੱਪ-ਫਲਾਪਸ
ଜୋନ୍ସନ୍ କୋଡ୍ |,ਜੌਨਸਨ ਕੋਡ
ଜୋନ୍ସନ୍ ସ୍କୋରର |,ਜੌਹਨਸਨ ਸਕੋਰਰ
ଜୋନ୍ସନ୍ ରେଭ୍ |,ਜੌਹਨਸਨ ਰੇਵ
ଜୋନ୍ କାଟିବା ସର୍କିଟ୍ |,ਜ਼ੋਨ ਸ਼ੀਅਰਿੰਗ ਸਰਕਟ
j- ଅପରେଟର୍ |,j-ਆਪਰੇਟਰ
ଜୋସେଫସନ ଚୁକ୍ତି |,ਜੋਸੇਫਸਨ ਸੰਧੀ
ଆନନ୍ଦ,ਜਾਇਸਟਿਕ
ink ଲକ,ਝਪਕਣਾ
ଚୁକ୍ତି,ਸੰਧੀ
ଚୁକ୍ତିନାମା,ਸੰਧੀ ਰੱਖਣ
ଜଙ୍କସନ୍ ଡାୟୋଡ୍ |,ਜੰਕਸ਼ਨ ਡਾਇਓਡ
ଚୁକ୍ତି ପୃଥକତା |,ਸੰਧੀ ਵੱਖ
ଗଣ୍ଠି ଉତ୍ତାପ |,ਸੰਯੁਕਤ ਗਰਮੀ
ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |,ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ
କାର୍ନୋ ମାନଚିତ୍ର,carnow ਨਕਸ਼ਾ
କର୍ଣ୍ଣୋ ଚିତ୍ର,ਕੋਰਨਰੋ ਡਰਾਇੰਗ
କେଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ਕੇਲ ਗੁਣਾਂਕ
କେଲଭିନ ଡବଲ୍ ବ୍ରିଜ୍ |,ਕੈਲਵਿਨ ਡਬਲ ਬ੍ਰਿਜ
କେଲଭିନ ଯୁଦ୍ଧ ଭୋଲଟେଜ୍ ଡିଭାଇଡର୍ |,ਕੈਲਵਿਨ ਵਾਰਜ਼ ਵੋਲਟੇਜ ਡਿਵਾਈਡਰ
କର୍ ସେଲ୍,ਕੇਰ ਸੈੱਲ
କି ବୋର୍ଡ |,ਕੁੰਜੀ ਬੋਰਡ
କି ବୋର୍ଡ |,ਕੁੰਜੀ ਬੋਰਡ
କି ଷ୍ଟୋରେଜ୍ ରେଜିଷ୍ଟର |,ਕੁੰਜੀ ਸਟੋਰੇਜ਼ ਰਜਿਸਟਰ
କୀବୋର୍ଡ୍,ਕੀਬੋਰਡ
କୀବୋର୍ଡ୍,ਕੀਬੋਰਡ
AGC ଚାବି,ਮੁੱਖ AGC
କାଉଣ୍ଟର ଆଘାତ,ਵਿਰੋਧੀ ਸੱਟ
କିଲୋ ହେର୍ଟଜ୍ |,ਕਿਲੋ ਹਰਟਜ਼
କିର୍ଚଫ୍ ବିଭାଗର ନିୟମ |,ਕਿਰਚੌਫ ਦਾ ਸੈਕਸ਼ਨ ਦਾ ਕਾਨੂੰਨ
kirchhoff ଭୋଲଟେଜ୍ ନିୟମ |,kirchhoff ਵੋਲਟੇਜ ਕਾਨੂੰਨ
ଭୋଲଟେଜ୍ ଜାଣ |,ਵੋਲਟੇਜ ਨੂੰ ਜਾਣੋ
KVK Rater,ਕੇਵੀਕੇ ਰੇਟਰ
ଲାବୋରେଟୋରୀ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,ਪ੍ਰਯੋਗਸ਼ਾਲਾ ਬਿਜਲੀ ਸਪਲਾਈ
ଲାବୋରେଟୋରୀ ମାନକ |,ਪ੍ਰਯੋਗਸ਼ਾਲਾ ਦੇ ਮਿਆਰ
ଲାଭିରିଣ୍ଟ୍ ସନ୍ନିବେଶ |,lavyrinth ਸੰਮਿਲਨ
pralaksh ପ୍ରକ୍ରିୟା |,ਪ੍ਰਲਕਸ਼ ਪ੍ਰਕਿਰਿਆ
ଉଚ୍ଚତର D / A କନଭର୍ଟର |,ਐਲੀਵੇਟਿਡ ਡੀ/ਏ ਕਨਵਰਟਰ
ଅନୁତାପ,ਤੋਬਾ
ବ୍ୟାକ୍ କ୍ଷତିପୂରଣ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |,ਵਾਪਸ ਮੁਆਵਜ਼ਾ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
ଲାମବର୍ଟଙ୍କ କୋସାଇନ୍ ନିୟମ |,ਲੈਂਬਰਟ ਦਾ ਕੋਸਾਈਨ ਨਿਯਮ
ଦୀପ ରିଚାର୍ଜ,ਲੈਂਪ ਰੀਚਾਰਜ
ସ୍ଥାନୀୟ ନେଟୱାର୍କ ପରିଚାଳକ |,ਸਥਾਨਕ ਨੈੱਟਵਰਕ ਮੈਨੇਜਰ
କଭର୍ ଏରିଆ |,ਕਵਰ ਖੇਤਰ
ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମୋଡ୍,ਲੈਂਡਸਕੇਪ ਮੋਡ
ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମନିଟର |,ਲੈਂਡਸਕੇਪ ਮਾਨੀਟਰ
ଭାଷା ଏକତ୍ର କରିବା |,ਭਾਸ਼ਾ ਨੂੰ ਇਕੱਠਾ ਕਰਨਾ
ଭାଷା ସଞ୍ଚାଳକ,ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ
ଭାଷା ରିଜୋନାନ୍ସ ପ୍ରୋଗ୍ରାମିଂ |,ਭਾਸ਼ਾ ਗੂੰਜ ਪ੍ਰੋਗਰਾਮਿੰਗ
ସାଧାରଣ,ਆਮ
ଲାପ୍ଲେସ୍ ସମୀକରଣ |,ਲੈਪਲੇਸ ਸਮੀਕਰਨ
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
LAPM,LAPM
ଲାପଟପ୍ କମ୍ପ୍ୟୁଟର,ਲੈਪਟਾਪ ਕੰਪਿਊਟਰ
LARAM,ਲਾਰਾਮ
ବଡ଼ ଫ୍ରେମ୍ |,ਵੱਡਾ ਫਰੇਮ
ବଡ଼ ବ୍ୟାଡ୍ୟୁସ୍ ଲେବେଲିଂ |,ਵੱਡੇ ਘੇਰੇ ਲੇਬਲਿੰਗ
"LSI LSI, ବୃହତ ଏକୀକରଣ |","LSI LSI, ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ"
ମାସ ଏକୀକରଣ (LSI),ਪੁੰਜ ਏਕੀਕਰਣ (LSI)
ଲମ୍ବା ସଙ୍କେତ ଏମ୍ପ୍ଲିଫାୟର୍ |,ਲੰਬੇ ਸਿਗਨਲ ਐਂਪਲੀਫਾਇਰ
larmore purifier,larmore ਸ਼ੁੱਧ ਕਰਨ ਵਾਲਾ
ଲେଜର,ਲੇਜ਼ਰ
ଲେଜର ଡାୟୋଡ୍ |,ਲੇਜ਼ਰ ਡਾਇਡ
ଲେଜର ଇଞ୍ଜିନ୍ |,ਲੇਜ਼ਰ ਇੰਜਣ
ଲେଜର ପ୍ରିଣ୍ଟର୍ |,ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ
ଲେଜର ସଂରକ୍ଷଣ,ਲੇਜ਼ਰ ਸਟੋਰੇਜ਼
ଲେଜର ସିଲ୍ |,ਲੇਜ਼ਰ ਸਿਲ
ଶେଷ ପ୍ରବେଶ ପ୍ରସ୍ଥାନ,ਆਖਰੀ ਐਂਟਰੀ ਐਗਜ਼ਿਟ
ଲ୍ୟାଚ୍,ਕੁੰਡੀ
ଲଚ୍ ଅଫ୍ |,ਬੰਦ ਬੰਦ
ଲେଥ୍ କାଟିବା |,ਖਰਾਦ ਕੱਟਣਾ
ଶୋଇବା,ਸੁਸਤਤਾ
ପାର୍ଶ୍ୱ କାଟିବା ପ୍ରଣାଳୀ |,ਸਾਈਡ ਸ਼ੀਅਰਿੰਗ ਸਿਸਟਮ
ପାର୍ଶ୍ୱ ବିସ୍ତାର |,ਪਾਸੇ ਦੇ ਫੈਲਾਅ
ଲାଟେରାଲ୍ PNP | ଟ୍ରାନଜିଷ୍ଟର,ਲੇਟਰਲ PNP ਟਰਾਂਜ਼ਿਸਟਰ
ପାର୍ଶ୍ୱ ଟ୍ରାନଜିଷ୍ଟର |,ਪਾਸੇ ਟਰਾਂਜ਼ਿਸਟਰ
l attenuating,ਮੈਂ ਘੱਟ ਕਰ ਰਿਹਾ ਹਾਂ
ଚୁକ୍ତି ନିୟମ |,ਸੰਧੀ ਨਿਯਮ
ସ୍ତର,ਪਰਤ
ସ୍ତର ଇଣ୍ଟରଫେସ୍,ਪਰਤ ਇੰਟਰਫੇਸ
ଆୟନୋସ୍ପେରିକ୍ ସ୍ତର |,ionospheric ਪਰਤ
ସ୍ତର,ਪਰਤ
ବାହ୍ୟରେଖା,ਰੂਪਰੇਖਾ
ଟେମ୍ପଲେଟ୍ ଟେମ୍ପଲେଟ୍ |,ਟੈਂਪਲੇਟ ਟੈਂਪਲੇਟ
ପ୍ରୟୋଗ ମୂଲ୍ୟାଙ୍କନ |,ਐਪਲੀਕੇਸ਼ਨ ਮੁਲਾਂਕਣ
LC,ਐਲ.ਸੀ
LCALL ନିର୍ଦ୍ଦେଶାବଳୀ |,LCALL ਹਦਾਇਤਾਂ
ld,ld
"ସୀସା, ସୀସା |","ਅਗਵਾਈ, ਅਗਵਾਈ"
ପ୍ରାଥମିକତା କ୍ଷତିପୂରଣ ରିଚାର୍ଜ ଆମ୍ପ୍ଲିଫାୟର୍ |,ਤਰਜੀਹੀ ਮੁਆਵਜ਼ਾ ਰੀਚਾਰਜ ਐਂਪਲੀਫਾਇਰ
ସାମ୍ନା କୋର୍ |,ਸਾਹਮਣੇ ਕੋਰ
କରୋସନ୍ ଆନାଗଲ୍ ସୁଇଚ୍ |,ਖੋਰ ਐਨਾਲਾਗ ਸਵਿਚਿੰਗ
କ୍ଷୟ ପ୍ରବାହ |,ਇਰੋਸ਼ਨ ਵਹਾਅ
କ୍ଷୟ ମୋଡ୍ |,ਇਰੋਸ਼ਨ ਮੋਡ
ପ୍ୟାଡକ୍ ବଂଶୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,ਪੈਡੌਕ ਬੰਸਰੀ ਐਂਪਲੀਫਾਇਰ
ପ୍ୟାଡକ୍ ପ୍ଲୁଟି ପରୀକ୍ଷା |,ਪੈਡੌਕ ਪਲੂਟੀ ਟੈਸਟ
ଶିଖିବା ବକ୍ର,ਸਿੱਖਣ ਦੀ ਵਕਰ
ଲିଜ୍ ରେଖା ମୋଡେମ୍ |,ਲੀਜ਼ਡ ਲਾਈਨ ਮਾਡਮ
ଲିଜ୍ ସମୟ,ਲੀਜ਼ ਵਾਰ
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |,ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ
ଲେକ୍ଲେଞ୍ଚ ଶୁଖିଲା କୋଷ |,Leclanche ਖੁਸ਼ਕ ਸੈੱਲ
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ |,ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਓਡ
