Kannada,Assamese
ಆಕ್ರಮಣ,আক্ৰমণ
ಆಕ್ರಮಣಕಾರ,আক্ৰমণকাৰী
ಸ್ವಾತಂತ್ರ್ಯ,স্বাধীনতা
ಸ್ವಾತಂತ್ರ್ಯ ದಿನ,স্বাধীনতা দিৱস
ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ,স্বাধীনতা প্ৰেক্ষাগৃহ
ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್),ভাৰতীয় আমেৰিকান (=ৰেড ইণ্ডিয়ান=আমেৰিকান ইণ্ডিয়ান)
ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್,ইণ্ডিয়ান হোম ৰুল লীগ
ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ,ঔদ্যোগিক বিপ্লৱ
ನಾಸ್ತಿಕ,কাফিৰ
ನಾಸ್ತಿಕ,কাফিৰ
ಒಳನುಸುಳುವಿಕೆ,অনুপ্ৰৱেশ
ಒಳನುಸುಳುವವನು,অনুপ্ৰৱেশকাৰী
ಮಾಹಿತಿದಾರ,তথ্যদাতা
ಮಾಹಿತಿದಾರ,তথ্যদাতা
ಮಾಹಿತಿದಾರ,তথ্যদাতা
ಮಾಹಿತಿದಾರ,তথ্যদাতা
ಪ್ರವೇಶ,প্ৰৱেশ
ಪ್ರವೇಶ,প্ৰৱেশ
ಪ್ರವೇಶ,প্ৰৱেশ
ವಾಸಸ್ಥಾನ,বাসস্থান
ನಿವಾಸಿ,বাসিন্দা
ಆನುವಂಶಿಕತೆ,উত্তৰাধিকাৰ
ಆನುವಂಶಿಕತೆ,উত্তৰাধিকাৰ
ಆನುವಂಶಿಕತೆ,উত্তৰাধিকাৰ
ಶಾಸನ,শিলালিপি
ಲಾಂಛನ,চিহ্ন
ಪ್ರವೇಶದ ಉಪಕರಣ,যোগদানৰ যন্ত্ৰ
ಸರ್ಕಾರದ ಉಪಕರಣ,চৰকাৰৰ আহিলা
ದಂಗೆ (ದಂಗೆ),বিদ্ৰোহ (বিদ্ৰোহ)
ದಂಗೆಕೋರ,বিদ্ৰোহী
ದಂಗೆ,বিদ্ৰোহ
ದಂಗೆ,বিদ্ৰোহ
ಏಕೀಕರಣ,সংহতি
ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ,ৰেকৰ্ডৰ অখণ্ডতা
ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ,ৰাজ্যসমূহৰ অখণ্ডতা
ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು),বুদ্ধিমান (Intelligentzia)
ಮಧ್ಯಸ್ಥಿಕೆ,মধ্যস্থতা
ಮಧ್ಯಸ್ಥಗಾರ,মধ্যস্থতাকাৰী
ಮಧ್ಯವರ್ತಿ,মধ্যস্থতাকাৰী
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,আন্তৰ্জাতিকতাবাদ
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,আন্তৰ্জাতিকতাবাদ
ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ,আন্তৰ্জাতিকতাবাদী
ಆಂತರಿಕ ಯುದ್ಧ,আন্তঃসংযোগী যুদ্ধ
ಇಂಟರ್ನಿ,ইণ্টাৰনী
ಇಂಟರ್ನಿ,ইণ্টাৰনী
ಇಂಟರ್ನಿ ಶಿಬಿರ,ইণ্টাৰনী শিবিৰ
ಅಂತಃಕರಣ,আৱদ্ধ কৰি ৰখা
ಅಂತಃಕರಣ,আৱদ্ধ কৰি ৰখা
ಅಂತಃಕರಣ,আৱদ্ধ কৰি ৰখা
ಇಂಟರ್‌ನನ್ಸಿಯೋ,Internuncio
ಇಂಟರ್ಪ್ರಿಟರ್,ব্যাখ্যাকৰোতা
ಇಂಟರ್ಪ್ರಿಟರ್,ব্যাখ্যাকৰোতা
ಇಂಟರ್ಪ್ರಿಟರ್,ব্যাখ্যাকৰোতা
ಹಸ್ತಕ್ಷೇಪ,হস্তক্ষেপ
ಕರುಳುವಾಳ,ইনটেষ্টেচি
ಕರುಳು,ইনটেষ্টেট
ಒಳಸಂಚು,কুটিলতা
ಒಳನುಗ್ಗುವವರು,অনুপ্ৰৱেশকাৰী
ಒಳನುಗ್ಗುವವರು,অনুপ্ৰৱেশকাৰী
ಒಳನುಗ್ಗುವಿಕೆ,অনুপ্ৰৱেশ
ಆಕ್ರಮಣ,আক্ৰমণ
ಆಕ್ರಮಣ,আক্ৰমণ
ಹೂಡಿಕೆ ಮಾಡಿ,বিনিয়োগ কৰা
ಹೂಡಿಕೆ ಮಾಡಿ,বিনিয়োগ কৰা
ಹೂಡಿಕೆ ಮಾಡಿ,বিনিয়োগ কৰা
ಹೂಡಿಕೆ ಮಾಡಿ,বিনিয়োগ কৰা
ಹೂಡಿಕೆ,বিনিয়োগ
ಹೂಡಿಕೆ,বিনিয়োগ
ಹೂಡಿಕೆ,বিনিয়োগ
ಹೂಡಿಕೆ ಸಮಾರಂಭ,বিনিয়োগ অনুষ্ঠান
ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ,জাতীয়তাৰ সৈতে বিনিয়োগ কৰক
ಅಜೇಯ ನೌಕಾಪಡೆ,অজেয় আৰ্মাডা
ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ),অলংঘনীয়তা (ৰাষ্ট্ৰৰ)
ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ,অলংঘিত অৱস্থা
ಅವೇಧನೀಯ ಕೋಟೆ,অক্ষম দুৰ্গ
ಕಬ್ಬಿಣದ ಯುಗ,লোৰ যুগ
ಕಬ್ಬಿಣದ ಪರದೆ,লোহাৰ পৰ্দা
ಕಬ್ಬಿಣದ ಕಾವಲು,লোহাৰ ৰক্ষক
ಕಬ್ಬಿಣದ ಪಡಿತರ,লোহাৰ ৰেচন
ಕಬ್ಬಿಣದ ಬದಿಗಳು,লোহাৰ কাষ
ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ,লোহাৰ টিপযুক্ত কাঁড়
ಇಸ್ತಮಿಯನ್ ಆಟಗಳು,ইষ্টমিয়ান খেল
ಜನಿಸರಿ,জেনিছাৰী
ದ್ವಾರಪಾಲಕ,জেনিটৰ
ದ್ವಾರಪಾಲಕ,জেনিটৰ
ಜಾವೆಲಿನ್,জেভেলিন
ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು,জিম ক&#39;ৰ&#39; ল&#39;ছ
ಜಿಂಗೊ,জিংগো
ಜಿಂಗೊ,জিংগো
ಜಿಂಗೊ,জিংগো
ಜಿಂಗೋಯಿಸಂ,জিংগোবাদ
ಜಂಟಿ ಕ್ರಿಯೆ,যৌথ ব্যৱস্থা
ಜಂಟಿ ನಿಯಂತ್ರಣ,যৌথ নিয়ন্ত্ৰণ
ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ,যৌথ দখল
ತೀರ್ಪುಗಾರರು,জুৰী
ಕೇವಲ ಕಾರಣ,মাত্ৰ কাৰণ
ಇರಿಸಿಕೊಳ್ಳಿ,ৰাখক
ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್,আৰ্কাইভৰ ৰক্ষক
ಕೆಟಲ್-ಡ್ರಮ್,কেটলি-ড্ৰাম
ಪ್ರಮುಖ ಪದ,মূল শব্দ
ರಾಜ,ৰজা
ಸಾಮ್ರಾಜ್ಯ,ৰাজ্য
ಕಿಂಗ್ಲೆಟ್,কিংলেট
ಕಿಂಗ್ ಮೇಕರ್,ৰজা নিৰ্মাতা
ರಾಜತ್ವ,ৰজাৰ পদ
ರಾಜತ್ವ,ৰজাৰ পদ
ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್,পাকঘৰৰ কেবিনেট
ನೈಟ್,ৰজা
ರಾಜತ್ವ,ৰজাৰত্ব
ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು,Kinghts হস্পিতালৰ লোক
ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್,নাইটছ অৱ চেণ্ট জন
ನೈಟ್ ಟೆಂಪ್ಲರ್,নাইট টেম্পলাৰ
ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ),কু ক্লাক্স ক্লান (KKK)
ಕುಮಿಂಟಾಂಗ್,কুমিনতাং
ಲೌಕಿಕ,লেইটি
ಲ್ಯಾನ್ಸ್,লেন্স
ಲ್ಯಾನ್ಸರ್,লেন্সাৰ
ನಂತರ ಗುಪ್ತರು,পিছলৈ গুপ্তাছ
ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ,বৈধ উত্তৰাধিকাৰী
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),আইন-শৃংখলাহীনতা (=বিকাৰ)
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),আইন-শৃংখলাহীনতা (=বিকাৰ)
ಕಾನೂನು ಪ್ರಭುಗಳು,আইন প্ৰভুসকল
ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು,ধৰ্মপৰায়ণতাৰ নিয়ম
ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್,লীগ অৱ নেচনছ
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),লিগেচি (=উইল)
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),লিগেচি (=উইল)
ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ,আইনী উত্তৰাধিকাৰী
ಕಾನೂನುಬದ್ಧ,লেগেট
ಕಾನೂನುಬದ್ಧ,লেগেট
ಕಾನೂನುಬದ್ಧ,লেগেট
ದಂತಕಥೆ,কিংবদন্তী
ದಂತಕಥೆ,কিংবদন্তী
ಲೀಜನ್,লিজিয়ন
ಲೀಜನ್,লিজিয়ন
ಲೀಜನ್ ಆಫ್ ಆನರ್,লিজিয়ন অৱ অনাৰ
ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ),লেচে মহিমা (=lese majeste)
ಕಡಿಮೆ ರಾಜ್ಯಗಳು,ক্ষুদ্ৰ ৰাজ্য
ರುಜುವಾತು ಪತ್ರಗಳು,বিশ্বাসযোগ্যতাৰ পত্ৰ
ಲೀಜ್-ಲಾರ್ಡ್,লিয়েজ-লৰ্ড
ಲೀಜ್ ಮನುಷ್ಯ,লিয়েজ মানুহ
ಲೀಜ್ ಮನುಷ್ಯ,লিয়েজ মানুহ
ಜೀವಾವಧಿ ಶಿಕ್ಷೆ,আজীৱন কাৰাদণ্ড
ವಂಶಾವಳಿ,বংশ
ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್,লিটিল ইংলেণ্ডৰ
ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ),লিটল ভেহিকেল (=ক্ষুদ্ৰ বাহন)
ಸಮುದ್ರತೀರ ರಾಜ್ಯ,উপকূলীয় অৱস্থা
ಪ್ರಾರ್ಥನೆಗಳು,লিটাৰ্জী
ಧರ್ಮಾಚರಣೆ,লিটাৰ্জী
ಸ್ಥಳೀಯ ನಿಷ್ಠೆ,স্থানীয় আনুগত্য
ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ,স্থানীয়-আত্ম চৰকাৰ
ದೀರ್ಘ ಸಂಸತ್ತು,দীঘলীয়া সংসদ
ಕಡಿಮೆ ದೇಶಗಳು,নিম্ন দেশ
ನಿಷ್ಠಾವಂತ,অনুগত
ನಿಷ್ಠೆ,আনুগত্য
ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ,মেকিয়াভেলিয়ান নীতি
ಮ್ಯಾಗ್ನ ಕಾರ್ಟ,মেগনা কাৰ্টা
ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್,মেগনাম কনচিলিয়াম
ಮಾಲುಮ್ ನಿಷೇಧ,মালুম প্ৰহিবিটাম
ಮ್ಯಾಂಡಮಸ್,মাণ্ডামছ
ಆದೇಶ,আদেশ
"ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;","আদেশ, ক্লাছ &#39;ক&#39;।"
"ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;","আদেশ, ক্লাছ &#39;খ&#39;।"
"ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;","আদেশ, শ্ৰেণী &#39;গ&#39;।"
ಆದೇಶ ವ್ಯವಸ್ಥೆ,আদেশ ব্যৱস্থা
ಕಡ್ಡಾಯ ರಾಜ್ಯ,বাধ্যতামূলক ৰাজ্য
ಮ್ಯಾಂಗೋನೆಲ್,মেংগোনেল
ಪ್ರಣಾಳಿಕೆ,ইস্তাহাৰ
ಕುಶಲತೆಗಳು,কৌশল
ಮ್ಯಾನ್ ಆಫ್ ವಾರ್,যুদ্ধৰ মানুহ
ಮ್ಯಾನರ್,মেন&#39;ৰ
ಮ್ಯಾನರ್,মেন&#39;ৰ
ಮಾನವ ಶಕ್ತಿ,মানুহ-শক্তি
ಮಾನವ ಶಕ್ತಿ,মানুহ-শক্তি
ಮ್ಯಾನುಮಿಷನ್,মানুমিচন
ಮನುಮಿತ್,মনুমিত
ಹಸ್ತಪ್ರತಿ,পাণ্ডুলিপি
ಹಸ್ತಪ್ರತಿ,পাণ্ডুলিপি
ಹಸ್ತಪ್ರತಿ,পাণ্ডুলিপি
ಮಾರೌಡರ್,মাৰাউডাৰ
ಕಡಲ ಬೆಲ್ಟ್,সামুদ্ৰিক বেল্ট
ಕಡಲ ನಾಗರಿಕತೆ,সামুদ্ৰিক সভ্যতা
ಕಡಲ ಧ್ವಜ,সামুদ্ৰিক পতাকা
ಕಡಲ ಶಕ್ತಿಗಳು,সামুদ্ৰিক শক্তিসমূহ
ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ,সামুদ্ৰিক সাৰ্বভৌমত্ব
ಕಡಲ ಯುದ್ಧ,সামুদ্ৰিক যুদ্ধ
ಮಾರ್ಕ್ವಿಸ್,মাৰ্কিছ
ಮಾರ್ಕ್ವಿಸೇಟ್,মাৰ্কিজেট
ಸಮರ ಕಾನೂನು,সামৰিক আইন
ಸಮರ ಜನಾಂಗಗಳು,যুদ্ধ দৌৰ
ಹುತಾತ್ಮ,শ্বহীদ
ಹತ್ಯಾಕಾಂಡ,হত্যাকাণ্ড
ಕುಶಲ ಸಮೂಹ,কৌশলৰ ভৰ
ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್,মাষ্টাৰ-এট-আৰ্মছ
ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ,অনুষ্ঠানৰ মাষ্টাৰ
ಮನೆಯ ಯಜಮಾನ,মাষ্টাৰ অৱ হাউচহ’ল্ড
ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್,ঘোঁৰাৰ মাষ্টাৰ
ರೋಲ್ಸ್ ಮಾಸ್ಟರ್,মাষ্টাৰ অৱ দ্য ৰোলছ
ಹೊಂದಾಣಿಕೆ,মিল থকা
ಹೊಂದಾಣಿಕೆ,মিল থকা
ಮ್ಯಾಚ್‌ಲಾಕ್,মেচলক
ವೈವಾಹಿಕ ಮೈತ್ರಿ,বৈবাহিক মিত্ৰতা
ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು,ভূমধ্যসাগৰীয় শক্তিসমূহ
ಮೆನ್ಶೆವಿಕ್,মেনশ্বেভিক
ಕೂಲಿ ಸೈನ್ಯ,ভাড়াতীয়া সেনাবাহিনী
ಕೂಲಿ ಸೈನಿಕ,ভাড়াতীয়া সৈনিক
ವ್ಯಾಪಾರಿ,ব্যৱসায়ী
ಮಧ್ಯ ವಯಸ್ಸು,মধ্যযুগ
ಮಧ್ಯ ಪೂರ್ವ,মৈদ্ধ পূৰ্ব
ಮಧ್ಯದ ಹಾದಿ,মধ্যম অংশ
ಮಧ್ಯಮ ಮಾರ್ಗ,মধ্যম পথ
ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್),মধ্যম পথ (=মধ্যম পথ)
ವಲಸೆಗಾರ,প্ৰব্ৰজনকাৰী
ವಲಸೆ,প্ৰব্ৰজন
ವಲಸೆ,প্ৰব্ৰজন
ವಲಸೆ,প্ৰব্ৰজন
ಮಿಲಿಟರಿಸಂ,সামৰিকতাবাদ
ಮಿಲಿಟರಿಸಂ,সামৰিকতাবাদ
ಮಿಲಿಟರಿಸಂ,সামৰিকতাবাদ
ಮಿಲಿಟರಿಸಂ,সামৰিকতাবাদ
ಮಿಲಿಟರಿವಾದಿ,সামৰিকবাদী
ಮಿಲಿಟರಿವಾದಿ,সামৰিকবাদী
ಮಿಲಿಟರಿಕರಣ,সামৰিককৰণ
ಮಿಲಿಟರಿಕರಣ,সামৰিককৰণ
ಮಿಲಿಟರಿಕರಣ,সামৰিককৰণ
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),সামৰিক কৌশলবিদ (=কৌশলবিদ)
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),সামৰিক কৌশলবিদ (=কৌশলবিদ)
ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು),সামৰিক কৌশল (=কৌশল)
ಮಿಲಿಟಿಯಾ,মিলিচীয়া
ಮಿಲಿಟಿಯಾ,মিলিচীয়া
ದುರಾಡಳಿತ,অপশাসন
ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ,লিংক হেৰাই গৈছে
ಮಿಷನ್,উদ্দেশ্য
ಮಿಷನ್,উদ্দেশ্য
ಮಿಷನ್,উদ্দেশ্য
ಮಿಶ್ರ ಜನಾಂಗ,মিশ্ৰ জাতিৰ
ಆಧುನಿಕ ಇತಿಹಾಸ,আধুনিক ইতিহাস
ವಿಧಾನ ವಿವೆಂಡಿ,মডাছ ভিভেণ্ডি
ಮೊನಾಕಿಸಂ,মনাচিজম
ರಾಜ,মনাৰ্ক
ರಾಜ,মনাৰ্ক
ರಾಜಪ್ರಭುತ್ವ,ৰাজতন্ত্ৰবাদ
ರಾಜಪ್ರಭುತ್ವ,ৰাজতন্ত্ৰবাদ
ರಾಜಪ್ರಭುತ್ವವಾದಿ,ৰাজতন্ত্ৰবাদী
ರಾಜಪ್ರಭುತ್ವ,ৰাজতন্ত্ৰ
ಮಠ,মঠ
ಮಠ,মঠ
ಮಠ,মঠ
ಸನ್ಯಾಸತ್ವ,মঠ-মন্দিৰ
ಸನ್ಯಾಸತ್ವ,মঠ-মন্দিৰ
ಸನ್ಯಾಸಿ,সন্ন্যাসী
ಮಾತೃ ದೇಶ,মাতৃ দেশ
ಮಾತೃಭೂಮಿ,মাতৃভূমি
ಸಂಸತ್ತಿನ ತಾಯಿ,সংসদৰ মাতৃ
ಮುಕ್ರೇಕರ್ಸ್,মাকৰেকাৰছ
ಮಮ್ಮಿ,মামী
ವಸ್ತುಸಂಗ್ರಹಾಲಯ,সংগ্ৰাহালয়
ಮಸ್ಕೆಟ್,মাস্কেট
ಮಸ್ಕಿಟೀರ್,মাস্কেটিয়াৰ
ಮಸ್ಕೆಟ್ರಿ,মাস্কেট্ৰি
ಮಸ್ಕೆಟ್ರಿ,মাস্কেট্ৰি
ಮಸ್ಟರ್ ಮಾಸ್ಟರ್,মাষ্টাৰ মাষ্টাৰ
ಮಸ್ಟರ್-ರೋಲ್,মাষ্টাৰ-ৰোল
ಮಸ್ಟರ್-ರೋಲ್,মাষ্টাৰ-ৰোল
ದಂಗೆ,বিদ্ৰোহ
ದಂಗೆ ಕಾಯಿದೆ,বিদ্ৰোহ আইন
ರಹಸ್ಯ ಹಡಗು,ৰহস্য জাহাজ
ನಿರೂಪಣೆ,বৰ্ণনা
ರಾಷ್ಟ್ರ,জাতি
ಸ್ಥಳೀಯ,স্থানীয়
ಸ್ಥಳೀಯ ರಾಜ್ಯ,থলুৱা ৰাজ্য
ನೈಸರ್ಗಿಕತೆ,প্ৰকৃতিবাদ
ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು,প্ৰাকৃতিক অধিকাৰ
ನಾಜಿ,নাজী
ನಾಜಿ ಕ್ರಾಂತಿ,নাজী বিপ্লৱ
ನಾಜಿಸಂ,নাজীবাদ
ಪೂರ್ವದ ಹತ್ತಿರ,পূবৰ ওচৰত
ನೀಗ್ರೋ,নিগ্ৰো
ನೀಗ್ರೋಫಿಲ್,নেগ্ৰ&#39;ফিল
ನೀಗ್ರೋಫಿಲಿಸಮ್,নিগ্ৰোফিলিজম
ನೀಗ್ರೋಫೋಬಿಯಾ,নিগ্ৰোফ’বিয়া
ತಟಸ್ಥ,নিৰপেক্ষ
ತಟಸ್ಥ ದೇಶ,নিৰপেক্ষ দেশ
ಹೊಸ ಒಪ್ಪಂದ,নিউ ডিল
ಹೊಸ ಪ್ರಪಂಚ,নতুন পৃথিৱী
ಉದಾತ್ತತೆ,আভিজাত্য
ಉದಾತ್ತ,নোবেল
ಉದಾತ್ತ,নোবেল
ಅಲೆಮಾರಿ,যাযাবৰী
ಅಲೆಮಾರಿ ಗುಂಪು,যাযাবৰী গোট
ಅಲೆಮಾರಿ ಧರ್ಮ,যাযাবৰীতা
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,অ-আগ্ৰাসন চুক্তি
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,অ-আগ্ৰাসন চুক্তি
ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ,অযুদ্ধপ্ৰায় অৱস্থা
ಅಸಹಕಾರ,অসহযোগিতা
ಅಸಹಕಾರ ಚಳುವಳಿ,অসহযোগ আন্দোলন
ಮುಖಮುಖ,আগফালৰ অংশ
ಮುಖಮುಖ,আগফালৰ অংশ
ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ),অক্ল&#39;ক্ৰেচি (=মব&#39;ক্ৰেচি)
ಓಕ್ಲೋಕ್ರಾಟ್,অক্লক্ৰেট
ಅಧಿಕೃತ ದಾಖಲೆ,চৰকাৰী নথি
ಹಳೆಯ ಪ್ರಪಂಚ,পুৰণি পৃথিৱী
ಒಲಿಗಾರ್ಕಿ,অলিগাৰ্চি
ಹಲ್ಲೆ,আক্ৰমণ
ಮುಕ್ತ ಮಾತುಕತೆ,মুকলি আলোচনা
ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ,মুকলি প্ৰশ্ন
ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ,ৰেকৰ্ডসমূহ খোলা
ಓರಿಯಂಟ್,অৰিয়েণ্ট
ಓರಿಯಂಟಲಿಸಂ,প্ৰাচ্যবাদ
ಓರಿಯಂಟಲಿಸಂ,প্ৰাচ্যবাদ
ಓರಿಯಂಟಲಿಸ್ಟ್,প্ৰাচ্যবিদ
ಮೂಲ,মূলত
ಮೂಲ,মূলত
ಆರ್ಥೋಗ್ರಫಿ,অৰ্থগ্ৰাফী
ಹಗೆತನದ ಏಕಾಏಕಿ,শত্ৰুতাৰ প্ৰাদুৰ্ভাৱ
ಔಟ್-ಪೋಸ್ಟ್,আউট-পোষ্ট
ಅತಿ-ಪ್ರಭು,অভাৰ-লৰ্ড
ಓವರ್-ರೈಡ್,অভাৰ-ৰাইড
ಓವರ್-ರೈಡ್,অভাৰ-ৰাইড
ಪೇಗನ್,পৌত্তলিক
ಪೇಗನ್,পৌত্তলিক
ಪೇಗನಿಸಂ,পৌত্তলিকতাবাদ
ಪೇಗನಿಸಂ,পৌত্তলিকতাবাদ
ಪಗೋಡ,পেগোডা
ಪಗೋಡ,পেগোডা
ಪಗೋಡ,পেগোডা
ಅರಮನೆಯ ಒಳಸಂಚುಗಳು,প্ৰাসাদৰ কুটিলতা
ಪ್ಯಾಲಟಿನೇಟ್,পেলেটিনেট
ತಾಳೆ ಎಲೆ,কল-পাত
ಪಾಮ್ ಭಾನುವಾರ,পাম দেওবাৰ
ಪ್ಯಾನೆಜಿರಿಸ್ಟ್,পেনেগিৰিষ্ট
ದಿಗಿಲು,ত্ৰাস
ದಿಗಿಲು,ত্ৰাস
ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು,আতংক-মংগাৰ
ಪಪಾಸಿ,পোপৰ পদ
ಪಪಾಸಿ,পোপৰ পদ
ಪಪಾಸಿ,পোপৰ পদ
ಪಪಾಸಿ,পোপৰ পদ
ಪಾಪಲ್ ಬುಲ್,পোপৰ ম&#39;হ
ಪಾಪಲಿಸಂ,পোপবাদ
ಪಾಪಲಿಸಂ,পোপবাদ
ಪಾಪಲಿಸ್ಟ್,পোপবাদী
ಪಾಪಲ್ ರಾಜ್ಯ,পোপৰ ৰাজ্য
ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ),পেপিজম (=পেপিষ্ট্ৰি)
ಪಾಪಿಸ್ಟ್,পেপিষ্ট
ಪಪೈರಸ್,পেপিৰাছ
ಉಪಮೆ,দৃষ্টান্ত
ಪ್ಯಾರಾಮೌಂಟ್,পেৰামাউণ্ট
ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ),Paramountcy (=পৰম শক্তি)
ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ,পেৰামাউণ্ট লেডী
ಪರಮ ಪ್ರಭು,পৰম প্ৰভু
ಚರ್ಮಕಾಗದ,পাৰ্চমেণ্ট
ಚರ್ಮಕಾಗದ,পাৰ্চমেণ্ট
ಚರ್ಮಕಾಗದ,পাৰ্চমেণ্ট
ಕ್ಷಮಿಸು,ক্ষমা কৰিব
ಪಾರ್ಲಿಗಳು,পাৰ্লিছ
ಪಾರ್ಲಿಗಳು,পাৰ্লিছ
ಸಂಸತ್ತು (=ಸಂಸತ್ತು),সংসদ (=সংসদ)
ಸಂಸತ್ತು,সংসদ
ಸಂಸತ್ತು,সংসদ
ಸಂಸತ್ತು,সংসদ
ಸಂಸತ್ ಕಾಯಿದೆ,সংসদ আইন
ಸಂಸದೀಯ,সংসদ সদস্য
ಸಂಸದೀಯ,সংসদ সদস্য
ಸಂಸದೀಯ ಏಜೆಂಟ್,সংসদীয় এজেণ্ট
ಪಾರ್ನೆಲಿಸಮ್,পাৰ্নেলিজম
ಪೆರೋಲ್,পেৰ’ল
ಪೆರೋಲ್,পেৰ’ল
ಪ್ಯಾರಿಸೈಡ್,পেৰিচাইড
ಪ್ಯಾರಿಸೈಡ್,পেৰিচাইড
ಪಕ್ಷಪಾತಿ,পাৰ্টিছান
ಪಕ್ಷಪಾತಿ,পাৰ্টিছান
ಪಕ್ಷಪಾತಿ,পাৰ্টিছান
ಉತ್ತೀರ್ಣ,উত্তীৰ্ণ
ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್),পাছ ৱৰ্ড (=watch word)
ಪಿತೃಪ್ರಧಾನ,পেট্ৰিয়াৰ্ক
ಕುಲಪತಿಗಳು,পিতৃপুৰুষসকল
ಪೆಟ್ರೀಷಿಯನ್,পেট্ৰিচিয়ান
ಪಿತೃತ್ವ,পৈতৃকত্ব
ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ,পেক্স ব্ৰিটানিকা
ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ,পেক্স ৰোমানা
