Bengali,Malayalam
যুক্তির পরিবর্তন,ലോജിക് ഷിഫ്റ്റ്
যুক্তি অবস্থা,യുക്തിയുടെ അവസ്ഥ
লজিক সুইচ,ലോജിക് സ്വിച്ച്
লজিক ইউনিট,ലോജിക് യൂണിറ്റ്
যৌক্তিক,ലോജിക്കൽ
যৌক্তিক সংযোগ,ലോജിക്കൽ കണക്ഷൻ
যৌক্তিক তথ্য কাঠামো,ലോജിക്കൽ ഡാറ്റ ഘടന
লজিক্যাল ডায়াগ্রাম,ലോജിക്കൽ ഡയഗ്രം
যৌক্তিক অভিব্যক্তি,ലോജിക്കൽ എക്സ്പ്രഷൻ
লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট),ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്)
যৌক্তিক IF,ലോജിക്കൽ IF
যৌক্তিক অপারেশন,ലോജിക്കൽ പ്രവർത്തനം
লজিক্যাল অপারেটর,ലോജിക്കൽ ഓപ്പറേറ്റർ
যৌক্তিক সম্পর্ক,ലോജിക്കൽ ബന്ധം
যৌক্তিক স্কিম,ലോജിക്കൽ സ്കീം
যৌক্তিক প্রতীক,ലോജിക്കൽ ചിഹ്നം
লজিক্যাল টাইপ,ലോജിക്കൽ തരം
যৌক্তিক মান,ലോജിക്കൽ മൂല്യം
যৌক্তিক পরিবর্তনশীল,ലോജിക്കൽ വേരിയബിൾ
এগিয়ে তাকান বহন,മുന്നോട്ട് നോക്കൂ
সামনে সেট দেখুন,മുന്നോട്ട് നോക്കൂ
খুঁজে দেখো,തിരയൽ
লুপ,ലൂപ്പ്
লুপ নিয়ন্ত্রণ,ലൂപ്പ് നിയന്ത്രണം
লুপ ইনিশিয়ালাইজেশন,ലൂപ്പ് സമാരംഭം
লুপ পরিবর্তন,ലൂപ്പ് പരിഷ്ക്കരണം
লুপ নেটওয়ার্ক,ലൂപ്പ് നെറ്റ്വർക്ക്
লুপ শুরু,ലൂപ്പ് ആരംഭം
লুপ সমাপ্তি,ലൂപ്പ് അവസാനിപ്പിക്കൽ
লুপ-ব্যাক পরীক্ষা,ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്
ঢিলেঢালাভাবে মিলিত,അയഞ്ഞ കപ്പിൾഡ്
ক্ষতিহীন কম্প্রেশন,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
ক্ষতিকর কম্প্রেশন,നഷ്ടമായ കംപ്രഷൻ
কম বাইট,കുറഞ്ഞ ബൈറ്റ്
নিম্ন স্তরের ভাষা,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
কম পাস ফিল্টার,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
নিম্ন সীমা,താഴ്ന്ന പരിധി
ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ),മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം)
মেশিন,യന്ത്രം
মেশিন ঠিকানা,മെഷീൻ വിലാസം
মেশিন কোড,മെഷീൻ കോഡ്
মেশিন চক্র,മെഷീൻ സൈക്കിൾ
মেশিন নির্ভর ভাষা,യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ
মেশিন নির্ভর সফটওয়্যার,മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ
মেশিন ত্রুটি,യന്ത്ര പിശക്
মেশিন অলস সময়,മെഷീൻ നിഷ്ക്രിയ സമയം
মেশিন স্বাধীন ভাষা,യന്ത്ര സ്വതന്ത്ര ഭാഷ
মেশিনের নির্দেশনা,യന്ത്ര നിർദ്ദേശം
মেশিন বুদ্ধিমত্তা,യന്ത്ര ബുദ്ധി
মেশিন ভাষা,യന്ത്രഭാഷ
মেশিন লার্নিং,യന്ത്ര പഠനം
মেশিন অপারেশন,യന്ത്ര പ്രവർത്തനം
মেশিন ওরিয়েন্টেড ভাষা,യന്ത്രാധിഷ്ഠിത ഭാഷ
মেশিন চালানো,മെഷീൻ റൺ
মেশিন সিমুলেশন,മെഷീൻ സിമുലേഷൻ
মেশিন নষ্ট সময়,മെഷീൻ കേടായ സമയം
যন্ত্রানুবাদ,യന്ത്ര വിവർത്തനം
মেশিন শব্দ,യന്ത്ര വാക്ക്
ম্যাক্রো (= ম্যাক্রো নির্দেশ),മാക്രോ (=മാക്രോ നിർദ്ദേശം)
ম্যাক্রো যুক্তি,മാക്രോ വാദം
ম্যাক্রো সমাবেশ প্রোগ্রাম,മാക്രോ അസംബ്ലി പ്രോഗ്രാം
ম্যাক্রো কল,മാക്രോ കോൾ
ম্যাক্রো কোড,മാക്രോ കോഡ്
ম্যাক্রো কমান্ড,മാക്രോ കമാൻഡ്
ম্যাক্রো ঘোষণা,മാക്രോ പ്രഖ്യാപനം
ম্যাক্রো সংজ্ঞা,മാക്രോ നിർവചനം
ম্যাক্রো ফ্লো চার্ট,മാക്രോ ഫ്ലോ ചാർട്ട്
ম্যাক্রো জেনারেটর,മാക്രോ ജനറേറ്റർ
ম্যাক্রো নির্দেশ,മാക്രോ നിർദ്ദേശം
ম্যাক্রো ভাষা,മാക്രോ ഭാഷ
ম্যাক্রো লাইব্রেরি,മാക്രോ ലൈബ്രറി
ম্যাক্রো প্যারামিটার,മാക്രോ പാരാമീറ്റർ
ম্যাক্রো প্রক্রিয়াকরণ,മാക്രോ പ്രോസസ്സിംഗ്
ম্যাক্রো প্রসেসর,മാക്രോ പ്രൊസസർ
ম্যাক্রো প্রোগ্রামিং,മാക്രോ പ്രോഗ്രാമിംഗ്
ম্যাক্রো প্রোটোটাইপ,മാക്രോ പ്രോട്ടോടൈപ്പ്
ম্যাক্রো-কোডিং,മാക്രോ-കോഡിംഗ്
ম্যাগাবাইট (এমবি),മാഗബൈറ്റ് (MB)
জাদু চরিত্র,മാന്ത്രിക കഥാപാത്രം
জাদু সংখ্যা,മാന്ത്രിക സംഖ്യ
চৌম্বকীয় বুদ্বুদ মেমরি,കാന്തിക ബബിൾ മെമ്മറി
চৌম্বক কার্ড,കാന്തിക കാർഡ്
চৌম্বক কোষ,കാന്തിക കോശം
চৌম্বক চরিত্র,കാന്തിക സ്വഭാവം
চৌম্বকীয় কোর স্টোরেজ,കാന്തിക കോർ സംഭരണം
চৌম্বকীয় ডিস্ক,കാന്തിക ഡിസ്ക്
চৌম্বকীয় ডিস্ক ঠিকানা,കാന്തിക ഡിസ്ക് വിലാസം
চৌম্বকীয় ডিস্ক মেমরি,മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി
চৌম্বক ড্রাম,കാന്തിക ഡ്രം
চৌম্বকীয় এনকোডিং,കാന്തിക എൻകോഡിംഗ്
চৌম্বকীয় মাথা,കാന്തിക തല
চৌম্বক কালি,കാന്തിക മഷി
চৌম্বক কালি অক্ষর স্বীকৃতি (MICR),കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR)
চৌম্বক মিডিয়া,കാന്തിക മാധ്യമം
চৌম্বকীয় পড়া,കാന്തിക വായന
চৌম্বকীয় রেকর্ডিং,കാന്തിക റെക്കോർഡിംഗ്
চৌম্বকীয় সঞ্চয়স্থান,കാന്തിക സംഭരണം
চৌম্বক ফালা,കാന്തിക സ്ട്രിപ്പ്
চৌম্বকীয় টেপ,കാന്തിക ടേപ്പ്
চৌম্বক টেপ কার্তুজ,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
চৌম্বকীয় টেপ ড্রাইভ,കാന്തിക ടേപ്പ് ഡ്രൈവ്
চৌম্বকীয় টেপ হেডার,കാന്തിക ടേപ്പ് തലക്കെട്ട്
চৌম্বক টেপ গ্রন্থাগারিক,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
চৌম্বকীয় টেপ পরিবহন,കാന്തിക ടേപ്പ് ഗതാഗതം
চৌম্বকীয় টেপ ইউনিট,കാന്തിക ടേപ്പ് യൂണിറ്റ്
চৌম্বকীয় পাতলা ফিল্ম,കാന്തിക നേർത്ത ഫിലിം
চৌম্বক ট্র্যাক,കാന്തിക ട്രാക്ക്
ম্যাগনেটো অপটিক স্টোরেজ,മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം
ম্যাগনেটোগ্রাফিক প্রিন্টার,മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ
ম্যাগনেটোস্ট্রিকশন,മാഗ്നെറ്റോസ്ട്രിക്ഷൻ
ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট,മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്
মেইল বক্স,മെയിൽ ബോക്സ്
মেইল মার্জ,മെയിൽ ലയനം
প্রধান নিয়ন্ত্রণ ইউনিট,പ്രധാന നിയന്ത്രണ യൂണിറ്റ്
প্রধান ফ্রেম,പ്രധാന ഫ്രെയിം
প্রধান ফ্রেম সিস্টেম,പ്രധാന ഫ്രെയിം സിസ്റ്റം
প্রধান স্মৃতি,പ്രധാന മെമ്മറി
প্রধান প্রোগ্রাম,പ്രധാന പ്രോഗ്രാം
প্রধান স্টোরেজ,പ്രധാന സംഭരണം
প্রধান সুইচ,പ്രധാന സ്വിച്ച്
রক্ষণাবেক্ষণ,മെയിന്റനൻസ്
রক্ষণাবেক্ষণ প্যানেল,മെയിന്റനൻസ് പാനൽ
রক্ষণাবেক্ষণ সময়,അറ്റകുറ്റപ്പണി സമയം
প্রধান চক্র,പ്രധാന ചക്രം
প্রধান ডিভাইস,പ്രധാന ഉപകരണം
প্রধান কী,പ്രധാന കീ
প্রধান রাষ্ট্র,പ്രധാന സംസ്ഥാനം
প্রধান কাঠামো,പ്രധാന ഘടന
প্রধান কাজ,പ്രധാന ദൗത്യം
সংখ্যাগরিষ্ঠ উপাদান,ഭൂരിപക്ഷ ഘടകം
সংখ্যাগরিষ্ঠ গেট,ഭൂരിപക്ഷ ഗേറ്റ്
সংখ্যাগরিষ্ঠ অপারেশন,ഭൂരിപക്ഷ പ്രവർത്തനം
মেকআপ সময়,മേക്കപ്പ് സമയം
ত্রুটিপূর্ণ রুটিন,തകരാർ പതിവ്
ব্যবস্থাপনা উন্নয়ন,മാനേജ്മെന്റ് വികസനം
ব্যবস্থাপনা তথ্য সিস্টেম (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ব্যবস্থাপনা বিজ্ঞান,മാനേജ്മെന്റ് സയൻസ്
ম্যানচেস্টার কোডিং,മാഞ്ചസ്റ്റർ കോഡിംഗ്
ম্যানিফোল্ডিং,മാനിഫോൾഡിംഗ്
চালিত পরিবর্তনশীল,കൃത്രിമ വേരിയബിൾ
ম্যানিপুলেটিং ইনডেক্সিং,സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു
ম্যান-মেশিন সিমুলেশন,മനുഷ്യ-മെഷീൻ സിമുലേഷൻ
ম্যানুয়াল ঠিকানা সুইচ,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
ম্যানুয়াল বিশ্লেষণ,മാനുവൽ വിശകലനം
ম্যানুয়াল উত্তর,മാനുവൽ ഉത്തരം
ম্যানুয়াল এন্ট্রি,മാനുവൽ എൻട്രി
ম্যানুয়াল বিনিময়,മാനുവൽ എക്സ്ചേഞ്ച്
হস্ত পরিচালিত,മാനുവൽ ഇൻപുട്ട്
সংক্ষিপ্ত কাজ,മാനുവൽ പ്രവർത്തനം
অনেক থেকে অনেক সম্পর্ক,പലതും പലതുമായ ബന്ധം
অনেক থেকে এক ডিকোডার,പലതും ഒരു ഡീകോഡറും
মানচিত্র পদ্ধতি,മാപ്പ് രീതി
ম্যাপিং,മാപ്പിംഗ്
মার্জিন,മാർജിൻ
মার্জিন ত্রুটি,മാർജിൻ പിശക്
প্রান্তিক চেক,മാർജിനൽ ചെക്ക്
প্রান্তিক পরীক্ষা,മാർജിനൽ ടെസ്റ്റ്
চিহ্ন সনাক্তকরণ,അടയാളം കണ്ടെത്തൽ
পড়া চিহ্নিত করুন,മാർക്ക് വായന
মার্ক স্ক্যানিং,അടയാളം സ്കാനിംഗ്
মার্ক সেন্স,മാർക്ക് സെൻസ്
মার্কার,മാർക്കർ
চিহ্নিত করা,അടയാളപ്പെടുത്തുന്നു
চিহ্নিত তরঙ্গ,അടയാളപ്പെടുത്തൽ തരംഗം
মার্কভ চেইন,മാർക്കോവ് ചെയിൻ
মার্কভ উৎস,മാർക്കോവ് ഉറവിടം
মার্কআপ ভাষা,അടയാളപ്പെടുത്തൽ ഭാഷ
মাসার,മാസർ
মাসার,മാസർ
মুখোশ,മുഖംമൂടി
মাস্ক বিট,മുഖംമൂടി ബിറ്റ്
মাস্ক প্রোগ্রামেবল ডিভাইস,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
মাস্ক রেজিস্টার,മാസ്ക് രജിസ്റ്റർ
মুখোশযুক্ত রম,മുഖംമൂടി ധരിച്ച റോം
মাস্কিং,മാസ്കിംഗ്
ভর তথ্য,ബഹുജന ഡാറ്റ
ভর মেমরি,മാസ് മെമ്മറി
ব্যাপকভাবে সমান্তরাল,വൻതോതിൽ സമാന്തരമായി
ওস্তাদ,മാസ്റ്റർ
মাস্টার কার্ড,മാസ്റ്റർ കാർഡ്
মাস্টার ঘড়ি,മാസ്റ്റർ ക്ലോക്ക്
মাস্টার কনসোল,മാസ്റ്റർ കൺസോൾ
মূল তথ্য,മാസ്റ്റർ ഡാറ്റ
মাস্টার ডায়াগ্রাম,മാസ്റ്റർ ഡയഗ്രം
প্রধান নথি,മാസ്റ്റർ ഫയൽ
মাস্টার গ্রুপ,മാസ്റ്റർ ഗ്രൂപ്പ്
প্রধান চাবি,മാസ്റ്റർ കീ
মাস্টার লাইব্রেরি টেপ,മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്
মাস্টার প্রসেসর,മാസ്റ്റർ പ്രൊസസർ
মাস্টার প্রোগ্রাম,മാസ്റ്റർ പ്രോഗ്രാം
মাস্টার স্টেশন,മാസ്റ്റർ സ്റ്റേഷൻ
মাস্টার টেপ,മാസ്റ്റർ ടേപ്പ്
মাস্টার টার্মিনাল,മാസ്റ്റർ ടെർമിനൽ
মাস্টার/দাস ডিভাইস,മാസ്റ്റർ/സ്ലേവ് ഉപകരണം
প্রভু/দাস ব্যবস্থা,യജമാനൻ/അടിമ സംവിധാനം
ম্যাচ,പൊരുത്തം
ম্যাচিং,പൊരുത്തപ്പെടുന്നു
গাণিতিক প্রোগ্রামিং,ഗണിത പ്രോഗ്രാമിംഗ്
গাণিতিক সিমুলেশন,ഗണിത അനുകരണം
ম্যাট্রিক্স,മാട്രിക്സ്
ম্যাট্রিক্স প্রিন্টার,മാട്രിക്സ് പ്രിന്റർ
ম্যাট্রিক্স সুইচ,മാട്രിക്സ് സ്വിച്ച്
ম্যাট্রিক্স টেবিল,മാട്രിക്സ് പട്ടിക
ম্যাক্সি কম্পিউটার,പരമാവധി കമ്പ്യൂട്ടർ
ম্যাক্সিকম্পিউটার,മാക്സികമ്പ്യൂട്ടർ
সর্বাধিক উপাদান,പരമാവധി ഘടകം
সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ),പരമാവധി (സാധാരണ തുക കാലാവധി)
ম্যাক্সওয়েল ডেমন,മാക്സ്വെൽ ഡെമൺ
মানে,അർത്ഥം
মানে মেরামতের সময়,അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ব্যর্থতার মধ্যবর্তী সময় (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
ব্যর্থতার মধ্যবর্তী সময় (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
ব্যর্থতার সময় মানে,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
মেরামত করার সময় মানে,നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
মেরামতের গড় সময় (MTTR),നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
মাঝারি মেয়াদী স্টোরেজ ডিভাইস,ഇടത്തരം സംഭരണ ഉപകരണം
প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস),മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps)
সদস্য বস্তু,അംഗ വസ്തു
সদস্য রেকর্ড,അംഗ റെക്കോർഡ്
স্মৃতি,മെമ്മറി
মেমরি অ্যারে,മെമ്മറി അറേ
মেমরি ব্যাংক,മെമ്മറി ബാങ്ക്
মেমরি বাফার রেজিস্টার,മെമ്മറി ബഫർ രജിസ്റ്റർ
মেমরি বাস,മെമ്മറി ബസ്
মেমরি কার্ড,മെമ്മറി കാര്ഡ്
মেমরি সেল,മെമ്മറി സെൽ
মেমরি কম্প্যাকশন,മെമ്മറി കോംപാക്ഷൻ
মেমরি কোর,മെമ്മറി കോർ
মেমরি চক্র,മെമ്മറി സൈക്കിൾ
মেমরি ডেটা রেজিস্টার,മെമ്മറി ഡാറ്റ രജിസ്റ്റർ
মেমরি ডাম্প,മെമ്മറി ഡംപ്
মেমরি বিনিময়,മെമ്മറി എക്സ്ചേഞ്ച്
মেমরি অনুক্রম,മെമ്മറി ശ്രേണി
মেমরি নির্দেশনা,മെമ്മറി നിർദ്ദേശം
স্মৃতি ব্যবস্থাপনা,മെമ്മറി മാനേജ്മെന്റ്
মেমরি মানচিত্র,മെമ്മറി മാപ്പ്
মেমরি ম্যাপ করা I/O,മെമ്മറി മാപ്പ് ചെയ്ത I/O
মেমরি মডেল,മെമ്മറി മോഡൽ
মেমরি মডিউল,മെമ്മറി മൊഡ്യൂൾ
মেমরি পয়েন্টার রেজিস্টার,മെമ്മറി പോയിന്റർ രജിസ്റ്റർ
স্মৃতি শক্তি,ഓർമ്മ ശക്തി
মেমরি সুরক্ষা,മെമ്മറി സംരക്ഷണം
মেমরি রেফারেন্স নির্দেশনা,മെമ്മറി റഫറൻസ് നിർദ്ദേശം
মেমরি আবাসিক প্রোগ্রাম,മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം
মেমরি ইউনিট,മെമ്മറി യൂണിറ്റ്
তালিকা,മെനു
মেনু বার,മെനു ബാർ
মেনু ড্রাইভ,മെനു ഡ്രൈവ്
মেনু নির্বাচন,മെനു തിരഞ്ഞെടുക്കൽ
মেনু-চালিত প্রোগ্রাম,മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം
একত্রিত করা,ലയിപ്പിക്കുക
একত্রিত বিনিময় সাজানোর,എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക
মার্জ সাজান,ലയിപ്പിക്കുക
মার্জিং,ലയിപ്പിക്കുന്നു
জাল নেটওয়ার্ক,മെഷ് നെറ്റ്വർക്ക്
মেসেজিং,സന്ദേശമയയ്‌ക്കൽ
বার্তা,സന്ദേശം
বার্তা প্রমাণীকরণ,സന്ദേശ പ്രാമാണീകരണം
বার্তা বাক্স,സന്ദേശ ബോക്സ്
বার্তা সার্কিট,സന്ദേശ സർക്യൂട്ട്
বার্তা বিন্যাস,സന്ദേശ ഫോർമാറ്റ്
বার্তা শীর্ষ,സന്ദേശ തലക്കെട്ട്
বার্তা মোড,സന്ദേശ മോഡ്
বার্তা পাস,സന്ദേശം കൈമാറുന്നു
বার্তা পোলিং,സന്ദേശ വോട്ടെടുപ്പ്
বার্তা সারি,സന്ദേശ ക്യൂ
বার্তা সুইচ,സന്ദേശ സ്വിച്ച്
বার্তার পাঠ্য,സന്ദേശ വാചകം
বার্তা স্থানান্তর এজেন্ট,സന്ദേശ കൈമാറ്റ ഏജന്റ്
মেটা অ্যাসেম্বলার,മെറ്റാ അസംബ്ലർ
মেটা ক্লাস,മെറ്റാ ക്ലാസ്
মেটা সংকলন,മെറ്റാ സമാഹാരം
মেটা কম্পাইলার,മെറ്റാ കമ്പൈലർ
মেটা ভাষা,മെറ്റാ ഭാഷ
মেটা নেটওয়ার্ক,മെറ്റാ നെറ്റ്വർക്ക്
মেটা সিস্টেম,മെറ്റാ സിസ്റ്റം
পদ্ধতি,രീതി
মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
মাইক্রো,മൈക്രോ
মাইক্রো কোড,മൈക്രോ കോഡ്
মাইক্রো কম্পিউটার,മൈക്രോ കമ്പ്യൂട്ടർ
মাইক্রো কন্ট্রোলার,മൈക്രോ കൺട്രോളർ
মাইক্রো চক্র,മൈക്രോ സൈക്കിൾ
মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS),മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS)
মাইক্রো ইলেকট্রনিক্স,മൈക്രോ ഇലക്ട്രോണിക്സ്
ক্ষুদ্র ক্ষুদ্র অনুমোদন,മൈക്രോ മിനി ഓതറൈസേഷൻ
মাইক্রো অর্ডার,മൈക്രോ ഓർഡർ
মাইক্রো/মেনফ্রেম লিঙ্ক,മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്
মাইক্রোচিপ,മൈക്രോചിപ്പ്
মাইক্রোকোবল,മൈക്രോകോബോൾ
মাইক্রোকোড,മൈക്രോകോഡ്
মাইক্রোফিচ,മൈക്രോഫിഷ്
মাইক্রোফ্লপি,മൈക്രോഫ്ലോപ്പി
মাইক্রোফর্ম রিডার,മൈക്രോഫോം റീഡർ
মাইক্রোফ্রেম,മൈക്രോഫ്രെയിം
মাইক্রোগ্রাফিক্স,മൈക്രോഗ്രാഫിക്സ്
মাইক্রোফোন,മൈക്രോഫോൺ
মাইক্রোফটোগ্রাফ,മൈക്രോഫോട്ടോഗ്രാഫ്
মাইক্রোপ্রসেসিং ইউনিট,മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്
মাইক্রোপ্রসেসর,മൈക്രോപ്രൊസസർ
মাইক্রোপ্রসেসর চিপ,മൈക്രോപ്രൊസസർ ചിപ്പ്
মাইক্রোপ্রসেসর কম্পাইলার,മൈക്രോപ്രൊസസർ കമ്പൈലർ
মাইক্রোপ্রসেসর ইউনিট (MPU),മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു)
মাইক্রোপ্রোগ্রাম,മൈക്രോപ്രോഗ്രാം
মাইক্রোসিকোয়েন্স,മൈക്രോസെക്വൻസ്
মাইক্রোসফট,മൈക്രോസോഫ്റ്റ്
মাইক্রোসফট উইন্ডোজ,മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ
মাইক্রোওয়েভ,മൈക്രോവേവ്
মাইক্রোওয়েভ লিঙ্ক,മൈക്രോവേവ് ലിങ്ക്
মাইক্রোওয়েভ প্রচার,മൈക്രോവേവ് പ്രചരണം
মধ্যম ব্যবস্থাপনা,മധ്യ മാനേജ്മെന്റ്
মিডলওয়্যার,മിഡിൽവെയർ
মিডিকম্পিউটার,മിഡികമ്പ്യൂട്ടർ
মধ্যবিন্দু,മധ്യഭാഗം
মিডটার্ম,ഇടക്കാല
অভিবাসন পথ,മൈഗ്രേഷൻ പാത
প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS),സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS)
মিনিকম্পিউটার,മിനികമ്പ്യൂട്ടർ
মিনিডিস্কেট,മിനിഡിസ്കെറ്റ്
ন্যূনতম কার্নেল,ഏറ്റവും കുറഞ്ഞ കേർണൽ
সর্বনিম্ন পণ্য,കുറഞ്ഞ ഉൽപ്പന്നം
সর্বনিম্ন গাছ,ഏറ്റവും കുറഞ്ഞ വൃക്ഷം
minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম,മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം
minimax পদ্ধতি,മിനിമാക്സ് നടപടിക്രമം
ন্যূনতম খরচ বিস্তৃত গাছ,ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം
ন্যূনতম লেটেন্সি কোডিং,ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി കോഡിംഗ്
ছোট ডিভাইস,ചെറിയ ഉപകരണം
মিন্টেরিম,മിന്ററിം
বিয়োগ পতাকা,മൈനസ് പതാക
বিয়োগ পতাকা,മൈനസ് പതാക
মাইনাস জোন,മൈനസ് സോൺ
আয়না,കണ്ണാടി
মিরর সাইট,കണ്ണാടി സൈറ്റ്
মিশ্র-রেডিক্স স্বরলিপি,മിക്സഡ്-റാഡിക്സ് നൊട്ടേഷൻ
মিক্সার,മിക്സർ
স্মৃতিসংক্রান্ত,ഓർമ്മപ്പെടുത്തൽ
স্মৃতির ঠিকানা,സ്മരണിക വിലാസം
স্মৃতিবিদ্যা,മെമ്മോണിക്സ്
মুঠোফোন,മൊബൈൽ
মোবাইল কম্পিউটিং,മൊബൈൽ കമ്പ്യൂട്ടിംഗ്
মডেল,മോഡൽ
মডেলহীন সম্পাদক,മാതൃകയില്ലാത്ത എഡിറ്റർ
মডেলিং,മോഡലിംഗ്
মডেম,മോഡം
পরিমিত,മിതത്വം
সংযম,മോഡറേഷൻ
মডারেটর,മോഡറേറ്റർ
পরিবর্তিত নির্দেশ,പരിഷ്കരിച്ച നിർദ്ദേശം
পরিবর্তনকারী,മോഡിഫയർ
সংশোধক বিট,മോഡിഫയർ ബിറ്റ്
পরিবর্তন করুন,പരിഷ്ക്കരിക്കുക
মডুলার,മോഡുലാർ
মডুলারিটি,മോഡുലാരിറ്റി
মড্যুলেশন,മോഡുലേഷൻ
মডিউল,മൊഡ്യൂൾ
মডিউল আর্কিটেকচার,മൊഡ്യൂൾ ആർക്കിടെക്ചർ
মনিটর,മോണിറ്റർ
পর্যবেক্ষণ প্রোগ্রাম,നിരീക്ഷണ പരിപാടി
মনোক্রোম প্রদর্শন,മോണോക്രോം ഡിസ്പ്ലേ
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
মনোলিথিক প্রযুক্তি,മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ
মনোস্পেস ফন্ট,മോണോസ്പേസ് ഫോണ്ട്
একচেটিয়া,മോണോസ്റ്റബിൾ
একঘেয়েমি,മോണോട്ടോറിസിറ്റി
মর্ফ,മോർഫ്
মরফিম,മോർഫീം
মর্ফিজম,മോർഫിസം
বন্ধক,ജാമ്യം
mosfet (MOSFET),മോസ്ഫെറ്റ് (MOSFET)
সবচেয়ে উল্লেখযোগ্য বিট,ഏറ്റവും പ്രധാനപ്പെട്ട ബിറ്റ്
মাদার বোর্ড,മദർ ബോർഡ്
মা নিবন্ধন,അമ്മ രജിസ്റ്റർ
চলচ্চিত্র,ചലച്ചിത്രം
মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG),മോഷൻ പിക്ചർ വിദഗ്ധ സംഘം (എംപിഇജി)
মাউন্ট,മൗണ്ട്
মাউস,മൗസ്
সরান,നീക്കുക
চরিত্র সরান,ചലിക്കുന്ന സ്വഭാവം
MS-DOS,MS-DOS
এমএস-উইন্ডোজ,MS-Windows
বহু দিক,ബഹുമുഖം
মাল্টি প্রসেসর,മൾട്ടി പ്രൊസസർ
মাল্টি প্রোগ্রামিং,മൾട്ടി പ്രോഗ്രാമിംഗ്
