Gujarati,Telugu
દાવો,దావా
વકીલ,న్యాయవాది
છળ,తీసివేయు
બાંધકામ,లేఅవుట్
નેતા,నాయకుడు
નેતૃત્વ ગુણવત્તા,నాయకత్వ నాణ్యత
પત્રિકા,కరపత్రం
ભટકવું,లీక్
વિદ્વત્તાપૂર્ણ,లీపు సంవత్సరం
શિક્ષણ,నేర్చుకోవడం
પટા,లీజు
લીઝ્ડ આવાસ,లీజుకు తీసుకున్న వసతి
પટાથી,లీజుహోల్డ్
પટેદાર,లీజుహోల్డర్
લીઝેલું,లీజింగ్
રજા,వదిలి
રજા રજા,ఎన్‌క్యాష్‌మెంట్ వదిలివేయండి
રજા -પગાર,జీతం వదిలేయండి
રજા -ખાલી જગ્યા,ఖాళీని వదిలివేయండి
પગાર વગર રજા,చెల్లింపు లేకుండా వదిలివేయండి
પગાર -રજા,పేతో వదిలివేయండి
સભા ગ્રુહ,లెక్చర్ హాల్
ખાતાવહી,లెడ్జర్
ખાતાવહી સિલક,లెడ్జర్ సంతులనం
વારસો,లెగసీ
કાયદેસર,చట్టపరమైన
કાયદેસરતા,చట్టబద్ధత
કાયદેસર ઠરાવવું તે,చట్టబద్ధత
કાયદેસર,చట్టబద్ధంగా
કાનૂની પ્રથા,చట్టపరమైన అభ్యాసం
વારસા,లెగటీ
સુવાચ્ય,స్పష్టంగా
કાયદાકીય,శాసనసభ
વૈધાનિક વ્યવસાય,శాసనసభ వ్యాపారం
ધારાસભ્ય,శాసనసభ
કાયદેસરપણું,చట్టబద్ధత
કાયદેસર,చట్టబద్ధమైనది
નફરત,విశ్రాంతి
ઉદારતા,సానుకూలత
પેશી,అద్దెదారు
અક્ષર,లేఖ
લેટર -પાન,లెటర్ ప్యాడ్
વસૂલાત,లెవీ
જવાબદારી,బాధ్యత
જવાબદાર,బాధ్యత
Lણ,అనుసంధానం
પુસ્તકાલય,గ్రంధాలయం
પરવાનો,లైసెన్స్
લાઈસન્સ ધરાવનાર,లైసెన్స్ హోల్డర్
પરાક્રમિત,లైసెన్స్
પરવાનાદાર,లైసెన్సు
ધારણાધિકાર,లియన్
આયુષ્ય,జీవిత ధృవీకరణ పత్రం
હદ,పరిమితి
સીમા,పరిమితి
મર્યાદિત,పరిమితం
મર્યાદિત ચિંતા,పరిమిత ఆందోళన
માર્યાદિત જવાબદારી,పరిమిత బాధ్యత
મર્યાદિત નિવિદા,పరిమిత టెండర్
સંબંધ,లింక్
જોડેલું,లింక్ చేయబడింది
કડીવાળી ફાઈલ,లింక్డ్ ఫైల్
કડી ભાષા,లింక్ భాష
ફડચાથી ભરાયેલા નુકસાન,లిక్విడేటెడ్ నష్టాలు
પતાવટ,లిక్విడేషన్
પ્રવાહી,లిక్విడేటర్
યાદી,జాబితా
વ્યવસાયની યાદી,వ్యాపార జాబితా
સાહિત્ય,అక్షరాస్యులు
મુકદ્દમા,వ్యాజ్యం
દાવો,వ్యాజ్యం
ઉધાર ભથ્થું,లివరీ భత్యం
પશુધન,పశువులు
જીવનનિર્વાહ,జీవన ప్రమాణం
નિર્ભર વેતન,జీవన వేతనం
ભારણ,లోడ్
ઉધાર,ఋణం
લોન આપનાર,రుణగ్రహీత
ઉધાર વિભાગ,రుణాల విభాగం
લોબી,లాబీ
લોહ,లాబీయింగ్
ગાળામાં તકો,వ్యవధిలో లాక్ చేయండి
તત્કાળવું,లాక్ అవుట్
સ્થૂળતા,లోకస్ స్టాండి
નિવાસ,బస
લોગ -બુક,లాగ్ బుక్
તર્કશાસ્ત્ર,లాజిక్
લોગો,లోగో
લાંબા અંતર ક call લ,సుదూర కాల్
હાથે,పొడవాటి చేతి
કારણ,చాలా
નીચેનું,తక్కువ
નીચો દર,అత్యల్ప రేటు
નીચી કોટિનું,తక్కువ శ్రేణి
વફાદાર,లాయల్
એકસતી રકમ,మొత్తం మొత్తం
ગઠ્ઠો -અનુદાન,లంప్సమ్ గ్రాంట్
તંત્ર,యంత్రాలు
સરકારનું યંત્ર,ప్రభుత్వ యంత్రాలు
સામયિક,పత్రిక
ટપાલ યાદી,మెయిలింగ్ జాబితా
જાળવી,నిర్వహించండి
જાળવણી,నిర్వహణ
મુખ્ય,ప్రధాన
બહુમતી,మెజారిటీ
મોટા બાંધકામ,ప్రధాన రచనలు
શનગાર,మేకప్
વિમાયકરણ,దుర్వినియోగం
વિમાન,అనారోగ్యం
બદમાશી,మాలాఫైడ్
દ્વેષ,దుర్మార్గం
ગેરરીતિ,దుర్వినియోగం
દુર્વ્યવહાર,దుర్వినియోగం
સંચાલન,నిర్వహణ
વ્યવસ્થાપક,నిర్వాహకుడు
આદેશ,ఆదేశం
ફરજિયાત,తప్పనిసరి
આદેશ,మండేలు
ઘેરો,పనిగంటలు
ચિત્તભ્રમણા,మానిఫెస్టో
હેલાકી,తారుమారు
દાવપેચ,యుక్తి
માનવશક્તિ,మానవశక్తి
માનવમાર્ગની રેન્કિંગ,మ్యాన్-టు-మ్యాన్ ర్యాంకింగ్
માર્ગદર્શિકા,మాన్యువల్
શ્રમ મજૂર,మాన్యువల్ లేబర్
ઉત્પાદન,తయారీ
ઉત્પાદક,తయారీదారు
હસ્તપ્રત,మాన్యుస్క్రిప్ట్
નકશો,మ్యాప్
અંતર,మార్జిన్
સીમાંત,ఉపాంత
વૈવાહિક સ્થિતિ,వైవాహిక స్థితి
બજાર,మార్కెటింగ్
ખરીદ -અર્થતંત્ર,మార్కెటింగ్ ఎకానమీ
ચિહ્ન,మార్క్
માર્કશીટ,గణాంకాల పట్టి
ગુણધર્મ,వచ్చిన మార్కులు
સમૂહ,మాస్
સામૂહિક સંચાર,సామూహిక కమ్యూనికేషన్
સામૂહિક વપરાશ,సామూహిక వినియోగం
મોટા પ્રમાણમાં પ્રતિરક્ષા,సామూహిక రోగనిరోధకత
સમૂહ માધ્યમો,మాస్ మీడియా
સામૂહિક ઉત્પાદન,భారీ ఉత్పత్తి
મુખ્ય ફાઈલ,మాస్టర్ ఫైల్
સમારોહમાં માસ્ટર,వేడుకల మాస్టర్
માસ્ટર પ્લાન,మాస్టర్ ప్లాన్
મેળ ખાતી અનુદાન,మ్యాచింగ్ గ్రాంట్
સામગ્રી,పదార్థం
પ્રસૂતિ,ప్రసూతి
પ્રસુતિ સમયે લેવાતી રજા,ప్రసూతి సెలవు
મેતર,మెట్రిక్యులేట్
ભાષાનું,మ్యాట్రిమోనియల్
પરિપક્વ,పరిపక్వత
પાકતી તારીખ,పరిపక్వత తేదీ
મહત્તમ,గరిష్టంగా
સાધન,అంటే
માપ,కొలత
માપ,కొలత
પગલાં,కొలమానాలను
મિકેનિક,మెకానిక్
યાંત્રિક,యాంత్రిక
યંત્ર,విధానం
માધ્યમ,మీడియా
મધ્યસ્થી થવું,మధ్యవర్తిత్వం
તબીબી,మెడికల్
તબીબી લાભ,వైద్య ప్రయోజనం
તબીબી પરીક્ષા,వైద్య పరీక్ష
Leષધ-કાનૂની,మెడికో-లీగల్
માધ્યમ,మధ్యస్థం
ક camera મેરા -સભા,కెమెరాలో సమావేశం
સભ્ય,సభ్యుడు
યાદી,మెమో
સ્મારક,స్మారక చిహ్నం
માનસિક ક્ષમતા,మానసిక సామర్థ్యం
વીનાશ,మెను
સુધારણા,విలీనం
ગુણવત્તા,మెరిట్
પાત્રતા,మెరిట్ జాబితా
પ્રશંસાપત્ર,మెరిటోరియస్
યોગ્ય,యోగ్యత
ગુણવત્તા શિષ્યવૃત્તિ,మెరిట్ స్కాలర్‌షిప్
સંદેશ,సందేశం
પદ્ધતિ,విధానం
પદ્ધતિ,పద్దతి
મહાનગર વિસ્તાર,మెట్రోపాలిటన్ ప్రాంతం
મધ્યમ આવક જૂથ,మధ్య ఆదాయ సమూహం
વચલી વ્યક્તિ,మిడిల్మాన్
માવીવિફરી,మిడ్‌వైఫరీ
સ્થળાંતર કરનાર,వలస
માઈલય,మైలేజ్
આતંકવાદ,మిలిటెన్సీ
સહસ્ત્રાબ્દી,మిలీనియం
લઘુ,సూక్ష్మ
ન્યૂનતમ,కనిష్ట
ખાણકામ,గనుల తవ్వకం
મંત્રી,మంత్రి
મંત્રાલય,మంత్రిత్వ శాఖ
ગૌણ,మైనర్
લઘુમતી,మైనారిటీ
નાના કામો,చిన్న పనులు
પ્રકાર,నిమిషాలు
અસંદિગિત,దుర్వినియోగం
ગેરવર્તન,దుర్వినియోగం
ન્યાયની કસુવાવડ,న్యాయం యొక్క గర్భస్రావం
પરચુરણ,ఇతరాలు
દુ misખ,అల్లరి
ખોટી વર્ગીકરણ,మిస్‌క్లాసిఫికేషన్
ગેરવર્તન,దుష్ప్రవర్తన
ગેરમાર્ગે દોરવું,తప్పుదారి పట్టించేది
ગેરવહીવટ,దుర్వినియోగం
ખોટી રજૂઆત,తప్పుగా పేర్కొనడం
તથ્યોની ગેરસમજ,వాస్తవాలను తప్పుగా గుర్తించడం
ગેરસમજ,అపార్థం
દુરુપયોગ,దుర్వినియోగం
મિશ્ર અર્થતંત્ર,మిశ్రమ ఆర్థిక వ్యవస్థ
ટોળું,మాబ్
ફરડ,మొబైల్
ગતિશીલતા,మొబిలిటీ
પદ્ધતિ,మోడ్
નમૂનો,మోడల్
મધ્યસ્થી,మోడరేటర్
ફેરફાર,మార్పు
મોડસ ઓપરેન્ડી,కార్యనిర్వహణ పద్ధతి
નાણાકીય અનુદાન,ద్రవ్య మంజూరు
ચલણ,డబ్బు
મોનીટર,మానిటర్
એકપૂફી,ఏకస్వామ్యం
પ્રણય,మోనోగ్రామ్
ઈજારો,గుత్తాధిపత్యం
એકવિધતા,మోనోటోనీ
માસિક પ્રવાસ ડાયરી,నెలవారీ టూర్ డైరీ
મહિનો,నెల నుండి నెల
નૈતિક,నైతికత
મનોબળ,ధైర్యం
નૈતિકતાના અધકચકા,నైతిక టర్పిట్యూడ్
મોકૂફી,తాత్కాలిక నిషేధం
મૃત્યુદર,మరణాలు
ગીરો,తాకట్టు
સૌથી ગુપ્ત,చాలా రహస్య
માતૃભાષા,మాతృ భాష
દરખાસ્ત,కదలిక
ગતિ અભ્યાસ,చలన అధ్యయనం
હેતુ,ప్రేరణ
પ્રયત્નો,ఉద్దేశ్యం
સૂત્ર,నినాదం
મુખપત્ર,మౌత్‌పీస్
જંગમ,కదిలే
ખસેડવું,కదలిక
ગતિવિધિ,ఉద్యమం
બહુવિધ,బహుళ
વિવિધલક્ષી,బహుళార్ధసాధక
નગરપાલિકા કર,మునిసిపల్ పన్ను
સંગ્રહાલય,మ్యూజియం
એકઠા,మస్టర్ రోల్
પરિવર્તન,మ్యుటేషన్
પરિવર્તુઓ,ముటాటిస్ ముటాండిస్
આપસી સમજૂતી,పరస్పర అవగాహన
નામ -કાર્ડ,పేరును చూపించే కార్డు
માદક,మాదకద్రవ్య
વર્ણન -મૂલ્યાંકન,కథనం మదింపు
વર્ણનકર્તા,కథకుడు
રાષ્ટ્ર,దేశం
રાષ્ટ્રીય,జాతీయ
રાષ્ટ્રવાદ,జాతీయవాదం
રાષ્ટ્રીયતા,జాతీయత
રાષ્ટ્રીયકરણ,జాతీయం
રાષ્ટ્રીય ભાષા,జాతీయ భాష
રાષ્ટ્રીય બચત પ્રમાણપત્ર,నేషనల్ సేవింగ్స్ సర్టిఫికేట్
મૂળ,స్థానిక
સ્વાભાવિક,సహజ
સ્વચ્છીકરણ,నాచురలైజేషన్
નૌકાદળ,నావికా శక్తి
નૌસેના,నావిగేబుల్
સંશોધક,నావిగేషన్
નાયસ,Nayes
આવશ્યક પગલાં,అవసరమైన చర్య
જરૂરી,అవసరం
નકારાત્મક,ప్రతికూల
ઉપેક્ષા કરવી,నిర్లక్ష్యం
બેદરકારી,నిర్లక్ష్యం
નગણ્ય,అతితక్కువ
મંત્રણા -પણું,చర్చల చర్చ
વટાઉ ખત,చర్చించదగిన పరికరం
વાટાઘાટ,చర్చలు
વાટાઘાટકાર,సంధానకర్త
ભત્રીજા,నేపాటిజం
જાળ,నెట్
ચોખ્ખું રોકાણ,నికర పెట్టుబడి
તુરંત,తటస్థ
સમાચાર,వార్తలు
સમાચારપત્ર,వార్తాలేఖ
અખબાર,వార్తాపత్రిక
અખબાર વાચક,న్యూస్ రీడర్
નજીક ના સગા,బంధువు తదుపరి
રાત્રિ ફરજ,నైట్ డ్యూటీ
શૂન્ય અહેવાલ,నిల్ రిపోర్ట్
પ્રવેશ કોઈ,ప్రవేశం లేదు
માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર),డిమాండ్ సర్టిఫికేట్ లేదు (= బకాయి సర్టిఫికేట్ లేదు)
નામકરણ,నామకరణం
નામના ખર્ચ,నామమాత్రపు ఖర్చు
નજીવા મૂલ્ય (= ચહેરો મૂલ્ય),నామమాత్రపు విలువ (= ముఖ విలువ)
નિયુક્ત કરવું,నామినేట్
નામનિર્દિષ્ટ,నామినేషన్
નામનિર્દિષ્ટ,నామినీ
વતની,నాన్-ఏజ్
અનુચિત,నాన్-కాంట్రిబ్యూటరీ
અનિવાર્ય નથી,అనవసరమైనది
બિન-રાજપત્રિત,గెజిటెడ్ కానిది
બિન-વ્યાજ,వడ్డీ లేని బేరింగ్
બિન-અદાલતી,న్యాయ-కాని
બિન-મંત્રાલયને લગતું,నాన్-మిస్టీరియల్
બિન-વટાવી ન શકાય એવું,చర్చించలేనిది
બિન-સરકારી,నాన్-ఆఫీషియల్
ચુકવણી બિન-ચુકવણી,"ఎగవేత, చెల్లింపులో వైఫల్యం"
ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર,పేమెంట్ కాని సర్టిఫికేట్
તકરાર કરનાર ભથ્થું,ప్రాక్టీస్ కాని భత్యం
બિન-પુનરાવર્તિત ખર્ચ,పునరావృతం కాని వ్యయం
બિન-રિફંડપાત્ર,తిరిగి ఇవ్వబడదు
બિન-વૈધાનિક,నాన్-స్టాట్యూటరీ
કરવેરાની આવક,టాక్సబుల్ కాని ఆదాయం
તકનીકી જગ્યા,నాన్-టెక్నికల్ పోస్ట్
બિન-પરાગારૂપ,సాంప్రదాయేతర
અમૌખિક વાર્તાલાપ,అశాబ్దిక కమ్యూనికేషన్
વાંધા પ્રમાણપત્ર,అభ్యంతర ధృవీకరణ పత్రం లేదు
"કોઈ નફો, કોઈ ખોટ નથી","లాభం లేదు, నష్టం లేదు"
ધોરણ,ప్రమాణం
સામાન્ય,సాధారణ
ધુમ્રપાન નિષેધ,పొగ త్రాగరాదు
નોંધનીય,గుర్తించదగినది
લાગુ નથી (એન.એ.),వర్తించదు (N.A.)
ઉપલબ્ધ નથી (એન.એ.),అందుబాటులో లేదు (N.A.)
નૉૅધ,గమనిక
જાણ,నోటీసు
ધ્યાનપાત્ર,గుర్తించదగినది
સૂચના,నోటిఫికేషన్
નિર્દિષ્ટ ક્ષેત્ર,నోటిఫైడ్ ప్రాంతం
નોંધ અને મુસદ્દા,గమనించడం మరియు ముసాయిదా
કાલ્પનિક પગાર,నోషనల్ పే
વાટાઘાટો નથી,బేరానికి వీలులేని
વાટાઘાટો કરી શકાય તેવા સાધન નથી,చర్చించదగిన పరికరం కాదు
બીજક,న్యూక్లియస్
નિરર્થક,శూన్య
રદબાતલ,శూన్య మరియు శూన్యత
નંબર,సంఖ్య
ક્રમાંક,నంబరింగ్
સંખ્યા,సంఖ్య
શપથ,ప్రమాణస్వీకారం
નિષ્ઠા,విధేయత ప్రమాణం
પદના શપથ,కార్యాలయ ప్రమాణం
આજ્edાપાલન,విధేయత
નિખાલસ,సంస్మరణ
ઉદ્દેશ,వస్తువు
વાંધો,అభ్యంతరం
ઉદ્દેશ,లక్ష్యం
પદાર્થો અને કારણો,వస్తువులు మరియు కారణాలు
ફરજિયાત,విధిగా
અશ્લીલ,అశ్లీల
અશ્રદ્ધાળુ હાવભાવ,అశ్లీల సంజ్ఞ
નિરીક્ષક,పరిశీలకుడు
અપ્રચલિત,వాడుకలో లేదు
અવરોધ,అడ్డంకి
સ્પષ્ટ,స్పష్టంగా
પ્રાસંગિક,అప్పుడప్పుడు
ભોગવટો,ఆక్యుపెన్సీ
કબજેદાર,యజమాని
વ્યવસાય,వృత్తి
વસવાટ કરવો,ఆక్రమించు
ઓક્ટ્રોની ફરજ,ఆక్ట్రోయి డ్యూటీ
બંધ દિવસે,సెలవు
ફરજિયાત,ఆఫ్ డ్యూటీ
વાંધાજનક,ప్రమాదకరం
અર્પણ કરવું,ఆఫర్
નિમણૂકની ઓફર,నియామకం ఆఫర్
કચેરી,కార్యాలయం
નફા,లాభం యొక్క కార్యాలయం
અધિકારી,అధికారిక
સરકારી પદ,అధికారికత
સત્તાવાર ફરજ,అధికారిక విధి
સરકારી,అధికారిక సభ్యులు
સત્તાવાર ભાષા,అధికారిక భాష
સત્તાવાર રીતે,అధికారికంగా
સરકારી અહેવાલ,అధికారిక నివేదిక
સત્તાવાર પરિશ્રમ,అధికారిక వెర్షన్
કાર્યકારી,ఆఫీషియేటింగ్
રેકોર્ડ બંધ,మనలో మనమాట
ઠીક છે (ઓ.કે.),సరే (O.K.)
લોકપ્રિય,అంబుడ్స్‌మన్
હિસાબ અનુદાન,ఖాతా మంజూరులో
માંગને લઈને,కోరిక మేరకు
ફરજ પર,విధి నిర్వహణలో
એક તરફ,ఏక పక్షంగా
રેખા પર,లైన్‌లో
વિશેષજ્ dutyનિર્દિર,ఆన్-స్పెషల్ డ్యూటీ
નોકરીની તાલીમ પર,ఉద్యోగ శిక్షణ లో
જવાબદારી,ఓనస్
ચાલુ દિવસ,ఓపెన్ డే
ખુલ્લી પદ્ધતિ,ఓపెన్ సిస్టమ్
ઉદઘાટન,తెరవడం
પ્રારંભિક સિલક,ప్రారంభ నిల్వ
ખુલવાનો સમય,తెరచు వేళలు
ખુલ્લું શિક્ષણ,ఓపెన్ లెర్నింగ్
ખુલ્લો પત્ર,ఓపెన్ లెటర్
ખુલ્લી યુનિવર્સિટી,ఓపెన్ యూనివర్శిటీ
કાર્યરત ખર્ચ,నిర్వహణ ఖర్చు
કામકાજક કર્મચારી,ఆపరేటింగ్ సిబ్బంది
સંચાલન,ఆపరేషన్
ક્રિયાશીલ,ఆపరేటివ్
મંતવ્ય,అభిప్రాయం
વિરોધ,వ్యతిరేకత
વિકલ્પ,ఎంపిక
મૌખિક,నోటి
હુકમ,ఆర్డర్
ઓર્ડર ચેક,ఆర్డర్ చెక్
અનામત હુકમ,రిజర్వేషన్ క్రమం
વટહુકમ,నిర్ణయం
સંગઠન,సంస్థ
સંગઠન -ચાર્ટ,వ్యవశ్థాపక పట్టిక
સંગઠક,నిర్వాహకుడు
લક્ષી,ఆధారిత
મૂળ,అసలైన
મૂળ વિભાગ,అసలు విభాగం
મૂળ વેચાણ ખત,ఒరిజినల్ సేల్ డీడ్
દેખીતી માલિક,అనియంత్రిత యజమాని
મહામારીનું એકદમથી ફાટી નીકળવું,అకస్మాత్తుగా వ్యాపించడం
સરંજામ ભથ્થું,దుస్తులను భత్యం
વિદાય લેતા સભ્ય,అవుట్గోయింగ్ సభ్యుడు
વિદાય કરતી ફાઈલ,అవుట్గోయింగ్ ఫైల్
ખર્ચ,వ్యయం
બહારનો ભાગ,అవుట్లెట్
રૂપરેખા,రూపురేఖలు
શણગારવું,Lo ట్లుక్
કોર્ટની બહાર,కోర్టు నుండి
જુનું પુરાણું,కాలాంతరం చెందింది
હુકમ બહાર,పనిచేయటంలేదు
છાપ ની બહાર,ముద్రణ నుండి
બદનામી,మలుపు తిరిగింది
વળાંક ફાળવણી,మలుపు కేటాయింపు
ચોકી,అవుట్‌పోస్ట్
ઉત્પાદન,అవుట్పుట్
સીધી ખરીદી,పూర్తిగా కొనుగోలు
આઉટસોર્સ,Our ట్‌సోర్స్
ઉત્કૃષ્ટ,అసాధారణ
વર્ષ કરતાં વધુ,వయస్సు కంటే ఎక్కువ
સમગ્ર,మొత్తం
સમગ્ર ખોટ,మొత్తం లోటు
વધારે પડતું કમાણી,ఓవర్ బిల్లింగ్
વધારે પડતી વસિયતનામું,అధిక ఛార్జ్
મુદતી,మీరిన
વધારે પડતો અંદાજ,అతిగా అంచనా
વધુ પડતો ખર્ચ,ఓవర్ హెడ్ ఛార్జ్
અતિશય,అతివ్యాప్తి
અતિ -અગ્રતા અગ્રતા,ప్రాధాన్యతను అధిగమించడం
અસ્વીકાર કરવો,ఓవర్-రూల్
દેખરેખ,పర్యవేక్షణ
અતિ સમય પગાર,ఓవర్ టైం పే
અતિ -મૂલ્યાંકન,ఓవర్‌వాల్యుయేషన్
માલિકી,యాజమాన్యం
પ packageકિંગ,ప్యాకేజీ
પેકેજ સોદો,ప్యాకేజీ ఒప్పందం
પેકિંગ અને ચિહ્નિત,ప్యాకింగ్ మరియు మార్కింగ్
પેકિંગ યાદી,ప్యాకింగ్ జాబితా
સંધિ,ఒప్పందం
પગાર,చెల్లించిన
ભરપાઈ થયેલી મૂડી,చెల్లింపుల మూలధనం
પત્રિકા,కరపత్రం
પેનલ,ప్యానెల్
કાગળ,కాగితం
પેરી,పారా
પેરામાઉન્ટ,పారామౌంట్
પિતૃ,తల్లిదండ్రులు
પેરેંટ,తల్లిదండ్రుల
પિતૃ કચેરી,మాతృ కార్యాలయం
શ્રેષ્ઠતા,అత్యద్బుతము
પાસુ,పారి పాసు
સમાનતા,పారిటీ
લોકસભા,పార్లమెంటు
ભાગ,భాగం
ખંડ ફાઇલ,పార్ట్ ఫైల్
આંશિક,పాక్షికం
સહભાગી,పాల్గొనండి
ચોક્કસ,ప్రత్యేకించి
વિગત,వివరాలు
વિભાજન,విభజన
ભાગીદાર,భాగస్వామి
ભાગીદારી -ખત,భాగస్వామ్య దస్తావేజు
આંશિક ચુકવણી,పార్ట్ చెల్లింపు
ભાગ સમય,పార్ట్ టైమ్
પક્ષ,పార్టీ
સમાન મૂલ્ય,సమాన విలువ
પસાર,పాస్
માર્ગ,పాసేజ్
પાસશ,పాస్వర్డ్
પેટન્ટ,పేటెంట్
આશ્રયદાતા,పోషకుడు
ચૂકવું,చెల్లించండి
બિલ ચુકવો,చెల్లించే బిల్లు
પગાર પ્રમાણપત્ર,పే సర్టిఫికేట్
પગાર -દિવસ,పే రోజు
ચૂકવનાર,చెల్లింపుదారు
ચુકવણીકાર,చెల్లింపుదారు
ચુકવણી,చెల్లింపు
ચૂકતે કરવું,చెల్లించండి
પગાર -હુકમ,పే ఆర్డర్
પગારપત્રક,పేరోల్
પગાર -ધોરણ,పే స్కేల్
નાણાકીય,ధనవి
શિક્ષાપાત્ર,శిక్ష
દંડ,శిక్షా స్మృతి
શિક્ષાત્મક વ્યાજ,శిక్షా వడ్డీ
શિક્ષા કરવી,జరిమానా విధించండి
દંડ,పెనాల్టీ
બાકી,పెండింగ్‌లో ఉంది
કલમ ડાઉન હડતાલ,పెన్ డౌన్ సమ్మె
પેન્શન,పెన్షన్
પેન્શનપાત્ર,పెన్షనబుల్
પેન્શનર,పెన్షనర్
પેન્શન યોજના,పెన్షన్ పథకం
વાર્ષિક,ఏడాదికి
વ્યક્તિ મુજબ,ప్రతి బేరర్‌కు
માથાદીઠ (= માથા દીઠ),తలసరి (= తలకి)
ટકા,శాతం
બારમાસી,శాశ్వత
અગ્રાધિકાર ખરીદી,ప్రిఫరెన్షియల్ కొనుగోలు
કામગીરી,ప్రదర్శించండి
કામગીરી,పనితీరు
સમયગાળો,కాలం
સામયિક,ఆవర్తన
સમીક્ષા હેઠળનો સમયગાળો,సమీక్షలో ఉన్న కాలం
જુબાની,పెర్జరీ
ખસી,ప్రోత్సాహకాలు
કાયમી,శాశ్వత
દરને દીઠ,ప్రతి మెన్సెం
સ્વીકાર્ય,అనుమతించదగినది
પરવાનગી,అనుమతి
પરમિટ,అనుమతి
મંજૂરી આપવી,అనుమతి
શાશ્વત,శాశ్వత
શાશ્વતતા,శాశ్వతత్వం
પર્કીઝિટ્સ (= પર્ક્સ),Perquisites (= ప్రోత్సాహకాలు)
અંગત,వ్యక్తి
વ્યક્તિગત સંપત્તિ,వ్యక్తిగత ఆస్తులు
અંગત ખત,వ్యక్తిగత బంధం
વ્યક્તિત્વ,వ్యక్తిత్వం
છૂપી વ્યક્તિ,Persona non grata
કર્મચારી,సిబ్బంది
કર્મચારી નીતિ,సిబ్బంది విధానం
પરિપ્રેક્ષ્ય,దృష్టికోణం
સમજાવટ,పర్సుయేషన్
પ્રસંગોચિત,సంబంధిత
વાંધો ઉઠાવવો,పెరెసల్
દાદ,పిటిషన్
અરજદાર,పిటిషనర్
તબક્કો,దశ
ફોટોગ્રાફ,ఛాయాచిత్రం
ફોટોસ્ટેટ,ఫోటోస్టాట్
પ્રત્યક્ષ તપાસ,భౌతిక తనిఖీ
ભૌતિક ખામી,శారీరక లోపం
ભૌતિક શિક્ષણ,శారీరక విద్య
શારીરિક રીતે વિકલાંગ,శారీరకంగా వికలాంగులు
ભૌતિક ખરાઈ,భౌతిక ధృవీకరణ
ટુકડો,పీస్‌మీల్
Pieceઘડ દર,ముక్క రేటు
યાત્રાળુ,యాత్రికుడు
પ્રાયોગિક કાર્યક્રમ,పైలట్ ప్రోగ్రామ్
પિન,పిన్
પ્લેસમેન્ટ સેવા,ప్లేస్‌మెంట్ సేవ
જન્મ સ્થળ,పుట్టిన స్థలం
કામનું સ્થાન,పనిచేసే ప్రదేశం
વાદી,వాది
યોજના,ప్రణాళిక
આયોજન,ప్రణాళిక
છોડ,మొక్క
ખેલાડી,ప్లేయర్
અરજી,అభ్యర్ధన
વકીલ,ప్లీడర్
વિનોદ,ప్రజాభిప్రాయ సేకరణ
આશય,ప్రతిజ్ఞ
પૂર્ણ સત્ર,హాజరు కావలసిన సభాసమావేశం
સુસ્પષ્ટ,ప్లీనిపోటెన్షియరీ
કથિત વિસ્તાર,పునాది ప్రాంతం
નીતિ,విధానం
રાજકીય પ્રવૃત્તિ,రాజకీయ కార్యకలాపాలు
મતદાન,ఎన్నికలో
પ્રદૂષણ,కాలుష్యం
રાજકીય,రాజకీయ
આયોજન,పూల్
પારફોલિ,పోర్ట్‌ఫోలియో
પદ,స్థానం
હકારાત્મક,అనుకూల
પદ,పోస్ట్
મુદ્યા પછીનું,పోస్ట్ డేటెడ్
હકીકત પછીની મંજૂરી,ఫాక్టో అనంతర అనుమతి
અનુગ્રાહી,పోస్ట్ గ్రాడ్యుయేట్
મરણોત્તર,మరణానంతర
પોસ્ટિંગ,పోస్టింగ్
પોસ્ટ મોર્ટમ પરીક્ષા,పోస్ట్ మార్టం పరీక్ష
મોકૂફ રાખવું,వాయిదా
પોસ્ટસ્ક્રિપ્ટ (પી.એસ.),పోస్ట్‌స్క్
શક્તિ,శక్తి
મુખત્યારનામું,పవర్ ఆఫ్ అటార్నీ
વ્યવહારુ,ఆచరణీయమైనది
વ્યવહાર,ప్రాక్టీస్
પૂર્વ -સદ,ప్రీ-ఆడిట్
સાવચેતી,ముందు జాగ్రత్త
પૂર્વવર્તી,పూర్వదర్శనం
સંકલ્પ,Precis
વિશિષ્ટ,ఖచ్చితమైనది
અટકાવવું,మూసివేయు
પૂર્વધારણા,ముందస్తు భావన
પુરોગામી,పూర్వీకుడు
મુખ્ય,ప్రధానమైనది
પૂર્વનિર્દી,ముందుమాట
પ્રાધાન્ય આપવું,ఇష్టపడండి
પૂર્વગ્રહ,పక్షపాతం
પ્રારંભિક,ప్రాథమిక
અકાળ,అకాల
હદ,ప్రాంగణం
પ્રીમિયમ,ప్రీమియం
અનુપૃષ્ટ,ప్రీపెయిడ్
પૂર્વસંધલ કાર્ડ,ప్రీపెయిడ్ కార్డ్
પૂર્વ-આયોજિત,ముందే ప్రణాళిక
Prepતરવું,ప్రిపోన్
પુનરાવર્તિત બિલ,ముందే రియోటెడ్ బిల్లు
પરમાધિકાર,హక్కు
વર્ણવવું,సూచించండి
