Bengali,English
জৈব সার,Organic manure
জৈবপদার্থ,Organic matter
জৈব নাইট্রোজেন (মাটি),Organic nitrogen (soil)
জৈব ফসফরাস,Organic phosphorus
জৈব মাটি,Organic soil
জৈব বর্জ্য,Organic wastes
জৈব,Organic
সংগঠিত বিপণন,Organised marketing
অর্গোজেনেসিস,Organogenesis
অর্গানোলেপটিক মূল্যায়ন,Organoleptic evaluation
অর্নিনথোলজি,Orninthology
গোঁড়া বীজ,Orthodox seed
অরথোগোনাল বহুবর্ষ সমীকরণ,Orthogonal polynomial equation
অসমোসিস,Osmosis
অসমোটিক প্রভাব,Osmotic effect
অসমোটিক সম্ভাবনা,Osmotic potential
প্রাদুর্ভাব,Out break
প্রজনন আউট,Out breeding
চুলা,Oven
ওভারউইন্টার,Overwinter
ওভারল্যাপিং প্রজন্ম,Overlapping generation
ডিম্বাশয়,Ovum
জারণ,Oxidation
অক্সিলোফাইটস,Oxylophytes
ওটস,Oats
তেল করতল,Oil palm
ওলিয়েন্ডার,Oleander
জলপাই,Olive
পেঁয়াজ,Onion
আফিম,Opium poppy
"প্রাচ্য বিমান, ইউরোপীয় বিমান গাছ","Oriental plane, european plane tree"
মোড়ক,Packing
প্যাডক,Paddock
জোড় সারি রোপণ,Paired row planting
স্বচ্ছলতা,Palatability
প্যানিকেল,Panicle
প্যারাসেন্ট্রিক ইনভার্সন,Paracentric inversion
প্যারামিটার,Parameter
পরজীবী,Parasite
পার্বিলিং,Parboiling
পেরেনচাইমা,Parenchyma
অভিভাবক শিলা,Parent rock
পারমানেন্ট খরা,Parmanent drought
পার্থেনোজেনেসিস,Parthenogenesis
আংশিক ফ্যাক্টর উত্পাদনশীলতা,Partial factor productivity
অংশগ্রহণমূলক গ্রামীণ মূল্যায়ন,Participatory rural appraisal
কণা ঘনত্ব,Particle density
প্যাসিভ শোষণ,Passive absorption
চারণভূমি,Pasture
চারণভূমি,Pasturization
পিসিআর (পলিমারেজ চেইন প্রতিক্রিয়া),PCR (polymerase chain reaction)
কৃষক কৃষিকাজ,Peasant farming
পিট (মাটি),Peat (soil)
পেড,Ped
পেডিসেল,Pedicel
বংশধর,Pedigree
পেডোজেনেসিস,Pedogenesis
পেডোলজি,Pedology
খোসা,Peel
খোসা ছাড়ছে,Peeling
পেলিটিং,Pelleting
পারকোলেশন,Percolation
বহুবর্ষজীবী,Perennial
পেরিকেন্ট্রিক ইনভার্সন,Pericentric inversion
পেরি-আরবান,Peri-urban
ব্যাপ্তিযোগ্যতা,Permeability
পারম্যাকালচার,Permaculture
স্থায়ী উইল্টিং পয়েন্ট (পিডব্লিউপি),Permanent wilting point (PWP)
দায়িত্বশীল সহগ,Permability coefficient
ব্যাপ্তিযোগ্যতা হার,Permeability rate
পারমিটার,Permeameter
অবিরাম ভেষজনাশক,Persistent herbicide
কীটনাশক,Pesticide
পেট্রোফাইট,Petrophyte
ফেজ,Phage
পর্যায়ক্রমে রোপণ,Phased planting
ফ্যাসমিড,Phasmid
ফেলোজেন,Phellogen
ফেনলিক যৌগিক,Phenolic compounds
ফেনোলজি,Phenology
ফেনোটাইপ,Phenotype
ফেরোমোন,Pheromone
Phloem,Phloem
ফসফেট স্থিরকরণ,Phosphate fixation
ফসফেট রক,Phosphate rock
ফসফেট দ্রবণীয়করণ,Phosphate solubilization
ফসফেট দ্রবীভূতকরণ,Phosphate solubilizing
ফসফেটাইড,Phosphatide
ফসফো-জিপসাম,Phospho-gypsum
ফসফোলিপিড,Phospholipid
ফসফোরিলেশন,Phosphorylation
ফটো স্পেকট্রোমিটার,Photo spectrometer
ফটোআউটোট্রফ,Photoautotroph
ফটোচোমিকাল বিক্রিয়া,Photochomical reaction
ফটোডেসেমপজিশন,Photodecemposition
ফটোমেট্রি,Photometry
ফটোমোরফোজেনেসিস,Photomorphogenesis
ফোটন,Photon
ফটো-জারণ,Photo-oxidation
ফোটোপিরিওড,Photoperiod
ফোটোপারিওডিজম,Photoperiodism
ফটোফসফোরিলেশন,Photophosphorylation
Photoreactivation,Photoreactivation
ফটোরিসেপ্টর,Photoreceptor
ফটোরস্পিরেশন,Photorespiration
সালোকসংশ্লেষণ,Photosynthesis
সালোকসংশ্লিষ্ট দক্ষতা,Photosynthetic efficiency
সালোকসংশ্লিষ্ট কোয়েটেন্ট,Photosynthetic quoitent
সালোকসংশ্লিষ্টভাবে,Photosynthetically
ফটোট্রোপিজম,Phototropism
ফিলোডি,Phyllody
ফিলোট্যাক্সি,Phyllotaxy
শারীরিক আবহাওয়া,Physical weathering
শারীরবৃত্তীয় ব্যাধি,Physiological disorder
শারীরবৃত্তীয় খরা,Physiological drought
শারীরবৃত্তীয় ক্ষতি,Physiological loss
শারীরবৃত্তীয় পরিপক্কতা,Physiological maturity
ফাইটোক্রোম,Phytochrome
ফাইটেক্সট্রাকশন,Phytoextraction
ফাইটোমাস,Phytomass
ফাইটোনম্যাটোড,Phytonematode
ফাইটোরিমেডিয়েশন,Phytoremediation
ফাইটোসিডারোফোর,Phytosiderophore
ফাইটোটক্সিক,Phytotoxic
ফাইটোট্রন,Phytotron
চিত্রগ্রন্থ,Pictograph
পাই ডায়াগ্রাম,Pie diagram
পাইজোমিটার,Piezometer
কলস চাষ,Pitcher farming
স্থান নির্ধারণ (সার),Placement (fertilizer)
প্লাসেন্টা,Placenta
প্ল্যাঙ্কিং,Planking
উদ্ভিদ প্রজনন,Plant breeding
উদ্ভিদ ঘনত্ব,Plant density
উদ্ভিদ বাস্তুশাস্ত্র,Plant ecology
উদ্ভিদ বৃদ্ধি প্রবর্তক,Plant growth promotor
উদ্ভিদ বৃদ্ধি নিয়ন্ত্রক,Plant growth regulator
উদ্ভিদ ভূমিকা,Plant introduction
উদ্ভিদ পুষ্টি,Plant nutrients
উদ্ভিদ পুষ্টি,Plant nutrition
উদ্ভিদ পৃথকীকরণ নিয়ন্ত্রণ,Plant quarantine regulation
উদ্ভিদ টিস্যু পরীক্ষা,Plant tissue test
বৃক্ষরোপণ ফসল,Plantation crops
রোপনকারী,Planter
রোপণ উপাদান,Planting material
রোপণ অনুপাত,Planting ratio
প্লাজমা,Plasma
প্লাজমা মেমব্রেমে,Plasma membrame
প্লাজমিড,Plasmid
প্লাজমোডেসমাটা,Plasmodesmata
প্লাজমোলাইসিস,Plasmolysis
প্লাস্টিকতা,Plasticity
প্লাস্টিকচার,Plasticulture
প্লাস্টিড,Plastid
প্লিওট্রপিক জিন,Pleiotropic gene
প্লট (পরীক্ষামূলক),Plot (experimental)
লাঙ্গল,Ploughing
প্লাও-সোল,Plough-sole
প্লাও-সোল প্লেসমেন্ট,Plough-sole placement
প্লুভিয়াল ভাত জমি,Pluvial rice lands
প্লুভিক,Pluvic
বায়ুসংক্রান্ত স্প্রেয়ার,Pneumatic sprayer
নিউমোটোফোর,Pneumatophore
পডজল মাটি,Podzol soil
পডজোলাইজেশন,Podzolization
পয়েন্ট মিউটেশন,Point mutation
পোইসন বিতরণ,Poisson distribution
পরাগরেেটর,Pollinator
পলিম্ব্রি,Polyembrony
পলিমারাইজেশন,Polymerization
পলিমারফিজম,Polymorphism
পলিস্পার্মি,Polyspermy
পলিটেন ক্রোমোজোম,Polytene chromosome
পোমোলজি,Pomology
জনসংখ্যা,Population
পোরোসিটি (ছিদ্র-স্থান),Porosity (pore-space)
উত্তরোত্তর পোস্ট,Post-emergence
ফসল পোস্ট,Post harvest
ফসল কাটার পরে চাষ,Post-harvest tillage
পটাসিয়াম শোষণ অনুপাত,Potassium absorption ratio
পটাসিয়াম স্থিরকরণ,Potassium fixation
সম্ভাব্য অম্লতা,Potential acidity
সম্ভাব্য ফসল ফলন,Potential crop yield
সম্ভাব্য বাষ্পীভবন,Potential evaporation
সম্ভাব্য বাষ্পীভবন,Potential evapotransformation
হাঁস -মুরগির চাষ,Poultry farming
প্রেরি,Prairie
প্রাক-বিয়ারিং পিরিয়ড,Pre-bearing period
বৃষ্টিপাতের পরিমাণ,Precipitation
নির্ভুল চাষ,Precision farming
যথার্থ কৃষি,Precision agriculture
শিকারী,Predator
প্রাক-উদাসীনতা,Pre-emergence
প্রাক-উদাসীনতা চিকিত্সা,Pre-emergence treatment
প্রিপ্লান্টিং চিকিত্সা,Preplanting treatment
প্রেসমুড,Pressmud
চাপ নতিমাত্র,Pressure gradient
মূল্য স্থিতিস্থাপকতা,Price elasticity
মূল্য তালিকা,Price index
প্রাথমিক সংস্কৃতি,Primary culture
প্রাথমিক বৃদ্ধি,Primary growth
প্রাথমিক চাষ,Primary tillage
প্রাইমার,Primer
প্রাইমিং (তামাক),Priming (tobacco)
আদিম পর্যায়,Primordial stage
প্রিওন,Prion
সম্ভাবনা,Probability
ক্ষত পরীক্ষা করা,Probe
সমস্যা মাটি,Problem soil
প্রক্রিয়াজাতকরণ,Processing
উতপাদন কার্যক্রম,Production function
প্রমোদ,Productivity
লাভ,Profit
বংশধর-পরীক্ষা,Progeny-testing
প্রগতিশীল কৃষক,Progressive farmer
প্রকল্প মূল্যায়ন,Project evaluation
প্রোকারিয়োট,Prokaryote
প্রচারক,Promotor
প্রফিল্যাকটিক স্প্রে,Prophylactic spray
মালিকানা চাষ,Proprietary cultivar
প্রোটেনড্রস,Protandrous
প্রোটিন,Protein
প্রোটিন ইঞ্জিনিয়ারিং,Protein engineering
প্রোটিন সিকোয়েন্সিং,Protein sequencing
প্রোটিন সংশ্লেষণ,Protein synthesis
প্রোটোমিক্স,Proteomics
প্রোটোগিনি,Protogyny
প্রোটোপ্লাজম,Protoplasm
প্রোটোট্রফ,Prototroph
প্রুসিক অ্যাসিড (এইচসিএন/ধুরিন),Prussic acid (HCN/dhurin)
সিউডোলেল,Pseudoallele
সিউডোহেরমাফ্রোডাইট,Pseudohermaphrodite
সাইকোমিটার,Psychrometer
পুডল,Puddle
দু: খিত মাটি,Puddled soil
পুডলিং,Puddling
পাল্পিং,Pulping
নাড়ি বীজ,Pulse seed
পালভারাইজেশন,Pulverization
পালভারাইজেশন (মাটি),Pulverization (soil)
তীব্র,Pungent
খাঁটি সংস্কৃতি,Pure culture
খাঁটি লাইন,Pure line
খাঁটি লাইন নির্বাচন,Pure line selection
পুর্গেটিভ,Purgative
পরিশোধন,Purification
বিশুদ্ধতা পরীক্ষা,Purity test
পাইরানোমিটার,Pyranometer
পাইরেজোমিটার,Pyregeometer
পাইরেহেলিওমিটার,Pyreheliometer
ধান,Paddy
পামারোসা,Palmarosa
পালমিরা পাম,Palmyra palm
পান্ডানাস,Pandanus
পেঁপে,Papaya
প্যারা ঘাস,Para grass
পার্সলে,Parsley
"পার্থেনিয়াম, (কংগ্রেস গ্রাস)","Parthenium, (congress grass)"
পাচৌলি,Patchouli
পীচ,Peach
"ময়ূর ফুল, স্বর্গের ফুল","Peacock flower, paradise flower"
নাশপাতি,Pear
মুক্তা বাজরা,Pearl millet
মটর,Peas
পিক্যান বাদাম,Pecan nut
পেনেল,Pennel
পেপিনো,Pepino
মরিচ,Pepper
পেরিল্লা,Perillla
পেরিউইঙ্কল,Periwinkle
পার্সিমন,Persimmon
ফালসা,Phalsa
অড়হর,Pigeonpea
পিম্পেরেল (আনাগালিস),Pimpernel (anagallis)
পাইন,Pine
আনারস,Pineapple
"পেস্তা, সবুজ বাদাম","Pistachio, green almond"
বরই,Plum
পয়েন্টযুক্ত লাউ,Pointed gourd
ডালিম,Pomegranate
পঙ্গম,Pongam
পপলার,Poplar
পপি,Poppy
পোর্টুলাকা,Portulaca
আলু,Potato
কাঁটা পোস্ত,Prickly poppy
"গর্বের ভারত, চীন গাছ","Pride of India, China tree"
প্রোসো মিললেট,Proso millet
সাইকেলিয়াম,Psyllium
পুলাসান,Pulasaan
পামকিন,Pumkin
পামেলো,Pummelo
আঁকা বাগ,Painted bug
টিয়া পাখি,Parrot
ময়ূর,Peacock
পড বোরার,Pod borer
পড ফ্লাই,Pod fly
নাড়ি বিটল,Pulse beetle
পাইরিলা,Pyrilla
প্যাথলজিস্ট,Pathologist
পেডোলজিস্ট,Pedologist
উদ্ভিদ ব্রিডার,Plant breeder
উদ্ভিদ রোগ বিশেষজ্ঞ,Plant pathologist
উদ্ভিদ ফিজিওলজিস্ট,Plant physiologist
পোমোলজিস্ট,Pomologist
প্রশ্ন 10,Q 10
কিউটিএল (পরিমাণগত বৈশিষ্ট্য লোকি),QTL (quantitative trait loci)
চতুর্ভুজ,Quadrat
চতুর্ভুজ প্রতিক্রিয়া,Quadratic response
চতুর্ভুজ ফসল,Quadruple cropping
গুণগত উত্তরাধিকার,Qualitative inheritance
মানের বীজ,Quality seed
পরিমাণগত জেনেটিক্স,Quantitative genetics
পরিমাণগত উত্তরাধিকার,Quantitative inheritance
কোয়ান্টাম বীজ,Quantum seed
পৃথকীকরণ,Quarantine
পৃথকীকরণ কীটপতঙ্গ,Quarantine pest
কোয়ার্টজ,Quartz
দ্রুত পরীক্ষা,Quick test
নিরবতা,Quiescence
কুইসেন্ট সেন্টার,Quiscent centre
কোয়েল,Quail
রাণী মৌমাছি,Queen bee
R মান,R value
রবি (শীত) ফসল,Rabi (winter) crop
রেসমে,Raceme
বিকিরণ,Radiation
র‌্যাডিকাল,Radicle
তেজস্ক্রিয়তা,Radioactivity
রেডিওবায়োলজি,Radiobiology
রেডিওমুনো অ্যাস,Radiommuno assay
রেডিওআইসোটোপ,Radioisotope
বৃষ্টির ফসল,Rain water harvesting
রেইনবো বিপ্লব,Rainbow revolution
বৃষ্টিপাত,Rainfall
বৃষ্টি,Rainfed
বৃষ্টি-গেজ,Rain-gauge
বর্ষাকাল,Rainy season
উত্থিত বিছানা,Raised bed
রাঞ্চিং,Ranching
Rancidy,Rancidity
এলোমেলোভাবে প্রশস্ত পলিমারফিক,Random amplified polymorphic
এলোমেলো সাধারন,Random sample
র্যান্ডমাইজেশন,Randomization
এলোমেলোভাবে ব্লক ডিজাইন,Randomized block design
পরিসীমা (পরিসংখ্যান),Range (Statistics)
রেঞ্জল্যান্ড,Rangeland
পরিসীমা পরিচালনা,Range management
দ্রুত গ্রামীণ মূল্যায়ন (আরআরএ),Rapid rural appraisal (RRA)
রেশন,Ration
রতুন,Ratoon
রেটুন ক্রপিং,Ratoon cropping
রিপার,Reaper
Recalcitrant বীজ,Recalcitrant seed
মন্দা চাষ,Recession farming
মন্দা পর্ব,Recession phase
বিরল,Recessive
রিচার্জ,Recharge
পারস্পরিক জিন,Reciprocal genes
পুনরুদ্ধার জমি,Reclaimed land
রিকম্বিন্যান্ট,Recombinant
রিকম্বিন্যান্ট ডিএনএ প্রযুক্তি,Recombinant DNA technology
পুনঃসংযোগ,Recombination
পুনঃনির্মাণ,Recon
পুনর্বিবেচনা জরিপ,Reconnaissance survey
পুনরাবৃত্ত পিতামাতা,Recurrent parent
পুনর্ব্যবহারযোগ্য বর্জ্য,Recyclable waste
লাল শৈবাল,Red algae
লাল ডেটা বই,Red data book
লাল মাটি,Red soils
অক্সিডাইজেশান ও সংকোচনের ক্ষমতা,Redox potential
হ্রাস নমুনা,Reduced sample
হ্রাস চাষ,Reduced tillage
চিনি কমানো,Reducing sugar
হ্রাস,Reduction
রেফারেন্স ফসল,Reference crop
প্রতিবিম্ব সহগ,Reflection coefficient
প্রতিচ্ছবি,Reflection
রিফ্লেক্সড স্ট্যামেন,Reflexed stamen
প্রতিসরাঙ্ক,Refractive index
রিফ্র্যাক্টোমিটার,Refractometer
পুনর্জন্ম,Regeneration
নিবন্ধিত বীজ,Registered seed
রেজোলিথ,Regolith
রিগ্রেশন,Regression
রিগ্রেশন সহগ,Regression coefficient
নিয়ন্ত্রক জিন,Regulator gene
আপেক্ষিক শস্য-তীব্রতা সূচক,Relative crop-intensity index
আপেক্ষিক ভিড় সহগ (কে),Relative crowding coefficient (K)
আপেক্ষিক বৃদ্ধির হার (আরজিআর),Relative growth rate (RGR)
আপেক্ষিক আর্দ্রতা (আরএইচ),Relative humidity (RH)
আপেক্ষিক স্প্রেড সূচক,Relative spread index
আপেক্ষিক জলের সামগ্রী,Relative water content
আপেক্ষিক আগাছা,Relative weed
আপেক্ষিক ফলন সূচক,Relative yield index
আপেক্ষিক ফলন মোট,Relative yield total
রিলে ক্রপিং,Relay cropping
স্বস্তি,Relief
রিমোট সেন্সিং,Remote sensing
শক্তির পুনর্নবীকরণযোগ্য উত্স,Renewable sources of energy
সংস্কার,Renovation
বিদ্বেষপূর্ণ,Repellent
প্রতিলিপি কাঁটাচামচ,Replication fork
প্রতিলিপি,Replication
রিপোর্টার জিন,Reporter gene
সারের অবশিষ্টাংশ,Residual effect of fertilizer
সারের অবশিষ্টাংশ,Residual effect of manure
অবশিষ্ট সোডিয়াম কার্বনেট,Residual sodium carbonate
অবশিষ্ট মাটির উর্বরতা,Residual soil fertility
অবশিষ্টাংশ,Residue
স্থিতিস্থাপকতা (ফসল),Resilience (crop)
রিসোর্স-ব্যবহার সূচকগুলি (আরইউআই),Resource-use indices (RUI)
শ্বাস প্রশ্বাস কুইওটেন্ট,Respiration quiotent
শ্বাস প্রশ্বাসের রঙ্গক,Respiratory pigments
শ্বাস প্রশ্বাসের ভাগ,Respiratory quotient
প্রতিক্রিয়া বক্ররেখা,Response curve
প্রতিক্রিয়া,Response
পুনর্বাসন নিউক্লিয়াস,Restitution nucleus
পুনরুদ্ধারকারী লাইন,Restorer line
সীমাবদ্ধতা এনজাইম,Restriction enzyme
সীমাবদ্ধতা খণ্ড,Restriction fragment
ফলাফল প্রদর্শন,Result demonstration
খুচরা বিক্রয়,Retailing
Retarder,Retarder
রেট্রোভাইরাস,Retrovirus
রিটেন,Retting
রাজস্ব,Revenue
বিপরীত জেনেটিক্স,Reverse genetics
বিপরীত রূপান্তর,Reverse mutation
রাইজোব্যাকটিরিয়া (পিজিপিআর),Rhizobacteria (PGPR)
Rhizodeposition,Rhizodeposition
রিজয়েড,Rhizoid
রাইজোম,Rhizome
রাইজোস্ফিয়ার,Rhizosphere
রাইবোসোম,Ribosome
রিকেটসিয়া জীবের মতো,Rickettsia like organisms
রিজ প্রাক্তন (রাইডার),Ridge former (ridger)
রিজ রোপণ,Ridge planting
রিজ টেরেস,Ridge terrace
রিজ পর্যন্ত,Ridge till
রিল ক্ষয়,Rill erosion
ঝুঁকি,Risk
আরএনএ মই,RNA Ladder
রক,Rock
দুর্বৃত্ত,Rogue
দুর্বৃত্ত,Roguing
মূল ফসল,Root crop
রুট এক্সিউডেটস,Root exudates
রুট গল নেমাটোড,Root gall nematode
মূল প্ররোচিত প্লাজমিড,Root inducing plasmid
রুট নোডুলস,Root nodules
রুটস্টক,Rootstock
গোলাপের রোগ,Rosette disease
রোসেট পলিমব্রনি,Rosette polyembryony
রোসেট ভাইরাস,Rosette virus
রোটারি টিলেজ,Rotary tillage
ঘূর্ণন চারণ,Rotational grazing
রাউগেজ,Roughage
সারি ফসল,Row crops
সারি ইন্টারক্রপিং,Row intercropping
আরটিএস পানীয়,RTS beverage
রানার,Runner
রান-অফ কৃষিকাজ,Run-off farming
রান অফ,Run-off
গ্রামীণ আঞ্চলিক ব্যাংক,Rural regional bank
মূলা,Radish
বৃষ্টি গাছ,Rain tree
কিসমিন,Raisin
রামবুটান,Rambutan
রাঙ্গুন লতা,Rangoon creeper
র‌্যাপিড,Rapeseed
রাস্পবেরি,Raspberry
ইঁদুর-লেজ মূলা,Rat-tail radish
বেত,Rattan
লাল সিডার (টুনা),Red cedar (toona)
লাল ক্লোভার,Red clover
লাল সিল্ক গাছ,Red silk tree
রিড ঘাস,Reed grass
রোডস ঘাস,Rhodes grass
রোডোডেনড্রন,Rhododendron
রুস,Rhus
ভাত,Rice
রিডজড লাউ,Ridged gourd
গোলাপ,Rose
গোলাপ বেরি,Rose berry
রোজমেরি,Rosemary
রাউন্ড লাউ,Round gourd
রাবার,Rubber
ইঁদুর,Rat
লাল খেজুর উইভিল,Red palm weevil
লাল কুমড়ো বিটল,Red pumpkin beetle
গণ্ডার পোকা,Rhinoceros beetle
ভাত Weevil,Rice weevil
স্যালাইন ক্ষারীয় মাটি,Saline alkali soil
লবণাক্ত মাটি,Saline soil
লবণাক্তকরণ,Salinization
লালা গ্রন্থি ক্রোমোজোম,Salivary gland chromosome
লবণ,Salt
লবণ-প্রভাবিত মাটি,Salt-affected soil
লবণ সূচক,Salt index
লবণের চাপ,Salt stress
লবণ সহনশীলতা,Salt tolerance
নমুনা,Sample
নমুনা ত্রুটি,Sampling error
স্যাম্পলিং ইউনিট,Sampling unit
নমুনা,Sampling
বালি,Sand
স্যান্ডি ক্লে,Sandy clay
স্যান্ডি লোম,Sandy loam
বেলে মাটি,Sandy soil
এসএপি,Sap
চারা,Sapling
স্যাপোনিফিকেশন মান,Saponification value
স্যাটেলাইট ডিএনএ,Satellite DNA
স্যাটেলাইট আগাছা,Satellite weed
স্যাচুরেটেড বাষ্প চাপ,Saturated vapour pressure
সাভানা,Savanna
স্ক্যাফোল্ড প্রোটিন,Scafold protein
স্কেপ,Scape
স্কারিফিকেশন,Scarification
স্কিয়ন,Scion
সাইফাইটস,Sciophytes
মৌসুমী চক্র,Seasonal cycle
মৌসুমী খরা,Seasonal drought
মৌসুমী উদ্ভিদ,Seasonal plant
গৌণ বৃদ্ধি,Secondary growth
গৌণ উদ্ভিদ পুষ্টি,Secondary plant nutrients
গৌণ উত্পাদনশীলতা,Secondary productivity
মাধ্যমিক চাষ,Secondary tillage
শেড,Sedge
বীজ জন্মগ্রহণকারী ছত্রাক,Seed borne fungus
বীজ শংসাপত্র,Seed certification
বীজ শক্ত করা,Seed hardening
বীজ চিকিত্সা,Seed treatment
বীজ-কাম-ফার্টিলাইজার ড্রিল,Seed-cum-fertilizer drill
চারা,Seedling
সিপেজ,Seepage
পৃথকীকরণ,Segregation
নির্বাচনযোগ্য চিহ্নিতকারী,Selectable marker
নির্বাচন চাপ,Selection pressure
নির্বাচনী ভেষজনাশক,Selective herbicide
নির্বাচনী সূচক,Selectivity index
স্ব সার,Self fertilization
স্বনির্ভরতা,Self sufficiency
স্ব পাতলা ক্ষমতা,Self thinning capacity
স্ব-ফলস্বরূপ,Self-fruitful
স্ব-অসম্পূর্ণতা,Self-incompatibility
স্বার্থপর ডিএনএ,Selfish DNA
আধা-শুকনো,Semi-arid
সংজ্ঞাবহ মূল্যায়ন,Sensory evaluation
সিপাল,Sepal
অনুক্রমিক ক্রপিং,Sequential cropping
সিরিয়াল হ্রাস,Serial dilution
সেরিকালচার,Sericulture
সেরোলজি,Serology
সিরাম,Serum
যৌন-সংকল্প,Sex-determination
সেক্স-লিঙ্কেজ,Sex-linkage
যৌন প্রচার,Sexual propagation
শীট ক্ষয়,Sheet erosion
শেলিং,Shelling
আশ্রয় বেল্ট,Shelter belt
স্বল্প দিনের উদ্ভিদ,Short-day plant
স্বল্প-তরঙ্গ বিকিরণ,Short-wave radiation
শাটল ভেক্টর,Shuttle vector
ভাইবোন,Sibling
সিকেল সেল অ্যানিমিয়া,Sickle cell anemia
সিগময়েড বক্ররেখা,Sigmoid curve
সংকেত অনুমান,Signal hypothesis
তাত্পর্য পরীক্ষা,Significance test
সিলেজ,Silage
সিলো,Silo
পলি,Silt
পলি দোআঁশ,Silt loam
সিলভিকালচার,Silviculture
ডুবে,Sink
ডুবে ক্ষমতা,Sink capacity
বোন ক্রোমাটিড,Sister chromatid
সাইট-নির্দিষ্ট পুষ্টিকর ব্যবস্থাপনা,Site-specific nutrient management
স্কিউ বিতরণ,Skewed distribution
সারি রোপণ এড়িয়ে যান,Skip row planting
স্লাইম ছাঁচ,Slime mould
ধীর মুক্তি সার,Slow-release fertilizer
কর্দম,Sludge
স্লারি,Slurry
স্মুথ ফসল,Smother crops
সামাজিক বনায়ন,Social forestry
সোড সংস্কৃতি,Sod culture
সোড,Sod
সোডিক মাটি,Sodic soil
সোডিয়াম শোষণ অনুপাত,Sodium absorption ratio
সোডিয়াম পাম্প,Sodium pump
নরম-কাঠের গ্রাফটিং,Soft-wood grafting
মাটি আনুগত্য,Soil adhesion
মাটির বায়ুচালনা,Soil aeration
মাটির সমষ্টি,Soil aggregate
মাটির ক্ষারতা,Soil alkalinity
মাটি সংশোধন,Soil amendment
মাটি বিশ্লেষণ,Soil analysis
মাটির জীববৈচিত্র্য,Soil biodiversity
মাটি জীববিজ্ঞান,Soil biology
মাটির শ্রেণিবিন্যাস,Soil classification
মাটি কলয়েড,Soil colloid
মাটির সংযোগ,Soil compaction
মাটি কন্ডিশনার,Soil conditioners
মাটি সংরক্ষণ,Soil conservation
মাটি ভূত্বক,Soil crust
মাটির অবক্ষয়,Soil degradation
মাটি ক্ষয়যোগ্যতা ফ্যাক্টর,Soil erodibility factor
মাটির উর্বরতা,Soil fertility
মাটি জেনেসিস,Soil genesis
মাটির স্বাস্থ্য,Soil health
মাটি দিগন্ত,Soil horizon
মাটির ম্যাক্রোর্গানিজম,Soil macroorganisms
মাটি পরিচালনা,Soil management
মাটির মাইক্রোবায়োলজি,Soil microbiology
মাটির অণুজীব,Soil microorganisms
মাটির আর্দ্রতা ঘাটতি,Soil moisture deficit
মাটি জৈব পদার্থ,Soil organic matter
মাটি পোরোসিটি,Soil porosity
মাটির উত্পাদনশীলতা,Soil productivity
মাটির প্রোফাইল,Soil profile
মাটির গুণমান,Soil quality
মাটির প্রতিক্রিয়া,Soil reaction
মাটি প্রতিরোধ,Soil resistance
মাটির লবণাক্ততা,Soil salinity
মৃত্তিকা বিজ্ঞান,Soil science
মাটি অসুস্থতা,Soil sickness
মাটি সিভিং,Soil sieving
মাটি সমাধান,Soil solution
মাটি জীবাণুমুক্ত,Soil sterilent
মাটির কাঠামো,Soil structure
মাটি সাসপেনশন,Soil suspension
মাটি পরীক্ষা,Soil testing
মাটির টেক্সচার,Soil texture
মাটির জলের সম্ভাবনা,Soil water potential
ভূগর্ভস্থ পানি,Soil water
সৌর ধ্রুবক,Solar constant
সৌর বিকিরণ,Solar radiation
সৌর বর্ণালী,Solar spectrum
সোলারাইজেশন,Solarization
একমাত্র ফসল,Sole crop
দ্রবণীয় সোডিয়াম শতাংশ,Soluble sodium percentage
দেহকোষ,Somatic cell
সোম্যাটিক ভ্রূণ,Somatic embryo
সোম্যাটিক হাইব্রিডাইজেশন,Somatic hybridization
জোরে আঘাত,Sorghum injury
এসওএস জিন,Sos gene
দক্ষিণ ব্লটিং,Southern blotting
ব্যবধান (উদ্ভিদ),Spacing (plant)
স্প্যাডিক্স,Spadix
স্পাথ,Spathe
বিশেষ ব্যবস্থা,Special arrangement
বিশেষ ফসল,Specialised cropping
বিশেষ কৃষক,Specialized farming
প্রজাতি,Species
নির্দিষ্ট ফসলের তীব্রতা সূচক,Specific crop intensity index
আপেক্ষিক গুরুত্ব,Specific gravity
নির্দিষ্ট আর্দ্রতা,Specific humidity
নির্দিষ্ট পাতার অঞ্চল,Specific leaf area
স্পার্মাটোজেনেসিস,Spermatogenesis
এস-ফেজ,S-phase
স্পাইক,Spike
স্পাইকলেট,Spikelet
স্পিন্ডল বুশ,Spindle bush
স্প্ল্যাশ ক্ষয়,Splash erosion
স্প্লিকিং,Splicing
বিভক্ত অ্যাপ্লিকেশন,Split application
বিভক্ত জিন,Split genes
স্প্লিট প্লট ডিজাইন,Split plot design
স্পঞ্জি টিস্যু,Spongy tissue
স্বতঃস্ফূর্ত মিউটেশন,Spontaneous mutation
স্পোর,Spore
স্প্রিংকলার সেচ,Sprinkler irrigation
স্পুডিং,Spudding
স্পার,Spur
স্পার বিয়ারিং,Spur bearing
স্কল,Squall
স্থিতিশীল এজেন্ট,Stabilizing agent
আদর্শ চ্যুতি,Standard deviation
প্রধান ফসল,Staple crop
কোডন শুরু করুন,Start codon
স্টার্টার সলিউশন,Starter solution
স্টেম বোরার,Stem borer
স্টেম-এন্ড,Stem-end
