Kannada,Assamese
ಗಟ್ಟಿಯಾಗುವುದು,কঠিন হোৱা
ಗರಿಷ್ಠ ರಂದ್ರ ಕಿರಣ,সৰ্বোচ্চ ছিদ্ৰযুক্ত ৰশ্মি
ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಗಾಮಾ ಕಿರಣ,অতি দ্ৰুত গামা ৰশ্মি
ತಪ್ಪಾಗಿ ನಿರ್ಣಯಿಸುವುದು,ভুল নিদান কৰা
"ಗಡಸುತನ, ನುಗ್ಗುವಿಕೆ","কঠিনতা, ভেদযোগ্যতা"
ಶ್ರವಣ ದೋಷ,শ্ৰৱণ ক্ষমতাত অক্ষমতা
ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಕ್ಷ-ಕಿರಣಗಳು,অতি দ্ৰুত এক্স-ৰে
"ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್","হাৰমনিক, হাৰমনিক, হাৰমনিক, হাৰমনিক"
"ಸಂವಾದಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ, ಗುಣಮಟ್ಟ","পাৰস্পৰিক বিশ্লেষণ, গুণগত মান"
ಸಂವಹನ,যোগাযোগ
ಹಾರ್ಟಿ ಅಂದಾಜು,হাৰ্টি আনুমানিক
ಹಾರ್ಟ್ಲಿ ಸರ್ಕ್ಯೂಟ್,হাৰ্টলি চাৰ্কিট
ಹೈಡ್ರೋಜನ್ ಬಾಂಬ್,হাইড্ৰজেন-বোমা
"ಶಿರೋನಾಮೆ, ಶಿರೋನಾಮೆ","শিৰোনাম, শিৰোনাম"
"ನೇರ ಪರಿಣಾಮ, ಮುಖಾಮುಖಿ ಘರ್ಷಣೆ","প্ৰত্যক্ষ প্ৰভাৱ, মুখৰ ওপৰত সংঘৰ্ষ"
ಶಾಖ,তাপ
ಬಿಸಿ,উত্তাপন কৰা
ಶಾಖ ತರಂಗ,তাপ তৰংগ
ಆಕಾಶಕಾಯ (ಶಾಖದ ಅಲೆ),আকাশী দেহ (তাপ তৰংগ)
ದೊಡ್ಡ ನ್ಯೂಕ್ಲಿಯಸ್,ডাঙৰ নিউক্লিয়াছ
ದೀರ್ಘ ಜೋಡಣೆ,দীঘলীয়া সংযোজন
"ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ","উচ্চতা, উচ্চতা, উচ্চতা"
ಎತ್ತರದ ಪರಿಣಾಮ,উচ্চতাৰ প্ৰভাৱ
ಹೀಟ್ಲರ್-ಲಂಡನ್ ವಿವಾದ,heitler-লণ্ডন বিবাদ
ಕುಂಡಲಿನಿ,কুণ্ডলিনী
ಸೂರ್ಯಕೇಂದ್ರಿತ,সূৰ্য্যকেন্দ্ৰিক
ಹೆಲ್ಮ್ಹೋಲ್ಟ್ಸ್ ಉಚಿತ ಶಕ್ತಿ,হেলমহল্ট মুক্ত শক্তি
ಹೆನ್ರಿ,হেনৰী
ಮುದ್ರಿಸಲಾಗಿದೆ,ছপা কৰা হৈছে
ಹರ್ಟ್ಜ್-ತರಂಗ,হাৰ্টজ-তৰংগ
ಹಜ್,হজ্জ
ಬೆಸ ಶಕ್ತಿ ಎಲೆಕ್ಟ್ರಾನ್‌ಗಳು,অদ্ভুত শক্তি ইলেক্ট্ৰন
ವೈವಿಧ್ಯಮಯ ವ್ಯಕ್ತಿಗಳು,বৈষম্যপূৰ্ণ চিত্ৰ
ವೈವಿಧ್ಯಮಯ,বিষমজাতীয়
"ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್, ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್","হেটেৰ’নিউক্লিয়াৰ, হেটেৰ’নিউক্লিয়াৰ"
ಹೀಸ್ಲರ್ ಮಿಶ್ರಲೋಹ,heisler মিশ্ৰণ
ಹೆಕ್ಸ್ ಅಕ್ಷ,হেক্স অক্ষ
"ಷಡ್ಭುಜೀಯ ಸ್ಫಟಿಕ, ಚತುರ್ಭುಜ ಸ್ಫಟಿಕ","ষড়ভুজ স্ফটিক, চতুৰ্ভুজ স্ফটিক"
ಸಣ್ಣ ಕ್ಯಾಮೆರಾ,ক্ষুদ্ৰ কেমেৰা
"ಥರ್ಮಾಮೆಟ್ರಿ, ಹೈಪರ್ಥರ್ಮಾಮೆಟ್ರಿ","থাৰ্মোমেট্ৰি, হাইপাৰথাৰ্মোমেট্ৰি"
"ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್, ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್","উচ্চ ভল্টেজ, উচ্চ ভল্টেজ"
"ರಂಧ್ರ, ರಂಧ್ರ, ರಂಧ್ರ","ফুটা, ফুটা, ফুটা"
ಹೊಲೊಗ್ರಾಮ್,হ&#39;ল&#39;গ্ৰাম
ಹೊಲೊಗ್ರಫಿ,হোলোগ্ৰাফী
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ","সমতা, সমতা"
"ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ","সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়"
ಹುಕ್ ಕಾನೂನು,হুকৰ আইন
ಸಮತಲ,অনুভূমিক
"ಅಶ್ವಶಕ್ತಿ, ಅಶ್ವಶಕ್ತಿ","ঘোঁৰাৰ শক্তি, অশ্বশক্তি"
ಆತಿಥ್ಯ,আতিথ্য
ಬಿಸಿ ಬ್ಯಾಂಡ್,হট বেণ্ড
ಸೂಪರ್ ಶಕ್ತಿ ವಾಹಕ,চুপাৰ শক্তি বাহক
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಎಲೆಕ್ಟ್ರಾನ್,উচ্চ শক্তিৰ ইলেক্ট্ৰন
ಬಣ್ಣದ ಛಾಯೆ,ৰঙৰ ছাঁ
"ಹಮ್, ನಾವು","হুম, আমি"
"ಉಚ್ಚಾರಣೆ, ತೇವಗೊಳಿಸುವಿಕೆ","কৃত্ৰিমতা, আৰ্দ্ৰতা"
ಆರ್ದ್ರಕ,humidor
"ಆರ್ದ್ರತೆ, ಆರ್ದ್ರತೆ","আৰ্দ্ৰতা, আৰ্দ্ৰতা"
ಹೈಜೆನ್ಸ್ ಕಾನೂನು,huygens আইন
ಹೈಬ್ರಿಡ್,হাইব্ৰিড
ಹೈಬ್ರಿಡೈಸೇಶನ್,সংকৰকৰণ
ಹೈಡ್ರಾಲಿಕ್,"হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক"
"ಹೈಡ್ರೊಡೈನಾಮಿಕ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್","হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক"
"ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್","হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স"
ಹೈಡ್ರೋಜನ್ ವಸ್ತು,হাইড্ৰজেন পদাৰ্থ
ಜಲವಿಜ್ಞಾನ,জলবিজ্ঞান
ಜಲ ಮಂಡಳಿ,ৱাটাৰ বৰ্ড
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್,হাইড্ৰষ্টেটিক
"ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್, ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್","হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স"
"ಹೈಗ್ರೋಮೀಟರ್, ಆರ್ದ್ರಮಾಪಕ","হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ"
ಹೈಗ್ರೋಮೆಟ್ರಿ,হাইগ্ৰ&#39;মেট্ৰি
ಹೈಗ್ರೋಮೀಟರ್,হাইগ্ৰ&#39;মিটাৰ
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್,হাইগ্ৰ&#39;স্কোপিক
ಹೈಪರ್ಬೋಲಿಕ್,হাইপাৰবলিক
ಹೆಚ್ಚಿನ ಚಾರ್ಜ್ ಹೈಪರ್ ಚಾರ್ಜ್,উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ
ಸೂಕ್ಷ್ಮ,নূন্যতম
ದೀರ್ಘ ದೃಷ್ಟಿ,দীঘলীয়া দৃষ্টি
ಹೈಪರ್ರಾಣಿ - ನ್ಯೂಕ್ಲಿಯಸ್,hyperrani - নিউক্লিয়াস
ಹೈಪರಾನ್,হাইপাৰন
ಶಬ್ದಾತೀತ,supersonic
ಸೂಪರ್ ಆಕಾಶ,চুপাৰ আকাশ
ಕಲ್ಪನೆ,অনুমান
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ","কাল্পনিক, কাল্পনিক"
ಕುದಿಯುವ ಬಿಂದು,উতলাংক
ನಿದ್ರಾಹೀನತೆ,নিদ্ৰাহীনতা
ಮಂಜುಗಡ್ಡೆ,বৰফ
ಐಸ್-ಸ್ಫಟಿಕ,বৰফ-স্ফটিক
ಆದರ್ಶ,আদৰ্শ
ಆದರ್ಶೀಕರಿಸಲಾಗಿದೆ,আদৰ্শগত
"ಒಂದೇ, ಒಂದೇ, ಅವಿಭಾಜ್ಯ","একে, একে, অবিচ্ছেদ্য"
"ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ","চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ"
"ಗುರುತಿನ ದಾರಿದೀಪ, ಗುರುತಿನ ದಾರಿದೀಪ","চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন"
"ಒಂದೇ, ಒಂದೇ, ಸರ್ವವ್ಯಾಪಿ, ಪ್ರತ್ಯೇಕತೆ","একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব"
ಕೆಲಸವಿಲ್ಲದ,কৰ্মহীন
"ನಿಷ್ಕ್ರಿಯ ಸಮಯ, ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷೆಯ ಸಮಯ","নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়"
ಉರಿಯಲು,জ্বলোৱা
ಇಗ್ನೈಟರ್,igniter
ದಹನ,ইগনিচন
ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ,নিৰ্দেশনাক অৱজ্ঞা কৰা
ಪ್ರಕಾಶ ಸಾಂದ್ರತೆ,আলোকসজ্জা ঘনত্ব
ಪ್ರಕಾಶಕ,ইলুমিনেটৰ
ಪ್ರಕಾಶಕ,ইলুমিনেটৰ
ಪ್ರಕಾಶಮಾನ ಮಾಪಕ,আলোকসজ্জা গেজ
ಪ್ರಕಾಶಕ,ইলুমিনেটৰ
ಪ್ರತಿಬಿಂಬ,প্ৰতিফলন
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ","কল্পিত, কাল্পনিক, কাল্পনিক"
ಮುಳುಗಿದ ವಸ್ತು,ডুব যোৱা বস্তু
ಮುಳುಗುವಿಕೆ,বিসৰ্জন
ಪ್ರತಿರೋಧ ನುಗ್ಗುವಿಕೆ,ইম্পিডেন্স অনুপ্ৰৱেশ
"ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಘರ್ಷಣೆ, ಮರುಕಳಿಸುವಿಕೆ","প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান"
ಪರಿಣಾಮ ಪರಿಣಾಮ,ইমপেক্ট ইফেক্ট
ಪ್ರತಿರೋಧ,ইম্পিডেন্স
ಆಘಾತಕಾರಿ,আচৰিত
ಅನ್ವಯಿಸಿದ ಒತ್ತಡ,প্ৰয়োগ কৰা চাপ
"ತುಂಬಿದ, ಎಂಬೆಡೆಡ್","impregnated, সন্নিৱিষ্ট কৰা"
ಉದ್ವೇಗ,impulse
ಅಶುದ್ಧ,অশুদ্ধ
ಬಾಹ್ಯ ವಾಹಕತೆ (ಬಾಹ್ಯ ವಾಹಕತೆ),অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা)
ಕೇಳಿಸುವುದಿಲ್ಲ,অশ্ৰাব্যতা
ಕೇಳಿಸುವುದಿಲ್ಲ,অশ্ৰাব্য
ಪ್ರಕಾಶಮಾನ,ইনকাণ্ডেচেণ্ট
ಪ್ರಕಾಶಮಾನ,ইনকাণ্ডেচেণ্ট
ರಾಪ್ಸೋಡಿಕ್,ৰেপচ&#39;ডিক
ಮುಂಬರುವ,আগন্তুক
ಅಸಂಕುಚಿತತೆ,অসংকোচনীয়তা
ಹೆಚ್ಚುತ್ತಿರುವ ಆಂದೋಲನ,বৃদ্ধি পোৱা দোলন
ಹೆಚ್ಚಿದ ಕಾಂತೀಯತೆ,বৃদ্ধি পোৱা চুম্বকত্ব
ಉಚಿತ ವಿತರಣೆ,বিনামূলীয়া বিতৰণ
"ಅನಂತ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, 4ಅನಿರ್ದಿಷ್ಟ","অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট"
"ಮಾರಕ, ಪಾಯಿಂಟರ್, 3 ಸೂಚ್ಯಂಕ","মাৰাত্মক, পইণ্টাৰ, 3index"
"ಪರೋಕ್ಷ, ಪರೋಕ್ಷ","পৰোক্ষ, পৰোক্ষ"
ಪ್ರೇರಿತ,অনুপ্ৰাণিত
"ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್","আগমন, প্ৰৰোচনা, প্ৰৰোচনা"
ಸ್ಪೂರ್ತಿದಾಯಕ,প্ৰেৰণাদায়ক
ಪ್ರೇರಕ,প্ৰেৰণাদায়ক
ಜಡತ್ವ,জড়তা
ಅಕ್ಷಯ ಮೂಲ,অক্ষয় উৎস
"ಅನಂತ, ಅನಂತ","অসীম, অসীম"
"ಅನಂತ, ಅನಂತ","অসীম, অসীম"
"ಅನಂತ, ಅನಂತ","অসীম, অসীম"
ಸುಡುವಿಕೆ,জ্বলনশীলতা
ದಹಿಸುವ,জ্বলনশীল
ಒಳಹರಿವು,ইনফ্ল&#39;
ಒಳಹರಿವು,ইনফ্ল&#39;
ಮಾಹಿತಿ,জাননী
ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ,অতি কম কম্পাঙ্ক
ಅತಿಗೆಂಪು,ইনফ্ৰাৰেড
ಕೇಳಿಸುವುದಿಲ್ಲ,অশ্ৰাব্য
ಅವ ಶ್ರಾವಿಕಿ,আভা শ্ৰবিকি
ಅಸಾಮರಸ್ಯ,অসামঞ্জস্যতা
ಭಿನ್ನವಾದ,disparate
ಆರಂಭಿಕ,প্ৰাৰম্ভিক
ಇಂಜೆಕ್ಷನ್,বেজী দিয়া
ನಮೂದಿಸಿ,প্ৰৱেশদ্বাৰ
"ಒಳ, ಒಳ, ಒಳ, ಒಳ","ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ"
"ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)","ইনপুট (n.), ইনপুট (v.)"
ಅಹಂಕಾರಿ,insolent
ಲೈವ್ಶನ್,লাইভচন
"ಅತ್ಯಲ್ಪ, ಅತ್ಯಲ್ಪ","তুচ্ছ, তুচ্ছ"
ಮೇಲ್ವಿಚಾರಣೆ,তত্বাৱধান
"ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ","সংস্থাপন, সংস্থাপন, সংস্থাপন"
ಕ್ಷಣ,মুহূৰ্ত
ಸೂಚನಾ,নিৰ্দেশনা
ಯಂತ್ರ,যন্ত্ৰ
ಯಾಂತ್ರಿಕ,যান্ত্ৰিক
"ಯಾಂತ್ರೀಕರಣ, ಜೋಡಣೆ","যান্ত্ৰিকীকৰণ, সমাবেশ"
"ನಿರೋಧನ, ನಿರೋಧನ","ইনচুলেটিং, ইনচুলেটিং"
ನಿರೋಧಕ,ইনচুলেটিং
"ನಿರೋಧನ, ನಿರೋಧನ, ನಿರೋಧನ","ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং"
"1ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ","১গোটা সংখ্যা, পূৰ্ণসংখ্যা"
ಸಮಗ್ರತೆ,সংহতিযোগ্যতা
"ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ","integral, পূৰ্ণসংখ্যা"
ಏಕೀಕರಣ,সংহতি
"ತೀವ್ರ, ಉಗ್ರ","তীব্ৰ, উত্তেজিত"
ತೀವ್ರತೆ,তীব্ৰকৰণ
"ಎಳೆತ, ವೇಗವರ್ಧನೆ","ট্ৰেকচন, ত্বৰণ"
"ತೀವ್ರತೆ, ತೀವ್ರತೆ, ತೀವ್ರತೆ","তীব্ৰতা, তীব্ৰতা, তীব্ৰতা"
ತೀವ್ರ,তীব্ৰ
ಪರಸ್ಪರ ಕ್ರಿಯೆ,ভাৱ-বিনিময়
ಪರಸ್ಪರ ಪರಮಾಣು,আন্তঃপৰমাণু
"ವಿನಿಮಯ, ವಹಿವಾಟು","বিনিময়, লেনদেন"
"ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ","আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা"
ಪರಸ್ಪರ ಅವಲಂಬಿತ,আন্তঃনিৰ্ভৰশীল
ಪರಸ್ಪರ ಪ್ರಸರಣ,পাৰস্পৰিক প্ৰসাৰণ
ಇಂಟರ್ಫೇಸ್ ಪುಟ,আন্তঃপৃষ্ঠ পৃষ্ঠা
ಅಡ್ಡ ಭರ್ತಿ,ক্ৰছ ভৰোৱা
ಇಂಟರ್ಫೇಸ್ ಕೋನ,আন্তঃপৃষ্ঠ কোণ
"ಹಸ್ತಕ್ಷೇಪ, ಅಡಚಣೆ, ಅಡಚಣೆ","হস্তক্ষেপ, হস্তক্ষেপ, বাধা"
ಇಂಟರ್ ಗ್ಯಾಲಕ್ಟಿಕ್,আন্তঃনক্ষত্ৰীয়
"ಒಳ, ಒಳ, ಒಳ (ವಿ.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)","inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)"
"ಸಿನಾಪ್ಸ್, ಸಿನಾಪ್ಸ್","synapse, চিনেপ্স"
"ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম"
ಇಂಟರ್ಮೆಟಾಲಿಕ್,আন্তঃধাতুৰ
"ಮಧ್ಯಂತರ, ಮಧ್ಯಂತರ","intermittent, মাজে মাজে"
ಅಂತರ ಅಣು,আন্তঃআণৱিক
ಆಂತರಿಕ,আভ্য়ন্তৰীণ
ಅಂತಾರಾಷ್ಟ್ರೀಯ,আন্তৰ্জাতিক
ತೆರಪಿನ,অন্তৰ্স্থলী
ಅಂತರಗ್ರಹ,আন্তঃগ্ৰহীয়
ಇಂಟರ್ಪೋಲೇಷನ್,আন্তঃপ্ৰক্ষেপণ
ಅರ್ಥಪೂರ್ಣತೆ,অৰ্থপূৰ্ণতা
"ಇಲೆಕ್ಟರ್, ಇಂಟರ್ಪ್ರಿಟರ್","নিৰ্বাচক, দোভাষী"
ಅಡ್ಡಿಪಡಿಸುವವನು,interrupter
ಛೇದಿಸುತ್ತಿದೆ,ছেদ কৰা
"ಛೇದಕ, ಛೇದನ, ಛೇದನ","ছেদ, ছেদ, ছেদ"
ಮಧ್ಯಂತರ,ব্যৱধান
ಅಂತರತಾರಾ,আন্তঃনক্ষত্ৰীয়
ತೆರಪಿನ,অন্তৰ্স্থলী
"ಅಂತರ, ಅಂತರ","ফাঁক, ফাঁক"
ಮುಚ್ಚಿ,বন্ধ
ಕೊನೆಯಲ್ಲಿ,অৱশেষত
ಪರಸ್ಪರ ಪರಮಾಣು,আন্তঃপৰমাণু
"ನಾಜ್ (ಆನುವಂಶಿಕವಾಗಿ), ಅಂತರ (ಆಂತರಿಕ)","নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)"
ಖಚಿತವಾಗಿ,নিশ্চয়
"ಆವಿಷ್ಕಾರ, ಆವಿಷ್ಕಾರ","উদ্ভাৱন, উদ্ভাৱন"
"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ","বিপৰীত, বিপৰীত, বিপৰীত"
"ವಿಲೋಮ, ವಿಲೋಮ","inversion, ওলোটা"
ಪ್ರತಿನಿಧಿಸಲು,প্ৰতিনিধিত্ব কৰা
"ವಿಲೋಮ, ವಿಲೋಮ","inverse, inverse"
ಬ್ಲೈಂಡ್,অন্ধ
ಪ್ರಕ್ಷುಬ್ಧ ದ್ರವ,টাৰ্বিড লিকুইড
ಅದೃಶ್ಯತೆ,অদৃশ্যতা
ಅಗೋಚರ,অদৃশ্য
ಅಯಾನು,আয়ন
ಅಯಾನಿಕ್,আয়নিক
ಅಯಾನೀಕರಿಸಬಲ್ಲ,আয়নীয়কৰণযোগ্য
"ಅಯಾನೀಕರಿಸಲು, ಅಯಾನೀಕರಿಸಲು","to ionize, আয়নীয়কৰণ কৰা"
"ಅಯಾನುಗೋಳ, ಅಯಾನುಗೋಳ","আয়নমণ্ডল, আয়নমণ্ডল"
ಅಯಾನುಗೋಳ,আয়নমণ্ডল
ಐರಿಸ್,আইৰিছ
ವಿಕಿರಣಗೊಂಡಿತು,বিকিৰণ কৰা
ವಿಕಿರಣ,বিকিৰণ
ಅಭಾಗಲಬ್ಧ,অযুক্তিকৰ
"ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ","অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়"
ಅನಿಯಮಿತ,যাদৃচ্ছিক
ಬದಲಾಯಿಸಲಾಗದ,অপ্ৰত্যাৱৰ্তনীয়
ತಿರುಗುತ್ತಿದೆ,ঘূৰ্ণনশীল
"ಐಸೊಟ್ರೊಪಿಕ್, ಐಸೊಟ್ರೊಪಿಕ್ ಕರ್ವ್","সমতাত্ত্বিক, সমৰূপী বক্ৰ"
ಸಪಾನ್ಟ್ರೋಪಿಕಲ್,সাপনট্ৰপিকেলি
"ನಾನು ಸಂಕೇತ, ನಾನು ಸಂಕೇತ","মই সংকেত দিওঁ, মই সংকেত দিওঁ"
"ಐಸೊಬಾರ್‌ಗಳು, ಐಸೊಟೋಪ್‌ಗಳು","আইছ’বাৰ, আইছ’ট’প"
"ಐಸೊಬಾರಿಕ್, ಸಮತೋಲಿತ, ಸಮತೋಲಿತ","সমবেৰিক, সুষম, সুষম"
"ಐಸೊಮೆಟ್ರಿಕ್ ಲೈನ್, ಐಸೊಟೋನಿಕ್ ಲೈನ್","সমমিতি ৰেখা, সমস্থানিক ৰেখা"
ಐಸೊ-ಅಯಾನಿಕ್,সম-আয়নিক
ಏಕರೂಪದ,সমৰূপী
ಸಿಂಕ್ರೊನಸ್ ಲೈನ್,ছিঙ্ক লাইন
ಸಿಂಕ್ರೊನಸ್ ವೇಗ,সমকালীন গতি
ಸಮಮಾಪನ,সমমিতি
ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್,সমবিভৱনশীল
ಸಮಾನ ಶಕ್ತಿಯುತ,সম-শক্তিশালী
"ಸಮಬಾಹು (v.), ಸಮದ್ವಿಬಾಹು ರೇಖೆ (ed.)","সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)"
"ಬೇರ್ಪಡಿಸಲು, (adj.), ಪ್ರತ್ಯೇಕಿಸಲು","to dissociate, (adj.), পৃথক কৰা"
"ಪ್ರತ್ಯೇಕ, ಪ್ರತ್ಯೇಕ, ಏಕ","বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
"ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ"
ಐಸೋಮರ್,আইছ&#39;মাৰ
ಐಸೋಮರ್,আইছ&#39;মাৰ
ಐಸೋಮೆರಿಸಂ,আইছ&#39;মেৰিজম
"ಸಮಮಾಪನ, ತ್ರಿಕೋನ, ಘನ, ಸಮಮಾಪನ","সমমিতি, ত্ৰিভুজ, ঘন, সমমিতিক"
ಐಸೊಮಾರ್ಫಿಸಮ್,সমৰূপতা
ಐಸೊಮಾರ್ಫಿಕ್,সমৰূপী
ಐಸೊಥರ್ಮ್,সমতাপ
ಐಸೊಥರ್ಮ್,সমতাপ
ಸಮಸ್ಥಾನಿಗಳು,আইছ&#39;ট&#39;প
ಸಮಸ್ಥಾನಿಗಳು,আইছ&#39;ট&#39;প
ಐಸೊಟ್ರೊಪಿಕ್,সমতলীয়
ವೃತ್ತಾಕಾರದ ರೇಖೆ,বৃত্তাকাৰ ৰেখা
ಐಸೊಮಾರ್ಫಿಸಮ್,সমৰূপতা
ಪುನರಾವರ್ತನೆ,পুনৰাবৃত্তি
ಆಂತರಿಕ ಅರೆವಾಹಕ,অন্তৰ্নিহিত অৰ্ধপৰিবাহী
ಜಾಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್,জাম ইন্টাৰফেৰ&#39;মিটাৰ
"ಎಳೆತ, ಮರುಕಳಿಸುವಿಕೆ","জৰ্ক, ৰিবাউণ্ড"
"ಜೆಟ್, ತಲೆ","জেট, মূৰ"
ಜೆಟ್-ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್,জেট-ৰকেট প্ৰপালচন
ಜೆ-ಜೆ ಜೋಡಣೆ,জে-জে কাপলিং
ಜಾಲಿ ಬಾಗಿದ,জোলি বেন্ট
ಜೌಲ್-ಶಾಖ,জুল-তাপ
ಜೌಲ್ಮೀಟರ್,জ্যুলেমিটাৰ
ಜೌಲ್-ಥಾಮ್ಸನ್ ಪರಿಣಾಮ,জোল-থমছন প্ৰভাৱ
ಜೌಲ್,জোল
"ಗುದ್ದಲಿ, ಜಿಗಿತ, ಕೊಳಲು","কুঠাৰ, জাম্প, বাঁহী"
ಒಪ್ಪಂದ,সন্ধি
ಸಂಗಮ ಸ್ಥಳ,সংগম স্থান
ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ,সঠিক চিলেবল
"ಕೇಶನಿಧಿ, ಸಾಮೀಪ್ಯ","কেসনিধি, সান্নিধ্য"
"ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್","কেলিডস্কোপ, কেলিডস্কোপ"
"ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್","কাপ্পা মেছনছ, কে-মেছনছ"
ಕ್ಯಾಥೋಡ್,কেথ&#39;ড
ಘನಯಾನ್,ঘানায়ান
ಕೆ-ಬ್ಯಾಂಡ್,কে-বেণ্ড
ಕೆ-ಕ್ಯಾಪ್ಚರ್,কে-কেপচাৰ
ಕೆ-ಗ್ರಾಹಕ,k-গ্ৰাহক
