Hindi,Tamil
संक्रिया-पंजी,செயல்பாட்டு பதிவு
संक्रिया सारणी,செயல்பாட்டு அட்டவணை
संक्रियात्मक प्रवर्धक,செயல்பாட்டு பெருக்கி
संक्रियात्मक परिभाषा,செயல்பாட்டு வரையறை
संक्रियात्मक अवकलित्र,செயல்பாட்டு வழித்தோன்றல்
संक्रियात्मक गतिकी,செயல்பாட்டு இயக்கவியல்
संक्रियात्मक समाकलित्र,செயல்பாட்டு ஒருங்கிணைப்பாளர்
संक्रियात्मक प्रक्रिया,செயல்பாட்டு செயல்முறை
कार्यकारी सज्जता,நிர்வாக நுணுக்கம்
कार्यकारी योग्यता,நிர்வாக தகுதி
संक्रियात्मक प्रणाली,செயல்பாட்டு அமைப்பு
संक्रिया इंजीनियरी,செயல்பாட்டு பொறியியல்
संक्रिया एकक,செயல்பாட்டு அலகு
क्रियात्मक विधान,செயல்பாட்டு சட்டம்
"प्रचालक, ऑपरेटर, संकारक","இயக்குபவர், இயக்குபவர், இயக்குபவர்"
प्रतिकूल वर्ण सिद्धांत,எதிர்மறை தன்மை கோட்பாடு
विरोधी,எதிர்ப்பாளர்
विरोधी बलयुग्म,எதிர் சக்தி
विरोधी आघूर्ण,எதிர் தருணம்
"विपरीत, सम्मुख","எதிர், எதிர்"
विपरीत घटना,எதிர் நிகழ்வு
विपरीत कला,மாறுபட்ட கலை
सम्मुख गर्तन्यास,முன் வேலை வாய்ப்பு
प्रति संकेत दिशा,சமிக்ஞை திசைக்கு
आप्टर (प्रकाशकीय स्वचालित परासन),ஆப்டர் (ஆப்டிகல் தானியங்கி அலைவு)
"प्रकाशिक, चाक्षुष","ஒளியியல், காட்சி"
प्रकाशिक अक्ष कोण,ஒளியியல் அச்சு கோணம்
प्रकाशिक अक्ष तल,ஒளியியல் அச்சு விமானம்
प्रकाशिक अक्ष,ஒளியியல் அச்சு
दृक् बिम्ब,காட்சி படம்
प्रकाशिक दीर्घवृत्त,ஒளியியல் நீள்வட்டம்
प्रकाशिक समावयवी,ஆப்டிகல் ஐசோமர்
दृक् विकिरण,காட்சி கதிர்வீச்சு
"चाक्षुषीय, प्रकाशीय, प्रकाशिक","காட்சி, ஒளியியல், ஒளியியல்"
प्रकाशीय विपथन,ஒளியியல் மாறுபாடு
प्रकाशिक अवशोषकता,ஒளியியல் உறிஞ்சுதல்
प्रकाशीय अवर्णकता,ஒளியியல் நிறமாற்றம்
ध्रुवण घूर्णकता,துருவமுனைப்பு
प्रकाशीय विषमदैशिकता,ஒளியியல் மாறுபாடு
प्रकाशीय विसंगति,ஒளியியல் ஒழுங்கின்மை
प्रकाशीय प्रतिमुखी,ஒளியியல் பிரதிபலிப்பு
प्रकाशिक साधित्र,ஒளியியல் சாதனம்
इष्टतम व्यूह धारा,உகந்த வரிசை மின்னோட்டம்
प्रकाशीय अगोलीय पृष्ठ,ஒளியியல் கோள மேற்பரப்பு
प्रकाशिक अक्ष,ஒளியியல் அச்சு
प्रकाशीय बैंच,ஆப்டிகல் பெஞ்ச்
प्रकाशीय बैंच कैमरा,ஆப்டிகல் பெஞ்ச் கேமரா
प्रकाशीय द्विस्थायिता,ஒளியியல் மாறுபாடு
प्रकाशीय शाखा,ஒளியியல் கிளை
प्रकाशीय केन्द्र (लेंस का),ஒளியியல் மையம் (லென்ஸின்)
प्रकाशिक लक्षण,ஒளியியல் தன்மை
प्रकाशी विलेपन,ஒளியியல் பூச்சு
प्रकाशीय संचार,ஒளியியல் தொடர்பு
प्रकाशिक तुलनित्र,ஒளியியல் ஒப்பீட்டாளர்
प्रकाशिक संग्राही,ஒளியியல் சேகரிப்பான்
"चाक्षुष स्थिरता, प्रकाशीय स्थिरता","காட்சி நிலைத்தன்மை, ஒளியியல் நிலைத்தன்மை"
प्रकाशिक नियतांक,ஒளியியல் மாறிலி
प्रकाशिक संपर्क,ஒளியியல் தொடர்பு
प्रकाशिक संशोधन,ஒளியியல் திருத்தம்
प्रकाशिक परिक्षेत्र,ஒளியியல் உறை
प्रकाशिक घनत्व,ஆப்டிகல் அடர்த்தி
प्रकाशिक गंभीरता,ஒளியியல் தீவிரம்
प्रकाशीय परावैद्युतांक,ஆப்டிகல் மின்கடத்தா குறியீடு
"प्रकाशीय विभेदन, चाक्षुष विभेदन, आप्टिकल विभेदन","ஒளியியல் தீர்மானம், காட்சி தீர்மானம், ஒளியியல் தீர்மானம்"
प्रकाशीय विवर्तन वेगमापी,ஆப்டிகல் டிஃப்ராஃப்ரக்ஷன் வேக மீட்டர்
प्रकाशीय डिस्क,ஒளியியல் வட்டு
प्रकाशिक परिक्षेपण,ஒளியியல் சிதறல்
प्रकाशिक दूरी,ஒளியியல் தூரம்
प्रकाशिक विरूपण,ஒளியியல் விலகல்
प्रकाशीय डॉप्लर प्रभाव,ஆப்டிகல் டாப்ளர் விளைவு
प्रकाशिक द्विक,ஒளியியல் இரட்டை
"चाक्षुष इलेक्ट्रॉन, प्रकाशिक इलेक्ट्रॉन","காட்சி எலக்ட்ரான், ஆப்டிகல் எலக்ட்ரான்"
प्रकाशीय इलेक्ट्रॉनिक विधि,ஒளியியல் மின்னணு முறை
प्रकाशिक अवयव,ஒளியியல் உறுப்பு
प्रकाशिक इमल्शन,ஆப்டிகல் குழம்பு
"प्रकाशीय उत्कर्ष, चाक्षुष उत्कर्ष","ஒளியியல் உருப்பெருக்கம், காட்சிப் பெருக்கம்"
प्रकाशी तंतु,ஆப்டிகல் ஃபைபர்
प्रकाशी तंतु केबल,ஆப்டிகல் ஃபைபர் கேபிள்
प्रकाशीय रूपण,ஒளியியல் பிரதிநிதித்துவம்
प्रकाशीय फिलटर,ஆப்டிகல் வடிகட்டி
प्रकाशिक समतल पट्टिका,ஆப்டிகல் விமான தட்டு
प्राशीय आवृत्ति,உள்ளூர் அதிர்வெண்
"प्रकाशीय कांच, आप्टिकल ग्लास","ஒளியியல் கண்ணாடி, ஒளியியல் கண்ணாடி"
प्रकाशीय प्रसंवादी,ஒளியியல் உரையாடல்
प्रकाशीय धुंध,ஆப்டிகல் மூடுபனி
दृष्टिभ्रम,பிரமைகள்
ध्रुवण अघूर्णकता,துருவமுனைப்பு
प्रकाशीय द्योतिका,ஆப்டிகல் லென்ஸ்
प्रकाशिक यंत्र,ஒளியியல் சாதனம்
प्रकाशीय व्यतिकरण,ஒளியியல் குறுக்கீடு
ध्रुवण प्रतीपन,துருவமுனைப்பு பின்னடைவு
प्रकाशिक समावयवी,ஆப்டிகல் ஐசோமர்
प्रकाशिक समावयवता,ஆப்டிகல் ஐசோமெரிசம்
प्रकाशीय लेन्स,ஆப்டிகல் லென்ஸ்
प्रकाशिक लीवर,ஆப்டிகல் நெம்புகோல்
आभासी दोलन,மெய்நிகர் அலைவு
प्रकाश परावर्तन निरोधक,எதிர்ப்பு பிரதிபலிப்பு ஒளி
प्रकाशिक रेखा स्पेक्ट्रम,ஆப்டிகல் லைன் ஸ்பெக்ட்ரம்
प्रकाशीय मेसर,ஆப்டிகல் மேசர்
प्रकाशीय मापन,ஒளியியல் அளவீடு
प्रकाशीय स्मृति,ஒளியியல் நினைவகம்
प्रकाशीय उल्का,ஒளியியல் விண்கல்
प्रकाशीय सूक्ष्ममापी,ஒளியியல் நுண்ணோக்கி
प्रकाशीय विधा,ஒளியியல் முறை
प्रकाशिक मॉडल,ஒளியியல் மாதிரி
प्रकाशिक आणविक स्पेक्ट्रम,ஒளியியல் மூலக்கூறு நிறமாலை
प्रकाशीय आघूर्ण,ஒளியியல் தருணம்
प्रकाशीय एकवर्णित्र,ஆப்டிகல் மோனோக்ரோமேட்டர்
प्रकाशिक शून्य वक्रता विधि,ஒளியியல் பூஜ்ஜிய வளைவு முறை
"प्रकाशीय अंक, चाक्षुष अंक","ஒளியியல் எண், காட்சி எண்"
प्रकाशीय युग्म,ஒளியியல் ஜோடி
प्रकाशीय लंबन,ஒளியியல் இடமாறு
प्रकाशीय प्राचलिक दोलित्र,ஆப்டிகல் அளவுரு ஆஸிலேட்டர்
प्रकाशीय दूरी,ஒளியியல் தூரம்
प्रकाशीय पथांतर,ஒளியியல் பாதை வேறுபாடு
प्रकाशीय कला संयुग्मन,ஒளியியல் கலை கலவை
प्रकाशिक फ़ोनान,ஆப்டிகல் ஃபோனான்
प्रकाशिक पालिशन,ஆப்டிகல் பாலிஷ்
प्रकाशिक मुद्रण,ஒளியியல் அச்சிடுதல்
प्रकाशीय प्रिज्म,ஆப்டிகல் ப்ரிஸம்
"प्रकाशीय प्रक्षेपण, चाक्षुष प्रक्षेपण, आप्टिकल प्रक्षेपण","ஆப்டிகல் ப்ரொஜெக்ஷன், விஷுவல் ப்ரொஜெக்ஷன், ஆப்டிகல் ப்ராஜெக்ஷன்"
प्रकाशिक गुणधर्म,ஒளியியல் பண்புகள்
प्रकाशीय पंपन,ஆப்டிகல் பம்ப்
प्रकाशिक उत्तापमापी,ஆப்டிகல் கலோரிமீட்டர்
प्रकाशिक उत्तपमिति,ஆப்டிகல் ஜெனிமெட்ரி
प्रकाशीय शमन,ஆப்டிகல் தணித்தல்
प्रकाशिक किरण अक्ष,ஒளிக்கற்றை அச்சு
प्रकाशिक अभिलेख,ஒளியியல் பதிவு
प्रकाशीय दिष्टकरण,ஒளியியல் திருத்தம்
प्रकाशीय निरूपण,ஒளியியல் பிரதிநிதித்துவம்
प्रकाशीय सज्जा,விளக்கு சாதனங்கள்
प्रकाशिक वलय लक्ष्यदर्शी,ஆப்டிகல் ரிங் டார்கெட்ஃபைண்டர்
ध्रुवण घूर्णन,துருவமுனைப்பு சுழற்சி
चाक्षुष घूर्णन विक्षेपण,காட்சி சுழற்சி விலகல்
ध्रुवण घूर्णन क्षमता,துருவமுனைப்பு சுழற்சி திறன்
चाक्षुष मानक्रम,காட்சி அளவு
प्रकाशीय संवेदन,ஆப்டிகல் சென்சிங்
प्रकाशीय दृष्टि,ஒளியியல் பார்வை
प्राकाशिक स्पेक्ट्रमलेखी विधि,ஆப்டிகல் ஸ்பெக்ட்ரோஸ்கோபி முறை
प्रकाशीय स्पेक्ट्रमिकी,ஆப்டிகல் ஸ்பெக்ட்ரோஸ்கோபி
प्रकाशीय स्पेक्ट्रम,ஆப்டிகல் ஸ்பெக்ட்ரம்
प्रकाशीय गोलीय पृष्ठ,ஒளியியல் கோள மேற்பரப்பு
"प्रकाशीय गुनिया, प्रकाशीय समकोण दर्शक यंत्र",ஆப்டிகல் துப்பாக்கி
प्रकाशीय अभिरंजन,ஒளியியல் கறை
प्रकाश का अध्यारोपण,ஒளியின் மேலோட்டம்
प्रकाशिक तंत्र,ஒளியியல் அமைப்பு
चाक्षुष ताप,காட்சி வெப்பம்
प्रकाशिक मोटाई,ஒளியியல் தடிமன்
प्रकाशीय अनुवर्तन,ஒளியியல் கண்காணிப்பு
"प्रकाशिक अवलि, चाक्षुष अवलि","ஆப்டிகல் பின்னல், காட்சி உவுலா"
प्रकाशीय संक्रमण,ஒளியியல் மாற்றம்
"चाक्षुष पारदर्शिता, प्रकाशिक पारदर्शिता","காட்சி வெளிப்படைத்தன்மை, ஒளியியல் வெளிப்படைத்தன்மை"
प्रकाशीय यमलन,ஒளியியல் மாறுபாடு
प्रकाशिक दृश्यदर्शी,ஆப்டிகல் வியூஃபைண்டர்
प्रकाशीय तरंग पथक,ஆப்டிகல் அலை பட்டை
"प्रकाशीय वेज, प्रकाशीय फान","ஆப்டிகல் ஆப்பு, ஆப்டிகல் ஃபேன்"
प्रकाशीय गवाक्ष,ஆப்டிகல் துளை
प्रकाशतः,வெளிப்படையாக
ध्रुवण घूर्णक,துருவமுனைப்பான்
ध्रुवण अघूर्णक,துருவமுனைப்பான்
प्रकाशतः ऋण,ஒளி கடன்
प्रकाशतः समतल,ஒளியியல் ரீதியாக தட்டையானது
प्रकाशतः समतल पृष्ठ,ஒளியியல் ரீதியாக தட்டையான மேற்பரப்பு
प्रकाशतः धन,லேசான பணம்
"प्रकाशिकी, प्रकाश विज्ञान","ஒளியியல், ஒளியியல்"
इष्टतम निर्णय,உகந்த முடிவு
इष्टतम कूटवाचन,உகந்த குறியாக்கம்
इष्टतम हैमिंग कूट,உகந்த ஹேமிங் குறியீடு
इष्टतम निवेश,உகந்த முதலீடு
इष्टतम पथ,உகந்த பாதை
इष्टतम उत्पाद मिश्रण,உகந்த தயாரிப்பு கலவை
इष्टतम प्रोग्रामन,உகந்த நிரலாக்கம்
इष्टतम मान,உகந்த மதிப்பு
इष्टतमत्व,உகந்த
इष्टतमत्व परीक्षण,உகந்த சோதனை
इष्टतमत्व निकष,உகந்த அளவுகோல்கள்
इष्टतमीकरण,தேர்வுமுறை
इष्टतमीकरण,தேர்வுமுறை
"अनुकूलतम, इष्टतम","உகந்த, உகந்த"
इष्टतम पता,உகந்த முகவரி
इष्टतम युग्मन,உகந்த இணைப்பு
इष्टतम अनुरंजन-काल,உகந்த தக்கவைப்பு நேரம்
अनुकूलतम मान,உகந்த மதிப்பு
इष्टतम उत्पाद,உகந்த தயாரிப்பு
प्रकाशध्वानिक,ஒளி ஒலியியல்
प्रकाशध्वानिक प्रभाव,ஒளிச்சேர்க்கை விளைவு
प्रकाशध्वानिकी,ஒளி ஒலியியல்
प्रकाश इलेक्ट्रॉनिकी,ஒளி மின்னணுவியல்
"दृष्टिमापी, आप्टोमीटर","சிட்டோமீட்டர், ஆப்டோமீட்டர்"
दृष्टिमिति,ஆஸ்டிஜிமாடிசம்
"प्रकाश-ध्वनित्र, आप्टोफ़ोन","ஒளி-ஒலி, ஆட்டோஃபோன்"
अथवा,அல்லது
"ओ आर गेट, अपि गेट","ஓ ஆர் கேட், உங்கள் கேட்"
मुख पथ,வாய்வழி பத்தியில்
नारंगी रंग,ஆரஞ்சு நிறம்
ऑरेन्ज स्पेक्ट्रममापी,ஆரஞ்சு நிறமாலை மானி
"खगोलीय गोला, खगोलीय बिम्ब","விண்ணுலகம், வானப் பொருள்"
"कक्षा, नेत्रख, नेत्रकोटर","சுற்றுப்பாதை, கண், கண்"
कक्षा विश्लेषण,வர்க்க பகுப்பாய்வு
कक्षा-अवयव,வர்க்க உறுப்பு
कक्षा-विस्तारक कुंड़ली,சுற்றுப்பாதை விரிவாக்க சுருள்
"ऑर्बिटल, कक्षक (सं, ), कक्षीय (वि, ), नेत्र कोटर, नेत्रख","சுற்றுப்பாதை, சுற்றுப்பாதை (எண், ), சுற்றுப்பாதை (V, ), கண், கண்"
कक्षीय,சுற்றுப்பாதை
कक्षीय कोणीय संवेग,சுற்றுப்பாதை கோண உந்தம்
कक्षीय स्तब्धिका,சுற்றுப்பாதை உணர்வின்மை
कक्षीय क्षय,சுற்றுப்பாதை சிதைவு
कक्षीय इलेक्ट्रॉन,சுற்றுப்பாதை எலக்ட்ரான்
कक्षीय ऊर्जा,சுற்றுப்பாதை ஆற்றல்
कक्षीय समीकरण,சுற்றுப்பாதை சமன்பாடு
कक्षीय अभिवाह,சுற்றுப்பாதை ஓட்டம்
कक्ष चुम्बकीय आघूर्ण संकारक,அறை மேக்னடிக் மொமண்டரி ஆபரேட்டர்
कक्षीय मॉडल,சுற்றுப்பாதை மாதிரி
कक्षक अघूर्ण,சுற்றுப்பாதை தருணம்
कक्षक गति,சுற்றுப்பாதை வேகம்
कक्षीय पैरिटी,சுற்றுப்பாதை சமநிலை
कक्षीय अवधि,சுற்றுப்பாதை காலம்
कक्षीय समतल,சுற்றுப்பாதை விமானம்
"नेत्रकोटर प्रवर्ध, नेत्रख प्रवर्ध",கண் மருத்துவ மண்டலம்
कक्षीय क्वांटम संख्या,சுற்றுப்பாதை குவாண்டம் எண்
कक्षीय परिक्रमण,சுற்றுப்பாதை புரட்சி
कक्षीय घूर्णन,சுற்றுப்பாதை சுழற்சி
कक्षीय वेग,சுற்றுப்பாதை வேகம்
"ऑर्बिटल तरंग फलन, कक्षकीय तरंग फलन","சுற்றுப்பாதை அலை செயல்பாடு, சுற்றுப்பாதை அலை செயல்பாடு"
कक्षकतः वर्जित,சுற்றுப்பாதையில் தடைசெய்யப்பட்டுள்ளது
"आरकेस्ट्रा, वृन्दवादन; वाद्यवृन्द","ஆர்கெஸ்ட்ரா, பிருந்தாவதன; இசைக்குழு"
"क्रम, कोटि, घात, मूलांक  समूहांक","ஆர்டர், ஆர்டர், பவர், ரேடிக்ஸ் குழு எண்"
प्रावस्था संक्रमण की कोटि,கட்ட மாற்றத்தின் அளவு
स्पेक्ट्रम की कोटि,ஸ்பெக்ட்ரம் வரம்பு
कोटि प्राचल,தர அளவுரு
आदेश परिपथ,கட்டளை சுற்று
क्रम अक्रम रूपान्तण,வரிசை மாற்றம்
"क्रम अक्रम संक्रमण, व्यवस्था-अव्यवस्था संक्रमण","வரிசை மாற்றம், ஏற்பாடு-கோளாறு மாற்றம்"
क्रमिक विन्यास,தொடர் கட்டமைப்பு
क्रमित प्रांत,வரிசைப்படுத்தப்பட்ட மாகாணங்கள்
क्रमित क्षेत्र,வரிசைப்படுத்தப்பட்ட புலம்
साधारण किरण,எளிய கற்றை
साधारण तरंग,எளிய அலை
साधारण कार्यचालन व्यय,சாதாரண வேலை செலவுகள்
"आर्गन, आर्गन बाजा","ஆர்கான், ஆர்கான் பாசா"
आर्गन-पाइप,ஆர்கான் குழாய்
आर्गन नली तंत्र,ஆர்கான் குழாய் அமைப்பு
कार्बनिक विद्युत-अपघट्य सेल,கரிம எலக்ட்ரோலைட் செல்
कार्बनिक-मंदित रिऐक्टर,கரிம மெதுவாக உலை
अभिविन्यास,நோக்குநிலை
अभिविन्यास द्वि-अपवर्तन,நோக்குநிலை இரட்டை ஒளிவிலகல்
अभिविन्यास निष्पत्ति,நோக்குநிலை வெளியீடு
अभिविन्यास अंक,நோக்குநிலை புள்ளிகள்
अभिविन्यासी ध्रुवण,நோக்குநிலை துருவமுனைப்பு
अभिविन्यासी ध्रुवणता,நோக்குநிலை துருவமுனைப்பு
अभिविन्यासी ध्रुवण,நோக்குநிலை துருவப்படுத்தல்
अभिविन्यस्त,சார்ந்த
अभिविन्यस्त अधिशोषण,நோக்குநிலை உறிஞ்சுதல்
अभिविन्यस्त संसूचक,நோக்குநிலை கண்டறிதல்
अभिविन्यस्त वर्गन संसूचक,சார்ந்த வகைப்பாடு கண்டறிதல்
"मुख, रंध्रु, द्वार","வாய், ஸ்டோமாட்டா, கதவு"
मूल बिन्दु,தோற்றப் புள்ளி
मूल नति,அசல் விகிதம்
मूल प्रविष्टि,அசல் நுழைவு
"मौलिक अभिलेख, प्रारंभिक अभिलेख","அசல் பதிவு, ஆரம்ப பதிவு"
मूल सिग्नल आवृत्ति,அசல் சமிக்ஞை அதிர்வெண்
ऑर्थोनाइट्रोजन,ஆர்த்தோனிட்ரோஜன்
आर्थोक्रोमेटिक (फ़िल्म),ஆர்த்தோக்ரோமடிக் (திரைப்படம்)
"आर्थोक्रोमेटिक पुनरूत्पादन, यथार्थ वर्ण पुनरूत्पादन","ஆர்த்தோக்ரோமடிக் இனப்பெருக்கம், உண்மையான தன்மை இனப்பெருக்கம்"
रूढ़ विलक्षणता,வழக்கமான ஒருமை
आर्थोरूप,ஆர்த்ரூப்
"लंब कोणीय, लांबिक","செங்குத்து கோணம், செங்குத்தாக"
लांबिक एन्टेना,ஆர்த்தோகனல் ஆண்டெனா
लंबकोणिक अक्ष,ஆர்த்தோகனல் அச்சு
स्वतंत्र आँकड़े,சுயாதீன புள்ளிவிவரங்கள்
लंबकोणीय प्रक्षेप,ஆர்த்தோகனல் திட்டம்
लांबिक समानयन,செங்குத்து சரிசெய்தல்
लांबिक योग,செங்குத்து யோகா
लम्बकोणीय महाकोष्ठिका,ஆர்த்தோகனல் செல்
लांबिक निकाय,ஆர்த்தோகனல் உடல்
लंबकोणीय संछेदी,ஆர்த்தோகனல் உணர்வு
लांबिक रूपांतरण,ஆர்த்தோகனல் மாற்றம்
"लंबकोणीयता, लांबिकता","orthogonality, perpendicularity"
लांबिकीकरण,அணிதிரட்டல்
लाम्बिकीकरण प्रक्रम,அணிதிரட்டல் செயல்முறை
लांबिकीकरण,அணிதிரட்டல்
ऑर्थोहीलियम तल,ஆர்த்தோஹீலியம் தளம்
ऑर्थोहाइड्रोजन,ஆர்த்தோஹைட்ரஜன்
"ऑर्थोआईकोनोस्कोप, ऑर्थिकोन","ஆர்த்தோ ஐகோனோஸ்கோப், ஆர்த்திகான்"
"ऑर्थो रूप, पैरा रूप","ortho form, para form"
ऑर्थो अणु,ஆர்த்தோ மூலக்கூறு
आर्थोफ़ोन,ஆர்த்தோபோன்
लम्ब अक्ष प्रिज़्म,செங்குத்து அச்சு ப்ரிஸம்
विषमलम्बाक्ष,ரோம்பஸ்
समचतुर्भुजी नियम,ரோம்பஸ் விதி
विषमलंबाक्ष सममिति,ஆர்த்தோகனல் சமச்சீர்
यथार्थदर्शी लेन्स,பூதக்கண்ணாடி
समकोणखंडी तन्त्र,வலது கோண அமைப்பு
दोलनी आवेश,ஊசலாடும் உந்துவிசை
दोलन करना,ஊசலாட வேண்டும்
दोलायमान पिंड,நகரும் உடல்
दोलनी परिपथ,ஊசலாட்ட சுற்று
दोलायमान क्रिस्टल पद्धति,ஊசலாட்ட படிக அமைப்பு
"दोलायमान धारा, दोलनी धारा","ஊசலாடும் மின்னோட்டம், ஊசலாடும் மின்னோட்டம்"
"दोलायमान चक्रिका पद्धति, दोलायमान डिस्क पद्दति","ஊசலாட்ட வட்டு அமைப்பு, ஊசலாட்ட வட்டு அமைப்பு"
दोलायमान आयन,ஊசலாடும் அயனிகள்
"दोलायमान धारा, दोलनी धारा","ஊசலாடும் மின்னோட்டம், ஊசலாடும் மின்னோட்டம்"
दोलायमान विश्व,நகரும் உலகம்
दोलन,அலைவு
दोलनी चुंबकत्वमापी,ஊசலாட்ட காந்தமானி
लोलक-दोलन,ஊசல் அலைவு
"दोलन सिद्धांत, दोलनवाद","அலைவு கோட்பாடு, அலைவுவாதம்"
दोलित्र,ஆஸிலேட்டர்
आवृत्ति वहन,அதிர்வெண் சுமந்து செல்லும்
दोलित्र-सामर्थ्य,ஊசலாடும் சக்தி
दोलनी परिपथ,ஊசலாட்ட சுற்று
दोलनी विसर्जन,ஊசலாட்டம் மூழ்குதல்
दोलनी विलोपन,ஊசலாட்ட அழிவு
दोलन-गति,அலைவு வேகம்
तरंग गतिकी दोलनी प्रकृति,அலை இயக்கவியல் அலைவு இயல்பு
दोलनी अपरूपण,ஊசலாட்ட வெட்டு
"दोलन-लेख, ऑसिलोग्राम","ஓசிலோகிராம், ஓசிலோகிராம்"
"दोलनलेखी, ऑसिलोग्राफ़","ஓசிலோகிராஃப், ஓசிலோகிராஃப்"
दोलनलेखी अभिलेख,ஊசலாட்ட பதிவு
"दोलन चित्रण, ऑसिलोग्राफ़ी","ஓசிலோகிராபி, ஓசிலோகிராபி"
दोलनमापी,அலைவுமானி
"दोलनदर्शी, ऑसिलोस्कोप","அலைக்காட்டி, அலைக்காட்டி"
आश्लेषी कक्षा,பகுப்பாய்வு வகுப்பு
आश्लेषी समतल,ஒளிச்சேர்க்கை விமானம்
आश्लेषी गोला,ஸ்க்லெரா
दोलन उल्लंघन,அலைவு மீறல்
दोलायमान निदर्श,நகரும் மாதிரி
परासरणमापी,ஆஸ்மோமீட்டர்
परासरणदर्शी,ஆஸ்மோஸ்கோப்
परासरण दाब,சவ்வூடுபரவற்குரிய அழுத்தம்
ऑटो इंजन,தானியங்கி இயந்திரம்
ऑटो-चक्र,தானியங்கு சுழற்சி
फ़्रेम असंगत,சட்ட சீரற்ற
अप्रयोज्य जैक,பயன்படுத்த முடியாத பலா
बहिरंश,வெளியேற்றம்
बाहरी ऐन्टेना,வெளிப்புற ஆண்டெனா
बाह्य ब्रैम्स्ट्रालुंग,வெளிப்புற பிராம்ஸ்ட்ராலுங்
"बाह्य कर्ण, बहिःकर्ण","வெளிப்புற காது, வெளிப்புற காது"
दूर सूचक,தூர சுட்டி
बाह्य खण्ड,வெளிப்புற பகுதி
संयोजकता इलेक्ट्रॉन,வேலன்ஸ் எலக்ட்ரான்கள்
बाह्य कार्य फलन,வெளிப்புற வேலை செயல்பாடு
बाह्यतम इलेक्ट्रॉन कोश,வெளிப்புற எலக்ட்ரான் ஷெல்
"अपगैसन, गैस निष्क्रमण","வாயுவாக்கம், வாயு வெளியேற்றம்"
निर्गमनी संकेत,வெளியீட்டு சமிக்ஞை
निर्गम कोष्ठ,வெளியீடு செல்
"निर्गम प्रद्वार, बाह्य बन्दरगार","வெளியேறும் வாயில், வெளி துறைமுகம்"
"निर्गत, निर्गम, उत्पादन, बहिर्वेश","வெளியீடு, வெளியீடு, வெளியீடு, வெளியேற்றம்"
निर्गम द्वार,வெளியேறும் வாயில்
निर्गम प्रतिबाधा,வெளியீடு மின்மறுப்பு
निर्गम मापी,வெளியீட்டு அளவுகோல்
निर्गम मानीटर,வெளியீடு மானிட்டர்
निर्गम शक्ति,வெளியீட்டு சக்தி
निर्गम नियमन,பிரச்சினை ஒழுங்குமுறை
निर्गम टर्मिनल,வெளியீடு முனையம்
"निर्गम परिणामित्र, निर्गम ट्रान्सफ़ार्मर","வெளியீடு மின்மாற்றி, வெளியீடு மின்மாற்றி"
निर्गम कुंडलन,வெளியீடு சுருள்
"बाहरी प्रसारण, (स्टूडियो) बाह्य प्रसारण","வெளிப்புற ஒலிபரப்பு, (ஸ்டுடியோ) வெளிப்புற ஒலிபரப்பு"
"अवन, बंदचूल्हा, आवा","அடுப்பு, அடுப்பு, அடுப்பு"
कारछत ऐन्टेना,karchat ஆண்டெனா
अतिसंपीडन,மிகை அழுத்தம்
अति युग्मन,மிகை இணைப்பு
अति उत्तेजन,மிகை தூண்டுதல்
अतितापन,அதிவெப்பநிலை
अधिमॉडुलन,மிகைப்படுத்தல்
अधिविभव,அதிக திறன் கொண்ட
अधिक्रमवीक्षण,மேற்பார்வை
अतिक्रमण,அத்துமீறல்
अधिवोल्टता,அதிக மின்னழுத்தம்
"अतिकाल प्रभावन, अधिकाल प्रभावन",காலப்போக்கில் விளைவு
अधिगुच्छन,அதிக கூட்டம்
अतिशीतन,supercooling
अतिसंशोधित,மிகவும் மாற்றியமைக்கப்பட்டது
"अधिआकलन, अत्यनुमान","மிகை மதிப்பீடு, மதிப்பீடு"
अत्यभिज्ञात समीकरण,நன்கு அறியப்பட்ட சமன்பாடு
अति व्यवस्थित योजना,மிகவும் முறையான திட்டமிடல்
क्षितिजपार रेडार,ஸ்கைலைன் ரேடார்
समग्र क्षीणन,ஒட்டுமொத்த தேய்மானம்
समग्र दक्षता,ஒட்டுமொத்த செயல்திறன்
समग्र हानि,ஒட்டுமொத்த இழப்பு
समग्र विशिष्ट आवेग,ஒட்டுமொத்த குறிப்பிட்ட தூண்டுதல்
समग्र तंत्र,ஒட்டுமொத்த அமைப்பு
समग्र तंत्र-विलंबकाल,ஒட்டுமொத்த கணினி தாமதம்
सर्वागी प्रतिचयनानुपात,ஒட்டுமொத்த மாதிரி விகிதம்
अतिधमन,உயர் இரத்த அழுத்தம்
"मेघाच्छादन, मेघाच्छन्न","மேகம், மேகமூட்டம்"
अत्यभिसरण,ஒன்றிணைதல்
अतिक्रांतिक,தீவிர விமர்சனம்
अतिक्रांतिक बंधन,தீவிர பிணைப்பு
अति अवमंदित,மிகவும் மனச்சோர்வு
अति अवमंदित धारामापी भूकंपलेखी,சூப்பர் damped கால்வனோமீட்டர் நில அதிர்வு வரைபடம்
अतिअवमंदन,அதிக தணிப்பு
अतिमात्रा,அதிக அளவு
अत्यनुमानित ताप संशुद्धि,கணிக்கக்கூடிய வெப்ப திருத்தம்
अधिप्रसरित नॉजल,சூப்பர்சார்ஜ் செய்யப்பட்ட முனை
अतिप्रभावाधीन,மேலெழுந்தவாரியாக
