Kannada,Odiya
ಬಹುಕೋಪಾಪಿಟೇಟ್,ମଲ୍ଟିକୋଷ୍ଟେଟ୍ |
ಬಹುಕಾಲ,ବହୁଗୁଣ |
ಮಲ್ಟಿಲೋಡ್ - 375,ମଲ୍ଟିଓଲ୍ - 375
ಮಲ್ಟಿನ್ಯೂಕ್ಲೇಟ್,ବହୁ ଚକ୍କରେଟ୍ |
ಮಲ್ಟಿವ್ಯುಲಾಟಾ ಟೆರೆಸ್ಟ್ರೆಸ್,Multiovulae terring
ಬಹು -ವ್ಯಾಪ್ತಿಯ,Multiovulate
ಬಹುತ್ವ,ମଲ୍ଟିପାରିତତା |
ಬಹುಕಾಲದ,ବହୁମୂଷିତ
ಬಹುಕಾಲದ,ବହୁମୂଷିତ
ಬಹು ಆಲೀಲ್,ଏକାଧିକ ଆଲେଲ୍ |
ಬಹು ಅಲಲಾತಿ,ଏକାଧିକ ଆଲୋଲିଜିମ୍ |
ಬಹು ವಿದಳನ,ଏକାଧିକ ଫିସିଅନ୍ |
ಬಹು ಅಂಡೋತ್ಪತ್ತಿ ಭ್ರೂಣ ವರ್ಗಾವಣೆ ತಂತ್ರ (MOET),ଏକାଧିକ ଅଣ୍ଡୁଲୁଲେସନ୍ ଏକୁଡୁ ସ୍ଥାନାନ୍ତର କ techni ଶଳ (ମୋଟ୍)
ಗುಣಾಕೃತಿ,ଗୁଣନ
ಗುಣಾಕಾರ ಬೆಳವಣಿಗೆ,ଗୁଣନ ଅଭିବୃଦ୍ଧି
ಮಲ್ಟಿಪೋಲಾರ್ ನರ ಕೋಶ,ମଲ୍ଟିପୁଲାର୍ ସ୍ନାୟୁ ସେଲ୍ |
ಬಹು ಧಂಡ,ମଲ୍ଟିପୁଲାର୍ ନାଉରନ୍ |
ವಿವಿಧೋದ್ದೇಶ ಸಾಧನ,ବାଦ୍ୟଯନ୍ତ୍ର |
ಮರಿಹುಳು,ମୂର୍ତ୍ତି
ಮಣ್ಣಾದ,ମୁରେନିନ୍
ಮಸ್ಕಾ ಡೊಮೆಸ್ಟಿಕಾ,ମୁସ୍କା ଡେମେଷ୍ଟିକା |
ಕಸ,ମୁସିପିଡା |
ಸ್ನಾಯು ನಡು,ମାଂସପେଶୀ ଫାଇବର |
ಸ್ನಾಯು ವಿಶ್ರಾಂತಿ,ମାଂସପେଶୀ ଆରାମ |
ಸ್ನಾಯು ಅಂಗಾಂಶ,ମାଂସପେଶୀ ଟିସୁ |
ಸ್ನಾಯು,ମାଂସପେଶୀ |
ಸ್ನಾಯುಗಿಡ ಡಿಸ್ಟ್ರೋಫಿ,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
ಸ್ನಾಯುಗಿಡ ಡಿಸ್ಟ್ರೋಫಿ,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
ಸ್ನಾಯು ಕಾಲು,ମାଂସପେଶୀ ପାଦ |
ಸ್ನಾಯುವಿನ ಚಲನೆ,ମାଂସପେଶୀ ଆନ୍ଦୋଳନ |
ಸ್ನಾಯುಗೂಡಿಕೆ,ମାଂସପେଶୀ ଟେନସନ |
ಸ್ನಾಯು,ମୁସ୍କୁଲାରିସ୍ |
ಮಸ್ಕ್ಯುಲಾರಿಸ್ ವಿಪರೀತ,ମୁସ୍କୁଲାର୍ ଏକ୍ସଟ୍ରାମା |
ಸ್ನಾಯು,ମୁସାବୁଲ୍ଟର
ಅಣಬೆ,ମୂଷା
ಮಸ್ಸೆಲ್,ମୁସେଲ
ರೂಪಾಂತರ,ମୁଟାଗେନ୍ |
ರೂಪಾಂತರಿತ ಆಲೀಲ್,ମ୍ୟୁଟାଣ୍ଟ ଆଲେନ୍ |
ರೂಪಾಂತರ,ମୁଟିସନ୍ |
ರೂಪಾಂತರ ಸಂತಾನೋತ್ಪತ್ತಿ,ମ୍ୟୁଟେସନ୍ ପ୍ରଜନନ |
ರೂಪಾಂತರದ ಸಿದ್ಧಾಂತ,ମ୍ୟୁଟାସନ୍ ସିଦ୍ଧାନ୍ତ |
ಪರಸ್ಪರವಾದ,ମ୍ୟୁଚୁଆଲଜ
ಪರಸ್ಪರ ಲಾಭದಾಯಕ,ପାରସ୍ପରିକ ଲାଭଦାୟକ |
ಮೈಸ್ತೇನಿಯಾ ಗ್ರ್ಯಾವಿಸ್,ମାଇଷ୍ଟେନ୍ିଆ ଗ୍ରେଭିସ୍ |
ಕವಕ,ମାଇସେଲିୟମ୍
ಮೈಕೋಬ್ಯಾಕ್ಟರ,ମାଇକୋବାକ୍ଟରିୟମ୍ |
ಮೈಕೋಬಯಂತ್,MyCobient
ಮೈಕೋಕ್ ಆಮ್ಲ,MyCoic acid
ಮೈಕೋಪ್ಲಾಸ್ಮಾ,MyCoplaSma
ಮೈಕೋರೈಜ್,Mycorrihiza
ಮೈಕೋರೀಜಲ್,Mycorhrhizal
ಮೈದಾನದ,Myeynechenlonlon
ಮೈಯಲಿನ್ ಪೊರೆ,ମାଇଲିନ୍ ଶୋଥ |
ಮೈಯಿಲೀನಾದ,ଯିରିଣଦଣ୍ଡ
ಯೊಕಾರ್ಡಿಯಲ್ ನಾರು,ମାୟୋକାର୍ଡିଆଲ୍ ଫାଇବର |
ಹೃದಯಾಕೃತಿ ಪ್ರಮಾಣ,ମାୟୋକାର୍ଡିଆଲ୍ ଇନଫାର୍କସନ |
ಮಯೋಕಾರ್ಡಿಯಂ,ମାୟୋକାର୍ଡିୟମ୍
ಒಂದು ಬಗೆಯ ಮಯಾಪಿಥೀಲಿಯಂ,ମାୟୋପିଥେଲିୟମ୍ |
ಮೈಯಾಫಿಬ್ರಿಲ್,Myofibril
ಮೈನೋಜೆನಿಕ್ ಕಾರ್ಯವಿಧಾನ,Mygogenic ଯାନ୍ତ୍ରିକତା |
ಮದಿಮಿಯ,Myoglobin
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,Myomotrium
ಮಯೋಸಿನ್,Myosin
ಮೈರಿಸ್ಟಿಸ್ಟೇಸಿ,MyIsisticaceae
ಮೈರ್ಮೆಕೋಫಲಿ,Mymemophofili
ಮೈಕ್ಸೊಮೈಸೆಟ್ಸ್ ಸದಸ್ಯ,Myxomyceces ସଦସ୍ୟଙ୍କ ସଦସ୍ୟ |
ಕಲಬೆರಕೆ,ମେଟାଟାର୍ସସ୍ |
ಎನ್-ಅಸೆಟೈಲ್ ಗ್ಯಾಲಕ್ಟೋಸಮೈನ್,N-Acetyl ଗାଲାକ୍ଟାମାଇନ୍ |
ನಜಾ,ନାଜା
ನಲಿಕೆಯ,ନାନୋଗଗ୍ରାମ
ನಾಫ್ಥಲೀನ್,ନଫଥାଲେନନ୍
ನೇರಳತಾವಾದಿ,Nappiform ମୂଳ |
ನಾರಾವೆಲಿಯ,ନକାରଭାରୀ
ಮಾದಕ ವಸ್ತುವಿನ,ନାର୍କୋଟିକ୍ |
ಮೂಗಿನ ಚೀಲ,ନାକଲ ଥଳୀ
ನಾಸೊಫಾರ್ನೆಕ್ಸ್,ନାସୋଫ୍ରିନକ୍ସ
ನಾಸ್ಟಿಕ್ (ನಾಸ್ಟಿಸಮ್),ନାସ୍ତିକ୍ (ଖରାପତା)
ನಾಸ್ಟಿಕ್ ಪ್ರಕಾರ,ନାସ୍ତିକ୍ ପ୍ରକାର |
ನ್ಯಾಟಾಲಿಟಿ (ಜನನ ಪ್ರಮಾಣ),ନେତୃତ୍ୱ (ଜନ୍ମ ହାର)
ರಾಷ್ಟ್ರೀಯ ಏಡ್ಸ್ ಕಾಂಟ್ರಾಲ್ ಆರ್ಗನೈಸೇಶನ್ (NACO),ଜାତୀୟ ଏଡସ୍ କଣ୍ଟ୍ରାଲ୍ ସଂଗଠନ (NOO)
ರಾಷ್ಟ್ರೀಯ ಉದ್ಯಾನವನ,ଜାତୀୟ ଉଦ୍ୟାନ
ರಾಷ್ಟ್ರೀಯ ಬೀಜ ನಿಗಮ (ಎನ್‌ಎಸ್‌ಸಿ),ଜାତୀୟ ମଞ୍ଜି ନିଗମ (NSC)
ಸ್ಥಳೀಯ ಪ್ರತಿಜನಕ,ଦେଶୀ ଆଣ୍ଟିଜେନ୍ |
ಸ್ಥಳೀಯ ರಾಕ್,ଦେଶୀ ପଥର |
ಸ್ಥಳೀಯ ಪ್ರಭೇದಗಳು,ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
ಸ್ವಾಭಾವಿಕ ಸಂಬಂಧ,ପ୍ରାକୃତିକ ସମ୍ପର୍କ |
ಸ್ವಾಭಾವಿಕ ವಯಸ್ಸಾದ,ପ୍ରାକୃତିକ ବାର୍ଦ୍ଧକ୍ୟ |
ಸ್ವಾಭಾವಿಕ ಅಳಿವಿನ,ପ୍ରାକୃତିକ ବିଲୁପ୍ତ |
ಸ್ವಾಭಾವಿಕ ಹೆಚ್ಚಳ,ପ୍ରାକୃତିକ ବୃଦ୍ଧି |
ನೈಸರ್ಗಿಕ ಕೊಲೆಗಾರ ಕೋಶ,ପ୍ରାକୃତିକ ଘାତକ ସେଲ୍ |
ನೈಸರ್ಗಿಕ ಪೇಸ್‌ಮೇಕರ್,ପ୍ରାକୃତିକ ପେସମେର |
ನೈಸರ್ಗಿಕ ಕೀಟ ನಿಯಂತ್ರಣ,ପ୍ରାକୃତିକ ପୋକ ନିୟନ୍ତ୍ରଣ |
ನೈಸರ್ಗಿಕ ವಿಜ್ಞಾನ,ପ୍ରାକୃତିକ ବିଜ୍ଞାନ |
ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ,ପ୍ରାକୃତିକ ଚୟନ
ನೈಸರ್ಗಿಕ ಜಗತ್ತು,ପ୍ରାକୃତିକ ଦୁନିଆ |
ಸಹಜ ವಲಯ,ପ୍ରାକୃତିକ ଜୋନ୍ |
ಸ್ವಾಭಾವಿಕತಾವಾದಿ,ପ୍ରାକୃତିକବାଦୀ
ವಾಕರಿಕೆ,ବାନ୍ତି
ಕುತ್ತಿಗೆ,ବେକ
ಕುತ್ತಿಗೆ,ବେକ
Necrತಕ,ନୋକ୍ରୋସାଇସ୍
ಮಕರಂದ ಹೀರುವ,ଅମୃତଭଣ୍ଡା
ಮಕರಂದೆಯ,ଅମୃତାକାରୀ
ಮಧು,ଯକ୍ଷ୍ମା |
ಮಧು,ଯକ୍ଷ୍ମା |
ಮಧುರ,ନାକରସ
ನಕಾರಾತ್ಮಕ (ಪ್ರತಿಬಂಧ) ಪರಸ್ಪರ ಕ್ರಿಯೆ,ନକାରାତ୍ମକ (ପ୍ରତିବନ୍ଧକ) ପାରସ୍ପରିକ କ୍ରିୟା |
ನಕಾರಾತ್ಮಕ ಫೀಡ್ ಬ್ಯಾಕ್,ନକାରାତ୍ମକ ଫିଡ୍ ପଛକୁ |
ನಕಾರಾತ್ಮಕವಾಗಿ ಶುಲ್ಕ ವಿಧಿಸಲಾಗಿದೆ,ନକାରାତ୍ମକ ଭାବରେ ଚାର୍ଜ ହୋଇଛି |
ಸಣ್ಣ,ନେମାଥେମେନମିନେସ୍ |
ನದಿಮೋಡಿ,ନେମୋଡେଡ୍ |
ನವಪ್ಲ ತರತೆ,ନିଓପ୍ଲାସମ୍
ನವಪ್ಲ ತರತೆ,ନିଓପ୍ଲାସମ୍
ನೇತ್ರ,ନିମ୍ଣ୍ଟେସିଚି |
ನೇಪಟ್ಟು,ବିଶୃଙ୍ଖଳା |
ನೇತ್ರೋಡ,ନେଫ୍ରିଡିଆ
ನೆಫ್ರಿಡಿಯಲ್ ಕಾಲುವೆ,ନେଫେରିଡିଆଲ୍ କେନାଲ୍ |
ನೇತೃತ್ವ,ନେଫେରିଟିଓପୋର
ನೆಹರು,ନେଫରନ୍
ಕಂಟಿಮಿಲೀಲಿ,ନେଫ୍ରୋଷ୍ଟୋମ |
ನೆಪ್ಚೂನ್ಸ್ ಕಪ್,ନେପ୍ଟୁନାଙ୍କ କପ୍ |
ನಿರಿಯುವರ,ନର୍ିୟମ୍
ನರ ಕೋಶ,ସ୍ନାୟୁ ସେଲ୍ |
ನರ ಪ್ರಚೋದನೆ,ସ୍ନାୟୁ ପ୍ରେରଣା
ನರ ಉಂಗುರ,ସ୍ନାୟୁ ରିଙ୍ଗ |
ನರಮಂಡಲದ,ସ୍ନାୟୁ ପ୍ରଣାଳୀ
ನಾಚಿಕಲೆ,ନସୋବୋଡର୍ମ
ನೆಸ್ಸೆರಿಯಾ ಗೊನೊರಿಯಾ,ନେସେରିଆ ଗୋନୋରିଆ |
ನಿವ್ವಳ,ନିଟ୍ ଚାର୍ଜ |
ನಿವ್ವಳ ಪ್ರಾಥಮಿಕ ಉತ್ಪಾದಕತೆ,ନେଟ୍ ପ୍ରାଥମିକ ଉତ୍ପାଦକତା |
ನಿವ್ವಳ ಉತ್ಪಾದನಾ ದಕ್ಷತೆ,ନିଟ୍ ଉତ୍ପାଦନ ଦକ୍ଷତା |
ನೆಟ್ವರ್ಕ್ ಪ್ರಭೇದಗಳು,ନେଟୱର୍କ ପ୍ରଜାତି
ನರ ತಟ್ಟೆ,ନ or ତିକ ପ୍ଲେଟ୍ |
ನರಶಕ್ತಿನ,ନ aur ରେଷ୍ଟହେୟା |
ನರಶಂಡಾ,ନେରିଲ୍ମା
ನರ ಹೈಪೋಫಿಸಿಸ್,ନ୍ୟୁରୋ ହାଇପୋଫାଇସିସ୍ |
ನರವೈಮತ ವ್ಯವಸ್ಥೆಯ,ନ୍ୟୁରୋଣ୍ଡୋକ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |
ನರಪತಿ,ନୁରୁଫିଥେଲିୟମ୍ |
ನರಗಳ ಕೋಶ,ନ୍ୟୁରୋଗିଆ ସେଲ୍ |
ನರಹತ್ಯಾಕರ್ಷಣೆ,ନ୍ୟୁରୋଇପୋଫାଇସିସ୍ |
ನರಸ್ನೂಣಕ ಕಾರ್ಯ,ନ୍ୟୁରୋମସ୍କୁଲାର୍ ଫଙ୍କସନ୍ |
ನರಕೋಶ,ନୂର୍ନ
ನ್ಯೂರೋಫಿಸಿನ್-ಪ್ರೋಟೀನ್ ಬಂಡಿ,ନ୍ୟୁରୋଫିସିନ୍-ପ୍ରୋଟିନ୍ ବଣ୍ଡ |
ನರರೋಗ,ନ୍ୟୁରୋସପୋରା |
ನರಶವಸ್ತ್ರ,ନ୍ୟୁରାସୁରଜନ୍ |
ನರರೋಗದ ಆತಂಕ,ନ୍ୟୁରୋଟିକ୍ ଚିନ୍ତା |
ನರ -ವ್ಯಕ್ತಿ,ନ୍ୟୁରୋଟିକ୍ ବ୍ୟକ୍ତି |
ನರಪ್ರೇಕ್ಷಕ,ଅସୁରକ୍ଷିତ
ನರವ್ಯನ,ନର୍ବୁଲ |
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,ନିରପେୟାରକରଣ
ನ್ಯೂಟ್ರೋಚ್,ନିଉଟ୍ରୋଫିଲ୍ |
ಹೊಸ ಸಿಸ್ಟಮ್ಯಾಟಿಕ್ಸ್,ନୂତନ ବ୍ୟବସ୍ଥା ପାଇଁ ନୂତନ ବ୍ୟବସ୍ଥିତ |
ಕುತ್ತಿಗೆಯ,ନିସିନ
ಸ್ಥಾಪಿತ,ନାଚେ ସ୍ୱତନ୍ତ୍ର |
ಗೂಡು,ନାଚେ
ನಿಕೊಟಿನಮೈಡ್ ಅಡೆನೈನ್,ନିକୋଟିନମ୍ ଆଡେନିନ୍ |
ನುಗ್ಗು,ନିକୋଟିନ୍ |
ನಿಕೊಟಿನಿಕ್ ಆಮ್ಲ,ନିକୋଟିନିକ୍ ଏସିଡ୍ |
ಮೆಂಬರೇನ್,Ictiting mebrone
ನಾರುಬಟ್ಟೆ,ନିଗେଲା |
ರಾತ್ರಿ ಹೂವು,ରାତିର ଫୁଲ
ನೈಲ್ ಪರ್ಚ,ନାଇଲ ପର୍ଚ
ನಿಸ್ಲ್ ದೇಹ,ନିସାଲ ଶରୀର
ನಿಸ್ಲ್ನ ಗ್ರ್ಯಾನ್ಯೂಲ್,ନିସଲଙ୍କ ଗ୍ରାନୁଲ୍ |
ನೈಟ್ರಿಕ್ ಆಕ್ಸೈಡ್,ନାଇଟ୍ରିକ୍ ଅକ୍ସାଇଡ୍ |
ನೈಟ್ರೇಟೀಕರಣ,ନୋଟିଫିକେସନ୍
ನೈಟ್ರೈಫೈಯಿಂಗ್ ಬ್ಯಾಕ್ಟೀರಿಯಂ,ଜୀବାଣୁ ନୀତିକ
ನೈಟ್ರೊಸೆಲ್ಯುಲೋಸ್,Nitrocellose |
ನೈಟ್ರೋಬಾಕ್ಟರ,ନାଇଟ୍ରୋବାକ୍ଟର
ನೈಟ್ರೊಕೋಕಸ್,ନାଇଟ୍ରୋକୋକସ୍ |
ಸಾರಜನಕ ಸಂಯೋಜನೆ,ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |
ಸಾರಜನಕ ಫಿಕ್ಸಿಂಗ್ ಆಕ್ಟಿನೊಮೈಸೆಟ್ಸ್,ନାଇଟ୍ରୋଜେନ୍ ଆକ୍ଟିନୋମିସାଇଟ୍ସ |
ಸಾರಜನಕ ಕಡಿತ,ନାଇଟ୍ରୋଜେନ ହ୍ରାସ |
ಸಾರಜನಕ,ନାଇଟ୍ରୋଜେନେଜ୍ |
ಸಾರಜನಕ ತ್ಯಾಜ್ಯ,ନାଇଟ୍ରୋଜେନସ୍ ବର୍ଜ୍ୟବସ୍ତୁ |
ನೈಟ್ರೊಸೊಮೊನಸ್,ନିତ୍ତୋମନାସ୍
ಗಂಡುಮಕ್ಕ,ନକ୍ସାର୍ଡିଆ |
ನೊಕ್ಟಿಲುಕಾ,ନକ୍ଟିଲୁକା
ನೋಡ್ ಜೀನ್,Nod ଜିନ୍ |
ತಪಾಸಣೆ,ନୋଡ୍
ಗಂಟು,ନୋଡଲ୍ କରନ୍ତୁ |
ಶಬ್ದ ತಡೆಗೋಡೆ,ଶବ୍ଦ ପ୍ରତିବନ୍ଧକ |
ಶಬ್ದ ಮಾಲಿನ್ಯ,ଶବ୍ଦ ପ୍ରଦୂଷଣ
ನಾಮಕರಣ,ସମ୍ଭ୍ରାନ୍ତ
ಅಲೈಲಿಕ್ ಅಲ್ಲದ ಮಟ್ಟ,ଅଣ-ଆଲଲେନିକ୍ ସ୍ତର |
ಜಲೇತರ ಹಂತ,ଅଣ-ପ୍ରଣାଳୀ ପର୍ଯ୍ୟାୟ |
ಜೈವಿಕ ವಿಘಟನೀಯ,ଅଣ-ବାୟୋ ଆଣ୍ଡିଡିଡେବଲ୍ |
ಸ್ವರಮೇಳದ ಮತ್ತು ಸ್ವರಮೇಳ,ଅଣ-କୋର୍ଡେଟ୍ ଏବଂ ଆବିଷ୍କାର କରନ୍ତୁ |
ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಪ್ರತಿಬಂಧ,ଅଣ-ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |
ಆಕ್ಲಿಕ್ ಅಲ್ಲದ ಫೋಟೊಫಾಸ್ಫೊರಿಲೇಷನ್,ଅଣ-ସାଇକ୍ଲିକ୍ ଫଟୋଲୋସଫୋରସନ୍ |
ಸಿಟೋಪ್ಲಾಸ್ಮಿಕ್ ಅಲ್ಲದ ಪ್ರದೇಶ,ଅଣ-ସାଇଟୋପ୍ଲାଜ୍ମିକ୍ କ୍ଷେତ୍ର |
ಭಂಗಗೊಳಿಸದಿರುವುದು,ଅଣ-ବିଚ୍ଛିନ୍ନସନ
ತಳಮಳವಿಲ್ಲದ,ଣେଞ୍ଚ୍ରମିକ୍ |
ಕಿಣ್ವವಲ್ಲದ ಗ್ಲೈಕೋಸೈಲೇಷನ್ (ಗ್ಲೈಕೇಶನ್),ଅଣ-ଏନଜାଇମେଟ୍ରମାଟିକ୍ ଗ୍ଲାଇକୋସାଇସନ୍ (GLECTUSS)
ಉರಿಯಲಾಗದ,ଜ୍ୱଳନ୍ତ
ಹೂಬಿಡದ ಸಸ್ಯ,ଅଣ-ଫୁଲର ​​ଉଦ୍ଭିଦ |
ಕಾರ್ಯಕಾರಿಯಲ್ಲದ,ଅଣ-କାର୍ଯ୍ୟକ୍ଷମ |
ಹಸಿರುಲ್ಲದ,ଅଣ-ସବୁଜ
ಹಿಸ್ಟೋನ್-ಕ್ರೋಮೋಸೋಮಲ್ ಪ್ರೋಟೀನ್,ଅଣ-ପେଷ୍ଟୋନ୍ କ୍ରୋମୋସ୍ଓସୋମାଲ୍ ପ୍ରୋଟିନ୍ |
ಹಿಸ್ಟೋನ್ ಅಲ್ಲದ ಪ್ರೋಟೀನ್,ଅଣ-ପଶ୍ଚିମ ପ୍ରୋଟିନ୍ |
ಇಣುಕು-ಸಸ್ಯರಹಿತ ಸಸ್ಯ,ଅଣ-ଲେଗୁମିନିୟସ୍ ଉଦ୍ଭିଦ |
ಸುಗಮಗೊಳಿಸದ,ଅଣ-ଲିଗ୍ନିଭ୍ |
ಸೀಮಿತಗೊಳಿಸದ ಬೆಳಕು,ସୀମିତ ଆଲୋକ |
ಜೀವಮಾನವಲ್ಲದ ಸಂಪನ್ಮೂಲಗಳು,ଅଣ-ଜୀବଜନ୍ତୁ ଉତ୍ସଗୁଡିକ |
ಕರಗಿಸದ,ଅଣ-ମେଡୁଲେଟେଡ୍ |
ಚಲನೆಯಿಲ್ಲದ ರೂಪ,ଅଣ-ଶତକଡ଼ା ଫର୍ମ |
ಚಲನೆಯಿಲ್ಲದ ಬೀಜಕ,ଅଣ-ପରଟା ସ୍ପ୍ରେ |
ಮೈಯೆಲಿನಲ್ ಮಾಡದ,ଅଣ-ମାଇଲିନେଟ୍ |
ಸ್ಥಳೀಯರಲ್ಲದ ಪ್ರಭೇದಗಳು,ଅଣ-ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
ಉದ್ದವಲ್ಲದ,ଅଣ-ଅମ୍ଳଜାନିକ୍ |
ಫೋಟೊಸಿಂಥೆಟಿಕ್ ಶಿಲೀಂಧ್ರಗಳು,ଅଣ-ଫଟୋଶ୍ୟାଥିକ୍ ଫଙ୍ଗି |
ಬಿಂದು ಮೂಲ,ଅଣ-ମତ୍ସାହିତ ଉତ୍ସ |
ಧ್ರುವೀಯವಲ್ಲದ ಬಾಲ,ଅଣ-ପୋଲାର ଲାଞ୍ଜ |
ಪರಿಮಾಣಾತ್ಮಕವಲ್ಲದ ಅವಲೋಕನ,ପ୍ରାକୃତିକ ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ |
ರೆಸಿಪ್ರೊಕಲ್ ಅಲ್ಲದ ಸ್ಥಳಾಂತರ,ଅଣ-ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର |
ಕಡಿಮೆಯಾಗದ ಸಕ್ಕರೆ,ହ୍ରାସ ହୋଇଥିବା ଚିନି ହ୍ରାସ |
ಜಾಣಿಸದ ಆರ್ಎನ್ಎ,ଅଣ-ଅର୍ଥାତ୍ RNA
ವಿಷಕಾರಿಯಲ್ಲದ,ଅଣ-ବିଷାକ୍ତ
ಘಾತೀಯವಲ್ಲದ,ଅଣ-ବିଷାକ୍ତ |
ಅಲ್ಲದ ಸ್ವರಮೇಳದ,ଅଣ-ମେରୁଦଣ୍ଡ କୋର୍ଡେଟ୍ |
ಮರದ ಅರಣ್ಯ ಉತ್ಪನ್ನ,କାଠ ଜଙ୍ଗଲ ଉତ୍ପାଦ |
ನೊರೆಡ್ರೆನಾಲಿನ್,Noradredaline
ನಾರ್ಡ್ರಿನಾಲಿನರ್ಜಿನ್,Noradredernagic
ಮೂಗಿನ ತುಂಡು,ନାକ ଖଣ୍ଡ
ನಾಸ್ಟಾಕ್,Nottoc
ಗಡಿ,ନୋଟୋକର୍ଡ |
ಪೋಷಣೆ,ପୁଷ୍ଟିକରକାରୀ
ಪೂರ್ವದ,ନ୍ୟୁସେଲୁସ୍
ಪರಮಾಣು ಹೊದಿಕೆ,ପରମାଣୁ କନ୍ଫ୍ଲେଟ୍ |
ಪರಮಾಣು ಕಾಂತೀಯ ಅನುರಣನ,ପରମାଣୁ ଚୁମ୍ବକୀୟ ପରମାନ୍ସ |
ಬೈಜಿಕ ಪೊರೆಯು,ପରମାଣୁ ମେମ୍ବ୍ରେନ୍ |
ಪರಮಾಣು ಘಟಕ,ପରମାଣୁ ଉଦ୍ଭିଦ
ನ್ಯೂಕ್ಲಿಯಿಕ್ ಪಾವತಿಸಿದ,ନ୍ୟୁକ୍ଲିକ୍ ପ୍ରଦାନ କରାଯାଇଛି |
ನ್ಯೂಕ್ಲಿಯಾಯ್ಡ್,ନ୍ୟୁଲିଡଏଡ୍ |
ನ್ಯೂಕ್ಲಿಯೋಲಾರ್ ಸಂಘಟಿಸುವವನು,ନବିଣ୍ଡୋଲାର ସଂଗଠକ |
ನ್ಯೂಕ್ಲಿಯೊಲಸ್,ନ୍ୟୁକ୍ଲାଇଲସସ୍
ನ್ಯೂಕ್ಲಿಯೋಪ್ಲಾಸಂ,Nuckleoplapasm
ನ್ಯೂಕ್ಲಿಯೊಪಾಲಿಹೆಡ್ರೊವೈರಸ್,Nucklopolyedroververus |
ನ್ಯೂಕ್ಲಿಯೊಸೈಡ್,ନ୍ୟୁକ୍ଲିଏସାଇଡ୍ |
ನ್ಯೂಕ್ಲಿಯೋಸೋಮ್,Nucleoomoome
ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್,ନ୍ୟୁକଲିଟାଇଡ୍ |
ನ್ಯೂಕ್ಲಿಯಸ್,ନ୍ୟୁକ୍ଲିୟସ୍
ಗಂಡುಬೀರಿ,Nudiflorae
ರದ್ದುಗೊಳಿಸಲಾಗುವುದು,Jullifying
ಬಹಿಷ್ಕಾರದ,Nullisomic
ನಿಶ್ಚೇಷ್ಟಿತ (ಆಂಟೀಟರ್),Numbat (ଆଣ୍ଟେଟର)
ಕೈಕಾಲುಗಳ ಮರಗಟ್ಟುವಿಕೆ,ଅଙ୍ଗର ଅସ୍ଥିରତା |
ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ (ನಾ),ସାଂଖ୍ୟିକ ଆପେଚର (ନା)
ಸಂಖ್ಯಾತ್ಮಕ ಜೀವಿವರ್ಗ,ସାଂଖ୍ୟିକ ଟ୍ୟାକ୍ସୋନୋମି |
ಸ್ಪೆಕ್ಟರು,Neptial ପ୍ୟାଡ୍ |
ಅಡಿಕೆ ತಿರುಳಿರುವ,ନାଉଟ୍ ମାଂସ
ಕಾಯಿ,ବାଦାମ |
ಪೌಷ್ಟಿಕ,ପୁଷ୍ଟିହୀନତା |
ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್,ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
ಪೌಷ್ಟಿಕ ನಿಶ್ಚಲತೆ,ପୁଷ୍ଟିକର ଅସ୍ଥିରତା |
ಪೌಷ್ಠಿಕಾಂಶ ಬಡ,ପୋଷକ ଗରିବ
ಪೌಷ್ಟಿಕಾಂಶ,ପୁଷ୍ଟିକର ସମାଧାନ |
ಪೋಷಣೆ,ପୁଷ୍ଟିକର
ಪೌಷ್ಠಿಕಾಂಶದ ಗುಣಮಟ್ಟ,ପୁଷ୍ଟିକର ଗୁଣ |
ಪೌಷ್ಠಿಕಾಂಶದ,ପୁଷ୍ଟିକର
ಪೌಷ್ಟಿಕ ಅಂಗಾಂಶ,ପୁଷ୍ଟିକର ଟିସୁ |
ಪೌಷ್ಠಿಕಾಂಶ ಮೌಲ್ಯ,ପୁଷ୍ଟିକର ମୂଲ୍ୟ |
ನಕ್ಸ್ ವೊಮಿಕ,NUM ଭୂତ |
ನೈಕ್ಟಾಸ್ಟಿ,ନୟକାର୍ଟିଷ୍ଟି
