Punjabi,Assamese
ਪਿੰਜਰ ਮਿੱਟੀ,কংকালৰ মাটি
ਸਕਰਟਿੰਗ,স্কাৰ্টিং
ਸਲੀਪਰ ਕੰਧ,স্লিপাৰ ৱাল
ਸਾਈਡ ਗਟਰ,কাষৰ নালা
ਸਲਾਈਡ ਨਿਯਮ,স্লাইড নিয়ম
ਸਲਿਪ ਡੌਕ,স্লিপ ডক
Smoniza,স্মোনিজা
ਭਿੱਜਣਾ,তিয়াই থোৱা
ਮਿੱਟੀ ਦੀ ਸਾਂਝ,মাটিৰ সংঘ
ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ,মাটিৰ শ্ৰেণী
ਮਿੱਟੀ ਕੰਪਲੈਕਸ,মাটিৰ জটিলতা
ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ,মাটিৰ স্থায়িত্ব
ਮਿੱਟੀ ਪਰਿਵਾਰ,মাটি পৰিয়াল
ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ,মাটিৰ ফ্ৰেমৰ কাম
ਮਿੱਟੀ ਦੀ ਨਮੀ,মাটিৰ আৰ্দ্ৰতা
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ,মাটিৰ আৰ্দ্ৰতা বৃদ্ধি
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ,মাটিৰ আৰ্দ্ৰতাৰ ঘাটি
ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ,মাটিৰ আকৃতিবিজ্ঞান
ਮਿੱਟੀ ਦਾ ਕਣ,মাটিৰ কণা
ਮਿੱਟੀ ਦਾ ਪੜਾਅ,মাটিৰ পৰ্যায়
ਮਿੱਟੀ ਪਰੋਫਾਇਲ,মাটিৰ প্ৰফাইল
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,মাটিৰ বিক্ৰিয়া
ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ,মাটি পৃথক হয়
ਮਿੱਟੀ ਦੀ ਲੜੀ,মাটিৰ শৃংখলা
ਮਿੱਟੀ ਦਾ ਹੱਲ,মাটিৰ দ্ৰৱ
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,মাটিৰ গঠন
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,মাটিৰ টেক্সচাৰ
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,মাটিৰ প্ৰকাৰ
ਸੋਲਮ,ছলুম
ਸੋਰਪਸ਼ਨ,শোষণ
ਸਪੱਲਸ,Spalls
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,নিৰ্দিষ্ট আয়ন প্ৰভাৱ
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,বৰ্গক্ষেত্ৰৰ কোৰ্চযুক্ত ধ্বংসাৱশেষৰ শিলৰ কাম
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,বৰ্গক্ষেত্ৰৰ নিয়মীয়া কোৰ্চযুক্ত ধ্বংসাৱশেষ শিলৰ কাম
ਸਥਿਰ ਵਹਾਅ,স্থিৰ প্ৰবাহ
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,ফিচফিচাই ষ্টেপ কৰিলে
ਚਿਪਕਣਾ,আঠাযুক্ততা
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,ষ্টিক পইণ্ট
ਪੱਥਰ,শিল
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,স্লপ হেণ্ড মল্ডিং
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,ষ্ট্ৰেপ হিঞ্জ
ਤੂੜੀ ਬੋਰਡ,ষ্ট্ৰ’ বৰ্ড
ਸਟ੍ਰੀਮ,নিজৰা
ਤਣਾਅ,চাপ
ਸਟ੍ਰੈਚਰ,ষ্ট্ৰেচাৰ
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,ষ্ট্ৰেচাৰ বণ্ড
ਸਟਰੈਚਰ ਕੋਰਸ,ষ্ট্ৰেচাৰ কোৰ্চ
ਸਤਰ,তাঁৰ
ਸਤਰ ਕੋਰਸ,ষ্ট্ৰিং কোৰ্চ
ਬਣਤਰ ਕਾਰਕ,গঠন কাৰক
ਬਣਤਰ ਸੂਚਕਾਂਕ,গঠন সূচকাংক
ਸਟੁਕੋ,ষ্টুকো
ਸਟੱਡ,ষ্টড
ਸਟਾਈਲੋਬੇਟ,ষ্টাইলবেট
ਉਪ ਮਿੱਟੀ,উপ মাটি
ਉਪ ਬਣਤਰ,উপ গঠন
ਸਮੀਕਰਨ ਵਕਰ,যোগফল বক্ৰ
ਸੂਰਜ ਮੀਕਾ,সূৰ্য্যৰ মাইকা
ਸੁਪਰ ਬਣਤਰ,চুপাৰ ষ্ট্ৰাকচাৰ
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,জৰীপকাৰী
S-ਮੁੱਲ,S-মান
ਸਵੈਗ,লুট
ਹੰਸ ਦੀ ਗਰਦਨ,হাঁসৰ ডিঙি
ਤੰਬੂ,তম্বু
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,টেবুল হেণ্ড মল্ডিং
ਟੈਂਕਿੰਗ,টেংকিং
ਟੈਂਪੀਏਟੋ,টেম্পিয়েট্টো
ਟੈਂਪਰਿੰਗ,টেম্পাৰিং
ਟੈਂਪਲੇਟ,টেমপ্লেট
ਟੈਂਪਲੇਟ,টেমপ্লেট
ਟੇਪੀਡੇਰਿਅਮ,টেপিডাৰিয়াম
ਟੈਰਾਕੋਟਾ,টেৰাকোটা
ਟੈਰਾ ਰੋਜ਼ਾ,টেৰা ৰোজা
ਟੈਰਾਜ਼ੋ,টেৰাজো
ਟੈਟਰਾ ਸ਼ੈਲੀ,টেট্ৰা ষ্টাইল
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,থ্ৰেছহ&#39;ল্ড সীমা মান
ਗਲਾ,নেলু
ਪੱਥਰ ਦੁਆਰਾ,শিলৰ মাজেৰে
ਟਾਈਡਲ ਬੇਸਿਨ,জোৱাৰ-ভাটাৰ অৱবাহিকা
ਟਾਈ ਪੱਟੀ,টাই বাৰ
ਟਾਈ ਬੀਮ,টাই বিম
ਟਾਈ ਰਾਡ,টাই ৰড
ਤਿਰਸ,তিৰছ
ਸਹਿਣਸ਼ੀਲਤਾ,সহনশীলতা
ਟੂਥਿੰਗ,দাঁত ওলোৱা
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,ওপৰৰ মাটি বা পৃষ্ঠৰ মাটি
ਕੁੱਲ porosity,মুঠ ছিদ্ৰতা
ਟਰੇਸਰੀ,ট্ৰেচাৰী
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ট্ৰেইন ৰেজিষ্টেন্স
ਟਰਾਂਸੇਪਟ,ট্ৰেন্সেপ্ট
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,সংক্ৰমণকালীন মাটি
ਟ੍ਰਾਂਸੋਮ,ট্ৰেন্সম
ਆਵਾਜਾਈ ਮਿੱਟੀ,পৰিবহণ মাটি
ਸਹਾਇਕ,ট্ৰিবিউটাৰী
ਟ੍ਰਾਈਫੋਰੀਅਮ,ট্ৰাইফ’ৰিয়াম
ਟ੍ਰਾਈਗਲਾਈਫ,ট্ৰিগ্লিফ
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,ছেদ কৰা মাটি
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,অশান্ত প্ৰবাহ
ਬੁਰਜ,টাৰেট
Tympar ਨੰਬਰ,টিম্পাৰ num
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,চূড়ান্ত বহন ক্ষমতা
ਅੰਤਮ ph,চূড়ান্ত ph
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,আনকোৰ্চড ৰেণ্ডম ধ্বংসাৱশেষ শিলৰ কাম
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,আনকোৰ্চড বৰ্গক্ষেত্ৰৰ ধ্বংসাৱশেষৰ শিলৰ কাম
ਅੰਡਰਕ੍ਰਾਫਟ,আণ্ডাৰক্ৰফ্ট
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,ভৰোৱা নোহোৱা ছিদ্ৰতা
ਇਕਸਾਰ ਵਹਾਅ,একেধৰণৰ প্ৰবাহ
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,ইউনিট ফ্ৰেম ধৰণৰ মৰাপাট
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,অনুত্পাদনশীল কাম
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,অসংপৃক্ত মাটি
ਅਸਥਿਰ ਵਹਾਅ,অস্থিৰ প্ৰবাহ
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,প্লাষ্টিকৰ ওপৰৰ সীমা
ਵੈਲੀ ਗਟਰ,উপত্যকাৰ নালা
ਵਾਲਟ,ভল্ট
ਵੈਟੇਰੀਅਮ,ভেটেৰিয়াম
ਹਵਾਦਾਰੀ,বায়ু চলাচল কৰা
ਵੈਂਟੀਲੇਟਰ,ভেন্টিলেটৰ
ਵਰਮਦਾਹ,ভেৰামদহ
ਵੈਸਟੀਬਿਊਲ,ভেষ্টিবুল
ਵਿਲਾ,ভিলা
