Hindi,Gujarati
पश्च मस्तिष्क,ઘૃણાસ્પદ મગજ
हिंज संधि,મિજમાલ
हिनी,શણગારું
हिप्पोकैंपस,હિપ્પોક amp મ્પસ
हिरुडिन,હિરુડિન
हीरुडिनेरिया,હિરુદિનેરિયા
हिसार्डेल,હિસ્સો
आयत चित्र,Histંચર
ऊतकीय अध्ययन,Studiesતિહાસિક અભ્યાસ
ऊतकविज्ञान,હિંસાવિજ્ologyાન
हिस्टोन,Histંચો
हिस्टोन अष्टतय,હિંકોન ઓક્ટેમર
हिस्टोन प्रोटीन,હિંકોન પ્રોટીન
ऐतिहासिक विज्ञान,Historતિહાસિક વિજ્ scienceાન
एच.आई.वी,એચ.આય.વી.
"संलग्नक, स्थापनांग",ઉઘાડું
समग्रतापरक दृष्टिकोण,ધાર્મિક અભિગમ
खोखला आंतरिक अंग,ખાલી આંતરિક અંગ
खोखला ऊनी गोलक,હોલોન બોલ
पूर्णभंजी विदलन,હોલોબ્લાસ્ટિક
पूर्णस्रावी ग्रंथि,હોલોક્રાઈન ગ્રંથિ
पादपसम,ધર્મશાસ્ત્ર
प्राणिसमभोजी,હોલોઝોવિક
प्राणिसम पोषण,હોલોઝોઇક પોષણ
होमियोबॉक्स,હોમબોક્સ
"समस्थापन, समस्थिति",હોમિયોસ્ટેસિસ (હોમોસ્ટેસિસ)
समतापी,સ્વદેશી
समतापी,સ્વદેશી
होमिनिड,ઘૃણાજનક
होमिनिडी,જનઘરો
मानवसम,Homતરતું
होमो इरेक्टस,Homંચી
होमो हैबिलिस,હોલબિલિસ
होमो सैपियन्स,હોમો સેપિયન્સ
समयुग्मन,એકસમાનવાહિની
होमोजेन्टिसिक अम्ल परीक्षण,એકસમાન એસિડ પરીક્ષણ
समांगीकरण,એકરૂપીકરણ
समांगीकृत,એકરૂપ થઈ ગયેલું
समतापी,સમથિક
समजात,સજાતીય
समबहुलक,સમન્વય કરનાર
समयुग्मजता,સજડ
समयुग्मता,સજડ
समयुग्मज,સજાવટ
समयुग्मजी वामन,સમલૈંગિક વામન
समयुग्मजी लंबा,સજાતીય
"अंकुश कृमि, हुकवर्म",હિંસક કૃમિ
हॉर्मोनी उपचार,હોર્મોનલ સારવાર
हॉर्मोन चिकित्सा,હોર્મોન ઉપચાર
हॉर्मोन-ग्राही संकुल,હોર્મોન-સ્વીકારેલી સંકુલ
शृंगी भेक,શિંગડા ટોડ
अश्वनाल चमगादड,ઘોડાની લગામ
"उद्यानविज्ञान, बागवानी, उद्यानकृषि",બાગાયત
अस्पताल अपशिष्ट,હોસ્પિટલ
"परपोषी, पोषी",યજમાન
पोषी कोशिका,યજમાનક
परपोषी-परजीवी संबंध,યજમાન સંબંધ
पोषी विशिष्टता,યજમાનની વિશિષ્ટતા
ऊष्ण मरुस्थल,ગરમ રણ
तप्त तनु सूप,ગરમ પાતળા સૂપ
"अतिविशिष्ट स्थल, हॉट स्पॉट",ગરમ સ્થળ
प्रबंधन कार्य,હાઉસ કીપિંગ ફંક્શન
प्रबंधन जीन,ઘરની જનીન
मानव शरीर,માનવ શરીર
मानव जरायु गोनेडोट्रापिन,માનવ કોરિઓનિક ગોનાડોટ્રોપિન (એચસીજી)
मानव जनसांख्यिकी,માનવ વસ્તીવિજ્ographyાન
मानव जीनोम,માનવ જિનોમ
मानव-वृद्धि हॉर्मोन,માનવ વૃદ્ધિ હોર્મોન (એચ.જી.એચ.)
मानव परपोषी,માનવી
मानव प्रतिरक्षा न्यूनता विषाणु (एच.आई.वी.),હ્યુમન ઇમ્યુનોડેફિશિયન્સી વાયરસ (એચ.આય.વી)
मानव श्वेताणु-प्रतिजन,માનવ લ્યુકોસાઇટિક એન્ટિજેન
मानव श्वेताणु-प्रतिजन सम्मिश्र,માનવ લ્યુકોસાઇટ એન્ટિગ્ને સંકુલ
मानव अपरा लैक्टोजन,માનવ પ્લેસેન્ટલ લેક્ટોજેન
मानव जनसंख्या दबाव,માનવ વસ્તી દબાણ
मानव प्रजाति,માનવ જાતી
"प्रगंडिका, ह्यूमेरस",અકસ્માત
ह्यूमिक अम्ल,ભૌતિક એસિડ
आर्द्र,ભેજવાળું
आर्द्रता,ભેજ
"ह्यूमसभवन, ह्यूमसन",ભડકે કરવું તે
देहद्रव,રમૂજ
ह्यूमस,ફર્સ્ટ
हंटिंग्डन रोग,હન્ટિંગડનનો રોગ
हायासिन्थ,Hyંચી
काचाभ,અતિશય
काचाभ उपास्थि,હાયલાઇન કોમલાસ્થિ
हायलूरॉनिडेज,અતિથિરોનિડેઝ
संकर,સંકર
संकर जीवन-अक्षमता,સંકર
F बीजों का संकर,એફ 1 બીજ
संकर बंध्यता,સંકર
संकर वाहन प्रौद्यौगिकी,સંકર વાહન તકનીક
जलरंभी अनुक्रमण,હાઇડ્રાર્ચ પૂર્ણ
जलयोजन कवच,જળ -શેલ
जलीय,જળમાર્ગ
हाइड्रिला,જળચત્ત્રો
हाइड्रोजन आबंध,જળચત્ત્રો બોન્ડ
हाइड्रोजन सायनाइड,હાઇડ્રોજન સાયનાઇડ
हाइड्रोजन नाभिक,હાઇડ્રોજન ન્યુક્લિયસ
हाइड्रोलेज,જળમાર્ગ
जल चक्र,જળચક્ર
जल अपघटनकारी,જળમાર્ગ
जल अपघटनी विदलन,જળચુક્તિ
जलानुकुंचन,જળમાળા
जलरागी,જળચત્ત્વ
जलपरागण,જળચુક્ત રીતે
जलरागिता,જળચુક્ત રીતે
जलभीरु,જળચુક્ત
जलोद्भिद,હાઇડ્રોફાઇટ
जलसंवर्धन,જળવિજ્icsાન
जलमंडल,જળશાસ્ત્ર
द्रवस्थैतिक दाब,હાઇડ્રોસ્ટેટિક દબાણ
"जलतापीय पारितंत्र, उष्णजलीय पारितंत्र",હાઇડ્રોથર્મલ ઇકોસિસ્ટમ
जलतापीय (उष्णजलीय) मुख,જળચત્ત્રો
हाइड्रॉक्सिल समूह,જળ -જકલ જૂથ
आद्र,ભ્રષ્ટ
वृक्ष मंडूक,હાયલા (ટ્રી ફ્રોગ)
योनिच्छद,સ્તુતિ
"कंठिका, हाइयॉड",આછકલું
कंठिकास्थि,Hyંચી
हाइपैंथोडियम,સંવાદ
अति कोलेस्टेरॉलरक्तता,અતિસંવેદન
अतिग्लूकोसरक्तता,અતિસંવેદન
अतिकिरेटिनता,અતિશયોક્તિ
परावटु अतिक्रियता,હાયપરપેરિથાઇરોઇડિઝમ
अतिवर्धन,આત્યંતિક
अतिसंवेदनशीलता,અતિશયોક્તિ
अतितनाव,અતિશયતા
अवटु अतिक्रियता,હાયપરથાઇરોડિઝમ
अतिपरासारी,અતિશયોક્તિ
कवकतंतु,કોઇ
हाइफीनी,અહંકારી
रोगमनस्कता (रोगभ्रम),અરાજતત્વ
बीजपत्राधर,પમાટ
अल्पग्लूकोसरक्तता,હાઈપોગ્લાયકેમિઆ
अल्पगोनदता,હિપગોનાડવાદ
अधोजायांगी,નિપુણ
अधोजायांगता,સંતાપ
अधःस्तर,હિંસક
परावटु अल्पक्रियता,હિપોપેરાથાઇરોઇડિઝમ
अधोग्रसनी,હાયપોફેરિંક્સ
अधोमुख,હાયપોસ્ટેમ
अधोरंध्र,હાયપોસ્ટેમ
"हाइपोथैलैमस, अधःश्चेतक",પૂર્વજ
परिकल्पना,અનુમાન
"परिकल्पनात्मक रज्जुकी, परिकल्पित रज्जुकी",કાલ્પનિક તાર
परिकल्पनात्मक प्रस्थापना,કાલ્પનિક દરખાસ્ત
अवटु अल्पक्रियता,હિમાયતવાદ
अल्पपरासारी,શિષ્ટાચારને લગતું
अल्पपरासारी विलयन,દ્વૈંગિક ઉકેલ
हाइरैकोथीरियम,હાઈરાકોથેરિયમ
हिम युग,બરાક કાળ
इक्थियोफिस,કichંગન
"अभिनिर्धारण, अभिज्ञान, पहचान",ઓળખ
गुणसूत्री आलेख,મૂર્ખ વ્યક્તિ
विशिष्ट आरेख,મૂર્ખ વ્યક્તિ
इग्वेना,ક ંગું
"क्षुद्रांत्र, इलियम",ઇલમ
प्रदीपक प्रतिदर्श,રોષણી નમૂના
प्रदीप्ति,રોશની
प्रतिबिंब,તસવીર
अंतःशोषणी दाब,અશક્ત દબાણ
अंतःशोषण,સંવેદનશીલતા
कोरछादी,કateંગું
कोरछादी पुष्पदल-विन्यास,તદ્દન
आप्रवासी,સ્થળ સ્થળાંતર કરનાર
आप्रवास,દેશાગરણ
आप्रवासन,દેશાગરણ
अविनाशी होना,અમર કરવું
प्रतिरक्षा अनुक्रिया,પ્રતિરક્ષા પ્રતિરોધક
प्रतिरक्षा तंत्र,રોગપ્રતિકારક તંત્ર
प्रतिरक्षा तंत्र विकार,રોગ -પ્રતિબદ્ધ પદ્ધતિ વિકાર
प्रतिरक्षा,પ્રતિરક્ષા
प्रतिरक्षा समंजित,ઇમ્યુનો-કોમ્પ્રાઇઝ્ડ
प्रतिरक्षा न्यूनता रोग,રોગપ્રતિકારક રોગ
प्रतिरक्षी वैद्युतकण संचलन,ઇમ્યુનો ઇલેક્ટ્રોફોરેસિસ
प्रतिरक्षा प्रतिदीप्ति प्रतिपिंड लेबलन,ઇમ્યુનો ફ્લોરોસન્ટ એન્ટિબોડી લેબલિંગ
प्रतिरक्षा शोषक आमापन,ઇમ્યુનો sorbent ખંડ
प्रतिरक्षा दमनक चिकित्सा,ઇમ્યુનો દમનકારી ઉપચાર
प्रतिरक्षा- निरोधक,ઇમ્યુનો દમનકાર
प्रतिरक्षाजनी,પ્રતિરક્ષિત
"इम्यूनोग्लोब्युलिन, प्रतिरक्षाग्लोब्युलिन",ઇમ્યુનોગ્લોબ્યુલિન
प्रतिरक्षाविज्ञान,પ્રતિરક્ષાવિજ્ologyાન
प्रतिरक्षा मॉडुलक,રોગપ્રતિરક્ષા
प्रतिरक्षा क्षमतावर्धन चिकित्सा,રોગપ્રતિકારક શક્તિ ઉપચાર
प्रतिरक्षा निरोधी औषधि,પ્રતિરક્ષા દવા
प्रतिरक्षा चिकित्सा,અવિવેશી ચિકિત્સા
विषमपिच्छकी,અવિચારી બનાવવું
इम्पेरैटा,ભિન્નતા
अपारगम्य,ઉદ્ધત
अंतर्रोप,રોપવું
अंतर्रोपण,રોપણી
उन्नत बीज,સુધારેલું બીજ
उन्नत किस्म,સુધારેલ જાત
स्वस्थाने,મૂળ સ્થાને
पात्रे,વિટ્રોમાં
पात्रे निषेचन,વિટ્રો ગર્ભાધાન (IVF) માં
जीवे,વિવો
निष्क्रिय,નિષ્ક્રિય
अंतःप्रजात क्रम,પાટિયું
अंतःप्रजनन,પ્રજનન
पुनर्योजन आपतन,પુનર્વિચારણાની ઘટના
भस्मीकरण,ભડકો
कृंतक (दंत),જલદી
"अंतर्विष्ट पिंड, अंतर्वेशकाय",સમાવિષ્ટ સંસ્થા
असंबद्ध व्यवहार,અસંગત વર્તન
असंगतता,વિસંગતતા
अनिषेच्यता,વિસંગતતા
अपूर्ण प्रभाविता,અધૂરું વર્ચસ્વ
ऊष्मायित्र,સેવામાં
आश्रयी,અયોગ્ય
"स्थूण, इन्कस",ઉપાય
अस्फुटनशील फल,અનિશ્ચિત ફળ
दांतेदार,ઈજાગ્રસ્ત
स्वतंत्र अपव्यूहन,સ્વતંત્ર -ભાત
स्वतंत्र जीन,સ્વતંત્ર જનીણ
भारतीय कृषि अनुसंधान परिषद्,કૃષિ સંશોધન ભારતીય પરિષદ
"रवस, बामीन",ભારતીય
सूचक जाति,સૂચકાન
देशी चिकित्सा पद्धति,દવા -પદ્ધતિ
इंडिगोफेरा,અતિપ્રતિર
"अंतःकक्ष प्रदूषण, आंतरिक प्रदूषण",અંદરની પ્રદૂષણ
प्रेरित गति,પ્રેરિત આંદોલન
प्रेरित उत्परिवर्तन,પ્રેરિત પરિવર્તન
प्रेरक,પ્રેરક
प्रेरक जीन,પ્રેરક જનીન
प्रेरणीय नियंत्रण,પ્રપંચી નિયંત્રણ
प्रेरणी एंजाइम,અપશબ્દ
कैन्सर-प्रेरण,કેન્સરનો સમાવેશ
औद्योगिक अतिकृष्ण,Industrialદ્યોગિક વાવાઝોડું
औद्योगिक प्रदूषण,Industrialદ્યોગિક પ્રદૂષણ
औद्योगिक धुआँ,Industrialદ્યોગિક ધૂમ્રપાન
व्यतिकरण विपर्यास सूक्षमदर्शिकी,નિર્દોષ વિપરીત માઇક્રોસ્કોપી
अक्षय संसाधन,અખૂટ સાધનસંપત્તિ
संक्रामक रोग,ચેપી રોગ
संक्रामकता,ચેપ
अनुमान,અનુમાન
अधःअनुमस्तिष्क-वृंतक,હલકી ગુણવત્તા
अधर आंत्रयोजनी गुच्छका,ગૌણ મેસેન્ટ્રિક ગેંગલીયન
"अनंत, अपरिमित",અનંત
शोथ,બળતરા
शोथज रोध,સળગતું અવરોધ
शोथ प्रतिक्रिया,સજાવટની પ્રતિક્રિયા
शोथज अनुक्रिया,ઉશ્કેરણીજનક પ્રતિભાવ
स्फीति,ફુગાવો
पुष्पक्रम,પ્રવાહ
इन्फ्लुएंजा,બળવાન
अंतर्वाह,પ્રવાહ
अवनेत्रकोटर ग्रंथि,જખમલી ગ્રંથિ
"कीपक, इफंडीबुलम",કundંગું
अंतर्गृहीत भोजन,સંતાવેદાર ખોરાક
अंतर्ग्रहण,ઘટક
वंक्षण नाल,નહેર
वंक्षण हर्निया,ઇનસ્યુનલ હર્નીયા
वंशागति,વારસો
वंशागत आण्विक रोग,વારસાગત પરમાણુ રોગ
संदमन करना,અવરોધવું
संदमित,અટકાવેલ
संदमक हॉर्मोन,હોર્મોન અટકાવી
संदमन,બંધ
संदमनी पेप्टाइड,અવરોધક પેપ્ટાઇડ
प्रारंभन,પહેલ
प्रारंभक,આરંભ કરનાર
अंतःक्षेपित,લપેટાયેલું
क्षति,ઈજા
अंतर्गम,પ્રવેશ
सहज प्रतिरक्षा,જન્મતી પ્રતિરક્ષા
अजैव विकास,અકારણ ઉત્ક્રાંતિ
अकार्बनिक पदार्थ,અકારણ સામગ્રી
इनॉसिटॉलट्राइफॉस्फेट,અનેક
पोषक का निवेश,પોષક તત્વોનું ઇનપુટ
कीट,જંતુ
कीटाहारी फुदकी (पक्षी),જંતુ યુદ્ધ કરનાર
कीट पीड़क,જંતુનાશક જીવાડો
कीट प्रतिरोध,જંતુ -પ્રતિકાર
"कीटवर्ग, इन्सेक्टा",જંતુઓ
कीटनाशी प्रोटीन,જંતુનાશક પ્રોટીન
कीटनाशी,જંતુનાશક
कीटाहारी,જંતુનાશક
कीटाहारी पादप,જંતુનાશક વનસ્પતિ
वीर्यसेचन,વ્યગ્રતા
अंतर्विष्ट निष्क्रियण,નિવેશક નિષ્ક્રિયતા
अंतःश्वसन क्षमता,પ્રેરણાદાયી ક્ષમતા
अंतःश्वसनी निचित आयतन,પ્રેરણાદાયી અનામત વોલ્યુમ
प्राकृतिक वृद्धि की आंतर दर,કુદરતી વધારો
रोधित करना,જુલમ કરવી
इन्सुलिन,પડઘો
अभिन्न प्रोटीन,સિધ્ધાંત
समाकलन करना,એકીકૃત
समाकलन,એકીકરણ
अध्यावरण,ક intંગું
अध्यवरणी वृक्कक,અનિયંત્રિત નેફ્રીડિયમ
पारस्परिक क्रिया,ક્રિયાપ્રતિક્રિયા
नकारात्मक प्रभाव वाली पारस्परिक क्रिया,નકારાત્મક અસર સાથે ક્રિયાપ્રતિક્રિયા
अंतरा अलिंद पट,આંતરવ્યોક્ત ભાગ
अंतःप्रजनन,પરસ્પર પ્રબીધય
अंतःप्रजननी व्यष्टि,પરસ્પર સંકળાયેલ વ્યક્તિ
"अंतर्वेशी, अंतार्विष्ट",આંતર -આધિપારી
अंतर्विष्ट बिंब,વચગાળાના ડિસ્ક
अंतःकोशिकीय आधात्री,એકસાથે મેટ્રિક્સ
अंतराकोशिकीय स्थान,અંતરાલ
अपरोधन,અટકાવવું
अंतखंड,અટકાવવું
अंतरा-शृंखला आबंध,આંતર-સાંકળ-ખત
अंतर्द्विक ब्रिगेड,આંતરવ્યોક્ત બ્રિગેડ
अंतरापूलीय एधा,આંતરડાવિશેષ
अंतर कला अवकाश,અંતરાલ -જગ્યા
अंतरावस्था,વિલોભણ
अंतरावस्था गुणसूत्र,રંગબદલ
अंतराखंडीय पट,આંતરવક્ષણ
अंतरापूलीय एधा,આંતરડાવિશેષ
व्यतिकारी आर. एन. ए.,દખલ
इंटरफेरॉन,વિખર
"अंतरजननक्षम, अंतरउर्वर",કળશ
इंटरल्यूकिन,ઇન્ટરલેકિન
अंतःपाशित,એક સાથે
मध्यवर्ती प्रदीप्ति पादप,વચગાળાનો છોડ
मध्यवर्ती तंतु,મધ્યવર્તી ફિલામેન્ટ
मध्यवर्ती पालि,મધ્યવર્તી લોબ
माध्यवर्ती युग्मन,મધ્યવર્તી જોડી
आंतरिक कर्ण,આંતરિક કાન
आंतरिक पर्यावरण,આંતરિક વાતાવરણ
आंतरिक युज्ञ शिरा,આંતરિક જ્યુગ્યુલર નસ
आंतरिक आकारिकी,આંતરિક આકારશાસ્ત્ર
आंतरिक पोषक चक्रण,આંતરિક પોષક સાયકલિંગ
आंतरिक लय,આંતરિક લય
अंतरराष्ट्रीय कोड,આંતરરાષ્ટ્રીય આ અંગેનીકરણ
अंतरराष्ट्रीय मानव जीनोम परियोजना,આંતરરાષ્ટ્રીય માનવ જિનોમ પ્રોજેક્ટ
पोर,ઇંટનો કરવો
अंतराग्रही,આંતરસંબંધક
अंतरायित जीन,વિક્ષેપિત જનીન
मध्यलिंगी,પરસ્પર
अंतर्जातीय संकरण,આંતરવિશેષ વર્ણસંકર
अंतराली कोशिका उद्दीपक हॉर्मोन,ઇન્ટર્સ્ટિશલ સેલ ઉત્તેજક હોર્મોન
"अंतराली कोशिका, अंतराकाशी कोशिका",આંતરરાજ્ય કોષ
अंतराली विलोपन,આંતરરાજ્ય કા delી નાખવું
अंतराली तरल,આંતરરાજ્ય
अंतःउपजातीय संकरण,અંતર્ગત સંકર
मध्यवर्ती अनुक्रम,દરમિયાનગીરીનો ક્રમ
आंत्र अंधनाल,આંતરડાની સીઈસીએ
आंत्र रस,આંતરડાનો રસ
"आंत्र, आंत",આંતરડા
अंतःकोशिकी पाचन,અંત્રાસ -પાચન
आंतरकोशिका द्रव्य शुक्राणु अंतःक्षेपण,ઇન્ટ્રાસેટોપ્લાઝમિક શુક્રાણુ ઇન્જેક્શન (આઈસીએસઆઈ)
अंतःपूलीय एधा,છળ
मज्जासन्न वृक्काणु,અંતર્ગત નેફ્રોન
अंतरजाति स्पर्धा,આંતરપ્રિપિક સ્પર્ધા
आंतरजातीय असंगतता,અસંગતતા
आंतरजातीय अनिषेच्यता,અસંગતતા
आंतर वृषण जनन वाहिनी तंत्र,અંતરિક્ષયાત્મક જે.ડી.સી.ટી.
अंतर्गर्भाशयी वीर्यसेचन,ઇન્ટ્રાઉટેરિન ગર્ભાધાન (IUI)
अंतर्गभाशय अंतरण,ઇન્ટ્રાઉટેરિન ટ્રાન્સફર (આઇયુટી)
आंतर प्रोटीन,આંતરિક પ્રોટીન
आंतर अवरोध,આંતરિક અવરોધ
अंतरवगम,અનુવાદ
"अव्यक्तेक, इंट्रॉन",ઉપકાલી
अंतर्मुखी,અંદરનો ભાગ
प्रतिलोमन,ઉલ્લંઘન
इनवर्टेज,Inંધી
अकशेरुकी प्राणी,ચંચળ
अन्वेषक,તપાસનીસ
सहपत्रचक्र,અનુચિત
अनैच्छिक और अरेखित पेशी,અનૈચ્છિક અને બિન-કડક સ્નાયુ
आयोडीन,આછું
आयोडोथाइरोनिन,આયોડોથાયરોન
आयन,આયન
आयन चैनल,આયોજક
आयन विनिमय वर्णलेखन,આયન વિનિમય ક્રોમેટોગ્રાફી
आयनी आबंध,આયનીય
आयनी पारस्परिक क्रिया,આયનીય ક્રિયાપ્રતિક્રિયા
आयनाणु (आयनोसाइट),આયનોસાઇટ
एकीकृत पीड़क प्रबंधन (आई.पी.एम.),ઇન્ટિગ્રેટેડ પેસ્ટ મેનેજમેન્ટ (આઈપીએમ)
आइपोमिया,Ipોમોઆ
इरीडेसी,અણી
"परितारिका, आइरिस",મેઘધનુષ
लौह पुष्टीकृत चावल,લોખંડ
लौह पॉर्फिरिन,લોખંડ
लौह खुरचन,લોખંડ
किरण,ઝળકતું કોષ
किरणित कोशिका,ઝળહળાટ
अनियमित,અનિયમિત
असममित पुष्प,અનિયમિત ફૂલ
अनुत्क्रमणीय फैलाव,ઉલટાવી શકાય તેવું
अंतर्रार्ष्ट्रीय चावन अनुसंधान संस्थान,આંતરરાષ્ટ્રીય ચોખા સંશોધન સંસ્થા
उत्तेजक,ઉશ્કેરાટભર્યું
आसनास्थि,મસાલા
श्रोणिखंड,મસાલા
लैंगरहैन्स द्वीप समूह,લેંગરહન્સના ટાપુઓ
"समआश्लेषिन, आइसोएग्लूटिनिन",ઇસોગગ્લુટીનિન
समद्विपार्श्विक पर्ण,આઇસોબિલેટર પાન
"समयुग्मकता, समयुग्मन",અલગતા
समनिरोप,અનંત
विलगित,અલગ
पृथक्कृत हरितलवक,અલગ -અલગ હરિતદ્રવ્ય
विलगित ऊतक,અલગ -અલગ પેશી
"विलगन, वियोजन, पृथक्करण",અલગતા
समावयवी,કામચલાઉ
समघनत्व अपकेंद्रण,આઇસાપિકનિક કેન્દ્રત્યાગી
समपरासारी,આઇસોટ
समस्थानिक,આઇસોટોપ
समानुवर्ती,છટાદાર
समदैशिक,છટાદાર
समदैशिक पट्ट,આઇસોટ્રોપિક
"तनुयोजी, इस्थमस",ઇસ્ત્મસ
इटाई-इटाई रोग,ઇટાઇ રોગ
अंतरा गर्भाशय युक्ति (औषध),આઇયુડી (દવા)
अंतरा गर्माशय युक्ति (औषध-हीन),આઇયુડી (નોન-મેડિકેટ)
जैसिड,જાસૂસ
जैट्रोफा,Jંચે જટ્રોફા
पीलिया,કમળો
जबड़ा,જડ
जबड़ारहित कशेरुकी,જડ
"अग्रक्षुद्रांत्र, जेजूनम",જેજુનમ
जेलीफिश,જેલીફિશ
"झूम कृषि, स्थानांतरी खेती",દિવાહિની ખેતી
संयुक्त वन प्रबंधन,સંયુક્ત વન વ્યવસ્થાપન
संधित बहिःकंकाल,જોડાયેલ એક્ઝોસ્કેલિટન
युज्ञ शिरा,ખરબચડી નસ
अनुपयोगी डी.एन.ए.,જંક ડીએનએ
जुरैसिक कल्प,જુરાસિક સમયગાળો
जूट प्रौद्योगिकी,શણગારેલી પ્રૌદ્યોગિકી
किशोर हॉर्मोन,કિશોર હોર્મોન
किशोरावस्था,કિશોર તબક્કો
गुच्छासन्न उपकरण,જસ્ટાગ્લોમેર્યુલર ઉપકરણ
कलबासु,કાલબાસુ
केल,કાલે
कालमेघ,Kalmegh
कैनेमाइसिन,કંમિસિન
केंद्रकसंलयन,કર્કશમી
गुणसूत्रप्ररूप,કાર્યોયોટાઇપ
गुणसूत्र-प्ररूपण,કર્કશ
काउटिया,કોટિયા
कूटक,પાટિયું
नौतल,પાટિયું
केरेटिनित त्वक् कोशिका,કેરાટિનાઇઝ્ડ ત્વચા કોષ
कीटोग्लूटैरिक अम्ल,કેટોગ્લુટેરિક એસિડ
कीटोन,કોટન
कीटोन समूह,પશુન જૂથ
कीटोनमेह,કેટોનોરિયા
कुंजी,મુખ્ય
प्रमुखतम जाति,કીસ્ટોન જાતિઓ
खैर,Khાંકણ
खेसरी,ખેસરી
"वृक्क अपोहन, वृक्क डायालिसिस",મૂત્રપિંડ
गतिज ऊर्जा,ગતિશક્તિ
काइनेटिन,ગતિ
"गतिबिंदु, काइनेटोकोर",કિનેટોચોર
राजकर्कट,રાજા કરચલો
जगत्,રાજ્ય
"किलकिला, मीनरंक",કિંગફિશર
काइनोप्लाज्म,ગતિ
रसोई अपशिष्ट,રસોડું
क्लाइनफेल्टर संलक्षण,ક્લિનફેલ્ટર સિન્ડ્રોમ
घुटना,ઘૂંટણ
क्रन्ज शरीर,કર્કશ શરીરરચના
क्रेब चक्र,ક્રેબ ચક્ર
बृहद् भगोष्ठ,લેબીયા મેજોરા
लघु भगोष्ठ,લેબિયા મિનોરા
अधरोष्ठ स्पर्शक,લેબલના ધબકારા
अस्थिर,સંદિગ્ધ કરવું
अधरोष्ठ,પ્રાસંગિક
लबलब (बीन),લાતબ
ऊर्ध्व ओष्ठ,લેબ્રમ
"गहन, भ्रमिका, लैबिरिंथ",ભુલભુલામણી
लैक,લાખ
"लैक प्रचालेक, लैक ऑपेरॉन",લાખ પરરોન
लैसीफर,કaccંગર
स्तन्यस्रवण,દૂધમારો
स्तन्यस्रवण अनार्तव,લેક્ટેશનલ એમેનોરિયા
दुग्धपोषी,લેક્ટ્રોફ
लैक्टोबैसीलस,લેક્ટોબેસિલસ
लैक्टोज उपापचयी एंजाइम,લેક્ટોઝ મેટાબોલાઇઝિંગ એન્ઝાઇમ
"दुग्ध शर्करा, लैक्टोस",લેક્ટોઝ
लैकटूका सैटाइवा,લેક્ટુકા સટિવા
रिक्तिका,ક lacંગું
प्रकृति-सोपान,પ્રકૃતિની સીડી
पश्च रज्जुक,પાછળની બાજુ
पटलिका,લહેરી
लेमेलीडेन्स,લેમેલિડેન્સ
लैमिएसी,એક જાતનો અવાજ
लैमिएलीज,શણગાર
यथार्थ पटल,લેમિના પ્રોપ્રિયા
"पटल, स्तरिका",લેમિના
लैमिनेरिया,લેમિનરિયા
लैंपब्रुश गुणसूत्र,દીવો બ્રશ રંગસૂત્ર
भालाकार,શણગારવું
स्थलपादप,જમીન પ્લાન્ટ
"स्थल घोंघा, थल शंबुक",જમીન ગોકળગાય
लेन्टाना कैमेरा,લાન્ટાના
लैपेरोस्कोप,શણગાર
लेपारटिआ,ક lંગું
"ह्रासदर, च्युतिदर",રદિયો દર
लार्कस्पर,વાંકુંચલન
डिंभकीय मर्त्यता,લાર્વા મૃત્યુદર
कंठ-ग्रसनी,Lન
लेसर सूक्ष्म शल्यचिकित्सा,માઇક્રસર્જરી
लैस्यूरस,એક જાતની કળા
विलंबित अंगमारी,મોડી અસ્પષ્ટ
विलंबित विकासी,અંતમાં વિકાસકર્તા
उत्तर अनुक्रमिक जाति,મોડી સ્યુસેશનલ પ્રજાતિઓ
"पश्च काष्ठ, उत्तर काष्ठ",મોડું લાકડું
गुप्त ऊष्मा,આંતરિક ઉષ્મા
पार्श्व उपांग,પાર્શ્યક
पार्श्व कलिका,બાજુની કળી
पार्श्व धूसर शृंग,બાજુની ગ્રે હોર્ન
"पार्श्व वेंट्रिकल, पार्श्व मस्तिष्कनिलय",બાજુની ક્ષેઠ
"रबड़क्षीर, लेटेक्स",Xtex
लेथाइरस सैटाइवस,લેથીરસ સટિવાસ
जालक,જાળી
जालक संरचना,જાળીદાર માળખું
लॉरिनी,લૌરીની
स्वतंत्र अपव्यूहन नियम,સ્વતંત્ર ભાત કાયદો
सीमाकारी कारक नियम,મર્યાદિત પરિબળોનો કાયદો
वंशागति नियम,વારસાનો કાયદો
विसंयोजन नियम,અલગતાનો કાયદો
ऊष्मागतिकी नियम,થર્મોોડાયનેમિક્સના કાયદા
परतन,ઉઘાડપડા
दाब लगाना,ઉઘાડપડા
खनिज पदार्थो का निक्षालन,ખનિજ પદાર્થનું ઉઘું
"सीसा, लेड",દોરી
अग्र रज्जुक,અગ્રણી સેર
पर्ण आयु,પાંદડાની ઉંમર
पर्ण और धारी किट्ट रोग,પાન અને પટ્ટી કાટ
"पर्ण फलक, पर्णटल",પર્ણ બ્લેડ
पर्ण कुंचन,પર્ણ કર્લ
पर्ण दिक्विन्यास,પાંદડાની અભિગમ
पर्ण शिराविन्यास,પર્ણ વેનિસ
"पत्ती, पर्ण",પર્ણ
पर्णफलक,પર્ણ
पर्णरहित,પરચૂરત
फुदकना,કૂદકો
चर्मिल पर्ण,ચામડાની પાન
