Malayalam,Hindi
രൂപകൽപ്പന,निष्‍फल
അന്തർലീനമായ,"अंतर्निहित, सहज"
പിന്തുടര്ച്ചയായികിട്ടുക,विरासत में पाना
പഥമമായ,प्रारंभिक
ഇനീച്ചുകൾ,आद्‍क्षर
തുടങ്ങിവയ്ക്കുക,"प्रारंभ करना, पहल करना"
പരിഹാരം,व्यादेश
ഹാനി,"हानि, क्षति, चोट"
ഉൾനാടൻ കത്ത്,अंतर्देशीय पत्र
കുത്തിവയ്പ്പ്,"टीका, टीकाकरण, संरोपण"
നിക്ഷേപതം,"निवेश, निविष्‍टि"
അനേഷണം,"पूछताछ, जांच"
കൂട്ടിച്ചേര്ക്കുക,"अंतर्वेशित करना, में रखना"
ഉള്ക്കാഴ്ച,अन्तर्दृष्‍टि
പരിശോധിക്കുക,निरीक्षण करना
പരിശോധകന്,निरीक्षक
അസ്ഥിരത,अस्थिरता
പതിഷ്ഠാപനം,संस्थापन
തവണ,किस्त
ഇണിക്കുക,उकसाना
സംഭവനിര്മ്മാണം,उकसाहट
സ്ഥാപിക്കുക,"संस्थान, संस्थापित करना, स्थापित करना, प्रारंभ करना, चलाना"
നിര്ദ്ദേശം,"अनुदेश, हिदायत"
ഉപകരണം,"यंत्र, लिखत, प्रपत्र"
ഉന്നമൂഹനം,"अनधीनता, अवस्था"
രക്ഷാഭോഗം,बीमा
നഷ്ടരക്ഷചെയ്യുക,बीमा करना
സമരിധാണാകാരമായ,"अभिन्न, अविभाज्य"
സംയോജനം,"एकीकरण, समाकलन, अखंडता"
ആര്ജ്ജവം,"सत्यनिष्ठा, अखंडता"
ബുദ്ധിഗമമായ,बोधगम्य
തീവമായ,तीव्र गहन
ഉദ്ദേശത്തോടെ,आशय
ഇടപെടല്,अंतःक्रिया
ഇന്റർലിയ,अन्य बातों के साथ-साथ
ഇന്റർ-ഡിപ്പാർട്ട്മെന്റ്,अंतराविभागीय
പലിശ,"ब्याज, हित"
ഇടപെടാൻ,हस्तक्षेप करना
ഇടക്കാല,अंतरिम
ഇടക്കാല ഓർഡർ,अंतरिम आदेश
ഇടക്കാല ആശ്വാസം,अंतरिम सहायता
ഇടക്കാല അവലോകനം,अंतरिम रिपोर्ट
ഇന്റർമീഡിയറ്റ്,"मध्यवर्ती, (व्यक्‍ति) इंटर पास"
ഇന്റർമീഡിയറ്റ് കോളേജ്,इंटरमीडिएट कॉलेज
തടവുകാരി,प्रशिक्षु
അകത്തെ,"आंतरिक, आभ्यंतरिक"
അന്താരാഷ്ട്ര നിയമം,अंतरराष्‍ट्रीय विधि
ഇന്ദ്ദിവം,प्रशिक्षुता
ഇന്റർപോളേഷൻ,"प्रक्षेप, अंतर्वेशन"
വാഖാനം,"निर्वचन, व्याख्या"
ചോദംചെയ്യുക,"परिप्रश्‍न करना, पूछताछ करना"
തടസ്സപ്പെടുത്തുക,"बाधा डालना, टोकना"
തടസ്സം,"व्यवधान, रुकावट"
അന്തർ,"परस्पर, आपस में"
ഇടപെടുക,"बीच में पड़ना, अंत:क्षेप करना"
ഇടപെടല്,"अंत:क्षेप, बीच में पड़ना"
അഭിമുഖം,"साक्षात्कार, इंटरव्यू, भेंटवार्ता"
അഭിമുഖം,"साक्षात्‍कारदाता, साक्षात्‍कारिती"
അഭിമുഖം,साक्षात्‍कर्ता
അറിയുക,"सूचना देना, प्रज्ञापित करना"
പൂര്പ്പാക്കുക,"सूचना, प्रज्ञापन"
വിരട്ടല്,"अभित्रास, डराना-धमकाना"
അസഹിഷ്ണു,"असहनशीलता, असहिष्णुता"
ലഹരി,"नशा, मत्‍तता"
സങ്കീർണ്ണമായ,जटिलता
സങ്കീര്ണ്ണമായ,जटिल
അവതരിപ്പിക്കുക,"परिचय करना, परिचित कराना, प्रस्तुत करना, समाविष्‍ट करना"
പരിചയപ്പെടുത്തല്,"परिचय, प्रस्तावना, विषयप्रवेश, पुर:स्थापना"
അസാധുവായ,"अविधिमान्य, अशक्‍त"
അസാധുവായ,"अविधिमान्यता, अमान्य, अशक्‍तता"
സ്ഥിരമായി,"निरपवाद, सदैव"
അനേഷണം,"अन्वेषण, तफ़तीश, जांच-पड़ताल"
മുതല്മുടക്ക്,निवेश
ക്ഷണം,"निमंत्रण, आमंत्रण"
അനിയന്ത്രിതമായ,अनैच्छिक
ഉൾപ്പെടുന്നു,"अंतर्निहित, संबद्‌ध, अंतर्ग्रस्त, ग्रस्त"
Ipsosto,स्वयमेव
Ipso jur,विधित:
അയുക്തികമായ,"विवेकहीन, तर्कहीन, अतर्कपूर्ण"
പരിരാപകമായ,"अशोध्य, लावसूल"
കമരഹിതമായ,अनियमित
അപസക്തമായ,"असंबद्‌ध, असंगत"
നിരുത്തരവാദിയായ,ग़ैरजि़म्मेदार
മാറ്റാനാവാത്ത,"अप्रतिसंहरणीय, अटल"
ഇഷ്യൂ,"निर्गम, जारी करना, भेजना, देना, मुद्‍दा, वाद-पद, संतान, अंक"
ഇഷ് ഓർഡർ,निर्गम आदेश
ഇഷ്യു വില,निर्गम क़ीमत
ഇനം,मद
ഉദോഗം,"नौकरी, जॉब, कार्य"
ജോലി വിവരണം,कार्य विवरण
ജോലി വിലയിരുത്തൽ,कार्य मूल्यांकन
ജോലി മരവിപ്പിക്കുക,"भर्ती कीलन, जॉब कीलन"
തൊഴിൽ അന്വേഷണം,नौकरी की तलाश
ഉദോഗമില്ലാത്ത,बेरोजगार
ജോലി അടിസ്ഥാനമാക്കിയുള്ളത്,"कार्योन्मुख, रोज़गारोन्मुख"
ജോലി ഭ്രമണം,कार्य चक्रानुक्रम
ജോലി സംതൃപ്തി,कार्य संतुष्‍टि
ജോലി സുരക്ഷ,जॉब सुरक्षा
ജോലി വിവരണം,"कार्य विनिर्देश, कार्य विशिष्‍टयां"
തൊഴിൽ പഠനം,कार्य अध्ययन
ജോലി ജോലി,"छुटपुट काम, फुटकर काम"
യോജിപ്പിക്കുക,"कार्यभार ग्रहण करना, नौकरी शुरू करना, सम्मिलित होना, संयोजित करना, जोड़ना"
ചേരുന്ന തീയതി,कार्यग्रहण तारीख़
ശമ്പളം ചേരുമ്പോൾ,कार्यग्रहण वेतन
ചേരുന്ന കാലയളവ്,कार्यग्रहण अवधि
ചേരുന്ന റിപ്പോർട്ട്,कार्यग्रहण रिपोर्ट
ചേരുന്ന സമയത്ത്,कार्यग्रहण अवधि
സന്ധി,संयुक्‍त
ഒന്നിച്ചുള്ള അക്കൗണ്ട്,संयुक्‍त खाता
ജോയിന്റ് കേഡർ,संयुक्‍त संवर्ग
സംയുക്ത സമിതി,संयुक्‍त समिति
സംയുക്ത കൺസൾട്ടേറ്റീവ് കമ്മിറ്റി,संयुक्‍त परामर्शदात्री समिति
സംയുക്ത കുടുംബം,संयुक्‍त परिवार
സംയുക്തമായി,संयुक्‍त रूप से
സംയുക്തമായും കഠിനമായും,संयुक्‍त और पृथक् रूप से
ജോയിന്റ് ഉടമസ്ഥാവകാശം,संयुक्‍त स्वामित्व
സംയുക്ത ഉത്തരവാദിത്തം,संयुक्‍त उत्‍तरदायित्व
സംയുക്ത സംരംഭം,"संयुक्‍त नवोद्‌‌‌‌यम, संयुक्‍त उद्‌यम"
വാര്ത്താപതിക,"दैनिकी, रोज़नामचा, पत्रिका"
പതപവര്ത്തകന്,पत्रकार
വിധിനായം,निर्णय
ജുഡയനായ,"न्यायिक, अदालती"
ജുഡീഷ്യൽ കസ്റ്റഡി,न्यायिक हिरासत
ജുഡീഷ്യൽ അന്വേഷണം,"न्यायिक जांच, अदालती जांच"
ജുഡീഷ്യൽ അറിയിപ്പ്,न्यायिक अवेक्षा
ജുഡീഷ്യൽ വൈദ്യുതി,न्यायिक शक्‍तियां
ജുഡീഷ്യൽ സേവനം,न्यायिक सेवा
ജുഡീഷ്യറി,न्यायपालिका
നീതിപൂർവകരമായ,"विवेकसम्मत, न्यायसम्मत"
ജൂനിയർ അഡ്മിനിസ്ട്രേറ്റീവ് ഗ്രേഡ്,अवर प्रशासन-ग्रेड
ജൂനിയർ ക്ലർക്ക്,कनिष्‍ठ लिपिक
റാങ്കിലുള്ള ജൂനിയർ,ओहदे में कनिष्‍ठ
ജൂനിറിറ്റി,कनिष्‍ठता
ജൂനിയർ ഏറ്റവും കൂടുതൽ,कनिष्‍ठतम
ജൂനിയർ സ്കെയിൽ,अवर वेतनमान
നീതിനായപരിപാലനം,अधिकारिता
നീതിപൂര്വമായ,उचित
നായാധിപതി,"न्याय न्यायमूर्ति, न्याय"
നീതീകരിക്കാവുന്ന,"न्याय, न्यायालय के विचार योग्य"
നായീകരിക്കുക,"औचित्य देना, न्यायोचित ठहराना, सफ़ाई देना"
താക്കോല്,"आधारभूत, मूल, मुख्य, कुंजी"
മുഖ്യ പ്രഭാഷണം,आधार व्याख्यान
തിരികെ പികെ,उत्कोच
ബന്ധുവിദ,स्वजन
"കിഥ്, കിൻ",निकट संबंधी
എങ്ങനെയെന്നറിയുക,तकनीकी जानकारी
വിവരമുള്ള,"सुविज्ञ, जानकार"
തൊഴിലാളി,"श्रम, श्रमिक वर्ग"
തൊഴിൽ ചാർജുകൾ,"मजदूरी, श्रम प्रभार"
തൊഴിൽ കരാർ,श्रम संविदा
തൊഴിൽ കോടതി,श्रम न्यायालय
തൊഴിൽ തർക്കം,श्रम विवाद
തൊഴിൽ സേന,श्रमिक शक्‍ति
തൊഴിൽ നിയമങ്ങൾ,श्रम विधि
തൊഴിലാളി മുറി,प्रसूति कक्ष
തൊഴിലാളി യൂണിയൻ,मज़दूर संघ
തൊഴിൽ ക്ഷേമം,"श्रम कल्याण, श्रमिक कल्याण"
ഭൂമി ജന്മലിടം,"भूमि अर्जन, भूमि अधिग्रहण"
ലാൻഡ് മാർക്ക്,सीमा चिह्‌न
ഭൂമി രേഖകൾ,भू-अभिलेख
ഭൂപരിഷ്കരണം,भूमि सुधार
ലാൻഡ് റവന്യൂ,"भू-राजस्व, मालगुज़ारी"
ലാൻഡ് സെറ്റിൽമെന്റ്,"बंदोबस्त, भू-व्यवस्थापन"
ഭൂമി കാലാവധി,"पट्टेदारी, भू-धृति"
ലാൻഡ് ഉപയോഗ സർട്ടിഫിക്കറ്റ്,भूमि उपयोग प्रमाण-पत्र
നഷ്ടം,"बीत जाना, व्यपगत होना, गलती"
വലിയ സ്കെയിൽ,बड़ा पैमाना
അവസാന തീയതി,अंतिम तिथि
നിലനില്ക്കുന്ന,स्थायी
അവസാനമായി,"आखिर में, अततः"
അവസാന പേയ്മെന്റ്,अंतिम भुगतान
വൈകിപ്പോയ,"विलंब से, देर से, स्वर्गीय"
വൈകി ശൗത്വന പ്രസ്താവന,विलम्ब-उपस्थिति विवरण
വൈകി ഡ്യൂട്ടി,अधिसमय ड्यूटी
വൈകിയ പേയ്മെന്റ്,देर से भुगतान
ഏറ്റവും പുതിയ,"अधुनातन, नवीनतम"
പ്രശംസനീയമായ,प्रशंसनीय
വിക്ഷേപിക്കുക,"प्रारंभ करना, प्रमोचन"
നിയമം,"विधि, कानून"
ക്രമസമാധാന,क़ानून और व्यवस्था
നിയമ ബ്രേക്കർ,क़ानून तोड़ने वाला
ലോ കോർട്ട് (= നിയമത്തിന്റെ കോടതി),न्यायालय
അനായം,वाद
അഭിഭാഷകൻ,वकील
ലേ ഓഫ്,कामबंदी
കെട്ടിടത്തിന്റെ പ്ളാന്,"अभिन्यास, नक्‍शा"
നേതാവ്,"नेता, नायक, अग्रणी, प्रमुख"
നേതൃത്വ നിലവാരം,नेतृत्व का गुण
ലഘുലേഖ,"पर्ची, पत्रक"
ചോര്ച്ച,"रिसना, भेद बताना"
കുതിച്ചുചാട്ടം വർഷം,अधिवर्ष
പഠനം,"सीखना, अधिगम, विद्‌वत्‍ता"
പാട്ടം,"पट्टा, पट्टे पर देना"
പാട്ടത്തിനെടുത്ത താമസസ്ഥലം,पट्टा आवास
പാടുത്തു,पट्टाधृति
പാട്ടക്കഴുത,"पट्टाधारी, पट्टेदार"
പാട്ടക്കര്പ്പ്,"पट्टे पर देना, लीजिंग"
വിട്ടേക്കുക,"छुट्टी, अनुमति, इजाजत, छोड़ना"
വികാരങ്ങൾ വിടുക,"छुट्टी नकदीकरण, छुट्टी का नगद भुगतान"
ശമ്പളം വിടുക,छुट्टी का वेतन
ഒഴിവ് വിടുക,छुट्टी रिक्‍ति
ശമ്പളമില്ലാതെ വിടുക,अवेतन छुट्टी
ശമ്പളം ഉപയോഗിച്ച് വിടുക,सवेतन छुट्टी
ലക്ചർ ഹാൾ,व्याख्यान शाला
നേതൃരക്ഷ,"खाता, खाता बही"
ലെഡ്ജർ ബാലൻസ്,"खाता शेष, बही शेष"
പാരമ്പര്യം,वसीयत-संपदा
നിയമപകാരം,"क़ानूनी, विधिक, वैध"
ആയുധധാരി,वैधता
നിയമവിധപ്പെടുത്തല്,वैधीकरण
നിയമാനുസൃതമായി,"वैध रूप से, कानूनी तौर पर"
നിയമപരമായ പരിശീലനം,"वकालत, विधि व्यवसाय"
ലെഗട്ടെ,वसीयतदार
വായിക്കത്തക്ക,"सुवाच्य, पढ़े जाने योग्य"
നിയമനിര്മ്മാണസദങ്ങൾ,विधायी
നിയമനിർമ്മാണ ബിസിനസ്സ്,विधायी कार्य
നിയമനിര്മ്മാണസഭ,विधानमंडल
നിയമാനുസൃതത,"वैधता, धर्मजता, औचित्यपूर्णता"
നിയമാനുസൃതമായ,"विधिसम्मत, विधि-संगत, धर्मज"
ഒഴിവുവേള,"अवकाश, फुरसत"
നിന്നികത,"नरमी, उदारता"
പാട്ടക്കാരന്,पट्टेदार
അക്ഷരം,"पत्र, अक्षर"
അക്ഷര പാട്,पत्र-पैड
അക്ഷരം,उगाही
ബാദ്ധത,"देनदारी, दायित्व, देयता"
ബാദ്ധതയുള്ള,"दायी, देनदार, जिम्मेदार"
കെട്ടുപാട്,संपर्क
പുസ്തകശാല,पुस्तकालय
ലൈസൻസ്,"अनुज्ञप्‍ति, लाइसेंस, स्वेच्छाचार"
ലൈസൻസ് ഹോൾഡർ,"अनुज्ञापक, लाइसेन्सदार"
ലൈസൻസുള്ളത്,"अनुज्ञापित, लाइसेंस-प्राप्त"
ലൈസൻസി,"लाइसेन्सधारी, अनुज्ञापक"
ലിയാൻ,"लियन, पुनर्ग्रहणाधिकार, धारणाधिकार"
ജീവിത സർട്ടിഫിക്കറ്റ്,जीवन प्रमाणपत्र
അതിര്ത്തി,"हद, सीमा, परिसीमा, मर्यादा"
പരിമിതപ്പെടുത്താതെ,"सीमा, अवधि"
പരിമിത,"सीमित, लिमिटेड"
പരിമിതമായ ആശങ്ക,मर्यादित समुत्थान
പരിമിതമായ ബാധ്യത,सीमित देयता
പരിമിത ടെണ്ടർ,सीमित निविदा
ബന്ധം,"कड़ी, श्रृंखला, संपर्क"
ലിങ്ക്ഡ്,संलग्न संबद्‌ध
ലിങ്കുചെയ്ത ഫയൽ,"संलग्न फ़ाइल, संबद्‌ध फाइल"
ലിങ്ക് ഭാഷ,संपर्क भाषा
ലിക്വിറ്റഡ് നാശനഷ്ടങ്ങൾ,परिनिर्धारित नुकसानी
ലിക്വിക്റ്റേഷൻ,"परिसमापन, परिनिर्धारण"
ലിക്വിഡറേറ്റർ,परिसमापक
പട്ടിക,सूची
ബിസിനസ്സ് പട്ടിക,कार्य-सूची
സാക്ഷരതം,साक्षर
വ്യവഹാക്ഷണം,मुक़दमेबाज़
അനായം,मुक़दमेबाज़ी
ലിവറി അലവൻസ്,वर्दी भत्ता
കന്നുകാലി,पशुधन
ജീവിത നിലവാരം,जीवन स्तर
ജീവനുള്ള വേതനം,"निर्वाह म़ज़दूरी, निर्वाह वेतन"
ലോഡിംഗ്,"माल लादना, भारण, लदाई, लदान, अतिरिक्‍त प्रभार, दायित्व सौंपना"
വായ്പ,"कर्ज़, ऋण"
വായ്പക്കാരന്,लेनदार
വായ്പയെടുക്കുന്ന വകുപ്പ്,प्रदाता विभाग
പവേശനമുറി,"लॉबी, पक्ष"
ലോബിയിംഗ്,"पक्ष जुटाव, समर्थन जुटाना"
കാലയളവിൽ ലോക്ക് ചെയ്യുക,परिबंधन अवधि
ലോക്ക് out ട്ട് ചെയ്യുക,तालाबंदी
ലോക്കസ് സ്റ്റാൻഡി,सुने जाने का अधिकार
ഒതുങ്ങുന്ന,"वास, आवास"
ലോഗ് ബുക്ക്,"लॉक बुक, कार्य पंजिका"
തര്ക്കശാസ്തം,"तर्कशास्त्र, तर्क"
ലോഗോ,"लोगो, प्रतीक-चिह्‌‌न"
ദീർഘദൂര വിളി,दूरस्थ कॉल
നീളമുടി,"हाथ से लिखाई, हस्तलेखन"
ഭൂരിഭാഗം,"खेप, ढेरी, लॉट, बहुत"
താഴത്തെ,"निचला, निम्नतर, अवर"
ഏറ്റവും കുറഞ്ഞ നിരക്ക്,न्यूनतमदर
കുറഞ്ഞ ഗ്രേഡ്,"निम्न श्रेणी, घटिया"
കൂറുള്ള,"निष्‍ठावान, वफ़ादार"
മൊത്തം തുക,"एक राशि, एकमुश्त"
ലംപ്സം ഗ്രാന്റ്,एकमुश्त अनुदान
യന്തസാമഗികള്,"मशीनरी, तंत्र, व्यवस्था"
ഗവൺമെന്റിന്റെ യന്ത്രങ്ങൾ,शासन-व्यवस्था
മാസിക,"पत्रिका, मैगजीन, बारूदघर, शस्त्रागार, गोदाम"
അയക്കേണ്ട പട്ടിക,"डाक-सूची, प्रेषण सूची"
നിലനിറുത്തുക,"रखना, भरण-पोषण करना, अनुरक्षण करना, बनाए रखना"
പരിപാലനം,"अनुरक्षण, रखरखाव, रखना, भरण-पोषण"
മേജര്,"वयस्क, बालिग, मुख्य, मेजर"
ഭൂരിപക്ഷം,"बहुमत, वयस्कता, बालिगपन, बहुसंख्यक"
പ്രധാന കൃതികൾ,बड़े निर्माण कार्य
മേക്ക് അപ്പ്,कमी पूरी करना
അപകടം,कुसमायोजन
മലദ്വാരത്തിന്,कुप्रशासन
മലാഫൈഡ്,दुर्भावनाअसद्‍भावपूर्वक
കൊടിയപക,"विद्‌‌वेष, दुर्भावना"
ദുരുപയോഗം,"अनाचार, कुप्रथा"
അപകടം,दुर्व्यवहार
നിര്വഹണം,"प्रबंध, प्रबंधन, प्रबंधकवर्ग"
നിര്വാഹകന്,प्रबंधक
ജനവിധി,"अधिदेश, आज्ञा"
കല്പ്പനകൊടുക്കുന്ന,"आज्ञापक, अनिवार्य"
മന്ദസുകളുടെ,श्रम दिन
Monhours,श्रम घंटे
മാനിഫെസ്റ്റോ,घोषणापत्र
കൃത്രിമം,"हस्त कौशल, जोड़तोड़, प्रकलन"
യുദ്ധതന്തം,"दांव-पेंच, युक्‍तिचालन"
മനുഷ്യശക്തി,जनशक्‍ति
മാൻ-ടു-മാൻ റാങ്കിംഗ്,व्यक्‍तिशः श्रेणीकरण
ലഘുഗന്ഥം,"पुस्तिका, दीपिका, नियम पुस्तक, नियमावली, कायिक, शारीरिक, हस्त"
സ്വമേധയാലുള്ള തൊഴിൽ,शारीरिक श्रम
നിര്മ്മാണം,विनिर्माण
നിര്മ്മാതാവ്,विनिर्माता
കൈയെഴുത്തുപ്രതി,"पांडुलिपि, हस्तलेख"
ഭൂപടം,"मानचित्र, नक़्शा, प्रतिचित्र"
അരികി,"हाशिया, उपांत, गुंजाइश"
അരികിലുള്ള,उपांतिक
വൈവാഹിക നില,वैवाहिक स्थिति
മാർക്കറ്റിംഗ്,विपणन
മാർക്കറ്റിംഗ് സമ്പദ്വ്യവസ്ഥ,बाजार अर्थव्यवस्था
അടയാളപ്പെടത്തുക,चिह्‌न
മാർക്ഷണീറ്റ്,अंकपत्र
കിട്ടിയ മാർക്കുകൾ,प्राप्तांक
വലിയ അംശം,"जनसमूह, सामूहिक, व्यापक"
മാസ് കമ്മ്യൂണിക്കേഷൻ,जनसंचार
കൂട്ട ഉപഭോഗം,व्यापक उपभोग
മാസ് രോഗപ്രതിരോധം,व्यापक प्रतिरक्षण
ബഹുജന മീഡിയ,जनसंचार माध्यम
കൂട്ട നിർമ്മാണം,"बड़े पैमाने पर उत्पादन, पुंज उत्पादन"
മാസ്റ്റർ ഫയൽ,"मास्टर फाइल, प्रधान संचिका"
ചടങ്ങുകളുടെ മാസ്റ്റർ,समारोह समायोजनक
മാസ്റ്റർ പ്ലാൻ,"मास्टर प्लान, महायोजना"
പൊരുത്തപ്പെടുത്തൽ ഗ്രാന്റ്,अनुरूप अनुदान
അസംസ്കൃതപദാര്ഥം,"सामग्री, सामान"
മാതൃതം,"प्रसूति, मातृत्व"
പ്രസവാവധി,प्रसूति छुट्टी
മെട്രിക്കുലേറ്റ്,मैट्रिक पास
മാട്രിമോണിയൽ,वैवाहिक
പകമായ,"परिपक्व, प्रौढ़, परिपक्व होना"
പൂർണതാ കാലാവധി,परिपक्वता तिथि
പരമാവധി,अधिकतम
അർത്ഥം,"साधन, उपाय"
അളക്കുക,"माप, मापना"
അളവ്,माप
അളക്കുക,उपाय
യന്തപ്പണിക്കാരന്,"मिस्त्री, मेकैनिक"
യന്തസംബന്ധമായ,यांत्रिक
യന്തനിര്മ്മാണം,"तंत्र, क्रियाविधि"
മാദ്ധമം,"माध्यम, जनसंचार माध्यम"
ഇടനില്ക്കുക,"मध्यगता करना, मध्यस्थता करना"
വൈദസംബന്ധമായ,चिकित्सा
മെഡിക്കൽ ആനുകൂല്യം,चिकित्सा हितलाभ
വൈദ്യ പരിശോധന,स्वास्थ्य परीक्षा
മെഡിസോ-നിയമപരമായ,चिकित्सा-विधिक
മധസ്ഥാനം,माध्यम
ക്യാമറയിൽ മീറ്റിംഗ്,बंद कमरे में बैठक
അംഗം,सदस्य
മെമ്മോ,"ज्ञापन, मेमो"
സ്മാരകമായ,"स्मारक, अभ्यावेदन"
മാനസിക കഴിവ്,मानसिक योग्यता
മെനു,"मेनू, व्यंजन"
ലയനം,विलयन
മതിപ്പ്,"गुण, योग्यता"
മെറിറ്റ് പട്ടിക,योग्यता-क्रमसूची
കരുമായി,"गुणवान गुणी, सराहनीय"
മോണിറ്റുകൾ,गुणावगुण
മെറിറ്റ് സ്കോളർഷിപ്പ്,योग्यता छात्रवृत्‍ति
ദൂത്,संदेश
സന്വദായം,"विधि, प्रणाली, पद्‌धति"
രീതിശാസ്തം,कार्यप्रणाली
മെട്രോപൊളിറ്റൻ പ്രദേശം,महानगर क्षेत्र
ഇടത്തരം വരുമാന ഗ്രൂപ്പ്,मध्य आय वर्ग
മിഡിൽമാൻ,बिचौलिया
മിഡ്വിഫറി,प्रसूति विद्‌या
കുടിയേറ്റക്കാരൻ,प्रवासी
മൈലേജ്,"मील-दूरी, मील भत्‍ता, लाभ"
മോണിറ്റൻസി,लड़ाकूवृत्‍ति
മില്ലേനിയം,सहस्त्राब्दि
ചെറുതാക്കുക,"लघु, छोटा"
ഏറ്റവും കുറഞ്ഞ,"न्यूनतम, कम-से-कम"
ഖനനം,खनन
ശുശ്രക്ക,लिपिकवर्गीय
മന്തിസഭ,मंत्रालय
പ്രായപൂർത്തിയാകാത്ത,"अवयस्क, नाबालिग, लघु"
ന്യൂനപക്ഷം,"अल्पसंख्या, अल्पसंख्यक, अल्पमत, अवयस्कता"
ചെറിയ കൃതികൾ,लघु निर्माण कार्य
മിനിറ്റ്,"कार्यवृत्‍त, टिप्पण, मिनट्स"
ദുര്ബലമായ,दुर्विनियोजन
മോശം പെരുമാറ്റം,दुर्व्यवहार
നീതിയുടെ ജസ്റ്റിസിന്റെ,न्याय की हत्या
കലര്പ്പായ,"विविध, फुटकर"
ദോഷത്തിന്റെ,"शरारत, उत्पात"
തെറ്റായ),गलत वर्गीकरण
ദുര്നയം,कदाचार
തെറ്റിദ്ധരിപ്പിക്കുക,"गुमराह करना, भ्रम में डालना"
ദുരുപയോഗം,कुप्रबंध
തെറ്റായി പ്രതിധ്രാന്തനം,"अन्यथा-प्रस्तुति, अन्यथा-कथन"
വസ്തുതകളുടെ തെറ്റായി,तथ्यों की ग़लतबयानी
തെറ്റിദ്ധാരണ,गलतफहमी
ദുര്വിനിയോഗം,"दुरुपयोग, दुरुपयोग करना"
സമ്മിശ്ര സമ്പദ്വ്യവസ്ഥ,मिश्रित अर्थव्यवस्था
ജനബ്,"भीड़, असंयत भीड़"
ഇളക്കാവുന്ന,"चल, चलता-फिरता, मोबाइल"
ചലനക്ഷമത,गतिशालता
മാതിരി,"ढंग, प्रकार, रीति, विधा, तरीका"
മാതൃക,"निदर्श, मॉडल, आदर्श"
മോഡറേറ്റര്,मर्यादक
മാറ്റംവരുത്തല്,आशोधन
പ്രവർത്തനരീതി,कार्य-प्रणाली
പണ ഗ്രാന്റ്,आर्थिक अनुदान
പണം,"धन, मुद्रा"
നിരന്തരം നിരീക്ഷിക്കുക,"अनुवीक्षक, अनुवीक्षण करना, मॉनीटर"
മോണണാമി,एकविवाह
മോണോഗ്രാം,गुंफाक्षर
കുത്തക,एकाधिकार
മോണ്ടണി,एकरसता
പ്രതിമാസ ടൂർ ഡയറി,मासिक दौरा डायरी
മാസം മുതൽ മാസം വരെ,महीने के महीने
സദാചാരമായ,नैतिक
മോറേളി,"मनोबल, हौसला"
ധാർമ്മിക പത്രിക,नैतिक अधमता
മൊറട്ടോറിയം,"अधिस्थान, अधिस्थगन काल"
മരണനിരപ്പ്,"मृत्युसंख्या, मृत्युदर"
ജാമ്യം,बंधक
ഏറ്റവും രഹസ്യാത്മകമാണ്,अति गोपनीय
മാതൃ ഭാഷ,मातृभाषा
ചലനം,प्रस्ताव
ചലന പഠനം,गति अध्ययन
പേരണ,अभिप्रेरण
പേരകം,"उद्‌‌देश्य, अभिप्रेरण, हेतु"
മുദ്രാവാക്യം,"आदर्शवाक्य, आदर्शोक्‍ति"
മുഖപത്രം,"मुखपत्र, पक्षवक्‍ता"
ഇളക്കാവുന്ന,चल
ചലിക്കുക,"प्रस्ताव रखना, प्रस्तावित करना"
ചലനം,"आंदोलन, संचलन, गतिविधि"
ബഹുമതികൾ,बहुविध
മൾട്ടി പർപ്പസ്,बहु-उद्‌देशीय
മുനിസിപ്പൽ ടാക്സ്,नगरपालिका कर
കാഴ്ചബംഗ്ലാവ്,संग्रहालय
ശേഖരം റോൾ,उपस्थिति नामावली
മ്യൂട്ടേഷൻ,"नामांतरण, दाखि़ल-ख़ारिज़"
മത്തറ്റിസ് മുത്തണ്ടിസ്,यथावश्यक परिवर्तन सहित
പരസ്പര ധാരണ,आपसी समझ
പേര് കാർഡ്,नाम कार्ड
മയക്കുമരുന്ന്,स्वापक
വിവരണ മൂല്യനിർണ്ണയം,विवरणात्मक मूल्यांकन
ആഖ്യാതാവ്,"वर्णनकर्ता, वाचक"
രാഷ്ടം,राष्‍ट्र
ദേശീയം,"राष्‍ट्रीय, राष्‍ट्रिक"
ദേശീയലസം,"राष्‍ट्रवाद, राष्‍ट्रीयता"
പൗരതം,"राष्‍ट्रिकता, राष्‍ट्रीयता"
ദേശൈസായില്ലായ്മ,राष्‍ट्रीयकरण
ദേശീയ ഭാഷ,राष्‍ट्रभाषा
ദേശീയ സേവിംഗ്സ് സർട്ടിഫിക്കറ്റ്,राष्‍ट्रीय बचत-पत्र
നാട്ടുകാരി,"मूल निवासी, प्राकृतिक, सहज़, देशी, देशज, देशीय"
സാഭാവികമായ,"प्राकृतिक, स्वाभाविक, नैसर्गिक"
നാട്ടിഫൈസേഷന്,"देशीयकरण, नागरिकीकरण"
നാവിക സേന,नौ बल
സങ്കു,"नाव्य, नौगम्य"
കപ്പല് ഓട്ടം,"नौचालन, दिक् चालन, संचालन"
നായിസ്,नहीं पक्ष
ആവശ്യമായ പ്രവർത്തനം,आवश्यक कार्रवाई
ആവശമായ,"आवश्यक, जरूरी"
നിഷേധിക്കുന്ന,"निषेधात्मक, नकारात्मक"
