Punjabi,Odiya
ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ,ଖୋଲା ଚ୍ୟାନେଲ ପ୍ରବାହ |
ਸਰਵੋਤਮ ਨਮੀ,ସର୍ବୋଚ୍ଚ ଆର୍ଦ୍ରତା |
ਜੈਵਿਕ ਮਿੱਟੀ,ଜ Organ ବିକ ମାଟି |
ਸਥਿਤੀ,ଓରିଏଣ୍ଟେସନ୍
ਆਰਥੋਗੋਨਲ,Orthogonal
ਓਰਟਸਟਾਈਨ,ଅର୍ଟଷ୍ଟାଇନ୍ |
ਬਾਹਰੀ ਸੰਕੇਤ,ବାହ୍ୟ ସଙ୍କେତ
ਆਕਸੀਕਰਨ,ଅକ୍ସିଡେସନ୍ |
ਪੈਂਟਰੀ,ପାନ୍ଟ୍ରି |
ਪੈਰਾਪੇਟ,ପାରାପେଟ୍ |
ਪੈਰਾਪੇਟ ਕੰਧ,ପାରାପେଟ୍ କାନ୍ଥ |
ਮਾਪੇ ਸਮੱਗਰੀ,ପିତାମାତା ସାମଗ୍ରୀ |
ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ,ପେବଲ୍ କାଷ୍ଟ ପ୍ଲାଷ୍ଟର |
ਪੈਡਲਫਰ,ପେଡାଲଫର୍ |
ਪੈਡੋਕਲ,ପେଡୋକାଲ୍ |
ਪੀਡੋਜਨੇਸਿਸ,ପେଡୋଜେନେସିସ୍ |
ਪੈਡੌਲੋਜੀ,ପେଡୋଲୋଜି |
ਪੀਡੋਸਫੀਅਰ,ପେଡୋସଫିସର୍ |
ਪੈਨੇਟ੍ਰੋਮੀਟਰ,ପେନେଟ୍ରୋମିଟର |
ਪੈਂਟ ਛੱਤ,ପେଣ୍ଟ ଛାତ |
ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ,ପେପ୍ଟାଇଜିଂ ଏଜେଣ୍ଟ |
ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ,ବିଶ୍ଳେଷଣର ସମୟ |
ਪਰਪੇਂਡ,Perpend
ਸ਼ੋਸ਼ਣ,ପର୍ସପର୍ସନ୍ |
ਪੀਅਰ,ପିଆର୍ |
ਪਿਲਾਸਟਰ,ପାଇଲଷ୍ଟର |
ਪਿੱਚ,ପିଚ୍
ਟੋਏ ਵਾਲੀ ਛੱਤ,ଛାତ ଛାତ
ਸਾਦਾ ਕੰਕਰੀਟ,ସାଧା କଂକ୍ରିଟ୍ |
ਪਲੇਨ ਕੋਣ,ବିମାନ କୋଣ
ਸਾਦਾ ਵਿਹੜਾ,ସମତଳ ପ୍ରାଙ୍ଗଣ
ਪਲੈਨਸੋਲ,ପ୍ଲାନସୋଲ୍ |
ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ,ପ୍ଲାଷ୍ଟିକ୍ ସ୍ଥିରତା |
ਪਲਾਸਟਿਕਤਾ,ପ୍ଲାଷ୍ଟିକ୍ |
ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ,ପ୍ଲାଷ୍ଟିକ୍ ଇଣ୍ଡେକ୍ସ |
ਪਲਾਸਟਿਕ ਸੀਮਾ,ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
ਪਲਾਸਟਿਕ ਸੀਮਾ,ପ୍ଲାଷ୍ଟିକ୍ ପରିସର |
ਪਲੇਟੀ ਬਣਤਰ,ପ୍ଲାଟି ଗଠନ |
ਪਲਿੰਥ,ପ୍ଲିଣ୍ଟ୍ |
ਹਲ ਮਿੱਟੀ,ହଳ ମାଟି
Plum ਪੱਥਰ,ଘିଅ ପଥର |
ਪੋਡਜ਼ੋਲ,ପୋଡଜୋଲ୍ |
ਇਸ਼ਾਰਾ,ସୂଚାଉଛି |
ਬਹੁਭੁਜ ਕੰਧ,ବହୁମୁଖୀ କାନ୍ଥ |
ਪੋਰ ਸਪੇਸ,ଖୋଲା ସ୍ଥାନ |
ਪੋਰਟ,ବନ୍ଦର
ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ,ସକରାତ୍ମକ ଭେଣ୍ଟିଲେସନ୍ |
ਪ੍ਰੈਰੀ ਮਿੱਟੀ,ପ୍ରିରି ମାଟି |
ਸ਼ੁੱਧਤਾ,ସଠିକତା
ਪ੍ਰਾਇਮਰੀ ਕਣ,ପ୍ରାଥମିକ କଣିକା |
ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ,ପ୍ରିଜାମେଟିକ୍ ଗଠନ |
ਲਾਭਕਾਰੀ ਕੰਮ,ଉତ୍ପାଦକ କାର୍ଯ୍ୟ |
ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ,ପ୍ରକଳ୍ପ ଯଥାର୍ଥତା |
ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ,ପ୍ରତିରକ୍ଷା କାର୍ଯ୍ୟ |
ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ,ସିଉଡୋ-ମାଇସେଲିୟମ୍ |
ਛੱਪੜ,ପୁଡଲ୍ |
ਪੁੱਗਿੰਗ,ପଗ୍ କରିବା |
ਪਿਊਮਿਸ,ପୁମିସ୍ |
ਪੰਚ,ପୁଞ୍ଚେନ୍ |
ਕਠਪੁਤਲੀ,ପପୁଟ୍
ਪੁਟਲੌਗ,ପୁଟଲଗ୍ |
ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ,ପୁଟ୍ଲଗ୍ ସ୍କାଫୋଲ୍ଡ |
ਮਾਤਰਾ ਸਰਵੇਖਣ,ପରିମାଣ ସର୍ବେକ୍ଷଣକାରୀ |
ਖੱਡ ਦਾ ਰਸ,କ୍ୱାରି ସପ୍ |
ਕਵੇ,କ୍ୱେ
ਰਾਣੀ ਬੰਦ,ରାଣୀ ବନ୍ଦ
ਕੋਇਨ,କୁଇନ୍ |
ਬੇੜਾ ਬੁਨਿਆਦ,ରାଫ୍ଟ ଫାଉଣ୍ଡେସନ୍ |
ਰੇਕਰ,ରାକର୍ |
ਰੈਕਿੰਗ,Raking
ਰੈਕਿੰਗ ਬਾਂਡ,ବନ୍ଧନ
ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ,ଫ୍ଲାସ୍ କରିବା
ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ,ଶୀଘ୍ର ଭିନ୍ନ ଭିନ୍ନ ପ୍ରବାହ |
ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ଦେୟ |
ਲਾਲ ਧਰਤੀ,ଲାଲ ପୃଥିବୀ |
ਲਾਲ ਦੋਮਟ,ଲାଲ୍ ଲୋମ୍ |
ਰੈਗੂਲੇਟਰ,ନିୟାମକ
ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ,ରେଗୁର କିମ୍ବା କଳା ସୂତା ମାଟି |
ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ,ପରିଶୋଧ ଚୁକ୍ତି
ਬਕਾਇਆ ਸੰਕੁਚਨ,ଅବଶିଷ୍ଟ ସଙ୍କୋଚନ |
ਬਕਾਇਆ ਮਿੱਟੀ,ଅବଶିଷ୍ଟ ମାଟି |
ਪ੍ਰਗਟ,ପ୍ରକାଶ କରନ୍ତୁ |
ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ,ପିନ୍ ପ୍ରକାଶ କରନ୍ତୁ |
ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ,ଟାଇ ପ୍ରକାଶ କରନ୍ତୁ |
ਰਿਜ,ରିଜ୍
ਰਿਜ ਕੈਪਿੰਗ,ରିଜ୍ କ୍ୟାପିଙ୍ଗ୍ |
ਨਦੀ,ନଦୀ
ਸੜਕ ਦੀ ਸਥਿਤੀ,ରାସ୍ତା ସ୍ଥିର
ਮੋਟਾ ਪਲਾਸਟਰ,କଠିନ ପ୍ଲାଷ୍ଟର |
ਮਲਬਾ,ଅଳିଆ |
ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ଅଳିଆ ଆବର୍ଜନା |
ਮਲਬੇ ਦੀ ਕੰਧ,ଅଳିଆ ଆବର୍ଜନା |
ਚੱਲ ਰਿਹਾ ਮਾਪ,ଚାଲୁଥିବା ପରିମାପ |
ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,ନିରାପଦ ବହନ କ୍ଷମତା |
ਲੂਣ ਗਲੇਜ਼,ଲୁଣ ଗ୍ଲେଜ୍ |
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,ନମୁନା ଆକାର
ਨਮੂਨਾ ਵੰਡ,ନମୁନା ବଣ୍ଟନ
ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ,ନମୁନା ତ୍ରୁଟି |
ਰੇਤ,ବାଲି
ਰੇਤ ਮੁਕੰਮਲ,ବାଲି ଶେଷ
ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ,ବାଲି ହାତ ତିଆରି
ਸੈਂਡਿੰਗ,ବାଲିଯାତ୍ରା |
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,ପରିପୂର୍ଣ୍ଣ ମାଟି
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ,ସନ୍ତୁଳିତ ମାଟି ପେଷ୍ଟ |
ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ,ସାଚୁଚରେସନ୍ ଏକ୍ସଟ୍ରାକ୍ଟ |
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ,ସାଚୁଚରେସନ୍ ଶତକଡା
ਸਾਸਰ ਗੁੰਬਦ,ସସ୍ ଗମ୍ବୁଜ |
ਸਕੈਫੋਲਡ,ସ୍କାଫୋଲ୍ଡ |
ਸ਼ਿਸਟ,ସ୍କିଷ୍ଟ୍ |
ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ,ସମୁଦ୍ର ବନ୍ଦର
ਗੁਪਤ ਗਟਰ,ଗୁପ୍ତ ଗୁଟର୍ |
ਦੂਜਾ,ଦ୍ୱିତୀୟ |
ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ଅବତରଣ ବିଶ୍ଳେଷଣ |
ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ,ସେମି-କୃତ୍ରିମ ବନ୍ଦର |
ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ,ସେମି ଜୁଆର ଡକ୍ |
ਬਜ਼ੁਰਗ,ସେନିଲ୍ |
ਸ਼ੈਲ,ଶେଲ୍
ਸ਼ੀਟ ਦੇ ਢੇਰ,ସିଟ୍ ଗଦା |
ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ,ସଙ୍କୋଚନ ସୀମା |
ਸ਼ਟਰਿੰਗ,ବନ୍ଦ
ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ,ସିଆଲିଟିକ୍ ମାଟି |
ਸੀਰੋਜ਼ਮ,ସିରୋଜେମ୍ |
ਸਿਲ,ସିଲ୍ |
ਗਾਦ,ସିଲ୍ଟ |
ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ,ଏକକ ଫ୍ଲେମିସ୍ ରକ୍ତ |
ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ,ଏକକ ଶସ୍ୟ ଗଠନ |
ਪਿੰਜਰ ਮਿੱਟੀ,କଙ୍କାଳ ମାଟି |
ਸਕਰਟਿੰਗ,ସ୍କର୍ଟିଂ
ਸਲੀਪਰ ਕੰਧ,ଶୋଇବା କାନ୍ଥ |
ਸਾਈਡ ਗਟਰ,ସାଇଡ୍ ଗୁଟର୍ |
ਸਲਾਈਡ ਨਿਯਮ,ସ୍ଲାଇଡ୍ ନିୟମ |
ਸਲਿਪ ਡੌਕ,ସ୍ଲିପ୍ ଡକ୍ |
Smoniza,ସ୍ମୋନିଜା |
ਭਿੱਜਣਾ,ଭିଜିବା |
ਮਿੱਟੀ ਦੀ ਸਾਂਝ,ମୃତ୍ତିକା ସଙ୍ଗଠନ |
ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ,ମୃତ୍ତିକା ଶ୍ରେଣୀ
ਮਿੱਟੀ ਕੰਪਲੈਕਸ,ମୃତ୍ତିକା ଜଟିଳ |
ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ,ମୃତ୍ତିକାର ସ୍ଥିରତା |
ਮਿੱਟੀ ਪਰਿਵਾਰ,ମୃତ୍ତିକା ପରିବାର |
ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ,ମୃତ୍ତିକା ଫ୍ରେମ୍ କାମ |
ਮਿੱਟੀ ਦੀ ਨਮੀ,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା |
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ବୃଦ୍ଧି |
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ଅଭାବ |
ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ,ମୃତ୍ତିକା ରୂପବିଜ୍ ology ାନ |
ਮਿੱਟੀ ਦਾ ਕਣ,ମୃତ୍ତିକା କଣିକା |
ਮਿੱਟੀ ਦਾ ਪੜਾਅ,ମୃତ୍ତିକା ପର୍ଯ୍ୟାୟ |
ਮਿੱਟੀ ਪਰੋਫਾਇਲ,ମୃତ୍ତିକା ପ୍ରୋଫାଇଲ୍ |
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,ମୃତ୍ତିକା ପ୍ରତିକ୍ରିୟା |
ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ,ମୃତ୍ତିକା ଅଲଗା ହୁଏ |
ਮਿੱਟੀ ਦੀ ਲੜੀ,ମୃତ୍ତିକା କ୍ରମ |
ਮਿੱਟੀ ਦਾ ਹੱਲ,ମୃତ୍ତିକା ସମାଧାନ |
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,ମୃତ୍ତିକା ଗଠନ
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,ମୃତ୍ତିକା ଗଠନ
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,ମୃତ୍ତିକା ପ୍ରକାର |
ਸੋਲਮ,ସୋଲମ୍ |
ਸੋਰਪਸ਼ਨ,Sorption
ਸਪੱਲਸ,ସ୍ପଲ୍
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନ ପ୍ରଭାବ |
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ବର୍ଗାକାର କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ସ୍କ୍ୱାର୍ଡ ନିୟମିତ କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |
ਸਥਿਰ ਵਹਾਅ,ସ୍ଥିର ପ୍ରବାହ |
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,ଷ୍ଟେପ୍ ଫ୍ଲାସ୍
ਚਿਪਕਣਾ,ସ୍ଥିରତା |
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,ଷ୍ଟିକ୍ ପଏଣ୍ଟ |
ਪੱਥਰ,ପଥର |
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,ସ୍ଲପ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,ଷ୍ଟ୍ରାପ୍ ହିଙ୍ଗ୍ |
ਤੂੜੀ ਬੋਰਡ,ଷ୍ଟ୍ରୋ ବୋର୍ଡ |
ਸਟ੍ਰੀਮ,ଷ୍ଟ୍ରିମ୍
ਤਣਾਅ,ଚାପ
ਸਟ੍ਰੈਚਰ,ଷ୍ଟ୍ରେଚର୍
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,ଷ୍ଟ୍ରେଚର୍ ବଣ୍ଡ୍ |
ਸਟਰੈਚਰ ਕੋਰਸ,ଷ୍ଟ୍ରେଚର୍ ପାଠ୍ୟକ୍ରମ
ਸਤਰ,ବାକ୍ୟ
ਸਤਰ ਕੋਰਸ,ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ
ਬਣਤਰ ਕਾਰਕ,ଗଠନ କାରକ |
ਬਣਤਰ ਸੂਚਕਾਂਕ,ସଂରଚନା ସୂଚକାଙ୍କ |
ਸਟੁਕੋ,ଷ୍ଟୁକୋ |
ਸਟੱਡ,ଅଧ୍ୟୟନ |
ਸਟਾਈਲੋਬੇਟ,ଷ୍ଟାଇଲୋବେଟ୍ |
ਉਪ ਮਿੱਟੀ,ଉପ ମାଟି |
ਉਪ ਬਣਤਰ,ଉପ ଗଠନ
ਸਮੀਕਰਨ ਵਕਰ,ସମୀକରଣ ବକ୍ର
ਸੂਰਜ ਮੀਕਾ,ସୂର୍ଯ୍ୟ ମିକା |
ਸੁਪਰ ਬਣਤਰ,ସୁପର ଗଠନ
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,ସର୍ବେକ୍ଷଣକାରୀ |
S-ਮੁੱਲ,S- ମୂଲ୍ୟ
ਸਵੈਗ,ଚୋରାମାଲ
ਹੰਸ ਦੀ ਗਰਦਨ,ସ୍ an ାନ୍ ବେକ
ਤੰਬੂ,ତମ୍ବୁ
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
ਟੈਂਕਿੰਗ,ଟ୍ୟାଙ୍କିଂ |
ਟੈਂਪੀਏਟੋ,ଟେମ୍ପିଏଟୋ |
ਟੈਂਪਰਿੰਗ,ତାପମାତ୍ରା
ਟੈਂਪਲੇਟ,ଟେମ୍ପଲେଟ୍ |
ਟੈਂਪਲੇਟ,ଟେମ୍ପଲେଟ୍ |
ਟੇਪੀਡੇਰਿਅਮ,ଟେପିଡାରିୟମ୍ |
ਟੈਰਾਕੋਟਾ,ଟେରାକୋଟା |
ਟੈਰਾ ਰੋਜ਼ਾ,ଟେରା ରୋସା |
ਟੈਰਾਜ਼ੋ,ଟେରାଜଜୋ |
ਟੈਟਰਾ ਸ਼ੈਲੀ,ଟେଟ୍ରା ଶ style ଳୀ
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,ସୀମା ସୀମା ମୂଲ୍ୟ
ਗਲਾ,ଗଳା
ਪੱਥਰ ਦੁਆਰਾ,ପଥର ମାଧ୍ୟମରେ |
ਟਾਈਡਲ ਬੇਸਿਨ,ଜୁଆର ବେସିନ |
ਟਾਈ ਪੱਟੀ,ଟାଇ ବାର୍ |
ਟਾਈ ਬੀਮ,ବିମ୍ ବାନ୍ଧ |
ਟਾਈ ਰਾਡ,ବାଡ଼ି ବାନ୍ଧ |
ਤਿਰਸ,ତିରସ୍
ਸਹਿਣਸ਼ੀਲਤਾ,ସହନଶୀଳତା |
ਟੂਥਿੰਗ,ଦାନ୍ତ
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |
ਕੁੱਲ porosity,ସମୁଦାୟ ପୋରୋସିଟି |
ਟਰੇਸਰੀ,ଟ୍ରେସରୀ
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |
ਟਰਾਂਸੇਪਟ,ଟ୍ରାନ୍ସସେପ୍ଟ
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,ଗତିଶୀଳ ମାଟି |
ਟ੍ਰਾਂਸੋਮ,ଟ୍ରାନ୍ସମ୍ |
ਆਵਾਜਾਈ ਮਿੱਟੀ,ପରିବହନ ମାଟି |
ਸਹਾਇਕ,ଉପନଦୀ
ਟ੍ਰਾਈਫੋਰੀਅਮ,ଟ୍ରାଇଫୋରିୟମ୍ |
ਟ੍ਰਾਈਗਲਾਈਫ,ଟ୍ରାଇଗ୍ଲିଫ୍ |
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,କଟା ମାଟି |
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,ଅଶାନ୍ତ ପ୍ରବାହ |
ਬੁਰਜ,ଟୁରେଟ୍ |
Tympar ਨੰਬਰ,ଟାଇମ୍ପର୍ ନମ୍
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,ଅନ୍ତିମ ବହନ କ୍ଷମତା |
ਅੰਤਮ ph,ଅନ୍ତିମ ph
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |
ਅੰਡਰਕ੍ਰਾਫਟ,ଅଣ୍ଡରକ୍ରଫ୍ଟ |
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |
ਇਕਸਾਰ ਵਹਾਅ,ୟୁନିଫର୍ମ ପ୍ରବାହ |
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,ଅସନ୍ତୁଷ୍ଟ ମାଟି |
ਅਸਥਿਰ ਵਹਾਅ,ଅସ୍ଥିର ପ୍ରବାହ |
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
ਵੈਲੀ ਗਟਰ,ଉପତ୍ୟକା
ਵਾਲਟ,ଭାଲ୍ଟ |
ਵੈਟੇਰੀਅਮ,ଭେଟାରିୟମ୍ |
ਹਵਾਦਾਰੀ,ଭେଣ୍ଟିଲେସନ୍ |
ਵੈਂਟੀਲੇਟਰ,ଭେଣ୍ଟିଲେଟର
ਵਰਮਦਾਹ,ଭେରାମଦା
ਵੈਸਟੀਬਿਊਲ,ଭେଷ୍ଟିବୁଲ୍ |
ਵਿਲਾ,ଭିଲ୍ଲା
