Kannada,Marathi
ಉದ್ದ,लांबी
ಲೆಪ್ಟೋಕುರ್ಟಿಕ್,लेप्टोकर्टिक
ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್,लेप्टोकर्टिक वक्र
ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್,लेप्टोकर्टोसिस
ಮಟ್ಟದ ಕರ್ವ್,पातळी वक्र
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,आत्मविश्वासाची पातळी
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,महत्त्व पातळी
ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ,शब्दकोशानुसार
ನಿಘಂಟು ಕ್ರಮ,कोशशास्त्रीय क्रम
ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ,संभाव्य कार्य
ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ,संभाव्य गुणोत्तर चाचणी
ಮಿತಿ,मर्यादा
ಸೀಮಿತಗೊಳಿಸುವುದು,मर्यादित करणे
ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ,मर्यादित मूल्य
ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ,मर्यादित वेग
ಸರಾಸರಿ ಮಿತಿ,सरासरी मर्यादा
ಏಕೀಕರಣದ ಮಿತಿ,एकत्रीकरणाची मर्यादा
ಅನುಕ್ರಮದ ಮಿತಿ,क्रम मर्यादा
ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್),मर्यादा बिंदू (= क्लस्टर पॉइंट)
ಮಿತಿ ವೇಗ,वेग मर्यादित करा
ಸಾಲು,ओळ
ರೇಖೀಯ,रेखीय
ರೇಖೀಯ ಬೀಜಗಣಿತ,रेखीय बीजगणित
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,रेखीय बीजगणितीय समीकरण
ರೇಖೀಯ ಅಂದಾಜು,रेखीय अंदाजे
ರೇಖೀಯ ಲಕ್ಷಣ,रेखीय लक्षण
ರೇಖೀಯ ಗುಣಾಂಕ,रेखीय गुणांक
ರೇಖೀಯ ಸಂಯೋಜನೆ,रेखीय संयोजन
ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು,रेखीय मर्यादा
ರೇಖೀಯ ಅವಲಂಬನೆ,रेखीय अवलंबित्व
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,रेखीय भिन्न समीकरण
ರೇಖೀಯ ಆಯಾಮ,रेखीय परिमाण
ರೇಖೀಯ ಸಮೀಕರಣ,रेखीय समीकरण
ರೇಖೀಯ ರೂಪ,रेखीय फॉर्म
ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ,रेखीय अपूर्णांक परिवर्तन
ರೇಖೀಯ ಕಾರ್ಯ,रेखीय कार्य
ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ,रेखीय कार्यात्मक
ರೇಖೀಯ ಗುಂಪು,रेखीय गट
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,रेखीय स्वातंत्र्य
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,रेखीय स्वतंत्र संबंध
ರೇಖೀಯ ಅಸಮಾನತೆ,रेखीय असमानता
ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,रेखीय एकसंध विभेदक समीकरण
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,रेखीय अविभाज्य समीकरण
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,रेखीय प्रक्षेपण
ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,रेखीय किमान चौरस प्रतिगमन विश्लेषण
ರೇಖೀಯತೆ,रेखीयता
ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,रेखीय अवलंबून
ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ,रेखीय स्वतंत्र
ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್,रेखीय मॅपिंग
ರೇಖೀಯ ಕ್ರಮ,रेखीय क्रम
ರೇಖೀಯ ಆದೇಶ,रेखीय क्रम
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,रेखीय प्रोग्रामिंग
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್,रेखीय प्रोग्रामिंग अल्गोरिदम
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,रेखीय प्रोग्रामिंग समस्या
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,रेखीय प्रतिगमन
ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ,रेखीय प्रतिगमन गुणांक
ರೇಖೀಯ ಸಂಬಂಧ,रेखीय संबंध
ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್),रेखीय जागा (= वेक्टर स्पेस)
ರೇಖೀಯ ಉಪಸ್ಥಳ,रेखीय उपस्थान
ರೇಖೀಯ ರೂಪಾಂತರ,रेखीय परिवर्तन
ರೇಖೀಯ ಪ್ರವೃತ್ತಿ,रेखीय कल
ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು,रेखीय निःपक्षपाती अंदाज
ರೇಖೀಯ ವೇಗ,रेखीय वेग
ಸಾಲಿನ ಅವಿಭಾಜ್ಯ,ओळ अविभाज्य
ಛೇದನದ ಸಾಲು,छेदनबिंदूची ओळ
ಹಿಂಜರಿತದ ಸಾಲು,प्रतिगमन ओळ
ಸ್ಥಳೀಯ ವೆಕ್ಟರ್,स्थानिकीकृत वेक्टर
ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್,स्थानिक इष्टतम
ಸ್ಥಳ,स्थान
ಲಾಗ್,लॉग
ಲಾಗರಿಥಮಿಕ್,लॉगरिदमिक
ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ,लॉगरिदमिक अचूकता
ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ,लॉगरिदमिक गणना
ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್,लॉगरिदमिक वक्र
ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ,लॉगरिदमिक व्युत्पन्न
ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ,लॉगरिदमिक भिन्नता
ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ,लॉगरिदमिक कार्य
ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ),लॉगरिदमिक मीन (=भौमितीय मध्य)
ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,लॉगरिदमिक सामान्य वितरण
ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ,लॉगरिदमिक संबंध
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,लॉगरिदमिक स्केल
ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ,लॉगरिदमिक मालिका
ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ),लॉगरिदमिक सर्पिल (समभुज सर्पिल)
ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್),लॉगरिदमिक टेबल (=लॉग टेबल)
ಲಾಗರಿಥಮ್ (ಲಾಗ್),लॉगरिदम (लॉग)
ತರ್ಕ,तर्कशास्त्र
ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ,तार्किकदृष्ट्या समतुल्य
ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್,लॉजिस्टिक वक्र
ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ,सामान्य वितरण
ರೇಖಾಂಶ,रेखांश
ಲೂಪ್,पळवाट
ಲಾಟರಿ,लॉटरी
ಕೆಳಗಿನ ಬಾರ್,खालचा बार
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",कमी बंधन
ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ,लोअर रिमन इंटिग्रल
ಕಡಿಮೆ ಮೊತ್ತ,कमी बेरीज
ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,खालचा त्रिकोणी मॅट्रिक्स
ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ,मॅक्लॉरिनचा विस्तार
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,जादूची संख्या
ಮಾಯಾ ಚೌಕ,जादूचा चौरस
ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ),परिमाण मर्यादा (=मर्यादित विशालता)
ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ,मेल केलेली प्रश्नावली
ಮೇಲ್ ಸಮೀಕ್ಷೆ,मेल सर्वेक्षण
ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್),मेजरंट (वरची सीमा)
ಪ್ರಮುಖ ಚಾಪ,प्रमुख चाप
ಪ್ರಮುಖವಾದ ಸೆಟ್,मोठा संच
ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,अनेक मौल्यवान कार्य
ನಕ್ಷೆ,नकाशा
ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ,सेट मध्ये नकाशा
ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್,सेटचे मॅपिंग
ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ,किरकोळ संभाव्यता
ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ,गणितीय विश्लेषण
ಗಣಿತದ ವಾದ,गणितीय युक्तिवाद
ಗಣಿತ ಕೇಂದ್ರ,गणितीय केंद्र
ಗಣಿತದ ಸಂಕೀರ್ಣತೆ,गणितीय गुंतागुंत
ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ,गणितीय अर्थशास्त्र
ಗಣಿತದ ನಿರೀಕ್ಷೆ,गणितीय अपेक्षा
ಗಣಿತದ ರೂಪ,गणितीय फॉर्म
ಗಣಿತದ ಸೂತ್ರೀಕರಣ,गणितीय सूत्रीकरण
ಗಣಿತದ ಗುರುತು,गणितीय ओळख
ಗಣಿತದ ತರ್ಕ,गणितीय तर्क
ಗಣಿತದ ಮಾದರಿ,गणितीय मॉडेल
ಗಣಿತದ ಕಲ್ಪನೆ,गणितीय कल्पना
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್,मॅट्रिक्स डिगोनालायझेशन
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,मॅट्रिक्स व्यस्त
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,मॅट्रिक्स उलटा
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,मॅट्रिक्स पुनरावृत्ती पद्धत
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ,मॅट्रिक्स पद्धत
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ,मॅट्रिक्स गुणाकार
ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್,स्थिरांकांचे मॅट्रिक्स
ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,परिणामकारकतेचे मॅट्रिक्स
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್,मॅट्रिक्स ऑपरेटर
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ,मॅट्रिक्स बहुपदी
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ,मॅट्रिक्स प्रिंटिंग
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ,मॅट्रिक्स उत्पादन
ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ,कमाल केले
ಗರಿಷ್ಠ,जास्तीत जास्त
ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ,कमाल निरपेक्ष मूल्य
ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ,कमाल एफ-गुणोत्तर
ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ,जास्तीत जास्त शक्यता
ಗರಿಷ್ಠ,कमाल
ಗರಿಷ್ಠ ಮಾನದಂಡ,कमाल निकष
ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ,फंक्शनची कमाल
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು,मॅक्सवेल-बोल्टझमन आकडेवारी
ವಿಚಲನ ಎಂದರ್ಥ,अर्थ विचलन
ಚದರ ವಿಚಲನ ಎಂದರ್ಥ,चौरस विचलनाचा अर्थ
ಅಂದರೆ ಚದರ ದೋಷ,चौरस त्रुटी
ಸರಾಸರಿ ಮೌಲ್ಯ,सरासरी मूल्य
ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ,सरासरी मूल्य प्रमेय
ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ,कर्टोसिसचे मोजमाप
ಮಧ್ಯಮ,मध्यक
ಮಧ್ಯಮ ಕೇಂದ್ರ,मध्यकेंद्र
ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್,मेसोकर्टिक वक्र
ಮೆಸೊಕರ್ಟೋಸಿಸ್,mesokurtosis
ಸಂದೇಶ,संदेश
ವಿಧಾನ,पद्धत
ನಿರ್ಮೂಲನ ವಿಧಾನ,निर्मूलनाची पद्धत
ವಿಲೋಮ ವಿಧಾನ,उलटण्याची पद्धत
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,पुनरावृत्तीची पद्धत
ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ,किमान चौरसांची पद्धत
ಕ್ಷಣಗಳ ವಿಧಾನ,क्षणांची पद्धत
ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ,समान त्रिकोणांची पद्धत
ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ,सर्वात उंच उतरण्याची पद्धत
ಸಂಕಲನ ವಿಧಾನ,बेरीज करण्याची पद्धत
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ,अनिर्धारित गुणांकाची पद्धत
ಮೆಟ್ರಿಕ್ ಜಾಗ,मेट्रिक जागा
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,मेट्रिक प्रणाली
ಮೆಟ್ರಿಕ್ ಘಟಕ,मेट्रिक युनिट
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,सूक्ष्म सिद्धांत
ಮಧ್ಯಮ,मधला
ಮಧ್ಯಮ ಅವಧಿ,मध्यम मुदत
ಮಧ್ಯ ಬಿಂದು,मध्यबिंदू
ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ,मध्यबिंदू सूत्र
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,किमान बहुपदी
ಕನಿಷ್ಠ ತತ್ವ,किमान तत्त्व
ಕನಿಷ್ಠ,किमान
ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ),किमान बिंदू (वक्र)
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,किमान बहुपदी
ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ,फंक्शनचे मि
ಚಿಕ್ಕ ಚಾಪ,किरकोळ चाप
ಸಣ್ಣ ಅಕ್ಷ,किरकोळ अक्ष
ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ,अल्प उपसंच
ಮೈನಸ್,वजा
ಮೈನಸ್ ಚಿಹ್ನೆ,वजा चिन्ह
ಮಿಶ್ರ ಭಾಗ,मिश्रित अंश
ಮಿಶ್ರ ತಂತ್ರ,मिश्र धोरण
ಮೋಡ್,मोड
ಮಾಡ್ಯುಲಸ್,मापांक
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,जटिल संख्येचे मॉड्यूलस
ಕ್ಷಣ,क्षण
ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ,क्षण निर्माण कार्य
ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ,शक्तीचा क्षण
ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ,वारंवारता वितरणाचा क्षण
ಜಡತ್ವದ ಕ್ಷಣ,जडत्वाचा क्षण
ಆವೇಗದ ಕ್ಷಣ,गतीचा क्षण
ಆವೇಗ,चालना
ಏಕಪದೀಯ,मोनोमिअल
ಏಕರೂಪ,मोनोमॉर्फिक
ಏಕರೂಪತೆ,मोनोमॉर्फिझम
ಏಕತಾನತೆ,मोनोटोन
ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ,मोनोटोन वाढणारा क्रम
ಏಕತಾನತೆಯಿಂದ,नीरसपणे
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ,नीरसपणे वाढणारे जाळे
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,नीरसपणे वाढणारा क्रम
ಏಕತಾನತೆಯ ಕಾರ್ಯ,मोनोटोनिक फंक्शन
ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,मॉन्टे कार्लो गणना
ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ,मॉन्टे कार्लो पद्धत
ಮೊರ್ರಾ (ಆಟ),मोरा (खेळ)
ಮರಣ ಅಂಕಿಅಂಶಗಳು,मृत्यूची आकडेवारी
ಅತ್ಯಂತ ಸಂಭವನೀಯ,सर्वात संभाव्य
ಚಲನೆ,गती
ಚಲಿಸುವ ಸರಾಸರಿ,बदलती सरासरी
ಎಂ-ಸ್ಪೇಸ್,एम-स्पेस
ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ,इंटिग्रलसाठी एम-चाचणी
ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ,बहुनिर्णय समस्या
ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ,बहुआयामी सामान्य वितरण
ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,बहुआयामी यादृच्छिक चल
ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,मल्टी-इंडेक्स वाहतूक समस्या
ಬಹುಪದೀಯ,बहुपदी
ಬಹುಪದೀಯ ವಿತರಣೆ,बहुपदीय वितरण
ಬಹು,एकाधिक
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,एकाधिक निवड समस्या
ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್,एकाधिक कनेक्ट केलेले डोमेन
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,एकाधिक सहसंबंध
ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ,एकाधिक वारंवारता सारणी
ಬಹು ಅವಿಭಾಜ್ಯ,एकाधिक अविभाज्य
ಬಹು ಏಕೀಕರಣ,एकाधिक एकत्रीकरण
ಬಹು ಹಿಂಜರಿತ,एकाधिक प्रतिगमन
ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,एकाधिक प्रतिगमन विश्लेषण
ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ,एकाधिक प्रतिगमन गुणांक
ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ,एकाधिक प्रतिगमन समीकरण
ಬಹು ಮೂಲ,एकाधिक रूट
ಗುಣಾಕಾರ,गुणाकार
ಕಾಲಮ್‌ಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ),स्तंभांद्वारे गुणाकार (निर्धारकाचा)
ಸಾಲುಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ),पंक्तींनी गुणाकार (निर्धारकाचा)
ಗುಣಾಕಾರ ಅಂಶ,गुणाकार घटक
ಗುಣಾಕಾರ ಕ್ರಿಯೆ,गुणाकार कार्य
ಗುಣಾಕಾರ ಗುಂಪು,गुणाकार गट
ಗುಣಾಕಾರ ವಿಲೋಮ,गुणाकार व्यस्त
ಬಹುತ್ವ,बहुविधता
ಬೇರುಗಳ ಬಹುಸಂಖ್ಯೆ,मुळांची बाहुल्यता
ಸೊನ್ನೆಯ ಗುಣಾಕಾರ,शून्याचे गुणाकार
ಗುಣಕ,गुणक
ಗುಣಿಸಿ,गुणाकार
ಬಹುವಿಧದ ವಿತರಣೆ,बहुविविध वितरण
ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,बहुविविध सामान्य वितरण
ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ,बहुविध लोकसंख्या
ಪರಸ್ಪರ,परस्पर
ನಬ್ಲಾ,nabla
ನೇಪಿರಿಯನ್,नेपीरियन
ನೇಪಿರಿಯನ್ ಲಾಗರಿಥಮ್,नेपीरियन लॉगरिथम
ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್,नैसर्गिक लॉगरिथम
ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ,नैसर्गिक संख्या
ನಾಟಿಕಲ್ ಮೈಲಿ,नॉटिकल मैल
n-ಆಯಾಮದ,n-आयामी
n-ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n-आयामी सदिश जागा
ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ಸ್ಥಿತಿ,आवश्यक आणि पुरेशी स्थिती
ಅಗತ್ಯ ಸ್ಥಿತಿ,आवश्यक स्थिती
ನಿರಾಕರಣೆ,नकार
ಋಣಾತ್ಮಕ,नकारात्मक
ಋಣಾತ್ಮಕ ವಕ್ರತೆ,नकारात्मक वक्रता
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ರೂಪ,नकारात्मक निश्चित फॉर्म
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ऋण निश्चित मॅट्रिक्स
ಋಣಾತ್ಮಕ ಅರೆ-ನಿರ್ದಿಷ್ಟ ರೂಪ,नकारात्मक अर्ध-निश्चित स्वरूप
ನೆರೆಹೊರೆ,शेजार
ನೆಸ್ಟೆಡ್ ಮಾದರಿ,नेस्टेड सॅम्पलिंग
ನಿವ್ವಳ ಸಂತಾನೋತ್ಪತ್ತಿ ದರ,निव्वळ पुनरुत्पादन दर
ನ್ಯೂಟೋನಿಯನ್ ಮೆಕ್ಯಾನಿಕ್ಸ್,न्यूटोनियन यांत्रिकी
ನ್ಯೂಟನ್ರ ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,न्यूटनचे विभाजित फरक सूत्र
ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು,न्यूटनचे गतीचे नियम
ನೇಮನ್ ಹಂಚಿಕೆ,Neyman वाटप
ನೇಮನ್ ಪಿಯರ್ಸನ್ ಸಿದ್ಧಾಂತ,नेमन पिअरसन सिद्धांत
ನಿಲ್ಪೋಟೆಂಟ್ ಅಂಶ,शक्‍तिशाली घटक
ನಿಲ್ಪೋಟೆಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,निलपोटेंट मॅट्रिक्स
ನೋಡ್,नोड
ಅಬೆಲಿಯನ್ ಅಲ್ಲದ ಗುಂಪು,नॉन-अबेलियन गट
ಸಂಪೂರ್ಣವಲ್ಲದ ಒಮ್ಮುಖ,गैर-निरपेक्ष अभिसरण
ಬೀಜಗಣಿತವಲ್ಲದ,बिगर बीजगणितीय
ಅವನತಿಯಾಗದ,नॉन-डिजनरेट
ಕ್ಷೀಣಗೊಳ್ಳದ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ,नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय
ದಟ್ಟವಲ್ಲದ,दाट नसलेले
ದಟ್ಟವಲ್ಲದ ಸೆಟ್,दाट नसलेला संच
ಅಂಕಗಳ ಲೆಕ್ಕಿಸಲಾಗದ ಅನಂತತೆ,गुणांची अगणनीय अनंतता
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,अगणित संच
ಭಿನ್ನವಲ್ಲದ,फरक न करता येणारा
ಖಾಲಿ ಅಲ್ಲದ ಉಪವಿಭಾಗ,रिक्त उपसंच नाही
ಯೂಕ್ಲಿಡಿಯನ್ ಅಲ್ಲದ ಜ್ಯಾಮಿತಿ,नॉन-युक्लिडियन भूमिती
ಏಕರೂಪವಲ್ಲದ,एकसंध नसलेला
ಛೇದಿಸದ,न छेदणारे
ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,नॉन-रेखीय बीजगणितीय समीकरण
ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,नॉन-रेखीय विभेदक समीकरण
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ,नॉन-रेखीय समीकरण
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್,नॉन-लिनियर प्रोग्रामिंग
ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ,नॉन-रेखीय प्रतिगमन
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ,नॉन-रेखीय संबंध
ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕ,गैर-ऋण पूर्णांक
ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್,गैर-नकारात्मक चल
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ,नॉन-पॅरामीट्रिक चाचणी
ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ,गैर-संभाव्य दृष्टीकोन
ಏಕವಚನವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,नॉन-एकवचनी मॅट्रिक्स
ಸಮ್ಮಿತೀಯವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,नॉन-सिमेट्रिक मॅट्रिक्स
ಕ್ಷುಲ್ಲಕವಲ್ಲದ,क्षुल्लक
ಕಣ್ಮರೆಯಾಗದ ನಿರ್ಣಾಯಕ,अदृश्य होणारे निर्धारक
ಶೂನ್ಯವಲ್ಲದ,नॉन-व्हाइड
ಶೂನ್ಯವಲ್ಲದ ಉಪವಿಭಾಗ,नॉन-व्हॉइड उपसंच
