Hindi,Bengali
अन्तिम आगम प्रथम निर्गम (लिफो),লাস্ট ইন ফার্স্ট আউট (LIFO)
परत,স্তর
"खाका, अभिन्यास",লেআউট
"1.पर्ण, 2.पत्ती,3. पत्र",পাতা
पर्ण आसंधि,পাতার নোড
पर्ण स्थल,পাতার সাইট
पट्टा,ইজারা
"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा",লিজড চ্যানেল
"1.लाइन,2.पट्टा रेखा",লিজড লাইন
न्यूनत्तम सार्थक बिट शेल.एस.बी),সর্বনিম্ন উল্লেখযোগ্য বিট (lsb)
अल्पतम सार्थक अंक,অন্তত উল্লেখযোগ্য সংখ্যা
"1.विरासती व्यवस्था,2.विरासती तंत्र",উত্তরাধিকার ব্যবস্থা
"1.लेमा, 2.प्रमेयिका",লেমা
पत्र गुणवत्ता (एल क्यू),চিঠির মান (LQ)
शब्दिम,লেক্সেম
कोश विज्ञान,লেক্সিকোগ্রাফি
"1.संग्रह,2.लाइब्रेरी",লাইব্রেরি
"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन",লাইব্রেরি প্রোগ্রাম
लाइब्रेरी उपनेमिका,লাইব্রেরি সাব-রুটিন
"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा",লাইসেন্স চুক্তি
प्रकाश उत्सर्जक डायोड (एल ई डी),লাইট ইমিটার ডায়োড (এলইডি)
प्रकाश गन,হালকা বন্দুক
प्रकाश पेन,হালকা কলম
रैखिक अनुकूलक,লাইন অ্যাডাপ্টার
लाइन संपादन,লাইন সম্পাদনা
"1.लाइन मुद्रक, 2.लाइन प्रिंटर",লাইন প্রিন্টার
"1.रैखिक, 2.रेखीय",রৈখিক
रेखाएं प्रति मिनट (एल पी एम),লাইন প্রতি মিনিট (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध",লিঙ্ক
श्रृंखलित सूची,যোজিত তালিকা
लिनक्स,লিনাক্স
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)",লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)
सूची प्रक्रमण,তালিকা প্রক্রিয়াকরণ
"1.आक्षर,2.शाब्दिक",আক্ষরিক
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल",লাইভ দেখান
सजीव आसंधि,লাইভ নোড
"1.भार, 2.लोड",ভার
"1.लोड मॉडयूल, 2.भार प्रतिरुपक",লোড মডিউল
"1.स्थानीय, 2.स्थानिक",স্থানীয়
स्थानीय अभिगम,স্থানীয় অ্যাক্সেস
स्थानीय क्षेत्र जालक्रम (लैन),স্থানীয় এলাকা নেটওয়ার্ক (ল্যান)
स्थानीय स्पष्टता,স্থানীয় সংজ্ঞা
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय",স্থানীয় বিনিময়
स्थानीय स्मृति,স্থানীয় স্মৃতি
स्थानीय विधा,স্থানীয় মোড
स्थानीय चर,স্থানীয় পরিবর্তনশীল
"पाश, लॉक",তালা
पाशित संचिका,লক করা ফাইল
सत्रारंभ,লগ ইন = লগ ইন করুন
सत्रांत,লগ অফ-লগ আউট
संलेखन,লগিং
तर्क विश्लेषक,যুক্তি বিশ্লেষক
तर्क बम,যুক্তি বোমা
तर्क कार्ड,লজিক কার্ড
तर्क संचित्र (प्रवाह संचित्र),লজিক চার্ট (ফ্লো চার্ট)
तर्क परिपथ,লজিক সার্কিট
तर्क अभिकल्प,লজিক ডিজাইন
तर्क आरेख,লজিক ডায়াগ্রাম
तार्किक प्रवाह संचित्र,লজিক ফ্লো চার্ট
तर्क फलन,লজিক ফাংশন
तर्क गेट,লজিক গেট
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन",লজিক প্রোগ্রামিং
तर्क विस्थापन,যুক্তির পরিবর্তন
तर्क अवस्था,যুক্তি অবস্থা
तर्क स्विच,লজিক সুইচ
तर्क इकाई,লজিক ইউনিট
तार्किक,যৌক্তিক
तार्किक संयोजन,যৌক্তিক সংযোগ
तार्किक आँकड़आ संरचना,যৌক্তিক তথ্য কাঠামো
तर्कसंगत आरेख,লজিক্যাল ডায়াগ্রাম
तार्किक व्यंजक,যৌক্তিক অভিব্যক্তি
तार्किक प्रवाह संचित्र,লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট)
तार्किक आई एफ (तार्किक यदि),যৌক্তিক IF
तर्कसंगत संक्रिया,যৌক্তিক অপারেশন
तर्कसंगत संकारक,লজিক্যাল অপারেটর
तर्कसंगत संबंधन,যৌক্তিক সম্পর্ক
तार्किक योजना,যৌক্তিক স্কিম
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक",যৌক্তিক প্রতীক
तार्किक प्ररुप,লজিক্যাল টাইপ
तार्किक मान,যৌক্তিক মান
तार्किक चर,যৌক্তিক পরিবর্তনশীল
हासिल अग्रावलोकन,এগিয়ে তাকান বহন
अग्रावलोकन समुच्चय,সামনে সেট দেখুন
अवलोकन,খুঁজে দেখো
"1.लूप, 2.पाश",লুপ
पाश नियंत्रण,লুপ নিয়ন্ত্রণ
पाश प्रारंभन,লুপ ইনিশিয়ালাইজেশন
पाश आपरिवर्तन,লুপ পরিবর্তন
"1.पाश जालक्रम, 2.पाश नेटवर्क",লুপ নেটওয়ার্ক
पाश प्रारंभन,লুপ শুরু
पाश-अवसान,লুপ সমাপ্তি
प्रति-पाश परीक्षण,লুপ-ব্যাক পরীক্ষা
शिथिल युग्मित,ঢিলেঢালাভাবে মিলিত
ह्रास रहित संपीडन,ক্ষতিহীন কম্প্রেশন
हासी संपीडन,ক্ষতিকর কম্প্রেশন
निम्न बाइट,কম বাইট
निम्न स्तर भाषा,নিম্ন স্তরের ভাষা
निम्न पारक फिल्टर,কম পাস ফিল্টার
"1.निम्न परिबाधित,2. निम्न परिबद्ध",নিম্ন সীমা
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)",ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ)
"1.मशीन, 2.यंत्र",মেশিন
मशीन पता,মেশিন ঠিকানা
"1.यंत्र कूट, 2.मशीन कोड",মেশিন কোড
यंत्र चक्र,মেশিন চক্র
यंत्राश्रित भाषा,মেশিন নির্ভর ভাষা
यंत्राश्रित सॉफ्टवेयर,মেশিন নির্ভর সফটওয়্যার
यंत्र त्रुटि,মেশিন ত্রুটি
यंत्र निष्क्रिय काल,মেশিন অলস সময়
यंत्र निरपेक्ष भाषा,মেশিন স্বাধীন ভাষা
यंत्रानुदेश,মেশিনের নির্দেশনা
यंत्र बोध,মেশিন বুদ্ধিমত্তা
"1.मशीनी भाषा,2.यंत्र भाषा",মেশিন ভাষা
यंत्राधिगम,মেশিন লার্নিং
यंत्र संक्रिया,মেশিন অপারেশন
यंत्रमूलक भाषा,মেশিন ওরিয়েন্টেড ভাষা
यंत्र निष्पादन,মেশিন চালানো
मशीन अनुकार,মেশিন সিমুলেশন
यंत्र अपहृत काल,মেশিন নষ্ট সময়
मशीनी अनुवाद,যন্ত্রানুবাদ
मशीन शब्द,মেশিন শব্দ
स्थूल अनुदेश,ম্যাক্রো (= ম্যাক্রো নির্দেশ)
स्थूल प्राचर,ম্যাক্রো যুক্তি
स्थूल कोडांतरण प्रोग्राम,ম্যাক্রো সমাবেশ প্রোগ্রাম
स्थूल आह्वान,ম্যাক্রো কল
"1.स्थूल कोड, 2.स्थूल कूट",ম্যাক্রো কোড
स्थूल समादेश,ম্যাক্রো কমান্ড
स्थूल घोषणा,ম্যাক্রো ঘোষণা
स्थूल परिभाषा,ম্যাক্রো সংজ্ঞা
स्थूल प्रवाह संचित्र,ম্যাক্রো ফ্লো চার্ট
स्थूल जनित्र,ম্যাক্রো জেনারেটর
स्थूल अनुदेश,ম্যাক্রো নির্দেশ
स्थूल भाषा,ম্যাক্রো ভাষা
स्थूल लाइब्रेरी,ম্যাক্রো লাইব্রেরি
स्थूल प्राचल,ম্যাক্রো প্যারামিটার
स्थूल प्रक्रमण,ম্যাক্রো প্রক্রিয়াকরণ
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर",ম্যাক্রো প্রসেসর
स्थूल प्रोग्रामन,ম্যাক্রো প্রোগ্রামিং
स्थूल आदिप्ररुप,ম্যাক্রো প্রোটোটাইপ
"1.स्थूल कूटलेखन, 2.स्थूल कोडन",ম্যাক্রো-কোডিং
मेगाबाइट (एम बी),ম্যাগাবাইট (এমবি)
जादुई संप्रतीक,জাদু চরিত্র
जादुई संख्या,জাদু সংখ্যা
चुंबकीय बुदबुद स्मृति,চৌম্বকীয় বুদ্বুদ মেমরি
चुंबकीय कार्ड,চৌম্বক কার্ড
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल",চৌম্বক কোষ
चुंबकीय संप्रतीक,চৌম্বক চরিত্র
चुंबकीय कोर भंडारण,চৌম্বকীয় কোর স্টোরেজ
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क",চৌম্বকীয় ডিস্ক
चुंबकीय डिस्क पता,চৌম্বকীয় ডিস্ক ঠিকানা
चुंबकीय चक्रिका स्मृति,চৌম্বকীয় ডিস্ক মেমরি
चुंबकीय ड्रम,চৌম্বক ড্রাম
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन",চৌম্বকীয় এনকোডিং
चुंबकीय शीर्ष,চৌম্বকীয় মাথা
चुंबकीय स्याही,চৌম্বক কালি
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),চৌম্বক কালি অক্ষর স্বীকৃতি (MICR)
चुंबकीय माध्यम,চৌম্বক মিডিয়া
चुंबकीय पठन,চৌম্বকীয় পড়া
चुंबकीय अभिलेखन,চৌম্বকীয় রেকর্ডিং
चुंबकीय भंडारण,চৌম্বকীয় সঞ্চয়স্থান
चुंबकीय पट्टी,চৌম্বক ফালা
चुंबकीय टेप,চৌম্বকীয় টেপ
चुंबकीय टेप कार्टीज,চৌম্বক টেপ কার্তুজ
चुंबकीय टेप ड्राइव,চৌম্বকীয় টেপ ড্রাইভ
चुंबकीय टेप अग्रक,চৌম্বকীয় টেপ হেডার
चुंबकीय टेप लाइब्रेरियन,চৌম্বক টেপ গ্রন্থাগারিক
चुंबकीय टेप अभिगमन,চৌম্বকীয় টেপ পরিবহন
चुंबकीय टेप इकाई,চৌম্বকীয় টেপ ইউনিট
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म",চৌম্বকীয় পাতলা ফিল্ম
चुंबकीय पथ,চৌম্বক ট্র্যাক
चुंबकीय प्रकाशीय भंडारण,ম্যাগনেটো অপটিক স্টোরেজ
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर",ম্যাগনেটোগ্রাফিক প্রিন্টার
चुंबकीय विरुपण,ম্যাগনেটোস্ট্রিকশন
चुंबकीय विरुपक टिकिया,ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট
"1.डाक पेटी, 2.मेल बाक्स",মেইল বক্স
मेल विलय,মেইল মার্জ
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई",প্রধান নিয়ন্ত্রণ ইউনিট
मेन फ्रेम,প্রধান ফ্রেম
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र",প্রধান ফ্রেম সিস্টেম
"1.मुख्य स्मृति, 2.मुख्य मेमोरी",প্রধান স্মৃতি
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश",প্রধান প্রোগ্রাম
मुख्य भंडारण,প্রধান স্টোরেজ
"1.मेन स्विच, 2.मुख्य स्विच",প্রধান সুইচ
"1.अनुरक्षण, 2.रखरखाव",রক্ষণাবেক্ষণ
अनुरक्षण पैनल,রক্ষণাবেক্ষণ প্যানেল
अनुरक्षण काल,রক্ষণাবেক্ষণ সময়
वृहत् चक्र,প্রধান চক্র
मुख्य युक्ति,প্রধান ডিভাইস
मुख्य कुंजी,প্রধান কী
मुख्य अवस्था,প্রধান রাষ্ট্র
मुख्य संरचना,প্রধান কাঠামো
मुख्य कार्य,প্রধান কাজ
बहुसंख्यक अवयव,সংখ্যাগরিষ্ঠ উপাদান
बहुसंख्यक गेट,সংখ্যাগরিষ্ঠ গেট
बहुसंख्य संक्रिया,সংখ্যাগরিষ্ঠ অপারেশন
प्रतिपूर्ति काल,মেকআপ সময়
कुसंक्रिया रुटीन,ত্রুটিপূর্ণ রুটিন
प्रबंधन विकास,ব্যবস্থাপনা উন্নয়ন
प्रबंधन सूचना तंत्र (एम आई एस),ব্যবস্থাপনা তথ্য সিস্টেম (MIS)
प्रबंध विज्ञान,ব্যবস্থাপনা বিজ্ঞান
मैनचेस्टर कूटलेखन,ম্যানচেস্টার কোডিং
बहुवलन,ম্যানিফোল্ডিং
प्रकलित चर,চালিত পরিবর্তনশীল
प्रकलित सूचकन,ম্যানিপুলেটিং ইনডেক্সিং
मानव यंत्र अनुकार,ম্যান-মেশিন সিমুলেশন
हस्तचालित पता स्विच,ম্যানুয়াল ঠিকানা সুইচ
मैनुअल विश्लेषण,ম্যানুয়াল বিশ্লেষণ
मैनुअल आह्वान,ম্যানুয়াল উত্তর
मैनुअल प्रविष्टि,ম্যানুয়াল এন্ট্রি
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र",ম্যানুয়াল বিনিময়
"1.हस्त निवेश, 2. मैनुअल निवेश",হস্ত পরিচালিত
हस्त प्रचालन,সংক্ষিপ্ত কাজ
अनेकानेक संबंध,অনেক থেকে অনেক সম্পর্ক
बहु-एक-विकोडक,অনেক থেকে এক ডিকোডার
प्रतिचित्र विधि,মানচিত্র পদ্ধতি
प्रतिचित्रण,ম্যাপিং
उपांत,মার্জিন
उपांतीय त्रुटि,মার্জিন ত্রুটি
उपांतीय जाँच,প্রান্তিক চেক
उपांतीय परीक्षण,প্রান্তিক পরীক্ষা
चिन्ह संसूचन,চিহ্ন সনাক্তকরণ
चिन्ह पठन,পড়া চিহ্নিত করুন
चिन्ह क्रमवीक्षण,মার্ক স্ক্যানিং
चिन्ह बोध,মার্ক সেন্স
चिन्हक,মার্কার
चिन्हन,চিহ্নিত করা
चिन्हक तरंग,চিহ্নিত তরঙ্গ
मार्कोव श्रृंखला,মার্কভ চেইন
मार्कोव स्रोत,মার্কভ উৎস
मार्क-अप भाषा,মার্কআপ ভাষা
मेसर,মাসার
मेसर,মাসার
"1.मास्क, 2.आच्छद, 3.प्रच्छाद",মুখোশ
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक",মাস্ক বিট
मास्क प्रोग्राम्य युक्ति,মাস্ক প্রোগ্রামেবল ডিভাইস
आवरण रजिस्टर,মাস্ক রেজিস্টার
"1.आवृत रॉम, 2.आवृत आर ओ एम",মুখোশযুক্ত রম
आच्छादन,মাস্কিং
विपुल आँकड़ए,ভর তথ্য
"1.विपुल स्मृति, 2.विपुल मेमोरी",ভর মেমরি
विपुलत: समांतर,ব্যাপকভাবে সমান্তরাল
प्रधान ,ওস্তাদ
मास्टर कार्ड,মাস্টার কার্ড
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई",মাস্টার ঘড়ি
प्रधान कन्सोल,মাস্টার কনসোল
प्रधान आँकड़आ,মূল তথ্য
प्रधान आरेख,মাস্টার ডায়াগ্রাম
प्रधान संचिका,প্রধান নথি
प्रधान समूह,মাস্টার গ্রুপ
मास्टर कुंजी,প্রধান চাবি
प्रधान लाइब्रेरी टेप,মাস্টার লাইব্রেরি টেপ
प्रधान प्रक्रमक,মাস্টার প্রসেসর
प्रधान प्रोग्राम,মাস্টার প্রোগ্রাম
प्रधान केंद्र,মাস্টার স্টেশন
"1.प्रधान टेप, 2.मास्टर टेप",মাস্টার টেপ
"1.प्रधान अंतक, 2.प्रधान टर्मिनल",মাস্টার টার্মিনাল
प्रधान अधीन युक्ति,মাস্টার/দাস ডিভাইস
प्रधान अधीन तंत्र,প্রভু/দাস ব্যবস্থা
"1.मेल, 2.मिलान, 3.मिलना",ম্যাচ
मिलान,ম্যাচিং
गणितीय प्रोग्रामन,গাণিতিক প্রোগ্রামিং
गणितीय अनुकार,গাণিতিক সিমুলেশন
"1.मैट्रिक्स, 2.आव्यूह",ম্যাট্রিক্স
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक",ম্যাট্রিক্স প্রিন্টার
मैट्रिक्स स्विच,ম্যাট্রিক্স সুইচ
आव्यूह सारणी,ম্যাট্রিক্স টেবিল
मैक्सी कंप्यूटर,ম্যাক্সি কম্পিউটার
मैक्सी कंप्यूटर,ম্যাক্সিকম্পিউটার
उच्चिष्ट अवयव,সর্বাধিক উপাদান
योगपद,সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ)
मैक्सवेल डैमन,ম্যাক্সওয়েল ডেমন
"1.मध्यमान, 2.माध्य",মানে
माध्य सुधार काल,মানে মেরামতের সময়
अंतर्विफलता माध्य काल,ব্যর্থতার মধ্যবর্তী সময় (MTBF)
विफलता मध्य माध्यकाल (एम टी बी एफ),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
विफलता का माध्य काल,ব্যর্থতার সময় মানে
मरम्मत माध्य काल,মেরামত করার সময় মানে
सुधार माध्यकाल (एम टी टी आर),মেরামতের গড় সময় (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
मध्यम समाकलन (एम एस आई),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
माध्य पद भंडारण युक्ति,মাঝারি মেয়াদী স্টোরেজ ডিভাইস
मेगा बिट प्रति सेकंड (एम बी पी एस),প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস)
अवयव वस्तु,সদস্য বস্তু
अवयव अभिलेख,সদস্য রেকর্ড
"1.स्मृति, 2.मेमोरी",স্মৃতি
"1.स्मृति सरणी, 2.मेमोरी व्यूह",মেমরি অ্যারে
"1.स्मृति कोष, 2.मेमोरी बैंक",মেমরি ব্যাংক
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी",মেমরি বাফার রেজিস্টার
"1.स्मृति बस,2. मेमोरी बस",মেমরি বাস
स्मृति कार्ड,মেমরি কার্ড
स्मृति कोष्ठिका,মেমরি সেল
स्मृति संहनन,মেমরি কম্প্যাকশন
"1.स्मृति कोर, 2.मेमोरी कोर",মেমরি কোর
स्मृति चक्र,মেমরি চক্র
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी",মেমরি ডেটা রেজিস্টার
"1.स्मृति निपात ,2.मेमोरी डंप",মেমরি ডাম্প
"1.स्मृति विनिमय, 2.मेमोरी विनिमय",মেমরি বিনিময়
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम",মেমরি অনুক্রম
स्मृति अनुदेश,মেমরি নির্দেশনা
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन",স্মৃতি ব্যবস্থাপনা
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र",মেমরি মানচিত্র
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ",মেমরি ম্যাপ করা I/O
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल",মেমরি মডেল
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल",মেমরি মডিউল
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी",মেমরি পয়েন্টার রেজিস্টার
स्मृति शक्ति,স্মৃতি শক্তি
स्मृति संरक्षण,মেমরি সুরক্ষা
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश",মেমরি রেফারেন্স নির্দেশনা
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश",মেমরি আবাসিক প্রোগ্রাম
"1.स्मृति इकाई, 2.मेमोरी इकाई",মেমরি ইউনিট
मेनू,তালিকা
मेनू बार,মেনু বার
मेनू चालित,মেনু ড্রাইভ
मेनू चयन,মেনু নির্বাচন
मेन-चालित प्रोग्राम,মেনু-চালিত প্রোগ্রাম
"1.अंतरनिहित, 2.विलय",একত্রিত করা
विलय विनिमय छंटाई,একত্রিত বিনিময় সাজানোর
"1.छंटाई संविलय ,2. प्रसूची वरण",মার্জ সাজান
"1.विलय, 2.संविलय",মার্জিং
जालाक्षि जालक्रम,জাল নেটওয়ার্ক
संदेशन,মেসেজিং
संदेश,বার্তা
संदेश अभिप्रमाणन,বার্তা প্রমাণীকরণ
संदेश कोष्ठ,বার্তা বাক্স
संदेश परिपथ,বার্তা সার্কিট
संदेश आरूप,বার্তা বিন্যাস
संदेश प्रवेशिका,বার্তা শীর্ষ
संदेश विधा,বার্তা মোড
संदेश प्रेषण,বার্তা পাস
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन",বার্তা পোলিং
संदेश पंक्ति,বার্তা সারি
संदेश स्विच,বার্তা সুইচ
संदेश पाठ,বার্তার পাঠ্য
संदेश अंतरण अभिकर्मक,বার্তা স্থানান্তর এজেন্ট
अधि कोडांतरक,মেটা অ্যাসেম্বলার
मेटावर्ग,মেটা ক্লাস
"1.अधि संकलन, 2.अधि अनुभाषण",মেটা সংকলন
"1.अधि अनुभाषक, 2.अधि संकलक",মেটা কম্পাইলার
अधिभाषा,মেটা ভাষা
"1.मेटा जालक्रम, 2.मेटा नेटवर्क",মেটা নেটওয়ার্ক
अधितंत्र,মেটা সিস্টেম
विधि,পদ্ধতি
महानगरीय क्षेत्र नेटवर्क (एम ए एन),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
सूक्ष्म,মাইক্রো
"1.सूक्ष्म कूट,2.सूक्ष्म कोड",মাইক্রো কোড
सूक्ष्म कंप्यूटर,মাইক্রো কম্পিউটার
माइक्रो नियंत्रक,মাইক্রো কন্ট্রোলার
माइक्रो चक्र,মাইক্রো চক্র
सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस),মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS)
माइक्रो इलेक्ट्रॉनिकी,মাইক্রো ইলেকট্রনিক্স
माइक्रो लघुरुपण,ক্ষুদ্র ক্ষুদ্র অনুমোদন
सूक्ष्म क्रम,মাইক্রো অর্ডার
"1.माइक्रो, 2.मेनफ्रेम लिंक",মাইক্রো/মেনফ্রেম লিঙ্ক
माइक्रो चिप,মাইক্রোচিপ
माइक्रो कोबोल,মাইক্রোকোবল
सूक्ष्म कोड,মাইক্রোকোড
"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका",মাইক্রোফিচ
माइक्रो फ्लापी,মাইক্রোফ্লপি
माइक्रोफॉर्म पठन यंत्र,মাইক্রোফর্ম রিডার
माइक्रो फ्रेम,মাইক্রোফ্রেম
माइक्रोग्राफिक्स,মাইক্রোগ্রাফিক্স
माइक्रोफोन,মাইক্রোফোন
माइक्रोफोटोग्राफ,মাইক্রোফটোগ্রাফ
"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक",মাইক্রোপ্রসেসিং ইউনিট
माइक्रोप्रोसेसर,মাইক্রোপ্রসেসর
माइक्रोप्रोसेसर चिप,মাইক্রোপ্রসেসর চিপ
माइक्रोप्रोसेसर अनुभाषक,মাইক্রোপ্রসেসর কম্পাইলার
माइक्रो प्रोसेसर यूनिट ( एम पी यू),মাইক্রোপ্রসেসর ইউনিট (MPU)
"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश",মাইক্রোপ্রোগ্রাম
माइक्रो अनुक्रम,মাইক্রোসিকোয়েন্স
माइक्रोसॉफ्ट,মাইক্রোসফট
माइक्रोसाफ्ट विंडोज,মাইক্রোসফট উইন্ডোজ
सूक्ष्म तरंग,মাইক্রোওয়েভ
सूक्ष्म तरंग कड़ई,মাইক্রোওয়েভ লিঙ্ক
सूक्ष्म तरंग संचरण,মাইক্রোওয়েভ প্রচার
मध्य प्रबंधन,মধ্যম ব্যবস্থাপনা
"1.मध्यवेयर,2. मिडल वेयर",মিডলওয়্যার
मिडी कंप्यूटर,মিডিকম্পিউটার
मध्य बिंदु,মধ্যবিন্দু
मध्यपद,মিডটার্ম
प्रवासन पथ,অভিবাসন পথ
मिलियन अनुदेश प्रति सेकंड (एम आई पी एस),প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS)
लघु कंप्यूटर,মিনিকম্পিউটার
लघु डिस्केट,মিনিডিস্কেট
"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि",ন্যূনতম কার্নেল
अल्पिष्ट गुणनफल,সর্বনিম্ন পণ্য
अल्पिष्ट वृक्ष,সর্বনিম্ন গাছ
"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म",minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম
अल्पमहिष्ठ प्रक्रिया,minimax পদ্ধতি
निम्नतम लागत विस्तारिक वृक्ष,ন্যূনতম খরচ বিস্তৃত গাছ
"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन",ন্যূনতম লেটেন্সি কোডিং
लघु युक्ति,ছোট ডিভাইস
"1.गुणाद, 2.गुणद, 3.गुणनयोग पद",মিন্টেরিম
ऋण पताका,বিয়োগ পতাকা
ऋण पताका,বিয়োগ পতাকা
ऋण क्षेत्र,মাইনাস জোন
दिस्क्प्रतिबिंबित डिस्क,আয়না
"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति",মিরর সাইট
मिश्रित मूलांक अंकन,মিশ্র-রেডিক্স স্বরলিপি
मिश्रक,মিক্সার
स्मरक,স্মৃতিসংক্রান্ত
स्मरक पता,স্মৃতির ঠিকানা
स्मरणोकारी,স্মৃতিবিদ্যা
"1.मोबाइल, 2.चल",মুঠোফোন
"1.मोबाइल कंप्यूटन, 2.चल अभिकलन",মোবাইল কম্পিউটিং
"1.मॉडल, 2.निदर्श",মডেল
विधारहित संपादक,মডেলহীন সম্পাদক
"1.निदर्शन, 2.मॉडलन",মডেলিং
मॉडेम,মডেম
"1.साधारण माध्य, 2.सामान्य, 3.मध्यम",পরিমিত
विमंदन,সংযম
विमंदक,মডারেটর
आपरिवर्तित अनुदेश,পরিবর্তিত নির্দেশ
आपरिवर्तक,পরিবর্তনকারী
आपरिवर्तक बिट,সংশোধক বিট
आपरिवर्तन,পরিবর্তন করুন
मॉड्यूलर,মডুলার
"1.अनुखंडीयता, 2.प्रतिरूपकता",মডুলারিটি
माड्यूलन,মড্যুলেশন
माड्यूल,মডিউল
अनुखंडीय संरचना,মডিউল আর্কিটেকচার
मॉनिटर,মনিটর
"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश",পর্যবেক্ষণ প্রোগ্রাম
एकवर्णी प्रदर्श,মনোক্রোম প্রদর্শন
अखंड एकीकृत परिपथ,মনোলিথিক ইন্টিগ্রেটেড সার্কিট
एकाश्म प्रौद्योगिकी,মনোলিথিক প্রযুক্তি
एकल स्थल फॉन्ट,মনোস্পেস ফন্ট
एक स्थितिक,একচেটিয়া
एकदिष्टता,একঘেয়েমি
"1.आकार, 2.रूप",মর্ফ
रुपिम,মরফিম
आकारिता,মর্ফিজম
"1.गिरवी, 2.बंधक, रेहन",বন্ধক
मौसफेट (एम ओ एस एफ ई टी),mosfet (MOSFET)
"1.सार्थकतम द्विअंक, 2.सार्थकतम बिट",সবচেয়ে উল্লেখযোগ্য বিট
मदर बोर्ड,মাদার বোর্ড
मदर पंजी,মা নিবন্ধন
चलचित्र,চলচ্চিত্র
