Kannada,Bengali
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,মেশিন সিমুলেশন
ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ,মেশিন নষ্ট সময়
ಯಂತ್ರ ಅನುವಾದ,যন্ত্রানুবাদ
ಯಂತ್ರ ಪದ,মেশিন শব্দ
ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ),ম্যাক্রো (= ম্যাক্রো নির্দেশ)
ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್,ম্যাক্রো যুক্তি
ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ,ম্যাক্রো সমাবেশ প্রোগ্রাম
ಮ್ಯಾಕ್ರೋ ಕರೆ,ম্যাক্রো কল
ಮ್ಯಾಕ್ರೋ ಕೋಡ್,ম্যাক্রো কোড
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,ম্যাক্রো কমান্ড
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,ম্যাক্রো ঘোষণা
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,ম্যাক্রো সংজ্ঞা
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,ম্যাক্রো ফ্লো চার্ট
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,ম্যাক্রো জেনারেটর
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,ম্যাক্রো নির্দেশ
ಮ್ಯಾಕ್ರೋ ಭಾಷೆ,ম্যাক্রো ভাষা
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,ম্যাক্রো লাইব্রেরি
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,ম্যাক্রো প্যারামিটার
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,ম্যাক্রো প্রক্রিয়াকরণ
ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್,ম্যাক্রো প্রসেসর
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ম্যাক্রো প্রোগ্রামিং
ಮ್ಯಾಕ್ರೋ ಮಾದರಿ,ম্যাক্রো প্রোটোটাইপ
ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್,ম্যাক্রো-কোডিং
ಮ್ಯಾಗಬೈಟ್ (MB),ম্যাগাবাইট (এমবি)
ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ,জাদু চরিত্র
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,জাদু সংখ্যা
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,চৌম্বকীয় বুদ্বুদ মেমরি
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,চৌম্বক কার্ড
ಕಾಂತೀಯ ಕೋಶ,চৌম্বক কোষ
ಕಾಂತೀಯ ಪಾತ್ರ,চৌম্বক চরিত্র
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,চৌম্বকীয় কোর স্টোরেজ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,চৌম্বকীয় ডিস্ক
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,চৌম্বকীয় ডিস্ক ঠিকানা
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,চৌম্বকীয় ডিস্ক মেমরি
ಕಾಂತೀಯ ಡ್ರಮ್,চৌম্বক ড্রাম
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್,চৌম্বকীয় এনকোডিং
ಕಾಂತೀಯ ತಲೆ,চৌম্বকীয় মাথা
ಕಾಂತೀಯ ಶಾಯಿ,চৌম্বক কালি
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),চৌম্বক কালি অক্ষর স্বীকৃতি (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,চৌম্বক মিডিয়া
ಕಾಂತೀಯ ಓದುವಿಕೆ,চৌম্বকীয় পড়া
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,চৌম্বকীয় রেকর্ডিং
ಕಾಂತೀಯ ಸಂಗ್ರಹ,চৌম্বকীয় সঞ্চয়স্থান
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್,চৌম্বক ফালা
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,চৌম্বকীয় টেপ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,চৌম্বক টেপ কার্তুজ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,চৌম্বকীয় টেপ ড্রাইভ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್,চৌম্বকীয় টেপ হেডার
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,চৌম্বক টেপ গ্রন্থাগারিক
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ,চৌম্বকীয় টেপ পরিবহন
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,চৌম্বকীয় টেপ ইউনিট
ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್,চৌম্বকীয় পাতলা ফিল্ম
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್,চৌম্বক ট্র্যাক
ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ,ম্যাগনেটো অপটিক স্টোরেজ
ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್,ম্যাগনেটোগ্রাফিক প্রিন্টার
ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್,ম্যাগনেটোস্ট্রিকশন
ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್,ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট
ಮೇಲ್ ಬಾಕ್ಸ್,মেইল বক্স
ಮೇಲ್ ವಿಲೀನ,মেইল মার্জ
ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ,প্রধান নিয়ন্ত্রণ ইউনিট
ಮುಖ್ಯ ಚೌಕಟ್ಟು,প্রধান ফ্রেম
ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ,প্রধান ফ্রেম সিস্টেম
ಮುಖ್ಯ ಸ್ಮರಣೆ,প্রধান স্মৃতি
ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ,প্রধান প্রোগ্রাম
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,প্রধান স্টোরেজ
ಮುಖ್ಯ ಸ್ವಿಚ್,প্রধান সুইচ
ನಿರ್ವಹಣೆ,রক্ষণাবেক্ষণ
ನಿರ್ವಹಣೆ ಫಲಕ,রক্ষণাবেক্ষণ প্যানেল
ನಿರ್ವಹಣೆ ಸಮಯ,রক্ষণাবেক্ষণ সময়
ಪ್ರಮುಖ ಚಕ್ರ,প্রধান চক্র
ಪ್ರಮುಖ ಸಾಧನ,প্রধান ডিভাইস
ಪ್ರಮುಖ ಕೀ,প্রধান কী
ಪ್ರಮುಖ ರಾಜ್ಯ,প্রধান রাষ্ট্র
ಪ್ರಮುಖ ರಚನೆ,প্রধান কাঠামো
ಪ್ರಮುಖ ಕಾರ್ಯ,প্রধান কাজ
ಬಹುಪಾಲು ಅಂಶ,সংখ্যাগরিষ্ঠ উপাদান
ಬಹುಪಾಲು ಗೇಟ್,সংখ্যাগরিষ্ঠ গেট
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,সংখ্যাগরিষ্ঠ অপারেশন
ಮೇಕ್ಅಪ್ ಸಮಯ,মেকআপ সময়
ಅಸಮರ್ಪಕ ದಿನಚರಿ,ত্রুটিপূর্ণ রুটিন
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,ব্যবস্থাপনা উন্নয়ন
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),ব্যবস্থাপনা তথ্য সিস্টেম (MIS)
ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ,ব্যবস্থাপনা বিজ্ঞান
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,ম্যানচেস্টার কোডিং
ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್,ম্যানিফোল্ডিং
ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್,চালিত পরিবর্তনশীল
ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್,ম্যানিপুলেটিং ইনডেক্সিং
ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,ম্যান-মেশিন সিমুলেশন
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,ম্যানুয়াল ঠিকানা সুইচ
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,ম্যানুয়াল বিশ্লেষণ
ಹಸ್ತಚಾಲಿತ ಉತ್ತರ,ম্যানুয়াল উত্তর
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,ম্যানুয়াল এন্ট্রি
ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ,ম্যানুয়াল বিনিময়
ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್,হস্ত পরিচালিত
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,সংক্ষিপ্ত কাজ
ಹಲವು ಸಂಬಂಧಗಳು,অনেক থেকে অনেক সম্পর্ক
ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್,অনেক থেকে এক ডিকোডার
ನಕ್ಷೆ ವಿಧಾನ,মানচিত্র পদ্ধতি
ಮ್ಯಾಪಿಂಗ್,ম্যাপিং
ಅಂಚು,মার্জিন
ಅಂಚು ದೋಷ,মার্জিন ত্রুটি
ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ,প্রান্তিক চেক
ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ,প্রান্তিক পরীক্ষা
ಗುರುತು ಪತ್ತೆ,চিহ্ন সনাক্তকরণ
ಮಾರ್ಕ್ ಓದುವಿಕೆ,পড়া চিহ্নিত করুন
ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್,মার্ক স্ক্যানিং
ಗುರುತು ಅರ್ಥ,মার্ক সেন্স
ಮಾರ್ಕರ್,মার্কার
ಗುರುತು ಹಾಕುವುದು,চিহ্নিত করা
ಗುರುತು ತರಂಗ,চিহ্নিত তরঙ্গ
ಮಾರ್ಕೊವ್ ಸರಣಿ,মার্কভ চেইন
ಮಾರ್ಕೊವ್ ಮೂಲ,মার্কভ উৎস
ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ,মার্কআপ ভাষা
ಮೇಸರ್,মাসার
ಮೇಸರ್,মাসার
ಮುಖವಾಡ,মুখোশ
ಮುಖವಾಡ ಬಿಟ್,মাস্ক বিট
ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ,মাস্ক প্রোগ্রামেবল ডিভাইস
ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್,মাস্ক রেজিস্টার
ಮುಖವಾಡದ ROM,মুখোশযুক্ত রম
ಮರೆಮಾಚುವಿಕೆ,মাস্কিং
ಸಾಮೂಹಿಕ ಡೇಟಾ,ভর তথ্য
ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ,ভর মেমরি
ಬೃಹತ್ ಸಮಾನಾಂತರ,ব্যাপকভাবে সমান্তরাল
ಮಾಸ್ಟರ್,ওস্তাদ
ಮಾಸ್ಟರ್ ಕಾರ್ಡ್,মাস্টার কার্ড
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,মাস্টার ঘড়ি
ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್,মাস্টার কনসোল
ಮಾಸ್ಟರ್ ಡೇಟಾ,মূল তথ্য
ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ,মাস্টার ডায়াগ্রাম
ಮಾಸ್ಟರ್ ಫೈಲ್,প্রধান নথি
ಮಾಸ್ಟರ್ ಗುಂಪು,মাস্টার গ্রুপ
ಮುಖ್ಯ ಕೀ,প্রধান চাবি
ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್,মাস্টার লাইব্রেরি টেপ
ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್,মাস্টার প্রসেসর
ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ,মাস্টার প্রোগ্রাম
ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ,মাস্টার স্টেশন
ಮಾಸ್ಟರ್ ಟೇಪ್,মাস্টার টেপ
ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್,মাস্টার টার্মিনাল
ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ,মাস্টার/দাস ডিভাইস
ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ,প্রভু/দাস ব্যবস্থা
ಹೊಂದಾಣಿಕೆ,ম্যাচ
ಹೊಂದಾಣಿಕೆಗೆ,ম্যাচিং
ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,গাণিতিক প্রোগ্রামিং
ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್,গাণিতিক সিমুলেশন
ಮ್ಯಾಟ್ರಿಕ್ಸ್,ম্যাট্রিক্স
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,ম্যাট্রিক্স প্রিন্টার
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್,ম্যাট্রিক্স সুইচ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್,ম্যাট্রিক্স টেবিল
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,ম্যাক্সি কম্পিউটার
ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್,ম্যাক্সিকম্পিউটার
ಗರಿಷ್ಠ ಅಂಶ,সর্বাধিক উপাদান
ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ),সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ)
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್,ম্যাক্সওয়েল ডেমন
ಅರ್ಥ,মানে
ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ,মানে মেরামতের সময়
ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ,ব্যর্থতার সময় মানে
ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ,মেরামত করার সময় মানে
ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR),মেরামতের গড় সময় (MTTR)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ,মাঝারি মেয়াদী স্টোরেজ ডিভাইস
ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps),প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস)
ಸದಸ್ಯ ವಸ್ತು,সদস্য বস্তু
ಸದಸ್ಯ ದಾಖಲೆ,সদস্য রেকর্ড
ಸ್ಮರಣೆ,স্মৃতি
ಮೆಮೊರಿ ಅರೇ,মেমরি অ্যারে
ಮೆಮೊರಿ ಬ್ಯಾಂಕ್,মেমরি ব্যাংক
ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್,মেমরি বাফার রেজিস্টার
ಮೆಮೊರಿ ಬಸ್,মেমরি বাস
ಮೆಮೊರಿ ಕಾರ್ಡ್,মেমরি কার্ড
ಮೆಮೊರಿ ಕೋಶ,মেমরি সেল
ಮೆಮೊರಿ ಸಂಕೋಚನ,মেমরি কম্প্যাকশন
ಮೆಮೊರಿ ಕೋರ್,মেমরি কোর
ಮೆಮೊರಿ ಚಕ್ರ,মেমরি চক্র
ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್,মেমরি ডেটা রেজিস্টার
ಮೆಮೊರಿ ಡಂಪ್,মেমরি ডাম্প
ಮೆಮೊರಿ ವಿನಿಮಯ,মেমরি বিনিময়
ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ,মেমরি অনুক্রম
ಮೆಮೊರಿ ಸೂಚನೆ,মেমরি নির্দেশনা
ಮೆಮೊರಿ ನಿರ್ವಹಣೆ,স্মৃতি ব্যবস্থাপনা
ಮೆಮೊರಿ ನಕ್ಷೆ,মেমরি মানচিত্র
ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O,মেমরি ম্যাপ করা I/O
ಮೆಮೊರಿ ಮಾದರಿ,মেমরি মডেল
ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್,মেমরি মডিউল
ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್,মেমরি পয়েন্টার রেজিস্টার
ನೆನಪಿನ ಶಕ್ತಿ,স্মৃতি শক্তি
ಮೆಮೊರಿ ರಕ್ಷಣೆ,মেমরি সুরক্ষা
ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ,মেমরি রেফারেন্স নির্দেশনা
ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ,মেমরি আবাসিক প্রোগ্রাম
ಮೆಮೊರಿ ಘಟಕ,মেমরি ইউনিট
ಮೆನು,তালিকা
ಮೆನು ಬಾರ್,মেনু বার
ಮೆನು ಡ್ರೈವ್,মেনু ড্রাইভ
ಮೆನು ಆಯ್ಕೆ,মেনু নির্বাচন
ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ,মেনু-চালিত প্রোগ্রাম
ವಿಲೀನಗೊಳ್ಳಲು,একত্রিত করা
ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ,একত্রিত বিনিময় সাজানোর
ವಿಲೀನ ರೀತಿಯ,মার্জ সাজান
ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ,মার্জিং
ಜಾಲರಿ ಜಾಲ,জাল নেটওয়ার্ক
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,মেসেজিং
ಸಂದೇಶ,বার্তা
ಸಂದೇಶ ದೃಢೀಕರಣ,বার্তা প্রমাণীকরণ
ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ,বার্তা বাক্স
ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್,বার্তা সার্কিট
ಸಂದೇಶ ಸ್ವರೂಪ,বার্তা বিন্যাস
ಸಂದೇಶದ ಹೆಡರ್,বার্তা শীর্ষ
ಸಂದೇಶ ಮೋಡ್,বার্তা মোড
ಸಂದೇಶ ರವಾನೆ,বার্তা পাস
ಸಂದೇಶ ಪೋಲಿಂಗ್,বার্তা পোলিং
ಸಂದೇಶ ಕ್ಯೂ,বার্তা সারি
ಸಂದೇಶ ಸ್ವಿಚ್,বার্তা সুইচ
ಸಂದೇಶ ಪಠ್ಯ,বার্তার পাঠ্য
ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್,বার্তা স্থানান্তর এজেন্ট
ಮೆಟಾ ಅಸೆಂಬ್ಲರ್,মেটা অ্যাসেম্বলার
ಮೆಟಾ ವರ್ಗ,মেটা ক্লাস
ಮೆಟಾ ಸಂಕಲನ,মেটা সংকলন
ಮೆಟಾ ಕಂಪೈಲರ್,মেটা কম্পাইলার
ಮೆಟಾ ಭಾಷೆ,মেটা ভাষা
ಮೆಟಾ ನೆಟ್ವರ್ಕ್,মেটা নেটওয়ার্ক
ಮೆಟಾ ವ್ಯವಸ್ಥೆ,মেটা সিস্টেম
ವಿಧಾನ,পদ্ধতি
ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
ಸೂಕ್ಷ್ಮ,মাইক্রো
ಮೈಕ್ರೋ ಕೋಡ್,মাইক্রো কোড
ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್,মাইক্রো কম্পিউটার
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,মাইক্রো কন্ট্রোলার
ಸೂಕ್ಷ್ಮ ಚಕ್ರ,মাইক্রো চক্র
ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS),মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS)
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,মাইক্রো ইলেকট্রনিক্স
ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ,ক্ষুদ্র ক্ষুদ্র অনুমোদন
ಸೂಕ್ಷ್ಮ ಆದೇಶ,মাইক্রো অর্ডার
ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್,মাইক্রো/মেনফ্রেম লিঙ্ক
ಮೈಕ್ರೋಚಿಪ್,মাইক্রোচিপ
ಮೈಕ್ರೋಕೋಬೋಲ್,মাইক্রোকোবল
ಮೈಕ್ರೋಕೋಡ್,মাইক্রোকোড
ಮೈಕ್ರೋಫಿಚೆ,মাইক্রোফিচ
ಮೈಕ್ರೋಫ್ಲೋಪಿ,মাইক্রোফ্লপি
ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್,মাইক্রোফর্ম রিডার
ಮೈಕ್ರೋಫ್ರೇಮ್,মাইক্রোফ্রেম
ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್,মাইক্রোগ্রাফিক্স
ಮೈಕ್ರೊಫೋನ್,মাইক্রোফোন
ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್,মাইক্রোফটোগ্রাফ
ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ,মাইক্রোপ্রসেসিং ইউনিট
ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್,মাইক্রোপ্রসেসর
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್,মাইক্রোপ্রসেসর চিপ
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್,মাইক্রোপ্রসেসর কম্পাইলার
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU),মাইক্রোপ্রসেসর ইউনিট (MPU)
ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ,মাইক্রোপ্রোগ্রাম
ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ,মাইক্রোসিকোয়েন্স
ಮೈಕ್ರೋಸಾಫ್ಟ್,মাইক্রোসফট
ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು,মাইক্রোসফট উইন্ডোজ
ಮೈಕ್ರೋವೇವ್,মাইক্রোওয়েভ
ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್,মাইক্রোওয়েভ লিঙ্ক
ಮೈಕ್ರೋವೇವ್ ಪ್ರಸರಣ,মাইক্রোওয়েভ প্রচার
ಮಧ್ಯಮ ನಿರ್ವಹಣೆ,মধ্যম ব্যবস্থাপনা
ಮಿಡ್ಲ್ವೇರ್,মিডলওয়্যার
ಮಿಡಿಕಂಪ್ಯೂಟರ್,মিডিকম্পিউটার
ಮಧ್ಯಬಿಂದು,মধ্যবিন্দু
ಮಧ್ಯಾವಧಿ,মিডটার্ম
ವಲಸೆ ಮಾರ್ಗ,অভিবাসন পথ
ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS),প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS)
ಮಿನಿಕಂಪ್ಯೂಟರ್,মিনিকম্পিউটার
ಮಿನಿಡಿಸ್ಕೆಟ್,মিনিডিস্কেট
ಕನಿಷ್ಠ ಕರ್ನಲ್,ন্যূনতম কার্নেল
ಕನಿಷ್ಠ ಉತ್ಪನ್ನ,সর্বনিম্ন পণ্য
ಕನಿಷ್ಠ ಮರ,সর্বনিম্ন গাছ
ಮಿನಿಮ್ಯಾಕ್ಸ್ (ನಿಮಿಷ-ಗರಿಷ್ಠ) ಅಲ್ಗಾರಿದಮ್,minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম
ಕನಿಷ್ಠ ವಿಧಾನ,minimax পদ্ধতি
ಕನಿಷ್ಠ ವೆಚ್ಚ ವ್ಯಾಪಿಸಿರುವ ಮರ,ন্যূনতম খরচ বিস্তৃত গাছ
ಕನಿಷ್ಠ ಲೇಟೆನ್ಸಿ ಕೋಡಿಂಗ್,ন্যূনতম লেটেন্সি কোডিং
ಚಿಕ್ಕ ಸಾಧನ,ছোট ডিভাইস
ಮಿಂಟೆರಿಮ್,মিন্টেরিম
ಮೈನಸ್ ಧ್ವಜ,বিয়োগ পতাকা
ಮೈನಸ್ ಧ್ವಜ,বিয়োগ পতাকা
ಮೈನಸ್ ವಲಯ,মাইনাস জোন
ಕನ್ನಡಿ,আয়না
ಕನ್ನಡಿ ಸೈಟ್,মিরর সাইট
ಮಿಶ್ರ-ರಾಡಿಕ್ಸ್ ಸಂಕೇತ,মিশ্র-রেডিক্স স্বরলিপি
ಮಿಕ್ಸರ್,মিক্সার
ಜ್ಞಾಪಕಾರ್ಥಕ,স্মৃতিসংক্রান্ত
ಜ್ಞಾಪಕ ವಿಳಾಸ,স্মৃতির ঠিকানা
ಜ್ಞಾಪಕಶಾಸ್ತ್ರ,স্মৃতিবিদ্যা
ಮೊಬೈಲ್,মুঠোফোন
ಮೊಬೈಲ್ ಕಂಪ್ಯೂಟಿಂಗ್,মোবাইল কম্পিউটিং
ಮಾದರಿ,মডেল
