Marathi,Tamil
मायोग्लोबिन,மயோகுளோபின்
मायओमेट्रियम,மயோமெட்ரியம்
मायोसिन,மயோசின்
मायरिस्टीसीए,Myristicaceae
Myrmecophily,மைர்மகோபிலி
मायक्सोमाइसेट्स सदस्य,MyXOMYCETES உறுப்பினர்
मेटाटारसस,மெட்டாடார்சஸ்
एन-एसिटिल गॅलेक्टोसामाइन,என்-அசிடைல் கேலக்டோசமைன்
नजा,நஜா
नॅनोग्राम,நானோகிராம்
नेफथलीन,நாப்தாலீன்
नेपिफॉर्म रूट,நாபிஃபார்ம் ரூட்
नरावेलिया,நாரவேலியா
मादक,போதைப்பொருள்
अनुनासिक थैली,நாசி சாக்
नासोफॅरेन्क्स,நாசோபார்னக்ஸ்
नॅस्टिक (नॅस्टिझम),நாஸ்டிக் (நாஸ்டிசம்)
नॅस्टिक प्रकार,நாஸ்டிக் வகை
जन्म (जन्म दर),இயற்கை (பிறப்பு விகிதம்)
नॅशनल एड्स कॉन्ट्रल ऑर्गनायझेशन (एनएसीओ),தேசிய எய்ட்ஸ் முரண்பாடான அமைப்பு (NACO)
राष्ट्रीय उद्यान,தேசிய பூங்கா
राष्ट्रीय बियाणे कॉर्पोरेशन (एनएससी),தேசிய விதை கழகம் (என்.எஸ்.சி)
मूळ प्रतिजैविक,சொந்த ஆன்டிஜென்
नेटिव्ह रॉक,பூர்வீக பாறை
मूळ प्रजाती,பூர்வீக இனங்கள்
नैसर्गिक आत्मीयता,இயற்கை தொடர்பு
नैसर्गिक वृद्धत्व,இயற்கை வயதான
नैसर्गिक नामशेष,இயற்கை அழிவு
नैसर्गिक वाढ,இயற்கை அதிகரிப்பு
नैसर्गिक किलर सेल,இயற்கை கொலையாளி செல்
नैसर्गिक पेसमेकर,இயற்கை இதயமுடுக்கி
नैसर्गिक कीटक नियंत्रण,இயற்கை பூச்சி கட்டுப்பாடு
नैसर्गिक विज्ञान,இயற்கை அறிவியல்
नैसर्गिक निवड,இயற்கை தேர்வு
नैसर्गिक जग,இயற்கை உலகம்
नैसर्गिक झोन,இயற்கை மண்டலம்
निसर्गवादी,இயற்கை ஆர்வலர்
मळमळ,குமட்டல்
मान,கழுத்து
मान,கழுத்து
नेक्रोसिस,நெக்ரோசிஸ்
अमृत ​​शोषक,தேன் உறிஞ்சும்
अमृत,தேன்
अमृत,அமெக்டரி
अमृत,அமெக்டரி
नेक्टुरस,நெக்டூரஸ்
नकारात्मक (प्रतिबंध) परस्परसंवाद,எதிர்மறை (தடுப்பு) தொடர்பு
नकारात्मक फीड परत,எதிர்மறை ஊட்டம் மீண்டும்
नकारात्मक चार्ज,எதிர்மறையாக கட்டணம் வசூலிக்கப்படுகிறது
नेमथलेमिंथ्स,Nemathaleminthes
नेमाटोड,நூற்புழு
नियोप्लाझम,நியானோபிளாசம்
नियोप्लाझम,நியானோபிளாசம்
नेपेन्थेसी,நேபென்டேசி
Nepenthes,நேபென்டெஸ்
नेफ्रिडिया,நெஃப்ரிடியா
नेफ्रिडियल कालवा,நெஃப்ரிடியல் கால்வாய்
नेफ्रिडिओपोर,நெஃப்ரிடியோபோர்
नेफ्रॉन,நெஃப்ரான்
नेफ्रोस्टोम,நெஃப்ரோஸ்டோம்
नेपच्यूनचा कप,நெப்டியூன் கோப்பை
नेरियम,நெரியம்
मज्जातंतू सेल,நரம்பு செல்
मज्जातंतू प्रेरणा,நரம்பு தூண்டுதல்
मज्जातंतू रिंग,நரம்பு வளையம்
मज्जासंस्था,நரம்பு மண்டலம்
नेसोडर्म,நெசாதர்
नेसेरिया गोनोरिया,நெசீரியா கோனோரியா
निव्वळ शुल्क,நிகர கட்டணம்
निव्वळ प्राथमिक उत्पादकता,நிகர முதன்மை உற்பத்தித்திறன்
निव्वळ उत्पादन कार्यक्षमता,நிகர உற்பத்தி திறன்
नेटवर्क प्रजाती,நெட்வொர்க் இனங்கள்
तंत्रिका प्लेट,நரம்பியல் தட்டு
न्यूरिस्टेनिया,நரம்பியல்
न्यूरीलेम्मा,நியூரிலெம்மா
न्यूरो हायपोफिसिस,நியூரோ ஹைப்போபிஸிஸ்
न्यूरोएन्डोक्राइन सिस्टम,நியூரோஎண்டோகிரைன் அமைப்பு
न्यूरोएपिथेलियम,நியூரோபிதெலியம்
न्यूरोग्लिया सेल,நியூரோக்லியா செல்
न्यूरोहायपोफिसिस,நியூரோஹைபோபிஸிஸ்
न्यूरोमस्क्युलर फंक्शन,நரம்புத்தசை செயல்பாடு
मज्जातंतू,நரம்பியல்
न्यूरोफिसिन-प्रोटीन बॉन्ड,நியூரோபிசின்-புரத பிணைப்பு
न्यूरोस्पोरा,நியூரோஸ்போரா
न्यूरोसर्जन,நரம்பியல் அறுவை சிகிச்சை நிபுணர்
न्यूरोटिक चिंता,நரம்பியல் கவலை
न्यूरोटिक वैयक्तिक,நரம்பியல் தனிநபர்
न्यूरोट्रांसमीटर,நரம்பியக்கடத்தி
एनवुलेशन,நரம்பியல்
तटस्थीकरण,நடுநிலைப்படுத்தல்
न्यूट्रोफिल,நியூட்ரோபில்
नवीन सिस्टीमॅटिक्स,புதிய முறையானது
नियासिन,நியாசின்
कोनाडा विशेषीकरण,முக்கிய நிபுணத்துவம்
कोनाडा,முக்கிய
निकोटिनामाइड en डेनिन,நிகோடினமைடு அடினீன்
निकोटीन,நிகோடின்
निकोटीनिक acid सिड,நிகோடினிக் அமிலம்
Nictitating झिल्ली,சவ்வு
नायजेला,நிஜெல்லா
रात्रीचे फूल,இரவு மலர்
नाईल पर्च,நைல் பெர்ச்
निस्सल बॉडी,நிஸ்ல் உடல்
निस्सलचे ग्रॅन्यूल,நிஸ்லின் சிறுமணி
नायट्रिक ऑक्साईड,நைட்ரிக் ஆக்சைடு
नायट्रीफिकेशन,நைட்ரேஃபிகேஷன்
नायट्रीफाइंग बॅक्टेरियम,நைட்ரைஃபிங் பாக்டீரியம்
नायट्रोसेल्युलोज,நைட்ரோசெல்லுலோஸ்
नायट्रोबॅक्टर,நைட்ரோபாக்டர்
नायट्रोकोकस,நைட்ரோகோகஸ்
नायट्रोजन आत्मसात,நைட்ரஜன் ஒருங்கிணைப்பு
नायट्रोजन फिक्सिंग अ‍ॅक्टिनोमाइसेट्स,நைட்ரஜன் சரிசெய்தல் ஆக்டினோமைசீட்கள்
नायट्रोजन कपात,நைட்ரஜன் குறைப்பு
नायट्रोजनेस,நைட்ரஜனேஸ்
नायट्रोजेनस कचरा,நைட்ரஜன் கழிவு
नायट्रोसोमोनस,நைட்ரோசோமோனாஸ்
नोकार्डिया,நோக்கார்டியா
Noctiluca,நோக்டிலுகா
नोड जनुक,நோட் மரபணு
नोड,முனை
नोड्यूल,முடிச்சு
आवाज अडथळा,சத்தம் தடை
ध्वनी प्रदूषण,ஒலி மாசு
नामांकन,பெயரிடல்
नॉन-एलेलिक पातळी,அலெலிக் அல்லாத நிலை
नॉन-जलीय टप्पा,நீர் அல்லாத கட்டம்
नॉन-बायोडिग्रेडेबल,மக்கும் அல்லாத
नॉन-कॉर्डेट आणि chordate,நாண் அல்லாத மற்றும் கோர்டேட்
स्पर्धात्मक प्रतिबंध,போட்டி அல்லாத தடுப்பு
नॉन-सायक्लिक फोटोफोस्फोरिलेशन,அல்லாத சுழற்சி ஃபோட்டோபாஸ்ஃபோரிலேஷன்
नॉन-सायटोप्लाज्मिक क्षेत्र,சைட்டோபிளாஸ்மிக் அல்லாத பகுதி
नॉन-डिस्झंक्शन,பரவாதது
Nonendospermic,Nonendospermic
नॉन-एंझाइमॅटिक ग्लायकोसिलेशन (ग्लाइकेशन),நொதி அல்லாத கிளைகோசைலேஷன் (கிளைசேஷன்)
ज्वलंत न करता,எரியாதது
नॉन-फ्लॉवरिंग प्लांट,பூக்கும் அல்லாத ஆலை
नॉन-फंक्शनल,செயல்படாதது
ग्रीन नसलेले,பச்சை அல்லாத
नॉन-हिस्टोन गुणसूत्र प्रथिने,ஹிஸ்டோன் அல்லாத குரோமோசோமால் புரதம்
नॉन-हिस्टोन प्रथिने,ஹிஸ்டோன் அல்லாத புரதம்
लेग्युमिनस नसलेली वनस्पती,சட்டமன்றமற்ற ஆலை
लायमयुक्त,லிக்னிஃபைட் அல்ல
मर्यादित नसलेले प्रकाश,கட்டுப்படுத்தாத ஒளி
लिव्हिंग नसलेली संसाधने,உயிரற்ற வளங்கள்
नॉन-मेडुलेटेड,அல்லாத மெடிலேட்டட்
मोटाईल नसलेले फॉर्म,மோட்டார் அல்லாத வடிவம்
मोटाईल नसलेले बीजाणू,மோட்டார் அல்லாத வித்து
नॉन-मायलीनेटेड,மைலினேட்டட் அல்லாத
मूळ नसलेली प्रजाती,பூர்வீகமற்ற இனங்கள்
ऑक्सिजेनिक नसलेले,ஆக்ஸிஜனிக் அல்லாத
नॉन-फोटोसिंथेटिक बुरशी,ஃபோட்டோசைன்தெடிக் பூஞ்சை
नॉन-पॉइंट स्रोत,புள்ளி அல்லாத மூல
नॉन-ध्रुवीय शेपूट,துருவமற்ற வால்
गैर-परिमाणात्मक निरीक्षण,அளவிலான கண்காணிப்பு
नॉन-रीसिप्रोकल लिप्यंतरण,மறுபயன்பாட்டு அல்லாத இடமாற்றம்
कमी न करता साखर,குறைக்காத சர்க்கரை
नॉन-सेन्स आरएनए,அறிவு இல்லாத ஆர்.என்.ஏ
विषारी नसलेला,நச்சுத்தன்மையற்ற
नॉन-मानव,ஈனோமஸ் அல்லாத
नॉन-वार्टेब्रेट chordate,அல்லாத எதிர்ப்பு கோர்டேட்
नॉन-वुड फॉरेस्ट उत्पादन,உட் அல்லாத வன தயாரிப்பு
नॉरड्रेनालाईन,நோராட்ரெனலின்
नॉरड्रेनॅलिनर्जिक,நோராட்ரெனலினெர்ஜிக்
नाकाचा तुकडा,மூக்கு துண்டு
Nostoc,நோஸ்டாக்
नॉटोचोर्ड,நோட்டோகார்ட்
पोषण,ஊட்டச்சத்து
न्यूकेलस,நுசெல்லஸ்
विभक्त लिफाफा,அணு உறை
विभक्त चुंबकीय अनुनाद,அணு காந்த அதிர்வு
विभक्त पडदा,அணு சவ்வு
अणू प्रकल्प,அணு ஆலை
न्यूक्लिक पेड,நியூக்ளிக் செலுத்தப்பட்டது
न्यूक्लॉईड,நியூக்ளியாய்டு
न्यूक्लियोलर आयोजक,நியூக்ளியோலார் அமைப்பாளர்
न्यूक्लियोलस,நியூக்ளியோலஸ்
न्यूक्लियोप्लाझम,நியூக்ளியாசம்
न्यूक्लियोपोलॉईड्रोव्हायरस,நியூக்ளியோபோலிஹெட்ரோவைரஸ்
न्यूक्लियोसाइड,நியூக்ளியோசைட்
न्यूक्लियोसोम,நியூக்ளியோசோம்
न्यूक्लियोटाइड,உட்கரு அமிலம்
न्यूक्लियस,கரு
न्यूडिफ्लोरे,நுடிஃப்ளோரே
निरर्थक,ரவுசிங்
न्युलिसोमिक,Fullisomic
नंबट (अँटीटर),நம்பட் (ஆன்டீட்டர்)
अंगांची सुन्नता,கைகால்களின் உணர்வின்மை
संख्यात्मक छिद्र (एनए),எண்ணியல் துளை (என்ஏ)
संख्यात्मक वर्गीकरण,எண் வகைபிரித்தல்
नौपल पॅड,திருமண திண்டு
नट मांसल,நட்டு சதை
नट,நட்
पोषक,ஊட்டச்சத்து
पौष्टिक सायकलिंग,ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
पौष्टिक स्थितता,ஊட்டச்சத்து அசையாமை
पोषक गरीब,ஊட்டச்சத்து ஏழை
पौष्टिक समाधान,ஊட்டச்சத்து தீர்வு
पोषण,ஊட்டச்சத்து
पौष्टिक गुणवत्ता,ஊட்டச்சத்து தரம்
पौष्टिक,சத்தான
पौष्टिक ऊतक,ஊட்டச்சத்து திசு
पौष्टिक मूल्य,ஊட்டச்சத்து மதிப்பு
नुक्स व्होमिका,நக்ஸ் வோமிகா
Nyctinaste,Nyctinastice
अप्सरा,நிம்ஃப்
निम्फा,Nymphaea
ओक,ஓக்
ओबेलिया,ஒபெலியா
उद्दीष्ट,குறிக்கோள்
वस्तुनिष्ठ लेन्स,புறநிலை லென்ஸ்
परजीवी बंधनकारक,கடமைப்பட்ட ஒட்டுண்ணி
प्रकाशाचा तिरकस तुळई,ஒளியின் சாய்ந்த கற்றை
आयताकृती,நீளமானது
निरीक्षण,கவனிப்பு
वेधशाळे,ஆய்வகம்
ओबट्यूज,கீழ்ப்படிதல்
ओसीपीटल कॉन्डिल,ஆக்ஸிபிடல் கான்டில்
ओसीपीटल लोब,ஆக்ஸிபிடல் லோப்
महासागर प्राणी,கடல் விலங்கு
महासागर वनस्पती,கடல் ஆலை
महासागरीय प्रणाली,கடல் அமைப்பு
Ocumim camtum,Ocimum santum
आठ पायांचा सागरी प्राणी,ஆக்டோபஸ்
ओक्युलर,ராசுலர்
ओक्युलर लेन्स,கண் லென்ஸ்
गंधहीन,மணமற்ற
ओनोथेरा लामार्कियाना,ஓனோதெரா லாமர்கியானா
Oesophageal sphinter,ஓசோஃபேஜியல் ஸ்பைன்க்டர்
Oesopagus,ஓசோபாகஸ்
ऑस्ट्रस सायकल,ஈஸ்ட்ரஸ் சுழற்சி
ऑफसेट,ஈடுசெய்யும்
संतती,சந்ததி
तेल ग्रंथी,எண்ணெய் சுரப்பி
तेल विसर्जन उद्दीष्ट,எண்ணெய் மூழ்கும் நோக்கம்
तेल गळती,எண்ணெய் கசிவு
ओकाझाकी तुकडा,ஒகாசாகி துண்டு
घाणेंद्रियाचा बल्ब,ஆல்ஃபாக்டரி விளக்கை
घाणेंद्रियाचा कॉर्टेक्स,ஆல்ஃபாக்டரி கார்டெக்ஸ்
घाणेंद्रियाचा लोब,ஆல்ஃபாக்டரி லோப்
घाणेंद्रियाचा रिसेप्टर,ஆல்ஃபாக்டரி ஏற்பி
ऑलिगोसीन,ஒலிகோசீன்
ऑलिगोसाकराइड,ஒலிகோசாக்கரைடு
ऑलिगोस्कॅचराइड साखळी,ஒலிகோஸ்கரைடு சங்கிலி
ऑलिगोट्रोफिक माती,ஒலிகோட்ரோபிக் மண்
ओलोकालेस,ஓலோகல்கள்
OMMATIDIUM,Ommatidium
सर्वज्ञ,சர்வவல்லவர்
सर्वव्यापी,சர்வ வல்லமையுள்ள
ऑन्कोजेन,ஆன்கோஜீன்
ऑन्कोजेनेसिस,புற்றுநோயியல்
ऑन्कोजेनिक ट्रान्सफॉर्मेशन,ஆன்கோஜெனிக் மாற்றம்
एक सिस्ट्रॉन वन पॉलीपेप्टाइड,ஒரு சிஸ்ட்ரான் ஒரு பாலிபெப்டைட்
एक जीन वन एंजाइम गृहीतक,ஒரு மரபணு ஒரு நொதி கருதுகோள்
एक जनुक एक पॉलीपेप्टाइड,ஒரு மரபணு ஒரு பாலிபெப்டைட்
पेरियंटचा एक WHOLL,பெரியந்தின் ஒரு சுழல்
ऑन्टोजेनी,ஒன்டோஜெனி
ओओसाइट,ஓசைட்
ओगॅमस,ஓமகாமஸ்
ओगामी,ஓகமி
ओजेनेसिस,ஓஜெனீசிஸ்
ओपोर,ஓஸ்போர்
अपारदर्शक,ஒளிபுகா
ओपरीन हल्देन गृहीतक,ஓபரின் ஹால்டேன் கருதுகோள்
ओपन सिस्टम,திறந்த அமைப்பு
ऑपरकुलम,ஓபர்குலம்
ओपेरॉन,ஓபரான்
ओफियुरा,ஓபியுரா
ओफ्रीस,Ophrys
नेत्ररोग शस्त्रक्रिया,கண் அறுவை சிகிச்சை
मादक मादक द्रव्ये,ஓபியேட் போதை
संधीसाधू संसर्ग,சந்தர்ப்பவாத தொற்று
उलट,எதிர்
ऑप्सिन,ஒப்சின்
ऑप्सनिझेशन,ஒளிபரப்பு
ऑप्टिक,பார்வை
ऑप्टिक,பார்வை
ऑप्टिक लोब,ஆப்டிக் லோப்
ऑप्टिक मज्जातंतू,பார்வை நரம்பு
ऑप्टिकली पारदर्शक कुवेट,ஒளியியல் வெளிப்படையான குவெட்
इष्टतम तापमान,உகந்த வெப்பநிலை
ओपंटिया,ஓபன்டியா
तोंडी प्रशासन,வாய்வழி நிர்வாகம்
तोंडी पडदा,வாய்வழி சவ்வு
ऑरंग उटान,ஒராங் உட்டான்
परिभ्रमण,சுற்றுப்பாதை
फळबाग,பழத்தோட்டம்
ऑर्किड,ஆர்க்கிட்
ऑर्किडासी,ஆர்க்கிடேசி
ऑर्डर,ஒழுங்கு
ऑर्डर,ஒழுங்கு
ऑर्डोविशियन कालावधी,ஆர்டோவிசியன் காலம்
धातूचा स्मेल्टर,தாது ஸ்மெல்டர்
कॉर्टीचा अवयव,கோர்டியின் உறுப்பு
अवयव प्रणाली,உறுப்பு அமைப்பு
अवयव प्रत्यारोपण,உறுப்பு மாற்று
ऑर्गेनेल,உறுப்பு
सेंद्रिय कंपाऊंड,கரிம கலவை
सेंद्रिय पदार्थ,கரிம விஷயம்
सेंद्रिय पदार्थ,கரிம விஷயம்
सेंद्रिय उत्क्रांती,கரிம பரிணாமம்
सेंद्रिय शिल्लक,ஆர்கானிக் எஞ்சியுள்ளது
जीवशास्त्र पातळी,உயிரின நிலை
ऑर्गोजेनेसिस,ஆர்கனோஜெனெஸிஸ்
अभिमुखता,நோக்குநிலை
पृथ्वीचा मूळ,பூமியின் தோற்றம்
प्रतिकृती मूळ,நகலெடுப்பின் தோற்றம்
प्रजातींचे मूळ,உயிரினங்களின் தோற்றம்
मूळ लोकसंख्या,அசல் மக்கள் தொகை
शोभेच्या वनस्पती,அலங்கார ஆலை
ऑर्निथोफिली,அர்னிதோபிலி
ऑर्निथिन,ஆர்னிதின்
ऑर्निथोरहिंचस,ஆர்னிதோர்ஞ்சஸ்
Orobanchea,Orobanchea
OROHIPPUS,Orohippus
ओरो-फॅरेन्क्स,ORO-pharynx
ऑर्थोडॉक्स राज्य,ஆர்த்தடாக்ஸ் நிலை
ऑर्थोफॉस्फेट,ஆர்த்தோபாஸ்பேட்
ओरिझा सॅटिवा,ஓரிசா சாடிவா
ऑसिलोस्कोप स्क्रीन,அலைக்காட்டி திரை
ऑस्कुलम,ஆஸ்கூலம்
ओस्मोकॉनफॉर्मर,ஓஸ்மோகான்ஃபார்மர்
ओस्मोलरिटी,சவ்வூடுபரவல்
मेड्युलाची ओस्मोलरिटी,மெடுல்லாவின் சவ்வூடுபரவல்
ओस्मोलिट,ஆஸ்மோலைட்
ओस्मोरसेप्टर,Osmoreseptor
ओस्मोरग्युलेशन,ஆஸ்மோர்குலேஷன்
ओस्मोरग्युलेशन - ओस्मोरग्युलेटर,ஆஸ்மோர்குலேஷன் - ஆஸ்மோர்குலேட்டர்
ओस्मोटिक एकाग्रता,ஆஸ்மோடிக் செறிவு
ओस्मोटिक स्थिती,ஆஸ்மோடிக் நிலை
ओस्मोटिक प्रभाव,ஆஸ்மோடிக் விளைவு
ओस्मोटिक प्रवाह,ஆஸ்மோடிக் ஓட்டம்
ओस्मोटिक चळवळ,ஆஸ்மோடிக் இயக்கம்
ओस्मोटिक संभाव्यता,ஆஸ்மோடிக் ஆற்றல்
ओस्मोटिक शॉक,ஆஸ்மோடிக் அதிர்ச்சி
ओस्मोटिकली सक्रिय,ஆஸ்மோடிகல் செயலில்
ओस्पेनिस,ஓஸ்பெனிஸ்
ओसेन,ஒஸ்ஸீன்
ओसिकल,ஓசிகல்
ओसिफाइड,Ossified
ऑस्टिच्थाइस,ஆஸ்டீச்ச்தியஸ்
ऑस्टायटिस फायब्रोसा सिस्टिका,ஆஸ்டிடிஸ் ஃபைப்ரோசா சிஸ்டிகா
ऑस्टियोआर्थरायटिस,கீல்வாதம்
ऑस्टिओसाइट,ஆஸ்டியோசைட்
ऑस्टिओपोरोसिस,ஆஸ்டியோபோரோசிஸ்
ओस्टियम,ஆஸ்டியம்
शहामृग,தீக்கோழி
ओटोकोनियम,ஓட்டோகோனியம்
ओटोलिथ ऑर्गन,ஓட்டோலித் உறுப்பு
ओटोलिथ,ஓட்டோலித்
ओच-ओच रोग,அவுச்-ஓக் நோய்
आउटब्रीडिंग,வெளிச்சம்
आउटब्रीडिंग डिव्हाइस,மேலதிக சாதனம்
भावनांचा उद्रेक,உணர்ச்சியின் வெடிப்பு
आउटक्रॉसिंग,வெளிப்புறமாக
आउटलेट,கடையின்
पौष्टिक आऊटपुट,ஊட்டச்சத்து வெளியீடு
अंडाकृती,ஓவல்
अंडाकृती विंडो,ஓவல் சாளரம்
डिम्बग्रंथि कूप,கருப்பை நுண்ணறை
डिम्बग्रंथि ट्यूब्यूल,கருப்பை குழாய்
अंडाशय,ஓவரியோல்
अंडाशय,கருப்பை
ओव्हटे,முட்டை
जास्त शोषण,சுரண்டல் மீது
एकूणच चयापचय,ஒட்டுமொத்த வளர்சிதை மாற்றம்
ओव्हरट्रिशन,ஊடுருவல்
ओव्हिडक्ट,அண்டவிடுப்பின்
ओव्हिपरस,அண்டவிடுப்பிரிப்பு
ओव्हिपोजिशन,அண்டவிடுப்பின்
ओव्हुलेशन,அண்டவிடுப்பின்
अंडाशय,முட்டை
ओव्हम,முட்டை
ऑक्सॅलिस,ஆக்சாலிஸ்
ऑक्सॅलोसेटिक acid सिड (ओएए),ஆக்சலோசெடிக் அமிலம் (OAA)
ऑक्सिडेशन,ஆக்சிஜனேற்றம்
ऑक्सिडेटिव्ह फॉस्फोरिलेशन,ஆக்ஸிடேடிவ் பாஸ்போரைலேஷன்
ऑक्सिजन पृथक्करण वक्र,ஆக்ஸிஜன் விலகல் வளைவு
ऑक्सिजनस,ஆக்ஸிஜனேஸ்
ऑक्सिजनयुक्त,ஆக்ஸிஜனேற்றப்பட்ட
ऑक्सिजनेशन,ஆக்ஸிஜனேற்றம்
ऑक्सिंटिक ट्यूबलर ग्रंथी,ஆக்ஸின்டிக் குழாய் சுரப்பி
ऑक्सिटोसिन,ஆக்ஸிடாஸின்
ऑयस्टर,சிப்பி
ओझोन,ஓசோன்
ओझोन होल,ஓசோன் துளை
ओझोनचा थर,ஓசோன் படலம்
पॅचिनेमा,பச்சினேமா
पॅचिटेन,பேச்சிட்டீன்
पॅकेजिंग सेल,பேக்கேஜிங் செல்
डीएनए हेलिक्सचे पॅकिंग,டி.என்.ஏ ஹெலிக்ஸ் பொதி
जोडलेले कनेक्शन,ஜோடி இணைப்பு
पॅलेओंटोलॉजिकल पुरावा,பாலியோன்டாலஜிக்கல் சான்றுகள்
पॅलेओन्टोलॉजिस्ट,பாலியோன்டாலஜிஸ்ட்
पॅलेओन्टोलॉजी,பாலியோன்டாலஜி
पॅलेओसीन,பாலியோசீன்
पॅलेओझोइक,பேலியோசோயிக்
पलिंड्रोमिक,பாலிண்ட்ரோமிக்
पॅलिंड्रोमिक न्यूक्लियोटाइड अनुक्रम,பாலிண்ட்ரோமிக் நியூக்ளியோடைடு வரிசை
पाम क्रीझ,பனை மடிப்பு
पालमेट,பால்மேட்
पॅलमेटली कंपाऊंड लीफ,பால் இலை
धडधड,படபடப்பு
स्वादुपिंडाचा आयलेट,கணைய தீவு
पेंगेन,பாங்கீன்
पॅनस,பன்னஸ்
पॅन्सपर्मिया,பான்ஸ்பெர்மியா
पँथेरा,பாந்தெரா
पॅंटोथेनिक acid सिड,பேண்டோதெனிக் அமிலம்
पॅपाव्हर सोम्निफेरम,பாப்பாவர் சோம்னிஃபெரம்
पेपर क्रोमॅटोग्राफी,காகித நிறமூர்த்தம்
पेपिलियोइडिया,பாப்பிலியோயிட்
पेपिला,பாப்பில்லா
पेपिलेट,பாப்பிலேட்
पप्पस,பப்பஸ்
पार फोकल,சம குவிய
पॅरा सहानुभूती विभाजन,பாரா அனுதாபம்
पॅरासेंट्रिक,பார்ன்ட்ரிக்
विरोधाभास,முரண்பாடு
पॅराफिन,பாரஃபின்
पॅराहिपस,Parahippus
समांतर उत्क्रांती,இணை பரிணாமம்
समांतर शिरा,இணை நரம்பு
समांतर व्हेनेशन,இணை வானரேஷன்
पॅरामीटर मूल्य,அளவுரு மதிப்பு
पॅरापोडियम,பரபோடியம்
परजीवी,ஒட்டுண்ணி
परजीवी,ஒட்டுண்ணி
परजीवी प्राणी,ஒட்டுண்ணி விலங்கு
परजीवी,ஒட்டுண்ணித்தனம்
पॅरासिम्पेथेटिक,பாராசிம்பேடிக்
पॅराथायरॉईड,பாராதைராய்டு
पॅराटोनिक चळवळ,பாரடோனிக் இயக்கம்
पॅरावेंट्रिक्युलर न्यूक्लियस,பராவென்ட்ரிகுலர் கரு
पॅराझोआ,பராசோவா
पॅराझोआन,பராசோவான்
परभानी क्रांती,பர்பானி கிராந்தி
पॅरेन्काइमा सेल,பாரன்கிமா செல்
पॅरेन्कायमेटस,பாரன்கிமாட்டஸ்
पालकांची लोकसंख्या,பெற்றோர் மக்கள் தொகை
पालक,பெற்றோர்
पॅरिएटल,பாரியட்டல்
पॅरिएटल सेल,பாரிட்டல் செல்
पॅरिएटल लोब,பாரிட்டல் லோப்
पॅरिटेल्स,பாரிட்டேல்ஸ்
पॅरिपिनेनेट,Paripinnate
पॅरोटीड ग्रंथी,உமிழ்நீர் சுரக்கும் சுரப்பி சுரப்பி
पार्स डिस्टलिस,பார்ஸ் டிஸ்டாலிஸ்
पार्स इंटरमीडिया,பார்ஸ் இடைநிலை
पार्थेनियम,பார்த்தீனியம்
पार्थेनोकार्पी,பார்த்தீனோகார்பி
पार्थेनोजेनेसिस,பார்த்தினோஜெனெஸிஸ்
आंशिक दबाव,ஓர் சார்பு நிலை அழுத்தம்
आंशिक प्रतिबिंब,பகுதி பிரதிபலிப்பு
विशिष्ट बाब,குறிப்பிட்ட விஷயம்
विभाजन गुणांक,பகிர்வு குணகம்
पास्कल,பாஸ்கல்
निष्क्रिय प्रतिकारशक्ती,செயலற்ற நோய் எதிர்ப்பு சக்தி
पेस्ट केलेला नमुना,ஒட்டப்பட்ட மாதிரி
पाश्चरायझेशन,பேஸ்டுரைசேஷன்
पटेला,படெல்லா
पटेला इलियम,பட்டெல்லா இலியம்
रोगजनक,நோய்க்கிருமி
रोगजनक जीवाणू,நோய்க்கிரும பாக்டீரியா
रोगजनकता,நோய்க்கிருமித்தன்மை
पॅथॉलॉजी,நோயியல்
पॅथॉलॉजी,நோயியல்
मार्ग,நடைபாதை
मार्ग,நடைபாதை
नमुना वाढ,வடிவமைத்தல் வளர்ச்சி
फरसबंदी एपिथेलियम,நடைபாதை எபிட்டிலியம்
पावो,பாவோ
नाशपाती बाजरी,பேரிக்காய் தினை
मोती ऑयस्टर,முத்து சிப்பி
पेक्टेट,பெக்டேட்
पेक्टिक पॉलिसेकेराइड,பெக்டிக் பாலிசாக்கரைடு
पेक्टिक,பெக்டிக்
पेक्टिक,பெக்டிக்
पेक्टिन,பெக்டின்
पेक्टिनेज,பெக்டினேஸ்
पेक्टोरल फिन,பெக்டோரல் துடுப்பு
पेक्टोरल कंबर,மார்பு கச்சையை
पेडीसीलेट,பெடிகலேட்
पेडनकल,பென்குல்
मित्रांकडून दबाव,சகாக்களின் அழுத்தம்
पेलेजिक फिश,பெலஜிக் மீன்
पेलिकल,பெல்லிகல்
पेल्विक कमर,இடுப்பு வளைய
ओटीपोटाचा,இடுப்பு
ओटीपोटाचा,இடுப்பு
पेलीकोसॉर,பெலிகோசர்
पेंग्विन,பென்குயின்
पेनिसिलिन प्रतिकार,பென்சிலின் எதிர்ப்பு
पेनिसिलिन,பென்சிலின்
पेनिसिलियम नोटम,பென்சிலியம் நோட்டாட்டம்
पेनाइल मीटस,ஆண்குறி இறைச்சி
पुरुषाचे जननेंद्रिय,ஆண்குறி
पेनुलाटा,பென்னுலாட்டா
पेंटामर,பென்டாமர்
पेंटामरस,பென்டமரஸ்
पेंटोज,பென்டோஸ்
पेपो,பெப்போ
पेपरेड मॉथ,மிளகுத்தூள் அந்துப்பூச்சி
पेप्सिन,பெப்சின்
पेप्सिनोजेन,பெப்சினோஜென்
