Telugu,Malayalam
కీ,താക്കോല്
కీనోట్ చిరునామా,മുഖ്യ പ്രഭാഷണം
తిరిగి కిక్ చేయండి,തിരികെ പികെ
బంధువు,ബന്ധുവിദ
కిత్ మరియు బంధువు,"കിഥ്, കിൻ"
తెలుసుకోవడం,എങ്ങനെയെന്നറിയുക
పరిజ్ఞానం,വിവരമുള്ള
శ్రమ,തൊഴിലാളി
కార్మిక ఛార్జీలు,തൊഴിൽ ചാർജുകൾ
కార్మిక ఒప్పందం,തൊഴിൽ കരാർ
లేబర్ కోర్ట్,തൊഴിൽ കോടതി
కార్మిక వివాదం,തൊഴിൽ തർക്കം
కార్మిక శక్తి,തൊഴിൽ സേന
కార్మిక చట్టాలు,തൊഴിൽ നിയമങ്ങൾ
లేబర్ రూమ్,തൊഴിലാളി മുറി
లేబర్ యూనియన్,തൊഴിലാളി യൂണിയൻ
కార్మిక సంక్షేమం,തൊഴിൽ ക്ഷേമം
ల్యాండ్ అక్విజిషన్,ഭൂമി ജന്മലിടം
ల్యాండ్ మార్క్,ലാൻഡ് മാർക്ക്
భూమి రికార్డులు,ഭൂമി രേഖകൾ
భూ సంస్కరణలు,ഭൂപരിഷ്കരണം
భూమి ఆదాయం,ലാൻഡ് റവന്യൂ
భూమి పరిష్కారం,ലാൻഡ് സെറ്റിൽമെന്റ്
స్థల కౌలు సమయం,ഭൂമി കാലാവധി
భూ వినియోగ ధృవీకరణ పత్రం,ലാൻഡ് ഉപയോഗ സർട്ടിഫിക്കറ്റ്
లోపం,നഷ്ടം
పెద్ద ఎత్తున,വലിയ സ്കെയിൽ
చివరి తేదీ,അവസാന തീയതി
శాశ్వత,നിലനില്ക്കുന്ന
చివరగా,അവസാനമായി
చివరి చెల్లింపు,അവസാന പേയ്മെന്റ്
ఆలస్యం,വൈകിപ്പോയ
ఆలస్యంగా హాజరు ప్రకటన,വൈകി ശൗത്വന പ്രസ്താവന
లేట్ డ్యూటీ,വൈകി ഡ്യൂട്ടി
ఆలస్యంగా చెల్లింపు,വൈകിയ പേയ്മെന്റ്
తాజాది,ഏറ്റവും പുതിയ
ప్రశంసనీయం,പ്രശംസനീയമായ
ప్రయోగం,വിക്ഷേപിക്കുക
చట్టం,നിയമം
చట్టం మరియు క్రమం,ക്രമസമാധാന
లా బ్రేకర్,നിയമ ബ്രേക്കർ
లా కోర్ట్ (= న్యాయ న్యాయస్థానం),ലോ കോർട്ട് (= നിയമത്തിന്റെ കോടതി)
దావా,അനായം
న్యాయవాది,അഭിഭാഷകൻ
తీసివేయు,ലേ ഓഫ്
లేఅవుట్,കെട്ടിടത്തിന്റെ പ്ളാന്
నాయకుడు,നേതാവ്
నాయకత్వ నాణ్యత,നേതൃത്വ നിലവാരം
కరపత్రం,ലഘുലേഖ
లీక్,ചോര്ച്ച
లీపు సంవత్సరం,കുതിച്ചുചാട്ടം വർഷം
నేర్చుకోవడం,പഠനം
లీజు,പാട്ടം
లీజుకు తీసుకున్న వసతి,പാട്ടത്തിനെടുത്ത താമസസ്ഥലം
లీజుహోల్డ్,പാടുത്തു
లీజుహోల్డర్,പാട്ടക്കഴുത
లీజింగ్,പാട്ടക്കര്പ്പ്
వదిలి,വിട്ടേക്കുക
ఎన్‌క్యాష్‌మెంట్ వదిలివేయండి,വികാരങ്ങൾ വിടുക
జీతం వదిలేయండి,ശമ്പളം വിടുക
ఖాళీని వదిలివేయండి,ഒഴിവ് വിടുക
చెల్లింపు లేకుండా వదిలివేయండి,ശമ്പളമില്ലാതെ വിടുക
పేతో వదిలివేయండి,ശമ്പളം ഉപയോഗിച്ച് വിടുക
లెక్చర్ హాల్,ലക്ചർ ഹാൾ
లెడ్జర్,നേതൃരക്ഷ
లెడ్జర్ సంతులనం,ലെഡ്ജർ ബാലൻസ്
లెగసీ,പാരമ്പര്യം
చట్టపరమైన,നിയമപകാരം
చట్టబద్ధత,ആയുധധാരി
చట్టబద్ధత,നിയമവിധപ്പെടുത്തല്
చట్టబద్ధంగా,നിയമാനുസൃതമായി
చట్టపరమైన అభ్యాసం,നിയമപരമായ പരിശീലനം
లెగటీ,ലെഗട്ടെ
స్పష్టంగా,വായിക്കത്തക്ക
శాసనసభ,നിയമനിര്മ്മാണസദങ്ങൾ
శాసనసభ వ్యాపారం,നിയമനിർമ്മാണ ബിസിനസ്സ്
శాసనసభ,നിയമനിര്മ്മാണസഭ
చట్టబద్ధత,നിയമാനുസൃതത
చట్టబద్ధమైనది,നിയമാനുസൃതമായ
విశ్రాంతి,ഒഴിവുവേള
సానుకూలత,നിന്നികത
అద్దెదారు,പാട്ടക്കാരന്
లేఖ,അക്ഷരം
లెటర్ ప్యాడ్,അക്ഷര പാട്
లెవీ,അക്ഷരം
బాధ్యత,ബാദ്ധത
బాధ్యత,ബാദ്ധതയുള്ള
అనుసంధానం,കെട്ടുപാട്
గ్రంధాలయం,പുസ്തകശാല
లైసెన్స్,ലൈസൻസ്
లైసెన్స్ హోల్డర్,ലൈസൻസ് ഹോൾഡർ
లైసెన్స్,ലൈസൻസുള്ളത്
లైసెన్సు,ലൈസൻസി
లియన్,ലിയാൻ
జీవిత ధృవీకరణ పత్రం,ജീവിത സർട്ടിഫിക്കറ്റ്
పరిమితి,അതിര്ത്തി
పరిమితి,പരിമിതപ്പെടുത്താതെ
పరిమితం,പരിമിത
పరిమిత ఆందోళన,പരിമിതമായ ആശങ്ക
పరిమిత బాధ్యత,പരിമിതമായ ബാധ്യത
పరిమిత టెండర్,പരിമിത ടെണ്ടർ
లింక్,ബന്ധം
లింక్ చేయబడింది,ലിങ്ക്ഡ്
లింక్డ్ ఫైల్,ലിങ്കുചെയ്ത ഫയൽ
లింక్ భాష,ലിങ്ക് ഭാഷ
లిక్విడేటెడ్ నష్టాలు,ലിക്വിറ്റഡ് നാശനഷ്ടങ്ങൾ
లిక్విడేషన్,ലിക്വിക്റ്റേഷൻ
లిక్విడేటర్,ലിക്വിഡറേറ്റർ
జాబితా,പട്ടിക
వ్యాపార జాబితా,ബിസിനസ്സ് പട്ടിക
అక్షరాస్యులు,സാക്ഷരതം
వ్యాజ్యం,വ്യവഹാക്ഷണം
వ్యాజ్యం,അനായം
లివరీ భత్యం,ലിവറി അലവൻസ്
పశువులు,കന്നുകാലി
జీవన ప్రమాణం,ജീവിത നിലവാരം
జీవన వేతనం,ജീവനുള്ള വേതനം
లోడ్,ലോഡിംഗ്
ఋణం,വായ്പ
రుణగ్రహీత,വായ്പക്കാരന്
రుణాల విభాగం,വായ്പയെടുക്കുന്ന വകുപ്പ്
లాబీ,പവേശനമുറി
లాబీయింగ్,ലോബിയിംഗ്
వ్యవధిలో లాక్ చేయండి,കാലയളവിൽ ലോക്ക് ചെയ്യുക
లాక్ అవుట్,ലോക്ക് out ട്ട് ചെയ്യുക
లోకస్ స్టాండి,ലോക്കസ് സ്റ്റാൻഡി
బస,ഒതുങ്ങുന്ന
లాగ్ బుక్,ലോഗ് ബുക്ക്
లాజిక్,തര്ക്കശാസ്തം
లోగో,ലോഗോ
సుదూర కాల్,ദീർഘദൂര വിളി
పొడవాటి చేతి,നീളമുടി
చాలా,ഭൂരിഭാഗം
తక్కువ,താഴത്തെ
అత్యల్ప రేటు,ഏറ്റവും കുറഞ്ഞ നിരക്ക്
తక్కువ శ్రేణి,കുറഞ്ഞ ഗ്രേഡ്
లాయల్,കൂറുള്ള
మొత్తం మొత్తం,മൊത്തം തുക
లంప్సమ్ గ్రాంట్,ലംപ്സം ഗ്രാന്റ്
యంత్రాలు,യന്തസാമഗികള്
ప్రభుత్వ యంత్రాలు,ഗവൺമെന്റിന്റെ യന്ത്രങ്ങൾ
పత్రిక,മാസിക
మెయిలింగ్ జాబితా,അയക്കേണ്ട പട്ടിക
నిర్వహించండి,നിലനിറുത്തുക
నిర్వహణ,പരിപാലനം
ప్రధాన,മേജര്
మెజారిటీ,ഭൂരിപക്ഷം
ప్రధాన రచనలు,പ്രധാന കൃതികൾ
మేకప్,മേക്ക് അപ്പ്
దుర్వినియోగం,അപകടം
అనారోగ్యం,മലദ്വാരത്തിന്
మాలాఫైడ్,മലാഫൈഡ്
దుర్మార్గం,കൊടിയപക
దుర్వినియోగం,ദുരുപയോഗം
దుర్వినియోగం,അപകടം
నిర్వహణ,നിര്വഹണം
నిర్వాహకుడు,നിര്വാഹകന്
ఆదేశం,ജനവിധി
తప్పనిసరి,കല്പ്പനകൊടുക്കുന്ന
మండేలు,മന്ദസുകളുടെ
పనిగంటలు,Monhours
మానిఫెస్టో,മാനിഫെസ്റ്റോ
తారుమారు,കൃത്രിമം
యుక్తి,യുദ്ധതന്തം
మానవశక్తి,മനുഷ്യശക്തി
మ్యాన్-టు-మ్యాన్ ర్యాంకింగ్,മാൻ-ടു-മാൻ റാങ്കിംഗ്
మాన్యువల్,ലഘുഗന്ഥം
మాన్యువల్ లేబర్,സ്വമേധയാലുള്ള തൊഴിൽ
తయారీ,നിര്മ്മാണം
తయారీదారు,നിര്മ്മാതാവ്
మాన్యుస్క్రిప్ట్,കൈയെഴുത്തുപ്രതി
మ్యాప్,ഭൂപടം
మార్జిన్,അരികി
ఉపాంత,അരികിലുള്ള
వైవాహిక స్థితి,വൈവാഹിക നില
మార్కెటింగ్,മാർക്കറ്റിംഗ്
మార్కెటింగ్ ఎకానమీ,മാർക്കറ്റിംഗ് സമ്പദ്വ്യവസ്ഥ
మార్క్,അടയാളപ്പെടത്തുക
గణాంకాల పట్టి,മാർക്ഷണീറ്റ്
వచ్చిన మార్కులు,കിട്ടിയ മാർക്കുകൾ
మాస్,വലിയ അംശം
సామూహిక కమ్యూనికేషన్,മാസ് കമ്മ്യൂണിക്കേഷൻ
సామూహిక వినియోగం,കൂട്ട ഉപഭോഗം
సామూహిక రోగనిరోధకత,മാസ് രോഗപ്രതിരോധം
మాస్ మీడియా,ബഹുജന മീഡിയ
భారీ ఉత్పత్తి,കൂട്ട നിർമ്മാണം
మాస్టర్ ఫైల్,മാസ്റ്റർ ഫയൽ
వేడుకల మాస్టర్,ചടങ്ങുകളുടെ മാസ്റ്റർ
మాస్టర్ ప్లాన్,മാസ്റ്റർ പ്ലാൻ
మ్యాచింగ్ గ్రాంట్,പൊരുത്തപ്പെടുത്തൽ ഗ്രാന്റ്
పదార్థం,അസംസ്കൃതപദാര്ഥം
ప్రసూతి,മാതൃതം
ప్రసూతి సెలవు,പ്രസവാവധി
మెట్రిక్యులేట్,മെട്രിക്കുലേറ്റ്
మ్యాట్రిమోనియల్,മാട്രിമോണിയൽ
పరిపక్వత,പകമായ
పరిపక్వత తేదీ,പൂർണതാ കാലാവധി
గరిష్టంగా,പരമാവധി
అంటే,അർത്ഥം
కొలత,അളക്കുക
కొలత,അളവ്
కొలమానాలను,അളക്കുക
మెకానిక్,യന്തപ്പണിക്കാരന്
యాంత్రిక,യന്തസംബന്ധമായ
విధానం,യന്തനിര്മ്മാണം
మీడియా,മാദ്ധമം
మధ్యవర్తిత్వం,ഇടനില്ക്കുക
మెడికల్,വൈദസംബന്ധമായ
వైద్య ప్రయోజనం,മെഡിക്കൽ ആനുകൂല്യം
వైద్య పరీక్ష,വൈദ്യ പരിശോധന
మెడికో-లీగల్,മെഡിസോ-നിയമപരമായ
మధ్యస్థం,മധസ്ഥാനം
కెమెరాలో సమావేశం,ക്യാമറയിൽ മീറ്റിംഗ്
సభ్యుడు,അംഗം
మెమో,മെമ്മോ
స్మారక చిహ్నం,സ്മാരകമായ
మానసిక సామర్థ్యం,മാനസിക കഴിവ്
మెను,മെനു
విలీనం,ലയനം
మెరిట్,മതിപ്പ്
మెరిట్ జాబితా,മെറിറ്റ് പട്ടിക
మెరిటోరియస్,കരുമായി
యోగ్యత,മോണിറ്റുകൾ
మెరిట్ స్కాలర్‌షిప్,മെറിറ്റ് സ്കോളർഷിപ്പ്
సందేశం,ദൂത്
విధానం,സന്വദായം
పద్దతి,രീതിശാസ്തം
మెట్రోపాలిటన్ ప్రాంతం,മെട്രോപൊളിറ്റൻ പ്രദേശം
మధ్య ఆదాయ సమూహం,ഇടത്തരം വരുമാന ഗ്രൂപ്പ്
మిడిల్మాన్,മിഡിൽമാൻ
మిడ్‌వైఫరీ,മിഡ്വിഫറി
వలస,കുടിയേറ്റക്കാരൻ
మైలేజ్,മൈലേജ്
మిలిటెన్సీ,മോണിറ്റൻസി
మిలీనియం,മില്ലേനിയം
సూక్ష్మ,ചെറുതാക്കുക
కనిష్ట,ഏറ്റവും കുറഞ്ഞ
గనుల తవ్వకం,ഖനനം
మంత్రి,ശുശ്രക്ക
మంత్రిత్వ శాఖ,മന്തിസഭ
మైనర్,പ്രായപൂർത്തിയാകാത്ത
మైనారిటీ,ന്യൂനപക്ഷം
చిన్న పనులు,ചെറിയ കൃതികൾ
నిమిషాలు,മിനിറ്റ്
దుర్వినియోగం,ദുര്ബലമായ
దుర్వినియోగం,മോശം പെരുമാറ്റം
న్యాయం యొక్క గర్భస్రావం,നീതിയുടെ ജസ്റ്റിസിന്റെ
ఇతరాలు,കലര്പ്പായ
అల్లరి,ദോഷത്തിന്റെ
మిస్‌క్లాసిఫికేషన్,തെറ്റായ)
దుష్ప్రవర్తన,ദുര്നയം
తప్పుదారి పట్టించేది,തെറ്റിദ്ധരിപ്പിക്കുക
దుర్వినియోగం,ദുരുപയോഗം
తప్పుగా పేర్కొనడం,തെറ്റായി പ്രതിധ്രാന്തനം
వాస్తవాలను తప్పుగా గుర్తించడం,വസ്തുതകളുടെ തെറ്റായി
అపార్థం,തെറ്റിദ്ധാരണ
దుర్వినియోగం,ദുര്വിനിയോഗം
మిశ్రమ ఆర్థిక వ్యవస్థ,സമ്മിശ്ര സമ്പദ്വ്യവസ്ഥ
మాబ్,ജനബ്
మొబైల్,ഇളക്കാവുന്ന
మొబిలిటీ,ചലനക്ഷമത
మోడ్,മാതിരി
మోడల్,മാതൃക
మోడరేటర్,മോഡറേറ്റര്
మార్పు,മാറ്റംവരുത്തല്
కార్యనిర్వహణ పద్ధతి,പ്രവർത്തനരീതി
ద్రవ్య మంజూరు,പണ ഗ്രാന്റ്
డబ్బు,പണം
మానిటర్,നിരന്തരം നിരീക്ഷിക്കുക
ఏకస్వామ్యం,മോണണാമി
మోనోగ్రామ్,മോണോഗ്രാം
గుత్తాధిపత్యం,കുത്തക
మోనోటోనీ,മോണ്ടണി
నెలవారీ టూర్ డైరీ,പ്രതിമാസ ടൂർ ഡയറി
నెల నుండి నెల,മാസം മുതൽ മാസം വരെ
నైతికత,സദാചാരമായ
ధైర్యం,മോറേളി
నైతిక టర్పిట్యూడ్,ധാർമ്മിക പത്രിക
తాత్కాలిక నిషేధం,മൊറട്ടോറിയം
మరణాలు,മരണനിരപ്പ്
తాకట్టు,ജാമ്യം
చాలా రహస్య,ഏറ്റവും രഹസ്യാത്മകമാണ്
మాతృ భాష,മാതൃ ഭാഷ
కదలిక,ചലനം
చలన అధ్యయనం,ചലന പഠനം
ప్రేరణ,പേരണ
ఉద్దేశ్యం,പേരകം
నినాదం,മുദ്രാവാക്യം
మౌత్‌పీస్,മുഖപത്രം
కదిలే,ഇളക്കാവുന്ന
కదలిక,ചലിക്കുക
ఉద్యమం,ചലനം
బహుళ,ബഹുമതികൾ
బహుళార్ధసాధక,മൾട്ടി പർപ്പസ്
మునిసిపల్ పన్ను,മുനിസിപ്പൽ ടാക്സ്
మ్యూజియం,കാഴ്ചബംഗ്ലാവ്
మస్టర్ రోల్,ശേഖരം റോൾ
మ్యుటేషన్,മ്യൂട്ടേഷൻ
ముటాటిస్ ముటాండిస్,മത്തറ്റിസ് മുത്തണ്ടിസ്
పరస్పర అవగాహన,പരസ്പര ധാരണ
పేరును చూపించే కార్డు,പേര് കാർഡ്
మాదకద్రవ్య,മയക്കുമരുന്ന്
కథనం మదింపు,വിവരണ മൂല്യനിർണ്ണയം
కథకుడు,ആഖ്യാതാവ്
దేశం,രാഷ്ടം
జాతీయ,ദേശീയം
జాతీయవాదం,ദേശീയലസം
జాతీయత,പൗരതം
జాతీయం,ദേശൈസായില്ലായ്മ
జాతీయ భాష,ദേശീയ ഭാഷ
నేషనల్ సేవింగ్స్ సర్టిఫికేట్,ദേശീയ സേവിംഗ്സ് സർട്ടിഫിക്കറ്റ്
స్థానిక,നാട്ടുകാരി
సహజ,സാഭാവികമായ
నాచురలైజేషన్,നാട്ടിഫൈസേഷന്
నావికా శక్తి,നാവിക സേന
నావిగేబుల్,സങ്കു
నావిగేషన్,കപ്പല് ഓട്ടം
Nayes,നായിസ്
అవసరమైన చర్య,ആവശ്യമായ പ്രവർത്തനം
అవసరం,ആവശമായ
ప్రతికూల,നിഷേധിക്കുന്ന
నిర్లక్ష్యం,അവഗണന
నిర్లక్ష్యం,അശദ്ധ
అతితక్కువ,നിസ്സാരമായി
చర్చల చర్చ,അംഗീകാരപരമായ
చర్చించదగిన పరికరం,സാധനീയമായ ഉപകരണം
చర్చలు,കൂടിയാലോചന
సంధానకర్త,ചലച്ചിത്രക്കാരൻ
నేపాటిజం,നിപോട്ടിസം
నెట్,വല
నికర పెట్టుబడి,മൊത്തം നിക്ഷേപം
తటస్థ,നിക്ഷ്പക്ഷമായ
వార్తలు,വാര്ത്ത
వార్తాలేఖ,വാർത്താക്കുറിപ്പ്
వార్తాపత్రిక,വര്ത്തമാനപ്പതം
న్యూస్ రీడర్,വാർത്താക്കുറിപ്പ്
బంధువు తదుపరి,അടുത്ത ബന്ധുക്കൾ
నైట్ డ్యూటీ,രാത്രി ഡ്യൂട്ടി
నిల్ రిపోర్ట్,താൽഫർട്ട് റിപ്പോർട്ട്
ప్రవేశం లేదు,പ്രവേശനമില്ല
డిమాండ్ సర్టిఫికేట్ లేదు (= బకాయి సర్టిఫికేట్ లేదు),ഡിമാൻഡ് സർട്ടിഫിക്കറ്റ് ഇല്ല (= കുടിശ്ശിക സർട്ടിഫിക്കറ്റ് ഇല്ല)
నామకరణం,നാമപദം
నామమాత్రపు ఖర్చు,നാമമാത്രമായ ചിലവ്
నామమాత్రపు విలువ (= ముఖ విలువ),നാമമാത്ര മൂല്യം (= മുഖത്തിന്റെ മൂല്യം)
నామినేట్,നാമനിര്ദ്ദേശം ചെയ്യുക
నామినేషన్,നാമനിര്ദേശം
నామినీ,നോമിനി
నాన్-ఏజ్,പ്രായം
నాన్-కాంట్రిబ్యూటరీ,സംഭാഷണമല്ലാത്തത്
అనవసరమైనది,അത്യാവശ്യമല്ലാത്തവ
గెజిటెడ్ కానిది,നോൺ-ഗസറ്റ്
వడ్డీ లేని బేరింగ్,താൽപ്പര്യേതര പ്രസവത്കരണം
న్యాయ-కాని,ജുഡീഷ്യൽ ഇതര
నాన్-మిస్టీరియల్,ശുശ്രൂഷ ഇതര
చర్చించలేనిది,മാറ്റം വരുത്താന് പറ്റാത്ത
నాన్-ఆఫీషియల్,-ദ്യോഗിക ഇതര
"ఎగవేత, చెల్లింపులో వైఫల్యం",പേയ്മെന്റ് ഇതര
పేమెంట్ కాని సర్టిఫికేట్,പേയ്മെന്റ് ഇതര സർട്ടിഫിക്കറ്റ്
ప్రాక్టీస్ కాని భత్యం,പരിശീലനമല്ലാത്ത അലവൻസ്
పునరావృతం కాని వ్యయం,ആവർത്തിക്കാത്ത ചെലവ്
తిరిగి ఇవ్వబడదు,തുക മടക്കിനൽകാത്തത്
నాన్-స్టాట్యూటరీ,നോൺ-സ്റ്റാറ്റ്യൂട്ടറി
టాక్సబుల్ కాని ఆదాయం,നികുതിയേതര വരുമാനം
నాన్-టెక్నికల్ పోస్ట్,സാങ്കേതികേതര പോസ്റ്റ്
సాంప్రదాయేతర,പാരമ്പര്യേതര
అశాబ్దిక కమ్యూనికేషన్,-വാക്കേതര ആശയവിനിമയം
అభ్యంతర ధృవీకరణ పత్రం లేదు,ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല
"లాభం లేదు, నష్టం లేదు",ലാഭമോ നഷ്ടമോ ഇല്ല
ప్రమాణం,നര്മ്മം
సాధారణ,സാധാരണ
పొగ త్రాగరాదు,പുകവലിക്കരുത്
గుర్తించదగినది,ശദ്ധാര്ഹമായ
వర్తించదు (N.A.),ബാധകമല്ല (n.a.)
అందుబాటులో లేదు (N.A.),ലഭ്യമല്ല (n.a.)
గమనిక,കുറിപ്പ്
నోటీసు,സൂചന
గుర్తించదగినది,ശദ്ധാര്ഹമായ
నోటిఫికేషన్,അറിയിപ്പ്
నోటిఫైడ్ ప్రాంతం,അറിയിപ്പ് ഏരിയ
గమనించడం మరియు ముసాయిదా,ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു
నోషనల్ పే,സാങ്കൽപ്പിക വേതനം
బేరానికి వీలులేని,നെഗോഷ്യബിൾ അല്ല
చర్చించదగిన పరికరం కాదు,നെഗോഷ്യബിൾ ഉപകരണമല്ല
న్యూక్లియస్,അണുകേന്ദ്രം
శూన్య,ശൂന്യം
శూన్య మరియు శూన్యత,ശൂന്യവും ശൂന്യവും
సంఖ్య,അക്കം
నంబరింగ్,സംഖ്യ
సంఖ్య,സംഖ
ప్రమాణస్వీకారం,ചെയ്ത സത്യം
విధేయత ప్రమాణం,വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ
కార్యాలయ ప్రమాణం,സത്യപ്രതിജ്ഞ
విధేయత,അനുസരണം
సంస్మరణ,മരണവൃത്താന്തം
వస్తువు,വസ്തു
అభ్యంతరం,തടസ്സം
లక్ష్యం,വസ്തുനിഷ്ഠമായ
వస్తువులు మరియు కారణాలు,വസ്തുക്കളും കാരണങ്ങളും
విధిగా,നിർബന്ധിത
అశ్లీల,അസഭമായ
అశ్లీల సంజ్ఞ,അശ്ലീല ആംഗ്യം
పరిశీలకుడు,നിരീക്ഷര്
వాడుకలో లేదు,പഴകിയ
అడ్డంకి,തടയല്
స్పష్టంగా,സ്പഷ്ടമായ
అప్పుడప్పుడు,ഇടയ്ക്കിടെ
ఆక్యుపెన్సీ,തൊഴില്
యజమాని,തൊഴില് കൂടാതെ
వృత్తి,തൊഴില്
ఆక్రమించు,കൈവശപ്പെടുത്തുക
ఆక్ట్రోయి డ్యూటీ,OCROOI ഡ്യൂട്ടി
సెలవు,അവധി ദിവസം
ఆఫ్ డ్యూటీ,ജോലി ഇല്ലാത്ത
ప్రమాదకరం,കുറ്റകരമായ
ఆఫర్,വാഗ്ദാനം
నియామకం ఆఫర్,നിയമന ഓഫർ
కార్యాలయం,കാരാലയം
లాభం యొక్క కార్యాలయం,ലാഭത്തിന്റെ ഓഫീസ്
అధికారిక,ഉദോഗസ്ഥന്
అధికారికత,Abl ദ്യോഗിക
అధికారిక విధి,Official ദ്യോഗിക കടമ
అధికారిక సభ్యులు,ഉദോഗസ്
అధికారిక భాష,ഔദ്യോഗിക ഭാഷ
అధికారికంగా,Ownicy- ൽ
అధికారిక నివేదిక,റിപ്പോർട്ട് റിപ്പോർട്ട്
అధికారిక వెర్షన్,Device ദ്യോഗിക പതിപ്പ്
ఆఫీషియేటింగ్,അചഞ്ചലമായത്
మనలో మనమాట,അനൗദ്യോഗികമായ
సరే (O.K.),ശരി (O.k.)
అంబుడ్స్‌మన్,ഓംബുഡ്സ്മാൻ
ఖాతా మంజూరులో,അക്കൗണ്ട് ഗ്രാന്റിൽ
కోరిక మేరకు,ആവശ്യപ്പെടുന്നതനുസരിച്ച്
విధి నిర్వహణలో,ഡ്യൂട്ടിയിൽ
ఏక పక్షంగా,ഏകപക്ഷീയമായ
లైన్‌లో,വരിയിൽ
ఆన్-స్పెషల్ డ్యూటీ,ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി
ఉద్యోగ శిక్షణ లో,തൊഴിൽ പരിശീലനത്തിൽ
ఓనస్,ഓതസ്
ఓపెన్ డే,തുറന്ന ദിവസം
ఓపెన్ సిస్టమ్,തുറന്ന സിസ്റ്റം
తెరవడం,ഉദ്ഘാടനം
ప్రారంభ నిల్వ,തുടക്ക സംഖ്യ
తెరచు వేళలు,തുറക്കുന്ന സമയം
ఓపెన్ లెర్నింగ్,തുറന്ന പഠനം
ఓపెన్ లెటర్,തുറന്ന കത്ത്
ఓపెన్ యూనివర్శిటీ,ഓപ്പൺ യൂണിവേഴ്സിറ്റി
నిర్వహణ ఖర్చు,നടത്തിപ്പ് ചിലവ്
ఆపరేటింగ్ సిబ్బంది,ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്
ఆపరేషన్,ശസ്തകിയ
ఆపరేటివ్,ഓപ്പറേറ്റീവ്
అభిప్రాయం,അഭിപായം
వ్యతిరేకత,എതിര്ക്കല്
ఎంపిక,ഇഷ്ടം
నోటి,വാചികമായ
ఆర్డర్,ആജ്ഞകൊടുക്കുക
ఆర్డర్ చెక్,ഓർഡർ ചെക്ക്
రిజర్వేషన్ క్రమం,റിസർവേഷൻ ഓർഡർ
నిర్ణయం,ഓർഡിനൻസ്
సంస్థ,സംഘടന
వ్యవశ్థాపక పట్టిక,സംഘടന ചാർട്ട്
నిర్వాహకుడు,സംഘടന
ఆధారిత,ഓറിയന്റഡ്
అసలైన,മൗലികതമുള്ള
అసలు విభాగం,യഥാർത്ഥ വകുപ്പ്
ఒరిజినల్ సేల్ డీడ్,യഥാർത്ഥ വിൽപ്പന ഡീഡ്
అనియంత్రిత యజమాని,തുറന്ന ഉടമ
అకస్మాత్తుగా వ్యాపించడం,വ്യാപനം
దుస్తులను భత్యం,വസ്ത്രങ്ങൾ
అవుట్గోయింగ్ సభ్యుడు,Out ട്ട്ഗോയിംഗ് അംഗം
అవుట్గోయింగ్ ఫైల్,Out ട്ട്ഗോയിംഗ് ഫയൽ
వ్యయం,അടങ്കൽ
అవుట్లెట్,ല്ലെറ്റ്
రూపురేఖలు,രൂപരേഖ
Lo ట్లుక్,വീക്ഷണഗതി
కోర్టు నుండి,കോടതിയിൽ നിന്ന്
కాలాంతరం చెందింది,കാലഹരണപ്പെട്ട തീയതി
పనిచేయటంలేదు,പ്രവർത്തനരഹിതം
ముద్రణ నుండి,അച്ചടിയിൽ നിന്ന്
మలుపు తిరిగింది,തിരിഞ്ഞ്
మలుపు కేటాయింపు,ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്
అవుట్‌పోస్ట్,P ട്ട്പോസ്റ്റ്
అవుట్పుట్,ഉല്പ്പന്നം
పూర్తిగా కొనుగోలు,പ്രത്യക്ഷമായ വാങ്ങൽ
Our ట్‌సోర్స్,പുറം കരാർ
అసాధారణ,കുടിശ്ശിഖയായ
వయస్సు కంటే ఎక్కువ,പ്രായത്തിലധികം
మొత్తం,മൊത്തത്തില്
మొత్తం లోటు,മൊത്തത്തിലുള്ള കമ്മി
ఓవర్ బిల్లింగ్,ബില്ലിംഗ്
అధిక ఛార్జ్,അതിരുക
మీరిన,അവധികഴിഞ്ഞ
అతిగా అంచనా,അമിതമായി
ఓవర్ హెడ్ ఛార్జ్,ഓവർഹെഡ് നിരക്ക്
అతివ్యాప్తి,ഓവർലാപ്പ്
ప్రాధాన్యతను అధిగమించడం,മുൻഗണന അസാധുവാക്കുന്നു
ఓవర్-రూల్,അമിതഭരണം
పర్యవేక్షణ,മേൽനോട്ടം
ఓవర్ టైం పే,ഓവർടൈം വേതനം
ఓవర్‌వాల్యుయేషన్,അമിത വിലയിരുത്തൽ
యాజమాన్యం,ഉടമസ്ഥാവകാശം
ప్యాకేజీ,കെട്ട്
ప్యాకేజీ ఒప్పందం,പാക്കേജിന്റെ ഇടപാട്
ప్యాకింగ్ మరియు మార్కింగ్,പാക്കിംഗും അടയാളപ്പെടുത്തലും
ప్యాకింగ్ జాబితా,പായ്ക്കിംഗ് ലിസ്റ്റ്
ఒప్పందం,ഉടന്വടി
చెల్లించిన,അടച്ച
