Bengali,Marathi
"চৌম্বকীয় টেপ
 ড্রাইভ","चुंबकीय टेप
 चालवा"
চৌম্বকীয় টেপ ফাইল,चुंबकीय टेप फाइल
"চৌম্বকীয় টেপ
 লেবেল","चुंबकीय टेप
 लेबल"
"চৌম্বকীয় টেপ
 নেতা","चुंबकीय टेप
 नेता"
"চৌম্বকীয় টেপ
 গ্রন্থাগারিক","चुंबकीय टेप
 ग्रंथपाल"
"চৌম্বকীয় টেপ
 স্টেশন","चुंबकीय टेप
 स्टेशन"
চৌম্বকীয় টেপ স্টোরেজ,चुंबकीय टेप स्टोरेज
"চৌম্বকীয় টেপ
 সাবসিস্টেম","चुंबकीय टेप
 उपप्रणाली"
"চৌম্বকীয় টেপ
 টার্মিনাল","चुंबकीय टेप
 टर्मिनल"
"চৌম্বকীয় টেপ
 লতা","चुंबकीय टेप
 झलक"
"চৌম্বকীয় টেপ
 পরিবহন
 (চৌম্বকীয় টেপ
 ড্রাইভ)","चुंबकीय टेप
 वाहतूक
 (चुंबकीय टेप
 ड्राईव्ह)"
চৌম্বকীয় টেপ ইউনিট,चुंबकीय टेप युनिट
চৌম্বকীয় পাতলা ফিল্ম,चुंबकीय पातळ फिल्म
"চৌম্বকীয় পাতলা ফিল্ম
 স্টোরেজ","चुंबकीय पातळ फिल्म
 संचयन"
চৌম্বকীয় ট্র্যাক,चुंबकीय ट्रॅक
"চৌম্বকীয় তার
 স্টোরেজ","चुंबकीय वायर
 संचयन"
"চৌম্বকীয়
 প্রিন্টার","मॅग्नेटोग्राफिक
 प्रिंटर"
"চৌম্বক-অপটিক
 ডিস্ক স্টোরেজ","मॅग्नेटो-ऑप्टिक
 डिस्क स्टोरेज"
চৌম্বকীয়,मॅग्नेटोस्ट्रक्शन
ম্যাগ টেপ,मॅग टेप
মেল বক্স,मेल बॉक्स
"মেল মার্জ (= ফাইল
 একত্রিত করা)","मेल विलीनीकरण (= फाईल
 विलीन)"
"প্রধান ব্যাটারি
 চালিত মেশিন","मुख्य बॅटरी
 पॉवर मशीन"
প্রধান নিয়ন্ত্রণ ইউনিট,मुख्य नियंत्रण युनिट
"প্রধান বিতরণ
 ফ্রেম","मुख्य वितरण
 फ्रेम"
মেইনফ্রেম,मुख्य चौकट
"মেইনফ্রেম
কম্পিউটার","मुख्य चौकट
संगणक"
"মেইনফ্রেম সিস্টেম
 (= মেইনফ্রেম
 কম্পিউটার)","मेनफ्रेम सिस्टम
 (= मेनफ्रेम
 संगणक)"
প্রধান লোব,मुख्य लोब
প্রধান স্মৃতি,मुख्य स्मृती
"প্রধান স্মৃতি
 ম্যাপিং","मुख्य स्मृती
 मॅपिंग"
প্রধান অপারেশন,मुख्य ऑपरेशन
মূল পথ,मुख्य मार्ग
"প্রধান চালিত
 মেশিন","मुख्य शक्ती
 मशीन"
প্রধান প্রোগ্রাম,मुख्य कार्यक्रम
প্রধান স্টেশন,मुख्य स्टेशन
প্রধান স্টোরেজ,मुख्य संचयन
প্রধান স্টোরেজ ইউনিট,मुख्य स्टोरेज युनिट
প্রধান সুইচ,मुख्य स्विच
রক্ষণাবেক্ষণ প্যানেল,देखभाल पॅनेल
"রক্ষণাবেক্ষণ
 প্রোগ্রাম চেইন","देखभाल
 कार्यक्रम साखळी"
"রক্ষণাবেক্ষণ
 Standby সময়","देखभाल
 स्टँडबाय वेळ"
রক্ষণাবেক্ষণের সময়,देखभाल वेळ
"মেইন
 (রক্ষণাবেক্ষণ)","देखभाल
 (देखभाल)"
প্রধান নিয়ন্ত্রণ ক্ষেত্র,मुख्य नियंत्रण फील्ड
প্রধান চক্র,प्रमुख चक्र
সংখ্যাগরিষ্ঠ,बहुसंख्य
সংখ্যাগরিষ্ঠ উপাদান,बहुसंख्य घटक
"সংখ্যাগরিষ্ঠ গেট
 (= সংখ্যাগরিষ্ঠ
 উপাদান)","बहुसंख्य गेट
 (= बहुसंख्य
 घटक)"
সংখ্যাগরিষ্ঠ অপারেশন,बहुसंख्य ऑपरेशन
প্রধান কী,प्रमुख की
মেজর লোব,मेजर लोब
প্রধান রাজ্য,प्रमुख राज्य
প্রধান কাঠামো,प्रमुख रचना
প্রধান কাজ,प्रमुख कार्य
প্রধান মোট,प्रमुख एकूण
"বিরতি করুন
 অপারেশন","ब्रेक करा
 ऑपरेशन"
ব্যস্ত করুন,व्यस्त करा
মেকআপ সময়,मेकअप वेळ
"ত্রুটি
 রুটিন","मालफंक्शन
 दिनचर्या"
পরিচালনা,व्यवस्थापन
"পরিচালনা
 তথ্য
 পদ্ধতি","व्यवस्थापन
 माहिती
 प्रणाली"
"পরিচালনা
 বিজ্ঞান","व्यवस्थापन
 विज्ञान"
"ম্যানচেস্টার
 কোডিং","मँचेस्टर
 कोडिंग"
"বাধ্যতামূলক
 ক্রিপ্টোগ্রাফিক
 সেশন","अनिवार्य
 क्रिप्टोग्राफिक
 सत्र"
বহুগুণ,मॅनिफोल्डिंग
"ম্যানিপুলেটেড
 পরিবর্তনশীল","हाताळले
 चल"
"ম্যানিপুলেটিভ
 সূচক","मॅनिपुलेटिव्ह
 अनुक्रमणिका"
"ম্যান-মেশিন
 সিমুলেশন","मॅन-मशीन
 सिम्युलेशन"
"ম্যানুয়াল ঠিকানা
 স্যুইচ","मॅन्युअल पत्ता
 स्विच"
ম্যানুয়াল বিশ্লেষণ,व्यक्तिचलित विश्लेषण
ম্যানুয়াল উত্তর,मॅन्युअल उत्तर
ম্যানুয়াল কলিং,मॅन्युअल कॉलिंग
মূল নিয়ন্ত্রণ,मॅन्युअल नियंत्रण
ম্যানুয়াল এন্ট্রি,मॅन्युअल एंट्री
ম্যানুয়াল এক্সচেঞ্জ,मॅन्युअल एक्सचेंज
ম্যানুয়াল ফাংশন,मॅन्युअल फंक्शन
হস্ত পরিচালিত,मॅन्युअल इनपुट
সংক্ষিপ্ত কাজ,मॅन्युअल ऑपरेशन
"ম্যানুয়াল শব্দ
 জেনারেটর","मॅन्युअल शब्द
 जनरेटर"
"এক-এক-এক
 ভাষা","अनेकांसाठी एक
 इंग्रजी"
"অনেক থেকে এক
 ডিকোডার","अनेकांना एक
 डीकोडर"
মানচিত্র পদ্ধতি,नकाशा पद्धत
ম্যাপড বাফার,मॅप केलेले बफर
ম্যাপিং ত্রুটি,मॅपिंग त्रुटी
মার্জিন,मार्जिन
"মার্জিন-অ্যাডজাস্ট
 মোড","मार्जिन-समायोजन
 मोड"
প্রান্তিক চেক,सीमान्त तपासणी
প্রান্তিক ত্রুটি,सीमांत त्रुटी
প্রান্তিক পরীক্ষা,सीमान्त चाचणी
মার্জিন নিয়ন্ত্রণ,मार्जिन नियंत्रण
"মার্জিন খোঁচা
 কার্ড","मार्जिन पंच
 कार्ड"
চিহ্ন,चिन्हांकित करा
চিহ্নিত সনাক্তকরণ,मार्क शोध
চিহ্নিতকারী,मार्कर
মার্ক হোল্ড,मार्क होल्ड
চিহ্নিত,चिन्हांकित
পক্ষপাত চিহ্নিত করা,पक्षपात चिन्हांकित करणे
"চিহ্নিত-শেষ
 বিকৃতি","मार्किंग-एंड
 विकृती"
চিহ্নিত তরঙ্গ,मार्किंग वेव्ह
মার্ক ম্যাচিং,मार्क मॅचिंग
মার্কভ চেইন,मार्कोव्ह साखळी
মার্কভ উত্স,मार्कोव्ह स्त्रोत
মার্ক রিডিং,वाचन चिन्हांकित करा
মার্ক স্ক্যানিং,मार्क स्कॅनिंग
ইন্দ্রিয় চিহ্নিত করুন,मार्क सेन्स
"মার্ক সেন্সিং
 কলাম","मार्क सेन्सिंग
 स्तंभ"
সেন্সিং সারি চিহ্নিত করুন,सेन्सिंग पंक्ती चिन्हांकित करा
"মার্ক-স্পেস
 চরিত্র","मार्क-स्पेस
 वर्ण"
"স্থান চিহ্নিত করুন
 গুণক","जागेवर चिन्हांकित करा
 गुणक"
"স্থান চিহ্নিত করুন
 অনুপাত","जागेवर चिन्हांकित करा
 गुणोत्तर"
"স্থান চিহ্নিত করুন
 রূপান্তর","जागेवर चिन्हांकित करा
 संक्रमण"
মাসার,मॅसर
মুখোশ,मुखवटा
মুখোশযোগ্য বাধা,मुखवटा करण्यायोग्य व्यत्यय
মুখোশ বিট,मुखवटा
মুখোশযুক্ত রোম,मुखवटा घातलेला रोम
মুখোশ মিল,मुखवटा जुळत
"মুখোশ
 প্রোগ্রামযোগ্য
 যন্ত্র","मुखवटा
 प्रोग्राम करण्यायोग्य
 साधन"
মাস্ক রেজিস্টার,मुखवटा नोंदणी
ম্যাসেজিং,मालिश
ভর ডেটা,मास डेटा
গণ স্মৃতি,मास मेमरी
ভর স্টোরেজ,मोठा संग्रह
"ভর স্টোরেজ
 যন্ত্র","मोठा संग्रह
 साधन"
"ভর স্টোরেজ ফাইল
 বিভাগ","मास स्टोरेज फाइल
 विभाग"
"গণ স্টোরেজ চালু
 লাইন","मास स्टोरेज चालू
 ओळ"
মাস্টার,मास्टर
মাস্টার কার্ড,मास्टर कार्ड
মাস্টার ক্লক,मास्टर घड्याळ
"মাস্টার ক্লক
 ফ্রিকোয়েন্সি","मास्टर घड्याळ
 वारंवारता"
মাস্টার কনসোল,मास्टर कन्सोल
"মাস্টার নিয়ন্ত্রণ
 বাধা","मास्टर कंट्रोल
 व्यत्यय"
মূল তথ্য,मास्टर डेटा
প্রধান নথি,मास्टर फाईल
"প্রধান নথি
 ইনভেন্টরি","मास्टर फाईल
 यादी"
মাস্টার ফাইল আপডেট,मास्टर फाइल अद्यतन
মাস্টার ফ্রিকোয়েন্সি জেনারেটর,मास्टर फ्रिक्वेन्सी जनरेटर
মাস্টার গ্রুপ,मास्टर ग्रुप
"মাস্টার নির্দেশনা
 টেপ","मास्टर सूचना
 टेप"
মাস্টার লাইব্রেরি টেপ,मास्टर लायब्ररी टेप
মাস্টার মোড,मास्टर मोड
মাস্টার প্রসেসর,मास्टर प्रोसेसर
মাস্টার প্রোগ্রাম,मास्टर प्रोग्राम
"মাস্টার অগ্রগতি
 ফাইল","मास्टर प्रोग्रॅम
 फाईल"
মাস্টার রেকর্ড,मास्टर रेकॉर्ड
মাস্টার সময়সূচী,मास्टर शेड्यूलर
"মনিব গোলাম
 যন্ত্র","मास्टर/गुलाम
 साधन"
"মনিব গোলাম
 ফ্লিপ-ফ্লপ","मास्टर/गुलाम
 फ्लिप-फ्लॉप"
"মনিব গোলাম
 মাল্টিপ্রোগ্রামিং","मास्टर/गुलाम
 मल्टीप्रोग्रामिंग"
"মনিব গোলাম
 পদ্ধতি","मास्टर/गुलाम
 प्रणाली"
মাস্টার স্টেশন,मास्टर स्टेशन
মাস্টার টেপ,मास्टर टेप
মাস্টার টার্মিনাল,मास्टर टर्मिनल
ম্যাচ,सामना
"গাণিতিক
 পরীক্ষা করুন","गणित
 तपासा"
"গাণিতিক
 ফাংশন","गणित
 कार्य"
"গাণিতিক
 আনয়ন","गणित
 प्रेरण"
গাণিতিক যুক্তি,गणिताचे तर्कशास्त्र
"গাণিতিক
 মডেল","गणित
 मॉडेल"
"গাণিতিক
 সিমুলেশন","गणित
 सिम्युलेशन"
ম্যাট্রিক্স,मॅट्रिक्स
ম্যাট্রিক্স আদর্শ,मॅट्रिक्स नॉर्म
ম্যাট্রিক্স প্রিন্টার,मॅट्रिक्स प्रिंटर
ম্যাট্রিক্স স্টোরেজ,मॅट्रिक्स स्टोरेज
ম্যাট্রিক্স টেবিল,मॅट्रिक्स टेबल
"ম্যাট্রিক্স আপডেট হচ্ছে
 পদ্ধতি","मॅट्रिक्स अद्यतनित करत आहे
 पद्धत"
ম্যাক্সি কম্পিউটার,मॅक्सी संगणक
"সর্বোচ্চ দর্ঘ্য
 ক্রম","कमाल लांबी
 क्रम"
"সর্বাধিক
 অপারেটিং
 ফ্রিকোয়েন্সি","जास्तीत जास्त
 ऑपरेटिंग
 वारंवारता"
"সর্বোচ্চ
 (= স্ট্যান্ডার্ড যোগফল
 শব্দ)","कमाल
 (= मानक बेरीज
 संज्ञा)"
গড় এনট্রপি,म्हणजे एन्ट्रोपी
"গড় তথ্য
 বিষয়বস্তু","म्हणजे माहिती
 सामग्री"
গড় মেরামতের সময়,म्हणजे दुरुस्ती वेळ
"মানে/শেষ
 বিশ্লেষণ","म्हणजे/समाप्त
 विश्लेषण"
"গড় সময়
 ব্যর্থতার মধ্যে","म्हणजे वेळ
 अपयश दरम्यान"
"গড় সময়
 ব্যর্থতা","मी वेळ
 अयशस्वी"
"গড় সময়
 মেরামত","मी वेळ
 दुरुस्ती"
পরিমাপ পরিষেবা,मोजलेल्या सेवा
"পরিমাপ
 তথ্য","चे उपाय
 माहिती"
"পরিমাপ
 অবস্থান","चे उपाय
 स्थान"
"ব্যবস্থা
 বিভিন্নতা","च्या उपाय
 भिन्नता"
"যান্ত্রিক
 ক্যালকুলেটর","यांत्रिक
 कॅल्क्युलेटर"
"যান্ত্রিক
 অভিধান","यांत्रिक
 शब्दकोष"
"যান্ত্রিক
 অনুবাদ","यांत्रिक
 अनुवाद"
"যান্ত্রিক
 যাচাইকারী","यांत्रिक
 सत्यापनकर्ता"
"মিডিয়া ড্রাইভ
নির্বাচক","मीडिया ड्राइव्ह
Selecter"
"মিডিয়া বাসিন্দা
 সফটওয়্যার","मीडिया रहिवासी
 सॉफ्टवेअर"
"মাঝারি স্কেল
 মিশ্রণ","मध्यम स्केल
 एकत्रीकरण"
মাঝারি গতি,मध्यम वेग
"মাঝারি মেয়াদী
 স্টোরেজ ডিভাইস","मध्यम मुदत
 स्टोरेज डिव्हाइस"
অপারেটরের সাথে দেখা করুন,ऑपरेटरला भेटा
মেগাবাইট,मेगाबाइट
মেগাসাইকেল,मेगासायकल
"ঝিল্লি
 কীবোর্ড
 (= স্পর্শ কী
 বোর্ড)","पडदा
 कीबोर्ड
 (= स्पर्श की
 बोर्ड"
মেমো পোস্টিং,मेमो पोस्टिंग
স্মৃতি,मेमरी
"স্মৃতি ঠিকানা
 নিবন্ধন","मेमरी पत्ता
 नोंदणी करा"
মেমরি বরাদ্দ,मेमरी वाटप
স্মৃতি সংযুক্তি,मेमरी अनुबंध
স্মৃতি অ্যারে,मेमरी अ‍ॅरे
মেমরি ব্যাংক,मेमरी बँक
"মেমরি বাফার
 নিবন্ধন","मेमरी बफर
 नोंदणी करा"
মেমরি বাস,मेमरी बस
স্মৃতি ক্ষমতা,मेमरी क्षमता
মেমরি সেল,मेमरी सेल
"স্মৃতি চরিত্র
 ফর্ম্যাট","मेमरी वर्ण
 स्वरूप"
"স্মৃতি
 সংযোগ","मेमरी
 कॉम्पॅक्शन"
স্মৃতি কোর,मेमरी कोअर
মেমরি চক্র সময়,मेमरी सायकल वेळ
"মেমরি ডেটা
 নিবন্ধন","मेमरी डेटा
 नोंदणी करा"
"স্মৃতি অক্ষম
 সংকেত","मेमरी अक्षम
 सिग्नल"
"স্মৃতি সক্ষম
 সংকেত","मेमरी सक्षम
 सिग्नल"
মেমরি এক্সচেঞ্জ,मेमरी एक्सचेंज
স্মৃতি পূরণ,मेमरी फिल
মেমরি গার্ড,मेमरी गार्ड
স্মৃতি শ্রেণিবিন্যাস,मेमरी पदानुक्रम
"স্মৃতি
 পরিচালনা","मेमरी
 व्यवस्थापन"
মেমরি মানচিত্র,मेमरी नकाशा
"স্মৃতি ম্যাপ করা
 আই/ও","मेमरी मॅप
 मी/ओ"
"স্মৃতি ম্যাপ করা
 ভিডিও","मेमरी मॅप
 व्हिडिओ"
মেমরি ম্যাপিং,मेमरी मॅपिंग
মেমরি মডিউল,मेमरी मॉड्यूल
"স্মৃতি
 স্মৃতি
 নির্দেশ","ची मेमरी
 मेमरी
 सूचना"
মেমরি পৃষ্ঠা,मेमरी पृष्ठ
স্মৃতি সমতা,मेमरी समता
"মেমরি পয়েন্টার
 নিবন্ধন","मेमरी पॉईंटर
 नोंदणी करा"
স্মৃতি শক্তি,मेमरी पॉवर
"মেমরি প্রিন্টআউট
 (= স্মৃতি
 ডাম্প)","मेमरी प्रिंटआउट
 (= मेमरी
 डंप)"
"স্মৃতি
 সুরক্ষা","मेमरी
 संरक्षण"
"মেমরি রেফারেন্স
 নির্দেশ","मेमरी संदर्भ
 सूचना"
মেমরি রেজিস্টার,मेमरी रजिस्टर
মেমরি ইউনিট,मेमरी युनिट
"স্মৃতি
 ওয়ার্কস্পেস","मेमरी
 कार्यक्षेत्र"
তালিকা,मेनू
মেনু নির্বাচন,मेनू निवड
বুধ বিলম্ব লাইন,पारा विलंब रेखा
"পারদ ভেজা
 রিলে","बुध ओले
 रिले"
মার্জ,मार्गे
মার্জেবল হিপ,विलीनीकरण ढीग
"মার্জিত ট্রানসিস্টার
 যুক্তি","विलीन ट्रान्सिस्टर
 तर्कशास्त्र"
"মার্জ এক্সচেঞ্জ
 সাজান","विलीनीकरण विनिमय
 क्रमवारी"
মার্জ অর্ডার,विलीनीकरण ऑर्डर
মার্জ বাছাই,विलीनीकरण क्रमवारी
মার্জিং,विलीनीकरण
জাল নেটওয়ার্ক,जाळी नेटवर्क
"বার্তা
 প্রমাণীকরণকারী","संदेश
 प्रामाणिककर्ता"
বার্তা ব্লক,संदेश ब्लॉक
বার্তা বাফারিং,संदेश बफरिंग
বার্তা সার্কিট,संदेश सर्किट
"বার্তা সার্কিট
 শব্দ","संदेश सर्किट
 आवाज"
"বার্তা নিয়ন্ত্রণ
 পতাকা","संदेश नियंत्रण
 झेंडा"
বার্তা ডেটা সেট,संदेश डेटा सेट
"বার্তা প্রদর্শন
 কনসোল","संदेश प्रदर्शन
 कन्सोल"
"বার্তা ত্রুটি
 রেকর্ড","संदेश त्रुटी
 विक्रम"
বার্তা বিনিময়,संदेश विनिमय
বার্তা ক্ষেত্র,संदेश फील्ड
বার্তা ফর্ম্যাট,संदेश स्वरूप
বার্তা শীর্ষ,संदेश शीर्षलेख
বার্তা মোড,संदेश मोड
বার্তা numbring,संदेश numbring
বার্তা পোলিং,संदेश मतदान
"বার্তা
 প্রক্রিয়াজাতকরণ
 কার্যক্রম","संदेश
 प्रक्रिया
 कार्यक्रम"
বার্তা সারি,संदेश रांग
বার্তা রাউটিং,संदेश मार्ग
"বার্তা সিঙ্ক
 (= বার্তা
 রিসিভার)","संदेश सिंक
 (= संदेश
 प्राप्तकर्ता)"
বার্তা উত্স,संदेश स्रोत
বার্তা সুইচ,संदेश स्विच
বার্তা স্যুইচিং,संदेश स्विचिंग
"বার্তা স্যুইচিং
 কেন্দ্র","संदेश स्विचिंग
 मध्य"
"বার্তা স্যুইচিং
 অন্তর্জাল","संदेश स्विचिंग
 नेटवर्क"
বার্তা টেলিযোগাযোগ,संदेश दूरसंचार
বার্তার পাঠ্য,संदेश मजकूर
"বার্তা স্থানান্তর
 অংশ","संदेश हस्तांतरण
 भाग"
বার্তাপ্রেরণ,मेसेजिंग
মেটা এসেম্বলার,मेटा असेंबलर
মেটা সংকলন,मेटा संकलन
মেটা সংকলক,मेटा कंपाईलर
মেটা ভাষা,मेटा भाषा
"ধাতব সুবিধা
 টার্মিনাল","धातूची सुविधा
 टर्मिनल"
মেটাসিস্টেম,मेटासिस्टम
"মাইক্রোকর্কিট
 আলাদা করা","मायक्रोकिरकिट
 अलगीकरण"
মাইক্রোকোবল,मायक्रोकोबॉल
মাইক্রো কোড,सूक्ष्म कोड
মাইক্রোকম্পিউটার,मायक्रो कॉम्प्यूटर
"মাইক্রোকম্পিউটার
 উপাদান","मायक्रो कॉम्प्यूटर
 घटक"
"মাইক্রোকম্পিউটার
 উন্নয়ন
 পদ্ধতি","मायक्रो कॉम्प्यूटर
 विकास
 प्रणाली"
"মাইক্রোকম্পিউটার
 শব্দ প্রক্রিয়াকরণ","मायक्रो कॉम्प्यूटर
 शब्द प्रक्रिया"
মাইক্রো কন্ট্রোলার,मायक्रो कंट्रोलर
মাইক্রোকাইকেল,मायक्रोसायकल
মাইক্রো ইলেকট্রনিক্স,मायक्रो इलेक्ट्रॉनिक्स
মাইক্রোফিচ,मायक्रोफिचे
মাইক্রোফিল্ম,मायक्रोफिल्म
মাইক্রোফ্লপি,मायक्रोफ्लॉपी
মাইক্রোফ্লোচার্ট,मायक्रोफ्लोचार्ट
মাইক্রোফর্ম রিডার,मायक्रोफॉर्म रीडर
"মাইক্রোফর্ম রিডার
 কপিয়ার","मायक्रोफॉर्म रीडर
 कॉपियर"
"মাইক্রোফর্ম রিডার
 প্রিন্টার","मायक्रोफॉर्म रीडर
 प्रिंटर"
মাইক্রোগ্রাফিক্স,मायक्रोग्राफिक्स
মাইক্রোইমেজ,मायक्रोइमेज
মাইক্রো নির্দেশনা,सूक्ष्म सूचना
"মাইক্রোইনস্ট্রাকশন
 ক্রম","मायक्रोइन्स्ट्रक्शन
 क्रम"
মাইক্রোমেনফ্রেম,मायक्रोमेनफ्रेम
মাইক্রোমিনিয়েচারাইজেশন,मायक्रोमिनिएटरायझेशन
মাইক্রোঅর্ডার,मायक्रोऑर्डर
মাইক্রোফোটোগ্রাফ,मायक्रोफोटोग्राफ
মাইক্রোফোটোগ্রাফি,मायक्रोफोटोग्राफी
"মাইক্রোপ্রসেসিং
 ইউনিট","मायक्रोप्रोसेसिंग
 युनिट"
মাইক্রোপ্রসেসর,मायक्रोप्रोसेसर
"মাইক্রোপ্রসেসর
 বিশ্লেষক","मायक्रोप्रोसेसर
 विश्लेषक"
"মাইক্রোপ্রসেসর
 আর্কিটেকচার","मायक्रोप्रोसेसर
 आर्किटेक्चर"
"মাইক্রোপ্রসেসর বিট
 স্লাইস","मायक्रोप्रोसेसर बिट
 स्लाइस"
"মাইক্রোপ্রসেসর
 চিপ","मायक्रोप्रोसेसर
 चिप"
"মাইক্রোপ্রসেসর
 সংকলক","मायक्रोप्रोसेसर
 कंपाईलर"
"মাইক্রোপ্রসেসর
 মেমরি ইন্টারফেস","मायक्रोप्रोसेसर
 मेमरी इंटरफेस"
মাইক্রোপ্রোগ্রাম,मायक्रोप्रोग्राम
"মাইক্রোপ্রোগ্রাম
 নিয়ন্ত্রণ যুক্তি","मायक्रोप्रोग्राम
 तर्कशास्त्र नियंत्रित करा"
"মাইক্রোপ্রোগ্রাম
 নিয়ন্ত্রণ স্টোর","मायक्रोप्रोग्राम
 नियंत्रण स्टोअर"
"মাইক্রোপ্রোগ্রাম
 ক্ষেত্র","मायक्रोप्रोग्राम
 फील्ड"
"মাইক্রোপ্রোগ্রাম
 নির্দেশনাবলী","मायक्रोप्रोग्राम
 सूचना सेट"
"মাইক্রোপ্রোগ্র্যামড
 মাইক্রোপ্রসেসর","मायक्रोप्रोग्रॅम्ड
 मायक्रोप्रोसेसर"
"মাইক্রোপ্রোগ্রাম
 মাইক্রোসেমব্লার","मायक्रोप्रोग्राम
 मायक्रोसेम्बलर"
"মাইক্রোপ্রোগ্রাম
 মাইক্রোকোড","मायक्रोप्रोग्राम
 मायक्रोकोड"
"মাইক্রোপ্রোগ্রাম
 সিকোয়েন্সার","मायक्रोप्रोग्राम
 सिक्वेन्सर"
"মাইক্রোপ্রোগ্রাম
 স্টোর","मायक्रोप्रोग्राम
 स्टोअर"
মাইক্রোসেকোয়েন্স,मायक्रोसेक्वेन्स
মাইক্রোওয়েভ লিঙ্ক,मायक्रोवेव्ह दुवा
মধ্য পাঞ্চ,मध्यम पंच
মিডলওয়্যার,मिडलवेअर
মিডিকম্পিউটার,मिडिक कॉम्प्यूटर
স্থানান্তর,स्थलांतर
মাইগ্রেশন পাথ,स्थलांतर मार्ग
"মিনিয়াসেম্বলার
 কার্যক্রম","Miniassembler
 कार्यक्रम"
মিনিকম্পিউটার,मिनीकॉम्प्यूटर
"মিনিকম্পিউটার
 এসেম্বলার","मिनीकॉम्प्यूटर
 असेंबलर"
মিনিডিসকেট,मिनीडिस्केट
মিনিফ্লপি ডিস্ক,मिनीफ्लॉपी डिस्क
ন্যূনতম মেশিন,किमान मशीन
ন্যূনতম পণ্য,किमान उत्पादन
ন্যূনতম যোগ,किमान बेरीज
ন্যূনতম গাছ,किमान झाड
"মিনিম্যাক্স
 পদ্ধতি","मिनीमॅक्स
 प्रक्रिया"
"ন্যূনতম অ্যাক্সেস
 কোডিং","किमान प्रवेश
 कोडिंग"
"সর্বনিম্ন ব্যয়
সর্বনিম্ন ব্যয়
 বিস্তৃত গাছ","किमान किंमत
किमान किंमत
 विस्तृत झाड"
"ন্যূনতম বিলম্ব
 প্রোগ্রামিং","किमान विलंब
 प्रोग्रामिंग"
"সর্বনিম্ন দূরত্ব
 কোড","किमान अंतर
 कोड"
"ন্যূনতম বিলম্ব
 কোডিং","किमान विलंब
 कोडिंग"
মাইনর কন্ট্রোল ফিল্ড,किरकोळ नियंत्रण क्षेत्र
গৌণ চক্র,किरकोळ चक्र
সংখ্যালঘু ক্যারিয়ার,अल्पसंख्याक वाहक
মিনরমোস্ট কী,मिनरस्ट की
গৌণ কাঠামো,किरकोळ रचना
মাইনর মোট,किरकोळ एकूण
মিনিটারম,मिनिमम
বিয়োগ পতাকা,वजा ध्वज
বিয়োগ অঞ্চল,वजा झोन
এমআইপিএস,एमआयपीएस
"বিবিধ
 সময়","संकीर्ण
 वेळ"
মিসফিড,चुकीची माहिती
"এমআইএস (পরিচালনা
 তথ্য
 পদ্ধতি)","एमआयएस (व्यवस्थापन
 माहिती
 प्रणाली)"
ভুল নিবন্ধন,चुकीचे कामकाज
অনুপস্থিত ত্রুটি,गहाळ त्रुटी
ভুল,चूक
"মিশ্র বেস
 স্বরলিপি","मिश्रित बेस
 नोटेशन"
"মিশ্র বেস
 সংখ্যা সিস্টেম","मिश्रित बेस
 क्रमांक प्रणाली"
"মিশ্র বেস
 সংখ্যা
 পদ্ধতি","मिश्रित बेस
 संख्या
 प्रणाली"
"মিশ্র মোড
 অভিব্যক্তি","मिश्रित मोड
 अभिव्यक्ती"
"মিশ্র-রেডিক্স
 স্বরলিপি","मिश्रित-रेडिक्स
 नोटेशन"
"মিশ্র-রেডিক্স
 সংখ্যা
 পদ্ধতি","मिश्रित-रेडिक्स
 संख्या
 प्रणाली"
"মিশ্র রেডিক্স
 পদ্ধতি","मिश्रित रेडिक्स
 प्रणाली"
"মিশ্র টাইপ
 অভিব্যক্তি","मिश्र प्रकार
 अभिव्यक्ती"
স্মৃতিচারণ,मेमोनिक
স্মৃতিচিহ্ন ঠিকানা,मेमोनिक पत्ता
স্মৃতিচারণ নাম,मेमोनिक नाव
"স্মৃতিচারণ
 অপারেশন কোড","मेमोनिक
 ऑपरेशन कोड"
স্মৃতিচিহ্ন প্রতীক,मेमोनिक प्रतीक
মডেল বিবৃতি,मॉडेल स्टेटमेंट
"মডেম এনক্রিপশন
 যন্ত্র","मॉडेम एन्क्रिप्शन
 साधन"
পরিবর্তন স্তর,बदल पातळी
সংশোধক,सुधारक
সংশোধক বিট,सुधारक बिट
সংশোধক রেজিস্টার,सुधारक नोंदणी
নির্দেশ পরিবর্তন করুন,सूचना सुधारित करा
টিকিট পরিবর্তন করুন,तिकीट सुधारित करा
মডুলা,मॉड्युला
"মডুলার
 পাটিগণিত","मॉड्यूलर
 अंकगणित"
মডুলার কাউন্টার,मॉड्यूलर काउंटर
মডুলারিটি,मॉड्युलरिटी
"মডুলার
 প্রোগ্রামিং","मॉड्यूलर
 प्रोग्रामिंग"
"মডিউলার
 ডিমোডুলেটার","मॉड्यूलर
 डेमोडुलेटर"
মড্যুলেশন হার,मॉड्युलेशन दर
"মডিউল
 স্পেসিফিকেশন","मॉड्यूल
 तपशील"
মোনাডিক,मोनॅडिक
"মোনাডিক বুলিয়ান
 অপারেটর","मोनाडिक बुलियन
 ऑपरेटर"
মোনাডিক অপারেশন,मोनॅडिक ऑपरेशन
মোনাডিক অপারেটর,मोनाडिक ऑपरेटर
"নিরীক্ষণ
 প্রোগ্রাম","चे परीक्षण
 कार्यक्रम"
