Tamil,Malayalam
நிரப்பு அல்லாத,പൂരകമല്ലാത്തത്
மின்கடத்தா,വൈദ്യുതചാലകം
இணைக்கப்பட்ட தரவு அமைப்பு,അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന
ஆக்ரோஷமான ஓட்டம்,ആക്രമണാത്മക ഓട്ടം
திசைதிருப்பல் முறை,വഴിതിരിച്ചുവിടൽ മോഡ്
அழியாத வாசிப்பு,നശിക്കാത്ത വായന
dosless பகிர்வு செய்தி,dosless പാർട്ടീഷൻ സന്ദേശം
துல்லியமற்ற அறிக்கை,കൃത്യമല്ലാത്ത പ്രസ്താവന
மோசமான செயல்திறன்,മോശം പ്രകടനം
அஸங்கத் முத்ராக்,അസംഘത് മുദ്രക്
தூண்டல் இல்லாத ஜாதகம்,ഇൻഡക്റ്റീവ് ജാതകം
திரும்பப் பெறாத பெருக்கி,നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ
தலைகீழ் சராசரி பெருக்கி,വിപരീത ശരാശരി ആംപ്ലിഫയർ
தலைகீழ் தாங்கல்,വിപരീത ബഫർ
தலைகீழ் ஒப்பீட்டாளர்கள்,വിപരീത താരതമ്യക്കാർ
தலைகீழ் கட்டமைப்பு,വിപരീത കോൺഫിഗറേഷൻ
தலைகீழ் கம்பைலர் பெருக்கி,വിപരീത കംപൈലർ ആംപ്ലിഫയർ
தலைகீழ் மின்னழுத்தம்,വിപരീത വോൾട്ടേജ്
நேரியல் அல்லாத,നോൺ-ലീനിയർ
நேரியல் அல்லாத மின்தேக்கி,നോൺ-ലീനിയർ കപ്പാസിറ്റർ
நேரியல் அல்லாத சுற்று பகுப்பாய்வு,നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം
நேரியல் அல்லாத கூறு,നോൺ-ലീനിയർ ഘടകം
நேரியல் அல்லாத சுமை வரி,നോൺ-ലീനിയർ ലോഡ് ലൈൻ
நேரியல் அல்லாத பண்பேற்றம்,നോൺ-ലീനിയർ മോഡുലേഷൻ
நேரியல் அல்லாத எதிர்ப்பு,നോൺ-ലീനിയർ പ്രതിരോധം
நேரியல் அல்லாத அமைப்பு,നോൺ-ലീനിയർ സിസ്റ്റം
நேரியல் அல்லாத,നോൺ-ലീനിയറിറ്റി
நேரியல் அல்லாத பிழை,നോൺ-ലീനിയറിറ്റി പിശക്
இயல்பாக்கப்பட்ட அதிர்வெண்,സാധാരണ ആവൃത്തി
மீண்டும் நிகழாதது,ആവർത്തിക്കാത്ത
பதிலளிக்காத மொழி,പ്രതികരിക്കാത്ത ഭാഷ
மறுமுறை அமைப்பு,ആവർത്തന സംവിധാനം
அமைப்பு இல்லாத வட்டு,സിസ്റ്റമില്ലാത്ത ഡിസ്ക്
தொடர் குறியீடு,സീരിയൽ കോഡ്
அல்லாத மேற்பரப்பு,നോൺ-ഉപരിതലം
நிலையற்ற சேமிப்பு,അസ്ഥിരമല്ലാത്ത സംഭരണം
நார்,നോർ
நார் செயல்பாடு,നോർ പ്രവർത്തനം
அல்லது வாயில்,ഗേറ്റുമല്ല
நார் தாழ்ப்பாளை,നോർ ലാച്ച്
நோர் அறுவை சிகிச்சை,നോർ ഓപ്പറേഷൻ
சாதாரண அடர்த்தி செயல்பாடு,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
படபடப்பு சத்தம்,ഫ്ലട്ടർ ശബ്ദം
சாதாரண மாதிரி,സാധാരണ സാമ്പിൾ
இயல்பாக்கப்பட்ட ஊடுருவல்,നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം
பொதுவாக மூடப்படும் mosfet,സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്
அல்லது நெட்வொர்க் அல்ல,അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്
நார்டன் மாடல்,നോർട്ടൺ മോഡലുകൾ
வடக்கு காந்த துருவம்,ഉത്തര കാന്തികധ്രുവം
நார்டன் பிரைவேட்.,നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്
நார்டன் பெருக்கி,നോർട്ടൺ ആംപ്ലിഫയർ
நார்டன் சுற்று,നോർട്ടൺ സർക്യൂട്ട്
நார்டன் டி.டி.,നോർട്ടൺ ഡി.ഡി.
நார்டன் சமமான சுற்று,നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്
நார்டன் தலைகீழ் மற்றும் தலைகீழ்,നോർട്ടൺ വിപരീതവും വിപരീതവും
நார்டன் செயல்பாட்டு பெருக்கி,നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ
நார்டன் பயன்பாடு,നോർട്ടൺ യൂട്ടിലിറ്റി
இல்லை,അല്ല
செயல்படவில்லை,പ്രവർത്തനമല്ല
வாயில் அல்ல,ഗേറ്റ് അല്ല
செயல்பாடு அல்ல,പ്രവർത്തനമല്ല
குறிப்பு முறை,നൊട്ടേഷൻ രീതി
பள்ளம் ஆண்டெனா,ഗ്രോവ് ആന്റിന
பள்ளம் வடிகட்டி,ഗ്രോവ് ഫിൽട്ടർ
npn டிரான்சிஸ்டர்,npn ട്രാൻസിസ്റ്റർ
என்.டி.எஸ்.சி இடைமுகம்,NTSC ഇന്റർഫേസ്
n-வகை அசுத்தங்கள்,n-തരം മാലിന്യങ്ങൾ
n-வகை பொருள்,n-തരം പദാർത്ഥം
கரு,അണുകേന്ദ്രം
பூஜ்யம்,പൂജ്യം
காலியிட வட்டம்,ഒഴിവുള്ള സർക്കിൾ
பூஜ்ஜிய ஆஃப்செட் மின்னழுத்தம்,പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്
காலியிட காட்டி,ഒഴിവുള്ള സൂചകം
எண் அடிப்படை,നമ്പർ അടിസ്ഥാനം
எண் அடிப்படையிலான மாற்றம்,നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം
புள்ளிகள் சேதம்,പോയിന്റ് കേടുപാടുകൾ
எண் வளைய விசை,നമ്പർ ലൂപ്പ് കീ
எண் அமைப்பு,നമ്പർ സിസ്റ്റം
எண் இணை செயலி,സംഖ്യാ കോ-പ്രോസസർ
எண் விசைப்பலகை,സംഖ്യാ കീ പാഡ്
எண் துளை,സംഖ്യാ അപ്പെർച്ചർ
எண் தூரம்,സംഖ്യാ ദൂരം
நுவிகான்,നുവികോൺ
நிக்விஸ்ட்,നിക്വിസ്റ്റ്
nyquist இசைக்குழு நீட்டிப்பு,nyquist ബാൻഡ് വിപുലീകരണം
nyquist அளவுகோல்கள்,nyquist മാനദണ്ഡം
நிக்விஸ்ட் இடைவெளி,നൈക്വിസ്റ്റ് ഇടവേള
nyquist துடிப்பு,നിക്വിസ്റ്റ് പൾസ്
nyquist விகிதம்,നിക്വിസ്റ്റ് നിരക്ക്
nyquist ஆயுள் அளவுகோல்கள்,nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം
நிக்விஸ்ட் தேற்றம்,നിക്വിസ്റ്റ് സിദ്ധാന്തം
புறநிலை தொகுதி,ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ
புறநிலை திட்டம்,വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം
புறநிலை லென்ஸ்,ഒബ്ജക്റ്റീവ് ലെൻസ്
பொருள் சார்ந்த நிரலாக்கம்,ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്
எண்கோணம்,അഷ്ടകം
எண்பது பஸ் ரிசீவர்-அனுப்பப்பட்டது,എൺപത് ബസ് റിസീവർ-അയച്ചു
எண்ம எண் அமைப்பு,ഒക്ടൽ നമ്പർ സിസ്റ്റം
எண்கோணம்,അഷ്ടകം
ஒற்றைப்படை செயல்பாடு,വിചിത്രമായ പ്രവർത്തനം
"ஒற்றைப்படை சமநிலை, ஒற்றைப்படை ஒப்புமை","വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം"
"ஓடோமீட்டர், பாத்தோமீட்டர்","ഓഡോമീറ്റർ, പാത്തോമീറ്റർ"
ஆஃப் லைன்,ഓഫ് ലൈൻ
வாய்மொழி அல்லாத பதில்,വാക്കേതര പ്രതികരണം
"ஒழுங்கின்மை, ஈடு","അപാകത, ഓഫ്സെറ്റ്"
ஆஃப்செட் கோணம்,ഓഫ്സെറ്റ് ആംഗിൾ
ஆஃப்செட் ஸ்ட்ரீம்,ഓഫ്സെറ്റ് സ്ട്രീം
ஆஃப்செட் பிழை,ഓഫ്സെറ്റ് പിശക്
ஆஃப்செட் தேர்வுமுறை,ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ
ஆஃப்செட் மின்னழுத்தம்,ഓഫ്സെറ്റ് വോൾട്ടേജ്
ஓம்,ഓം
ஓமிக் தொடர்பு,ഓമിക് കോൺടാക്റ്റ്
ஓமிக் புலம்,ഓമിക് ഫീൽഡ്
"ஓம்மீட்டர், ஓம்மீட்டர்","ohmmeter, ohmmeter"
ஓம் விதி,ഓമിന്റെ നിയമം
வோல்ட்டுக்கு ஓம்ஸ்,ഓംസ് പെർ വോൾട്ടിന്
எண்ணெய் சர்க்யூட் பிரேக்கர்,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
சர்வ திசை,സർവ്വദിശ
எங்கும் நிறைந்தது,സർവ്വവ്യാപി
ஓஎம்ஆர் (ஆப்டிகல் கவர் வாசிப்பு),ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്)
"ஆன் ரெசிஸ்டன்ஸ், ஆன் ரெசிஸ்டன்ஸ்","ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്"
மாநிலத்தில்,സംസ്ഥാനത്ത്
சிப் மறைமுக குறிவிலக்கி,ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ
ஒன் ஷட் ஸ்டேடிக் மல்டிவைபிரேட்டர்,ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ
ஒரு-பாஸ் அசெம்பிளர்,ഒറ്റ-പാസ് അസംബ്ലർ
தற்போதைய எதிர்ப்பு,നിലവിലെ പ്രതിരോധം
ஒரு பயணி பதிவு,ഒരു ട്രാവലർ രജിസ്റ്റർ
ஆன்லைன் அமைப்பு,ഓൺലൈൻ സംവിധാനം
"ஆன்-ஆஃப் கன்ட்ரோலர், ஆன்-ஆஃப் கன்ட்ரோலர்","ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ"
ஆன்-ஆஃப் கீயிங்,ഓൺ-ഓഫ് കീയിംഗ്
செயல்பாட்டு பெருக்கி,പ്രവർത്തന ആംപ്ലിഫയർ
இயக்க சராசரி பெருக்கி,പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ
செயல்பாட்டு ஒப்பீட்டாளர்,പ്രവർത്തന താരതമ്യം
செயல்பாட்டு பெருக்கி பெருக்கி,പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ
செயல்பாட்டு சோபோனி பெருக்கி,പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ
திறந்த சேகரிப்பான்,തുറന്ന കളക്ടർ
திறந்த முதலீடு,തുറന്ന നിക്ഷേപം
open loop open loop,ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്
திறந்த கம்பி வரி,തുറന്ന വയർ ലൈൻ
திறந்த சுற்று அளவுரு,ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ
திறந்த சுற்று மின்மறுப்பு,ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം
திறந்த வளைய ஆதாயம்,തുറന്ന ലൂപ്പ് നേട്ടം
செயல்பாடு,ഓപ്പറാൻറ്
இயக்க கோணம்,പ്രവർത്തന ആംഗിൾ
செயல்படுத்தும் முறை,സജീവമാക്കൽ മോഡ്
இயக்க புள்ளி,പ്രവർത്തന പോയിന്റ്
தளவாடங்கள்,ലോജിസ്റ്റിക്
இயக்க அதிர்வெண்,പ്രവർത്തന ആവൃത്തി
"செயல்பாடு, செயல்பாடு","പ്രവർത്തനം, പ്രവർത്തനം"
செயல்பாட்டு குறியீடு,പ്രവർത്തന കോഡ്
செயல்பாட்டு பெருக்கி,പ്രവർത്തന ആംപ്ലിഫയർ
இயக்குபவர்,ഓപ്പറേറ്റർ
ஒளிக்கற்றை,ഒപ്റ്റിക്കൽ ബീം
ஒளியியல் தொடர்பு,ഒപ്റ്റിക്കൽ ആശയവിനിമയം
ஒளியியல் வட்டு,ഒപ്റ്റിക്കൽ ഡിസ്ക്
ஆப்டிகல் கோடெக்,ഒപ്റ്റിക്കൽ കോഡെക്
ஆப்டிகல் ஃபைபர்,ഒപ്റ്റിക്കൽ ഫൈബർ
ஆப்டிகல் ஊசி,ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്
"ஆப்டிகல் தெர்மோமீட்டர், பைரோமீட்டர்","ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ"
ஆப்டிகல் ரெக்கார்டர்,ഒപ്റ്റിക്കൽ റെക്കോർഡർ
ஒளியியல் பதிவு,ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്
ஆப்டிகல் ஸ்கேனிங்,ഒപ്റ്റിക്കൽ സ്കാനിംഗ്
ஒளியியல் சதுரம்,ഒപ്റ്റിക്കൽ സ്ക്വയർ
ஒளியியல் சேமிப்பு சாதனம்,ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം
ஆப்டிகல் இணைந்த தனிமைப்படுத்தி,ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ
"உகந்த சார்பு, உகந்த சார்பு","ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്"
உகந்த வடிகட்டி,ഒപ്റ്റിമൽ ഫിൽട്ടർ
உகந்த அமைப்பு,ഒപ്റ്റിമൽ സിസ്റ്റം
உகந்த வேலை அதிர்வெண்,ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി
ஆப்டிகல் கப்ளர்,ഒപ്റ്റിക്കൽ കപ്ലർ
ஒளி மின்னணு சாதனம்,ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം
ஒளியியல் மின்னணுவியல்,ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്
அல்லது வாயில்,അല്ലെങ്കിൽ ഗേറ്റ്
வர்க்கம்,ക്ലാസ്
வடிகட்டி வரிசை,ഫിൽട്ടർ ക്രമം
சமன்பாட்டின் வரிசை,സമവാക്യത്തിന്റെ ക്രമം
எளிய கற்றை,ലളിതമായ ബീം
பொருளாதார,സാമ്പത്തിക
செங்குத்து மாறும்,ലംബമായ ചലനാത്മകം
ஆர்த்தோகனல் குறியீடு,ഓർത്തോഗണൽ കോഡ്
தாமதக் கொள்கை,ലേറ്റൻസി തത്വം
ஊசலாட்ட இருமுனை,ഓസിലേറ്ററി ദ്വിധ്രുവം
ஆஸிலேட்டர்,ഓസിലേറ്റർ
ஆஸிலேட்டர்,ഓസിലേറ്റർ
"அலைக்கற்றை, அலைக்காட்டி","oscillograph, oscillograph"
அலைக்காட்டி கேமரா,ഓസിലോസ്കോപ്പ് ക്യാമറ
அலைக்காட்டி,ഓസിലോസ്കോപ്പ്
ஆஃப்-பேண்ட் சமிக்ஞை,ഓഫ് ബാൻഡ് സിഗ്നൽ
பிரச்சினை,ഇഷ്യൂ
வெளியீடு ஊடுருவல்,ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം
வெளியீடு தாங்கல்,ഔട്ട്പുട്ട് ബഫർ
வெளியீட்டு பண்புகள்,ഔട്ട്പുട്ട് സവിശേഷതകൾ
வெளியீடு கடத்துத்திறன்,ഔട്ട്പുട്ട് ചാലകത
வெளியீடு சாதனம்,ഔട്ട്പുട്ട് ഉപകരണം
வெளியீடு ஆஃப்செட் மின்னழுத்தம்,ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്
சக்தி வெளியீடு,പവർ ഔട്ട്പുട്ട്
வெளியீடு எதிர்ப்பு,ഔട്ട്പുട്ട് പ്രതിരോധം
"வெளியேறும் நிலை, வெளியேறும் நிலை","എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്"
வெளியீடு வரியில்,ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്
வெளியீடு மின்மாற்றி,ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
கலவை,മിശ്രിതം
மிகவும் இணைந்தது,വളരെ കപ്പിൾഡ്
மிகை இணைப்பு,ഹൈപ്പർകപ്ലിംഗ്
ஓவர் கரண்ட் ரிலே,ഓവർകറന്റ് റിലേ
அதிக மனச்சோர்வு,അമിത വിഷാദം
செயல்படும் பெருக்கி,പ്രവർത്തന ഗുണിതം
மிகை தூண்டுதல்,ഹൈപ്പർസ്റ്റിമുലേഷൻ
நிரம்பி வழிகிறது,കവിഞ്ഞൊഴുകുന്നു
ஒன்றுடன் ஒன்று குழு,ഓവർലാപ്പ് ഗ്രൂപ്പ്
மிகைப்படுத்தல்,അമിത മോഡുലേഷൻ
கற்றல் அணுகல்,പഠന പ്രവേശനം
மேல் மாதிரி,ഓവർ സാമ്പിൾ
துணை மின்னழுத்தம்,ഓവർ വോൾട്ടേജ് സബ്ബിൾ
ஓவர்வோல்டேஜ் டிடெக்டர்,അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ
உத்வேகம்,പ്രേരണ
இயங்கும் பெருக்கி,പവർഡ് ആംപ്ലിഫയർ
"overrunning, overoperative","ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ"
அதிக சுமை,ഓവർലോഡ്
அதிக சுமை பாதுகாப்பு,ഓവർലോഡ് സംരക്ഷണം
சுமை மீட்பு நேரம்,ഓവർലോഡ് വീണ്ടെടുക്കൽ സമയം
அத்துமீறல்,കയ്യേറ്റം
மேலோட்டம்,ഓവർ ടോൺ
ஓவன் ப்ரீஸ்,ഓവൻ ബ്രീസ്
ஆக்சிஜனேற்றம்,ഓക്സിഡേഷൻ
ஆக்சைடு முறிவு,ഓക്സൈഡ് ഒടിവ്
ஆக்சைடு விலகல்,ഓക്സൈഡ് ഡിസോസിയേഷൻ
பி-சேனல் விதி,പി-ചാനൽ വിധി
பேக்கேஜிங்,പാക്കേജിംഗ്
சுருக்க அடர்த்தி,സങ്കോച സാന്ദ്രത
திணிப்பு,പാഡർ
திண்டு மின்தேக்கி,പാഡ് കപ്പാസിറ്റർ
மிதி,ചവിട്ടുപടി
மிதி சுவிட்ச்,പെഡൽ സ്വിച്ച്
பக்கம்,പേജ്
வழிசெலுத்தல் விசை,നാവിഗേഷൻ കീ
தோற்ற விசை,ഉത്ഭവ കീ
பேஜினேஷன்,പേജിനേഷൻ
ஜோடி,ദമ്പതികൾ
காகித மின்தேக்கி,പേപ്പർ കപ്പാസിറ്റർ
பரவளைய பிரதிபலிப்பான்,പരാബോളിക് റിഫ്ലക്ടർ
இணை கவுண்டர்,സമാന്തര കൌണ്ടർ
இணையான தரவு உள்ளீடு,സമാന്തര ഡാറ്റ ഇൻപുട്ട്
இணையான இடைமுகம்,സമാന്തര ഇന്റർഫേസ്
இணையான துளை,സമാന്തര അപ്പെർച്ചർ
இணை வளம்,സമാന്തര വിഭവം
இணையான அதிர்வு,സമാന്തര അനുരണനം
இணை இடப்பெயர்ச்சி,സമാന്തര സ്ഥാനചലനം
இணையான டியூன் சுற்று,സമാന്തര ട്യൂൺഡ് സർക്യൂട്ട്
"இணை-உள்ளீடு, இணை-வெளியீடு","സമാന്തര-ഇൻപുട്ട്, സമാന്തര-ഔട്ട്പുട്ട്"
"இணை-உள்ளீடு, கிரேடு-அவுட்","സമാന്തര-ഇൻപുട്ട്, ഗ്രേഡ്-ഔട്ട്"
அளவுரு சமநிலைப்படுத்தி,പാരാമീറ്റർ സമനില
பரவளைய பெருக்கி,പരാബോളിക് ആംപ്ലിഫയർ
ஒட்டுண்ணி திசை,പരാദ ദിശ
ஒட்டுண்ணி உறுப்பு,പരാന്നഭോജി മൂലകം
ஒட்டுண்ணி தூண்டுதல்,പരാദ ഉത്തേജനം
தேவையற்ற அலைவுகள்,ആവശ്യമില്ലാത്ത ആന്ദോളനങ്ങൾ
ஒட்டுண்ணி பிரதிபலிப்பான்,പരാന്നഭോജികളുടെ പ്രതിഫലനം
சமத்துவம்,തുല്യത
சமநிலை விளையாட்டு,പാരിറ്റി ഗെയിം
சமநிலை சோதனையாளர்,പാരിറ്റി ടെസ്റ്റർ
parity kodak,പാരിറ്റി കൊഡാക്ക്
சமநிலை ஜெனரேட்டர்,പാരിറ്റി ജനറേറ്റർ
பிரிவு,ഡിവിഷൻ
"பராக் பேண்ட், பராக் பந்தி","പരക് ബാൻഡ്, പരക് ബന്ദി"
செயலற்ற கழுவுதல் திண்டு,നിഷ്ക്രിയ കഴുകൽ പാഡ്
செயலற்ற சுற்று,നിഷ്ക്രിയ സർക്യൂട്ട്
"செயலற்ற கூறுகள், செயலற்ற கூறுகள்","നിഷ്ക്രിയ ഘടകങ്ങൾ, നിഷ്ക്രിയ ഘടകങ്ങൾ"
செயலற்ற சக்தி நெட்வொர்க்,നിഷ്ക്രിയ വൈദ്യുതി നെറ്റ്വർക്ക്
செயலற்ற வடிகட்டி,നിഷ്ക്രിയ ഫിൽട്ടർ
செயலற்ற சுமை,നിഷ്ക്രിയ ലോഡ്
செயலற்ற விந்து வெளியேறுதல்,നിഷ്ക്രിയ സ്ഖലനം
"இணைப்பு தண்டு, தண்டு","കണക്റ്റർ ചരട്, ചരട്"
சிதைவு,ജീർണ്ണത
மாதிரி ஜெனரேட்டர்,മോഡൽ ജനറേറ്റർ
மாதிரி,മാതൃക
அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி),പ്രിന്റഡ് സർക്യൂട്ട് ബോർഡ് (പിസിബി)
பி-சேனல்,പി-ചാനൽ
உச்ச கண்டறிதல்,പീക്ക് ഡിറ്റക്ടർ
உச்சம்,കൊടുമുടി
உச்ச-உச்ச பரிமாணம்,പീക്ക്-പീക്ക് അളവ്
உச்ச வெள்ளை நிலை,കൊടുമുടി വെളുത്ത നില
உச்ச கண்டறிதல்,പീക്ക് ഡിറ്റക്ടർ
உச்ச பின்தங்கிய,പീക്ക് ട്രെയിലിംഗ്
ஷிகரன் குண்ட்லி,ശിഖരൻ കുണ്ഡലി
சக செய்தி,പിയർ സന്ദേശമയയ്ക്കൽ
பீட உயரம்,പീഠത്തിന്റെ ഉയരം
பெண்டியம்,പെന്റിയം
"சமஸ்தர், பீர்","സമസ്തർ, പീർ"
சதவீத ஒழுங்குமுறை,ശതമാനം നിയന്ത്രണം
சதவீதம் ஆற்றல்,ശതമാനം ഊർജ്ജം
அருகில் உள்ள புள்ளி,ഏറ്റവും അടുത്തുള്ള പോയിന്റ്
விற்றுமுதல் நேரம்,വിറ്റുവരവ് സമയം
கால அளவீடு,ആനുകാലിക അളവ്
தொடர்ச்சியான அலை வடிவம்,ആവർത്തന തരംഗ രൂപം
விளிம்பு குறிப்புகள்,നാമമാത്ര നുറുങ്ങുകൾ
நிலையான கந்தம்,സ്ഥിരമായ കാന്തം
ஊடுருவக்கூடிய தன்மை,പ്രവേശനക്ഷമത
மின்கடத்தா குறியீடு,വൈദ്യുത പോയിന്റ്
வெற்றிட மின்கடத்தா,വാക്വം ഡൈഇലക്ട്രിക്
பாராப்ளெக்ஸ் கண்ணாடி,പാരാപ്ലക്സ് ഗ്ലാസ്
காட்சி கட்டுப்பாடு,ദൃശ്യ നിയന്ത്രണം
பின்னொளி திரை,ബാക്ക്ലൈറ്റ് സ്ക്രീൻ
பி-கண்ணாடி,പി-ഗ്ലാസ്
கலை ஒளிபுகாநிலை,കല അതാര്യത
கலை கோணம்,ആർട്ട് ആംഗിൾ
கலை மாற்றம் பதிவு,ആർട്ട് മാറ്റ റെക്കോർഡിംഗ്
கலை ஒப்பீட்டாளர்,കലാ താരതമ്യക്കാരൻ
கலை மாற்றி,ആർട്ട് മോഡിഫയർ
கட்ட மின்னோட்டம்,ഘട്ടം നിലവിലെ
கலை கண்டுபிடிப்பான்,ആർട്ട് ഡിറ്റക്ടർ
நிலை விலகல் மாறிலி,ഘട്ടം വ്യതിയാനം സ്ഥിരാങ്കം
கலை பல்வகைப்படுத்தல் முறை,കല വൈവിധ്യവൽക്കരണ രീതി
கலை சிதைவு,കലയുടെ വക്രീകരണം
கலை குறியாக்கம்,ആർട്ട് എൻകോഡിംഗ്
கலை சமநிலைப்படுத்தி,കല സമനില
தலைகீழ் சுற்று,വിപരീത സർക്യൂട്ട്
கலை கடந்த காலம்,കല കഴിഞ്ഞത്
கலை விளிம்பு,ആർട്ട് മാർജിൻ
கலை விளிம்பு,ആർട്ട് മാർജിൻ
கலை அளவீடு,കല അളവ്
கலை பண்பேற்றம்,ആർട്ട് മോഡുലേഷൻ
கலை கட்டுரை,കലാ ലേഖനം
கட்ட இடப்பெயர்ச்சி குணகம்,ഘട്ടം സ്ഥാനചലനം ഗുണകം
கலை இடப்பெயர்ச்சி ஆஸிலேட்டர்,ആർട്ട് ഡിസ്പ്ലേസ്മെന്റ് ഓസിലേറ്റർ
கலை பிரிப்பான்,ആർട്ട് സ്പ്ലിറ്റർ
கலை லேமினேஷன் சுற்று,ആർട്ട് ലാമിനേഷൻ സർക്യൂട്ട്
தரை-மேற்பரப்பு இணைப்பு,ഗ്രൗണ്ട്-ഉപരിതല സംയോജനം
கலை-கலை இணைப்பு,ആർട്ട്-ടു-ആർട്ട് കപ്ലിംഗ്
கலை வேகம்,കലയുടെ വേഗത
கலை சரிசெய்தல்,കല ക്രമീകരണം
பேஸர்,ഫേസർ
phasor வரைபடம்,ഫേസർ ഡയഗ്രം
தொலைபேசி ஒருங்கிணைப்பாளர்,ഫോൺ കോർഡിനേറ്റർ
ஃபோனோகிராஃப்,ഫോണോഗ്രാഫ്
ஃபோனான்,ഫോണോൺ
பாஸ்பர்,ഫോസ്ഫർ
சிந்தித்தல்,തെളിച്ചം
ஒளிரும் கேத்தோடு,പ്രകാശിത കാഥോഡ്
புகைப்பட டையோடு,ഫോട്ടോ ഡയോഡ്
ஃபோட்டோடியோட் டிடெக்டர்,ഫോട്ടോഡയോഡ് ഡിറ്റക്ടർ
ஒளி உமிழும் சென்சார்,ലൈറ്റ് എമിറ്റിംഗ് സെൻസർ
ஒளியியல் தூண்டுதல்,ഒപ്റ്റിക്കൽ ഉത്തേജനം
ஒளி தடை,നേരിയ തടസ്സം
புகைப்படம் SCR,ഫോട്ടോ SCR
ஒளிமின்னழுத்த விளைவு,ഫോട്ടോവോൾട്ടിക് പ്രഭാവം
ஒளிக்கடத்தி செல்,ഫോട്ടോകണ്ടക്റ്റിംഗ് സെൽ
ஆப்டிகல் டிரைவர்,ഒപ്റ്റിക്കൽ ഡ്രൈവർ
ஒளி இணைப்பான்,നേരിയ കപ്ലർ
ஃபோட்டோடியோட்,ഫോട്ടോഡയോഡ്
photodue டையோடு,ഫോട്ടോഡ്യൂ ഡയോഡ്
ஒளிமின் விளைவு,ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം
ஒளிமின்னழுத்த பொருட்கள்,ഫോട്ടോ ഇലക്ട്രിക് ഉൽപ്പന്നങ്ങൾ
ஒளியியல் தூண்டுதல்,ഒപ്റ്റിക്കൽ ഉത്തേജനം
புகைப்பட முகமூடி கலவை,ഫോട്ടോഗ്രാഫിക് മാസ്ക് കോമ്പോസിഷൻ
புகைப்பட பதிவு,ഫോട്ടോഗ്രാഫിക് റെക്കോർഡ്
வெளியிடப்பட்ட அயனியாக்கம்,പ്രസിദ്ധീകരിച്ച അയോണൈസേഷൻ
