Telugu,Gujarati
లుకేమియా,લ્યુકેમિયા
లివర్,ઉપદેશ
లేడిగ్ సెల్,લિડિગ સેલ
లియానా,લૈંગિક
లియానస్,લય
పేను,જૂ
లైకెన్,લિકેન
జీవిత చక్రం,જીવન ચક્ર
ఆయుర్దాయం,આયુષ્ય
లైఫ్ జన్యువు,જીવન જીન
జీవిత చరిత్ర,જીવન ઇતિહાસ
జీవిత సహాయక సామర్థ్యం,આજીવન ક્ષમતા
జీవిత సహాయక వ్యవస్థ,જીવન સહાયક પદ્ધતિ
ప్రాణములేనిది,નિષ્ઠુર
లిగమెంట్,અસ્થિભંગ
లిగేస్,ઉન્માદ
లిగేషన్,બંધ
లిగర్,ચોરસ
తేలికపాటి గాయం,પ્રકાશ ઈજા
లైట్ మైక్రోస్కోప్,પ્રકાશ માઇક્રોસ્કોપ
మెరుపు,હળવું
లిగ్నిన్,લિગ્નીન
లిగ్యులేట్,ફટકો મારવો
లిగుల్,લૂગળવી
లిలియాసీ,શિરડાકો
లిలియం,લીલીયમ
లిగ్గు,લિલમ (લિલસ)
లిల్లీ కుటుంబం,લિલી ફેમિલી
అవయవం,અંગ
అవయవం,અંગ
అవయవం,અંગ
లింబ్ ఎముక,છીપ
లింబిక్ లోబ్,લિમ્બીક લોબ
లింబిక్ సిస్టమ్,લિમ્બીક પદ્ધતિ
లింబ్లెస్ ఉభయచర,નબળા ઉભયજીવી
లింబ్లెస్ బల్లి,ઘાતકી ગરોળી
లింబస్,ક limંગું
లిమ్నెటిక్ జోన్,લાઇમ્નેટિક ક્ષેત્ર
లిమ్నెటిక్,ઉદ્ધત
లిమ్లస్,લિમ્યુકસ
లైన్,પંક્તિ
లైన్,પંક્તિ
వంశం,વંશ
సరళ క్రమం,રેખીય ક્રમ
సరళ,રેખીય
LineRasized ప్లాస్మిడ్,શરાબ પ્લાઝ્મિડ
లింక్ జాతులు,પ્રજાતિઓ કડી
అనుసంధానం,જોડાણ
లిపేస్,ક lંગું
లిపిడ్,લિપિડ
లిపిడ్ బిలేయర్,લિપિડ બાયલેયર
లిపిడ్ తోక,પૂંછડી
లిపోపాలిసాకరైడ్,લિપોપોલિસેકરાઇડ
లిపోప్రొటీనేసియస్ పొర,લિપોપ્રોટીનેસિયસ પટલ
ద్రవ బిందువు,પ્રવાહી ટપકું
మద్యం ఫోలిక్యులి,દારૂનું ફોલિક્યુલી
లిథోఫైట్,લિથોફાઇટ
లిథోస్పియర్,શિષ્ટાચાર
లిట్టర్,કચરો
లిట్టర్ పతనం,ખખડાટ
చిన్న సెరెబ్రమ్,થોડું સેરેબ્રમ
లిటోరల్ జోన్,છવાબરી
కాలేయం,યકૃત
కాలేయ ఫ్లూక్,લીવર ફલક
కాలేయ ఆకారంలో,યકૃત આકારનું
కాలేయ వోర్ట్,યકૃતનો ભાગ
బ్రతికున్న జీవి,જીવંત જીવ
జీవన జనాభా,જીવંત વસ્તી
జీవన వనరులు,જીવંત સાધનસંપત્તિ
జీవన ప్రపంచం,જીવંત વિશ્વ
ఎల్‌ఎన్‌జి - 20,એલએનજી - 20
లోమ్ (సిల్ట్),લોમ (કાંપ)
ఎండ్రకాయలు,લોબદાર
లోబులారియా,લોબ્યુલરિયા
లోకోమోషన్,સ્થગિતતા
మిడుత,તીડ
లోడిక్యూల్,લોડિક્યુલ
లోగరిథెమిక్ స్వభావం,પ્રકૃતિ
లాజిస్టిక్ పెరుగుదల,તર્કસંગત વૃદ્ધિ
లోలిగో,લોલિગો
లాగ్ డే ప్లాంట్,લોગ ડે પ્લાન્ટ
రేఖాంశ అక్షం,રેસીટ્યુડિનલ અક્ષ
రేఖాంశ బైనరీ విచ్ఛిత్తి,લોન્ગીટ્યુડિનલ દ્વિસંગી વિસર્જન
రేఖాంశ పగుళ్లు,રેખાંશ
లూప్,ફટકો
లూప్,ફટકો
లూప్ ట్రాప్,લૂપ ફાંસ
లోఫియం,લોફ
లోరంతేసి,લોરાન્થેસી
లోరాంథస్,શણગાર
దిగువ చేయి,નીચું હાથ
దిగువ దవడ,નીચલું જડબું
లుఫా,લફા
కటి వెన్నుపూస,કટિ વર્ટીબ્રા
కలప,લાલાટી
లుంబికస్,કટાક્ષ
ల్యూమన్,લૂમ
లంపర్,ઝગમગાટ
ఊపిరితిత్తుల,ફેફસાં
లుపిన్,લૂપિન
లుపినస్ ఆర్కిటికస్,લ્યુપિનસ આર્કટિકસ
లూటినైజింగ్ హార్మోన్ (LH),લ્યુટિનાઇઝિંગ હોર્મોન (એલએચ)
లైజ్,Lાળ
లైకోపోడియం,લીકોપોડિયમ
లైకాప్సిడా,લાઇકોપ્સિડા
లింప్ నౌక,લિમ્પ જહાજ
శోషరస గ్రంథి,લસિકા ગ્રંથિ
శోషరస నోడ్,લસિકા નોડ
లింఫోసైట్,લિમ્ફોસાઇટ
లింఫోయిడ్ అవయవం,લિમ્ફોઇડ અંગ
లింఫోయిడ్ కణజాలం,લિમ્ફોઇડ પેશી
లింఫోమా,લિમ્ફોમા
లైరేట్,ભવ્ય
లైసెర్జిక్ యాసిడ్ డైత్లామైడ్ (L.S.D.),લિસર્જિક એસિડ ડાયેથલામાઇડ (એલ.એસ.ડી.)
లైసిన్,લિસિન
లైసోజోమ్,લિસોઝomeમ
లైసోజైమ్,સુવાક્ય
మకాకా,મકાકા
మాక్రోబ్రాచియం,મસ્ત
స్థూల పరిణామం,સહસર્ગ
మాక్రోజెనిసిస్,ક્રવાદ
స్థూల కణాల కొల్లాయిడ్,ઉદ્ધતાઈ
స్థూల కణాలు,મ mac્રોમ્યુલેક્યુલ
మాక్రోన్యూక్లియస్,ઉન્માદ
మాక్రోన్యూట్రియంట్,ઉન્માદ
పెద్దగా తినేది,મેક્રોફેજ (મોટા ખાનાર)
మాక్రోఫాగిసైట్,કુનાતો
మాక్రోఫాగస్,કુમારિકા
మాక్రోఫాగి,એક જાતની કોઈ વસ્તુ
మాక్రోఫైట్,છીપપીગણું
మాక్రోపస్,મ mac્રોપસ
మాక్యులా,મશ્કરી
మాకులా లూటియా,મ ula ક્યુલા લ્યુટિયા
మెగ్నీషియం,મેગ્નેશિયમ
అయస్కాంత తరంగాల చిత్రిక,એમ. આર. આઈ
మాగ్నిఫికేషన్,વૃદ્ધિ
మాగ్నిఫైడ్ ఇమేజ్,વિસ્તૃત છબી
భూతద్దం,બૃહદદર્શક કાચ
భూతద్దం,વિપુલ શક્તિ
మాగ్నోలియా,મેઘન
మాగ్నోలియాసి,મેનોલોસી
మాగూర్,માગુદ
తొలి జుట్టు ఫెర్న్ (అడియాంటం),મેઇડન હેર ફર્ન (એડિએન્ટમ)
మేజర్ గాడి,મોટી ગ્રુવ
ప్రధాన హిస్టోకాంపాబిలిటీ కాంప్లెక్స్,મુખ્ય હિસ્ટોકોમ્પેટીબિલીટી સંકુલ
ప్రధాన ఓస్మోలైట్,મુખ્ય ઓસ્મોલીટ
ప్రధాన శిఖరం,મોટી ટોચ
పురుషుడు,નર
మగ కోన్,પુરુષ શંકુ
మగ గేమ్‌టోఫైట్,પુરુષ ગેમેટોફાઇટ
మగ జననేంద్రియ ఎపర్చరు,પુરુષ જનન છિદ્ર
మగ ప్రోన్యూక్లియస్,પુરુષ ઉચ્ચારણ
హానికరమైన ఆకు,દૂષિત પાન
మాలిక్ ఆమ్లం,દાદર
ప్రాణాంతక కణం,જીવલેણ કોષ
ప్రాణాంతక కణితి,જીવલેણ ગાંઠ
మల్లార్డ్,મ la લાર્ડ
మల్లెయస్,મેલિયસ
మాల్పిగియన్ కార్పస్కిల్,માલપિગિયન
మాల్పిగియన్ గొట్టం,માલપિગિયન નળીલા
మాల్టోస్,માલટોનું
మాల్వాల్స్,દુર્વ્યવટો
క్షీరదం,સસ્તન પ્રાણી
క్షీరదం,સસ્તન પ્રાણી
క్షీర పిండం,સ્તન્ય પ્રાણી સંબંધ
పాలని ఉత్పతి చేయు స్త్రీ గ్రంది,સ્તનપાન
క్షమాపణ,ભવ્ય
మాండబుల్,ફરજિયાત
మాండిబ్యులర్ గ్రంథి,મેદિબ્યુલર ગ્રંથિ
మాంగనీస్,મેનીનીસ
మాంగిఫెరా ఇండికా,મંગિફેરા
మడ అడవులు,મેંગ્રોવ
మానవ నిర్మిత వ్యవసాయ పర్యావరణ వ్యవస్థ,માનવસર્જિત કૃષિ ઇકોસિસ્ટમ
మానవ నిర్మిత తృణధాన్యాలు,માનવસર્જિત અનાજ
మన్నన్,મનાન
మాంటిల్,આવરણ
మనుస్,મનુસ
మాపుల్,મેદાન
మార్చాంటియా,માર્ચન્ટિયા
ఉపాంత,સીમાંત
గంజాయి,ગાંજા
మెరైన్ బయాలజీ,દરિયાઇ જીવવિજ્ologyાન
మెరైన్ బర్డ్,દરિયાઈ પક્ષી
సముద్ర సంఘం,દરિયાઇ સમુદાય
మెరైన్ అకశేరుకాలు,દરિયાઇ અવિવેટ
మారినో రామ్,મેરીનો રેમ
మార్కర్,નિશાનીક
మార్కెట్ వ్యర్థాలు,બજારમાં બગાડ
మజ్జ కుహరం,મજ્જા પોલાણ
మార్ష్,માર્શ
మార్ష్-మీడో స్టేజ్,મેદાનની તબક્કો
వృక్షసంపద లేకుండా మార్ష్,વનસ્પતિ વિના માર્શ
మార్సుపియల్ మోల్,છાવણી
మార్సుపియల్ రేడియేషన్,મર્સુપિયલ કિરણોત્સર્ગ
మార్సుపియల్ ఎలుక,મર્સૂપીય ઉંદર
మార్సుపియం,મર્સુપ
సామూహిక విలుప్తత,મોટા પ્રમાણમાં લુપ્ત થવું
ద్రవ్యరాశి ప్రవాహం,સામૂહિક પ્રવાહ
సామూహిక ప్రవాహ పరికల్పన,સામૂહિક પ્રવાહની પૂર્વધારણા
మాస్ట్ సెల్,માસ્તક કોષ
మాస్టర్ అగర్ ప్లేట్,મુખ્ય અગર પ્લેટ
మాస్టర్ ప్లేట్,માખણ
తల్లి మరణాల రేటు,પ્રસૂતિ -મૃત્યુ દર
సంభోగం,સમાગમ
మాతృక,માળખું
పరిపక్వ నాడ్యూల్,પરિપક્વ નોડ્યુલ
మావ్ కలర్,માંદું રંગ
మాక్సిల్లా,મહત્તમ
మాక్సిలరీ పాల్ప్,મહત્તા
గరిష్ట మోసే సామర్థ్యం,મહત્તમ વહન ક્ષમતા
మెన్డ్రినా,મેમડિના
వైద్య శాస్త్రం,તબીબી વિજ્ scienceાન
గర్భం యొక్క వైద్య రద్దు (MTP),ગર્ભાવસ્થાના તબીબી સમાપ્તિ (એમટીપી)
వైద్య లిప్యంతరీకరణ,તબીબી લખાણ
వైద్యపరంగా సహాయక డెలివరీ,તબીબી સહાયિત ડિલિવરી
ఔషధం,દવા
ఔషధం,દવા
ఔషధం,દવા
మెడుల్లా,મેડુલા
మెడుల్లా ఆబ్లోంగటా,મેડુલા
మెడుల్లరీ పిరమిడ్,તબીબી પિરામિડ
మెడుటెడ్,મેડ -મેડ્યુલ્ટેડ
మెడుసా,મેડુસા
మెగా కార్యోసైట్,મેગા કેરીઓસાઇટ
మెగాప్లాస్మిడ్,મેગાપ્લેસ્મિડ
మెగాస్పోరంగియం,મેગાસ્પોરંજિયમ
మెగాస్పోరోఫిల్,મેગાસ્પોફિલ
మీబోమియన్ గ్రంథి,મેબોમિઅન ગ્રંથિ
మీయోసైట్,મેયોસાઇટ
మియోసిస్,મેયોસિસ
మెటాజెనిసిస్,મિટાજેનેસિસ
మెలానిక్ చిమ్మట,મેલાનિક શલભ
మెలనోసైట్,મેલાનોસાઇટ
మెలనోసైట్ స్టిమ్యులేటింగ్ హార్మోన్ (MSH),મેલાનોસાઇટ ઉત્તેજક હોર્મોન (એમએસએચ)
మెలనోసైట్ స్టిమ్యులేటింగ్ విడుదల హార్మోన్ (MSRH),મેલાનોસાઇટ રિલીઝિંગ હોર્મોન (એમએસઆરએચ)
మెలనోమా,મેલાનોમા
మెలోయిడోజైన్ అజ్ఞాత,ભ્રમણ
పొర కట్టుబడి,પટલ બંધાયેલ
మెంబ్రేన్ లిపిడ్,પટલ લિપિડ
పొర పారగమ్యత,પટલની અભેદ્યતા
పొర సంభావ్యత,પટલ સંભાવના
పొర చిక్కైన,પટ્ટાનું ભુલભુલામણી
పొర షీట్,ઉન્માદ
మెమరీ సెల్,મેમરી સેલ
మెండెల్ యొక్క చట్టం,મેન્ડેલનો કાયદો
మెండెలియన్ రుగ్మత,મેન્ડેલિયન વિકાર
మెనింగే,મેનિનગ
మెనింజైటిస్,મેનિનીટીસ
ఋతు చక్రం,માસિક ચક્ર
మానసిక ప్రియమైన,માનસિક પ્રિયતા
మానసిక మాంద్యము,માનસિક મંદ
మెర్క్యురీ పాయిజనింగ్,પારો ઝેર
మెరిస్టెమ్,ઉદ્ધત
మెరిస్టెమాటిక్ సెల్,ઉદ્ધત કોષ
మెరిస్టెమాటిక్ ప్రాంతం,ઉદ્ધત ક્ષેત્ર
మెరిస్టెమాటిక్ పెరుగుదల,ઉદ્ધત વૃદ્ધિ
మెరోక్రిన్ గ్రంథి,ઉમદા ગ્રંથિ
మెరోమియోసిన్,મેરોમિઓસિન
మెరిచిప్పస్,મેરીચિપસ
మెస్మార్చియం,કટુતા
మెసెన్సెఫలాన్,મેસેન્સેફાલોન
మెసెన్చైమల్ కణజాలం,મેસેંચાયમલ પેશી
మెసెంటెరాన్,મેસેન્ટરોન
మెసెంటరీ,મેસેટરી
మెసిక్ కండిషన్,ગેરવાજબી સ્થિતિ
మీసోకార్ప్,મેસોકાર્પ
మీసోడెర్మ్,મેસોોડર્મ
మెసోగ్లోయా,મેસોગ્લોઆ
మెసోహెప్పస్,મેસોહેપ્પસ
మెసోఫిల్ సెల్,મેસોફિલ કોષ
మీసోసోమ్,મેસોઝમ
మెసోథొరాసిక్,મેસોથોરેસીક
మెసోథొరాక్స్,મેસોથોરેક્સ
మెసోవరియం,મેસોવર
మెసోజోయిక్ శకం,મેસોઝોઇક યુગ
మెసెంజర్ RNA,મેસેંજર આર.એન.એ.
జీవక్రియ ప్రవాహం,ચમેલી પ્રવાહ
జీవక్రియ మార్గం,ચયાપચય માર્ગ
జీవక్రియ,ચયાપચય
జీవక్రియ,ચયાપચય
జీవక్రియ అస్సిమిలేటరీ,ચયાપચયની કલ્પના કરનાર
మెటాకార్పాల్,શણગાર
మెటాసెంట్రిక్,મુખ્યત્વે
మెటాక్రోమాటిక్ గ్రాన్యూల్,એકલતા
మెటల్ సూది,ધાતુની સોય
లోహ ఆక్సైడ్,ધાતુ -ઓક્સાઇડ
మెటామెరిజం,ચિત્તન
మెటామార్ఫోసిస్,રૂપરેખા
మెటాన్‌ఫ్రిడియం,મિથેનેફ્રીડિયમ
మెటాఫేస్,આવરણ
మెటాఫేస్ ప్లేట్,ચાળાહિત પ્લેટ
మెటాఫాసిక్ ప్లేట్,ચાળાહિત પ્લેટ
మెటాపోపులేషన్,હિસ્સા
మెటాస్టాసిస్,ચિત્ત
మెటాస్టాసిస్,ચિત્ત
మెటాటార్సల్,મેટટાર્સલ
మెటాథొరాసిక్,મેથેથોરોસીક
మెటాథొరాక్స్,મેથેથોરેક્સ
మెటాజోవాన్లు,ચતુય
మెటాఎన్సెఫలోన్,મેટાલેન્સફાલોન
మెటాస్టాసైజ్,મેટાસ્ટેસ કરવું
మెథడోన్,માથેડોન
మెథెమోగ్లోబిన్,મેથેમોગ્લોબિન
మెథెమోగ్లోబినిమియా,મેથેમોગ્લોબિનેમિયા
మీథేన్,મિથ્યાભિમાન
మిథనోబాక్టీరియం,મેથેનોબેક્ટેરિયમ
మెథనోజెన్,મિથેનોજન
మిథైల్ మెర్క్యురీ,મિથિલ પારો
మిథైలేటెడ్ టోపీ,મેથલેટેડ ટોપી
మిథిలీన్ బ్లూ,મેથિલિન વાદળી
మిథైలోఫిలస్,મેથલોફિલસ
మిథైలోట్రోఫస్,મિથાઈલોટ્રોફસ
మైక్రోన్యూట్రియంట్,સુક્ષ્મસૃષ્ટિ
సూక్ష్మజీవి,સુક્ષ્મસર્જન
మైక్రోప్రొపగేషన్,માઇક્રોપ્રોપેગેશન
మైక్రోటెక్నిక్,માઇક્રોટેકનિક
మైక్రోఆర్కిటెక్చరల్ క్షీణత,માઇક્રોઆર્કિટેક્ચરલ બગાડ
సూక్ష్మజీవుల సంపర్కము,સૂક્ષ્મજીવાણુ (સુક્ષ્મસજીવો)
సూక్ష్మజీవుల క్లోనింగ్,સૂક્ષ્મ ક્લોનીંગ
సూక్ష్మజీవుల వృక్షజాలం,સુક્ષ્મજીવાણુ વનસ્પતિ
మైక్రోబయాలజీ,સૂક્ષ્મ -વિજ્iologyાન
మైక్రోబాడీ,સૂક્ષ્મબોડી
మైక్రోక్లైమేట్,માઇશારિક
మైక్రోస్పూషన్,સુઘડપ્રાપ્તિ
మైక్రోఫిలమెంట్,સૂક્ષ્મ જીવન
మైక్రోఫొసిల్,સુતરાઉ
మైక్రోఇన్జెక్షన్,સુક્ષ્મસજીવો
సూక్ష్మజీవి,સુક્ષ્મસર્જન
మిథైలోట్రోఫస్,મિથાઈલોટ્રોફસ
మైక్రోన్యూట్రియంట్,સુક્ષ્મસૃષ્ટિ
సూక్ష్మజీవి,સુક્ષ્મસર્જન
మైక్రోఫాగస్,માઇક્રોફેગસને લગતું
మైక్రోఫాగి,સુતરાઉ
మైక్రోపైలర్ ముగింపు,માઇક્રોપાયલર અંત
మైక్రోపైల్,સુક્ષ્મસજીવો
మైక్రోపైల్,સુક્ષ્મસજીવો
మైక్రోపైల్,સુક્ષ્મસજીવો
మైక్రోసాటిలైట్,માઇક્રોસેટેલાઇટ
సూక్ష్మదర్శిని,માઇક્રોસ્કોપ
మైక్రోస్కోపీ,માઇક્રોસ્કોપી
మైక్రోస్పెర్మే,માઇક્રોસ્પેરમેઇ
మైక్రోస్పియర్,ગોરી
మైక్రోస్పోరింగియం,માઇક્રોસ્પોરંજિયમ
మైక్రోస్పోర్ టెట్రాడ్,માઇક્રોસ્પોર ટેટ્રાડ
మైక్రోస్పోర్ఫిల్,માઇક્રોસ્પર્ફિલ
మైక్రోస్పోరం,માઇક્રોસ્પોરમ
మైక్రోటోమ్,માઇક્રોટોમ
మైక్రోట్యూబుల్ ట్రిపుల్,સૂક્ષ્મ -ત્રિવાર
మైక్రోటూబ్యూల్ డబుల్,માઇક્રોટ્યુબ્યુલ ડબલટ
మైక్రోవిల్లి,માઇક્રોવિલી
మిక్చురిషన్,ભંડાર
మిడ్‌బ్రేన్,મધ્યબ
మిడిల్ సెరెబెల్లార్ పెడన్కిల్,મધ્ય સેરેબેલર પેડુનકલ
మధ్య చెవి,મધ્ય કાન
మిడిల్ లామెల్లా,મધ્યમ લેમેલા
మిడ్‌గట్,Gાળ
మంత్రసాని టోడ్,મિડવાઇફ દેડકો
వలస,સ્થળાંતર કરનાર
వలస,સ્થળાંતર
పాలు చక్కెర,દૂધ
పాలు ఉత్పత్తి చేసే గ్రంథి,દૂધ ઉત્પન્ન કરનાર ગ્રંથિ
మిల్లెట్,બાજરી
లీటరుకు మిల్లియోస్మోల్,લિટર દીઠ મિલીયોસ્મોલ
మిల్వస్,જનનુડી
మిమిక్రీ,નકલ
మినామాటా వ్యాధి,નારાજ રોગ
ఖనిజ,ખનિજ
ఖనిజ మూలకం,ખનિજ તત્વ
ఖనిజ పోషణ,ખનિજ પોષણ
ఖనిజీకరణ,ખનિજકરણ
ఖనిజ కార్టికాయిడ్,ખનિજ કોર્ટીકોઇડ
సూక్ష్మ అయస్కాంతం,લઘુચિત્ર ચુંબક
మైనింగ్ ఆపరేషన్,ખાણ -કામગીરી
మినిసాటెలైట్,લઘુચિત્ર
మైనర్ గాడి,મામૂલી ગ્રુવ
మియోసిన్,વિધ્વમનો
మియోహిప్పస్,માવિક
మిరాబిలిస్,મિરાબિલિસ
తీవ్రతను తగ్గించడం,શમન
మైటోకాండ్రియా,માઇટોકોન્ડ્રિયા
మైటోకాన్డ్రియల్ మ్యాట్రిక్స్,મિટોકોન્ડ્રીયલ મેટ્રિક્સ
మైటోసిస్,ખેલ
మిత్వసి,મિટ્રલ વાલ્વ (બિકસ્યુસિડ વાલ્વ)
మిశ్రమ గ్రంథి,મિશ્ર ગ્રંથિ
మిశ్రమ నరాలు,મિશ્ર ચેતા
మిక్సోట్రోఫిక్,ભ્રષ્ટ
మొబైల్ క్యారియర్,ફરસી
మొబైల్ మూలం,ફરતે સાધન
మొబిలిటీ,ગતિશીલતા
మితమైన గాయం,મધ્યમ ઈજા
ఆధునిక medicine షధం,આધુનિક દવા
ఆధునిక సమాజం,આધુનિક સમાજ
సవరణ,સુસ્થાપનક્ષમતા
సవరించిన డైహీబర్డ్ నిష్పత్తి,સુધારેલા ડાયહાઇબર્ડ ગુણોત્તર
సవరించిన రూట్,સુધારેલું મૂળ
మాడ్యులేట్,મોડ્યુ કરવું
చర్య యొక్క మాడ్యులేషన్,કાર્યવાહી -ફેરફાર
మాడ్యులేటర్ పదార్ధం,મોડ્યુલેટર પદાર્થ
తేమ,ભેજ
తేమ లోటు,ભેજ
మోలార్ పళ్ళు,દાનાં
మోలార్,દા mol
మోల్,છાવણી
మోల్,છાવણી
మోల్,છાવણી
కన్నము,છછુંદર (મોલ)
అణు జీవశాస్త్రం,પરમાણુ જીવવિજ્ologyાન
పరమాణు జన్యు విశ్లేషణ,પરમાણુ વિશ્લેષણ
పరమాణు స్థాయి,પરમાણુ સ્તર
మాలిక్యులర్ మెసెంజర్,પરમાણુ સંદેશવાહક
పరమాణు కదలిక,પરમાણુ ગતિ
పరమాణు నత్రజని వాయువు,પરમાણુ નાઇટ્રોજન ગેસ
మాలిక్యులర్ ఆర్గనైజేషన్,પરમાણુ સંગઠન
మాలిక్యులర్ కత్తెర,પરમાણુ કાતર
పరమాణు శస్త్రచికిత్స విధానం,પરમાણુ સર્જિકલ અભિગમ
మాలిక్యులర్ కుట్టు,પરમાણુ સિવીન
అణువు,પરમાણુ
మొలస్క్,મશ્કરી
మొలస్సివరస్,ખોટો
మాలిబ్డినం,કોતરણી
మోమోర్డికా,મોમોર્ડિકા
మొనాండ్రియా,મંવારિયા
మొనాండ్రీ,મોનન્ડ્રી
మొనాస్కస్ పర్పురియస్,મોનાસ્કસ પર્પ્યુરિયસ
మోనెరా,મોહક
మోనిలిఫార్మ్,મોહક
మానిటర్,મોનીટર
మానిటర్,મોનીટર
మోనో పొర,મોનો સ્તર
మోనోఅడెల్ఫస్,શિરડાકો
మోనోబాసిక్ ఫాస్ఫేట్,એકાધિકારિક ફોસ્ફેટ
మోనోబ్లాస్టిక్,એકલવાચક
మోనోకాసియల్,એકાધિકાર
మోనోక్లామిడియస్,એકાધિકાર
మోనోసిస్ట్రోనిక్,એકલવાચક
మోనోక్లోనల్ యాంటీబాడీ,એકલતા
మోనోకాకస్,એકવિધ
మోనోకోటిలెడాన్,મોનોકોટાયડોન
మోనోసిస్టిక్,એકસમાન
మోనోసిస్టిస్,મોનોસિસ્ટીસ
మోనోసైట్,મોનોસાઇટ
మోనోసియస్,એકલતાવાળું
మోనోగ్రాఫ్,એકલતા
మోనోహైబ్రిడ్,મોનોહાઇબ્રીડ
మోనోమర్,એકલતા
మోనోమెరిక్ జి-ఆక్టిన్,મોનોમેરિક
మోనోసాకరైడ్,એકલતા
మోనోసోడియం ఉప్పు,મોનોસોડિયમ મીઠું
మోనోసోమిక్,એકલવાચક
మోనోస్పెర్మీ,એકલવાયા
మోనోస్పోరిక్ అభివృద్ధి,એકવિધ વિકાસ
మోనోట్రోపా,એકસમાન
మోనోజైగోటిక్ ఒకేలాంటి జంట,મોનોઝિગોટિક સમાન જોડિયા
మాంట్రియల్ ఒప్పందం,મોન્ટિનિયર્મન -સંધિ
మూడ్ డిజార్డర్,મૂડનું વિકાર
మోరింగ,મોરિંગ
మర్మమైన ప్రేరకములు,મોર્ફલેક્સીસ (મોર્ફ્લેક્ટિક)
మార్ఫిన్,કોઠાર
మోర్ఫోజెనిసిస్,ઘુદમાબી
పదనిర్మాణ అనుసరణ,આકારવિષયક અનુકૂલન
పదనిర్మాణ శాస్త్రం,ક morમ્ફોલોજી
మోర్స్ కోడ్,મોર્સ કોડ
మరణాలు,મૃત્યુદર
మరణాలు,મૃત્યુદર
మరణాలు,મૃત્યુદર
మొజాయిసిజం,મોઝેસીવાદ
మొజాయిక్ విజన్,મોઝેક દ્રષ્ટિ
నాచు,શેવાળ
చిమ్మట,શણગાર
తల్లి అక్షం,મધર અક્ષ
మూలాంశం,શક્તિ
మోటైల్ రూపం,ગતિવિધિ
మోటైల్ బీజాంశం,નરલ
మోటారు ఫైబర్,મોટર ફાઇબર
మోటారు న్యూరాన్,મોટર ન્યુરોન
అచ్చు,ઘાટ
ఉద్యమం,ગતિવિધિ
లోకోమోషన్ యొక్క కదలిక,લોકમોશનની ગતિ
M- ఫేజ్ ప్రమోటింగ్ ఫ్యాక్టర్ (MPF),એમ-તબક્કો પ્રોત્સાહન પરિબળ (એમપીએફ)
MRIGAL,શ્રીગલ
మ్యూకోపెప్టైడ్,મ્યુકોપેપ્ટાઇડ
మ్యూకోప్రొటీన్,મ્યુકોપ્રોટીન
శ్లేష్మ,કલંક
శ్లేష్మ సంబంధిత కణ కణజలం,મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી
శ్లేష్మం పొర,મ્યુકોસા
శ్లేష్మ గ్రంధి,મ્યુકોસ ગ્રંથિ
శ్లేష్మపొర,મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા)
మఫ్లింగ్ శబ్దం,ભ્રષ્ટ અવાજ
ముల్లెరియన్ మిమిక్రీ,મુલ્લરિયન નકલ
మల్టీసెల్యులర్ జీవి,બહુસાતી જીવ
మల్టీకోలూర్ ఫ్లోరోసెన్స్,બહુ -કલર ફ્લોરોસન્સ
మల్టీకాస్టేట్,બહુપતી
మల్టీఫిషన్,વિવિધતા
మల్టీలోడ్ - 375,મલ્ટિલોડ - 375
మల్టీన్యూక్లియేట్,બહુપદી
మల్టీయోవ్యులాటే భూభాగం,મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ
మల్టీయోవ్యులేట్,-નો ઉપાય
మల్టీపారాసిటిస్,બહુ -ગુણોત્તર
మల్టీపరస్,બહુવિધ
మల్టీపరస్,બહુવિધ
బహుళ యుగ్మ వికల్పం,બહુવિધ એલીલ
బహుళ అల్లెలిజం,બહુવિધ એલેલિઝમ
బహుళ విచ్ఛిత్తి,બહુવિધ વિચ્છેદન
బహుళ అండోత్సర్గము పిండం బదిలీ సాంకేతికత (MOET),મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET)
గుణకారం,ગુણાકાર
గుణకార పెరుగుదల,ગુણાત્મક વૃદ્ધિ
మల్టీపోలార్ నరాల కణం,મલ્ટિપોલેર ચેતા કોષ
మల్టీపోలార్ న్యూరాన్,બહુપદી ન્યુરોન
బహుళార్ధసాధక పరికరం,વિવિધલક્ષી સાધન
గవదబిళ్ళ,ગાલપળ
మురేన్,મુરૈન
మస్కా డొమెస్టికా,મસ્કા ઘરેલું
మస్సిడే,મસ્તિડે
కండరాల ఫైబర్,સ્નાયુ -રેબર
కండరాల సడలింపు,સ્નાયુમાં રાહત
కండరాల కణజాలం,સ્નાયુ પેશી
కండర,સ્નાયુબદ્ધ
కండరాల బలహీనత,મસ્ક્યુલર ડિસ્ટ્રોફી
కండరాల బలహీనత,મસ્ક્યુલર ડિસ્ટ્રોફી
కండరాల పాదం,સ્નાયુબદ્ધ પગ
కండరాల ఉద్యమం,સ્નાયુબદ્ધ ગતિ
కండరాల ఉద్రిక్తత,સ્નાયુબદ્ધ તણાવ
మస్కులారిస్,સ્નાયુબદ્ધતા
