Tamil,Hindi
கிலோசைக்கிள்,किलोसाइकिल
கிலோவோல்ட்,किलोवोल्ट
கிலோவாட்,किलोवाट
இயக்கவியல்,शुद्धगतिकी
முழங்கால் புள்ளி மின்னழுத்தம்,जानु बिंदु वोल्टता
குமிழ்,"घुंडी, नॉब"
அறிவு சார்ந்த,ज्ञानाधार
அறிவு பிரதிநிதித்துவம்,ज्ञान निरूपण
எல் நெட்வொர்க்,L' जालक्रम
எல் பிரிவு வடிகட்டி,L' परिच्छेद फिल्टर
பின்னடைவு மற்றும் ஈயம்,पष्चता और अग्रता
பின்தங்கிய மின்னோட்டம்,पष्चगामी धारा
பின்தங்கிய சக்தி காரணி,पष्चगामी षक्ति गुणक
லேமினேட்,"स्तरित, पटलित"
விளக்கு,"लैम्प, दीप"
மடிக்கணினி,लैपटॉप
லேசர் அதிர்வெண்,लेसर आवृत्ति
மறைந்த பிழை,गुप्त त्रुटि
உள்ளுறை வெப்பம்,गुप्त ऊष्मा
அட்சரேகை,अक्षांश
அடுக்கு,"परत, स्तर"
தளவமைப்பு,"अभिन्यास, नक्शा, खाका"
தளவமைப்பு திட்டம்,"अभिन्यास योजना, अनुविक्षेप योजना"
வழி நடத்து,"अग्रता, तार, लीड"
முன்னணி கட்டம்,"अग्रगामी कला, अग्रगामी फेज"
கசிவடையாத,क्षरणरोधी
கசிவு,क्षरण
குத்தகைக்கு விடப்பட்ட சுற்று,पट्टा परिपथ
லென்ஸ்,लेन्स
நிலை காட்டி,तल सूचक
ஒளி கட்டுப்பாடு,प्रकाश नियंत्रण
ஒளி பேனா,"प्रकाश पेन, प्रकाश लेखनी"
மின்னல் கைது,तडित् निरोधक
லிமிட்டர்,सीमक
பெருக்கியைக் கட்டுப்படுத்துதல்,"सीमक प्रवर्धक, सीमाकारी प्रवर्धक"
வரி இழப்பு,"लाइन क्षय, लाइन हानि"
வரி சத்தம்,लाइन रव
பார்வை கோடு,–ष्टि-रेखा
வரி கட்டம்,लाइन प्रावस्था
வரி பரிமாற்றம்,लाइन संचरण
வரி இறக்கப்பட்டது,भाररहित लाइन
நேரியல் அளவு,रैखिक क्वांटमकारी
நேரியல்,रैखिकता
வரி-ஒட்டக,समाक्ष लाइन
வரி-சமநிலை,लाइन समकारी
வரி-அதிர்வெண்,लाइन आवृत्ति
வரி-மின்மறுப்பு,लाइन प्रतिबाधा
வரி-காலாண்டு அலைநீளம்,चतुर्थांश तरंगदैर्घ्य लाइन
இணைப்பு,"कड़ी, शृंखला, लिंक"
இணைப்பான்,संयोजक शृंखलक
லிப்-மைக்ரோஃபோன்,ओष्ठ माइक्रोफोन
நேரடி ஒளிபரப்பு,सजीव प्रसारण
நேரடி சுற்று,सक्रिय परिपथ
நேரடி திட்டம்,जीवंत कार्यक्रम
சுமை,भार
சுமை திறன்,भार धारिता
சுமை சுமக்கும் திறன்,भार वहन क्षमता
சுமை சிறப்பியல்பு,लोड अभिलक्षण
சுமை மின்மறுப்பு,लोड प्रतिबाधा
ஏற்றப்பட்டது,"भारित, लोडित"
ஏற்றி,भारक
ஏற்றுகிறது,"भारण, लोडन"
ஏற்றுதல் சுருள்,"भारण कुंडली, लोडन कुंडली"
சுமை-சோதனை,"भार परीक्षण, लोड परीक्षण"
லோப்,पालि
லோப் ஆண்டெனா,पालि ऐन्टेना
உள்ளூர் பகுதி நெட்வொர்க்,"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क"
உள்ளூர் பேட்டரி,स्थानीय बैटरी
உள்ளூர் ஆஸிலேட்டர்,स्थानीय दोलित्र
பதிவு,"लॉग, अभिलेख"
பதிவு புத்தகம்,लॉग बुक
உள்நுழைக (உள்நுழைக),सत्रारंभ
உள்நுழைக (வெளியேறு),सत्रांत
பதிவு தாள்,"लॉगशीट, लॉग प्रपत्र"
மடக்கை,"लघुगणक, लॉगेरिथ्म"
மடக்கை பெருக்கி,"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक"
மடக்கை விகிதம்,"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात"
மடக்கை பதில்,लघुगणकीय अनुक्रिया
மடக்கை அளவு,"लघुगणकीय मापक्रम, लघुगणकीय स्केल"
பதிவு,"संलेखन, प्रचालेखन"
தர்க்கம்,तर्क
லாஜிக் கேட்,"तर्क द्वार, तर्क गेट"
தர்க்க செயல்பாடு,तर्क संक्रिया
தருக்க,तार्किक
தருக்க சட்டகம்,तार्किक फ्रेम
லோகோ செருகல்,"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक"
தீர்க்கரேகை,देशांतर
லூப்,"लूप, पाश"
லூப் ஆண்டெனா,पाश ऐन्टेना
லூப் ஆதாயம்,पाश लब्धि
லூப் சோதனை,लूप परीक्षण
தளர்வான தொடர்பு,शिथिल संपर्क
தளர்ந்தவிணைப்பு,"अल्प युग्मन, शिथिल युग्मन"
இழப்பற்ற ஆண்டெனா,हासहीन ऐन्टेना
இழப்பற்ற சுருக்க,हासहीन संपीडन
இழப்பு சுருக்க,हासी संपीडन
சத்தம் (ஒலி),प्रबलता (ध्वनि)
ஒலிபெருக்கி,"ध्वनि विस्तारक, लाउडस्पीकर"
குறைந்த அதிர்வெண்,निम्न आवृत्ति
குறைந்த நிலை மொழி,निम्न स्तर भाषा
குறைந்த இழப்பு ஊட்டி,निम्न हानि प्रभरक
குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்,निम्न हानि नम्य समाक्ष केबल
குறைந்த இரைச்சல் பெறுநர்,निम्न रव अभिग्राही
குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்,निम्न कक्षायमान उपग्रह
குறைந்த பாஸ் வடிகட்டி,निम्न पारक फिल्टर
குறைந்த எதிர்வினை பூமி,निम्न प्रतिघात भूसंपर्कन
குறைந்த எதிர்ப்பு பாதை,अल्प प्रतिरोधी पथ
லக்,"लग, कर्णक"
ஒளிரும்,ज्योतिर्मयता
கட்டப்பட்டது,पिंडित
ரோ தொகுதி,बृहत् खंड
மேக்ரோ வரையறை,"बृहत् परिभाषा, बृहत् स्पष्टता"
ரோ பார்வை,"बृहत् –ष्य, बृहत् –ष्टि"
மேஜிக் கண்,"मायाक्षि, मैजिक आई"
காந்தம்,चुंबक
காந்த புலம்,चुंबकीय क्षेत्र
காந்தப் பாய்வு,चुंबकीय फ्लक्स
காந்த துருவம்,चुंबकीय धुव
காந்த புயல்,चुंबकीय विक्षोभ
காந்த சுவிட்ச்,चुंबकीय स्विच
காந்த நாடா,"चुंबकीय टेप, चुंबकीय फीता"
காந்தவியல்,चुंबकत्व
அஞ்சல் ஒன்றிணைப்பு,"डाक संविलयन, मेल संविलयन"
அஞ்சல் பட்டியலில்,डाक सूची
பிரதான கார்,मुख्य वाहक
பராமரிக்கவும்,अनुरक्षण करना
பராமரிப்பு,अनुरक्षण; रख-रखाव
பராமரிப்பு குழு,अनुरक्षण दल
பெரும்பான்மை கேரியர்,बहुसंख्यक वाहक
தொடர்பு ரிலே செய்யுங்கள்,संबंध संपर्क रिले
மேக்-அண்ட் பிரேக் சுவிட்ச்,संपर्क और विच्छेद स्विच
ஆண்-இணைப்பான்,पुं-संबंधक
மனிதன் சத்தம் சொன்னான்,मानव निर्मित रव
மேலாண்மை தகவல் அமைப்பு (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
கையாளப்பட்டது,"जोड़-तोड़, जुगाड़, युक्तियोजित"
கையேடு கட்டுப்பாடு,हस्त नियंत्रण
கையேடு முறை,हस्तविधि
பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு,सुरक्षा पूर्वोपाय नियम-पुस्तिका
கைமுறையாக இயக்கப்படுகிறது,हस्त प्रचालित
உற்பத்தியாளர்,विनिर्माता
முகமூடி,प्रच्छादक
முகமூடி,प्रच्छादिती
முகமூடி,"प्रच्छादी, प्रच्छादक"
மறைத்தல்,प्रच्छादन
மறைக்கும் நடத்தை,प्रच्छादन व्यवहार
ஆடியோவின் மறைக்கும் விளைவு,श्रव्य प्रच्छादन प्रभाव
மறைக்கும் வாசல்,प्रच्छादन देहली
மறைக்கும் தொனி,प्रच्छादन स्वर
மாஸ்ட்,मास्ट
மாஸ்ட் ரேடியேட்டர்,मास्ट विकिरक
முதன்மை கட்டுப்பாடு,प्रधान नियंत्रण
மாஸ்டர் ஆஸிலேட்ரர்,प्रधान दोलित्र
போட்டி-மின்மறுப்பு,"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा"
பொருந்தும் நெட்வொர்க்,"प्रतितुलन जालक्रम, सुमेलन जालक्रम"
பொருந்தும் ஸ்டப்,"सुमेलन स्टब, प्रतितुलन स्टब"
பொருந்தும் மின்மாற்றி,"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर"
பொருள்-தடை,सामग्री प्रापण
அணி,"आव्यूह, मैट्रिक्स"
அதிகரிப்பு,अधिकतमीकरण
அதிகபட்ச தேவை காட்டி,अधिकतम मांग सूचक
அதிகபட்ச சக்தி அடர்த்தி,अधिकतम षक्ति घनत्व
அதிகபட்ச உணர்திறன்,अधिकतम सुग्राहिता
அதிகபட்ச வெப்பநிலை,अधिकतम ताप
அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்,अधिकतम उपयोज्य आवृत्ति
அதிகபட்ச மதிப்பு,अधिकतम मान
தோல்விக்கான சராசரி நேரம்,विफलता-माध्य समय
சராசரி மதிப்பு,"माध्य मूल्य, माध्य मान"
அளவிடப்பட்ட சமிக்ஞை,मापित संकेत
அளவீட்டு,मापन
அளக்கும் கருவி,मापन युक्ति
அளவிடும் உபகரணங்கள்,माप उपस्कर
அளவீட்டு கருவி,माप यंत्र
புல வலிமையின் கருவியை அளவிடுதல்,क्षेत्र सामर्थ्य माप यंत्र
அளவை நாடா,मापन फीता
பொறிமுறைகள்,"यंत्रावली, क्रियाविधि"
மீடியா சேவையகம்,"मीडिया सर्वर, माध्यम परिसेवक"
நடுத்தர,"मध्य, माध्यम, मध्यम"
நடுத்தர அதிர்வெண்,मध्यम आवृत्ति
நடுத்தர அதிர்வெண் அலை,मध्यम आवृत्ति तरंग
நடுத்தர அலை (மெகாவாட்),मध्यम तरंग
மெகா-ஓம்,मेगा ओम
மெகர்,मेगर
நினைவு,स्मृति
வழிகாட்டுதல்,मेंटरन
பட்டி பட்டி,मेनू-बार
மெர்குரி சுவிட்ச்,पारद स्विच
ஒன்றிணைத்தல்,संविलय
செய்தி,संदेश
மெட்டாடேட்டா,"अधिआंकड़ा, मेटाडाटा"
மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு,धातु ऑक्साइड अर्धचालक डायोड
உலோக-உறைந்த கேபிள்,धातु-कोषित केबल
மீட்டர்,"मीटर, मापक"
அளவீட்டு குழு,मापयंत्र पैनल
மைக்கா,अभ्रक
மைக்கா-இன்சுலேஷன்,अभ्रक विद्युत् रोधन
மைக்ரோ-,"सूक्ष्म-, माइक्रो-"
மைக்ரோ கூறு,सूक्ष्म घटक
மைக்ரோ கணினி,"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र"
மைக்ரோ-கண்ட்ரோலர்,सूक्ष्म नियंत्रक
மைக்ரோ-எலக்ட்ரானிக்ஸ்,सूक्ष्म इलेक्ट्रॉनिकी
மைக்ரோஃபோன்,माइक्रोफोन
மைக்ரோஃபோனிக்ஸ்,माइक्रोफोनिक्स
நுண்செயலி,"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर"
மைக்ரோ-வோல்ட் (எம்.வி),माइक्रो वोल्ट
மைக்ரோவேவ்,सूक्ष्म तरंग
மைக்ரோவேவ் ஆண்டெனா,सूक्ष्म तरंग ऐन्टेना
மைக்ரோவேவ் கற்றை,सूक्ष्म तरंग किरणपुंज
நடுப்பகுதி,मध्य-बैंड
இடம்பெயர்வு,"प्रवास, प्रवजन, अभिगमन, स्थानांतरण"
இடம்பெயர்வு பாதை,प्रवास पथ
மினியேச்சர்,"लघुरूप, लघु"
மினியேட்டரிஸ்,लघुरूपीकृत
குறைந்தபட்சம்,न्यूनतम
குறைந்தபட்ச வெப்பநிலை,न्यूनतम ताप
குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை,न्यूनतम उपयोज्य क्षेत्र सामर्थ्य
சிறுபான்மை கேரியர்,"अल्पांश वाहक, अल्पसंख्यक वाहक"
தவறான,कुइंगित
கலக்கவும்,मिश्रित करना (क्रि.)
கலப்பு வெற்று,मिश्रित लोपन
கலப்பு ஒத்திசைவு,"मिश्रित सिंक, मिश्रित तुल्यकालन"
கலவை,मिश्रक
மிக்சர் குழாய்,"मिश्रण ट्यूब, मिश्रण नलिका"
கலத்தல்,"मिश्रण करना, मिलाना"
கலப்பு சுற்று,मिश्रक परिपथ
நினைவூட்டல்,स्मरक
நினைவூட்டல்,स्मृति विज्ञान
கைபேசி,"चल, मोबाइल"
மொபைல் மல்டிமீடியா பயன்பாடு,चल बहुमाध्यम अनुप्रयोग
மொபைல் டிவி,"चल दूरदर्शित्र, चल टीवी, चल TV"
பயன்முறை,विधा
தோல்வி முறை,भंग-विधा
பரப்புதல் முறை,संचरण-विधा
மாதிரி,"निदर्श, मॉडल"
மோடம்,मॉडेम
நவீன எஃப்எம் டிரான்ஸ்மிட்டர்,आधुनिक एफ एम प्रेषित्र
நவீன போக்குகள்,"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ"
உள்ளமைவு முறைகள்,"विन्यास विधा, संरूपण विधा"
மாற்றவும்,"आशोधन करना, आपरिवर्तन करना (क्रि.)"
பண்பேற்றப்பட்ட தொடர்ச்சியான அலை,मॉडुलित सतत तरंग
பண்பேற்றப்பட்ட சமிக்ஞை,मॉडुलित संकेत
பண்பேற்றப்பட்ட அலைவடிவம்,मॉडुलित तरंगरूप
மாடுலேஷன்,मॉडुलन
மாடுலேஷன் வீச்சு,मॉडुलन आयाम
பண்பேற்றம் திறன்,"मॉडुलन क्षमता, मॉडुलन सामर्थ्य"
மாடுலேஷன் அதிர்வெண்,मॉडुलन आवृत्ति
மாடுலேஷன் இன்டெக்ஸ்,मॉडुलन सूचकांक
மாடுலேஷன் நேர்கோட்டு,मॉडुलन रैखिकता
மாடுலேஷன் மீட்டர்,"मॉडुलेशन मीटर, मॉडुलनमापी"
மாடுலேஷன் மானிட்டர்,मॉडुलन मॉनीटर
மாடுலேஷன் சதவீதம்,मॉडुलन प्रतिशत
மாடுலேட்டர்,मॉडुलक
தொகுதி,"मॉड्यूल, अनुखंड"
ஈரப்பதம்,"नमी, आर्द्रता"
உந்தம்,संवेग
கண்காணிக்கவும்,"मॉनीटर, अनुवीक्षण"
கண்காணிப்பு,"मॉनीटरन, अनुवीक्षण"
கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்,अनुवीक्षण और विष्लेषण तकनीक
கண்காணிப்பு மற்றும் கட்டுப்பாடு,अनुवीक्षण और नियंत्रण
கண்காணிப்பு நிலையம்,"मॉनीटरन केंद्र, अनुवीक्षण केंद्र"
ஒரே வண்ணமுடைய,एकल वर्ण
மோனோபோனிக் பரிமாற்றம்,एकपथ ध्वनिक संचरण
மோர்ப்,रूप
மார்பிங்,"रूपण, आकृतीकरण"
மோர்பிசம்,आकारिता
மொசைக்,मोजैक
மதர்போர்டு,"मदर बोर्ड, उश्म पटल"
இயக்க இழப்பீடு,गति प्रतिकरण
இயக்க மதிப்பீடு,गति आकलन
இயக்க திசையன்,गति सदिश
இயக்க வீடியோ,"गतिक वीडियो, चल–श्य"
மோட்டார்,मोटर
மோட்டார் ஆபரேட்டர்,मोटर प्रचालक
மோட்டார் ஸ்டார்டர்,मोटर प्रवर्तक
மவுண்ட்,आरोह
சுட்டி,"मूषक, माउस"
சுட்டி இடைமுகம்,"माउस इंटरफेस, माउस अंतरापृष्ठ"
இயக்கம்,गति
பல சேனல் நீட்டிப்பு,बहु चैनल विस्तार
மல்டிகாஸ்டிங்,बहुप्रसारण
மல்டிசனல் சிக்னல்கள்,बहु चैनल संकेत
மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்,बहुदिश माइक्रोफोन
பன்மொழி வர்ணனை,"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री"
மல்டிமீடியா,"बहुमाध्यम, मल्टीमीडिया"
மல்டிமீடியா கியோஸ்க்,"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क"
மல்டிமீட்டர்,"बहुमापी, मल्टीमीटर"
மல்டிபாத்,बहुपथ
மல்டிபாத் வரவேற்பு,बहुपथ अभिग्रहण
மல்டிஃபாஸ்,"बहुप्रावस्था, बहुकला"
நான்கு,बहु
பல அணுகல் அமைப்பு,बहुअभिगम तंत्र
மல்டிபிளக்ஸ்,बहुसंकेत
மல்டிபிளெக்சர்,बहुसंकेतक
மல்டிபிளெக்சிங்,बहुसंकेतन
மல்டிஸ்டேஜ் பெருக்கி,बहुपद प्रवर्धक
பல்பணி,बहुकार्यन
மல்டிவிபிரேட்டர்,बहुकंपित्र
முடக்கு,"मूक, निःस्वर"
பரஸ்பர நடத்தை,अन्योन्य चालकता
பரஸ்பர மின்மறுப்பு,अन्योन्य प्रतिबाधा
பரஸ்பர தூண்டல்,अन्योन्य प्रेरकत्व
பரஸ்பர குறுக்கீடு,अन्योन्य व्यतिकरण
நானோ-தொழில்நுட்பம்,नैनो प्रौद्योगिकी
குறுகலான,संकीर्ण बैंड
குறுகிய,सीमित प्रसारण
இயற்கை வரைவு,स्वाभाविक प्रवात
நேவிகேட்டர்,"नौसंचालक, संचालक"
எதிர்மறை,ऋणात्मक
எதிர்மறை சார்பு,ऋणात्मक अभिनति
எதிர்மறை கட்டணம்,"ऋणात्मक आवेश, ऋण आवेश"
எதிர்மறை கருத்து,"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण"
எதிர்மறை உச்ச,ऋणात्मक शिखर
எதிர்மறை எதிர்ப்பு,ऋणात्मक प्रतिरोध
நிகர ஆதாயம்,शुद्ध लाभ
மொத்த இழப்பு,शुद्ध हानि
Netiquett,नेट-शिष्टाचार
வலைப்பின்னல்,"नेटवर्क, जालक्रम"
நெட்வொர்க் அனலைசர்,"जालक्रम, विश्लेषित्र"
பிணைய கோப்பு முறைமை,"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र"
பிணைய திட்டமிடல்,"जालक्रम योजना, नेटवर्क योजना"
நெட்வொர்க் முடித்தல்,जालक्रम समापन
நெட்வொர்க்கிங்,"जालक्रम संचालन, नेटवर्क संचालन"
நடுநிலை,"उदासीन, तटस्थ, न्यूट्रल"
நடுநிலைப்படுத்துதல்,"निष्प्रभावन, उदासीकरण"
செய்தி அறை ஆட்டோமேஷன்,समाचार कक्ष स्वचालन
Nibble,"चतुःबिट, चतुःद्वयंक, निबल"
முக்கிய,"ताखा, आला"
சுமை சோதனை இல்லை,शून्य भार परीक्षण
முனை,"नोड, निस्पंद, आसंधि"
சத்தம்,"रव, शोर"
சத்தம் உருவம்,रवांक
இரைச்சல் வடிகட்டி,रव फिल्टर
இரைச்சல் தளம்,"रव स्तर, रव फ्लोर"
இரைச்சல் வாயில்,रव गेट
இரைச்சல் நோய் எதிர்ப்பு சக்தி,रव अवरोधक
சத்தம் கொலையாளி,रव शामक
இரைச்சல் நிலை,"शोर स्तर, रव तल"
இரைச்சல் சக்தி,रव षक्ति
சத்தம் வடிவும் அளவு,रव संरूपण क्वांटमकारी
இரைச்சல் மூல,"रव उद्गम, रव स्रोत"
சத்தம் அடக்குமுறை சுற்று,रव निरोध परिपथ
சத்தம் அடக்கி,रव निरोधक
இரைச்சல் வெப்பநிலை,रव तापमान
இரைச்சல் வெப்பநிலை,रव तापमान
சத்தம் முக்கோணம்,रव त्रिभुज
இரைச்சல் மின்னழுத்தம்,रव वोल्टता
சத்தமில்லாத,"रव रहित, रवहीन"
சத்தமில்லாத குறியீட்டு முறை,रवहीन कोडन
சத்தமில்லாத வரவேற்பு,रवीय अभिग्रहण
பெயரளவு பயன்படுத்தக்கூடிய புல வலிமை,नामीय उपयोज्य क्षेत्र सामर्थ्य
அர்ப்பணிப்பு அல்லாத மைக்ரோஃபோன்,अदिशात्मक माइक्रोफोन
தூண்டல் அல்லாத சுமை,अप्रेरणिक भार
தூண்டல் அல்லாத எதிர்ப்பு,अप्रेरिणक प्रतिरोध
சினோசாய்டல் அல்லாத அலை,ज्यावक्रेतर तरंग
நிலையற்ற நினைவகம்,अहासी स्मृति
அல்லது வாயில்,"NOR, द्वार नॉर गेट"
சாதாரண வேகம்,सामान्य चाल
சாதாரண வழங்கல்,सामान्य प्रदाय
உச்சநிலை,"खांच, नॉच"
உச்சிகள் வடிகட்டி,नॉच फिल्टर
எண்,"आंकिक, संख्यात्मक"
எண்ணியல் ரீதியாக கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்,संख्यातः नियंत्रित दोलित्र
நட்டு-போல்ட்,नट-बोल्ट
நிக்விஸ்ட்-ஷானன் தேற்றம்,नाइक्विस्ट-शैनन प्रमेय
பொருள் சார்ந்த,लक्ष्योन्मुखी
ஆக்டல்,"अष्टाधारी, ऑक्टल"
அதிர்வெண் ஆக்டேவ்,आवृत्ति अष्टक
ஆக்டெட்,"अष्टक, अष्टपदी"
ஆஃப்-லைன்,ऑफ लाइन
ஈடுசெய்யும்,ऑफसेट
ஓம்,ओम
ஓம் மீட்டர்,"ओम मीटर, ओममापी"
எண்ணெய் சர்க்யூட் பிரேக்கர்,तेल परिपथ वियोजक
எண்ணெய் வடிகட்டி,"तेल निस्यंदक, तेल फिल्टर"
எண்ணெய் மூழ்கியது,"तेल निमज्जित, तेल निमग्न"
எண்ணெய் நிலை பாதை,तेल तल प्रमापी
ஆம்னி-திசை ஆண்டெனா,सर्वदिश ऐन्टेना
ஆம்னி-திசை மைக்ரோஃபோன்,सर्वदिश माइक्रोफोन
தேவைக்கேற்ப,मांग सापेक्ष
ஆன்-டிமாண்ட் ஸ்ட்ரீமிங்,मांग सापेक्ष प्रवाह
ஆன்-லைன் (ஆன்லைன்),ऑन लाइन
ஆன்லைன் பகுப்பாய்வு செயலாக்கம்,ऑनलाइन वैश्लेषिक प्रक्रमण
ஆன்-ஆஃப்,"संपर्क-विच्छेद, चालू-बंद, ऑन-ऑफ"
ஆன்-ஆஃப் கீயிங் பண்பேற்றம்,संपर्क-विच्छेद कुंजीयन मॉडुलन
திறந்த மின்சுற்று,खुला परिपथ
திறந்த மூல,खुला स्रोत
திறந்த அமைப்பு,"अनावृत तंत्र, खुला तंत्र"
இயக்க அதிர்வெண்,प्रचालन आवृत्ति
இயக்க முறைமை,प्रचालन तंत्र
செயல்பாடு,"प्रचालन, संक्रिया"
ஆபரேட்டர்,"प्रचालक, संकारक"
ஆப்டிகல் ஃபைபர்,प्रकाशिक तंतु
ஒளியியல் அதிர்வெண்,प्रकाशिक आवृत्ति
ஆப்டிகல் குறைப்பு,प्रकाशिक लघुकरण
ஒளியியல் தீர்மானம்,प्रकाशिक विभेदन
ஆப்டிகல் டிராக்,प्रकाशिक पथ
உகந்த வேலை அதிர்வெண்,इष्टतम कार्यचालन आवृत्ति
ஆப்டோகூப்ளர்,प्रकाशीय युग्मक
ஆப்டோ எலக்ட்ரானிக்ஸ்,प्रकाशीय इलेक्ट्रॉनिकी
அல்லது வாயில்,"ऑर गेट, OR गेट"
வட்ட பாதையில் சுற்றி,कक्षा
ஆஸிலேட்டர்,दोलित्र
ஊசலாடும்,"दोलनलेख, ऑसिलोग्राम"
ஊசலாட்ட,"दोलनलेखी, ऑसिलोग्राफ"
அலைக்காட்டி,"दोलनदशब, ऑसिलोस्कोप"
வெளிப்புற இடைவெளி,बाहरी अंतः पत्रक
வெளிச்செல்லும் ஊட்டி,"निर्गमनी फीडर, निर्गमनी प्रभरक"
வெளியீடு,निर्गम
வெளியீட்டு நிலை,निर्गम स्तर
வெளியீட்டு மீட்டர்,निर्गममापी
வெளியீட்டு மின்மாற்றி,निर्गम ट्रांसफार्मर
வெளியீட்டு வால்வு,निर्गम वाल्व
வெளியீட்டு அலைவடிவம்,निर्गम तंरगरूप
வெளியே ஒளிபரப்பு (OB),बाह्य प्रसारण
சூளை,अवन
மேல் இணைப்பு,अतियुग्मन
மாடுலேஷன் ஓவர்,"अतिमॉडुलन, अधिमॉडुलन"
ஓவர் மின்னழுத்தம்,अधिवोल्टता
ஒட்டுமொத்த விழிப்புணர்வு,समग्र क्षीणन
ஒட்டுமொத்த ஒளிபரப்பு நம்பகத்தன்மை,समग्र प्रसारण विश्वसनीयता
ஒட்டுமொத்த செயல்திறன்,समग्र दक्षता
ஒட்டுமொத்த வரவேற்பு நம்பகத்தன்மை,समग्र अधिग्रहण विष्वसनीयता
ஒட்டுமொத்த பதில்,समग्र अनुक्रिया
ஒட்டுமொத்த அமைப்பு,"समग्र प्रणाली, समग्र तंत्र"
ஓவர் டப்பிங்,ध्वनि-अतिअंतरण
மேல்நிலை வரி,शिरोपरि लाइन
மேல்நிலை கம்பி,शिरोपरि तार
ஓவர்லோட்,अतिभार
அதிக சுமை பாதுகாப்பு சாதனங்கள்,अतिभार संरक्षण युक्ति
ஓவர்லோட் பயணம்,"अतिभार ट्रिप, अधिभार मोचन"
மிகைப்படுத்தல்,अधिप्रतिचयन
நிரம்பியுள்ளது,"संकुलित, बंधा हुआ"
பாக்கெட் மாறுதல்,पैकेट स्विचन
பாக்கெட்மயமாக்கல்,पैकेटीकरण
பாக்கெட்ஸ்,पैकेटीकृत
திண்டு,पैड
பேஜிங்,"पृष्ठन, पृष्ठीकरण"
பான் திரை,विस्तार स्क्रीन
பேனல்,"पैनल, नामिका"
Paning,"पैनकरण, क्षैतिज प्रसर्पण"
பனோரமா,परि–ष्य
பரவளைய மைக்ரோஃபோன்,परवलयाकार माइक्रोफोन
முன்னுதாரண மாற்றம்,"आमूल परिवर्तन, पैराडिम शिफ्ट"
முரண்பாடு,विरोधाभास
இணை துறைமுகம்,"समांतर पोर्ट, संद्वार"
அளவுரு,प्राचल
ஒட்டுண்ணி இழப்பு,पराश्रयी हानि
ஒட்டுண்ணி ஊசலாட்டம்,पराश्रयी दोलन
சமநிலை பிட்,"समता द्वयंक, समता बिट"
சமநிலை சோதனை,समता परीक्षण
பார்செக்,पारसेक
பகுதி தீர்மானம்,"आंशिक विभेदन, आंशिक विघटन"
பாஸ்பேண்ட்,"पारण बैंड, पासबैंड"
செயலற்ற,निष्क्रिय
செயலற்ற பிணையம்,"निष्क्रिय जालक्रम, निष्क्रिय नेटवर्क"
கடவுச்சொல்,पासवर्ड
இணைப்பு,पैच
இணைப்பு தண்டு,पैच कॉर्ड
பாதை இழப்பு,पथ हानि
முறை,प्रतिरूप
பேலோட்,लाद भार
உச்ச உயரம்,शिखर तुंगता
உச்ச அனோட் மின்னோட்டம்,शिखर एनोड धारा
உச்ச வரம்பு,शिखर सीमक
உச்ச சுமை,"शिखर भार, शिखर लोड"
உச்ச மதிப்பு,शिखर मान
உச்சம்,शिखरण
உச்சத்திலிருந்து உச்ச மின்னழுத்தம்,"उच्च- निम्न शिखर वोल्टता, पीक-टू-पीक वोल्टता"
பியர்-டு-பியர்,"पीयर-टू-पीयर, समस्तर"
புலனுணர்வு மாதிரி,"अवगमी निदर्श, अवगमी मॉडल"
புலனுணர்வு மாதிரி,अनुबोधक निदर्श
செயல்திறன்,निष्पादन
பெரிஜி,उपभू
அவ்வப்போது சோதனை,आवतब परीक्षण
புற,"परिधीय, उपांतीय"
சாதனங்கள்,सह उपकरण
ஊடுருவக்கூடிய தன்மை,"पारगम्यता, चुंबकशीलता"
அனுமதி,"परावैद्युतांक, विद्युतशीलता"
பாண்டம் மின்சாரம்,"आभासी षक्ति प्रदाय, फैंटम पावर सप्लाई"
