Marathi,Hindi
लाथ मारणे,"1.किक, 2.ठोकर"
मारणे,हत
किलोबिट,किलो बिट
गाठी,गाँठ
ज्ञान आधारित माहिती सेवा,ज्ञान आधारित सूचना सेवायें
ज्ञानाचा शोध,ज्ञान खोज
ज्ञान शोध डेटाबेस (KDD),ज्ञान खोज डॉटाबेस
ज्ञान अभियांत्रिकी,ज्ञान इंजीनियरी
ज्ञान व्यवस्थापन,ज्ञान प्रबंधन
ज्ञान कार्यकर्ता,ज्ञानकर्मी
लॅन अडॅप्टर,लैन अनुकूलक
लॅन सर्व्हर,"1.लैन परिसेवक,2.लैन सर्वर"
LAN कामाची जागा,लैन कार्यस्थल
लँडस्केप,क्षैतिज चित्र
लँडस्केप,"1.क्षैतिज चित्र, 2.लैडस्केप"
इंग्रजी,भाषा
भाषा दुभाषी,भाषा अनुदेशातंरक
भाषा प्रोसेसर,भाषा प्रक्रमक
भाषा अनुवादक,"1.भाषा अंतरक, 2.भाषा अनुवादक"
लॅपटॉप,लैपटाप
मोठ्या प्रमाणात एकत्रीकरण (lsi),व्यापक एकीकरण (एल.एस.आई.)
मोठ्या प्रमाणात एकत्रीकरण (LSI),बृहत समाकलन (एल एस आई)
लेसर,लेसर
लेसर प्रिंटर,लेसर मुद्रक
लास्ट इन फर्स्ट आउट (LIFO),अन्तिम आगम प्रथम निर्गम (लिफो)
थर,परत
मांडणी,"खाका, अभिन्यास"
लीफ,"1.पर्ण, 2.पत्ती,3. पत्र"
लीफ नोड,पर्ण आसंधि
लीफ साइट,पर्ण स्थल
लीज,पट्टा
लीज्ड चॅनेल,"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा"
लीज्ड लाइन,"1.लाइन,2.पट्टा रेखा"
किमान लक्षणीय बिट (lsb),न्यूनत्तम सार्थक बिट शेल.एस.बी)
किमान लक्षणीय अंक,अल्पतम सार्थक अंक
वारसा प्रणाली,"1.विरासती व्यवस्था,2.विरासती तंत्र"
लेमा,"1.लेमा, 2.प्रमेयिका"
अक्षर गुणवत्ता (LQ),पत्र गुणवत्ता (एल क्यू)
लेक्सेमे,शब्दिम
कोशलेखन,कोश विज्ञान
लायब्ररी,"1.संग्रह,2.लाइब्रेरी"
लायब्ररी कार्यक्रम,"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन"
लायब्ररी उप-दिनचर्या,लाइब्रेरी उपनेमिका
परवाना करार,"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा"
लाइट एमिटर डायोड (LED),प्रकाश उत्सर्जक डायोड (एल ई डी)
हलकी बंदूक,प्रकाश गन
हलका पेन,प्रकाश पेन
लाइन अडॅप्टर,रैखिक अनुकूलक
ओळ संपादन,लाइन संपादन
लाइन प्रिंटर,"1.लाइन मुद्रक, 2.लाइन प्रिंटर"
रेखीय,"1.रैखिक, 2.रेखीय"
ओळी प्रति मिनिट (LPM),रेखाएं प्रति मिनट (एल पी एम)
दुवा,"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध"
लिंक केलेली यादी,श्रृंखलित सूची
लिनक्स,लिनक्स
लिक्विड क्रिस्टल डिस्प्ले (एलसीडी),"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)"
यादी प्रक्रिया,सूची प्रक्रमण
शाब्दिक,"1.आक्षर,2.शाब्दिक"
राहतात,"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल"
थेट नोड,सजीव आसंधि
लोड,"1.भार, 2.लोड"
लोड मॉड्यूल,"1.लोड मॉडयूल, 2.भार प्रतिरुपक"
स्थानिक,"1.स्थानीय, 2.स्थानिक"
स्थानिक प्रवेश,स्थानीय अभिगम
स्थानिक क्षेत्र नेटवर्क (लॅन),स्थानीय क्षेत्र जालक्रम (लैन)
स्थानिक व्याख्या,स्थानीय स्पष्टता
स्थानिक विनिमय,"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय"
स्थानिक स्मृती,स्थानीय स्मृति
स्थानिक मोड,स्थानीय विधा
स्थानिक व्हेरिएबल,स्थानीय चर
कुलूप,"पाश, लॉक"
लॉक केलेली फाइल,पाशित संचिका
लॉग इन = लॉग ऑन करा,सत्रारंभ
लॉग ऑफ-लॉग आउट,सत्रांत
लॉगिंग,संलेखन
तर्क विश्लेषक,तर्क विश्लेषक
लॉजिक बॉम्ब,तर्क बम
लॉजिक कार्ड,तर्क कार्ड
लॉजिक चार्ट (फ्लो चार्ट),तर्क संचित्र (प्रवाह संचित्र)
लॉजिक सर्किट,तर्क परिपथ
तर्कशास्त्र रचना,तर्क अभिकल्प
तर्कशास्त्र आकृती,तर्क आरेख
तर्क प्रवाह चार्ट,तार्किक प्रवाह संचित्र
तर्कशास्त्र कार्य,तर्क फलन
लॉजिक गेट,तर्क गेट
लॉजिक प्रोग्रामिंग,"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन"
तर्कशास्त्र शिफ्ट,तर्क विस्थापन
तर्क स्थिती,तर्क अवस्था
लॉजिक स्विच,तर्क स्विच
तर्कशास्त्र युनिट,तर्क इकाई
तार्किक,तार्किक
तार्किक कनेक्शन,तार्किक संयोजन
तार्किक डेटा संरचना,तार्किक आँकड़आ संरचना
तार्किक आकृती,तर्कसंगत आरेख
तार्किक अभिव्यक्ती,तार्किक व्यंजक
लॉजिकल फ्लो चार्ट (फ्लो चार्ट),तार्किक प्रवाह संचित्र
तार्किक IF,तार्किक आई एफ (तार्किक यदि)
तार्किक ऑपरेशन,तर्कसंगत संक्रिया
लॉजिकल ऑपरेटर,तर्कसंगत संकारक
तार्किक संबंध,तर्कसंगत संबंधन
तार्किक योजना,तार्किक योजना
तार्किक चिन्ह,"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक"
तार्किक प्रकार,तार्किक प्ररुप
तार्किक मूल्य,तार्किक मान
लॉजिकल व्हेरिएबल,तार्किक चर
पुढे पहा वाहून,हासिल अग्रावलोकन
सेट पुढे पहा,अग्रावलोकन समुच्चय
वर बघ,अवलोकन
पळवाट,"1.लूप, 2.पाश"
पळवाट नियंत्रण,पाश नियंत्रण
लूप आरंभ करणे,पाश प्रारंभन
लूप सुधारणा,पाश आपरिवर्तन
लूप नेटवर्क,"1.पाश जालक्रम, 2.पाश नेटवर्क"
पळवाट सुरू,पाश प्रारंभन
लूप समाप्ती,पाश-अवसान
लूप-बॅक चाचणी,प्रति-पाश परीक्षण
सैलपणे जोडलेले,शिथिल युग्मित
दोषरहित कॉम्प्रेशन,ह्रास रहित संपीडन
हानीकारक कॉम्प्रेशन,हासी संपीडन
कमी बाइट,निम्न बाइट
निम्न पातळीची भाषा,निम्न स्तर भाषा
कमी पास फिल्टर,निम्न पारक फिल्टर
कमी बंधन,"1.निम्न परिबाधित,2. निम्न परिबद्ध"
मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण),"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)"
मशीन,"1.मशीन, 2.यंत्र"
मशीन पत्ता,मशीन पता
मशीन कोड,"1.यंत्र कूट, 2.मशीन कोड"
मशीन सायकल,यंत्र चक्र
मशीनवर अवलंबून असलेली भाषा,यंत्राश्रित भाषा
मशीनवर अवलंबून असलेले सॉफ्टवेअर,यंत्राश्रित सॉफ्टवेयर
मशीन त्रुटी,यंत्र त्रुटि
मशीन निष्क्रिय वेळ,यंत्र निष्क्रिय काल
मशीन स्वतंत्र भाषा,यंत्र निरपेक्ष भाषा
मशीन सूचना,यंत्रानुदेश
मशीन बुद्धिमत्ता,यंत्र बोध
मशीन भाषा,"1.मशीनी भाषा,2.यंत्र भाषा"
मशीन लर्निंग,यंत्राधिगम
मशीन ऑपरेशन,यंत्र संक्रिया
मशीन ओरिएंटेड भाषा,यंत्रमूलक भाषा
मशीन चालवणे,यंत्र निष्पादन
मशीन सिम्युलेशन,मशीन अनुकार
मशीनचा वेळ खराब झाला,यंत्र अपहृत काल
मशीन भाषांतर,मशीनी अनुवाद
मशीन शब्द,मशीन शब्द
मॅक्रो (= मॅक्रो सूचना),स्थूल अनुदेश
मॅक्रो युक्तिवाद,स्थूल प्राचर
मॅक्रो असेंब्ली प्रोग्राम,स्थूल कोडांतरण प्रोग्राम
मॅक्रो कॉल,स्थूल आह्वान
मॅक्रो कोड,"1.स्थूल कोड, 2.स्थूल कूट"
मॅक्रो कमांड,स्थूल समादेश
मॅक्रो घोषणा,स्थूल घोषणा
मॅक्रो व्याख्या,स्थूल परिभाषा
मॅक्रो फ्लो चार्ट,स्थूल प्रवाह संचित्र
मॅक्रो जनरेटर,स्थूल जनित्र
मॅक्रो सूचना,स्थूल अनुदेश
मॅक्रो भाषा,स्थूल भाषा
मॅक्रो लायब्ररी,स्थूल लाइब्रेरी
मॅक्रो पॅरामीटर,स्थूल प्राचल
मॅक्रो प्रक्रिया,स्थूल प्रक्रमण
मॅक्रो प्रोसेसर,"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर"
मॅक्रो प्रोग्रामिंग,स्थूल प्रोग्रामन
मॅक्रो प्रोटोटाइप,स्थूल आदिप्ररुप
मॅक्रो-कोडिंग,"1.स्थूल कूटलेखन, 2.स्थूल कोडन"
मॅगाबाइट (MB),मेगाबाइट (एम बी)
जादूचे पात्र,जादुई संप्रतीक
जादूची संख्या,जादुई संख्या
चुंबकीय बबल मेमरी,चुंबकीय बुदबुद स्मृति
चुंबकीय कार्ड,चुंबकीय कार्ड
चुंबकीय सेल,"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
चुंबकीय वर्ण,चुंबकीय संप्रतीक
चुंबकीय कोर स्टोरेज,चुंबकीय कोर भंडारण
चुंबकीय डिस्क,"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क"
चुंबकीय डिस्क पत्ता,चुंबकीय डिस्क पता
चुंबकीय डिस्क मेमरी,चुंबकीय चक्रिका स्मृति
चुंबकीय ड्रम,चुंबकीय ड्रम
चुंबकीय एन्कोडिंग,"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन"
चुंबकीय डोके,चुंबकीय शीर्ष
चुंबकीय शाई,चुंबकीय स्याही
चुंबकीय शाई वर्ण ओळख (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
चुंबकीय माध्यम,चुंबकीय माध्यम
चुंबकीय वाचन,चुंबकीय पठन
चुंबकीय रेकॉर्डिंग,चुंबकीय अभिलेखन
चुंबकीय संचयन,चुंबकीय भंडारण
चुंबकीय पट्टी,चुंबकीय पट्टी
चुंबकीय टेप,चुंबकीय टेप
चुंबकीय टेप काडतूस,चुंबकीय टेप कार्टीज
चुंबकीय टेप ड्राइव्ह,चुंबकीय टेप ड्राइव
चुंबकीय टेप शीर्षलेख,चुंबकीय टेप अग्रक
चुंबकीय टेप ग्रंथपाल,चुंबकीय टेप लाइब्रेरियन
चुंबकीय टेप वाहतूक,चुंबकीय टेप अभिगमन
चुंबकीय टेप युनिट,चुंबकीय टेप इकाई
चुंबकीय पातळ फिल्म,"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
चुंबकीय ट्रॅक,चुंबकीय पथ
मॅग्नेटो ऑप्टिक स्टोरेज,चुंबकीय प्रकाशीय भंडारण
मॅग्नेटोग्राफिक प्रिंटर,"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
मॅग्नेटोस्ट्रक्शन,चुंबकीय विरुपण
चुंबकीय प्रतिबंधात्मक टॅब्लेट,चुंबकीय विरुपक टिकिया
मेल बॉक्स,"1.डाक पेटी, 2.मेल बाक्स"
मेल विलीनीकरण,मेल विलय
मुख्य नियंत्रण युनिट,"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
मुख्य चौकट,मेन फ्रेम
मुख्य फ्रेम सिस्टम,"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
मुख्य स्मृती,"1.मुख्य स्मृति, 2.मुख्य मेमोरी"
मुख्य कार्यक्रम,"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
मुख्य स्टोरेज,मुख्य भंडारण
मुख्य स्विच,"1.मेन स्विच, 2.मुख्य स्विच"
देखभाल,"1.अनुरक्षण, 2.रखरखाव"
देखभाल पॅनेल,अनुरक्षण पैनल
देखभाल वेळ,अनुरक्षण काल
प्रमुख चक्र,वृहत् चक्र
प्रमुख साधन,मुख्य युक्ति
प्रमुख की,मुख्य कुंजी
प्रमुख राज्य,मुख्य अवस्था
प्रमुख रचना,मुख्य संरचना
प्रमुख कार्य,मुख्य कार्य
बहुसंख्य घटक,बहुसंख्यक अवयव
बहुसंख्य गेट,बहुसंख्यक गेट
बहुसंख्य ऑपरेशन,बहुसंख्य संक्रिया
मेकअप वेळ,प्रतिपूर्ति काल
खराब कार्य दिनचर्या,कुसंक्रिया रुटीन
व्यवस्थापन विकास,प्रबंधन विकास
व्यवस्थापन माहिती प्रणाली (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
व्यवस्थापन विज्ञान,प्रबंध विज्ञान
मँचेस्टर कोडिंग,मैनचेस्टर कूटलेखन
मॅनिफोल्डिंग,बहुवलन
फेरफार केलेले चल,प्रकलित चर
अनुक्रमणिका हाताळणे,प्रकलित सूचकन
मनुष्य-मशीन सिम्युलेशन,मानव यंत्र अनुकार
मॅन्युअल पत्ता स्विच,हस्तचालित पता स्विच
मॅन्युअल विश्लेषण,मैनुअल विश्लेषण
मॅन्युअल उत्तर देणे,मैनुअल आह्वान
मॅन्युअल एंट्री,मैनुअल प्रविष्टि
मॅन्युअल एक्सचेंज,"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
मॅन्युअल इनपुट,"1.हस्त निवेश, 2. मैनुअल निवेश"
मॅन्युअल ऑपरेशन,हस्त प्रचालन
अनेक ते अनेक संबंध,अनेकानेक संबंध
अनेक ते एक डीकोडर,बहु-एक-विकोडक
नकाशा पद्धत,प्रतिचित्र विधि
मॅपिंग,प्रतिचित्रण
समास,उपांत
मार्जिन त्रुटी,उपांतीय त्रुटि
किरकोळ तपासणी,उपांतीय जाँच
किरकोळ चाचणी,उपांतीय परीक्षण
चिन्ह ओळख,चिन्ह संसूचन
वाचन चिन्हांकित करा,चिन्ह पठन
मार्क स्कॅनिंग,चिन्ह क्रमवीक्षण
चिन्हांकित अर्थ,चिन्ह बोध
मार्कर,चिन्हक
चिन्हांकित करणे,चिन्हन
चिन्हांकित लहर,चिन्हक तरंग
मार्कोव्ह साखळी,मार्कोव श्रृंखला
मार्कोव्ह स्त्रोत,मार्कोव स्रोत
मार्क-अप भाषा,मार्क-अप भाषा
मासेर,मेसर
मासेर,मेसर
मुखवटा,"1.मास्क, 2.आच्छद, 3.प्रच्छाद"
मास्क बिट,"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक"
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,मास्क प्रोग्राम्य युक्ति
मास्क रजिस्टर,आवरण रजिस्टर
मुखवटा घातलेला रॉम,"1.आवृत रॉम, 2.आवृत आर ओ एम"
मुखवटा,आच्छादन
वस्तुमान डेटा,विपुल आँकड़ए
वस्तुमान मेमरी,"1.विपुल स्मृति, 2.विपुल मेमोरी"
मोठ्या प्रमाणात समांतर,विपुलत: समांतर
मास्टर,प्रधान 
मास्टर कार्ड,मास्टर कार्ड
मास्टर घड्याळ,"1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
मास्टर कन्सोल,प्रधान कन्सोल
मास्टर डेटा,प्रधान आँकड़आ
मुख्य आकृती,प्रधान आरेख
मास्टर फाइल,प्रधान संचिका
मुख्य गट,प्रधान समूह
गुरुकिल्ली,मास्टर कुंजी
मास्टर लायब्ररी टेप,प्रधान लाइब्रेरी टेप
मास्टर प्रोसेसर,प्रधान प्रक्रमक
मास्टर प्रोग्राम,प्रधान प्रोग्राम
मास्टर स्टेशन,प्रधान केंद्र
मास्टर टेप,"1.प्रधान टेप, 2.मास्टर टेप"
मास्टर टर्मिनल,"1.प्रधान अंतक, 2.प्रधान टर्मिनल"
मास्टर/स्लेव्ह डिव्हाइस,प्रधान अधीन युक्ति
मास्टर / गुलाम प्रणाली,प्रधान अधीन तंत्र
जुळवा,"1.मेल, 2.मिलान, 3.मिलना"
जुळणारे,मिलान
गणितीय प्रोग्रामिंग,गणितीय प्रोग्रामन
गणितीय अनुकरण,गणितीय अनुकार
मॅट्रिक्स,"1.मैट्रिक्स, 2.आव्यूह"
मॅट्रिक्स प्रिंटर,"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
मॅट्रिक्स स्विच,मैट्रिक्स स्विच
मॅट्रिक्स सारणी,आव्यूह सारणी
मॅक्सी संगणक,मैक्सी कंप्यूटर
कमाल संगणक,मैक्सी कंप्यूटर
जास्तीत जास्त घटक,उच्चिष्ट अवयव
कमाल मुदत (मानक बेरीज टर्म),योगपद
मॅक्सवेल डिमन,मैक्सवेल डैमन
मीन,"1.मध्यमान, 2.माध्य"
म्हणजे दुरुस्तीची वेळ,माध्य सुधार काल
अयशस्वी दरम्यानचा वेळ (MTBF),अंतर्विफलता माध्य काल
अयशस्वी दरम्यानचा वेळ (MTBF),विफलता मध्य माध्यकाल (एम टी बी एफ)
म्हणजे अपयशाची वेळ,विफलता का माध्य काल
दुरुस्तीसाठी वेळ,मरम्मत माध्य काल
दुरुस्तीची वेळ (MTTR),सुधार माध्यकाल (एम टी टी आर)
मध्यम प्रमाणात एकत्रीकरण (MSI),मध्यम स्केल एकीकरण (एम एस आई)
मध्यम प्रमाणात एकत्रीकरण (MSI),मध्यम समाकलन (एम एस आई)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,माध्य पद भंडारण युक्ति
मेगाबिट प्रति सेकंद (MB Ps),मेगा बिट प्रति सेकंड (एम बी पी एस)
सदस्य ऑब्जेक्ट,अवयव वस्तु
सदस्य रेकॉर्ड,अवयव अभिलेख
स्मृती,"1.स्मृति, 2.मेमोरी"
मेमरी अॅरे,"1.स्मृति सरणी, 2.मेमोरी व्यूह"
मेमरी बँक,"1.स्मृति कोष, 2.मेमोरी बैंक"
मेमरी बफर रजिस्टर,"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
मेमरी बस,"1.स्मृति बस,2. मेमोरी बस"
मेमरी कार्ड,स्मृति कार्ड
मेमरी सेल,स्मृति कोष्ठिका
मेमरी कॉम्पॅक्शन,स्मृति संहनन
मेमरी कोर,"1.स्मृति कोर, 2.मेमोरी कोर"
स्मृती चक्र,स्मृति चक्र
मेमरी डेटा रजिस्टर,"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
मेमरी डंप,"1.स्मृति निपात ,2.मेमोरी डंप"
मेमरी एक्सचेंज,"1.स्मृति विनिमय, 2.मेमोरी विनिमय"
मेमरी पदानुक्रम,"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
मेमरी सूचना,स्मृति अनुदेश
मेमरी व्यवस्थापन,"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
मेमरी नकाशा,"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
मेमरी मॅप केलेले I/O,"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
मेमरी मॉडेल,"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
मेमरी मॉड्यूल,"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
मेमरी पॉइंटर रजिस्टर,"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
स्मृती शक्ती,स्मृति शक्ति
मेमरी संरक्षण,स्मृति संरक्षण
मेमरी संदर्भ सूचना,"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
मेमरी निवासी कार्यक्रम,"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
मेमरी युनिट,"1.स्मृति इकाई, 2.मेमोरी इकाई"
मेनू,मेनू
मेनू बार,मेनू बार
मेनू ड्राइव्ह,मेनू चालित
मेनू निवड,मेनू चयन
मेनू-चालित कार्यक्रम,मेन-चालित प्रोग्राम
विलीन,"1.अंतरनिहित, 2.विलय"
एक्सचेंज क्रमवारी विलीन करा,विलय विनिमय छंटाई
क्रमवारी विलीन करा,"1.छंटाई संविलय ,2. प्रसूची वरण"
विलीन करणे,"1.विलय, 2.संविलय"
जाळी नेटवर्क,जालाक्षि जालक्रम
मेसेजिंग,संदेशन
संदेश,संदेश
संदेश प्रमाणीकरण,संदेश अभिप्रमाणन
संदेश बॉक्स,संदेश कोष्ठ
संदेश सर्किट,संदेश परिपथ
संदेश स्वरूप,संदेश आरूप
संदेश शीर्षलेख,संदेश प्रवेशिका
संदेश मोड,संदेश विधा
संदेश जात आहे,संदेश प्रेषण
संदेश मतदान,"1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
संदेश रांग,संदेश पंक्ति
संदेश स्विच,संदेश स्विच
संदेश मजकूर,संदेश पाठ
संदेश हस्तांतरण एजंट,संदेश अंतरण अभिकर्मक
मेटा असेंबलर,अधि कोडांतरक
मेटा वर्ग,मेटावर्ग
मेटा संकलन,"1.अधि संकलन, 2.अधि अनुभाषण"
मेटा कंपाइलर,"1.अधि अनुभाषक, 2.अधि संकलक"
मेटा भाषा,अधिभाषा
मेटा नेटवर्क,"1.मेटा जालक्रम, 2.मेटा नेटवर्क"
मेटा सिस्टम,अधितंत्र
पद्धत,विधि
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
सूक्ष्म,सूक्ष्म
सूक्ष्म कोड,"1.सूक्ष्म कूट,2.सूक्ष्म कोड"
सूक्ष्म संगणक,सूक्ष्म कंप्यूटर
सूक्ष्म नियंत्रक,माइक्रो नियंत्रक
सूक्ष्म सायकल,माइक्रो चक्र
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
सूक्ष्म इलेक्ट्रॉनिक्स,माइक्रो इलेक्ट्रॉनिकी
सूक्ष्म सूक्ष्म प्राधिकरण,माइक्रो लघुरुपण
सूक्ष्म ऑर्डर,सूक्ष्म क्रम
मायक्रो/मेनफ्रेम लिंक,"1.माइक्रो, 2.मेनफ्रेम लिंक"
मायक्रोचिप,माइक्रो चिप
मायक्रोकोबोल,माइक्रो कोबोल
मायक्रोकोड,सूक्ष्म कोड
मायक्रोफिचे,"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
मायक्रोफ्लॉपी,माइक्रो फ्लापी
मायक्रोफॉर्म रीडर,माइक्रोफॉर्म पठन यंत्र
मायक्रोफ्रेम,माइक्रो फ्रेम
मायक्रोग्राफिक्स,माइक्रोग्राफिक्स
मायक्रोफोन,माइक्रोफोन
मायक्रोफोटोग्राफ,माइक्रोफोटोग्राफ
मायक्रोप्रोसेसिंग युनिट,"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
मायक्रोप्रोसेसर,माइक्रोप्रोसेसर
मायक्रोप्रोसेसर चिप,माइक्रोप्रोसेसर चिप
मायक्रोप्रोसेसर कंपाइलर,माइक्रोप्रोसेसर अनुभाषक
मायक्रोप्रोसेसर युनिट (MPU),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
मायक्रोप्रोग्राम,"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
सूक्ष्म अनुक्रम,माइक्रो अनुक्रम
मायक्रोसॉफ्ट,माइक्रोसॉफ्ट
मायक्रोसॉफ्ट विंडोज,माइक्रोसाफ्ट विंडोज
मायक्रोवेव्ह,सूक्ष्म तरंग
मायक्रोवेव्ह लिंक,सूक्ष्म तरंग कड़ई
मायक्रोवेव्ह प्रसार,सूक्ष्म तरंग संचरण
मध्यम व्यवस्थापन,मध्य प्रबंधन
मिडलवेअर,"1.मध्यवेयर,2. मिडल वेयर"
मिडीकॉम्प्युटर,मिडी कंप्यूटर
मध्यबिंदू,मध्य बिंदु
मध्यावधी,मध्यपद
स्थलांतर मार्ग,प्रवासन पथ
प्रति सेकंद दशलक्ष सूचना (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
लघुसंगणक,लघु कंप्यूटर
मिनीडिस्केट,लघु डिस्केट
किमान कर्नल,"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि"
किमान उत्पादन,अल्पिष्ट गुणनफल
किमान झाड,अल्पिष्ट वृक्ष
minimax (किमान-कमाल) अल्गोरिदम,"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म"
किमान प्रक्रिया,अल्पमहिष्ठ प्रक्रिया
झाडासाठी किमान खर्च,निम्नतम लागत विस्तारिक वृक्ष
किमान विलंब कोडिंग,"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन"
किरकोळ उपकरण,लघु युक्ति
मिंटरिम,"1.गुणाद, 2.गुणद, 3.गुणनयोग पद"
वजा ध्वज,ऋण पताका
वजा ध्वज,ऋण पताका
वजा क्षेत्र,ऋण क्षेत्र
आरसा,दिस्क्प्रतिबिंबित डिस्क
मिरर साइट,"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति"
मिश्र मूलांक नोटेशन,मिश्रित मूलांक अंकन
मिक्सर,मिश्रक
मेमोनिक,स्मरक
मेमोनिक पत्ता,स्मरक पता
नेमोनिक्स,स्मरणोकारी
मोबाईल,"1.मोबाइल, 2.चल"
मोबाइल संगणन,"1.मोबाइल कंप्यूटन, 2.चल अभिकलन"
मॉडेल,"1.मॉडल, 2.निदर्श"
मोडलेस संपादक,विधारहित संपादक
मॉडेलिंग,"1.निदर्शन, 2.मॉडलन"
मोडेम,मॉडेम
मध्यम,"1.साधारण माध्य, 2.सामान्य, 3.मध्यम"
संयत,विमंदन
नियंत्रक,विमंदक
सुधारित सूचना,आपरिवर्तित अनुदेश
सुधारक,आपरिवर्तक
सुधारक बिट,आपरिवर्तक बिट
सुधारित करा,आपरिवर्तन
मॉड्यूलर,मॉड्यूलर
मॉड्यूलरिटी,"1.अनुखंडीयता, 2.प्रतिरूपकता"
मॉड्युलेशन,माड्यूलन
मॉड्यूल,माड्यूल
मॉड्यूल आर्किटेक्चर,अनुखंडीय संरचना
मॉनिटर,मॉनिटर
देखरेख कार्यक्रम,"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश"
मोनोक्रोम डिस्प्ले,एकवर्णी प्रदर्श
मोनोलिथिक इंटिग्रेटेड सर्किट,अखंड एकीकृत परिपथ
मोनोलिथिक तंत्रज्ञान,एकाश्म प्रौद्योगिकी
मोनोस्पेस फॉन्ट,एकल स्थल फॉन्ट
मोनोस्टेबल,एक स्थितिक
मोनोटोरिसिटी,एकदिष्टता
मॉर्फ,"1.आकार, 2.रूप"
मॉर्फीम,रुपिम
मॉर्फिझम,आकारिता
गहाण,"1.गिरवी, 2.बंधक, रेहन"
mosfet (MOSFET),मौसफेट (एम ओ एस एफ ई टी)
सर्वात लक्षणीय बिट,"1.सार्थकतम द्विअंक, 2.सार्थकतम बिट"
मदर बोर्ड,मदर बोर्ड
आई नोंदणी,मदर पंजी
चलचित्रपट,चलचित्र
मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG),चलचित्र विशेषज्ञ समूह (एम पी ई जी)
माउंट,आरोह
उंदीर,"1.मूषक, 2.माउस"
हलवा,"1.चल, 2.विस्थापन"
वर्ण हलवा,चल संप्रतीक
एमएस-डॉस,एम एस-डॉस
