Punjabi,English
ਮੈਮੋਰੀ ਚਿੱਪ,Memory chip
ਮਾਈਕ੍ਰੋ ਸਰਕਟ,Memory circuit
ਮੈਮੋਰੀ ਚੱਕਰ,Memory cycle
ਮੈਮੋਰੀ ਚੱਕਰ,Memory cycle time
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,Memory map
ਮੈਮੋਰੀ ਮੈਪਡ ਇਨਪੁਟ/ਆਊਟਪੁੱਟ,Memory mapped I/o
ਮੈਮੋਰੀ ਰੀਡਿੰਗ,MEMR (memory read)
ਮੈਮੋਰੀ ਲਿਖਣਾ,MEMW (memory writer)
"ਮੇਨੂ, ਕੈਟਾਲਾਗ",Menu
ਧੁਰੀ ਜਹਾਜ਼,Meridian plane
ਨੈੱਟ,Mesh
ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ,Mesh analysis
ਜਾਲ ਸਟਰੀਮ,Mash current
ਜਾਲ ਸਮੀਕਰਨ,Mesh equation
ਧਾਤੂ,Metal
ਮੈਟਲ ਬਾਕਸ,Metal can (box)
ਧਾਤ ਫਿਲਮ ਰੋਧਕ,Metal film resistor
ਧਾਤੂਕਰਨ,Metallization
ਮੀਟਰ,Meter
MFTD (ਮਲਟੀਪਲ ਟੋਨ ਡਾਇਲਿੰਗ),MFTD (multifrequency tone dialing)
ਮੋ,Mho
ਐਮ.ਆਈ.ਸੀ (ਮਾਈਕ੍ਰੋਵੇਵ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ),MIC (microwave integrated circuit)
ਮੀਕਾ ਕੈਪਸੀਟਰ,Mica capacitor
MICR,MICR (magnetic ink character recognition)
ਸੂਖਮ ਨਿਸ਼ਾਨ,Micro bending
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,Microcomputer
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,Microcontroller
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,Microelectronics
microfarad,Microfarad
ਮਾਈਕ੍ਰੋਫਿਸ਼,Microfiche
ਮਾਈਕਰੋ ਹਦਾਇਤ,Micro-instruction
ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,Microkernel based operating system
ਸੂਖਮ ਤਰਕ,Micro logic
ਮਾਈਕ੍ਰੋਨ,Micron (10-6)
ਮਾਈਕ੍ਰੋਫ਼ੋਨ,Microphone
ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ,Microphonic effect
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ",Microprocessor
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ,Microprocessor code
ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ,Micro program
"ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ",Microprogramming
ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ,Microsecond
ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ,Micro strip antenna
ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,Micro strip transmission line
"ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ",Microwave
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ,Microwave amplifier
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ,Microwave antenna
ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ,Microwave link
ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ,Microwave propagation window
ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ,Microwave tube
ਮੱਧ ਬੈਂਡ ਸੀਮਾ,Mid band range
MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ),MIDI (musical instrument digital interface)
ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ,Miller effect capacitance
ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ,Miller integrator
ਮਿਲਰ ਕਾਲ ਬੇਸ,Miller time base
ਮਿਲਰ ਥਿਊਰਮ,Miller's theorem
ਮਿਲੀਮੀਟਰ,Milliammeter
ਮਿਲੀ ਐਂਪੀਅਰ,Milliampere
ਮਿਲੀ ਹੈਨਰੀ,Millihenry
ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ,Milliman's theorem
ਛੋਟਾ ਕਰਨਾ,Miniaturization
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,Minority carrier
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ,Minority carrier current
ਮਿਨਟਰਮ,Minterm
ਘਟਾਓ,Minuend
ਐਮ.ਪੀ.ਐਸ.,MIPS (million instruction per second)
ਗਲਤ ਅਲਾਈਨਮੈਂਟ,Misalignment
ਖਾਤਮਾ,Mistuning
ਮਿਕਸਰ,Mixer
ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ),MMU (memory management unit)
ਯਾਦਾਸ਼ਤ,Mnemonics
ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ,Mobile electron
ਗਤੀਸ਼ੀਲਤਾ,Mobility
ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ,Modal dispersion
ਮੋਡ,Mode
ਮਾਡਲ,Model
ਮਾਡਮ,Modem
ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ,Modified frequency modulation encoding)
ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ,Modular design
ਸੰਚਾਲਿਤ,Modulated
ਮੋਡੂਲੇਸ਼ਨ,Modulation
ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ,Modulation depth
ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ,Modulation index
ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ,Modulation percentage
ਮੋਡੀਊਲ,Module
ਮਾਡਿਊਲਸ n ਗੁਣਕ,Modulo-N counter
ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ,Modulus of counter
ਅਣੂ,Molecule
ਭਾਵਨਾ,Momentum
ਮਾਨੀਟਰ,Monitor
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ,Monochrome
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ,Monochrome display
ਮੋਨੋਲਿਥਿਕ (IC),Monolithic IC
ਸਿੰਗਲ ਪਲਸ,Monopulse
ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,Monostable multivibrator
ਇਕਸਾਰਤਾ,Monotoxicity
ਮੂਰ ਦਾ ਕਾਨੂੰਨ,Moor's law
ਮੋਰਸ ਕੋਡ,Morse code
mosfet,MOSFET
ਅਰਥਪੂਰਨ ਅੱਖਰ,Most significant character
ਮਦਰ ਬੋਰਡ,Motherboard
ਮੋਟਰ,Motor
ਮੋਟਰ ਕਾਰਵਾਈ,Motor action
ਦੋਸ਼,Mount
ਮਾਊਸ,Mouse
ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ,Moving coil loudspeaker
ਚੱਲ ਰਿਹਾ ਮੀਟਰ,Moving coil meter
ਸੰਪੇਗ,MPEG (motion picture experts group)
ਐਮ.ਪੀ.ਯੂ,MPU (microprocessor unit)
MSD (ਉੱਚਤਮ ਸਕੋਰ),MSD (most significant digit)
ਐਮਐਸ ਵਿੰਡੋਜ਼,MS-windows
ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ),MTBF (mean time between failures)
ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ,Multicavity klystron
ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ,Multiconductor connector
ਮਲਟੀਮੀਡੀਆ,Multimedia
ਮਲਟੀਮੀਟਰ,Multimeter
ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ,Multiple emitter transistor
ਮਲਟੀਟਰੇਸਿੰਗ,Multiple trace
ਯੋਗਤਾ,Multiplicand
ਗੁਣਕ,Multiplier
ਬਹੁ ਸਰੋਤ,Multiprocessing
ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ,Multiprogramming
ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ,Multirange
ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ,Multistage amplifier
ਮਲਟੀਫੰਕਸ਼ਨ,Multitasking
ਚੁੱਪ,Mute
ਆਪਸੀ ਗੁਣ,Mutual characteristics
ਆਪਸੀ ਚਾਲਕਤਾ,Mutual conductance
ਆਪਸੀ ਜੋੜੀ,Mutual coupling
ਆਪਸੀ ਪ੍ਰੇਰਣਾ,Mutual inductance
ਪਰਸਪਰਤਾ,Mutual reactance
ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ,Mylar-PC board
N- ਮਾਮਲਾ,N material
NAMPS,NAMPS (narrow band analog mobile phone services)
ਨੰਦ-ਨੰਦ ਸਰਕਟ,NAND-NAND circuit
"ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )",Nano-second (10-9 sec)
ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ,Napier's rule
ਤੰਗ ਬੈਂਡ,Narrow band
ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ,Narrow band noise
ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ,Narrow band pass filter
ਮੂਲ ਦੁਭਾਸ਼ੀਏ,Native-compiler
ਕੁਦਰਤੀ ਗਣਨਾ,Natural count
ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ,Natural frequency
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,Natural logarithm
ਨੇੜੇ ਕਾਲ,Near call
ਕੰਬਣ ਦੇ ਨੇੜੇ,Near jump
"ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ",Needle velocity
ਮਨਾਹੀ,Negation
ਮਨਾਹੀ ਨੋਟਿਸ,Negation indicator
ਮਨਾਹੀ ਪ੍ਰਤੀਕ,Negation symbol
ਨਕਾਰਾਤਮਕ ਗੇਟ,Negative gate
ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ,Negative AND gate
ਨਕਾਰਾਤਮਕ ਬੰਧਨ,Negative clamper
ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ,Negative clipper
ਨਕਾਰਾਤਮਕ ਕੋਰ,Negative edge
ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,Negative emitter follower
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼,Negative feedback
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,Negative feedback amplifier
ਨਕਾਰਾਤਮਕ ਦਲੀਲ,Negative logic
ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ,Negative OR gate
ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ,Negative polarity
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,Negative resistance
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ,Negative resistance region
ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ,Negative supply
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ,Negative temperature
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ,Negative temperature coefficient
ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ,Negative transmission
ਨਕਾਰਾਤਮਕ ਰੁੱਖ,Negative tree
ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ,Negative tunnel diode
ਨਕਾਰਾਤਮਕ ਝੂਠ,Negative-false
ਨਕਾਰਾਤਮਕ ਸੱਚ,Negative-true
ਮਾਮੂਲੀ,Negligible
nematic ਤਰਲ ਕ੍ਰਿਸਟਲ,Nematic liquid crystal
ਨਕਾਰਾਤਮਕ ਮੋਡ,Nemative mode
ਨਿਓਨ ਲੈਂਪ,Neon lamp
napper,Neper
ਨੇਸਟਡ ਸ਼ਾਖਾ,Nested branching
ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ,Nested task flag
ਆਲ੍ਹਣਾ,Nesting
ਪੂਰਨ ਅਸ਼ੁੱਧਤਾ ਇਕਾਗਰਤਾ,Net impurity concentration
ਸ਼ੁੱਧ ਸੂਚੀ,Net list
"ਨੈੱਟਵਰਕ, ਨੈੱਟਵਰਕ",Network
ਨੈੱਟਵਰਕ ਡਰਾਈਵ,Network drive
ਨੈੱਟਵਰਕ ਆਪਰੇਟਰ,Network driver
ਨੈੱਟਵਰਕ ਮਾਡਲ,Network model
ਨੈੱਟਵਰਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,Network operating system
ਨੈੱਟਵਰਕ ਸਰਵਰ,Network server
ਨੈੱਟਵਰਕ ਬਣਤਰ,Network structure
ਨੈੱਟਵਰਕ ਥਿਊਰੀ,Network theory
ਨੈੱਟਵਰਕ ਟੌਪੋਗ੍ਰਾਫੀ,Network topology
ਮੂਡੀ,Neutral
ਨਿਰਪੱਖ ਲਾਈਨ,Neutral line
ਉਦਾਸ ਜ਼ੋਨ,Neutral region
ਨਿਰਪੱਖਤਾ ਸਰਕਟ,Neutralising circuit
ਨਿਰਪੱਖਕਰਨ,Neutralization
ਨਿਊਟ੍ਰੋਨ,Neutron
ਅਗਲੀ ਪੀੜ੍ਹੀ ਦਾ CPU,New generation CP
ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ,New line character
ਨਿਊਜ਼ੀਲੈਂਡ ਵਾਇਰਸ,New-Zealand virus
ਅਗਲੇ ਪੜਾਅ,Next state
ਅਗਲੇ ਪੜਾਅ ਦੇ ਸਮੀਕਰਨ,Next state equation
ਅਗਲੇ ਪੜਾਅ ਦੀ ਸਾਰਣੀ,Next state table
ਨਿਬਲ,Nibble
ਨਿਬਲ ਮੈਮੋਰੀ ਚਿੱਪ,Nibble memory chip
ਨਿਬਲ ਮਲਟੀਪਲੈਕਸਰ,Nibble multiplexer
ਨਿਕੋਲਸ ਚਾਰਟ,Nicholas chart
ਰਾਤ ਦਾ ਪ੍ਰਭਾਵ,Night effect
ਨੌ ਮਾਰਗ ਟੇਪ,Nine track tape
ਨੌ ਦਾ ਪੂਰਕ,Nine's complement
en moss,NMOS
en moss ਉਲਟਾ,NMOS inverter
ਸਮੂਹਿਕ ਪ੍ਰਕਿਰਿਆ ਵਿੱਚ,NMOS process
en moss ਬਣਤਰ,NMOS structure
ਐਨ ਮੋਸ ਟਰਾਂਜ਼ਿਸਟਰ,NMOS transistor
ਜ਼ੀਰੋ ਲੋਡ ਮੌਜੂਦਾ,No load current
ਕੱਟੀ ਹੋਈ ਕੇਬਲ,No twist cable
nodular,Nodal
"ਨੋਡ, ਨੋਡ",Node
ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ,Node minimization
ਰੌਲਾ,Noise
ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ,Noise avalanche
ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,Noise band-width
ਰੌਲਾ ਫਟਣਾ,Noise burst
ਸ਼ੋਰ ਰੱਦ ਕਰਨ ਵਾਲਾ ਮਾਈਕ੍ਰੋਫ਼ੋਨ,Noise cancelling microphone
ਸ਼ੋਰ ਗੁਣਕ,Noise factor
ਸ਼ੋਰ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,Noise feedback amplifier
ਰਾਵੰਕ,Noise figure
ਰੌਲਾ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੁੰਦਾ,Noise immunity
ਰੌਲਾ-ਰੱਪਾ,Noise impulse
ਸ਼ੋਰ ਸੀਮਾ ਕਰਨ ਵਾਲਾ,Noise limiter
ਸ਼ੋਰ ਮਾਰਜਿਨ,Noise margin
ਸ਼ੋਰ ਮਾਪ,Noise measurement
ਰੌਲਾ ਵੰਡ,Noise partition
ਸ਼ੋਰ ਦੀ ਮਾਤਰਾ,Noise quantization
"ਰੌਲਾ ਘਟਾਉਣਾ, ਰੌਲਾ ਘਟਾਉਣਾ",Noise reduction
ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,Noise resistance
ਰੌਲੇ ਦੀ ਨੁਮਾਇੰਦਗੀ,Noise shaping
ਸ਼ੋਰ ਸਪਾਈਕ,Noise spike
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,Noise temperature
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ,Noisy floppy disk drive
ਨਾਮਾਤਰ ਰੁਕਾਵਟ,Nominal impedance
ਫੋਕਲ ਮੁੱਲ,Nominal value
ਗੈਰ-ਲੀਨੀਅਰ ਵਿਗਾੜ,Nonlinear distortion
ਅਟੱਲ,Non radiating
ਬੇਲੋੜੀ,Non resonance
ਗੈਰ-ਰਜ਼ੋਨੈਂਟ ਐਂਟੀਨਾ,Non resonant antenna
ਗੈਰ-ਮੁਆਵਜ਼ਾ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,Non-compensated Op-amp
ਗੈਰ-ਪੂਰਕ,Non-complementary
ਡਾਇਲੈਕਟ੍ਰਿਕ,Non-conductor
ਜੁੜਿਆ ਡਾਟਾ ਬਣਤਰ,Non-contiguous data structure
ਹਮਲਾਵਰ ਦੌੜ,Non-critical race
ਡਾਇਵਰਸ਼ਨ ਮੋਡ,Non-degenerate mode
ਅਵਿਨਾਸ਼ੀ ਪੜ੍ਹਨਾ,Non-destructive readont
dosless ਭਾਗ ਸੁਨੇਹਾ,Non-DOS partition message
ਗਲਤ ਬਿਆਨ,Non-executable statement
ਮਾੜੀ ਕਾਰਗੁਜ਼ਾਰੀ,Non-ideal performance
assanghat mutrak,Non-impact printer
ਗੈਰ-ਇੰਡਕਸ਼ਨ ਕੁੰਡਲੀ,Non-inductive winding
ਗੈਰ-ਵਾਪਸੀ ਐਂਪਲੀਫਾਇਰ,Non-inverting amplifier
ਉਲਟ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ,Non-inverting averaging amplifier
ਉਲਟ ਬਫਰ,Non-inverting buffer
ਉਲਟ ਤੁਲਨਾਕਰਤਾ,Non-invertingcomparator
ਉਲਟ ਸੰਰਚਨਾ,Non-inverting configuration
ਉਲਟ ਕੰਪਾਈਲਰ ਐਂਪਲੀਫਾਇਰ,Non-inverting summing amplifier
ਉਲਟ ਵੋਲਟੇਜ,Non-inverting voltage
ਗੈਰ-ਲੀਨੀਅਰ,Non-linear
ਗੈਰ-ਲੀਨੀਅਰ ਕੈਪਸੀਟਰ,Nonlinear capacitance
ਗੈਰ-ਲੀਨੀਅਰ ਸਰਕਟ ਵਿਸ਼ਲੇਸ਼ਣ,Non-linear circuit analysis
ਗੈਰ-ਲੀਨੀਅਰ ਕੰਪੋਨੈਂਟ,Nonlinear component
ਗੈਰ-ਲੀਨੀਅਰ ਲੋਡ ਲਾਈਨ,Non-linear load line
ਗੈਰ-ਲੀਨੀਅਰ ਮੋਡੂਲੇਸ਼ਨ,Non-linear modulation
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰਤੀਰੋਧ,Non-linear resistance
ਗੈਰ-ਲੀਨੀਅਰ ਸਿਸਟਮ,Non-linear system
ਗੈਰ-ਰੇਖਿਕਤਾ,Non-linearity
ਗੈਰ-ਰੇਖਿਕਤਾ ਗਲਤੀ,Non-linearity error
ਸਧਾਰਣ ਬਾਰੰਬਾਰਤਾ,Normalized frequency
ਗੈਰ-ਆਵਰਤੀ,Non-periodic
ਗੈਰ-ਜਵਾਬਦੇਹ ਭਾਸ਼ਾ,Non-procedural language
ਦੁਹਰਾਓ ਸਿਸਟਮ,Non-recursive system
ਸਿਸਟਮ ਰਹਿਤ ਡਿਸਕ,Non-system disk
ਸੀਰੀਅਲ ਕੋਡ,Non-systematic code
ਗੈਰ-ਸਤਹ,Non-trivial
ਗੈਰ-ਅਸਥਿਰ ਸਟੋਰੇਜ਼,Non-volatile storage
ਨੌਰ,NOR
knorr ਫੰਕਸ਼ਨ,NOR function
ਨਾ ਹੀ ਗੇਟ,NOR gate
knorr latch,NOR latch
ਨੌਰ ਓਪਰੇਸ਼ਨ,NOR operation
ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ,Normal density function
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,Normal process
ਆਮ ਨਮੂਨਾ,Normal sampling
ਸਧਾਰਣ ਪ੍ਰਵੇਸ਼,Normalized admittance
ਆਮ ਤੌਰ &#39;ਤੇ ਬੰਦ mosfet,Normally off MOSFET
ਨਾ-ਨਾ ਹੀ ਨੈੱਟਵਰਕ,NOR-NOR network
ਨੌਰਟਨ ਮਾਡਲਸ,Norton model
ਉੱਤਰੀ ਚੁੰਬਕੀ ਧਰੁਵ,North magnetic pole
ਨੌਰਟਨ ਪ੍ਰਾ.,Norton a.c.
ਨੌਰਟਨ ਐਂਪਲੀਫਾਇਰ,Norton amplifier
ਨੌਰਟਨ ਸਰਕਟ,Norton circuit
ਨੌਰਟਨ ਡੀ.ਡੀ.,Norton d.c.
ਨੌਰਟਨ ਬਰਾਬਰ ਸਰਕਟ,Norton equivalent circuit
ਨੌਰਟਨ ਉਲਟ ਅਤੇ ਉਲਟ,Norton inverting and non-inverting
ਨੌਰਟਨ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,Norton Op-amp
ਨੌਰਟਨ ਸਹੂਲਤ,Norton utility
ਨਹੀਂ,NOT
ਫੰਕਸ਼ਨ ਨਹੀਂ,NOT function
ਗੇਟ ਨਹੀਂ,NOT gate
ਓਪਰੇਸ਼ਨ ਨਹੀਂ,NOT operation
ਨੋਟੇਸ਼ਨ ਵਿਧੀ,Notation
ਝਰੀ antenna,Notch antenna
ਝਰੀ ਫਿਲਟਰ,Notch filter
npn ਟਰਾਂਜ਼ਿਸਟਰ,NPN transistor
NTSC ਇੰਟਰਫੇਸ,NTSC interface
n-ਕਿਸਮ ਦੀਆਂ ਅਸ਼ੁੱਧੀਆਂ,N-type impurity
n-ਕਿਸਮ ਦਾ ਮਾਮਲਾ,N-type material
ਨਿਊਕਲੀਅਸ,Nucleus
ਜ਼ੀਰੋ,Null
ਖਾਲੀ ਦਾ ਚੱਕਰ,Null cycle
ਜ਼ੀਰੋ ਆਫਸੈੱਟ ਵੋਲਟੇਜ,Null offset voltage
ਖਾਲੀ ਸਥਾਨ ਸੂਚਕ,Null pointer
ਨੰਬਰ ਅਧਾਰ,Number base
ਸੰਖਿਆ ਅਧਾਰਤ ਪਰਿਵਰਤਨ,Number base conversion
ਪੁਆਇੰਟ ਨੁਕਸਾਨ,Number damage
ਨੰਬਰ ਲੂਪ ਕੁੰਜੀ,Number lock key
ਨੰਬਰ ਸਿਸਟਮ,Number system
ਸੰਖਿਆਤਮਕ ਸਹਿ-ਪ੍ਰੋਸੈਸਰ,Numeric coprocessor
ਸੰਖਿਆਤਮਕ ਕੁੰਜੀ ਪੈਡ,Numeric keypad
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ,Numerical aperture
ਸੰਖਿਆਤਮਕ ਦੂਰੀ,Numerical distance
nuvicon,Nuwvicon
nyquist,Nyquist
nyquist ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,Nyquist bandwidth
nyquist ਮਾਪਦੰਡ,Nyquist criterian
nyquist ਅੰਤਰਾਲ,Nyquist interval
nyquist ਪਲਸ,Nyquist pulse
nyquist ਦਰ,Nyquist rate
nyquist ਟਿਕਾਊਤਾ ਮਾਪਦੰਡ,Nyquist stability criterion
nyquist ਥਿਊਰਮ,Nyquist theorem
ਉਦੇਸ਼ ਮੋਡੀਊਲ,Object module
ਉਦੇਸ਼ ਪ੍ਰੋਗਰਾਮ,Object program
ਉਦੇਸ਼ ਲੈਨਜ,Objective lens
ਆਬਜੈਕਟ ਓਰੀਐਂਟਡ ਪ੍ਰੋਗਰਾਮਿੰਗ,Object-oriented programming
ਅਸ਼ਟੈਵ,Octal
ਅੱਠਵਾਂ ਬੱਸ ਰਿਸੀਵਰ-ਰਵਾਨਾ ਕੀਤਾ ਗਿਆ,Octal bus transceiver
ਅਸ਼ਟ ਸੰਖਿਆ ਪ੍ਰਣਾਲੀ,Octal number system
ਅਸ਼ਟੈਵ,Octave
ਅਜੀਬ ਫੰਕਸ਼ਨ,Odd function
"ਅਜੀਬ ਸਮਾਨਤਾ, ਅਜੀਬ ਸਮਾਨਤਾ",Odd parity
"ਓਡੋਮੀਟਰ, ਪੈਥੋਮੀਟਰ",Odometer
ਔਫ ਲਾਈਨ,Off line
ਗੈਰ-ਮੌਖਿਕ ਜਵਾਬ,Off-axis response
"ਅਸੰਗਤਤਾ, ਆਫਸੈੱਟ",Offset
ਆਫਸੈੱਟ ਕੋਣ,Offset angle
ਆਫਸੈੱਟ ਸਟਰੀਮ,Offset current
ਔਫਸੈੱਟ ਗਲਤੀ,Offset error
ਔਫਸੈੱਟ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,Offset trimming
ਆਫਸੈੱਟ ਵੋਲਟੇਜ,Offset voltage
ਓਮ,Ohm
ਓਮਿਕ ਸੰਪਰਕ,Ohmic contact
ਓਮਿਕ ਖੇਤਰ,Ohmic region
"ohmmeter, ohmmeter",Ohmmeter
ਓਹਮ ਦਾ ਕਾਨੂੰਨ,Ohm's law
ohms ਪ੍ਰਤੀ ਵੋਲਟ,Ohm's per volt
ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ,Oil circuit breaker
ਸਰਵ-ਦਿਸ਼ਾਵੀ,Omni directional
ਸਰਵ ਵਿਆਪਕਤਾ,Omni mode
ਓ.ਐੱਮ.ਆਰ (ਆਪਟੀਕਲ ਕਵਰ ਰੀਡਿੰਗ),OMR (optical masked reading)
"ਵਿਰੋਧ &#39;ਤੇ, ਪ੍ਰਤੀਰੋਧ &#39;ਤੇ",ON resistance
ਰਾਜ &#39;ਤੇ,ON state
ਚਿੱਪ ਇੰਪਲੀਸਿਟ ਡੀਕੋਡਰ,On-chip decoding
ਇੱਕ ਸ਼ਟ ਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,One shot (monostable multivibrator)
ਇੱਕ-ਪਾਸ ਅਸੈਂਬਲਰ,One-ass assembler
ਮੌਜੂਦਾ ਵਿਰੋਧ,One's complement
ਇੱਕ ਯਾਤਰੀ ਰਜਿਸਟਰ,One-way register control
ਔਨਲਾਈਨ ਸਿਸਟਮ,On-line system
"ਔਨ-ਆਫ ਕੰਟਰੋਲਰ, ਔਨ-ਆਫ ਕੰਟਰੋਲਰ",ON-OFF controller
ਚਾਲੂ-ਬੰਦ ਕੀਇੰਗ,ON-OFF keying
