Gujarati,Odiya
Leષધ-કાનૂની,ମେଡିକୋ-ଆଇନଗତ |
માધ્યમ,ମଧ୍ୟମ
ક camera મેરા -સભા,କ୍ୟାମେରାରେ ସାକ୍ଷାତ |
સભ્ય,ସଦସ୍ୟ
યાદી,ମେମୋ
સ્મારક,ସ୍ମାରକ
માનસિક ક્ષમતા,ମାନସିକ ଦକ୍ଷତା |
વીનાશ,ମେନୁ
સુધારણા,ମିଶ୍ରଣ
ગુણવત્તા,ଯୋଗ୍ୟତା
પાત્રતા,ମେରିଟ୍ ତାଲିକା
પ્રશંસાપત્ર,ସମ୍ମାନ
યોગ્ય,ଯୋଗ୍ୟତା
ગુણવત્તા શિષ્યવૃત્તિ,ମାରିଟ୍ ସ୍କଲାରସିପ୍ |
સંદેશ,ବାର୍ତ୍ତା |
પદ્ધતિ,ପଦ୍ଧତି
પદ્ધતિ,ସାମୁଦ୍ରିକ
મહાનગર વિસ્તાર,ମେଟ୍ରୋପଲିଟାନ ଅଞ୍ଚଳ |
મધ્યમ આવક જૂથ,ମଧ୍ୟମ ଆୟ ଗୋଷ୍ଠୀ |
વચલી વ્યક્તિ,ମଧ୍ୟମ
માવીવિફરી,ମିଡୱିରା |
સ્થળાંતર કરનાર,ପ୍ରବାସୀ
માઈલય,ମୁଏଜ୍
આતંકવાદ,ସହଭାଗୀ
સહસ્ત્રાબ્દી,ସହସ୍ର ଲକ୍ଷ
લઘુ,କ୍ଷୁଦ୍ରତା |
ન્યૂનતમ,ସର୍ବନିମ୍ନ
ખાણકામ,ଖଣି
મંત્રી,ମନ୍ତ୍ରୀ
મંત્રાલય,ମନ୍ତ୍ରଣାଳୟ
ગૌણ,ନାବାଳକ
લઘુમતી,ସଂଖ୍ୟାଲଘୁ
નાના કામો,ଛୋଟ କଥାଗୁଡ଼ିକ |
પ્રકાર,ମିନିଟ୍ |
અસંદિગિત,ଭୁଲ ତଥ୍ୟ
ગેરવર્તન,ଅସଦାଚରଣ
ન્યાયની કસુવાવડ,ନ୍ୟାୟର ଗର୍ଭପାତ |
પરચુરણ,ବିବିଧ
દુ misખ,ବଦମାସି
ખોટી વર્ગીકરણ,ଭୁଲ ତଥ୍ୟ
ગેરવર્તન,ଦୁଷ୍କର୍ମ
ગેરમાર્ગે દોરવું,ବିଭ୍ରାନ୍ତ
ગેરવહીવટ,ଭୁଲ ପରିଚାଳନା
ખોટી રજૂઆત,ଭୁଲ ଉପସ୍ଥାପନା |
તથ્યોની ગેરસમજ,ତଥ୍ୟର ଭୁଲ ତଥ୍ୟ |
ગેરસમજ,ଭୁଲ ବୁ standing ାମଣା
દુરુપયોગ,ଅପବ୍ୟବହାର |
મિશ્ર અર્થતંત્ર,ମିଶ୍ରିତ ଅର୍ଥନୀତି
ટોળું,ଯାଦଦେଶ
ફરડ,ମୋବାଇଲ୍ |
ગતિશીલતા,ଗତିଶୀଳତା |
પદ્ધતિ,ମୋଡ୍
નમૂનો,ମଡେଲ୍
મધ્યસ્થી,ମୋଡରେଟର୍
ફેરફાર,ପରିବର୍ତ୍ତନ
મોડસ ઓપરેન્ડી,ମୋଡସ୍ ଅପରେଣ୍ଡି |
નાણાકીય અનુદાન,ମୁଦ୍ରା ଅନୁଦାନ
ચલણ,ଟଙ୍କା
મોનીટર,ମନିଟର
એકપૂફી,ମୋରନୋଗାମି |
પ્રણય,ମୋନୋଗ୍ରାମ୍ |
ઈજારો,ଏକଚାଟିଆ
એકવિધતા,ମନୋଣ୍ଟି |
માસિક પ્રવાસ ડાયરી,ମାସିକ ଭ୍ରମଣ ଡାଏରୀ |
મહિનો,ମାସରୁ ମାସ
નૈતિક,ନ moral ତିକ
મનોબળ,ମନୋବଳ
નૈતિકતાના અધકચકા,ନ moral ତିକ ସୂକ୍ଷ୍ମତା |
મોકૂફી,ମୁଆଟୋରିୟମ୍ |
મૃત્યુદર,ମୃତ୍ୟୁ
ગીરો,ବନ୍ଧକ
સૌથી ગુપ્ત,ଅଧିକାଂଶ ଗୋପନୀୟ |
માતૃભાષા,ମାତୃଭାଷା
દરખાસ્ત,ଗତି
ગતિ અભ્યાસ,ଗତି ଅଧ୍ୟୟନ |
હેતુ,ପ୍ରେରଣା
પ્રયત્નો,ଉଦ୍ଦେଶ୍ୟ
સૂત્ર,ଉଦ୍ଦେଶ୍ୟ
મુખપત્ર,ମୁହଁ
જંગમ,ଚଳନଶୀଳ |
ખસેડવું,ଘୁଞ୍ଚାନ୍ତୁ |
ગતિવિધિ,ଗତି
બહુવિધ,ବହୁମୂଲ୍ୟ
વિવિધલક્ષી,ବହୁମୁଖୀ ହୁଅ
નગરપાલિકા કર,ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |
સંગ્રહાલય,ସଂଗ୍ରହାଳୟ
એકઠા,ମୁଷ୍ଟର୍ ରୋଲ୍ |
પરિવર્તન,ମୁଟିସନ୍ |
પરિવર્તુઓ,ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |
આપસી સમજૂતી,ପାରସ୍ପରିକ ବୁ understanding ାମଣା |
નામ -કાર્ડ,ନାମ କାର୍ଡ
માદક,ନାର୍କୋଟିକ୍ |
વર્ણન -મૂલ્યાંકન,ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |
વર્ણનકર્તા,ବର୍ଣ୍ଣନାକାରୀ
રાષ્ટ્ર,ଜାତି
રાષ્ટ્રીય,ଜାତୀୟ
રાષ્ટ્રવાદ,ଜାତୀୟତା
રાષ્ટ્રીયતા,ଜାତୀୟତା
રાષ્ટ્રીયકરણ,ଜାତୀୟକରଣ
રાષ્ટ્રીય ભાષા,ଜାତୀୟ ଭାଷା
રાષ્ટ્રીય બચત પ્રમાણપત્ર,ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |
મૂળ,ଦେଶୀ
સ્વાભાવિક,ପ୍ରାକୃତିକ
સ્વચ્છીકરણ,ପ୍ରାକୃତିକରଣ
નૌકાદળ,ନ al ସେନା ଶକ୍ତି
નૌસેના,ନାଭିଗେବଲ୍ |
સંશોધક,ନାଭିଗେସନ୍
નાયસ,ନାୟସ୍
આવશ્યક પગલાં,ଆବଶ୍ୟକ କାର୍ଯ୍ୟ
જરૂરી,ଆବଶ୍ୟକ |
નકારાત્મક,ନକାରାତ୍ମକ
ઉપેક્ષા કરવી,ଅବହେଳା
બેદરકારી,ଅବହେଳା
નગણ્ય,ଅବହେଳିତ
મંત્રણા -પણું,ବୁ negoti ାମଣା
વટાઉ ખત,ବୁ negoti ାମଣା ଯନ୍ତ୍ର
વાટાઘાટ,ବୁ .ାମଣା
વાટાઘાટકાર,ବୁ that ାମଣାକାରୀ
ભત્રીજા,ନିପୁଟିମ୍
જાળ,ଜାଲ୍
ચોખ્ખું રોકાણ,ନିଟ୍ ବିନିଯୋଗ |
તુરંત,ନିରପେକ୍ଷ |
સમાચાર,ସମ୍ବାଦ
સમાચારપત્ર,ସମ୍ବାଦପତ୍ର
અખબાર,ଖବରକାଗଜ
અખબાર વાચક,ସମ୍ବାଦ ପାଠକ
નજીક ના સગા,କିନ୍ନର ପରବର୍ତ୍ତୀ
રાત્રિ ફરજ,ରାତିର କର୍ତ୍ତବ୍ୟ
શૂન્ય અહેવાલ,ନିଲ୍ ରିପୋର୍ଟ
પ્રવેશ કોઈ,କ ad୍ୟକ୍ତି ନାହିଁ |
માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર),କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍)
નામકરણ,ସମ୍ଭ୍ରାନ୍ତ
નામના ખર્ચ,ନାମକରଣ ଖର୍ଚ୍ଚ
નજીવા મૂલ્ય (= ચહેરો મૂલ્ય),ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ)
નિયુક્ત કરવું,ମନୋନୀତ କରନ୍ତୁ |
નામનિર્દિષ્ટ,ନାମ
નામનિર્દિષ્ટ,ନାମାଙ୍କନ
વતની,ଅଣ-ବୟସ
અનુચિત,ଅଣ-ଯୋଗଦାନକାରୀ |
અનિવાર્ય નથી,ଅଣ-ଜରୁରୀ |
બિન-રાજપત્રિત,ଅଣ-ଗେଜିଟେଡ୍ |
બિન-વ્યાજ,ଅଣ-ସୁଧ ନଥିବା |
બિન-અદાલતી,ଅଣ-ନ୍ୟାୟିକ |
બિન-મંત્રાલયને લગતું,ଅଣ-ମନ୍ତ୍ରୀ
બિન-વટાવી ન શકાય એવું,ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |
બિન-સરકારી,ଅଣ-ଅଧିକାରୀ |
ચુકવણી બિન-ચુકવણી,ଅଣ ଦେୟ
ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર,ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |
તકરાર કરનાર ભથ્થું,ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |
બિન-પુનરાવર્તિત ખર્ચ,ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |
બિન-રિફંડપાત્ર,ଫେରସ୍ତ ହୋଇନଥିବା
બિન-વૈધાનિક,ଅଣ-ନିୟମ
કરવેરાની આવક,ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |
તકનીકી જગ્યા,ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |
બિન-પરાગારૂપ,ଅଣ-ପାରମ୍ପାରିକ |
અમૌખિક વાર્તાલાપ,ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |
વાંધા પ્રમાણપત્ર,କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |
"કોઈ નફો, કોઈ ખોટ નથી","କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |"
ધોરણ,ଆଦର୍ଶ
સામાન્ય,ସାଧାରଣ
ધુમ્રપાન નિષેધ,ଧୂମପାନ ନକରିବା
નોંધનીય,ଉଲ୍ଲେଖନୀୟ |
લાગુ નથી (એન.એ.),ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.)
ઉપલબ્ધ નથી (એન.એ.),ଉପଲବ୍ଧ ନାହିଁ (n.a.)
નૉૅધ,ଧ୍ୟାନ ଦିଅନ୍ତୁ
જાણ,ନୋଟିସ୍
ધ્યાનપાત્ર,ଆଖିଦୃଶିଆ |
સૂચના,ବିଜ୍ଞପ୍ତି
નિર્દિષ્ટ ક્ષેત્ર,ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର
નોંધ અને મુસદ્દા,ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |
કાલ્પનિક પગાર,Notalt ଦେୟ
વાટાઘાટો નથી,ବୁ negoti ାମଣା ନୁହେଁ
વાટાઘાટો કરી શકાય તેવા સાધન નથી,ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |
બીજક,ନ୍ୟୁକ୍ଲିୟସ୍
નિરર્થક,ନଲ୍
રદબાતલ,ନଲ୍ ଏବଂ ଶୂନ୍ୟ |
નંબર,ସଂଖ୍ୟା
ક્રમાંક,ସଂଖ୍ୟା
સંખ્યા,ସଂଖ୍ୟା
શપથ,ଶପଥ
નિષ્ઠા,ସହାନୁସାର ଶପଥ କର |
પદના શપથ,ଅଫିସରେ ଶପଥ
આજ્edાપાલન,ଆଜ୍ଞା
નિખાલસ,Obituary
ઉદ્દેશ,ବସ୍ତୁ
વાંધો,ଆପତ୍ତି
ઉદ્દેશ,ଉଦ୍ଦେଶ୍ୟ
પદાર્થો અને કારણો,ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |
ફરજિયાત,ବାଧ୍ୟତାମୂଳକ
અશ્લીલ,ଅଶ୍ଳୀଳ
અશ્રદ્ધાળુ હાવભાવ,ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |
નિરીક્ષક,ପର୍ଯ୍ୟବେକ୍ଷକ
અપ્રચલિત,ପୁରୁଣା
અવરોધ,ବାଧା
સ્પષ્ટ,ସ୍ପଷ୍ଟ
પ્રાસંગિક,ବେଳେବେଳେ
ભોગવટો,ସ୍ଥାନ
કબજેદાર,ଦଖଲକାରୀ
વ્યવસાય,ବୃତ୍ତି
વસવાટ કરવો,ଦଖଲ କରନ୍ତୁ |
ઓક્ટ્રોની ફરજ,ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |
બંધ દિવસે,ଛୁଟି ଦିନ
ફરજિયાત,ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ
વાંધાજનક,ଆପତ୍ତିଜନକ |
અર્પણ કરવું,ଅଫର୍
નિમણૂકની ઓફર,ନିଯୁକ୍ତି ପ୍ରଦାନ
કચેરી,କାର୍ଯ୍ୟାଳୟ
નફા,ଲାଭ କାର୍ଯ୍ୟାଳୟ
અધિકારી,ସରକାରୀ
સરકારી પદ,ଅଫିସିଆଲ୍
સત્તાવાર ફરજ,ସରକାରୀ କର୍ତ୍ତବ୍ୟ
સરકારી,ଅଧିକାରୀମାନେ
સત્તાવાર ભાષા,ସରକାରୀ ଭାଷା |
સત્તાવાર રીતે,ଆନୁଷ୍ଠାନିକ ଭାବରେ |
સરકારી અહેવાલ,ସରକାରୀ ରିପୋର୍ଟ
સત્તાવાર પરિશ્રમ,ସରକାରୀ ସଂସ୍କରଣ
કાર્યકારી,ଅଧିକାରୀ
રેકોર્ડ બંધ,ରେକର୍ଡ ବନ୍ଦ
ઠીક છે (ઓ.કે.),ଠିକ ଅଛି (o.k.)
લોકપ્રિય,ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍
હિસાબ અનુદાન,ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |
માંગને લઈને,ଦରକାର ଅନୁସାର
ફરજ પર,କାର୍ଯ୍ୟରତ
એક તરફ,ଗୋଟିଏପାଖିଆ |
રેખા પર,ଲାଇନ୍ରେ
વિશેષજ્ dutyનિર્દિર,ବିଶେଷ କର୍ତ୍ତବ୍ୟ
નોકરીની તાલીમ પર,ଚାକିରି ତାଲିମ ଉପରେ |
જવાબદારી,ଓଲସ୍
ચાલુ દિવસ,ଖୋଲା ଦିନ
ખુલ્લી પદ્ધતિ,ଖୋଲା ସିଷ୍ଟମ୍
ઉદઘાટન,ଖୋଲିବା
પ્રારંભિક સિલક,ସନ୍ତୁଳନ ଖୋଲିବା |
ખુલવાનો સમય,ଖୋଲିବା ଘଣ୍ଟା |
ખુલ્લું શિક્ષણ,ଶିଖିବା
ખુલ્લો પત્ર,ଖୋଲ |
ખુલ્લી યુનિવર્સિટી,ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |
કાર્યરત ખર્ચ,ପରିଚାଳନା ମୂଲ୍ୟ
કામકાજક કર્મચારી,ଅପରେଟିଂ କର୍ମଚାରୀ |
સંચાલન,ଅପରେସନ୍
ક્રિયાશીલ,ଅପରେଟର୍ ଲୋଗ୍ |
મંતવ્ય,ମତ
વિરોધ,ବିରୋଧୀ
વિકલ્પ,ବିକଳ୍ପ
મૌખિક,ମ oral ଖିକ |
હુકમ,କ୍ରମ
ઓર્ડર ચેક,ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |
અનામત હુકમ,ସଂରକ୍ଷଣର କ୍ରମ
વટહુકમ,ଅର୍ଡିନାନ୍ସ
સંગઠન,ସଂଗଠନ |
સંગઠન -ચાર્ટ,ସଂଗଠନ ଚାର୍ଟ |
સંગઠક,ସଂଗଠକ
લક્ષી,Oriensted
મૂળ,ମୂଳ
મૂળ વિભાગ,ମୂଳ ବିଭାଗ
મૂળ વેચાણ ખત,ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ
દેખીતી માલિક,ଓଟେନସେନିବଲ୍ ମାଲିକ |
મહામારીનું એકદમથી ફાટી નીકળવું,ବିସ୍ଫୋରଣ
સરંજામ ભથ્થું,ପୋଷାକ ଭତ୍ତା
વિદાય લેતા સભ્ય,ବହିର୍ଗତ ବ୍ୟକ୍ତି
વિદાય કરતી ફાઈલ,ଯାଉଥିବା ଫାଇଲ
ખર્ચ,ଆଉଟଲେସ୍
બહારનો ભાગ,ଆଉଟଲେଟ୍
રૂપરેખા,ବାହ୍ୟରେଖା
શણગારવું,ଦୃଷ୍ଟିକୋଣ
કોર્ટની બહાર,କୋର୍ଟ ବାହାରେ
જુનું પુરાણું,ପୁରୁଣା
હુકમ બહાર,କ୍ରମରେ
છાપ ની બહાર,ମୁଦ୍ରଣ ବାହାରେ
બદનામી,ଟର୍ନରୁ
વળાંક ફાળવણી,ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |
ચોકી,ଆଉଟପୋଷ୍ଟ |
ઉત્પાદન,ଆଉଟପୁଟ୍
સીધી ખરીદી,ସଠିକ୍ କ୍ରୟ |
આઉટસોર્સ,ଆଉଟସୋର୍ସ
ઉત્કૃષ્ટ,ଉଲ୍ଲେଖନୀୟ
વર્ષ કરતાં વધુ,ବୟସରୁ ଅଧିକ
સમગ્ર,ମୋଟ ଉପରେ
સમગ્ર ખોટ,ସାମଗ୍ରିକ ନିଅଣ୍ଟ |
વધારે પડતું કમાણી,ବିଲିଂ ଉପରେ
વધારે પડતી વસિયતનામું,ଓଭରଚାର୍ଜ
મુદતી,ସମୟସୀମା
વધારે પડતો અંદાજ,ଅତ୍ୟଧିକ ସମୟ
વધુ પડતો ખર્ચ,ଓଭରହେଡ୍ ଚାର୍ଜ |
અતિશય,ଓଭରଲେପ୍ |
અતિ -અગ્રતા અગ્રતા,ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |
અસ્વીકાર કરવો,ଅତ୍ୟଧିକ ନିୟମ
દેખરેખ,ତଦାରଖ
અતિ સમય પગાર,ଓଭରଟାଇମ୍ ପେ
અતિ -મૂલ્યાંકન,ପୂର୍ବାବଲୋକନ
માલિકી,ମାଲିକାନା
પ packageકિંગ,ପ୍ୟାକେଜ୍
પેકેજ સોદો,ପ୍ୟାକେଜ୍ ଡିଲ୍
પેકિંગ અને ચિહ્નિત,ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |
પેકિંગ યાદી,ପ୍ୟାକିଂ ତାଲିକା
સંધિ,ଚୁକ୍ତି
પગાર,ଦେୟ
ભરપાઈ થયેલી મૂડી,ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |
પત્રિકા,ପୁସ୍ତିକା
પેનલ,ପ୍ୟାନେଲ୍ |
કાગળ,କାଗଜ
પેરી,ପାରା
પેરામાઉન્ટ,ପାରାମାଉଣ୍ଟ
પિતૃ,ପିତାମାତା
પેરેંટ,ପିତାମାତା
પિતૃ કચેરી,ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |
શ્રેષ્ઠતા,ସ Pagreecess
પાસુ,ପାର୍ ନିସ୍ୟୁ |
સમાનતા,ଯୁଗ
લોકસભા,ସଂସଦ
ભાગ,ଅଂଶ
ખંડ ફાઇલ,%
આંશિક,ଆଂଶିକ
સહભાગી,ଭାଗ ନେବା
ચોક્કસ,ନିର୍ଦ୍ଦିଷ୍ଟ
વિગત,ବିଶେଷତା
વિભાજન,ବିଭାଜନ
ભાગીદાર,ସାଥୀ
ભાગીદારી -ખત,ସହଭାଗୀତା କାର୍ଯ୍ୟ
આંશિક ચુકવણી,ଆଂଶିକ ଦେୟ
ભાગ સમય,ଆଂଶିକ ସମୟ
પક્ષ,ପାର୍ଟୀ
સમાન મૂલ્ય,ପାର୍ ମୂଲ୍ୟ
પસાર,ପାସ୍ କର |
માર્ગ,ପାସ୍
પાસશ,ପାସୱାର୍ଡ
પેટન્ટ,ପେଟେଣ୍ଟ |
આશ્રયદાતા,ପୃଷ୍ଠପୋଷକ |
ચૂકવું,ଦେୟ
બિલ ચુકવો,ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ
પગાર પ્રમાણપત્ર,ଦେୟ ସେଟିଂ
પગાર -દિવસ,ଦା
ચૂકવનાર,ଦେୟ
ચુકવણીકાર,ଦେୟକାରୀ
ચુકવણી,ଦେୟ
ચૂકતે કરવું,ମୂଲ୍ୟ ଦେବା
પગાર -હુકમ,ଦେୟ କ୍ରମ
પગારપત્રક,ଦେୟ ରୋଲ୍ |
પગાર -ધોરણ,ଦେୟ ସ୍କେଲ
નાણાકીય,ପେକୁନିୟାରି
શિક્ષાપાત્ર,ଦଣ୍ଡ
દંડ,ପେନାଲ୍ କୋଡ୍
શિક્ષાત્મક વ્યાજ,ଦଣ୍ଡିକର ଆଗ୍ରହ
શિક્ષા કરવી,ଦଣ୍ଡ ଦିଅ |
દંડ,ଦଣ୍ଡ
બાકી,ବିଚାରାଧୀନ ଅଛି
કલમ ડાઉન હડતાલ,କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |
પેન્શન,ପେନ୍ସନ୍
પેન્શનપાત્ર,ପେନସନେବଲ୍ |
પેન્શનર,ପେନସୋନର୍ |
પેન્શન યોજના,ପେନ୍ସନ୍ ସ୍କିମ୍ |
વાર્ષિક,ବାର୍ଷିକ
વ્યક્તિ મુજબ,ପ୍ରତିଭାଲର୍
માથાદીઠ (= માથા દીઠ),ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି)
ટકા,ଶତକଡା
બારમાસી,ଚିରସ୍ଥାୟୀ |
અગ્રાધિકાર ખરીદી,ଅଗ୍ରାଧିକାର କ୍ରୟ |
કામગીરી,ପ୍ରଦର୍ଶନ
કામગીરી,କାର୍ଯ୍ୟଦକ୍ଷତା
સમયગાળો,ଅବଧି
સામયિક,ପର୍ଯ୍ୟାୟକ୍ରିକ |
સમીક્ષા હેઠળનો સમયગાળો,ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |
જુબાની,ମିଥ୍ୟା
ખસી,ଭତ୍ତା
કાયમી,ସ୍ଥାୟୀ
દરને દીઠ,ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |
સ્વીકાર્ય,ଅନୁମତିପ୍ରାପ୍ତ
પરવાનગી,ଅନୁମତି
પરમિટ,ଅନୁମତି
મંજૂરી આપવી,ଅନୁମୋଦିତ
શાશ્વત,ଚିରସ୍ଥାୟୀ
શાશ્વતતા,ଚିରସ୍ଥାୟୀତା |
પર્કીઝિટ્સ (= પર્ક્સ),ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା)
અંગત,ବ୍ୟକ୍ତିଗତ
વ્યક્તિગત સંપત્તિ,ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି
અંગત ખત,ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |
વ્યક્તિત્વ,ବ୍ୟକ୍ତିତ୍ୱ
છૂપી વ્યક્તિ,ପର୍ସା ନନ୍ ଗ୍ରାଟା |
કર્મચારી,କର୍ମଚାରୀ
કર્મચારી નીતિ,କର୍ମଚାରୀ ନୀତି
પરિપ્રેક્ષ્ય,ଦୃଷ୍ଟିକୋଣ
સમજાવટ,ମନାଇବା
પ્રસંગોચિત,ପ୍ରଯୁଜ୍ୟ
વાંધો ઉઠાવવો,ପର୍ସାଲ୍
દાદ,ନିବେଦନ
અરજદાર,ପେଟିସୋନର୍
તબક્કો,ପର୍ଯ୍ୟାୟ
ફોટોગ્રાફ,ଫଟୋଗ୍ରାଫ୍
ફોટોસ્ટેટ,ଫଟୋଷ୍ଟାଟ
પ્રત્યક્ષ તપાસ,ଶାରୀରିକ ଯାଞ୍ଚ
ભૌતિક ખામી,ଶାରୀରିକ ତ୍ରୁଟି
ભૌતિક શિક્ષણ,ଶାରୀରିକ ଶିକ୍ଷା
શારીરિક રીતે વિકલાંગ,ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |
ભૌતિક ખરાઈ,ଶାରୀରିକ ଯାଞ୍ଚ
ટુકડો,ଖଣ୍ଡମ
Pieceઘડ દર,ଖଣ୍ଡ ହାର
યાત્રાળુ,ତୀର୍ଥଯାତ୍ରୀ
પ્રાયોગિક કાર્યક્રમ,ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |
પિન,ପିନ୍
પ્લેસમેન્ટ સેવા,ସ୍ଥାନ ସେବା
જન્મ સ્થળ,ଜନ୍ମସ୍ଥାନ
કામનું સ્થાન,କାର୍ଯ୍ୟ ସ୍ଥାନ
વાદી,ଅଭିଯୋଗକାରୀ
યોજના,ଯୋଜନା
આયોજન,ଯୋଜନା
છોડ,ଉଦ୍ଭିଦ
ખેલાડી,ପ୍ଲେୟାର
અરજી,ନିବେଦନ
વકીલ,ନିବେଦନକାରୀ |
વિનોદ,Plebiscite
આશય,ପ୍ରତିଶ୍ରୁତି
પૂર્ણ સત્ર,ପ୍ଲେନାରୀ ଅଧିବେଶନ |
સુસ્પષ્ટ,ପ୍ଲେନିକୋଟେରାରି ​​|
કથિત વિસ્તાર,ପ୍ଲିନ୍ ଏରିଆ |
નીતિ,ନୀତି
રાજકીય પ્રવૃત્તિ,ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |
મતદાન,ମତଦାନ
પ્રદૂષણ,ପ୍ରଦୂଷଣ
રાજકીય,ରାଜନ political ତିକ
આયોજન,ପୁଲ୍
પારફોલિ,ପୋର୍ଟଫୋଲିଓ
પદ,ଅବସ୍ଥାନ
હકારાત્મક,ସକରାତ୍ମକ |
પદ,ପୋଷ୍ଟ କରନ୍ତୁ |
મુદ્યા પછીનું,ପୋଷ୍ଟ-ତାରିଖ
હકીકત પછીની મંજૂરી,ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |
અનુગ્રાહી,ସ୍ନାତକୋତ୍ତର
મરણોત્તર,Pushumomus
પોસ્ટિંગ,ପୋଷ୍ଟ କରିବା
પોસ્ટ મોર્ટમ પરીક્ષા,MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |
મોકૂફ રાખવું,ସ୍ଥଗିତ ରଖ |
પોસ્ટસ્ક્રિપ્ટ (પી.એસ.),ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ)
શક્તિ,ଶକ୍ତି
મુખત્યારનામું,ଓକିଲଙ୍କ ଶକ୍ତି
વ્યવહારુ,ପ୍ରୟୋଗନୀୟ
વ્યવહાર,ଅଭ୍ୟାସ କର |
પૂર્વ -સદ,ପୂର୍ବ-ଅଡିଟ୍ |
સાવચેતી,ସତର୍କତା
પૂર્વવર્તી,ଉଦାହରଣ
સંકલ્પ,ପୂର୍ବ
વિશિષ્ટ,ସଠିକ୍
અટકાવવું,ସଠିକ୍
પૂર્વધારણા,ପୂର୍ବ ସଂକଳ୍ପ
પુરોગામી,ପୂର୍ବ
મુખ્ય,ମୁଖ୍ୟତ। |
પૂર્વનિર્દી,ଉପକ୍ରମଣିକା
પ્રાધાન્ય આપવું,ପସନ୍ଦ କରନ୍ତୁ |
પૂર્વગ્રહ,କୁସଂସ୍କାର
પ્રારંભિક,ପ୍ରାଥମିକ
અકાળ,ଅକାଳ
હદ,ପରିସର
પ્રીમિયમ,ପ୍ରିମିୟମ୍
અનુપૃષ્ટ,ପ୍ରିପେଡ୍
પૂર્વસંધલ કાર્ડ,ପ୍ରିପେଡ୍ କାର୍ଡ |
પૂર્વ-આયોજિત,ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ
Prepતરવું,ଉପପୋଚିତ
પુનરાવર્તિત બિલ,ପ୍ରି-ରସିଦ ବିଲ୍ |
પરમાધિકાર,ପ୍ରଚାରକ
વર્ણવવું,Cribe
