Hindi,Odiya
कुंभीरूप,Nappiform
स्वापक,ନାର୍କୋଟିକ୍ |
अनुकुंचनीय गति,ନାସ୍ତିକ୍ ଆନ୍ଦୋଳନ |
राष्ट्रीय प्रदर्शन,ଜାତୀୟ ପ୍ରଦର୍ଶନ
भूमि का राष्ट्रीयकरण,ଜାତୀୟକରଣ (ଜମିର)
"प्राकृतिक, प्राकृत",ପ୍ରାକୃତିକ
प्राकृतिक अपरदन,ପ୍ରାକୃତିକ କ୍ଷୟ |
प्राकृतिक खेती,ପ୍ରାକୃତିକ ଚାଷ
प्राकृतिक संसाधन,ପ୍ରାକୃତିକ ସମ୍ପଦ
प्राकृतिक वरण,ପ୍ରାକୃତିକ ଚୟନ
प्राकृतिक वनस्पति,ପ୍ରାକୃତିକ ଉଦ୍ଭିଦ |
वृंत,ବେକ (ହୋର୍ଟ)
ऊतकक्षय,ନୋକ୍ରୋସାଇସ୍
मकरंद,ଅମୃତଭଣ୍ଡା
ऋणात्मक ऐलीलोपैथी,ନକାରାତ୍ମକ ଆଲୋଲୋପାଥି |
सूत्रकृमिनाशी,ନୋଟିସାଇଡ୍ |
सूत्रकृमिरोधी मूलवृंत,ନେମାଟୋଡ୍ ପ୍ରତିରୋଧକ ମୂଳ ଅଟେ |
सूत्रकृमिविज्ञान,ନେମାଟୋଲୋଜି
चिरडिंभता,ନୋମୋନି
नेट स्वांगीकरण दर,ନିଟ୍ ଆସିମିସନ୍ ହାର (ନରୀ)
कुल लाभ,ନିଟ୍ ଲାଭ
कुल आय (फार्म आय),ନିଟ୍ ଆୟ (ଫାର୍ମ ଆୟ)
कुल सिंचाई आवश्यकता,ନିଟ୍ ଜଳସେଚନ ଆବଶ୍ୟକତା |
कुल उत्पादकता,ନିଟ୍ ଉତ୍ପାଦକତା |
कुल प्रतिफल,ନେଟ୍ ରିଟର୍ନ
"जाली लगाना, जाली से पकड़ना",ଜାଲ
"न्यूरॉन, तंत्रिकोशिका",ନୂର୍ନ
"निष्प्रभावी, उदासीन",ନିରପେକ୍ଷ |
उदासीनता,ନିରପେକ୍ଷବାଦ
"उदासीनीकरण, निष्प्रभावीकरण",ନିରପେୟାରକରଣ
उदासीन मृदा,ନିରପେକ୍ଷ ମାଟି |
न्यूट्रॉन नमीमापी,ନ୍ୟୁଟ୍ରନ୍ ଆର୍ଦ୍ରତା ମିଟର |
"निकेत, कर्मस्थिति, कर्मता",ନାଚେ
निकोटिन,ନିକୋଟିନ୍ |
"मल, विष्ठा",ରାତି ମାଟି |
नाइट्रेट स्वांगीकरण,ନାଇଟ୍ରେଟ୍ ଆସିମିଟ୍ |
नाइट्रेट अवकरण,ନାଇଟ୍ରେଟ୍ ହ୍ରାସ
नाइट्रेट विषाक्तता,ବିଷାକ୍ତତା
"शोरा, नाइटर",ନାଇଟ୍ରସ୍
नाइट्रीकरण संदमक,ନାଇଟ୍ରିକ୍ ଇନହିବିଟର୍ |
नाइट्रोजन स्वांगीकरण,ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |
नाइट्रोजन चक्र,ନାଇଟ୍ରୋଜେନ୍ ଚକ୍ର |
नाइट्रोजन न्यूनता,ନାଇଟ୍ରୋଜେନ ଅଭାବ |
नाइट्रोजन स्थिरीकरण,ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସନ୍ |
नाइट्रोजनी,ନଟ୍ରୋଜେନସ୍
उत्कृष्टीकरण,ନୋବାଇଲାଇଜେସନ୍
"पौंडा, मोटा गन्ना",ସମ୍ଭ୍ରାନ୍ତ କଏନ |
रात्रिचर,ରାତିସାରା
"गांठ, पर्वसंधि, नोड",ନୋଡ୍
ग्रांथिल (मूल) पादप,ନୋଡୁଲେଟେଡ୍ ଉଦ୍ଭିଦ |
ग्रंथन,ନୋବୁସନ
ग्रंथि,ନୋଡଲ୍ କରନ୍ତୁ |
"घुमंतू, चलवाही, खानाबदोश",ନାମାଦ୍)
नाम पद्धति,ସମ୍ଭ୍ରାନ୍ତ
अविकल्पी,ଅଣ ଆଲେଲେକ୍ସ |
अकेशिका रंध्र,ଅଣ କ୍ୟାପିଟିଲାରି pour ାଳି |
अप्रतिस्पर्धी सस्य,ଅଣ ଦକ୍ଷ ଫସଲ |
निरर्थक उत्परिवर्तन,ନିର୍ବିଶେଷ ପରିବର୍ତ୍ତନ |
असार्थक,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହେଁ |
अनम्लकारी उर्वरक,ଅଣ-ଏସିଡ୍ ଜଟିଳ ଗଠନ |
अयुग्मन,ଅଣ-ସଂଯୋଜନ
अज्ञातकुल (पशु),ଅଣ-ବର୍ଣ୍ଣିତ (ପଶୁ)
अनावश्यक तत्व,ଅଣ-ଜରୁରୀ ଉପାଦାନ |
असमांग,ଅଣ-ହୋମୋଜେନସ୍ |
"असमधर्मी, असमजात",ଅଣ-ହୋମୋଲୋଜସ୍ |
अध्रुवीय यौगिक,ଅଣ-ପୋଲାର ଯ ound ଗିକ |
अनवीकरणीय ऊर्जा,ଅଣ-ନବୀକରଣ ଯୋଗ୍ୟ ଶକ୍ତି |
अवरणात्मक स्पर्श शाकनाशी,ଅଣ-ସିଲେକ୍ଟିଭ୍ ଯୋଗାଯୋଗ ହରବିକାଇଡ୍ |
अवरणात्मक शाकनाशी,ଅଣ-ସିଲେକ୍ଟିଭ୍ ହରବାଇସିଡ୍ |
असहजीवी नाइट्रोजन स्थिरीकरण,ଅଣ-ସିମ୍ବାଜ୍ିକ୍ ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସିସନ୍ |
सामान्य वितरण,ସାଧାରଣ ବଣ୍ଟନ
सामान्य पौध,ସାଧାରଣ ବିହନ
सामान्य विलयन,ସାଧାରଣ ସମାଧାନ
सामान्यीकरण,ନର୍ମିଜ୍ କରିବା
नार्दर्न शोषण,ଉତ୍ତର ବ୍ଲୋଟିଂ |
"सूचनीय रोग, विज्ञाप्य रोग",ଉଲ୍ଲେଖନୀୟ ରୋଗ
बिना जुताई के बुवाई,ନା-ରୋପଣ କରିବା ପର୍ଯ୍ୟନ୍ତ |
अनिष्टकारी खरपतवार,ବିଷାକ୍ତ ତୃଣକ |
नाभिकीय चुंबकीय अनुनाद,ପରମାଣୁ ଚୁମ୍ବକୀୟ |
न्यूक्लिक अम्ल,ନ୍ୟୁକ୍ଲିୟ ଏସିଡ୍ |
न्यूक्लियोबैक्टर,ନ୍ୟୁଲିଭାକ୍ଟର୍
"न्यूक्लियोलस, केंद्रिका",ନ୍ୟୁକ୍ଲାଇଲସସ୍
न्यूक्लियोटाइड,ନ୍ୟୁକଲିଟାଇଡ୍ |
केन्द्रक,ନ୍ୟୁକ୍ଲିୟସ୍
निराकरणीय परिकल्पना,ନଲ୍ ହାଇପୋଥେସିସ୍ |
शून्यसूत्री,Nullisomic
शून्य उत्परिवर्तन,েLL- ମ୍ୟୁଟେସନ୍ |
धात्री कोशिका,ନର୍ସ ସେଲ୍ |
"पोषक फसल, पोषक सस्य",ନର୍ସ କ୍ରପ୍ |
"रोपणी, नर्सरी, पौधशाला",ନର୍ସରୀ
"दृढ़ फल, गुठली, दृढ़कण",ବାଦାମ |
पोषक चक्र,ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
पोषक न्यूनता लक्षण,ପୁଷ୍ଟିକର ଅଭାବ ଲକ୍ଷଣ |
पोषण,ପୁଷ୍ଟିକର
पोषण मान,ପୁଷ୍ଟିକର ମୂଲ୍ୟ |
पोषण मान सूचकांक,ପୁଷ୍ଟିକର ମୂଲ୍ୟ ସୂଚକାଙ୍କ |
उभयनिष्ठ,କୃଷି ସହିତ ଜଡିତ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦଗୁଡିକର ନାମ |
ककरोंदा,ନାଗାଇ କ୍ୟାମ୍ପେଫୋର |
नर्गिस,ନରସିସସ୍ |
कलौंजी,ନିଗେଲା |
रामतिल,ନାଇଜର
रात की रानी,ନାଇଟ୍ ଜସ୍ମିନ୍ |
गोफल,ନିପା ପଦ୍ମ
सागरमोथा,ବାଦାମ ଘାସ |
मोथा,ବାଦାମ ସେଜ୍ |
जायफल,Nutmegg
सूत्रकृमि,ନେମୋଡେଡ୍ |
नट घुन,Nut ୱେବଭିଲ୍ |
सूत्रकृमि विज्ञानी,ନେମୁଟୋଲୋଜିଷ୍ଟ
अविकल्पी वायुजीव,ଏରୋବ ଲଗାନ୍ତୁ |
अविकल्पी अवायुजीव,AnaRobobes ବାଧ୍ୟତାମୂଳକ |
अविकल्पी परजीवी,ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |
अविकल्पी,ବାଧ୍ୟତାମୂଳକ
अवांछित पौधे,ଅଫ୍ ଷ୍ଟାଟଗୁଡିକ
खली,ତେଲ କେକ୍
ओकाजाकी खंड,ଓକାଜାକି ଖଣ୍ଡ |
"शाकभाजी उत्पादन, शाकभाजी संवर्धन",ଓଲେରିକାଲ୍ଟର
अल्पजीन,ଅଲିଗୋଜି |
अल्पन्यूक्लियोटाइड,ଓଲିଗୋନୁଲିଟିଡ୍ |
जैतून का तेल,ଓଲିଭ୍ ତେଲ
ओमेगा-3-वसीय अम्ल,ଓମେଗା -3 ଫ୍ୟାଟି ଏସିଡ୍ |
सर्वाहारी,Omnivours
अर्बुद जीन,ଅଯୋଜନ |
अर्बुदजनक विषाणु,OncOpenentic ଜୀବାଣୁ |
"कैंसर विज्ञान, अर्बुदविज्ञान",ଅଙ୍କୋଲୋଜି |
प्रक्षेत्र पर अनुसंधान,ଅନ୍-ଫାର୍ମ ଅନୁସନ୍ଧାନ |
अडंक,Oocyte
प्रचालन लागत,ପରିଚାଳନା ମୂଲ୍ୟ
"ओपेरॉन, प्रचालेक",ଓପନ୍ |
अवसरी सस्यन,ସୁଯୋଗ କ୍ରପ୍ କରିବା |
इष्टतम मात्रा,Optimum doe
इष्टतम आर्थिक मात्रा,ସର୍ବୋତ୍କୃଷ୍ଟ ଅର୍ଥନ dooe ତିକ ମାତ୍ରା |
फलोद्यान की दक्षता,ବଗିଚା ଦକ୍ଷତା |
जैविक कृषि,ଜ organici େଇ କୃଷି
"कार्बनिक कोलॉइड्स, कार्बनिक कलिल",ଜ organic ବିକ କୋଷଲଏଡ୍ |
जैविक खेती,ଜ Organ ବିକ ଚାଷ |
जैविक खाद,ଜ organic ବ ଖର |
"जैविक पदार्थ, कार्बनिक पदार्थ",ଜଜିକ୍ ବିଷୟ |
जैविक नाइट्रोजन (मृदा),ଜ organic ବିକ ନଟ୍ରୋଜେନ (ମାଟି)
जैविक फॉस्फोरस,ଜ Organ ବିକ ଫସଫରସ୍ |
"कार्बनिक मृदा, जैविक मृदा",ଜ organic ବ ମାଟି |
जैविक अपशिष्ट,ଜ organic ବିକ ବସ୍
"जैविक, कार्बनिक",ଜ organic ବ୍ |
संगठित विपणन,ସଂଗଠିତ ମାର୍କେଟିଂ |
अंग विकास,ସଂଗଠନ
इंद्रियग्राही मूल्यांकन,ସଂଗଠନ ମୂଲ୍ୟାଙ୍କନ |
पक्षिविज्ञान,ଅର୍ନଲାଇନ୍
सुसाध्य बीज,ଓଡ଼ିଆ ବିହନ |
लांबिक बहुपद समीकरण,ଅର୍ଥୋଗୋନାଲ୍ ପଲିନୋମିଆଲ୍ ସମୀକରଣ |
परासरण,ଓସମୋସିସ୍ |
परासरणी प्रभाव,ଓସମୋଟିକ୍ ପ୍ରଭାବ
परासरणी विभव,ଓସମୋଟିକ୍ ସମ୍ଭାବନା |
"उद्भेद, फैलना",ବ୍ରେକ୍ ଆଉଟ୍
बहिः प्रजनन,ପ୍ରଜାତି
"अवन, बंद चूल्हा",ଚୁଲି
शिशिर लंघन,ଓଭରୱିନ୍ୱର୍ |
अतिव्यापी पीढ़ी,ଓଭରଲିପ୍ ପି generation ଼ି |
अंडाणु,ଓଭମ୍ |
ऑक्सीकरण,ଅକ୍ସିଡେସନ୍
अम्लोद्भिद्,ଅକ୍ସିଲୋଫାଇଟ୍ |
जई,ଓଟସ୍ |
तेल ताड़,ତେଲ ଖଜୁରୀ |
कनेर,ଓଲେଣ୍ଡର୍
जैतून,ଅଲିଭ୍
प्याज,ପିଆଜ |
पोस्त,ଓଫିୟମ୍ ପପି |
चिनार,"ଓରିଏଣ୍ଟାଲ୍ ପ୍ଲେନ, ୟୁରୋପୀୟ ବିମାନ ଗଛ |"
पैकिंग,ପ୍ୟାକିଂ
बाड़ा,ପ୍ୟାଡକ୍ |
युगल पंक्ति बुवाई,ଯୋଡି ହୋଇଥିବା ଧାଡି ରୋପଣ |
"खाद्यता, स्वादिष्टता",ସ୍ଥନତା
"पुष्पगुच्छ, यौगिक असीमाक्ष",ପାନିକଲ
पराकेंद्री प्रतिलोमन,ପାରାସୀଙ୍କ ବିସର୍ଜନ |
प्राचल,ପାରାମିଟର
परजीवी,ପରଜୀବୀ
अंशक्वथनन,ପାର୍ ବିମାନ
मृदूतक,ପେଣ୍ଟିମା
"जनक शैल, मूल शैल",ପିତାମାତା ପଥର |
"स्थायी अनावृष्टि, स्थायी सूखा",ନାବିକ ମରୁଡ଼ି
अनिषेकजनन,18 ପାର୍ଟନେନେସିସ୍
आंशिक कारक उत्पादकता,ଆଂଶିକ କାରକ ଉତ୍ପାଦନ |
सहभागी ग्रामीण आकलन,ଅଂଶଗ୍ରହଣକାରୀ ଗ୍ରାମାଞ୍ଚଳ ମୂଲ୍ୟାଙ୍କନ |
कण घनत्व,କଣିକା ଘନତା |
निष्क्रिय अवशोषण,ନିଷ୍କ୍ରିୟ ଅବଶୋଷଣ |
चरागाह,ଚାରଣଭୂମି
पाश्चुरीकरण,ପେସ୍ୟୁନାଇଜେସନ୍
पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया),PCR (ପଲିମେରୀ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା)
भूस्वामित्व खेती,କୃଷକ ଚାଷ
पीट (मृदा),ପିଟ୍ (ମାଟି)
पेड,ପେଡଗୁଡିକ
"पुष्पवृंत, वृंत",ପେଡିକେଲ୍ |
वंशावली,Pedigree
मृदाजनन,ପେଡୋଜେନିସ୍ |
मृदाविज्ञान,ମିଥ୍ୟାବାଦୀ |
छिलका उतारना,ଚୋପା
"छीलना, विशल्कन",ପିଲିଂ
टिकियाकरण,ପେଲେଟିଂ
अंतःस्रवण,PerColation |
बहुवर्षीय पादप,ଚିରସ୍ଥାୟୀ |
परिकेंद्री प्रतिलोमन,Pericantricାଂଶ ବିସର୍ଜନ |
परिनगरीय,ପେରି-ସହରୀ
पारगम्यता,Permly
स्थायी कृषि,ଗମ୍ଭୀରତା
स्थायी म्लानि बिंदु,ସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ ପଏଣ୍ଟ (pwp)
पारगम्यता गुणांक,ନିର୍ଦ୍ଦିଷ୍ଟତା ତୃପ୍ତି |
पारगम्यता दर,Permyion ହାର
पारगम्यतामापी,ପରୀମେୟର
दीर्घस्थायी शाकनाशी,କ୍ରମାଗତ ହରବିକାଇଡ୍ |
पीड़कनाशी,କୀଟନାଶସ୍ତ୍ର
शैलोद्भिद्,ପେଟ୍ରୋଫାଇଟ୍ |
"विभोजी, फाज",ଫଜ୍
समयांतराल बुवाई,ଚାପରେ ପ୍ଲାଣ୍ଟିଂ |
"फैस्मिड, प्रणाभक",ଫାସମିଡ୍ |
कागजन,Phellogen
फिनोलिक यौगिक,ପର୍ଯ୍ୟାଖିକ୍ ଯ ounds ଗିକ |
"रूपानुकृति विज्ञान, फलोद्गदिकी",ଫେନୋଜି
"लक्षण प्ररूप, समलक्षणी, लक्षण",ଫେନୋଟାଇପ୍ |
फीरोमोन,ଫେରୋମୋନିଅନ୍
"पोषवाह, फ्लोएम",ଭୋର୍ଥ
फॉस्फेट स्थिरीकरण,ଫସଫେଟ୍ ଫିକ୍ସିଂ |
फॉस्फेट शैल,ଫସଫେଟ୍ ପଥର |
फॉस्फेट विलयीकरण,ଫସଫେଟ୍ ଦ୍ରବ୍ୟୁଟାଇଜେସନ୍ |
फॉस्फेट विलयीकरण,ଫସଫେଟ୍ ସୋଜିଲିଜ୍ |
फॉस्फेटाइड,ଫସପ୍ୟାଟାଇଡ୍ |
फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम,ଫସଫୋ-ଜିପସମ୍ |
फॉस्फोलिपिड,ଫସଫୋଲିପିଡ୍ |
फॉस्फोरिलीकरण,ଫସଫୋରୀ
प्रकाश वर्णक्रमापी,ଫଟୋ ସ୍ପେକ୍ଟ୍ରୋୋମିଟର |
प्रकाशस्वपोषी,ଫଟୋଆଉଡ଼ିଓଫ୍ରଫ
प्रकाश रासायनिक अभिक्रिया,ଫୋଟୋମେକ୍ିକାଲ୍ ପ୍ରତିକ୍ରିୟା |
प्रकाशिक अपघटन,ଫୋଟୋଡିଂମାସୀକରଣ
प्रकाशमिति,ଫଟୋଗ୍ରାଟ୍ରି
प्रकाशीय संरचना विकास,ଫଟୋ ବର୍ର୍ଫୋର୍ଫେର୍ଜ୍ସ୍
फोटॉन,ଫୋଟିନ୍
प्रकाश ऑक्सीकरण,ଫଟୋ-ଅକ୍ସିଡେସନ୍ |
"दीप्तिकाल, प्रकाशकाल",ଫଟୋ
दीप्तिकालिता,ଫୋର୍ସିଓବାଦୀତା
प्रकाशीय फॉस्फोरिलीकरण,ଫଟଫେଫୋସଫୋର୍ଡ
प्रकाश पुनर्सक्रियण,ଫୋଟୋଆରେକ୍ଟିଭେସନ୍
प्रकाशग्राही,ଫୋଟୋଲେସ୍ପର୍ |
प्रकाशीय श्वसन,ଫଟୋଗ୍ରାସ୍ପିରେସନ୍
प्रकाश संश्लेषण,ଫଟୋସ nthesis
प्रकाश संश्लेषी दक्षता,ଫଟୋସାଇନ୍ଥେଟିକ୍ ଦକ୍ଷତା |
प्रकाश संश्लेषी गुणांक,ଫଟୋଶ୍ୟାଣ୍ଟେଟିକ୍ କୋଟିସେଣ୍ଟ୍ |
प्रकाश संश्लेषी सक्रिय विकिरण,ଫଟୋସ nat ରୀୟ ଭାବରେ |
प्रकाशानुवर्तन,ଫଟୋଟ୍ରୋପିଜିମ୍ |
पर्णाभता,ଫୁଲା
पर्णविन्यास,Phillotixky
भौतिक अपक्षय,ଶାରୀରିକ ପାଣିପାଗ
कार्यिकीय विकार,ଶାରୀରିକ ବ୍ୟାଘାତ
कार्यिकीय शुष्कता,ଶାରୀରିକ ଇଚ୍ଛାକୃତ ମରୁଡ଼ି |
कार्यिकीय भार ह्रास,ଶାରୀରିକ କ୍ଷତି |
कार्यिकीय परिपक्वता,ଶାରୀରିକ ପରିପକ୍ୱତା
पादपवर्णक,ପୃଷ୍ଟି
पादप निष्कर्षण,ପୃ datoextraction
पादप भार,ଫାଇଟୋନାସ୍
पादप सूत्रकृमि,ପୃଷ୍ଟୋମୋଡଡ୍
पादप उपचार,Phyoremediabation
पादप सिडरोफोर,ପୃଷ୍ଜୀସ୍ରୋଫୋର
पादप विषालु,PhyToToxic
फाइटोट्रोन,ପୃy
चित्रालेख,Pictogract
पाइ आरेख,ପାଇ ଚିତ୍ର |
दाबमापी,ପାଇଜୋମିଟର |
घट खेती,ପିଚର୍ ଚାଷ
"अवस्थापन, निवेशन (उर्वरक)",ସ୍ଥାନ (ସାର)
"बीजांडआसन (पौधों में), अपरा, प्लेसेंटा",ସ୍ଥାନ
"सुहागा, पाटा फेरना",ବାଡ଼ିଯାନ |
पादप प्रजनन,ଉଦ୍ଭିଦ ପ୍ରଜନନ
पादप सघनता,ଉଦ୍ଭିଦ ଘନତା |
पादप पारिस्थितिकी,ଉଦ୍ଭାବନ ଉଦ୍ଭିଦ |
पादप वृद्धिकारक,ଅଭିବୃଦ୍ଧି ପ୍ରୋତ୍ସାହନ |
पादप वृद्धि नियामक,ଅଭିବୃଦ୍ଧି ନିୟମକ ଉଦ୍ଭିଦ |
पादप प्रवेशन,ଉଦ୍ଭିଦ ପରିଚୟ
पादप पोषक (तत्व),ଉଦ୍ଭିଦଗୁଡିକ
पादप पोषण,ଉଦ୍ଭାବନ ପୁଷ୍ଟିକର |
पादप संगरोध नियमन,କ୍ୱାରାଣ୍ଟାଇନ୍ ନିୟମାବଳୀ |
पादप ऊतक परीक्षण,ଉଦ୍ଭିଦ ଟିସୁ ପରୀକ୍ଷା |
"रोपणी फसलें, बागानी फसलें",ବୃକ୍ଷରୋପଣ ଫସଲ |
"प्लांटर, रोपण यंत्र",ରୋପଣକାରୀ
रोपण सामग्री,ବଳକା ସାମଗ୍ରୀ
रोपण अनुपात,ବାଣ୍ଡିବା ଅନୁପାତ
प्रद्रव्य,ପ୍ଲାସା
प्लाज्मा झिल्ली,ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରା |
प्लाज्मिड,ପ୍ଲାଜ୍ମିଡ୍
प्रद्रव्यतंतु,ପ୍ଲାଜମୋଡେସମା
प्रद्रव्यलयन,ପ୍ଲାଜମାଇଲ୍ସ
"सुघट्यता, प्लास्टिकता",ପ୍ଲାଷ୍ଟିକ୍ |
प्लास्टीकल्चर,ପଟେଷ୍ଟିକର
लवक,ପ୍ଲାଷ୍ଟେଡ୍
बहुप्रभावी जीन,ନୟୋଟ୍ରୋପିକ୍ ଜିନ୍ |
प्रखंड (प्रायोगिक),ପ୍ଲଟ୍ (ପରୀକ୍ଷାମୂଳକ)
जुताई,ହଲିଂ
खूड़तली,ହଳ-
खूड़तली निवेशन,ହଳ- ସୋଲ୍ ପ୍ଲେସମେଣ୍ଟ |
वर्षा-आधारित धान की भूमियां,ପ୍ଲୁଭିଆଲ୍ ଚାଉଳ ଜମି |
वर्षा सबंधी,ପ୍ଲୁଭିକ୍ |
वायुचालुत फुहारक,ନିମୋଟିକ୍ ସ୍ପ୍ରେର୍ |
श्वसनमूल,ନିମାରଫୋକରେ
पॉडजोल मृदा,ପୋଡ଼ୋଜଲ୍ ମାଟି |
पॉडजोलीभवन,ପୋଡ଼ଜୋଲିଅନେସନ୍
बिंदु उत्परिवर्तन,ବିନ୍ଦୁ ମ୍ୟୁଟେସନ୍
प्वासों वितरण,ପଏସନ୍ ବଣ୍ଟନ |
परागक,ପ୍ରଦର୍ଶକ
बहुभ्रूणता,ପଲିଏମ୍ବ୍ରୋନି |
बहुलकन,ପଲିମେରାଇଜେସନ୍
बहुरूपता,ପଲିମର୍ଫାଇଜ୍ |
बहुपट्टीय गुणसूत्र,ପଲିସିପର୍ମୀ |
पॉलीटिन गुणसूत्र,ପଲିଟେନ୍ କ୍ରୋମୋଜୋମ୍ |
फलकृषि विज्ञान,ପୁଏଲୋଜି
"सरंध्रता, आबादी",ଜନସଂଖ୍ୟା
सरंध्रता,ପୋରୋସିଟି (ପୋରେ-ସ୍ପେସ୍)
उद्भव-पश्चात्,ପରବର୍ତ୍ତୀ ଉଦୀୟୃତ
"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर",ଅମଳ ପୋଷ୍ଟ କରନ୍ତୁ |
कटाई-उपरांत जुताई,ଅମୋଜ-ଅମଳ ଟିଲଗ୍ |
पोटैशियम अवशोषण अनुपात,ପୋଲାସିୟମ୍ ଅବଶୋଷଣ ଅନୁପାତ |
पोटैशियम स्थिरीकरण,ପୋଟାସିୟମ୍ ଫିକ୍ସେସନ୍ |
संभाव्य अम्लता,ସମ୍ଭାବ୍ୟ ଅମ୍ଳତା |
संभाव्य फसल उपज,ସମ୍ଭାବ୍ୟ ଫସଲ ଅମଳ |
संभाव्य वाष्पन,ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |
संभाव्य वाष्पोपरिवर्तन,ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |
कुक्कुट पालन,କୁକୁଡ଼ା ଚାଷ
"प्रेयरी, घास का बड़ा मैदान",ପ୍ରିରି
फलनपूर्व अवधि,ପୂର୍ବ-ପ୍ରସବ ଅବଧି |
"अवक्षेपण, वर्षण",ବିବାଦ
परिशुद्ध कृषि,ସଠିକତା ଚାଷ
परिशुद्ध कृषि,ସଠିକତା କୃଷି
परभक्षी,ପ୍ରିଣ୍ଟେଟର
उद्भव-पूर्व,ପୂର୍ବ-ଜରୁରୀକାଳୀନ |
उद्भव-पूर्व उपचार,ପୂର୍ବ-ଜରୁରୀକାଳୀନ ଚିକିତ୍ସା |
बुवाई-पूर्व उपचार (शाकनाशी),ପୂର୍ବ ଚିକିତ୍ସା
प्रेसमड (चीनी की मैली),ପ୍ରେସମଦ
दाब प्रवणता,ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |
कीमत लोच,ମୂଲ୍ୟ ଇଲାସୀ
कीमत सूचकांक,ମୂଲ୍ୟ ସୂଚକାଙ୍କ |
प्राथमिक संवर्ध,ପ୍ରାଥମିକ ସଂସ୍କୃତି
प्राथमिक वृद्धि,ପ୍ରାଥମିକ ଅଭିବୃଦ୍ଧି |
प्राथमिक कर्षण,ପ୍ରାଥମିକ ଟିଲଗ୍ |
प्रारंभक,ପ୍ରାଥମିକ
रचाना (तंबाकू),ପ୍ରାଥମିକତା (ତମାଖୁ)
आद्य अवस्था,ପ୍ରାଥମିକ ପର୍ଯ୍ୟାୟ |
प्रियोन,ସୁନ୍
संभाव्यता,ସମ୍ଭାବନା
संपरीक्षक,ପ୍ରମାଣ କର |
समस्याग्रस्त मृदा,ସମସ୍ୟା ମୃତ୍ତିକା |
प्रसंस्करण,ପ୍ରକ୍ରିୟାକରଣ
उत्पादन फलन,ଉତ୍ପାଦନ କାର୍ଯ୍ୟ
अत्पादकता,ଉତ୍ପାଦକତା
लाभ,ଲାଭ
संतति परीक्षण,Promeny-testing
प्रगतिशील किसान,ପ୍ରଗତିଶୀଳ କୃଷକ |
परियोजना मूल्यांकन,ପ୍ରକଳ୍ପ ମୂଲ୍ୟାଙ୍କନ
अकेन्द्रिक,ପ୍ରୋକାରିଓଟ୍ |
उन्नायक,ପ୍ରମୋଟର
रोग निरोधी छिड़काव,ପ୍ରୋଫାଇଲାକ୍ଟିକ୍ ସ୍ପ୍ରେ |
स्वामित्व फसल,ମାଲିକାନା ଚାଷ |
पुंपूर्वी,ଭେର ମଦ୍ଦାରେ
प्रोटीन,ପ୍ରୋଟିନ୍ |
प्रोटीन इंजीनियरी,ପ୍ରୋଟିନ୍ ଇଞ୍ଜିନିୟରିଂ
प्रोटीन अनुक्रमण,ପ୍ରୋଟିନ୍ ସେକନ୍ସିଂ |
प्रोटीन संश्लेषण,ପ୍ରୋଟିନ୍ ସିନ୍ଥେସିସ୍ |
प्रोटीन संजीनिकी,ତ୍ରୁଟିପୂର୍ଣ୍ଣ |
स्त्री पूर्वता,ପ୍ରୋଟୋଗିନି
जीवद्रव्य,ପ୍ରୋଟପ୍ଲାସମ୍
प्रपोषित,ପ୍ରୋଟୋଟ୍ରୋଫ
प्रूसिक अम्ल,ପ୍ରୁସିକ୍ ଏସିଡ୍ (HCN / ଧୁରିନ୍)
कूट विकल्पी,ଛଉଡିଓଲେଲେଲ୍ |
आभासी उभयलिंगी,ଛଉଡିଧର୍ମାଫ୍ରୋଡାଇଟ୍ |
"साइक्रोमीटर, आर्द्रतामापी",ସାଇକ୍ରୋମିଟର |
"कादों, गाद, कीचड़",କଦଳୀ
गादयुक्त मिट्टी,ପୁଡଡ୍ ମାଟି |
"कादों करना, गाद करना",ପୁଡିଙ୍ଗ୍ |
गूदा निकालना,ପତନ
दलहनी बीज,ପଲ୍ସ ବିହନ |
"पेषण, पीसना, चूर्णन",ପୁଲଭରାଇଜେସନ୍ |
भुरभुरा करना (मिट्टी),ପଲଭରାଇଜେସନ୍ (ମାଟି)
"तीखा, सख़्त",ପୁଷ୍ମ
