Marathi,Bengali
नकारात्मक प्लेट,নেতিবাচক প্লেট
नकारात्मक प्लेट वाला,নেগেটিভ প্লেট ওয়ালা
कर्ज खांब,ঋণ মেরু
प्रति मुख्य मजला,মূল ফ্লোর প্রতি
नकारात्मक मुख्य मुद्दा,নেতিবাচক মূল পয়েন্ট
उणे प्रोटॉन,বিয়োগ প্রোটন
नकारात्मक दबाव,নেতিবাচক প্রভাব বা চাপ
कर्ज,ঋণ
कर्ज प्रतिकार,ঋণ প্রতিরোধের
(प्रतिरोधाचे) उष्णतेचे गुणांक,(প্রতিরোধের) তাপের সহগ
"क्रेडिट प्रतिसाद, क्रेडिट प्रतिसाद","ক্রেডিট প্রতিক্রিয়া, ক্রেডিট প্রতিক্রিয়া"
नकारात्मक परिणाम,নেতিবাচক পরিণতি
नकारात्मक-सुधारक,নেতিবাচক-সংশোধক
नकारात्मक घूर्णन पातळी,নেতিবাচক ঘূর্ণন স্তর
क्रेडिट बाजू,ক্রেডিট দিক
उणे तापमान गुणांक,বিয়োগ তাপমাত্রা সহগ
कर्ज गरम करणे,ঋণ গরম করা
नकारात्मक तामसन प्रभाव,নেতিবাচক তামসন প্রভাব
नकारात्मक परस्पर चालकता ऑसिलेटर,নেতিবাচক পারস্পরিক পরিবাহিতা অসিলেটর
"कर्ज टर्मिनल, सिरा","লোন টার্মিনাল, সিরা"
नकारात्मक चार्ज कण,ঋণাত্মক চার্জ কণা
neodymium ग्लास लेसर,নিওডিয়ামিয়াম গ্লাস লেজার
निऑन-हेलियम लेसर,নিওন-হিলিয়াম লেজার
nancert पूल,ন্যান্সার্ট সেতু
nensert luminaire,নেন্সার্ট লুমিনেয়ার
निव्वळ प्रवाह,নেট প্রবাহ
निव्वळ नफा,মোট লাভ
निव्वळ शीर्ष,নেট শীর্ষ
निव्वळ वस्तुमान प्रवाह,নেট ভর প্রবাহ
"निव्वळ क्षण, अवशिष्ट क्षण","নেট মুহূর্ত, অবশিষ্ট মুহূর্ত"
निव्वळ उर्जा प्रवाह,নেট পাওয়ার প্রবাহ
निव्वळ आउटपुट,নেট আউটপুট
आवाज तापमान फरक,শোরগোল তাপমাত্রা পার্থক্য
जाळी (सर्किट),জাল (বর্তনী)
जाळी-सर्किट पारगम्यता,জাল-সার্কিট ব্যাপ্তিযোগ্যতা
सर्किट जाळी अॅनालॉग,সার্কিট জাল এনালগ
"जाळी विश्लेषक, सर्किट जाळी विश्लेषक","মেশ অ্যানালাইজার, সার্কিট মেশ অ্যানালাইজার"
सर्किट जाळी विश्लेषण,সার্কিট জাল বিশ্লেষণ
जाळी स्थिर,ধ্রুবক জাল
"जाळीदार घटक, जाळीदार घटक","জাল উপাদান, জাল উপাদান"
जाळी-सर्किट फिल्टर,জাল-সার্কিট ফিল্টার
जाळी-सर्किट प्रवाह,জাল-সার্কিট প্রবাহ
जाळी-सर्किट इनपुट प्रतिबाधा,জাল-সার্কিট ইনপুট প্রতিবন্ধকতা
जाळी-सर्किट मुख्य रिले,জাল-সার্কিট প্রধান রিলে
जाळी-सर्किट फेज रिले,জাল-সার্কিট ফেজ রিলে
सर्किट जाळी संश्लेषण,সার্কিট জাল সংশ্লেষণ
जाळी-सर्किट हस्तांतरण पारगम्यता,জাল-সার্কিট স্থানান্তর ব্যাপ্তিযোগ্যতা
नैमन सूत्र,নাইমন সূত্র
नैमन विभव,নাইমান বিভাব
न्यूरिस्टर,নিউরিস্টার
मूडी,মুডি
विरघळणारा अणू,অ দ্রবীভূত পরমাণু
नॉस्टॅल्जिक,নস্টালজিক
तटस्थ तुळई,নিরপেক্ষ মরীচি
तटस्थ वर्तमान संवाद,নিরপেক্ষ বর্তমান মিথস্ক্রিয়া
निहित त्रुटी,অন্তর্নিহিত ত্রুটি
तटस्थ फिल्टर,নিরপেক্ষ ফিল্টার
तटस्थ फायबर,নিরপেক্ষ ফাইবার
तटस्थ ग्राउंड कनेक्शन,নিরপেক্ষ স্থল সংযোগ
"नॉस्टॅल्जिक जॉग, खिन्न बासरी","নস্টালজিক জগ, বিষণ্ণ বাঁশি"
"नॉन-डिडक्टेबल मेसन, चार्जलेस मेसन","নন-ডিডাক্টিবল মেসন, চার্জলেস মেসন"
नॉस्टॅल्जिक डिस्टर्बन्स मोड,নস্টালজিক ঝামেলা মোড
तटस्थ कण,নিরপেক্ষ কণা
नॉस्टॅल्जिक रिले,নস্টালজিক রিলে
तटस्थ प्रतिगमन मार्ग,নিরপেক্ষ রিগ্রেশন পথ
तटस्थ उष्णता,নিরপেক্ষ তাপ
नॉस्टॅल्जिक लाट,নস্টালজিক তরঙ্গ
तटस्थ थ्रॉटल सर्किट,নিরপেক্ষ থ্রটল সার্কিট
तटस्थ जन्मकुंडली,নিরপেক্ষ রাশিফল
उदासीनता,উদাসীনতা
तटस्थ ट्रान्सफॉर्मर,নিরপেক্ষ ট্রান্সফরমার
न्यूट्रिनो,নিউট্রিনো
न्यूट्रोडाइन,নিউট্রোডিন
नायट्रोडाइन सर्किट,নাইট্রোডাইন সার্কিট
न्यूट्रोडाइन पद्धत,নিউট্রোডাইন পদ্ধতি
न्यूट्रॉन,নিউট্রন
न्यूट्रॉन शोषण,নিউট্রন শোষণ
न्यूट्रॉन सक्रियकरण विश्लेषण,নিউট্রন অ্যাক্টিভেশন বিশ্লেষণ
"न्यूट्रॉन एज, फर्मी एज","নিউট্রন এজ, ফার্মি এজ"
न्यूट्रॉन अल्बेडो,নিউট্রন অ্যালবেডো
न्यूट्रॉन क्षीणन,নিউট্রন ক্ষয়
न्यूट्रॉन बंधनकारक ऊर्जा,নিউট্রন বাঁধাই শক্তি
न्यूट्रॉन बॉम्बस्फोट,নিউট্রন বোমাবর্ষণ
न्यूट्रॉन बूस्टर,নিউট্রন বুস্টার
न्यूट्रॉन बाटली,নিউট্রন বোতল
न्यूट्रॉन कॅप्चर,নিউট্রন ক্যাপচার
न्यूट्रॉन साखळी प्रतिक्रिया,নিউট্রন চেইন বিক্রিয়া
न्यूट्रॉन इंटरसेप्टर,নিউট্রন ইন্টারসেপ্টর
न्यूट्रॉन कॅल्क्युलेटर,নিউট্রন ক্যালকুলেটর
"न्यूट्रॉन क्षेत्र, न्यूट्रॉन संभाव्यता क्षेत्र","নিউট্রন অঞ্চল, নিউট্রন সম্ভাবনা অঞ্চল"
न्यूट्रॉन इतिहास,নিউট্রন ইতিহাস
न्यूट्रॉन क्षय,নিউট্রন ক্ষয়
न्यूट्रॉन डिग्रेडेशन,নিউট্রন অবক্ষয়
न्यूट्रॉन घनता,নিউট্রন ঘনত্ব
न्यूट्रॉन डिटेक्टर,নিউট্রন ডিটেক্টর
न्यूट्रॉन विवर्तन,নিউট্রন বিবর্তন
न्यूट्रॉन डिफ्रॅक्टोमीटर,নিউট্রন ডিফ্র্যাক্টোমিটার
न्यूट्रॉन प्रसार,নিউট্রন বিস্তার
न्यूट्रॉन डोस,নিউট্রন ডোজ
न्यूट्रॉन अर्थव्यवस्था,নিউট্রন অর্থনীতি
न्यूट्रॉन प्रभाव,নিউট্রন প্রভাব
न्यूट्रॉन ऊर्जा वर्ग,নিউট্রন শক্তি শ্রেণী
न्यूट्रॉन जादा,নিউট্রন অতিরিক্ত
न्यूट्रॉन जास्त,নিউট্রন অতিরিক্ত
न्यूट्रॉन प्रवाह,নিউট্রন প্রবাহ
न्यूट्रॉन गामा रेकॉर्डर,নিউট্রন গামা রেকর্ডার
न्यूट्रॉनचे अर्धे आयुष्य,নিউট্রনের অর্ধেক জীবন
न्यूट्रॉन कडक होणे,নিউট্রন শক্ত হওয়া
"न्यूट्रॉन समांतर, न्यूट्रॉन हॉवित्झर","নিউট্রন সমান্তরাল, নিউট্রন হাউইটজার"
न्यूट्रॉन प्रेरक विखुरलेली प्रतिक्रिया,নিউট্রন ইন্ডাকটিভ স্ক্যাটারিং বিক্রিয়া
न्यूट्रॉन विकिरण,নিউট্রন বিকিরণ
न्यूट्रो सुस्ती,নিউট্রো অলসতা
न्यूट्रॉन वय,নিউট্রন বয়স
न्यूट्रॉन दस्तऐवज,নিউট্রন নথি
न्यूट्रॉन ऑथरिंग,নিউট্রন অথরিং
न्यूट्रॉन ऑथरिंग पद्धत,নিউট্রন অথরিং পদ্ধতি
न्यूट्रॉन चुंबकीय क्षण,নিউট্রন চৌম্বকীয় মুহূর্ত
न्यूट्रॉन मोनोक्रोमेटर,নিউট্রন একরঙা
न्यूट्रॉन संवर्धन घटक,নিউট্রন সমৃদ্ধকরণ ফ্যাক্টর
न्यूट्रॉन क्रमांक,নিউট্রন সংখ্যা
न्यूट्रॉन ऑप्टिक्स,নিউট্রন অপটিক্স
न्यूट्रॉन भौतिकशास्त्र,নিউট্রন পদার্থবিদ্যা
"न्यूट्रॉन-प्रोटॉन मॉडेल, न्यूट्रॉन-प्रोटॉन मॉडेल","নিউট্রন-প্রোটন মডেল, নিউট্রন-প্রোটন মডেল"
न्यूट्रॉन रेडिएशन कॅप्चर,নিউট্রন বিকিরণ ক্যাপচার
न्यूट्रॉन रेडिएशन चित्रण,নিউট্রন বিকিরণ চিত্র
न्यूट्रॉन काउंटरबॅलेंसर,নিউট্রন কাউন্টারব্যালেন্সার
न्यूट्रॉन-प्रतिबिंबित कण,নিউট্রন-প্রতিফলিত কণা
न्यूट्रॉन प्रतिबिंब,নিউট্রন প্রতিফলন
न्यूट्रॉन समृद्ध,নিউট্রন সমৃদ্ধ
न्यूट्रॉन विखुरणे,নিউট্রন বিক্ষিপ্তকরণ
न्यूट्रॉन निवड,নিউট্রন নির্বাচন
न्यूट्रॉन मूळ,নিউট্রন উৎপত্তি
"न्यूट्रॉन स्पेक्ट्रोमीटर, न्यूट्रॉन स्पेक्ट्रोमीटर","নিউট্রন স্পেকট্রোমিটার, নিউট্রন স্পেকট্রোমিটার"
न्यूट्रॉन स्पेक्ट्रोस्कोपी,নিউট্রন স্পেকট্রোস্কোপি
न्यूट्रॉन उष्णता,নিউট্রন তাপ
न्यूट्रॉन ट्रान्झिट सिद्धांत,নিউট্রন ট্রানজিট তত্ত্ব
न्यूट्रॉन टर्बाइन,নিউট্রন টারবাইন
न्यूट्रॉन वेग व्हेरिएबल,নিউট্রন বেগ পরিবর্তনশীল
"न्यूट्रॉन उत्पादन, न्यूट्रॉन उत्पादन","নিউট্রন উৎপাদন, নিউট্রন পণ্য"
न्यूट्रॉन संक्रमण,নিউট্রন ট্রানজিশন
तटस्थ वर्तुळ सीमा,নিরপেক্ষ বৃত্তের সীমানা
नॉस्टॅल्जिक वर्तुळ,নস্টালজিক বৃত্ত
neva-पडदा,নেভা-পর্দা
बातम्या प्रसारित,সংবাদ সম্প্রচার
बातम्या प्रसारक,সংবাদ সম্প্রচারক
न्यूटनचा शीतकरणाचा नियम,নিউটনের শীতলতার সূত্র
न्यूटनचा गुरुत्वाकर्षणाचा नियम,নিউটনের মাধ্যাকর্ষণ সূত্র
न्यूटनचा प्रतिकाराचा नियम,নিউটনের প্রতিরোধের সূত্র
न्यूटनचे गतीचे नियम,নিউটনের গতির সূত্র
न्यूटन रिंग,নিউটন রিং
न्यूटनचा प्रकाश सिद्धांत,নিউটনের আলোর তত্ত্ব
न्यूटोनियन संकल्पना,নিউটনিয়ান ধারণা
न्यूटोनियन प्रवाह,নিউটনিয়ান প্রবাহ
न्यूटोनियन द्रव,নিউটনিয়ান তরল
newtany फोकस,newtany ফোকাস
न्यूटनचा घर्षणाचा नियम,নিউটনের ঘর্ষণ সূত্র
न्यूटोनियन द्रवपदार्थ,নিউটনিয়ান তরল
newtany यांत्रिकी,নিউটানি মেকানিক্স
न्यूटोनियन संभाव्य ऊर्जा,নিউটনিয়ান সম্ভাব্য শক্তি
न्यूटनी इंस्ट्रक्शन फ्रेम,নিউটনি নির্দেশনা ফ্রেম
"न्यूटन दुर्बिणी, न्यूटन दुर्बिणी","নিউটন টেলিস্কোপ, নিউটন টেলিস্কোপ"
न्यूटोनियन परिवर्तन,নিউটনিয়ান রূপান্তর
न्यूटोनियन वेग,নিউটনিয়ান বেগ
न्यूटोनियन व्हिस्कोसिटी,নিউটনিয়ান সান্দ্রতা
दुसरा शेजारी शेजारी,দ্বিতীয় সংলগ্ন প্রতিবেশী
"निकॅड बॅटरी, निकेल कॅडमियम बॅटरी","নিক্যাড ব্যাটারি, নিকেল ক্যাডমিয়াম ব্যাটারি"
निकेल-लोखंडी बॅटरी,নিকেল-লোহার ব্যাটারি
बाहेर,আউট
निकेल प्रिझम,নিকেল প্রিজম
निळी उष्णता,নীল তাপ
नीर मास स्पेक्ट्रोग्राफर,neer ভর স্পেকট্রোগ্রাফার
रात्री ध्रुवीकरण त्रुटी,রাতের মেরুকরণ ত্রুটি
रात्रीचे लढाऊ विमान,রাতের যুদ্ধ বিমান
रात्रीची श्रेणी,রাতের পরিসীমা
रात्रीची दृष्टी,রাতের দৃষ্টি
रात्रीचा सिग्नल,রাতের সংকেত
ध्वनी विकिरण,শব্দ বিকিরণ
रात्रीचा प्रकाश स्पेक्ट्रम,রাতের আলো বর্ণালী
रात्रीच्या दृष्टीची श्रेणी,রাতের দৃষ্টি পরিসীমা
नाईट व्हिजन दुर्बिणी,নাইট ভিশন দূরবীন
नाईट व्हिजन दुर्बिणी,নাইট ভিশন দূরবীন
नाईल,নীল
nipko मंडळ,নিপকো বৃত্ত
निप्को डिस्क सिस्टम,নিপকো ডিস্ক সিস্টেম
विणणे,বোনা
नायट्रिल,নাইট্রিল
स्वतःची सूचना,নিজস্ব নির্দেশ
जलद ऑपरेशन,দ্রুত অপারেশন
शून्य लोड वैशिष्ट्ये,শূন্য লোড বৈশিষ্ট্য
शून्य लोड स्थिती,শূন্য লোড অবস্থা
शून्य लोड तोटा,শূন্য লোড ক্ষতি
शून्य लोड डिस्कनेक्टर,শূন্য লোড সংযোগ বিচ্ছিন্নকারী
ऑपरेशन न करण्याच्या सूचना,অ-অপারেশন নির্দেশনা
बारीक धातू,সূক্ষ্ম ধাতু
मसुदा तयार करणे,খসড়া
क्रोनोमीटर,ক্রোনোমিটার
नाईट कॉर्प्स,নাইট কর্পস
रात्री उलटणे,রাতের বিপরীত
नोड विश्लेषण,নোড বিশ্লেষণ
फिल्टर आकृती,ফিল্টার ডায়াগ্রাম
नोड समीकरण,নোড সমীকরণ
सेमीसोलिड फिल्टर करा,পরিস্রাবণ অর্ধ-সলিড
"नोड्युलर प्लेन, नोड्युलर प्लेन","nodular সমতল, nodular সমতল"
फिल्टर तळाशी,ফিল্টার নীচে
"नोड पॉइंट, नोड पॉइंट, क्लीव्हेज पॉइंट, गाळण्याची प्रक्रिया बिंदू, फॉल पॉइंट","নোড পয়েন্ট, নোড পয়েন্ট, ক্লিভেজ পয়েন্ট, পরিস্রাবণ পয়েন্ট, পতন বিন্দু"
फिल्टर पॉइंट कीिंग,ফিল্টার পয়েন্ট কীিং
प्रगत स्लाइड,উন্নত স্লাইড
फिल्टर पृष्ठ,ফিল্টার পৃষ্ঠা
डिजनरेटिव्ह,অপজাত সম্বন্ধীয়
"नोड, नोड, पान, निर्ती, फिल्टर, कंडील, गाठ","node, node, leaf, nirti, filtrate, condyle, গিঁট"
आवाज जनरेटर,শব্দ জেনারেটর
गोंगाट कमी करणे,শব্দ হ্রাস
आवाज अवरोधक,নয়েজ ইনহিবিটার
"आवाज, आवाज","noise, noise"
आवाज विश्लेषण,গোলমাল বিশ্লেষণ
आवाज सहसंबंध,শব্দের সম্পর্ক
आवाज बँड-विस्तार,নয়েজ ব্যান্ড-এক্সটেনশন
ध्वनीरोधक मायक्रोफोन,নয়েজ প্রুফ মাইক্রোফোন
रेव्ह कोटरन,রেভ কোট্রান
आवाज नियंत्रण,শব্দ নিয়ন্ত্রণ
गोंगाट करणारा वर्तमान जनरेटर,শোরগোল বর্তমান জেনারেটর
आवाज डायोड,গোলমাল ডায়োড
आवाज समतुल्य शक्ती,শব্দ সমতুল্য শক্তি
आवाज समतुल्य प्रतिकार,গোলমাল সমতুল্য প্রতিরোধের
आवाज त्रुटी,গোলমাল ত্রুটি
रावणक,রাবঙ্ক
आवाज क्षेत्र शक्ती,শব্দ ক্ষেত্রের শক্তি
आवाज गुणांक,গোলমাল সহগ
आवाज फिल्टर,শব্দ পরিশোধন
आवाज मुक्त प्रणाली,শব্দ মুক্ত সিস্টেম
गोंगाट करणारा,সশব্দ
आवाज मोठा आवाज पातळी,শব্দ উচ্চতার মাত্রা
आवाज मर्यादित करणारा,শব্দ সীমাবদ্ধকারী
हायग्रोमीटर,হাইগ্রোমিটার
आवाज मॉड्यूलेशन,নয়েজ মড্যুলেশন
ध्वनी प्रदूषण,শব্দ দূষণ
आवाज शक्ती,শব্দ শক্তি
आवाज प्रतिरोधक,শব্দ প্রতিরোধী
आवाज दडपशाही,শব্দ দমন
आवाज रेटिंग,গোলমাল রেটিং
आवाजाचे प्रमाण,শব্দ অনুপাত
आवाज डॅम्पिंग अँटेना प्रणाली,শব্দ স্যাঁতসেঁতে অ্যান্টেনা সিস্টেম
आवाज ओलसर गुणांक,শব্দ স্যাঁতসেঁতে সহগ
आवाज प्लेबॅक बँड,নয়েজ প্লেব্যাক ব্যান্ড
आवाज तापमान,শব্দ তাপমাত্রা
ध्वनी तापमान समतुल्य,শব্দ তাপমাত্রা সমতুল্য
आवाज थर्मामीटर,শব্দ থার্মোমিটার
आवाज युनिट,নয়েজ ইউনিট
आवाज व्होल्टेज जनरेटर,নয়েজ ভোল্টেজ জেনারেটর
रावता,ravata
नावाचा बँड,নাম ব্যান্ড
नाममात्र वारंवारता,নামমাত্র ফ্রিকোয়েন্সি
नाममात्र प्रतिबाधा,নামমাত্র প্রতিবন্ধকতা
नाममात्र ओळ विस्तार,নামমাত্র লাইন এক্সটেনশন
संरेखन चार्ट,প্রান্তিককরণ চার্ট
नॉन बाँडिंग इलेक्ट्रॉन जोडी,অ বন্ধন ইলেকট্রন জোড়া
नॉन-बॉन्डिंग आण्विक कक्षीय,অ বন্ধন আণবিক অরবিটাল
नॉन-कंडक्टिंग कपलिंग,নন-কন্ডাক্টিং কাপলিং
थंड क्षेत्र,শীতল এলাকা
स्केलर मायक्रोफोन,স্কেলার মাইক্রোফোন
अविभाज्य,অবিচ্ছেদ্য
इतर इलेक्ट्रॉनिक्स,অন্যান্য ইলেকট্রনিক্স
अपरिवर्तनीय शक्ती,অপরিবর্তনীয় বল
धारण कालावधी,ভারবহন সময়কাল
आगमनात्मक कॉइलिंग,প্রবর্তক কুণ্ডলী
नॉन-रेखीय अविभाज्य समीकरण,অ-রৈখিক অবিচ্ছেদ্য সমীকরণ
नॉन-लिनियर प्रोग्रामिंग,নন-লিনিয়ার প্রোগ্রামিং
नॉन-लाइनर टाइम बेस,নন-লিনিয়ার টাইম বেস
नॉन-लाइनरिटी,অ-রৈখিকতা
नॉनलाइनर विकृती,অরৈখিক বিকৃতি
फ्रॅक्शनल याम,ভগ্নাংশ ইয়াম
आलेखी रिले,আলেখে রিলে
असंगत स्वर,অসামঞ্জস্যপূর্ণ স্বন
नकारात्मक शुल्क नाही,অ নেতিবাচক চার্জ
गैर-नकारात्मक निर्बंध,অ নেতিবাচক সীমাবদ্ধতা
"un-ohm सर्किट, नॉन-रेखीय घेर","আন-ওম সার্কিট, অ-রৈখিক পরিধি"
अन-ओमिक संपर्क,অ-ওমিক যোগাযোগ
अन-ओमिक प्रतिकार,আন-ওমিক প্রতিরোধ
नॉन-सिक्वेंसिंग,নন-সিকোয়েন্সিং
अध्रुवीकृत रिले,অপোলারাইজড রিলে
रेझोनंट फिल लाइन,অনুরণিত ভরাট লাইন
रेझोनंट ट्रान्समिशन लाइन,অনুরণিত ট্রান্সমিশন লাইন
रेझोनंट वायर,অনুরণিত তার
रेझोनंट अँटेना,অনুরণিত অ্যান্টেনা
परस्पर संपर्क स्विच,পারস্পরিক যোগাযোগ সুইচ
नॉन-एक्युम्युलेटर कॅमेरा ट्यूब,নন-সঞ্চয়কারী ক্যামেরা টিউব
असिंक्रोनस,অ্যাসিঙ্ক্রোনাস
नॉन-थर्मल विकिरण,অ-তাপীয় বিকিরণ
शोषून न घेणारे माध्यम,অ-শোষক মাধ্যম
सक्रिय नसलेले,অ-সক্রিয়
मुळसंख्या,মৌলিক সংখ্যা
आणखी एक adiabatic प्रतिक्रिया,আরেকটি adiabatic প্রতিক্রিয়া
"adiabatic संसर्ग, एक adiabatic संसर्ग","adiabatic সংক্রমণ, একটি adiabatic সংক্রমণ"
अक्षीय दिशा,অক্ষীয় দিক
काळी नसलेली वस्तू,অ-কালো বস্তু
नॉन-बॉन्डिंग इलेक्ट्रॉन,বন্ধনহীন ইলেকট্রন
कॅप्चरलेस विघटन,captureless disintegration
मध्यवर्ती टक्कर,কেন্দ্রীয় সংঘর্ষ
केंद्रीय आत्मविश्वास मध्यांतर,কেন্দ্রীয় আত্মবিশ্বাসের ব্যবধান
केंद्रीय वितरण,কেন্দ্রীয় বিতরণ
केंद्राभिमुख शक्ती,কেন্দ্রমুখী বল
केंद्रापसारक शक्ती,অপকেন্দ্র বল
नॉन-परिसरण क्षेत्र,অ-সঞ্চালন এলাকা
प्रतिष्ठा,প্রতিপত্তি
असमान प्रभाव,অসামঞ্জস্যপূর্ণ প্রভাব
असमान पर्जन्य,অসম বৃষ্টিপাত
अलाइनमेंट,অ প্রান্তিককরণ
समरेख नसलेला अणू,সমরেখাবিহীন পরমাণু
यादृच्छिक मजला,এলোমেলো মেঝে
अदलाबदल करण्यायोग्यता,অ বিনিময়যোগ্যতা
डायलेक्ट्रिक,অস্তরক
पुराणमतवादी नसलेली शक्ती,অ-রক্ষণশীল শক্তি
असहकार प्रणाली,অ-সহযোগী ব্যবস্থা
coolmate विखुरणे,কুলমেট বিক্ষিপ্ত
उल्लंघन नियम,লঙ্ঘন নিয়ম
स्फटिक,স্ফটিক
अॅसायक्लिक बदल,অ্যাসাইক্লিক পরিবর্তন
दूषित,অবিকৃত
अयोग्य पातळी,অযোগ্য স্তর
दूषित अवस्था,দূষিত রাষ্ট্র
अविनाशी तपासणी,অবিনাশী পরিদর্শন
विनाशकारी चाचणी,অ ধ্বংসাত্মক পরীক্ষা
नॉन-रेखीय रेषा,নন-লিনিয়ার লাইন
गैर-प्रसार,অ-প্রসারণ
"मितीय, मितीय","মাত্রিক, মাত্রিক"
स्केलर अँटेना,স্কেলার অ্যান্টেনা
अवक्षेपण माध्यम,ক্ষরণ মাধ্যম
नॉन-डिस्पर्सिव्ह एक्स-रे शोषण मीटर,অ-বিচ্ছুরণকারী এক্স-রে শোষণ মিটার
ऊर्जा संवर्धन,শক্তি সংরক্ষণ
"ऊर्जा-संवर्धन करणारे वस्तुमान, नूतनीकरणीय वस्तुमान","শক্তি-সংরক্ষণকারী ভর, পুনর্নবীকরণযোগ্য ভর"
अप्रत्याशित,অনির্দেশ্য
इलेक्ट्रोलाइटिक,ইলেক্ট্রোলাইটিক
इलेक्ट्रोमॅग्नेटिक,ইলেক্ট্রোম্যাগনেটিক
असामान्य स्थिती,অস্বাভাবিক অবস্থা
"असामान्य विकार, असंतुलित विकार","অস্বাভাবিক ব্যাধি, ভারসাম্যহীন ব্যাধি"
न्याय्य वितरण,ন্যায়সঙ্গত বন্টন
विसंगत थर्मोडायनामिक्स,অস্বাভাবিক তাপগতিবিদ্যা
अतुलनीयता,অতুলনীয়তা
"समांतर इलेक्ट्रॉन, भिन्न ऑर्बिटल इलेक्ट्रॉन","সমান্তরাল ইলেকট্রন, বিভিন্ন অরবিটাল ইলেকট্রন"
चुंबकीय नसलेले,অ চৌম্বক
नॉन-चुंबकीय टप्पा,অ-চৌম্বকীয় পর্যায়
असमान गुरुत्वाकर्षण क्षेत्र,অসম মহাকর্ষীয় ক্ষেত্র
असमान गोंधळ,অনুপাতহীন ঝামেলা
नॉन-हायड्रोजन प्रणाली,অ-হাইড্রোজেন সিস্টেম
हायड्रोजन नसलेले,অ হাইড্রোজেন
आदर्श वायू,আদর্শ গ্যাস
आदर्श माध्यम,আদর্শ মাধ্যম
आदर्श कंडक्टर,আদর্শ কন্ডাক্টর
मॉडेल प्रणाली,মডেল সিস্টেম
न घातलेले इंजेक्शन,ঢোকানো ইনজেকশন
नॉन-प्रेरणात्मक प्रतिकार,অ প্রবর্তক প্রতিরোধের
ज्वलनशील,দাহ্য
"ज्वलनशील, ज्वलनशील ज्वालासह","দাহ্য, দাহ্য শিখা সহ"
अपूर्ण,অপূর্ণ
गैर-परस्परसंवादी,অ ইন্টারেক্টিভ
संवाद न करणारा कण,অ মিথস্ক্রিয়া কণা
नॉन-इंटरॅपिकल कंजेक्ट लाइन,নন-ইন্টারপিকাল কনজেক্ট লাইন
नॉन-रेखीय वैशिष्ट्ये,অ-রৈখিক বৈশিষ্ট্য
"नॉन-लिनियर सर्किट, विसंगत सर्किट","নন-লিনিয়ার সার্কিট, অস্বাভাবিক সার্কিট"
नॉन-रेखीय लवचिकता,অ-রৈখিক স্থিতিস্থাপকতা
नॉन-लिनियर इलेक्ट्रोडायनामिक्स,নন-লিনিয়ার ইলেক্ট্রোডাইনামিকস
करार की,চুক্তি কী
हलके,আলোহীন
चुंबकीय,চুম্বকীয়
चुंबकीय नसलेले,অ চৌম্বক
"oscillating, oscillating","oscillating, oscillating"
oscillating,দোদুল্যমান
आच्छादित,ওভারল্যাপিং
ओव्हरलॅपिंग सिग्नल,ওভারল্যাপিং সংকেত
जोडीरहित तत्त्व,জোড়াবিহীন নীতি
अखंड कक्षा,নিরবচ্ছিন্ন কক্ষপথ
asdanira,আসদানির
नॉन-कंडक्टिंग फॉस्फर,অ-পরিবাহী ফসফর
अभौतिक,বস্তুহীন
गैर-भौतिक वर्ण,অ-বস্তুগত অক্ষর
असममित स्वरूप,অপ্রতিসম বিন্যাস
असमान जाळी,অসম জাল
नॉनपोलर रेणू,অপোলার অণু
गैर-संभाव्य ऊर्जा,অ-সম্ভাব্য শক্তি
अवरोधित क्षेत्र,বাধাহীন এলাকা
पूर्व-नियोजन पातळी,পূর্ব পরিকল্পনা স্তর
न विभाज्य जाळी,অ-বিভাজ্য জালি
अवतरण न केलेली पातळी,উদ্ধৃতিহীন স্তর
"नॉनरेडिएटिव्ह टक्कर, नॉनरेडिएटिव्ह प्रभाव","নন-রেডিয়েটিভ সংঘর্ষ, নন-রেডিয়েটিভ প্রভাব"
"किरणोत्सर्गी, नॉन-रेडिओएक्टिव्ह","তেজস্ক্রিয়, অ-তেজস্ক্রিয়"
किरणोत्सर्गी,তেজস্ক্রিয়
पावसाचे ढग,বৃষ্টির মেঘ
संधीसाधू,সুবিধাবাদী
आवर्ती नसणे,অ পুনরাবৃত্ত
आवर्ती न येणारा चित्रपट,অ-পুনরাবৃত্ত ফিল্ম
लेखन प्रणाली,লিখন পদ্ধতি
नातेवाईक नसलेले,আপেক্ষিক নয়
गैर-सापेक्षतावादी किनेमॅटिक्स,অ-আপেক্ষিক গতিবিদ্যা
नॉन-रिलेटिव्हिस्टिक क्वांटम मेकॅनिक्स,অ-আপেক্ষিক কোয়ান্টাম মেকানিক্স
सापेक्ष नसलेला परिसर,অ-আপেক্ষিক প্রাঙ্গনে
सापेक्ष नसलेला वेग,অ-আপেক্ষিক বেগ
आवर्ती नाही,অ পুনরাবৃত্ত
आवर्ती पीक इंडक्टन्स,অ-পুনরাবৃত্ত শিখর আবেশ
अप्रतिरोधक,অপ্রতিরোধ্য
अनुनाद नसलेली पद्धत,অনুরণনহীন পদ্ধতি
रेझोनंट प्रोटॉन,অনুরণিত প্রোটন
अपरिवर्तनीय,অপরিবর্তনীয়
रेणू,অণু
फिरणारी पृथ्वी (उपकरण),ঘূর্ণায়মান পৃথিবী (যন্ত্র)
टॉर्क ऑसिलेटर,টর্ক অসিলেটর
