Punjabi,Bengali
ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ,জড়িত
ਆਇਨ,আয়ন
ਇਰੈਡੀਏਸ਼ਨ,ইরেডিয়েশন
ਸਿੰਜਾਈ,সেচ
ਆਈਸੋ ਐਲੇਲਸ,আইএসও অ্যালিলস
ISO ਉਤਪਾਦ ਕਰਵ,আইএসও পণ্য বক্ররেখা
ਆਈਸੋਬਾਰ,আইসোবার
ਆਈਸੋਗੈਮ,আইসোগামি
ਇਕੱਲਤਾ ਦੂਰੀ,বিচ্ছিন্নতা দূরত্ব
ਆਈਸੋਪਲੋਇਡ,আইসোপ্লয়েড
ਇਕੱਲਤਾ,আইসোক্যান্ট
ਆਈਸੋਟੋਪ,আইসোটোপ
ਭਾਰਤੀ ਬੁਰਸ਼,ভারতীয় বার্চ
ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ,ইন্ডিয়ান ব্লু পাইন
ਭਾਰਤੀ ਚੈਰੀ,ভারতীয় চেরি
ਭਾਰਤੀ ਜੂਨੀਪਰ,ভারতীয় জুনিপার
ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ,ভারতীয় কিনো গাছ
ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ,ভারতীয় লরাল ট্রি
ਇੰਡੀਅਨ ਮੈਡਡਰ,ভারতীয় ম্যাডার
ਇੰਡੀਅਨ ਮੈਡਲਰ,ভারতীয় ম্যাডলার
ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ,ইন্ডিয়ান পোডো ফিলাম
ਇੰਡੀਗੋ,নীল
ਇਤਾਲਵੀ ਬਾਦਾ,ইতালিয়ান বাজরা
ਆਈਵਰੀ ਟ੍ਰੀ,আইভরি গাছ
Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ,আইভী লাউ/লিটল লাউ
Jaggery,গুড়
ਜੌਂਕਾ ਚਾਵਲ,জাপোনিকা রাইস
ਜੱਸੇ,জ্যাসিড
ਜਾਵਾਨਿਕਾ ਰਾਈਸ,জাভানিকা রাইস
ਜੇਲਿੰਗ,জেলিং
ਜੇਹਮ ਕਾਸ਼ਤ,ঝুম চাষ
ਜੰਜਾਈ,জাম্পিং জিন
ਜੰਕ ਡੀ ਐਨ ਏ,জাঙ্ক ডিএনএ
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,কিশোর পর্ব
ਜਾਬਾੰਡਾ,জ্যাকারান্ডা
ਜੈਕਫਰੂਟ,জ্যাকফ্রুট
ਜੰਜਾ,জামুন
ਜੈਸਮੀਨ,জুঁই
ਜਤਤੀ ਖਤੀ,জাট্টি খট্টি
ਜੱਟਟਰੋਫਾ,জ্যাটট্রোফা
ਜੱਟ,পাট
ਜੱਸੇਜ਼,জ্যাসিডস
ਕੂਲਿਨ,কওলিন
ਕਾਓਲਿਨਾਈਟ,কওলিনাইট
ਕਾਓਲਿਨਾਈਟ,কওলিনাইট
ਕੈਰੀਨਚਯਮਾ,ক্যারিঞ্চাইমা
ਕੈਰੀਓਡਮਾ,ক্যারিওডেসমা
ਕੈਰੀਗਮੀ,ক্যারিওগামি
ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ),ক্যারিওগ্রাম (আইডিওগ্রাম)
ਕਰੈਕਿਨੇਸਿਸ,ক্যারিওকাইনেসিস
ਕੈਰੀਓਲੋਜੀ,ক্যারোলজি
Karyoolysis,ক্যারিওলাইসিস
ਕੈਰੀਓਨ,ক্যারিওন
ਕੈਰੀਓਟਾਈਪ,ক্যারিওটাইপ
ਕੈੱਲਪ (ਐਲਗੀ),কেল্প (শেত্তলা)
ਕੈਲਵਿਨ ਚੱਕਰ,কেলভিন চক্র
ਕੇਟਿਨ,কেরাটিন
ਕਰਨਲ,কার্নেল
ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ,খাইরা রোগ
ਸਾਉਣੀ,খরিফ
ਮਜ਼ਾਕ ਕਰਨਾ,দুষ্টুমি
ਕਿਨੇਟੋਕੋਰ,কিনেটোচোর
ਕਿਚਨ ਗਾਰਡਨ,বাগানের
ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ,ক্লেইনফিল্টার সিনড্রোম
ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ,ক্লেনো খণ্ড
ਬੰਦ,গিঁটিং
ਕੋਚ ਦਾ ਅਹੁਦਾ,কোচের পোস্টুলেট
ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ),কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু)
ਕਰਬਸ ਚੱਕਰ,ক্রেবস চক্র
ਕੁਰਟੋਸਿਸ,কুর্তোসিস
ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ),কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র)
ਕੜਮ,কাদম
ਕਲੇ,কালে
ਗਾਂ ਘਾਹ,ক্যানস ঘাস
ਕਾਰੌਂਦਾ,করোন্ডা
"ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ","কিডনি বিন, রাজমাহ"
ਕੀਵੀਫਰੀਨ,কিউইফ্রিউট
ਨੋਲ ਗਾਲ,নোল খোল
ਕੋਡੋਮਪੁਲੀ,কোডাম্পুলি
ਕੋਡੋ ਬਾਜਲੇਟ,কোডো মিললেট
ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ),কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন)
ਖਾਪਰਾ ਬੀਟਲ,খাপ্রো বিটল
L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50),এল.ডি .50 (মারাত্মক ডোজ 50)
ਲੈਬ ਲੈਂਡ,অবতরণ করতে ল্যাব
ਲੇਬਲ,লেবেল
ਕਿਰਤ,শ্রম
ਲੈਕ ਓਪਰਨ ਮਾਡਲ,ল্যাক অপেরন মডেল
ਦੁੱਧ ਚੁੰਘਾਉਣ,স্তন্যদান
ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ),ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন)
ਲੈਕਟੋਜ਼,ল্যাকটোজ
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,পিছিয়ে থাকা স্ট্র্যান্ড
ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ,ল্যাম্বদা ক্লোনিং ভেক্টর
ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ,ফলকিত বায়ু প্রবাহ
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,ল্যাম্প ব্রাশ ক্রোমোজোম
ਜ਼ਮੀਨ,জমি
ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ,ভূমি সক্ষমতা শ্রেণিবিন্যাস
ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ,ভূমি সক্ষমতা মানচিত্র
ਭੂਮੀ ਦੇ ਨਿਘਾਰ,ভূমি অবক্ষয়
ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ,ভূমি সমতুল্য অনুপাত
ਲੈਂਡ ਲੈਵਲਿੰਗ,জমি সমতলকরণ
ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ,জমি উদ্ধার
ਲੈਂਡਸਕੇਪਿੰਗ,ল্যান্ডস্কেপিং
ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ,জমির উপযুক্ততা
ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ,ভূমি ব্যবহারের প্যাটার্ন
ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ,ল্যাঙ্গারহান্স সেল
ਲੈਪ ਰੇਟ,ভ্রষ্টতা হার
ਲਾਰਵਾ,লার্ভা
ਲੇਟੈਂਸੀ,বিলম্ব
ਲੇਟ,সুপ্ত
ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ,সুপ্ত সংক্রমণ
ਪਾਸੇ,পার্শ্বীয়
ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ,লেটারাইট মাটি
ਲੈਟੇਕਸ,ল্যাটেক্স
ਲਾਠੀਵਾਦ,ল্যাথাইরিজম
ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD),ল্যাটিন স্কয়ার ডিজাইন (এলএসডি)
ਜਾਲੀ,জাল
ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ,সমন্বিত সুবিধার আইন
ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,ধ্রুবক রিটার্ন আইন
ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,হ্রাসের আইন
ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ,ক্রমবর্ধমান retuns আইন
ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ,সীমাবদ্ধ কারণগুলির আইন
ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ,সর্বনিম্ন আইন
ਬਦਲ ਦਾ ਕਾਨੂੰਨ,প্রতিস্থাপন আইন
ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ,পরিবর্তনশীল অনুপাত
ਪਰਤ,স্তর
ਖਾਕਾ,বিন্যাস
ਲੀਚੇਟ,লিচেট
ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ,ফাঁস দক্ষতা
ਲੈਣ ਤੋਂ ਲੈ ਕੇ,ফাঁস প্রয়োজনীয়তা
ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ,শীর্ষস্থানীয় স্ট্র্যান্ড
ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ,পাতার ক্ষেত্রের সময়কাল
ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ,গাছের পাতা সূচক এলাকা
ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ,পাতার অঞ্চল অনুপাত
ਪੱਤਾ ਮਾਈਨਰ,পাতা খনিজ
ਪੱਤਾ ਟੈਸਟਿੰਗ,পাতা পরীক্ষা
ਪੱਤਾ,পাতা
ਪਰਚਾ,লিফলেট
ਲੀਜ਼,ইজারা
ਫਲ਼ੀ,শিম
ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ),লিসা - (কম শক্তি ইনপুট টেকসই কৃষি)
ਲੈਂਟਿਕਲ,লেন্টিসেল
ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ,লেন্টো কৈশিক পয়েন্ট
Letoxtonema,লেপটোনেমা
Lextospirosis,লেপটোস্পিরোসিস
ਲੀਰੋ-ਮੌਰਫਿਕ,লিরো-মরফিক
ਜਖਮ,ক্ষত
ਜਾਨਲੇਵਾ,মারাত্মক রূপান্তর
ਲੁੱਕੋਪਲਾਸਟ,লিউকোপ্লাস্ট
ਪੱਧਰ ਦੇ ਛੱਤ,স্তর টেরেস
ਲੇਵਲਰ (ਲੇਵੀਲਰ),লেভেলার (লেভেলার)
ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ),সমতলকরণ (জমির)
ਲੇਅ ਖੇਤੀ,লে ফার্মিং
ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ,ন্যূনতম লাইবিগের আইন
ਭੰਡਾਰਨ,লিগেশন
ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ,হালকা ক্ষতিপূরণ পয়েন্ট
ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ,হালকা স্যাচুরেশন তীব্রতা
ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ,হালকা সংক্রমণ অনুপাত
ਹਲਕਾ ਜਾਲ,হালকা ফাঁদ
ਸੀਮਿਤ,লিমিং
ਸੀਮਾ,সীমাবদ্ধতা
ਸੀਮਤ ਕਾਰਕ,সীমাবদ্ধ ফ্যাক্টর
ਲਿਮੋਨਾਈਟ,লিমোনাইট
ਲਾਈਨ,লাইন
ਲੀਨੀਅਰ ਜਵਾਬ,লিনিয়ার প্রতিক্রিয়া
ਲਿੰਕਜ,লিঙ্কেজ
ਲਿੰਕੇਜ ਸਮੂਹ,লিঙ্কেজ গ্রুপ
ਲਿੰਕ,লিঙ্কার
ਲਿੰਟ ਇੰਡੈਕਸ,লিন্ট সূচক
ਲਾਈਨਟਰਸ,লিন্টার
ਲਿਪਿਡ,লিপিড
ਲਿਪੋਲੀਸਿਸ,লাইপোলাইসিস
ਤਰਲ,তরলকরণ
ਲਿਸਟਰ,লিস্টার
ਲਿਸਟਰ,লিস্টার
ਸੂਚੀ,তালিকা
Lithospere,লিথোস্ফিয়ার
ਕੂੜਾ,লিটার
ਲਾਈਵ ਮਲਚ,লাইভ মালচেস
ਜਿਗਰਵੋਰਟ,লিভারওয়ার্ট
ਪਸ਼ੂ,পশুসম্পত্তি
ਸਥਾਨਕ ਨਿਯੰਤਰਣ,স্থানীয় নিয়ন্ত্রণ
ਟਿਕਾਣੇ,লোকস
ਟਿੱਡੀ,পঙ্গপাল
ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼),লজিং (ফসল লজিং)
ਲੋਡਿਕੂਲ,লডিকুল
ਲਾਹਨਤ,লোস
ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ,লোগারথিমিক রূপান্তর
ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ,দীর্ঘ - দিনের উদ্ভিদ
ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ,দীর্ঘ তরঙ্গ বিকিরণ
ਲੂਪ,লুপ
Lopping,লোপিং
ਲੰਬਰ,কাঠ
ਲੱਕਸ,লাক্স
ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ),বিলাসবহুল খরচ (পুষ্টি)
ਲਗਜ਼ਰੀ ਜੀਨ,বিলাসবহুল জিন
ਲਾਇਕੋਪਿਨ,লাইকোপেন
ਲਿੰਫ,লিম্ফ
ਲਸੀਮੀਟਰ,লাইসিমিটার
ਸੈੱਲ ਦਾ lysis,কোষের লিসিস
ਲਿੰਗੀ,লাইসোজিনি
ਲਾਇਸੋਸੋਮ,লাইসোসোম
ਪਤਸਿਮੇਮ,লাইসোজাইম
Lac ਰੁੱਖ,লক্ষ গাছ
Lac,লক্ষ
"Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ","লেডির আঙুল, ওকরা"
ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ,ল্যান্ড ক্যালট্রপস
ਲੌਨਟਾਨਾ,ল্যান্টানা
ਲਾਥੀਰਸ,ল্যাথিরাস
ਲੀਕ,পেঁয়াজ
ਨਿੰਬੂ ਘਾਹ,লেবু ঘাস
ਨਿੰਬੂ,লেবু
ਦਾਲ,মসুর ডাল
ਲੇਕਿ ur ਨਸ,লকুরিস
ਸਲਾਦ,লেটুস
ਲਿਲੀ,লিলি
ਚੂਨਾ,চুন
ਅਲਸੀ,তিসি
ਲੀਚੀ,লিচি
ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ,ছোট বাজরা
ਲੌਂਗ ਤਰਬੂਜ,দীর্ঘ তরমুজ
ਲੰਬੀ ਮਿਰਚ,দীর্ঘ মরিচ
ਭੌਤਿਕ,লোকাট
ਕਮਲ,পদ্ম
Lurcesne,Lurcerne
Lac ਕੀੜੇ,লক্ষ পোকামাকড়
ਲੇਡੀ ਬਰਡ ਬੀਟਲ,লেডি বার্ড বিটল
ਪੱਤਾ ਮਾਈਨਰ,পাতা খনিজ
ਪੱਤਾ ਰੋਲਰ,পাতা রোলার
ਪੱਤਾ ਵੈਬਬਰ,পাতার ওয়েবার
ਟਿੱਡੀ,পঙ্গপাল
ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ,ম্যাক্রো বিবর্তন
ਮੈਕ੍ਰੋਲਮੇਟ,ম্যাক্রোক্লিমেট
ਮੈਕਰੋਮੋਲਕੋਲ,ম্যাক্রোমোলিকুল
ਮੈਕਰੋਟੇਸ਼ਨ,ম্যাক্রোমুটেশন
ਮੈਕਸੋਰਨਯੂਟੀਂਟ,ম্যাক্রোনিউট্রিয়েন্ট
ਮੈਕਰੌਪੋਰਸ,ম্যাক্রোপোরস
ਮੈਗਗੋਟ,ম্যাগগট
ਮੈਗਮਾ,ম্যাগমা
ਮੈਗਨੇਸ਼ੀਆ,ম্যাগনেসিয়া
ਮੈਗਨੀਸ਼ੀਅਮ,ম্যাগনেসিয়াম
ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ,চৌম্বক আন্দোলক
ਵਿਸ਼ਾਲਤਾ,মাত্রা
ਮੂਹਾ ਕੇਕ,মহুয়া কেক
ਰੱਖਿਅਕ ਲਾਈਨ,রক্ষণাবেক্ষণ লাইন
ਰੱਖ ਰਖਾਵ,রক্ষণাবেক্ষণ
ਮੱਕੀ ਸ਼ਰਨ,ভুট্টা শেলার
ਮਰਦ ਨਿਰਜੀਵ,পুরুষ জীবাণুমুক্ত
ਖਰਾਬ,ত্রুটি
ਖਰਾਬ,ম্যালিগেন্সি
ਕੁਪੋਸ਼ਣ,অপুষ্টি
ਗਲਤ,অসৎ আচরণ
ਖਰਾਬ,ম্যাল্টিং
ਖੁਰਲੀ,ম্যানেজার
ਮੈਂਗ੍ਰੋਵ,ম্যানগ্রোভ
ਮੈਨੋਮੀਟਰ,ম্যানোমিটার
ਮੈਨੋਮੀਟਰ,ম্যানোমিটার
Mantissa (loarithm),মন্টিসা (লোগারিদমের)
ਖਾਦ,সার
ਖਾਦ,সার
ਹਾਸ਼ੀਏ,প্রান্তিক
ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ,প্রান্তিক ব্যয়
ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ,প্রান্তিক জমি
ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ,প্রান্তিক পণ্য
ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ,প্রান্তিক রিটার্ন
ਸਮੁੰਦਰੀ,সামুদ্রিক
ਮਾਰਕਰ (ਜੈਨੇਟਿਕ),চিহ্নিতকারী (জেনেটিক)
ਮਾਰਕੀਟ,বাজার
ਮਾਰਕਿਟੇਬਲ,বিপণনযোগ্য
ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ,বিপণনযোগ্য উদ্বৃত্ত
ਮਾਰਕੀਟ ਸਰਪਲੱਸ,বিপণন উদ্বৃত্ত
ਮਾਰਕੀਟਿੰਗ,বিপণন
ਮਾਰਸ਼,মার্শ
ਪੁੰਜ ਵਹਾਅ,ভর প্রবাহ
ਪੁੰਜ ਚੋਣ,গণ নির্বাচন
ਪੁੰਜ-ਸਪੈਕਟ੍ਰੋਮੀਟਰ,ভর স্পেকট্রমিটার
ਮਸਤ,মাস্ট
ਜਣੇਪੇ ਵਿਰਾਸਤ,মাতৃ উত্তরাধিকার
ਮੇਲ,সঙ্গম
ਮੈਟ੍ਰਿਕ ਸਮਰੱਥਾ,ম্যাট্রিক সম্ভাবনা
ਪੱਕਣ,পরিপক্কতা
ਪਰਿਪੱਕਤਾ (ਫਸਲ),পরিপক্কতা (ফসল)
ਵੱਧ ਤੋਂ ਵੱਧ ਉਪਲਬਧ ਪਾਣੀ,সর্বাধিক উপলব্ধ জল
ਵੱਧ ਤੋਂ ਵੱਧ ਫਸਲਿੰਗ,সর্বাধিক ফসল
ਵੱਧ ਤੋਂ ਵੱਧ ਬਚੀ ਸੀਮਾ,সর্বাধিক অবশিষ্টাংশ সীমা
ਵੱਧ ਤੋਂ ਵੱਧ ਟਿਕਾ able ਉਪਜ,সর্বাধিক টেকসই ফলন
ਵੱਧ ਤੋਂ ਵੱਧ ਥਰਮਾਮੀਟਰ,সর্বাধিক থার্মোমিটার
ਵੱਧ ਤੋਂ ਵੱਧ ਪਾਣੀ ਵਾਲੀ ਸਮਰੱਥਾ,সর্বাধিক জল ধারণ ক্ষমতা
ਮੈਦਾਨ ਬਗੀਚੇ,Medow orpharding
Maly,Meyly
ਮਤਲਬ ਭਟਕਣਾ,বিচ্যুতি
ਭਾਵ ਜ਼ਿੰਦਗੀ (ਪ੍ਰਮਾਣੂ),গড় জীবন (পারমাণবিক)
ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ,সমুদ্র স্তর গড়
ਮਤਲਬ ਵਰਗ,বর্গ মানে
ਮਾਪ,পরিমাপ করা
ਮਾਪ,মাপা
ਮਕੈਨੀਕਲ,যান্ত্রিক
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ (ਮਿੱਟੀ),যান্ত্রিক বিশ্লেষণ (মাটি)
ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ,যান্ত্রিক প্রতিবন্ধকতা
ਮਕੈਨੀਜ਼ਡ ਖੇਤੀ,যান্ত্রিক কৃষক
ਮੀਡੀਅਨ,মধ্যমা
ਚਿਕਿਤਸਕ ਪੌਦਾ,Medic ষধি উদ্ভিদ
ਮੈਡੀਟੇਰੀਅਨ ਜਲਵਾਯੂ,ভূমধ্যসাগরীয় জলবায়ু
ਮੇਗੈਗਾਮੋਨੇਜਨੇਸਿਸ,মেগাগামেটোজেনেসিস
ਮੇਗਾਸਪੋਰੰਗੀਆ,মেগাস্পোরঙ্গিয়া
ਮੈਗਾਸਪੋਰ (ਮੈਕਰੋਪੋਰ),মেগস্পোর (ম্যাক্রোস্পোর)
Meagasporogenisis,মেগাস্পোরোজেনেসিস
Meiosis,মায়োসিস
ਮਿੱਟੀ,মৃদু মাটি
ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ,ডিএনএর গলে
ਝਿੱਲੀ ਫਿਲਟਰ,ঝিল্লি ফিল্টার
ਮੈਂਡੇਲਿਅਨ ਵਿਰਾਸਤ,মেন্ডেলিয়ান উত্তরাধিকার
ਗੰਦਗੀ,মেন্ডেলিজম
ਮੈਨੈਂਡਲ ਦੀ ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ,মেন্ডেলের উত্তরাধিকার আইন
ਵਪਾਰੀ,পণ্যদ্রব্য
ਪਾਰਾ,বুধ
ਬੇਰਹਿਮ,মেরিস্টেম
ਮੇਸੋਲਮੇਟ,মেসোক্লিমেট
Mesoderm,মেসোডার্ম
ਮੇਸੋਫਿਲ,মেসোফিল
ਮੇਸੋਫਾਈਟ,মেসোফাইট
ਮੇਸੋ-ਪਿਓਜ਼,মেসো-ছিদ্র
Mesospere,মেসোস্ফিয়ার
ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ (ਐਮ-ਆਰ ਐਨ ਏ),ম্যাসেঞ্জার আরএনএ (এম-আরএনএ)
Metabolism,বিপাক
Metabolites,বিপাক
ਧਾਤ ਦਾ ਡੈਮ,ধাতব বাঁধ
ਮੈਟਾਮੋਰਫਿਕ ਚੱਟਾਨਾਂ,রূপান্তরিত শিলা
ਮੈਟਮੋਰਫੋਸਿਸ,রূপান্তর
ਮਛੂਤ,মেটাফেজ
ਮੈਟਸਟ੍ਰਸਸ,মেটাস্ট্রাস
ਪਾਚਕ,মেটাক্সেনিয়া
ਮੀਟਰ ਵਿਗਿਆਨ,আবহাওয়া
ਮੈਥੇਮੋਗਲੋਬਿਨੇਮੀਆ,Methaemoglobineamia
Method ੰਗ ਪ੍ਰਦਰਸ਼ਨ,পদ্ধতি প্রদর্শন
ਮੀਕਾ,মিকা
ਮਾਈਕਰੋ ਬੇਸਿਨ,মাইক্রো বেসিন
ਮਾਈਕਰੋ ਫੂਨਾ,মাইক্রো ফাউনা
ਮਾਈਕਰੋਬ,মাইক্রোব
ਮਾਈਕਰੋਬਾਇਲ ਬਾਇਓਮਾਸ ਕਾਰਬਨ,মাইক্রোবিয়াল বায়োমাস কার্বন
ਮਾਈਕਰੋਬਾਇਲ ਡੀਗ੍ਰੇਡੇਸ਼ਨ,মাইক্রোবিয়াল অবক্ষয়
ਮਾਈਕਰੋਬਾਇਲ ਕੀਟਨਾਸ਼ਕ,মাইক্রোবায়াল কীটনাশক
ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ,মাইক্রোবায়োলজি
ਮਾਈਕਰੋਬਾਇਟਿਕ,মাইক্রোবায়োটিক
ਮਾਈਕਰੋਕਲੀਮੇਟ,মাইক্রোক্লিমেট
ਮਾਈਕ੍ਰੋਜ਼ਵਾਇਸ਼ਨ,মাইক্রোএনভায়রনমেন্ট
ਮਾਈਕ੍ਰੋਫਲੋਰਾ,মাইক্রোফ্লোরা
ਮਾਈਕਰੋਗਾਮੇਟੋਜੀਨੇਸਿਸ,মাইক্রোগামেটোজেনেসিস
ਮਾਈਕ੍ਰਿਤੀ,মাইক্রোইরিগেশন
ਮਾਈਕ੍ਰੋਮੇਟੋਰੋਲੋਜੀ,মাইক্রোমিটোরোলজি
ਮਾਈਕਰੋਨਟੀਐਂਟ,মাইক্রোনিউট্রিয়েন্ট
ਮਾਈਕ੍ਰੋਪੋਲਟ,মাইক্রোপ্লট
ਮਾਈਕ੍ਰੋਫੋਰ,মাইক্রোপোর
ਮਾਈਕ੍ਰੋਪਾਈਲ,মাইক্রোপাইল
ਮਾਈਕਰੋਸਕੋਪੀ,মাইক্রোস্কোপি
ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ,মাইক্রোস্পোরাঙ্গিয়াম
ਮਾਈਕਰੋਸਪੋਰ ਸਭਿਆਚਾਰ,মাইক্রোস্পোর সংস্কৃতি
ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ,মাইক্রোস্পোর মাদার সেল
ਮਾਈਕਰੋਸਪੋਰਸ,মাইক্রোস্পোর
ਮਾਈਕ੍ਰੋਟੋਮ,মাইক্রোটোম
ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ,মাইক্রোটোপোগ্রাফি
ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ,মিড-সিজন সংশোধন
ਮਾਈਗ੍ਰੇਸ਼ਨ,স্থানান্তর
ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ,দুধের শস্য মঞ্চ
ਮਿਲਪੀਦ,মিলেপেড
ਮਿਲਟਸ,মিল্টস
ਮਿਲਿੰਗ ਰਿਕਵਰੀ,মিলিং পুনরুদ্ধার
ਮਿਲਿੰਗ,মিলিং
ਖਣਿਜ ਪੋਸ਼ਣ,খনিজ পুষ্টি
ਖਣਿਜ ਮਿੱਟੀ,খনিজ মাটি
ਖਣਿਜ,খনিজকরণ
ਖਣਿਜ,খনিজ
ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ,সর্বনিম্ন থার্মোমিটার
ਘੱਟੋ ਘੱਟ ਖੇਤ,ন্যূনতম জমায়েত
ਮਾਮੂਲੀ ਫਸਲਾਂ,গৌণ ফসল
Miyotic ਇੰਡੈਕਸ,মিওটিক সূচক
ਗਲਤ ਵਿਆਖਿਆ,মিসেন্স মিউটেশন
ਧੁੰਦਲੀ ਸਿੰਚਾਈ,কুয়াশা সেচ
ਧੁੰਦ,কুয়াশা
ਮਾਈਟੋਚੋਂਡਰੀਆ,মাইটোকন্ড্রিয়া
ਮੀਟੋਸਿਸ,মাইটোসিস
