Marathi,Kannada
संख्यात्मक शिफ्ट,ಸಂಖ್ಯಾ ಶಿಫ್ಟ್
"संख्यात्मक जागा
 वर्ण","ಸಂಖ್ಯಾ ಸ್ಥಳ
 ಪಾತ್ರ"
संख्यात्मक स्ट्रिंग,ಸಂಖ್ಯಾ ದಾರ
संख्यात्मक शब्द,ಸಂಖ್ಯಾ ಪದ
Nybble,ನಾರು
Nyquist दर,ನೈಕ್ವಿಸ್ಟ್ ದರ
"ऑब्जेक्ट आर्किटेक्चर
 (ऑब्जेक्ट-देणारं
 आर्किटेक्चर)","ವಸ್ತುನಿಷ್ಠ
 (ವಸ್ತು-ಆಧಾರಿತ
 ವಾಸ್ತುಶಿಲ್ಪ)"
ऑब्जेक्ट कोड,ವಸ್ತು ಸಂಹಿತೆ
"ऑब्जेक्ट कोड
 सुसंगतता","ವಸ್ತು ಸಂಹಿತೆ
 ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ"
ऑब्जेक्ट संगणक,ವಸ್ತು ಕಂಪ್ಯೂಟರ್
ऑब्जेक्ट डेक,ವಸ್ತು ಕೆತಿ
ऑब्जेक्ट व्याख्या,ವಸ್ತು ವ್ಯಾಖ್ಯಾನ
वस्तुनिष्ठ कार्य,ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
ऑब्जेक्ट भाषा,ವಸ್ತು ಭಾಷೆ
ऑब्जेक्ट लायब्ररी,ವಸ್ತು ಗ್ರಂಥಾಲಯ
ऑब्जेक्ट मशीन,ವಸ್ತು ಯಂತ್ರ
ऑब्जेक्ट मॉडेल,ವಸ್ತು ಮಾದರಿ
ऑब्जेक्ट मॉड्यूल,ವಸ್ತು ಮಾಡ್ಯೂಲ್
"ऑब्जेक्ट मॉड्यूल
 लायब्ररी","ವಸ್ತು ಮಾಡ್ಯೂಲ್
 ಗ್ರಂಥಾಲಯ"
"ऑब्जेक्ट-देणारं
 आर्किटेक्चर","ವಸ್ತು ಆಧಾರಿತ
 ವಾಸ್ತುಶಿಲ್ಪಿ"
"ऑब्जेक्ट देणारं
 इंग्रजी","ವಸ್ತು ಆಧಾರಿತ
 ಭಾಷೆ"
ऑब्जेक्ट पॅक,ಚೀಟಿ
ऑब्जेक्ट फेज,ವಸ್ತು ಹಂತ
ऑब्जेक्ट प्रोग्राम,ವಸ್ತು ಕಾರ್ಯಕ್ರಮ
ऑब्जेक्ट रूटीन,ವಸ್ತು ದಿನಚರಿ
ऑब्जेक्ट वेळ,ವಸ್ತು ಸಮಯ
ऑक्टल कोड,ಎಂಟಲ್ ಕೋಡ್
ऑक्टल अंक,ಎಂಟು -ಅಂಕಿಯ
ऑक्टल नंबर,ಎಂಟಲ್ ಸಂಖ್ಯೆ
"ऑक्टल नंबर
 प्रणाली","ಎಂಟಲ್ ಸಂಖ್ಯೆ
 ವ್ಯವಸ್ಥೆ"
ऑक्टोनरी,ಅಕ್ಟೋಸರನ
विचित्र-अगदी चेक,ಬೆಸ-ಸಹ ಚೆಕ್
"विचित्र-इव्हन शब्द
 वेळ","ಬೆಸ-ಕೂಡ ಪದ
 ಕಾಲ"
विचित्र समता,ಬೆಸ ಸಮಾನತೆ
विचित्र समता तपासणी,ಬೆಸ ಸಮಾನತೆ ಪರಿಶೀಲನೆ
कार्यालय ऑटोमेशन,ಕಚೇರಿ ಯಾಂತ್ರೀಕರಣ
"कार्यालयीन माहिती
 प्रणाली","ಕಚೇರಿ ಮಾಹಿತಿ
 ವ್ಯವಸ್ಥೆ"
ऑफ-लाइन,ಆಫ್-ಲೈನ್
ऑफ-लाइन उपकरणे,ಆಫ್-ಲೈನ್ ಉಪಕರಣಗಳು
ऑफ-लाइन मोड,ಆಫ್-ಲೈನ್ ಮೋಡ್
ऑफ-लाइन प्रक्रिया,ಆಫ್-ಲೈನ್ ಸಂಸ್ಕರಣೆ
ऑफ-लाइन स्टोरेज,ಆಫ್-ಲೈನ್ ಸಂಗ್ರಹಣೆ
ऑफ-लाइन सिस्टम,ದೂರ ಸಾಲಿನ ವ್ಯವಸ್ಥೆಯ
ऑफ-लाइन युनिट,ದೂರ ಸಾಲಿನ ಘಟಕ
ऑफसेट,ಸರಿದೂಗಿಸು
ऑफसेट पंच,ಆಫ್‌ಸೆಟ್ ಪಂಚ್
ऑफसेट स्टॅकर,ಆಫ್‌ಸೆಟ್ ಸ್ಟ್ಯಾಕರ್
ऑफसेट सिस्टम,ಸರಿದೂಗನ
ऑफसेट व्हेरिएबल,ಆಫ್‌ಸೆಟ್ ವೇರಿಯಬಲ್
रिकामा वेळ,ಆಫ್ಲಿಮೇಟರ್
बिट वर,ಬಿಟ್ ಮೇಲೆ
"ऑन-चिप नियंत्रण
 तर्कशास्त्र","ಚಿಪ್ ನಿಯಂತ್ರಣ
 ತರ್ಕ"
अटीवर,ಸ್ಥಿತಿಯನ್ನು
मागणी प्रणालीवर,ಬೇಡಿಕೆ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ
एक-पत्ता,ಸ್ವತಂತ್ರ
"एक-पत्ता
 सूचना","ಸ್ವತಂತ್ರ
 ಸೂಚನಾ"
एक-चिप,ಏಕಪಕ್ಷೀಯ
"एक-आयामी
 इंग्रजी","ಒಂದು ಆಯಾಮದ
 ಭಾಷೆ"
एक-एलिमेंट,ಒಂದು ಅಂಶ
एकासाठी एक,ಒಬ್ಬರೇ
"एकासाठी एक
 अनुवाद","ಒಬ್ಬರೇ
 ಭಾಷಾಂತರ"
"एक गेट (= किंवा
 गेट)","ಒಂದು ಗೇಟ್ (= ಅಥವಾ
 ಗೇಟ್)"
एक-स्तरीय पत्ता,ಒಂದು ಹಂತದ ವಿಳಾಸ
एक-स्तरीय कोड,ಒಂದು ಹಂತದ ಕೋಡ್
एक-स्तरीय स्टोअर,ಒಂದು ಹಂತದ ಅಂಗಡಿ
"एक-स्तरीय
 सबरूटिन","ಒಂದೇ ಮಟ್ಟ
 ಪ್ರವಾಹದ"
एक आउटपुट,ಒಂದುರವೆ
एक-शॉट सर्किट,ಒಂದು ಶಾಟ್ ಸರ್ಕ್ಯೂಟ್
एक स्टॉप ऑपरेशन,ಒಂದು ನಿಲುಗಡೆ ಕಾರ್ಯಾಚರಣೆ
"एक ते एक
 असेंबलर","ಒಂದರಿಂದ ಒಂದರಿಂದ
 ಷೋಬರೆ"
"एक ते एक
 कार्य","ಒಂದರಿಂದ ಒಂದರಿಂದ
 ಕಾರ್ಯ"
"एक ते एक वर
 कार्य","ಒಂದರಿಂದ ಒಂದಕ್ಕೆ
 ಕಾರ್ಯ"
"एकेरि मार्ग
 संप्रेषण","ಏಕಮುಖ ಸಂಚಾರ
 ಸಂವಹನ"
एक मार्ग जोडलेली यादी,ಒಂದು ಮಾರ್ಗ ಲಿಂಕ್ಡ್ ಪಟ್ಟಿ
"एकेरि मार्ग
 संसर्ग","ಏಕಮುಖ ಸಂಚಾರ
 ರೋಗ ಪ್ರಸಾರ"
एक-वे ट्रंक,ಏಕಮುಖ ಕಾಂಡ
ऑनलाईन,ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ
"ऑनलाईन बॅच
 प्रक्रिया","ಆನ್‌ಲೈನ್ ಬ್ಯಾಚ್
 ಸಂಸ್ಕರಣೆ"
"ऑनलाईन
 संप्रेषण","ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ
 ಸಂವಹನ"
ऑनलाईन डायग्नोस्टिक्स,ಆನ್-ಲೈನ್ ರೋಗನಿರ್ಣಯ
ऑनलाईन उपकरणे,ಆನ್-ಲೈನ್ ಉಪಕರಣಗಳು
ऑनलाईन फ्लाय,ಗೋಡೆಯ
ऑनलाईन इनपुट,ಆನ್-ಲೈನ್ ಇನ್ಪುಟ್
ऑनलाईन मोड,ಆನ್-ಲೈನ್ ಮೋಡ್
ऑनलाईन प्लॉटर,ಆನ್‌ಲೈನ್ ಪ್ಲಾಟರ್
ऑनलाईन प्रक्रिया,ಆನ್‌ಲೈನ್ ಸಂಸ್ಕರಣೆ
"ऑनलाईन प्रोग्राम
 विकास","ಆನ್‌ಲೈನ್ ಕಾರ್ಯಕ್ರಮ
 ಅಭಿವೃದ್ಧಿ"
"ऑनलाईन
 प्रोग्रामिंग","ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್"
ऑनलाईन शोध,ಆನ್-ಲೈನ್ ಹುಡುಕಾಟ
ऑनलाईन स्टोरेज,ಆನ್‌ಲೈನ್ ಸಂಗ್ರಹಣೆ
ऑनलाईन सिस्टम,ಆನ್‌ಲೈನ್ ವ್ಯವಸ್ಥೆಯ
ऑनलाईन टर्मिनल,ಟರ್ಮಿನಲ್
"ऑनलाईन टर्मिनल
 चाचणी","ಟರ್ಮಿನಲ್
 ಪರೀಕ್ಷೆ"
ऑनलाईन चाचणी,ಆನ್‌ಲೈನ್ ಪರೀಕ್ಷೆ
ऑनलाईन चाचणी प्रणाली,ಆನ್-ಲೈನ್ ಟೆಸ್ಟ್ ವ್ಯವಸ್ಥೆ
ऑनलाईन युनिट,ಆನ್‌ಲೈನ್ ಘಟಕ
फंक्शन वर,ಕಾರ್ಯಕ್ಕೆ
उघडा पत्ता,ಮುಕ್ತ ವಿಳಾಸ
ओपन कोड,ತೆರೆದ ಸಂಕೇತ
खुले जिल्हाधिकारी,ತೆರೆದ ಸಂಗ್ರಾಹಕ
"खुले जिल्हाधिकारी
 साधन","ತೆರೆದ ಸಂಗ್ರಾಹಕ
 ಸಾಧನ"
संपर्क टोन उघडा,ಸಂಪರ್ಕ ಟೋನ್ ತೆರೆಯಿರಿ
ओपन-एन्ड,ತೆರೆದಿರುವ
ओपन-एन्ड लाइन,ತೆರೆದ-ಅಂತ್ಯದ ಸಾಲು
फाईल उघडा,ತೆರೆ
ओपन लूप नियंत्रण,ತೆರೆದ ಲೂಪ್ ನಿಯಂತ್ರಣ
ओपन लूप सिस्टम,ತೆರೆದ ಲೂಪ್ ವ್ಯವಸ್ಥೆ
ओपन नंबरिंग,ತೆರೆದ ಸಂಖ್ಯೆ
नित्यक्रम उघडा,ತೆರೆದ ದಿನಚರಿ
खुले दुकान,ತೆರೆದ ಅಂಗಡಿ
"खुले दुकान
 ऑपरेशन","ತೆರೆದ ಅಂಗಡಿ
 ಕಾರ್ಯಾಚರಣೆ"
सबरूटिन उघडा,ತೆರೆದ ಸಬ್‌ರುಟೈನ್
ओपन सिस्टम,ತೆರೆದ ವ್ಯವಸ್ಥೆಯ
"ओपन सिस्टम
 इंटरकनेक्शन","ತೆರೆದ ವ್ಯವಸ್ಥೆಗಳು
 ಪರಸ್ಪರ ಸಂಪರ್ಕ"
"ओपन सिस्टम
 इंटरवर्किंग","ತೆರೆದ ವ್ಯವಸ್ಥೆಗಳು
 ಅಂತರ ಕೆಲಸ"
ओपन वायर,ತೆರೆದ ತಂತಿ
ओपन-वायर लाइन,ಓಪನ್ ವೈರ್ ಲೈನ್
ऑपरेंड,ದತತ
ऑपरेंड फील्ड,ಕಾರ್ಯಾಚರಣಾ ಕ್ಷೇತ್ರ
ऑपरेट मोड,ಮೋಡ್ ಅನ್ನು ನಿರ್ವಹಿಸಿ
ऑपरेटिंग विलंब,ಕಾರ್ಯಾಚರಣಾ ವಿಳಂಬ
"ऑपरेटिंग
 वातावरण","ನಿರ್ವಹಣೆ
 ವಾತಾವರಣ"
ऑपरेटिंग श्रेणी,ನಿರ್ವಹಣಾ ವ್ಯಾಪ್ತಿ
ऑपरेटिंग रेशो,ಕಾರ್ಯಾಚರಣಾ ಅನುಪಾತ
ऑपरेटिंग स्पेस,ಕಾರ್ಯಕಾರಿ ಸ್ಥಳ
ऑपरेटिंग सिस्टम,ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
"ऑपरेटिंग सिस्टम
 कार्य","ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
 ಕಾರ್ಯ"
ऑपरेटिंग वेळ,ಕಾರ್ಯಾಚರಣಾ ಸಮಯ
"ऑपरेटिंग व्होल्टेज
 सूचक","ಕಾರ್ಯಾಚರಣಾ ವೋಲ್ಟೇಜ್
 ಸೂಚನೆ"
ऑपरेशन,ಕಾರ್ಯಾಚರಣೆ
"कार्यरत
 वर्ण","ಕಾರ್ಯಕಾರಿ
 ಪಾತ್ರ"
ऑपरेशनल मोड,ಕಾರ್ಯಾಚರಣೆಯ ಕ್ರಮ
ऑपरेशनल चिन्ह,ಕಾರ್ಯಾಚರಣೆಯ ಸಂಕೇತ
ऑपरेशनल युनिट,ಕಾರ್ಯಾಚರಣೆಯ ಘಟಕ
ऑपरेशनल शब्द,ಕಾರ್ಯಾಚರಣೆಯ ಪದ
ऑपरेशन कोड,ಕಾರ್ಯಾಚರಣೆ ಸಂಹಿತೆ
"ऑपरेशन नियंत्रण
 इंग्रजी","ಕಾರ್ಯಾಚರಣೆ ನಿಯಂತ್ರಣ
 ಭಾಷೆ"
"ऑपरेशन नियंत्रण
 विधान","ಕಾರ್ಯಾಚರಣೆ ನಿಯಂತ್ರಣ
 ಹೇಳಿಕೆ"
ऑपरेशन सायकल,ಕಾರ್ಯಾಚರಣೆ ಚಕ್ರ
ऑपरेशन डीकोडर,ಕಾರ್ಯಾಚರಣೆ ಡಿಕೋಡರ್
"ऑपरेशन
 अभिव्यक्ती","ಕಾರ್ಯಾಚರಣೆ
 ಅಭಿವ್ಯಕ್ತಿ"
ऑपरेशन फील्ड,ಕಾರ್ಯಾಚರಣೆ ಕ್ಷೇತ್ರ
ऑपरेशन क्रमांक,ಕಾರ್ಯಾಚರಣೆ ಸಂಖ್ಯೆ
ऑपरेशन भाग,ಕಾರ್ಯಾಚರಣೆ ಭಾಗ
ऑपरेशन रेशो,ಕಾರ್ಯಾಚರಣೆ ಅನುಪಾತ
"ऑपरेशन्स विश्लेषण
 (= ऑपरेशन्स
 संशोधन)","ಕಾರ್ಯಾಚರಣೆಗಳ ವಿಶ್ಲೇಷಣೆ
 (= ಕಾರ್ಯಾಚರಣೆಗಳು
 ಸಂಶೋಧನೆ))"
ऑपरेशन्स कंट्रोल,ಕಾರ್ಯಾಚರಣೆ ನಿಯಂತ್ರಣ
"ऑपरेशन्स
 बहु कार्य","ಕಾರ್ಯಾಚರಣೆ
 ಬಹು ಕಾರ್ಯ"
ऑपरेशन वेळ,ಕಾರ್ಯಾಚರಣೆ ಸಮಯ
ऑपरेटर,ನಿರ್ವಾಹಕ
"ऑपरेटर
 अधिकृतता
 विक्रम","ನಿರ್ವಾಹಕ
 ಅಧಿಕಾರ
 ದಾಖಲೆ"
"ऑपरेटर
 आज्ञा","ನಿರ್ವಾಹಕ
 ಸ ೦ ಧಿಗೆ"
ऑपरेटर कन्सोल,ಆಪರೇಟರ್ ಕನ್ಸೋಲ್
"ऑपरेटर नियंत्रण
 इंग्रजी","ನಿರ್ವಾಹಕ ನಿಯಂತ್ರಣ
 ಭಾಷೆ"
"ऑपरेटर नियंत्रण
 पॅनेल","ನಿರ್ವಾಹಕ ನಿಯಂತ್ರಣ
 ಫಲಕ"
ऑपरेटर त्रुटी,ಆಪರೇಟರ್ ದೋಷ
"ऑपरेटर मार्गदर्शन
 कोड","ಆಪರೇಟರ್ ಮಾರ್ಗದರ್ಶನ
 ಸಂಹಿತೆ"
"ऑपरेटर
 हस्तक्षेप
 विभाग","ನಿರ್ವಾಹಕ
 ಹಸ್ತಕ್ಷೇಪ
 ವಿಭಾಗ"
ऑपरेटर संदेश,ಆಪರೇಟರ್ ಸಂದೇಶ
ऑपरेटर भाग,ನಿರ್ವಾಹಕ ಭಾಗ
ऑपरेटर ट्रंक,ನಿರ್ವಾಹಕ ಕಾಂಡ
ओपी रजिस्टर,ಆಪ್ ರಿಜಿಸ್ಟರ್
"ऑप्टिकल बायनरी
 शोध वृक्ष","ಆತಂಕದ ಬೈನರಿ
 ಹುಡುಕಾಟ ಮರ"
"ऑप्टिकल वर्ण
 ओळख","ದೃಗ್ಕ ಪಾತ್ರ
 ಗುರುತಿಸುವಿಕೆ"
ऑप्टिकल फायबर,ದ್ಯುತಿಕಾರಿ
ऑप्टिकल फॉन्ट,ದೃಗ್ಟಿಕಲ್ ಫಾಂಟ್
"ऑप्टिकल मार्क
 वाचन","ದ್ಯುಷ್ಟಿಕ ಗುರುತು
 ಓದುವಿಕೆ"
ऑप्टिकल मेमरी,ಪರಿಶುದ್ಧ ಸ್ಮರಣೆ
ऑप्टिकल रीडर,ದ್ಯುತಿ ರೀಡರ್
ऑप्टिकल स्कॅनर,ದೃ optವಾದಿ
ऑप्टिकल स्कॅनिंग,ದ್ಯುಚಾರಿ
ऑप्टिकल कांडी,ದ್ಯುತಿಪೂರ್ವ ದಂಡ
"इष्टतम विलीनीकरण
 झाड","ಆಪ್ಟಿಮಲ್ ವಿಲೀನ
 ಮರ"
सर्वोत्तमीकरण,ಉತ್ತಮೀಕರಣ
इष्टतम कोडिंग,ಗರಿಷ್ಠ ಕೋಡಿಂಗ್
"इष्टतम
 प्रोग्रामिंग","ಅತ್ಯುತ್ತಮ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್"
पर्याय,ಆಯ್ಕೆ
"पर्यायी थांब
 सूचना","ಐಚ್ al ಿಕ ನಿಲುಗಡೆ
 ಸೂಚನಾ"
"पर्यायी विराम द्या
 सूचना","ಐಚ್ al ಿಕ ವಿರಾಮ
 ಸೂಚನಾ"
"पर्यायी स्टॉप
 सूचना","ಐಚ್ al ಿಕ ನಿಲುಗಡೆ
 ಸೂಚನಾ"
पर्यायी शब्द,ಐಚ್ al ಿಕ ಪದ
पर्याय यादी,ಆಯ್ಕೆ ಪಟ್ಟಿ
ऑप्टो कपलर,ಕಪಾಟಿ
ऑप्टोइलेक्ट्रॉनिक्स,ದಿಕ್ಚ್ಯೆ
"ऑप्टोइलेक्ट्रॉनिक
 तंत्रज्ञान","ದಿಕ್ಚೇರಿಯ
 ತಂತ್ರಜ್ಞಾನ"
ऑप्टोइसोलॅटर,ದರ್ವಿ
किंवा,ಅಥವಾ
किंवा सर्किट,ಅಥವಾ ಸರ್ಕ್ಯೂಟ್
ऑर्डर केलेले झाड,ಮರ
बायस ऑर्डर करणे,ಪಕ್ಷಪಾತವನ್ನು ಆದೇಶಿಸುವುದು
ऑर्डर संबंध,ಆದೇಶ ಸಂಬಂಧ
ऑर्डर आकडेवारी,ಆದೇಶದ ಅಂಕಿಅಂಶಗಳು
"ऑर्डर वायर सर्किट्स
 (= ऑर्डर सर्किट)","ತಂತಿ ಸರ್ಕ್ಯೂಟ್‌ಗಳನ್ನು ಆದೇಶಿಸಿ
 (= ಆರ್ಡರ್ ಸರ್ಕ್ಯೂಟ್)"
"ऑर्डर वायर
 मल्टीप्लेक्स","ಸೋರ್ಸರ್
 ಬಹುಪರಣ"
सामान्य प्रतीक,ಸಾಮಾನ್ಯ ಚಿಹ್ನೆ
किंवा घटक,ಅಥವಾ ಅಂಶ
"संघटनात्मक
 माहिती
 प्रणाली","ಸಾಂಸ್ಥಿಕ
 ಮಾಹಿತಿ
 ವ್ಯವಸ್ಥೆ"
किंवा गेट,ಅಥವಾ ಗೇಟ್
मूळ भाषा,ಮೂಲ ಭಾಷೆ
किंवा मिक्सर,ಅಥವಾ ಮಿಕ್ಸರ್
किंवा ऑपरेशन,ಅಥವಾ ಕಾರ್ಯಾಚರಣೆ
"ऑर्थोगोनल
 विश्लेषण","ಶರೀರದ
 ವಿಶ್ಲೇಷಣೆ"
ऑर्थोगोनल आधार,ಶರತ್ಕಾಲದ ಆಧಾರದ ಮೇಲೆ
ऑर्थोगोनल यादी,ಸನ್ಯಾಸದ ಪಟ್ಟಿ
"ऑर्थोगोनल
 मेमरी","ಶರೀರದ
 ನೆನಪು"
"ऑर्थोनॉर्मल
 विश्लेषण","ಸನ್ಯಾಸಿಗಳ
 ವಿಶ್ಲೇಷಣೆ"
ओसीलेटिंग क्रमवारी,ಆಂದೋಲನ ವಿಂಗಡಣೆ
कनेक्टर आउट,Out ಟ್ ಕನೆಕ್ಟರ್
बाहेर पदवी,Degreeಂದನ
बाह्य कोड,ಹೊರ ಕೋಡ್
"आउटलर
 मॅक्रोइन्स्ट्रक्शन","ಹೊರಗಿನವನು
 ಬೃಹತ್ ಪ್ರಮಾಣದಲ್ಲಿ"
आउटपुट,ಉತ್ಪಾದನೆ
आउटपुट क्षेत्र,Output ಟ್ಪುಟ್ ಪ್ರದೇಶ
आउटपुट प्रतिपादन,Output ಟ್‌ಪುಟ್ ಪ್ರತಿಪಾದನೆ
आउटपुट ब्लॉक,Output ಟ್ಪುಟ್ ಬ್ಲಾಕ್
"आउटपुट अवरोधित करणे
 घटक","Output ಟ್‌ಪುಟ್ ನಿರ್ಬಂಧಿಸುವುದು
 ಅಂಶ"
आउटपुट क्षमता,Output ಟ್‌ಪುಟ್ ಸಾಮರ್ಥ್ಯ
आउटपुट क्षमता,Output ಟ್‌ಪುಟ್ ಸಾಮರ್ಥ್ಯ
आउटपुट चॅनेल,ಚಾನಲ್ ಚಾನಲ್
आउटपुट डेटा,Output ಟ್ಪುಟ್ ಡೇಟಾ
आउटपुट डिव्हाइस,Output ಟ್ಪುಟ್ ಸಾಧನ
आउटपुट फाइल,File ಟ್ಪುಟ್ ಫೈಲ್
"आउटपुट जॉब स्ट्रीम
 (= आउटपुट
 प्रवाह)","Output ಟ್ಪುಟ್ ಉದ್ಯೋಗ ಸ್ಟ್ರೀಮ್
 (= Output ಟ್‌ಪುಟ್
 ಸ್ಟ್ರೀಮ್)"
"आउटपुट मर्यादित
 प्रक्रिया","Output ಟ್‌ಪುಟ್ ಲಿಮಿಟೆಡ್
 ಪ್ರಕ್ರಿಯೆ"
"आउटपुट मर्यादित
 प्रणाली","Output ಟ್‌ಪುಟ್ ಲಿಮಿಟೆಡ್
 ವ್ಯವಸ್ಥೆ"
आउटपुट मॉड्यूल,Out ಟ್ಪುಟ್ ಮಾಡ್ಯೂಲ್
आउटपुट आदिम,Output ಟ್‌ಪುಟ್ ಪ್ರಾಚೀನ
आउटपुट प्रक्रिया,Output ಟ್‌ಪುಟ್ ಪ್ರಕ್ರಿಯೆ
आउटपुट प्रोग्राम,Output ಟ್ಪುಟ್ ಕಾರ್ಯಕ್ರಮ
"आउटपुट प्रोग्राम
 मॉड्यूल","Output ಟ್ಪುಟ್ ಕಾರ್ಯಕ್ರಮ
 ಘಟಕ"
आउटपुट पंच,Output ಟ್‌ಪುಟ್ ಪಂಚ್
आउटपुट रांग,Output ಟ್‌ಪುಟ್ ಕ್ಯೂಯು
आउटपुट रजिस्टर,Output ಟ್ಪುಟ್ ರಿಜಿಸ್ಟರ್
"आउटपुट रजिस्टर
 बफर","Output ಟ್ಪುಟ್ ರಿಜಿಸ್ಟರ್
 ಬಫಲು"
आउटपुट दिनचर्या,Output ಟ್‌ಪುಟ್ ದಿನಚರಿ
"आउटपुट दिनचर्या
 जनरेटर","Output ಟ್‌ಪುಟ್ ದಿನಚರಿ
 ಉತ್ಪಾದಕ"
आउटपुट राज्य,Output ಟ್ಪುಟ್ ಸ್ಥಿತಿ
आउटपुट स्टेटमेंट,Output ಟ್ಪುಟ್ ಹೇಳಿಕೆ
आउटपुट प्रवाह,Output ಟ್ಪುಟ್ ಸ್ಟ್ರೀಮ್
"आउटपुट टेप
 वर्गीकरण","Output ಟ್ಪುಟ
 ವಿಂಗಡಣೆ"
आउटपुट युनिट,Output ಟ್ಪುಟ್ ಘಟಕ
आउटपुट कार्य रांग,Output ಟ್‌ಪುಟ್ ಕೆಲಸದ ಕ್ಯೂ
आउटपुट लेखक,Output ಟ್‌ಪುಟ್ ಬರಹಗಾರ
बाहेर स्पूल क्षेत्र,ಸ್ಪೂಲ್ ಪ್ರದೇಶ
जास्त क्षमता,ಅತಿಯಾದ ಸಾಮರ್ಥ್ಯ
ओव्हरफ्लो,ಉಕ್ಕಿ ಹರಿಯುವುದು
ओव्हरफ्लो चेक,ಉಕ್ಕಿ ಹರಿಯುವ ಪರಿಶೀಲನೆ
ओव्हरफ्लो अट,ಉಕ್ಕಿ ಹರಿಯುವ ಸ್ಥಿತಿ
ओव्हरफ्लो त्रुटी,ಉಕ್ಕಿ ಹರಿಯುವ ದೋಷ
ओव्हरफ्लो अपवाद,ಉಕ್ಕಿ ಹರಿಯುವ ವಿನಾಯಿತಿ
ओव्हरफ्लो फील्ड,ಉಕ್ಕಿ ಹರಿಯುವ ಕ್ಷೇತ್ರ
ओव्हरफ्लो निर्देशक,ಉಕ್ಕಿ ಹರಿಯುವ ಸೂಚಕ
ओव्हरफ्लो स्थिती,ಉಕ್ಕಿ ಹರಿಯುವ ಸ್ಥಾನ
ओव्हरफ्लो रेकॉर्ड,ಉಕ್ಕಿ ಹರಿಯುವ ದಾಖಲೆ
ओव्हरहेड बिट,ಓವರ್ಹೆಡ್ ಬಿಟ್
"ओव्हरहेड
 ऑपरेशन","ಮೇಲೆ
 ಕಾರ್ಯಾಚರಣೆ"
आच्छादन कीबोर्ड,ಕೀಬೋರ್ಡ್
आच्छादन मॉड्यूल,ಒವರ್ಲೆ ಮಾಡ್ಯೂಲ್
आच्छादन मार्ग,ಅತಿಯಾದ ಹಾದಿ
आच्छादन कार्यक्रम,ಓವರ್ಲೆ ಕಾರ್ಯಕ್ರಮ
आच्छादन प्रदेश,ಒವರ್ಲೆ ಪ್ರದೇಶ
आच्छादन विभाग,ಅತಿಕ್ರಮಣ ವಿಭಾಗ
आच्छादन रचना,ಅತಿಕ್ರಮಣ ರಚನೆ
आच्छादन पर्यवेक्षक,ಮೇಲ್ವಿಚಾರಣಾ ಮೇಲ್ವಿಚಾರಕ
आच्छादित झाड,ಒವರ್ಲೆ ಮರ
ओव्हरलोड,ಮಿತಿಮೀರಿದ ಹೊರೆ
ओव्हरलोड सिम्युलेटर,ಓವರ್ಲೋಡ್ ಸಿಮ್ಯುಲೇಟರ್
ओव्हरप्रिंटिंग,ಅತಿ ಮುದ್ರಣ
ओव्हरपंच,ಅತಿರೇಕ
ओव्हरराइड व्यत्यय,ಅಡಚಣೆಯನ್ನು ಅತಿಕ್ರಮಿಸಿ
ओव्हर रन,ಓವರ್ ರನ್
ओव्हर्रन एरर,ಅತಿಕ್ರಮಣ ದೋಷ
स्वत: चे कोडिंग,ಸ್ವಂತ ಕೋಡಿಂಗ್
मालक,ಮಾಲಿಕ
पेसिंग,ಗತಕಾಲ
पॅक,ಪ್ಯಾಕ್
पॅकेज,ಚಿರತೆ
पॅक अ‍ॅरे,ಚಿರತೆ
पॅक स्वरूप,ರೂಪಕ
पॅकेट,ಪ್ಯಾರೆಟ್
"पॅकेट असेंबलर/-
 डिससेम्बलर","ಪ್ಯಾಕೆಟ್ ಅಸೆಂಬ್ಲರ್/-
 ದೂರವಿರು"
पॅकेट असेंब्ली,ಪ್ಯಾಕೆಟ್ ಜೋಡಣೆ
"पॅकेट
 विच्छेदन","ಪ್ಯಾರೆಟ್
 ಡಿಸ್ಪೆಂಬರ್"
पॅकेट स्वरूप,ಪ್ಯಾಕೆಟ್ ಸ್ವರೂಪ
"पॅकेट लेयर
 प्रोटोकॉल","ಪ್ಯಾಕೆಟ್ ಪದರ
 ಶಿಷ್ಟಾಚಾರ"
"पॅकेट मोड
 ऑपरेशन","ಪ್ಯಾಕೆಟ್ ಕ್ರಮ
 ಕಾರ್ಯಾಚರಣೆ"
"पॅकेट मोड
 टर्मिनल","ಪ್ಯಾಕೆಟ್ ಕ್ರಮ
 ಅಂತಿಮ"
पॅकेट रेडिओ,ರೇಡಿಯೋ
पॅकेट अनुक्रम,ಪ್ಯಾಕೆಟ್ ಅನುಕ್ರಮ
