Odiya,Marathi
ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |,अनुत्पादक काम
ଅସନ୍ତୁଷ୍ଟ ମାଟି |,असंतृप्त माती
ଅସ୍ଥିର ପ୍ରବାହ |,अस्थिर प्रवाह
ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,वरची प्लास्टिक मर्यादा
ଉପତ୍ୟକା,दरी गटर
ଭାଲ୍ଟ |,तिजोरी
ଭେଟାରିୟମ୍ |,व्हेटेरिअम
ଭେଣ୍ଟିଲେସନ୍ |,वायुवीजन
ଭେଣ୍ଟିଲେଟର,व्हेंटिलेटर
ଭେରାମଦା,वरमदाह
ଭେଷ୍ଟିବୁଲ୍ |,वेस्टिब्युल
ଭିଲ୍ଲା,व्हिला
