Odiya,Hindi
ତାର୍କିକ ମୂଲ୍ୟ,तार्किक मान
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,तार्किक चर
ଆଗକୁ ଦେଖ,हासिल अग्रावलोकन
ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |,अग्रावलोकन समुच्चय
ଉପରୁକୁ ଦେଖ,अवलोकन
ଲୁପ୍ |,"1.लूप, 2.पाश"
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,पाश नियंत्रण
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,पाश प्रारंभन
ଲୁପ୍ ପରିବର୍ତ୍ତନ,पाश आपरिवर्तन
ଲୁପ୍ ନେଟୱାର୍କ |,"1.पाश जालक्रम, 2.पाश नेटवर्क"
ଲୁପ୍ ଆରମ୍ଭ,पाश प्रारंभन
ଲୁପ୍ ସମାପ୍ତି |,पाश-अवसान
ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |,प्रति-पाश परीक्षण
ଖାଲି ଯୋଡି |,शिथिल युग्मित
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,ह्रास रहित संपीडन
କ୍ଷତିକାରକ ସଙ୍କୋଚନ |,हासी संपीडन
କମ୍ ବାଇଟ୍ |,निम्न बाइट
ନିମ୍ନ ସ୍ତରର ଭାଷା |,निम्न स्तर भाषा
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,निम्न पारक फिल्टर
ନିମ୍ନ ବନ୍ଧା |,"1.निम्न परिबाधित,2. निम्न परिबद्ध"
ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ),"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)"
ମେସିନ୍,"1.मशीन, 2.यंत्र"
ଯନ୍ତ୍ର ଠିକଣା,मशीन पता
ମେସିନ୍ କୋଡ୍,"1.यंत्र कूट, 2.मशीन कोड"
ମେସିନ୍ ଚକ୍ର |,यंत्र चक्र
ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |,यंत्राश्रित भाषा
ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |,यंत्राश्रित सॉफ्टवेयर
ମେସିନ୍ ତ୍ରୁଟି |,यंत्र त्रुटि
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,यंत्र निष्क्रिय काल
ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |,यंत्र निरपेक्ष भाषा
ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ,यंत्रानुदेश
ଯନ୍ତ୍ର ବୁଦ୍ଧି,यंत्र बोध
ମେସିନ୍ ଭାଷା,"1.मशीनी भाषा,2.यंत्र भाषा"
ଯନ୍ତ୍ର ଶିକ୍ଷା,यंत्राधिगम
ମେସିନ୍ ଅପରେସନ୍,यंत्र संक्रिया
ମେସିନ୍ ଆଧାରିତ ଭାଷା |,यंत्रमूलक भाषा
ମେସିନ୍ ଚଲାଇବା |,यंत्र निष्पादन
ମେସିନ୍ ଅନୁକରଣ,मशीन अनुकार
ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |,यंत्र अपहृत काल
ମେସିନ୍ ଅନୁବାଦ,मशीनी अनुवाद
ମେସିନ୍ ଶବ୍ଦ |,मशीन शब्द
ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ),स्थूल अनुदेश
ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |,स्थूल प्राचर
ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |,स्थूल कोडांतरण प्रोग्राम
ମାକ୍ରୋ କଲ୍ |,स्थूल आह्वान
ମାକ୍ରୋ କୋଡ୍ |,"1.स्थूल कोड, 2.स्थूल कूट"
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,स्थूल समादेश
ମାକ୍ରୋ ଘୋଷଣା,स्थूल घोषणा
ମାକ୍ରୋ ସଂଜ୍ଞା,स्थूल परिभाषा
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,स्थूल प्रवाह संचित्र
ମାକ୍ରୋ ଜେନେରେଟର,स्थूल जनित्र
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,स्थूल अनुदेश
ମାକ୍ରୋ ଭାଷା |,स्थूल भाषा
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,स्थूल लाइब्रेरी
ମାକ୍ରୋ ପାରାମିଟର |,स्थूल प्राचल
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,स्थूल प्रक्रमण
ମାକ୍ରୋ ସଞ୍ଚାଳକ |,"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर"
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,स्थूल प्रोग्रामन
ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |,स्थूल आदिप्ररुप
ମାକ୍ରୋ-କୋଡିଂ |,"1.स्थूल कूटलेखन, 2.स्थूल कोडन"
ମାଗାବାଇଟ୍ (MB),मेगाबाइट (एम बी)
ଯାଦୁ ଚରିତ୍ର |,जादुई संप्रतीक
ଯାଦୁ ସଂଖ୍ୟା,जादुई संख्या
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,चुंबकीय बुदबुद स्मृति
ଚୁମ୍ବକୀୟ କାର୍ଡ |,चुंबकीय कार्ड
ଚୁମ୍ବକୀୟ କକ୍ଷ |,"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
ଚୁମ୍ବକୀୟ ଚରିତ୍ର |,चुंबकीय संप्रतीक
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,चुंबकीय कोर भंडारण
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क"
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,चुंबकीय डिस्क पता
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,चुंबकीय चक्रिका स्मृति
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,चुंबकीय ड्रम
ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |,"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन"
ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ,चुंबकीय शीर्ष
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,चुंबकीय स्याही
ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
ଚୁମ୍ବକୀୟ ମିଡିଆ |,चुंबकीय माध्यम
ଚୁମ୍ବକୀୟ ପଠନ |,चुंबकीय पठन
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,चुंबकीय अभिलेखन
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,चुंबकीय भंडारण
ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |,चुंबकीय पट्टी
ଚୁମ୍ବକୀୟ ଟେପ୍ |,चुंबकीय टेप
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,चुंबकीय टेप कार्टीज
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,चुंबकीय टेप ड्राइव
ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |,चुंबकीय टेप अग्रक
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,चुंबकीय टेप लाइब्रेरियन
ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |,चुंबकीय टेप अभिगमन
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,चुंबकीय टेप इकाई
ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |,"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |,चुंबकीय पथ
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |,चुंबकीय प्रकाशीय भंडारण
ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |,"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
ଚୁମ୍ବକୀୟ,चुंबकीय विरुपण
ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |,चुंबकीय विरुपक टिकिया
ମେଲ୍ ବାକ୍ସ,"1.डाक पेटी, 2.मेल बाक्स"
ମେଲ୍ ମିଶ୍ରଣ |,मेल विलय
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |,"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,मेन फ्रेम
ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |,"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
ମୁଖ୍ୟ ସ୍ମୃତି,"1.मुख्य स्मृति, 2.मुख्य मेमोरी"
ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍,"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
ମୁଖ୍ୟ ଭଣ୍ଡାର |,मुख्य भंडारण
ମୁଖ୍ୟ ସୁଇଚ୍,"1.मेन स्विच, 2.मुख्य स्विच"
ରକ୍ଷଣାବେକ୍ଷଣ,"1.अनुरक्षण, 2.रखरखाव"
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,अनुरक्षण पैनल
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,अनुरक्षण काल
ପ୍ରମୁଖ ଚକ୍ର |,वृहत् चक्र
ପ୍ରମୁଖ ଉପକରଣ,मुख्य युक्ति
ମୁଖ୍ୟ ଚାବି |,मुख्य कुंजी
ପ୍ରମୁଖ ରାଜ୍ୟ |,मुख्य अवस्था
ପ୍ରମୁଖ ଗଠନ,मुख्य संरचना
ପ୍ରମୁଖ କାର୍ଯ୍ୟ,मुख्य कार्य
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्यक अवयव
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्यक गेट
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्य संक्रिया
ମେକଅପ୍ ସମୟ |,प्रतिपूर्ति काल
ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |,कुसंक्रिया रुटीन
ପରିଚାଳନା ବିକାଶ,प्रबंधन विकास
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ପରିଚାଳନା ବିଜ୍ଞାନ |,प्रबंध विज्ञान
ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |,मैनचेस्टर कूटलेखन
ମନିଫୋଲ୍ଡିଂ |,बहुवलन
ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |,प्रकलित चर
ଇଣ୍ଡେକ୍ସ କରିବା,प्रकलित सूचकन
ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |,मानव यंत्र अनुकार
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,हस्तचालित पता स्विच
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,मैनुअल विश्लेषण
ମାନୁଆଲ ଉତ୍ତର,मैनुअल आह्वान
ମାନୁଆଲ ପ୍ରବେଶ,मैनुअल प्रविष्टि
ମାନୁଆଲ ବିନିମୟ,"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
ମାନୁଆଲ୍ ଇନପୁଟ୍ |,"1.हस्त निवेश, 2. मैनुअल निवेश"
ମାନୁଆଲ୍ ଅପରେସନ୍ |,हस्त प्रचालन
ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |,अनेकानेक संबंध
ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |,बहु-एक-विकोडक
ମାନଚିତ୍ର ପଦ୍ଧତି,प्रतिचित्र विधि
ମ୍ୟାପିଂ,प्रतिचित्रण
ମାର୍ଜିନ୍,उपांत
ମାର୍ଜିନ୍ ତ୍ରୁଟି |,उपांतीय त्रुटि
ମାର୍ଜିନାଲ ଯାଞ୍ଚ,उपांतीय जाँच
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,उपांतीय परीक्षण
ଚିହ୍ନ ଚିହ୍ନଟ,चिन्ह संसूचन
ପ reading ଼ିବା ଚିହ୍ନ |,चिन्ह पठन
ମାର୍କ ସ୍କାନିଂ,चिन्ह क्रमवीक्षण
ଚିହ୍ନ ଚିହ୍ନ,चिन्ह बोध
ମାର୍କର,चिन्हक
ମାର୍କିଂ,चिन्हन
ତରଙ୍ଗ ଚିହ୍ନିତ,चिन्हक तरंग
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,मार्कोव श्रृंखला
ମାର୍କୋଭ ଉତ୍ସ |,मार्कोव स्रोत
ମାର୍କ ଅପ୍ ଭାଷା |,मार्क-अप भाषा
ମାସର,मेसर
ମାସର,मेसर
ମାସ୍କ,"1.मास्क, 2.आच्छद, 3.प्रच्छाद"
ମାସ୍କ ବିଟ୍ |,"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक"
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,मास्क प्रोग्राम्य युक्ति
ମାସ୍କ ରେଜିଷ୍ଟର |,आवरण रजिस्टर
ମାସ୍କଡ୍ ROM |,"1.आवृत रॉम, 2.आवृत आर ओ एम"
ମାସ୍କିଂ |,आच्छादन
ବହୁ ତଥ୍ୟ,विपुल आँकड़ए
ଜନ ସ୍ମୃତି,"1.विपुल स्मृति, 2.विपुल मेमोरी"
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,विपुलत: समांतर
ଗୁରୁ,प्रधान 
ମାଷ୍ଟର କାର୍ଡ |,मास्टर कार्ड
ମାଷ୍ଟର ଘଣ୍ଟା |,"1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
ମାଷ୍ଟର କନସୋଲ୍ |,प्रधान कन्सोल
ମୂଖ୍ୟ ତଥ୍ୟ |,प्रधान आँकड़आ
ମୂଖ୍ୟ ଚିତ୍ର,प्रधान आरेख
ମାଷ୍ଟର ଫାଇଲ୍ |,प्रधान संचिका
ମାଷ୍ଟର ଗ୍ରୁପ୍ |,प्रधान समूह
ମାଷ୍ଟର କି,मास्टर कुंजी
ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |,प्रधान लाइब्रेरी टेप
ମାଷ୍ଟର ସଞ୍ଚାଳକ |,प्रधान प्रक्रमक
ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |,प्रधान प्रोग्राम
ମାଷ୍ଟର ଷ୍ଟେସନ୍ |,प्रधान केंद्र
ମାଷ୍ଟର ଟେପ୍ |,"1.प्रधान टेप, 2.मास्टर टेप"
ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |,"1.प्रधान अंतक, 2.प्रधान टर्मिनल"
ମାଷ୍ଟର / ଦାସ ଉପକରଣ |,प्रधान अधीन युक्ति
ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |,प्रधान अधीन तंत्र
ମ୍ୟାଚ୍,"1.मेल, 2.मिलान, 3.मिलना"
ମେଳ ଖାଉଛି,मिलान
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,गणितीय प्रोग्रामन
ଗାଣିତିକ ଅନୁକରଣ,गणितीय अनुकार
ମାଟ୍ରିକ୍ସ,"1.मैट्रिक्स, 2.आव्यूह"
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,मैट्रिक्स स्विच
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,आव्यूह सारणी
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,मैक्सी कंप्यूटर
ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |,मैक्सी कंप्यूटर
ସର୍ବାଧିକ ଉପାଦାନ |,उच्चिष्ट अवयव
maxterm (ମାନକ ରାଶି ଶବ୍ଦ),योगपद
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,मैक्सवेल डैमन
ଅର୍ଥ,"1.मध्यमान, 2.माध्य"
ଅର୍ଥ ମରାମତି ସମୟ |,माध्य सुधार काल
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),अंतर्विफलता माध्य काल
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),विफलता मध्य माध्यकाल (एम टी बी एफ)
ବିଫଳତାର ସମୟ |,विफलता का माध्य काल
ମରାମତି ପାଇଁ ସମୟ |,मरम्मत माध्य काल
ମରାମତି ପାଇଁ ସମୟ (MTTR),सुधार माध्यकाल (एम टी टी आर)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),मध्यम स्केल एकीकरण (एम एस आई)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),मध्यम समाकलन (एम एस आई)
ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |,माध्य पद भंडारण युक्ति
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps),मेगा बिट प्रति सेकंड (एम बी पी एस)
ସଦସ୍ୟ ବସ୍ତୁ |,अवयव वस्तु
ସଦସ୍ୟ ରେକର୍ଡ |,अवयव अभिलेख
ସ୍ମୃତି,"1.स्मृति, 2.मेमोरी"
ମେମୋରୀ ଆରେ,"1.स्मृति सरणी, 2.मेमोरी व्यूह"
ମେମୋରୀ ବ୍ୟାଙ୍କ,"1.स्मृति कोष, 2.मेमोरी बैंक"
ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |,"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
ମେମୋରୀ ବସ୍,"1.स्मृति बस,2. मेमोरी बस"
ମେମୋରୀ କାର୍ଡ,स्मृति कार्ड
ମେମୋରୀ ସେଲ୍,स्मृति कोष्ठिका
ସ୍ମୃତି ସଙ୍କୋଚନ,स्मृति संहनन
ମେମୋରୀ କୋର୍,"1.स्मृति कोर, 2.मेमोरी कोर"
ସ୍ମୃତି ଚକ୍ର,स्मृति चक्र
ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |,"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
ମେମୋରୀ ଡମ୍ପ,"1.स्मृति निपात ,2.मेमोरी डंप"
ସ୍ମୃତି ବିନିମୟ,"1.स्मृति विनिमय, 2.मेमोरी विनिमय"
ସ୍ମୃତି କ୍ରମ,"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,स्मृति अनुदेश
ସ୍ମୃତି ପରିଚାଳନା,"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
ସ୍ମୃତି ମାନଚିତ୍ର,"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
ମେମୋରୀ ମ୍ୟାପ୍ I / O,"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
ମେମୋରୀ ମଡେଲ୍ |,"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
ମେମୋରୀ ମଡ୍ୟୁଲ୍,"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |,"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
ସ୍ମୃତି ଶକ୍ତି,स्मृति शक्ति
ସ୍ମୃତି ସୁରକ୍ଷା,स्मृति संरक्षण
ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ,"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |,"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
ମେମୋରୀ ୟୁନିଟ୍,"1.स्मृति इकाई, 2.मेमोरी इकाई"
ମେନୁ,मेनू
ମେନୁ ବାର୍ |,मेनू बार
ମେନୁ ଡ୍ରାଇଭ୍ |,मेनू चालित
ମେନୁ ଚୟନ,मेनू चयन
ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,मेन-चालित प्रोग्राम
ମିଶ୍ରଣ କରନ୍ତୁ |,"1.अंतरनिहित, 2.विलय"
ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |,विलय विनिमय छंटाई
ମିଶ୍ରଣ ସର୍ଟ,"1.छंटाई संविलय ,2. प्रसूची वरण"
ମିଶ୍ରଣ,"1.विलय, 2.संविलय"
ଜାଲ ନେଟୱାର୍କ,जालाक्षि जालक्रम
ମେସେଜିଂ,संदेशन
ବାର୍ତ୍ତା |,संदेश
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,संदेश अभिप्रमाणन
ବାର୍ତ୍ତା ବାକ୍ସ,संदेश कोष्ठ
ବାର୍ତ୍ତା ସର୍କିଟ |,संदेश परिपथ
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,संदेश आरूप
ବାର୍ତ୍ତା ହେଡର୍ |,संदेश प्रवेशिका
ବାର୍ତ୍ତା ମୋଡ୍,संदेश विधा
ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |,संदेश प्रेषण
ବାର୍ତ୍ତା ମତଦାନ,"1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
ବାର୍ତ୍ତା କ୍ରମ |,संदेश पंक्ति
ମେସେଜ୍ ସୁଇଚ୍ |,संदेश स्विच
ବାର୍ତ୍ତା ପାଠ,संदेश पाठ
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,संदेश अंतरण अभिकर्मक
ମେଟା ଆସେମ୍ବଲର୍ |,अधि कोडांतरक
ମେଟା କ୍ଲାସ୍ |,मेटावर्ग
ମେଟା ସଂକଳନ,"1.अधि संकलन, 2.अधि अनुभाषण"
ମେଟା କମ୍ପାଇଲର୍,"1.अधि अनुभाषक, 2.अधि संकलक"
ମେଟା ଭାଷା |,अधिभाषा
ମେଟା ନେଟୱାର୍କ |,"1.मेटा जालक्रम, 2.मेटा नेटवर्क"
ମେଟା ସିଷ୍ଟମ୍ |,अधितंत्र
ପଦ୍ଧତି,विधि
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
ମାଇକ୍ରୋ |,सूक्ष्म
ମାଇକ୍ରୋ କୋଡ୍,"1.सूक्ष्म कूट,2.सूक्ष्म कोड"
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,सूक्ष्म कंप्यूटर
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,माइक्रो नियंत्रक
ମାଇକ୍ରୋ ଚକ୍ର |,माइक्रो चक्र
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ସିଷ୍ଟମ୍ (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,माइक्रो इलेक्ट्रॉनिकी
ମାଇକ୍ରୋ ମିନିଅଥାଇଜେସନ୍ |,माइक्रो लघुरुपण
ମାଇକ୍ରୋ କ୍ରମ |,सूक्ष्म क्रम
ମାଇକ୍ରୋ / ମେନ୍ ଫ୍ରେମ୍ ଲିଙ୍କ୍ |,"1.माइक्रो, 2.मेनफ्रेम लिंक"
ମାଇକ୍ରୋଚିପ୍ |,माइक्रो चिप
ମାଇକ୍ରୋକୋବଲ୍ |,माइक्रो कोबोल
ମାଇକ୍ରୋକୋଡ୍ |,सूक्ष्म कोड
ମାଇକ୍ରୋଫିଚ୍ |,"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
ମାଇକ୍ରୋଫ୍ଲପି |,माइक्रो फ्लापी
ମାଇକ୍ରୋଫର୍ମ ପାଠକ |,माइक्रोफॉर्म पठन यंत्र
ମାଇକ୍ରୋଫ୍ରେମ୍ |,माइक्रो फ्रेम
ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |,माइक्रोग्राफिक्स
ମାଇକ୍ରୋଫୋନ୍ |,माइक्रोफोन
ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |,माइक्रोफोटोग्राफ
ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |,"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,माइक्रोप्रोसेसर
ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |,माइक्रोप्रोसेसर चिप
ମାଇକ୍ରୋପ୍ରୋସେସର୍ କମ୍ପାଇଲର୍ |,माइक्रोप्रोसेसर अनुभाषक
ମାଇକ୍ରୋପ୍ରୋସେସର ୟୁନିଟ୍ (MPU),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |,"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
ମାଇକ୍ରୋସେକେନ୍ସ |,माइक्रो अनुक्रम
ମାଇକ୍ରୋସଫ୍ଟ |,माइक्रोसॉफ्ट
ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋ |,माइक्रोसाफ्ट विंडोज
ମାଇକ୍ରୋୱେଭ୍ |,सूक्ष्म तरंग
ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |,सूक्ष्म तरंग कड़ई
ମାଇକ୍ରୋୱେଭ୍ ବିସ୍ତାର |,सूक्ष्म तरंग संचरण
ମଧ୍ୟମ ପରିଚାଳନା,मध्य प्रबंधन
ମିଡିଲୱେର୍ |,"1.मध्यवेयर,2. मिडल वेयर"
ମିଡିକମ୍ପୁଟର |,मिडी कंप्यूटर
ମିଡପଏଣ୍ଟ |,मध्य बिंदु
ମଧ୍ୟବର୍ତ୍ତୀ,मध्यपद
ସ୍ଥାନାନ୍ତରଣ ପଥ,प्रवासन पथ
ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
minicomputer,लघु कंप्यूटर
ମିନିଡିସ୍କେଟ୍ |,लघु डिस्केट
