Odiya,English
ନାଜିଜିମ୍,Nazism
ପୂର୍ବ ପୂର୍ବ,Near East
ନେଗ୍ରୋ |,Negro
ନେଗ୍ରୋଫିଲ୍ |,Negrophil
ନେଗ୍ରୋଫିଲିଜିମ୍ |,Negrophilism
ନେଗ୍ରୋଫୋବିୟା |,Negrophobia
ନିରପେକ୍ଷ |,Neutral
ନିରପେକ୍ଷ ଦେଶ |,Neutral country
ନୂତନ ଡିଲ୍ |,New Deal
ନୂଆ ଦୁନିଆ,New World
ସମ୍ଭ୍ରାନ୍ତ,Nobility
ନୋବଲ୍ |,Noble
ନୋବଲ୍ |,Noble
ନାମମାତ୍ର,Nomad
ନାମମାତ୍ର ହୋର୍ଡ |,Nomadic horde
ନାମକରଣ,Nomadism
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,Non-aggression pact
ଅହିଂସା ଚୁକ୍ତି |,Non-aggression treaty
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,Non-belligerent state
ଅସହଯୋଗ |,Non-co-operation
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,Non co-operation movement
ବିପରୀତ |,Obverse
ବିପରୀତ |,Obverse
Ochlocracy (= mobocracy),Ochlocracy (=mobocracy)
Ochlocrat,Ochlocrat
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,Official document
ପୁରୁଣା ଦୁନିଆ |,Old world
ଅଲିଗାର୍କି |,Oligarchy
ଆକ୍ରମଣ,Onslaught
ଖୋଲା ବୁ ation ାମଣା |,Open negotiation
ଖୋଲା ପ୍ରଶ୍ନ |,Open question
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,Open records
ଓରିଏଣ୍ଟ,Orient
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,Orientalism
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,Orientalism
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,Orientalist
ଉତ୍ପତ୍ତି,Origin
ଉତ୍ପତ୍ତି,Origin
ଅର୍ଥୋଗ୍ରାଫି |,Orthography
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,Outbreak of hostilities
ପୋଷ୍ଟ,Out-post
ଓଭର-ପ୍ରଭୁ,Over-lord
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,Over-ride
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,Over-ride
ପାଗନ୍,Pagan
ପାଗନ୍,Pagan
ପୂଜାପାଠ,Paganism
ପୂଜାପାଠ,Paganism
ପାଗୋଡା |,Pagoda
ପାଗୋଡା |,Pagoda
ପାଗୋଡା |,Pagoda
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,Palace intrigues
ପାଲାଟିନେଟ୍ |,Palatinate
ଖଜୁରୀ ପତ୍ର |,Palm-leaf
ଖଜୁରୀ ରବିବାର |,Palm Sunday
ପାନେଗିରିଷ୍ଟ |,Panegyrist
ଆତଙ୍କିତ |,Panic
ଆତଙ୍କିତ |,Panic
ଆତଙ୍କିତ,Panic-monger
ପାପାସି |,Papacy
ପାପାସି |,Papacy
ପାପାସି |,Papacy
ପାପାସି |,Papacy
ପପାଲ୍ ଷଣ୍। |,Papal bull
ପପାଲିଜିମ୍ |,Papalism
ପପାଲିଜିମ୍ |,Papalism
ପାପାଲିଷ୍ଟ |,Papalist
ପପାଲ୍ ରାଜ୍ୟ |,Papal state
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),Papism (=papistry)
ପପିଷ୍ଟ,Papist
ପେପିରୁସ୍ |,Papyrus
ଦୃଷ୍ଟାନ୍ତ,Parable
ପାରାମାଉଣ୍ଟ୍ |,Paramount
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),Paramountcy (=paramount power)
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,Paramount lady
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,Paramount lord
ଚିତ୍ରକଳା |,Parchment
ଚିତ୍ରକଳା |,Parchment
ଚିତ୍ରକଳା |,Parchment
କ୍ଷମା,Pardon
ପାର୍ଲେସ୍,Parleys
ପାର୍ଲେସ୍,Parleys
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),Parliament (=parlement)
ସଂସଦ,Parliament
ସଂସଦ,Parliament
ସଂସଦ,Parliament
ସଂସଦ ଅଧିନିୟମ |,Parliament Act
ସଂସଦୀୟ,Parliamentarian
ସଂସଦୀୟ,Parliamentarian
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,Parliamentary agent
ପାର୍ନେଲିଜିମ୍ |,Parnellism
ପାରୋଲ୍,Parole
ପାରୋଲ୍,Parole
ପାରିକାଇଡ୍ |,Parricide
ପାରିକାଇଡ୍ |,Parricide
ଦଳୀୟ,Partisan
ଦଳୀୟ,Partisan
ଦଳୀୟ,Partisan
ପାସ୍ କରନ୍ତୁ |,Pass
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),Pass word (=watch word)
ପିତୃପୁରୁଷ,Patriarch
ପିତୃପୁରୁଷ,Patriarchs
ପାଟ୍ରିସିଆନ୍ |,Patrician
ପ rim ତୃକ ସମ୍ପତ୍ତି |,Patrimony
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,Pax Britannica
ପ୍ୟାକ୍ସ ରୋମାନା |,Pax Romana
ବଂଶ,Pedigree
ବଂଶ,Pedigree
ବଂଶଧର ବ୍ୟକ୍ତି |,Pedigreed person
ସହକର୍ମୀ,Peer
ସହକର୍ମୀ,Peer
ପାଇରେଜ୍,Peerage
ପାଇରେଜ୍,Peerage
ପାଇରେଜ୍,Peerage
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,Peers of Ireland
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,Peers of Scotland
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,Peninsular Campaign
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,Peninsular war
ପେନାଣ୍ଟ |,Pennant
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),People's Charter (=National Charter)
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),People's front (=popular front)
ପରଫିଡି |,Perfidy
ସମୟ,Period
ସମୟ,Period
ପେରିଫେରୀ |,Periphery
ସ୍ଥାୟୀ ସମାଧାନ |,Permanent Settlement
ଚିରାଚରିତ ଫିଫ୍ |,Perpetual fief
ଫାଲାନକ୍ସ |,Phalanx
ଫାଲାନକ୍ସ |,Phalanx
ଫ୍ରୋହ,Phraoh
ପିକ୍ଟୋଗ୍ରାମ୍ |,Pictogram
ଚିତ୍ର,Pictograph
ଚିତ୍ର,Pictograph
ତୀର୍ଥଯାତ୍ରୀ,Pilgrim
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,Pilgrim fathers
ପିଲେଜ୍,Pillage
ପିଲେଜ୍,Pillage
ସ୍ତମ୍ଭ,Pillar
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),Pillar Edicts (of Ashoka)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),Pillar Edicts (of Ashoka)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),Pillar Edicts (of Ashoka)
ଡକାୟତି,Pirate
ଡକାୟତି,Pirate
ଯୁଦ୍ଧ,Pitched battle
ଭୂଖଣ୍ଡ,Plot
ପୋଲିସ୍,Polis
ପୋଲିସ୍,Polis
ରାଜନୀତି,Politarch
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,Political Agent
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,Political asylum
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,Political Resident
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,Political terrorism
ପୋଲ ଟ୍ୟାକ୍ସ,Poll tax
ପଣ୍ଟୁନ୍ |,Pontoon
ପ୍ରିମିୟର୍ |,Premier
ପ୍ରିମିୟର୍ |,Premier
ପ୍ରିମିୟର୍ସିପ୍ |,Premiership
ରାଷ୍ଟ୍ରପତି,Presidency
ରାଷ୍ଟ୍ରପତି,Presidency
ରାଷ୍ଟ୍ରପତି,President
ରାଷ୍ଟ୍ରପତି,President
ପ୍ରେସିଡିୟମ୍ |,Presidium
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,Prime Minister
ପ୍ରାଥମିକତା,Primogeniture
ପ୍ରିନ୍ସ,Prince
ପ୍ରିନ୍ସ,Prince
ପ୍ରିନ୍ସ ବିଶପ୍ |,Prince Bishop
ପ୍ରିନ୍ସ କନସର୍ଟ |,Prince Consort
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,Prince Regent
ପିନ୍ସ ରେଗନାଣ୍ଟ |,Pince regnant
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,Princess Regent
ରାଜକୁମାରୀ ରୟାଲ୍ |,Princess Royal
ଆଚାର୍ଯ୍ୟ,Principality
ଆଚାର୍ଯ୍ୟ,Principality
ଆଚାର୍ଯ୍ୟ,Principality
ପୁରସ୍କାର,Prize
ପୁରସ୍କାର,Prize
ପୁରସ୍କାର ରାଶି,Prize money
ବୃତ୍ତିଗତ ସ soldier ନିକ |,Professional soldier
ପ୍ରତିଜ୍ଞା,Promise
ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |,Promontory fort
ସଂରକ୍ଷଣ,Protectorate
ସଂରକ୍ଷଣ,Protectorate
ସଂରକ୍ଷଣ,Protectorate
ପ୍ରୋଟେଗେ |,Protégé
ପ୍ରୋଭାନ୍ସ |,Provenance
ପ୍ରୋଭାନ୍ସ |,Provenance
ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |,Provenance system
ପ୍ରୋ-ଜିଓନିଷ୍ଟ |,Pro-zionist
ଜନସାଧାରଣ ଶତ୍ରୁ |,Public enemy
ଜନସାଧାରଣ ଶତ୍ରୁ |,Public enemy
ବିରାମଚିହ୍ନ,Punctations
ପନିକ ଯୁଦ୍ଧ |,Punic wars
ପୁରାଣ,Puritan
ପୁଚ୍,Putsch
କ୍ୱାଡ୍ରିଗା |,Quadriga
ଚତୁର୍ଭୁଜ ମିଳିତତା |,Quadruple alliance
କ୍ୱାକର୍ |,Quaker
ରାଣୀ,Queen
ରାଣୀ କନସର୍ଟ |,Queen consort
ରାଣୀ,Queen dowager
କୁଇଣ୍ଡୋମ୍ |,Queendom
କୁଇଣ୍ଡୋମ୍ |,Queendom
ରାଣୀ ମାତା |,Queen mother
ରାଣୀ ପୁନର୍ବାର,Queen regnant
ପ୍ରଶ୍ନ,Quisling
ପ୍ରଶ୍ନ,Quisling
ଭଡା ଛାଡନ୍ତୁ |,Quit rent
କ୍ୱିଭର୍ |,Quiver
Quo ୱାରେଣ୍ଟୋ |,Quo warranto
ଦ ace ଡ଼ |,Race
ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |,Racial supremacy
ଥାକ,Rack
ଥାକ,Rack
ରେଡ୍,Raid
ରେଡ୍,Raid
ରାମପାର୍ଟ |,Rampart
ରାମପାର୍ଟ |,Rampart
ରାନ୍ସକ୍ |,Ransack
ମୁକ୍ତି,Ransom
ମୁକ୍ତି,Ransom
ରାଗ,Ravage
କ୍ଷତି,Ravages
କ୍ଷେତ୍ର,Realm
ପଛ ଗାର୍ଡ |,Rear guard
ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ,Rear guard action
ବିଦ୍ରୋହୀ,Rebel
ବିଦ୍ରୋହ,Rebellion
ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |,Recognition of insurgency
ପୁନ ond ନିର୍ମାଣ,Reconduction
ପୁନ onna ନିର୍ମାଣ,Reconnaissance
ପୁନ on ନିର୍ମାଣ,Reconstruction
ରେକର୍ଡ କରନ୍ତୁ |,Record
ରେକର୍ଡ ଅଫିସ୍ |,Record office
ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |,Record retirement
ନାଲି ସାର୍ଟ |,Red shirts
ସଂସ୍କାର,Reformation
ଶରଣାର୍ଥୀ,Refugee
ରେଗାଲିଆ |,Regalia
ରେଗାଲିଆ |,Regalia
ରେଗାଲିଆ |,Regalia
ରେଜେନ୍ସି,Regency
ରେଜିଣ୍ଟ୍ |,Regent
ରେଜିଣ୍ଟ୍ ରାଣୀ |,Regent queen
ହତ୍ୟା,Regicide
ରେଜିସିଡ୍ |,Regicides
ଶାସନ,Regime
ଶାସନ,Regime
ଅଞ୍ଚଳ,Region
ନିୟମିତ ବର୍ଷ |,Regnal year
ଅବଶିଷ୍ଟ |,Regnant
ରେଗ୍ନୁମ୍ |,Regnum
ରିଚ,Reich
ଶାସନ କରନ୍ତୁ,Reign
ଶାସନ କରନ୍ତୁ |,Reign
ପରିବାର ଶାସନ,Reigning family
ଆତଙ୍କବାଦର ଶାସନ,Reign of terror
ଆତଙ୍କବାଦର ଶାସନ,Reign of terror
ସଶକ୍ତ କର |,Reinforce
ସଶକ୍ତୀକରଣ,Reinforcement
ପୁନ in ସ୍ଥାପନ,Reinstatement
ପୁନ in ନିବେଶ କରନ୍ତୁ |,Reinvest
ରିଲେ ପୋଷ୍ଟ |,Relay post
ରିଲେ ମାର୍ଗ,Relay route
ରିଲେ ସିଷ୍ଟମ୍ |,Relay system
ରିଲିଜ୍,Release
ରିଲିଜ୍,Release
ତ୍ୟାଗ,Renunciation
ତ୍ୟାଗ,Renunciation
ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର),Repertory (=inventory)
ସଂଗ୍ରହାଳୟ,Repository
ସଂଗ୍ରହାଳୟ,Repository
ଗଣତନ୍ତ୍ର,Republic
ଗଣତନ୍ତ୍ର ଦିବସ |,Republic Day
ଲିପିବଦ୍ଧ,Rescript
ଲିପିବଦ୍ଧ,Rescript
ବାସିନ୍ଦା,Resident
ପୁନରୁଦ୍ଧାର,Restoration
ପୁନରୁତ୍ଥାନ |,Resurrection
ପୁନରୁତ୍ଥାନ |,Resurrection
ପଂଚାୟତ,Retreat
ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର),Reverse (of a coin)
ବିଦ୍ରୋହ,Revolt
ବିପ୍ଳବ,Revolution
"ବିପ୍ଳବ, ଫରାସୀ |","Revolution, French"
ବିପ୍ଳବ ଗ or ରବମୟ |,Revolution Glorious
"ବିପ୍ଳବ, ଶିଳ୍ପ","Revolution, Industrial"
ଉଠିବା,Rising
ପତିତ-ବୋରୱେଲ |,Rotten-borough
ରୁଫ୍ ରାଇଡର୍ସ |,Rough Riders
ଗୋଲାକାର ମୁଣ୍ଡ |,Round-heads
ମାର୍ଗ,Rout
ରୟାଲ୍ ଦର୍ଶକ |,Royal audience
ରୟାଲ୍ ଚାର୍ଟର୍ |,Royal charter
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,Royal crest
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,Royal crest
ରୟାଲ୍ ଆଦେଶ |,Royal decree
ରୁବ୍ରିକ୍ |,Rubric
ଧ୍ୱଂସାବଶେଷ |,Ruins
ରନର୍ |,Runner
ସାବ୍ୟସ୍ତତା |,Sabotage
ସାବର |,Sabre
ସାବର୍ସ |,Sabres
ବଳିଦାନ,Sacrifice
ବଳିଦାନ,Sacrifice
ବଳିଦାନ,Sacrifice
ନିରାପଦ ଆଚରଣ |,Safe conduct
ସୁରକ୍ଷାକର୍ମୀ |,Safeguard
ସୁରକ୍ଷାକର୍ମୀ |,Safeguard
କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା,Safeguarding duties
ସ ally ଲି,Sally
ସଲି-ପୋର୍ଟ |,Sally-port
ରାଜଦଣ୍ଡ,Sceptre
ସ୍କିମିଟର୍ |,Scimitar
ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |,Second estate
ସେକ୍ଟର,Sect
ସେକ୍ଟର,Sect
ଜବରଦଖଲ,Seizure
ଜବରଦଖଲ,Seizure
ସିନେଟ୍,Senate
ସିନେଟ୍,Senate
ସିନେଟ୍,Senate
ସିନେଟ୍,Senate
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),Serf (=bordar or villein)
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),Serf (=bordar or villein)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),Serfdom (serfhood or serfage)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),Serfdom (serfhood or serfage)
ଛାୟା ରାଜା |,Shadow king
ଜାହାଜ ଟଙ୍କା,Ship Money
ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ),Shock troops (=storm troops)
ସଂକ୍ଷିପ୍ତ ସଂସଦ |,Short Parliament
Kir ଗଡା,Skirmish
ଦାସ,Slave
ଦାସତ୍ୱ,Slavery
ଦାସତ୍ୱ,Slavery
ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ,Soldier statesman
ବର୍ଚ୍ଛା,Spear
ବର୍ଚ୍ଛା-ମୁଣ୍ଡ,Spear-head
କ୍ଷେତ୍ର,Sphere
ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |,Sphragistics
ଲୁଟେରା ସିଷ୍ଟମ୍ |,Spoils system
ସ୍କ୍ ire ାଇୟାର୍ |,Squire
ସ୍କ୍ ire ାଇୟାର୍ |,Squire
ସ୍କ୍ ire ାର୍ଚି |,Squirearchy
ସ୍କ୍ ire ାର୍ଚି |,Squirearchy
ମାନକ,Standard
ମାନକ-ଧାରକ |,Standard-bearer
ସ୍ଥାୟୀ ସେନା |,Standing army
ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |,Standing orders
ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |,Standing orders
ରାଜ୍ୟସ୍ତରୀୟ,Statesman
ପଥର ଲେଖା |,Stone inscription
Orm ଡ଼ ସ troops ନ୍ୟ,Storm troops
ଷ୍ଟ୍ରାଟେଜେମ୍ |,Stratagem
ରଣନୀତି,Strategy
ରଣନୀତି,Strategy
ରଣନୀତି,Strategy
ଷ୍ଟ୍ରାଟୋକ୍ରାସି |,Stratocracy
Ife ଗଡା,Strife
Ife ଗଡା,Strife
ଦୃ hold ଧରନ୍ତୁ |,Strong hold
ଦୃ hold ଧରନ୍ତୁ |,Strong hold
ସହାୟକ ଉଚ୍ଚତା |,Subsidiary talliance
ଉତ୍ତରାଧିକାରୀ |,Succession
ଉତ୍ତରାଧିକାରୀ,Successor
ମତଦାନ,Suffrage
ସୁଫ୍ରାଗିଷ୍ଟ |,Suffragist
ସୁଲତାନ,Sultanate
ସୁଲତାନ ଅବଧି,Sultanate period
ଆତ୍ମସମର୍ପଣ,Surrender
ସୁଜେରାଇନ୍ |,Suzerain
ସୁଜେରେନ ରାଜ୍ୟ |,Suzerain state
ଖଣ୍ଡାଧାରକ |,Swordsman
ତାମାନି ସୋସାଇଟି |,Tammany Society
କ୍ରୋଧିତ ଖଣ୍ଡା |,Tempered sword
ଭଡାଟିଆ,Tenant
ଭଡାଟିଆ,Tenant
ଅଞ୍ଚଳ,Territory
ଅଞ୍ଚଳ,Territory
ପ୍ରଦେଶ ସରକାର,Territory government
ଆତଙ୍କବାଦ,Terrorism
ତୃତୀୟ ଇଷ୍ଟେଟ୍ |,Third estate
ତିନୋଟି ଇଷ୍ଟେଟ୍ |,Three estates
ଟୋଲ୍,Toll
ଟୋଲ୍ ହାଉସ୍ |,Toll house
ସମାଧି,Tomb
ଟୋରୀ |,Tory
ଟୋଟେମ୍ |,Totem
ଦୁର୍ଗ,Tower
ଦୁର୍ଗ,Tower
ବିଜୟ ଦୁର୍ଗ,Tower of victory
ଦେଶଦ୍ରୋହୀ,Traitor
ବିଶ୍ୱାସଘାତକତା,Treachery
ଦେଶଦ୍ରୋହ,Treason
ଚୁକ୍ତି,Treaty
ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍),Trial by battle (=trail by combat)
ଶ୍ରଦ୍ଧାଞ୍ଜଳି |,Tribute
ଶ୍ରଦ୍ଧାଞ୍ଜଳି |,Tribute
ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |,Tribute land
ତ୍ରିଗୁଣ ସହଯୋଗ,Triple alliance
ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,Triple entente
ବିଜୟ,Triumph
ବିଜୟ,Triumph
ଅଶାନ୍ତି |,Turmoil
ଟାଇରାନାଇସିଡ୍ |,Tyrannicide
ଟାଇରାନାଇସିଡ୍ |,Tyrannicide
ଅତ୍ୟାଚାର,Tyranny
ଅତ୍ୟାଚାର,Tyranny
ଅତ୍ୟାଚାର,Tyrant
ଉହଲାନ୍ |,Uhlan
ଉକେସ୍ |,Ukase
ଉକେସ୍ |,Ukase
ଉଲେମା,Ulema
ଅଲ୍ଟିମାଟମ୍ |,Ultimatum
ଅଲ୍ଟିମାଟମ୍ |,Ultimatum
ମାମୁଁ ସାମ,Uncle sam
ଅଣ୍ଡର-ରାଜା |,Under-king
ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |,United Irishmen
ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର,United Nations
ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |,United Provinces
ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |,United Provinces
ଅବିଭକ୍ତ ଦୁର୍ଗ |,Univallated fort
ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |,Universal monarch
ସର୍ବଭାରତୀୟ ମତଦାନ,Universal suffrage
ବିଦ୍ରୋହ,Uprising
ଉସର୍ପେସନ୍ |,Usurpation
ଉସର୍ପର୍ |,Usurper
Utopia,Utopia
ଭାଣ୍ଡାଲ୍,Vandal
ଭଙ୍ଗାରୁଜା,Vandalism
ଭଙ୍ଗାର୍ଡ |,Vanguard
ଭଙ୍ଗାର୍ଡ |,Vanguard
ଭଙ୍ଗାର୍ଡ |,Vanguard
ବାରଙ୍ଗିଆନ୍ |,Varangian
ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |,Varangian guard
ଭାସାଲ୍ |,Vassal
ଭାସାଲ୍ |,Vassal
ଭାସାଲ୍ ରାଜ୍ୟ |,Vassal state
ଭାଟିକାନ୍ ପରିଷଦ,Vatican Council
ଜାହାଜ |,Vessel
ଜାହାଜ |,Vessel
ଜାହାଜ |,Vessel
ଉପ-ରାଜା,Vice-king
ଭିକେରୋଇ |,Viceroy
ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |,Viceroyalty=viceroyship
ଭିକ୍ଟର |,Victor
ବିଜୟ,Victory
ଭିଲିନ୍ |,Villein
ଯାତ୍ରା,Voyage
ଦୁର୍ବଳ ଦୁର୍ଗ,Vulnerable fortress
କାନ୍ଥ ଚିତ୍ର,Wall painting
କାନ୍ଥ ଚିତ୍ର,Wall painting
ଯୁଦ୍ଧ,War
ଯୁଦ୍ଧ-ପ୍ରଭୁ,War-lord
ଯୋଦ୍ଧା,Warrior
ଯୋଦ୍ଧା,Warrior
ଯୋଦ୍ଧା,Warrior
ଯୁଦ୍ଧ ଜାହାଜ,Warship
ୱାଚ୍ ୱାର୍ଡ |,Watch-word
କଲ୍ୟାଣ ସ୍ଥିତି,Welfare state
କଲ୍ୟାଣ କାର୍ଯ୍ୟ,Welfare Work
ୱିଗ୍ |,Whig
ଧଳା ପତାକା |,White flag
ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |,Whitemen's burden
ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |,World empire
ବିଶ୍ୱ ଆନ୍ଦୋଳନ |,World movement
ବିଶ୍ୱ ରାଜନୀତି,World politics
ବିଶ୍ୱ ଶକ୍ତି,World power
ବିଶ୍ଵ ଯୁଦ୍ଧ,World war
Wreeker,Wreeker
ସଂଶୋଧନ ସଂଶୋଧନ |,Wrecking amendment
ଜେନେଲେସିସ୍ |,Xenelasis
ଜେନୋଫୋବିୟା |,Xenophobia
ଜାନକୀ,Yankee
ହଳଦିଆ ଜ୍ୟାକେଟ୍ |,Yellow jacket
ହଳଦିଆ,Yellow man
ହଳଦିଆ ବିପଦ,Yellow peril
ହଳଦିଆ ପ୍ରେସ୍ |,Yellow press
ଯୁବକ ତୁର୍କୀ |,Young Turks
ଜିଉସ୍,Zeus
ଜିଓନିଜିମ୍ |,Zionism
ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |,Zoroastrianism
