Hindi,Kannada
कार्यप्रणाली,ವಿಧಾನಶಾಸ್ತ್ರ
महानगर क्षेत्र,ಮಹಾನಗರ ಪ್ರದೇಶ
मध्य आय वर्ग,ಮಧ್ಯದ ಆದಾಯ ಗುಂಪು
बिचौलिया,ಮಧ್ಯವರ್ತಿ
प्रसूति विद्‌या,ಸೂತ್ರಮಾಪಕ
प्रवासी,ವಲಸಿಗ
"मील-दूरी, मील भत्‍ता, लाभ",ಮೈಪನೆ
लड़ाकूवृत्‍ति,ಉಗ್ರಗಾಮಿತ್ವ
सहस्त्राब्दि,ಸಹಸ್ರಮಾನದ
"लघु, छोटा",ಕಿರುಚಲ
"न्यूनतम, कम-से-कम",ಕನಿಷ್ಠ
खनन,ಗಣಿಗಾರಿಕೆ
लिपिकवर्गीय,ಸಚಿವರ
मंत्रालय,ಸಚಿವಾಲಯ
"अवयस्क, नाबालिग, लघु",ಸಣ್ಣ
"अल्पसंख्या, अल्पसंख्यक, अल्पमत, अवयस्कता",ಅಲ್ಪಸಂಖ್ಯಾತ
लघु निर्माण कार्य,ಸಣ್ಣ ಕೃತಿಗಳು
"कार्यवृत्‍त, टिप्पण, मिनट्स",ನಿಮಿಷಗಳು
दुर्विनियोजन,ದುರುಪಯೋಗ
दुर्व्यवहार,ದುರುಪಯೋಗ
न्याय की हत्या,ನ್ಯಾಯದ ಗರ್ಭಪಾತ
"विविध, फुटकर",ವಿವಿಧ
"शरारत, उत्पात",ಕಿಡಿಗೇಡಿ
गलत वर्गीकरण,ತಪ್ಪಾಗಿ ವರ್ಗೀಕರಿಸುವಿಕೆ
कदाचार,ದುರುಪಯೋಗ
"गुमराह करना, भ्रम में डालना",ದಾರಿ ತಪ್ಪಿಸು
कुप्रबंध,ಗಾಬರಿಗೊಳಿಸುವಿಕೆ
"अन्यथा-प्रस्तुति, अन्यथा-कथन",ತಪ್ಪು ನಿರೂಪಣೆ
तथ्यों की ग़लतबयानी,ಸತ್ಯಗಳ ತಪ್ಪು ವಿವರಣೆ
गलतफहमी,ತಪ್ಪುಗ್ರಹಿಕೆ
"दुरुपयोग, दुरुपयोग करना",ದುರುಪಯೋಗ
मिश्रित अर्थव्यवस्था,ಮಿಶ್ರ ಆರ್ಥಿಕತೆ
"भीड़, असंयत भीड़",ಜನಸಮೂಹ
"चल, चलता-फिरता, मोबाइल",ಮೊಬೈರಿ
गतिशालता,ಚಲನಶೀಲತೆ
"ढंग, प्रकार, रीति, विधा, तरीका",ಕ್ರಮ
"निदर्श, मॉडल, आदर्श",ಮಾದರಿ
मर्यादक,ಸಾಧಾರಣಕಾರ
आशोधन,ಮಾರ್ಪಾಡು
कार्य-प्रणाली,ಮಂತ್ರವಾದ
आर्थिक अनुदान,ವಿತ್ತೀಯ ಅನುದಾನ
"धन, मुद्रा",ಹಣ
"अनुवीक्षक, अनुवीक्षण करना, मॉनीटर",ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು
एकविवाह,ಏಕಗಮನ
गुंफाक्षर,ಏಕಲೇಖಿ
एकाधिकार,ಏಕಸ್ವಾಮ್ಯ
एकरसता,ಏಕತಾನತೆ
मासिक दौरा डायरी,ಮಾಸಿಕ ಪ್ರವಾಸ ಡೈರಿ
महीने के महीने,ತಿಂಗಳಿಂದ ತಿಂಗಳಿಗೆ
नैतिक,ನೈತಿಕ
"मनोबल, हौसला",ನಿತ್ಯ
नैतिक अधमता,ನೈತಿಕ ಟರ್ಪಿಟ್ಯೂಡ್
"अधिस्थान, अधिस्थगन काल",ನೀಚ
"मृत्युसंख्या, मृत्युदर",ಮರಣ ಪ್ರಮಾಣ
बंधक,ಅಡಮಾನ
अति गोपनीय,ಅತ್ಯಂತ ಗೌಪ್ಯ
मातृभाषा,ಮಾತೃ ಭಾಷೆ
प्रस्ताव,ಚಲನೆ
गति अध्ययन,ಚಲನೆಯ ಅಧ್ಯಯನ
अभिप्रेरण,ಪ್ರೇರಣೆ
"उद्‌‌देश्य, अभिप्रेरण, हेतु",ಉದ್ದೇಶ
"आदर्शवाक्य, आदर्शोक्‍ति",ಗುರಿ
"मुखपत्र, पक्षवक्‍ता",ಮುಖವಾಣಿ
चल,ಚಲಿಸಬಲ್ಲ
"प्रस्ताव रखना, प्रस्तावित करना",ಚಲಿಸು
"आंदोलन, संचलन, गतिविधि",ಚಲನೆ
बहुविध,ಬಹುಮುಖ
बहु-उद्‌देशीय,ವಿವಿಧೋದ್ದೇಶ
नगरपालिका कर,ಪುರಸಭೆಯ ತೆರಿಗೆ
संग्रहालय,ವಸ್ತು ಸಂಗ್ರಹಾಲಯ
उपस्थिति नामावली,ರೋಲ್
"नामांतरण, दाखि़ल-ख़ारिज़",ರೂಪಾಂತರ
यथावश्यक परिवर्तन सहित,ಮಧುರ
आपसी समझ,ಪರಸ್ಪರ ಹೂಂದಾಣಿಕೆ
नाम कार्ड,ಹೆಸರಿನ ಚೀಟಿ
स्वापक,ಮಾದಕ ವಸ್ತುವಿನ
विवरणात्मक मूल्यांकन,ನಿರೂಪಣಾ ಮೌಲ್ಯಮಾಪನ
"वर्णनकर्ता, वाचक",ನಿರೂಪಕ
राष्‍ट्र,ರಾಷ್ಟ್ರ
"राष्‍ट्रीय, राष्‍ट्रिक",ರಾಷ್ಟ್ರೀಯ
"राष्‍ट्रवाद, राष्‍ट्रीयता",ರಾಷ್ಟ್ರಗೀತೆ
"राष्‍ट्रिकता, राष्‍ट्रीयता",ರಾಷ್ಟ್ರೀಯತೆ
राष्‍ट्रीयकरण,ರಾಷ್ಟ್ರೀಕರಣ
राष्‍ट्रभाषा,ರಾಷ್ಟ್ರೀಯ ಭಾಷೆ
राष्‍ट्रीय बचत-पत्र,ರಾಷ್ಟ್ರೀಯ ಉಳಿತಾಯ ಪ್ರಮಾಣಪತ್ರ
"मूल निवासी, प्राकृतिक, सहज़, देशी, देशज, देशीय",ಸ್ಥಳೀಯ
"प्राकृतिक, स्वाभाविक, नैसर्गिक",ನೈಸರ್ಗಿಕ
"देशीयकरण, नागरिकीकरण",ಸಹಜವಾಗಿಸುವಿಕೆ
नौ बल,ನೌಕಾ ಬಲ
"नाव्य, नौगम्य",ಸಂಚರಿಸಬಹುದಾದ
"नौचालन, दिक् चालन, संचालन",ಸಂಚಾರ
नहीं पक्ष,ನಾಚಿಕೆಗೇಡು
आवश्यक कार्रवाई,ಅಗತ್ಯ ಕ್ರಮ
"आवश्यक, जरूरी",ಅವಶ್ಯಕವಾದ
"निषेधात्मक, नकारात्मक",ಋಣಾತ್ಮಕ
"उपेक्षा, लापरवाही, उपेक्षा करना",ನಿರ್ಲಕ್ಷ್ಯ
उपेक्षा,ನಿರ್ಲಕ್ಷ್ಯ
नगण्य,ನಗಣ್ಯ
परक्राम्यता,ಮಾತುಕತೆ
परक्राम्य लिखत,ನೆಗೋಶಬಲ್ ಸಾಧನ
"बातचीत, वार्ता, परक्रामण",ಮಾತುಕತೆ
वार्ताकार,ಸಮಾಲೋಚಕ
"स्वजन-पक्षपात, भाई-भतीजावाद",ಸ್ವಜನಪಕ್ಷಪಾತ
"जाल, निवल, शुद्‌ध",ಬಲೆ
निवल निवेश,ನಿವ್ವಳ ಹೂಡಿಕೆ
तटस्थ,ತಟಸ್ಥ
समाचार,ಸುದ್ದಿ
संवाद पत्र,ಸುದ್ದಿಪತ್ರ
"समाचारपत्र, अखबार",ಪತ್ರಿಕೆ
समाचार वाचक,ಸುದ್ದಿ ಓದುಗ
निकटतम संबंधी,ಸೋದರ ಸಂಬಂಧಿ
रात्रि ड्यूटी,ರಾತ್ರಿ ಕರ್ತವ್ಯ
शून्य रिपोर्ट,ನಿಲ್ ವರದಿ
"प्रवेश-निषिद्‌ध, अंदर आना मना है",ಪ್ರವೇಶವಿಲ್ಲ
बेबाकी प्रमाण-पत्र,ಬೇಡಿಕೆಯ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ (= ಬಾಕಿ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ)
"नामपद्‌धति, नामावली",ನಾಮಕರಣ
नाममात्र लागत,ನಾಮಮಾತ್ರ ವೆಚ್ಚ
अंकित मूल्य,ನಾಮಮಾತ್ರ ಮೌಲ್ಯ (= ಮುಖ ಮೌಲ್ಯ)
"नामित करना, मनोनीत करना",ನಾಮಕರಣ ಮಾಡು
"नामन, नामांकन",ನಾಮಕರಣ
"नामिती, नामित व्यक्‍ति",ನಾಮನಿರ್ದೇಶನ
अवयस्कता,ಯುಗೇತರ
गैर-अंशदायी,ವಾಗ್ದಾನ ಮಾಡದ
गै़र-ज़रूरी,ಅನಿವಾರ್ಯವಲ್ಲದ
अराजपत्रित,ಪಜಾಯವಿಲ್ಲದ
"ब़्याज रहित, अब़्याजी",ಬಡ್ಡಿರಹಿತ ಬೇರಿಂಗ್
न्यायिकेतर,ನ್ಯಾಯಾಧೀಶನಲ್ಲದ
अलिपिक वर्गीय,ಸಚಿವರಲ್ಲದ
अ-परक्राम्य,ಸಮರವಲ್ಲದ
"गैर-सरकारी, अशासकीय, अनधिकारिक",ಅಧಿಕಾರಿಯಲ್ಲದ
"ग़ैर-अदायगी, भुगतान न करना",ಪಾವತಿ ಮಾಡದಿರುವುದು
गैर-अदायगी प्रमाणत्र,ಪಾವತಿಸದ ಪ್ರಮಾಣಪತ್ರ
प्रैक्टिसबंदी भत्‍ता,ಅಭ್ಯಾಸವಲ್ಲದ ಭತ್ಯೆ
अनावर्तीव़्यय,ಮರುಕಳಿಸದ ಖರ್ಚು
अप्रतिदेय,ಮರುಪಾವತಿಸಲಾಗದ
असांविधिक,ಶಾಸನ್ಯದ
गैर-करयोग्य आय,ತೆರಪಿನ ಆದಾಯ
गैर-तकनीकी पद,ತಾಂತ್ರಿಕೇತರ ಪೋಸ್ಟ್
अपरंपरागत,ಅಸಾಂಪ್ರದಾಯಿಕ
अशाब्दिक संप्रेषण,ಮೌಖಿಕ ಸಂವಹನ
अनापत्‍ति प्रमाणपत्र,ಆಕ್ಷೇಪಣೆ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ
न लाभ न हानि,"ಲಾಭವಿಲ್ಲ, ನಷ್ಟವಿಲ್ಲ"
प्रतिमानक,ರೂ normಿಯ
सामान्य,ಸಾಮಾನ್ಯ
धूम्रपान निषेध,ಧೂಮಪಾನವಿಲ್ಲ
"महत्वपूर्ण, उल्लेखनीय, विशेष",ಗಮನಾರ್ಹ
लागू नहीं,ಅನ್ವಯಿಸುವುದಿಲ್ಲ (N.A.)
अनुपलब़्ध,ಲಭ್ಯವಿಲ್ಲ (ಎನ್.ಎ.)
"टिप्पणी, नोट",ಸೂಚನೆ
"सूचना, नोटिस",ಗಮನಿಸು
"उल्लेखनीय, ध्यान देने योग्य",ಗಮನಾರ್ಹ
अधिसूचना,ಅಧೀನೀಕರಣ
अधिसूचित क्षेत्र,ಸೂಚಿಸಿದ ಪ್ರದೇಶ
टिप्पण और प्रारूपण,ಗಮನಿಸುವುದು ಮತ್ತು ಕರಡು ಮಾಡುವುದು
कल्पित वेतन,ಕಲ್ಪನೆ
अ-परक्राम्य,ನೆಗೋಶಬಲ್ ಅಲ್ಲ
अ-परक्राम्य लिखत,ನೆಗೋಶಬಲ್ ಇನ್ಸ್ಟ್ರುಮೆಂಟ್ ಅಲ್ಲ
"केंद्रक, केंद्र बिंदु",ನ್ಯೂಕ್ಲಿಯಸ್
"बातिल, अकृत",ಶೂನ್ಯ
बातिल और शून्य,ಶೂನ್ಯ ಮತ್ತು ಅನೂರ್ಜಿತ
संख्या,ಸಂಖ್ಯೆ
"संख्यांकन, संख्या डालना",ಸಂಖ್ಯೆಯಲ್ಲಿರುವುದು
"संख्यांक, अंक",ಸಂಖ್ಯಾ
शपथ,ಪ್ರಮಾಣ
निष्‍ठा-शपथ,ನಿಷ್ಠೆಯ ಪ್ರಮಾಣ
पद-शपथ,ಕಚೇರಿಯ ಪ್ರಮಾಣ
आज्ञापालन,ವಿಧೇಯತೆ
निधन-सूचना,ಸಾಬೀತಾದ
"वस्तु, आपत्‍ति करना",ವಸ್ತು
आपत्‍ति,ಆಕ್ಷೇಪಣೆ
"उद्‌‌देश्य, वस्तुनिष्‍ठ, विषयपरक",ಉದ್ದೇಶಪೂರ್ವಕ
उद्देश्य और कारण,ವಸ್ತುಗಳು ಮತ್ತು ಕಾರಣಗಳು
बाध्यकर,ಕಡ್ಡಾಯ
अश्‍लील,ಅಶ್ಲೀಲ
अश्‍लील हावभाव,ಅಶ್ಲೀಲವಾದ ಗೆಸ್ಚರ್
प्रेक्षक,ವೀಕ್ಷಕ
अप्रचलित,ಬಳಕೆಯಲ್ಲಿಲ್ಲದ
बाधा,ಪ್ರತಿರೋಧ
स्पष्‍ट,ಸ್ಪಷ್ಟ
"यदाकदा, अनियत",ಸಾಂದರ್ಭಿಕ
"दखल, अधिभोग",ವಾಸಸ್ಥಳ
"दख़लकार, अधिभोगी",ವಾಸಿಸುವ
"व्यवसाय, धंधा",ಉದ್ಯೋಗ
"दख़ल करना, स्थान घेरना",ಆಕ್ರಮಿಸು
चुंगी,ಮಯೆಗುದಿಲು
छुट्टी का दिन,ರಜಾ ದಿನ
"काम के बाद, काम पर न होना, खाली दिन",ಕರ್ತವ್ಯದ ಹೊರತಾಗಿ
"आक्रामक, अप्रिय, कटु, बदबूदार",ಆಕ್ರಮಣಕಾರಿ
"प्रस्ताव, देना",ಅರ್ಪಿಸು
नियुक्‍ति प्रस्ताव,ನೇಮಕಾತಿಯ ಪ್ರಸ್ತಾಪ
"कार्यालय, दफ़्तर, पद",ಕಚೇರಿ
लाभ का पद,ಲಾಭದ ಕಚೇರಿ
"पदधारी, शासकीय, सरकारी, आधिकारिक",ಅಧಿಕೃತ
"अधिकारी वर्ग, अफसरशाही",ಅಧಿಕಾರ
"पदीय कर्तव्य, सरकारी काम",ಅಧಿಕೃತ
कार्यालयी भाषा,ಅಧಿಕಾರ
राजभाषा,ಅಧಿಕೃತ ಭಾಷೆ
"सरकारी तौर पर, आधिकारिक तौर पर",ಅಧಿಕೃತವಾಗಿ
"सरकारी प्रतिवेदन, सरकारी रिपोर्ट",ಅಧಿಕೃತ ವರದಿ
"सरकारी कथन, आधिकारिक कथन",ಅಧಿಕೃತ ಆವೃತ್ತಿ
स्थानापन्न,ಅಧಿಕಾರಾವಧ
रिकार्ड से बाहर,ದಾಖಲೆಯ ಆಫ್
"ठीक है, समर्थन करना",ಸರಿ (ಒ.ಕೆ.)
"लोकपाल, ऑम्बड्समैन",ಸುಖವಾದಿ
लेखागत अनुदान,ಖಾತೆಯಲ್ಲಿ ಅನುದಾನ
मांगने पर,ಬೇಡಿಕೆಯಮೇರೆಗೆ
"काम पर, ड्यूटी पर",ಕರ್ತವ್ಯದ ಮೇಲೆ
एकपक्षीय,ಒಂದು ಕಡೆ
"लाइन पर, लाइनारूढ़",ಸಾಲಿನಲ್ಲಿ
"विशेष ड्यूटी पर, विशेष कार्य पर",ವಿಶೇಷ ಕರ್ತವ್ಯ
कार्यगत प्रशिक्षण,ಉದ್ಯೋಗ ತರಬೇತಿಯ ಮೇಲೆ
"भार, दायित्व",ಹೊರೆ
"कार्य दिवस, मुक्‍त दिवस",ತೆರೆದ ದಿನ
मुक्‍त व्यवस्था,ತೆರೆದ ವ್ಯವಸ್ಥೆಯ
"उद्‌घाटन, शुभारंभ, अवसर, खाली जगह",ತೆರೆಯುವ
अथ शेष,ತೆರೆಯುವ ಸಮತೋಲನ
खुले रहने का समय,ತೆರೆಯುವ ಸಮಯ
मुक्‍त अधिगम,ಮುಕ್ತ ಕಲಿಕೆ
खुला पत्र,ತೆರೆದ ಪತ್ರ
मुक्‍त विश्‍वविद्‌यालय,ಓಪನ್ ಯೂನಿವರ್ಸ್
प्रचालन लागत,ನಿರ್ವಹಣಾ ವೆಚ್ಚ
"प्रचालन स्टाफ़, प्रचालन अमला",ಕಾರ್ಯಾಚರಣಾ ಸಿಬ್ಬಂದಿ
"प्रचालन, संक्रिया, शल्यकर्म",ಕಾರ್ಯಾಚರಣೆ
"कर्मी, प्रचालक, प्रवर्ती, प्रवर्तनशील",ಕಾರ್ಯಕಾರಿಯಾದ
"राय, मत",ಅಭಿಪ್ರಾಯ
"विरोध, विरोधी दल",ವಿರೋಧ
विकल्प,ಆಯ್ಕೆ
"मौखिक, ज़बानी",ಮೌಖಿಕ
"आदेश, व्यवस्था, क्रम",ಆಜ್ಞ
आदेश चेक,ಆದೇಶ ಪರಿಶೀಲನೆ
आरक्षण क्रम,ಮೀಸಲಾತಿ ಆದೇಶ
अध्यादेश,ಸಲ್ಲಿಕೆ
"संगठन, आयोजन",ಸಂಸ್ಥೆ
संगठन चार्ट,ಸಂಸ್ಥೆ ಪಟ್ಟಿ
"आयोजक, संगठनकर्ता",ಸಂಘಟಕ
"अभिविन्यस्त, उन्मुख",ಆಧಾರಿತ
"मूल प्रति, मूल, मौलिक, प्रारंभिक",ಮೂಲದ
मूल विभाग,ಮೂಲ ವಿಭಾಗ
"मूल विक्रय विलेख, मूल बैनामा",ಮೂಲ ಮಾರಾಟ ಪತ್ರ
दृश्यमानस्वामी,ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು
"अचानक आरंभ, भड़क उठना, विद्रोह",ಸ್ಫೋಟ
परिधान भत्‍ता,ಸಜ್ಜು ಭತ್ಯೆ
निर्गामी सदस्य,ಹೊರಹೋಗುವ ಸದಸ್ಯ
जावक फ़ाइल,ಹೊರಹೋಗುವ ಫೈಲ್
परिव्यय,ವಿನಿಯೋಗಿಸು
"निकास, निर्गम, बिक्री केन्द्र",ಮಜಲು
रूपरेखा,ರೂಪರೇಖೆಯನ್ನು
दृष्‍टिकोण,ಮೇಲ್ನೋಟ
न्यायालय-बाह्‌य,ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ
"गतावधिक, अप्रचलित",ಹಳೆಯದು
"खराब, चालू नहीं, अव्यवस्थित",ಆದೇಶದಿಂದ ಹೊರಗಿದೆ
अप्राप्य,ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ
बिन बारी,ಹೊರಗಡೆ ತಿರುಗಿ
बिन बारी आबंटन,ತಿರುವು ಹಂಚಿಕೆಯಿಂದ
सीमा चौकी,ಹೊರಹ ಬಂತುರು
"उत्पादन, उत्पाद, निर्गत",ಉತ್ಪಾದನೆ
एकमुश्त खरीद,ಸಂಪೂರ್ಣ ಖರೀದಿ
बाह्‌य स्रोत,ಹೊರಗುತ್ತಿಗೆ
"बकाया, बाकी, उत्कृष्‍ट",ಬಾಕಿ ಉಳಿದಿರುವ
"अधिवयस्कता, अधिक आयु वाला",ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ
"समस्त, समग्र, कुल",ಒಟ್ಟಾರೆ
समग्र घाटा,ಒಟ್ಟಾರೆ ಕೊರತೆ
बढ़ा हुआ बिल बनाना,ಓವರ್ ಬಿಲ್ಲಿಂಗ್
अधिप्रभार,ಹೊರನೋಟು
"अतिदेय, अतिशोध्य, पुराना, खड़ा",ಅತಿ ಕಡಿಮೆ
"अधिप्राक्कलन, अत्यनुमान, अधिक आंकना",ಅತಿರೇಕ
"उपरिप्रभार, ऊपरी खर्च",ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ
अतिव्याप्‍ति,ಅತಿಕ್ರಮಣ
अधिभावी प्राथमिकता,ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು
"उलटना, विरूद्‌ध व्यवस्था देना",ಅತಿಯಾದ ಗುಣ
चूक,ಮೇಲ್ವಿಚಾರಣೆ
समयोपरि वेतन,ಅಧಿಕಾವಧಿ ವೇತನ
अधिमूल्यन,ಅತಿ ಮೌಲ್ಯಮಾಪನ
स्वामित्व,ಮಾಲಿಕತ್ವ
"पैकेज, संपुट",ಚಿರತೆ
"पैकेज सौदा, संपुट सौदा",ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ
पैक करना और चिह्‌न लगाना,ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು
पैकिंग-सूची,ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ
समझौता,ಒಪ್ಪಂದ
"प्रदत्‍त, सवेतन, भुगतान किया, चुकता",ಪಾವತಿಸಿದ
प्रदत्‍त पूंजी,ಪಾವತಿಸಿದ ಬಂಡವಾಳ
"पुस्तिका, पैम्फलेट",ಕರಪತ್ರ
"नामिका, पैनल",ಫಲಕ
"काग़ज, पत्र, काग़ज़-पत्र, लेख, समाचार पत्र, प्रश्न पत्र",ಕಾಗದ
पैरा,ಹಣ್ಣು
"परमोच्च, परम",ಪ್ರಮುಖವಾದ
"माता-पिता, मूल",ಪೋಷಕರು
पैतृक,ಪೋಷಕ
मूल कार्यालय,ಪೋಷಕ ಕಚೇರಿ
सर्वोत्कृष्‍ट,ಸರ್ವಶ್ರೇಷ್ಠ
"समान गति से, समरूप",ಪಾರಿ ಪಾಸು
"समता, समानता",ಸಮಾನತೆ
संसद,ಸಂಸತ್ತು
"भाग, अंश, भूमिका, पुर्जा",ಭಾಗ
"खंड फ़ाइल, खंड मिसिल, खंड संचिका",ಭಾಗ ಫೈಲ್
"आंशिक, पक्षपातपूर्ण",ಭಾಗಶಃ
भाग लेना,ಭಾಗವಹಿಸು
"विशेष, खास",ನಿರ್ದಿಷ್ಟ
"ब्योरा, विवरण",Particulars
"विभाजन, बँटवारा",ವಿಭಾಗ
"साझेदार, भागीदार",ಪಾಲುದಾರ
भागीदारी विलेख,ಪಾಲುದಾರಿಕೆ ಪತ್ರ
आंशिक भुगतान,ಭಾಗ ಪಾವತಿ
अंशकालिक,ಅರೆಕಾಲಿಕ
"पक्ष, पक्षकार, पार्टी, दल, प्रीति भोज, दावत",ಪಕ್ಷ
सममूल्य,ಸಮಾನ ಮೌಲ್ಯ
"पास, पारण, पास करना, पार जाना, गुजरना, उत्‍तीर्ण",ಉತ್ತೀರ್ಣ
"मार्ग, गली, गलियारा, अंश, उद्‌धरण, अवतरण, यात्रा, यात्रा व्यय",ಅಂಗೀಕಾರ
"संकेत शब्द, पासवर्ड",ಗುಪ್ತಪದ
"एकस्व, पेटेन्ट",ಪೇಟೆ
"संरक्षक, ग्राहक",ಪೋಷಕ
वेतन,ಪಾವತಿ
वेतन बिल,ಬಿಲ್ ವೇತನ
वेतन प्रमाणपत्र,ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ
वेतन दिवस,ವೇತನ ದಿನ
"आदाता, पाने वाला",ಪಾವತಿಸುವವನು
"भुगतानकर्ता, अदाकर्ता",ಪಾವತಿಸುವವನು
"भुगतान, अदायगी",ಪಾವತಿ
चुकता करना,ತೀರಿಸು
अदायगी आदेश,ವೇತನ ಆದೇಶ
वेतन पत्रक,ಪೇ ರೋಲ್
वेतनमान,ಪೇ ಸ್ಕೇಲ್
धन संबंधी,ಗುಪ್ತವಾದ
दांडिक कार्रवाई,ದಂಡ
दंड-संहिता,ದಂಡ ಸಂಹಿತೆ
दंड स्वरूप ब्याज,ದಂಡದ ಬಡ್ಡಿ
दंडित करना,ದಂಡಿಸು
"दंड, अर्थदंड, जुर्माना, शास्ति",ದಂಡ
"लंबित, अनिर्णीत, रूका हुआ, तक, पर्यंत",ಬಾಕಿ ಉಳಿದಿದೆ
कलम रोको हड़ताल,ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
पेन्शन,ಪಿಂಚಣಿ
पेन्शनी,ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ
पेन्शन भोगी,ಪಿಶಕ್ತಾರ
पेन्शन योजना,ಪಿಂಚಣಿ ಯೋಜನೆ
"प्रतिवर्ष, वार्षिक, सालाना",ವರ್ಷಕ್ಕೆ
वाहक द्‌वारा,ಪ್ರತಿ ಧಾರಕ
प्रति व्यक्‍ति,ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ)
"प्रतिशत, फ़ीसदी",ಶೇಕಡಾ
"चिरस्थायी, बारहमासी",ದೀರ್ಘಕಾಲಿಕದ
अधिमानी क्रय,ಆದ್ಯತೆಯ ಖರೀದಿ
"पालन करना, निष्पादन करना",ನಿರ್ವಹಿಸು
"निष्पादन, पालन",ಪ್ರದರ್ಶನ
"अवधि, कालावधि",ಅವಧಿ
"पत्र, सामयिकी, पत्रिका, आवधिक, समय-समय पर",ನಿಯತಕಾಲಿಕ
समीक्षाधीन अवधि,ಪರಿಶೀಲನೆಯ ಅವಧಿ
मिथ्या साक्ष्य,ಸುಳ್ಳುತನ
अनुलब्धियां,ವಿಶ್ವಾಸಾರ್ಹ
स्थायी,ಶಾಶ್ವತ
"प्रतिमास, हर महीने, माहवार",ಪ್ರತಿ ಪುರುಷರು
"अनुमत्य, अनुज्ञेय",ಅನುಮತಿ
"अनुज्ञा, अनुमति",ಅನುಮತಿ
"अनुज्ञा-पत्र, परमिट, अनुज्ञा देना, अनुमति देना",ಅನುಮತಿ
"अनुमत, अनुज्ञप्त, अनुमतिप्राप्त",ಅನುಮತಿ
"शाश्‍वत, निरंतर, चिर",ಶಾಶ್ವತವಾದ
"शाश्‍वतता, शाश्‍वतकाल",ಶಾಶ್ವತತೆ
अनुलब्धियां,ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್)
वैयक्‍तिक,ವೈಯಕ್ತಿಕ
वैयक्‍तिक परिसंपत्‍तियां,ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು
"मुचलका, स्वीय बंधपत्र",ವೈಯಕ್ತಿಕ ಬಂಧ
व्यक्‍तित्व,ವ್ಯಕ್ತಿತ್ವ
अवांछित व्यक्‍ति,ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ
कार्मिक,ಸಿಬ್ಬಂದಿ
कार्मिक नीति,ಸಿಬ್ಬಂದಿ ನೀತಿ
परिप्रेक्ष्य,ದೃಷ್ಟಿಕೋನ
"समझाना-बुझाना, मनाना, अनुनय",ಮನವೊಲಿಕೆ
"संगत, प्रासंगिक",ಉಪಾಧ್ಯಕ್ಷ
"अवलोकन, देखना",ಪಠಣ
याचिका,ಮನವಿ
याचिकादाता,ಅರ್ಜಿದಾರ
"प्रावस्था, चरण",ಹಂತ
फ़ोटो,.ಾಯಾಚಿತ್ರ
फ़ोटो-स्टैट,ಗಾಡಿ
प्रत्यक्ष जांच,ದೈಹಿಕ ಪರಿಶೀಲನೆ
शारिरिक दोष,ದೈಹಿಕ ದೋಷ
व्यायाम शिक्षा,ದೈಹಿಕ ಶಿಕ್ಷಣ
"अंग-बाधित, विकलांग",ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ
प्रत्यक्ष सत्यापन,ದೈಹಿಕ ಪರಿಶೀಲನೆ
खंडशः टुकड़ों में,ತುಂಡು ತುಂಡು
"उजरती दर, मात्रानुपाती दर",ತುಂಡು ದರ
तीर्थयात्री,ಯಾತ್ರಿಕ
"अग्रगामी कार्यक्रम, प्रायोगिक कार्यक्रम",ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ
पिन,ಗಡಿ
स्थानन सेवा,ನಿಯೋಗ ಸೇವೆ
जन्म स्थान,ಹುಟ್ಟಿದ ಸ್ಥಳ
कार्य स्थल,ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ
वादी,ವಾದಿ
"आयोजना, योजना",ಯೋಜಿಸು
"आयोजना, योजना, आयोजना बनाना, नियोजन",ಯೋಜನೆ
"संयंत्र, पादप, पौधा",ಸಸ್ಯ
"वादक, खिलाड़ी",ಆಟಗಾರ
"तर्क, दलील, अभिवचन, अभिवाक्",ಮನವಿ
"प्लीडर, अधिवक्‍ता",ಮನವಿ
